"X1";"X5963405";"X25";"X24";"X18";"X21";"X8";"X7";"X26";"X4";"X6";"X3";"X13";"X2";"X17";"X23";"X12";"X20";"X10";"X19";"X5";"X15";"X1.1";"X22";"X11";"X16";"X14";"X9"
61;6039992;18;4;3;25;1;11;17;9;24;14;22;13;23;8;21;12;15;6;20;7;5;19;26;2;10;16
18;4;3;25;1;11;17;9;24;14;22;13;23;8;20;12;15;6;21;7;5;19;26;2;10;16;61;6107675
61;6039992;18;4;3;25;1;11;17;9;24;14;22;13;23;8;21;12;15;6;20;7;5;19;26;2;10;16
18;4;3;25;1;11;17;9;2;14;22;13;23;8;21;12;15;6;20;7;5;19;26;24;10;16;61;5986925
61;5986925;18;4;3;25;1;11;17;9;2;14;22;13;23;8;21;12;15;6;20;7;5;19;26;24;10;16
18;4;6;25;1;11;17;9;2;14;22;13;23;8;21;12;15;3;20;7;5;19;26;24;10;16;61;5985876
61;5985876;18;4;6;25;1;11;17;9;2;14;22;13;23;8;21;12;15;3;20;7;5;19;26;24;10;16
18;4;6;25;1;11;17;9;2;14;22;13;23;8;24;12;15;3;20;7;5;19;26;21;10;16;61;6006811
61;6006811;18;4;6;25;1;11;17;9;2;14;22;13;23;8;24;12;15;3;20;7;5;19;26;21;10;16
18;4;6;25;1;11;17;9;23;14;22;13;2;8;24;12;15;3;20;7;5;19;26;21;10;16;61;6026581
61;6026581;18;4;6;25;1;11;17;9;23;14;22;13;2;8;24;12;15;3;20;7;5;19;26;21;10;16
18;5;6;25;1;11;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;10;16;61;5974402
61;5974402;18;5;6;25;1;11;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;10;16
18;5;6;11;1;25;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;10;16;61;5980760
61;5980760;18;5;6;11;1;25;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;10;16
18;5;10;11;1;25;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;6;16;61;5970577
61;5970577;18;5;10;11;1;25;17;9;23;14;22;13;2;8;24;12;15;3;20;7;4;19;26;21;6;16
18;5;10;11;8;25;17;9;23;14;22;13;2;1;24;12;15;3;20;7;4;19;26;21;6;16;61;5934107
61;5934107;18;5;10;11;8;25;17;9;23;14;22;13;2;1;24;12;15;3;20;7;4;19;26;21;6;16
18;5;10;11;8;25;23;9;17;14;22;13;2;1;24;12;15;3;20;7;4;19;26;21;6;16;61;5937174
61;5937174;18;5;10;11;8;25;23;9;17;14;22;13;2;1;24;12;15;3;20;7;4;19;26;21;6;16
18;5;10;1;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;7;4;19;26;21;6;16;61;5979501
61;5979501;18;5;10;1;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;7;4;19;26;21;6;16
7;5;10;1;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16;61;6019605
61;6019605;7;5;10;1;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16
7;1;10;5;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16;61;5975658
61;5975658;7;1;10;5;8;25;23;9;17;14;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16
7;1;10;5;8;25;23;14;17;9;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16;61;5955798
61;5955798;7;1;10;5;8;25;23;14;17;9;22;13;2;11;24;12;15;3;20;18;4;19;26;21;6;16
7;1;10;5;8;25;23;14;17;9;22;13;2;19;24;12;15;3;20;18;4;11;26;21;6;16;61;5932706
61;5932706;7;1;10;5;8;25;23;14;17;9;22;13;2;19;24;12;15;3;20;18;4;11;26;21;6;16
7;1;10;5;8;25;23;14;17;9;22;13;2;19;24;12;18;3;20;15;4;11;26;21;6;16;61;5782600
61;5782600;7;1;10;5;8;25;23;14;17;9;22;13;2;19;24;12;18;3;20;15;4;11;26;21;6;16
7;1;10;19;8;25;23;14;17;9;22;13;2;5;24;12;18;3;20;15;4;11;26;21;6;16;61;5676316
61;5676316;7;1;10;19;8;25;23;14;17;9;22;13;2;5;24;12;18;3;20;15;4;11;26;21;6;16
7;1;10;19;8;25;23;14;17;9;22;13;2;5;24;12;18;3;20;15;21;11;26;4;6;16;61;5706546
62;5706546;7;1;10;19;8;25;23;14;17;9;22;13;2;5;24;12;18;3;20;15;21;11;26;4;6;16
7;1;10;19;8;25;6;14;17;9;22;13;2;5;24;12;18;3;20;15;21;11;26;4;23;16;62;5708102
62;5708102;7;1;10;19;8;25;6;14;17;9;22;13;2;5;24;12;18;3;20;15;21;11;26;4;23;16
7;1;10;19;8;25;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;13;23;16;62;5693798
62;5693798;7;1;10;19;8;25;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;13;23;16
7;1;10;19;8;13;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;23;16;62;5661694
62;5661694;7;1;10;19;8;13;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;23;16
7;1;10;19;8;13;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;16;23;62;5661694
62;5661694;7;1;10;19;8;13;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;16;23
7;1;10;19;8;13;6;14;17;9;22;4;2;15;24;12;18;3;20;5;21;11;26;25;16;23;62;5834620
62;5661694;7;1;10;19;8;13;6;14;17;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;16;23
7;17;10;19;8;13;6;14;1;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;16;23;62;5662456
62;5662456;7;17;10;19;8;13;6;14;1;9;22;4;2;5;24;12;18;3;20;15;21;11;26;25;16;23
7;17;10;19;8;13;6;14;1;9;2;4;22;5;24;12;18;3;20;15;21;11;26;25;16;23;62;5663160
62;5663160;7;17;10;19;8;13;6;14;1;9;2;4;22;5;24;12;18;3;20;15;21;11;26;25;16;23
7;17;10;19;8;13;6;14;1;9;2;25;22;5;24;12;18;3;20;15;21;11;26;4;16;23;62;5706230
62;5706230;7;17;10;19;8;13;6;14;1;9;2;25;22;5;24;12;18;3;20;15;21;11;26;4;16;23
7;17;10;19;8;13;6;14;1;9;2;25;22;5;24;12;11;3;20;15;21;18;26;4;16;23;62;5832114
62;5832114;7;17;10;19;8;13;6;14;1;9;2;25;22;5;24;12;11;3;20;15;21;18;26;4;16;23
7;17;10;19;8;13;6;14;1;21;2;25;22;5;24;12;11;3;20;15;9;18;26;4;16;23;62;5900285
62;5900285;7;17;10;19;8;13;6;14;1;21;2;25;22;5;24;12;11;3;20;15;9;18;26;4;16;23
7;17;10;24;8;13;6;14;1;21;2;25;22;5;19;12;11;3;20;15;9;18;26;4;16;23;62;5893294
62;5893294;7;17;10;24;8;13;6;14;1;21;2;25;22;5;19;12;11;3;20;15;9;18;26;4;16;23
7;5;10;24;8;13;6;14;1;21;2;25;22;17;19;12;11;3;20;15;9;18;26;4;16;23;62;6071599
62;6071599;7;5;10;24;8;13;6;14;1;21;2;25;22;17;19;12;11;3;20;15;9;18;26;4;16;23
7;5;10;20;8;13;6;14;1;21;2;25;22;17;19;12;11;3;24;15;9;18;26;4;16;23;62;6176882
62;6176882;7;5;10;20;8;13;6;14;1;21;2;25;22;17;19;12;11;3;24;15;9;18;26;4;16;23
7;5;10;20;8;13;6;14;1;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;16;23;62;6189993
62;6189993;7;5;10;20;8;13;6;14;1;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;16;23
7;5;10;20;8;13;6;14;1;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;23;16;62;6189993
62;6189993;7;5;10;20;8;13;6;14;1;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;23;16
7;5;10;20;1;13;6;14;8;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;23;16;62;6190808
62;6190808;7;5;10;20;1;13;6;14;8;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;23;16
7;5;10;20;1;13;6;14;23;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;8;16;62;6215447
62;6215447;7;5;10;20;1;13;6;14;23;21;2;25;22;17;15;12;11;3;24;19;9;18;26;4;8;16
7;5;10;20;1;13;6;9;23;21;2;25;22;17;15;12;11;3;24;19;14;18;26;4;8;16;62;6288591
62;6288591;7;5;10;20;1;13;6;9;23;21;2;25;22;17;15;12;11;3;24;19;14;18;26;4;8;16
7;5;10;20;1;13;6;9;23;21;2;4;22;17;15;12;11;3;24;19;14;18;26;25;8;16;62;6254222
62;6254222;7;5;10;20;1;13;6;9;23;21;2;4;22;17;15;12;11;3;24;19;14;18;26;25;8;16
7;5;16;20;1;13;6;9;23;21;2;4;22;17;15;12;11;3;24;19;14;18;26;25;8;10;62;6267704
63;6267704;7;5;16;20;1;13;6;9;23;21;2;4;22;17;15;12;11;3;24;19;14;18;26;25;8;10
7;5;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;19;14;18;26;25;8;10;63;6226072
63;6226072;7;5;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;19;14;18;26;25;8;10
7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;5;14;18;26;25;8;10;63;6229358
63;6229358;7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;5;14;18;26;25;8;10
7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;5;14;8;26;25;18;10;63;6070307
63;6070307;7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;24;5;14;8;26;25;18;10
7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;26;5;14;8;24;25;18;10;63;6052728
63;6052728;7;19;16;20;1;13;6;9;4;21;2;23;22;17;15;12;11;3;26;5;14;8;24;25;18;10
7;19;16;20;1;13;6;10;4;21;2;23;22;17;15;12;11;3;26;5;14;8;24;25;18;9;63;6067109
63;6067109;7;19;16;20;1;13;6;10;4;21;2;23;22;17;15;12;11;3;26;5;14;8;24;25;18;9
7;19;16;20;1;13;6;10;4;21;2;23;22;17;15;12;11;3;26;5;14;8;18;25;24;9;63;6258530
63;6067109;7;19;16;20;1;13;6;10;4;21;2;23;22;17;15;12;11;3;26;5;14;8;24;25;18;9
7;19;16;20;1;14;6;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;18;9;63;6007122
63;6007122;7;19;16;20;1;14;6;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;18;9
7;19;14;20;1;16;6;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;18;9;63;6029584
63;6029584;7;19;14;20;1;16;6;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;18;9
7;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;6;9;63;6035624
63;6035624;7;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;5;13;8;24;25;6;9
7;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;5;24;8;13;25;6;9;63;6047062
63;6047062;7;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;5;24;8;13;25;6;9
5;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;7;24;8;13;25;6;9;63;6001568
63;6001568;5;19;14;20;1;16;18;10;4;21;2;23;22;17;15;12;11;3;26;7;24;8;13;25;6;9
5;19;14;20;1;16;18;10;4;21;26;23;22;17;15;12;11;3;2;7;24;8;13;25;6;9;63;5980293
63;5980293;5;19;14;20;1;16;18;10;4;21;26;23;22;17;15;12;11;3;2;7;24;8;13;25;6;9
5;19;14;20;1;16;18;10;4;21;26;23;22;24;15;12;11;3;2;7;17;8;13;25;6;9;63;5979305
63;5979305;5;19;14;20;1;16;18;10;4;21;26;23;22;24;15;12;11;3;2;7;17;8;13;25;6;9
5;19;14;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;7;17;8;13;25;6;9;63;6060436
63;6060436;5;19;14;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;7;17;8;13;25;6;9
5;19;8;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;7;17;14;13;25;6;9;63;6079196
63;6079196;5;19;8;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;7;17;14;13;25;6;9
5;7;8;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;19;17;14;13;25;6;9;63;6057350
63;6057350;5;7;8;20;1;16;18;10;4;21;26;3;22;24;15;12;11;23;2;19;17;14;13;25;6;9
5;7;8;20;1;16;11;10;4;21;26;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9;63;6038490
63;6038490;5;7;8;20;1;16;11;10;4;21;26;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9
5;7;20;8;1;16;11;10;4;21;26;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9;63;6048010
63;6048010;5;7;20;8;1;16;11;10;4;21;26;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9
5;7;20;8;1;16;11;10;4;21;26;3;22;9;15;12;18;23;2;19;17;14;13;25;6;24;63;6094536
63;6048010;5;7;20;8;1;16;11;10;4;21;26;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9
26;7;20;8;1;16;11;10;4;21;5;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9;63;5925443
64;5925443;26;7;20;8;1;16;11;10;4;21;5;3;22;24;15;12;18;23;2;19;17;14;13;25;6;9
26;7;20;8;1;16;11;10;4;21;6;3;22;24;15;12;18;23;2;19;17;14;13;25;5;9;64;6036180
64;6036180;26;7;20;8;1;16;11;10;4;21;6;3;22;24;15;12;18;23;2;19;17;14;13;25;5;9
26;15;20;8;1;16;11;10;4;21;6;3;22;24;7;12;18;23;2;19;17;14;13;25;5;9;64;6041498
64;6041498;26;15;20;8;1;16;11;10;4;21;6;3;22;24;7;12;18;23;2;19;17;14;13;25;5;9
26;9;20;8;1;16;11;10;4;21;6;3;22;24;7;12;18;23;2;19;17;14;13;25;5;15;64;6047059
64;6047059;26;9;20;8;1;16;11;10;4;21;6;3;22;24;7;12;18;23;2;19;17;14;13;25;5;15
26;9;20;8;1;16;11;10;4;21;6;25;22;24;7;12;18;23;2;19;17;14;13;3;5;15;64;6139092
64;6139092;26;9;20;8;1;16;11;10;4;21;6;25;22;24;7;12;18;23;2;19;17;14;13;3;5;15
26;9;20;8;1;16;11;10;4;21;6;25;22;24;7;17;18;23;2;19;12;14;13;3;5;15;64;6177934
64;6177934;26;9;20;8;1;16;11;10;4;21;6;25;22;24;7;17;18;23;2;19;12;14;13;3;5;15
26;9;23;8;1;16;11;10;4;21;6;25;22;24;7;17;18;20;2;19;12;14;13;3;5;15;64;6114692
64;6114692;26;9;23;8;1;16;11;10;4;21;6;25;22;24;7;17;18;20;2;19;12;14;13;3;5;15
26;9;23;8;1;16;11;10;4;21;6;12;22;24;7;17;18;20;2;19;25;14;13;3;5;15;64;6070374
64;6070374;26;9;23;8;1;16;11;10;4;21;6;12;22;24;7;17;18;20;2;19;25;14;13;3;5;15
26;9;23;8;1;16;11;15;4;21;6;12;22;24;7;17;18;20;2;19;25;14;13;3;5;10;64;6049873
64;6049873;26;9;23;8;1;16;11;15;4;21;6;12;22;24;7;17;18;20;2;19;25;14;13;3;5;10
26;9;22;8;1;16;11;15;4;21;6;12;23;24;7;17;18;20;2;19;25;14;13;3;5;10;64;6048781
64;6048781;26;9;22;8;1;16;11;15;4;21;6;12;23;24;7;17;18;20;2;19;25;14;13;3;5;10
26;9;22;8;1;16;11;15;23;21;6;12;4;24;7;17;18;20;2;19;25;14;13;3;5;10;64;6032818
64;6032818;26;9;22;8;1;16;11;15;23;21;6;12;4;24;7;17;18;20;2;19;25;14;13;3;5;10
26;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;2;19;25;14;13;12;5;10;64;5986516
64;5986516;26;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;2;19;25;14;13;12;5;10
2;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;25;14;13;12;5;10;64;5986901
64;5986901;2;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;25;14;13;12;5;10
2;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10;64;6003299
64;6003299;2;9;22;8;1;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10
2;1;22;8;9;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10;64;5980980
64;5980980;2;1;22;8;9;16;11;15;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10
2;15;22;8;9;16;11;1;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10;64;5948401
64;5948401;2;15;22;8;9;16;11;1;23;21;6;3;4;24;7;17;18;20;26;19;14;25;13;12;5;10
2;20;22;8;9;16;11;1;23;21;6;3;4;24;7;17;18;15;26;19;14;25;13;12;5;10;64;5909982
64;5909982;2;20;22;8;9;16;11;1;23;21;6;3;4;24;7;17;18;15;26;19;14;25;13;12;5;10
2;20;22;8;9;16;11;25;23;21;6;3;4;24;7;17;18;15;26;19;14;1;13;12;5;10;64;6023784
64;5909982;2;20;22;8;9;16;11;1;23;21;6;3;4;24;7;17;18;15;26;19;14;25;13;12;5;10
2;20;22;8;9;24;11;1;23;21;6;3;4;16;7;17;18;15;26;19;14;25;13;12;5;10;64;5897558
64;5897558;2;20;22;8;9;24;11;1;23;21;6;3;4;16;7;17;18;15;26;19;14;25;13;12;5;10
2;20;12;8;9;24;11;1;23;21;6;3;4;16;7;17;18;15;26;19;14;25;13;22;5;10;64;5872230
64;5872230;2;20;12;8;9;24;11;1;23;21;6;3;4;16;7;17;18;15;26;19;14;25;13;22;5;10
2;20;12;26;9;24;11;1;23;21;6;3;4;16;7;17;18;15;8;19;14;25;13;22;5;10;64;5831822
65;5831822;2;20;12;26;9;24;11;1;23;21;6;3;4;16;7;17;18;15;8;19;14;25;13;22;5;10
2;20;12;26;9;24;11;1;23;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10;65;5829106
65;5829106;2;20;12;26;9;24;11;1;23;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10
2;20;23;26;9;24;11;1;12;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10;65;5834740
65;5834740;2;20;23;26;9;24;11;1;12;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10
2;20;23;26;12;24;11;1;9;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10;65;5718828
65;5718828;2;20;23;26;12;24;11;1;9;21;6;3;4;16;14;17;18;15;8;19;7;25;13;22;5;10
2;20;23;26;12;24;11;1;9;21;6;3;4;16;14;17;18;15;8;13;7;25;19;22;5;10;65;5722216
65;5722216;2;20;23;26;12;24;11;1;9;21;6;3;4;16;14;17;18;15;8;13;7;25;19;22;5;10
2;20;23;26;12;24;11;1;9;21;6;3;4;5;14;17;18;15;8;13;7;25;19;22;16;10;65;5697289
65;5697289;2;20;23;26;12;24;11;1;9;21;6;3;4;5;14;17;18;15;8;13;7;25;19;22;16;10
2;20;23;26;12;7;11;1;9;21;6;3;4;5;14;17;18;15;8;13;24;25;19;22;16;10;65;5676724
65;5676724;2;20;23;26;12;7;11;1;9;21;6;3;4;5;14;17;18;15;8;13;24;25;19;22;16;10
2;20;23;26;12;7;11;1;9;13;6;3;4;5;14;17;18;15;8;21;24;25;19;22;16;10;65;5744139
65;5744139;2;20;23;26;12;7;11;1;9;13;6;3;4;5;14;17;18;15;8;21;24;25;19;22;16;10
2;20;23;26;12;7;11;1;9;13;6;3;15;5;14;17;18;4;8;21;24;25;19;22;16;10;65;5784278
65;5784278;2;20;23;26;12;7;11;1;9;13;6;3;15;5;14;17;18;4;8;21;24;25;19;22;16;10
2;20;23;26;12;7;11;1;9;13;14;3;15;5;6;17;18;4;8;21;24;25;19;22;16;10;65;5705543
65;5705543;2;20;23;26;12;7;11;1;9;13;14;3;15;5;6;17;18;4;8;21;24;25;19;22;16;10
2;20;23;26;12;7;11;1;9;13;14;3;15;5;6;17;18;22;8;21;24;25;19;4;16;10;65;5755512
65;5755512;2;20;23;26;12;7;11;1;9;13;14;3;15;5;6;17;18;22;8;21;24;25;19;4;16;10
2;20;23;26;12;7;11;17;9;13;14;3;15;5;6;1;18;22;8;21;24;25;19;4;16;10;65;5766981
65;5766981;2;20;23;26;12;7;11;17;9;13;14;3;15;5;6;1;18;22;8;21;24;25;19;4;16;10
2;20;23;26;12;7;11;17;9;13;14;21;15;5;6;1;18;22;8;3;24;25;19;4;16;10;65;5742836
65;5742836;2;20;23;26;12;7;11;17;9;13;14;21;15;5;6;1;18;22;8;3;24;25;19;4;16;10
2;20;23;26;12;7;11;17;9;13;14;10;15;5;6;1;18;22;8;3;24;25;19;4;16;21;65;5764159
65;5764159;2;20;23;26;12;7;11;17;9;13;14;10;15;5;6;1;18;22;8;3;24;25;19;4;16;21
2;20;23;26;11;7;12;17;9;13;14;10;15;5;6;1;18;22;8;3;24;25;19;4;16;21;65;5769901
65;5769901;2;20;23;26;11;7;12;17;9;13;14;10;15;5;6;1;18;22;8;3;24;25;19;4;16;21
2;20;23;26;11;7;12;17;9;13;14;10;8;5;6;1;18;22;15;3;24;25;19;4;16;21;65;5757055
65;5757055;2;20;23;26;11;7;12;17;9;13;14;10;8;5;6;1;18;22;15;3;24;25;19;4;16;21
12;20;23;26;11;7;2;17;9;13;14;10;8;5;6;1;18;22;15;3;24;25;19;4;16;21;65;5752984
65;5752984;12;20;23;26;11;7;2;17;9;13;14;10;8;5;6;1;18;22;15;3;24;25;19;4;16;21
12;20;23;26;11;7;2;17;9;13;14;1;8;5;6;10;18;22;15;3;24;25;19;4;16;21;65;5730013
65;5730013;12;20;23;26;11;7;2;17;9;13;14;1;8;5;6;10;18;22;15;3;24;25;19;4;16;21
12;20;23;26;5;7;2;17;9;13;14;1;8;11;6;10;18;22;15;3;24;25;19;4;16;21;65;5887795
65;5887795;12;20;23;26;5;7;2;17;9;13;14;1;8;11;6;10;18;22;15;3;24;25;19;4;16;21
12;20;23;7;5;26;2;17;9;13;14;1;8;11;6;10;18;22;15;3;24;25;19;4;16;21;65;5936285
65;5936285;12;20;23;7;5;26;2;17;9;13;14;1;8;11;6;10;18;22;15;3;24;25;19;4;16;21
12;20;11;7;5;26;2;17;9;13;14;1;8;23;6;10;18;22;15;3;24;25;19;4;16;21;65;5940832
66;5940832;12;20;11;7;5;26;2;17;9;13;14;1;8;23;6;10;18;22;15;3;24;25;19;4;16;21
12;20;11;7;5;26;2;17;9;13;14;1;8;23;6;10;15;22;18;3;24;25;19;4;16;21;66;5931918
66;5931918;12;20;11;7;5;26;2;17;9;13;14;1;8;23;6;10;15;22;18;3;24;25;19;4;16;21
12;20;11;7;5;26;2;17;9;6;14;1;8;23;13;10;15;22;18;3;24;25;19;4;16;21;66;5930633
66;5930633;12;20;11;7;5;26;2;17;9;6;14;1;8;23;13;10;15;22;18;3;24;25;19;4;16;21
12;5;11;7;20;26;2;17;9;6;14;1;8;23;13;10;15;22;18;3;24;25;19;4;16;21;66;5866398
66;5866398;12;5;11;7;20;26;2;17;9;6;14;1;8;23;13;10;15;22;18;3;24;25;19;4;16;21
12;5;11;7;20;23;2;17;9;6;14;1;8;26;13;10;15;22;18;3;24;25;19;4;16;21;66;5854943
66;5854943;12;5;11;7;20;23;2;17;9;6;14;1;8;26;13;10;15;22;18;3;24;25;19;4;16;21
12;5;21;7;20;23;2;17;9;6;14;1;8;26;13;10;15;22;18;3;24;25;19;4;16;11;66;5887465
66;5887465;12;5;21;7;20;23;2;17;9;6;14;1;8;26;13;10;15;22;18;3;24;25;19;4;16;11
12;5;21;7;20;23;2;17;9;6;14;1;8;16;13;10;15;22;18;3;24;25;19;4;26;11;66;5887215
66;5887215;12;5;21;7;20;23;2;17;9;6;14;1;8;16;13;10;15;22;18;3;24;25;19;4;26;11
12;5;21;7;20;23;2;10;9;6;14;1;8;16;13;17;15;22;18;3;24;25;19;4;26;11;66;5886926
66;5886926;12;5;21;7;20;23;2;10;9;6;14;1;8;16;13;17;15;22;18;3;24;25;19;4;26;11
12;5;21;7;18;23;2;10;9;6;14;1;8;16;13;17;15;22;20;3;24;25;19;4;26;11;66;5914358
66;5914358;12;5;21;7;18;23;2;10;9;6;14;1;8;16;13;17;15;22;20;3;24;25;19;4;26;11
12;5;21;7;18;23;2;10;9;6;14;4;8;16;13;17;15;22;20;3;24;25;19;1;26;11;66;5962762
66;5962762;12;5;21;7;18;23;2;10;9;6;14;4;8;16;13;17;15;22;20;3;24;25;19;1;26;11
12;5;21;7;18;10;2;23;9;6;14;4;8;16;13;17;15;22;20;3;24;25;19;1;26;11;66;5957959
66;5957959;12;5;21;7;18;10;2;23;9;6;14;4;8;16;13;17;15;22;20;3;24;25;19;1;26;11
12;5;21;7;18;10;2;23;9;6;14;4;8;16;13;17;15;22;20;3;24;19;25;1;26;11;66;5957122
66;5957122;12;5;21;7;18;10;2;23;9;6;14;4;8;16;13;17;15;22;20;3;24;19;25;1;26;11
12;5;21;4;18;10;2;23;9;6;14;7;8;16;13;17;15;22;20;3;24;19;25;1;26;11;66;5961962
66;5961962;12;5;21;4;18;10;2;23;9;6;14;7;8;16;13;17;15;22;20;3;24;19;25;1;26;11
12;5;21;4;18;10;2;23;9;6;14;7;8;13;16;17;15;22;20;3;24;19;25;1;26;11;66;5952620
66;5952620;12;5;21;4;18;10;2;23;9;6;14;7;8;13;16;17;15;22;20;3;24;19;25;1;26;11
12;5;21;4;18;10;2;13;9;6;14;7;8;23;16;17;15;22;20;3;24;19;25;1;26;11;66;5947956
66;5947956;12;5;21;4;18;10;2;13;9;6;14;7;8;23;16;17;15;22;20;3;24;19;25;1;26;11
12;5;21;17;18;10;2;13;9;6;14;7;8;23;16;4;15;22;20;3;24;19;25;1;26;11;66;5877853
66;5877853;12;5;21;17;18;10;2;13;9;6;14;7;8;23;16;4;15;22;20;3;24;19;25;1;26;11
12;5;21;17;18;10;2;13;9;6;14;7;8;23;16;4;15;22;20;19;24;3;25;1;26;11;66;5916179
66;5916179;12;5;21;17;18;10;2;13;9;6;14;7;8;23;16;4;15;22;20;19;24;3;25;1;26;11
12;5;21;17;18;10;2;13;9;6;14;11;8;23;16;4;15;22;20;19;24;3;25;1;26;7;66;5895864
66;5895864;12;5;21;17;18;10;2;13;9;6;14;11;8;23;16;4;15;22;20;19;24;3;25;1;26;7
12;5;21;17;22;10;2;13;9;6;14;11;8;23;16;4;15;18;20;19;24;3;25;1;26;7;66;5776268
66;5776268;12;5;21;17;22;10;2;13;9;6;14;11;8;23;16;4;15;18;20;19;24;3;25;1;26;7
12;5;21;17;22;10;19;13;9;6;14;11;8;23;16;4;15;18;20;2;24;3;25;1;26;7;66;5750957
66;5750957;12;5;21;17;22;10;19;13;9;6;14;11;8;23;16;4;15;18;20;2;24;3;25;1;26;7
12;5;21;15;22;10;19;13;9;6;14;11;8;23;16;4;17;18;20;2;24;3;25;1;26;7;66;5765823
67;5765823;12;5;21;15;22;10;19;13;9;6;14;11;8;23;16;4;17;18;20;2;24;3;25;1;26;7
12;5;21;15;22;10;19;13;9;6;14;11;8;23;16;4;17;18;20;3;24;2;25;1;26;7;67;5724233
67;5724233;12;5;21;15;22;10;19;13;9;6;14;11;8;23;16;4;17;18;20;3;24;2;25;1;26;7
