"X1";"X5952485";"X20";"X11";"X18";"X22";"X13";"X25";"X24";"X2";"X14";"X26";"X12";"X17";"X19";"X3";"X5";"X4";"X23";"X9";"X7";"X6";"X8";"X15";"X10";"X21";"X1.1";"X16"
62;5866226;2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;8;9;13;16;25;26;6;12;23;4;7
2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;8;9;13;16;25;26;6;12;4;23;7;62;5852534
62;5852534;2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;8;9;13;16;25;26;6;12;4;23;7
2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;8;9;13;16;25;4;6;12;26;23;7;62;5890716
62;5890716;2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;8;9;13;16;25;4;6;12;26;23;7
2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;16;9;13;8;25;4;6;12;26;23;7;62;5885472
63;5885472;2;5;18;24;15;14;17;11;19;10;21;20;3;1;22;16;9;13;8;25;4;6;12;26;23;7
2;5;6;24;15;14;17;11;19;10;21;20;3;1;22;16;9;13;8;25;4;18;12;26;23;7;63;5926254
63;5926254;2;5;6;24;15;14;17;11;19;10;21;20;3;1;22;16;9;13;8;25;4;18;12;26;23;7
2;5;6;24;15;14;17;11;19;10;21;20;3;23;22;16;9;13;8;25;4;18;12;26;1;7;63;5987778
63;5987778;2;5;6;24;15;14;17;11;19;10;21;20;3;23;22;16;9;13;8;25;4;18;12;26;1;7
2;5;6;24;23;14;17;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;26;1;7;63;5973034
63;5973034;2;5;6;24;23;14;17;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;26;1;7
26;5;6;24;23;14;17;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;2;1;7;63;5978698
63;5978698;26;5;6;24;23;14;17;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;2;1;7
26;5;6;24;17;14;23;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;2;1;7;63;5986236
63;5986236;26;5;6;24;17;14;23;11;19;10;21;20;3;15;22;16;9;13;8;25;4;18;12;2;1;7
26;5;6;24;17;14;23;25;19;10;21;20;3;15;22;16;9;13;8;11;4;18;12;2;1;7;63;5996870
63;5996870;26;5;6;24;17;14;23;25;19;10;21;20;3;15;22;16;9;13;8;11;4;18;12;2;1;7
22;5;6;24;17;14;23;25;19;10;21;20;3;15;26;16;9;13;8;11;4;18;12;2;1;7;63;5979764
63;5979764;22;5;6;24;17;14;23;25;19;10;21;20;3;15;26;16;9;13;8;11;4;18;12;2;1;7
22;5;11;24;17;14;23;25;19;10;21;20;3;15;26;16;9;13;8;6;4;18;12;2;1;7;63;5980970
63;5980970;22;5;11;24;17;14;23;25;19;10;21;20;3;15;26;16;9;13;8;6;4;18;12;2;1;7
13;5;11;24;17;14;23;25;19;10;21;20;3;15;26;16;9;22;8;6;4;18;12;2;1;7;63;5989528
63;5989528;13;5;11;24;17;14;23;25;19;10;21;20;3;15;26;16;9;22;8;6;4;18;12;2;1;7
13;5;11;24;17;14;23;25;19;10;21;22;3;15;26;16;9;20;8;6;4;18;12;2;1;7;63;5958903
63;5958903;13;5;11;24;17;14;23;25;19;10;21;22;3;15;26;16;9;20;8;6;4;18;12;2;1;7
13;5;11;24;17;14;23;25;19;10;21;22;3;15;12;16;9;20;8;6;4;18;26;2;1;7;63;5950403
63;5950403;13;5;11;24;17;14;23;25;19;10;21;22;3;15;12;16;9;20;8;6;4;18;26;2;1;7
13;5;11;24;17;14;21;25;19;10;23;22;3;15;12;16;9;20;8;6;4;18;26;2;1;7;63;5983513
63;5983513;13;5;11;24;17;14;21;25;19;10;23;22;3;15;12;16;9;20;8;6;4;18;26;2;1;7
13;20;11;24;17;14;21;25;19;10;23;22;3;15;12;16;9;5;8;6;4;18;26;2;1;7;63;5805777
63;5805777;13;20;11;24;17;14;21;25;19;10;23;22;3;15;12;16;9;5;8;6;4;18;26;2;1;7
13;20;11;24;17;14;21;25;19;10;23;22;3;15;5;16;9;12;8;6;4;18;26;2;1;7;63;5956270
63;5956270;13;20;11;24;17;14;21;25;19;10;23;22;3;15;5;16;9;12;8;6;4;18;26;2;1;7
13;20;11;24;17;14;21;25;19;10;23;22;3;15;5;9;16;12;8;6;4;18;26;2;1;7;63;5973950
63;5973950;13;20;11;24;17;14;21;25;19;10;23;22;3;15;5;9;16;12;8;6;4;18;26;2;1;7
13;20;11;24;17;14;1;25;19;10;23;22;3;15;5;9;16;12;8;6;4;18;26;2;21;7;63;5975936
63;5975936;13;20;11;24;17;14;1;25;19;10;23;22;3;15;5;9;16;12;8;6;4;18;26;2;21;7
3;20;11;24;17;14;1;25;19;10;23;22;13;15;5;9;16;12;8;6;4;18;26;2;21;7;63;5970758
63;5970758;3;20;11;24;17;14;1;25;19;10;23;22;13;15;5;9;16;12;8;6;4;18;26;2;21;7
12;20;11;24;17;14;1;25;19;10;23;22;13;15;5;9;16;3;8;6;4;18;26;2;21;7;63;5983043
63;5983043;12;20;11;24;17;14;1;25;19;10;23;22;13;15;5;9;16;3;8;6;4;18;26;2;21;7
12;20;11;24;17;14;1;13;19;10;23;22;25;15;5;9;16;3;8;6;4;18;26;2;21;7;63;6001585
63;6001585;12;20;11;24;17;14;1;13;19;10;23;22;25;15;5;9;16;3;8;6;4;18;26;2;21;7
12;20;11;24;17;14;1;13;19;10;23;22;25;18;5;9;16;3;8;6;4;15;26;2;21;7;63;5977923
64;5977923;12;20;11;24;17;14;1;13;19;10;23;22;25;18;5;9;16;3;8;6;4;15;26;2;21;7
12;10;11;24;17;14;1;13;19;20;23;22;25;18;5;9;16;3;8;6;4;15;26;2;21;7;64;5993632
64;5993632;12;10;11;24;17;14;1;13;19;20;23;22;25;18;5;9;16;3;8;6;4;15;26;2;21;7
12;10;11;24;17;14;1;13;19;20;23;22;25;8;5;9;16;3;18;6;4;15;26;2;21;7;64;5932432
64;5932432;12;10;11;24;17;14;1;13;19;20;23;22;25;8;5;9;16;3;18;6;4;15;26;2;21;7
12;10;11;24;17;14;1;13;19;20;23;22;25;16;5;9;8;3;18;6;4;15;26;2;21;7;64;5939950
64;5939950;12;10;11;24;17;14;1;13;19;20;23;22;25;16;5;9;8;3;18;6;4;15;26;2;21;7
12;10;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;6;4;15;26;2;21;7;64;5927291
64;5927291;12;10;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;6;4;15;26;2;21;7
12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;10;4;15;26;2;21;7;64;5923588
64;5923588;12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;10;4;15;26;2;21;7
12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;10;26;15;4;2;21;7;64;5923649
64;5923649;12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;10;26;15;4;2;21;7
12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;15;4;10;21;7;64;5926790
64;5926790;12;6;11;24;17;14;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;15;4;10;21;7
12;6;11;24;17;10;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;15;4;14;21;7;64;5914686
64;5914686;12;6;11;24;17;10;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;15;4;14;21;7
12;6;11;24;17;10;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;7;4;14;21;15;64;5906243
64;5906243;12;6;11;24;17;10;9;13;19;20;23;22;25;16;5;1;8;3;18;2;26;7;4;14;21;15
13;6;11;24;17;10;9;12;19;20;23;22;25;16;5;1;8;3;18;2;26;7;4;14;21;15;64;5906466
64;5906466;13;6;11;24;17;10;9;12;19;20;23;22;25;16;5;1;8;3;18;2;26;7;4;14;21;15
13;6;11;24;17;10;9;12;19;20;23;22;25;16;5;1;8;3;18;26;2;7;4;14;21;15;64;5907069
64;5907069;13;6;11;24;17;10;9;12;19;20;23;22;25;16;5;1;8;3;18;26;2;7;4;14;21;15
13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;7;4;14;21;15;64;5903153
64;5903153;13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;7;4;14;21;15
13;22;11;24;17;10;7;12;19;20;23;6;25;16;5;1;8;3;18;26;2;9;4;14;21;15;64;5992379
64;5903153;13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;7;4;14;21;15
13;9;11;24;17;10;22;12;19;20;23;6;25;16;5;1;8;3;18;26;2;7;4;14;21;15;64;6004377
64;5903153;13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;7;4;14;21;15
13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;14;4;7;21;15;64;5915881
64;5915881;13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;14;4;7;21;15
13;22;11;24;17;10;23;12;19;20;9;6;25;16;5;1;8;3;18;26;2;14;4;7;21;15;64;5947293
64;5915881;13;22;11;24;17;10;9;12;19;20;23;6;25;16;5;1;8;3;18;26;2;14;4;7;21;15
13;22;11;24;17;10;9;12;8;20;23;6;25;16;5;1;19;3;18;26;2;14;4;7;21;15;64;5960834
64;5960834;13;22;11;24;17;10;9;12;8;20;23;6;25;16;5;1;19;3;18;26;2;14;4;7;21;15
13;22;11;23;17;10;9;12;8;20;24;6;25;16;5;1;19;3;18;26;2;14;4;7;21;15;64;5966724
64;5966724;13;22;11;23;17;10;9;12;8;20;24;6;25;16;5;1;19;3;18;26;2;14;4;7;21;15
19;22;11;23;17;10;9;12;8;20;24;6;25;16;5;1;13;3;18;26;2;14;4;7;21;15;64;5956387
64;5956387;19;22;11;23;17;10;9;12;8;20;24;6;25;16;5;1;13;3;18;26;2;14;4;7;21;15
19;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;3;18;26;2;14;4;7;21;15;64;5957835
65;5957835;19;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;3;18;26;2;14;4;7;21;15
19;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;15;18;26;2;14;4;7;21;3;65;5980210
65;5980210;19;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;15;18;26;2;14;4;7;21;3
15;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;19;18;26;2;14;4;7;21;3;65;6026191
65;6026191;15;22;11;23;17;10;9;12;8;20;24;25;6;16;5;1;13;19;18;26;2;14;4;7;21;3
15;22;11;21;17;10;9;12;8;20;24;25;6;16;5;1;13;19;18;26;2;14;4;7;23;3;65;6050311
65;6050311;15;22;11;21;17;10;9;12;8;20;24;25;6;16;5;1;13;19;18;26;2;14;4;7;23;3
15;22;11;21;17;10;9;12;8;20;24;25;6;4;5;1;13;19;18;26;2;14;16;7;23;3;65;6017825
65;6017825;15;22;11;21;17;10;9;12;8;20;24;25;6;4;5;1;13;19;18;26;2;14;16;7;23;3
15;22;11;16;17;10;9;12;8;20;24;25;6;4;5;1;13;19;18;26;2;14;21;7;23;3;65;6023529
65;6023529;15;22;11;16;17;10;9;12;8;20;24;25;6;4;5;1;13;19;18;26;2;14;21;7;23;3
15;22;11;16;17;10;9;12;8;20;24;25;6;4;5;14;13;19;18;26;2;1;21;7;23;3;65;5895756
65;5895756;15;22;11;16;17;10;9;12;8;20;24;25;6;4;5;14;13;19;18;26;2;1;21;7;23;3
15;22;11;16;17;10;9;12;8;20;24;25;6;5;4;14;13;19;18;26;2;1;21;7;23;3;65;5861117
65;5861117;15;22;11;16;17;10;9;12;8;20;24;25;6;5;4;14;13;19;18;26;2;1;21;7;23;3
15;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;24;21;7;23;3;65;5820236
65;5820236;15;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;24;21;7;23;3
15;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;24;21;3;23;7;65;5747393
65;5747393;15;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;24;21;3;23;7
24;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;15;21;3;23;7;65;5758385
65;5758385;24;22;11;16;17;10;9;12;8;20;1;25;6;5;4;14;13;19;18;26;2;15;21;3;23;7
24;22;11;16;17;10;9;25;8;20;1;12;6;5;4;14;13;19;18;26;2;15;21;3;23;7;65;5734081
65;5734081;24;22;11;16;17;10;9;25;8;20;1;12;6;5;4;14;13;19;18;26;2;15;21;3;23;7
24;22;11;16;17;10;14;25;8;20;1;12;6;5;4;9;13;19;18;26;2;15;21;3;23;7;65;5717895
65;5717895;24;22;11;16;17;10;14;25;8;20;1;12;6;5;4;9;13;19;18;26;2;15;21;3;23;7
24;22;11;16;17;10;14;25;8;20;1;12;6;5;9;4;13;19;18;26;2;15;21;3;23;7;65;5706520
65;5706520;24;22;11;16;17;10;14;25;8;20;1;12;6;5;9;4;13;19;18;26;2;15;21;3;23;7
24;22;9;16;17;10;14;25;8;20;1;12;6;5;11;4;13;19;18;26;2;15;21;3;23;7;65;5682759
65;5682759;24;22;9;16;17;10;14;25;8;20;1;12;6;5;11;4;13;19;18;26;2;15;21;3;23;7
24;22;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;18;26;2;15;21;3;23;7;65;5727941
65;5727941;24;22;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;18;26;2;15;21;3;23;7
24;15;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;18;26;2;22;21;3;23;7;65;5721330
65;5721330;24;15;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;18;26;2;22;21;3;23;7
24;15;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;23;26;2;22;21;3;18;7;65;5732285
65;5732285;24;15;9;12;17;10;14;25;8;20;1;16;6;5;11;4;13;19;23;26;2;22;21;3;18;7
24;15;9;12;19;10;14;25;8;20;1;16;6;5;11;4;13;17;23;26;2;22;21;3;18;7;65;5824561
65;5824561;24;15;9;12;19;10;14;25;8;20;1;16;6;5;11;4;13;17;23;26;2;22;21;3;18;7
24;22;9;12;19;10;14;25;8;20;1;16;6;5;11;4;13;17;23;26;2;15;21;3;18;7;65;5833482
65;5833482;24;22;9;12;19;10;14;25;8;20;1;16;6;5;11;4;13;17;23;26;2;15;21;3;18;7
13;22;9;12;19;10;14;25;8;20;1;16;6;5;11;4;24;17;23;26;2;15;21;3;18;7;65;5870579
66;5870579;13;22;9;12;19;10;14;25;8;20;1;16;6;5;11;4;24;17;23;26;2;15;21;3;18;7
13;22;9;12;19;10;14;25;8;17;1;16;6;5;11;4;24;20;23;26;2;15;21;3;18;7;66;5843455
66;5843455;13;22;9;12;19;10;14;25;8;17;1;16;6;5;11;4;24;20;23;26;2;15;21;3;18;7
13;22;9;5;19;10;14;25;8;17;1;16;6;12;11;4;24;20;23;26;2;15;21;3;18;7;66;5906924
66;5843455;13;22;9;12;19;10;14;25;8;17;1;16;6;5;11;4;24;20;23;26;2;15;21;3;18;7
13;22;9;12;17;10;14;25;8;19;1;16;6;5;11;4;24;20;23;26;2;15;21;3;18;7;66;5751144
66;5751144;13;22;9;12;17;10;14;25;8;19;1;16;6;5;11;4;24;20;23;26;2;15;21;3;18;7
13;22;9;12;17;10;14;26;8;19;1;16;6;5;11;4;24;20;23;25;2;15;21;3;18;7;66;5740962
66;5740962;13;22;9;12;17;10;14;26;8;19;1;16;6;5;11;4;24;20;23;25;2;15;21;3;18;7
13;22;9;12;17;10;14;26;8;23;1;16;6;5;11;4;24;20;19;25;2;15;21;3;18;7;66;5725281
66;5725281;13;22;9;12;17;10;14;26;8;23;1;16;6;5;11;4;24;20;19;25;2;15;21;3;18;7
13;22;9;12;17;10;14;26;8;23;1;21;6;5;11;4;24;20;19;25;2;15;16;3;18;7;66;5693609
66;5693609;13;22;9;12;17;10;14;26;8;23;1;21;6;5;11;4;24;20;19;25;2;15;16;3;18;7
13;22;9;12;17;10;14;26;8;23;1;21;6;5;11;20;24;4;19;25;2;15;16;3;18;7;66;5708624
66;5693609;13;22;9;12;17;10;14;26;8;23;1;21;6;5;11;4;24;20;19;25;2;15;16;3;18;7
13;22;9;12;17;10;14;26;8;5;1;21;6;23;11;4;24;20;19;25;2;15;16;3;18;7;66;5940652
66;5940652;13;22;9;12;17;10;14;26;8;5;1;21;6;23;11;4;24;20;19;25;2;15;16;3;18;7
13;22;9;12;17;10;14;26;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7;66;5873241
66;5873241;13;22;9;12;17;10;14;26;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7
13;22;9;12;17;26;14;10;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7;66;5873538
66;5873538;13;22;9;12;17;26;14;10;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7
12;22;9;13;17;26;14;10;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7;66;5874207
66;5874207;12;22;9;13;17;26;14;10;8;15;1;21;6;23;11;4;24;20;19;25;2;5;16;3;18;7
12;22;9;13;17;26;14;10;8;15;1;21;6;7;11;4;24;20;19;25;2;5;16;3;18;23;66;5866312
66;5866312;12;22;9;13;17;26;14;10;8;15;1;21;6;7;11;4;24;20;19;25;2;5;16;3;18;23
12;18;9;13;17;26;14;10;8;15;1;21;6;7;11;4;24;20;19;25;2;5;16;3;22;23;66;5950289
66;5950289;12;18;9;13;17;26;14;10;8;15;1;21;6;7;11;4;24;20;19;25;2;5;16;3;22;23
12;18;9;13;17;26;14;10;8;15;1;21;6;7;11;4;16;20;19;25;2;5;24;3;22;23;66;5937029
66;5937029;12;18;9;13;17;26;14;10;8;15;1;21;6;7;11;4;16;20;19;25;2;5;24;3;22;23
12;18;1;13;17;26;14;10;8;15;9;21;6;7;11;4;16;20;19;25;2;5;24;3;22;23;66;5847823
66;5847823;12;18;1;13;17;26;14;10;8;15;9;21;6;7;11;4;16;20;19;25;2;5;24;3;22;23
12;18;1;13;17;26;14;24;8;15;9;21;6;7;11;4;16;20;19;25;2;5;10;3;22;23;66;5851232
66;5851232;12;18;1;13;17;26;14;24;8;15;9;21;6;7;11;4;16;20;19;25;2;5;10;3;22;23
12;18;1;13;17;26;14;24;16;15;9;21;6;7;11;4;8;20;19;25;2;5;10;3;22;23;66;5850779
66;5850779;12;18;1;13;17;26;14;24;16;15;9;21;6;7;11;4;8;20;19;25;2;5;10;3;22;23
12;18;1;13;17;26;14;24;16;15;9;21;6;7;11;4;8;25;19;20;2;5;10;3;22;23;66;5991806
66;5991806;12;18;1;13;17;26;14;24;16;15;9;21;6;7;11;4;8;25;19;20;2;5;10;3;22;23
12;18;1;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;20;2;5;24;3;22;23;66;5988283
66;5988283;12;18;1;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;20;2;5;24;3;22;23
12;18;1;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;20;5;2;24;3;22;23;66;6090721
67;5988283;12;18;1;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;20;2;5;24;3;22;23
12;18;20;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;1;2;5;24;3;22;23;67;6016288
67;6016288;12;18;20;13;17;26;14;10;16;15;9;21;6;7;11;4;8;25;19;1;2;5;24;3;22;23
12;8;20;13;17;26;14;10;16;15;9;21;6;7;11;4;18;25;19;1;2;5;24;3;22;23;67;5978663
67;5978663;12;8;20;13;17;26;14;10;16;15;9;21;6;7;11;4;18;25;19;1;2;5;24;3;22;23
12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23;67;5884139
67;5884139;12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23
12;8;20;13;17;26;14;10;16;25;9;21;6;7;5;4;18;15;19;1;2;11;24;3;22;23;67;5860381
67;5860381;12;8;20;13;17;26;14;10;16;25;9;21;6;7;5;4;18;15;19;1;2;11;24;3;22;23
12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23;67;5884139
67;5884139;12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23
12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;11;25;19;1;2;18;24;3;22;23;67;6046961
67;5884139;12;8;20;13;17;26;14;10;16;15;9;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23
12;9;20;13;17;26;14;10;16;15;8;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23;67;5886697
67;5886697;12;9;20;13;17;26;14;10;16;15;8;21;6;7;5;4;18;25;19;1;2;11;24;3;22;23
12;9;20;13;17;26;14;10;16;15;6;21;8;7;5;4;18;25;19;1;2;11;24;3;22;23;67;5886821
67;5886821;12;9;20;13;17;26;14;10;16;15;6;21;8;7;5;4;18;25;19;1;2;11;24;3;22;23
12;9;20;13;3;26;14;10;16;15;6;21;8;7;5;4;18;25;19;1;2;11;24;17;22;23;67;5874554
67;5874554;12;9;20;13;3;26;14;10;16;15;6;21;8;7;5;4;18;25;19;1;2;11;24;17;22;23
12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;18;25;19;1;2;11;21;17;22;23;67;5929442
67;5929442;12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;18;25;19;1;2;11;21;17;22;23
12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;1;25;19;18;2;11;21;17;22;23;67;6005558
67;5929442;12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;18;25;19;1;2;11;21;17;22;23
12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;18;25;11;1;2;19;21;17;22;23;67;6070329
67;6070329;12;9;20;13;3;26;14;10;16;15;6;24;8;7;5;4;18;25;11;1;2;19;21;17;22;23
12;9;20;14;3;26;13;10;16;15;6;24;8;7;5;4;18;25;11;1;2;19;21;17;22;23;67;6216167
67;6216167;12;9;20;14;3;26;13;10;16;15;6;24;8;7;5;4;18;25;11;1;2;19;21;17;22;23
12;9;20;14;3;26;13;10;16;15;6;24;8;22;5;4;18;25;11;1;2;19;21;17;7;23;67;6160401
67;6160401;12;9;20;14;3;26;13;10;16;15;6;24;8;22;5;4;18;25;11;1;2;19;21;17;7;23
12;9;20;14;3;26;8;10;16;15;6;24;13;22;5;4;18;25;11;1;2;19;21;17;7;23;67;6149482
67;6149482;12;9;20;14;3;26;8;10;16;15;6;24;13;22;5;4;18;25;11;1;2;19;21;17;7;23
12;9;20;14;3;26;8;10;16;15;6;24;13;22;17;4;18;25;11;1;2;19;21;5;7;23;67;6315803
67;6315803;12;9;20;14;3;26;8;10;16;15;6;24;13;22;17;4;18;25;11;1;2;19;21;5;7;23
8;9;20;14;3;26;12;10;16;15;6;24;13;22;17;4;18;25;11;1;2;19;21;5;7;23;67;6337152
67;6337152;8;9;20;14;3;26;12;10;16;15;6;24;13;22;17;4;18;25;11;1;2;19;21;5;7;23
8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;25;11;1;2;20;21;5;7;23;67;6337383
67;6337383;8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;25;11;1;2;20;21;5;7;23
8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;23;11;1;2;20;21;5;7;25;67;6332512
67;6332512;8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;23;11;1;2;20;21;5;7;25
8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;23;11;1;20;2;21;5;7;25;67;6329048
68;6329048;8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;4;18;23;11;1;20;2;21;5;7;25
8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;23;18;4;11;1;20;2;21;5;7;25;68;6322490
68;6322490;8;9;19;14;3;26;12;10;16;15;6;24;13;22;17;23;18;4;11;1;20;2;21;5;7;25
8;9;19;14;3;26;12;10;16;2;6;24;13;22;17;23;18;4;11;1;20;15;21;5;7;25;68;6311042
68;6311042;8;9;19;14;3;26;12;10;16;2;6;24;13;22;17;23;18;4;11;1;20;15;21;5;7;25
8;9;19;14;3;26;12;10;16;7;6;24;13;22;17;23;18;4;11;1;20;15;21;5;2;25;68;6309624
68;6309624;8;9;19;14;3;26;12;10;16;7;6;24;13;22;17;23;18;4;11;1;20;15;21;5;2;25
8;9;19;14;3;5;12;10;16;7;6;24;13;22;17;23;18;4;11;1;20;15;21;26;2;25;68;6168865
68;6168865;8;9;19;14;3;5;12;10;16;7;6;24;13;22;17;23;18;4;11;1;20;15;21;26;2;25
7;9;19;14;3;5;12;10;16;8;6;24;13;22;17;23;18;4;11;1;20;15;21;26;2;25;68;6111462
68;6111462;7;9;19;14;3;5;12;10;16;8;6;24;13;22;17;23;18;4;11;1;20;15;21;26;2;25
7;9;19;14;3;5;12;23;16;8;6;24;13;22;17;10;18;4;11;1;20;15;21;26;2;25;68;6110740
68;6110740;7;9;19;14;3;5;12;23;16;8;6;24;13;22;17;10;18;4;11;1;20;15;21;26;2;25
7;9;19;14;3;5;12;23;16;8;6;24;4;22;17;10;18;13;11;1;20;15;21;26;2;25;68;6094273
68;6094273;7;9;19;14;3;5;12;23;16;8;6;24;4;22;17;10;18;13;11;1;20;15;21;26;2;25
7;9;19;14;3;5;12;23;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;26;2;25;68;6044610
68;6044610;7;9;19;14;3;5;12;23;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;26;2;25
7;9;19;14;3;5;12;26;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;23;2;25;68;6034662
68;6034662;7;9;19;14;3;5;12;26;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;23;2;25
5;9;19;14;3;7;12;26;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;23;2;25;68;6052278
68;6052278;5;9;19;14;3;7;12;26;16;8;6;24;4;22;17;10;18;13;11;1;21;15;20;23;2;25
5;9;19;14;3;7;12;26;16;8;6;24;13;22;17;10;18;4;11;1;21;15;20;23;2;25;68;6012412
68;6012412;5;9;19;14;3;7;12;26;16;8;6;24;13;22;17;10;18;4;11;1;21;15;20;23;2;25
5;9;19;14;13;7;12;26;16;8;6;24;3;22;17;10;18;4;11;1;21;15;20;23;2;25;68;6017765
68;6017765;5;9;19;14;13;7;12;26;16;8;6;24;3;22;17;10;18;4;11;1;21;15;20;23;2;25
5;9;19;14;13;7;12;26;16;8;6;24;3;22;17;10;18;4;11;1;21;15;20;2;23;25;68;6028484
68;6028484;5;9;19;14;13;7;12;26;16;8;6;24;3;22;17;10;18;4;11;1;21;15;20;2;23;25
5;9;19;14;1;7;12;26;16;8;6;24;3;22;17;10;18;4;11;13;21;15;20;2;23;25;68;6058443
68;6058443;5;9;19;14;1;7;12;26;16;8;6;24;3;22;17;10;18;4;11;13;21;15;20;2;23;25
3;9;19;14;1;7;12;26;16;8;6;24;5;22;17;10;18;4;11;13;21;15;20;2;23;25;68;5950869
68;5950869;3;9;19;14;1;7;12;26;16;8;6;24;5;22;17;10;18;4;11;13;21;15;20;2;23;25
3;9;8;14;1;7;12;26;16;19;6;24;5;22;17;10;18;4;11;13;21;15;20;2;23;25;68;5928615
68;5928615;3;9;8;14;1;7;12;26;16;19;6;24;5;22;17;10;18;4;11;13;21;15;20;2;23;25
