"X1";"X35474";"X3";"X10";"X11";"X9";"X4";"X6";"X12";"X7";"X5";"X1.1";"X8";"X2"
5;8;2;3;11;4;10;9;7;1;6;12;34;46216
34;46216;5;8;2;3;11;4;10;9;7;1;6;12
5;8;2;9;11;4;10;3;7;1;6;12;34;45668
34;45668;5;8;2;9;11;4;10;3;7;1;6;12
5;8;2;9;11;4;10;7;3;1;6;12;34;35660
34;35660;5;8;2;9;11;4;10;7;3;1;6;12
5;8;2;9;11;1;10;7;3;4;6;12;34;41034
34;41034;5;8;2;9;11;1;10;7;3;4;6;12
5;8;2;9;11;1;6;7;3;4;10;12;34;39674
34;39674;5;8;2;9;11;1;6;7;3;4;10;12
5;8;7;9;11;1;6;2;3;4;10;12;34;37838
34;37838;5;8;7;9;11;1;6;2;3;4;10;12
5;8;7;9;4;1;6;2;3;11;10;12;34;48896
34;37838;5;8;7;9;11;1;6;2;3;4;10;12
5;8;7;12;11;1;6;2;3;4;10;9;34;34286
34;34286;5;8;7;12;11;1;6;2;3;4;10;9
5;9;7;12;11;1;6;2;3;4;10;8;34;50888
34;34286;5;8;7;12;11;1;6;2;3;4;10;9
5;8;7;12;10;1;6;2;3;4;11;9;34;34826
34;34826;5;8;7;12;10;1;6;2;3;4;11;9
5;8;7;12;10;1;6;2;9;4;11;3;34;32822
34;32822;5;8;7;12;10;1;6;2;9;4;11;3
5;8;7;12;1;10;6;2;9;4;11;3;34;32618
34;32618;5;8;7;12;1;10;6;2;9;4;11;3
5;6;7;12;1;10;8;2;9;4;11;3;34;45634
34;32618;5;8;7;12;1;10;6;2;9;4;11;3
5;7;8;12;1;10;6;2;9;4;11;3;34;28006
34;28006;5;7;8;12;1;10;6;2;9;4;11;3
5;7;8;9;1;10;6;2;12;4;11;3;34;26832
34;26832;5;7;8;9;1;10;6;2;12;4;11;3
5;7;8;9;1;10;6;2;12;4;3;11;34;32920
34;26832;5;7;8;9;1;10;6;2;12;4;11;3
5;7;8;3;1;10;6;2;12;4;11;9;34;24980
34;24980;5;7;8;3;1;10;6;2;12;4;11;9
5;4;8;3;1;10;6;2;12;7;11;9;34;46224
34;24980;5;7;8;3;1;10;6;2;12;4;11;9
5;7;8;3;1;10;6;2;4;12;11;9;34;27700
34;27700;5;7;8;3;1;10;6;2;4;12;11;9
5;4;8;3;1;10;6;2;7;12;11;9;34;49282
35;27700;5;7;8;3;1;10;6;2;4;12;11;9
5;7;8;2;1;10;6;3;4;12;11;9;35;36180
35;27700;5;7;8;3;1;10;6;2;4;12;11;9
5;7;6;3;1;10;8;2;4;12;11;9;35;27760
35;27760;5;7;6;3;1;10;8;2;4;12;11;9
5;7;6;3;1;10;9;2;4;12;11;8;35;30354
35;30354;5;7;6;3;1;10;9;2;4;12;11;8
5;6;7;3;1;10;9;2;4;12;11;8;35;46310
35;30354;5;7;6;3;1;10;9;2;4;12;11;8
5;7;6;3;10;1;9;2;4;12;11;8;35;26260
35;26260;5;7;6;3;10;1;9;2;4;12;11;8
5;9;6;3;10;1;7;2;4;12;11;8;35;54376
35;26260;5;7;6;3;10;1;9;2;4;12;11;8
5;7;6;3;4;1;9;2;10;12;11;8;35;32980
35;26260;5;7;6;3;10;1;9;2;4;12;11;8
5;11;6;3;10;1;9;2;4;12;7;8;35;31496
35;26260;5;7;6;3;10;1;9;2;4;12;11;8
4;7;6;3;10;1;9;2;5;12;11;8;35;32270
35;32270;4;7;6;3;10;1;9;2;5;12;11;8
4;7;6;9;10;1;3;2;5;12;11;8;35;36074
35;32270;4;7;6;3;10;1;9;2;5;12;11;8
4;7;9;3;10;1;6;2;5;12;11;8;35;32034
35;32034;4;7;9;3;10;1;6;2;5;12;11;8
4;7;9;11;10;1;6;2;5;12;3;8;35;34486
35;34486;4;7;9;11;10;1;6;2;5;12;3;8
4;7;9;11;10;1;3;2;5;12;6;8;35;39230
35;39230;4;7;9;11;10;1;3;2;5;12;6;8
4;7;9;11;10;1;8;2;5;12;6;3;35;36672
35;36672;4;7;9;11;10;1;8;2;5;12;6;3
4;3;9;11;10;1;8;2;5;12;6;7;35;38168
35;38168;4;3;9;11;10;1;8;2;5;12;6;7
4;3;9;8;10;1;11;2;5;12;6;7;35;36620
35;36620;4;3;9;8;10;1;11;2;5;12;6;7
4;6;9;8;10;1;11;2;5;12;3;7;35;35036
35;35036;4;6;9;8;10;1;11;2;5;12;3;7
4;1;9;8;10;6;11;2;5;12;3;7;35;37566
35;35036;4;6;9;8;10;1;11;2;5;12;3;7
4;6;9;8;10;2;11;1;5;12;3;7;35;45370
35;35036;4;6;9;8;10;1;11;2;5;12;3;7
4;6;5;8;10;1;11;2;9;12;3;7;35;39610
36;39610;4;6;5;8;10;1;11;2;9;12;3;7
4;6;5;8;10;1;2;11;9;12;3;7;36;37854
36;37854;4;6;5;8;10;1;2;11;9;12;3;7
4;6;5;3;10;1;2;11;9;12;8;7;36;35530
36;35530;4;6;5;3;10;1;2;11;9;12;8;7
4;6;5;3;10;1;9;11;2;12;8;7;36;36688
36;36688;4;6;5;3;10;1;9;11;2;12;8;7
4;3;5;6;10;1;9;11;2;12;8;7;36;34726
36;34726;4;3;5;6;10;1;9;11;2;12;8;7
4;3;5;6;10;12;9;11;2;1;8;7;36;39614
36;39614;4;3;5;6;10;12;9;11;2;1;8;7
4;1;5;6;10;12;9;11;2;3;8;7;36;51308
36;39614;4;3;5;6;10;12;9;11;2;1;8;7
4;3;10;6;5;12;9;11;2;1;8;7;36;44040
36;39614;4;3;5;6;10;12;9;11;2;1;8;7
4;10;5;6;3;12;9;11;2;1;8;7;36;46200
36;46200;4;10;5;6;3;12;9;11;2;1;8;7
4;10;9;6;3;12;5;11;2;1;8;7;36;46168
36;46168;4;10;9;6;3;12;5;11;2;1;8;7
4;2;9;6;3;12;5;11;10;1;8;7;36;31300
36;31300;4;2;9;6;3;12;5;11;10;1;8;7
9;2;4;6;3;12;5;11;10;1;8;7;36;38436
36;31300;4;2;9;6;3;12;5;11;10;1;8;7
4;2;9;6;3;12;5;8;10;1;11;7;36;32520
36;32520;4;2;9;6;3;12;5;8;10;1;11;7
6;2;9;4;3;12;5;8;10;1;11;7;36;43216
36;32520;4;2;9;6;3;12;5;8;10;1;11;7
4;2;12;6;3;9;5;8;10;1;11;7;36;34412
36;34412;4;2;12;6;3;9;5;8;10;1;11;7
4;2;8;6;3;9;5;12;10;1;11;7;36;42780
36;34412;4;2;12;6;3;9;5;8;10;1;11;7
11;2;12;6;3;9;5;8;10;1;4;7;36;42002
36;34412;4;2;12;6;3;9;5;8;10;1;11;7
4;2;12;6;3;9;5;8;10;11;1;7;36;31168
36;31168;4;2;12;6;3;9;5;8;10;11;1;7
4;2;12;8;3;9;5;6;10;11;1;7;36;28104
36;28104;4;2;12;8;3;9;5;6;10;11;1;7
3;2;12;8;4;9;5;6;10;11;1;7;36;35700
36;28104;4;2;12;8;3;9;5;6;10;11;1;7
4;2;12;8;3;9;5;6;11;10;1;7;36;36774
37;28104;4;2;12;8;3;9;5;6;10;11;1;7
4;2;12;1;3;9;5;6;10;11;8;7;37;27170
37;27170;4;2;12;1;3;9;5;6;10;11;8;7
4;2;12;1;3;9;5;11;10;6;8;7;37;29618
37;29618;4;2;12;1;3;9;5;11;10;6;8;7
4;1;12;2;3;9;5;11;10;6;8;7;37;36156
37;29618;4;2;12;1;3;9;5;11;10;6;8;7
4;2;12;8;3;9;5;11;10;6;1;7;37;30552
37;30552;4;2;12;8;3;9;5;11;10;6;1;7
4;2;12;8;3;6;5;11;10;9;1;7;37;37554
37;30552;4;2;12;8;3;9;5;11;10;6;1;7
4;2;12;8;3;9;11;5;10;6;1;7;37;41680
37;30552;4;2;12;8;3;9;5;11;10;6;1;7
3;2;12;8;4;9;5;11;10;6;1;7;37;38148
37;38148;3;2;12;8;4;9;5;11;10;6;1;7
3;2;6;8;4;9;5;11;10;12;1;7;37;36718
37;36718;3;2;6;8;4;9;5;11;10;12;1;7
3;2;6;9;4;8;5;11;10;12;1;7;37;44320
37;36718;3;2;6;8;4;9;5;11;10;12;1;7
12;2;6;8;4;9;5;11;10;3;1;7;37;43412
37;36718;3;2;6;8;4;9;5;11;10;12;1;7
4;2;6;8;3;9;5;11;10;12;1;7;37;26982
37;26982;4;2;6;8;3;9;5;11;10;12;1;7
4;2;6;1;3;9;5;11;10;12;8;7;37;26048
37;26048;4;2;6;1;3;9;5;11;10;12;8;7
4;2;6;12;3;9;5;11;10;1;8;7;37;32066
37;26048;4;2;6;1;3;9;5;11;10;12;8;7
4;2;6;1;3;9;11;5;10;12;8;7;37;35904
37;26048;4;2;6;1;3;9;5;11;10;12;8;7
4;2;6;3;1;9;5;11;10;12;8;7;37;26248
37;26248;4;2;6;3;1;9;5;11;10;12;8;7
4;2;6;3;1;9;5;11;10;12;7;8;37;29372
37;26248;4;2;6;3;1;9;5;11;10;12;8;7
4;2;1;3;6;9;5;11;10;12;8;7;37;26536
37;26536;4;2;1;3;6;9;5;11;10;12;8;7
4;2;5;3;6;9;1;11;10;12;8;7;37;26564
37;26564;4;2;5;3;6;9;1;11;10;12;8;7
4;2;5;3;1;9;6;11;10;12;8;7;37;28028
37;28028;4;2;5;3;1;9;6;11;10;12;8;7
4;2;5;3;1;9;11;6;10;12;8;7;37;29920
38;29920;4;2;5;3;1;9;11;6;10;12;8;7
4;2;5;3;1;9;10;6;11;12;8;7;38;30616
38;30616;4;2;5;3;1;9;10;6;11;12;8;7
9;2;5;3;1;4;10;6;11;12;8;7;38;37100
38;30616;4;2;5;3;1;9;10;6;11;12;8;7
4;2;5;3;1;9;10;6;11;8;12;7;38;38226
38;30616;4;2;5;3;1;9;10;6;11;12;8;7
4;2;5;3;8;9;10;6;11;12;1;7;38;33618
38;33618;4;2;5;3;8;9;10;6;11;12;1;7
4;5;2;3;8;9;10;6;11;12;1;7;38;51378
38;33618;4;2;5;3;8;9;10;6;11;12;1;7
4;2;5;3;8;6;10;9;11;12;1;7;38;37780
38;33618;4;2;5;3;8;9;10;6;11;12;1;7
4;2;5;3;8;9;12;6;11;10;1;7;38;38654
38;38654;4;2;5;3;8;9;12;6;11;10;1;7
4;1;5;3;8;9;12;6;11;10;2;7;38;46692
38;38654;4;2;5;3;8;9;12;6;11;10;1;7
4;2;5;3;12;9;8;6;11;10;1;7;38;40080
38;40080;4;2;5;3;12;9;8;6;11;10;1;7
4;2;5;3;12;6;8;9;11;10;1;7;38;46354
38;46354;4;2;5;3;12;6;8;9;11;10;1;7
12;2;5;3;4;6;8;9;11;10;1;7;38;48126
38;48126;12;2;5;3;4;6;8;9;11;10;1;7
10;2;5;3;4;6;8;9;11;12;1;7;38;41064
38;41064;10;2;5;3;4;6;8;9;11;12;1;7
10;1;5;3;4;6;8;9;11;12;2;7;38;40582
38;40582;10;1;5;3;4;6;8;9;11;12;2;7
9;1;5;3;4;6;8;10;11;12;2;7;38;60620
38;40582;10;1;5;3;4;6;8;9;11;12;2;7
10;1;5;4;3;6;8;9;11;12;2;7;38;41102
38;41102;10;1;5;4;3;6;8;9;11;12;2;7
10;5;1;4;3;6;8;9;11;12;2;7;38;39890
38;39890;10;5;1;4;3;6;8;9;11;12;2;7
10;5;1;4;3;6;12;9;11;8;2;7;38;48578
38;39890;10;5;1;4;3;6;8;9;11;12;2;7
10;3;1;4;5;6;8;9;11;12;2;7;38;49928
38;39890;10;5;1;4;3;6;8;9;11;12;2;7
10;5;3;4;1;6;8;9;11;12;2;7;38;38330
38;38330;10;5;3;4;1;6;8;9;11;12;2;7
10;5;1;4;3;6;8;9;11;12;2;7;38;39890
39;39890;10;5;1;4;3;6;8;9;11;12;2;7
7;5;1;4;3;6;8;9;11;12;2;10;39;41026
39;41026;7;5;1;4;3;6;8;9;11;12;2;10
7;5;6;4;3;1;8;9;11;12;2;10;39;41758
39;41758;7;5;6;4;3;1;8;9;11;12;2;10
7;10;6;4;3;1;8;9;11;12;2;5;39;34706
39;34706;7;10;6;4;3;1;8;9;11;12;2;5
7;10;6;4;5;1;8;9;11;12;2;3;39;29186
39;29186;7;10;6;4;5;1;8;9;11;12;2;3
7;10;6;2;5;1;8;9;11;12;4;3;39;27812
39;27812;7;10;6;2;5;1;8;9;11;12;4;3
7;10;6;2;5;1;11;9;8;12;4;3;39;23304
39;23304;7;10;6;2;5;1;11;9;8;12;4;3
7;10;6;2;5;1;11;9;3;12;4;8;39;23500
39;23500;7;10;6;2;5;1;11;9;3;12;4;8
7;10;6;2;5;1;11;12;3;9;4;8;39;20708
39;20708;7;10;6;2;5;1;11;12;3;9;4;8
7;10;12;2;5;1;11;6;3;9;4;8;39;21424
39;21424;7;10;12;2;5;1;11;6;3;9;4;8
7;10;12;2;5;1;11;6;3;9;8;4;39;23516
39;21424;7;10;12;2;5;1;11;6;3;9;4;8
7;10;12;2;6;1;11;5;3;9;4;8;39;37890
39;21424;7;10;12;2;5;1;11;6;3;9;4;8
6;10;12;2;5;1;11;7;3;9;4;8;39;34986
39;21424;7;10;12;2;5;1;11;6;3;9;4;8
7;10;2;12;5;1;11;6;3;9;4;8;39;25546
39;25546;7;10;2;12;5;1;11;6;3;9;4;8
7;10;1;12;5;2;11;6;3;9;4;8;39;28648
39;28648;7;10;1;12;5;2;11;6;3;9;4;8
7;12;1;10;5;2;11;6;3;9;4;8;39;30724
39;30724;7;12;1;10;5;2;11;6;3;9;4;8
7;12;1;10;2;5;11;6;3;9;4;8;39;39788
39;30724;7;12;1;10;5;2;11;6;3;9;4;8
7;12;5;10;1;2;11;6;3;9;4;8;39;28600
39;28600;7;12;5;10;1;2;11;6;3;9;4;8
7;6;5;10;1;2;11;12;3;9;4;8;39;42516
39;28600;7;12;5;10;1;2;11;6;3;9;4;8
7;12;5;10;3;2;11;6;1;9;4;8;39;33030
39;28600;7;12;5;10;1;2;11;6;3;9;4;8
7;12;5;10;1;8;11;6;3;9;4;2;39;35664
40;28600;7;12;5;10;1;2;11;6;3;9;4;8
1;12;5;10;7;2;11;6;3;9;4;8;40;40396
40;28600;7;12;5;10;1;2;11;6;3;9;4;8
9;12;5;10;1;2;11;6;3;7;4;8;40;51780
40;28600;7;12;5;10;1;2;11;6;3;9;4;8
7;2;5;10;1;12;11;6;3;9;4;8;40;27320
40;27320;7;2;5;10;1;12;11;6;3;9;4;8
7;2;1;10;5;12;11;6;3;9;4;8;40;29444
40;29444;7;2;1;10;5;12;11;6;3;9;4;8
7;2;1;10;5;12;11;3;6;9;4;8;40;34240
40;29444;7;2;1;10;5;12;11;6;3;9;4;8
7;2;1;10;3;12;11;6;5;9;4;8;40;38204
40;29444;7;2;1;10;5;12;11;6;3;9;4;8
7;6;1;10;5;12;11;2;3;9;4;8;40;39244
40;39244;7;6;1;10;5;12;11;2;3;9;4;8
7;6;1;10;5;12;11;4;3;9;2;8;40;42324
40;39244;7;6;1;10;5;12;11;2;3;9;4;8
7;6;1;10;5;12;4;2;3;9;11;8;40;40118
40;40118;7;6;1;10;5;12;4;2;3;9;11;8
7;6;1;10;5;9;4;2;3;12;11;8;40;43690
40;40118;7;6;1;10;5;12;4;2;3;9;11;8
7;1;6;10;5;12;4;2;3;9;11;8;40;36910
40;36910;7;1;6;10;5;12;4;2;3;9;11;8
7;1;6;10;5;12;4;9;3;2;11;8;40;38786
40;36910;7;1;6;10;5;12;4;2;3;9;11;8
7;1;6;10;11;12;4;2;3;9;5;8;40;38744
40;38744;7;1;6;10;11;12;4;2;3;9;5;8
7;1;3;10;11;12;4;2;6;9;5;8;40;42006
40;38744;7;1;6;10;11;12;4;2;3;9;5;8
7;1;6;10;11;12;4;3;2;9;5;8;40;51106
40;51106;7;1;6;10;11;12;4;3;2;9;5;8
7;1;5;10;11;12;4;3;2;9;6;8;40;48858
40;48858;7;1;5;10;11;12;4;3;2;9;6;8
7;1;5;10;12;11;4;3;2;9;6;8;40;38686
40;38686;7;1;5;10;12;11;4;3;2;9;6;8
7;1;5;10;12;11;4;3;2;8;6;9;40;38110
40;38110;7;1;5;10;12;11;4;3;2;8;6;9
7;1;5;10;12;4;11;3;2;8;6;9;40;29926
40;29926;7;1;5;10;12;4;11;3;2;8;6;9
7;1;5;10;2;4;11;3;12;8;6;9;40;28032
41;28032;7;1;5;10;2;4;11;3;12;8;6;9
7;1;5;10;2;4;9;3;12;8;6;11;41;29578
41;29578;7;1;5;10;2;4;9;3;12;8;6;11
7;1;5;10;2;4;9;8;12;3;6;11;41;33072
41;33072;7;1;5;10;2;4;9;8;12;3;6;11
7;1;8;10;2;4;9;5;12;3;6;11;41;22216
41;22216;7;1;8;10;2;4;9;5;12;3;6;11
7;1;8;4;2;10;9;5;12;3;6;11;41;22244
41;22244;7;1;8;4;2;10;9;5;12;3;6;11
4;1;8;7;2;10;9;5;12;3;6;11;41;24874
41;22244;7;1;8;4;2;10;9;5;12;3;6;11
10;1;8;4;2;7;9;5;12;3;6;11;41;22054
41;22054;10;1;8;4;2;7;9;5;12;3;6;11
10;1;5;4;2;7;9;8;12;3;6;11;41;34550
41;22054;10;1;8;4;2;7;9;5;12;3;6;11
10;12;8;4;2;7;9;5;1;3;6;11;41;41550
41;22054;10;1;8;4;2;7;9;5;12;3;6;11
6;1;8;4;2;7;9;5;12;3;10;11;41;35378
41;35378;6;1;8;4;2;7;9;5;12;3;10;11
6;1;8;4;10;7;9;5;12;3;2;11;41;32134
41;32134;6;1;8;4;10;7;9;5;12;3;2;11
6;1;8;4;10;7;9;12;5;3;2;11;41;47010
41;32134;6;1;8;4;10;7;9;5;12;3;2;11
6;4;8;1;10;7;9;5;12;3;2;11;41;30606
41;30606;6;4;8;1;10;7;9;5;12;3;2;11
6;11;8;1;10;7;9;5;12;3;2;4;41;27764
41;27764;6;11;8;1;10;7;9;5;12;3;2;4
6;11;8;1;10;7;4;5;12;3;2;9;41;31108
41;31108;6;11;8;1;10;7;4;5;12;3;2;9
6;4;8;1;10;7;11;5;12;3;2;9;41;30208
41;30208;6;4;8;1;10;7;11;5;12;3;2;9
6;4;8;1;10;7;11;9;12;3;2;5;41;37650
41;30208;6;4;8;1;10;7;11;5;12;3;2;9
6;4;8;1;10;5;11;7;12;3;2;9;41;49502
41;30208;6;4;8;1;10;7;11;5;12;3;2;9
6;4;12;1;10;7;11;5;8;3;2;9;41;33976
41;33976;6;4;12;1;10;7;11;5;8;3;2;9
6;4;2;1;10;7;11;5;8;3;12;9;41;38192
41;33976;6;4;12;1;10;7;11;5;8;3;2;9
6;4;12;7;10;1;11;5;8;3;2;9;41;31462
42;31462;6;4;12;7;10;1;11;5;8;3;2;9
6;4;12;7;10;8;11;5;1;3;2;9;42;31490
42;31490;6;4;12;7;10;8;11;5;1;3;2;9
8;4;12;7;10;6;11;5;1;3;2;9;42;28388
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;4;3;7;10;6;11;5;1;12;2;9;42;37876
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;12;4;7;10;6;11;5;1;3;2;9;42;41804
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;4;12;7;10;9;11;5;1;3;2;6;42;34874
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;4;12;7;10;5;11;6;1;3;2;9;42;57978
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;4;12;7;10;6;11;5;3;1;2;9;42;40732
42;28388;8;4;12;7;10;6;11;5;1;3;2;9
8;4;12;9;10;6;11;5;1;3;2;7;42;25780
42;25780;8;4;12;9;10;6;11;5;1;3;2;7
8;4;12;9;10;6;11;5;2;3;1;7;42;25752
42;25752;8;4;12;9;10;6;11;5;2;3;1;7
8;4;12;9;10;6;11;5;2;1;3;7;42;33680
42;25752;8;4;12;9;10;6;11;5;2;3;1;7
7;4;12;9;10;6;11;5;2;3;1;8;42;26064
42;26064;7;4;12;9;10;6;11;5;2;3;1;8
7;8;12;9;10;6;11;5;2;3;1;4;42;36962
42;26064;7;4;12;9;10;6;11;5;2;3;1;8
7;4;12;9;2;6;11;5;10;3;1;8;42;26588
42;26588;7;4;12;9;2;6;11;5;10;3;1;8
7;4;3;9;2;6;11;5;10;12;1;8;42;40476
42;26588;7;4;12;9;2;6;11;5;10;3;1;8
7;1;12;9;2;6;11;5;10;3;4;8;42;32286
42;26588;7;4;12;9;2;6;11;5;10;3;1;8
7;6;12;9;2;4;11;5;10;3;1;8;42;35576
42;26588;7;4;12;9;2;6;11;5;10;3;1;8
7;5;12;9;2;6;11;4;10;3;1;8;42;30760
42;30760;7;5;12;9;2;6;11;4;10;3;1;8
7;9;12;5;2;6;11;4;10;3;1;8;42;30204
42;30204;7;9;12;5;2;6;11;4;10;3;1;8
7;9;12;5;2;6;11;3;10;4;1;8;42;27576
42;27576;7;9;12;5;2;6;11;3;10;4;1;8
7;12;9;5;2;6;11;3;10;4;1;8;42;28476
43;28476;7;12;9;5;2;6;11;3;10;4;1;8
7;5;9;12;2;6;11;3;10;4;1;8;43;29468
43;29468;7;5;9;12;2;6;11;3;10;4;1;8
7;5;9;12;1;6;11;3;10;4;2;8;43;29228
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
4;5;9;12;1;6;11;3;10;7;2;8;43;59064
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
1;5;9;12;7;6;11;3;10;4;2;8;43;42496
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;1;6;11;4;10;3;2;8;43;30128
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;1;6;11;3;8;4;2;10;43;31794
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
3;5;9;12;1;6;11;7;10;4;2;8;43;39586
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
6;5;9;12;1;7;11;3;10;4;2;8;43;34718
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;4;12;1;6;11;3;10;9;2;8;43;38932
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;8;1;6;11;3;10;4;2;12;43;34674
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;6;1;11;3;10;4;2;8;43;35756
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;11;6;1;3;10;4;2;8;43;35350
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
12;5;9;7;1;6;11;3;10;4;2;8;43;49364
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
9;5;7;12;1;6;11;3;10;4;2;8;43;48376
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;1;6;11;3;8;4;2;10;43;31794
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
11;5;9;12;1;6;7;3;10;4;2;8;43;31408
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;3;12;1;6;11;9;10;4;2;8;43;33540
43;29228;7;5;9;12;1;6;11;3;10;4;2;8
7;5;9;12;1;8;11;3;10;4;2;6;43;20912
43;20912;7;5;9;12;1;8;11;3;10;4;2;6
7;3;9;12;1;8;11;5;10;4;2;6;43;51012
43;20912;7;5;9;12;1;8;11;3;10;4;2;6
7;5;9;12;3;8;11;1;10;4;2;6;43;26406
44;20912;7;5;9;12;1;8;11;3;10;4;2;6
7;5;6;12;1;8;11;3;10;4;2;9;44;22850
44;22850;7;5;6;12;1;8;11;3;10;4;2;9
7;5;6;3;1;8;11;12;10;4;2;9;44;34088
44;22850;7;5;6;12;1;8;11;3;10;4;2;9
8;5;6;12;1;7;11;3;10;4;2;9;44;26252
44;26252;8;5;6;12;1;7;11;3;10;4;2;9
8;5;4;12;1;7;11;3;10;6;2;9;44;41722
44;26252;8;5;6;12;1;7;11;3;10;4;2;9
4;5;6;12;1;7;11;3;10;8;2;9;44;45612
44;26252;8;5;6;12;1;7;11;3;10;4;2;9
8;5;10;12;1;7;11;3;6;4;2;9;44;28862
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
8;5;4;12;1;7;11;3;6;10;2;9;44;37716
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
8;5;10;12;2;7;11;3;6;4;1;9;44;33458
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
8;5;10;12;1;7;11;3;4;6;2;9;44;42094
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
5;8;10;12;1;7;11;3;6;4;2;9;44;44636
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
8;7;10;12;1;5;11;3;6;4;2;9;44;38518
44;28862;8;5;10;12;1;7;11;3;6;4;2;9
8;5;9;12;1;7;11;3;6;4;2;10;44;28960
44;28960;8;5;9;12;1;7;11;3;6;4;2;10
8;5;6;12;1;7;11;3;9;4;2;10;44;26592
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
8;3;6;12;1;7;11;5;9;4;2;10;44;55348
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
7;5;6;12;1;8;11;3;9;4;2;10;44;23206
44;23206;7;5;6;12;1;8;11;3;9;4;2;10
8;5;6;12;1;7;11;3;9;4;2;10;44;26592
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
8;7;6;12;1;5;11;3;9;4;2;10;44;36394
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
8;12;6;5;1;7;11;3;9;4;2;10;44;39058
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
8;5;6;12;3;7;11;1;9;4;2;10;44;29504
44;26592;8;5;6;12;1;7;11;3;9;4;2;10
8;5;10;12;1;7;11;3;9;4;2;6;44;25556
45;25556;8;5;10;12;1;7;11;3;9;4;2;6
8;5;12;10;1;7;11;3;9;4;2;6;45;21148
45;21148;8;5;12;10;1;7;11;3;9;4;2;6
8;5;12;10;1;7;4;3;9;11;2;6;45;30080
45;21148;8;5;12;10;1;7;11;3;9;4;2;6
8;5;12;9;1;7;11;3;10;4;2;6;45;23094
45;23094;8;5;12;9;1;7;11;3;10;4;2;6
6;5;12;9;1;7;11;3;10;4;2;8;45;33538
45;23094;8;5;12;9;1;7;11;3;10;4;2;6
8;10;12;9;1;7;11;3;5;4;2;6;45;23746
45;23746;8;10;12;9;1;7;11;3;5;4;2;6
8;10;12;9;1;7;11;3;5;4;6;2;45;23940
45;23940;8;10;12;9;1;7;11;3;5;4;6;2
8;10;12;9;1;5;11;3;7;4;6;2;45;26676
45;26676;8;10;12;9;1;5;11;3;7;4;6;2
7;10;12;9;1;5;11;3;8;4;6;2;45;20742
45;20742;7;10;12;9;1;5;11;3;8;4;6;2
7;9;12;10;1;5;11;3;8;4;6;2;45;34518
45;20742;7;10;12;9;1;5;11;3;8;4;6;2
7;10;12;9;1;5;11;8;3;4;6;2;45;27332
45;27332;7;10;12;9;1;5;11;8;3;4;6;2
7;10;12;2;1;5;11;8;3;4;6;9;45;27250
45;27250;7;10;12;2;1;5;11;8;3;4;6;9
7;10;12;2;1;5;11;6;3;4;8;9;45;18604
45;18604;7;10;12;2;1;5;11;6;3;4;8;9
2;10;12;7;1;5;11;6;3;4;8;9;45;26846
45;18604;7;10;12;2;1;5;11;6;3;4;8;9
9;10;12;2;1;5;11;6;3;4;8;7;45;34980
45;18604;7;10;12;2;1;5;11;6;3;4;8;9
7;8;12;2;1;5;11;6;3;4;10;9;45;33562
45;18604;7;10;12;2;1;5;11;6;3;4;8;9
4;10;12;2;1;5;11;6;3;7;8;9;45;43896
45;18604;7;10;12;2;1;5;11;6;3;4;8;9
10;7;12;2;1;5;11;6;3;4;8;9;45;18980
45;18980;10;7;12;2;1;5;11;6;3;4;8;9
10;7;2;12;1;5;11;6;3;4;8;9;45;24012
45;18980;10;7;12;2;1;5;11;6;3;4;8;9
10;7;3;2;1;5;11;6;12;4;8;9;45;23312
45;23312;10;7;3;2;1;5;11;6;12;4;8;9
10;7;8;2;1;5;11;6;12;4;3;9;45;17974
46;17974;10;7;8;2;1;5;11;6;12;4;3;9
