"X1";"X6129384";"X5";"X22";"X16";"X9";"X10";"X3";"X15";"X17";"X6";"X4";"X25";"X23";"X1.1";"X13";"X24";"X26";"X14";"X11";"X8";"X20";"X12";"X19";"X18";"X2";"X21";"X7"
78;5963265;8;10;9;5;18;15;19;7;12;1;2;23;24;20;6;14;13;25;3;22;11;4;26;21;17;16
8;10;9;5;18;15;19;7;12;1;2;23;24;20;6;14;25;13;3;22;11;4;26;21;17;16;78;5958263
78;5958263;8;10;9;5;18;15;19;7;12;1;2;23;24;20;6;14;25;13;3;22;11;4;26;21;17;16
8;10;9;5;18;15;19;7;12;1;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16;78;5959080
78;5959080;8;10;9;5;18;15;19;7;12;1;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16
1;10;9;5;18;15;19;7;12;8;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16;78;5984436
78;5984436;1;10;9;5;18;15;19;7;12;8;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16
7;10;9;5;18;15;19;1;12;8;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16;78;6011411
78;6011411;7;10;9;5;18;15;19;1;12;8;24;23;2;20;6;14;25;13;3;22;11;4;26;21;17;16
7;10;9;5;18;15;19;1;12;23;24;8;2;20;6;14;25;13;3;22;11;4;26;21;17;16;78;5968717
78;5968717;7;10;9;5;18;15;19;1;12;23;24;8;2;20;6;14;25;13;3;22;11;4;26;21;17;16
7;10;9;4;18;15;19;1;12;23;24;8;2;20;6;14;25;13;3;22;11;5;26;21;17;16;78;6088653
78;6088653;7;10;9;4;18;15;19;1;12;23;24;8;2;20;6;14;25;13;3;22;11;5;26;21;17;16
7;10;9;4;18;15;19;6;12;23;24;8;2;20;1;14;25;13;3;22;11;5;26;21;17;16;78;6097766
78;6088653;7;10;9;4;18;15;19;1;12;23;24;8;2;20;6;14;25;13;3;22;11;5;26;21;17;16
7;10;9;4;18;15;19;1;12;13;24;8;2;20;6;14;25;23;3;22;11;5;26;21;17;16;78;6089025
78;6089025;7;10;9;4;18;15;19;1;12;13;24;8;2;20;6;14;25;23;3;22;11;5;26;21;17;16
7;10;9;4;18;15;19;1;12;13;24;8;2;20;6;14;17;23;3;22;11;5;26;21;25;16;78;6090293
78;6090293;7;10;9;4;18;15;19;1;12;13;24;8;2;20;6;14;17;23;3;22;11;5;26;21;25;16
7;10;19;4;18;15;9;1;12;13;24;8;2;20;6;14;17;23;3;22;11;5;26;21;25;16;78;6045256
78;6045256;7;10;19;4;18;15;9;1;12;13;24;8;2;20;6;14;17;23;3;22;11;5;26;21;25;16
7;10;19;4;18;15;9;1;12;13;24;17;2;20;6;14;8;23;3;22;11;5;26;21;25;16;78;6034956
78;6034956;7;10;19;4;18;15;9;1;12;13;24;17;2;20;6;14;8;23;3;22;11;5;26;21;25;16
7;10;19;4;18;22;9;1;12;13;24;17;2;20;6;14;8;23;3;15;11;5;26;21;25;16;78;6029308
79;6029308;7;10;19;4;18;22;9;1;12;13;24;17;2;20;6;14;8;23;3;15;11;5;26;21;25;16
7;10;19;4;18;22;9;1;12;13;16;17;2;20;6;14;8;23;3;15;11;5;26;21;25;24;79;6031321
79;6031321;7;10;19;4;18;22;9;1;12;13;16;17;2;20;6;14;8;23;3;15;11;5;26;21;25;24
7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;8;23;3;15;10;5;26;21;25;24;79;6027781
79;6027781;7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;8;23;3;15;10;5;26;21;25;24
7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;26;23;3;15;10;5;8;21;25;24;79;6058292
79;6058292;7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;26;23;3;15;10;5;8;21;25;24
7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;26;10;3;15;23;5;8;21;25;24;79;6072129
79;6058292;7;11;19;4;18;22;9;1;12;13;16;17;2;20;6;14;26;23;3;15;10;5;8;21;25;24
17;11;19;4;18;22;9;1;12;13;16;7;2;20;6;14;26;23;3;15;10;5;8;21;25;24;79;6044481
79;6044481;17;11;19;4;18;22;9;1;12;13;16;7;2;20;6;14;26;23;3;15;10;5;8;21;25;24
17;11;19;4;18;22;9;1;12;13;16;7;2;20;6;14;26;23;3;15;10;24;8;21;25;5;79;5965702
79;5965702;17;11;19;4;18;22;9;1;12;13;16;7;2;20;6;14;26;23;3;15;10;24;8;21;25;5
17;11;19;4;18;22;9;1;12;13;16;7;2;20;14;6;26;23;3;15;10;24;8;21;25;5;79;5890244
79;5890244;17;11;19;4;18;22;9;1;12;13;16;7;2;20;14;6;26;23;3;15;10;24;8;21;25;5
17;11;19;4;18;22;9;1;12;13;16;7;2;20;14;26;6;23;3;15;10;24;8;21;25;5;79;5887605
79;5887605;17;11;19;4;18;22;9;1;12;13;16;7;2;20;14;26;6;23;3;15;10;24;8;21;25;5
17;11;15;4;18;22;9;1;12;13;16;7;2;20;14;26;6;23;3;19;10;24;8;21;25;5;79;5894413
79;5894413;17;11;15;4;18;22;9;1;12;13;16;7;2;20;14;26;6;23;3;19;10;24;8;21;25;5
17;11;15;4;18;22;9;1;12;13;23;7;2;20;14;26;6;16;3;19;10;24;8;21;25;5;79;5872888
79;5872888;17;11;15;4;18;22;9;1;12;13;23;7;2;20;14;26;6;16;3;19;10;24;8;21;25;5
17;11;15;4;16;22;9;1;12;13;23;7;2;20;14;26;6;18;3;19;10;24;8;21;25;5;79;5840704
79;5840704;17;11;15;4;16;22;9;1;12;13;23;7;2;20;14;26;6;18;3;19;10;24;8;21;25;5
17;11;15;4;16;22;9;1;12;13;23;7;2;20;14;26;6;18;3;5;10;24;8;21;25;19;79;5947903
79;5947903;17;11;15;4;16;22;9;1;12;13;23;7;2;20;14;26;6;18;3;5;10;24;8;21;25;19
17;11;15;4;16;22;24;1;12;13;23;7;2;20;14;26;6;18;3;5;10;9;8;21;25;19;79;6050149
79;5947903;17;11;15;4;16;22;9;1;12;13;23;7;2;20;14;26;6;18;3;5;10;24;8;21;25;19
17;11;15;4;16;22;9;1;12;25;23;7;2;20;14;26;6;18;3;5;10;24;8;21;13;19;79;5967969
79;5967969;17;11;15;4;16;22;9;1;12;25;23;7;2;20;14;26;6;18;3;5;10;24;8;21;13;19
17;11;15;13;16;22;9;1;12;25;23;7;2;20;14;26;6;18;3;5;10;24;8;21;4;19;79;5940269
79;5940269;17;11;15;13;16;22;9;1;12;25;23;7;2;20;14;26;6;18;3;5;10;24;8;21;4;19
17;11;15;13;16;22;9;1;12;25;20;7;2;23;14;26;6;18;3;5;10;24;8;21;4;19;79;5924785
79;5924785;17;11;15;13;16;22;9;1;12;25;20;7;2;23;14;26;6;18;3;5;10;24;8;21;4;19
17;11;15;13;16;22;9;4;12;25;20;7;2;23;14;26;6;18;3;5;10;24;8;21;1;19;79;5899429
79;5899429;17;11;15;13;16;22;9;4;12;25;20;7;2;23;14;26;6;18;3;5;10;24;8;21;1;19
17;11;15;13;16;25;9;4;12;22;20;7;2;23;14;26;6;18;3;5;10;24;8;21;1;19;79;5898295
79;5898295;17;11;15;13;16;25;9;4;12;22;20;7;2;23;14;26;6;18;3;5;10;24;8;21;1;19
23;11;15;13;16;25;9;4;12;22;20;7;2;17;14;26;6;18;3;5;10;24;8;21;1;19;79;5910895
79;5910895;23;11;15;13;16;25;9;4;12;22;20;7;2;17;14;26;6;18;3;5;10;24;8;21;1;19
23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;10;24;8;21;1;19;79;5946135
80;5946135;23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;10;24;8;21;1;19
23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19;80;5944001
80;5944001;23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19
23;11;15;13;16;25;20;4;12;22;9;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19;80;6012281
80;5944001;23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19
23;11;15;13;16;25;9;4;20;22;12;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19;80;5949871
80;5944001;23;11;15;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19
23;15;11;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19;80;5944916
80;5944916;23;15;11;13;16;25;9;4;12;22;20;3;2;17;14;26;6;18;7;5;21;24;8;10;1;19
23;15;11;13;16;25;9;4;12;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6;80;5907790
80;5907790;23;15;11;13;16;25;9;4;12;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6
23;15;11;13;16;25;12;4;9;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6;80;5916763
80;5916763;23;15;11;13;16;25;12;4;9;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6
23;15;11;13;16;9;12;4;25;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6;80;5932319
80;5932319;23;15;11;13;16;9;12;4;25;22;20;3;2;17;14;26;19;18;7;5;21;24;8;10;1;6
23;15;11;13;16;9;12;4;25;22;20;3;2;17;14;7;19;18;26;5;21;24;8;10;1;6;80;5951047
80;5951047;23;15;11;13;16;9;12;4;25;22;20;3;2;17;14;7;19;18;26;5;21;24;8;10;1;6
22;15;11;13;16;9;12;4;25;23;20;3;2;17;14;7;19;18;26;5;21;24;8;10;1;6;80;5958256
80;5958256;22;15;11;13;16;9;12;4;25;23;20;3;2;17;14;7;19;18;26;5;21;24;8;10;1;6
21;15;11;13;16;9;12;4;25;23;20;3;2;17;14;7;19;18;26;5;22;24;8;10;1;6;80;5963119
80;5963119;21;15;11;13;16;9;12;4;25;23;20;3;2;17;14;7;19;18;26;5;22;24;8;10;1;6
21;15;11;13;16;9;12;4;25;23;20;3;2;17;14;8;19;18;26;5;22;24;7;10;1;6;80;5926683
80;5926683;21;15;11;13;16;9;12;4;25;23;20;3;2;17;14;8;19;18;26;5;22;24;7;10;1;6
21;14;11;13;16;9;12;4;25;23;20;3;2;17;15;8;19;18;26;5;22;24;7;10;1;6;80;5916909
80;5916909;21;14;11;13;16;9;12;4;25;23;20;3;2;17;15;8;19;18;26;5;22;24;7;10;1;6
21;14;11;13;16;9;12;4;25;23;20;3;2;17;1;8;19;18;26;5;22;24;7;10;15;6;80;5903739
80;5903739;21;14;11;13;16;9;12;4;25;23;20;3;2;17;1;8;19;18;26;5;22;24;7;10;15;6
21;14;11;13;16;9;12;15;25;23;20;3;2;17;1;8;19;18;26;5;22;24;7;10;4;6;80;5923103
80;5923103;21;14;11;13;16;9;12;15;25;23;20;3;2;17;1;8;19;18;26;5;22;24;7;10;4;6
21;14;11;13;16;9;12;15;25;23;20;3;2;26;1;8;19;18;17;5;22;24;7;10;4;6;80;5934889
80;5934889;21;14;11;13;16;9;12;15;25;23;20;3;2;26;1;8;19;18;17;5;22;24;7;10;4;6
21;14;11;13;16;9;12;1;25;23;20;3;2;26;15;8;19;18;17;5;22;24;7;10;4;6;80;5927541
80;5927541;21;14;11;13;16;9;12;1;25;23;20;3;2;26;15;8;19;18;17;5;22;24;7;10;4;6
21;14;23;13;16;9;12;1;25;11;20;3;2;26;15;8;19;18;17;5;22;24;7;10;4;6;80;5929382
80;5929382;21;14;23;13;16;9;12;1;25;11;20;3;2;26;15;8;19;18;17;5;22;24;7;10;4;6
21;14;23;13;16;9;12;1;25;11;20;7;2;26;15;8;19;18;17;5;22;24;3;10;4;6;80;5928126
80;5928126;21;14;23;13;16;9;12;1;25;11;20;7;2;26;15;8;19;18;17;5;22;24;3;10;4;6
21;15;23;13;16;9;12;1;25;11;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6;80;5915401
80;5915401;21;15;23;13;16;9;12;1;25;11;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6
21;15;23;13;16;9;11;1;25;12;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6;80;5907352
81;5907352;21;15;23;13;16;9;11;1;25;12;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6
11;15;23;13;16;9;21;1;25;12;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6;81;5904604
81;5904604;11;15;23;13;16;9;21;1;25;12;20;7;2;26;14;8;19;18;17;5;22;24;3;10;4;6
11;15;23;13;16;9;21;1;25;12;17;7;2;26;14;8;19;18;20;5;22;24;3;10;4;6;81;5865226
81;5865226;11;15;23;13;16;9;21;1;25;12;17;7;2;26;14;8;19;18;20;5;22;24;3;10;4;6
11;15;16;13;23;9;21;1;25;12;17;7;2;26;14;8;19;18;20;5;22;24;3;10;4;6;81;5865706
81;5865706;11;15;16;13;23;9;21;1;25;12;17;7;2;26;14;8;19;18;20;5;22;24;3;10;4;6
11;15;16;13;7;9;21;1;25;12;17;23;2;26;14;8;19;18;20;5;22;24;3;10;4;6;81;5881767
81;5881767;11;15;16;13;7;9;21;1;25;12;17;23;2;26;14;8;19;18;20;5;22;24;3;10;4;6
11;15;16;13;7;9;21;1;25;14;17;23;2;26;12;8;19;18;20;5;22;24;3;10;4;6;81;5874624
81;5874624;11;15;16;13;7;9;21;1;25;14;17;23;2;26;12;8;19;18;20;5;22;24;3;10;4;6
11;15;16;13;7;10;21;1;25;14;17;23;2;26;12;8;19;18;20;5;22;24;3;9;4;6;81;5939070
81;5874624;11;15;16;13;7;9;21;1;25;14;17;23;2;26;12;8;19;18;20;5;22;24;3;10;4;6
11;15;16;13;7;9;21;1;25;14;17;19;2;26;12;8;23;18;20;5;22;24;3;10;4;6;81;5881149
81;5881149;11;15;16;13;7;9;21;1;25;14;17;19;2;26;12;8;23;18;20;5;22;24;3;10;4;6
11;15;16;13;7;9;21;1;25;14;17;19;2;26;12;8;23;18;20;4;22;24;3;10;5;6;81;5977692
81;5977692;11;15;16;13;7;9;21;1;25;14;17;19;2;26;12;8;23;18;20;4;22;24;3;10;5;6
11;15;16;13;7;9;21;1;25;8;17;19;2;26;12;14;23;18;20;4;22;24;3;10;5;6;81;6002076
81;6002076;11;15;16;13;7;9;21;1;25;8;17;19;2;26;12;14;23;18;20;4;22;24;3;10;5;6
11;15;16;13;7;9;21;1;25;8;22;19;2;26;12;14;23;18;20;4;17;24;3;10;5;6;81;5990303
81;5990303;11;15;16;13;7;9;21;1;25;8;22;19;2;26;12;14;23;18;20;4;17;24;3;10;5;6
11;15;16;13;7;9;21;1;25;8;26;19;2;22;12;14;23;18;20;4;17;24;3;10;5;6;81;5990213
81;5990213;11;15;16;13;7;9;21;1;25;8;26;19;2;22;12;14;23;18;20;4;17;24;3;10;5;6
11;15;16;13;7;9;21;1;25;8;26;19;2;22;12;14;23;18;20;10;17;24;3;4;5;6;81;5991159
81;5991159;11;15;16;13;7;9;21;1;25;8;26;19;2;22;12;14;23;18;20;10;17;24;3;4;5;6
21;15;16;13;7;9;11;1;25;8;26;19;2;22;12;14;23;18;20;10;17;24;3;4;5;6;81;5952215
81;5952215;21;15;16;13;7;9;11;1;25;8;26;19;2;22;12;14;23;18;20;10;17;24;3;4;5;6
21;22;16;13;7;9;11;1;25;8;26;19;2;15;12;14;23;18;20;10;17;24;3;4;5;6;81;5935234
81;5935234;21;22;16;13;7;9;11;1;25;8;26;19;2;15;12;14;23;18;20;10;17;24;3;4;5;6
21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;18;20;10;17;24;2;4;5;6;81;5912942
81;5912942;21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;18;20;10;17;24;2;4;5;6
21;22;16;13;7;9;2;1;25;8;26;19;3;15;12;14;23;18;20;10;17;24;11;4;5;6;81;5952435
81;5912942;21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;18;20;10;17;24;2;4;5;6
21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;18;5;10;17;24;2;4;20;6;81;5771286
81;5771286;21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;18;5;10;17;24;2;4;20;6
21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;4;5;10;17;24;2;18;20;6;81;5798810
81;5798810;21;22;16;13;7;9;11;1;25;8;26;19;3;15;12;14;23;4;5;10;17;24;2;18;20;6
21;22;16;13;7;9;11;1;25;8;26;14;3;15;12;19;23;4;5;10;17;24;2;18;20;6;81;5749246
81;5749246;21;22;16;13;7;9;11;1;25;8;26;14;3;15;12;19;23;4;5;10;17;24;2;18;20;6
21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;19;23;4;5;10;14;24;2;18;20;6;81;5804262
82;5804262;21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;19;23;4;5;10;14;24;2;18;20;6
21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;19;23;4;18;10;14;24;2;5;20;6;82;6011901
82;5804262;21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;19;23;4;5;10;14;24;2;18;20;6
21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;23;19;4;5;10;14;24;2;18;20;6;82;5782084
82;5782084;21;22;16;13;7;9;11;1;25;8;26;17;3;15;12;23;19;4;5;10;14;24;2;18;20;6
21;22;16;13;7;9;11;1;25;8;26;4;3;15;12;23;19;17;5;10;14;24;2;18;20;6;82;5781667
82;5781667;21;22;16;13;7;9;11;1;25;8;26;4;3;15;12;23;19;17;5;10;14;24;2;18;20;6
21;22;16;4;7;9;11;1;25;8;26;13;3;15;12;23;19;17;5;10;14;24;2;18;20;6;82;5788815
82;5788815;21;22;16;4;7;9;11;1;25;8;26;13;3;15;12;23;19;17;5;10;14;24;2;18;20;6
21;22;16;4;7;9;26;1;25;8;11;13;3;15;12;23;19;17;5;10;14;24;2;18;20;6;82;5786333
82;5786333;21;22;16;4;7;9;26;1;25;8;11;13;3;15;12;23;19;17;5;10;14;24;2;18;20;6
21;22;16;4;7;9;26;1;25;8;12;13;3;15;11;23;19;17;5;10;14;24;2;18;20;6;82;5782097
82;5782097;21;22;16;4;7;9;26;1;25;8;12;13;3;15;11;23;19;17;5;10;14;24;2;18;20;6
21;22;16;4;7;9;26;1;25;15;12;13;3;8;11;23;19;17;5;10;14;24;2;18;20;6;82;5740940
82;5740940;21;22;16;4;7;9;26;1;25;15;12;13;3;8;11;23;19;17;5;10;14;24;2;18;20;6
21;22;16;26;7;9;4;1;25;15;12;13;3;8;11;23;19;17;5;10;14;24;2;18;20;6;82;5728358
82;5728358;21;22;16;26;7;9;4;1;25;15;12;13;3;8;11;23;19;17;5;10;14;24;2;18;20;6
21;22;16;26;7;9;4;1;25;15;12;13;11;8;3;23;19;17;5;10;14;24;2;18;20;6;82;5763395
82;5763395;21;22;16;26;7;9;4;1;25;15;12;13;11;8;3;23;19;17;5;10;14;24;2;18;20;6
21;22;16;26;5;9;4;1;25;15;12;13;11;8;3;23;19;17;7;10;14;24;2;18;20;6;82;6098691
82;5763395;21;22;16;26;7;9;4;1;25;15;12;13;11;8;3;23;19;17;5;10;14;24;2;18;20;6
25;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;17;5;10;14;24;2;18;20;6;82;5732431
82;5732431;25;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;17;5;10;14;24;2;18;20;6
10;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;17;5;25;14;24;2;18;20;6;82;5732522
82;5732522;10;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;17;5;25;14;24;2;18;20;6
10;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;14;5;25;17;24;2;18;20;6;82;5777488
82;5777488;10;22;16;26;7;9;4;1;21;15;12;13;11;8;3;23;19;14;5;25;17;24;2;18;20;6
10;8;16;26;7;9;4;1;21;15;12;13;11;22;3;23;19;14;5;25;17;24;2;18;20;6;82;5780431
82;5780431;10;8;16;26;7;9;4;1;21;15;12;13;11;22;3;23;19;14;5;25;17;24;2;18;20;6
10;8;16;26;7;9;4;5;21;15;12;13;11;22;3;23;19;14;1;25;17;24;2;18;20;6;82;5951671
82;5780431;10;8;16;26;7;9;4;1;21;15;12;13;11;22;3;23;19;14;5;25;17;24;2;18;20;6
10;8;16;26;7;9;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;24;2;18;20;6;82;5738988
82;5738988;10;8;16;26;7;9;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;24;2;18;20;6
10;8;16;26;7;9;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;6;2;18;20;24;82;5719266
82;5719266;10;8;16;26;7;9;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;6;2;18;20;24
10;8;16;26;7;6;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;9;2;18;20;24;82;5721155
82;5721155;10;8;16;26;7;6;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;9;2;18;20;24
10;8;16;26;7;6;17;1;21;15;12;13;11;22;3;23;19;14;4;25;5;9;2;18;20;24;82;6065984
82;5721155;10;8;16;26;7;6;17;1;21;15;12;13;11;22;3;23;19;14;5;25;4;9;2;18;20;24
10;8;16;26;7;6;9;1;21;15;12;13;11;22;3;23;19;14;5;25;4;17;2;18;20;24;82;5736513
83;5736513;10;8;16;26;7;6;9;1;21;15;12;13;11;22;3;23;19;14;5;25;4;17;2;18;20;24
10;8;16;26;7;6;9;1;24;15;12;13;11;22;3;23;19;14;5;25;4;17;2;18;20;21;83;5757694
83;5736513;10;8;16;26;7;6;9;1;21;15;12;13;11;22;3;23;19;14;5;25;4;17;2;18;20;24
10;8;16;26;7;6;9;1;21;15;12;13;11;22;3;23;19;14;5;25;4;17;24;18;20;2;83;5758599
83;5758599;10;8;16;26;7;6;9;1;21;15;12;13;11;22;3;23;19;14;5;25;4;17;24;18;20;2
10;8;16;26;7;6;9;1;21;15;12;13;3;22;11;23;19;14;5;25;4;17;24;18;20;2;83;5764291
83;5764291;10;8;16;26;7;6;9;1;21;15;12;13;3;22;11;23;19;14;5;25;4;17;24;18;20;2
10;8;16;26;7;6;9;25;21;15;12;13;3;22;11;23;19;14;5;1;4;17;24;18;20;2;83;5790490
83;5790490;10;8;16;26;7;6;9;25;21;15;12;13;3;22;11;23;19;14;5;1;4;17;24;18;20;2
10;8;16;26;7;6;9;25;21;15;12;13;3;4;11;23;19;14;5;1;22;17;24;18;20;2;83;5784143
83;5784143;10;8;16;26;7;6;9;25;21;15;12;13;3;4;11;23;19;14;5;1;22;17;24;18;20;2
10;8;16;26;7;6;9;25;21;15;20;13;3;4;11;23;19;14;5;1;22;17;24;18;12;2;83;5731186
83;5731186;10;8;16;26;7;6;9;25;21;15;20;13;3;4;11;23;19;14;5;1;22;17;24;18;12;2
10;8;16;26;7;6;9;25;21;15;20;13;11;4;3;23;19;14;5;1;22;17;24;18;12;2;83;5728614
83;5728614;10;8;16;26;7;6;9;25;21;15;20;13;11;4;3;23;19;14;5;1;22;17;24;18;12;2
10;8;16;26;7;6;9;25;21;15;19;13;11;4;3;23;20;14;5;1;22;17;24;18;12;2;83;5740423
83;5740423;10;8;16;26;7;6;9;25;21;15;19;13;11;4;3;23;20;14;5;1;22;17;24;18;12;2
10;8;18;26;7;6;9;25;21;15;19;13;11;4;3;23;20;14;5;1;22;17;24;16;12;2;83;5719424
83;5719424;10;8;18;26;7;6;9;25;21;15;19;13;11;4;3;23;20;14;5;1;22;17;24;16;12;2
10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;1;25;17;24;16;12;2;83;5727621
83;5727621;10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;1;25;17;24;16;12;2
10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;24;25;17;1;16;12;2;83;5728519
83;5728519;10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;24;25;17;1;16;12;2
10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;16;24;25;17;1;5;12;2;83;5958490
83;5728519;10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;24;25;17;1;16;12;2
10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;24;25;17;12;16;1;2;83;5643072
83;5643072;10;8;18;26;7;6;9;22;21;15;19;13;11;4;3;23;20;14;5;24;25;17;12;16;1;2
10;8;18;26;7;6;9;22;21;15;20;13;11;4;3;23;19;14;5;24;25;17;12;16;1;2;83;5627941
83;5627941;10;8;18;26;7;6;9;22;21;15;20;13;11;4;3;23;19;14;5;24;25;17;12;16;1;2
10;8;18;26;7;6;12;22;21;15;20;13;11;4;3;23;19;14;5;24;25;17;9;16;1;2;83;5692795
83;5692795;10;8;18;26;7;6;12;22;21;15;20;13;11;4;3;23;19;14;5;24;25;17;9;16;1;2
10;8;18;26;7;6;12;22;21;15;20;13;24;4;3;23;19;14;5;11;25;17;9;16;1;2;83;5704638
83;5704638;10;8;18;26;7;6;12;22;21;15;20;13;24;4;3;23;19;14;5;11;25;17;9;16;1;2
10;8;24;26;7;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;25;17;9;16;1;2;83;5679177
83;5679177;10;8;24;26;7;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;25;17;9;16;1;2
10;8;24;26;7;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;1;17;9;16;25;2;83;5686845
83;5686845;10;8;24;26;7;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;1;17;9;16;25;2
10;7;24;26;8;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;1;17;9;16;25;2;83;5675138
83;5675138;10;7;24;26;8;6;12;22;21;15;20;13;18;4;3;23;19;14;5;11;1;17;9;16;25;2
10;7;24;26;8;6;18;22;21;15;20;13;12;4;3;23;19;14;5;11;1;17;9;16;25;2;83;5742212
84;5742212;10;7;24;26;8;6;18;22;21;15;20;13;12;4;3;23;19;14;5;11;1;17;9;16;25;2
10;7;24;26;19;6;18;22;21;15;20;13;12;4;3;23;8;14;5;11;1;17;9;16;25;2;84;5777266
84;5777266;10;7;24;26;19;6;18;22;21;15;20;13;12;4;3;23;8;14;5;11;1;17;9;16;25;2
10;7;24;26;19;6;18;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;9;16;25;2;84;5787420
84;5787420;10;7;24;26;19;6;18;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;9;16;25;2
10;7;24;26;19;6;18;1;21;15;20;13;12;4;3;23;22;14;5;11;8;17;9;16;25;2;84;5822048
84;5787420;10;7;24;26;19;6;18;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;9;16;25;2
10;7;24;26;19;6;9;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;18;16;25;2;84;5664257
84;5664257;10;7;24;26;19;6;9;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;18;16;25;2
10;7;24;26;19;6;11;8;21;15;20;13;12;4;3;23;22;14;5;9;1;17;18;16;25;2;84;5737297
84;5664257;10;7;24;26;19;6;9;8;21;15;20;13;12;4;3;23;22;14;5;11;1;17;18;16;25;2
10;7;24;26;19;6;9;8;21;15;3;13;12;4;20;23;22;14;5;11;1;17;18;16;25;2;84;5689080
84;5689080;10;7;24;26;19;6;9;8;21;15;3;13;12;4;20;23;22;14;5;11;1;17;18;16;25;2
10;7;24;26;19;6;9;8;21;15;3;13;12;4;20;23;22;5;14;11;1;17;18;16;25;2;84;5739240
84;5739240;10;7;24;26;19;6;9;8;21;15;3;13;12;4;20;23;22;5;14;11;1;17;18;16;25;2
