"X1";"X5984685";"X21";"X23";"X15";"X20";"X22";"X8";"X6";"X18";"X19";"X2";"X10";"X9";"X14";"X24";"X4";"X5";"X11";"X7";"X17";"X12";"X25";"X26";"X13";"X1.1";"X3";"X16"
11;3;19;22;10;4;9;1;20;23;14;26;25;2;17;7;16;15;21;24;12;6;13;18;8;5;26;5911154
26;5911154;11;3;19;22;10;4;9;1;20;23;14;26;25;2;17;7;16;15;21;24;12;6;13;18;8;5
11;9;19;22;10;4;3;1;20;23;14;26;25;2;17;7;16;15;21;24;12;6;13;18;8;5;26;5898657
26;5898657;11;9;19;22;10;4;3;1;20;23;14;26;25;2;17;7;16;15;21;24;12;6;13;18;8;5
11;9;19;22;10;4;3;1;17;23;14;26;25;2;20;7;16;15;21;24;12;6;13;18;8;5;26;5900608
26;5900608;11;9;19;22;10;4;3;1;17;23;14;26;25;2;20;7;16;15;21;24;12;6;13;18;8;5
11;9;19;22;10;4;3;1;17;23;14;26;25;2;8;7;16;15;21;24;12;6;13;18;20;5;26;5769480
26;5769480;11;9;19;22;10;4;3;1;17;23;14;26;25;2;8;7;16;15;21;24;12;6;13;18;20;5
11;9;19;22;10;4;3;1;17;23;14;26;25;2;8;7;16;15;21;24;13;6;12;18;20;5;26;5764598
26;5764598;11;9;19;22;10;4;3;1;17;23;14;26;25;2;8;7;16;15;21;24;13;6;12;18;20;5
11;9;19;22;10;4;3;1;24;23;14;26;25;2;8;7;16;15;21;17;13;6;12;18;20;5;26;5765058
27;5765058;11;9;19;22;10;4;3;1;24;23;14;26;25;2;8;7;16;15;21;17;13;6;12;18;20;5
11;9;19;22;10;4;3;1;24;23;6;26;25;2;8;7;16;15;21;17;13;14;12;18;20;5;27;5817740
27;5817740;11;9;19;22;10;4;3;1;24;23;6;26;25;2;8;7;16;15;21;17;13;14;12;18;20;5
11;18;19;22;10;4;3;1;24;23;6;26;25;2;8;7;16;15;21;17;13;14;12;9;20;5;27;5817065
27;5817065;11;18;19;22;10;4;3;1;24;23;6;26;25;2;8;7;16;15;21;17;13;14;12;9;20;5
11;18;19;22;10;4;3;1;24;23;6;26;17;2;8;7;16;15;21;25;13;14;12;9;20;5;27;5817888
27;5817888;11;18;19;22;10;4;3;1;24;23;6;26;17;2;8;7;16;15;21;25;13;14;12;9;20;5
11;18;19;22;10;4;3;1;24;23;6;26;17;2;8;14;16;15;21;25;13;7;12;9;20;5;27;5883088
27;5883088;11;18;19;22;10;4;3;1;24;23;6;26;17;2;8;14;16;15;21;25;13;7;12;9;20;5
11;18;19;22;10;4;3;15;24;23;6;26;17;2;8;14;16;1;21;25;13;7;12;9;20;5;27;5867785
27;5867785;11;18;19;22;10;4;3;15;24;23;6;26;17;2;8;14;16;1;21;25;13;7;12;9;20;5
11;18;19;22;10;4;3;15;24;14;6;26;17;2;8;23;16;1;21;25;13;7;12;9;20;5;27;5867511
27;5867511;11;18;19;22;10;4;3;15;24;14;6;26;17;2;8;23;16;1;21;25;13;7;12;9;20;5
11;18;19;22;10;4;3;15;24;14;6;26;17;12;8;23;16;1;21;25;13;7;2;9;20;5;27;5864450
27;5864450;11;18;19;22;10;4;3;15;24;14;6;26;17;12;8;23;16;1;21;25;13;7;2;9;20;5
11;18;19;22;10;4;3;13;24;14;6;26;17;12;8;23;16;1;21;25;15;7;2;9;20;5;27;5922862
27;5922862;11;18;19;22;10;4;3;13;24;14;6;26;17;12;8;23;16;1;21;25;15;7;2;9;20;5
11;18;12;22;10;4;3;13;24;14;6;26;17;19;8;23;16;1;21;25;15;7;2;9;20;5;27;5918667
27;5918667;11;18;12;22;10;4;3;13;24;14;6;26;17;19;8;23;16;1;21;25;15;7;2;9;20;5
11;18;12;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;5;27;5859593
27;5859593;11;18;12;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;5
11;18;5;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;12;27;5887677
27;5887677;11;18;5;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;12
12;18;5;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;11;27;5916608
27;5916608;12;18;5;22;10;4;3;13;24;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;20;11
12;18;5;22;10;4;3;13;20;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;24;11;27;5908547
27;5908547;12;18;5;22;10;4;3;13;20;14;6;26;15;19;8;23;16;1;21;25;17;7;2;9;24;11
12;18;5;22;10;4;3;13;20;14;6;26;15;19;8;23;16;1;21;25;17;7;9;2;24;11;27;5908547
27;5908547;12;18;5;22;10;4;3;13;20;14;6;26;15;19;8;23;16;1;21;25;17;7;9;2;24;11
12;18;5;22;10;15;3;13;20;14;6;26;4;19;8;23;16;1;21;25;17;7;9;2;24;11;27;5972440
27;5972440;12;18;5;22;10;15;3;13;20;14;6;26;4;19;8;23;16;1;21;25;17;7;9;2;24;11
12;18;5;22;10;15;3;13;20;14;6;26;4;19;21;23;16;1;8;25;17;7;9;2;24;11;27;5953901
27;5953901;12;18;5;22;10;15;3;13;20;14;6;26;4;19;21;23;16;1;8;25;17;7;9;2;24;11
12;18;5;22;10;15;3;13;20;6;14;26;4;19;21;23;16;1;8;25;17;7;9;2;24;11;27;5960030
27;5960030;12;18;5;22;10;15;3;13;20;6;14;26;4;19;21;23;16;1;8;25;17;7;9;2;24;11
12;18;5;22;10;15;3;13;20;6;14;26;4;19;21;23;16;1;8;25;17;7;2;9;24;11;27;5960030
27;5960030;12;18;5;22;10;15;3;13;20;6;14;26;4;19;21;23;16;1;8;25;17;7;2;9;24;11
12;18;5;22;14;15;3;13;20;6;10;26;4;19;21;23;16;1;8;25;17;7;2;9;24;11;27;6121681
27;6121681;12;18;5;22;14;15;3;13;20;6;10;26;4;19;21;23;16;1;8;25;17;7;2;9;24;11
12;18;25;22;14;15;3;13;20;6;10;26;4;19;21;23;16;1;8;5;17;7;2;9;24;11;27;6192807
28;6121681;12;18;5;22;14;15;3;13;20;6;10;26;4;19;21;23;16;1;8;25;17;7;2;9;24;11
12;18;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;8;25;17;7;2;9;24;11;28;6178468
28;6178468;12;18;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;8;25;17;7;2;9;24;11
12;8;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;18;25;17;7;2;9;24;11;28;6119738
28;6119738;12;8;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;18;25;17;7;2;9;24;11
12;8;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;11;25;17;7;2;9;24;18;28;6156039
28;6156039;12;8;5;22;14;15;3;13;21;6;10;26;4;19;20;23;16;1;11;25;17;7;2;9;24;18
12;8;5;11;14;15;3;13;21;6;10;26;4;19;20;23;16;1;22;25;17;7;2;9;24;18;28;6165653
28;6165653;12;8;5;11;14;15;3;13;21;6;10;26;4;19;20;23;16;1;22;25;17;7;2;9;24;18
12;8;5;11;14;16;3;13;21;6;10;26;4;19;20;23;15;1;22;25;17;7;2;9;24;18;28;6150767
28;6150767;12;8;5;11;14;16;3;13;21;6;10;26;4;19;20;23;15;1;22;25;17;7;2;9;24;18
12;8;5;11;14;16;3;13;1;6;10;26;4;19;20;23;15;21;22;25;17;7;2;9;24;18;28;6147196
28;6147196;12;8;5;11;14;16;3;13;1;6;10;26;4;19;20;23;15;21;22;25;17;7;2;9;24;18
12;8;5;11;14;16;3;13;1;6;10;25;4;19;20;23;15;21;22;26;17;7;2;9;24;18;28;6157490
28;6157490;12;8;5;11;14;16;3;13;1;6;10;25;4;19;20;23;15;21;22;26;17;7;2;9;24;18
12;8;5;11;14;16;3;13;1;22;10;25;4;19;20;23;15;21;6;26;17;7;2;9;24;18;28;6151146
28;6151146;12;8;5;11;14;16;3;13;1;22;10;25;4;19;20;23;15;21;6;26;17;7;2;9;24;18
12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;7;2;9;13;18;28;6157579
28;6157579;12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;7;2;9;13;18
12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;7;9;2;13;18;28;6157579
28;6157579;12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;7;9;2;13;18
12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;13;9;2;7;18;28;6093367
28;6093367;12;8;5;11;14;16;3;24;1;22;10;25;4;19;20;23;15;21;6;26;17;13;9;2;7;18
12;8;5;11;14;16;3;24;1;22;26;25;4;19;20;23;15;21;6;10;17;13;9;2;7;18;28;6082341
28;6082341;12;8;5;11;14;16;3;24;1;22;26;25;4;19;20;23;15;21;6;10;17;13;9;2;7;18
12;8;5;11;14;6;3;24;1;22;26;25;4;19;20;23;15;21;16;10;17;13;9;2;7;18;28;6085578
28;6085578;12;8;5;11;14;6;3;24;1;22;26;25;4;19;20;23;15;21;16;10;17;13;9;2;7;18
12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;17;13;9;2;7;18;28;6061647
28;6061647;12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;17;13;9;2;7;18
12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;17;13;9;7;2;18;28;6110457
28;6110457;12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;17;13;9;7;2;18
12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18;28;6099668
28;6099668;12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18
12;8;3;11;14;6;5;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18;28;6061393
28;6061393;12;8;3;11;14;6;5;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18
12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18;28;6099668
28;6099668;12;8;5;11;14;6;3;24;1;22;26;25;4;21;20;23;15;19;16;10;7;13;9;17;2;18
12;8;5;11;14;6;3;24;1;22;26;25;17;21;20;23;15;19;16;10;7;13;9;4;2;18;28;6145492
28;6145492;12;8;5;11;14;6;3;24;1;22;26;25;17;21;20;23;15;19;16;10;7;13;9;4;2;18
12;8;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;19;24;10;7;13;9;4;2;18;28;6150602
29;6150602;12;8;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;19;24;10;7;13;9;4;2;18
12;8;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;10;24;19;7;13;9;4;2;18;29;6265373
29;6265373;12;8;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;10;24;19;7;13;9;4;2;18
8;12;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;10;24;19;7;13;9;4;2;18;29;6267518
29;6267518;8;12;5;11;14;6;3;16;1;22;26;25;17;21;20;23;15;10;24;19;7;13;9;4;2;18
8;12;5;11;14;6;3;16;1;22;21;25;17;26;20;23;15;10;24;19;7;13;9;4;2;18;29;6266937
29;6266937;8;12;5;11;14;6;3;16;1;22;21;25;17;26;20;23;15;10;24;19;7;13;9;4;2;18
8;12;5;11;14;6;3;16;15;22;21;25;17;26;20;23;1;10;24;19;7;13;9;4;2;18;29;6271188
29;6271188;8;12;5;11;14;6;3;16;15;22;21;25;17;26;20;23;1;10;24;19;7;13;9;4;2;18
8;12;5;11;14;6;3;16;15;22;21;25;17;26;20;23;1;10;7;19;24;13;9;4;2;18;29;6194538
29;6194538;8;12;5;11;14;6;3;16;15;22;21;25;17;26;20;23;1;10;7;19;24;13;9;4;2;18
8;12;5;11;14;6;24;16;15;22;21;25;17;26;20;23;1;10;7;19;3;13;9;4;2;18;29;6280097
29;6280097;8;12;5;11;14;6;24;16;15;22;21;25;17;26;20;23;1;10;7;19;3;13;9;4;2;18
8;12;5;11;14;6;24;16;23;22;21;25;17;26;20;15;1;10;7;19;3;13;9;4;2;18;29;6276046
29;6276046;8;12;5;11;14;6;24;16;23;22;21;25;17;26;20;15;1;10;7;19;3;13;9;4;2;18
8;12;22;11;14;6;24;16;23;5;21;25;17;26;20;15;1;10;7;19;3;13;9;4;2;18;29;6090168
29;6090168;8;12;22;11;14;6;24;16;23;5;21;25;17;26;20;15;1;10;7;19;3;13;9;4;2;18
8;12;22;11;14;6;24;16;23;5;21;25;17;26;20;9;1;10;7;19;3;13;15;4;2;18;29;6000526
29;6000526;8;12;22;11;14;6;24;16;23;5;21;25;17;26;20;9;1;10;7;19;3;13;15;4;2;18
8;12;22;11;14;6;24;15;23;5;21;25;17;26;20;9;1;10;7;19;3;13;16;4;2;18;29;5935489
29;5935489;8;12;22;11;14;6;24;15;23;5;21;25;17;26;20;9;1;10;7;19;3;13;16;4;2;18
8;25;22;11;14;6;24;15;23;5;21;12;17;26;20;9;1;10;7;19;3;13;16;4;2;18;29;5924284
29;5924284;8;25;22;11;14;6;24;15;23;5;21;12;17;26;20;9;1;10;7;19;3;13;16;4;2;18
8;25;22;11;14;23;24;15;6;5;21;12;17;26;20;9;1;10;7;19;3;13;16;4;2;18;29;5927028
29;5927028;8;25;22;11;14;23;24;15;6;5;21;12;17;26;20;9;1;10;7;19;3;13;16;4;2;18
8;25;22;7;14;23;24;15;6;5;21;12;17;26;20;9;1;10;11;19;3;13;16;4;2;18;29;5918235
29;5918235;8;25;22;7;14;23;24;15;6;5;21;12;17;26;20;9;1;10;11;19;3;13;16;4;2;18
8;25;22;7;14;23;24;15;6;5;20;12;17;26;21;9;1;10;11;19;3;13;16;4;2;18;29;5912319
29;5912319;8;25;22;7;14;23;24;15;6;5;20;12;17;26;21;9;1;10;11;19;3;13;16;4;2;18
8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;10;26;19;3;13;16;4;2;18;29;5907460
29;5907460;8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;10;26;19;3;13;16;4;2;18
8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;10;18;19;3;13;16;4;2;26;29;5787070
29;5787070;8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;10;18;19;3;13;16;4;2;26
8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;3;18;19;10;13;16;4;2;26;29;5721345
29;5721345;8;25;22;7;14;23;24;15;6;5;20;12;17;11;21;9;1;3;18;19;10;13;16;4;2;26
8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;19;10;13;16;4;2;26;29;5808105
29;5808105;8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;19;10;13;16;4;2;26
8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;16;4;19;26;29;5803705
29;5803705;8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;16;4;19;26
8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;4;16;19;26;29;5803705
30;5803705;8;25;22;7;14;23;24;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;4;16;19;26
24;25;22;7;14;23;8;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;4;16;19;26;30;5876045
30;5876045;24;25;22;7;14;23;8;15;5;6;20;12;17;11;21;9;1;3;18;2;10;13;4;16;19;26
24;25;22;7;14;2;8;15;5;6;20;12;17;11;21;9;1;3;18;23;10;13;4;16;19;26;30;5880427
30;5880427;24;25;22;7;14;2;8;15;5;6;20;12;17;11;21;9;1;3;18;23;10;13;4;16;19;26
24;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;10;13;4;16;19;26;30;5864553
30;5864553;24;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;10;13;4;16;19;26
26;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;10;13;4;16;19;24;30;5866632
30;5866632;26;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;10;13;4;16;19;24
26;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;19;13;4;16;10;24;30;5831864
30;5831864;26;25;22;7;20;2;8;15;5;6;14;12;17;11;21;9;1;3;18;23;19;13;4;16;10;24
26;25;22;7;20;2;3;15;5;6;14;12;17;11;21;9;1;8;18;23;19;13;4;16;10;24;30;5784926
30;5784926;26;25;22;7;20;2;3;15;5;6;14;12;17;11;21;9;1;8;18;23;19;13;4;16;10;24
26;25;22;7;20;2;21;15;5;6;14;12;17;11;3;9;1;8;18;23;19;13;4;16;10;24;30;5767050
30;5767050;26;25;22;7;20;2;21;15;5;6;14;12;17;11;3;9;1;8;18;23;19;13;4;16;10;24
26;25;18;7;20;2;21;15;5;6;14;12;17;11;3;9;1;8;22;23;19;13;4;16;10;24;30;5706832
30;5706832;26;25;18;7;20;2;21;15;5;6;14;12;17;11;3;9;1;8;22;23;19;13;4;16;10;24
26;25;18;7;20;2;21;15;5;6;14;12;17;11;3;8;1;9;22;23;19;13;4;16;10;24;30;5685037
30;5685037;26;25;18;7;20;2;21;15;5;6;14;12;17;11;3;8;1;9;22;23;19;13;4;16;10;24
26;25;18;7;20;2;5;15;21;6;14;12;17;11;3;8;1;9;22;23;19;13;4;16;10;24;30;5690205
30;5690205;26;25;18;7;20;2;5;15;21;6;14;12;17;11;3;8;1;9;22;23;19;13;4;16;10;24
26;25;18;7;1;2;5;15;21;6;14;12;17;11;3;8;20;9;22;23;19;13;4;16;10;24;30;5739257
30;5739257;26;25;18;7;1;2;5;15;21;6;14;12;17;11;3;8;20;9;22;23;19;13;4;16;10;24
26;25;18;7;1;2;5;20;21;6;14;12;17;11;3;8;15;9;22;23;19;13;4;16;10;24;30;5756655
30;5756655;26;25;18;7;1;2;5;20;21;6;14;12;17;11;3;8;15;9;22;23;19;13;4;16;10;24
26;25;18;7;1;2;5;22;21;6;14;12;17;11;3;8;15;9;20;23;19;13;4;16;10;24;30;5717054
30;5717054;26;25;18;7;1;2;5;22;21;6;14;12;17;11;3;8;15;9;20;23;19;13;4;16;10;24
26;25;18;7;1;2;5;10;21;6;14;12;17;11;3;8;15;9;20;23;19;13;4;16;22;24;30;5730357
30;5730357;26;25;18;7;1;2;5;10;21;6;14;12;17;11;3;8;15;9;20;23;19;13;4;16;22;24
9;25;18;7;1;2;5;10;21;6;14;12;17;11;3;8;15;26;20;23;19;13;4;16;22;24;30;5873872
30;5873872;9;25;18;7;1;2;5;10;21;6;14;12;17;11;3;8;15;26;20;23;19;13;4;16;22;24
9;25;18;7;1;2;5;10;21;6;14;12;11;17;3;8;15;26;20;23;19;13;4;16;22;24;30;5874722
30;5874722;9;25;18;7;1;2;5;10;21;6;14;12;11;17;3;8;15;26;20;23;19;13;4;16;22;24
9;25;18;7;1;2;5;10;21;6;14;12;11;17;3;8;15;24;20;23;19;13;4;16;22;26;30;5891652
30;5891652;9;25;18;7;1;2;5;10;21;6;14;12;11;17;3;8;15;24;20;23;19;13;4;16;22;26
9;25;18;7;1;2;5;10;21;6;14;12;11;4;3;8;15;24;20;23;19;13;17;16;22;26;30;5835115
30;5835115;9;25;18;7;1;2;5;10;21;6;14;12;11;4;3;8;15;24;20;23;19;13;17;16;22;26
9;15;18;7;1;2;5;10;21;6;14;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26;30;5879140
30;5879140;9;15;18;7;1;2;5;10;21;6;14;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26
9;14;18;7;1;2;5;10;21;6;15;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26;30;5866832
31;5866832;9;14;18;7;1;2;5;10;21;6;15;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26
9;14;18;21;1;2;5;10;7;6;15;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26;31;5908098
31;5908098;9;14;18;21;1;2;5;10;7;6;15;12;11;4;3;8;25;24;20;23;19;13;17;16;22;26
9;14;18;21;1;2;5;10;4;6;15;12;11;7;3;8;25;24;20;23;19;13;17;16;22;26;31;5898411
31;5898411;9;14;18;21;1;2;5;10;4;6;15;12;11;7;3;8;25;24;20;23;19;13;17;16;22;26
9;14;18;21;1;2;5;10;4;6;15;12;11;7;3;8;25;26;20;23;19;13;17;16;22;24;31;5884242
31;5884242;9;14;18;21;1;2;5;10;4;6;15;12;11;7;3;8;25;26;20;23;19;13;17;16;22;24
9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;14;25;26;20;23;19;13;17;16;22;24;31;5961234
31;5961234;9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;14;25;26;20;23;19;13;17;16;22;24
9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;22;25;26;20;23;19;13;17;16;14;24;31;6031804
31;6031804;9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;22;25;26;20;23;19;13;17;16;14;24
9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;22;25;26;20;14;19;13;17;16;23;24;31;6006445
31;6006445;9;8;18;21;1;2;5;10;4;6;15;12;11;7;3;22;25;26;20;14;19;13;17;16;23;24
9;8;18;21;1;2;23;10;4;6;15;12;11;7;3;22;25;26;20;14;19;13;17;16;5;24;31;6077032
31;6077032;9;8;18;21;1;2;23;10;4;6;15;12;11;7;3;22;25;26;20;14;19;13;17;16;5;24
9;8;18;21;22;2;23;10;4;6;15;12;11;7;3;1;25;26;20;14;19;13;17;16;5;24;31;5982931
31;5982931;9;8;18;21;22;2;23;10;4;6;15;12;11;7;3;1;25;26;20;14;19;13;17;16;5;24
9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;25;26;20;14;19;13;17;16;5;24;31;5896728
31;5896728;9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;25;26;20;14;19;13;17;16;5;24
9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;20;26;25;14;19;13;17;16;5;24;31;5910884
31;5910884;9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;20;26;25;14;19;13;17;16;5;24
9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;20;26;25;13;19;14;17;16;5;24;31;5892824
31;5892824;9;8;18;21;22;2;23;10;3;6;15;12;11;7;4;1;20;26;25;13;19;14;17;16;5;24
9;8;18;21;22;2;23;10;3;6;17;12;11;7;4;1;20;26;25;13;19;14;15;16;5;24;31;5944391
31;5944391;9;8;18;21;22;2;23;10;3;6;17;12;11;7;4;1;20;26;25;13;19;14;15;16;5;24
9;8;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;25;13;19;14;15;16;5;24;31;5995031
31;5995031;9;8;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;25;13;19;14;15;16;5;24
9;24;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;25;13;19;14;15;16;5;8;31;6048988
31;6048988;9;24;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;25;13;19;14;15;16;5;8
9;24;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;13;25;19;14;15;16;5;8;31;6018247
31;6018247;9;24;18;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;13;25;19;14;15;16;5;8
9;24;19;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;13;25;18;14;15;16;5;8;31;6015714
31;6015714;9;24;19;21;22;2;23;10;3;6;17;12;11;7;20;1;4;26;13;25;18;14;15;16;5;8
9;24;19;21;22;2;23;10;3;16;17;12;11;7;20;1;4;26;13;25;18;14;15;6;5;8;31;6019594
31;6019594;9;24;19;21;22;2;23;10;3;16;17;12;11;7;20;1;4;26;13;25;18;14;15;6;5;8
9;24;19;21;22;2;23;10;3;16;17;12;11;7;20;1;25;26;13;4;18;14;15;6;5;8;31;6045081
31;6045081;9;24;19;21;22;2;23;10;3;16;17;12;11;7;20;1;25;26;13;4;18;14;15;6;5;8
9;24;19;21;22;2;23;10;3;16;4;12;11;7;20;1;25;26;13;17;18;14;15;6;5;8;31;5977475
31;5977475;9;24;19;21;22;2;23;10;3;16;4;12;11;7;20;1;25;26;13;17;18;14;15;6;5;8
9;24;19;21;1;2;23;10;3;16;4;12;11;7;20;22;25;26;13;17;18;14;15;6;5;8;31;6043360
32;5977475;9;24;19;21;22;2;23;10;3;16;4;12;11;7;20;1;25;26;13;17;18;14;15;6;5;8
9;24;19;21;22;2;23;10;3;20;4;12;11;7;16;1;25;26;13;17;18;14;15;6;5;8;32;5970956
32;5970956;9;24;19;21;22;2;23;10;3;20;4;12;11;7;16;1;25;26;13;17;18;14;15;6;5;8
9;24;19;21;22;2;23;10;3;20;4;12;11;7;13;1;25;26;16;17;18;14;15;6;5;8;32;5965072
32;5965072;9;24;19;21;22;2;23;10;3;20;4;12;11;7;13;1;25;26;16;17;18;14;15;6;5;8
9;24;19;21;22;2;23;10;3;13;4;12;11;7;20;1;25;26;16;17;18;14;15;6;5;8;32;5987737
32;5965072;9;24;19;21;22;2;23;10;3;20;4;12;11;7;13;1;25;26;16;17;18;14;15;6;5;8
9;24;19;21;23;2;22;10;3;20;4;12;11;7;13;1;25;26;16;17;18;14;15;6;5;8;32;5945515
32;5945515;9;24;19;21;23;2;22;10;3;20;4;12;11;7;13;1;25;26;16;17;18;14;15;6;5;8
9;24;19;21;23;2;22;10;3;20;16;12;11;7;13;1;25;26;4;17;18;14;15;6;5;8;32;5990335
32;5990335;9;24;19;21;23;2;22;10;3;20;16;12;11;7;13;1;25;26;4;17;18;14;15;6;5;8
9;24;19;21;23;26;22;10;3;20;16;12;11;7;13;1;25;2;4;17;18;14;15;6;5;8;32;5970519
32;5970519;9;24;19;21;23;26;22;10;3;20;16;12;11;7;13;1;25;2;4;17;18;14;15;6;5;8
9;24;19;21;23;26;22;8;3;20;16;12;11;7;13;1;25;2;4;17;18;14;15;6;5;10;32;5953566
32;5953566;9;24;19;21;23;26;22;8;3;20;16;12;11;7;13;1;25;2;4;17;18;14;15;6;5;10
9;1;19;21;23;26;22;8;3;20;16;12;11;7;13;24;25;2;4;17;18;14;15;6;5;10;32;6051790
32;6051790;9;1;19;21;23;26;22;8;3;20;16;12;11;7;13;24;25;2;4;17;18;14;15;6;5;10
9;1;19;21;23;26;22;8;3;20;18;12;11;7;13;24;25;2;4;17;16;14;15;6;5;10;32;5995647
32;5995647;9;1;19;21;23;26;22;8;3;20;18;12;11;7;13;24;25;2;4;17;16;14;15;6;5;10
9;1;19;21;23;26;22;8;20;3;18;12;11;7;13;24;25;2;4;17;16;14;15;6;5;10;32;5995587
32;5995587;9;1;19;21;23;26;22;8;20;3;18;12;11;7;13;24;25;2;4;17;16;14;15;6;5;10
9;1;19;21;23;26;7;8;20;3;18;12;11;22;13;24;25;2;4;17;16;14;15;6;5;10;32;6053914
32;6053914;9;1;19;21;23;26;7;8;20;3;18;12;11;22;13;24;25;2;4;17;16;14;15;6;5;10
9;1;19;21;23;26;10;8;20;3;18;12;11;22;13;24;25;2;4;17;16;14;15;6;5;7;32;6013959
32;6013959;9;1;19;21;23;26;10;8;20;3;18;12;11;22;13;24;25;2;4;17;16;14;15;6;5;7
9;1;19;21;23;26;22;8;20;3;18;12;11;10;13;24;25;2;4;17;16;14;15;6;5;7;32;6017829
32;6017829;9;1;19;21;23;26;22;8;20;3;18;12;11;10;13;24;25;2;4;17;16;14;15;6;5;7
9;8;19;21;23;26;22;1;20;3;18;12;11;10;13;24;25;2;4;17;16;14;15;6;5;7;32;5896134
