"X1";"X49424";"X1.1";"X7";"X3";"X12";"X2";"X11";"X6";"X5";"X9";"X4";"X8";"X10"
7;3;1;2;5;11;9;6;10;4;8;12;41;37776
41;37776;7;3;1;2;5;11;9;6;10;4;8;12
7;3;1;2;5;11;9;6;8;4;10;12;41;37666
41;37666;7;3;1;2;5;11;9;6;8;4;10;12
6;3;1;2;5;11;9;7;8;4;10;12;41;56820
41;37666;7;3;1;2;5;11;9;6;8;4;10;12
7;3;1;2;5;11;9;6;8;4;12;10;41;38872
41;38872;7;3;1;2;5;11;9;6;8;4;12;10
7;3;1;2;5;11;9;8;6;4;12;10;41;40334
41;40334;7;3;1;2;5;11;9;8;6;4;12;10
7;3;1;2;5;11;9;12;6;4;8;10;41;52144
41;40334;7;3;1;2;5;11;9;8;6;4;12;10
7;3;1;2;5;11;9;8;4;6;12;10;41;46752
41;46752;7;3;1;2;5;11;9;8;4;6;12;10
7;3;1;11;5;2;9;8;4;6;12;10;41;51226
41;46752;7;3;1;2;5;11;9;8;4;6;12;10
7;5;1;2;3;11;9;8;4;6;12;10;41;33146
41;33146;7;5;1;2;3;11;9;8;4;6;12;10
7;5;1;2;12;11;9;8;4;6;3;10;41;27628
41;27628;7;5;1;2;12;11;9;8;4;6;3;10
7;9;1;2;12;11;5;8;4;6;3;10;41;37972
41;37972;7;9;1;2;12;11;5;8;4;6;3;10
7;9;1;2;12;11;5;8;6;4;3;10;41;38920
41;38920;7;9;1;2;12;11;5;8;6;4;3;10
7;9;1;2;12;11;3;8;6;4;5;10;41;36746
41;36746;7;9;1;2;12;11;3;8;6;4;5;10
7;9;1;2;8;11;3;12;6;4;5;10;41;51294
41;51294;7;9;1;2;8;11;3;12;6;4;5;10
7;9;1;10;8;11;3;12;6;4;5;2;41;49458
41;49458;7;9;1;10;8;11;3;12;6;4;5;2
7;4;1;10;8;11;3;12;6;9;5;2;41;46558
41;46558;7;4;1;10;8;11;3;12;6;9;5;2
7;4;1;3;8;11;10;12;6;9;5;2;41;46796
41;46796;7;4;1;3;8;11;10;12;6;9;5;2
7;8;1;3;4;11;10;12;6;9;5;2;41;40946
42;40946;7;8;1;3;4;11;10;12;6;9;5;2
7;8;1;3;4;9;10;12;6;11;5;2;42;46502
42;40946;7;8;1;3;4;11;10;12;6;9;5;2
7;8;6;3;4;11;10;12;1;9;5;2;42;42460
42;42460;7;8;6;3;4;11;10;12;1;9;5;2
7;8;6;3;4;11;1;12;10;9;5;2;42;40950
42;40950;7;8;6;3;4;11;1;12;10;9;5;2
7;8;9;3;4;11;1;12;10;6;5;2;42;41956
42;41956;7;8;9;3;4;11;1;12;10;6;5;2
7;8;9;3;4;1;11;12;10;6;5;2;42;43114
42;43114;7;8;9;3;4;1;11;12;10;6;5;2
7;8;9;2;4;1;11;12;10;6;5;3;42;44712
42;44712;7;8;9;2;4;1;11;12;10;6;5;3
7;8;1;2;4;9;11;12;10;6;5;3;42;48394
42;44712;7;8;9;2;4;1;11;12;10;6;5;3
7;8;1;2;4;9;11;12;10;6;5;3;42;48394
42;44712;7;8;9;2;4;1;11;12;10;6;5;3
7;8;9;1;4;2;11;12;10;6;5;3;42;51544
42;44712;7;8;9;2;4;1;11;12;10;6;5;3
7;8;9;2;4;1;10;12;11;6;5;3;42;45432
42;45432;7;8;9;2;4;1;10;12;11;6;5;3
7;8;11;2;4;1;10;12;9;6;5;3;42;49868
42;49868;7;8;11;2;4;1;10;12;9;6;5;3
1;8;11;2;4;7;10;12;9;6;5;3;42;47940
42;47940;1;8;11;2;4;7;10;12;9;6;5;3
1;3;11;2;4;7;10;12;9;6;5;8;42;44032
42;44032;1;3;11;2;4;7;10;12;9;6;5;8
1;3;11;2;4;7;12;10;9;6;5;8;42;46832
42;46832;1;3;11;2;4;7;12;10;9;6;5;8
1;3;11;2;4;7;12;10;9;8;5;6;42;38768
42;38768;1;3;11;2;4;7;12;10;9;8;5;6
1;3;12;2;4;7;11;10;9;8;5;6;42;40260
42;38768;1;3;11;2;4;7;12;10;9;8;5;6
1;3;12;2;4;7;11;10;9;8;5;6;42;40260
42;38768;1;3;11;2;4;7;12;10;9;8;5;6
1;3;11;8;4;7;12;10;9;2;5;6;42;45042
42;38768;1;3;11;2;4;7;12;10;9;8;5;6
1;4;11;2;3;7;12;10;9;8;5;6;42;34024
42;34024;1;4;11;2;3;7;12;10;9;8;5;6
1;4;11;7;3;2;12;10;9;8;5;6;42;30846
43;30846;1;4;11;7;3;2;12;10;9;8;5;6
1;4;11;7;3;2;5;10;9;8;12;6;43;27676
43;27676;1;4;11;7;3;2;5;10;9;8;12;6
1;4;11;7;2;3;5;10;9;8;12;6;43;23732
43;23732;1;4;11;7;2;3;5;10;9;8;12;6
6;4;11;7;2;3;5;10;9;8;12;1;43;24632
43;24632;6;4;11;7;2;3;5;10;9;8;12;1
6;4;11;7;12;3;5;10;9;8;2;1;43;22684
43;22684;6;4;11;7;12;3;5;10;9;8;2;1
6;4;11;7;3;12;5;10;9;8;2;1;43;39294
43;22684;6;4;11;7;12;3;5;10;9;8;2;1
6;4;11;3;12;7;5;10;9;8;2;1;43;27062
43;27062;6;4;11;3;12;7;5;10;9;8;2;1
6;4;11;9;12;7;5;10;3;8;2;1;43;26598
43;26598;6;4;11;9;12;7;5;10;3;8;2;1
6;4;11;9;12;7;1;10;3;8;2;5;43;28360
43;26598;6;4;11;9;12;7;5;10;3;8;2;1
6;4;11;2;12;7;5;10;3;8;9;1;43;27286
43;27286;6;4;11;2;12;7;5;10;3;8;9;1
6;8;11;2;12;7;5;10;3;4;9;1;43;47858
43;27286;6;4;11;2;12;7;5;10;3;8;9;1
6;4;11;2;12;7;3;10;5;8;9;1;43;30134
43;30134;6;4;11;2;12;7;3;10;5;8;9;1
6;4;11;2;9;7;3;10;5;8;12;1;43;30478
43;30478;6;4;11;2;9;7;3;10;5;8;12;1
6;4;11;1;9;7;3;10;5;8;12;2;43;34378
43;34378;6;4;11;1;9;7;3;10;5;8;12;2
12;4;11;1;9;7;3;10;5;8;6;2;43;47810
43;34378;6;4;11;1;9;7;3;10;5;8;12;2
12;4;11;1;9;7;3;10;5;8;6;2;43;47810
43;34378;6;4;11;1;9;7;3;10;5;8;12;2
6;4;10;1;9;7;3;11;5;8;12;2;43;36398
43;34378;6;4;11;1;9;7;3;10;5;8;12;2
6;4;11;1;9;7;3;10;2;8;12;5;43;28482
43;28482;6;4;11;1;9;7;3;10;2;8;12;5
11;4;6;1;9;7;3;10;2;8;12;5;43;39176
43;28482;6;4;11;1;9;7;3;10;2;8;12;5
6;4;11;9;1;7;3;10;2;8;12;5;43;29842
43;29842;6;4;11;9;1;7;3;10;2;8;12;5
6;4;11;2;1;7;3;10;9;8;12;5;43;30598
44;30598;6;4;11;2;1;7;3;10;9;8;12;5
6;4;11;2;1;7;10;3;9;8;12;5;44;41286
44;30598;6;4;11;2;1;7;3;10;9;8;12;5
6;4;10;2;1;7;3;11;9;8;12;5;44;32618
44;32618;6;4;10;2;1;7;3;11;9;8;12;5
6;4;10;1;2;7;3;11;9;8;12;5;44;32058
44;32058;6;4;10;1;2;7;3;11;9;8;12;5
6;4;10;1;2;12;3;11;9;8;7;5;44;39034
44;32058;6;4;10;1;2;7;3;11;9;8;12;5
6;4;10;1;11;7;3;2;9;8;12;5;44;38334
44;38334;6;4;10;1;11;7;3;2;9;8;12;5
6;12;10;1;11;7;3;2;9;8;4;5;44;40942
44;40942;6;12;10;1;11;7;3;2;9;8;4;5
1;12;10;6;11;7;3;2;9;8;4;5;44;55138
44;40942;6;12;10;1;11;7;3;2;9;8;4;5
6;12;10;1;4;7;3;2;9;8;11;5;44;42090
44;42090;6;12;10;1;4;7;3;2;9;8;11;5
6;12;10;1;4;7;3;2;9;11;8;5;44;40796
44;40796;6;12;10;1;4;7;3;2;9;11;8;5
4;12;10;1;6;7;3;2;9;11;8;5;44;47740
44;40796;6;12;10;1;4;7;3;2;9;11;8;5
9;12;10;1;4;7;3;2;6;11;8;5;44;44048
44;44048;9;12;10;1;4;7;3;2;6;11;8;5
9;12;10;1;4;5;3;2;6;11;8;7;44;54622
44;44048;9;12;10;1;4;7;3;2;6;11;8;5
9;12;6;1;4;7;3;2;10;11;8;5;44;43184
44;43184;9;12;6;1;4;7;3;2;10;11;8;5
11;12;6;1;4;7;3;2;10;9;8;5;44;37678
44;37678;11;12;6;1;4;7;3;2;10;9;8;5
11;12;6;1;4;7;8;2;10;9;3;5;44;38336
44;38336;11;12;6;1;4;7;8;2;10;9;3;5
11;12;6;1;4;5;8;2;10;9;3;7;44;42176
44;38336;11;12;6;1;4;7;8;2;10;9;3;5
11;12;1;6;4;7;8;2;10;9;3;5;44;35344
44;35344;11;12;1;6;4;7;8;2;10;9;3;5
11;12;1;6;4;7;5;2;10;9;3;8;44;34276
44;34276;11;12;1;6;4;7;5;2;10;9;3;8
11;12;1;6;4;10;5;2;7;9;3;8;44;42726
44;34276;11;12;1;6;4;7;5;2;10;9;3;8
11;3;1;6;4;7;5;2;10;9;12;8;44;45902
45;34276;11;12;1;6;4;7;5;2;10;9;3;8
11;12;1;6;4;2;5;7;10;9;3;8;45;33302
45;33302;11;12;1;6;4;2;5;7;10;9;3;8
12;11;1;6;4;2;5;7;10;9;3;8;45;44876
45;33302;11;12;1;6;4;2;5;7;10;9;3;8
11;12;1;8;4;2;5;7;10;9;3;6;45;33548
45;33548;11;12;1;8;4;2;5;7;10;9;3;6
11;12;1;8;4;2;5;7;9;10;3;6;45;30570
45;30570;11;12;1;8;4;2;5;7;9;10;3;6
11;12;1;8;4;6;5;7;9;10;3;2;45;29484
45;29484;11;12;1;8;4;6;5;7;9;10;3;2
11;12;1;8;4;6;5;3;9;10;7;2;45;38552
45;29484;11;12;1;8;4;6;5;7;9;10;3;2
10;12;1;8;4;6;5;7;9;11;3;2;45;50516
45;29484;11;12;1;8;4;6;5;7;9;10;3;2
11;12;1;8;4;6;3;7;9;10;5;2;45;29630
45;29630;11;12;1;8;4;6;3;7;9;10;5;2
11;12;10;8;4;6;3;7;9;1;5;2;45;29562
45;29562;11;12;10;8;4;6;3;7;9;1;5;2
11;12;10;8;4;6;3;7;5;1;9;2;45;29614
45;29614;11;12;10;8;4;6;3;7;5;1;9;2
11;12;10;8;4;5;3;7;6;1;9;2;45;34802
45;29614;11;12;10;8;4;6;3;7;5;1;9;2
6;12;10;8;4;11;3;7;5;1;9;2;45;26264
45;26264;6;12;10;8;4;11;3;7;5;1;9;2
6;12;10;8;4;11;3;7;1;5;9;2;45;29748
45;26264;6;12;10;8;4;11;3;7;5;1;9;2
6;12;10;11;4;8;3;7;5;1;9;2;45;34694
45;26264;6;12;10;8;4;11;3;7;5;1;9;2
6;12;5;8;4;11;3;7;10;1;9;2;45;23054
45;23054;6;12;5;8;4;11;3;7;10;1;9;2
6;7;5;8;4;11;3;12;10;1;9;2;45;59686
45;23054;6;12;5;8;4;11;3;7;10;1;9;2
6;12;5;9;4;11;3;7;10;1;8;2;45;19256
45;19256;6;12;5;9;4;11;3;7;10;1;8;2
6;12;5;1;4;11;3;7;10;9;8;2;45;25738
45;19256;6;12;5;9;4;11;3;7;10;1;8;2
6;12;5;9;8;11;3;7;10;1;4;2;45;25042
45;19256;6;12;5;9;4;11;3;7;10;1;8;2
2;12;5;9;4;11;3;7;10;1;8;6;45;24640
46;19256;6;12;5;9;4;11;3;7;10;1;8;2
6;9;5;12;4;11;3;7;10;1;8;2;46;23488
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;4;5;12;9;11;3;7;10;1;8;2;46;26148
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;9;5;12;3;11;4;7;10;1;8;2;46;35114
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;9;5;12;4;8;3;7;10;1;11;2;46;27616
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;9;7;12;4;11;3;5;10;1;8;2;46;36224
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;9;5;12;7;11;3;4;10;1;8;2;46;36792
46;23488;6;9;5;12;4;11;3;7;10;1;8;2
6;9;5;11;4;12;3;7;10;1;8;2;46;20900
46;20900;6;9;5;11;4;12;3;7;10;1;8;2
6;8;5;11;4;12;3;7;10;1;9;2;46;35248
46;20900;6;9;5;11;4;12;3;7;10;1;8;2
6;9;5;11;4;12;3;8;10;1;7;2;46;26410
46;26410;6;9;5;11;4;12;3;8;10;1;7;2
6;9;5;11;4;12;3;8;7;1;10;2;46;26312
46;26312;6;9;5;11;4;12;3;8;7;1;10;2
6;9;5;11;4;12;3;8;1;7;10;2;46;35740
46;26312;6;9;5;11;4;12;3;8;7;1;10;2
6;9;5;11;4;12;3;8;1;7;10;2;46;35740
46;35740;6;9;5;11;4;12;3;8;1;7;10;2
6;10;5;11;4;12;3;8;1;7;9;2;46;51544
46;35740;6;9;5;11;4;12;3;8;1;7;10;2
4;9;5;11;6;12;3;8;1;7;10;2;46;39268
46;39268;4;9;5;11;6;12;3;8;1;7;10;2
4;9;5;6;11;12;3;8;1;7;10;2;46;41508
46;41508;4;9;5;6;11;12;3;8;1;7;10;2
3;9;5;6;11;12;4;8;1;7;10;2;46;52630
46;41508;4;9;5;6;11;12;3;8;1;7;10;2
4;9;5;6;11;12;2;8;1;7;10;3;46;47740
46;41508;4;9;5;6;11;12;3;8;1;7;10;2
4;9;5;6;12;11;3;8;1;7;10;2;46;43928
46;41508;4;9;5;6;11;12;3;8;1;7;10;2
4;7;5;6;11;12;3;8;1;9;10;2;46;36714
46;36714;4;7;5;6;11;12;3;8;1;9;10;2
4;7;5;6;11;9;3;8;1;12;10;2;46;43316
47;43316;4;7;5;6;11;9;3;8;1;12;10;2
4;7;5;6;11;9;3;8;10;12;1;2;47;43286
47;43286;4;7;5;6;11;9;3;8;10;12;1;2
4;5;7;6;11;9;3;8;10;12;1;2;47;62246
47;43286;4;7;5;6;11;9;3;8;10;12;1;2
4;7;5;6;11;9;3;8;2;12;1;10;47;48030
47;48030;4;7;5;6;11;9;3;8;2;12;1;10
4;7;5;6;9;11;3;8;2;12;1;10;47;49148
47;49148;4;7;5;6;9;11;3;8;2;12;1;10
4;7;5;6;9;11;3;8;10;12;1;2;47;44328
47;44328;4;7;5;6;9;11;3;8;10;12;1;2
4;1;5;6;9;11;3;8;10;12;7;2;47;38620
47;38620;4;1;5;6;9;11;3;8;10;12;7;2
4;1;5;6;9;10;3;8;11;12;7;2;47;36126
47;36126;4;1;5;6;9;10;3;8;11;12;7;2
4;1;5;6;9;10;2;8;11;12;7;3;47;42284
47;36126;4;1;5;6;9;10;3;8;11;12;7;2
4;1;5;6;9;7;3;8;11;12;10;2;47;35502
47;35502;4;1;5;6;9;7;3;8;11;12;10;2
4;1;5;11;9;7;3;8;6;12;10;2;47;37230
47;37230;4;1;5;11;9;7;3;8;6;12;10;2
4;1;11;5;9;7;3;8;6;12;10;2;47;39720
47;39720;4;1;11;5;9;7;3;8;6;12;10;2
4;1;11;5;9;7;3;12;6;8;10;2;47;42924
47;39720;4;1;11;5;9;7;3;8;6;12;10;2
4;1;11;10;9;7;3;8;6;12;5;2;47;38230
47;38230;4;1;11;10;9;7;3;8;6;12;5;2
4;1;3;10;9;7;11;8;6;12;5;2;47;38922
47;38922;4;1;3;10;9;7;11;8;6;12;5;2
4;1;9;10;3;7;11;8;6;12;5;2;47;36382
47;36382;4;1;9;10;3;7;11;8;6;12;5;2
2;1;9;10;3;7;11;8;6;12;5;4;47;46056
47;36382;4;1;9;10;3;7;11;8;6;12;5;2
9;1;4;10;3;7;11;8;6;12;5;2;47;52166
47;36382;4;1;9;10;3;7;11;8;6;12;5;2
4;1;9;6;3;7;11;8;10;12;5;2;47;31772
47;31772;4;1;9;6;3;7;11;8;10;12;5;2
4;5;9;6;3;7;11;8;10;12;1;2;47;43186
47;31772;4;1;9;6;3;7;11;8;10;12;5;2
4;1;9;6;12;7;11;8;10;3;5;2;47;37326
48;31772;4;1;9;6;3;7;11;8;10;12;5;2
4;1;9;6;3;7;11;5;10;12;8;2;48;31796
48;31796;4;1;9;6;3;7;11;5;10;12;8;2
4;1;9;6;3;7;11;2;10;12;8;5;48;25764
48;25764;4;1;9;6;3;7;11;2;10;12;8;5
8;1;9;6;3;7;11;2;10;12;4;5;48;35280
48;25764;4;1;9;6;3;7;11;2;10;12;8;5
4;1;9;12;3;7;11;2;10;6;8;5;48;32458
48;25764;4;1;9;6;3;7;11;2;10;12;8;5
4;1;9;6;3;7;2;11;10;12;8;5;48;22228
48;22228;4;1;9;6;3;7;2;11;10;12;8;5
4;1;9;6;3;7;5;11;10;12;8;2;48;21400
48;21400;4;1;9;6;3;7;5;11;10;12;8;2
6;1;9;4;3;7;5;11;10;12;8;2;48;36236
48;21400;4;1;9;6;3;7;5;11;10;12;8;2
4;1;9;6;3;7;10;11;5;12;8;2;48;21750
48;21750;4;1;9;6;3;7;10;11;5;12;8;2
4;1;9;6;3;2;10;11;5;12;8;7;48;26746
48;21750;4;1;9;6;3;7;10;11;5;12;8;2
4;1;9;6;3;7;10;8;5;12;11;2;48;32422
48;21750;4;1;9;6;3;7;10;11;5;12;8;2
4;1;9;6;5;7;10;11;3;12;8;2;48;30194
48;21750;4;1;9;6;3;7;10;11;5;12;8;2
4;1;9;6;3;7;10;8;5;12;11;2;48;32422
48;21750;4;1;9;6;3;7;10;11;5;12;8;2
4;1;2;6;3;7;10;11;5;12;8;9;48;21728
48;21728;4;1;2;6;3;7;10;11;5;12;8;9
4;1;2;6;3;12;10;11;5;7;8;9;48;44450
48;21728;4;1;2;6;3;7;10;11;5;12;8;9
8;1;2;6;3;7;10;11;5;12;4;9;48;33588
48;21728;4;1;2;6;3;7;10;11;5;12;8;9
4;1;2;6;3;7;10;11;8;12;5;9;48;21884
48;21884;4;1;2;6;3;7;10;11;8;12;5;9
4;7;2;6;3;1;10;11;8;12;5;9;48;25386
48;25386;4;7;2;6;3;1;10;11;8;12;5;9
9;7;2;6;3;1;10;11;8;12;5;4;48;32578
48;25386;4;7;2;6;3;1;10;11;8;12;5;9
4;7;2;6;3;1;8;11;10;12;5;9;48;26366
48;26366;4;7;2;6;3;1;8;11;10;12;5;9
4;7;2;6;3;1;5;11;10;12;8;9;48;26758
49;26758;4;7;2;6;3;1;5;11;10;12;8;9
4;7;2;12;3;1;5;11;10;6;8;9;49;27030
49;27030;4;7;2;12;3;1;5;11;10;6;8;9
4;7;2;12;3;1;5;11;8;6;10;9;49;27064
49;27064;4;7;2;12;3;1;5;11;8;6;10;9
4;5;2;12;3;1;7;11;8;6;10;9;49;41204
49;27064;4;7;2;12;3;1;5;11;8;6;10;9
4;7;2;12;8;1;5;11;3;6;10;9;49;31580
49;31580;4;7;2;12;8;1;5;11;3;6;10;9
4;7;2;12;8;1;5;11;3;10;6;9;49;49032
49;31580;4;7;2;12;8;1;5;11;3;6;10;9
4;7;2;11;8;1;5;12;3;6;10;9;49;35950
49;35950;4;7;2;11;8;1;5;12;3;6;10;9
1;7;2;11;8;4;5;12;3;6;10;9;49;34228
49;34228;1;7;2;11;8;4;5;12;3;6;10;9
1;7;2;11;8;4;5;3;12;6;10;9;49;49086
49;34228;1;7;2;11;8;4;5;12;3;6;10;9
7;1;2;11;8;4;5;12;3;6;10;9;49;35262
49;35262;7;1;2;11;8;4;5;12;3;6;10;9
11;1;2;7;8;4;5;12;3;6;10;9;49;37054
49;37054;11;1;2;7;8;4;5;12;3;6;10;9
3;1;2;7;8;4;5;12;11;6;10;9;49;43468
49;43468;3;1;2;7;8;4;5;12;11;6;10;9
2;1;3;7;8;4;5;12;11;6;10;9;49;36676
49;36676;2;1;3;7;8;4;5;12;11;6;10;9
2;1;3;7;8;4;5;12;11;6;9;10;49;36062
49;36062;2;1;3;7;8;4;5;12;11;6;9;10
2;1;3;7;9;4;5;12;11;6;8;10;49;30972
49;30972;2;1;3;7;9;4;5;12;11;6;8;10
11;1;3;7;9;4;5;12;2;6;8;10;49;37520
49;30972;2;1;3;7;9;4;5;12;11;6;8;10
2;1;3;7;9;4;6;12;11;5;8;10;49;40748
49;30972;2;1;3;7;9;4;5;12;11;6;8;10
2;1;7;3;9;4;5;12;11;6;8;10;49;30998
49;30998;2;1;7;3;9;4;5;12;11;6;8;10
2;1;7;3;9;4;5;6;11;12;8;10;49;35254
49;30998;2;1;7;3;9;4;5;12;11;6;8;10
2;1;7;3;9;4;5;11;12;6;8;10;49;28882
49;28882;2;1;7;3;9;4;5;11;12;6;8;10
2;1;8;3;9;4;5;11;12;6;7;10;49;27284
50;27284;2;1;8;3;9;4;5;11;12;6;7;10
2;1;8;3;9;7;5;11;12;6;4;10;50;26980
50;26980;2;1;8;3;9;7;5;11;12;6;4;10
2;1;9;3;8;7;5;11;12;6;4;10;50;33030
50;26980;2;1;8;3;9;7;5;11;12;6;4;10
2;1;8;5;9;7;3;11;12;6;4;10;50;29686
50;29686;2;1;8;5;9;7;3;11;12;6;4;10
2;9;8;5;1;7;3;11;12;6;4;10;50;34168
50;29686;2;1;8;5;9;7;3;11;12;6;4;10
3;1;8;5;9;7;2;11;12;6;4;10;50;32554
50;29686;2;1;8;5;9;7;3;11;12;6;4;10
10;1;8;5;9;7;3;11;12;6;4;2;50;24332
50;24332;10;1;8;5;9;7;3;11;12;6;4;2
10;1;8;5;3;7;9;11;12;6;4;2;50;22930
50;22930;10;1;8;5;3;7;9;11;12;6;4;2
10;1;8;6;3;7;9;11;12;5;4;2;50;28006
50;28006;10;1;8;6;3;7;9;11;12;5;4;2
1;10;8;6;3;7;9;11;12;5;4;2;50;29024
50;29024;1;10;8;6;3;7;9;11;12;5;4;2
1;10;3;6;8;7;9;11;12;5;4;2;50;30252
50;30252;1;10;3;6;8;7;9;11;12;5;4;2
3;10;1;6;8;7;9;11;12;5;4;2;50;42338
50;30252;1;10;3;6;8;7;9;11;12;5;4;2
1;10;7;6;8;3;9;11;12;5;4;2;50;36500
50;30252;1;10;3;6;8;7;9;11;12;5;4;2
1;10;3;6;8;7;9;12;11;5;4;2;50;43224
50;30252;1;10;3;6;8;7;9;11;12;5;4;2
1;10;3;6;8;9;7;11;12;5;4;2;50;39000
50;30252;1;10;3;6;8;7;9;11;12;5;4;2
1;10;3;6;4;7;9;11;12;5;8;2;50;29274
50;29274;1;10;3;6;4;7;9;11;12;5;8;2
1;10;3;6;4;7;8;11;12;5;9;2;50;26392
50;26392;1;10;3;6;4;7;8;11;12;5;9;2
1;10;3;6;4;7;11;8;12;5;9;2;50;30760
50;30760;1;10;3;6;4;7;11;8;12;5;9;2
5;10;3;6;4;7;11;8;12;1;9;2;50;32058
50;30760;1;10;3;6;4;7;11;8;12;5;9;2
1;12;3;6;4;7;11;8;10;5;9;2;50;51122
50;30760;1;10;3;6;4;7;11;8;12;5;9;2
1;10;3;9;4;7;11;8;12;5;6;2;50;31140
51;31140;1;10;3;9;4;7;11;8;12;5;6;2
1;12;3;9;4;7;11;8;10;5;6;2;51;50864
51;31140;1;10;3;9;4;7;11;8;12;5;6;2
1;10;7;9;4;3;11;8;12;5;6;2;51;39740
51;31140;1;10;3;9;4;7;11;8;12;5;6;2
1;10;3;9;4;7;8;11;12;5;6;2;51;26772
51;26772;1;10;3;9;4;7;8;11;12;5;6;2
1;7;3;9;4;10;8;11;12;5;6;2;51;25430
51;25430;1;7;3;9;4;10;8;11;12;5;6;2
1;7;3;9;4;10;2;11;12;5;6;8;51;21280
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
1;7;5;9;4;10;2;11;12;3;6;8;51;32842
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
11;7;3;9;4;10;2;1;12;5;6;8;51;41880
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
1;12;3;9;4;10;2;11;7;5;6;8;51;53406
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
1;7;3;9;4;10;6;11;12;5;2;8;51;22644
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
8;7;3;9;4;10;6;11;12;5;2;1;51;38018
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
1;7;3;9;10;4;6;11;12;5;2;8;51;28028
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
1;7;3;9;5;10;6;11;12;4;2;8;51;38392
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
6;7;3;9;4;10;1;11;12;5;2;8;51;33838
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
11;7;3;9;4;10;6;1;12;5;2;8;51;43244
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
1;8;3;9;4;10;6;11;12;5;2;7;51;25544
51;22644;1;7;3;9;4;10;6;11;12;5;2;8
1;7;3;9;4;10;2;11;12;5;6;8;51;21280
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
5;7;3;9;4;10;2;11;12;1;6;8;51;33546
51;21280;1;7;3;9;4;10;2;11;12;5;6;8
1;7;3;9;4;10;2;5;12;11;6;8;51;18836
51;18836;1;7;3;9;4;10;2;5;12;11;6;8
11;7;3;9;4;10;2;5;12;1;6;8;51;40842
51;18836;1;7;3;9;4;10;2;5;12;11;6;8
1;7;3;9;4;10;12;5;2;11;6;8;51;19624
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;9;3;7;4;10;12;5;2;11;6;8;52;38332
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;7;10;9;4;3;12;5;2;11;6;8;52;28602
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;7;3;9;5;10;12;4;2;11;6;8;52;34910
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
7;1;3;9;4;10;12;5;2;11;6;8;52;20456
52;20456;7;1;3;9;4;10;12;5;2;11;6;8
1;7;3;9;4;10;12;5;2;11;6;8;52;19624
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
3;7;1;9;4;10;12;5;2;11;6;8;52;30786
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;7;3;4;9;10;12;5;2;11;6;8;52;21744
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;7;3;9;4;10;12;8;2;11;6;5;52;22596
52;19624;1;7;3;9;4;10;12;5;2;11;6;8
1;7;3;9;4;10;12;5;2;8;6;11;52;24232
52;24232;1;7;3;9;4;10;12;5;2;8;6;11
1;7;3;9;4;10;12;5;11;8;6;2;52;25582
52;25582;1;7;3;9;4;10;12;5;11;8;6;2
2;7;3;9;4;10;12;5;11;8;6;1;52;25236
52;25236;2;7;3;9;4;10;12;5;11;8;6;1
2;7;3;9;11;10;12;5;4;8;6;1;52;29672
52;25236;2;7;3;9;4;10;12;5;11;8;6;1
2;12;3;9;4;10;7;5;11;8;6;1;52;39256
52;25236;2;7;3;9;4;10;12;5;11;8;6;1
2;7;3;1;4;10;12;5;11;8;6;9;52;26022
52;26022;2;7;3;1;4;10;12;5;11;8;6;9
2;7;3;1;4;10;8;5;11;12;6;9;52;34388
52;26022;2;7;3;1;4;10;12;5;11;8;6;9
2;7;3;1;4;10;12;5;11;9;6;8;52;35046
52;26022;2;7;3;1;4;10;12;5;11;8;6;9
2;7;3;1;4;10;12;8;11;5;6;9;52;30182
52;30182;2;7;3;1;4;10;12;8;11;5;6;9
2;7;3;12;4;10;1;8;11;5;6;9;52;29714
52;29714;2;7;3;12;4;10;1;8;11;5;6;9
2;7;3;12;4;11;1;8;10;5;6;9;52;40766
52;29714;2;7;3;12;4;10;1;8;11;5;6;9
2;7;3;10;4;12;1;8;11;5;6;9;52;34554
53;34554;2;7;3;10;4;12;1;8;11;5;6;9
2;7;3;10;4;12;1;8;9;5;6;11;53;31534
53;31534;2;7;3;10;4;12;1;8;9;5;6;11
2;7;3;10;4;12;1;9;8;5;6;11;53;41734
53;31534;2;7;3;10;4;12;1;8;9;5;6;11
