"X1";"X5975236";"X1.1";"X8";"X21";"X3";"X12";"X15";"X20";"X7";"X18";"X4";"X13";"X2";"X14";"X6";"X5";"X10";"X23";"X25";"X26";"X9";"X16";"X19";"X24";"X17";"X22";"X11"
23;11;24;17;13;2;16;14;21;3;8;20;4;7;18;25;9;6;19;12;22;1;26;15;10;5;34;5902182
35;5902182;23;11;24;17;13;2;16;14;21;3;8;20;4;7;18;25;9;6;19;12;22;1;26;15;10;5
23;11;24;13;17;2;16;14;21;3;8;20;4;7;18;25;9;6;19;12;22;1;26;15;10;5;35;5902282
35;5902282;23;11;24;13;17;2;16;14;21;3;8;20;4;7;18;25;9;6;19;12;22;1;26;15;10;5
23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;9;6;19;12;22;1;26;15;10;5;35;5916389
35;5916389;23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;9;6;19;12;22;1;26;15;10;5
23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;9;6;19;12;22;1;5;15;10;26;35;6101139
35;6101139;23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;9;6;19;12;22;1;5;15;10;26
23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;6;9;19;12;22;1;5;15;10;26;35;6102643
35;6102643;23;11;24;18;17;2;16;14;21;3;8;20;4;7;13;25;6;9;19;12;22;1;5;15;10;26
23;11;24;18;17;2;16;14;21;3;8;20;4;12;13;25;6;9;19;7;22;1;5;15;10;26;35;6079274
35;6079274;23;11;24;18;17;2;16;14;21;3;8;20;4;12;13;25;6;9;19;7;22;1;5;15;10;26
23;19;24;18;17;2;16;14;21;3;8;20;4;12;13;25;6;9;11;7;22;1;5;15;10;26;35;6130138
35;6130138;23;19;24;18;17;2;16;14;21;3;8;20;4;12;13;25;6;9;11;7;22;1;5;15;10;26
23;19;24;18;17;2;16;14;7;3;8;20;4;12;13;25;6;9;11;21;22;1;5;15;10;26;35;6111831
35;6111831;23;19;24;18;17;2;16;14;7;3;8;20;4;12;13;25;6;9;11;21;22;1;5;15;10;26
23;19;24;15;17;2;16;14;7;3;8;20;4;12;13;25;6;9;11;21;22;1;5;18;10;26;35;6008534
35;6008534;23;19;24;15;17;2;16;14;7;3;8;20;4;12;13;25;6;9;11;21;22;1;5;18;10;26
23;19;24;15;17;2;16;14;7;3;8;12;4;20;13;25;6;9;11;21;22;1;5;18;10;26;35;5979315
35;5979315;23;19;24;15;17;2;16;14;7;3;8;12;4;20;13;25;6;9;11;21;22;1;5;18;10;26
23;19;24;15;17;2;16;14;7;3;8;12;4;1;13;25;6;9;11;21;22;20;5;18;10;26;35;5990025
35;5990025;23;19;24;15;17;2;16;14;7;3;8;12;4;1;13;25;6;9;11;21;22;20;5;18;10;26
23;19;24;15;17;2;16;14;7;3;8;12;13;1;4;25;6;9;11;21;22;20;5;18;10;26;35;5983445
35;5983445;23;19;24;15;17;2;16;14;7;3;8;12;13;1;4;25;6;9;11;21;22;20;5;18;10;26
23;19;24;15;9;2;16;14;7;3;8;12;13;1;4;25;6;17;11;21;22;20;5;18;10;26;35;6191907
35;6191907;23;19;24;15;9;2;16;14;7;3;8;12;13;1;4;25;6;17;11;21;22;20;5;18;10;26
23;19;24;15;9;2;16;14;7;3;8;12;13;1;4;25;6;5;11;21;22;20;17;18;10;26;35;5839498
35;5839498;23;19;24;15;9;2;16;14;7;3;8;12;13;1;4;25;6;5;11;21;22;20;17;18;10;26
23;19;24;15;9;2;16;14;13;3;8;12;7;1;4;25;6;5;11;21;22;20;17;18;10;26;35;5828116
35;5828116;23;19;24;15;9;2;16;14;13;3;8;12;7;1;4;25;6;5;11;21;22;20;17;18;10;26
23;21;24;15;9;2;16;14;13;3;8;12;7;1;4;25;6;5;11;19;22;20;17;18;10;26;35;5837340
35;5837340;23;21;24;15;9;2;16;14;13;3;8;12;7;1;4;25;6;5;11;19;22;20;17;18;10;26
23;21;24;15;9;2;16;14;13;4;8;12;7;1;3;25;6;5;11;19;22;20;17;18;10;26;35;5862804
35;5862804;23;21;24;15;9;2;16;14;13;4;8;12;7;1;3;25;6;5;11;19;22;20;17;18;10;26
23;14;24;15;9;2;16;21;13;4;8;12;7;1;3;25;6;5;11;19;22;20;17;18;10;26;35;5820870
35;5820870;23;14;24;15;9;2;16;21;13;4;8;12;7;1;3;25;6;5;11;19;22;20;17;18;10;26
23;14;24;15;9;2;16;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26;35;6015634
35;6015634;23;14;24;15;9;2;16;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26
23;16;24;15;9;2;14;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26;35;5933249
35;5933249;23;16;24;15;9;2;14;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26
23;16;24;15;9;14;2;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26;35;5933249
36;5933249;23;16;24;15;9;14;2;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;17;18;10;26
23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;14;18;10;26;36;6147043
36;6147043;23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;25;6;8;11;19;22;20;14;18;10;26
23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;19;22;20;14;18;10;26;36;6147552
36;6147552;23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;19;22;20;14;18;10;26
23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;19;22;14;20;18;10;26;36;6135009
36;6135009;23;16;24;15;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;19;22;14;20;18;10;26
23;16;24;19;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;15;22;14;20;18;10;26;36;6135663
36;6135663;23;16;24;19;9;17;2;21;13;4;5;12;7;1;3;8;6;25;11;15;22;14;20;18;10;26
23;16;24;19;9;17;2;21;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26;36;6137217
36;6137217;23;16;24;19;9;17;2;21;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26
23;16;24;9;19;17;2;21;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26;36;6133917
36;6133917;23;16;24;9;19;17;2;21;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26
23;16;24;21;19;17;2;9;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26;36;6037379
36;6037379;23;16;24;21;19;17;2;9;13;4;5;12;7;1;3;8;6;25;10;15;22;14;20;18;11;26
23;7;24;21;19;17;2;9;13;4;5;12;16;1;3;8;6;25;10;15;22;14;20;18;11;26;36;6047381
36;6047381;23;7;24;21;19;17;2;9;13;4;5;12;16;1;3;8;6;25;10;15;22;14;20;18;11;26
23;7;24;21;19;17;2;9;13;4;5;22;16;1;3;8;6;25;10;15;12;14;20;18;11;26;36;6094401
36;6094401;23;7;24;21;19;17;2;9;13;4;5;22;16;1;3;8;6;25;10;15;12;14;20;18;11;26
23;7;5;21;19;17;2;9;13;4;24;22;16;1;3;8;6;25;10;15;12;14;20;18;11;26;36;6286948
36;6094401;23;7;24;21;19;17;2;9;13;4;5;22;16;1;3;8;6;25;10;15;12;14;20;18;11;26
22;7;24;21;19;17;2;9;13;4;5;23;16;1;3;8;6;25;10;15;12;14;20;18;11;26;36;6093672
36;6093672;22;7;24;21;19;17;2;9;13;4;5;23;16;1;3;8;6;25;10;15;12;14;20;18;11;26
22;7;24;21;19;17;2;9;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;26;36;6106052
36;6106052;22;7;24;21;19;17;2;9;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;26
22;7;24;21;19;17;9;2;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;26;36;6114288
36;6114288;22;7;24;21;19;17;9;2;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;26
22;7;24;21;26;17;9;2;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;19;36;6046847
36;6046847;22;7;24;21;26;17;9;2;13;4;5;23;16;1;3;8;6;25;10;15;12;18;20;14;11;19
22;7;24;21;26;17;9;2;20;4;5;23;16;1;3;8;6;25;10;15;12;18;13;14;11;19;36;6041652
36;6041652;22;7;24;21;26;17;9;2;20;4;5;23;16;1;3;8;6;25;10;15;12;18;13;14;11;19
22;7;24;21;26;17;9;2;20;4;23;5;16;1;3;8;6;25;10;15;12;18;13;14;11;19;36;6079991
36;6079991;22;7;24;21;26;17;9;2;20;4;23;5;16;1;3;8;6;25;10;15;12;18;13;14;11;19
22;7;24;21;20;17;9;2;26;4;23;5;16;1;3;8;6;25;10;15;12;18;13;14;11;19;36;6076318
36;6076318;22;7;24;21;20;17;9;2;26;4;23;5;16;1;3;8;6;25;10;15;12;18;13;14;11;19
22;7;24;21;20;17;9;2;26;4;23;3;16;1;5;8;6;25;10;15;12;18;13;14;11;19;36;6150275
36;6150275;22;7;24;21;20;17;9;2;26;4;23;3;16;1;5;8;6;25;10;15;12;18;13;14;11;19
22;7;24;21;20;17;9;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;13;14;12;19;36;6154597
36;6154597;22;7;24;21;20;17;9;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;13;14;12;19
22;7;24;21;9;17;20;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;13;14;12;19;36;6235209
37;6235209;22;7;24;21;9;17;20;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;13;14;12;19
22;7;24;21;13;17;20;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;9;14;12;19;37;6184374
37;6184374;22;7;24;21;13;17;20;2;26;4;23;3;16;1;5;8;6;25;10;15;11;18;9;14;12;19
22;7;24;21;13;17;20;2;26;4;23;3;16;1;5;8;25;6;10;15;11;18;9;14;12;19;37;6183446
37;6183446;22;7;24;21;13;17;20;2;26;4;23;3;16;1;5;8;25;6;10;15;11;18;9;14;12;19
22;7;24;21;13;17;12;2;26;4;23;3;16;1;5;8;25;6;10;15;11;18;9;14;20;19;37;6157216
37;6157216;22;7;24;21;13;17;12;2;26;4;23;3;16;1;5;8;25;6;10;15;11;18;9;14;20;19
22;7;24;21;13;17;16;2;26;4;23;3;12;1;5;8;25;6;10;15;11;18;9;14;20;19;37;6155393
37;6155393;22;7;24;21;13;17;16;2;26;4;23;3;12;1;5;8;25;6;10;15;11;18;9;14;20;19
22;7;24;21;13;17;2;16;26;4;23;3;12;1;5;8;25;6;10;15;11;18;9;14;20;19;37;6153883
37;6153883;22;7;24;21;13;17;2;16;26;4;23;3;12;1;5;8;25;6;10;15;11;18;9;14;20;19
22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;25;6;10;3;11;18;9;14;20;19;37;6151287
37;6151287;22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;25;6;10;3;11;18;9;14;20;19
22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;3;6;10;25;11;18;9;14;20;19;37;6162124
37;6162124;22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;3;6;10;25;11;18;9;14;20;19
22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;14;6;10;25;11;18;9;3;20;19;37;5924416
37;5924416;22;7;24;21;13;17;2;16;26;4;23;15;12;1;5;8;14;6;10;25;11;18;9;3;20;19
22;7;24;21;13;17;2;16;26;4;23;15;12;25;5;8;14;6;10;1;11;18;9;3;20;19;37;5969739
37;5969739;22;7;24;21;13;17;2;16;26;4;23;15;12;25;5;8;14;6;10;1;11;18;9;3;20;19
22;7;19;21;13;17;2;16;26;4;23;15;12;25;5;8;14;6;10;1;11;18;9;3;20;24;37;6047072
37;6047072;22;7;19;21;13;17;2;16;26;4;23;15;12;25;5;8;14;6;10;1;11;18;9;3;20;24
22;5;19;21;13;17;2;16;26;4;23;15;12;25;7;8;14;6;10;1;11;18;9;3;20;24;37;6049742
37;6049742;22;5;19;21;13;17;2;16;26;4;23;15;12;25;7;8;14;6;10;1;11;18;9;3;20;24
22;5;19;21;13;17;2;16;26;4;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3;37;6029201
37;6029201;22;5;19;21;13;17;2;16;26;4;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3
22;5;19;21;4;17;2;16;26;13;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3;37;6057551
37;6057551;22;5;19;21;4;17;2;16;26;13;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3
22;5;19;21;4;17;2;13;26;16;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3;37;6056871
37;6056871;22;5;19;21;4;17;2;13;26;16;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3
22;5;19;21;4;17;16;13;26;2;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3;37;6056067
37;6056067;22;5;19;21;4;17;16;13;26;2;23;15;12;25;7;8;14;6;10;1;11;18;9;24;20;3
22;5;1;21;4;17;16;13;26;2;23;15;12;25;7;8;14;6;10;19;11;18;9;24;20;3;37;6089535
37;6089535;22;5;1;21;4;17;16;13;26;2;23;15;12;25;7;8;14;6;10;19;11;18;9;24;20;3
22;5;1;21;4;17;16;13;26;2;23;15;12;25;7;14;8;6;10;19;11;18;9;24;20;3;37;6089626
37;6089626;22;5;1;21;4;17;16;13;26;2;23;15;12;25;7;14;8;6;10;19;11;18;9;24;20;3
22;5;1;8;4;17;16;13;26;2;23;15;12;25;7;14;21;6;10;19;11;18;9;24;20;3;37;6081688
37;6081688;22;5;1;8;4;17;16;13;26;2;23;15;12;25;7;14;21;6;10;19;11;18;9;24;20;3
22;5;1;8;4;3;16;13;26;2;23;15;12;25;7;14;21;6;10;19;11;18;9;24;20;17;37;6079959
37;6079959;22;5;1;8;4;3;16;13;26;2;23;15;12;25;7;14;21;6;10;19;11;18;9;24;20;17
22;5;1;8;4;3;16;13;26;2;23;15;12;25;21;14;7;6;10;19;11;18;9;24;20;17;37;6052141
38;6052141;22;5;1;8;4;3;16;13;26;2;23;15;12;25;21;14;7;6;10;19;11;18;9;24;20;17
22;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;11;18;9;24;20;17;38;6037361
38;6037361;22;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;11;18;9;24;20;17
22;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;20;18;9;24;11;17;38;6195214
38;6195214;22;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;20;18;9;24;11;17
20;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;22;18;9;24;11;17;38;6138077
38;6138077;20;5;1;8;4;3;16;13;26;2;23;15;12;25;19;14;7;6;10;21;22;18;9;24;11;17
20;5;1;8;4;3;16;13;26;2;19;15;12;25;23;14;7;6;10;21;22;18;9;24;11;17;38;6095284
38;6095284;20;5;1;8;4;3;16;13;26;2;19;15;12;25;23;14;7;6;10;21;22;18;9;24;11;17
14;5;1;8;4;3;16;13;26;2;19;15;12;25;23;20;7;6;10;21;22;18;9;24;11;17;38;6186120
38;6186120;14;5;1;8;4;3;16;13;26;2;19;15;12;25;23;20;7;6;10;21;22;18;9;24;11;17
14;5;1;8;4;3;19;13;26;2;16;15;12;25;23;20;7;6;10;21;22;18;9;24;11;17;38;6209817
38;6209817;14;5;1;8;4;3;19;13;26;2;16;15;12;25;23;20;7;6;10;21;22;18;9;24;11;17
14;5;1;8;4;3;19;13;26;2;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17;38;6202508
38;6202508;14;5;1;8;4;3;19;13;26;2;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17
14;5;4;8;1;3;19;13;26;2;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17;38;6165546
38;6165546;14;5;4;8;1;3;19;13;26;2;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17
14;5;4;8;1;2;19;13;26;3;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17;38;6166904
38;6166904;14;5;4;8;1;2;19;13;26;3;16;15;12;25;23;20;7;11;10;21;22;18;9;24;6;17
14;5;4;8;1;2;19;13;26;3;16;21;12;25;23;20;7;11;10;15;22;18;9;24;6;17;38;6141288
38;6141288;14;5;4;8;1;2;19;13;26;3;16;21;12;25;23;20;7;11;10;15;22;18;9;24;6;17
14;5;4;8;22;2;19;13;26;3;16;21;12;25;23;20;7;11;10;15;1;18;9;24;6;17;38;6166217
38;6166217;14;5;4;8;22;2;19;13;26;3;16;21;12;25;23;20;7;11;10;15;1;18;9;24;6;17
14;5;4;8;22;2;19;13;26;3;16;21;12;24;23;20;7;11;10;15;1;18;9;25;6;17;38;6166342
38;6166342;14;5;4;8;22;2;19;13;26;3;16;21;12;24;23;20;7;11;10;15;1;18;9;25;6;17
14;5;4;8;22;2;19;13;10;3;16;21;12;24;23;20;7;11;26;15;1;18;9;25;6;17;38;6162682
38;6162682;14;5;4;8;22;2;19;13;10;3;16;21;12;24;23;20;7;11;26;15;1;18;9;25;6;17
14;5;4;8;22;2;24;13;10;3;16;21;12;19;23;20;7;11;26;15;1;18;9;25;6;17;38;6160947
38;6160947;14;5;4;8;22;2;24;13;10;3;16;21;12;19;23;20;7;11;26;15;1;18;9;25;6;17
14;5;4;8;22;2;24;13;10;23;16;21;12;19;3;20;7;11;26;15;1;18;9;25;6;17;38;6214513
38;6214513;14;5;4;8;22;2;24;13;10;23;16;21;12;19;3;20;7;11;26;15;1;18;9;25;6;17
14;5;4;8;22;2;24;13;26;23;16;21;12;19;3;20;7;11;10;15;1;18;9;25;6;17;38;6217913
38;6217913;14;5;4;8;22;2;24;13;26;23;16;21;12;19;3;20;7;11;10;15;1;18;9;25;6;17
14;5;4;8;22;2;24;13;26;23;16;21;12;7;3;20;19;11;10;15;1;18;9;25;6;17;38;6213939
38;6213939;14;5;4;8;22;2;24;13;26;23;16;21;12;7;3;20;19;11;10;15;1;18;9;25;6;17
14;5;4;26;22;2;24;13;8;23;16;21;12;7;3;20;19;11;10;15;1;18;9;25;6;17;38;6128376
38;6128376;14;5;4;26;22;2;24;13;8;23;16;21;12;7;3;20;19;11;10;15;1;18;9;25;6;17
14;5;4;26;22;2;24;13;12;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;17;38;6136264
38;6136264;14;5;4;26;22;2;24;13;12;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;17
14;5;4;26;2;22;24;13;12;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;17;38;6150364
39;6150364;14;5;4;26;2;22;24;13;12;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;17
14;5;4;26;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;12;39;6155745
39;6155745;14;5;4;26;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;1;18;9;25;6;12
14;5;4;26;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;18;1;9;25;6;12;39;6225361
39;6225361;14;5;4;26;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;18;1;9;25;6;12
26;5;4;14;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;18;1;9;25;6;12;39;6274703
39;6274703;26;5;4;14;2;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;18;1;9;25;6;12
26;5;4;14;18;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;2;1;9;25;6;12;39;6183391
39;6183391;26;5;4;14;18;22;24;13;17;23;16;21;8;7;3;20;19;11;10;15;2;1;9;25;6;12
26;5;4;14;18;22;24;13;17;1;16;21;8;7;3;20;19;11;10;15;2;23;9;25;6;12;39;6160789
39;6160789;26;5;4;14;18;22;24;13;17;1;16;21;8;7;3;20;19;11;10;15;2;23;9;25;6;12
26;5;4;14;18;22;24;13;17;1;16;7;8;21;3;20;19;11;10;15;2;23;9;25;6;12;39;6137867
39;6137867;26;5;4;14;18;22;24;13;17;1;16;7;8;21;3;20;19;11;10;15;2;23;9;25;6;12
26;5;4;14;18;22;24;13;17;1;7;16;8;21;3;20;19;11;10;15;2;23;9;25;6;12;39;6130393
39;6130393;26;5;4;14;18;22;24;13;17;1;7;16;8;21;3;20;19;11;10;15;2;23;9;25;6;12
26;5;4;14;18;22;24;13;25;1;7;16;8;21;3;20;19;11;10;15;2;23;9;17;6;12;39;6130570
39;6130570;26;5;4;14;18;22;24;13;25;1;7;16;8;21;3;20;19;11;10;15;2;23;9;17;6;12
26;5;4;14;18;22;24;13;25;1;7;16;8;21;3;20;6;11;10;15;2;23;9;17;19;12;39;6140551
39;6140551;26;5;4;14;18;22;24;13;25;1;7;16;8;21;3;20;6;11;10;15;2;23;9;17;19;12
26;5;4;14;18;22;24;13;25;1;7;16;8;21;19;20;6;11;10;15;2;23;9;17;3;12;39;6177133
39;6177133;26;5;4;14;18;22;24;13;25;1;7;16;8;21;19;20;6;11;10;15;2;23;9;17;3;12
26;5;4;14;18;22;24;11;25;1;7;16;8;21;19;20;6;13;10;15;2;23;9;17;3;12;39;6175857
39;6175857;26;5;4;14;18;22;24;11;25;1;7;16;8;21;19;20;6;13;10;15;2;23;9;17;3;12
26;5;4;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;15;2;23;9;17;3;12;39;6052116
39;6052116;26;5;4;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;15;2;23;9;17;3;12
23;5;4;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;15;2;26;9;17;3;12;39;6052214
39;6052214;23;5;4;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;15;2;26;9;17;3;12
23;5;15;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;12;39;6057066
39;6057066;23;5;15;14;25;22;24;11;18;1;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;12
23;5;15;14;25;22;24;1;18;11;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;12;39;6064386
39;6064386;23;5;15;14;25;22;24;1;18;11;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;12
23;5;15;12;25;22;24;1;18;11;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;14;39;5913300
39;5913300;23;5;15;12;25;22;24;1;18;11;7;16;8;21;19;20;6;13;10;4;2;26;9;17;3;14
20;5;15;12;25;22;24;1;18;11;7;16;8;21;19;23;6;13;10;4;2;26;9;17;3;14;39;5971296
39;5971296;20;5;15;12;25;22;24;1;18;11;7;16;8;21;19;23;6;13;10;4;2;26;9;17;3;14
20;5;15;12;25;22;24;1;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14;39;5958719
39;5958719;20;5;15;12;25;22;24;1;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14
20;5;24;12;25;22;15;1;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14;39;5983015
39;5983015;20;5;24;12;25;22;15;1;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14
20;1;24;12;25;22;15;5;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14;39;5866945
40;5866945;20;1;24;12;25;22;15;5;10;11;7;16;8;21;19;23;6;13;18;4;2;26;9;17;3;14
20;1;24;12;25;13;15;5;10;11;7;16;8;21;19;23;6;22;18;4;2;26;9;17;3;14;40;5868831
40;5868831;20;1;24;12;25;13;15;5;10;11;7;16;8;21;19;23;6;22;18;4;2;26;9;17;3;14
20;1;24;12;25;13;15;14;10;11;7;16;8;21;19;23;6;22;18;4;2;26;9;17;3;5;40;5864428
40;5864428;20;1;24;12;25;13;15;14;10;11;7;16;8;21;19;23;6;22;18;4;2;26;9;17;3;5
20;1;24;12;25;13;15;14;10;11;8;16;7;21;19;23;6;22;18;4;2;26;9;17;3;5;40;5865420
40;5865420;20;1;24;12;25;13;15;14;10;11;8;16;7;21;19;23;6;22;18;4;2;26;9;17;3;5
20;1;2;12;25;13;15;14;10;11;8;16;7;21;19;23;6;22;18;4;24;26;9;17;3;5;40;5854533
40;5854533;20;1;2;12;25;13;15;14;10;11;8;16;7;21;19;23;6;22;18;4;24;26;9;17;3;5
20;1;2;12;25;13;15;14;10;4;8;16;7;21;19;23;6;22;18;11;24;26;9;17;3;5;40;5903649
40;5903649;20;1;2;12;25;13;15;14;10;4;8;16;7;21;19;23;6;22;18;11;24;26;9;17;3;5
6;1;2;12;25;13;15;14;10;4;8;16;7;21;19;23;20;22;18;11;24;26;9;17;3;5;40;5869286
40;5869286;6;1;2;12;25;13;15;14;10;4;8;16;7;21;19;23;20;22;18;11;24;26;9;17;3;5
6;1;2;12;25;13;15;14;10;4;8;16;7;21;9;23;20;22;18;11;24;26;19;17;3;5;40;5862216
40;5862216;6;1;2;12;25;13;15;14;10;4;8;16;7;21;9;23;20;22;18;11;24;26;19;17;3;5
6;1;2;12;25;13;15;14;10;4;8;26;7;21;9;23;20;22;18;11;24;16;19;17;3;5;40;5866886
40;5866886;6;1;2;12;25;13;15;14;10;4;8;26;7;21;9;23;20;22;18;11;24;16;19;17;3;5
6;1;2;12;25;13;15;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;17;3;5;40;5792046
40;5792046;6;1;2;12;25;13;15;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;17;3;5
6;1;2;12;17;13;15;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;25;3;5;40;5791874
40;5791874;6;1;2;12;17;13;15;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;25;3;5
6;1;2;12;17;15;13;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;25;3;5;40;5791874
40;5791874;6;1;2;12;17;15;13;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;19;25;3;5
6;19;2;12;17;15;13;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5;40;5818144
40;5818144;6;19;2;12;17;15;13;22;10;4;8;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5
22;19;2;12;17;15;13;6;10;4;8;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5;40;5800606
40;5800606;22;19;2;12;17;15;13;6;10;4;8;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5
22;19;8;12;17;15;13;6;10;4;2;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5;40;5799847
40;5799847;22;19;8;12;17;15;13;6;10;4;2;26;7;21;9;23;20;14;18;11;24;16;1;25;3;5
22;19;8;12;9;15;13;6;10;4;2;26;7;21;17;23;20;14;18;11;24;16;1;25;3;5;40;5796210
40;5796210;22;19;8;12;9;15;13;6;10;4;2;26;7;21;17;23;20;14;18;11;24;16;1;25;3;5
22;19;8;12;9;15;13;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5;40;5821283
40;5821283;22;19;8;12;9;15;13;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5
22;19;8;13;9;15;12;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5;40;5823581
40;5823581;22;19;8;13;9;15;12;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5
19;22;8;13;9;15;12;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5;40;5826376
40;5826376;19;22;8;13;9;15;12;6;20;4;2;26;7;21;17;23;10;14;18;11;24;16;1;25;3;5
19;22;8;13;9;15;12;6;20;4;2;1;7;21;17;23;10;14;18;11;24;16;26;25;3;5;40;5767698
