"X1";"X6038498";"X16";"X3";"X5";"X4";"X22";"X15";"X12";"X7";"X19";"X23";"X26";"X20";"X9";"X17";"X2";"X8";"X10";"X18";"X24";"X6";"X21";"X13";"X11";"X14";"X1.1";"X25"
6;4;18;21;7;20;16;25;8;9;15;19;14;2;23;17;22;1;26;24;3;5;13;12;10;11;55;6067626
55;6067626;6;4;18;21;7;20;16;25;8;9;15;19;14;2;23;17;22;1;26;24;3;5;13;12;10;11
6;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;26;24;3;5;13;12;10;11;55;6091127
55;6091127;6;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;26;24;3;5;13;12;10;11
10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;26;24;3;5;13;12;6;11;55;6086709
55;6086709;10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;26;24;3;5;13;12;6;11
10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;12;24;3;5;13;26;6;11;55;6081877
55;6081877;10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;17;22;25;12;24;3;5;13;26;6;11
10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;22;17;25;12;24;3;5;13;26;6;11;55;6083398
55;6083398;10;4;18;21;7;20;16;1;8;9;15;19;14;2;23;22;17;25;12;24;3;5;13;26;6;11
10;4;18;21;7;20;16;22;8;9;15;19;14;2;23;1;17;25;12;24;3;5;13;26;6;11;55;6087185
55;6087185;10;4;18;21;7;20;16;22;8;9;15;19;14;2;23;1;17;25;12;24;3;5;13;26;6;11
10;4;18;17;7;20;16;22;8;9;15;19;14;2;23;1;21;25;12;24;3;5;13;26;6;11;55;6056758
55;6056758;10;4;18;17;7;20;16;22;8;9;15;19;14;2;23;1;21;25;12;24;3;5;13;26;6;11
10;4;18;17;7;20;16;22;3;9;15;19;14;2;23;1;21;25;12;24;8;5;13;26;6;11;55;6070687
55;6070687;10;4;18;17;7;20;16;22;3;9;15;19;14;2;23;1;21;25;12;24;8;5;13;26;6;11
10;4;18;17;7;20;25;22;3;9;15;19;14;2;23;1;21;16;12;24;8;5;13;26;6;11;55;6066131
55;6066131;10;4;18;17;7;20;25;22;3;9;15;19;14;2;23;1;21;16;12;24;8;5;13;26;6;11
10;4;18;17;7;25;20;22;3;9;15;19;14;2;23;1;21;16;12;24;8;5;13;26;6;11;55;6066131
55;6066131;10;4;18;17;7;25;20;22;3;9;15;19;14;2;23;1;21;16;12;24;8;5;13;26;6;11
10;4;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;5;13;26;6;11;55;6027998
55;6027998;10;4;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;5;13;26;6;11
26;4;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;5;13;10;6;11;55;6024574
56;6024574;26;4;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;5;13;10;6;11
26;5;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;4;13;10;6;11;56;5862332
56;5862332;26;5;18;17;12;25;20;22;3;9;15;19;14;2;23;1;21;16;7;24;8;4;13;10;6;11
26;5;18;17;12;1;20;22;3;9;15;19;14;2;23;25;21;16;7;24;8;4;13;10;6;11;56;5878733
56;5878733;26;5;18;17;12;1;20;22;3;9;15;19;14;2;23;25;21;16;7;24;8;4;13;10;6;11
26;5;21;17;12;1;20;22;3;9;15;19;14;2;23;25;18;16;7;24;8;4;13;10;6;11;56;5837292
56;5837292;26;5;21;17;12;1;20;22;3;9;15;19;14;2;23;25;18;16;7;24;8;4;13;10;6;11
26;5;21;17;12;1;20;22;7;9;15;19;14;2;23;25;18;16;3;24;8;4;13;10;6;11;56;5833060
56;5833060;26;5;21;17;12;1;20;22;7;9;15;19;14;2;23;25;18;16;3;24;8;4;13;10;6;11
26;5;21;17;12;1;20;22;7;9;15;18;14;2;23;25;19;16;3;24;8;4;13;10;6;11;56;5922465
56;5922465;26;5;21;17;12;1;20;22;7;9;15;18;14;2;23;25;19;16;3;24;8;4;13;10;6;11
26;5;20;17;12;1;21;22;7;9;15;18;14;2;23;25;19;16;3;24;8;4;13;10;6;11;56;5893424
56;5893424;26;5;20;17;12;1;21;22;7;9;15;18;14;2;23;25;19;16;3;24;8;4;13;10;6;11
26;5;20;17;3;1;21;22;7;9;15;18;14;2;23;25;19;16;12;24;8;4;13;10;6;11;56;5938625
56;5893424;26;5;20;17;12;1;21;22;7;9;15;18;14;2;23;25;19;16;3;24;8;4;13;10;6;11
26;5;20;17;12;1;21;22;7;9;14;18;15;2;23;25;19;16;3;24;8;4;13;10;6;11;56;5896427
56;5896427;26;5;20;17;12;1;21;22;7;9;14;18;15;2;23;25;19;16;3;24;8;4;13;10;6;11
26;5;20;17;12;1;21;22;7;9;14;18;15;2;23;25;19;16;3;6;8;4;13;10;24;11;56;5886102
56;5886102;26;5;20;17;12;1;21;22;7;9;14;18;15;2;23;25;19;16;3;6;8;4;13;10;24;11
26;5;20;17;12;1;21;22;7;9;3;18;15;2;23;25;19;16;14;6;8;4;13;10;24;11;56;5915034
56;5915034;26;5;20;17;12;1;21;22;7;9;3;18;15;2;23;25;19;16;14;6;8;4;13;10;24;11
26;5;20;10;12;1;21;22;7;9;3;18;15;2;23;25;19;16;14;6;8;4;13;17;24;11;56;5914674
56;5914674;26;5;20;10;12;1;21;22;7;9;3;18;15;2;23;25;19;16;14;6;8;4;13;17;24;11
26;5;20;14;12;1;21;22;7;9;3;18;15;2;23;25;19;16;10;6;8;4;13;17;24;11;56;6024981
56;6024981;26;5;20;14;12;1;21;22;7;9;3;18;15;2;23;25;19;16;10;6;8;4;13;17;24;11
26;5;20;14;12;1;21;18;7;9;3;22;15;2;23;25;19;16;10;6;8;4;13;17;24;11;56;5937141
56;5937141;26;5;20;14;12;1;21;18;7;9;3;22;15;2;23;25;19;16;10;6;8;4;13;17;24;11
26;5;20;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;8;4;13;17;24;11;56;5964110
56;5964110;26;5;20;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;8;4;13;17;24;11
8;5;20;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;26;4;13;17;24;11;56;5924359
56;5924359;8;5;20;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;26;4;13;17;24;11
8;5;4;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;26;20;13;17;24;11;56;5929714
56;5929714;8;5;4;14;12;1;21;18;7;9;3;22;6;2;23;25;19;16;10;15;26;20;13;17;24;11
8;5;4;14;12;1;21;18;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;24;11;56;5916561
56;5916561;8;5;4;14;12;1;21;18;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;24;11
8;5;4;14;12;1;21;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11;56;5958809
56;5958809;8;5;4;14;12;1;21;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11
8;5;14;4;12;1;21;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11;56;5968831
56;5968831;8;5;14;4;12;1;21;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11
8;5;14;21;12;1;4;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11;56;5954729
57;5954729;8;5;14;21;12;1;4;24;7;9;3;22;6;16;23;25;19;2;10;15;26;20;13;17;18;11
23;5;14;21;12;1;4;24;7;9;3;22;6;16;8;25;19;2;10;15;26;20;13;17;18;11;57;5953147
57;5953147;23;5;14;21;12;1;4;24;7;9;3;22;6;16;8;25;19;2;10;15;26;20;13;17;18;11
23;5;14;21;12;1;4;24;7;9;3;22;6;2;8;25;19;16;10;15;26;20;13;17;18;11;57;5973194
57;5973194;23;5;14;21;12;1;4;24;7;9;3;22;6;2;8;25;19;16;10;15;26;20;13;17;18;11
21;5;14;23;12;1;4;24;7;9;3;22;6;2;8;25;19;16;10;15;26;20;13;17;18;11;57;5968012
57;5968012;21;5;14;23;12;1;4;24;7;9;3;22;6;2;8;25;19;16;10;15;26;20;13;17;18;11
21;5;14;23;12;1;4;24;7;9;3;22;20;2;8;25;19;16;10;15;26;6;13;17;18;11;57;5931496
57;5931496;21;5;14;23;12;1;4;24;7;9;3;22;20;2;8;25;19;16;10;15;26;6;13;17;18;11
21;5;14;23;12;1;4;24;7;9;3;22;20;13;8;25;19;16;10;15;26;6;2;17;18;11;57;5923621
57;5923621;21;5;14;23;12;1;4;24;7;9;3;22;20;13;8;25;19;16;10;15;26;6;2;17;18;11
21;5;14;23;12;1;4;24;7;9;3;22;20;13;8;25;19;16;18;15;26;6;2;17;10;11;57;5863999
57;5863999;21;5;14;23;12;1;4;24;7;9;3;22;20;13;8;25;19;16;18;15;26;6;2;17;10;11
21;5;14;23;15;1;4;24;7;9;3;22;20;13;8;25;19;16;18;12;26;6;2;17;10;11;57;5867220
57;5867220;21;5;14;23;15;1;4;24;7;9;3;22;20;13;8;25;19;16;18;12;26;6;2;17;10;11
21;5;14;23;15;1;4;24;7;9;3;22;20;6;8;25;19;16;18;12;26;13;2;17;10;11;57;5870070
57;5870070;21;5;14;23;15;1;4;24;7;9;3;22;20;6;8;25;19;16;18;12;26;13;2;17;10;11
21;5;14;20;15;1;4;24;7;9;3;22;23;6;8;25;19;16;18;12;26;13;2;17;10;11;57;5890876
57;5890876;21;5;14;20;15;1;4;24;7;9;3;22;23;6;8;25;19;16;18;12;26;13;2;17;10;11
21;5;14;20;15;1;10;24;7;9;3;22;23;6;8;25;19;16;18;12;26;13;2;17;4;11;57;5903591
57;5903591;21;5;14;20;15;1;10;24;7;9;3;22;23;6;8;25;19;16;18;12;26;13;2;17;4;11
21;5;14;23;15;1;10;24;7;9;3;22;20;6;8;25;19;16;18;12;26;13;2;17;4;11;57;5882785
57;5882785;21;5;14;23;15;1;10;24;7;9;3;22;20;6;8;25;19;16;18;12;26;13;2;17;4;11
21;3;14;23;15;1;10;24;7;9;5;22;20;6;8;25;19;16;18;12;26;13;2;17;4;11;57;5771144
57;5771144;21;3;14;23;15;1;10;24;7;9;5;22;20;6;8;25;19;16;18;12;26;13;2;17;4;11
21;3;14;23;15;1;10;24;7;9;5;22;20;6;8;2;19;16;18;12;26;13;25;17;4;11;57;5769024
57;5769024;21;3;14;23;15;1;10;24;7;9;5;22;20;6;8;2;19;16;18;12;26;13;25;17;4;11
21;3;14;23;15;1;10;24;7;4;5;22;20;6;8;2;19;16;18;12;26;13;25;17;9;11;57;5787071
57;5787071;21;3;14;23;15;1;10;24;7;4;5;22;20;6;8;2;19;16;18;12;26;13;25;17;9;11
21;3;14;23;15;1;10;24;7;4;17;22;20;6;8;2;19;16;18;12;26;13;25;5;9;11;57;5943948
57;5787071;21;3;14;23;15;1;10;24;7;4;5;22;20;6;8;2;19;16;18;12;26;13;25;17;9;11
21;10;14;23;15;1;3;24;7;4;5;22;20;6;8;2;19;16;18;12;26;13;25;17;9;11;57;5796042
57;5796042;21;10;14;23;15;1;3;24;7;4;5;22;20;6;8;2;19;16;18;12;26;13;25;17;9;11
21;10;14;23;15;1;3;24;7;4;13;22;20;6;8;2;19;16;18;12;26;5;25;17;9;11;57;6034503
57;6034503;21;10;14;23;15;1;3;24;7;4;13;22;20;6;8;2;19;16;18;12;26;5;25;17;9;11
21;10;14;23;15;1;3;24;7;4;13;22;11;6;8;2;19;16;18;12;26;5;25;17;9;20;57;6047707
57;6047707;21;10;14;23;15;1;3;24;7;4;13;22;11;6;8;2;19;16;18;12;26;5;25;17;9;20
21;10;2;23;15;1;3;24;7;4;13;22;11;6;8;14;19;16;18;12;26;5;25;17;9;20;57;5971925
57;5971925;21;10;2;23;15;1;3;24;7;4;13;22;11;6;8;14;19;16;18;12;26;5;25;17;9;20
21;5;2;23;15;1;3;24;7;4;13;22;11;6;8;14;19;16;18;12;26;10;25;17;9;20;57;5914802
58;5914802;21;5;2;23;15;1;3;24;7;4;13;22;11;6;8;14;19;16;18;12;26;10;25;17;9;20
21;5;2;23;15;1;3;24;7;9;13;22;11;6;8;14;19;16;18;12;26;10;25;17;4;20;58;5890961
58;5890961;21;5;2;23;15;1;3;24;7;9;13;22;11;6;8;14;19;16;18;12;26;10;25;17;4;20
21;5;2;23;15;1;3;24;7;9;13;22;11;10;8;14;19;16;18;12;26;6;25;17;4;20;58;5904239
58;5904239;21;5;2;23;15;1;3;24;7;9;13;22;11;10;8;14;19;16;18;12;26;6;25;17;4;20
21;5;3;23;15;1;2;24;7;9;13;22;11;10;8;14;19;16;18;12;26;6;25;17;4;20;58;5912178
58;5912178;21;5;3;23;15;1;2;24;7;9;13;22;11;10;8;14;19;16;18;12;26;6;25;17;4;20
12;5;3;23;15;1;2;24;7;9;13;22;11;10;8;14;19;16;18;21;26;6;25;17;4;20;58;5909735
58;5909735;12;5;3;23;15;1;2;24;7;9;13;22;11;10;8;14;19;16;18;21;26;6;25;17;4;20
12;5;3;23;13;1;2;24;7;9;15;22;11;10;8;14;19;16;18;21;26;6;25;17;4;20;58;5903390
58;5903390;12;5;3;23;13;1;2;24;7;9;15;22;11;10;8;14;19;16;18;21;26;6;25;17;4;20
12;5;3;23;13;1;2;24;7;9;15;22;11;10;8;14;19;16;18;21;26;4;25;17;6;20;58;5880874
58;5880874;12;5;3;23;13;1;2;24;7;9;15;22;11;10;8;14;19;16;18;21;26;4;25;17;6;20
12;5;3;23;13;1;2;24;7;9;15;22;14;10;8;11;19;16;18;21;26;4;25;17;6;20;58;5837883
58;5837883;12;5;3;23;13;1;2;24;7;9;15;22;14;10;8;11;19;16;18;21;26;4;25;17;6;20
12;5;3;23;13;9;2;24;7;1;15;22;14;10;8;11;19;16;18;21;26;4;25;17;6;20;58;5857133
58;5857133;12;5;3;23;13;9;2;24;7;1;15;22;14;10;8;11;19;16;18;21;26;4;25;17;6;20
25;5;3;23;13;9;2;24;7;1;15;22;14;10;8;11;19;16;18;21;26;4;12;17;6;20;58;5861116
58;5861116;25;5;3;23;13;9;2;24;7;1;15;22;14;10;8;11;19;16;18;21;26;4;12;17;6;20
25;5;1;23;13;9;2;24;7;3;15;22;14;10;8;11;19;16;18;21;26;4;12;17;6;20;58;5908744
58;5908744;25;5;1;23;13;9;2;24;7;3;15;22;14;10;8;11;19;16;18;21;26;4;12;17;6;20
25;5;1;23;13;9;2;24;7;3;15;22;14;4;8;11;19;16;18;21;26;10;12;17;6;20;58;5860959
58;5860959;25;5;1;23;13;9;2;24;7;3;15;22;14;4;8;11;19;16;18;21;26;10;12;17;6;20
25;5;1;23;17;9;2;24;7;3;15;22;14;4;8;11;19;16;18;21;26;10;12;13;6;20;58;5871083
58;5871083;25;5;1;23;17;9;2;24;7;3;15;22;14;4;8;11;19;16;18;21;26;10;12;13;6;20
25;5;1;23;17;9;2;24;7;3;15;22;14;4;8;11;19;16;18;13;26;10;12;21;6;20;58;5872827
58;5872827;25;5;1;23;17;9;2;24;7;3;15;22;14;4;8;11;19;16;18;13;26;10;12;21;6;20
25;5;1;23;17;9;2;7;24;3;15;22;14;4;8;11;19;16;18;13;26;10;12;21;6;20;58;5868587
58;5868587;25;5;1;23;17;9;2;7;24;3;15;22;14;4;8;11;19;16;18;13;26;10;12;21;6;20
25;5;1;23;17;9;2;7;13;3;15;22;14;4;8;11;19;16;18;24;26;10;12;21;6;20;58;5837801
58;5837801;25;5;1;23;17;9;2;7;13;3;15;22;14;4;8;11;19;16;18;24;26;10;12;21;6;20
25;5;1;23;17;9;2;12;13;3;15;22;14;4;8;11;19;16;18;24;26;10;7;21;6;20;58;5857887
58;5837801;25;5;1;23;17;9;2;7;13;3;15;22;14;4;8;11;19;16;18;24;26;10;12;21;6;20
25;5;1;23;17;9;2;7;13;3;15;22;24;4;8;11;19;16;18;14;26;10;12;21;6;20;58;5988194
58;5837801;25;5;1;23;17;9;2;7;13;3;15;22;14;4;8;11;19;16;18;24;26;10;12;21;6;20
25;5;1;23;17;9;2;7;13;3;15;22;14;19;8;11;4;16;18;24;26;10;12;21;6;20;58;5755096
58;5755096;25;5;1;23;17;9;2;7;13;3;15;22;14;19;8;11;4;16;18;24;26;10;12;21;6;20
25;5;1;12;17;9;2;7;13;3;15;22;14;19;8;11;4;16;18;24;26;10;23;21;6;20;58;5747953
58;5747953;25;5;1;12;17;9;2;7;13;3;15;22;14;19;8;11;4;16;18;24;26;10;23;21;6;20
25;5;1;12;17;9;2;7;20;3;15;22;14;19;8;11;4;16;18;24;26;10;23;21;6;13;58;5732781
59;5732781;25;5;1;12;17;9;2;7;20;3;15;22;14;19;8;11;4;16;18;24;26;10;23;21;6;13
25;5;1;12;17;9;2;7;20;3;15;22;14;19;13;11;4;16;18;24;26;10;23;21;6;8;59;5775392
59;5775392;25;5;1;12;17;9;2;7;20;3;15;22;14;19;13;11;4;16;18;24;26;10;23;21;6;8
14;5;1;12;17;9;2;7;20;3;15;22;25;19;13;11;4;16;18;24;26;10;23;21;6;8;59;5865178
59;5865178;14;5;1;12;17;9;2;7;20;3;15;22;25;19;13;11;4;16;18;24;26;10;23;21;6;8
14;23;1;12;17;9;2;7;20;3;15;22;25;19;13;11;4;16;18;24;26;10;5;21;6;8;59;5929635
59;5929635;14;23;1;12;17;9;2;7;20;3;15;22;25;19;13;11;4;16;18;24;26;10;5;21;6;8
14;23;1;12;17;9;2;7;20;3;15;22;25;19;26;11;4;16;18;24;13;10;5;21;6;8;59;5934694
59;5934694;14;23;1;12;17;9;2;7;20;3;15;22;25;19;26;11;4;16;18;24;13;10;5;21;6;8
14;23;1;12;17;9;2;7;20;3;15;26;25;19;22;11;4;16;18;24;13;10;5;21;6;8;59;5931420
59;5931420;14;23;1;12;17;9;2;7;20;3;15;26;25;19;22;11;4;16;18;24;13;10;5;21;6;8
14;23;1;12;17;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;13;10;5;26;6;8;59;5882534
59;5882534;14;23;1;12;17;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;13;10;5;26;6;8
14;23;1;12;5;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;13;10;17;26;6;8;59;5816434
59;5816434;14;23;1;12;5;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;13;10;17;26;6;8
14;23;1;12;5;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;26;10;17;13;6;8;59;5832601
59;5832601;14;23;1;12;5;9;2;7;20;3;15;21;25;19;22;11;4;16;18;24;26;10;17;13;6;8
14;23;1;12;5;9;2;7;20;3;26;21;25;19;22;11;4;16;18;24;15;10;17;13;6;8;59;5848798
59;5848798;14;23;1;12;5;9;2;7;20;3;26;21;25;19;22;11;4;16;18;24;15;10;17;13;6;8
14;23;1;12;5;9;2;7;20;3;16;21;25;19;22;11;4;26;18;24;15;10;17;13;6;8;59;5846650
59;5846650;14;23;1;12;5;9;2;7;20;3;16;21;25;19;22;11;4;26;18;24;15;10;17;13;6;8
14;23;1;12;5;9;3;7;20;2;16;21;25;19;22;11;4;26;18;24;15;10;17;13;6;8;59;5884823
59;5884823;14;23;1;12;5;9;3;7;20;2;16;21;25;19;22;11;4;26;18;24;15;10;17;13;6;8
14;23;1;12;4;9;3;7;20;2;16;21;25;19;22;11;5;26;18;24;15;10;17;13;6;8;59;5859123
59;5859123;14;23;1;12;4;9;3;7;20;2;16;21;25;19;22;11;5;26;18;24;15;10;17;13;6;8
14;23;1;12;4;9;3;7;20;2;16;26;25;19;22;11;5;21;18;24;15;10;17;13;6;8;59;5848511
59;5848511;14;23;1;12;4;9;3;7;20;2;16;26;25;19;22;11;5;21;18;24;15;10;17;13;6;8
14;23;1;19;4;9;3;7;20;2;16;26;25;12;22;11;5;21;18;24;15;10;17;13;6;8;59;5846778
59;5846778;14;23;1;19;4;9;3;7;20;2;16;26;25;12;22;11;5;21;18;24;15;10;17;13;6;8
14;23;1;19;4;9;3;7;10;2;16;26;25;12;22;11;5;21;18;24;15;20;17;13;6;8;59;5870853
59;5870853;14;23;1;19;4;9;3;7;10;2;16;26;25;12;22;11;5;21;18;24;15;20;17;13;6;8
14;23;1;13;4;9;3;7;10;2;16;26;25;12;22;11;5;21;18;24;15;20;17;19;6;8;59;5878058
59;5878058;14;23;1;13;4;9;3;7;10;2;16;26;25;12;22;11;5;21;18;24;15;20;17;19;6;8
14;23;1;13;18;9;3;7;10;2;16;26;25;12;22;11;5;21;4;24;15;20;17;19;6;8;59;5911714
59;5911714;14;23;1;13;18;9;3;7;10;2;16;26;25;12;22;11;5;21;4;24;15;20;17;19;6;8
14;23;1;13;21;9;3;7;10;2;16;26;25;12;22;11;5;18;4;24;15;20;17;19;6;8;59;5926092
59;5926092;14;23;1;13;21;9;3;7;10;2;16;26;25;12;22;11;5;18;4;24;15;20;17;19;6;8
14;23;1;13;11;9;3;7;10;2;16;26;25;12;22;21;5;18;4;24;15;20;17;19;6;8;59;5881477
59;5881477;14;23;1;13;11;9;3;7;10;2;16;26;25;12;22;21;5;18;4;24;15;20;17;19;6;8
26;23;1;13;11;9;3;7;10;2;16;14;25;12;22;21;5;18;4;24;15;20;17;19;6;8;59;5871096
60;5871096;26;23;1;13;11;9;3;7;10;2;16;14;25;12;22;21;5;18;4;24;15;20;17;19;6;8
26;23;1;13;11;9;3;7;10;2;16;14;25;12;22;21;24;18;4;5;15;20;17;19;6;8;60;5958317
60;5871096;26;23;1;13;11;9;3;7;10;2;16;14;25;12;22;21;5;18;4;24;15;20;17;19;6;8
26;23;1;13;11;9;3;7;12;2;16;14;25;10;22;21;5;18;4;24;15;20;17;19;6;8;60;5894054
60;5894054;26;23;1;13;11;9;3;7;12;2;16;14;25;10;22;21;5;18;4;24;15;20;17;19;6;8
26;23;1;13;11;9;3;7;12;2;16;14;4;10;22;21;5;18;25;24;15;20;17;19;6;8;60;5886244
60;5886244;26;23;1;13;11;9;3;7;12;2;16;14;4;10;22;21;5;18;25;24;15;20;17;19;6;8
26;23;1;13;11;9;22;7;12;2;16;14;4;10;3;21;5;18;25;24;15;20;17;19;6;8;60;5793764
60;5793764;26;23;1;13;11;9;22;7;12;2;16;14;4;10;3;21;5;18;25;24;15;20;17;19;6;8
26;23;1;13;11;9;22;7;12;25;16;14;4;10;3;21;5;18;2;24;15;20;17;19;6;8;60;5786835
60;5786835;26;23;1;13;11;9;22;7;12;25;16;14;4;10;3;21;5;18;2;24;15;20;17;19;6;8
26;23;1;13;11;9;22;7;5;25;16;14;4;10;3;21;12;18;2;24;15;20;17;19;6;8;60;5828126
60;5828126;26;23;1;13;11;9;22;7;5;25;16;14;4;10;3;21;12;18;2;24;15;20;17;19;6;8
26;23;1;13;24;9;22;7;5;25;16;14;4;10;3;21;12;18;2;11;15;20;17;19;6;8;60;5830507
60;5830507;26;23;1;13;24;9;22;7;5;25;16;14;4;10;3;21;12;18;2;11;15;20;17;19;6;8
26;23;1;13;24;9;22;8;5;25;16;14;4;10;3;21;12;18;2;11;15;20;17;19;6;7;60;5843274
60;5843274;26;23;1;13;24;9;22;8;5;25;16;14;4;10;3;21;12;18;2;11;15;20;17;19;6;7
26;23;1;13;24;9;22;8;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;7;60;5842123
60;5842123;26;23;1;13;24;9;22;8;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;7
26;23;1;13;24;9;22;7;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;8;60;5829356
60;5829356;26;23;1;13;24;9;22;7;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;8
13;23;1;26;24;9;22;7;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;8;60;5829141
60;5829141;13;23;1;26;24;9;22;7;5;25;11;14;4;10;3;21;12;18;2;16;15;20;17;19;6;8
13;23;1;26;24;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;15;20;17;19;6;8;60;5833812
60;5833812;13;23;1;26;24;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;15;20;17;19;6;8
13;23;1;26;15;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;24;20;17;19;6;8;60;5820331
60;5820331;13;23;1;26;15;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;24;20;17;19;6;8
13;23;1;26;17;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;24;20;15;19;6;8;60;5820071
60;5820071;13;23;1;26;17;9;22;7;5;25;11;14;3;10;4;21;12;18;2;16;24;20;15;19;6;8
13;23;1;26;17;9;22;7;5;21;11;14;3;10;4;25;12;18;2;16;24;20;15;19;6;8;60;5819083
60;5819083;13;23;1;26;17;9;22;7;5;21;11;14;3;10;4;25;12;18;2;16;24;20;15;19;6;8
13;23;1;26;17;9;22;7;5;21;11;14;3;10;4;20;12;18;2;16;24;25;15;19;6;8;60;5820999
60;5820999;13;23;1;26;17;9;22;7;5;21;11;14;3;10;4;20;12;18;2;16;24;25;15;19;6;8
13;23;1;26;17;9;22;7;5;21;11;14;10;3;4;20;12;18;2;16;24;25;15;19;6;8;60;5831834
60;5831834;13;23;1;26;17;9;22;7;5;21;11;14;10;3;4;20;12;18;2;16;24;25;15;19;6;8
13;23;1;26;17;9;22;18;5;21;11;14;10;3;4;20;12;7;2;16;24;25;15;19;6;8;60;5900344
60;5831834;13;23;1;26;17;9;22;7;5;21;11;14;10;3;4;20;12;18;2;16;24;25;15;19;6;8
13;23;6;26;17;9;22;7;5;21;11;14;10;3;4;20;12;18;2;16;24;25;15;19;1;8;60;5847262
60;5847262;13;23;6;26;17;9;22;7;5;21;11;14;10;3;4;20;12;18;2;16;24;25;15;19;1;8
13;23;6;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;25;15;19;1;8;60;5851302
61;5851302;13;23;6;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;25;15;19;1;8
13;6;23;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;25;15;19;1;8;61;5851772
61;5851772;13;6;23;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;25;15;19;1;8
13;6;25;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;23;15;19;1;8;61;5853214
61;5853214;13;6;25;26;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;24;23;15;19;1;8
13;6;25;24;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8;61;5852938
61;5852938;13;6;25;24;4;9;22;7;5;21;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8
13;6;21;24;4;9;22;7;5;25;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8;61;5852988
61;5852988;13;6;21;24;4;9;22;7;5;25;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8
8;6;21;24;4;9;22;7;5;25;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;13;61;5887595
61;5852988;13;6;21;24;4;9;22;7;5;25;11;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8
13;6;21;24;4;9;22;7;5;11;25;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8;61;5867800
61;5867800;13;6;21;24;4;9;22;7;5;11;25;14;10;3;17;20;12;18;2;16;26;23;15;19;1;8
13;6;21;1;4;9;22;7;5;11;25;14;10;3;17;20;12;18;2;16;26;23;15;19;24;8;61;5868878
61;5868878;13;6;21;1;4;9;22;7;5;11;25;14;10;3;17;20;12;18;2;16;26;23;15;19;24;8
13;6;21;1;4;9;22;7;5;11;25;12;10;3;17;20;14;18;2;16;26;23;15;19;24;8;61;5896954
