"X1";"X31888";"X1.1";"X7";"X11";"X2";"X10";"X4";"X6";"X3";"X5";"X12";"X8";"X9"
10;2;4;9;1;8;3;11;5;12;6;7;40;40246
40;36602;10;2;4;9;1;8;3;11;5;12;7;6
10;7;4;9;1;8;3;11;5;12;2;6;40;36472
41;36472;10;7;4;9;1;8;3;11;5;12;2;6
10;7;4;9;1;11;3;8;5;12;2;6;41;42680
41;36472;10;7;4;9;1;8;3;11;5;12;2;6
10;5;4;9;1;8;3;11;7;12;2;6;41;24496
41;24496;10;5;4;9;1;8;3;11;7;12;2;6
10;5;4;9;8;1;3;11;7;12;2;6;41;29198
41;24496;10;5;4;9;1;8;3;11;7;12;2;6
10;5;4;8;1;9;3;11;7;12;2;6;41;30280
41;24496;10;5;4;9;1;8;3;11;7;12;2;6
10;5;4;1;9;8;3;11;7;12;2;6;41;26376
41;26376;10;5;4;1;9;8;3;11;7;12;2;6
10;12;4;1;9;8;3;11;7;5;2;6;41;47676
41;26376;10;5;4;1;9;8;3;11;7;12;2;6
10;5;11;1;9;8;3;4;7;12;2;6;41;41396
41;26376;10;5;4;1;9;8;3;11;7;12;2;6
10;5;4;1;9;8;3;6;7;12;2;11;41;26472
41;26472;10;5;4;1;9;8;3;6;7;12;2;11
10;5;12;1;9;8;3;6;7;4;2;11;41;29596
41;26472;10;5;4;1;9;8;3;6;7;12;2;11
10;5;7;1;9;8;3;6;4;12;2;11;41;30548
41;26472;10;5;4;1;9;8;3;6;7;12;2;11
10;5;4;1;9;7;3;6;8;12;2;11;41;25032
41;25032;10;5;4;1;9;7;3;6;8;12;2;11
10;5;4;11;9;7;3;6;8;12;2;1;41;33168
41;25032;10;5;4;1;9;7;3;6;8;12;2;11
10;5;4;1;11;7;3;6;8;12;2;9;41;26658
41;26658;10;5;4;1;11;7;3;6;8;12;2;9
2;5;4;1;11;7;3;6;8;12;10;9;41;37538
41;26658;10;5;4;1;11;7;3;6;8;12;2;9
10;5;4;1;11;7;3;8;6;12;2;9;41;35252
41;26658;10;5;4;1;11;7;3;6;8;12;2;9
10;5;4;1;12;7;3;6;8;11;2;9;41;21950
41;21950;10;5;4;1;12;7;3;6;8;11;2;9
10;5;1;4;12;7;3;6;8;11;2;9;41;26392
41;21950;10;5;4;1;12;7;3;6;8;11;2;9
10;5;4;1;12;7;8;6;3;11;2;9;41;22598
41;21950;10;5;4;1;12;7;3;6;8;11;2;9
7;5;4;1;12;10;3;6;8;11;2;9;41;17142
41;17142;7;5;4;1;12;10;3;6;8;11;2;9
7;5;4;1;12;11;3;6;8;10;2;9;41;27430
42;17142;7;5;4;1;12;10;3;6;8;11;2;9
7;5;4;1;12;10;3;6;8;2;11;9;42;24328
42;24328;7;5;4;1;12;10;3;6;8;2;11;9
10;5;4;1;12;7;3;6;8;2;11;9;42;29136
42;24328;7;5;4;1;12;10;3;6;8;2;11;9
7;5;3;1;12;10;4;6;8;2;11;9;42;27288
42;27288;7;5;3;1;12;10;4;6;8;2;11;9
7;5;11;1;12;10;4;6;8;2;3;9;42;29546
42;29546;7;5;11;1;12;10;4;6;8;2;3;9
7;5;9;1;12;10;4;6;8;2;3;11;42;31986
42;31986;7;5;9;1;12;10;4;6;8;2;3;11
7;5;9;1;12;10;8;6;4;2;3;11;42;29812
42;29812;7;5;9;1;12;10;8;6;4;2;3;11
7;5;6;1;12;10;8;9;4;2;3;11;42;27188
42;27188;7;5;6;1;12;10;8;9;4;2;3;11
4;5;6;1;12;10;8;9;7;2;3;11;42;48330
42;27188;7;5;6;1;12;10;8;9;4;2;3;11
7;5;6;1;12;3;8;9;4;2;10;11;42;27644
42;27644;7;5;6;1;12;3;8;9;4;2;10;11
7;5;6;3;12;1;8;9;4;2;10;11;42;38532
42;27644;7;5;6;1;12;3;8;9;4;2;10;11
7;5;6;1;12;11;8;9;4;2;10;3;42;26414
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;5;6;1;12;9;8;11;4;2;10;3;42;46080
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;5;6;8;12;11;1;9;4;2;10;3;42;30702
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
1;5;6;7;12;11;8;9;4;2;10;3;42;40642
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;9;6;1;12;11;8;5;4;2;10;3;42;49190
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
2;5;6;1;12;11;8;9;4;7;10;3;42;41000
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;11;6;1;12;5;8;9;4;2;10;3;42;35644
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;5;1;6;12;11;8;9;4;2;10;3;42;28896
42;26414;7;5;6;1;12;11;8;9;4;2;10;3
7;5;12;1;6;11;8;9;4;2;10;3;42;31448
42;31448;7;5;12;1;6;11;8;9;4;2;10;3
1;5;12;7;6;11;8;9;4;2;10;3;42;40264
43;31448;7;5;12;1;6;11;8;9;4;2;10;3
7;5;12;1;6;11;8;9;10;2;4;3;43;31452
43;31452;7;5;12;1;6;11;8;9;10;2;4;3
7;5;12;11;6;1;8;9;10;2;4;3;43;43012
43;31452;7;5;12;1;6;11;8;9;10;2;4;3
7;5;11;1;6;12;8;9;10;2;4;3;43;41172
43;31452;7;5;12;1;6;11;8;9;10;2;4;3
7;5;12;3;6;11;8;9;10;2;4;1;43;30968
43;30968;7;5;12;3;6;11;8;9;10;2;4;1
7;5;12;3;6;11;4;9;10;2;8;1;43;29140
43;29140;7;5;12;3;6;11;4;9;10;2;8;1
7;5;10;3;6;11;4;9;12;2;8;1;43;31528
43;29140;7;5;12;3;6;11;4;9;10;2;8;1
7;5;12;3;9;11;4;6;10;2;8;1;43;28342
43;28342;7;5;12;3;9;11;4;6;10;2;8;1
7;5;12;3;10;11;4;6;9;2;8;1;43;28072
43;28072;7;5;12;3;10;11;4;6;9;2;8;1
3;5;12;7;10;11;4;6;9;2;8;1;43;33792
43;28072;7;5;12;3;10;11;4;6;9;2;8;1
4;5;12;3;10;11;7;6;9;2;8;1;43;43856
43;28072;7;5;12;3;10;11;4;6;9;2;8;1
7;9;12;3;10;11;4;6;5;2;8;1;43;38518
43;28072;7;5;12;3;10;11;4;6;9;2;8;1
7;3;12;5;10;11;4;6;9;2;8;1;43;43798
43;28072;7;5;12;3;10;11;4;6;9;2;8;1
7;5;12;3;1;11;4;6;9;2;8;10;43;28492
43;28492;7;5;12;3;1;11;4;6;9;2;8;10
7;6;12;3;1;11;4;5;9;2;8;10;43;51480
43;28492;7;5;12;3;1;11;4;6;9;2;8;10
7;5;12;3;1;11;4;9;6;2;8;10;43;24604
43;24604;7;5;12;3;1;11;4;9;6;2;8;10
5;7;12;3;1;11;4;9;6;2;8;10;43;36452
43;24604;7;5;12;3;1;11;4;9;6;2;8;10
7;5;12;3;1;11;4;9;10;2;8;6;43;23286
43;23286;7;5;12;3;1;11;4;9;10;2;8;6
7;5;12;3;1;11;10;9;4;2;8;6;43;24958
43;24958;7;5;12;3;1;11;10;9;4;2;8;6
7;5;12;3;1;8;10;9;4;2;11;6;43;30750
43;24958;7;5;12;3;1;11;10;9;4;2;8;6
7;5;12;3;1;11;9;10;4;2;8;6;43;25626
44;25626;7;5;12;3;1;11;9;10;4;2;8;6
7;5;12;3;1;11;9;10;2;4;8;6;44;25216
44;25216;7;5;12;3;1;11;9;10;2;4;8;6
7;5;12;3;1;8;9;10;2;4;11;6;44;29496
44;29496;7;5;12;3;1;8;9;10;2;4;11;6
6;5;12;3;1;8;9;10;2;4;11;7;44;49784
44;29496;7;5;12;3;1;8;9;10;2;4;11;6
7;12;5;3;1;8;9;10;2;4;11;6;44;43588
44;29496;7;5;12;3;1;8;9;10;2;4;11;6
7;5;12;3;1;11;9;10;2;4;8;6;44;25216
44;25216;7;5;12;3;1;11;9;10;2;4;8;6
7;5;9;3;1;11;12;10;2;4;8;6;44;24472
44;24472;7;5;9;3;1;11;12;10;2;4;8;6
9;5;7;3;1;11;12;10;2;4;8;6;44;42290
44;24472;7;5;9;3;1;11;12;10;2;4;8;6
7;10;9;3;1;11;12;5;2;4;8;6;44;46016
44;24472;7;5;9;3;1;11;12;10;2;4;8;6
11;5;9;3;1;7;12;10;2;4;8;6;44;27452
44;27452;11;5;9;3;1;7;12;10;2;4;8;6
11;5;9;3;1;7;12;2;10;4;8;6;44;20162
44;20162;11;5;9;3;1;7;12;2;10;4;8;6
11;5;2;3;1;7;12;9;10;4;8;6;44;21502
44;20162;11;5;9;3;1;7;12;2;10;4;8;6
11;5;9;3;12;7;1;2;10;4;8;6;44;20146
44;20146;11;5;9;3;12;7;1;2;10;4;8;6
11;5;9;3;12;7;1;6;10;4;8;2;44;17528
44;17528;11;5;9;3;12;7;1;6;10;4;8;2
1;5;9;3;12;7;11;6;10;4;8;2;44;32590
44;17528;11;5;9;3;12;7;1;6;10;4;8;2
11;5;12;3;9;7;1;6;10;4;8;2;44;19618
44;19618;11;5;12;3;9;7;1;6;10;4;8;2
11;5;9;3;12;7;1;6;10;4;8;2;44;17528
44;17528;11;5;9;3;12;7;1;6;10;4;8;2
7;5;9;3;12;11;1;6;10;4;8;2;44;19384
44;19384;7;5;9;3;12;11;1;6;10;4;8;2
7;5;9;3;12;11;1;2;10;4;8;6;44;22002
44;22002;7;5;9;3;12;11;1;2;10;4;8;6
7;5;9;1;12;11;3;2;10;4;8;6;44;19228
44;19228;7;5;9;1;12;11;3;2;10;4;8;6
7;2;9;1;12;11;3;5;10;4;8;6;44;49200
45;19228;7;5;9;1;12;11;3;2;10;4;8;6
7;5;9;1;12;3;11;2;10;4;8;6;45;18530
45;18530;7;5;9;1;12;3;11;2;10;4;8;6
7;5;2;1;12;3;11;9;10;4;8;6;45;20894
45;18530;7;5;9;1;12;3;11;2;10;4;8;6
4;5;9;1;12;3;11;2;10;7;8;6;45;44576
45;18530;7;5;9;1;12;3;11;2;10;4;8;6
9;5;7;1;12;3;11;2;10;4;8;6;45;34910
45;18530;7;5;9;1;12;3;11;2;10;4;8;6
7;5;9;11;12;3;1;2;10;4;8;6;45;22772
45;18530;7;5;9;1;12;3;11;2;10;4;8;6
7;5;9;1;12;11;3;2;10;4;8;6;45;19228
45;19228;7;5;9;1;12;11;3;2;10;4;8;6
7;5;9;1;12;2;3;11;10;4;8;6;45;40600
45;19228;7;5;9;1;12;11;3;2;10;4;8;6
7;5;12;1;9;11;3;2;10;4;8;6;45;18816
45;18816;7;5;12;1;9;11;3;2;10;4;8;6
7;5;12;1;9;11;3;6;10;4;8;2;45;16038
45;16038;7;5;12;1;9;11;3;6;10;4;8;2
7;5;12;1;9;10;3;6;11;4;8;2;45;18148
45;18148;7;5;12;1;9;10;3;6;11;4;8;2
7;1;12;5;9;10;3;6;11;4;8;2;45;18860
45;18860;7;1;12;5;9;10;3;6;11;4;8;2
7;1;5;12;9;10;3;6;11;4;8;2;45;17896
45;17896;7;1;5;12;9;10;3;6;11;4;8;2
7;5;1;12;9;10;3;6;11;4;8;2;45;19624
45;17896;7;1;5;12;9;10;3;6;11;4;8;2
7;1;4;12;9;10;3;6;11;5;8;2;45;31678
45;17896;7;1;5;12;9;10;3;6;11;4;8;2
7;1;5;12;11;10;3;6;9;4;8;2;45;21372
45;17896;7;1;5;12;9;10;3;6;11;4;8;2
7;1;5;2;9;10;3;6;11;4;8;12;45;21274
45;17896;7;1;5;12;9;10;3;6;11;4;8;2
7;1;5;3;9;10;12;6;11;4;8;2;45;22294
45;22294;7;1;5;3;9;10;12;6;11;4;8;2
7;1;5;3;9;10;12;6;11;4;2;8;45;26376
45;22294;7;1;5;3;9;10;12;6;11;4;8;2
7;1;6;3;9;10;12;5;11;4;8;2;45;37482
45;22294;7;1;5;3;9;10;12;6;11;4;8;2
7;1;5;3;9;10;2;6;11;4;8;12;45;26722
46;22294;7;1;5;3;9;10;12;6;11;4;8;2
7;12;5;3;9;10;1;6;11;4;8;2;46;38594
46;22294;7;1;5;3;9;10;12;6;11;4;8;2
7;1;11;3;9;10;12;6;5;4;8;2;46;18954
46;18954;7;1;11;3;9;10;12;6;5;4;8;2
7;5;11;3;9;10;12;6;1;4;8;2;46;18350
46;18350;7;5;11;3;9;10;12;6;1;4;8;2
7;9;11;3;5;10;12;6;1;4;8;2;46;29618
46;18350;7;5;11;3;9;10;12;6;1;4;8;2
7;5;11;3;9;10;12;6;1;2;8;4;46;27182
46;18350;7;5;11;3;9;10;12;6;1;4;8;2
7;5;11;3;9;10;12;6;8;4;1;2;46;18340
46;18340;7;5;11;3;9;10;12;6;8;4;1;2
11;5;7;3;9;10;12;6;8;4;1;2;46;22560
46;18340;7;5;11;3;9;10;12;6;8;4;1;2
7;5;11;3;9;10;6;12;8;4;1;2;46;31996
46;18340;7;5;11;3;9;10;12;6;8;4;1;2
7;5;3;11;9;10;12;6;8;4;1;2;46;23732
46;23732;7;5;3;11;9;10;12;6;8;4;1;2
7;5;1;11;9;10;12;6;8;4;3;2;46;25472
46;25472;7;5;1;11;9;10;12;6;8;4;3;2
3;5;1;11;9;10;12;6;8;4;7;2;46;31090
46;25472;7;5;1;11;9;10;12;6;8;4;3;2
7;5;12;11;9;10;1;6;8;4;3;2;46;24816
46;24816;7;5;12;11;9;10;1;6;8;4;3;2
1;5;12;11;9;10;7;6;8;4;3;2;46;36004
46;24816;7;5;12;11;9;10;1;6;8;4;3;2
6;5;12;11;9;10;1;7;8;4;3;2;46;39682
46;24816;7;5;12;11;9;10;1;6;8;4;3;2
7;5;12;4;9;10;1;6;8;11;3;2;46;25308
46;25308;7;5;12;4;9;10;1;6;8;11;3;2
7;9;12;4;5;10;1;6;8;11;3;2;46;36576
46;25308;7;5;12;4;9;10;1;6;8;11;3;2
7;5;12;4;9;8;1;6;10;11;3;2;46;27306
46;27306;7;5;12;4;9;8;1;6;10;11;3;2
7;5;1;4;9;8;12;6;10;11;3;2;46;27962
46;27962;7;5;1;4;9;8;12;6;10;11;3;2
10;5;1;4;9;8;12;6;7;11;3;2;46;32656
46;27962;7;5;1;4;9;8;12;6;10;11;3;2
7;5;1;4;9;8;6;12;10;11;3;2;46;30958
47;27962;7;5;1;4;9;8;12;6;10;11;3;2
7;5;8;4;9;1;12;6;10;11;3;2;47;33408
47;27962;7;5;1;4;9;8;12;6;10;11;3;2
7;5;1;11;9;8;12;6;10;4;3;2;47;27470
47;27470;7;5;1;11;9;8;12;6;10;4;3;2
7;5;8;11;9;1;12;6;10;4;3;2;47;32916
47;27470;7;5;1;11;9;8;12;6;10;4;3;2
7;5;1;11;9;10;12;6;8;4;3;2;47;25472
47;25472;7;5;1;11;9;10;12;6;8;4;3;2
5;7;1;11;9;10;12;6;8;4;3;2;47;26772
47;26772;5;7;1;11;9;10;12;6;8;4;3;2
3;7;1;11;9;10;12;6;8;4;5;2;47;35718
47;26772;5;7;1;11;9;10;12;6;8;4;3;2
5;7;1;11;3;10;12;6;8;4;9;2;47;19820
47;19820;5;7;1;11;3;10;12;6;8;4;9;2
5;7;1;2;3;10;12;6;8;4;9;11;47;26172
47;19820;5;7;1;11;3;10;12;6;8;4;9;2
5;2;1;11;3;10;12;6;8;4;9;7;47;41742
47;19820;5;7;1;11;3;10;12;6;8;4;9;2
5;7;1;11;3;6;12;10;8;4;9;2;47;40018
47;19820;5;7;1;11;3;10;12;6;8;4;9;2
5;7;8;11;3;10;12;6;1;4;9;2;47;19936
47;19936;5;7;8;11;3;10;12;6;1;4;9;2
5;7;8;11;1;10;12;6;3;4;9;2;47;23658
47;23658;5;7;8;11;1;10;12;6;3;4;9;2
5;7;12;11;1;10;8;6;3;4;9;2;47;23926
47;23926;5;7;12;11;1;10;8;6;3;4;9;2
5;7;12;11;10;1;8;6;3;4;9;2;47;19862
47;19862;5;7;12;11;10;1;8;6;3;4;9;2
2;7;12;11;10;1;8;6;3;4;9;5;47;33666
47;19862;5;7;12;11;10;1;8;6;3;4;9;2
5;7;12;11;10;1;8;6;4;3;9;2;47;37082
47;19862;5;7;12;11;10;1;8;6;3;4;9;2
5;7;12;11;10;1;8;6;3;2;9;4;47;28694
47;28694;5;7;12;11;10;1;8;6;3;2;9;4
4;7;12;11;10;1;8;6;3;2;9;5;47;45974
47;28694;5;7;12;11;10;1;8;6;3;2;9;4
5;4;12;11;10;1;8;6;3;2;9;7;47;47156
47;28694;5;7;12;11;10;1;8;6;3;2;9;4
7;5;12;11;10;1;8;6;3;2;9;4;47;38630
48;28694;5;7;12;11;10;1;8;6;3;2;9;4
5;7;12;11;10;1;8;9;3;2;6;4;48;25870
48;25870;5;7;12;11;10;1;8;9;3;2;6;4
5;7;12;11;8;1;10;9;3;2;6;4;48;27300
48;27300;5;7;12;11;8;1;10;9;3;2;6;4
5;7;12;11;1;8;10;9;3;2;6;4;48;42928
48;27300;5;7;12;11;8;1;10;9;3;2;6;4
5;7;12;11;2;1;10;9;3;8;6;4;48;34644
48;27300;5;7;12;11;8;1;10;9;3;2;6;4
5;2;12;11;8;1;10;9;3;7;6;4;48;48166
48;27300;5;7;12;11;8;1;10;9;3;2;6;4
5;7;12;11;8;10;1;9;3;2;6;4;48;28134
48;28134;5;7;12;11;8;10;1;9;3;2;6;4
5;7;12;11;8;10;1;4;3;2;6;9;48;29798
48;29798;5;7;12;11;8;10;1;4;3;2;6;9
1;7;12;11;8;10;5;4;3;2;6;9;48;32226
48;32226;1;7;12;11;8;10;5;4;3;2;6;9
1;7;8;11;12;10;5;4;3;2;6;9;48;32368
48;32368;1;7;8;11;12;10;5;4;3;2;6;9
9;7;8;11;12;10;5;4;3;2;6;1;48;31668
48;31668;9;7;8;11;12;10;5;4;3;2;6;1
11;7;8;9;12;10;5;4;3;2;6;1;48;33578
48;31668;9;7;8;11;12;10;5;4;3;2;6;1
9;7;8;11;12;10;5;2;3;4;6;1;48;32144
48;32144;9;7;8;11;12;10;5;2;3;4;6;1
9;7;5;11;12;10;8;2;3;4;6;1;48;33168
48;33168;9;7;5;11;12;10;8;2;3;4;6;1
9;7;5;11;12;3;8;2;10;4;6;1;48;38946
48;33168;9;7;5;11;12;10;8;2;3;4;6;1
9;7;5;6;12;10;8;2;3;4;11;1;48;30628
48;30628;9;7;5;6;12;10;8;2;3;4;11;1
3;7;5;6;12;10;8;2;9;4;11;1;48;37878
48;30628;9;7;5;6;12;10;8;2;3;4;11;1
9;7;10;6;12;5;8;2;3;4;11;1;48;26874
48;26874;9;7;10;6;12;5;8;2;3;4;11;1
9;12;10;6;7;5;8;2;3;4;11;1;48;39182
48;26874;9;7;10;6;12;5;8;2;3;4;11;1
9;7;10;6;12;11;8;2;3;4;5;1;48;33386
48;26874;9;7;10;6;12;5;8;2;3;4;11;1
9;7;4;6;12;5;8;2;3;10;11;1;48;28564
49;26874;9;7;10;6;12;5;8;2;3;4;11;1
5;7;10;6;12;9;8;2;3;4;11;1;49;30806
49;26874;9;7;10;6;12;5;8;2;3;4;11;1
9;7;10;3;12;5;8;2;6;4;11;1;49;25276
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
9;7;5;3;12;10;8;2;6;4;11;1;49;28908
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
9;12;10;3;7;5;8;2;6;4;11;1;49;37584
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
9;7;10;3;12;1;8;2;6;4;11;5;49;30954
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
7;9;10;3;12;5;8;2;6;4;11;1;49;36550
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
9;7;10;3;12;5;11;2;6;4;8;1;49;31482
49;25276;9;7;10;3;12;5;8;2;6;4;11;1
9;7;4;3;12;5;8;2;6;10;11;1;49;26966
49;26966;9;7;4;3;12;5;8;2;6;10;11;1
9;7;5;3;12;4;8;2;6;10;11;1;49;36046
49;26966;9;7;4;3;12;5;8;2;6;10;11;1
9;3;4;7;12;5;8;2;6;10;11;1;49;32402
49;26966;9;7;4;3;12;5;8;2;6;10;11;1
3;7;4;9;12;5;8;2;6;10;11;1;49;33366
49;33366;3;7;4;9;12;5;8;2;6;10;11;1
3;7;6;9;12;5;8;2;4;10;11;1;49;40404
49;33366;3;7;4;9;12;5;8;2;6;10;11;1
3;7;4;9;12;5;8;2;6;11;10;1;49;45364
49;33366;3;7;4;9;12;5;8;2;6;10;11;1
11;7;4;9;12;5;8;2;6;10;3;1;49;34322
49;34322;11;7;4;9;12;5;8;2;6;10;3;1
11;7;2;9;12;5;8;4;6;10;3;1;49;37286
49;37286;11;7;2;9;12;5;8;4;6;10;3;1
12;7;2;9;11;5;8;4;6;10;3;1;49;32730
49;32730;12;7;2;9;11;5;8;4;6;10;3;1
12;7;2;5;11;9;8;4;6;10;3;1;49;39936
49;32730;12;7;2;9;11;5;8;4;6;10;3;1
12;7;2;9;11;5;8;3;6;10;4;1;49;31512
49;31512;12;7;2;9;11;5;8;3;6;10;4;1
12;7;2;9;11;10;8;3;6;5;4;1;49;25864
49;25864;12;7;2;9;11;10;8;3;6;5;4;1
12;7;2;9;11;10;6;3;8;5;4;1;49;26364
50;25864;12;7;2;9;11;10;8;3;6;5;4;1
12;7;2;9;11;10;8;3;6;4;5;1;50;28550
50;28550;12;7;2;9;11;10;8;3;6;4;5;1
12;7;2;9;11;10;8;3;6;4;1;5;50;33972
50;33972;12;7;2;9;11;10;8;3;6;4;1;5
12;7;2;9;8;10;11;3;6;4;1;5;50;39356
50;33972;12;7;2;9;11;10;8;3;6;4;1;5
12;7;4;9;11;10;8;3;6;2;1;5;50;41074
50;33972;12;7;2;9;11;10;8;3;6;4;1;5
12;7;2;11;9;10;8;3;6;4;1;5;50;34572
50;34572;12;7;2;11;9;10;8;3;6;4;1;5
11;7;2;12;9;10;8;3;6;4;1;5;50;39368
50;34572;12;7;2;11;9;10;8;3;6;4;1;5
12;7;2;11;8;10;9;3;6;4;1;5;50;36378
50;36378;12;7;2;11;8;10;9;3;6;4;1;5
12;7;1;11;8;10;9;3;6;4;2;5;50;38426
50;36378;12;7;2;11;8;10;9;3;6;4;1;5
12;3;2;11;8;10;9;7;6;4;1;5;50;53282
50;36378;12;7;2;11;8;10;9;3;6;4;1;5
12;7;2;11;3;10;9;8;6;4;1;5;50;38724
50;36378;12;7;2;11;8;10;9;3;6;4;1;5
12;8;2;11;7;10;9;3;6;4;1;5;50;40596
50;40596;12;8;2;11;7;10;9;3;6;4;1;5
12;6;2;11;7;10;9;3;8;4;1;5;50;37420
50;37420;12;6;2;11;7;10;9;3;8;4;1;5
12;6;2;11;7;10;5;3;8;4;1;9;50;36136
50;36136;12;6;2;11;7;10;5;3;8;4;1;9
12;6;2;11;7;10;8;3;5;4;1;9;50;36970
50;36970;12;6;2;11;7;10;8;3;5;4;1;9
12;6;11;2;7;10;8;3;5;4;1;9;50;33554
50;33554;12;6;11;2;7;10;8;3;5;4;1;9
12;6;5;2;7;10;8;3;11;4;1;9;50;33388
50;33388;12;6;5;2;7;10;8;3;11;4;1;9
12;6;5;2;7;10;8;3;4;11;1;9;50;38668
50;33388;12;6;5;2;7;10;8;3;11;4;1;9
12;5;6;2;7;10;8;3;11;4;1;9;50;37556
50;37556;12;5;6;2;7;10;8;3;11;4;1;9
4;5;6;2;7;10;8;3;11;12;1;9;50;48672
50;37556;12;5;6;2;7;10;8;3;11;4;1;9
12;5;6;2;7;3;8;10;11;4;1;9;50;40276
51;37556;12;5;6;2;7;10;8;3;11;4;1;9
12;5;4;2;7;10;8;3;11;6;1;9;51;50030
51;37556;12;5;6;2;7;10;8;3;11;4;1;9
12;5;6;2;7;10;8;4;11;3;1;9;51;37204
51;37204;12;5;6;2;7;10;8;4;11;3;1;9
12;5;8;2;7;10;6;4;11;3;1;9;51;39020
51;37204;12;5;6;2;7;10;8;4;11;3;1;9
12;10;6;2;7;5;8;4;11;3;1;9;51;38874
51;37204;12;5;6;2;7;10;8;4;11;3;1;9
12;5;6;2;7;10;9;4;11;3;1;8;51;36098
51;36098;12;5;6;2;7;10;9;4;11;3;1;8
12;5;6;2;7;10;9;8;11;3;1;4;51;42784
51;36098;12;5;6;2;7;10;9;4;11;3;1;8
12;5;6;2;7;1;9;4;11;3;10;8;51;45010
51;36098;12;5;6;2;7;10;9;4;11;3;1;8
12;6;5;2;7;10;9;4;11;3;1;8;51;40634
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;6;5;2;4;10;9;7;11;3;1;8;51;49050
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;4;5;2;7;10;9;6;11;3;1;8;51;62422
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;6;5;2;10;7;9;4;11;3;1;8;51;52212
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;6;5;2;10;7;9;4;11;3;1;8;51;52212
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;6;5;2;7;10;9;1;11;3;4;8;51;47158
51;40634;12;6;5;2;7;10;9;4;11;3;1;8
12;6;5;2;7;10;3;4;11;9;1;8;51;38646
51;38646;12;6;5;2;7;10;3;4;11;9;1;8
12;6;5;1;7;10;3;4;11;9;2;8;51;43274
51;38646;12;6;5;2;7;10;3;4;11;9;1;8
12;6;5;2;7;1;3;4;11;9;10;8;51;43158
51;38646;12;6;5;2;7;10;3;4;11;9;1;8
12;7;5;2;6;10;3;4;11;9;1;8;51;31360
51;31360;12;7;5;2;6;10;3;4;11;9;1;8
12;7;5;2;6;9;3;4;11;10;1;8;51;35266
51;35266;12;7;5;2;6;9;3;4;11;10;1;8
12;4;5;2;6;9;3;7;11;10;1;8;51;34338
51;34338;12;4;5;2;6;9;3;7;11;10;1;8
12;4;5;10;6;9;3;7;11;2;1;8;51;45170
52;34338;12;4;5;2;6;9;3;7;11;10;1;8
12;7;5;2;6;9;3;4;11;10;1;8;52;35266
52;35266;12;7;5;2;6;9;3;4;11;10;1;8
5;7;12;2;6;9;3;4;11;10;1;8;52;37070
52;37070;5;7;12;2;6;9;3;4;11;10;1;8
5;7;9;2;6;12;3;4;11;10;1;8;52;36156
52;36156;5;7;9;2;6;12;3;4;11;10;1;8
5;7;9;2;6;12;3;4;11;1;10;8;52;34952
52;34952;5;7;9;2;6;12;3;4;11;1;10;8
5;12;9;2;6;7;3;4;11;1;10;8;52;47808
52;34952;5;7;9;2;6;12;3;4;11;1;10;8
5;7;11;2;6;12;3;4;9;1;10;8;52;33426
52;33426;5;7;11;2;6;12;3;4;9;1;10;8
5;7;11;2;6;12;3;4;9;1;8;10;52;31008
52;31008;5;7;11;2;6;12;3;4;9;1;8;10
7;5;11;2;6;12;3;4;9;1;8;10;52;38884
52;31008;5;7;11;2;6;12;3;4;9;1;8;10
3;7;11;2;6;12;5;4;9;1;8;10;52;41036
52;31008;5;7;11;2;6;12;3;4;9;1;8;10
5;7;11;2;6;12;10;4;9;1;8;3;52;34578
52;31008;5;7;11;2;6;12;3;4;9;1;8;10
5;7;2;11;6;12;3;4;9;1;8;10;52;28730
52;28730;5;7;2;11;6;12;3;4;9;1;8;10
5;7;2;6;11;12;3;4;9;1;8;10;52;26370
52;26370;5;7;2;6;11;12;3;4;9;1;8;10
11;7;2;6;5;12;3;4;9;1;8;10;52;32386
52;26370;5;7;2;6;11;12;3;4;9;1;8;10
5;11;2;6;7;12;3;4;9;1;8;10;52;23026
52;23026;5;11;2;6;7;12;3;4;9;1;8;10
5;11;2;6;7;12;3;4;9;8;1;10;52;27374
52;23026;5;11;2;6;7;12;3;4;9;1;8;10
5;11;1;6;7;12;3;4;9;2;8;10;52;24856
52;23026;5;11;2;6;7;12;3;4;9;1;8;10
1;11;2;6;7;12;3;4;9;5;8;10;52;42828
52;23026;5;11;2;6;7;12;3;4;9;1;8;10
5;1;2;6;7;12;3;4;9;11;8;10;52;58284
52;23026;5;11;2;6;7;12;3;4;9;1;8;10
