"X1";"X5790059";"X17";"X23";"X22";"X19";"X25";"X4";"X8";"X2";"X21";"X15";"X7";"X3";"X24";"X9";"X14";"X5";"X12";"X1.1";"X18";"X10";"X13";"X16";"X20";"X6";"X26";"X11"
61;5812060;25;15;16;3;26;18;23;9;5;11;4;7;20;12;14;19;6;8;24;21;22;10;2;13;17;1
25;15;16;3;26;18;23;9;5;11;24;7;20;12;14;19;6;8;4;21;22;10;2;13;17;1;61;5873752
61;5873752;25;15;16;3;26;18;23;9;5;11;24;7;20;12;14;19;6;8;4;21;22;10;2;13;17;1
25;15;16;3;26;18;23;9;5;11;24;7;19;12;14;20;6;8;4;21;22;10;2;13;17;1;61;5916529
61;5916529;25;15;16;3;26;18;23;9;5;11;24;7;19;12;14;20;6;8;4;21;22;10;2;13;17;1
25;15;16;3;26;18;23;9;5;11;24;6;19;12;14;20;7;8;4;21;22;10;2;13;17;1;61;5940398
61;5940398;25;15;16;3;26;18;23;9;5;11;24;6;19;12;14;20;7;8;4;21;22;10;2;13;17;1
25;15;16;3;26;18;23;9;5;24;11;6;19;12;14;20;7;8;4;21;22;10;2;13;17;1;61;5924491
61;5924491;25;15;16;3;26;18;23;9;5;24;11;6;19;12;14;20;7;8;4;21;22;10;2;13;17;1
25;15;12;3;26;18;23;9;5;24;11;6;19;16;14;20;7;8;4;21;22;10;2;13;17;1;61;5932794
61;5932794;25;15;12;3;26;18;23;9;5;24;11;6;19;16;14;20;7;8;4;21;22;10;2;13;17;1
25;11;12;3;26;18;23;9;5;24;15;6;19;16;14;20;7;8;4;21;22;10;2;13;17;1;61;5903389
61;5903389;25;11;12;3;26;18;23;9;5;24;15;6;19;16;14;20;7;8;4;21;22;10;2;13;17;1
25;11;10;3;26;18;23;9;5;24;15;6;19;16;14;20;7;8;4;21;22;12;2;13;17;1;61;5907967
61;5907967;25;11;10;3;26;18;23;9;5;24;15;6;19;16;14;20;7;8;4;21;22;12;2;13;17;1
25;11;10;3;26;18;6;9;5;24;15;23;19;16;14;20;7;8;4;21;22;12;2;13;17;1;61;5907876
62;5907876;25;11;10;3;26;18;6;9;5;24;15;23;19;16;14;20;7;8;4;21;22;12;2;13;17;1
25;11;10;3;26;18;6;9;5;24;15;12;19;16;14;20;7;8;4;21;22;23;2;13;17;1;62;5895597
62;5895597;25;11;10;3;26;18;6;9;5;24;15;12;19;16;14;20;7;8;4;21;22;23;2;13;17;1
25;11;10;3;26;18;6;9;5;21;15;12;19;16;14;20;7;8;4;24;22;23;2;13;17;1;62;5878659
62;5878659;25;11;10;3;26;18;6;9;5;21;15;12;19;16;14;20;7;8;4;24;22;23;2;13;17;1
25;11;10;3;26;18;6;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;2;13;17;22;62;5876951
62;5876951;25;11;10;3;26;18;6;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;2;13;17;22
25;11;10;3;26;6;18;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;2;13;17;22;62;5876951
62;5876951;25;11;10;3;26;6;18;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;2;13;17;22
25;11;10;3;26;6;2;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;18;13;17;22;62;5820881
62;5820881;25;11;10;3;26;6;2;9;5;21;15;12;19;16;14;20;7;8;4;24;1;23;18;13;17;22
25;11;10;3;26;6;2;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;18;13;17;24;62;5821641
62;5821641;25;11;10;3;26;6;2;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;18;13;17;24
25;2;10;3;26;6;11;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;18;13;17;24;62;5811323
62;5811323;25;2;10;3;26;6;11;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;18;13;17;24
25;18;10;3;26;6;11;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;2;13;17;24;62;5813458
62;5813458;25;18;10;3;26;6;11;9;5;21;15;12;19;16;14;20;7;8;4;22;1;23;2;13;17;24
25;18;10;3;9;6;11;26;5;21;15;12;19;16;14;20;7;8;4;22;1;23;2;13;17;24;62;5856046
62;5856046;25;18;10;3;9;6;11;26;5;21;15;12;19;16;14;20;7;8;4;22;1;23;2;13;17;24
25;18;10;3;9;6;11;26;2;21;15;12;19;16;14;20;7;8;4;22;1;23;5;13;17;24;62;6085943
62;5856046;25;18;10;3;9;6;11;26;5;21;15;12;19;16;14;20;7;8;4;22;1;23;2;13;17;24
25;18;10;3;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;23;2;13;17;24;62;5798390
62;5798390;25;18;10;3;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;23;2;13;17;24
25;18;10;13;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;23;2;3;17;24;62;5811272
62;5811272;25;18;10;13;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;23;2;3;17;24
25;18;10;13;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;17;2;3;23;24;62;5816068
62;5816068;25;18;10;13;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;17;2;3;23;24
25;18;10;13;9;6;11;26;5;21;15;12;19;1;2;20;7;8;4;22;16;17;14;3;23;24;62;5857500
62;5816068;25;18;10;13;9;6;11;26;5;21;15;12;19;1;14;20;7;8;4;22;16;17;2;3;23;24
25;18;10;13;9;6;11;26;5;21;15;8;19;1;14;20;7;12;4;22;16;17;2;3;23;24;62;5806858
62;5806858;25;18;10;13;9;6;11;26;5;21;15;8;19;1;14;20;7;12;4;22;16;17;2;3;23;24
25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;20;7;12;4;22;16;17;2;3;23;24;62;5802578
62;5802578;25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;20;7;12;4;22;16;17;2;3;23;24
25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;16;7;12;4;22;20;17;2;3;23;24;62;5845822
62;5845822;25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;16;7;12;4;22;20;17;2;3;23;24
25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;2;7;12;4;22;20;17;16;3;23;24;62;5861536
62;5861536;25;18;10;13;9;6;11;26;21;5;15;8;19;1;14;2;7;12;4;22;20;17;16;3;23;24
25;26;10;13;9;6;11;18;21;5;15;8;19;1;14;2;7;12;4;22;20;17;16;3;23;24;62;5889072
62;5889072;25;26;10;13;9;6;11;18;21;5;15;8;19;1;14;2;7;12;4;22;20;17;16;3;23;24
25;26;10;13;9;6;11;18;21;23;15;8;19;1;14;2;7;12;4;22;20;17;16;3;5;24;62;5969915
63;5969915;25;26;10;13;9;6;11;18;21;23;15;8;19;1;14;2;7;12;4;22;20;17;16;3;5;24
25;26;10;13;9;6;17;18;21;23;15;8;19;1;14;2;7;12;4;22;20;11;16;3;5;24;63;5970193
63;5970193;25;26;10;13;9;6;17;18;21;23;15;8;19;1;14;2;7;12;4;22;20;11;16;3;5;24
25;26;10;13;9;6;17;18;21;23;15;8;19;1;14;2;7;12;4;22;20;11;5;3;16;24;63;6089587
63;5970193;25;26;10;13;9;6;17;18;21;23;15;8;19;1;14;2;7;12;4;22;20;11;16;3;5;24
25;26;10;13;9;6;17;18;21;23;15;8;19;1;7;2;14;12;4;22;20;11;16;3;5;24;63;5933392
63;5933392;25;26;10;13;9;6;17;18;21;23;15;8;19;1;7;2;14;12;4;22;20;11;16;3;5;24
25;26;10;13;9;6;4;18;21;23;15;8;19;1;7;2;14;12;17;22;20;11;16;3;5;24;63;6000373
63;6000373;25;26;10;13;9;6;4;18;21;23;15;8;19;1;7;2;14;12;17;22;20;11;16;3;5;24
25;26;10;13;9;6;4;18;21;23;15;8;12;1;7;2;14;19;17;22;20;11;16;3;5;24;63;5958626
63;5958626;25;26;10;13;9;6;4;18;21;23;15;8;12;1;7;2;14;19;17;22;20;11;16;3;5;24
25;26;10;13;9;6;4;18;21;23;15;8;12;1;7;2;14;19;16;22;20;11;17;3;5;24;63;5954552
63;5954552;25;26;10;13;9;6;4;18;21;23;15;8;12;1;7;2;14;19;16;22;20;11;17;3;5;24
25;1;10;13;9;6;4;18;21;23;15;8;12;26;7;2;14;19;16;22;20;11;17;3;5;24;63;5987249
63;5954552;25;26;10;13;9;6;4;18;21;23;15;8;12;1;7;2;14;19;16;22;20;11;17;3;5;24
25;26;10;13;9;6;4;18;21;23;15;8;19;1;7;2;14;12;16;22;20;11;17;3;5;24;63;5990959
63;5990959;25;26;10;13;9;6;4;18;21;23;15;8;19;1;7;2;14;12;16;22;20;11;17;3;5;24
25;26;10;19;9;6;4;18;21;23;15;8;13;1;7;2;14;12;16;22;20;11;17;3;5;24;63;6020201
63;6020201;25;26;10;19;9;6;4;18;21;23;15;8;13;1;7;2;14;12;16;22;20;11;17;3;5;24
25;26;10;19;9;6;4;18;21;7;15;8;13;1;23;2;14;12;16;22;20;11;17;3;5;24;63;6058462
63;6058462;25;26;10;19;9;6;4;18;21;7;15;8;13;1;23;2;14;12;16;22;20;11;17;3;5;24
25;26;10;19;9;6;4;18;21;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24;63;6031160
63;6031160;25;26;10;19;9;6;4;18;21;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24
25;26;10;19;6;9;4;18;21;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24;63;6131902
63;6131902;25;26;10;19;6;9;4;18;21;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24
25;21;10;19;6;9;4;18;26;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24;63;6132773
63;6132773;25;21;10;19;6;9;4;18;26;1;15;8;13;7;23;2;14;12;16;22;20;11;17;3;5;24
25;21;10;19;6;9;4;18;26;1;15;8;13;2;23;7;14;12;16;22;20;11;17;3;5;24;63;6165225
63;6165225;25;21;10;19;6;9;4;18;26;1;15;8;13;2;23;7;14;12;16;22;20;11;17;3;5;24
25;21;10;19;6;9;4;18;5;1;15;8;13;2;23;7;14;12;16;22;20;11;17;3;26;24;63;5931922
63;5931922;25;21;10;19;6;9;4;18;5;1;15;8;13;2;23;7;14;12;16;22;20;11;17;3;26;24
25;21;10;19;6;9;4;18;5;1;15;8;13;2;23;7;14;16;12;22;20;11;17;3;26;24;63;5942862
63;5942862;25;21;10;19;6;9;4;18;5;1;15;8;13;2;23;7;14;16;12;22;20;11;17;3;26;24
25;21;10;19;1;9;4;18;5;6;15;8;13;2;23;7;14;16;12;22;20;11;17;3;26;24;63;5972095
63;5972095;25;21;10;19;1;9;4;18;5;6;15;8;13;2;23;7;14;16;12;22;20;11;17;3;26;24
25;21;10;19;1;9;3;18;5;6;15;8;13;2;23;7;14;16;12;22;20;11;17;4;26;24;63;5874570
63;5874570;25;21;10;19;1;9;3;18;5;6;15;8;13;2;23;7;14;16;12;22;20;11;17;4;26;24
25;21;10;19;22;9;3;18;5;6;15;8;13;2;23;7;14;16;12;1;20;11;17;4;26;24;63;5877941
63;5877941;25;21;10;19;22;9;3;18;5;6;15;8;13;2;23;7;14;16;12;1;20;11;17;4;26;24
25;21;10;19;22;9;6;18;5;3;15;8;13;2;23;7;14;16;12;1;20;11;17;4;26;24;63;5878719
64;5878719;25;21;10;19;22;9;6;18;5;3;15;8;13;2;23;7;14;16;12;1;20;11;17;4;26;24
25;21;10;19;22;9;6;18;5;3;15;8;13;14;23;7;2;16;12;1;20;11;17;4;26;24;64;5873301
64;5873301;25;21;10;19;22;9;6;18;5;3;15;8;13;14;23;7;2;16;12;1;20;11;17;4;26;24
25;21;10;19;22;9;6;18;5;3;26;8;13;14;23;7;2;16;12;1;20;11;17;4;15;24;64;5898849
64;5873301;25;21;10;19;22;9;6;18;5;3;15;8;13;14;23;7;2;16;12;1;20;11;17;4;26;24
25;21;10;19;22;20;6;18;5;3;15;8;13;14;23;7;2;16;12;1;9;11;17;4;26;24;64;5823755
64;5823755;25;21;10;19;22;20;6;18;5;3;15;8;13;14;23;7;2;16;12;1;9;11;17;4;26;24
25;21;10;19;22;20;6;18;5;3;15;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24;64;5825084
64;5825084;25;21;10;19;22;20;6;18;5;3;15;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24
25;15;10;19;22;20;6;18;5;3;21;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24;64;5842179
64;5842179;25;15;10;19;22;20;6;18;5;3;21;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;3;21;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24;64;5812325
64;5812325;25;15;18;19;22;20;6;10;5;3;21;2;13;14;23;7;8;16;12;1;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;7;21;2;13;14;23;3;8;16;12;1;9;11;17;4;26;24;64;5852151
64;5852151;25;15;18;19;22;20;6;10;5;7;21;2;13;14;23;3;8;16;12;1;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;7;21;2;12;14;23;3;8;16;13;1;9;11;17;4;26;24;64;5853365
64;5853365;25;15;18;19;22;20;6;10;5;7;21;2;12;14;23;3;8;16;13;1;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;7;21;2;3;14;23;12;8;16;13;1;9;11;17;4;26;24;64;5815996
64;5815996;25;15;18;19;22;20;6;10;5;7;21;2;3;14;23;12;8;16;13;1;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;13;21;9;11;17;4;26;24;64;5791323
64;5791323;25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;13;21;9;11;17;4;26;24
25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;13;21;26;11;17;4;9;24;64;5866410
64;5866410;25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;13;21;26;11;17;4;9;24
25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;17;21;26;11;13;4;9;24;64;5864148
64;5864148;25;15;18;19;22;20;6;10;5;7;1;2;3;14;23;12;8;16;17;21;26;11;13;4;9;24
25;15;18;19;22;20;6;10;17;7;1;2;3;14;23;12;8;16;5;21;26;11;13;4;9;24;64;5751060
64;5751060;25;15;18;19;22;20;6;10;17;7;1;2;3;14;23;12;8;16;5;21;26;11;13;4;9;24
25;15;21;19;22;20;6;10;17;7;1;2;3;14;23;12;8;16;5;18;26;11;13;4;9;24;64;5754493
64;5754493;25;15;21;19;22;20;6;10;17;7;1;2;3;14;23;12;8;16;5;18;26;11;13;4;9;24
25;15;21;19;26;20;6;10;17;7;1;2;3;14;23;12;8;16;5;18;22;11;13;4;9;24;64;5761651
64;5761651;25;15;21;19;26;20;6;10;17;7;1;2;3;14;23;12;8;16;5;18;22;11;13;4;9;24
25;15;21;19;26;20;3;10;17;7;1;2;6;14;23;12;8;16;5;18;22;11;13;4;9;24;64;5850704
64;5850704;25;15;21;19;26;20;3;10;17;7;1;2;6;14;23;12;8;16;5;18;22;11;13;4;9;24
25;16;21;19;26;20;3;10;17;7;1;2;6;14;23;12;8;15;5;18;22;11;13;4;9;24;64;5808396
64;5808396;25;16;21;19;26;20;3;10;17;7;1;2;6;14;23;12;8;15;5;18;22;11;13;4;9;24
25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;8;15;5;18;3;11;13;4;9;24;64;5751254
64;5751254;25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;8;15;5;18;3;11;13;4;9;24
25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;8;15;5;18;13;11;3;4;9;24;64;5765692
64;5751254;25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;8;15;5;18;3;11;13;4;9;24
25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;9;24;64;5764908
65;5764908;25;16;21;19;26;20;22;10;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;9;24
25;16;21;19;26;20;22;9;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24;65;5707777
65;5707777;25;16;21;19;26;20;22;9;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24
25;19;21;16;26;20;22;9;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24;65;5722078
65;5722078;25;19;21;16;26;20;22;9;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24
25;19;9;16;26;20;22;21;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24;65;5701701
65;5701701;25;19;9;16;26;20;22;21;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24
25;19;9;16;21;20;22;26;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24;65;5745532
65;5745532;25;19;9;16;21;20;22;26;17;7;1;2;6;14;23;12;15;8;5;18;3;11;13;4;10;24
25;19;9;16;21;20;22;26;17;7;15;2;6;14;23;12;1;8;5;18;3;11;13;4;10;24;65;5733476
65;5733476;25;19;9;16;21;20;22;26;17;7;15;2;6;14;23;12;1;8;5;18;3;11;13;4;10;24
25;19;9;16;21;20;22;26;17;7;15;2;14;6;23;12;1;8;5;18;3;11;13;4;10;24;65;5774996
65;5774996;25;19;9;16;21;20;22;26;17;7;15;2;14;6;23;12;1;8;5;18;3;11;13;4;10;24
25;19;9;16;21;20;22;26;17;7;15;2;14;4;23;12;1;8;5;18;3;11;13;6;10;24;65;5749406
65;5749406;25;19;9;16;21;20;22;26;17;7;15;2;14;4;23;12;1;8;5;18;3;11;13;6;10;24
25;19;9;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;11;13;6;10;24;65;5730618
65;5730618;25;19;9;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;11;13;6;10;24
25;19;11;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;9;13;6;10;24;65;5733915
65;5733915;25;19;11;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;9;13;6;10;24
13;19;11;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;9;25;6;10;24;65;5724699
65;5724699;13;19;11;16;21;20;22;26;17;4;15;2;14;7;23;12;1;8;5;18;3;9;25;6;10;24
13;19;11;16;21;20;22;26;15;4;17;2;14;7;23;12;1;8;5;18;3;9;25;6;10;24;65;5717733
65;5717733;13;19;11;16;21;20;22;26;15;4;17;2;14;7;23;12;1;8;5;18;3;9;25;6;10;24
13;19;11;16;21;20;22;26;15;4;17;9;14;7;23;12;1;8;5;18;3;2;25;6;10;24;65;5640703
65;5640703;13;19;11;16;21;20;22;26;15;4;17;9;14;7;23;12;1;8;5;18;3;2;25;6;10;24
13;19;11;16;21;20;22;3;15;4;17;9;14;7;23;12;1;8;5;18;26;2;25;6;10;24;65;5656837
65;5656837;13;19;11;16;21;20;22;3;15;4;17;9;14;7;23;12;1;8;5;18;26;2;25;6;10;24
13;19;11;16;21;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;10;24;65;5657887
65;5657887;13;19;11;16;21;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;10;24
20;19;11;16;21;13;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;10;24;65;5725238
65;5657887;13;19;11;16;21;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;10;24
13;19;11;16;10;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;21;24;65;5654874
65;5654874;13;19;11;16;10;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;2;25;6;21;24
13;19;11;16;10;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;24;25;6;21;2;65;5665454
65;5665454;13;19;11;16;10;20;22;3;8;4;17;9;14;7;23;12;1;15;5;18;26;24;25;6;21;2
13;19;11;16;10;20;22;3;8;4;17;9;14;7;12;23;1;15;5;18;26;24;25;6;21;2;65;5644071
65;5644071;13;19;11;16;10;20;22;3;8;4;17;9;14;7;12;23;1;15;5;18;26;24;25;6;21;2
13;19;11;16;10;20;22;3;8;4;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;2;65;5650083
65;5650083;13;19;11;16;10;20;22;3;8;4;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;2
13;19;11;16;10;20;22;3;8;4;17;23;14;7;12;9;1;15;5;24;26;18;25;6;21;2;65;5694384
66;5650083;13;19;11;16;10;20;22;3;8;4;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;2
13;19;11;16;10;20;22;3;8;2;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;4;66;5652499
66;5652499;13;19;11;16;10;20;22;3;8;2;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;4
13;19;11;16;10;20;4;3;8;2;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;22;66;5656754
66;5656754;13;19;11;16;10;20;4;3;8;2;17;9;14;7;12;23;1;15;5;24;26;18;25;6;21;22
13;19;1;16;10;20;4;3;8;2;17;9;14;7;12;23;11;15;5;24;26;18;25;6;21;22;66;5698211
66;5698211;13;19;1;16;10;20;4;3;8;2;17;9;14;7;12;23;11;15;5;24;26;18;25;6;21;22
13;19;1;16;10;20;4;3;8;2;17;9;14;7;12;23;11;15;5;22;26;18;25;6;21;24;66;5701681
66;5701681;13;19;1;16;10;20;4;3;8;2;17;9;14;7;12;23;11;15;5;22;26;18;25;6;21;24
13;19;1;16;10;20;4;3;8;2;17;9;18;7;12;23;11;15;5;22;26;14;25;6;21;24;66;5729241
66;5729241;13;19;1;16;10;20;4;3;8;2;17;9;18;7;12;23;11;15;5;22;26;14;25;6;21;24
13;19;1;16;10;20;4;3;8;2;17;9;18;7;15;23;11;12;5;22;26;14;25;6;21;24;66;5748908
66;5748908;13;19;1;16;10;20;4;3;8;2;17;9;18;7;15;23;11;12;5;22;26;14;25;6;21;24
13;19;1;16;10;20;4;3;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;21;24;66;5791781
66;5791781;13;19;1;16;10;20;4;3;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;21;24
13;19;1;16;10;20;4;21;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;3;24;66;5778939
66;5778939;13;19;1;16;10;20;4;21;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;3;24
13;19;24;16;10;20;4;21;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;3;1;66;5755912
66;5755912;13;19;24;16;10;20;4;21;8;2;17;9;18;7;15;23;11;25;5;22;26;14;12;6;3;1
13;19;24;16;10;20;4;21;15;2;17;9;18;7;8;23;11;25;5;22;26;14;12;6;3;1;66;5632562
66;5632562;13;19;24;16;10;20;4;21;15;2;17;9;18;7;8;23;11;25;5;22;26;14;12;6;3;1
11;19;24;16;10;20;4;21;15;2;17;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1;66;5634348
66;5634348;11;19;24;16;10;20;4;21;15;2;17;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1
11;19;24;16;10;20;4;21;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1;66;5620556
66;5620556;11;19;24;16;10;20;4;21;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1
11;19;21;16;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1;66;5693972
66;5693972;11;19;21;16;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1
11;19;21;1;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;16;66;5761370
66;5693972;11;19;21;16;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1
11;16;21;19;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1;66;5688798
66;5688798;11;16;21;19;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;14;12;6;3;1
11;16;14;19;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1;66;5679418
66;5679418;11;16;14;19;10;20;4;24;15;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1
11;16;14;4;10;20;19;24;15;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1;66;5737051
66;5737051;11;16;14;4;10;20;19;24;15;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1
11;16;14;15;10;20;19;24;4;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1;66;5817269
66;5817269;11;16;14;15;10;20;19;24;4;17;2;9;18;7;8;23;13;25;5;22;26;21;12;6;3;1
11;16;14;23;10;20;19;24;4;17;2;9;18;7;8;15;13;25;5;22;26;21;12;6;3;1;66;5773539
66;5773539;11;16;14;23;10;20;19;24;4;17;2;9;18;7;8;15;13;25;5;22;26;21;12;6;3;1
5;16;14;23;10;20;19;24;4;17;2;9;18;7;8;15;13;25;11;22;26;21;12;6;3;1;66;5950601
67;5773539;11;16;14;23;10;20;19;24;4;17;2;9;18;7;8;15;13;25;5;22;26;21;12;6;3;1
11;16;14;23;10;20;19;15;4;17;2;9;18;7;8;24;13;25;5;22;26;21;12;6;3;1;67;5767573
67;5767573;11;16;14;23;10;20;19;15;4;17;2;9;18;7;8;24;13;25;5;22;26;21;12;6;3;1
11;16;14;23;10;20;3;15;4;17;2;9;18;7;8;24;13;25;5;22;26;21;12;6;19;1;67;5803580
67;5803580;11;16;14;23;10;20;3;15;4;17;2;9;18;7;8;24;13;25;5;22;26;21;12;6;19;1
11;16;14;23;10;20;3;15;4;25;2;9;18;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5804051
67;5804051;11;16;14;23;10;20;3;15;4;25;2;9;18;7;8;24;13;17;5;22;26;21;12;6;19;1
11;15;14;23;10;20;3;16;4;25;2;9;18;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5843398
67;5843398;11;15;14;23;10;20;3;16;4;25;2;9;18;7;8;24;13;17;5;22;26;21;12;6;19;1
11;15;14;23;10;20;3;16;4;25;2;18;9;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5857622
67;5857622;11;15;14;23;10;20;3;16;4;25;2;18;9;7;8;24;13;17;5;22;26;21;12;6;19;1
11;15;14;23;10;20;2;16;4;25;3;18;9;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5871865
67;5857622;11;15;14;23;10;20;3;16;4;25;2;18;9;7;8;24;13;17;5;22;26;21;12;6;19;1
11;15;14;23;10;20;9;16;4;25;2;18;3;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5941761
67;5941761;11;15;14;23;10;20;9;16;4;25;2;18;3;7;8;24;13;17;5;22;26;21;12;6;19;1
18;15;14;23;10;20;9;16;4;25;2;11;3;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5954152
67;5954152;18;15;14;23;10;20;9;16;4;25;2;11;3;7;8;24;13;17;5;22;26;21;12;6;19;1
18;15;14;23;10;20;9;16;2;25;4;11;3;7;8;24;13;17;5;22;26;21;12;6;19;1;67;5913285
67;5913285;18;15;14;23;10;20;9;16;2;25;4;11;3;7;8;24;13;17;5;22;26;21;12;6;19;1
18;15;14;23;10;20;9;16;2;25;4;11;1;7;8;24;13;17;5;22;26;21;12;6;19;3;67;5927002
67;5913285;18;15;14;23;10;20;9;16;2;25;4;11;3;7;8;24;13;17;5;22;26;21;12;6;19;1
18;15;14;23;10;20;6;16;2;25;4;11;3;7;8;24;13;17;5;22;26;21;12;9;19;1;67;5918011
67;5918011;18;15;14;23;10;20;6;16;2;25;4;11;3;7;8;24;13;17;5;22;26;21;12;9;19;1
