"X1";"X5986819";"X26";"X6";"X5";"X7";"X24";"X10";"X9";"X18";"X20";"X13";"X1.1";"X11";"X2";"X3";"X19";"X4";"X22";"X25";"X23";"X16";"X14";"X8";"X17";"X12";"X21";"X15"
17;6;14;12;25;3;5;1;22;8;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24;25;5833502
26;5833502;17;6;14;12;25;3;5;1;22;8;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;6;14;12;25;3;5;1;22;8;7;18;2;11;21;20;26;19;13;9;23;15;16;10;4;24;26;5886650
26;5833502;17;6;14;12;25;3;5;1;22;8;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;6;14;12;25;3;8;1;22;5;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;5825558
26;5825558;17;6;14;12;25;3;8;1;22;5;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;6;14;12;25;22;8;1;3;5;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;5823065
26;5823065;17;6;14;12;25;22;8;1;3;5;7;18;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;18;14;12;25;22;8;1;3;5;7;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;5841961
26;5841961;17;18;14;12;25;22;8;1;3;5;7;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;5;14;12;25;22;8;1;3;18;7;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;6012996
26;5841961;17;18;14;12;25;22;8;1;3;5;7;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;7;14;12;25;22;8;1;3;5;18;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;5832355
26;5832355;17;7;14;12;25;22;8;1;3;5;18;6;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;7;14;12;25;22;8;1;3;6;18;5;2;4;21;20;26;19;13;9;23;15;16;10;11;24;26;5914165
26;5914165;17;7;14;12;25;22;8;1;3;6;18;5;2;4;21;20;26;19;13;9;23;15;16;10;11;24
17;7;14;12;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;23;15;16;10;11;24;26;5906639
26;5906639;17;7;14;12;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;23;15;16;10;11;24
17;7;14;12;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;10;15;16;23;11;24;26;5900637
26;5900637;17;7;14;12;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;10;15;16;23;11;24
17;7;14;23;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;10;15;16;12;11;24;26;5910800
26;5910800;17;7;14;23;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;10;15;16;12;11;24
10;7;14;23;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;17;15;16;12;11;24;26;5908742
26;5908742;10;7;14;23;25;22;8;1;3;21;18;5;2;4;6;20;26;19;13;9;17;15;16;12;11;24
10;7;14;23;25;22;8;1;3;21;13;5;2;4;6;20;26;19;18;9;17;15;16;12;11;24;26;5912482
26;5912482;10;7;14;23;25;22;8;1;3;21;13;5;2;4;6;20;26;19;18;9;17;15;16;12;11;24
10;7;14;23;25;22;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;19;16;12;11;24;26;5905565
26;5905565;10;7;14;23;25;22;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;19;16;12;11;24
10;7;14;23;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;19;22;12;11;24;26;5903913
26;5903913;10;7;14;23;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;19;22;12;11;24
19;7;14;23;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;10;22;12;11;24;26;5901460
26;5901460;19;7;14;23;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;10;22;12;11;24
19;7;23;14;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;10;22;12;11;24;26;5932031
26;5932031;19;7;23;14;25;16;8;1;3;21;13;5;2;4;6;20;26;15;18;9;17;10;22;12;11;24
19;7;23;14;20;16;8;1;3;21;13;5;2;4;6;25;26;15;18;9;17;10;22;12;11;24;26;5973383
26;5973383;19;7;23;14;20;16;8;1;3;21;13;5;2;4;6;25;26;15;18;9;17;10;22;12;11;24
19;7;23;14;17;16;8;1;3;21;13;5;2;4;6;25;26;15;18;9;20;10;22;12;11;24;26;6027282
26;6027282;19;7;23;14;17;16;8;1;3;21;13;5;2;4;6;25;26;15;18;9;20;10;22;12;11;24
19;7;23;8;17;16;14;1;3;21;13;5;2;4;6;25;26;15;18;9;20;10;22;12;11;24;26;5899526
26;5899526;19;7;23;8;17;16;14;1;3;21;13;5;2;4;6;25;26;15;18;9;20;10;22;12;11;24
19;7;23;8;17;16;14;1;3;21;13;5;2;4;6;25;26;15;18;9;11;10;22;12;20;24;26;5818116
27;5818116;19;7;23;8;17;16;14;1;3;21;13;5;2;4;6;25;26;15;18;9;11;10;22;12;20;24
19;7;23;1;17;16;14;8;3;21;13;5;2;4;6;25;26;15;18;9;11;10;22;12;20;24;27;5887410
27;5887410;19;7;23;1;17;16;14;8;3;21;13;5;2;4;6;25;26;15;18;9;11;10;22;12;20;24
19;7;23;1;17;16;14;8;3;21;13;9;2;4;6;25;26;15;18;5;11;10;22;12;20;24;27;5970820
27;5970820;19;7;23;1;17;16;14;8;3;21;13;9;2;4;6;25;26;15;18;5;11;10;22;12;20;24
19;7;23;1;17;13;14;8;3;21;16;9;2;4;6;25;26;15;18;5;11;10;22;12;20;24;27;5968985
27;5968985;19;7;23;1;17;13;14;8;3;21;16;9;2;4;6;25;26;15;18;5;11;10;22;12;20;24
19;7;23;1;17;13;14;8;3;21;16;9;2;4;11;25;26;15;18;5;6;10;22;12;20;24;27;5968997
27;5968997;19;7;23;1;17;13;14;8;3;21;16;9;2;4;11;25;26;15;18;5;6;10;22;12;20;24
19;7;23;1;17;13;14;8;3;21;20;9;2;4;11;25;26;15;18;5;6;10;22;12;16;24;27;5991009
27;5991009;19;7;23;1;17;13;14;8;3;21;20;9;2;4;11;25;26;15;18;5;6;10;22;12;16;24
19;7;23;1;17;13;14;8;20;21;3;9;2;4;11;25;26;15;18;5;6;10;22;12;16;24;27;5920169
27;5920169;19;7;23;1;17;13;14;8;20;21;3;9;2;4;11;25;26;15;18;5;6;10;22;12;16;24
19;7;23;1;17;13;14;8;20;22;3;9;2;4;11;25;26;15;18;5;6;10;21;12;16;24;27;5933384
27;5933384;19;7;23;1;17;13;14;8;20;22;3;9;2;4;11;25;26;15;18;5;6;10;21;12;16;24
19;7;23;1;17;13;21;8;20;22;3;9;2;4;11;25;26;15;18;5;6;10;14;12;16;24;27;6111532
27;6111532;19;7;23;1;17;13;21;8;20;22;3;9;2;4;11;25;26;15;18;5;6;10;14;12;16;24
19;7;15;1;17;13;21;8;20;22;3;9;2;4;11;25;26;23;18;5;6;10;14;12;16;24;27;6133006
27;6133006;19;7;15;1;17;13;21;8;20;22;3;9;2;4;11;25;26;23;18;5;6;10;14;12;16;24
19;7;15;1;17;13;21;8;2;22;3;9;20;4;11;25;26;23;18;5;6;10;14;12;16;24;27;6137597
27;6137597;19;7;15;1;17;13;21;8;2;22;3;9;20;4;11;25;26;23;18;5;6;10;14;12;16;24
19;7;15;1;17;13;21;8;2;22;5;9;20;4;11;25;26;23;18;3;6;10;14;12;16;24;27;5916829
27;5916829;19;7;15;1;17;13;21;8;2;22;5;9;20;4;11;25;26;23;18;3;6;10;14;12;16;24
19;7;15;1;17;13;21;8;2;22;5;9;12;4;11;25;26;23;18;3;6;10;14;20;16;24;27;5960633
27;5960633;19;7;15;1;17;13;21;8;2;22;5;9;12;4;11;25;26;23;18;3;6;10;14;20;16;24
19;7;15;1;17;13;21;8;12;22;5;9;2;4;11;25;26;23;18;3;6;10;14;20;16;24;27;5943072
27;5943072;19;7;15;1;17;13;21;8;12;22;5;9;2;4;11;25;26;23;18;3;6;10;14;20;16;24
19;7;15;1;17;13;21;18;12;22;5;9;2;4;11;25;26;23;8;3;6;10;14;20;16;24;27;5959277
27;5959277;19;7;15;1;17;13;21;18;12;22;5;9;2;4;11;25;26;23;8;3;6;10;14;20;16;24
19;7;15;4;17;13;21;18;12;22;5;9;2;1;11;25;26;23;8;3;6;10;14;20;16;24;27;5947609
27;5947609;19;7;15;4;17;13;21;18;12;22;5;9;2;1;11;25;26;23;8;3;6;10;14;20;16;24
19;7;15;4;17;13;21;18;12;22;5;9;2;14;11;25;26;23;8;3;6;10;1;20;16;24;27;5795814
27;5795814;19;7;15;4;17;13;21;18;12;22;5;9;2;14;11;25;26;23;8;3;6;10;1;20;16;24
19;7;15;4;17;13;21;18;12;22;6;9;2;14;11;25;26;23;8;3;5;10;1;20;16;24;27;6083472
27;6083472;19;7;15;4;17;13;21;18;12;22;6;9;2;14;11;25;26;23;8;3;5;10;1;20;16;24
19;7;15;4;17;13;21;18;12;22;6;9;2;14;11;25;26;23;8;3;24;10;1;20;16;5;27;5936948
27;5936948;19;7;15;4;17;13;21;18;12;22;6;9;2;14;11;25;26;23;8;3;24;10;1;20;16;5
19;2;15;4;17;13;21;18;12;22;6;9;7;14;11;25;26;23;8;3;24;10;1;20;16;5;27;5918687
27;5918687;19;2;15;4;17;13;21;18;12;22;6;9;7;14;11;25;26;23;8;3;24;10;1;20;16;5
19;2;15;14;17;13;21;18;12;22;6;9;7;4;11;25;26;23;8;3;24;10;1;20;16;5;27;5990990
28;5990990;19;2;15;14;17;13;21;18;12;22;6;9;7;4;11;25;26;23;8;3;24;10;1;20;16;5
19;2;15;14;17;13;10;18;12;22;6;9;7;4;11;25;26;23;8;3;24;21;1;20;16;5;28;6027915
28;6027915;19;2;15;14;17;13;10;18;12;22;6;9;7;4;11;25;26;23;8;3;24;21;1;20;16;5
11;2;15;14;17;13;10;18;12;22;6;9;7;4;19;25;26;23;8;3;24;21;1;20;16;5;28;6020017
28;6020017;11;2;15;14;17;13;10;18;12;22;6;9;7;4;19;25;26;23;8;3;24;21;1;20;16;5
11;2;15;4;17;13;10;18;12;22;6;9;7;14;19;25;26;23;8;3;24;21;1;20;16;5;28;5924759
28;5924759;11;2;15;4;17;13;10;18;12;22;6;9;7;14;19;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;17;13;10;18;12;22;6;11;7;14;19;25;26;23;8;3;24;21;1;20;16;5;28;5965243
28;5965243;9;2;15;4;17;13;10;18;12;22;6;11;7;14;19;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;17;13;10;18;12;14;6;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5;28;5979497
28;5979497;9;2;15;4;17;13;10;18;12;14;6;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;17;13;6;18;12;14;10;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5;28;5988806
28;5988806;9;2;15;4;17;13;6;18;12;14;10;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;10;13;6;18;12;14;17;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5;28;5991388
28;5991388;9;2;15;4;10;13;6;18;12;14;17;11;7;22;19;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;19;13;6;18;12;14;17;11;7;22;10;25;26;23;8;3;24;21;1;20;16;5;28;6025099
28;6025099;9;2;15;4;19;13;6;18;12;14;17;11;7;22;10;25;26;23;8;3;24;21;1;20;16;5
9;2;15;4;19;13;25;18;12;14;17;11;7;22;10;6;26;23;8;3;24;21;1;20;16;5;28;6018054
28;6018054;9;2;15;4;19;13;25;18;12;14;17;11;7;22;10;6;26;23;8;3;24;21;1;20;16;5
9;2;15;4;19;13;25;18;24;14;17;11;7;22;10;6;26;23;8;3;12;21;1;20;16;5;28;6063970
28;6063970;9;2;15;4;19;13;25;18;24;14;17;11;7;22;10;6;26;23;8;3;12;21;1;20;16;5
9;2;15;4;19;13;25;18;24;14;17;11;7;22;10;6;12;23;8;3;26;21;1;20;16;5;28;6027598
28;6027598;9;2;15;4;19;13;25;18;24;14;17;11;7;22;10;6;12;23;8;3;26;21;1;20;16;5
9;2;15;4;19;13;25;18;24;14;20;11;7;22;10;6;12;23;8;3;26;21;1;17;16;5;28;5950582
28;5950582;9;2;15;4;19;13;25;18;24;14;20;11;7;22;10;6;12;23;8;3;26;21;1;17;16;5
9;2;15;4;19;13;25;18;24;1;20;11;7;22;10;6;12;23;8;3;26;21;14;17;16;5;28;5979549
28;5979549;9;2;15;4;19;13;25;18;24;1;20;11;7;22;10;6;12;23;8;3;26;21;14;17;16;5
9;2;8;4;19;13;25;18;24;1;20;11;7;22;10;6;12;23;15;3;26;21;14;17;16;5;28;5954846
28;5954846;9;2;8;4;19;13;25;18;24;1;20;11;7;22;10;6;12;23;15;3;26;21;14;17;16;5
9;2;8;22;19;13;25;18;24;1;20;11;7;4;10;6;12;23;15;3;26;21;14;17;16;5;28;5926063
28;5926063;9;2;8;22;19;13;25;18;24;1;20;11;7;4;10;6;12;23;15;3;26;21;14;17;16;5
9;2;8;22;19;13;25;18;24;1;20;23;7;4;10;6;12;11;15;3;26;21;14;17;16;5;28;5929952
28;5929952;9;2;8;22;19;13;25;18;24;1;20;23;7;4;10;6;12;11;15;3;26;21;14;17;16;5
9;2;8;22;19;13;25;18;24;1;20;23;15;4;10;6;12;11;7;3;26;21;14;17;16;5;28;5980989
28;5980989;9;2;8;22;19;13;25;18;24;1;20;23;15;4;10;6;12;11;7;3;26;21;14;17;16;5
9;2;8;22;19;10;25;18;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;16;5;28;5962435
28;5962435;9;2;8;22;19;10;25;18;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;16;5
9;2;8;22;19;10;25;16;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;18;5;28;5961826
28;5961826;9;2;8;22;19;10;25;16;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;18;5
9;2;8;22;19;16;25;10;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;18;5;28;5969555
29;5969555;9;2;8;22;19;16;25;10;24;1;20;23;15;4;13;6;12;11;7;3;26;21;14;17;18;5
9;2;8;22;19;16;25;10;14;1;20;23;15;4;13;6;12;11;7;3;26;21;24;17;18;5;29;5953777
29;5953777;9;2;8;22;19;16;25;10;14;1;20;23;15;4;13;6;12;11;7;3;26;21;24;17;18;5
9;2;8;22;19;16;25;10;14;1;20;23;15;4;12;6;13;11;7;3;26;21;24;17;18;5;29;5955678
29;5955678;9;2;8;22;19;16;25;10;14;1;20;23;15;4;12;6;13;11;7;3;26;21;24;17;18;5
26;2;8;22;19;16;25;10;14;1;20;23;15;4;12;6;13;11;7;3;9;21;24;17;18;5;29;5953805
29;5953805;26;2;8;22;19;16;25;10;14;1;20;23;15;4;12;6;13;11;7;3;9;21;24;17;18;5
26;2;8;22;19;16;20;10;14;1;25;23;15;4;12;6;13;11;7;3;9;21;24;17;18;5;29;6068519
29;6068519;26;2;8;22;19;16;20;10;14;1;25;23;15;4;12;6;13;11;7;3;9;21;24;17;18;5
26;2;8;22;19;16;20;10;4;1;25;23;15;14;12;6;13;11;7;3;9;21;24;17;18;5;29;5999001
29;5999001;26;2;8;22;19;16;20;10;4;1;25;23;15;14;12;6;13;11;7;3;9;21;24;17;18;5
26;2;8;6;19;16;20;10;4;1;25;23;15;14;12;22;13;11;7;3;9;21;24;17;18;5;29;5998349
29;5998349;26;2;8;6;19;16;20;10;4;1;25;23;15;14;12;22;13;11;7;3;9;21;24;17;18;5
26;2;8;6;19;16;20;10;4;1;25;23;15;14;9;22;13;11;7;3;12;21;24;17;18;5;29;6016191
29;6016191;26;2;8;6;19;16;20;10;4;1;25;23;15;14;9;22;13;11;7;3;12;21;24;17;18;5
26;2;8;7;19;16;20;10;4;1;25;23;15;14;9;22;13;11;6;3;12;21;24;17;18;5;29;6005861
29;6005861;26;2;8;7;19;16;20;10;4;1;25;23;15;14;9;22;13;11;6;3;12;21;24;17;18;5
26;12;8;7;19;16;20;10;4;1;25;23;15;14;9;22;13;11;6;3;2;21;24;17;18;5;29;5999344
29;5999344;26;12;8;7;19;16;20;10;4;1;25;23;15;14;9;22;13;11;6;3;2;21;24;17;18;5
26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;11;6;3;2;21;24;17;18;5;29;6014466
29;6014466;26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;11;6;3;2;21;24;17;18;5
26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;11;6;3;21;2;24;17;18;5;29;6014701
29;6014701;26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;11;6;3;21;2;24;17;18;5
26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;6;11;3;21;2;24;17;18;5;29;6014581
29;6014581;26;12;8;7;19;13;20;10;4;1;25;23;15;14;9;22;16;6;11;3;21;2;24;17;18;5
26;12;8;7;19;13;20;10;1;4;25;23;15;14;9;22;16;6;11;3;21;2;24;17;18;5;29;6016181
29;6016181;26;12;8;7;19;13;20;10;1;4;25;23;15;14;9;22;16;6;11;3;21;2;24;17;18;5
26;12;8;7;16;13;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;24;17;18;5;29;6004640
29;6004640;26;12;8;7;16;13;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;24;17;18;5
26;12;8;7;16;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;13;17;18;5;29;5988796
29;5988796;26;12;8;7;16;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;13;17;18;5
26;12;8;7;16;24;20;10;3;4;25;23;15;14;9;22;19;6;11;1;21;2;13;17;18;5;29;5996924
29;5996924;26;12;8;7;16;24;20;10;3;4;25;23;15;14;9;22;19;6;11;1;21;2;13;17;18;5
26;12;8;7;16;24;20;10;3;4;17;23;15;14;9;22;19;6;11;1;21;2;13;25;18;5;29;5998037
29;5998037;26;12;8;7;16;24;20;10;3;4;17;23;15;14;9;22;19;6;11;1;21;2;13;25;18;5
26;12;8;7;18;24;20;10;3;4;17;23;15;14;9;22;19;6;11;1;21;2;13;25;16;5;29;5950693
29;5950693;26;12;8;7;18;24;20;10;3;4;17;23;15;14;9;22;19;6;11;1;21;2;13;25;16;5
26;12;8;7;18;24;20;10;3;4;25;23;15;14;9;22;19;6;11;1;21;2;13;17;16;5;29;5949617
29;5949617;26;12;8;7;18;24;20;10;3;4;25;23;15;14;9;22;19;6;11;1;21;2;13;17;16;5
26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;13;17;16;5;29;5912185
30;5912185;26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;2;13;17;16;5
26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;17;13;2;16;5;30;5916251
30;5916251;26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;17;13;2;16;5
26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;17;13;2;5;16;30;5916251
30;5916251;26;12;8;7;18;24;20;10;1;4;25;23;15;14;9;22;19;6;11;3;21;17;13;2;5;16
26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;22;19;23;11;3;21;17;13;2;5;16;30;5923942
30;5923942;26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;22;19;23;11;3;21;17;13;2;5;16
26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;11;3;22;17;13;2;5;16;30;5894850
30;5894850;26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;11;3;22;17;13;2;5;16
26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;16;3;22;17;13;2;5;11;30;5893596
30;5893596;26;12;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;16;3;22;17;13;2;5;11
26;17;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;16;3;22;12;13;2;5;11;30;5907882
30;5907882;26;17;8;7;18;24;20;10;1;4;25;6;15;14;9;21;19;23;16;3;22;12;13;2;5;11
26;17;8;7;18;9;20;10;1;4;25;6;15;14;24;21;19;23;16;3;22;12;13;2;5;11;30;6007144
30;6007144;26;17;8;7;18;9;20;10;1;4;25;6;15;14;24;21;19;23;16;3;22;12;13;2;5;11
26;17;8;7;18;9;20;4;1;10;25;6;15;14;24;21;19;23;16;3;22;12;13;2;5;11;30;6007424
30;6007424;26;17;8;7;18;9;20;4;1;10;25;6;15;14;24;21;19;23;16;3;22;12;13;2;5;11
26;17;8;7;18;9;20;4;1;10;6;25;15;14;24;21;19;23;16;3;22;12;13;2;5;11;30;6007524
30;6007524;26;17;8;7;18;9;20;4;1;10;6;25;15;14;24;21;19;23;16;3;22;12;13;2;5;11
26;17;8;7;3;9;20;4;1;10;6;25;15;14;24;21;19;23;16;18;22;12;13;2;5;11;30;6014236
30;6014236;26;17;8;7;3;9;20;4;1;10;6;25;15;14;24;21;19;23;16;18;22;12;13;2;5;11
26;17;8;7;3;9;20;4;1;10;6;25;15;14;24;21;19;23;16;18;11;12;13;2;5;22;30;6017784
30;6017784;26;17;8;7;3;9;20;4;1;10;6;25;15;14;24;21;19;23;16;18;11;12;13;2;5;22
26;17;8;7;3;9;20;4;1;10;6;25;15;24;14;21;19;23;16;18;11;12;13;2;5;22;30;6034470
30;6034470;26;17;8;7;3;9;20;4;1;10;6;25;15;24;14;21;19;23;16;18;11;12;13;2;5;22
26;17;8;7;3;9;20;4;1;10;22;25;15;24;14;21;19;23;16;18;11;12;13;2;5;6;30;6049102
30;6049102;26;17;8;7;3;9;20;4;1;10;22;25;15;24;14;21;19;23;16;18;11;12;13;2;5;6
26;17;8;7;3;9;20;4;1;10;22;25;15;19;14;21;24;23;16;18;11;12;13;2;5;6;30;5980691
30;5980691;26;17;8;7;3;9;20;4;1;10;22;25;15;19;14;21;24;23;16;18;11;12;13;2;5;6
26;17;8;7;3;9;20;4;19;10;22;25;15;1;14;21;24;23;16;18;11;12;13;2;5;6;30;6078601
30;6078601;26;17;8;7;3;9;20;4;19;10;22;25;15;1;14;21;24;23;16;18;11;12;13;2;5;6
26;17;7;8;3;9;20;4;19;10;22;25;15;1;14;21;24;23;16;18;11;12;13;2;5;6;30;6087422
30;6087422;26;17;7;8;3;9;20;4;19;10;22;25;15;1;14;21;24;23;16;18;11;12;13;2;5;6
26;17;7;1;3;9;20;4;19;10;22;25;15;8;14;21;24;23;16;18;11;12;13;2;5;6;30;6085542
30;6085542;26;17;7;1;3;9;20;4;19;10;22;25;15;8;14;21;24;23;16;18;11;12;13;2;5;6
26;17;7;1;3;9;20;4;19;10;22;23;15;8;14;21;24;25;16;18;11;12;13;2;5;6;30;6069726
30;6069726;26;17;7;1;3;9;20;4;19;10;22;23;15;8;14;21;24;25;16;18;11;12;13;2;5;6
26;17;7;1;3;9;20;4;19;10;22;23;8;15;14;21;24;25;16;18;11;12;13;2;5;6;30;6065078
30;6065078;26;17;7;1;3;9;20;4;19;10;22;23;8;15;14;21;24;25;16;18;11;12;13;2;5;6
26;17;7;1;3;9;20;4;19;10;22;23;8;15;14;21;24;11;16;18;25;12;13;2;5;6;30;6053140
31;6053140;26;17;7;1;3;9;20;4;19;10;22;23;8;15;14;21;24;11;16;18;25;12;13;2;5;6
26;17;7;1;3;9;20;4;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6;31;6014360
31;6014360;26;17;7;1;3;9;20;4;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6
26;17;1;7;3;9;20;4;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6;31;6010126
31;6010126;26;17;1;7;3;9;20;4;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6
26;17;1;7;3;9;4;20;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6;31;6007121
31;6007121;26;17;1;7;3;9;4;20;19;10;22;18;8;15;14;21;24;11;16;23;25;12;13;2;5;6
26;17;1;7;3;9;4;20;19;10;22;18;8;21;14;15;24;11;16;23;25;12;13;2;5;6;31;6005795
31;6005795;26;17;1;7;3;9;4;20;19;10;22;18;8;21;14;15;24;11;16;23;25;12;13;2;5;6
25;17;1;7;3;9;4;20;19;10;22;18;8;21;14;15;24;11;16;23;26;12;13;2;5;6;31;6006449
31;6006449;25;17;1;7;3;9;4;20;19;10;22;18;8;21;14;15;24;11;16;23;26;12;13;2;5;6
25;17;1;7;3;9;4;20;11;10;22;18;8;21;14;15;24;19;16;23;26;12;13;2;5;6;31;5974941
31;5974941;25;17;1;7;3;9;4;20;11;10;22;18;8;21;14;15;24;19;16;23;26;12;13;2;5;6
25;17;1;7;3;9;4;20;12;10;22;18;8;21;14;15;24;19;16;23;26;11;13;2;5;6;31;5983031
31;5983031;25;17;1;7;3;9;4;20;12;10;22;18;8;21;14;15;24;19;16;23;26;11;13;2;5;6
25;17;6;7;3;9;4;20;12;10;22;18;8;21;14;15;24;19;16;23;26;11;13;2;5;1;31;5952573
31;5952573;25;17;6;7;3;9;4;20;12;10;22;18;8;21;14;15;24;19;16;23;26;11;13;2;5;1
25;17;6;7;3;9;4;20;12;10;22;18;8;21;14;15;24;13;16;23;26;11;19;2;5;1;31;5985648
31;5985648;25;17;6;7;3;9;4;20;12;10;22;18;8;21;14;15;24;13;16;23;26;11;19;2;5;1
25;17;6;7;3;9;4;20;21;10;22;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1;31;5909597
31;5909597;25;17;6;7;3;9;4;20;21;10;22;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1
25;17;6;9;3;7;4;20;21;10;22;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1;31;5943851
31;5943851;25;17;6;9;3;7;4;20;21;10;22;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1
25;22;6;9;3;7;4;20;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1;31;5946176
31;5946176;25;22;6;9;3;7;4;20;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;5;1
25;22;6;9;3;7;5;20;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;4;1;31;5871181
31;5871181;25;22;6;9;3;7;5;20;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;4;1
25;20;6;9;3;7;5;22;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;4;1;31;5923276
31;5923276;25;20;6;9;3;7;5;22;21;10;17;18;8;12;14;15;24;13;16;23;26;11;19;2;4;1
25;20;6;9;3;7;5;22;21;10;17;18;8;12;16;15;24;13;14;23;26;11;19;2;4;1;31;5940667
31;5940667;25;20;6;9;3;7;5;22;21;10;17;18;8;12;16;15;24;13;14;23;26;11;19;2;4;1
25;20;6;9;3;7;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;2;4;1;31;5941952
31;5941952;25;20;6;9;3;7;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;2;4;1
25;20;2;9;3;7;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;6;4;1;31;5939452
31;5939452;25;20;2;9;3;7;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;6;4;1
25;7;2;9;3;20;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;6;4;1;31;5888089
31;5888089;25;7;2;9;3;20;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;19;6;4;1
25;7;2;9;3;20;5;22;21;10;17;18;8;12;11;15;24;13;14;23;26;16;1;6;4;19;31;5948966
