"X1";"X5797184";"X25";"X5";"X16";"X10";"X9";"X22";"X26";"X24";"X20";"X4";"X23";"X18";"X12";"X3";"X6";"X8";"X19";"X2";"X7";"X15";"X17";"X1.1";"X21";"X11";"X14";"X13"
3;14;12;16;19;20;18;25;15;22;6;26;23;10;21;2;1;5;24;11;13;17;4;8;9;7;42;5873535
42;5873535;3;14;12;16;19;20;18;25;15;22;6;26;23;10;21;2;1;5;24;11;13;17;4;8;9;7
3;14;12;16;19;20;18;25;15;22;6;26;23;10;2;21;1;5;24;11;13;17;4;8;9;7;42;5835966
42;5835966;3;14;12;16;19;20;18;25;15;22;6;26;23;10;2;21;1;5;24;11;13;17;4;8;9;7
3;14;12;16;19;20;18;25;15;22;6;26;23;10;2;21;1;24;5;11;13;17;4;8;9;7;42;5835846
42;5835846;3;14;12;16;19;20;18;25;15;22;6;26;23;10;2;21;1;24;5;11;13;17;4;8;9;7
3;14;12;24;19;20;18;25;15;22;6;26;23;10;2;21;1;16;5;11;13;17;4;8;9;7;42;5838080
42;5838080;3;14;12;24;19;20;18;25;15;22;6;26;23;10;2;21;1;16;5;11;13;17;4;8;9;7
3;23;12;24;19;20;18;25;15;22;6;26;14;10;2;21;1;16;5;11;13;17;4;8;9;7;42;5834483
42;5834483;3;23;12;24;19;20;18;25;15;22;6;26;14;10;2;21;1;16;5;11;13;17;4;8;9;7
3;23;12;24;11;20;18;25;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;9;7;42;5854244
42;5854244;3;23;12;24;11;20;18;25;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;9;7
3;23;12;24;11;20;18;9;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;25;7;42;5793027
42;5793027;3;23;12;24;11;20;18;9;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;25;7
3;20;12;24;11;23;18;9;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;25;7;42;5806279
42;5806279;3;20;12;24;11;23;18;9;15;22;6;26;14;10;2;21;1;16;5;19;13;17;4;8;25;7
3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;21;1;16;5;19;13;17;4;8;25;7;42;5764418
42;5764418;3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;21;1;16;5;19;13;17;4;8;25;7
3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;4;1;16;5;19;13;17;21;8;25;7;42;5813869
42;5813869;3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;4;1;16;5;19;13;17;21;8;25;7
3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;4;1;8;5;19;13;17;21;16;25;7;42;5752401
42;5752401;3;14;12;24;11;23;18;9;15;22;6;26;20;10;2;4;1;8;5;19;13;17;21;16;25;7
3;14;12;2;11;23;18;9;15;22;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7;42;5755127
42;5755127;3;14;12;2;11;23;18;9;15;22;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7
3;14;12;2;11;23;18;9;22;15;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7;42;5765467
42;5755127;3;14;12;2;11;23;18;9;15;22;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7
3;14;15;2;11;23;18;9;12;22;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7;42;5800254
42;5800254;3;14;15;2;11;23;18;9;12;22;6;26;20;10;24;4;1;8;5;19;13;17;21;16;25;7
3;14;15;2;11;23;18;9;21;22;6;26;20;10;24;4;1;8;5;19;13;17;12;16;25;7;42;5735181
43;5735181;3;14;15;2;11;23;18;9;21;22;6;26;20;10;24;4;1;8;5;19;13;17;12;16;25;7
3;14;15;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;13;17;12;16;25;7;43;5750459
43;5750459;3;14;15;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;13;17;12;16;25;7
3;14;15;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;16;17;12;13;25;7;43;5750950
43;5750950;3;14;15;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;16;17;12;13;25;7
3;14;17;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;16;15;12;13;25;7;43;5760743
43;5760743;3;14;17;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;16;15;12;13;25;7
3;14;5;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;17;20;16;15;12;13;25;7;43;5891659
43;5760743;3;14;17;2;11;23;18;9;21;22;6;26;19;10;24;4;1;8;5;20;16;15;12;13;25;7
3;14;17;2;11;23;18;9;21;22;6;26;19;7;24;4;1;8;5;20;16;15;12;13;25;10;43;5728179
43;5728179;3;14;17;2;11;23;18;9;21;22;6;26;19;7;24;4;1;8;5;20;16;15;12;13;25;10
3;14;17;2;11;23;8;9;21;22;6;26;19;7;24;4;1;18;5;20;16;15;12;13;25;10;43;5656692
43;5656692;3;14;17;2;11;23;8;9;21;22;6;26;19;7;24;4;1;18;5;20;16;15;12;13;25;10
3;14;17;2;11;23;8;9;21;22;6;26;19;7;24;4;15;18;5;20;16;1;12;13;25;10;43;5682840
43;5682840;3;14;17;2;11;23;8;9;21;22;6;26;19;7;24;4;15;18;5;20;16;1;12;13;25;10
3;14;17;2;11;23;8;9;19;22;6;26;21;7;24;4;15;18;5;20;16;1;12;13;25;10;43;5723934
43;5723934;3;14;17;2;11;23;8;9;19;22;6;26;21;7;24;4;15;18;5;20;16;1;12;13;25;10
3;14;17;2;11;23;8;9;19;22;6;26;21;7;24;4;15;18;5;20;16;13;12;1;25;10;43;5721772
43;5721772;3;14;17;2;11;23;8;9;19;22;6;26;21;7;24;4;15;18;5;20;16;13;12;1;25;10
3;14;17;2;11;23;8;9;19;22;6;26;21;16;24;4;15;18;5;20;7;13;12;1;25;10;43;5758548
43;5758548;3;14;17;2;11;23;8;9;19;22;6;26;21;16;24;4;15;18;5;20;7;13;12;1;25;10
3;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;1;25;10;43;5751881
43;5751881;3;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;1;25;10
1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;3;25;10;43;5752451
43;5752451;1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;3;25;10
1;14;17;2;26;23;13;9;19;22;6;11;21;16;24;4;15;18;5;20;7;8;12;3;25;10;43;5837755
43;5752451;1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;3;25;10
1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;10;25;3;43;5893522
43;5893522;1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;10;25;3
1;14;17;2;26;23;8;9;19;22;5;11;21;16;24;4;15;18;6;20;7;13;12;10;25;3;43;5940620
43;5893522;1;14;17;2;26;23;8;9;19;22;6;11;21;16;24;4;15;18;5;20;7;13;12;10;25;3
1;14;17;2;26;23;8;9;19;22;6;11;10;16;24;4;15;18;5;20;7;13;12;21;25;3;43;5953419
43;5953419;1;14;17;2;26;23;8;9;19;22;6;11;10;16;24;4;15;18;5;20;7;13;12;21;25;3
1;14;17;2;26;23;8;9;19;22;6;11;10;16;24;4;15;18;20;5;7;13;12;21;25;3;43;6085231
43;6085231;1;14;17;2;26;23;8;9;19;22;6;11;10;16;24;4;15;18;20;5;7;13;12;21;25;3
1;14;17;18;26;23;8;9;19;22;6;11;10;16;24;4;15;2;20;5;7;13;12;21;25;3;43;6163690
43;6163690;1;14;17;18;26;23;8;9;19;22;6;11;10;16;24;4;15;2;20;5;7;13;12;21;25;3
1;14;17;18;26;23;8;4;19;22;6;11;10;16;24;9;15;2;20;5;7;13;12;21;25;3;43;6169178
43;6169178;1;14;17;18;26;23;8;4;19;22;6;11;10;16;24;9;15;2;20;5;7;13;12;21;25;3
1;14;17;18;26;23;8;4;19;22;15;11;10;16;24;9;6;2;20;5;7;13;12;21;25;3;43;6165741
44;6165741;1;14;17;18;26;23;8;4;19;22;15;11;10;16;24;9;6;2;20;5;7;13;12;21;25;3
1;14;7;18;26;23;8;4;19;22;15;11;10;16;24;9;6;2;20;5;17;13;12;21;25;3;44;6136664
44;6136664;1;14;7;18;26;23;8;4;19;22;15;11;10;16;24;9;6;2;20;5;17;13;12;21;25;3
1;14;7;18;26;23;8;4;19;9;15;11;10;16;24;22;6;2;20;5;17;13;12;21;25;3;44;6131201
44;6131201;1;14;7;18;26;23;8;4;19;9;15;11;10;16;24;22;6;2;20;5;17;13;12;21;25;3
1;14;7;18;26;23;8;4;19;16;15;11;10;9;24;22;6;2;20;5;17;13;12;21;25;3;44;6152541
44;6152541;1;14;7;18;26;23;8;4;19;16;15;11;10;9;24;22;6;2;20;5;17;13;12;21;25;3
1;14;7;18;26;23;8;4;19;16;15;11;10;9;6;22;24;2;20;5;17;13;12;21;25;3;44;6181515
44;6181515;1;14;7;18;26;23;8;4;19;16;15;11;10;9;6;22;24;2;20;5;17;13;12;21;25;3
1;9;7;18;26;23;8;4;19;16;15;11;10;14;6;22;24;2;20;5;17;13;12;21;25;3;44;6112969
44;6112969;1;9;7;18;26;23;8;4;19;16;15;11;10;14;6;22;24;2;20;5;17;13;12;21;25;3
10;9;7;18;26;23;8;4;19;16;15;11;1;14;6;22;24;2;20;5;17;13;12;21;25;3;44;6085128
44;6085128;10;9;7;18;26;23;8;4;19;16;15;11;1;14;6;22;24;2;20;5;17;13;12;21;25;3
10;9;7;18;1;23;8;4;19;16;15;11;26;14;6;22;24;2;20;5;17;13;12;21;25;3;44;6130824
44;6085128;10;9;7;18;26;23;8;4;19;16;15;11;1;14;6;22;24;2;20;5;17;13;12;21;25;3
10;9;7;18;26;23;8;4;19;16;15;11;1;14;6;13;24;2;20;5;17;22;12;21;25;3;44;6044094
44;6044094;10;9;7;18;26;23;8;4;19;16;15;11;1;14;6;13;24;2;20;5;17;22;12;21;25;3
10;9;7;18;26;23;8;4;19;16;15;11;1;25;6;13;24;2;20;5;17;22;12;21;14;3;44;6001631
44;6001631;10;9;7;18;26;23;8;4;19;16;15;11;1;25;6;13;24;2;20;5;17;22;12;21;14;3
10;9;7;14;26;23;8;4;19;16;15;11;1;25;6;13;24;2;20;5;17;22;12;21;18;3;44;6095497
44;6095497;10;9;7;14;26;23;8;4;19;16;15;11;1;25;6;13;24;2;20;5;17;22;12;21;18;3
10;9;7;14;26;23;8;6;19;16;15;11;1;25;4;13;24;2;20;5;17;22;12;21;18;3;44;6181534
44;6181534;10;9;7;14;26;23;8;6;19;16;15;11;1;25;4;13;24;2;20;5;17;22;12;21;18;3
10;9;7;14;26;23;8;12;19;16;15;11;1;25;4;13;24;2;20;5;17;22;6;21;18;3;44;6132860
44;6132860;10;9;7;14;26;23;8;12;19;16;15;11;1;25;4;13;24;2;20;5;17;22;6;21;18;3
10;9;7;14;26;23;8;12;13;16;15;11;1;25;4;19;24;2;20;5;17;22;6;21;18;3;44;6105877
44;6105877;10;9;7;14;26;23;8;12;13;16;15;11;1;25;4;19;24;2;20;5;17;22;6;21;18;3
10;9;7;14;26;23;8;12;13;16;15;11;1;25;4;19;24;2;20;5;17;22;3;21;18;6;44;6002369
44;6002369;10;9;7;14;26;23;8;12;13;16;15;11;1;25;4;19;24;2;20;5;17;22;3;21;18;6
10;9;7;14;26;23;8;12;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6;44;6003267
44;6003267;10;9;7;14;26;23;8;12;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6
10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6;44;6030087
44;6030087;10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6
10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;21;3;22;18;6;44;5998502
44;5998502;10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;21;3;22;18;6
10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6;44;6030087
44;6030087;10;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;25;2;20;5;17;22;3;21;18;6
25;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;10;2;20;5;17;22;3;21;18;6;44;6025763
44;6025763;25;9;7;14;12;23;8;26;13;16;15;11;1;24;4;19;10;2;20;5;17;22;3;21;18;6
25;9;7;14;12;23;8;26;13;16;15;11;5;24;4;19;10;2;20;1;17;22;3;21;18;6;44;5916170
45;5916170;25;9;7;14;12;23;8;26;13;16;15;11;5;24;4;19;10;2;20;1;17;22;3;21;18;6
25;9;7;14;12;23;8;26;13;16;15;11;18;24;4;19;10;2;20;1;17;22;3;21;5;6;45;5954429
45;5954429;25;9;7;14;12;23;8;26;13;16;15;11;18;24;4;19;10;2;20;1;17;22;3;21;5;6
25;9;7;14;12;23;8;26;13;16;15;4;18;24;11;19;10;2;20;1;17;22;3;21;5;6;45;5926809
45;5926809;25;9;7;14;12;23;8;26;13;16;15;4;18;24;11;19;10;2;20;1;17;22;3;21;5;6
25;9;13;14;12;23;8;26;7;16;15;4;18;24;11;19;10;2;20;1;17;22;3;21;5;6;45;5946072
45;5946072;25;9;13;14;12;23;8;26;7;16;15;4;18;24;11;19;10;2;20;1;17;22;3;21;5;6
25;9;13;14;12;23;8;26;7;16;15;4;2;24;11;19;10;18;20;1;17;22;3;21;5;6;45;5933258
45;5933258;25;9;13;14;12;23;8;26;7;16;15;4;2;24;11;19;10;18;20;1;17;22;3;21;5;6
25;9;13;14;12;23;8;11;7;16;15;4;2;24;26;19;10;18;20;1;17;22;3;21;5;6;45;5931932
45;5931932;25;9;13;14;12;23;8;11;7;16;15;4;2;24;26;19;10;18;20;1;17;22;3;21;5;6
25;9;13;14;1;23;8;11;7;16;15;4;2;24;26;19;10;18;20;12;17;22;3;21;5;6;45;5942976
45;5942976;25;9;13;14;1;23;8;11;7;16;15;4;2;24;26;19;10;18;20;12;17;22;3;21;5;6
25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;19;4;18;20;12;17;22;3;21;5;6;45;5971125
45;5971125;25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;19;4;18;20;12;17;22;3;21;5;6
25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;19;12;18;20;4;17;22;3;21;5;6;45;5956370
45;5956370;25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;19;12;18;20;4;17;22;3;21;5;6
25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;5;12;18;20;4;17;22;3;21;19;6;45;5895191
45;5895191;25;9;13;14;1;23;8;11;7;16;15;10;2;24;26;5;12;18;20;4;17;22;3;21;19;6
25;9;13;14;1;23;8;11;7;16;15;10;2;24;20;5;12;18;26;4;17;22;3;21;19;6;45;5902275
45;5902275;25;9;13;14;1;23;8;11;7;16;15;10;2;24;20;5;12;18;26;4;17;22;3;21;19;6
25;9;13;14;1;23;8;11;7;18;15;10;2;24;20;5;12;16;26;4;17;22;3;21;19;6;45;5973376
45;5973376;25;9;13;14;1;23;8;11;7;18;15;10;2;24;20;5;12;16;26;4;17;22;3;21;19;6
25;9;13;6;1;23;8;11;7;18;15;10;2;24;20;5;12;16;26;4;17;22;3;21;19;14;45;5965294
45;5965294;25;9;13;6;1;23;8;11;7;18;15;10;2;24;20;5;12;16;26;4;17;22;3;21;19;14
25;9;13;24;1;23;8;11;7;18;15;10;2;6;20;5;12;16;26;4;17;22;3;21;19;14;45;5951777
45;5951777;25;9;13;24;1;23;8;11;7;18;15;10;2;6;20;5;12;16;26;4;17;22;3;21;19;14
25;9;13;24;1;23;8;10;7;18;15;11;2;6;20;5;12;16;26;4;17;22;3;21;19;14;45;5948494
45;5948494;25;9;13;24;1;23;8;10;7;18;15;11;2;6;20;5;12;16;26;4;17;22;3;21;19;14
25;6;13;24;1;23;8;10;7;18;15;11;2;9;20;5;12;16;26;4;17;22;3;21;19;14;45;5920940
45;5920940;25;6;13;24;1;23;8;10;7;18;15;11;2;9;20;5;12;16;26;4;17;22;3;21;19;14
25;6;13;24;1;23;8;10;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14;45;5859527
45;5859527;25;6;13;24;1;23;8;10;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14
25;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14;45;5905552
45;5905552;25;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14
17;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;25;22;3;5;19;14;45;5905603
45;5905603;17;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;25;22;3;5;19;14
25;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14;45;5905552
45;5905552;25;6;13;24;10;23;8;1;7;18;15;11;2;9;20;21;12;16;26;4;17;22;3;5;19;14
25;6;13;16;10;23;8;1;7;18;15;11;2;9;20;21;12;24;26;4;17;22;3;5;19;14;45;5905062
46;5905062;25;6;13;16;10;23;8;1;7;18;15;11;2;9;20;21;12;24;26;4;17;22;3;5;19;14
25;6;13;16;10;23;8;1;7;12;15;11;2;9;20;21;18;24;26;4;17;22;3;5;19;14;46;5909567
46;5909567;25;6;13;16;10;23;8;1;7;12;15;11;2;9;20;21;18;24;26;4;17;22;3;5;19;14
25;6;13;16;10;23;8;5;7;12;15;11;2;9;20;21;18;24;26;4;17;22;3;1;19;14;46;5882894
46;5882894;25;6;13;16;10;23;8;5;7;12;15;11;2;9;20;21;18;24;26;4;17;22;3;1;19;14
25;6;13;16;10;23;8;5;7;12;19;11;2;9;20;21;18;24;26;4;17;22;3;1;15;14;46;5892015
46;5892015;25;6;13;16;10;23;8;5;7;12;19;11;2;9;20;21;18;24;26;4;17;22;3;1;15;14
25;6;13;16;10;23;8;5;7;12;19;11;2;9;20;18;21;24;26;4;17;22;3;1;15;14;46;5938360
46;5938360;25;6;13;16;10;23;8;5;7;12;19;11;2;9;20;18;21;24;26;4;17;22;3;1;15;14
25;6;13;16;10;23;8;5;7;12;19;11;15;9;20;18;21;24;26;4;17;22;3;1;2;14;46;5939368
46;5939368;25;6;13;16;10;23;8;5;7;12;19;11;15;9;20;18;21;24;26;4;17;22;3;1;2;14
25;6;13;16;10;23;8;5;7;12;19;11;15;9;20;2;21;24;26;4;17;22;3;1;18;14;46;5980970
46;5980970;25;6;13;16;10;23;8;5;7;12;19;11;15;9;20;2;21;24;26;4;17;22;3;1;18;14
25;6;13;16;10;14;8;5;7;12;19;11;15;9;20;2;21;24;26;4;17;22;3;1;18;23;46;5937968
46;5937968;25;6;13;16;10;14;8;5;7;12;19;11;15;9;20;2;21;24;26;4;17;22;3;1;18;23
25;6;13;16;10;14;8;5;7;24;19;11;15;9;20;2;21;12;26;4;17;22;3;1;18;23;46;5932782
46;5932782;25;6;13;16;10;14;8;5;7;24;19;11;15;9;20;2;21;12;26;4;17;22;3;1;18;23
25;6;13;16;10;14;7;5;8;24;19;11;15;9;20;2;21;12;26;4;17;22;3;1;18;23;46;5928599
46;5928599;25;6;13;16;10;14;7;5;8;24;19;11;15;9;20;2;21;12;26;4;17;22;3;1;18;23
25;6;13;16;10;14;1;5;8;24;19;11;15;9;20;2;21;12;26;4;17;22;3;7;18;23;46;5924082
46;5924082;25;6;13;16;10;14;1;5;8;24;19;11;15;9;20;2;21;12;26;4;17;22;3;7;18;23
25;6;13;16;10;14;1;5;8;24;4;11;15;9;20;2;21;12;26;19;17;22;3;7;18;23;46;5957384
46;5957384;25;6;13;16;10;14;1;5;8;24;4;11;15;9;20;2;21;12;26;19;17;22;3;7;18;23
25;6;13;16;10;14;1;5;11;24;4;8;15;9;20;2;21;12;26;19;17;22;3;7;18;23;46;5931523
46;5931523;25;6;13;16;10;14;1;5;11;24;4;8;15;9;20;2;21;12;26;19;17;22;3;7;18;23
25;6;13;1;10;14;16;5;11;24;4;8;15;9;20;2;21;12;26;19;17;22;3;7;18;23;46;5919331
46;5919331;25;6;13;1;10;14;16;5;11;24;4;8;15;9;20;2;21;12;26;19;17;22;3;7;18;23
25;6;13;1;12;14;16;5;11;24;4;8;15;9;20;2;21;10;26;19;17;22;3;7;18;23;46;5942985
46;5942985;25;6;13;1;12;14;16;5;11;24;4;8;15;9;20;2;21;10;26;19;17;22;3;7;18;23
25;6;13;1;12;14;16;5;11;24;4;15;8;9;20;2;21;10;26;19;17;22;3;7;18;23;46;5936240
46;5936240;25;6;13;1;12;14;16;5;11;24;4;15;8;9;20;2;21;10;26;19;17;22;3;7;18;23
25;6;13;1;12;14;16;5;11;24;4;15;23;9;20;2;21;10;26;19;17;22;3;7;18;8;46;5947344
46;5947344;25;6;13;1;12;14;16;5;11;24;4;15;23;9;20;2;21;10;26;19;17;22;3;7;18;8
25;6;13;1;12;14;16;5;8;24;4;15;23;9;20;2;21;10;26;19;17;22;3;7;18;11;46;5947191
46;5947191;25;6;13;1;12;14;16;5;8;24;4;15;23;9;20;2;21;10;26;19;17;22;3;7;18;11
25;6;13;1;12;17;16;5;8;24;4;15;23;9;20;2;21;10;26;19;14;22;3;7;18;11;46;5964710
46;5964710;25;6;13;1;12;17;16;5;8;24;4;15;23;9;20;2;21;10;26;19;14;22;3;7;18;11
25;6;13;1;12;17;16;5;8;14;4;15;23;9;20;2;21;10;26;19;24;22;3;7;18;11;46;5935932
46;5935932;25;6;13;1;12;17;16;5;8;14;4;15;23;9;20;2;21;10;26;19;24;22;3;7;18;11
16;6;13;1;12;17;25;5;8;14;4;15;23;9;20;2;21;10;26;19;24;22;3;7;18;11;46;5933899
47;5933899;16;6;13;1;12;17;25;5;8;14;4;15;23;9;20;2;21;10;26;19;24;22;3;7;18;11
16;20;13;1;12;17;25;5;8;14;4;15;23;9;6;2;21;10;26;19;24;22;3;7;18;11;47;5923916
47;5923916;16;20;13;1;12;17;25;5;8;14;4;15;23;9;6;2;21;10;26;19;24;22;3;7;18;11
16;20;13;1;12;17;25;5;8;14;4;15;23;9;6;2;21;26;10;19;24;22;3;7;18;11;47;5924996
47;5924996;16;20;13;1;12;17;25;5;8;14;4;15;23;9;6;2;21;26;10;19;24;22;3;7;18;11
16;20;15;1;12;17;25;5;8;14;4;13;23;9;6;2;21;26;10;19;24;22;3;7;18;11;47;5947253
47;5947253;16;20;15;1;12;17;25;5;8;14;4;13;23;9;6;2;21;26;10;19;24;22;3;7;18;11
16;20;15;1;12;17;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;11;47;6069072
47;6069072;16;20;15;1;12;17;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;11
16;20;15;17;12;1;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;11;47;6089070
47;6089070;16;20;15;17;12;1;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;11
16;20;11;17;12;1;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;15;47;6054757
47;6054757;16;20;11;17;12;1;25;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;15
16;20;11;17;12;1;15;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;25;47;6070044
47;6070044;16;20;11;17;12;1;15;5;8;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;25
16;20;11;17;12;1;15;8;5;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;25;47;6068964
47;6068964;16;20;11;17;12;1;15;8;5;14;4;13;23;24;6;2;21;26;10;19;9;22;3;7;18;25
16;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;26;4;19;9;22;3;7;18;25;47;6090474
47;6090474;16;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;26;4;19;9;22;3;7;18;25
16;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;26;4;18;9;22;3;7;19;25;47;5940477
47;5940477;16;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;26;4;18;9;22;3;7;19;25
26;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;16;4;18;9;22;3;7;19;25;47;5933266
47;5933266;26;20;11;17;12;1;15;8;5;14;10;13;23;24;6;2;21;16;4;18;9;22;3;7;19;25
26;20;11;17;12;1;6;8;5;14;10;13;23;24;15;2;21;16;4;18;9;22;3;7;19;25;47;5952743
47;5952743;26;20;11;17;12;1;6;8;5;14;10;13;23;24;15;2;21;16;4;18;9;22;3;7;19;25
26;20;11;17;12;1;6;8;5;14;10;13;23;24;7;2;21;16;4;18;9;22;3;15;19;25;47;5963397
47;5963397;26;20;11;17;12;1;6;8;5;14;10;13;23;24;7;2;21;16;4;18;9;22;3;15;19;25
26;20;11;17;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;1;22;3;15;19;25;47;5996859
47;5996859;26;20;11;17;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;1;22;3;15;19;25
26;17;11;20;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;1;22;3;15;19;25;47;5986373
47;5986373;26;17;11;20;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;1;22;3;15;19;25
26;17;11;20;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;3;22;1;15;19;25;47;6015993
47;6015993;26;17;11;20;12;9;6;8;5;14;10;13;23;24;7;2;21;16;4;18;3;22;1;15;19;25
26;17;11;20;12;9;6;8;5;14;2;13;23;24;7;10;21;16;4;18;3;22;1;15;19;25;47;5997060
47;5997060;26;17;11;20;12;9;6;8;5;14;2;13;23;24;7;10;21;16;4;18;3;22;1;15;19;25
26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;6;3;22;1;15;19;25;47;6047279
47;6047279;26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;6;3;22;1;15;19;25
26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;1;3;22;6;15;19;25;47;6024842
47;6024842;26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;1;3;22;6;15;19;25
26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;3;16;4;1;21;22;6;15;19;25;47;6109948
48;6024842;26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;1;3;22;6;15;19;25
26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;1;19;22;6;15;3;25;48;6030266
48;6030266;26;17;11;20;12;9;18;8;5;14;2;13;23;24;7;10;21;16;4;1;19;22;6;15;3;25
26;17;11;20;12;9;18;6;5;14;2;13;23;24;7;10;21;16;4;1;19;22;8;15;3;25;48;5999423
48;5999423;26;17;11;20;12;9;18;6;5;14;2;13;23;24;7;10;21;16;4;1;19;22;8;15;3;25
26;17;11;20;12;9;18;6;5;14;2;13;23;24;7;10;21;16;22;1;19;4;8;15;3;25;48;5958924
48;5958924;26;17;11;20;12;9;18;6;5;14;2;13;23;24;7;10;21;16;22;1;19;4;8;15;3;25
26;17;11;20;12;9;8;6;5;14;2;13;23;24;7;10;21;16;22;1;19;4;18;15;3;25;48;6031564
48;6031564;26;17;11;20;12;9;8;6;5;14;2;13;23;24;7;10;21;16;22;1;19;4;18;15;3;25
11;17;26;20;12;9;8;6;5;14;2;13;23;24;7;10;21;16;22;1;19;4;18;15;3;25;48;6037830
