"X1";"X5885456";"X25";"X20";"X23";"X19";"X22";"X6";"X5";"X15";"X2";"X17";"X9";"X14";"X11";"X4";"X10";"X3";"X26";"X24";"X8";"X18";"X1.1";"X13";"X16";"X21";"X12";"X7"
9;12;11;16;14;17;1;15;21;23;24;26;3;6;20;22;18;19;4;8;5;13;2;25;7;10;32;6039259
32;6039259;9;12;11;16;14;17;1;15;21;23;24;26;3;6;20;22;18;19;4;8;5;13;2;25;7;10
9;25;11;16;14;17;1;15;21;23;24;26;3;6;20;22;18;19;4;8;5;13;2;12;7;10;32;6030010
32;6030010;9;25;11;16;14;17;1;15;21;23;24;26;3;6;20;22;18;19;4;8;5;13;2;12;7;10
9;25;11;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;12;7;10;32;6034310
32;6034310;9;25;11;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;12;7;10
9;11;25;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;12;7;10;32;6040592
32;6040592;9;11;25;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;12;7;10
9;11;25;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;7;12;10;32;6087391
33;6087391;9;11;25;16;14;17;1;22;21;23;24;26;3;6;20;15;18;19;4;8;5;13;2;7;12;10
9;11;25;16;14;17;13;22;21;23;24;26;3;6;20;15;18;19;4;8;5;1;2;7;12;10;33;6066503
33;6066503;9;11;25;16;14;17;13;22;21;23;24;26;3;6;20;15;18;19;4;8;5;1;2;7;12;10
9;11;25;6;14;17;13;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;10;33;6072839
33;6072839;9;11;25;6;14;17;13;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;10
9;6;25;11;14;17;13;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;10;33;6073171
33;6073171;9;6;25;11;14;17;13;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;10
9;6;25;11;14;17;10;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;13;33;6076095
33;6076095;9;6;25;11;14;17;10;22;21;23;24;26;3;16;20;15;18;19;4;8;5;1;2;7;12;13
9;6;25;11;14;17;10;22;21;23;24;26;3;16;20;15;18;1;4;8;5;19;2;7;12;13;33;6141633
33;6141633;9;6;25;11;14;17;10;22;21;23;24;26;3;16;20;15;18;1;4;8;5;19;2;7;12;13
9;6;25;11;14;26;10;22;21;23;24;17;3;16;20;15;18;1;4;8;5;19;2;7;12;13;33;6141367
33;6141367;9;6;25;11;14;26;10;22;21;23;24;17;3;16;20;15;18;1;4;8;5;19;2;7;12;13
9;6;25;11;14;26;10;22;21;23;24;17;3;12;20;15;18;1;4;8;5;19;2;7;16;13;33;6164090
33;6164090;9;6;25;11;14;26;10;22;21;23;24;17;3;12;20;15;18;1;4;8;5;19;2;7;16;13
9;6;25;11;14;26;10;3;21;23;24;17;22;12;20;15;18;1;4;8;5;19;2;7;16;13;33;6099282
33;6099282;9;6;25;11;14;26;10;3;21;23;24;17;22;12;20;15;18;1;4;8;5;19;2;7;16;13
9;6;25;11;14;26;1;3;21;23;24;17;22;12;20;15;18;10;4;8;5;19;2;7;16;13;33;6157458
33;6157458;9;6;25;11;14;26;1;3;21;23;24;17;22;12;20;15;18;10;4;8;5;19;2;7;16;13
9;6;25;11;14;26;1;3;21;23;24;17;12;22;20;15;18;10;4;8;5;19;2;7;16;13;33;6150295
33;6150295;9;6;25;11;14;26;1;3;21;23;24;17;12;22;20;15;18;10;4;8;5;19;2;7;16;13
9;6;25;11;14;26;1;3;21;5;24;17;12;22;20;15;18;10;4;8;23;19;2;7;16;13;33;5830256
33;5830256;9;6;25;11;14;26;1;3;21;5;24;17;12;22;20;15;18;10;4;8;23;19;2;7;16;13
9;6;25;11;14;26;15;3;21;5;24;17;12;22;20;1;18;10;4;8;23;19;2;7;16;13;33;5821641
33;5821641;9;6;25;11;14;26;15;3;21;5;24;17;12;22;20;1;18;10;4;8;23;19;2;7;16;13
9;6;25;11;14;26;15;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;7;16;13;33;5814856
33;5814856;9;6;25;11;14;26;15;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;7;16;13
9;6;25;15;14;26;11;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;7;16;13;33;5836407
33;5836407;9;6;25;15;14;26;11;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;7;16;13
9;7;25;15;14;26;11;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;6;16;13;33;5816538
33;5816538;9;7;25;15;14;26;11;3;21;5;24;17;12;8;20;1;18;10;4;22;23;19;2;6;16;13
9;7;25;15;14;26;11;3;21;5;24;8;12;17;20;1;18;10;4;22;23;19;2;6;16;13;33;5812846
33;5812846;9;7;25;15;14;26;11;3;21;5;24;8;12;17;20;1;18;10;4;22;23;19;2;6;16;13
9;7;25;2;14;26;11;3;21;5;24;8;12;17;20;1;18;10;4;22;23;19;15;6;16;13;33;5836592
33;5836592;9;7;25;2;14;26;11;3;21;5;24;8;12;17;20;1;18;10;4;22;23;19;15;6;16;13
9;7;25;2;14;1;11;3;21;5;24;8;12;17;20;26;18;10;4;22;23;19;15;6;16;13;33;5855161
33;5855161;9;7;25;2;14;1;11;3;21;5;24;8;12;17;20;26;18;10;4;22;23;19;15;6;16;13
9;7;12;2;14;1;11;3;21;5;24;8;25;17;20;26;18;10;4;22;23;19;15;6;16;13;33;5877269
33;5877269;9;7;12;2;14;1;11;3;21;5;24;8;25;17;20;26;18;10;4;22;23;19;15;6;16;13
16;7;12;2;14;1;11;3;21;5;24;8;25;17;20;26;18;10;4;22;23;19;15;6;9;13;33;5887990
34;5887990;16;7;12;2;14;1;11;3;21;5;24;8;25;17;20;26;18;10;4;22;23;19;15;6;9;13
16;7;12;2;14;1;11;3;21;5;24;8;15;17;20;26;18;10;4;22;23;19;25;6;9;13;34;5838204
34;5838204;16;7;12;2;14;1;11;3;21;5;24;8;15;17;20;26;18;10;4;22;23;19;25;6;9;13
8;7;12;2;14;1;11;3;21;5;24;16;15;17;20;26;18;10;4;22;23;19;25;6;9;13;34;5837911
34;5837911;8;7;12;2;14;1;11;3;21;5;24;16;15;17;20;26;18;10;4;22;23;19;25;6;9;13
8;7;12;2;14;1;11;3;21;5;24;16;15;17;23;26;18;10;4;22;20;19;25;6;9;13;34;5859129
34;5859129;8;7;12;2;14;1;11;3;21;5;24;16;15;17;23;26;18;10;4;22;20;19;25;6;9;13
8;7;12;2;14;1;11;3;21;5;24;16;4;17;23;26;18;10;15;22;20;19;25;6;9;13;34;5770600
34;5770600;8;7;12;2;14;1;11;3;21;5;24;16;4;17;23;26;18;10;15;22;20;19;25;6;9;13
8;7;12;2;14;1;11;3;21;5;24;16;4;17;23;26;18;10;19;22;20;15;25;6;9;13;34;5812484
34;5812484;8;7;12;2;14;1;11;3;21;5;24;16;4;17;23;26;18;10;19;22;20;15;25;6;9;13
8;7;12;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;13;34;5777758
34;5777758;8;7;12;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;13
8;7;12;2;14;1;11;3;21;5;15;25;4;17;23;26;18;10;19;22;20;24;16;6;9;13;34;5779100
34;5779100;8;7;12;2;14;1;11;3;21;5;15;25;4;17;23;26;18;10;19;22;20;24;16;6;9;13
8;7;12;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;13;34;5777758
34;5777758;8;7;12;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;13
8;7;13;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;12;34;5788056
34;5788056;8;7;13;2;14;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;9;12
8;7;13;2;9;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;14;12;34;5888932
34;5888932;8;7;13;2;9;1;11;3;21;5;15;16;4;17;23;26;18;10;19;22;20;24;25;6;14;12
8;7;13;2;9;1;11;3;21;5;15;16;4;17;23;26;18;10;19;6;20;24;25;22;14;12;34;5883713
34;5883713;8;7;13;2;9;1;11;3;21;5;15;16;4;17;23;26;18;10;19;6;20;24;25;22;14;12
8;7;13;2;9;1;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;25;22;14;12;34;5885331
34;5885331;8;7;13;2;9;1;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;25;22;14;12
8;7;13;2;14;1;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;25;22;9;12;34;5808337
34;5808337;8;7;13;2;14;1;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;25;22;9;12
8;7;13;2;14;25;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;1;22;9;12;34;5867754
34;5867754;8;7;13;2;14;25;11;3;21;5;15;16;23;17;4;26;18;10;19;6;20;24;1;22;9;12
8;7;13;2;14;25;11;3;21;5;15;10;23;17;4;26;18;16;19;6;20;24;1;22;9;12;34;5869024
34;5869024;8;7;13;2;14;25;11;3;21;5;15;10;23;17;4;26;18;16;19;6;20;24;1;22;9;12
8;7;13;2;14;25;11;3;17;5;15;10;23;21;4;26;18;16;19;6;20;24;1;22;9;12;34;5891532
34;5891532;8;7;13;2;14;25;11;3;17;5;15;10;23;21;4;26;18;16;19;6;20;24;1;22;9;12
8;7;13;2;14;25;11;24;17;5;15;10;23;21;4;26;18;16;19;6;20;3;1;22;9;12;34;5914223
34;5914223;8;7;13;2;14;25;11;24;17;5;15;10;23;21;4;26;18;16;19;6;20;3;1;22;9;12
8;7;13;2;14;25;11;24;4;5;15;10;23;21;17;26;18;16;19;6;20;3;1;22;9;12;34;5939190
34;5939190;8;7;13;2;14;25;11;24;4;5;15;10;23;21;17;26;18;16;19;6;20;3;1;22;9;12
8;7;13;2;14;22;11;24;4;5;15;10;23;21;17;26;18;16;19;6;20;3;1;25;9;12;34;5950064
34;5950064;8;7;13;2;14;22;11;24;4;5;15;10;23;21;17;26;18;16;19;6;20;3;1;25;9;12
8;7;13;2;14;22;11;24;4;5;1;10;23;21;17;26;18;16;19;6;20;3;15;25;9;12;34;5894280
35;5894280;8;7;13;2;14;22;11;24;4;5;1;10;23;21;17;26;18;16;19;6;20;3;15;25;9;12
8;7;13;2;14;22;11;16;4;5;1;10;23;21;17;26;18;24;19;6;20;3;15;25;9;12;35;5899018
35;5899018;8;7;13;2;14;22;11;16;4;5;1;10;23;21;17;26;18;24;19;6;20;3;15;25;9;12
8;7;13;2;14;22;11;16;4;1;5;10;23;21;17;26;18;24;19;6;20;3;15;25;9;12;35;5822781
35;5822781;8;7;13;2;14;22;11;16;4;1;5;10;23;21;17;26;18;24;19;6;20;3;15;25;9;12
8;7;13;2;14;22;11;16;4;1;5;10;23;21;17;26;18;24;19;6;15;3;20;25;9;12;35;5815166
35;5815166;8;7;13;2;14;22;11;16;4;1;5;10;23;21;17;26;18;24;19;6;15;3;20;25;9;12
26;7;13;2;14;22;11;16;4;1;5;10;23;21;17;8;18;24;19;6;15;3;20;25;9;12;35;5767375
35;5767375;26;7;13;2;14;22;11;16;4;1;5;10;23;21;17;8;18;24;19;6;15;3;20;25;9;12
26;7;13;2;3;22;11;16;4;1;5;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12;35;5806419
35;5806419;26;7;13;2;3;22;11;16;4;1;5;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12
26;7;13;2;3;22;1;16;4;11;5;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12;35;5834473
35;5834473;26;7;13;2;3;22;1;16;4;11;5;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12
26;5;13;2;3;22;1;16;4;11;7;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12;35;5913110
35;5913110;26;5;13;2;3;22;1;16;4;11;7;10;23;21;17;8;18;24;19;6;15;14;20;25;9;12
26;5;13;2;3;22;1;16;14;11;7;10;23;21;17;8;18;24;19;6;15;4;20;25;9;12;35;5812149
35;5812149;26;5;13;2;3;22;1;16;14;11;7;10;23;21;17;8;18;24;19;6;15;4;20;25;9;12
26;5;13;2;8;22;1;16;14;11;7;10;23;21;17;3;18;24;19;6;15;4;20;25;9;12;35;5853631
35;5853631;26;5;13;2;8;22;1;16;14;11;7;10;23;21;17;3;18;24;19;6;15;4;20;25;9;12
26;5;13;15;8;22;1;16;14;11;7;10;23;21;17;3;18;24;19;6;2;4;20;25;9;12;35;5878442
35;5878442;26;5;13;15;8;22;1;16;14;11;7;10;23;21;17;3;18;24;19;6;2;4;20;25;9;12
26;5;13;15;8;22;1;16;14;11;7;10;23;21;4;3;18;24;19;6;2;17;20;25;9;12;35;5877071
35;5877071;26;5;13;15;8;22;1;16;14;11;7;10;23;21;4;3;18;24;19;6;2;17;20;25;9;12
26;5;13;15;8;22;1;16;14;11;23;10;7;21;4;3;18;24;19;6;2;17;20;25;9;12;35;5878481
35;5878481;26;5;13;15;8;22;1;16;14;11;23;10;7;21;4;3;18;24;19;6;2;17;20;25;9;12
26;5;13;15;8;22;1;16;14;11;23;10;7;21;2;3;18;24;19;6;4;17;20;25;9;12;35;5904415
35;5904415;26;5;13;15;8;22;1;16;14;11;23;10;7;21;2;3;18;24;19;6;4;17;20;25;9;12
26;5;13;15;8;22;12;16;14;11;23;10;7;21;2;3;18;24;19;6;4;17;20;25;9;1;35;5926341
35;5926341;26;5;13;15;8;22;12;16;14;11;23;10;7;21;2;3;18;24;19;6;4;17;20;25;9;1
26;5;13;15;8;22;12;16;14;11;23;10;7;21;2;3;18;24;19;6;1;17;20;25;9;4;35;5860238
35;5860238;26;5;13;15;8;22;12;16;14;11;23;10;7;21;2;3;18;24;19;6;1;17;20;25;9;4
26;18;13;15;8;22;12;16;14;11;23;10;7;21;2;3;5;24;19;6;1;17;20;25;9;4;35;5994400
35;5860238;26;5;13;15;8;22;12;16;14;11;23;10;7;21;2;3;18;24;19;6;1;17;20;25;9;4
26;5;13;15;8;22;12;16;14;11;23;10;7;21;1;3;18;24;19;6;2;17;20;25;9;4;35;5890014
35;5890014;26;5;13;15;8;22;12;16;14;11;23;10;7;21;1;3;18;24;19;6;2;17;20;25;9;4
26;5;13;15;8;22;12;16;14;11;23;10;7;21;1;3;2;24;19;6;18;17;20;25;9;4;35;6070792
35;6070792;26;5;13;15;8;22;12;16;14;11;23;10;7;21;1;3;2;24;19;6;18;17;20;25;9;4
26;5;13;15;8;22;12;21;14;11;23;10;7;16;1;3;2;24;19;6;18;17;20;25;9;4;35;6075557
35;6075557;26;5;13;15;8;22;12;21;14;11;23;10;7;16;1;3;2;24;19;6;18;17;20;25;9;4
26;5;13;15;8;22;24;21;14;11;23;10;7;16;1;3;2;12;19;6;18;17;20;25;9;4;35;6046167
36;6046167;26;5;13;15;8;22;24;21;14;11;23;10;7;16;1;3;2;12;19;6;18;17;20;25;9;4
26;5;13;15;8;22;24;21;14;1;23;10;7;16;11;3;2;12;19;6;18;17;20;25;9;4;36;6034868
36;6034868;26;5;13;15;8;22;24;21;14;1;23;10;7;16;11;3;2;12;19;6;18;17;20;25;9;4
26;5;13;15;8;22;24;21;14;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;4;36;6039565
36;6039565;26;5;13;15;8;22;24;21;14;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;4
26;5;13;15;8;14;24;21;22;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;4;36;6092922
36;6092922;26;5;13;15;8;14;24;21;22;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;4
26;5;13;15;4;14;24;21;22;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;8;36;6095722
36;6095722;26;5;13;15;4;14;24;21;22;1;23;10;7;17;11;3;2;12;19;6;18;16;20;25;9;8
26;5;13;15;4;14;24;21;22;1;23;10;7;3;11;17;2;12;19;6;18;16;20;25;9;8;36;6005021
36;6005021;26;5;13;15;4;14;24;21;22;1;23;10;7;3;11;17;2;12;19;6;18;16;20;25;9;8
26;5;13;15;4;14;24;21;22;1;23;10;7;3;11;25;2;12;19;6;18;16;20;17;9;8;36;6004215
36;6004215;26;5;13;15;4;14;24;21;22;1;23;10;7;3;11;25;2;12;19;6;18;16;20;17;9;8
26;5;13;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;19;6;18;16;20;23;9;8;36;6014326
36;6014326;26;5;13;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;19;6;18;16;20;23;9;8
26;5;9;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;19;6;18;16;20;23;13;8;36;6033064
36;6033064;26;5;9;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;19;6;18;16;20;23;13;8
26;19;9;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;5;6;18;16;20;23;13;8;36;5837124
36;5837124;26;19;9;15;4;14;24;21;22;1;17;10;7;3;11;25;2;12;5;6;18;16;20;23;13;8
26;19;9;15;4;14;24;21;22;1;17;10;6;3;11;25;2;12;5;7;18;16;20;23;13;8;36;5839884
36;5839884;26;19;9;15;4;14;24;21;22;1;17;10;6;3;11;25;2;12;5;7;18;16;20;23;13;8
26;19;9;15;4;14;2;21;22;1;17;10;6;3;11;25;24;12;5;7;18;16;20;23;13;8;36;5849866
36;5849866;26;19;9;15;4;14;2;21;22;1;17;10;6;3;11;25;24;12;5;7;18;16;20;23;13;8
26;19;9;15;4;14;2;21;22;1;17;10;6;23;11;25;24;12;5;7;18;16;20;3;13;8;36;5889148
36;5889148;26;19;9;15;4;14;2;21;22;1;17;10;6;23;11;25;24;12;5;7;18;16;20;3;13;8
26;19;9;15;4;14;2;21;22;1;17;10;6;23;11;25;24;12;5;20;18;16;7;3;13;8;36;5890365
36;5890365;26;19;9;15;4;14;2;21;22;1;17;10;6;23;11;25;24;12;5;20;18;16;7;3;13;8
26;19;9;15;4;14;2;21;22;1;17;10;6;23;24;25;11;12;5;20;18;16;7;3;13;8;36;5879191
36;5879191;26;19;9;15;4;14;2;21;22;1;17;10;6;23;24;25;11;12;5;20;18;16;7;3;13;8
26;19;9;15;4;14;2;21;22;1;17;10;6;23;24;20;11;12;5;25;18;16;7;3;13;8;36;5832423
36;5832423;26;19;9;15;4;14;2;21;22;1;17;10;6;23;24;20;11;12;5;25;18;16;7;3;13;8
26;19;9;15;4;14;2;21;22;23;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;8;36;5777842
36;5777842;26;19;9;15;4;14;2;21;22;23;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;8
26;19;9;15;14;4;2;21;22;23;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;8;36;5751393
36;5751393;26;19;9;15;14;4;2;21;22;23;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;8
26;19;9;15;14;4;2;21;22;8;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;23;36;5750055
36;5750055;26;19;9;15;14;4;2;21;22;8;17;10;6;1;24;20;11;12;5;25;18;16;7;3;13;23
26;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;25;18;16;7;3;13;23;36;5751906
36;5751906;26;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;25;18;16;7;3;13;23
3;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;25;18;16;7;26;13;23;36;5736503
37;5736503;3;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;25;18;16;7;26;13;23
25;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;3;18;16;7;26;13;23;37;5755673
37;5755673;25;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;5;3;18;16;7;26;13;23
5;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;25;3;18;16;7;26;13;23;37;6034956
37;6034956;5;19;9;15;14;20;2;21;22;8;17;10;6;1;24;4;11;12;25;3;18;16;7;26;13;23
5;19;9;15;14;13;2;21;22;8;17;10;6;1;24;4;11;12;25;3;18;16;7;26;20;23;37;6040763
37;6040763;5;19;9;15;14;13;2;21;22;8;17;10;6;1;24;4;11;12;25;3;18;16;7;26;20;23
5;19;9;15;14;13;18;21;22;8;17;10;6;1;24;4;11;12;25;3;2;16;7;26;20;23;37;5951176
37;5951176;5;19;9;15;14;13;18;21;22;8;17;10;6;1;24;4;11;12;25;3;2;16;7;26;20;23
5;19;9;15;14;13;18;21;22;20;17;10;6;1;24;4;11;12;25;3;2;16;7;26;8;23;37;5939223
37;5939223;5;19;9;15;14;13;18;21;22;20;17;10;6;1;24;4;11;12;25;3;2;16;7;26;8;23
5;19;9;15;14;13;18;21;22;20;17;10;6;16;24;4;11;12;25;3;2;1;7;26;8;23;37;5965160
37;5965160;5;19;9;15;14;13;18;21;22;20;17;10;6;16;24;4;11;12;25;3;2;1;7;26;8;23
5;19;9;15;14;13;18;21;22;20;17;10;6;16;23;4;11;12;25;3;2;1;7;26;8;24;37;5984330
37;5984330;5;19;9;15;14;13;18;21;22;20;17;10;6;16;23;4;11;12;25;3;2;1;7;26;8;24
5;19;9;15;14;13;18;21;22;20;24;10;6;16;23;4;11;12;25;3;2;1;7;26;8;17;37;5985509
37;5985509;5;19;9;15;14;13;18;21;22;20;24;10;6;16;23;4;11;12;25;3;2;1;7;26;8;17
5;19;9;15;14;13;18;4;22;20;24;10;6;16;23;21;11;12;25;3;2;1;7;26;8;17;37;5985580
37;5985580;5;19;9;15;14;13;18;4;22;20;24;10;6;16;23;21;11;12;25;3;2;1;7;26;8;17
5;19;9;15;14;13;18;4;22;20;24;2;6;16;23;21;11;12;25;3;10;1;7;26;8;17;37;5968098
37;5968098;5;19;9;15;14;13;18;4;22;20;24;2;6;16;23;21;11;12;25;3;10;1;7;26;8;17
5;19;9;15;14;13;18;4;22;20;24;2;6;16;23;21;11;12;25;3;10;1;8;26;7;17;37;5984094
37;5984094;5;19;9;15;14;13;18;4;22;20;24;2;6;16;23;21;11;12;25;3;10;1;8;26;7;17
5;19;9;15;14;13;18;4;22;20;24;2;12;16;23;21;11;6;25;3;10;1;8;26;7;17;37;6018704
37;6018704;5;19;9;15;14;13;18;4;22;20;24;2;12;16;23;21;11;6;25;3;10;1;8;26;7;17
5;19;9;15;14;13;18;22;4;20;24;2;12;16;23;21;11;6;25;3;10;1;8;26;7;17;37;6018564
37;6018564;5;19;9;15;14;13;18;22;4;20;24;2;12;16;23;21;11;6;25;3;10;1;8;26;7;17
5;19;9;15;14;13;18;22;4;3;24;2;12;16;23;21;11;6;25;20;10;1;8;26;7;17;37;6084355
37;6084355;5;19;9;15;14;13;18;22;4;3;24;2;12;16;23;21;11;6;25;20;10;1;8;26;7;17
5;19;9;15;14;13;18;22;4;3;24;2;12;16;23;21;11;6;25;10;20;1;8;26;7;17;37;6065125
37;6065125;5;19;9;15;14;13;18;22;4;3;24;2;12;16;23;21;11;6;25;10;20;1;8;26;7;17
5;19;9;15;14;13;18;22;4;3;24;2;12;16;11;21;23;6;25;10;20;1;8;26;7;17;37;6059155
37;6059155;5;19;9;15;14;13;18;22;4;3;24;2;12;16;11;21;23;6;25;10;20;1;8;26;7;17
5;19;9;15;14;13;18;22;4;3;24;2;12;16;11;21;23;6;25;10;20;7;8;26;1;17;37;6119230
37;6119230;5;19;9;15;14;13;18;22;4;3;24;2;12;16;11;21;23;6;25;10;20;7;8;26;1;17
5;19;9;15;14;13;12;22;4;3;24;2;18;16;11;21;23;6;25;10;20;7;8;26;1;17;37;6125447
37;6125447;5;19;9;15;14;13;12;22;4;3;24;2;18;16;11;21;23;6;25;10;20;7;8;26;1;17
5;19;9;15;14;13;12;18;4;3;24;2;22;16;11;21;23;6;25;10;20;7;8;26;1;17;37;6118156
37;6118156;5;19;9;15;14;13;12;18;4;3;24;2;22;16;11;21;23;6;25;10;20;7;8;26;1;17
5;19;9;15;14;13;12;18;4;3;24;2;22;16;11;21;23;20;25;10;6;7;8;26;1;17;37;5981345
38;5981345;5;19;9;15;14;13;12;18;4;3;24;2;22;16;11;21;23;20;25;10;6;7;8;26;1;17
5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;21;23;20;25;10;6;7;8;26;1;17;38;6004201
38;6004201;5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;21;23;20;25;10;6;7;8;26;1;17
5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;21;23;20;25;10;17;7;8;26;1;6;38;6007291
38;6007291;5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;21;23;20;25;10;17;7;8;26;1;6
5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;6;23;20;25;10;17;7;8;26;1;21;38;6017532
38;6017532;5;19;9;15;14;13;12;18;2;3;24;4;22;16;11;6;23;20;25;10;17;7;8;26;1;21
5;25;9;15;14;13;12;18;2;3;24;4;22;16;11;6;23;20;19;10;17;7;8;26;1;21;38;5969572
38;5969572;5;25;9;15;14;13;12;18;2;3;24;4;22;16;11;6;23;20;19;10;17;7;8;26;1;21
5;25;9;15;14;13;12;18;2;21;24;4;22;16;11;6;23;20;19;10;17;7;8;26;1;3;38;5962481
38;5962481;5;25;9;15;14;13;12;18;2;21;24;4;22;16;11;6;23;20;19;10;17;7;8;26;1;3
22;25;9;15;14;13;12;18;2;21;24;4;5;16;11;6;23;20;19;10;17;7;8;26;1;3;38;5888225
38;5888225;22;25;9;15;14;13;12;18;2;21;24;4;5;16;11;6;23;20;19;10;17;7;8;26;1;3
22;25;13;15;14;9;12;18;2;21;24;4;5;16;11;6;23;20;19;10;17;7;8;26;1;3;38;5812934
38;5812934;22;25;13;15;14;9;12;18;2;21;24;4;5;16;11;6;23;20;19;10;17;7;8;26;1;3
22;25;19;15;14;9;12;18;2;21;24;4;5;16;11;6;23;20;13;10;17;7;8;26;1;3;38;5826533
38;5826533;22;25;19;15;14;9;12;18;2;21;24;4;5;16;11;6;23;20;13;10;17;7;8;26;1;3
22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;6;23;20;13;10;17;7;8;26;1;3;38;5826533
38;5826533;22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;6;23;20;13;10;17;7;8;26;1;3
22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;6;23;20;26;10;17;7;8;13;1;3;38;5834052
38;5834052;22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;6;23;20;26;10;17;7;8;13;1;3
22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;23;6;20;26;10;17;7;8;13;1;3;38;5830750
38;5830750;22;25;19;15;14;9;12;18;2;21;4;24;5;16;11;23;6;20;26;10;17;7;8;13;1;3
22;25;19;15;14;9;24;18;2;21;4;12;5;16;11;23;6;20;26;10;17;7;8;13;1;3;38;5773361
38;5773361;22;25;19;15;14;9;24;18;2;21;4;12;5;16;11;23;6;20;26;10;17;7;8;13;1;3
19;25;22;15;14;9;24;18;2;21;4;12;5;16;11;23;6;20;26;10;17;7;8;13;1;3;38;5760813
38;5760813;19;25;22;15;14;9;24;18;2;21;4;12;5;16;11;23;6;20;26;10;17;7;8;13;1;3
19;25;22;15;14;12;24;18;2;21;4;9;5;16;11;23;6;20;26;10;17;7;8;13;1;3;38;5798651
38;5798651;19;25;22;15;14;12;24;18;2;21;4;9;5;16;11;23;6;20;26;10;17;7;8;13;1;3
19;25;22;15;14;12;24;18;2;21;4;6;5;16;11;23;9;20;26;10;17;7;8;13;1;3;38;5780227
