"X1";"X5847262";"X6";"X1.1";"X5";"X2";"X13";"X22";"X15";"X23";"X9";"X25";"X14";"X10";"X7";"X19";"X16";"X21";"X18";"X4";"X17";"X12";"X20";"X26";"X11";"X3";"X8";"X24"
3;12;8;20;23;22;21;16;11;13;24;19;5;26;14;15;7;10;18;4;9;2;25;1;17;6;24;6057427
24;6057427;3;12;8;20;23;22;21;16;11;13;24;19;5;26;14;15;7;10;18;4;9;2;25;1;17;6
3;12;8;20;23;22;14;16;11;13;24;19;5;26;21;15;7;10;18;4;9;2;25;1;17;6;24;5950214
24;5950214;3;12;8;20;23;22;14;16;11;13;24;19;5;26;21;15;7;10;18;4;9;2;25;1;17;6
3;12;8;20;23;22;14;16;11;13;19;24;5;26;21;15;7;10;18;4;9;2;25;1;17;6;24;5932500
24;5932500;3;12;8;20;23;22;14;16;11;13;19;24;5;26;21;15;7;10;18;4;9;2;25;1;17;6
3;12;8;20;23;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;17;6;24;5945718
24;5945718;3;12;8;20;23;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;17;6
3;8;12;20;23;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;17;6;24;5931626
24;5931626;3;8;12;20;23;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;17;6
3;8;12;20;17;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;23;6;24;5913236
24;5913236;3;8;12;20;17;22;14;16;21;13;19;24;5;26;11;15;7;10;18;4;9;2;25;1;23;6
3;8;12;20;17;22;14;16;21;13;19;24;5;26;9;15;7;10;18;4;11;2;25;1;23;6;24;5874257
24;5874257;3;8;12;20;17;22;14;16;21;13;19;24;5;26;9;15;7;10;18;4;11;2;25;1;23;6
3;8;12;20;17;22;14;16;21;13;19;24;25;26;9;15;7;10;18;4;11;2;5;1;23;6;24;6115685
24;6115685;3;8;12;20;17;22;14;16;21;13;19;24;25;26;9;15;7;10;18;4;11;2;5;1;23;6
3;8;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;4;11;2;5;1;23;6;24;6113234
25;6113234;3;8;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;4;11;2;5;1;23;6
3;8;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;1;23;6;25;6112883
25;6112883;3;8;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;1;23;6
8;3;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;1;23;6;25;6124201
25;6124201;8;3;12;20;17;22;14;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;1;23;6
8;3;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;14;23;6;25;6206126
25;6206126;8;3;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;4;5;14;23;6
8;3;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;23;5;14;4;6;25;6126215
25;6126215;8;3;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;23;5;14;4;6
8;4;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;23;5;14;3;6;25;6177863
25;6177863;8;4;12;20;17;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;23;5;14;3;6
8;4;12;20;23;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;17;5;14;3;6;25;6187449
25;6187449;8;4;12;20;23;22;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;17;5;14;3;6
8;4;12;20;22;23;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;17;5;14;3;6;25;6168039
25;6168039;8;4;12;20;22;23;1;16;21;13;18;24;25;26;9;15;7;10;19;2;11;17;5;14;3;6
8;4;15;20;22;23;1;16;21;13;18;24;25;26;9;12;7;10;19;2;11;17;5;14;3;6;25;6161921
25;6161921;8;4;15;20;22;23;1;16;21;13;18;24;25;26;9;12;7;10;19;2;11;17;5;14;3;6
8;4;15;20;22;23;1;16;21;13;18;24;25;26;9;12;7;10;19;17;11;2;5;14;3;6;25;6161935
25;6161935;8;4;15;20;22;23;1;16;21;13;18;24;25;26;9;12;7;10;19;17;11;2;5;14;3;6
8;4;15;20;22;23;1;16;21;13;18;17;25;26;9;12;7;10;19;24;11;2;5;14;3;6;25;6162862
25;6162862;8;4;15;20;22;23;1;16;21;13;18;17;25;26;9;12;7;10;19;24;11;2;5;14;3;6
8;21;15;20;22;23;1;16;4;13;18;17;25;26;9;12;7;10;19;24;11;2;5;14;3;6;25;6094057
25;6094057;8;21;15;20;22;23;1;16;4;13;18;17;25;26;9;12;7;10;19;24;11;2;5;14;3;6
8;21;15;20;22;23;1;16;4;13;18;17;25;26;9;12;7;10;6;24;11;2;5;14;3;19;25;6104710
25;6104710;8;21;15;20;22;23;1;16;4;13;18;17;25;26;9;12;7;10;6;24;11;2;5;14;3;19
8;21;15;20;18;23;1;16;4;13;22;17;25;26;9;12;7;10;6;24;11;2;5;14;3;19;25;6280509
25;6280509;8;21;15;20;18;23;1;16;4;13;22;17;25;26;9;12;7;10;6;24;11;2;5;14;3;19
8;21;15;20;18;23;1;16;7;13;22;17;25;26;9;12;4;10;6;24;11;2;5;14;3;19;25;6278973
25;6278973;8;21;15;20;18;23;1;16;7;13;22;17;25;26;9;12;4;10;6;24;11;2;5;14;3;19
8;21;15;20;18;23;1;16;7;13;17;22;25;26;9;12;4;10;6;24;11;2;5;14;3;19;25;6279146
25;6279146;8;21;15;20;18;23;1;16;7;13;17;22;25;26;9;12;4;10;6;24;11;2;5;14;3;19
8;21;15;20;18;23;1;16;7;13;17;22;25;26;11;12;4;10;6;24;9;2;5;14;3;19;25;6298735
25;6298735;8;21;15;20;18;23;1;16;7;13;17;22;25;26;11;12;4;10;6;24;9;2;5;14;3;19
8;21;15;6;18;23;1;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19;25;6173642
25;6173642;8;21;15;6;18;23;1;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19
8;21;15;18;6;23;1;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19;25;6175202
25;6175202;8;21;15;18;6;23;1;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19
8;21;15;1;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19;25;5977311
25;5977311;8;21;15;1;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19
1;21;15;8;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19;25;5981232
26;5981232;1;21;15;8;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;14;3;19
1;21;14;8;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;15;3;19;26;5956844
26;5956844;1;21;14;8;6;23;18;16;7;13;17;22;25;26;11;12;4;10;20;24;9;2;5;15;3;19
1;21;14;8;6;23;18;16;9;13;17;22;25;26;11;12;4;10;20;24;7;2;5;15;3;19;26;6008590
26;6008590;1;21;14;8;6;23;18;16;9;13;17;22;25;26;11;12;4;10;20;24;7;2;5;15;3;19
1;21;14;8;6;23;18;16;19;13;17;22;25;26;11;12;4;10;20;24;7;2;5;15;3;9;26;6048186
26;6048186;1;21;14;8;6;23;18;16;19;13;17;22;25;26;11;12;4;10;20;24;7;2;5;15;3;9
1;21;14;8;6;23;7;16;19;13;17;22;25;26;11;12;4;10;20;24;18;2;5;15;3;9;26;6140359
26;6140359;1;21;14;8;6;23;7;16;19;13;17;22;25;26;11;12;4;10;20;24;18;2;5;15;3;9
1;21;14;8;6;23;7;16;13;19;17;22;25;26;11;12;4;10;20;24;18;2;5;15;3;9;26;6113439
26;6113439;1;21;14;8;6;23;7;16;13;19;17;22;25;26;11;12;4;10;20;24;18;2;5;15;3;9
1;21;14;22;6;23;7;16;13;19;17;8;25;26;11;12;4;10;20;24;18;2;5;15;3;9;26;6089806
26;6089806;1;21;14;22;6;23;7;16;13;19;17;8;25;26;11;12;4;10;20;24;18;2;5;15;3;9
1;21;14;22;6;23;7;17;13;19;16;8;25;26;11;12;4;10;20;24;18;2;5;15;3;9;26;6099250
26;6099250;1;21;14;22;6;23;7;17;13;19;16;8;25;26;11;12;4;10;20;24;18;2;5;15;3;9
1;21;14;22;6;23;7;17;13;19;16;8;25;4;11;12;26;10;20;24;18;2;5;15;3;9;26;6131481
26;6131481;1;21;14;22;6;23;7;17;13;19;16;8;25;4;11;12;26;10;20;24;18;2;5;15;3;9
1;21;2;22;6;23;7;17;13;19;16;8;25;4;11;12;26;10;20;24;18;14;5;15;3;9;26;6186361
26;6186361;1;21;2;22;6;23;7;17;13;19;16;8;25;4;11;12;26;10;20;24;18;14;5;15;3;9
1;21;2;22;6;23;3;17;13;19;16;8;25;4;11;12;26;10;20;24;18;14;5;15;7;9;26;6186700
26;6186700;1;21;2;22;6;23;3;17;13;19;16;8;25;4;11;12;26;10;20;24;18;14;5;15;7;9
1;21;2;22;18;23;3;17;13;19;16;8;25;4;11;12;26;10;20;24;6;14;5;15;7;9;26;6241658
26;6241658;1;21;2;22;18;23;3;17;13;19;16;8;25;4;11;12;26;10;20;24;6;14;5;15;7;9
1;21;2;11;18;23;3;17;13;19;16;8;25;4;22;12;26;10;20;24;6;14;5;15;7;9;26;6236622
26;6236622;1;21;2;11;18;23;3;17;13;19;16;8;25;4;22;12;26;10;20;24;6;14;5;15;7;9
1;21;2;11;18;23;3;17;13;19;6;8;25;4;22;12;26;10;20;24;16;14;5;15;7;9;26;6220174
26;6220174;1;21;2;11;18;23;3;17;13;19;6;8;25;4;22;12;26;10;20;24;16;14;5;15;7;9
1;21;2;11;18;26;3;17;13;19;6;8;25;4;22;12;23;10;20;24;16;14;5;15;7;9;26;6219916
26;6219916;1;21;2;11;18;26;3;17;13;19;6;8;25;4;22;12;23;10;20;24;16;14;5;15;7;9
1;21;2;11;18;26;6;17;13;19;3;8;25;4;22;12;23;10;20;24;16;14;5;15;7;9;26;6173719
26;6173719;1;21;2;11;18;26;6;17;13;19;3;8;25;4;22;12;23;10;20;24;16;14;5;15;7;9
1;21;2;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;16;14;5;15;7;9;26;5939997
26;5939997;1;21;2;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;16;14;5;15;7;9
1;2;21;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;16;14;5;15;7;9;26;5959708
26;5959708;1;2;21;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;16;14;5;15;7;9
1;2;16;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;21;14;5;15;7;9;26;5952573
26;5952573;1;2;16;11;10;26;6;17;13;19;3;8;25;4;22;12;23;18;20;24;21;14;5;15;7;9
13;2;16;11;10;26;6;17;1;19;3;8;25;4;22;12;23;18;20;24;21;14;5;15;7;9;26;5940977
26;5940977;13;2;16;11;10;26;6;17;1;19;3;8;25;4;22;12;23;18;20;24;21;14;5;15;7;9
13;25;16;11;10;26;6;17;1;19;3;8;2;4;22;12;23;18;20;24;21;14;5;15;7;9;26;5931858
27;5931858;13;25;16;11;10;26;6;17;1;19;3;8;2;4;22;12;23;18;20;24;21;14;5;15;7;9
13;25;16;11;10;26;9;17;1;19;3;8;2;4;22;12;23;18;20;24;21;14;5;15;7;6;27;5922196
27;5922196;13;25;16;11;10;26;9;17;1;19;3;8;2;4;22;12;23;18;20;24;21;14;5;15;7;6
13;25;16;11;10;26;9;17;1;19;3;8;18;4;22;12;23;2;20;24;21;14;5;15;7;6;27;5925262
27;5925262;13;25;16;11;10;26;9;17;1;19;3;8;18;4;22;12;23;2;20;24;21;14;5;15;7;6
13;25;16;11;7;26;9;17;1;19;3;8;18;4;22;12;23;2;20;24;21;14;5;15;10;6;27;5981699
27;5925262;13;25;16;11;10;26;9;17;1;19;3;8;18;4;22;12;23;2;20;24;21;14;5;15;7;6
13;25;16;11;10;26;9;17;1;19;3;8;4;18;22;12;23;2;20;24;21;14;5;15;7;6;27;5999986
27;5999986;13;25;16;11;10;26;9;17;1;19;3;8;4;18;22;12;23;2;20;24;21;14;5;15;7;6
13;25;16;11;10;26;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;14;1;15;7;6;27;5940886
27;5940886;13;25;16;11;10;26;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;14;1;15;7;6
13;25;16;11;10;1;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;14;26;15;7;6;27;5883650
27;5883650;13;25;16;11;10;1;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;14;26;15;7;6
13;14;16;11;10;1;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;25;26;15;7;6;27;5879127
27;5879127;13;14;16;11;10;1;9;17;5;19;3;8;4;18;22;12;23;2;20;24;21;25;26;15;7;6
13;14;16;11;10;1;9;17;12;19;3;8;4;18;22;5;23;2;20;24;21;25;26;15;7;6;27;5883922
27;5883922;13;14;16;11;10;1;9;17;12;19;3;8;4;18;22;5;23;2;20;24;21;25;26;15;7;6
13;14;10;11;16;1;9;17;12;19;3;8;4;18;22;5;23;2;20;24;21;25;26;15;7;6;27;5886608
27;5886608;13;14;10;11;16;1;9;17;12;19;3;8;4;18;22;5;23;2;20;24;21;25;26;15;7;6
13;14;10;11;16;1;9;17;12;19;3;8;4;18;22;21;23;2;20;24;5;25;26;15;7;6;27;5979304
27;5979304;13;14;10;11;16;1;9;17;12;19;3;8;4;18;22;21;23;2;20;24;5;25;26;15;7;6
13;14;10;11;16;1;4;17;12;19;3;8;9;18;22;21;23;2;20;24;5;25;26;15;7;6;27;5938230
27;5938230;13;14;10;11;16;1;4;17;12;19;3;8;9;18;22;21;23;2;20;24;5;25;26;15;7;6
13;14;10;11;16;1;4;17;12;19;3;8;6;18;22;21;23;2;20;24;5;25;26;15;7;9;27;5969257
27;5969257;13;14;10;11;16;1;4;17;12;19;3;8;6;18;22;21;23;2;20;24;5;25;26;15;7;9
13;24;10;11;16;1;4;17;12;19;3;8;6;18;22;21;23;2;20;14;5;25;26;15;7;9;27;5907602
27;5907602;13;24;10;11;16;1;4;17;12;19;3;8;6;18;22;21;23;2;20;14;5;25;26;15;7;9
13;24;3;11;16;1;4;17;12;19;10;8;6;18;22;21;23;2;20;14;5;25;26;15;7;9;27;5912995
27;5912995;13;24;3;11;16;1;4;17;12;19;10;8;6;18;22;21;23;2;20;14;5;25;26;15;7;9
13;24;3;11;16;9;4;17;12;19;10;8;6;18;22;21;23;2;20;14;5;25;26;15;7;1;27;5887284
27;5887284;13;24;3;11;16;9;4;17;12;19;10;8;6;18;22;21;23;2;20;14;5;25;26;15;7;1
13;24;3;11;16;9;4;17;12;14;10;8;6;18;22;21;23;2;20;19;5;25;26;15;7;1;27;5891921
27;5891921;13;24;3;11;16;9;4;17;12;14;10;8;6;18;22;21;23;2;20;19;5;25;26;15;7;1
11;24;3;13;16;9;4;17;12;14;10;8;6;18;22;21;23;2;20;19;5;25;26;15;7;1;27;5891124
27;5891124;11;24;3;13;16;9;4;17;12;14;10;8;6;18;22;21;23;2;20;19;5;25;26;15;7;1
11;24;3;13;16;9;4;17;12;14;10;8;6;18;22;21;23;19;20;2;5;25;26;15;7;1;27;5845852
27;5845852;11;24;3;13;16;9;4;17;12;14;10;8;6;18;22;21;23;19;20;2;5;25;26;15;7;1
11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;23;19;20;12;5;25;26;15;7;1;27;5831540
27;5831540;11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;23;19;20;12;5;25;26;15;7;1
11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;23;19;1;12;5;25;26;15;7;20;27;5885830
28;5831540;11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;23;19;20;12;5;25;26;15;7;1
11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;19;23;20;12;5;25;26;15;7;1;28;5866714
28;5831540;11;24;3;13;16;9;4;17;2;14;10;8;6;18;22;21;23;19;20;12;5;25;26;15;7;1
11;24;3;13;16;9;4;17;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;15;7;1;28;5853204
28;5853204;11;24;3;13;16;9;4;17;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;15;7;1
11;24;3;13;16;17;4;9;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;15;7;1;28;5863638
28;5863638;11;24;3;13;16;17;4;9;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;15;7;1
11;24;3;13;16;17;4;15;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;9;7;1;28;5913091
28;5913091;11;24;3;13;16;17;4;15;2;14;10;20;6;18;22;21;23;19;8;12;5;25;26;9;7;1
11;24;23;13;16;17;4;15;2;14;10;20;6;18;22;21;3;19;8;12;5;25;26;9;7;1;28;5918015
28;5918015;11;24;23;13;16;17;4;15;2;14;10;20;6;18;22;21;3;19;8;12;5;25;26;9;7;1
11;9;23;13;16;17;4;15;2;14;10;20;6;18;22;21;3;19;8;12;5;25;26;24;7;1;28;5949973
28;5949973;11;9;23;13;16;17;4;15;2;14;10;20;6;18;22;21;3;19;8;12;5;25;26;24;7;1
11;9;23;13;16;17;4;15;18;14;10;20;6;2;22;21;3;19;8;12;5;25;26;24;7;1;28;5991261
28;5991261;11;9;23;13;16;17;4;15;18;14;10;20;6;2;22;21;3;19;8;12;5;25;26;24;7;1
11;9;23;13;16;17;4;15;18;2;10;20;6;14;22;21;3;19;8;12;5;25;26;24;7;1;28;5911935
28;5911935;11;9;23;13;16;17;4;15;18;2;10;20;6;14;22;21;3;19;8;12;5;25;26;24;7;1
11;9;23;13;16;17;10;15;18;2;4;20;6;14;22;21;3;19;8;12;5;25;26;24;7;1;28;5954407
28;5954407;11;9;23;13;16;17;10;15;18;2;4;20;6;14;22;21;3;19;8;12;5;25;26;24;7;1
11;9;23;13;16;17;10;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;1;28;5992611
28;5992611;11;9;23;13;16;17;10;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;1
11;9;23;13;1;17;10;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;16;28;6011359
28;6011359;11;9;23;13;1;17;10;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;16
10;9;23;13;1;17;11;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;16;28;6004542
28;6004542;10;9;23;13;1;17;11;15;18;2;4;24;6;14;22;21;3;19;8;12;5;25;26;20;7;16
10;9;23;13;1;17;11;15;18;2;4;24;6;14;22;21;3;7;8;12;5;25;26;20;19;16;28;6036330
28;6036330;10;9;23;13;1;17;11;15;18;2;4;24;6;14;22;21;3;7;8;12;5;25;26;20;19;16
10;9;23;13;1;17;11;15;14;2;4;24;6;18;22;21;3;7;8;12;5;25;26;20;19;16;28;6038833
28;6038833;10;9;23;13;1;17;11;15;14;2;4;24;6;18;22;21;3;7;8;12;5;25;26;20;19;16
10;9;23;13;1;17;24;15;14;2;4;11;6;18;22;21;3;7;8;12;5;25;26;20;19;16;28;6044272
28;6044272;10;9;23;13;1;17;24;15;14;2;4;11;6;18;22;21;3;7;8;12;5;25;26;20;19;16
24;9;23;13;1;17;10;15;14;2;4;11;6;18;22;21;3;7;8;12;5;25;26;20;19;16;28;6041029
28;6041029;24;9;23;13;1;17;10;15;14;2;4;11;6;18;22;21;3;7;8;12;5;25;26;20;19;16
24;9;23;13;1;21;10;15;14;2;4;11;6;18;22;17;3;7;8;12;5;25;26;20;19;16;28;6051024
28;6041029;24;9;23;13;1;17;10;15;14;2;4;11;6;18;22;21;3;7;8;12;5;25;26;20;19;16
24;9;23;13;1;17;10;15;14;2;4;11;22;18;6;21;3;7;8;12;5;25;26;20;19;16;28;6049802
28;6049802;24;9;23;13;1;17;10;15;14;2;4;11;22;18;6;21;3;7;8;12;5;25;26;20;19;16
24;9;23;13;1;17;10;15;14;2;11;4;22;18;6;21;3;7;8;12;5;25;26;20;19;16;28;6050445
28;6050445;24;9;23;13;1;17;10;15;14;2;11;4;22;18;6;21;3;7;8;12;5;25;26;20;19;16
24;9;23;13;1;17;10;15;14;2;11;26;22;18;6;21;3;7;8;12;5;25;4;20;19;16;28;6071278
29;6071278;24;9;23;13;1;17;10;15;14;2;11;26;22;18;6;21;3;7;8;12;5;25;4;20;19;16
24;9;26;13;1;17;10;15;14;2;11;23;22;18;6;21;3;7;8;12;5;25;4;20;19;16;29;6072189
29;6072189;24;9;26;13;1;17;10;15;14;2;11;23;22;18;6;21;3;7;8;12;5;25;4;20;19;16
24;9;26;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;5;25;4;20;19;16;29;6073918
29;6073918;24;9;26;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;5;25;4;20;19;16
24;9;4;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;5;25;26;20;19;16;29;6058920
29;6058920;24;9;4;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;5;25;26;20;19;16
24;5;4;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;9;25;26;20;19;16;29;6028629
29;6028629;24;5;4;13;1;17;18;15;14;2;11;23;22;10;6;21;3;7;8;12;9;25;26;20;19;16
24;5;4;13;1;17;7;15;14;2;11;23;22;10;6;21;3;18;8;12;9;25;26;20;19;16;29;6013930
29;6013930;24;5;4;13;1;17;7;15;14;2;11;23;22;10;6;21;3;18;8;12;9;25;26;20;19;16
24;5;4;13;1;17;7;15;9;2;11;23;22;10;6;21;3;18;8;12;14;25;26;20;19;16;29;6006466
29;6006466;24;5;4;13;1;17;7;15;9;2;11;23;22;10;6;21;3;18;8;12;14;25;26;20;19;16
24;5;4;13;21;17;7;15;9;2;11;23;22;10;6;1;3;18;8;12;14;25;26;20;19;16;29;6013195
29;6013195;24;5;4;13;21;17;7;15;9;2;11;23;22;10;6;1;3;18;8;12;14;25;26;20;19;16
24;5;4;13;21;17;7;15;9;2;12;23;22;10;6;1;3;18;8;11;14;25;26;20;19;16;29;5996432
29;5996432;24;5;4;13;21;17;7;15;9;2;12;23;22;10;6;1;3;18;8;11;14;25;26;20;19;16
24;5;4;13;21;9;7;15;17;2;12;23;22;10;6;1;3;18;8;11;14;25;26;20;19;16;29;6041942
29;6041942;24;5;4;13;21;9;7;15;17;2;12;23;22;10;6;1;3;18;8;11;14;25;26;20;19;16
24;5;4;13;21;9;7;15;17;2;12;23;22;10;6;1;3;18;8;11;14;20;26;25;19;16;29;6036718
29;6036718;24;5;4;13;21;9;7;15;17;2;12;23;22;10;6;1;3;18;8;11;14;20;26;25;19;16
24;5;2;13;21;9;7;15;17;4;12;23;22;10;6;1;3;18;8;11;14;20;26;25;19;16;29;6019318
29;6019318;24;5;2;13;21;9;7;15;17;4;12;23;22;10;6;1;3;18;8;11;14;20;26;25;19;16
24;5;2;13;21;19;7;15;17;4;12;23;22;10;6;1;3;18;8;11;14;20;26;25;9;16;29;6036296
29;6036296;24;5;2;13;21;19;7;15;17;4;12;23;22;10;6;1;3;18;8;11;14;20;26;25;9;16
24;5;2;13;21;19;10;15;17;4;12;23;22;7;6;1;3;18;8;11;14;20;26;25;9;16;29;6034424
29;6034424;24;5;2;13;21;19;10;15;17;4;12;23;22;7;6;1;3;18;8;11;14;20;26;25;9;16
24;5;2;13;21;19;10;15;17;4;12;23;22;7;6;1;3;18;8;16;14;20;26;25;9;11;29;6028355
29;6028355;24;5;2;13;21;19;10;15;17;4;12;23;22;7;6;1;3;18;8;16;14;20;26;25;9;11
24;5;2;13;11;19;10;15;17;4;12;23;22;7;6;1;3;18;8;16;14;20;26;25;9;21;29;5984362
29;5984362;24;5;2;13;11;19;10;15;17;4;12;23;22;7;6;1;3;18;8;16;14;20;26;25;9;21
24;5;2;13;11;19;10;15;17;4;12;23;22;7;6;1;3;18;16;8;14;20;26;25;9;21;29;6015935
29;6015935;24;5;2;13;11;19;10;15;17;4;12;23;22;7;6;1;3;18;16;8;14;20;26;25;9;21
24;5;2;1;11;19;10;15;17;4;12;23;22;7;6;13;3;18;16;8;14;20;26;25;9;21;29;6062797
29;6062797;24;5;2;1;11;19;10;15;17;4;12;23;22;7;6;13;3;18;16;8;14;20;26;25;9;21
24;5;2;1;11;19;10;15;17;4;12;23;22;7;6;13;3;25;16;8;14;20;26;18;9;21;29;6226571
29;6226571;24;5;2;1;11;19;10;15;17;4;12;23;22;7;6;13;3;25;16;8;14;20;26;18;9;21
24;5;2;1;11;19;10;15;17;22;12;23;4;7;6;13;3;25;16;8;14;20;26;18;9;21;29;6243089
29;6243089;24;5;2;1;11;19;10;15;17;22;12;23;4;7;6;13;3;25;16;8;14;20;26;18;9;21
24;5;2;1;13;19;10;15;17;22;12;23;4;7;6;11;3;25;16;8;14;20;26;18;9;21;29;6234263
30;6234263;24;5;2;1;13;19;10;15;17;22;12;23;4;7;6;11;3;25;16;8;14;20;26;18;9;21
24;5;2;1;13;19;10;15;17;22;12;23;4;7;6;11;3;25;26;8;14;20;16;18;9;21;30;6244732
30;6244732;24;5;2;1;13;19;10;15;17;22;12;23;4;7;6;11;3;25;26;8;14;20;16;18;9;21
24;5;2;21;13;19;10;15;17;22;12;23;4;7;6;11;3;25;26;8;14;20;16;18;9;1;30;6198761
30;6198761;24;5;2;21;13;19;10;15;17;22;12;23;4;7;6;11;3;25;26;8;14;20;16;18;9;1
24;5;2;21;13;19;10;15;17;22;12;25;4;7;6;11;3;23;26;8;14;20;16;18;9;1;30;6206860
30;6206860;24;5;2;21;13;19;10;15;17;22;12;25;4;7;6;11;3;23;26;8;14;20;16;18;9;1
24;5;2;21;13;23;10;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;18;9;1;30;6137255
30;6137255;24;5;2;21;13;23;10;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;18;9;1
24;5;18;21;13;23;10;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;2;9;1;30;6106059
30;6106059;24;5;18;21;13;23;10;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;2;9;1
24;5;18;10;13;23;21;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;2;9;1;30;6060198
30;6060198;24;5;18;10;13;23;21;15;17;22;12;25;4;7;6;11;3;19;26;8;14;20;16;2;9;1
24;5;18;10;13;23;21;15;17;22;12;9;4;7;6;11;3;19;26;8;14;20;16;2;25;1;30;6157200
30;6157200;24;5;18;10;13;23;21;15;17;22;12;9;4;7;6;11;3;19;26;8;14;20;16;2;25;1
24;5;9;10;13;23;21;15;17;22;12;18;4;7;6;11;3;19;26;8;14;20;16;2;25;1;30;6206903
30;6206903;24;5;9;10;13;23;21;15;17;22;12;18;4;7;6;11;3;19;26;8;14;20;16;2;25;1
24;22;9;10;13;23;21;15;17;5;12;18;4;7;6;11;3;19;26;8;14;20;16;2;25;1;30;5709798
30;5709798;24;22;9;10;13;23;21;15;17;5;12;18;4;7;6;11;3;19;26;8;14;20;16;2;25;1
24;22;9;10;13;23;21;15;17;5;12;18;4;7;1;11;3;19;26;8;14;20;16;2;25;6;30;5776636
30;5776636;24;22;9;10;13;23;21;15;17;5;12;18;4;7;1;11;3;19;26;8;14;20;16;2;25;6
24;2;9;10;13;23;21;15;17;5;12;18;4;7;1;11;3;19;26;8;14;20;16;22;25;6;30;5774637
