"X1";"X5959322";"X18";"X7";"X6";"X15";"X12";"X4";"X16";"X23";"X1.1";"X19";"X20";"X10";"X25";"X13";"X22";"X17";"X24";"X11";"X5";"X3";"X8";"X26";"X21";"X2";"X9";"X14"
50;5774508;3;2;9;24;7;13;16;19;5;11;6;15;8;12;4;14;25;22;1;18;10;17;21;20;26;23
3;2;9;24;7;13;16;19;18;11;6;15;8;12;4;14;25;22;1;5;10;17;21;20;26;23;50;5892969
51;5892969;3;2;9;24;7;13;16;19;18;11;6;15;8;12;4;14;25;22;1;5;10;17;21;20;26;23
16;2;9;24;7;13;3;19;18;11;6;15;8;12;4;14;25;22;1;5;10;17;21;20;26;23;51;5890921
51;5890921;16;2;9;24;7;13;3;19;18;11;6;15;8;12;4;14;25;22;1;5;10;17;21;20;26;23
16;2;9;24;7;13;15;19;18;11;6;3;8;12;4;14;25;22;1;5;10;17;21;20;26;23;51;5921722
51;5921722;16;2;9;24;7;13;15;19;18;11;6;3;8;12;4;14;25;22;1;5;10;17;21;20;26;23
16;2;23;24;7;13;15;19;18;11;6;3;8;12;4;14;25;22;1;5;10;17;21;20;26;9;51;5902774
51;5902774;16;2;23;24;7;13;15;19;18;11;6;3;8;12;4;14;25;22;1;5;10;17;21;20;26;9
16;2;23;24;7;13;15;19;18;8;6;3;11;12;4;14;25;22;1;5;10;17;21;20;26;9;51;5890339
51;5890339;16;2;23;24;7;13;15;19;18;8;6;3;11;12;4;14;25;22;1;5;10;17;21;20;26;9
16;2;23;24;7;13;15;19;18;8;6;3;11;22;4;14;25;12;1;5;10;17;21;20;26;9;51;5881407
51;5881407;16;2;23;24;7;13;15;19;18;8;6;3;11;22;4;14;25;12;1;5;10;17;21;20;26;9
10;2;23;24;7;13;15;19;18;8;6;3;11;22;4;14;25;12;1;5;16;17;21;20;26;9;51;5880541
51;5880541;10;2;23;24;7;13;15;19;18;8;6;3;11;22;4;14;25;12;1;5;16;17;21;20;26;9
13;2;23;24;7;10;15;19;18;8;6;3;11;22;4;14;25;12;1;5;16;17;21;20;26;9;51;5877952
51;5877952;13;2;23;24;7;10;15;19;18;8;6;3;11;22;4;14;25;12;1;5;16;17;21;20;26;9
13;2;23;24;7;10;15;19;18;8;6;25;11;22;4;14;3;12;1;5;16;17;21;20;26;9;51;5936251
51;5936251;13;2;23;24;7;10;15;19;18;8;6;25;11;22;4;14;3;12;1;5;16;17;21;20;26;9
13;2;23;24;7;10;15;19;18;25;6;8;11;22;4;14;3;12;1;5;16;17;21;20;26;9;51;5909490
51;5909490;13;2;23;24;7;10;15;19;18;25;6;8;11;22;4;14;3;12;1;5;16;17;21;20;26;9
13;2;23;24;7;10;15;19;18;25;6;8;11;22;4;21;3;12;1;5;16;17;14;20;26;9;51;6013206
51;6013206;13;2;23;24;7;10;15;19;18;25;6;8;11;22;4;21;3;12;1;5;16;17;14;20;26;9
13;3;23;24;7;10;15;19;18;25;6;8;11;22;4;21;2;12;1;5;16;17;14;20;26;9;51;6036896
51;6036896;13;3;23;24;7;10;15;19;18;25;6;8;11;22;4;21;2;12;1;5;16;17;14;20;26;9
13;3;23;24;7;10;15;19;18;25;6;1;11;22;4;21;2;12;8;5;16;17;14;20;26;9;51;5963486
51;5963486;13;3;23;24;7;10;15;19;18;25;6;1;11;22;4;21;2;12;8;5;16;17;14;20;26;9
13;3;23;24;7;10;15;19;18;25;6;1;11;12;4;21;2;22;8;5;16;17;14;20;26;9;51;5967333
51;5967333;13;3;23;24;7;10;15;19;18;25;6;1;11;12;4;21;2;22;8;5;16;17;14;20;26;9
13;3;23;24;7;10;15;8;18;25;6;1;11;12;4;21;2;22;19;5;16;17;14;20;26;9;51;5949278
51;5949278;13;3;23;24;7;10;15;8;18;25;6;1;11;12;4;21;2;22;19;5;16;17;14;20;26;9
13;3;23;24;7;10;15;8;19;25;6;1;11;12;4;21;2;22;18;5;16;17;14;20;26;9;51;5944765
51;5944765;13;3;23;24;7;10;15;8;19;25;6;1;11;12;4;21;2;22;18;5;16;17;14;20;26;9
13;3;23;24;7;10;15;8;19;25;6;11;1;12;4;21;2;22;18;5;16;17;14;20;26;9;51;5952107
51;5952107;13;3;23;24;7;10;15;8;19;25;6;11;1;12;4;21;2;22;18;5;16;17;14;20;26;9
22;3;23;24;7;10;15;8;19;25;6;11;1;12;4;21;2;13;18;5;16;17;14;20;26;9;51;5935257
51;5935257;22;3;23;24;7;10;15;8;19;25;6;11;1;12;4;21;2;13;18;5;16;17;14;20;26;9
22;3;23;24;21;10;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;20;26;9;51;5944405
51;5944405;22;3;23;24;21;10;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;20;26;9
22;3;23;24;21;10;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20;51;6035965
51;6035965;22;3;23;24;21;10;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20
10;3;23;24;21;22;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20;51;6026873
52;6026873;10;3;23;24;21;22;15;8;19;25;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20
10;3;23;24;21;25;15;8;19;22;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20;52;6026811
52;6026811;10;3;23;24;21;25;15;8;19;22;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20
10;3;23;24;21;25;19;8;15;22;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20;52;6057498
52;6057498;10;3;23;24;21;25;19;8;15;22;6;11;1;12;4;7;2;13;18;5;16;17;14;9;26;20
10;3;23;24;21;25;19;8;15;22;6;11;1;12;4;7;2;13;18;20;16;17;14;9;26;5;52;5945485
52;5945485;10;3;23;24;21;25;19;8;15;22;6;11;1;12;4;7;2;13;18;20;16;17;14;9;26;5
10;3;23;24;21;12;19;8;15;22;6;11;1;25;4;7;2;13;18;20;16;17;14;9;26;5;52;5983514
52;5983514;10;3;23;24;21;12;19;8;15;22;6;11;1;25;4;7;2;13;18;20;16;17;14;9;26;5
10;3;23;24;21;12;19;8;6;22;15;11;1;25;4;7;2;13;18;20;16;17;14;9;26;5;52;5971594
52;5971594;10;3;23;24;21;12;19;8;6;22;15;11;1;25;4;7;2;13;18;20;16;17;14;9;26;5
10;3;23;24;21;12;19;8;6;22;15;11;26;25;4;7;2;13;18;20;16;17;14;9;1;5;52;6034293
52;6034293;10;3;23;24;21;12;19;8;6;22;15;11;26;25;4;7;2;13;18;20;16;17;14;9;1;5
10;3;23;24;13;12;19;8;6;22;15;11;26;25;4;7;2;21;18;20;16;17;14;9;1;5;52;5983154
52;5983154;10;3;23;24;13;12;19;8;6;22;15;11;26;25;4;7;2;21;18;20;16;17;14;9;1;5
10;3;23;24;13;12;19;26;6;22;15;11;8;25;4;7;2;21;18;20;16;17;14;9;1;5;52;5966112
52;5966112;10;3;23;24;13;12;19;26;6;22;15;11;8;25;4;7;2;21;18;20;16;17;14;9;1;5
10;3;6;24;13;12;19;26;23;22;15;11;8;25;4;7;2;21;18;20;16;17;14;9;1;5;52;5959556
52;5959556;10;3;6;24;13;12;19;26;23;22;15;11;8;25;4;7;2;21;18;20;16;17;14;9;1;5
10;3;6;24;13;12;19;26;23;11;15;22;8;25;4;7;2;21;18;20;16;17;14;9;1;5;52;5960268
52;5960268;10;3;6;24;13;12;19;26;23;11;15;22;8;25;4;7;2;21;18;20;16;17;14;9;1;5
10;3;6;24;13;12;19;26;23;14;15;22;8;25;4;7;2;21;18;20;16;17;11;9;1;5;52;6016698
52;6016698;10;3;6;24;13;12;19;26;23;14;15;22;8;25;4;7;2;21;18;20;16;17;11;9;1;5
10;2;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;21;18;20;16;17;11;9;1;5;52;5990108
52;5990108;10;2;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;21;18;20;16;17;11;9;1;5
10;9;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;21;18;20;16;17;11;2;1;5;52;5962477
52;5962477;10;9;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;21;18;20;16;17;11;2;1;5
10;9;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;18;21;20;16;17;11;2;1;5;52;5953257
52;5953257;10;9;6;24;13;12;19;26;23;14;15;22;8;25;4;7;3;18;21;20;16;17;11;2;1;5
10;9;6;13;24;12;19;26;23;14;15;22;8;25;4;7;3;18;21;20;16;17;11;2;1;5;52;5953237
52;5953237;10;9;6;13;24;12;19;26;23;14;15;22;8;25;4;7;3;18;21;20;16;17;11;2;1;5
10;9;6;13;24;12;17;26;23;14;15;22;8;25;4;7;3;18;21;20;16;19;11;2;1;5;52;5897886
52;5897886;10;9;6;13;24;12;17;26;23;14;15;22;8;25;4;7;3;18;21;20;16;19;11;2;1;5
10;9;6;13;24;12;17;26;23;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4;52;5911140
52;5911140;10;9;6;13;24;12;17;26;23;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4
17;9;6;13;24;12;10;26;23;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4;52;5914981
52;5914981;17;9;6;13;24;12;10;26;23;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4
23;9;6;13;24;12;10;26;17;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4;52;5929025
52;5929025;23;9;6;13;24;12;10;26;17;14;15;22;8;25;5;7;3;18;21;20;16;19;11;2;1;4
23;9;6;13;24;12;10;26;17;7;15;22;8;25;5;14;3;18;21;20;16;19;11;2;1;4;52;5929353
53;5929353;23;9;6;13;24;12;10;26;17;7;15;22;8;25;5;14;3;18;21;20;16;19;11;2;1;4
23;9;6;13;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;16;19;21;2;1;4;53;5949525
53;5949525;23;9;6;13;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;16;19;21;2;1;4
23;9;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;13;19;21;2;1;4;53;5959479
53;5959479;23;9;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;13;19;21;2;1;4
23;13;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;9;19;21;2;1;4;53;5983822
53;5983822;23;13;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;9;19;21;2;1;4
23;13;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;2;11;20;9;19;21;18;1;4;53;6128209
53;5983822;23;13;6;16;24;12;10;26;17;7;15;22;8;25;5;14;3;18;11;20;9;19;21;2;1;4
23;13;6;16;24;12;10;26;17;7;15;22;8;25;18;14;3;5;11;20;9;19;21;2;1;4;53;5897857
53;5897857;23;13;6;16;24;12;10;26;17;7;15;22;8;25;18;14;3;5;11;20;9;19;21;2;1;4
23;13;6;16;24;12;21;26;17;7;15;22;8;25;18;14;3;5;11;20;9;19;10;2;1;4;53;5934712
53;5934712;23;13;6;16;24;12;21;26;17;7;15;22;8;25;18;14;3;5;11;20;9;19;10;2;1;4
23;13;6;16;24;26;21;12;17;7;15;22;8;25;18;14;3;5;11;20;9;19;10;2;1;4;53;5921497
53;5921497;23;13;6;16;24;26;21;12;17;7;15;22;8;25;18;14;3;5;11;20;9;19;10;2;1;4
23;13;6;16;24;26;21;12;17;25;15;22;8;7;18;14;3;5;11;20;9;19;10;2;1;4;53;5904352
53;5904352;23;13;6;16;24;26;21;12;17;25;15;22;8;7;18;14;3;5;11;20;9;19;10;2;1;4
23;13;6;16;24;25;21;12;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;2;1;4;53;5903794
53;5903794;23;13;6;16;24;25;21;12;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;2;1;4
23;13;6;16;24;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;1;4;53;5935428
53;5935428;23;13;6;16;24;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;1;4
23;13;1;16;24;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;6;4;53;5965787
53;5965787;23;13;1;16;24;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;6;4
23;13;1;16;6;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;24;4;53;5970612
53;5970612;23;13;1;16;6;25;21;2;17;26;15;22;8;7;18;14;3;5;11;20;9;19;10;12;24;4
23;20;1;16;6;25;21;2;17;26;15;22;8;7;18;14;3;5;11;13;9;19;10;12;24;4;53;5954887
53;5954887;23;20;1;16;6;25;21;2;17;26;15;22;8;7;18;14;3;5;11;13;9;19;10;12;24;4
23;20;1;16;6;25;18;2;17;26;15;22;8;7;21;14;3;5;11;13;9;19;10;12;24;4;53;5943193
53;5943193;23;20;1;16;6;25;18;2;17;26;15;22;8;7;21;14;3;5;11;13;9;19;10;12;24;4
23;20;1;16;6;25;7;2;17;26;15;22;8;18;21;14;3;5;11;13;9;19;10;12;24;4;53;5919743
53;5919743;23;20;1;16;6;25;7;2;17;26;15;22;8;18;21;14;3;5;11;13;9;19;10;12;24;4
23;20;1;16;6;25;7;2;17;26;15;22;21;18;8;14;3;5;11;13;9;19;10;12;24;4;53;5918707
53;5918707;23;20;1;16;6;25;7;2;17;26;15;22;21;18;8;14;3;5;11;13;9;19;10;12;24;4
10;20;1;16;6;25;7;2;17;26;15;22;21;18;8;14;3;5;11;13;9;19;23;12;24;4;53;5917899
53;5917899;10;20;1;16;6;25;7;2;17;26;15;22;21;18;8;14;3;5;11;13;9;19;23;12;24;4
10;20;1;16;6;25;7;2;19;26;15;22;21;18;8;14;3;5;11;13;9;17;23;12;24;4;53;5828274
53;5828274;10;20;1;16;6;25;7;2;19;26;15;22;21;18;8;14;3;5;11;13;9;17;23;12;24;4
10;20;1;16;6;25;3;2;19;26;15;22;21;18;8;14;7;5;11;13;9;17;23;12;24;4;53;5837969
53;5837969;10;20;1;16;6;25;3;2;19;26;15;22;21;18;8;14;7;5;11;13;9;17;23;12;24;4
10;20;1;16;6;25;3;2;19;26;15;5;21;18;8;14;7;22;11;13;9;17;23;12;24;4;53;5875985
54;5875985;10;20;1;16;6;25;3;2;19;26;15;5;21;18;8;14;7;22;11;13;9;17;23;12;24;4
10;20;1;16;6;25;3;2;19;26;15;5;21;18;8;14;7;22;11;13;9;17;24;12;23;4;54;5860301
54;5860301;10;20;1;16;6;25;3;2;19;26;15;5;21;18;8;14;7;22;11;13;9;17;24;12;23;4
10;20;1;16;6;25;3;2;19;26;15;5;12;18;8;14;7;22;11;13;9;17;24;21;23;4;54;5854799
54;5854799;10;20;1;16;6;25;3;2;19;26;15;5;12;18;8;14;7;22;11;13;9;17;24;21;23;4
10;20;1;16;6;25;3;2;19;26;15;5;12;24;8;14;7;22;11;13;9;17;18;21;23;4;54;5995122
54;5854799;10;20;1;16;6;25;3;2;19;26;15;5;12;18;8;14;7;22;11;13;9;17;24;21;23;4
10;20;1;16;6;25;13;2;19;26;15;5;12;18;8;14;7;22;11;3;9;17;24;21;23;4;54;5865277
54;5865277;10;20;1;16;6;25;13;2;19;26;15;5;12;18;8;14;7;22;11;3;9;17;24;21;23;4
10;20;1;16;6;25;13;2;19;14;15;5;12;18;8;26;7;22;11;3;9;17;24;21;23;4;54;5851738
54;5851738;10;20;1;16;6;25;13;2;19;14;15;5;12;18;8;26;7;22;11;3;9;17;24;21;23;4
10;17;1;16;6;25;13;2;19;14;15;5;12;18;8;26;7;22;11;3;9;20;24;21;23;4;54;5827557
54;5827557;10;17;1;16;6;25;13;2;19;14;15;5;12;18;8;26;7;22;11;3;9;20;24;21;23;4
10;17;1;16;6;25;13;2;19;14;15;5;12;23;8;26;7;22;11;3;9;20;24;21;18;4;54;5813026
54;5813026;10;17;1;16;6;25;13;2;19;14;15;5;12;23;8;26;7;22;11;3;9;20;24;21;18;4
10;17;1;16;6;25;26;2;19;14;15;5;12;23;8;13;7;22;11;3;9;20;24;21;18;4;54;5811905
54;5811905;10;17;1;16;6;25;26;2;19;14;15;5;12;23;8;13;7;22;11;3;9;20;24;21;18;4
10;17;1;16;6;25;26;2;19;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;18;4;54;5802988
54;5802988;10;17;1;16;6;25;26;2;19;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;18;4
10;17;1;16;6;19;26;2;25;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;18;4;54;5813364
54;5813364;10;17;1;16;6;19;26;2;25;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;18;4
10;17;1;16;6;18;26;2;25;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;19;4;54;5826955
54;5826955;10;17;1;16;6;18;26;2;25;14;15;5;13;23;8;12;7;22;11;3;9;20;24;21;19;4
10;17;1;16;6;18;26;2;25;14;15;5;13;20;8;12;7;22;11;3;9;23;24;21;19;4;54;5769149
54;5769149;10;17;1;16;6;18;26;2;25;14;15;5;13;20;8;12;7;22;11;3;9;23;24;21;19;4
10;17;1;16;6;18;26;2;25;14;15;5;13;20;4;12;7;22;11;3;9;23;24;21;19;8;54;5717768
54;5717768;10;17;1;16;6;18;26;2;25;14;15;5;13;20;4;12;7;22;11;3;9;23;24;21;19;8
10;17;1;16;2;18;26;6;25;14;15;5;13;20;4;12;7;22;11;3;9;23;24;21;19;8;54;5714168
54;5714168;10;17;1;16;2;18;26;6;25;14;15;5;13;20;4;12;7;22;11;3;9;23;24;21;19;8
10;17;1;16;2;18;26;6;25;14;15;5;9;20;4;12;7;22;11;3;13;23;24;21;19;8;54;5617098
54;5617098;10;17;1;16;2;18;26;6;25;14;15;5;9;20;4;12;7;22;11;3;13;23;24;21;19;8
10;11;1;16;2;18;26;6;25;14;15;5;9;20;4;12;7;22;17;3;13;23;24;21;19;8;54;5633687
54;5633687;10;11;1;16;2;18;26;6;25;14;15;5;9;20;4;12;7;22;17;3;13;23;24;21;19;8
10;11;1;16;2;18;26;6;23;14;15;5;9;20;4;12;7;22;17;3;13;25;24;21;19;8;54;5614915
54;5614915;10;11;1;16;2;18;26;6;23;14;15;5;9;20;4;12;7;22;17;3;13;25;24;21;19;8
10;11;1;16;2;18;26;6;23;14;15;5;9;20;4;12;21;22;17;3;13;25;24;7;19;8;54;5633132
54;5633132;10;11;1;16;2;18;26;6;23;14;15;5;9;20;4;12;21;22;17;3;13;25;24;7;19;8
10;11;1;16;2;18;26;6;23;14;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4;54;5706997
54;5706997;10;11;1;16;2;18;26;6;23;14;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4
10;11;1;16;14;18;26;6;23;2;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4;54;5796656
55;5706997;10;11;1;16;2;18;26;6;23;14;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4
10;14;1;16;2;18;26;6;23;11;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4;55;5798771
55;5798771;10;14;1;16;2;18;26;6;23;11;15;5;9;20;8;12;21;22;17;3;13;25;24;7;19;4
10;14;1;16;2;18;26;6;9;11;15;5;23;20;8;12;21;22;17;3;13;25;24;7;19;4;55;5813362
55;5813362;10;14;1;16;2;18;26;6;9;11;15;5;23;20;8;12;21;22;17;3;13;25;24;7;19;4
10;14;1;16;2;18;26;6;9;11;15;5;23;20;4;12;21;22;17;3;13;25;24;7;19;8;55;5768428
55;5768428;10;14;1;16;2;18;26;6;9;11;15;5;23;20;4;12;21;22;17;3;13;25;24;7;19;8
7;14;1;16;2;18;26;6;9;11;15;5;23;20;4;12;21;22;17;3;13;25;24;10;19;8;55;5753418
55;5753418;7;14;1;16;2;18;26;6;9;11;15;5;23;20;4;12;21;22;17;3;13;25;24;10;19;8
7;14;1;16;2;18;26;13;9;11;15;5;23;20;4;12;21;22;17;3;6;25;24;10;19;8;55;5741846
55;5741846;7;14;1;16;2;18;26;13;9;11;15;5;23;20;4;12;21;22;17;3;6;25;24;10;19;8
7;14;1;16;2;18;26;13;9;11;15;6;23;20;4;12;21;22;17;3;5;25;24;10;19;8;55;6017933
55;5741846;7;14;1;16;2;18;26;13;9;11;15;5;23;20;4;12;21;22;17;3;6;25;24;10;19;8
7;14;1;16;2;18;26;13;9;11;15;5;23;20;4;12;21;22;17;6;3;25;24;10;19;8;55;5738480
55;5738480;7;14;1;16;2;18;26;13;9;11;15;5;23;20;4;12;21;22;17;6;3;25;24;10;19;8
7;18;1;16;2;14;26;13;9;11;15;5;23;20;4;12;21;22;17;6;3;25;24;10;19;8;55;5743354
55;5743354;7;18;1;16;2;14;26;13;9;11;15;5;23;20;4;12;21;22;17;6;3;25;24;10;19;8
7;18;1;16;2;14;26;13;9;11;15;5;23;20;21;12;4;22;17;6;3;25;24;10;19;8;55;5770293
55;5770293;7;18;1;16;2;14;26;13;9;11;15;5;23;20;21;12;4;22;17;6;3;25;24;10;19;8
7;9;1;16;2;14;26;13;18;11;15;5;23;20;21;12;4;22;17;6;3;25;24;10;19;8;55;5679216
55;5679216;7;9;1;16;2;14;26;13;18;11;15;5;23;20;21;12;4;22;17;6;3;25;24;10;19;8
7;9;1;16;2;14;26;4;18;11;15;5;23;20;21;12;13;22;17;6;3;25;24;10;19;8;55;5672836
55;5672836;7;9;1;16;2;14;26;4;18;11;15;5;23;20;21;12;13;22;17;6;3;25;24;10;19;8
7;9;1;16;2;14;26;4;5;11;15;18;23;20;21;12;13;22;17;6;3;25;24;10;19;8;55;5798887
55;5672836;7;9;1;16;2;14;26;4;18;11;15;5;23;20;21;12;13;22;17;6;3;25;24;10;19;8
7;25;1;16;2;14;26;4;18;11;15;5;23;20;21;12;13;22;17;6;3;9;24;10;19;8;55;5649258
55;5649258;7;25;1;16;2;14;26;4;18;11;15;5;23;20;21;12;13;22;17;6;3;9;24;10;19;8
7;25;1;16;2;14;26;4;18;22;15;5;23;20;21;12;13;11;17;6;3;9;24;10;19;8;55;5643864
55;5643864;7;25;1;16;2;14;26;4;18;22;15;5;23;20;21;12;13;11;17;6;3;9;24;10;19;8
7;25;1;16;2;14;26;4;18;22;15;17;23;20;21;12;13;11;5;6;3;9;24;10;19;8;55;5769493
55;5643864;7;25;1;16;2;14;26;4;18;22;15;5;23;20;21;12;13;11;17;6;3;9;24;10;19;8
7;25;1;16;2;14;26;4;18;22;15;5;23;20;21;12;13;11;9;6;3;17;24;10;19;8;55;5604885
55;5604885;7;25;1;16;2;14;26;4;18;22;15;5;23;20;21;12;13;11;9;6;3;17;24;10;19;8
7;25;1;16;24;14;26;4;18;22;15;5;23;20;21;12;13;11;9;6;3;17;2;10;19;8;55;5609232
55;5609232;7;25;1;16;24;14;26;4;18;22;15;5;23;20;21;12;13;11;9;6;3;17;2;10;19;8
7;25;1;16;24;14;26;4;18;22;15;5;23;10;21;12;13;11;9;6;3;17;2;20;19;8;55;5641950
55;5641950;7;25;1;16;24;14;26;4;18;22;15;5;23;10;21;12;13;11;9;6;3;17;2;20;19;8
7;25;1;16;12;14;26;4;18;22;15;5;23;10;21;24;13;11;9;6;3;17;2;20;19;8;55;5680347
55;5680347;7;25;1;16;12;14;26;4;18;22;15;5;23;10;21;24;13;11;9;6;3;17;2;20;19;8
7;25;1;16;21;14;26;4;18;22;15;5;23;10;12;24;13;11;9;6;3;17;2;20;19;8;55;5680518
56;5680518;7;25;1;16;21;14;26;4;18;22;15;5;23;10;12;24;13;11;9;6;3;17;2;20;19;8
7;25;1;16;21;14;26;18;4;22;15;5;23;10;12;24;13;11;9;6;3;17;2;20;19;8;56;5697438
56;5697438;7;25;1;16;21;14;26;18;4;22;15;5;23;10;12;24;13;11;9;6;3;17;2;20;19;8
7;25;1;16;21;6;26;18;4;22;15;5;23;10;12;24;13;11;9;14;3;17;2;20;19;8;56;5826586
56;5826586;7;25;1;16;21;6;26;18;4;22;15;5;23;10;12;24;13;11;9;14;3;17;2;20;19;8
7;25;1;16;21;6;26;18;4;22;15;5;23;12;10;24;13;11;9;14;3;17;2;20;19;8;56;5799899
56;5799899;7;25;1;16;21;6;26;18;4;22;15;5;23;12;10;24;13;11;9;14;3;17;2;20;19;8
7;25;1;16;21;6;26;18;4;22;15;5;23;12;10;19;13;11;9;14;3;17;2;20;24;8;56;5787506
56;5787506;7;25;1;16;21;6;26;18;4;22;15;5;23;12;10;19;13;11;9;14;3;17;2;20;24;8
7;25;1;16;21;6;26;18;4;22;15;5;23;12;2;19;13;11;9;14;3;17;10;20;24;8;56;5779409
56;5779409;7;25;1;16;21;6;26;18;4;22;15;5;23;12;2;19;13;11;9;14;3;17;10;20;24;8
7;13;1;16;21;6;26;18;4;22;15;5;23;12;2;19;25;11;9;14;3;17;10;20;24;8;56;5815143
56;5815143;7;13;1;16;21;6;26;18;4;22;15;5;23;12;2;19;25;11;9;14;3;17;10;20;24;8
23;13;1;16;21;6;26;18;4;22;15;5;7;12;2;19;25;11;9;14;3;17;10;20;24;8;56;5781808
56;5781808;23;13;1;16;21;6;26;18;4;22;15;5;7;12;2;19;25;11;9;14;3;17;10;20;24;8
23;11;1;16;21;6;26;18;4;22;15;5;7;12;2;19;25;13;9;14;3;17;10;20;24;8;56;5768684
56;5768684;23;11;1;16;21;6;26;18;4;22;15;5;7;12;2;19;25;13;9;14;3;17;10;20;24;8
23;11;1;16;21;6;13;18;4;22;15;5;7;12;2;19;25;26;9;14;3;17;10;20;24;8;56;5776845
56;5776845;23;11;1;16;21;6;13;18;4;22;15;5;7;12;2;19;25;26;9;14;3;17;10;20;24;8
23;11;1;16;21;6;13;18;4;7;15;5;22;12;2;19;25;26;9;14;3;17;10;20;24;8;56;5777439
56;5777439;23;11;1;16;21;6;13;18;4;7;15;5;22;12;2;19;25;26;9;14;3;17;10;20;24;8
23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;19;25;26;9;14;3;17;10;20;24;8;56;5786277
56;5786277;23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;19;25;26;9;14;3;17;10;20;24;8
23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;26;25;19;9;14;3;17;10;20;24;8;56;5770140
56;5770140;23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;26;25;19;9;14;3;17;10;20;24;8
23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;9;25;19;26;14;3;17;10;20;24;8;56;5795401
56;5795401;23;11;1;16;21;6;13;18;4;7;2;5;22;12;15;9;25;19;26;14;3;17;10;20;24;8
23;11;22;16;21;6;13;18;4;7;2;5;1;12;15;9;25;19;26;14;3;17;10;20;24;8;56;5764063
56;5764063;23;11;22;16;21;6;13;18;4;7;2;5;1;12;15;9;25;19;26;14;3;17;10;20;24;8
23;11;22;16;21;6;13;18;4;7;2;5;1;12;15;9;25;19;26;14;3;17;10;8;24;20;56;5856875
56;5856875;23;11;22;16;21;6;13;18;4;7;2;5;1;12;15;9;25;19;26;14;3;17;10;8;24;20
23;11;22;16;21;6;13;14;4;7;2;5;1;12;15;9;25;19;26;18;3;17;10;8;24;20;56;5885717
56;5885717;23;11;22;16;21;6;13;14;4;7;2;5;1;12;15;9;25;19;26;18;3;17;10;8;24;20
23;11;22;16;21;6;13;14;4;7;2;5;15;12;1;9;25;19;26;18;3;17;10;8;24;20;56;5914769
56;5914769;23;11;22;16;21;6;13;14;4;7;2;5;15;12;1;9;25;19;26;18;3;17;10;8;24;20
23;11;8;16;21;6;13;14;4;7;2;5;15;12;1;9;25;19;26;18;3;17;10;22;24;20;56;5873379
56;5873379;23;11;8;16;21;6;13;14;4;7;2;5;15;12;1;9;25;19;26;18;3;17;10;22;24;20
