"X1";"X5919072";"X6";"X18";"X25";"X12";"X24";"X8";"X3";"X13";"X4";"X5";"X9";"X11";"X21";"X17";"X2";"X26";"X14";"X22";"X23";"X1.1";"X20";"X10";"X15";"X19";"X16";"X7"
22;8;6;19;21;26;3;13;16;15;24;14;2;12;20;17;1;7;18;23;5;25;10;11;4;9;46;5920446
46;5920446;22;8;6;19;21;26;3;13;16;15;24;14;2;12;20;17;1;7;18;23;5;25;10;11;4;9
22;8;6;19;21;26;3;18;16;15;24;14;2;12;20;17;1;7;13;23;5;25;10;11;4;9;46;5932256
46;5932256;22;8;6;19;21;26;3;18;16;15;24;14;2;12;20;17;1;7;13;23;5;25;10;11;4;9
22;8;6;19;26;21;3;18;16;15;24;14;2;12;20;17;1;7;13;23;5;25;10;11;4;9;46;5933976
46;5933976;22;8;6;19;26;21;3;18;16;15;24;14;2;12;20;17;1;7;13;23;5;25;10;11;4;9
22;8;6;19;26;21;17;18;16;15;24;14;2;12;20;3;1;7;13;23;5;25;10;11;4;9;46;5915601
46;5915601;22;8;6;19;26;21;17;18;16;15;24;14;2;12;20;3;1;7;13;23;5;25;10;11;4;9
22;8;12;19;26;21;17;18;16;15;24;14;2;6;20;3;1;7;13;23;5;25;10;11;4;9;46;5929119
46;5929119;22;8;12;19;26;21;17;18;16;15;24;14;2;6;20;3;1;7;13;23;5;25;10;11;4;9
22;8;12;19;26;21;17;18;16;15;24;14;2;1;20;3;6;7;13;23;5;25;10;11;4;9;46;5937015
46;5937015;22;8;12;19;26;21;17;18;16;15;24;14;2;1;20;3;6;7;13;23;5;25;10;11;4;9
22;8;12;19;26;21;17;18;16;15;24;14;2;1;23;3;6;7;13;20;5;25;10;11;4;9;46;5954194
46;5954194;22;8;12;19;26;21;17;18;16;15;24;14;2;1;23;3;6;7;13;20;5;25;10;11;4;9
22;8;12;19;26;21;2;18;16;15;24;14;17;1;23;3;6;7;13;20;5;25;10;11;4;9;46;5939817
46;5939817;22;8;12;19;26;21;2;18;16;15;24;14;17;1;23;3;6;7;13;20;5;25;10;11;4;9
22;8;12;19;16;21;2;18;26;15;24;14;17;1;23;3;6;7;13;20;5;25;10;11;4;9;46;5932424
46;5932424;22;8;12;19;16;21;2;18;26;15;24;14;17;1;23;3;6;7;13;20;5;25;10;11;4;9
22;8;12;19;16;21;2;18;26;15;24;14;17;1;23;3;6;7;13;11;5;25;10;20;4;9;46;5957646
46;5957646;22;8;12;19;16;21;2;18;26;15;24;14;17;1;23;3;6;7;13;11;5;25;10;20;4;9
22;8;12;19;16;21;2;18;26;23;24;14;17;1;15;3;6;7;13;11;5;25;10;20;4;9;46;5962168
46;5962168;22;8;12;19;16;21;2;18;26;23;24;14;17;1;15;3;6;7;13;11;5;25;10;20;4;9
22;8;12;19;16;21;2;18;26;23;24;14;5;1;15;3;6;7;13;11;17;25;10;20;4;9;46;5746270
46;5746270;22;8;12;19;16;21;2;18;26;23;24;14;5;1;15;3;6;7;13;11;17;25;10;20;4;9
22;8;12;5;16;21;2;18;26;23;24;14;19;1;15;3;6;7;13;11;17;25;10;20;4;9;46;5806928
47;5806928;22;8;12;5;16;21;2;18;26;23;24;14;19;1;15;3;6;7;13;11;17;25;10;20;4;9
22;8;12;5;7;21;2;18;26;23;24;14;19;1;15;3;6;16;13;11;17;25;10;20;4;9;47;5850180
47;5850180;22;8;12;5;7;21;2;18;26;23;24;14;19;1;15;3;6;16;13;11;17;25;10;20;4;9
22;8;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;13;11;17;25;10;20;4;1;47;5955037
47;5955037;22;8;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;13;11;17;25;10;20;4;1
22;8;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;4;11;17;25;10;20;13;1;47;5961596
47;5961596;22;8;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;4;11;17;25;10;20;13;1
22;20;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;4;11;17;25;10;8;13;1;47;5902430
47;5902430;22;20;12;5;7;21;2;18;26;23;24;14;19;9;15;3;6;16;4;11;17;25;10;8;13;1
22;20;3;5;7;21;2;18;26;23;24;14;19;9;15;12;6;16;4;11;17;25;10;8;13;1;47;5972609
47;5972609;22;20;3;5;7;21;2;18;26;23;24;14;19;9;15;12;6;16;4;11;17;25;10;8;13;1
22;20;3;5;7;21;2;18;26;23;24;14;16;9;15;12;6;19;4;11;17;25;10;8;13;1;47;5930543
47;5930543;22;20;3;5;7;21;2;18;26;23;24;14;16;9;15;12;6;19;4;11;17;25;10;8;13;1
22;20;3;5;7;21;2;18;26;23;24;14;16;9;15;12;6;19;25;11;17;4;10;8;13;1;47;5991194
47;5991194;22;20;3;5;7;21;2;18;26;23;24;14;16;9;15;12;6;19;25;11;17;4;10;8;13;1
22;20;3;5;13;21;2;18;26;23;24;14;16;9;15;12;6;19;25;11;17;4;10;8;7;1;47;5964328
47;5964328;22;20;3;5;13;21;2;18;26;23;24;14;16;9;15;12;6;19;25;11;17;4;10;8;7;1
22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;12;6;19;25;21;17;4;10;8;7;1;47;5926983
47;5926983;22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;12;6;19;25;21;17;4;10;8;7;1
22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;12;6;19;25;21;10;4;17;8;7;1;47;5924685
47;5924685;22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;12;6;19;25;21;10;4;17;8;7;1
22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;25;6;19;12;21;10;4;17;8;7;1;47;5905603
47;5905603;22;20;3;5;13;11;2;18;26;23;24;14;16;9;15;25;6;19;12;21;10;4;17;8;7;1
22;20;3;5;13;11;2;18;26;23;24;19;16;9;15;25;6;14;12;21;10;4;17;8;7;1;47;5925284
47;5925284;22;20;3;5;13;11;2;18;26;23;24;19;16;9;15;25;6;14;12;21;10;4;17;8;7;1
18;20;3;5;13;11;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;17;8;7;1;47;6021675
47;6021675;18;20;3;5;13;11;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;17;8;7;1
18;20;3;5;13;11;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;7;8;17;1;47;6089549
47;6089549;18;20;3;5;13;11;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;7;8;17;1
18;20;3;5;13;1;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;7;8;17;11;47;6072500
47;6072500;18;20;3;5;13;1;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;7;8;17;11
18;7;3;5;13;1;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;20;8;17;11;47;6101285
47;6101285;18;7;3;5;13;1;2;22;26;23;24;19;16;9;15;25;6;14;12;21;10;4;20;8;17;11
18;7;3;5;13;1;2;22;26;23;24;19;16;14;15;25;6;9;12;21;10;4;20;8;17;11;47;6146626
47;6146626;18;7;3;5;13;1;2;22;26;23;24;19;16;14;15;25;6;9;12;21;10;4;20;8;17;11
18;7;4;5;13;1;2;22;26;23;24;19;16;14;15;25;6;9;12;21;10;3;20;8;17;11;47;6143273
47;6143273;18;7;4;5;13;1;2;22;26;23;24;19;16;14;15;25;6;9;12;21;10;3;20;8;17;11
18;7;4;5;13;1;2;22;26;23;24;20;16;14;15;25;6;9;12;21;10;3;19;8;17;11;47;6114902
47;6114902;18;7;4;5;13;1;2;22;26;23;24;20;16;14;15;25;6;9;12;21;10;3;19;8;17;11
18;7;4;5;13;1;2;22;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11;47;6107019
48;6107019;18;7;4;5;13;1;2;22;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11
18;7;4;5;13;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11;48;6095687
48;6095687;18;7;4;5;13;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11
18;7;4;5;13;22;2;1;26;23;24;20;16;14;9;25;6;12;15;21;10;3;19;8;17;11;48;6284662
48;6095687;18;7;4;5;13;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11
18;7;4;13;5;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11;48;6000687
48;6000687;18;7;4;13;5;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;11
11;7;4;13;5;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;18;48;5921167
48;5921167;11;7;4;13;5;22;2;1;26;23;24;20;16;14;12;25;6;9;15;21;10;3;19;8;17;18
11;7;4;13;5;22;2;1;26;23;24;20;15;14;12;25;6;9;16;21;10;3;19;8;17;18;48;5933493
48;5933493;11;7;4;13;5;22;2;1;26;23;24;20;15;14;12;25;6;9;16;21;10;3;19;8;17;18
11;15;4;13;5;22;2;1;26;23;24;20;7;14;12;25;6;9;16;21;10;3;19;8;17;18;48;5927439
48;5927439;11;15;4;13;5;22;2;1;26;23;24;20;7;14;12;25;6;9;16;21;10;3;19;8;17;18
11;15;4;13;5;22;2;1;26;23;24;20;7;14;12;25;21;9;16;6;10;3;19;8;17;18;48;5898299
48;5898299;11;15;4;13;5;22;2;1;26;23;24;20;7;14;12;25;21;9;16;6;10;3;19;8;17;18
11;15;4;13;7;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;19;8;17;18;48;5753929
48;5753929;11;15;4;13;7;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;19;8;17;18
19;15;4;13;7;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;11;8;17;18;48;5734985
48;5734985;19;15;4;13;7;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;11;8;17;18
19;7;4;13;15;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;11;8;17;18;48;5744927
48;5744927;19;7;4;13;15;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;11;8;17;18
19;7;4;13;15;22;2;1;26;23;24;20;6;14;12;25;21;9;16;5;10;3;11;8;17;18;48;5961309
48;5744927;19;7;4;13;15;22;2;1;26;23;24;20;5;14;12;25;21;9;16;6;10;3;11;8;17;18
19;7;4;13;15;22;2;1;26;23;24;20;5;14;10;25;21;9;16;6;12;3;11;8;17;18;48;5762464
48;5762464;19;7;4;13;15;22;2;1;26;23;24;20;5;14;10;25;21;9;16;6;12;3;11;8;17;18
19;7;4;13;15;22;2;1;26;23;24;20;5;14;10;25;6;9;16;21;12;3;11;8;17;18;48;5798597
48;5798597;19;7;4;13;15;22;2;1;26;23;24;20;5;14;10;25;6;9;16;21;12;3;11;8;17;18
19;7;4;13;15;22;2;1;26;23;24;20;17;14;10;25;6;9;16;21;12;3;11;8;5;18;48;5894133
48;5894133;19;7;4;13;15;22;2;1;26;23;24;20;17;14;10;25;6;9;16;21;12;3;11;8;5;18
19;7;4;13;15;22;2;1;26;23;24;12;17;14;10;25;6;9;16;21;20;3;11;8;5;18;48;5945839
48;5945839;19;7;4;13;15;22;2;1;26;23;24;12;17;14;10;25;6;9;16;21;20;3;11;8;5;18
19;7;4;13;15;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18;48;5932648
48;5932648;19;7;4;13;15;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18
19;15;4;13;7;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18;48;5930487
48;5930487;19;15;4;13;7;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18
4;15;19;13;7;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18;48;5937093
48;5937093;4;15;19;13;7;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18
4;15;19;13;7;17;2;1;26;23;24;12;22;6;10;25;14;9;16;21;20;3;11;8;5;18;48;5959207
48;5937093;4;15;19;13;7;17;2;1;26;23;24;12;22;14;10;25;6;9;16;21;20;3;11;8;5;18
4;15;19;13;7;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;3;26;8;5;18;48;5944689
49;5944689;4;15;19;13;7;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;3;26;8;5;18
4;15;7;13;19;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;3;26;8;5;18;49;5933014
49;5933014;4;15;7;13;19;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;3;26;8;5;18
3;15;7;13;19;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;4;26;8;5;18;49;5935576
49;5935576;3;15;7;13;19;17;2;1;11;23;24;12;22;14;10;25;6;9;16;21;20;4;26;8;5;18
23;15;7;13;19;17;2;1;11;3;24;12;22;14;10;25;6;9;16;21;20;4;26;8;5;18;49;5863604
49;5863604;23;15;7;13;19;17;2;1;11;3;24;12;22;14;10;25;6;9;16;21;20;4;26;8;5;18
23;15;7;13;19;17;2;1;11;3;24;12;8;14;10;25;6;9;16;21;20;4;26;22;5;18;49;5851364
49;5851364;23;15;7;13;19;17;2;1;11;3;24;12;8;14;10;25;6;9;16;21;20;4;26;22;5;18
16;15;7;13;19;17;2;1;11;3;24;12;8;14;10;25;6;9;23;21;20;4;26;22;5;18;49;5857035
49;5857035;16;15;7;13;19;17;2;1;11;3;24;12;8;14;10;25;6;9;23;21;20;4;26;22;5;18
16;15;7;13;10;17;2;1;11;3;24;12;8;14;19;25;6;9;23;21;20;4;26;22;5;18;49;5856543
49;5856543;16;15;7;13;10;17;2;1;11;3;24;12;8;14;19;25;6;9;23;21;20;4;26;22;5;18
16;15;7;13;10;6;2;1;11;3;24;12;8;14;19;25;17;9;23;21;20;4;26;22;5;18;49;5870196
49;5870196;16;15;7;13;10;6;2;1;11;3;24;12;8;14;19;25;17;9;23;21;20;4;26;22;5;18
16;15;7;13;10;6;2;1;11;3;24;12;8;14;19;25;17;5;23;21;20;4;26;22;9;18;49;5839950
49;5839950;16;15;7;13;10;6;2;1;11;3;24;12;8;14;19;25;17;5;23;21;20;4;26;22;9;18
16;15;3;13;10;6;2;1;11;7;24;12;8;14;19;25;17;5;23;21;20;4;26;22;9;18;49;5902310
49;5902310;16;15;3;13;10;6;2;1;11;7;24;12;8;14;19;25;17;5;23;21;20;4;26;22;9;18
16;15;3;13;10;6;2;1;11;7;24;12;8;14;19;25;17;5;23;21;20;4;26;22;18;9;49;5902310
49;5902310;16;15;3;13;10;6;2;1;11;7;24;12;8;14;19;25;17;5;23;21;20;4;26;22;18;9
16;15;3;13;10;6;2;14;11;7;24;12;8;1;19;25;17;5;23;21;20;4;26;22;18;9;49;5995417
49;5902310;16;15;3;13;10;6;2;1;11;7;24;12;8;14;19;25;17;5;23;21;20;4;26;22;18;9
16;15;3;13;10;6;2;1;26;7;24;12;8;14;19;25;17;5;23;21;20;4;11;22;18;9;49;5894532
49;5894532;16;15;3;13;10;6;2;1;26;7;24;12;8;14;19;25;17;5;23;21;20;4;11;22;18;9
16;15;3;13;10;6;2;1;26;7;24;12;5;14;19;25;17;8;23;21;20;4;11;22;18;9;49;5781995
49;5781995;16;15;3;13;10;6;2;1;26;7;24;12;5;14;19;25;17;8;23;21;20;4;11;22;18;9
16;15;3;13;10;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;20;4;11;22;18;9;49;5790647
49;5790647;16;15;3;13;10;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;20;4;11;22;18;9
16;15;3;13;20;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9;49;5766202
49;5766202;16;15;3;13;20;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9
16;20;3;13;15;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9;49;5771103
49;5771103;16;20;3;13;15;6;7;1;26;2;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9
16;20;3;2;15;6;7;1;26;13;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9;49;5776650
49;5776650;16;20;3;2;15;6;7;1;26;13;24;12;5;14;19;25;17;8;23;21;10;4;11;22;18;9
16;20;3;2;8;6;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;4;11;22;18;9;49;5771032
49;5771032;16;20;3;2;8;6;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;4;11;22;18;9
16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;4;11;22;18;6;49;5762857
49;5762857;16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;4;11;22;18;6
16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;11;4;22;18;6;49;5733672
50;5733672;16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;10;11;4;22;18;6
16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;4;11;10;22;18;6;50;5734287
50;5734287;16;20;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;4;11;10;22;18;6
16;11;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;4;20;10;22;18;6;50;5779092
50;5779092;16;11;3;2;8;9;7;1;26;13;24;12;5;14;19;25;17;15;23;21;4;20;10;22;18;6
16;11;3;2;8;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;22;18;6;50;5793791
50;5793791;16;11;3;2;8;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;22;18;6
16;11;3;22;8;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;2;18;6;50;5796674
50;5796674;16;11;3;22;8;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;2;18;6
16;11;3;22;18;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;2;8;6;50;5826613
50;5826613;16;11;3;22;18;9;7;1;26;13;24;15;5;14;19;25;17;12;23;21;4;20;10;2;8;6
16;11;3;22;18;9;7;1;26;13;24;15;5;14;19;25;17;12;6;21;4;20;10;2;8;23;50;5827776
50;5827776;16;11;3;22;18;9;7;1;26;13;24;15;5;14;19;25;17;12;6;21;4;20;10;2;8;23
16;11;3;22;18;9;7;15;26;13;24;1;5;14;19;25;17;12;6;21;4;20;10;2;8;23;50;5840144
50;5840144;16;11;3;22;18;9;7;15;26;13;24;1;5;14;19;25;17;12;6;21;4;20;10;2;8;23
16;11;3;9;18;22;7;15;26;13;24;1;5;14;19;25;17;12;6;21;4;20;10;2;8;23;50;5973422
50;5973422;16;11;3;9;18;22;7;15;26;13;24;1;5;14;19;25;17;12;6;21;4;20;10;2;8;23
16;11;3;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;10;2;8;23;50;5971318
50;5971318;16;11;3;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;10;2;8;23
16;11;2;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;10;3;8;23;50;6015704
50;6015704;16;11;2;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;10;3;8;23
16;11;2;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;3;10;8;23;50;6015704
50;6015704;16;11;2;9;18;22;7;15;17;13;24;1;5;14;19;25;26;12;6;21;4;20;3;10;8;23
16;11;2;9;18;22;7;15;17;13;24;1;5;14;10;25;26;12;6;21;4;20;3;19;8;23;50;6061928
50;6061928;16;11;2;9;18;22;7;15;17;13;24;1;5;14;10;25;26;12;6;21;4;20;3;19;8;23
16;11;2;9;4;22;7;15;17;13;24;1;5;14;10;25;26;12;6;21;18;20;3;19;8;23;50;6092251
50;6092251;16;11;2;9;4;22;7;15;17;13;24;1;5;14;10;25;26;12;6;21;18;20;3;19;8;23
16;11;6;9;4;22;7;15;17;13;24;1;5;14;10;25;26;12;2;21;18;20;3;19;8;23;50;6075721
50;6075721;16;11;6;9;4;22;7;15;17;13;24;1;5;14;10;25;26;12;2;21;18;20;3;19;8;23
16;11;6;9;4;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;20;3;19;8;23;50;6005158
50;6005158;16;11;6;9;4;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;20;3;19;8;23
16;11;6;9;23;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;20;3;19;8;4;50;6011786
50;6011786;16;11;6;9;23;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;20;3;19;8;4
16;11;6;9;23;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4;50;5988522
50;5988522;16;11;6;9;23;22;7;15;17;13;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4
7;11;6;9;23;22;16;15;17;13;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4;50;5997430
50;5997430;7;11;6;9;23;22;16;15;17;13;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4
7;11;6;9;23;22;13;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4;50;6000175
50;6000175;7;11;6;9;23;22;13;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;4
7;11;6;9;23;22;4;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;13;50;5988330
51;5988330;7;11;6;9;23;22;4;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;20;19;8;13
7;11;20;9;23;22;4;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;6;19;8;13;51;5986149
51;5986149;7;11;20;9;23;22;4;15;17;16;24;1;5;2;10;25;26;12;14;21;18;3;6;19;8;13
7;11;20;9;23;22;4;15;17;16;24;1;5;2;26;25;10;12;14;21;18;3;6;19;8;13;51;6007165
51;6007165;7;11;20;9;23;22;4;15;17;16;24;1;5;2;26;25;10;12;14;21;18;3;6;19;8;13
7;11;20;9;23;22;4;15;8;16;24;1;5;2;26;25;10;12;14;21;18;3;6;19;17;13;51;6010201
51;6010201;7;11;20;9;23;22;4;15;8;16;24;1;5;2;26;25;10;12;14;21;18;3;6;19;17;13
7;24;20;9;23;22;4;15;8;16;11;1;5;2;26;25;10;12;14;21;18;3;6;19;17;13;51;5988578
51;5988578;7;24;20;9;23;22;4;15;8;16;11;1;5;2;26;25;10;12;14;21;18;3;6;19;17;13
7;24;20;9;23;22;4;15;17;16;11;1;5;2;26;25;10;12;14;21;18;3;6;19;8;13;51;5985542
51;5985542;7;24;20;9;23;22;4;15;17;16;11;1;5;2;26;25;10;12;14;21;18;3;6;19;8;13
7;24;20;9;23;22;4;15;17;21;11;1;5;2;26;25;10;12;14;16;18;3;6;19;8;13;51;5921050
51;5921050;7;24;20;9;23;22;4;15;17;21;11;1;5;2;26;25;10;12;14;16;18;3;6;19;8;13
7;24;1;9;23;22;4;15;17;21;11;20;5;2;26;25;10;12;14;16;18;3;6;19;8;13;51;5855348
51;5855348;7;24;1;9;23;22;4;15;17;21;11;20;5;2;26;25;10;12;14;16;18;3;6;19;8;13
7;24;1;9;23;22;16;15;17;21;11;20;5;2;26;25;10;12;14;4;18;3;6;19;8;13;51;5858769
51;5858769;7;24;1;9;23;22;16;15;17;21;11;20;5;2;26;25;10;12;14;4;18;3;6;19;8;13
7;24;1;9;23;22;16;15;17;21;11;20;5;25;26;2;10;12;14;4;18;3;6;19;8;13;51;5853183
51;5853183;7;24;1;9;23;22;16;15;17;21;11;20;5;25;26;2;10;12;14;4;18;3;6;19;8;13
7;24;1;9;23;17;16;15;22;21;11;20;5;25;26;2;10;12;14;4;18;3;6;19;8;13;51;5853081
51;5853081;7;24;1;9;23;17;16;15;22;21;11;20;5;25;26;2;10;12;14;4;18;3;6;19;8;13
7;24;1;9;23;17;16;14;22;21;11;20;5;25;26;2;10;12;15;4;18;3;6;19;8;13;51;5875327
51;5875327;7;24;1;9;23;17;16;14;22;21;11;20;5;25;26;2;10;12;15;4;18;3;6;19;8;13
7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;15;4;18;25;6;19;8;13;51;5852728
51;5852728;7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;15;4;18;25;6;19;8;13
7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;15;18;4;25;6;19;8;13;51;5854170
51;5854170;7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;15;18;4;25;6;19;8;13
7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;13;18;4;25;6;19;8;15;51;5857209
51;5857209;7;24;1;9;23;17;16;14;22;21;11;20;5;3;26;2;10;12;13;18;4;25;6;19;8;15
7;24;1;9;17;23;16;14;22;21;11;20;5;3;26;2;10;12;13;18;4;25;6;19;8;15;51;5850730
51;5850730;7;24;1;9;17;23;16;14;22;21;11;20;5;3;26;2;10;12;13;18;4;25;6;19;8;15
7;24;1;9;17;23;16;14;4;21;11;20;5;3;26;2;10;12;13;18;22;25;6;19;8;15;51;5827850
51;5827850;7;24;1;9;17;23;16;14;4;21;11;20;5;3;26;2;10;12;13;18;22;25;6;19;8;15
7;18;1;9;17;23;16;14;4;21;11;20;5;3;26;2;10;12;13;24;22;25;6;19;8;15;51;5787463
51;5787463;7;18;1;9;17;23;16;14;4;21;11;20;5;3;26;2;10;12;13;24;22;25;6;19;8;15
7;18;1;9;17;23;16;14;4;21;8;20;5;3;26;2;10;12;13;24;22;25;6;19;11;15;51;5798773
51;5798773;7;18;1;9;17;23;16;14;4;21;8;20;5;3;26;2;10;12;13;24;22;25;6;19;11;15
7;18;3;9;17;23;16;14;4;21;8;20;5;1;26;2;10;12;13;24;22;25;6;19;11;15;51;5775757
51;5775757;7;18;3;9;17;23;16;14;4;21;8;20;5;1;26;2;10;12;13;24;22;25;6;19;11;15
7;18;3;9;17;23;16;14;4;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;11;13;51;5763361
52;5763361;7;18;3;9;17;23;16;14;4;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;11;13
7;23;3;9;17;18;16;14;4;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;11;13;52;5701302
52;5701302;7;23;3;9;17;18;16;14;4;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;11;13
7;23;3;9;17;18;16;14;11;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;4;13;52;5717875
52;5717875;7;23;3;9;17;18;16;14;11;21;8;20;5;1;26;2;10;12;15;24;22;25;6;19;4;13
7;23;3;9;17;18;16;14;20;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13;52;5722805
52;5722805;7;23;3;9;17;18;16;14;20;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13
7;17;3;9;23;18;16;14;20;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13;52;5723650
52;5723650;7;17;3;9;23;18;16;14;20;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13
20;17;3;9;23;18;16;14;7;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13;52;5768911
52;5768911;20;17;3;9;23;18;16;14;7;21;8;11;5;1;26;2;10;12;15;24;22;25;6;19;4;13
20;17;3;9;23;18;16;14;7;21;8;1;5;11;26;2;10;12;15;24;22;25;6;19;4;13;52;5764630
52;5764630;20;17;3;9;23;18;16;14;7;21;8;1;5;11;26;2;10;12;15;24;22;25;6;19;4;13
20;17;3;9;8;18;16;14;7;21;23;1;5;11;26;2;10;12;15;24;22;25;6;19;4;13;52;5814327
