"X1";"X6002801";"X16";"X22";"X20";"X4";"X15";"X7";"X21";"X11";"X10";"X13";"X19";"X6";"X14";"X25";"X1.1";"X9";"X3";"X2";"X8";"X24";"X5";"X18";"X26";"X12";"X17";"X23"
15;14;4;20;16;5;6;18;2;12;1;23;17;3;24;25;19;8;21;26;10;11;22;9;7;13;36;5943685
36;5943685;15;14;4;20;16;5;6;18;2;12;1;23;17;3;24;25;19;8;21;26;10;11;22;9;7;13
15;14;4;20;16;5;6;18;2;23;1;12;17;3;24;25;19;8;21;26;10;11;22;9;7;13;36;5934030
36;5934030;15;14;4;20;16;5;6;18;2;23;1;12;17;3;24;25;19;8;21;26;10;11;22;9;7;13
15;14;4;20;16;5;6;18;2;23;1;12;17;3;24;25;19;8;21;26;10;11;9;22;7;13;36;5934030
36;5934030;15;14;4;20;16;5;6;18;2;23;1;12;17;3;24;25;19;8;21;26;10;11;9;22;7;13
15;14;4;20;16;3;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;9;22;7;13;36;5862915
36;5862915;15;14;4;20;16;3;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;9;22;7;13
12;14;4;20;16;3;6;18;2;23;1;15;17;5;24;25;19;8;21;26;10;11;9;22;7;13;36;5884241
36;5862915;15;14;4;20;16;3;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;9;22;7;13
15;14;4;20;16;9;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;3;22;7;13;36;5742398
36;5742398;15;14;4;20;16;9;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;3;22;7;13
15;14;4;20;16;9;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;13;22;7;3;36;5780821
36;5780821;15;14;4;20;16;9;6;18;2;23;1;12;17;5;24;25;19;8;21;26;10;11;13;22;7;3
15;14;4;20;12;9;6;18;2;23;1;16;17;5;24;25;19;8;21;26;10;11;13;22;7;3;36;5804762
36;5804762;15;14;4;20;12;9;6;18;2;23;1;16;17;5;24;25;19;8;21;26;10;11;13;22;7;3
15;14;4;20;12;9;22;18;2;23;1;16;17;5;24;25;19;8;21;26;10;11;13;6;7;3;36;5808851
36;5808851;15;14;4;20;12;9;22;18;2;23;1;16;17;5;24;25;19;8;21;26;10;11;13;6;7;3
15;14;4;20;12;10;22;18;2;23;1;16;17;5;24;25;19;8;21;26;9;11;13;6;7;3;36;5939427
36;5939427;15;14;4;20;12;10;22;18;2;23;1;16;17;5;24;25;19;8;21;26;9;11;13;6;7;3
15;14;4;20;12;10;23;18;2;22;1;16;17;5;24;25;19;8;21;26;9;11;13;6;7;3;36;5939526
36;5939526;15;14;4;20;12;10;23;18;2;22;1;16;17;5;24;25;19;8;21;26;9;11;13;6;7;3
15;14;4;20;12;10;21;18;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;3;36;5959846
36;5959846;15;14;4;20;12;10;21;18;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;3
15;14;4;20;12;10;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;18;36;6030967
36;6030967;15;14;4;20;12;10;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;18
15;14;4;10;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;18;36;5986770
36;5986770;15;14;4;10;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;11;13;6;7;18
15;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;10;13;6;7;18;36;5986248
36;5986248;15;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;10;13;6;7;18
15;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;10;13;6;18;7;36;5986248
36;5986248;15;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;26;9;10;13;6;18;7
26;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;15;9;10;13;6;18;7;36;5992340
36;5992340;26;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;8;23;15;9;10;13;6;18;7
26;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;10;23;15;9;8;13;6;18;7;36;5946594
37;5946594;26;14;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;10;23;15;9;8;13;6;18;7;37;5924892
37;5924892;14;26;4;11;12;20;21;3;2;22;1;16;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;20;21;3;2;22;16;1;17;5;24;25;19;10;23;15;9;8;13;6;18;7;37;5919530
37;5919530;14;26;4;11;12;20;21;3;2;22;16;1;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;1;21;3;2;22;16;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7;37;5940583
37;5940583;14;26;4;11;12;1;21;3;2;22;16;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;1;16;3;2;22;21;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7;37;5933754
37;5933754;14;26;4;11;12;1;16;3;2;22;21;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;1;3;16;2;22;21;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7;37;5929528
37;5929528;14;26;4;11;12;1;3;16;2;22;21;20;17;5;24;25;19;10;23;15;9;8;13;6;18;7
14;26;4;11;12;1;3;16;2;22;21;20;17;5;24;25;19;10;23;15;13;8;9;6;18;7;37;5952336
37;5952336;14;26;4;11;12;1;3;16;2;22;21;20;17;5;24;25;19;10;23;15;13;8;9;6;18;7
14;26;4;11;12;23;3;16;2;22;21;20;17;5;24;25;19;10;1;15;13;8;9;6;18;7;37;5899982
37;5899982;14;26;4;11;12;23;3;16;2;22;21;20;17;5;24;25;19;10;1;15;13;8;9;6;18;7
14;26;4;11;12;23;3;16;2;22;21;20;17;5;8;25;19;10;1;15;13;24;9;6;18;7;37;5910041
37;5910041;14;26;4;11;12;23;3;16;2;22;21;20;17;5;8;25;19;10;1;15;13;24;9;6;18;7
6;26;4;11;12;23;3;16;2;22;21;20;17;5;8;25;19;10;1;15;13;24;9;14;18;7;37;5950029
37;5950029;6;26;4;11;12;23;3;16;2;22;21;20;17;5;8;25;19;10;1;15;13;24;9;14;18;7
6;26;4;11;12;23;3;16;2;22;21;20;19;5;8;25;17;10;1;15;13;24;9;14;18;7;37;5943737
37;5943737;6;26;4;11;12;23;3;16;2;22;21;20;19;5;8;25;17;10;1;15;13;24;9;14;18;7
11;26;4;6;12;23;3;16;2;22;21;20;19;5;8;25;17;10;1;15;13;24;9;14;18;7;37;5944217
37;5944217;11;26;4;6;12;23;3;16;2;22;21;20;19;5;8;25;17;10;1;15;13;24;9;14;18;7
11;26;4;6;8;23;3;16;2;22;21;20;19;5;12;25;17;10;1;15;13;24;9;14;18;7;37;5931765
37;5931765;11;26;4;6;8;23;3;16;2;22;21;20;19;5;12;25;17;10;1;15;13;24;9;14;18;7
5;26;4;6;8;23;3;16;2;22;21;20;19;11;12;25;17;10;1;15;13;24;9;14;18;7;37;6036575
37;6036575;5;26;4;6;8;23;3;16;2;22;21;20;19;11;12;25;17;10;1;15;13;24;9;14;18;7
5;26;4;6;8;23;3;16;1;22;21;20;19;11;12;25;17;10;2;15;13;24;9;14;18;7;37;6053841
37;6053841;5;26;4;6;8;23;3;16;1;22;21;20;19;11;12;25;17;10;2;15;13;24;9;14;18;7
5;26;15;6;8;23;3;16;1;22;21;20;19;11;12;25;17;10;2;4;13;24;9;14;18;7;37;6114952
37;6114952;5;26;15;6;8;23;3;16;1;22;21;20;19;11;12;25;17;10;2;4;13;24;9;14;18;7
5;26;15;6;8;23;3;16;1;22;21;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7;37;6160213
37;6160213;5;26;15;6;8;23;3;16;1;22;21;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7
5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7;37;6127271
37;6127271;5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7
5;26;15;1;8;23;3;16;21;22;6;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7;37;6184776
37;6184776;5;26;15;1;8;23;3;16;21;22;6;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7
5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7;37;6127271
37;6127271;5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;10;2;4;13;24;9;14;18;7
5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;10;13;24;9;14;18;7;37;5970449
38;5970449;5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;10;13;24;9;14;18;7
5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;24;13;10;9;14;18;7;38;5966736
38;5966736;5;26;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;24;13;10;9;14;18;7
5;9;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;24;13;10;26;14;18;7;38;5961447
38;5961447;5;9;15;6;8;23;3;16;21;22;1;12;19;11;20;25;17;4;2;24;13;10;26;14;18;7
5;9;15;6;8;23;3;16;21;22;1;12;19;11;20;25;10;4;2;24;13;17;26;14;18;7;38;5959205
38;5959205;5;9;15;6;8;23;3;16;21;22;1;12;19;11;20;25;10;4;2;24;13;17;26;14;18;7
5;9;15;6;8;23;3;16;21;22;1;14;19;11;20;25;10;4;2;24;13;17;26;12;18;7;38;5867612
38;5867612;5;9;15;6;8;23;3;16;21;22;1;14;19;11;20;25;10;4;2;24;13;17;26;12;18;7
5;9;15;6;8;23;3;16;21;22;1;14;4;11;20;25;10;19;2;24;13;17;26;12;18;7;38;5892680
38;5892680;5;9;15;6;8;23;3;16;21;22;1;14;4;11;20;25;10;19;2;24;13;17;26;12;18;7
5;9;15;6;8;23;3;16;19;22;1;14;4;11;20;25;10;21;2;24;13;17;26;12;18;7;38;5899238
38;5899238;5;9;15;6;8;23;3;16;19;22;1;14;4;11;20;25;10;21;2;24;13;17;26;12;18;7
5;9;19;6;8;23;3;16;15;22;1;14;4;11;20;25;10;21;2;24;13;17;26;12;18;7;38;5955590
38;5955590;5;9;19;6;8;23;3;16;15;22;1;14;4;11;20;25;10;21;2;24;13;17;26;12;18;7
5;9;19;6;8;23;3;16;15;22;1;14;4;2;20;25;10;21;11;24;13;17;26;12;18;7;38;5969753
38;5969753;5;9;19;6;8;23;3;16;15;22;1;14;4;2;20;25;10;21;11;24;13;17;26;12;18;7
5;9;19;6;25;23;3;16;15;22;1;14;4;2;20;8;10;21;11;24;13;17;26;12;18;7;38;5995318
38;5995318;5;9;19;6;25;23;3;16;15;22;1;14;4;2;20;8;10;21;11;24;13;17;26;12;18;7
5;9;19;6;25;23;3;16;15;22;1;14;4;2;20;8;10;21;11;24;12;17;26;13;18;7;38;5998579
38;5998579;5;9;19;6;25;23;3;16;15;22;1;14;4;2;20;8;10;21;11;24;12;17;26;13;18;7
5;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;24;12;17;26;13;18;7;38;5951259
38;5951259;5;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;24;12;17;26;13;18;7
26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;24;12;17;5;13;18;7;38;6035994
38;6035994;26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;24;12;17;5;13;18;7
26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;13;12;17;5;24;18;7;38;6046288
38;6046288;26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;10;21;11;13;12;17;5;24;18;7
26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;18;21;11;13;12;17;5;24;10;7;38;6010675
38;6010675;26;9;19;6;25;23;3;16;15;22;1;14;4;20;2;8;18;21;11;13;12;17;5;24;10;7
26;9;12;6;25;23;3;16;15;22;1;14;4;20;2;8;18;21;11;13;19;17;5;24;10;7;38;6030048
38;6030048;26;9;12;6;25;23;3;16;15;22;1;14;4;20;2;8;18;21;11;13;19;17;5;24;10;7
26;9;12;6;25;23;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;17;5;24;10;7;38;6031001
38;6031001;26;9;12;6;25;23;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;17;5;24;10;7
26;9;12;17;25;23;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;6;5;24;10;7;38;6026104
38;6026104;26;9;12;17;25;23;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;6;5;24;10;7
26;9;23;17;25;12;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;6;5;24;10;7;38;6000163
38;6000163;26;9;23;17;25;12;3;16;15;22;1;14;4;20;2;8;21;18;11;13;19;6;5;24;10;7
26;9;23;17;25;12;3;16;15;22;1;14;4;2;20;8;21;18;11;13;19;6;5;24;10;7;38;6045780
38;6045780;26;9;23;17;25;12;3;16;15;22;1;14;4;2;20;8;21;18;11;13;19;6;5;24;10;7
26;9;23;17;25;12;3;16;15;22;1;14;4;2;20;8;7;18;11;13;19;6;5;24;10;21;38;6055265
39;6055265;26;9;23;17;25;12;3;16;15;22;1;14;4;2;20;8;7;18;11;13;19;6;5;24;10;21
26;9;23;17;25;12;3;16;15;22;1;14;4;2;10;8;7;18;11;13;19;6;5;24;20;21;39;5991421
39;5991421;26;9;23;17;25;12;3;16;15;22;1;14;4;2;10;8;7;18;11;13;19;6;5;24;20;21
26;9;23;17;25;12;8;16;15;22;1;14;4;2;10;3;7;18;11;13;19;6;5;24;20;21;39;5976195
39;5976195;26;9;23;17;25;12;8;16;15;22;1;14;4;2;10;3;7;18;11;13;19;6;5;24;20;21
26;9;23;17;25;12;7;16;15;22;1;14;4;2;10;3;8;18;11;13;19;6;5;24;20;21;39;5970747
39;5970747;26;9;23;17;25;12;7;16;15;22;1;14;4;2;10;3;8;18;11;13;19;6;5;24;20;21
26;9;23;17;25;12;11;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;5;24;20;21;39;5972533
39;5972533;26;9;23;17;25;12;11;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;5;24;20;21
26;9;23;17;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;5;11;20;21;39;5964830
39;5964830;26;9;23;17;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;5;11;20;21
26;9;23;5;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;20;21;39;5903048
39;5903048;26;9;23;5;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;20;21
20;9;23;5;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;26;21;39;5966042
39;5966042;20;9;23;5;25;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;26;21
20;9;25;5;23;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;26;21;39;5966181
39;5966181;20;9;25;5;23;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;17;11;26;21
17;9;25;5;23;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;20;11;26;21;39;6037437
39;6037437;17;9;25;5;23;12;24;16;15;22;1;14;4;2;10;3;8;18;7;13;19;6;20;11;26;21
17;9;25;5;23;12;24;16;20;22;1;14;4;2;10;3;8;18;7;13;19;6;15;11;26;21;39;5899839
39;5899839;17;9;25;5;23;12;24;16;20;22;1;14;4;2;10;3;8;18;7;13;19;6;15;11;26;21
10;9;25;5;23;12;24;16;20;22;1;14;4;2;17;3;8;18;7;13;19;6;15;11;26;21;39;5903161
39;5903161;10;9;25;5;23;12;24;16;20;22;1;14;4;2;17;3;8;18;7;13;19;6;15;11;26;21
10;25;9;5;23;12;24;16;20;22;1;14;4;2;17;3;8;18;7;13;19;6;15;11;26;21;39;5842052
39;5842052;10;25;9;5;23;12;24;16;20;22;1;14;4;2;17;3;8;18;7;13;19;6;15;11;26;21
10;25;9;5;23;12;24;16;20;22;1;14;11;2;17;3;8;18;7;13;19;6;15;4;26;21;39;5918649
39;5842052;10;25;9;5;23;12;24;16;20;22;1;14;4;2;17;3;8;18;7;13;19;6;15;11;26;21
10;8;9;5;23;12;24;16;20;22;1;14;4;2;17;3;25;18;7;13;19;6;15;11;26;21;39;5835213
39;5835213;10;8;9;5;23;12;24;16;20;22;1;14;4;2;17;3;25;18;7;13;19;6;15;11;26;21
10;8;9;5;23;12;24;16;20;22;1;14;4;2;17;21;25;18;7;13;19;6;15;11;26;3;39;5829693
39;5829693;10;8;9;5;23;12;24;16;20;22;1;14;4;2;17;21;25;18;7;13;19;6;15;11;26;3
10;8;9;5;23;12;24;16;14;22;1;20;4;2;17;21;25;18;7;13;19;6;15;11;26;3;39;5886581
39;5886581;10;8;9;5;23;12;24;16;14;22;1;20;4;2;17;21;25;18;7;13;19;6;15;11;26;3
10;8;9;5;23;12;24;16;7;22;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3;39;5859624
39;5859624;10;8;9;5;23;12;24;16;7;22;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3
10;8;9;5;23;12;24;16;22;7;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3;39;5858804
39;5858804;10;8;9;5;23;12;24;16;22;7;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3
10;8;9;5;7;12;24;16;22;23;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3;39;5868965
39;5868965;10;8;9;5;7;12;24;16;22;23;1;20;4;2;17;21;25;18;14;13;19;6;15;11;26;3
10;8;9;5;7;12;6;16;22;23;1;20;4;2;17;21;25;18;14;13;19;24;15;11;26;3;39;5859793
40;5859793;10;8;9;5;7;12;6;16;22;23;1;20;4;2;17;21;25;18;14;13;19;24;15;11;26;3
10;26;9;5;7;12;6;16;22;23;1;20;4;2;17;21;25;18;14;13;19;24;15;11;8;3;40;5861663
40;5861663;10;26;9;5;7;12;6;16;22;23;1;20;4;2;17;21;25;18;14;13;19;24;15;11;8;3
10;1;9;5;7;12;6;16;22;23;26;20;4;2;17;21;25;18;14;13;19;24;15;11;8;3;40;5899397
40;5899397;10;1;9;5;7;12;6;16;22;23;26;20;4;2;17;21;25;18;14;13;19;24;15;11;8;3
10;1;9;19;7;12;6;16;22;23;26;20;4;2;17;21;25;18;14;13;5;24;15;11;8;3;40;5937019
40;5937019;10;1;9;19;7;12;6;16;22;23;26;20;4;2;17;21;25;18;14;13;5;24;15;11;8;3
10;1;9;19;7;12;6;16;22;23;26;20;4;2;3;21;25;18;14;13;5;24;15;11;8;17;40;5939563
40;5939563;10;1;9;19;7;12;6;16;22;23;26;20;4;2;3;21;25;18;14;13;5;24;15;11;8;17
10;1;9;19;7;12;6;16;4;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;8;17;40;5908540
40;5908540;10;1;9;19;7;12;6;16;4;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;8;17
10;1;9;19;8;12;6;16;4;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;7;17;40;5963828
40;5963828;10;1;9;19;8;12;6;16;4;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;7;17
10;1;9;19;8;4;6;16;12;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;7;17;40;5960440
40;5960440;10;1;9;19;8;4;6;16;12;23;26;20;22;2;3;21;25;18;14;13;5;24;15;11;7;17
10;1;9;19;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;5;24;26;11;7;17;40;5924799
40;5924799;10;1;9;19;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;5;24;26;11;7;17
10;1;9;19;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17;40;5977333
40;5977333;10;1;9;19;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17
19;1;9;10;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17;40;5940369
40;5940369;19;1;9;10;8;4;6;16;12;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17
19;1;9;10;8;4;12;16;6;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17;40;5943963
40;5943963;19;1;9;10;8;4;12;16;6;23;15;20;22;2;3;21;25;18;14;13;26;24;5;11;7;17
19;1;9;10;8;4;12;20;6;23;15;16;22;2;3;21;25;18;14;13;26;24;5;11;7;17;40;5904620
40;5904620;19;1;9;10;8;4;12;20;6;23;15;16;22;2;3;21;25;18;14;13;26;24;5;11;7;17
19;1;9;10;8;4;12;20;6;23;15;16;22;2;3;21;18;25;14;13;26;24;5;11;7;17;40;5908400
40;5908400;19;1;9;10;8;4;12;20;6;23;15;16;22;2;3;21;18;25;14;13;26;24;5;11;7;17
19;1;9;10;8;22;12;20;6;23;15;16;4;2;3;21;18;25;14;13;26;24;5;11;7;17;40;5944839
40;5944839;19;1;9;10;8;22;12;20;6;23;15;16;4;2;3;21;18;25;14;13;26;24;5;11;7;17
19;1;9;10;8;22;12;20;6;23;15;26;4;2;3;21;18;25;14;13;16;24;5;11;7;17;40;5953462
40;5953462;19;1;9;10;8;22;12;20;6;23;15;26;4;2;3;21;18;25;14;13;16;24;5;11;7;17
19;1;23;10;8;22;12;20;6;9;15;26;4;2;3;21;18;25;14;13;16;24;5;11;7;17;40;5880295
40;5880295;19;1;23;10;8;22;12;20;6;9;15;26;4;2;3;21;18;25;14;13;16;24;5;11;7;17
19;1;23;10;8;2;12;20;6;9;15;26;4;22;3;21;18;25;14;13;16;24;5;11;7;17;40;5872893
40;5872893;19;1;23;10;8;2;12;20;6;9;15;26;4;22;3;21;18;25;14;13;16;24;5;11;7;17
19;1;23;10;8;2;12;20;6;9;15;26;14;22;3;21;18;25;4;13;16;24;5;11;7;17;40;5827430
40;5827430;19;1;23;10;8;2;12;20;6;9;15;26;14;22;3;21;18;25;4;13;16;24;5;11;7;17
19;1;23;10;8;2;12;20;6;15;9;26;14;22;3;21;18;25;4;13;16;24;5;11;7;17;40;5853815
40;5853815;19;1;23;10;8;2;12;20;6;15;9;26;14;22;3;21;18;25;4;13;16;24;5;11;7;17
19;1;23;10;8;2;12;20;6;15;9;26;14;22;3;21;18;5;4;13;16;24;25;11;7;17;40;5709660
41;5709660;19;1;23;10;8;2;12;20;6;15;9;26;14;22;3;21;18;5;4;13;16;24;25;11;7;17
19;1;23;10;8;2;18;20;6;15;9;26;14;22;3;21;12;5;4;13;16;24;25;11;7;17;41;5770317
41;5770317;19;1;23;10;8;2;18;20;6;15;9;26;14;22;3;21;12;5;4;13;16;24;25;11;7;17
19;1;23;10;8;2;18;20;25;15;9;26;14;22;3;21;12;5;4;13;16;24;6;11;7;17;41;5763307
41;5763307;19;1;23;10;8;2;18;20;25;15;9;26;14;22;3;21;12;5;4;13;16;24;6;11;7;17
19;1;23;10;8;2;18;20;25;14;9;26;15;22;3;21;12;5;4;13;16;24;6;11;7;17;41;5858137
41;5858137;19;1;23;10;8;2;18;20;25;14;9;26;15;22;3;21;12;5;4;13;16;24;6;11;7;17
19;1;23;22;8;2;18;20;25;14;9;26;15;10;3;21;12;5;4;13;16;24;6;11;7;17;41;5859872
41;5859872;19;1;23;22;8;2;18;20;25;14;9;26;15;10;3;21;12;5;4;13;16;24;6;11;7;17
19;1;23;22;8;2;10;20;25;14;9;26;15;18;3;21;12;5;4;13;16;24;6;11;7;17;41;5780825
41;5780825;19;1;23;22;8;2;10;20;25;14;9;26;15;18;3;21;12;5;4;13;16;24;6;11;7;17
19;1;23;4;8;2;10;20;25;14;9;26;15;18;3;21;12;5;22;13;16;24;6;11;7;17;41;5797276
41;5797276;19;1;23;4;8;2;10;20;25;14;9;26;15;18;3;21;12;5;22;13;16;24;6;11;7;17
19;1;23;4;26;2;10;20;25;14;9;8;15;18;3;21;12;5;22;13;16;24;6;11;7;17;41;5756599
41;5756599;19;1;23;4;26;2;10;20;25;14;9;8;15;18;3;21;12;5;22;13;16;24;6;11;7;17
19;1;23;4;26;2;25;20;10;14;9;8;15;18;3;21;12;5;22;13;16;24;6;11;7;17;41;5756453
41;5756453;19;1;23;4;26;2;25;20;10;14;9;8;15;18;3;21;12;5;22;13;16;24;6;11;7;17
19;1;23;18;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;7;17;41;5796812
41;5796812;19;1;23;18;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;7;17
1;19;23;18;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;7;17;41;5788541
41;5788541;1;19;23;18;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;7;17
1;19;23;7;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;18;17;41;5820378
41;5820378;1;19;23;7;26;2;25;20;10;14;9;8;15;4;3;21;12;5;22;13;16;24;6;11;18;17
1;19;23;7;26;2;25;20;10;14;9;15;8;4;3;21;12;5;22;13;16;24;6;11;18;17;41;5825325
41;5825325;1;19;23;7;26;2;25;20;10;14;9;15;8;4;3;21;12;5;22;13;16;24;6;11;18;17
1;19;23;7;26;2;14;20;10;25;9;15;8;4;3;21;12;5;22;13;16;24;6;11;18;17;41;5832373
41;5832373;1;19;23;7;26;2;14;20;10;25;9;15;8;4;3;21;12;5;22;13;16;24;6;11;18;17
1;19;23;7;26;2;14;20;10;25;9;15;8;4;3;6;12;5;22;13;16;24;21;11;18;17;41;5851824
41;5851824;1;19;23;7;26;2;14;20;10;25;9;15;8;4;3;6;12;5;22;13;16;24;21;11;18;17
1;19;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;8;22;13;16;24;21;11;18;17;41;5712988
41;5712988;1;19;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;8;22;13;16;24;21;11;18;17
1;8;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;19;22;13;16;24;21;11;18;17;41;5700976
41;5700976;1;8;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;19;22;13;16;24;21;11;18;17
8;1;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;19;22;13;16;24;21;11;18;17;41;5696179
41;5696179;8;1;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;19;22;13;16;24;21;11;18;17
8;1;23;7;26;2;16;20;10;25;9;15;5;4;3;6;12;19;22;13;14;24;21;11;18;17;41;5945605
41;5696179;8;1;23;7;26;2;14;20;10;25;9;15;5;4;3;6;12;19;22;13;16;24;21;11;18;17
12;1;23;7;26;2;14;20;10;25;9;15;5;4;3;6;8;19;22;13;16;24;21;11;18;17;41;5697837
41;5697837;12;1;23;7;26;2;14;20;10;25;9;15;5;4;3;6;8;19;22;13;16;24;21;11;18;17
12;1;23;7;26;2;14;20;19;25;9;15;5;4;3;6;8;10;22;13;16;24;21;11;18;17;41;5710559
42;5710559;12;1;23;7;26;2;14;20;19;25;9;15;5;4;3;6;8;10;22;13;16;24;21;11;18;17
12;1;23;7;26;2;14;20;19;25;9;15;5;4;3;6;8;24;22;13;16;10;21;11;18;17;42;5714144
42;5714144;12;1;23;7;26;2;14;20;19;25;9;15;5;4;3;6;8;24;22;13;16;10;21;11;18;17
25;1;23;7;26;2;14;20;19;12;9;15;5;4;3;6;8;24;22;13;16;10;21;11;18;17;42;5671783
