"X1";"X51606";"X10";"X11";"X1.1";"X6";"X7";"X2";"X3";"X9";"X5";"X8";"X12";"X4"
46;23888;3;5;12;1;4;10;7;8;6;11;2;9
3;5;12;1;2;10;7;8;6;11;4;9;46;25692
46;25692;3;5;12;1;2;10;7;8;6;11;4;9
3;5;12;1;2;10;9;8;6;11;4;7;46;26742
46;26742;3;5;12;1;2;10;9;8;6;11;4;7
12;5;3;1;2;10;9;8;6;11;4;7;46;38750
46;26742;3;5;12;1;2;10;9;8;6;11;4;7
3;5;12;1;2;10;9;6;8;11;4;7;46;23930
46;23930;3;5;12;1;2;10;9;6;8;11;4;7
3;5;12;6;2;10;9;1;8;11;4;7;46;36692
46;23930;3;5;12;1;2;10;9;6;8;11;4;7
3;5;12;1;2;8;9;6;10;11;4;7;46;26682
46;23930;3;5;12;1;2;10;9;6;8;11;4;7
3;5;12;8;2;10;9;6;1;11;4;7;46;23680
46;23680;3;5;12;8;2;10;9;6;1;11;4;7
3;5;12;8;2;10;9;6;1;11;7;4;46;23582
46;23582;3;5;12;8;2;10;9;6;1;11;7;4
3;4;12;8;2;10;9;6;1;11;7;5;46;26532
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
3;5;12;8;10;2;9;6;1;11;7;4;47;35612
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
3;5;11;8;2;10;9;6;1;12;7;4;47;30412
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
1;5;12;8;2;10;9;6;3;11;7;4;47;31318
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
3;5;6;8;2;10;9;12;1;11;7;4;47;27978
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
3;5;12;8;10;2;9;6;1;11;7;4;47;35612
47;23582;3;5;12;8;2;10;9;6;1;11;7;4
10;5;12;8;2;3;9;6;1;11;7;4;47;19162
47;19162;10;5;12;8;2;3;9;6;1;11;7;4
10;5;12;8;2;3;6;9;1;11;7;4;47;26670
47;19162;10;5;12;8;2;3;9;6;1;11;7;4
10;5;12;8;2;3;1;6;9;11;7;4;47;23924
47;23924;10;5;12;8;2;3;1;6;9;11;7;4
10;5;12;8;2;1;3;6;9;11;7;4;47;30904
47;23924;10;5;12;8;2;3;1;6;9;11;7;4
10;5;12;8;2;3;1;7;9;11;6;4;47;34946
47;23924;10;5;12;8;2;3;1;6;9;11;7;4
7;5;12;8;2;3;1;6;9;11;10;4;47;24708
47;24708;7;5;12;8;2;3;1;6;9;11;10;4
7;5;11;8;2;3;1;6;9;12;10;4;47;29238
47;29238;7;5;11;8;2;3;1;6;9;12;10;4
7;5;11;8;4;3;1;6;9;12;10;2;47;26988
47;26988;7;5;11;8;4;3;1;6;9;12;10;2
5;7;11;8;4;3;1;6;9;12;10;2;47;35974
47;26988;7;5;11;8;4;3;1;6;9;12;10;2
7;1;11;8;4;3;5;6;9;12;10;2;47;33320
47;26988;7;5;11;8;4;3;1;6;9;12;10;2
6;5;11;8;4;3;1;7;9;12;10;2;47;34644
47;26988;7;5;11;8;4;3;1;6;9;12;10;2
8;5;11;7;4;3;1;6;9;12;10;2;47;29972
47;29972;8;5;11;7;4;3;1;6;9;12;10;2
8;5;11;1;4;3;7;6;9;12;10;2;47;28238
47;28238;8;5;11;1;4;3;7;6;9;12;10;2
12;5;11;1;4;3;7;6;9;8;10;2;47;50574
47;28238;8;5;11;1;4;3;7;6;9;12;10;2
8;10;11;1;4;3;7;6;9;12;5;2;47;34850
48;28238;8;5;11;1;4;3;7;6;9;12;10;2
8;5;4;1;11;3;7;6;9;12;10;2;48;26452
48;26452;8;5;4;1;11;3;7;6;9;12;10;2
5;8;4;1;11;3;7;6;9;12;10;2;48;37658
48;26452;8;5;4;1;11;3;7;6;9;12;10;2
8;5;4;1;9;3;7;6;11;12;10;2;48;29264
48;29264;8;5;4;1;9;3;7;6;11;12;10;2
6;5;4;1;9;3;7;8;11;12;10;2;48;45964
48;29264;8;5;4;1;9;3;7;6;11;12;10;2
8;5;4;7;9;3;1;6;11;12;10;2;48;30478
48;30478;8;5;4;7;9;3;1;6;11;12;10;2
8;5;4;7;9;12;1;6;11;3;10;2;48;56856
48;30478;8;5;4;7;9;3;1;6;11;12;10;2
8;5;4;7;9;3;6;1;11;12;10;2;48;41910
48;30478;8;5;4;7;9;3;1;6;11;12;10;2
8;5;4;7;9;3;1;6;12;11;10;2;48;28078
48;28078;8;5;4;7;9;3;1;6;12;11;10;2
8;2;4;7;9;3;1;6;12;11;10;5;48;42510
48;28078;8;5;4;7;9;3;1;6;12;11;10;2
2;5;4;7;9;3;1;6;12;11;10;8;48;31010
48;31010;2;5;4;7;9;3;1;6;12;11;10;8
10;5;4;7;9;3;1;6;12;11;2;8;48;16670
48;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;7;4;5;9;3;1;6;12;11;2;8;48;24448
48;24448;10;7;4;5;9;3;1;6;12;11;2;8
10;7;4;12;9;3;1;6;5;11;2;8;48;30694
48;24448;10;7;4;5;9;3;1;6;12;11;2;8
10;7;4;8;9;3;1;6;12;11;2;5;48;23524
48;23524;10;7;4;8;9;3;1;6;12;11;2;5
10;7;4;3;9;8;1;6;12;11;2;5;48;30212
48;23524;10;7;4;8;9;3;1;6;12;11;2;5
10;7;6;8;9;3;1;4;12;11;2;5;48;39092
48;23524;10;7;4;8;9;3;1;6;12;11;2;5
10;7;3;8;9;4;1;6;12;11;2;5;48;25892
48;23524;10;7;4;8;9;3;1;6;12;11;2;5
10;7;6;8;9;3;1;4;12;11;2;5;48;39092
48;23524;10;7;4;8;9;3;1;6;12;11;2;5
10;5;4;8;9;3;1;6;12;11;2;7;48;19750
48;19750;10;5;4;8;9;3;1;6;12;11;2;7
10;5;4;7;9;3;1;6;12;11;2;8;48;16670
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;9;3;1;6;12;11;8;2;49;23958
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;9;8;1;6;12;11;2;3;49;22934
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;3;9;1;6;12;11;2;8;49;27968
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
11;5;4;7;9;3;1;6;12;10;2;8;49;25156
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;9;3;1;8;12;11;2;6;49;19336
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;9;8;1;6;12;11;2;3;49;22934
49;16670;10;5;4;7;9;3;1;6;12;11;2;8
10;5;4;7;8;3;1;6;12;11;2;9;49;13974
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;5;4;7;8;2;1;6;12;11;3;9;49;29566
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;9;4;7;8;3;1;6;12;11;2;5;49;30482
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;5;4;7;8;3;1;2;12;11;6;9;49;29762
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;6;4;7;8;3;1;5;12;11;2;9;49;39678
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;5;4;7;12;3;1;6;8;11;2;9;49;22780
49;13974;10;5;4;7;8;3;1;6;12;11;2;9
10;5;7;4;8;3;1;6;12;11;2;9;49;16740
49;16740;10;5;7;4;8;3;1;6;12;11;2;9
10;5;7;4;8;3;1;11;12;6;2;9;49;15386
49;15386;10;5;7;4;8;3;1;11;12;6;2;9
8;5;7;4;10;3;1;11;12;6;2;9;49;18798
49;15386;10;5;7;4;8;3;1;11;12;6;2;9
10;5;7;4;8;3;12;11;1;6;2;9;49;16824
49;15386;10;5;7;4;8;3;1;11;12;6;2;9
10;1;7;4;8;3;5;11;12;6;2;9;49;23102
49;23102;10;1;7;4;8;3;5;11;12;6;2;9
10;1;3;4;8;7;5;11;12;6;2;9;49;16326
49;16326;10;1;3;4;8;7;5;11;12;6;2;9
10;1;6;4;8;7;5;11;12;3;2;9;49;29928
49;16326;10;1;3;4;8;7;5;11;12;6;2;9
10;1;3;8;4;7;5;11;12;6;2;9;49;17766
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;4;7;2;11;12;6;5;9;50;23362
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;4;5;7;11;12;6;2;9;50;29140
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;11;7;5;4;12;6;2;9;50;20906
50;20906;10;1;3;8;11;7;5;4;12;6;2;9
10;1;3;8;11;12;5;4;7;6;2;9;50;35694
50;20906;10;1;3;8;11;7;5;4;12;6;2;9
10;1;3;8;4;7;5;11;12;6;2;9;50;17766
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;4;7;2;11;12;6;5;9;50;23362
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;4;6;5;11;12;7;2;9;50;39378
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;1;3;8;4;6;5;11;12;7;2;9;50;39378
50;17766;10;1;3;8;4;7;5;11;12;6;2;9
10;7;3;8;4;1;5;11;12;6;2;9;50;16802
50;16802;10;7;3;8;4;1;5;11;12;6;2;9
10;7;3;8;4;1;5;6;12;11;2;9;50;18252
50;18252;10;7;3;8;4;1;5;6;12;11;2;9
10;7;3;8;4;1;5;2;12;11;6;9;50;32536
50;18252;10;7;3;8;4;1;5;6;12;11;2;9
10;7;3;8;4;1;5;6;12;11;9;2;50;21038
50;18252;10;7;3;8;4;1;5;6;12;11;2;9
10;12;3;8;4;1;5;6;7;11;2;9;50;46368
50;18252;10;7;3;8;4;1;5;6;12;11;2;9
3;7;10;8;4;1;5;6;12;11;2;9;50;25810
50;25810;3;7;10;8;4;1;5;6;12;11;2;9
3;7;10;8;4;1;5;6;9;11;2;12;50;24166
50;24166;3;7;10;8;4;1;5;6;9;11;2;12
3;12;10;8;4;1;5;6;9;11;2;7;50;43014
50;24166;3;7;10;8;4;1;5;6;9;11;2;12
3;7;10;8;4;2;5;6;9;11;1;12;50;30326
50;30326;3;7;10;8;4;2;5;6;9;11;1;12
3;7;10;8;4;2;5;9;6;11;1;12;50;37774
50;30326;3;7;10;8;4;2;5;6;9;11;1;12
3;7;6;8;4;2;5;10;9;11;1;12;50;46982
50;30326;3;7;10;8;4;2;5;6;9;11;1;12
3;7;10;8;1;2;5;6;9;11;4;12;50;30728
51;30728;3;7;10;8;1;2;5;6;9;11;4;12
3;7;10;8;1;2;6;5;9;11;4;12;51;32448
51;30728;3;7;10;8;1;2;5;6;9;11;4;12
3;7;10;8;12;2;5;6;9;11;4;1;51;33574
51;30728;3;7;10;8;1;2;5;6;9;11;4;12
5;7;10;8;1;2;3;6;9;11;4;12;51;21356
51;21356;5;7;10;8;1;2;3;6;9;11;4;12
5;7;10;3;1;2;8;6;9;11;4;12;51;17934
51;17934;5;7;10;3;1;2;8;6;9;11;4;12
2;7;10;3;1;5;8;6;9;11;4;12;51;19596
51;17934;5;7;10;3;1;2;8;6;9;11;4;12
5;7;10;3;9;2;8;6;1;11;4;12;51;18760
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
5;2;10;3;9;7;8;6;1;11;4;12;51;34006
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
6;7;10;3;9;2;8;5;1;11;4;12;51;36378
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
5;7;10;3;9;12;8;6;1;11;4;2;51;24624
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
5;7;10;3;9;12;8;6;1;11;4;2;51;24624
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
5;7;11;3;9;2;8;6;1;10;4;12;51;32368
51;18760;5;7;10;3;9;2;8;6;1;11;4;12
5;7;10;9;3;2;8;6;1;11;4;12;51;16120
51;16120;5;7;10;9;3;2;8;6;1;11;4;12
4;7;10;9;3;2;8;6;1;11;5;12;51;25206
51;16120;5;7;10;9;3;2;8;6;1;11;4;12
5;7;1;9;3;2;8;6;10;11;4;12;51;19992
51;19992;5;7;1;9;3;2;8;6;10;11;4;12
1;7;5;9;3;2;8;6;10;11;4;12;51;24118
51;19992;5;7;1;9;3;2;8;6;10;11;4;12
5;7;1;9;11;2;8;6;10;3;4;12;51;41516
51;19992;5;7;1;9;3;2;8;6;10;11;4;12
9;7;1;5;3;2;8;6;10;11;4;12;51;30866
51;19992;5;7;1;9;3;2;8;6;10;11;4;12
2;7;1;9;3;5;8;6;10;11;4;12;51;23108
51;19992;5;7;1;9;3;2;8;6;10;11;4;12
5;7;10;9;3;2;8;6;1;11;4;12;51;16120
51;16120;5;7;10;9;3;2;8;6;1;11;4;12
5;7;10;11;3;2;8;6;1;9;4;12;51;21260
52;21260;5;7;10;11;3;2;8;6;1;9;4;12
5;2;10;11;3;7;8;6;1;9;4;12;52;36506
52;21260;5;7;10;11;3;2;8;6;1;9;4;12
5;7;10;11;3;2;8;12;1;9;4;6;52;21694
52;21694;5;7;10;11;3;2;8;12;1;9;4;6
5;7;1;11;3;2;8;12;10;9;4;6;52;25278
52;25278;5;7;1;11;3;2;8;12;10;9;4;6
3;7;1;11;5;2;8;12;10;9;4;6;52;36972
52;25278;5;7;1;11;3;2;8;12;10;9;4;6
5;7;1;11;3;8;2;12;10;9;4;6;52;34646
52;25278;5;7;1;11;3;2;8;12;10;9;4;6
5;7;1;11;3;2;8;6;10;9;4;12;52;25132
52;25132;5;7;1;11;3;2;8;6;10;9;4;12
5;7;1;11;3;2;10;6;8;9;4;12;52;23852
52;23852;5;7;1;11;3;2;10;6;8;9;4;12
5;7;1;11;3;12;10;6;8;9;4;2;52;25236
52;25236;5;7;1;11;3;12;10;6;8;9;4;2
5;7;1;8;3;12;10;6;11;9;4;2;52;27840
52;27840;5;7;1;8;3;12;10;6;11;9;4;2
5;7;1;9;3;12;10;6;11;8;4;2;52;36448
52;27840;5;7;1;8;3;12;10;6;11;9;4;2
5;7;1;8;3;12;10;4;11;9;6;2;52;22232
52;22232;5;7;1;8;3;12;10;4;11;9;6;2
5;7;1;11;3;12;10;4;8;9;6;2;52;24442
52;24442;5;7;1;11;3;12;10;4;8;9;6;2
5;7;1;11;10;12;3;4;8;9;6;2;52;26882
52;24442;5;7;1;11;3;12;10;4;8;9;6;2
5;7;1;3;11;12;10;4;8;9;6;2;52;24242
52;24242;5;7;1;3;11;12;10;4;8;9;6;2
5;7;3;1;11;12;10;4;8;9;6;2;52;27644
52;27644;5;7;3;1;11;12;10;4;8;9;6;2
5;9;3;1;11;12;10;4;8;7;6;2;52;41078
52;27644;5;7;3;1;11;12;10;4;8;9;6;2
5;7;3;1;12;11;10;4;8;9;6;2;52;36964
52;27644;5;7;3;1;11;12;10;4;8;9;6;2
5;7;3;1;11;12;9;4;8;10;6;2;52;30838
52;27644;5;7;3;1;11;12;10;4;8;9;6;2
5;7;3;1;11;12;2;4;8;9;6;10;52;30414
52;30414;5;7;3;1;11;12;2;4;8;9;6;10
6;7;3;1;11;12;2;4;8;9;5;10;52;47194
53;30414;5;7;3;1;11;12;2;4;8;9;6;10
5;7;3;8;11;12;2;4;1;9;6;10;53;30050
53;30050;5;7;3;8;11;12;2;4;1;9;6;10
5;1;3;8;11;12;2;4;7;9;6;10;53;51254
53;30050;5;7;3;8;11;12;2;4;1;9;6;10
4;7;3;8;11;12;2;5;1;9;6;10;53;50710
53;30050;5;7;3;8;11;12;2;4;1;9;6;10
12;7;3;8;11;5;2;4;1;9;6;10;53;34630
53;30050;5;7;3;8;11;12;2;4;1;9;6;10
10;7;3;8;11;12;2;4;1;9;6;5;53;37846
53;30050;5;7;3;8;11;12;2;4;1;9;6;10
5;7;3;6;11;12;2;4;1;9;8;10;53;29456
53;29456;5;7;3;6;11;12;2;4;1;9;8;10
5;7;3;6;11;12;2;8;1;9;4;10;53;31776
53;31776;5;7;3;6;11;12;2;8;1;9;4;10
5;7;3;6;11;4;2;8;1;9;12;10;53;37224
53;31776;5;7;3;6;11;12;2;8;1;9;4;10
5;7;3;6;11;12;2;8;10;9;4;1;53;34144
53;31776;5;7;3;6;11;12;2;8;1;9;4;10
5;3;7;6;11;12;2;8;1;9;4;10;53;35460
53;31776;5;7;3;6;11;12;2;8;1;9;4;10
8;7;3;6;11;12;2;5;1;9;4;10;53;51734
53;31776;5;7;3;6;11;12;2;8;1;9;4;10
5;7;3;6;11;2;12;8;1;9;4;10;53;29906
53;29906;5;7;3;6;11;2;12;8;1;9;4;10
11;7;3;6;5;2;12;8;1;9;4;10;53;37022
53;29906;5;7;3;6;11;2;12;8;1;9;4;10
5;7;3;6;11;2;12;8;1;4;9;10;53;31028
53;31028;5;7;3;6;11;2;12;8;1;4;9;10
5;7;3;6;11;2;8;12;1;4;9;10;53;39728
53;31028;5;7;3;6;11;2;12;8;1;4;9;10
5;7;3;6;2;11;12;8;1;4;9;10;53;42934
53;31028;5;7;3;6;11;2;12;8;1;4;9;10
5;7;6;3;11;2;12;8;1;4;9;10;53;27764
53;27764;5;7;6;3;11;2;12;8;1;4;9;10
5;7;6;3;11;2;12;8;1;4;10;9;53;23354
53;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;3;11;2;8;12;1;4;10;9;53;32414
53;23354;5;7;6;3;11;2;12;8;1;4;10;9
2;7;6;3;11;5;12;8;1;4;10;9;53;32642
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
10;7;6;3;11;2;12;8;1;4;5;9;54;34606
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;2;11;3;12;8;1;4;10;9;54;31998
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;3;11;2;1;8;12;4;10;9;54;29332
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;3;9;2;12;8;1;4;10;11;54;31754
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;4;11;2;12;8;1;3;10;9;54;34532
54;23354;5;7;6;3;11;2;12;8;1;4;10;9
5;7;6;3;11;2;10;8;1;4;12;9;54;28918
54;28918;5;7;6;3;11;2;10;8;1;4;12;9
9;7;6;3;11;2;10;8;1;4;12;5;54;43580
54;28918;5;7;6;3;11;2;10;8;1;4;12;9
5;7;6;1;11;2;10;8;3;4;12;9;54;29390
54;29390;5;7;6;1;11;2;10;8;3;4;12;9
5;7;6;1;2;11;10;8;3;4;12;9;54;41238
54;29390;5;7;6;1;11;2;10;8;3;4;12;9
5;7;9;1;11;2;10;8;3;4;12;6;54;27948
54;27948;5;7;9;1;11;2;10;8;3;4;12;6
5;8;9;1;11;2;10;7;3;4;12;6;54;41580
54;27948;5;7;9;1;11;2;10;8;3;4;12;6
5;7;9;1;11;2;10;12;3;4;8;6;54;36410
54;27948;5;7;9;1;11;2;10;8;3;4;12;6
4;7;9;1;11;2;10;8;3;5;12;6;54;40184
54;27948;5;7;9;1;11;2;10;8;3;4;12;6
5;6;9;1;11;2;10;8;3;4;12;7;54;46012
54;27948;5;7;9;1;11;2;10;8;3;4;12;6
5;7;9;1;11;2;10;3;8;4;12;6;54;26096
54;26096;5;7;9;1;11;2;10;3;8;4;12;6
7;5;9;1;11;2;10;3;8;4;12;6;54;37922
54;26096;5;7;9;1;11;2;10;3;8;4;12;6
5;7;9;1;6;2;10;3;8;4;12;11;54;35314
54;26096;5;7;9;1;11;2;10;3;8;4;12;6
5;7;8;1;11;2;10;3;9;4;12;6;54;19544
54;19544;5;7;8;1;11;2;10;3;9;4;12;6
5;7;8;1;11;2;10;3;6;4;12;9;54;21498
54;21498;5;7;8;1;11;2;10;3;6;4;12;9
5;7;8;11;1;2;10;3;6;4;12;9;54;23658
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
11;7;8;5;1;2;10;3;6;4;12;9;55;31440
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
5;7;8;11;1;4;10;3;6;2;12;9;55;36218
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
5;7;8;11;1;4;10;3;6;2;12;9;55;36218
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
5;10;8;11;1;2;7;3;6;4;12;9;55;31794
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
5;7;8;11;1;6;10;3;2;4;12;9;55;35390
55;23658;5;7;8;11;1;2;10;3;6;4;12;9
2;7;8;11;1;5;10;3;6;4;12;9;55;26176
55;26176;2;7;8;11;1;5;10;3;6;4;12;9
2;7;8;1;11;5;10;3;6;4;12;9;55;27896
55;27896;2;7;8;1;11;5;10;3;6;4;12;9
2;7;1;8;11;5;10;3;6;4;12;9;55;28864
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;7;1;8;11;5;6;3;10;4;12;9;55;34644
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;7;1;8;11;12;10;3;6;4;5;9;55;36176
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;7;1;8;3;5;10;11;6;4;12;9;55;37116
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;1;7;8;11;5;10;3;6;4;12;9;55;39144
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;6;1;8;11;5;10;3;7;4;12;9;55;44344
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
2;10;1;8;11;5;7;3;6;4;12;9;55;32904
55;28864;2;7;1;8;11;5;10;3;6;4;12;9
12;7;1;8;11;5;10;3;6;4;2;9;55;27542
55;27542;12;7;1;8;11;5;10;3;6;4;2;9
12;7;1;10;11;5;8;3;6;4;2;9;55;28702
55;27542;12;7;1;8;11;5;10;3;6;4;2;9
5;7;1;8;11;12;10;3;6;4;2;9;55;23170
55;23170;5;7;1;8;11;12;10;3;6;4;2;9
5;7;1;8;10;12;11;3;6;4;2;9;55;25624
55;23170;5;7;1;8;11;12;10;3;6;4;2;9
5;7;1;8;11;12;10;9;6;4;2;3;55;25858
55;25858;5;7;1;8;11;12;10;9;6;4;2;3
5;2;1;8;11;12;10;9;6;4;7;3;55;43186
56;25858;5;7;1;8;11;12;10;9;6;4;2;3
5;8;1;7;11;12;10;9;6;4;2;3;56;36642
56;25858;5;7;1;8;11;12;10;9;6;4;2;3
5;7;1;8;11;12;10;9;2;4;6;3;56;25862
56;25862;5;7;1;8;11;12;10;9;2;4;6;3
5;7;1;8;11;12;9;10;2;4;6;3;56;29214
56;29214;5;7;1;8;11;12;9;10;2;4;6;3
5;4;1;8;11;12;9;10;2;7;6;3;56;49136
56;29214;5;7;1;8;11;12;9;10;2;4;6;3
5;7;1;8;11;12;9;10;3;4;6;2;56;32566
56;32566;5;7;1;8;11;12;9;10;3;4;6;2
5;7;1;2;11;12;9;10;3;4;6;8;56;35742
56;32566;5;7;1;8;11;12;9;10;3;4;6;2
5;7;1;8;11;12;3;10;9;4;6;2;56;27784
56;27784;5;7;1;8;11;12;3;10;9;4;6;2
5;7;1;8;11;12;3;4;9;10;6;2;56;28738
56;28738;5;7;1;8;11;12;3;4;9;10;6;2
5;7;1;8;10;12;3;4;9;11;6;2;56;36114
56;28738;5;7;1;8;11;12;3;4;9;10;6;2
5;7;1;8;3;12;11;4;9;10;6;2;56;28752
56;28752;5;7;1;8;3;12;11;4;9;10;6;2
10;7;1;8;3;12;11;4;9;5;6;2;56;44640
56;28752;5;7;1;8;3;12;11;4;9;10;6;2
2;7;1;8;3;12;11;4;9;10;6;5;56;38392
56;28752;5;7;1;8;3;12;11;4;9;10;6;2
5;7;1;2;3;12;11;4;9;10;6;8;56;29190
56;29190;5;7;1;2;3;12;11;4;9;10;6;8
5;7;1;3;2;12;11;4;9;10;6;8;56;32390
56;32390;5;7;1;3;2;12;11;4;9;10;6;8
6;7;1;3;2;12;11;4;9;10;5;8;56;52484
56;32390;5;7;1;3;2;12;11;4;9;10;6;8
5;7;1;3;2;12;11;6;9;10;4;8;56;34956
56;32390;5;7;1;3;2;12;11;4;9;10;6;8
5;7;1;3;10;12;11;4;9;2;6;8;56;28414
56;28414;5;7;1;3;10;12;11;4;9;2;6;8
5;7;1;6;10;12;11;4;9;2;3;8;56;32696
56;32696;5;7;1;6;10;12;11;4;9;2;3;8
5;7;1;4;10;12;11;6;9;2;3;8;56;39918
56;32696;5;7;1;6;10;12;11;4;9;2;3;8
5;7;1;6;10;9;11;4;12;2;3;8;56;31996
57;31996;5;7;1;6;10;9;11;4;12;2;3;8
5;7;2;6;10;9;11;4;12;1;3;8;57;29636
57;29636;5;7;2;6;10;9;11;4;12;1;3;8
5;7;2;6;10;12;11;4;9;1;3;8;57;30336
57;30336;5;7;2;6;10;12;11;4;9;1;3;8
5;4;2;6;10;12;11;7;9;1;3;8;57;51200
57;30336;5;7;2;6;10;12;11;4;9;1;3;8
5;7;2;6;1;12;11;4;9;10;3;8;57;36630
57;30336;5;7;2;6;10;12;11;4;9;1;3;8
5;7;12;6;10;2;11;4;9;1;3;8;57;27256
57;27256;5;7;12;6;10;2;11;4;9;1;3;8
5;2;12;6;10;7;11;4;9;1;3;8;57;42556
57;27256;5;7;12;6;10;2;11;4;9;1;3;8
5;12;7;6;10;2;11;4;9;1;3;8;57;40400
57;27256;5;7;12;6;10;2;11;4;9;1;3;8
5;7;11;6;10;2;12;4;9;1;3;8;57;25292
57;25292;5;7;11;6;10;2;12;4;9;1;3;8
5;7;3;6;10;2;12;4;9;1;11;8;57;24488
57;24488;5;7;3;6;10;2;12;4;9;1;11;8
11;7;3;6;10;2;12;4;9;1;5;8;57;38394
57;24488;5;7;3;6;10;2;12;4;9;1;11;8
5;7;3;2;10;6;12;4;9;1;11;8;57;37306
57;24488;5;7;3;6;10;2;12;4;9;1;11;8
5;7;3;6;10;2;12;4;11;1;9;8;57;24576
57;24576;5;7;3;6;10;2;12;4;11;1;9;8
2;7;3;6;10;5;12;4;11;1;9;8;57;27920
57;24576;5;7;3;6;10;2;12;4;11;1;9;8
5;4;3;6;10;2;12;7;11;1;9;8;57;39216
57;24576;5;7;3;6;10;2;12;4;11;1;9;8
5;7;3;6;10;2;12;8;11;1;9;4;57;26960
57;24576;5;7;3;6;10;2;12;4;11;1;9;8
5;7;3;1;10;2;12;4;11;6;9;8;57;23212
57;23212;5;7;3;1;10;2;12;4;11;6;9;8
5;7;10;1;3;2;12;4;11;6;9;8;57;24876
57;23212;5;7;3;1;10;2;12;4;11;6;9;8
5;7;2;1;10;3;12;4;11;6;9;8;57;28734
57;28734;5;7;2;1;10;3;12;4;11;6;9;8
5;7;2;1;10;3;12;11;4;6;9;8;57;27656
57;27656;5;7;2;1;10;3;12;11;4;6;9;8
5;7;8;1;10;3;12;11;4;6;9;2;57;26898
58;26898;5;7;8;1;10;3;12;11;4;6;9;2
5;7;10;1;8;3;12;11;4;6;9;2;58;29828
58;26898;5;7;8;1;10;3;12;11;4;6;9;2
5;7;6;1;10;3;12;11;4;8;9;2;58;29086
58;26898;5;7;8;1;10;3;12;11;4;6;9;2
5;7;8;1;4;3;12;11;10;6;9;2;58;35166
58;26898;5;7;8;1;10;3;12;11;4;6;9;2
5;7;12;1;10;3;8;11;4;6;9;2;58;27934
58;27934;5;7;12;1;10;3;8;11;4;6;9;2
5;7;12;1;10;3;2;11;4;6;9;8;58;25424
58;25424;5;7;12;1;10;3;2;11;4;6;9;8
5;7;2;1;10;3;12;11;4;6;9;8;58;27656
58;27656;5;7;2;1;10;3;12;11;4;6;9;8
5;7;2;1;11;3;12;10;4;6;9;8;58;35958
58;27656;5;7;2;1;10;3;12;11;4;6;9;8
5;12;2;1;10;3;7;11;4;6;9;8;58;41004
58;27656;5;7;2;1;10;3;12;11;4;6;9;8
5;2;7;1;10;3;12;11;4;6;9;8;58;43212
58;27656;5;7;2;1;10;3;12;11;4;6;9;8
5;7;2;1;10;3;12;11;9;6;4;8;58;27752
58;27752;5;7;2;1;10;3;12;11;9;6;4;8
5;12;2;1;10;3;7;11;9;6;4;8;58;41100
