"X1";"X5857378";"X23";"X7";"X8";"X12";"X17";"X10";"X9";"X6";"X11";"X3";"X22";"X19";"X24";"X5";"X15";"X21";"X4";"X26";"X14";"X1.1";"X2";"X18";"X13";"X25";"X20";"X16"
5;12;24;10;7;20;21;4;11;2;17;19;18;25;1;15;13;14;6;3;23;8;22;26;9;16;27;5843817
27;5843817;5;12;24;10;7;20;21;4;11;2;17;19;18;25;1;15;13;14;6;3;23;8;22;26;9;16
5;12;24;10;7;20;21;4;11;2;17;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9;27;5843817
27;5843817;5;12;24;10;7;20;21;4;11;2;17;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9
5;12;24;10;7;17;21;4;11;2;20;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9;27;5816749
27;5816749;5;12;24;10;7;17;21;4;11;2;20;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9
24;12;5;10;7;17;21;4;11;2;20;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9;27;5921910
27;5921910;24;12;5;10;7;17;21;4;11;2;20;19;18;25;1;15;13;14;6;3;23;8;22;26;16;9
24;12;5;10;7;17;21;4;11;2;20;22;18;25;1;15;13;14;6;3;23;8;19;26;16;9;27;5981935
28;5981935;24;12;5;10;7;17;21;4;11;2;20;22;18;25;1;15;13;14;6;3;23;8;19;26;16;9
24;12;5;10;3;17;21;4;11;2;20;22;18;25;1;15;13;14;6;7;23;8;19;26;16;9;28;5995933
28;5995933;24;12;5;10;3;17;21;4;11;2;20;22;18;25;1;15;13;14;6;7;23;8;19;26;16;9
24;12;5;10;3;17;15;4;11;2;20;22;18;25;1;21;13;14;6;7;23;8;19;26;16;9;28;6001492
28;6001492;24;12;5;10;3;17;15;4;11;2;20;22;18;25;1;21;13;14;6;7;23;8;19;26;16;9
24;12;5;10;3;17;15;4;11;2;20;22;18;25;9;21;13;14;6;7;23;8;19;26;16;1;28;6080785
28;6080785;24;12;5;10;3;17;15;4;11;2;20;22;18;25;9;21;13;14;6;7;23;8;19;26;16;1
24;9;5;10;3;17;15;4;11;2;20;22;18;25;12;21;13;14;6;7;23;8;19;26;16;1;28;6091379
28;6091379;24;9;5;10;3;17;15;4;11;2;20;22;18;25;12;21;13;14;6;7;23;8;19;26;16;1
24;9;5;26;3;17;15;4;11;2;20;22;18;25;12;21;13;14;6;7;23;8;19;10;16;1;28;6088598
28;6088598;24;9;5;26;3;17;15;4;11;2;20;22;18;25;12;21;13;14;6;7;23;8;19;10;16;1
24;9;5;26;3;17;15;4;11;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;1;28;6085223
28;6085223;24;9;5;26;3;17;15;4;11;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;1
24;9;11;26;3;17;15;4;5;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;1;28;5821988
28;5821988;24;9;11;26;3;17;15;4;5;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;1
24;9;11;26;1;17;15;4;5;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;3;28;5769744
28;5769744;24;9;11;26;1;17;15;4;5;2;20;13;18;25;12;21;22;14;6;7;23;8;19;10;16;3
24;9;11;26;1;17;7;4;5;2;20;13;18;25;12;21;22;14;6;15;23;8;19;10;16;3;28;5802696
28;5802696;24;9;11;26;1;17;7;4;5;2;20;13;18;25;12;21;22;14;6;15;23;8;19;10;16;3
24;9;11;26;1;17;7;4;5;2;20;13;18;25;12;21;3;14;6;15;23;8;19;10;16;22;28;5798294
28;5798294;24;9;11;26;1;17;7;4;5;2;20;13;18;25;12;21;3;14;6;15;23;8;19;10;16;22
24;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;3;14;6;15;23;8;19;10;16;22;28;5780906
28;5780906;24;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;3;14;6;15;23;8;19;10;16;22
3;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;24;14;6;15;23;8;19;10;16;22;28;5849946
28;5849946;3;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;24;14;6;15;23;8;19;10;16;22
3;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;24;14;6;15;23;8;22;10;16;19;28;5888212
28;5888212;3;7;11;26;1;17;9;4;5;2;20;13;18;25;12;21;24;14;6;15;23;8;22;10;16;19
3;7;11;26;1;17;21;4;5;2;20;13;18;25;12;9;24;14;6;15;23;8;22;10;16;19;28;5869486
28;5869486;3;7;11;26;1;17;21;4;5;2;20;13;18;25;12;9;24;14;6;15;23;8;22;10;16;19
3;7;11;14;1;17;21;4;5;2;20;13;18;25;12;9;24;26;6;15;23;8;22;10;16;19;28;5880646
28;5880646;3;7;11;14;1;17;21;4;5;2;20;13;18;25;12;9;24;26;6;15;23;8;22;10;16;19
3;7;11;14;1;17;21;4;5;2;15;13;18;25;12;9;24;26;6;20;23;8;22;10;16;19;28;5902574
28;5902574;3;7;11;14;1;17;21;4;5;2;15;13;18;25;12;9;24;26;6;20;23;8;22;10;16;19
3;7;11;16;1;17;21;4;5;2;15;13;18;25;12;9;24;26;6;20;23;8;22;10;14;19;28;6072284
28;6072284;3;7;11;16;1;17;21;4;5;2;15;13;18;25;12;9;24;26;6;20;23;8;22;10;14;19
3;7;11;16;1;17;21;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;25;14;19;28;6069236
28;6069236;3;7;11;16;1;17;21;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;25;14;19
3;7;11;21;1;17;16;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;25;14;19;28;6020872
28;6020872;3;7;11;21;1;17;16;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;25;14;19
25;7;11;21;1;17;16;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;3;14;19;28;6032600
29;6032600;25;7;11;21;1;17;16;4;5;2;15;13;18;10;12;9;24;26;6;20;23;8;22;3;14;19
25;7;11;21;1;17;16;4;12;2;15;13;18;10;5;9;24;26;6;20;23;8;22;3;14;19;29;5885721
29;5885721;25;7;11;21;1;17;16;4;12;2;15;13;18;10;5;9;24;26;6;20;23;8;22;3;14;19
25;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;24;26;6;20;23;8;22;3;14;19;29;5884851
29;5884851;25;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;24;26;6;20;23;8;22;3;14;19
24;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;6;20;23;8;22;3;14;19;29;5885608
29;5885608;24;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;6;20;23;8;22;3;14;19
6;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;24;20;23;8;22;3;14;19;29;5907827
29;5907827;6;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;24;20;23;8;22;3;14;19
6;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;24;20;8;23;22;3;14;19;29;5909029
29;5909029;6;7;11;21;1;18;16;4;12;2;15;13;17;10;5;9;25;26;24;20;8;23;22;3;14;19
6;7;11;21;1;18;16;4;12;2;15;13;17;10;25;9;5;26;24;20;8;23;22;3;14;19;29;6076125
29;6076125;6;7;11;21;1;18;16;4;12;2;15;13;17;10;25;9;5;26;24;20;8;23;22;3;14;19
6;4;11;21;1;18;16;7;12;2;15;13;17;10;25;9;5;26;24;20;8;23;22;3;14;19;29;6067071
29;6067071;6;4;11;21;1;18;16;7;12;2;15;13;17;10;25;9;5;26;24;20;8;23;22;3;14;19
6;4;11;21;1;18;16;7;12;2;15;13;17;10;25;9;5;26;24;23;8;20;22;3;14;19;29;6066578
29;6066578;6;4;11;21;1;18;16;7;12;2;15;13;17;10;25;9;5;26;24;23;8;20;22;3;14;19
6;4;11;21;7;18;16;1;12;2;15;13;17;10;25;9;5;26;24;23;8;20;22;3;14;19;29;6034639
29;6034639;6;4;11;21;7;18;16;1;12;2;15;13;17;10;25;9;5;26;24;23;8;20;22;3;14;19
6;4;11;21;7;18;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;20;22;3;14;19;29;6008968
29;6008968;6;4;11;21;7;18;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;20;22;3;14;19
6;4;11;21;7;18;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;19;22;3;14;20;29;6029223
29;6029223;6;4;11;21;7;18;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;19;22;3;14;20
18;4;11;21;7;6;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;19;22;3;14;20;29;5953022
29;5953022;18;4;11;21;7;6;16;9;12;2;15;13;17;10;25;1;5;26;24;23;8;19;22;3;14;20
18;4;13;21;7;6;16;9;12;2;15;11;17;10;25;1;5;26;24;23;8;19;22;3;14;20;29;5953351
29;5953351;18;4;13;21;7;6;16;9;12;2;15;11;17;10;25;1;5;26;24;23;8;19;22;3;14;20
18;4;13;21;7;6;16;9;12;2;15;11;17;22;25;1;5;26;24;23;8;19;10;3;14;20;29;5952912
29;5952912;18;4;13;21;7;6;16;9;12;2;15;11;17;22;25;1;5;26;24;23;8;19;10;3;14;20
18;4;13;21;7;26;16;9;12;2;15;11;17;22;25;1;5;6;24;23;8;19;10;3;14;20;29;5956013
29;5956013;18;4;13;21;7;26;16;9;12;2;15;11;17;22;25;1;5;6;24;23;8;19;10;3;14;20
18;4;13;21;7;26;16;9;12;2;15;11;5;22;25;1;17;6;24;23;8;19;10;3;14;20;29;5891788
29;5891788;18;4;13;21;7;26;16;9;12;2;15;11;5;22;25;1;17;6;24;23;8;19;10;3;14;20
18;4;13;21;7;26;6;9;12;2;15;11;5;22;25;1;17;16;24;23;8;19;10;3;14;20;29;5900665
29;5900665;18;4;13;21;7;26;6;9;12;2;15;11;5;22;25;1;17;16;24;23;8;19;10;3;14;20
18;4;13;21;7;26;6;9;12;2;15;11;5;22;25;1;17;16;23;24;8;19;10;3;14;20;29;5899684
29;5899684;18;4;13;21;7;26;6;9;12;2;15;11;5;22;25;1;17;16;23;24;8;19;10;3;14;20
18;4;13;21;7;26;6;23;12;2;15;11;5;22;25;1;17;16;9;24;8;19;10;3;14;20;29;5879541
29;5879541;18;4;13;21;7;26;6;23;12;2;15;11;5;22;25;1;17;16;9;24;8;19;10;3;14;20
18;4;7;21;13;26;6;23;12;2;15;11;5;22;25;1;17;16;9;24;8;19;10;3;14;20;29;5908357
30;5908357;18;4;7;21;13;26;6;23;12;2;15;11;5;22;25;1;17;16;9;24;8;19;10;3;14;20
18;4;7;21;13;26;6;23;12;2;15;11;5;10;25;1;17;16;9;24;8;19;22;3;14;20;30;5909528
30;5909528;18;4;7;21;13;26;6;23;12;2;15;11;5;10;25;1;17;16;9;24;8;19;22;3;14;20
10;4;7;21;13;26;6;23;12;2;15;11;5;18;25;1;17;16;9;24;8;19;22;3;14;20;30;5825328
30;5825328;10;4;7;21;13;26;6;23;12;2;15;11;5;18;25;1;17;16;9;24;8;19;22;3;14;20
10;4;7;24;13;26;6;23;12;2;15;11;5;18;25;1;17;16;9;21;8;19;22;3;14;20;30;5823673
30;5823673;10;4;7;24;13;26;6;23;12;2;15;11;5;18;25;1;17;16;9;21;8;19;22;3;14;20
10;4;7;24;13;26;6;23;12;2;15;11;5;9;25;1;17;16;18;21;8;19;22;3;14;20;30;5800043
30;5800043;10;4;7;24;13;26;6;23;12;2;15;11;5;9;25;1;17;16;18;21;8;19;22;3;14;20
10;4;7;24;13;26;6;23;12;18;15;11;5;9;25;1;17;16;2;21;8;19;22;3;14;20;30;5814723
30;5814723;10;4;7;24;13;26;6;23;12;18;15;11;5;9;25;1;17;16;2;21;8;19;22;3;14;20
10;4;7;24;13;26;6;23;12;18;15;11;5;9;25;1;17;16;2;21;8;19;3;22;14;20;30;5814723
30;5814723;10;4;7;24;13;26;6;23;12;18;15;11;5;9;25;1;17;16;2;21;8;19;3;22;14;20
10;4;7;24;17;26;6;23;12;18;15;11;5;9;25;1;13;16;2;21;8;19;3;22;14;20;30;5805489
30;5805489;10;4;7;24;17;26;6;23;12;18;15;11;5;9;25;1;13;16;2;21;8;19;3;22;14;20
10;4;7;24;17;26;6;25;12;18;15;11;5;9;23;1;13;16;2;21;8;19;3;22;14;20;30;5809138
30;5809138;10;4;7;24;17;26;6;25;12;18;15;11;5;9;23;1;13;16;2;21;8;19;3;22;14;20
10;4;7;6;17;26;24;25;12;18;15;11;5;9;23;1;13;16;2;21;8;19;3;22;14;20;30;5796239
30;5796239;10;4;7;6;17;26;24;25;12;18;15;11;5;9;23;1;13;16;2;21;8;19;3;22;14;20
10;4;7;6;17;26;24;25;12;18;15;11;5;9;23;1;13;14;2;21;8;19;3;22;16;20;30;5772814
30;5772814;10;4;7;6;17;26;24;25;12;18;15;11;5;9;23;1;13;14;2;21;8;19;3;22;16;20
10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;14;2;21;8;19;3;22;16;20;30;5791322
30;5791322;10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;14;2;21;8;19;3;22;16;20
10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;14;2;8;21;19;3;22;16;20;30;5795178
30;5795178;10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;14;2;8;21;19;3;22;16;20
10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;3;2;8;21;19;14;22;16;20;30;5906511
30;5906511;10;4;7;6;17;26;11;25;12;18;15;24;5;9;23;1;13;3;2;8;21;19;14;22;16;20
10;4;7;6;13;26;11;25;12;18;15;24;5;9;23;1;17;3;2;8;21;19;14;22;16;20;30;5916677
30;5916677;10;4;7;6;13;26;11;25;12;18;15;24;5;9;23;1;17;3;2;8;21;19;14;22;16;20
10;4;7;6;13;26;11;25;12;19;15;24;5;9;23;1;17;3;2;8;21;18;14;22;16;20;30;6009691
30;6009691;10;4;7;6;13;26;11;25;12;19;15;24;5;9;23;1;17;3;2;8;21;18;14;22;16;20
10;4;7;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;18;14;22;16;20;30;6080163
30;6080163;10;4;7;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;18;14;22;16;20
20;4;7;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;18;14;22;16;10;30;6081284
30;6081284;20;4;7;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;18;14;22;16;10
20;4;18;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;7;14;22;16;10;30;6044072
30;6044072;20;4;18;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;2;8;21;7;14;22;16;10
20;4;18;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;8;2;21;7;14;22;16;10;30;5955360
30;5955360;20;4;18;3;13;26;11;25;12;19;15;24;5;9;23;1;17;6;8;2;21;7;14;22;16;10
20;4;18;3;13;26;11;25;12;19;15;2;5;9;23;1;17;6;8;24;21;7;14;22;16;10;30;5939529
31;5939529;20;4;18;3;13;26;11;25;12;19;15;2;5;9;23;1;17;6;8;24;21;7;14;22;16;10
20;4;18;3;24;26;11;25;12;19;15;2;5;9;23;1;17;6;8;13;21;7;14;22;16;10;31;5951467
31;5951467;20;4;18;3;24;26;11;25;12;19;15;2;5;9;23;1;17;6;8;13;21;7;14;22;16;10
20;4;18;3;11;26;24;25;12;19;15;2;5;9;23;1;17;6;8;13;21;7;14;22;16;10;31;5964180
31;5964180;20;4;18;3;11;26;24;25;12;19;15;2;5;9;23;1;17;6;8;13;21;7;14;22;16;10
20;4;18;3;7;26;24;25;12;19;15;2;5;9;23;1;17;6;8;13;21;11;14;22;16;10;31;5949297
31;5949297;20;4;18;3;7;26;24;25;12;19;15;2;5;9;23;1;17;6;8;13;21;11;14;22;16;10
20;4;18;3;7;26;24;25;12;22;15;2;5;9;23;1;17;6;8;13;21;11;14;19;16;10;31;6089627
31;6089627;20;4;18;3;7;26;24;25;12;22;15;2;5;9;23;1;17;6;8;13;21;11;14;19;16;10
20;4;18;3;7;26;24;25;12;22;15;2;5;9;23;14;17;6;8;13;21;11;1;19;16;10;31;5924102
31;5924102;20;4;18;3;7;26;24;25;12;22;15;2;5;9;23;14;17;6;8;13;21;11;1;19;16;10
20;4;18;3;7;26;24;25;12;22;15;2;16;9;23;14;17;6;8;13;21;11;1;19;5;10;31;5952511
31;5952511;20;4;18;3;7;26;24;25;12;22;15;2;16;9;23;14;17;6;8;13;21;11;1;19;5;10
20;4;18;15;7;26;24;25;12;22;3;2;16;9;23;14;17;6;8;13;21;11;1;19;5;10;31;5917797
31;5917797;20;4;18;15;7;26;24;25;12;22;3;2;16;9;23;14;17;6;8;13;21;11;1;19;5;10
20;4;18;15;7;26;24;25;12;9;3;2;16;22;23;14;17;6;8;13;21;11;1;19;5;10;31;5968051
31;5968051;20;4;18;15;7;26;24;25;12;9;3;2;16;22;23;14;17;6;8;13;21;11;1;19;5;10
20;4;18;15;7;26;24;25;12;9;10;2;16;22;23;14;17;6;8;13;21;11;1;19;5;3;31;5989220
31;5989220;20;4;18;15;7;26;24;25;12;9;10;2;16;22;23;14;17;6;8;13;21;11;1;19;5;3
20;4;18;15;7;26;24;25;12;9;11;2;16;22;23;14;17;6;8;13;21;10;1;19;5;3;31;5976046
31;5976046;20;4;18;15;7;26;24;25;12;9;11;2;16;22;23;14;17;6;8;13;21;10;1;19;5;3
20;4;18;15;9;26;24;25;12;7;11;2;16;22;23;14;17;6;8;13;21;10;1;19;5;3;31;5985400
31;5985400;20;4;18;15;9;26;24;25;12;7;11;2;16;22;23;14;17;6;8;13;21;10;1;19;5;3
14;4;18;15;9;26;24;25;12;7;11;2;16;22;23;20;17;6;8;13;21;10;1;19;5;3;31;5994232
31;5994232;14;4;18;15;9;26;24;25;12;7;11;2;16;22;23;20;17;6;8;13;21;10;1;19;5;3
14;4;8;15;9;26;24;25;12;7;11;2;16;22;23;20;17;6;18;13;21;10;1;19;5;3;31;5949798
31;5949798;14;4;8;15;9;26;24;25;12;7;11;2;16;22;23;20;17;6;18;13;21;10;1;19;5;3
2;4;8;15;9;26;24;25;12;7;11;14;16;22;23;20;17;6;18;13;21;10;1;19;5;3;31;5898367
31;5898367;2;4;8;15;9;26;24;25;12;7;11;14;16;22;23;20;17;6;18;13;21;10;1;19;5;3
2;4;8;15;9;26;24;25;12;7;11;14;16;22;23;20;17;6;18;13;21;1;10;19;5;3;31;5915075
31;5915075;2;4;8;15;9;26;24;25;12;7;11;14;16;22;23;20;17;6;18;13;21;1;10;19;5;3
2;4;8;15;9;26;24;25;12;17;11;14;16;22;23;20;7;6;18;13;21;1;10;19;5;3;31;5911167
31;5911167;2;4;8;15;9;26;24;25;12;17;11;14;16;22;23;20;7;6;18;13;21;1;10;19;5;3
2;4;8;15;9;26;24;25;23;17;11;14;16;22;12;20;7;6;18;13;21;1;10;19;5;3;31;5936193
31;5936193;2;4;8;15;9;26;24;25;23;17;11;14;16;22;12;20;7;6;18;13;21;1;10;19;5;3
23;4;8;15;9;26;24;25;2;17;11;14;16;22;12;20;7;6;18;13;21;1;10;19;5;3;31;5949894
31;5949894;23;4;8;15;9;26;24;25;2;17;11;14;16;22;12;20;7;6;18;13;21;1;10;19;5;3
23;4;8;15;9;26;24;25;2;14;11;17;16;22;12;20;7;6;18;13;21;1;10;19;5;3;31;5977107
31;5977107;23;4;8;15;9;26;24;25;2;14;11;17;16;22;12;20;7;6;18;13;21;1;10;19;5;3
23;8;4;15;9;26;24;25;2;14;11;17;16;22;12;20;7;6;18;13;21;1;10;19;5;3;31;5971424
32;5971424;23;8;4;15;9;26;24;25;2;14;11;17;16;22;12;20;7;6;18;13;21;1;10;19;5;3
23;8;4;20;9;26;24;25;2;14;11;17;16;22;12;15;7;6;18;13;21;1;10;19;5;3;32;5990143
32;5990143;23;8;4;20;9;26;24;25;2;14;11;17;16;22;12;15;7;6;18;13;21;1;10;19;5;3
23;8;4;20;9;26;24;25;2;14;6;17;16;22;12;15;7;11;18;13;21;1;10;19;5;3;32;5988820
32;5988820;23;8;4;20;9;26;24;25;2;14;6;17;16;22;12;15;7;11;18;13;21;1;10;19;5;3
18;8;4;20;9;26;24;25;2;14;6;17;16;22;12;15;7;11;23;13;21;1;10;19;5;3;32;6040767
32;6040767;18;8;4;20;9;26;24;25;2;14;6;17;16;22;12;15;7;11;23;13;21;1;10;19;5;3
18;8;4;20;24;26;9;25;2;14;6;17;16;22;12;15;7;11;23;13;21;1;10;19;5;3;32;6130018
32;6130018;18;8;4;20;24;26;9;25;2;14;6;17;16;22;12;15;7;11;23;13;21;1;10;19;5;3
18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;23;13;21;1;10;19;5;3;32;6144387
32;6144387;18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;23;13;21;1;10;19;5;3
18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;23;13;21;1;10;3;5;19;32;6156448
32;6156448;18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;23;13;21;1;10;3;5;19
18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;5;13;21;1;10;3;23;19;32;5950228
32;5950228;18;8;4;20;24;26;9;25;2;14;6;17;16;15;12;22;7;11;5;13;21;1;10;3;23;19
18;8;4;20;24;17;9;25;2;14;6;26;16;15;12;22;7;11;5;13;21;1;10;3;23;19;32;5952543
32;5952543;18;8;4;20;24;17;9;25;2;14;6;26;16;15;12;22;7;11;5;13;21;1;10;3;23;19
18;24;4;20;8;17;9;25;2;14;6;26;16;15;12;22;7;11;5;13;21;1;10;3;23;19;32;6011088
32;6011088;18;24;4;20;8;17;9;25;2;14;6;26;16;15;12;22;7;11;5;13;21;1;10;3;23;19
18;24;4;20;8;17;9;25;2;14;6;26;16;15;12;22;7;11;13;5;21;1;10;3;23;19;32;6216733
32;6216733;18;24;4;20;8;17;9;25;2;14;6;26;16;15;12;22;7;11;13;5;21;1;10;3;23;19
18;24;4;20;8;17;9;25;2;14;6;26;16;19;12;22;7;11;13;5;21;1;10;3;23;15;32;6241564
32;6241564;18;24;4;20;8;17;9;25;2;14;6;26;16;19;12;22;7;11;13;5;21;1;10;3;23;15
18;24;4;20;8;17;9;25;2;14;6;26;16;11;12;22;7;19;13;5;21;1;10;3;23;15;32;6196919
32;6196919;18;24;4;20;8;17;9;25;2;14;6;26;16;11;12;22;7;19;13;5;21;1;10;3;23;15
18;24;4;20;8;17;9;25;2;14;6;1;16;11;12;22;7;19;13;5;21;26;10;3;23;15;32;6126397
32;6126397;18;24;4;20;8;17;9;25;2;14;6;1;16;11;12;22;7;19;13;5;21;26;10;3;23;15
5;24;4;20;8;17;9;25;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;15;32;6087770
32;6087770;5;24;4;20;8;17;9;25;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;15
5;24;4;25;8;17;9;20;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;15;32;6062493
32;6062493;5;24;4;25;8;17;9;20;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;15
5;24;4;25;8;17;9;15;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;20;32;6090490
32;6090490;5;24;4;25;8;17;9;15;2;14;6;1;16;11;12;22;7;19;13;18;21;26;10;3;23;20
5;24;6;25;8;17;9;15;2;14;4;1;16;11;12;22;7;19;13;18;21;26;10;3;23;20;32;6097316
32;6097316;5;24;6;25;8;17;9;15;2;14;4;1;16;11;12;22;7;19;13;18;21;26;10;3;23;20
5;24;6;25;8;17;9;15;2;14;4;1;16;11;12;22;7;21;13;18;19;26;10;3;23;20;32;6095404
32;6095404;5;24;6;25;8;17;9;15;2;14;4;1;16;11;12;22;7;21;13;18;19;26;10;3;23;20
5;17;6;25;8;24;9;15;2;14;4;1;16;11;12;22;7;21;13;18;19;26;10;3;23;20;32;6095014
32;6095014;5;17;6;25;8;24;9;15;2;14;4;1;16;11;12;22;7;21;13;18;19;26;10;3;23;20
5;17;6;25;8;24;9;15;2;14;4;1;16;11;10;22;7;21;13;18;19;26;12;3;23;20;32;6112340
33;6112340;5;17;6;25;8;24;9;15;2;14;4;1;16;11;10;22;7;21;13;18;19;26;12;3;23;20
5;17;6;25;8;24;3;15;2;14;4;1;16;11;10;22;7;21;13;18;19;26;12;9;23;20;33;6040208
33;6040208;5;17;6;25;8;24;3;15;2;14;4;1;16;11;10;22;7;21;13;18;19;26;12;9;23;20
5;17;6;25;18;24;3;15;2;14;4;1;16;11;10;22;7;21;13;8;19;26;12;9;23;20;33;5950072
33;5950072;5;17;6;25;18;24;3;15;2;14;4;1;16;11;10;22;7;21;13;8;19;26;12;9;23;20
5;17;6;25;18;24;3;15;2;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4;33;5965375
33;5965375;5;17;6;25;18;24;3;15;2;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4
5;17;6;25;18;24;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4;33;5971635
33;5971635;5;17;6;25;18;24;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4
24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4;33;5916714
33;5916714;24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;26;12;9;23;4
24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;9;12;26;23;4;33;5914440
33;5914440;24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;21;13;8;19;9;12;26;23;4
24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;23;13;8;19;9;12;26;21;4;33;5927424
33;5927424;24;17;6;25;18;5;3;2;15;14;20;1;16;11;10;22;7;23;13;8;19;9;12;26;21;4
24;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;9;12;26;21;4;33;5924201
33;5924201;24;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;9;12;26;21;4
9;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;24;12;26;21;4;33;5925035
33;5925035;9;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;24;12;26;21;4
9;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;24;4;26;21;12;33;5846133
33;5846133;9;17;6;25;18;5;15;2;3;14;20;1;16;11;10;22;7;23;13;8;19;24;4;26;21;12
9;17;6;25;18;5;15;2;3;14;13;1;16;11;10;22;7;23;20;8;19;24;4;26;21;12;33;5833201
33;5833201;9;17;6;25;18;5;15;2;3;14;13;1;16;11;10;22;7;23;20;8;19;24;4;26;21;12
9;17;6;25;18;5;15;2;3;14;13;12;16;11;10;22;7;23;20;8;19;24;4;26;21;1;33;5814935
33;5814935;9;17;6;25;18;5;15;2;3;14;13;12;16;11;10;22;7;23;20;8;19;24;4;26;21;1
10;17;6;25;18;5;15;2;3;14;13;12;16;11;9;22;7;23;20;8;19;24;4;26;21;1;33;5809035
33;5809035;10;17;6;25;18;5;15;2;3;14;13;12;16;11;9;22;7;23;20;8;19;24;4;26;21;1
10;17;6;25;18;5;15;2;3;14;13;12;16;11;9;22;7;23;20;4;19;24;8;26;21;1;33;5814008
33;5814008;10;17;6;25;18;5;15;2;3;14;13;12;16;11;9;22;7;23;20;4;19;24;8;26;21;1
10;17;6;25;18;5;15;2;3;14;13;12;16;11;9;1;7;23;20;4;19;24;8;26;21;22;33;5830124
