"X1";"X5729949";"X23";"X9";"X26";"X2";"X8";"X14";"X4";"X18";"X12";"X6";"X16";"X21";"X5";"X24";"X19";"X15";"X1.1";"X13";"X22";"X25";"X10";"X7";"X11";"X17";"X3";"X20"
19;10;5;1;17;7;15;3;16;14;4;18;24;25;21;8;11;9;2;23;13;12;26;22;6;20;66;5859592
66;5859592;19;10;5;1;17;7;15;3;16;14;4;18;24;25;21;8;11;9;2;23;13;12;26;22;6;20
19;10;5;1;17;7;15;3;16;13;4;18;24;25;21;8;11;9;2;23;14;12;26;22;6;20;66;5947704
66;5859592;19;10;5;1;17;7;15;3;16;14;4;18;24;25;21;8;11;9;2;23;13;12;26;22;6;20
19;10;5;1;17;7;15;22;16;14;4;18;24;25;21;8;11;9;2;23;13;12;26;3;6;20;66;5845210
67;5845210;19;10;5;1;17;7;15;22;16;14;4;18;24;25;21;8;11;9;2;23;13;12;26;3;6;20
19;10;5;1;17;7;15;22;16;14;4;18;24;25;8;21;11;9;2;23;13;12;26;3;6;20;67;5896526
67;5896526;19;10;5;1;17;7;15;22;16;14;4;18;24;25;8;21;11;9;2;23;13;12;26;3;6;20
14;10;5;1;17;7;15;22;16;19;4;18;24;25;8;21;11;9;2;23;13;12;26;3;6;20;67;5938142
67;5896526;19;10;5;1;17;7;15;22;16;14;4;18;24;25;8;21;11;9;2;23;13;12;26;3;6;20
19;10;5;1;17;7;2;22;16;14;4;18;24;25;8;21;11;9;15;23;13;12;26;3;6;20;67;5876275
67;5876275;19;10;5;1;17;7;2;22;16;14;4;18;24;25;8;21;11;9;15;23;13;12;26;3;6;20
19;10;5;1;7;17;2;22;16;14;4;18;24;25;8;21;11;9;15;23;13;12;26;3;6;20;67;5891044
67;5891044;19;10;5;1;7;17;2;22;16;14;4;18;24;25;8;21;11;9;15;23;13;12;26;3;6;20
19;10;5;1;7;17;2;22;16;8;4;18;24;25;14;21;11;9;15;23;13;12;26;3;6;20;67;5880275
67;5880275;19;10;5;1;7;17;2;22;16;8;4;18;24;25;14;21;11;9;15;23;13;12;26;3;6;20
19;10;5;1;7;17;2;22;16;8;4;18;24;3;14;21;11;9;15;23;13;12;26;25;6;20;67;5849262
67;5849262;19;10;5;1;7;17;2;22;16;8;4;18;24;3;14;21;11;9;15;23;13;12;26;25;6;20
19;10;5;1;7;17;2;22;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20;67;5925035
67;5925035;19;10;5;1;7;17;2;22;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20
19;10;5;2;7;17;1;22;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20;67;5902772
67;5902772;19;10;5;2;7;17;1;22;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20
19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20;67;5892628
67;5892628;19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;15;23;13;12;26;14;6;20
19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;12;23;13;15;26;14;6;20;67;5900195
67;5900195;19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;12;23;13;15;26;14;6;20
19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;12;26;13;15;23;14;6;20;67;5900472
67;5900472;19;10;5;22;7;17;1;2;16;8;4;18;24;3;25;21;11;9;12;26;13;15;23;14;6;20
19;11;5;22;7;17;1;2;16;8;4;18;24;3;25;21;10;9;12;26;13;15;23;14;6;20;67;5911765
67;5911765;19;11;5;22;7;17;1;2;16;8;4;18;24;3;25;21;10;9;12;26;13;15;23;14;6;20
19;11;5;22;7;17;1;2;16;8;4;18;24;13;25;21;10;9;12;26;3;15;23;14;6;20;67;5928855
67;5928855;19;11;5;22;7;17;1;2;16;8;4;18;24;13;25;21;10;9;12;26;3;15;23;14;6;20
19;11;16;22;7;17;1;2;5;8;4;18;24;13;25;21;10;9;12;26;3;15;23;14;6;20;67;5817563
67;5817563;19;11;16;22;7;17;1;2;5;8;4;18;24;13;25;21;10;9;12;26;3;15;23;14;6;20
19;11;16;22;7;17;1;2;5;8;4;18;24;13;25;21;14;9;12;26;3;15;23;10;6;20;67;5825330
67;5825330;19;11;16;22;7;17;1;2;5;8;4;18;24;13;25;21;14;9;12;26;3;15;23;10;6;20
19;11;16;22;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;26;3;15;24;10;6;20;67;5819980
67;5819980;19;11;16;22;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;26;3;15;24;10;6;20
19;11;16;20;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;26;3;15;24;10;6;22;67;5736520
67;5736520;19;11;16;20;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;26;3;15;24;10;6;22
19;11;26;20;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;16;3;15;24;10;6;22;67;5741388
67;5741388;19;11;26;20;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;16;3;15;24;10;6;22
19;11;26;20;7;17;1;2;5;16;4;18;23;13;25;21;14;9;12;8;3;15;24;10;6;22;67;5778538
67;5741388;19;11;26;20;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;16;3;15;24;10;6;22
19;11;20;26;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;16;3;15;24;10;6;22;67;5742050
68;5742050;19;11;20;26;7;17;1;2;5;8;4;18;23;13;25;21;14;9;12;16;3;15;24;10;6;22
25;11;20;26;7;17;1;2;5;8;4;18;23;13;19;21;14;9;12;16;3;15;24;10;6;22;68;5739847
68;5739847;25;11;20;26;7;17;1;2;5;8;4;18;23;13;19;21;14;9;12;16;3;15;24;10;6;22
25;11;20;26;7;17;21;2;5;8;4;18;23;13;19;1;14;9;12;16;3;15;24;10;6;22;68;5735458
68;5735458;25;11;20;26;7;17;21;2;5;8;4;18;23;13;19;1;14;9;12;16;3;15;24;10;6;22
25;11;20;26;7;17;21;2;24;8;4;18;23;13;19;1;14;9;12;16;3;15;5;10;6;22;68;5904593
68;5904593;25;11;20;26;7;17;21;2;24;8;4;18;23;13;19;1;14;9;12;16;3;15;5;10;6;22
25;11;20;26;7;17;21;2;14;8;4;18;23;13;19;1;24;9;12;16;3;15;5;10;6;22;68;5924970
68;5924970;25;11;20;26;7;17;21;2;14;8;4;18;23;13;19;1;24;9;12;16;3;15;5;10;6;22
25;11;20;26;19;17;21;2;14;8;4;18;23;13;7;1;24;9;12;16;3;15;5;10;6;22;68;5929766
68;5929766;25;11;20;26;19;17;21;2;14;8;4;18;23;13;7;1;24;9;12;16;3;15;5;10;6;22
1;11;20;26;19;17;21;2;14;8;4;18;23;13;7;25;24;9;12;16;3;15;5;10;6;22;68;5937722
68;5937722;1;11;20;26;19;17;21;2;14;8;4;18;23;13;7;25;24;9;12;16;3;15;5;10;6;22
1;11;20;26;19;17;21;4;14;8;2;18;23;13;7;25;24;9;12;16;3;15;5;10;6;22;68;5949935
68;5949935;1;11;20;26;19;17;21;4;14;8;2;18;23;13;7;25;24;9;12;16;3;15;5;10;6;22
1;11;20;7;19;17;21;4;14;8;2;18;23;13;26;25;24;9;12;16;3;15;5;10;6;22;68;5973579
68;5973579;1;11;20;7;19;17;21;4;14;8;2;18;23;13;26;25;24;9;12;16;3;15;5;10;6;22
1;11;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;12;16;3;15;5;10;6;22;68;6028665
68;6028665;1;11;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;12;16;3;15;5;10;6;22
11;1;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;12;16;3;15;5;10;6;22;68;6023587
68;6023587;11;1;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;12;16;3;15;5;10;6;22
12;1;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;11;16;3;15;5;10;6;22;68;6060563
68;6023587;11;1;18;7;19;17;21;4;14;8;2;20;23;13;26;25;24;9;12;16;3;15;5;10;6;22
11;1;18;7;19;17;21;4;24;8;2;20;23;13;26;25;14;9;12;16;3;15;5;10;6;22;68;6002911
68;6002911;11;1;18;7;19;17;21;4;24;8;2;20;23;13;26;25;14;9;12;16;3;15;5;10;6;22
11;1;18;7;19;17;21;22;24;8;2;20;23;13;26;25;14;9;12;16;3;15;5;10;6;4;68;5996132
68;5996132;11;1;18;7;19;17;21;22;24;8;2;20;23;13;26;25;14;9;12;16;3;15;5;10;6;4
11;1;18;7;19;17;21;22;24;8;9;20;23;13;26;25;14;2;12;16;3;15;5;10;6;4;68;6051413
68;6051413;11;1;18;7;19;17;21;22;24;8;9;20;23;13;26;25;14;2;12;16;3;15;5;10;6;4
11;1;18;7;19;17;21;22;24;8;9;20;23;13;26;25;14;5;12;16;3;15;2;10;6;4;68;5736064
68;5736064;11;1;18;7;19;17;21;22;24;8;9;20;23;13;26;25;14;5;12;16;3;15;2;10;6;4
11;19;18;7;1;17;21;22;24;8;9;20;23;13;26;25;14;5;12;16;3;15;2;10;6;4;68;5771820
68;5771820;11;19;18;7;1;17;21;22;24;8;9;20;23;13;26;25;14;5;12;16;3;15;2;10;6;4
11;19;18;7;1;17;21;22;24;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4;68;5781523
68;5781523;11;19;18;7;1;17;21;22;24;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4
11;19;18;7;24;17;21;22;1;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4;68;5752594
68;5752594;11;19;18;7;24;17;21;22;1;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4
11;7;18;19;24;17;21;22;1;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4;68;5716268
68;5716268;11;7;18;19;24;17;21;22;1;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4
1;7;18;19;24;17;21;22;11;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4;68;5724946
69;5724946;1;7;18;19;24;17;21;22;11;8;9;20;23;13;6;25;14;5;12;16;3;15;2;10;26;4
1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;22;3;15;2;10;26;4;69;5706855
69;5706855;1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;22;3;15;2;10;26;4
1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;22;3;15;4;10;26;2;69;5681824
69;5681824;1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;22;3;15;4;10;26;2
1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;10;3;15;4;22;26;2;69;5683337
69;5683337;1;7;18;19;24;17;21;16;11;8;9;20;23;13;6;25;14;5;12;10;3;15;4;22;26;2
1;20;18;19;24;17;21;16;11;8;9;7;23;13;6;25;14;5;12;10;3;15;4;22;26;2;69;5719877
69;5719877;1;20;18;19;24;17;21;16;11;8;9;7;23;13;6;25;14;5;12;10;3;15;4;22;26;2
1;18;20;19;24;17;21;16;11;8;9;7;23;13;6;25;14;5;12;10;3;15;4;22;26;2;69;5713016
69;5713016;1;18;20;19;24;17;21;16;11;8;9;7;23;13;6;25;14;5;12;10;3;15;4;22;26;2
1;18;20;19;24;17;21;16;11;22;9;7;23;13;6;25;14;5;12;10;3;15;4;8;26;2;69;5801145
69;5801145;1;18;20;19;24;17;21;16;11;22;9;7;23;13;6;25;14;5;12;10;3;15;4;8;26;2
1;4;20;19;24;17;21;16;11;22;9;7;23;13;6;25;14;5;12;10;3;15;18;8;26;2;69;5815036
69;5815036;1;4;20;19;24;17;21;16;11;22;9;7;23;13;6;25;14;5;12;10;3;15;18;8;26;2
1;4;20;19;24;17;21;16;11;22;9;7;23;13;6;25;26;5;12;10;3;15;18;8;14;2;69;5920969
69;5815036;1;4;20;19;24;17;21;16;11;22;9;7;23;13;6;25;14;5;12;10;3;15;18;8;26;2
1;4;20;19;24;17;21;16;11;25;9;7;23;13;6;22;14;5;12;10;3;15;18;8;26;2;69;5815023
69;5815023;1;4;20;19;24;17;21;16;11;25;9;7;23;13;6;22;14;5;12;10;3;15;18;8;26;2
1;4;20;19;24;17;21;16;18;25;9;7;23;13;6;22;14;5;12;10;3;15;11;8;26;2;69;5813836
69;5813836;1;4;20;19;24;17;21;16;18;25;9;7;23;13;6;22;14;5;12;10;3;15;11;8;26;2
1;4;20;19;24;2;21;16;18;25;9;7;23;13;6;22;14;5;12;10;3;15;11;8;26;17;69;5806343
69;5806343;1;4;20;19;24;2;21;16;18;25;9;7;23;13;6;22;14;5;12;10;3;15;11;8;26;17
1;4;20;19;24;2;21;16;18;25;9;7;23;13;6;3;14;5;12;10;22;15;11;8;26;17;69;5706479
69;5706479;1;4;20;19;24;2;21;16;18;25;9;7;23;13;6;3;14;5;12;10;22;15;11;8;26;17
1;4;20;19;10;2;21;16;18;25;9;7;23;13;6;3;14;5;12;24;22;15;11;8;26;17;69;5703389
69;5703389;1;4;20;19;10;2;21;16;18;25;9;7;23;13;6;3;14;5;12;24;22;15;11;8;26;17
1;4;20;19;10;2;21;16;18;25;9;7;23;13;6;17;14;5;12;24;22;15;11;8;26;3;69;5707739
69;5707739;1;4;20;19;10;2;21;16;18;25;9;7;23;13;6;17;14;5;12;24;22;15;11;8;26;3
1;4;20;19;10;2;21;16;18;25;9;15;23;13;6;17;14;5;12;24;22;7;11;8;26;3;69;5693026
69;5693026;1;4;20;19;10;2;21;16;18;25;9;15;23;13;6;17;14;5;12;24;22;7;11;8;26;3
1;21;20;19;10;2;4;16;18;25;9;15;23;13;6;17;14;5;12;24;22;7;11;8;26;3;69;5673526
69;5673526;1;21;20;19;10;2;4;16;18;25;9;15;23;13;6;17;14;5;12;24;22;7;11;8;26;3
1;21;20;19;10;2;4;16;18;25;9;15;23;13;6;17;11;5;12;24;22;7;14;8;26;3;69;5808807
69;5808807;1;21;20;19;10;2;4;16;18;25;9;15;23;13;6;17;11;5;12;24;22;7;14;8;26;3
1;21;8;19;10;2;4;16;18;25;9;15;23;13;6;17;11;5;12;24;22;7;14;20;26;3;69;5853104
69;5808807;1;21;20;19;10;2;4;16;18;25;9;15;23;13;6;17;11;5;12;24;22;7;14;8;26;3
1;21;20;19;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;22;7;15;8;26;3;69;5755193
69;5755193;1;21;20;19;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;22;7;15;8;26;3
19;21;20;1;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;22;7;15;8;26;3;69;5779768
70;5779768;19;21;20;1;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;22;7;15;8;26;3
19;21;20;22;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;1;7;15;8;26;3;70;5815801
70;5815801;19;21;20;22;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;1;7;15;8;26;3
19;21;20;22;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;1;7;8;15;26;3;70;5815801
70;5815801;19;21;20;22;10;2;4;16;18;25;9;14;23;13;6;17;11;5;12;24;1;7;8;15;26;3
19;21;20;22;10;2;4;16;18;9;25;14;23;13;6;17;11;5;12;24;1;7;8;15;26;3;70;5851963
70;5851963;19;21;20;22;10;2;4;16;18;9;25;14;23;13;6;17;11;5;12;24;1;7;8;15;26;3
13;21;20;22;10;2;4;16;18;9;25;14;23;19;6;17;11;5;12;24;1;7;8;15;26;3;70;5835121
70;5835121;13;21;20;22;10;2;4;16;18;9;25;14;23;19;6;17;11;5;12;24;1;7;8;15;26;3
13;21;20;22;10;2;4;16;18;19;25;14;23;9;6;17;11;5;12;24;1;7;8;15;26;3;70;5797453
70;5797453;13;21;20;22;10;2;4;16;18;19;25;14;23;9;6;17;11;5;12;24;1;7;8;15;26;3
13;21;20;22;10;2;4;16;18;12;25;14;23;9;6;17;11;5;19;24;1;7;8;15;26;3;70;5791905
70;5791905;13;21;20;22;10;2;4;16;18;12;25;14;23;9;6;17;11;5;19;24;1;7;8;15;26;3
13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;17;11;5;19;24;1;7;8;15;26;3;70;5780671
70;5780671;13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;17;11;5;19;24;1;7;8;15;26;3
13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;26;11;5;19;24;1;7;8;15;17;3;70;5779133
70;5779133;13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;26;11;5;19;24;1;7;8;15;17;3
13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;26;11;1;19;24;5;7;8;15;17;3;70;5961671
70;5961671;13;12;20;22;10;2;4;16;18;21;25;14;23;9;6;26;11;1;19;24;5;7;8;15;17;3
2;12;20;22;10;13;4;16;18;21;25;14;23;9;6;26;11;1;19;24;5;7;8;15;17;3;70;5969984
70;5969984;2;12;20;22;10;13;4;16;18;21;25;14;23;9;6;26;11;1;19;24;5;7;8;15;17;3
2;12;20;22;10;13;4;16;14;21;25;18;23;9;6;26;11;1;19;24;5;7;8;15;17;3;70;5983269
70;5983269;2;12;20;22;10;13;4;16;14;21;25;18;23;9;6;26;11;1;19;24;5;7;8;15;17;3
2;12;20;22;13;10;4;16;14;21;25;18;23;9;6;26;11;1;19;24;5;7;8;15;17;3;70;6007027
70;6007027;2;12;20;22;13;10;4;16;14;21;25;18;23;9;6;26;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;4;16;14;21;25;18;2;9;6;26;11;1;19;24;5;7;8;15;17;3;70;6001662
70;6001662;23;12;20;22;13;10;4;16;14;21;25;18;2;9;6;26;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;21;16;14;4;25;18;2;9;6;26;11;1;19;24;5;7;8;15;17;3;70;6005067
70;6005067;23;12;20;22;13;10;21;16;14;4;25;18;2;9;6;26;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;21;16;14;4;25;18;2;26;6;9;11;1;19;24;5;7;8;15;17;3;70;6006993
70;6006993;23;12;20;22;13;10;21;16;14;4;25;18;2;26;6;9;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;21;16;14;4;25;18;2;26;6;15;11;1;19;24;5;7;8;9;17;3;70;6105436
70;6006993;23;12;20;22;13;10;21;16;14;4;25;18;2;26;6;9;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;21;16;14;4;9;18;2;26;6;25;11;1;19;24;5;7;8;15;17;3;70;6012272
70;6012272;23;12;20;22;13;10;21;16;14;4;9;18;2;26;6;25;11;1;19;24;5;7;8;15;17;3
23;12;20;22;13;10;21;16;14;4;9;18;2;26;6;25;11;1;19;24;8;7;5;15;17;3;70;5964580
70;5964580;23;12;20;22;13;10;21;16;14;4;9;18;2;26;6;25;11;1;19;24;8;7;5;15;17;3
23;12;20;22;25;10;21;16;14;4;9;18;2;26;6;13;11;1;19;24;8;7;5;15;17;3;70;5927613
70;5927613;23;12;20;22;25;10;21;16;14;4;9;18;2;26;6;13;11;1;19;24;8;7;5;15;17;3
23;21;20;22;25;10;12;16;14;4;9;18;2;26;6;13;11;1;19;24;8;7;5;15;17;3;70;5876752
71;5876752;23;21;20;22;25;10;12;16;14;4;9;18;2;26;6;13;11;1;19;24;8;7;5;15;17;3
23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;1;19;24;8;7;5;15;17;3;71;5847100
71;5847100;23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;1;19;24;8;7;5;15;17;3
23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;24;8;7;5;1;17;3;71;5865253
71;5865253;23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;24;8;7;5;1;17;3
23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;7;8;24;5;1;17;3;71;5866600
71;5866600;23;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;7;8;24;5;1;17;3
1;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;7;8;24;5;23;17;3;71;5844714
71;5844714;1;21;13;22;25;10;12;16;14;4;9;18;2;26;6;20;11;15;19;7;8;24;5;23;17;3
1;21;13;22;25;10;12;16;14;4;9;18;2;26;6;15;11;20;19;7;8;24;5;23;17;3;71;5821626
71;5821626;1;21;13;22;25;10;12;16;14;4;9;18;2;26;6;15;11;20;19;7;8;24;5;23;17;3
11;21;13;22;25;10;12;16;14;4;9;18;2;26;6;15;1;20;19;7;8;24;5;23;17;3;71;5799150
71;5799150;11;21;13;22;25;10;12;16;14;4;9;18;2;26;6;15;1;20;19;7;8;24;5;23;17;3
11;21;13;22;25;10;12;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;3;71;5761322
71;5761322;11;21;13;22;25;10;12;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;3
11;21;13;22;25;10;3;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;12;71;5753970
71;5753970;11;21;13;22;25;10;3;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;12
10;21;13;22;25;11;3;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;12;71;5758880
71;5758880;10;21;13;22;25;11;3;16;14;4;9;18;2;26;6;5;1;20;19;7;8;24;15;23;17;12
10;21;13;22;25;11;3;7;14;4;9;18;2;26;6;5;1;20;19;16;8;24;15;23;17;12;71;5795212
71;5795212;10;21;13;22;25;11;3;7;14;4;9;18;2;26;6;5;1;20;19;16;8;24;15;23;17;12
10;21;13;22;25;11;3;7;14;19;9;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12;71;5830689
71;5830689;10;21;13;22;25;11;3;7;14;19;9;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12
10;21;13;19;25;11;3;7;14;22;9;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12;71;5806743
71;5806743;10;21;13;19;25;11;3;7;14;22;9;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12;71;5783005
71;5783005;10;21;13;19;25;11;3;7;9;22;14;18;2;26;6;5;1;20;4;16;8;24;15;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;2;26;8;5;1;20;4;16;6;24;15;23;17;12;71;5782986
71;5782986;10;21;13;19;25;11;3;7;9;22;14;18;2;26;8;5;1;20;4;16;6;24;15;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;20;4;16;6;24;26;23;17;12;71;5761028
71;5761028;10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;20;4;16;6;24;26;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;24;4;16;6;20;26;23;17;12;71;5821811
71;5821811;10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;24;4;16;6;20;26;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;20;4;16;6;24;26;23;17;12;71;5761028
71;5761028;10;21;13;19;25;11;3;7;9;22;14;18;2;15;8;5;1;20;4;16;6;24;26;23;17;12
10;21;13;19;25;11;3;7;9;22;14;18;24;15;8;5;1;20;4;16;6;2;26;23;17;12;71;5770718
71;5770718;10;21;13;19;25;11;3;7;9;22;14;18;24;15;8;5;1;20;4;16;6;2;26;23;17;12
10;21;13;19;12;11;3;7;9;22;14;18;24;15;8;5;1;20;4;16;6;2;26;23;17;25;71;5719202
71;5719202;10;21;13;19;12;11;3;7;9;22;14;18;24;15;8;5;1;20;4;16;6;2;26;23;17;25
10;21;13;19;12;11;3;7;9;22;14;18;24;15;8;5;16;20;4;1;6;2;26;23;17;25;71;5827693
72;5827693;10;21;13;19;12;11;3;7;9;22;14;18;24;15;8;5;16;20;4;1;6;2;26;23;17;25
10;21;13;19;12;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;6;2;26;14;17;25;72;5896433
72;5896433;10;21;13;19;12;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;6;2;26;14;17;25
10;21;13;19;12;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;2;6;26;14;17;25;72;5893973
72;5893973;10;21;13;19;12;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;2;6;26;14;17;25;72;5916209
72;5916209;10;12;13;19;21;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;7;9;22;23;8;24;15;18;5;16;20;4;1;2;6;26;14;17;25;72;5945972
72;5916209;10;12;13;19;21;11;3;7;9;22;23;18;24;15;8;5;16;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;7;9;22;16;18;24;15;8;5;23;20;4;1;2;6;26;14;17;25;72;5928323
72;5928323;10;12;13;19;21;11;3;7;9;22;16;18;24;15;8;5;23;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;8;9;22;16;18;24;15;7;5;23;20;4;1;2;6;26;14;17;25;72;5967378
72;5967378;10;12;13;19;21;11;3;8;9;22;16;18;24;15;7;5;23;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;8;9;22;16;18;24;15;7;5;23;25;4;1;2;6;26;14;17;20;72;6006852
72;5967378;10;12;13;19;21;11;3;8;9;22;16;18;24;15;7;5;23;20;4;1;2;6;26;14;17;25
10;12;13;19;21;11;3;8;17;22;16;18;24;15;7;5;23;20;4;1;2;6;26;14;9;25;72;6022110
72;6022110;10;12;13;19;21;11;3;8;17;22;16;18;24;15;7;5;23;20;4;1;2;6;26;14;9;25
10;12;13;19;21;11;3;4;17;22;16;18;24;15;7;5;23;20;8;1;2;6;26;14;9;25;72;5967528
72;5967528;10;12;13;19;21;11;3;4;17;22;16;18;24;15;7;5;23;20;8;1;2;6;26;14;9;25
10;12;13;19;21;11;4;3;17;22;16;18;24;15;7;5;23;20;8;1;2;6;26;14;9;25;72;5983698
72;5983698;10;12;13;19;21;11;4;3;17;22;16;18;24;15;7;5;23;20;8;1;2;6;26;14;9;25
10;12;13;19;21;11;4;3;17;22;16;18;24;14;7;5;23;20;8;1;2;6;26;15;9;25;72;5912535
72;5912535;10;12;13;19;21;11;4;3;17;22;16;18;24;14;7;5;23;20;8;1;2;6;26;15;9;25
10;12;13;19;21;11;4;3;17;22;16;1;24;14;7;5;23;20;8;18;2;6;26;15;9;25;72;5912389
72;5912389;10;12;13;19;21;11;4;3;17;22;16;1;24;14;7;5;23;20;8;18;2;6;26;15;9;25
10;12;13;19;21;11;4;1;17;22;16;3;24;14;7;5;23;20;8;18;2;6;26;15;9;25;72;5865725
72;5865725;10;12;13;19;21;11;4;1;17;22;16;3;24;14;7;5;23;20;8;18;2;6;26;15;9;25
7;12;13;19;21;11;4;1;17;22;16;3;24;14;10;5;23;20;8;18;2;6;26;15;9;25;72;5870368
72;5870368;7;12;13;19;21;11;4;1;17;22;16;3;24;14;10;5;23;20;8;18;2;6;26;15;9;25
7;12;13;19;21;11;4;1;17;22;16;6;24;14;10;5;23;20;8;18;2;3;26;15;9;25;72;5887571
72;5887571;7;12;13;19;21;11;4;1;17;22;16;6;24;14;10;5;23;20;8;18;2;3;26;15;9;25
7;12;13;19;21;11;4;1;17;22;16;6;24;14;10;8;23;20;5;18;2;3;26;15;9;25;72;5753413
72;5753413;7;12;13;19;21;11;4;1;17;22;16;6;24;14;10;8;23;20;5;18;2;3;26;15;9;25
7;12;13;19;21;11;4;1;17;22;16;15;24;14;10;8;23;20;5;18;2;3;26;6;9;25;72;5731029
