"X1";"X5997475";"X9";"X3";"X20";"X14";"X17";"X2";"X11";"X1.1";"X8";"X22";"X21";"X7";"X18";"X6";"X26";"X19";"X10";"X23";"X15";"X5";"X16";"X25";"X24";"X13";"X12";"X4"
60;5792486;23;5;15;25;26;4;19;22;17;9;2;1;12;14;16;13;6;18;7;8;3;21;24;11;20;10
23;5;15;25;26;4;19;22;17;9;7;1;12;14;16;13;6;18;2;8;3;21;24;11;20;10;60;5795848
60;5795848;23;5;15;25;26;4;19;22;17;9;7;1;12;14;16;13;6;18;2;8;3;21;24;11;20;10
23;5;15;25;26;4;21;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10;60;5797575
60;5797575;23;5;15;25;26;4;21;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10
21;5;15;25;26;4;23;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10;60;5808155
60;5808155;21;5;15;25;26;4;23;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10
4;5;15;25;26;21;23;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10;60;5832087
60;5832087;4;5;15;25;26;21;23;22;17;9;7;1;12;14;16;13;6;18;2;8;3;19;24;11;20;10
4;5;15;25;26;21;23;22;17;9;7;1;12;14;16;13;6;24;2;8;3;19;18;11;20;10;60;5998312
60;5998312;4;5;15;25;26;21;23;22;17;9;7;1;12;14;16;13;6;24;2;8;3;19;18;11;20;10
4;5;15;25;26;21;7;22;17;9;23;1;12;14;16;13;6;24;2;8;3;19;18;11;20;10;60;5981735
60;5981735;4;5;15;25;26;21;7;22;17;9;23;1;12;14;16;13;6;24;2;8;3;19;18;11;20;10
12;5;15;25;26;21;7;22;17;9;23;1;4;14;16;13;6;24;2;8;3;19;18;11;20;10;60;5980664
60;5980664;12;5;15;25;26;21;7;22;17;9;23;1;4;14;16;13;6;24;2;8;3;19;18;11;20;10
12;5;15;8;26;21;7;22;17;9;23;1;4;14;16;13;6;24;2;25;3;19;18;11;20;10;60;5960339
60;5960339;12;5;15;8;26;21;7;22;17;9;23;1;4;14;16;13;6;24;2;25;3;19;18;11;20;10
12;5;15;8;26;21;7;22;17;9;23;1;4;14;16;13;2;24;6;25;3;19;18;11;20;10;60;5954346
60;5954346;12;5;15;8;26;21;7;22;17;9;23;1;4;14;16;13;2;24;6;25;3;19;18;11;20;10
12;5;15;8;13;21;7;22;17;9;23;1;4;14;16;26;2;24;6;25;3;19;18;11;20;10;60;5968012
60;5954346;12;5;15;8;26;21;7;22;17;9;23;1;4;14;16;13;2;24;6;25;3;19;18;11;20;10
12;5;15;8;26;21;7;22;17;9;23;25;4;14;16;13;2;24;6;1;3;19;18;11;20;10;60;6046230
61;6046230;12;5;15;8;26;21;7;22;17;9;23;25;4;14;16;13;2;24;6;1;3;19;18;11;20;10
12;5;15;8;26;21;7;25;17;9;23;22;4;14;16;13;2;24;6;1;3;19;18;11;20;10;61;6058162
61;6058162;12;5;15;8;26;21;7;25;17;9;23;22;4;14;16;13;2;24;6;1;3;19;18;11;20;10
12;5;15;8;26;21;7;25;17;9;23;22;4;14;10;13;2;24;6;1;3;19;18;11;20;16;61;6046838
61;6046838;12;5;15;8;26;21;7;25;17;9;23;22;4;14;10;13;2;24;6;1;3;19;18;11;20;16
12;5;15;8;19;21;7;25;17;9;23;22;4;14;10;13;2;24;6;1;3;26;18;11;20;16;61;6028971
61;6028971;12;5;15;8;19;21;7;25;17;9;23;22;4;14;10;13;2;24;6;1;3;26;18;11;20;16
12;5;15;25;19;21;7;8;17;9;23;22;4;14;10;13;2;24;6;1;3;26;18;11;20;16;61;5935599
61;5935599;12;5;15;25;19;21;7;8;17;9;23;22;4;14;10;13;2;24;6;1;3;26;18;11;20;16
12;5;15;25;19;21;7;8;17;9;23;22;4;14;10;1;2;24;6;13;3;26;18;11;20;16;61;5885998
61;5885998;12;5;15;25;19;21;7;8;17;9;23;22;4;14;10;1;2;24;6;13;3;26;18;11;20;16
12;5;15;25;19;21;7;8;17;9;23;22;4;6;10;1;2;24;14;13;3;26;18;11;20;16;61;5894527
61;5894527;12;5;15;25;19;21;7;8;17;9;23;22;4;6;10;1;2;24;14;13;3;26;18;11;20;16
12;5;15;25;19;21;7;8;17;9;23;22;4;6;10;1;2;24;14;13;3;26;18;16;20;11;61;5906769
61;5906769;12;5;15;25;19;21;7;8;17;9;23;22;4;6;10;1;2;24;14;13;3;26;18;16;20;11
12;4;15;25;19;21;7;8;17;9;23;22;5;6;10;1;2;24;14;13;3;26;18;16;20;11;61;5809885
61;5809885;12;4;15;25;19;21;7;8;17;9;23;22;5;6;10;1;2;24;14;13;3;26;18;16;20;11
12;4;15;25;19;21;7;8;17;5;23;22;9;6;10;1;2;24;14;13;3;26;18;16;20;11;61;5805764
61;5805764;12;4;15;25;19;21;7;8;17;5;23;22;9;6;10;1;2;24;14;13;3;26;18;16;20;11
12;4;15;25;19;21;7;8;17;5;23;22;9;6;24;1;2;10;14;13;3;26;18;16;20;11;61;5809301
61;5809301;12;4;15;25;19;21;7;8;17;5;23;22;9;6;24;1;2;10;14;13;3;26;18;16;20;11
12;4;15;25;19;21;7;8;17;5;23;22;9;6;24;1;2;10;14;13;3;20;18;16;26;11;61;5826976
61;5826976;12;4;15;25;19;21;7;8;17;5;23;22;9;6;24;1;2;10;14;13;3;20;18;16;26;11
12;4;15;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;14;13;3;20;18;16;26;11;61;5833931
61;5833931;12;4;15;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;14;13;3;20;18;16;26;11
12;4;15;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;3;20;14;16;26;11;61;5863000
61;5863000;12;4;15;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;3;20;14;16;26;11
12;4;16;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;3;20;14;15;26;11;61;5870937
61;5870937;12;4;16;25;19;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;3;20;14;15;26;11
12;4;16;25;3;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;19;20;14;15;26;11;61;5860151
61;5860151;12;4;16;25;3;5;7;8;17;21;23;22;9;6;24;1;2;10;18;13;19;20;14;15;26;11
12;4;22;25;3;5;7;8;17;21;23;16;9;6;24;1;2;10;18;13;19;20;14;15;26;11;61;5858278
61;5858278;12;4;22;25;3;5;7;8;17;21;23;16;9;6;24;1;2;10;18;13;19;20;14;15;26;11
12;4;17;25;3;5;7;8;22;21;23;16;9;6;24;1;2;10;18;13;19;20;14;15;26;11;61;5851751
61;5851751;12;4;17;25;3;5;7;8;22;21;23;16;9;6;24;1;2;10;18;13;19;20;14;15;26;11
12;4;17;25;3;5;7;8;22;21;23;16;9;6;20;1;2;10;18;13;19;24;14;15;26;11;61;5816534
61;5816534;12;4;17;25;3;5;7;8;22;21;23;16;9;6;20;1;2;10;18;13;19;24;14;15;26;11
12;4;17;25;3;20;7;8;22;21;23;16;9;6;5;1;2;10;18;13;19;24;14;15;26;11;61;5945443
61;5945443;12;4;17;25;3;20;7;8;22;21;23;16;9;6;5;1;2;10;18;13;19;24;14;15;26;11
12;4;17;25;3;20;7;8;22;16;23;21;9;6;5;1;2;10;18;13;19;24;14;15;26;11;61;5958885
62;5958885;12;4;17;25;3;20;7;8;22;16;23;21;9;6;5;1;2;10;18;13;19;24;14;15;26;11
12;4;17;25;3;20;18;8;22;16;23;21;9;6;5;1;2;10;7;13;19;24;14;15;26;11;62;5992873
62;5958885;12;4;17;25;3;20;7;8;22;16;23;21;9;6;5;1;2;10;18;13;19;24;14;15;26;11
12;4;17;25;3;20;7;8;22;16;23;21;9;6;5;1;2;11;18;13;19;24;14;15;26;10;62;5947328
62;5947328;12;4;17;25;3;20;7;8;22;16;23;21;9;6;5;1;2;11;18;13;19;24;14;15;26;10
12;4;17;25;3;20;7;8;22;16;15;21;9;6;5;1;2;11;18;13;19;24;14;23;26;10;62;5929626
62;5929626;12;4;17;25;3;20;7;8;22;16;15;21;9;6;5;1;2;11;18;13;19;24;14;23;26;10
12;4;17;25;3;20;7;21;22;16;15;8;9;6;5;1;2;11;18;13;19;24;14;23;26;10;62;5916885
62;5916885;12;4;17;25;3;20;7;21;22;16;15;8;9;6;5;1;2;11;18;13;19;24;14;23;26;10
12;4;17;6;3;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;19;24;14;23;26;10;62;5923443
62;5923443;12;4;17;6;3;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;19;24;14;23;26;10
3;4;17;6;12;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;19;24;14;23;26;10;62;5927083
62;5927083;3;4;17;6;12;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;19;24;14;23;26;10
3;4;19;6;12;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;17;24;14;23;26;10;62;5914601
62;5914601;3;4;19;6;12;20;7;21;22;16;15;8;9;25;5;1;2;11;18;13;17;24;14;23;26;10
3;4;22;6;12;20;7;21;19;16;15;8;9;25;5;1;2;11;18;13;17;24;14;23;26;10;62;5891828
62;5891828;3;4;22;6;12;20;7;21;19;16;15;8;9;25;5;1;2;11;18;13;17;24;14;23;26;10
3;4;22;6;12;20;7;21;19;11;15;8;9;25;5;1;2;16;18;13;17;24;14;23;26;10;62;5892292
62;5892292;3;4;22;6;12;20;7;21;19;11;15;8;9;25;5;1;2;16;18;13;17;24;14;23;26;10
3;4;5;6;12;20;7;21;19;11;15;8;9;25;22;1;2;16;18;13;17;24;14;23;26;10;62;5929777
62;5929777;3;4;5;6;12;20;7;21;19;11;15;8;9;25;22;1;2;16;18;13;17;24;14;23;26;10
3;4;5;6;12;20;7;2;19;11;15;8;9;25;22;1;21;16;18;13;17;24;14;23;26;10;62;5925476
62;5925476;3;4;5;6;12;20;7;2;19;11;15;8;9;25;22;1;21;16;18;13;17;24;14;23;26;10
3;4;17;6;12;20;7;2;19;11;15;8;9;25;22;1;21;16;18;13;5;24;14;23;26;10;62;5991108
62;5991108;3;4;17;6;12;20;7;2;19;11;15;8;9;25;22;1;21;16;18;13;5;24;14;23;26;10
3;4;17;6;12;20;7;2;19;11;15;8;9;10;22;1;21;16;18;13;5;24;14;23;26;25;62;5990726
62;5990726;3;4;17;6;12;20;7;2;19;11;15;8;9;10;22;1;21;16;18;13;5;24;14;23;26;25
3;4;17;6;12;20;7;2;19;11;15;9;8;10;22;1;21;16;18;13;5;24;14;23;26;25;62;6039234
62;6039234;3;4;17;6;12;20;7;2;19;11;15;9;8;10;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;19;11;15;9;17;10;22;1;21;16;18;13;5;24;14;23;26;25;62;6089479
62;6089479;3;4;8;6;12;20;7;2;19;11;15;9;17;10;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;19;17;15;9;11;10;22;1;21;16;18;13;5;24;14;23;26;25;62;6084654
62;6084654;3;4;8;6;12;20;7;2;19;17;15;9;11;10;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;19;17;15;10;11;9;22;1;21;16;18;13;5;24;14;23;26;25;62;6046633
62;6046633;3;4;8;6;12;20;7;2;19;17;15;10;11;9;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;19;17;15;10;11;23;22;1;21;16;18;13;5;24;14;9;26;25;62;6152795
62;6046633;3;4;8;6;12;20;7;2;19;17;15;10;11;9;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;19;9;15;10;11;17;22;1;21;16;18;13;5;24;14;23;26;25;62;5984967
62;5984967;3;4;8;6;12;20;7;2;19;9;15;10;11;17;22;1;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;5;24;14;23;26;25;62;5986338
63;5986338;3;4;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;5;24;14;23;26;25
3;4;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;14;24;5;23;26;25;63;5998712
63;5998712;3;4;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;14;24;5;23;26;25
3;24;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;14;4;5;23;26;25;63;5984159
63;5984159;3;24;8;6;12;20;7;2;1;9;15;10;11;17;22;19;21;16;18;13;14;4;5;23;26;25
3;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;13;14;4;5;23;26;25;63;5986415
63;5986415;3;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;13;14;4;5;23;26;25
14;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;13;3;4;5;23;26;25;63;5952384
63;5952384;14;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;13;3;4;5;23;26;25
14;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;5;3;4;13;23;26;25;63;6030676
63;6030676;14;24;8;6;12;20;7;19;1;9;15;10;11;17;22;2;21;16;18;5;3;4;13;23;26;25
14;24;8;6;12;20;7;19;1;9;15;10;11;17;25;2;21;16;18;5;3;4;13;23;26;22;63;6025123
63;6025123;14;24;8;6;12;20;7;19;1;9;15;10;11;17;25;2;21;16;18;5;3;4;13;23;26;22
14;24;8;6;12;20;7;19;1;3;15;10;11;17;25;2;21;16;18;5;9;4;13;23;26;22;63;6139109
63;6025123;14;24;8;6;12;20;7;19;1;9;15;10;11;17;25;2;21;16;18;5;3;4;13;23;26;22
14;24;8;6;12;20;7;19;1;9;10;15;11;17;25;2;21;16;18;5;3;4;13;23;26;22;63;6021572
63;6021572;14;24;8;6;12;20;7;19;1;9;10;15;11;17;25;2;21;16;18;5;3;4;13;23;26;22
14;24;8;6;12;20;7;19;1;9;10;15;17;11;25;2;21;16;18;5;3;4;13;23;26;22;63;6021144
63;6021144;14;24;8;6;12;20;7;19;1;9;10;15;17;11;25;2;21;16;18;5;3;4;13;23;26;22
14;24;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;13;23;26;22;63;6167595
63;6167595;14;24;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;13;23;26;22
14;13;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;24;23;26;22;63;6146324
63;6146324;14;13;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;24;23;26;22
24;13;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;14;23;26;22;63;6136257
63;6136257;24;13;8;9;12;20;7;19;1;6;10;15;17;11;25;2;21;16;18;5;3;4;14;23;26;22
24;13;8;9;12;20;7;19;1;6;10;15;17;11;25;23;21;16;18;5;3;4;14;2;26;22;63;6145102
63;6145102;24;13;8;9;12;20;7;19;1;6;10;15;17;11;25;23;21;16;18;5;3;4;14;2;26;22
24;13;8;9;12;20;7;19;1;6;10;18;17;11;25;23;21;16;15;5;3;4;14;2;26;22;63;6134154
63;6134154;24;13;8;9;12;20;7;19;1;6;10;18;17;11;25;23;21;16;15;5;3;4;14;2;26;22
24;13;8;9;12;20;11;19;1;6;10;18;17;7;25;23;21;16;15;5;3;4;14;2;26;22;63;6181228
63;6181228;24;13;8;9;12;20;11;19;1;6;10;18;17;7;25;23;21;16;15;5;3;4;14;2;26;22
24;13;8;9;6;20;11;19;1;12;10;18;17;7;25;23;21;16;15;5;3;4;14;2;26;22;63;6154732
63;6154732;24;13;8;9;6;20;11;19;1;12;10;18;17;7;25;23;21;16;15;5;3;4;14;2;26;22
24;13;8;9;6;20;11;19;1;12;10;18;17;7;25;2;21;16;15;5;3;4;14;23;26;22;63;6149430
63;6149430;24;13;8;9;6;20;11;19;1;12;10;18;17;7;25;2;21;16;15;5;3;4;14;23;26;22
24;13;8;9;6;14;11;19;1;12;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;22;63;6039181
63;6039181;24;13;8;9;6;14;11;19;1;12;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;22
24;12;8;9;6;14;11;19;1;13;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;22;63;6052507
63;6052507;24;12;8;9;6;14;11;19;1;13;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;22
24;22;8;9;6;14;11;19;1;13;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;12;63;6049034
64;6049034;24;22;8;9;6;14;11;19;1;13;10;18;17;7;25;2;21;16;15;5;3;4;20;23;26;12
24;22;8;9;6;14;11;15;1;13;10;18;17;7;25;2;21;16;19;5;3;4;20;23;26;12;64;6044594
64;6044594;24;22;8;9;6;14;11;15;1;13;10;18;17;7;25;2;21;16;19;5;3;4;20;23;26;12
24;22;8;9;6;14;11;15;1;13;10;18;17;7;25;2;23;16;19;5;3;4;20;21;26;12;64;6025318
64;6025318;24;22;8;9;6;14;11;15;1;13;10;18;17;7;25;2;23;16;19;5;3;4;20;21;26;12
24;22;8;9;6;14;11;15;1;13;10;18;7;17;25;2;23;16;19;5;3;4;20;21;26;12;64;6014472
64;6014472;24;22;8;9;6;14;11;15;1;13;10;18;7;17;25;2;23;16;19;5;3;4;20;21;26;12
24;22;8;9;6;14;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;12;64;5982945
64;5982945;24;22;8;9;6;14;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;12
14;22;8;9;6;24;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;12;64;6180023
64;6180023;14;22;8;9;6;24;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;12
14;12;8;9;6;24;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;22;64;6198305
64;6198305;14;12;8;9;6;24;11;15;1;13;10;18;7;17;25;2;4;16;19;5;3;23;20;21;26;22
14;12;8;9;6;24;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;26;22;64;6209294
64;6209294;14;12;8;9;6;24;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;26;22
14;24;8;9;6;12;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;26;22;64;6177181
64;6177181;14;24;8;9;6;12;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;26;22
14;24;8;26;6;12;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;9;22;64;6115643
64;6115643;14;24;8;26;6;12;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;9;22
14;24;8;26;12;6;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;9;22;64;6085370
64;6085370;14;24;8;26;12;6;11;15;1;13;10;18;17;7;25;2;4;16;19;5;3;23;20;21;9;22
14;24;8;26;12;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;23;13;21;9;22;64;6025619
64;6025619;14;24;8;26;12;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;23;13;21;9;22
14;24;8;26;23;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;12;13;21;9;22;64;6031855
64;6031855;14;24;8;26;23;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;12;13;21;9;22
14;24;22;26;23;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;12;13;21;9;8;64;5979364
64;5979364;14;24;22;26;23;6;11;15;1;20;10;18;17;7;25;2;4;16;19;5;3;12;13;21;9;8
14;24;22;26;23;6;11;15;1;20;10;18;17;7;21;2;4;16;19;5;3;12;13;25;9;8;64;5965677
64;5965677;14;24;22;26;23;6;11;15;1;20;10;18;17;7;21;2;4;16;19;5;3;12;13;25;9;8
14;18;22;26;23;6;11;15;1;20;10;24;17;7;21;2;4;16;19;5;3;12;13;25;9;8;64;6033144
64;5965677;14;24;22;26;23;6;11;15;1;20;10;18;17;7;21;2;4;16;19;5;3;12;13;25;9;8
14;20;22;26;23;6;11;15;1;24;10;18;17;7;21;2;4;16;19;5;3;12;13;25;9;8;64;5985640
64;5985640;14;20;22;26;23;6;11;15;1;24;10;18;17;7;21;2;4;16;19;5;3;12;13;25;9;8
14;20;22;26;23;6;11;5;1;24;10;18;17;7;21;2;4;16;19;15;3;12;13;25;9;8;64;5820838
64;5820838;14;20;22;26;23;6;11;5;1;24;10;18;17;7;21;2;4;16;19;15;3;12;13;25;9;8
14;20;22;26;23;2;11;5;1;24;10;18;17;7;21;6;4;16;19;15;3;12;13;25;9;8;64;5822104
64;5822104;14;20;22;26;23;2;11;5;1;24;10;18;17;7;21;6;4;16;19;15;3;12;13;25;9;8
14;20;22;26;6;2;11;5;1;24;10;18;17;7;21;23;4;16;19;15;3;12;13;25;9;8;64;5840462
64;5840462;14;20;22;26;6;2;11;5;1;24;10;18;17;7;21;23;4;16;19;15;3;12;13;25;9;8
14;20;22;26;6;2;11;5;1;24;10;18;16;7;21;23;4;17;19;15;3;12;13;25;9;8;64;5839067
65;5839067;14;20;22;26;6;2;11;5;1;24;10;18;16;7;21;23;4;17;19;15;3;12;13;25;9;8
14;20;21;26;6;2;11;5;1;24;10;18;16;7;22;23;4;17;19;15;3;12;13;25;9;8;65;5839019
65;5839019;14;20;21;26;6;2;11;5;1;24;10;18;16;7;22;23;4;17;19;15;3;12;13;25;9;8
14;20;21;26;6;2;11;5;25;24;10;18;16;7;22;23;4;17;19;15;3;12;13;1;9;8;65;5917401
65;5839019;14;20;21;26;6;2;11;5;1;24;10;18;16;7;22;23;4;17;19;15;3;12;13;25;9;8
14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;19;15;3;12;13;25;9;8;65;5925851
65;5925851;14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;19;15;3;12;13;25;9;8
14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;12;15;3;19;13;25;9;8;65;5996869
65;5996869;14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;12;15;3;19;13;25;9;8
14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;13;15;3;19;12;25;9;8;65;6001240
65;6001240;14;20;21;26;6;2;11;5;1;18;10;24;16;7;22;23;4;17;13;15;3;19;12;25;9;8
14;20;21;26;6;2;11;5;1;19;10;24;16;7;22;23;4;17;13;15;3;18;12;25;9;8;65;5928044
65;5928044;14;20;21;26;6;2;11;5;1;19;10;24;16;7;22;23;4;17;13;15;3;18;12;25;9;8
14;20;21;26;6;2;11;5;1;9;10;24;16;7;22;23;4;17;13;15;3;18;12;25;19;8;65;5907078
65;5907078;14;20;21;26;6;2;11;5;1;9;10;24;16;7;22;23;4;17;13;15;3;18;12;25;19;8
14;20;21;26;6;10;11;5;1;9;2;24;16;7;22;23;4;17;13;15;3;18;12;25;19;8;65;5884910
65;5884910;14;20;21;26;6;10;11;5;1;9;2;24;16;7;22;23;4;17;13;15;3;18;12;25;19;8
14;20;21;26;6;10;11;17;1;9;2;24;16;7;22;23;4;5;13;15;3;18;12;25;19;8;65;5773655
65;5773655;14;20;21;26;6;10;11;17;1;9;2;24;16;7;22;23;4;5;13;15;3;18;12;25;19;8
14;20;22;26;6;10;11;17;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;19;8;65;5767067
65;5767067;14;20;22;26;6;10;11;17;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;19;8
14;20;17;26;6;10;11;22;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;19;8;65;5769285
65;5769285;14;20;17;26;6;10;11;22;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;19;8
14;20;17;26;19;10;11;22;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;6;8;65;5772953
65;5772953;14;20;17;26;19;10;11;22;1;9;2;24;16;7;21;23;4;5;13;15;3;18;12;25;6;8
14;20;17;26;19;10;11;22;1;9;2;24;16;7;21;23;4;5;13;18;3;15;12;25;6;8;65;5762597
65;5762597;14;20;17;26;19;10;11;22;1;9;2;24;16;7;21;23;4;5;13;18;3;15;12;25;6;8
14;20;17;26;19;10;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;12;25;6;8;65;5735036
65;5735036;14;20;17;26;19;10;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;12;25;6;8
14;10;17;26;19;20;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;12;25;6;8;65;5736525
65;5736525;14;10;17;26;19;20;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;12;25;6;8
14;10;17;26;19;12;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;20;25;6;8;65;5800669
65;5800669;14;10;17;26;19;12;11;22;1;9;2;15;16;7;21;23;4;5;13;18;3;24;20;25;6;8
14;10;17;9;19;12;11;22;1;26;2;15;16;7;21;23;4;5;13;18;3;24;20;25;6;8;65;5844911
65;5844911;14;10;17;9;19;12;11;22;1;26;2;15;16;7;21;23;4;5;13;18;3;24;20;25;6;8
14;10;17;9;19;12;11;22;1;26;23;15;16;7;21;2;4;5;13;18;3;24;20;25;6;8;65;5847842
65;5847842;14;10;17;9;19;12;11;22;1;26;23;15;16;7;21;2;4;5;13;18;3;24;20;25;6;8
14;10;17;9;19;12;11;22;1;26;23;15;16;7;21;2;4;25;13;18;3;24;20;5;6;8;65;6327115
65;6327115;14;10;17;9;19;12;11;22;1;26;23;15;16;7;21;2;4;25;13;18;3;24;20;5;6;8
14;10;17;9;19;12;11;22;1;26;23;15;16;7;4;2;21;25;13;18;3;24;20;5;6;8;65;6374619
66;6374619;14;10;17;9;19;12;11;22;1;26;23;15;16;7;4;2;21;25;13;18;3;24;20;5;6;8
14;10;17;9;19;12;11;22;1;26;23;25;16;7;4;2;21;15;13;18;3;24;20;5;6;8;66;6364703
66;6364703;14;10;17;9;19;12;11;22;1;26;23;25;16;7;4;2;21;15;13;18;3;24;20;5;6;8
14;10;17;9;19;12;11;22;1;26;23;15;16;7;4;2;21;25;13;18;3;24;20;5;6;8;66;6374619
66;6374619;14;10;17;9;19;12;11;22;1;26;23;15;16;7;4;2;21;25;13;18;3;24;20;5;6;8
14;10;25;9;19;12;11;22;1;26;23;15;16;7;4;2;21;17;13;18;3;24;20;5;6;8;66;6375974
66;6375974;14;10;25;9;19;12;11;22;1;26;23;15;16;7;4;2;21;17;13;18;3;24;20;5;6;8
14;10;25;9;15;12;11;22;1;26;23;19;16;7;4;2;21;17;13;18;3;24;20;5;6;8;66;6289087
66;6289087;14;10;25;9;15;12;11;22;1;26;23;19;16;7;4;2;21;17;13;18;3;24;20;5;6;8
14;10;3;9;15;12;11;22;1;26;23;19;16;7;4;2;21;17;13;18;25;24;20;5;6;8;66;6270903
66;6270903;14;10;3;9;15;12;11;22;1;26;23;19;16;7;4;2;21;17;13;18;25;24;20;5;6;8
14;10;3;9;15;12;1;22;11;26;23;19;16;7;4;2;21;17;13;18;25;24;20;5;6;8;66;6303788
66;6303788;14;10;3;9;15;12;1;22;11;26;23;19;16;7;4;2;21;17;13;18;25;24;20;5;6;8
14;10;3;9;15;12;21;22;11;26;23;19;16;7;4;2;1;17;13;18;25;24;20;5;6;8;66;6284197
66;6284197;14;10;3;9;15;12;21;22;11;26;23;19;16;7;4;2;1;17;13;18;25;24;20;5;6;8
14;10;3;9;15;12;21;22;11;26;18;19;16;7;4;2;1;17;13;23;25;24;20;5;6;8;66;6159060
66;6159060;14;10;3;9;15;12;21;22;11;26;18;19;16;7;4;2;1;17;13;23;25;24;20;5;6;8
