"X1";"X5874763";"X13";"X19";"X8";"X21";"X25";"X3";"X24";"X23";"X5";"X2";"X20";"X11";"X16";"X4";"X1.1";"X18";"X7";"X9";"X22";"X6";"X15";"X10";"X14";"X17";"X26";"X12"
17;5936449;12;22;15;18;21;6;5;14;16;2;23;11;4;10;17;13;1;25;8;9;7;24;20;26;3;19
12;22;15;18;21;6;5;14;16;2;23;11;4;10;17;13;1;19;8;9;7;24;20;26;3;25;17;5866193
17;5866193;12;22;15;18;21;6;5;14;16;2;23;11;4;10;17;13;1;19;8;9;7;24;20;26;3;25
12;22;15;18;21;20;5;14;16;2;23;11;4;10;17;13;1;19;8;9;7;24;6;26;3;25;17;5868530
17;5868530;12;22;15;18;21;20;5;14;16;2;23;11;4;10;17;13;1;19;8;9;7;24;6;26;3;25
12;22;15;18;21;20;5;14;16;2;23;11;4;10;17;13;1;19;8;9;25;24;6;26;3;7;17;5950901
17;5950901;12;22;15;18;21;20;5;14;16;2;23;11;4;10;17;13;1;19;8;9;25;24;6;26;3;7
12;22;15;18;21;11;5;14;16;2;23;20;4;10;17;13;1;19;8;9;25;24;6;26;3;7;17;5900136
17;5900136;12;22;15;18;21;11;5;14;16;2;23;20;4;10;17;13;1;19;8;9;25;24;6;26;3;7
12;22;15;18;21;11;5;14;16;2;23;20;4;10;17;13;1;19;8;6;25;24;9;26;3;7;17;5886211
17;5886211;12;22;15;18;21;11;5;14;16;2;23;20;4;10;17;13;1;19;8;6;25;24;9;26;3;7
12;22;15;18;21;11;5;14;16;10;23;20;4;2;17;13;1;19;8;6;25;24;9;26;3;7;17;5873716
17;5873716;12;22;15;18;21;11;5;14;16;10;23;20;4;2;17;13;1;19;8;6;25;24;9;26;3;7
12;22;15;18;21;11;5;14;16;10;23;20;4;2;17;13;1;19;8;6;25;24;3;26;9;7;17;5967324
17;5967324;12;22;15;18;21;11;5;14;16;10;23;20;4;2;17;13;1;19;8;6;25;24;3;26;9;7
12;22;1;18;21;11;5;14;16;10;23;20;4;2;17;13;15;19;8;6;25;24;3;26;9;7;17;5983068
17;5983068;12;22;1;18;21;11;5;14;16;10;23;20;4;2;17;13;15;19;8;6;25;24;3;26;9;7
12;22;1;16;21;11;5;14;18;10;23;20;4;2;17;13;15;19;8;6;25;24;3;26;9;7;17;6053983
18;6053983;12;22;1;16;21;11;5;14;18;10;23;20;4;2;17;13;15;19;8;6;25;24;3;26;9;7
12;22;1;16;21;11;5;14;18;10;23;20;7;2;17;13;15;19;8;6;25;24;3;26;9;4;18;6097169
18;6097169;12;22;1;16;21;11;5;14;18;10;23;20;7;2;17;13;15;19;8;6;25;24;3;26;9;4
12;22;1;16;21;11;5;14;18;10;13;20;7;2;17;23;15;19;8;6;25;24;3;26;9;4;18;6084767
18;6084767;12;22;1;16;21;11;5;14;18;10;13;20;7;2;17;23;15;19;8;6;25;24;3;26;9;4
12;22;1;16;21;11;5;14;18;10;13;20;7;2;17;24;15;19;8;6;25;23;3;26;9;4;18;6075133
18;6075133;12;22;1;16;21;11;5;14;18;10;13;20;7;2;17;24;15;19;8;6;25;23;3;26;9;4
12;22;1;16;21;11;5;14;18;17;13;20;7;2;10;24;15;19;8;6;25;23;3;26;9;4;18;6075816
18;6075816;12;22;1;16;21;11;5;14;18;17;13;20;7;2;10;24;15;19;8;6;25;23;3;26;9;4
12;22;1;16;21;11;5;14;18;17;13;20;7;2;10;24;15;19;8;6;25;23;9;26;3;4;18;5942380
18;5942380;12;22;1;16;21;11;5;14;18;17;13;20;7;2;10;24;15;19;8;6;25;23;9;26;3;4
12;22;1;16;21;11;5;25;18;17;13;20;7;2;10;24;15;19;8;6;14;23;9;26;3;4;18;5942735
18;5942735;12;22;1;16;21;11;5;25;18;17;13;20;7;2;10;24;15;19;8;6;14;23;9;26;3;4
12;22;1;16;21;11;5;25;18;17;13;20;7;6;10;24;15;19;8;2;14;23;9;26;3;4;18;5940525
18;5940525;12;22;1;16;21;11;5;25;18;17;13;20;7;6;10;24;15;19;8;2;14;23;9;26;3;4
12;22;1;16;21;11;5;25;18;17;13;20;7;6;10;24;15;19;8;2;4;23;9;26;3;14;18;5962076
18;5962076;12;22;1;16;21;11;5;25;18;17;13;20;7;6;10;24;15;19;8;2;4;23;9;26;3;14
12;22;1;18;21;11;5;25;16;17;13;20;7;6;10;24;15;19;8;2;4;23;9;26;3;14;18;5938416
18;5938416;12;22;1;18;21;11;5;25;16;17;13;20;7;6;10;24;15;19;8;2;4;23;9;26;3;14
12;22;1;18;20;11;5;25;16;17;13;21;7;6;10;24;15;19;8;2;4;23;9;26;3;14;18;5966729
18;5966729;12;22;1;18;20;11;5;25;16;17;13;21;7;6;10;24;15;19;8;2;4;23;9;26;3;14
12;22;1;18;20;11;5;25;16;17;13;21;7;6;23;24;15;19;8;2;4;10;9;26;3;14;18;5963412
18;5963412;12;22;1;18;20;11;5;25;16;17;13;21;7;6;23;24;15;19;8;2;4;10;9;26;3;14
12;22;1;18;20;11;5;25;16;17;13;21;19;6;23;24;15;7;8;2;4;10;9;26;3;14;18;5979827
18;5979827;12;22;1;18;20;11;5;25;16;17;13;21;19;6;23;24;15;7;8;2;4;10;9;26;3;14
12;22;1;18;20;11;5;25;16;17;13;21;19;6;26;24;15;7;8;2;4;10;9;23;3;14;18;5974950
18;5974950;12;22;1;18;20;11;5;25;16;17;13;21;19;6;26;24;15;7;8;2;4;10;9;23;3;14
12;22;1;18;20;11;5;25;16;17;13;21;19;6;26;24;15;7;8;4;2;10;9;23;3;14;18;5974568
18;5974568;12;22;1;18;20;11;5;25;16;17;13;21;19;6;26;24;15;7;8;4;2;10;9;23;3;14
26;22;1;18;20;11;5;25;16;17;13;21;19;6;12;24;15;7;8;4;2;10;9;23;3;14;18;5972638
18;5972638;26;22;1;18;20;11;5;25;16;17;13;21;19;6;12;24;15;7;8;4;2;10;9;23;3;14
26;22;1;18;20;11;5;25;16;17;13;21;19;6;12;24;15;7;8;4;2;10;9;14;3;23;18;5924036
18;5924036;26;22;1;18;20;11;5;25;16;17;13;21;19;6;12;24;15;7;8;4;2;10;9;14;3;23
26;22;1;18;20;11;5;25;16;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;3;23;18;5925794
18;5925794;26;22;1;18;20;11;5;25;16;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;3;23
16;22;1;18;20;11;5;25;26;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;3;23;18;5938139
18;5938139;16;22;1;18;20;11;5;25;26;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;3;23
3;22;1;18;20;11;5;25;26;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;16;23;18;5948417
18;5948417;3;22;1;18;20;11;5;25;26;17;6;21;19;13;12;24;15;7;8;4;2;10;9;14;16;23
3;22;1;18;20;11;5;25;17;26;6;21;19;13;12;24;15;7;8;4;2;10;9;14;16;23;18;5948377
19;5948377;3;22;1;18;20;11;5;25;17;26;6;21;19;13;12;24;15;7;8;4;2;10;9;14;16;23
3;22;1;18;20;11;5;25;17;26;6;23;19;13;12;24;15;7;8;4;2;10;9;14;16;21;19;5920635
19;5920635;3;22;1;18;20;11;5;25;17;26;6;23;19;13;12;24;15;7;8;4;2;10;9;14;16;21
3;22;1;18;20;11;5;25;17;26;6;23;19;13;12;24;15;7;8;14;2;10;9;4;16;21;19;5922418
19;5922418;3;22;1;18;20;11;5;25;17;26;6;23;19;13;12;24;15;7;8;14;2;10;9;4;16;21
3;22;1;18;20;11;5;25;17;9;6;23;19;13;12;24;15;7;8;14;2;10;26;4;16;21;19;5759277
19;5759277;3;22;1;18;20;11;5;25;17;9;6;23;19;13;12;24;15;7;8;14;2;10;26;4;16;21
3;22;1;18;20;11;5;25;17;9;6;23;19;15;12;24;13;7;8;14;2;10;26;4;16;21;19;5818725
19;5818725;3;22;1;18;20;11;5;25;17;9;6;23;19;15;12;24;13;7;8;14;2;10;26;4;16;21
2;22;1;18;20;11;5;25;17;9;6;23;19;15;12;24;13;7;8;14;3;10;26;4;16;21;19;5825673
19;5825673;2;22;1;18;20;11;5;25;17;9;6;23;19;15;12;24;13;7;8;14;3;10;26;4;16;21
2;22;1;18;20;11;5;15;17;9;6;23;19;25;12;24;13;7;8;14;3;10;26;4;16;21;19;5791927
19;5791927;2;22;1;18;20;11;5;15;17;9;6;23;19;25;12;24;13;7;8;14;3;10;26;4;16;21
2;22;1;18;25;11;5;15;17;9;6;23;19;20;12;24;13;7;8;14;3;10;26;4;16;21;19;5751996
19;5751996;2;22;1;18;25;11;5;15;17;9;6;23;19;20;12;24;13;7;8;14;3;10;26;4;16;21
2;23;1;18;25;11;5;15;17;9;6;22;19;20;12;24;13;7;8;14;3;10;26;4;16;21;19;5755137
19;5755137;2;23;1;18;25;11;5;15;17;9;6;22;19;20;12;24;13;7;8;14;3;10;26;4;16;21
2;23;1;18;25;11;5;15;17;9;6;22;7;20;12;24;13;19;8;14;3;10;26;4;16;21;19;5737356
19;5737356;2;23;1;18;25;11;5;15;17;9;6;22;7;20;12;24;13;19;8;14;3;10;26;4;16;21
2;23;1;18;25;19;5;15;17;9;6;22;7;20;12;24;13;11;8;14;3;10;26;4;16;21;19;5782397
19;5782397;2;23;1;18;25;19;5;15;17;9;6;22;7;20;12;24;13;11;8;14;3;10;26;4;16;21
2;23;1;18;25;19;5;15;17;9;24;22;7;20;12;6;13;11;8;14;3;10;26;4;16;21;19;5791923
19;5791923;2;23;1;18;25;19;5;15;17;9;24;22;7;20;12;6;13;11;8;14;3;10;26;4;16;21
2;23;1;18;25;19;5;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;4;16;21;19;5802128
19;5802128;2;23;1;18;25;19;5;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;4;16;21
4;23;1;18;25;19;5;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;2;16;21;19;5817588
19;5817588;4;23;1;18;25;19;5;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;2;16;21
5;23;1;18;25;19;4;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;2;16;21;19;6014043
19;6014043;5;23;1;18;25;19;4;15;8;9;24;22;7;20;12;6;13;11;17;14;3;10;26;2;16;21
5;23;1;18;25;19;4;15;8;9;24;22;7;20;12;13;6;11;17;14;3;10;26;2;16;21;19;6020218
19;6020218;5;23;1;18;25;19;4;15;8;9;24;22;7;20;12;13;6;11;17;14;3;10;26;2;16;21
5;23;1;18;25;19;13;15;8;9;24;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21;19;6024207
19;6024207;5;23;1;18;25;19;13;15;8;9;24;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21
5;1;23;18;25;19;13;15;8;9;24;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21;19;6019150
19;6019150;5;1;23;18;25;19;13;15;8;9;24;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21
5;1;23;18;25;19;24;15;8;9;13;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21;19;6009585
19;6009585;5;1;23;18;25;19;24;15;8;9;13;22;7;20;12;4;6;11;17;14;3;10;26;2;16;21
5;1;23;18;25;19;24;15;8;9;13;3;7;20;12;4;6;11;17;14;22;10;26;2;16;21;19;6002086
19;6002086;5;1;23;18;25;19;24;15;8;9;13;3;7;20;12;4;6;11;17;14;22;10;26;2;16;21
5;1;23;18;25;19;24;15;8;9;17;3;7;20;12;4;6;11;13;14;22;10;26;2;16;21;19;5993605
20;5993605;5;1;23;18;25;19;24;15;8;9;17;3;7;20;12;4;6;11;13;14;22;10;26;2;16;21
5;1;11;18;25;19;24;15;8;9;17;3;7;20;12;4;6;23;13;14;22;10;26;2;16;21;20;6001730
20;6001730;5;1;11;18;25;19;24;15;8;9;17;3;7;20;12;4;6;23;13;14;22;10;26;2;16;21
5;1;16;18;25;19;24;15;8;9;17;3;7;20;12;4;6;23;13;14;22;10;26;2;11;21;20;5986304
20;5986304;5;1;16;18;25;19;24;15;8;9;17;3;7;20;12;4;6;23;13;14;22;10;26;2;11;21
5;1;16;18;25;19;24;15;8;9;17;3;7;10;12;4;6;23;13;14;22;20;26;2;11;21;20;6028482
20;6028482;5;1;16;18;25;19;24;15;8;9;17;3;7;10;12;4;6;23;13;14;22;20;26;2;11;21
5;1;16;18;25;19;24;15;8;9;17;3;7;10;12;4;6;23;13;21;22;20;26;2;11;14;20;5939043
20;5939043;5;1;16;18;25;19;24;15;8;9;17;3;7;10;12;4;6;23;13;21;22;20;26;2;11;14
5;1;16;18;25;12;24;15;8;9;17;3;7;10;19;4;6;23;13;21;22;20;26;2;11;14;20;5964309
20;5964309;5;1;16;18;25;12;24;15;8;9;17;3;7;10;19;4;6;23;13;21;22;20;26;2;11;14
5;1;16;18;25;12;24;15;8;9;17;3;7;10;13;4;6;23;19;21;22;20;26;2;11;14;20;5906033
20;5906033;5;1;16;18;25;12;24;15;8;9;17;3;7;10;13;4;6;23;19;21;22;20;26;2;11;14
5;1;22;18;25;12;24;15;8;9;17;3;7;10;13;4;6;23;19;21;16;20;26;2;11;14;20;5910609
20;5910609;5;1;22;18;25;12;24;15;8;9;17;3;7;10;13;4;6;23;19;21;16;20;26;2;11;14
5;1;22;18;25;16;24;15;8;9;17;3;7;10;13;4;6;23;19;21;12;20;26;2;11;14;20;5952638
20;5952638;5;1;22;18;25;16;24;15;8;9;17;3;7;10;13;4;6;23;19;21;12;20;26;2;11;14
5;16;22;18;25;1;24;15;8;9;17;3;7;10;13;4;6;23;19;21;12;20;26;2;11;14;20;5933517
20;5933517;5;16;22;18;25;1;24;15;8;9;17;3;7;10;13;4;6;23;19;21;12;20;26;2;11;14
5;16;22;18;25;1;24;15;8;9;13;3;7;10;17;4;6;23;19;21;12;20;26;2;11;14;20;5932977
20;5932977;5;16;22;18;25;1;24;15;8;9;13;3;7;10;17;4;6;23;19;21;12;20;26;2;11;14
5;16;22;18;25;1;24;15;8;9;13;3;7;20;17;4;6;23;19;21;12;10;26;2;11;14;20;5903472
20;5903472;5;16;22;18;25;1;24;15;8;9;13;3;7;20;17;4;6;23;19;21;12;10;26;2;11;14
5;16;22;18;25;1;24;15;8;9;13;3;7;20;17;4;6;23;19;21;12;10;26;11;2;14;20;5893444
20;5893444;5;16;22;18;25;1;24;15;8;9;13;3;7;20;17;4;6;23;19;21;12;10;26;11;2;14
5;16;22;18;25;1;24;15;8;9;2;3;7;20;17;4;6;23;19;21;12;10;26;11;13;14;20;5921650
20;5921650;5;16;22;18;25;1;24;15;8;9;2;3;7;20;17;4;6;23;19;21;12;10;26;11;13;14
5;16;22;18;25;1;24;15;12;9;2;3;7;20;17;4;6;23;19;21;8;10;26;11;13;14;20;5991683
20;5921650;5;16;22;18;25;1;24;15;8;9;2;3;7;20;17;4;6;23;19;21;12;10;26;11;13;14
5;16;22;18;25;21;24;15;8;9;2;3;7;20;17;4;6;23;19;1;12;10;26;11;13;14;20;5921644
20;5921644;5;16;22;18;25;21;24;15;8;9;2;3;7;20;17;4;6;23;19;1;12;10;26;11;13;14
5;1;22;18;25;21;24;15;8;9;2;3;7;20;17;4;6;23;19;16;12;10;26;11;13;14;20;5925367
20;5925367;5;1;22;18;25;21;24;15;8;9;2;3;7;20;17;4;6;23;19;16;12;10;26;11;13;14
5;1;22;18;25;21;24;15;8;9;2;3;7;4;17;20;6;23;19;16;12;10;26;11;13;14;20;5948554
20;5948554;5;1;22;18;25;21;24;15;8;9;2;3;7;4;17;20;6;23;19;16;12;10;26;11;13;14
5;1;22;18;24;21;25;15;8;9;2;3;7;4;17;20;6;23;19;16;12;10;26;11;13;14;20;5949893
20;5949893;5;1;22;18;24;21;25;15;8;9;2;3;7;4;17;20;6;23;19;16;12;10;26;11;13;14
5;1;22;18;24;21;25;15;8;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;13;14;20;5946664
20;5946664;5;1;22;18;24;21;25;15;8;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;13;14
5;1;22;18;24;21;25;15;13;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;8;14;20;5945959
21;5945959;5;1;22;18;24;21;25;15;13;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;8;14
5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;15;14;21;5946675
21;5946675;5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;20;6;23;9;16;12;10;26;11;15;14
5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;12;6;23;9;16;20;10;26;11;15;14;21;5921138
21;5921138;5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;12;6;23;9;16;20;10;26;11;15;14
5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;15;6;23;9;16;20;10;26;11;12;14;21;5929536
21;5929536;5;1;22;18;24;21;25;8;13;19;2;3;7;4;17;15;6;23;9;16;20;10;26;11;12;14
2;1;22;18;24;21;25;8;13;19;5;3;7;4;17;15;6;23;9;16;20;10;26;11;12;14;21;5819558
21;5819558;2;1;22;18;24;21;25;8;13;19;5;3;7;4;17;15;6;23;9;16;20;10;26;11;12;14
2;1;22;18;24;15;25;8;13;19;5;3;7;4;17;21;6;23;9;16;20;10;26;11;12;14;21;5809224
21;5809224;2;1;22;18;24;15;25;8;13;19;5;3;7;4;17;21;6;23;9;16;20;10;26;11;12;14
18;1;22;2;24;15;25;8;13;19;5;3;7;4;17;21;6;23;9;16;20;10;26;11;12;14;21;5802514
21;5802514;18;1;22;2;24;15;25;8;13;19;5;3;7;4;17;21;6;23;9;16;20;10;26;11;12;14
18;1;22;2;24;15;25;8;13;19;5;3;7;4;17;21;20;23;9;16;6;10;26;11;12;14;21;5773440
21;5773440;18;1;22;2;24;15;25;8;13;19;5;3;7;4;17;21;20;23;9;16;6;10;26;11;12;14
18;1;22;2;24;15;6;8;13;19;5;3;7;4;17;21;20;23;9;16;25;10;26;11;12;14;21;5774047
21;5774047;18;1;22;2;24;15;6;8;13;19;5;3;7;4;17;21;20;23;9;16;25;10;26;11;12;14
18;1;22;2;24;15;6;8;13;19;5;3;12;4;17;21;20;23;9;16;25;10;26;11;7;14;21;5766872
21;5766872;18;1;22;2;24;15;6;8;13;19;5;3;12;4;17;21;20;23;9;16;25;10;26;11;7;14
18;1;22;2;24;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;11;7;14;21;5794993
21;5794993;18;1;22;2;24;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;11;7;14
18;1;22;2;24;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;11;14;7;21;5794993
21;5794993;18;1;22;2;24;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;11;14;7
18;1;22;2;11;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;24;14;7;21;5790611
21;5790611;18;1;22;2;11;15;6;8;13;19;5;3;12;25;17;21;20;23;9;16;4;10;26;24;14;7
18;1;22;2;11;15;6;8;13;19;16;3;12;25;17;21;20;23;9;5;4;10;26;24;14;7;21;6005441
21;6005441;18;1;22;2;11;15;6;8;13;19;16;3;12;25;17;21;20;23;9;5;4;10;26;24;14;7
18;1;22;2;11;15;6;8;21;19;16;3;12;25;17;13;20;23;9;5;4;10;26;24;14;7;21;5992315
21;5992315;18;1;22;2;11;15;6;8;21;19;16;3;12;25;17;13;20;23;9;5;4;10;26;24;14;7
18;15;22;2;11;1;6;8;21;19;16;3;12;25;17;13;20;23;9;5;4;10;26;24;14;7;21;6045318
21;6045318;18;15;22;2;11;1;6;8;21;19;16;3;12;25;17;13;20;23;9;5;4;10;26;24;14;7
18;15;25;2;11;1;6;8;21;19;16;3;12;22;17;13;20;23;9;5;4;10;26;24;14;7;21;6044935
21;6044935;18;15;25;2;11;1;6;8;21;19;16;3;12;22;17;13;20;23;9;5;4;10;26;24;14;7
18;15;25;2;11;1;6;8;13;19;16;3;12;22;17;21;20;23;9;5;4;10;26;24;14;7;21;6063486
21;6063486;18;15;25;2;11;1;6;8;13;19;16;3;12;22;17;21;20;23;9;5;4;10;26;24;14;7
18;15;25;2;13;1;6;8;11;19;16;3;12;22;17;21;20;23;9;5;4;10;26;24;14;7;21;6050271
21;6050271;18;15;25;2;13;1;6;8;11;19;16;3;12;22;17;21;20;23;9;5;4;10;26;24;14;7
18;15;25;2;13;1;6;5;11;19;16;3;12;22;17;21;20;23;9;8;4;10;26;24;14;7;21;6038195
21;6038195;18;15;25;2;13;1;6;5;11;19;16;3;12;22;17;21;20;23;9;8;4;10;26;24;14;7
18;15;25;2;13;1;17;5;11;19;16;3;12;22;6;21;20;23;9;8;4;10;26;24;14;7;21;6017733
22;6017733;18;15;25;2;13;1;17;5;11;19;16;3;12;22;6;21;20;23;9;8;4;10;26;24;14;7
18;15;25;2;13;1;17;5;11;19;26;3;12;22;6;21;20;23;9;8;4;10;16;24;14;7;22;6019063
22;6019063;18;15;25;2;13;1;17;5;11;19;26;3;12;22;6;21;20;23;9;8;4;10;16;24;14;7
18;15;25;2;13;23;17;5;11;19;26;3;12;22;6;21;20;1;9;8;4;10;16;24;14;7;22;5950744
22;5950744;18;15;25;2;13;23;17;5;11;19;26;3;12;22;6;21;20;1;9;8;4;10;16;24;14;7
18;19;25;2;13;23;17;5;11;15;26;3;12;22;6;21;20;1;9;8;4;10;16;24;14;7;22;5907580
22;5907580;18;19;25;2;13;23;17;5;11;15;26;3;12;22;6;21;20;1;9;8;4;10;16;24;14;7
18;19;25;2;13;23;17;5;11;15;26;3;12;22;6;21;16;1;9;8;4;10;20;24;14;7;22;5930981
22;5930981;18;19;25;2;13;23;17;5;11;15;26;3;12;22;6;21;16;1;9;8;4;10;20;24;14;7
18;19;25;2;13;12;17;5;11;15;26;3;23;22;6;21;16;1;9;8;4;10;20;24;14;7;22;5959541
22;5959541;18;19;25;2;13;12;17;5;11;15;26;3;23;22;6;21;16;1;9;8;4;10;20;24;14;7
18;19;25;2;13;12;17;5;11;15;26;3;23;22;6;21;16;1;4;8;9;10;20;24;14;7;22;6055595
22;6055595;18;19;25;2;13;12;17;5;11;15;26;3;23;22;6;21;16;1;4;8;9;10;20;24;14;7
18;6;25;2;13;12;17;5;11;15;26;3;23;22;19;21;16;1;4;8;9;10;20;24;14;7;22;6008309
22;6008309;18;6;25;2;13;12;17;5;11;15;26;3;23;22;19;21;16;1;4;8;9;10;20;24;14;7
18;6;25;21;13;12;17;5;11;15;26;3;23;22;19;2;16;1;4;8;9;10;20;24;14;7;22;6013759
22;6013759;18;6;25;21;13;12;17;5;11;15;26;3;23;22;19;2;16;1;4;8;9;10;20;24;14;7
18;6;25;21;13;12;17;5;11;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;14;7;22;6066550
22;6066550;18;6;25;21;13;12;17;5;11;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;14;7
18;6;25;21;13;14;17;5;11;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;12;7;22;6042246
22;6042246;18;6;25;21;13;14;17;5;11;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;12;7
18;6;25;21;13;14;17;5;12;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7;22;6033657
22;6033657;18;6;25;21;13;14;17;5;12;9;26;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7
18;6;25;26;13;14;17;5;12;9;21;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7;22;6021487
22;6021487;18;6;25;26;13;14;17;5;12;9;21;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7
18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7;22;6019595
22;6019595;18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;4;8;15;10;20;24;11;7
18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;24;8;15;10;20;4;11;7;22;5983830
22;5983830;18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;24;8;15;10;20;4;11;7
18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;24;8;20;10;15;4;11;7;22;5984922
22;5984922;18;6;25;17;13;14;26;5;12;9;21;3;23;22;19;2;16;1;24;8;20;10;15;4;11;7
18;6;25;17;13;14;26;5;12;8;21;3;23;22;19;2;16;1;24;9;20;10;15;4;11;7;22;5924373
22;5924373;18;6;25;17;13;14;26;5;12;8;21;3;23;22;19;2;16;1;24;9;20;10;15;4;11;7
18;6;25;17;16;14;26;5;12;8;21;3;23;22;19;2;13;1;24;9;20;10;15;4;11;7;22;5917189
22;5917189;18;6;25;17;16;14;26;5;12;8;21;3;23;22;19;2;13;1;24;9;20;10;15;4;11;7
18;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;24;9;20;10;21;4;11;7;22;5896490
22;5896490;18;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;24;9;20;10;21;4;11;7
18;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;10;9;20;24;21;4;11;7;22;5897443
22;5897443;18;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;10;9;20;24;21;4;11;7
24;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;10;9;20;18;21;4;11;7;22;5895984
23;5895984;24;6;25;17;16;14;26;5;12;8;15;3;23;22;19;2;13;1;10;9;20;18;21;4;11;7
24;6;25;17;16;14;26;5;12;8;15;3;11;22;19;2;13;1;10;9;20;18;21;4;23;7;23;5895894
23;5895894;24;6;25;17;16;14;26;5;12;8;15;3;11;22;19;2;13;1;10;9;20;18;21;4;23;7
24;6;25;17;16;14;26;5;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;4;23;22;23;5840747
23;5840747;24;6;25;17;16;14;26;5;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;4;23;22
24;6;25;17;16;14;26;4;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;5;23;22;23;6019777
23;6019777;24;6;25;17;16;14;26;4;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;5;23;22
22;6;25;17;16;14;26;4;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;5;23;24;23;6043935
23;6043935;22;6;25;17;16;14;26;4;12;8;15;3;11;7;19;2;13;1;10;9;20;18;21;5;23;24
22;6;25;17;16;14;2;4;12;8;15;3;11;7;19;26;13;1;10;9;20;18;21;5;23;24;23;6043663
23;6043663;22;6;25;17;16;14;2;4;12;8;15;3;11;7;19;26;13;1;10;9;20;18;21;5;23;24
22;6;25;17;16;14;2;10;12;8;15;3;11;7;19;26;13;1;4;9;20;18;21;5;23;24;23;6016619
23;6016619;22;6;25;17;16;14;2;10;12;8;15;3;11;7;19;26;13;1;4;9;20;18;21;5;23;24
22;13;25;17;16;14;2;10;12;8;15;3;11;7;19;26;6;1;4;9;20;18;21;5;23;24;23;6034154
23;6034154;22;13;25;17;16;14;2;10;12;8;15;3;11;7;19;26;6;1;4;9;20;18;21;5;23;24
22;13;25;17;16;14;2;10;12;8;15;11;3;7;19;26;6;1;4;9;20;18;21;5;23;24;23;6032548
23;6032548;22;13;25;17;16;14;2;10;12;8;15;11;3;7;19;26;6;1;4;9;20;18;21;5;23;24
22;13;25;17;16;14;2;10;12;5;15;11;3;7;19;26;6;1;4;9;20;18;21;8;23;24;23;5921104
23;5921104;22;13;25;17;16;14;2;10;12;5;15;11;3;7;19;26;6;1;4;9;20;18;21;8;23;24
22;13;25;17;16;14;2;10;12;5;15;11;3;7;18;26;6;1;4;9;20;19;21;8;23;24;23;5939650
23;5939650;22;13;25;17;16;14;2;10;12;5;15;11;3;7;18;26;6;1;4;9;20;19;21;8;23;24
