"X1";"X38854";"X12";"X7";"X9";"X6";"X11";"X2";"X8";"X4";"X10";"X5";"X1.1";"X3"
44;22938;9;12;4;2;10;11;6;3;1;5;7;8
9;12;4;2;10;1;6;3;11;5;7;8;44;39216
44;22938;9;12;4;2;10;11;6;3;1;5;7;8
9;12;4;2;10;11;6;3;7;5;1;8;44;22958
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;4;2;10;5;6;3;7;11;1;8;44;40476
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;2;4;10;11;6;3;7;5;1;8;44;27066
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
12;9;4;2;10;11;6;3;7;5;1;8;44;29552
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;4;6;10;11;2;3;7;5;1;8;44;24292
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;4;12;2;10;11;6;3;7;5;1;8;44;34886
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;4;11;10;2;6;3;7;5;1;8;44;26258
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;3;2;10;11;6;4;7;5;1;8;44;43954
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;4;2;10;1;6;3;7;5;11;8;44;39142
44;22958;9;12;4;2;10;11;6;3;7;5;1;8
9;12;4;2;10;7;6;3;11;5;1;8;44;28448
44;28448;9;12;4;2;10;7;6;3;11;5;1;8
9;3;4;2;10;7;6;12;11;5;1;8;44;53344
44;28448;9;12;4;2;10;7;6;3;11;5;1;8
9;12;1;2;10;7;6;3;11;5;4;8;44;34740
44;34740;9;12;1;2;10;7;6;3;11;5;4;8
9;12;1;10;2;7;6;3;11;5;4;8;44;33580
44;33580;9;12;1;10;2;7;6;3;11;5;4;8
9;12;1;10;5;7;6;3;11;2;4;8;44;52828
44;33580;9;12;1;10;2;7;6;3;11;5;4;8
2;12;1;10;9;7;6;3;11;5;4;8;44;32340
44;32340;2;12;1;10;9;7;6;3;11;5;4;8
2;12;1;10;9;3;6;7;11;5;4;8;44;34512
44;34512;2;12;1;10;9;3;6;7;11;5;4;8
2;12;1;10;9;3;6;7;11;4;5;8;44;39544
45;39544;2;12;1;10;9;3;6;7;11;4;5;8
2;12;1;10;9;3;7;6;11;4;5;8;45;31756
45;31756;2;12;1;10;9;3;7;6;11;4;5;8
2;6;1;10;9;3;7;12;11;4;5;8;45;56452
45;31756;2;12;1;10;9;3;7;6;11;4;5;8
2;12;1;10;9;3;5;6;11;4;7;8;45;37314
45;31756;2;12;1;10;9;3;7;6;11;4;5;8
2;12;1;11;9;3;7;6;10;4;5;8;45;34018
45;34018;2;12;1;11;9;3;7;6;10;4;5;8
11;12;1;2;9;3;7;6;10;4;5;8;45;31322
45;31322;11;12;1;2;9;3;7;6;10;4;5;8
2;12;1;11;9;3;7;6;10;4;5;8;45;34018
45;31322;11;12;1;2;9;3;7;6;10;4;5;8
11;12;1;2;9;3;10;6;7;4;5;8;45;31094
45;31094;11;12;1;2;9;3;10;6;7;4;5;8
11;12;1;8;9;3;10;6;7;4;5;2;45;27780
45;27780;11;12;1;8;9;3;10;6;7;4;5;2
11;12;1;2;9;3;10;6;7;4;5;8;45;31094
45;31094;11;12;1;2;9;3;10;6;7;4;5;8
11;6;1;2;9;3;10;12;7;4;5;8;45;48590
45;31094;11;12;1;2;9;3;10;6;7;4;5;8
11;12;7;2;9;3;10;6;1;4;5;8;45;34874
45;31094;11;12;1;2;9;3;10;6;7;4;5;8
11;12;1;5;9;3;10;6;7;4;2;8;45;29140
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
1;12;11;5;9;3;10;6;7;4;2;8;45;49376
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
5;12;1;11;9;3;10;6;7;4;2;8;45;43022
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
8;12;1;5;9;3;10;6;7;4;2;11;45;43666
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
9;12;1;5;11;3;10;6;7;4;2;8;45;35766
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
11;2;1;5;9;3;10;6;7;4;12;8;45;42286
45;29140;11;12;1;5;9;3;10;6;7;4;2;8
11;9;1;5;12;3;10;6;7;4;2;8;45;32170
45;32170;11;9;1;5;12;3;10;6;7;4;2;8
4;9;1;5;12;3;10;6;7;11;2;8;45;37066
45;32170;11;9;1;5;12;3;10;6;7;4;2;8
12;9;1;5;11;3;10;6;7;4;2;8;45;35336
46;32170;11;9;1;5;12;3;10;6;7;4;2;8
11;9;1;6;12;3;10;5;7;4;2;8;46;47076
46;32170;11;9;1;5;12;3;10;6;7;4;2;8
9;11;1;5;12;3;10;6;7;4;2;8;46;34746
46;32170;11;9;1;5;12;3;10;6;7;4;2;8
3;9;1;5;12;11;10;6;7;4;2;8;46;36546
46;36546;3;9;1;5;12;11;10;6;7;4;2;8
3;4;1;5;12;11;10;6;7;9;2;8;46;38298
46;38298;3;4;1;5;12;11;10;6;7;9;2;8
3;4;1;9;12;11;10;6;7;5;2;8;46;44894
46;38298;3;4;1;5;12;11;10;6;7;9;2;8
3;4;1;2;12;11;10;6;7;9;5;8;46;39746
46;39746;3;4;1;2;12;11;10;6;7;9;5;8
3;4;1;12;2;11;10;6;7;9;5;8;46;40146
46;40146;3;4;1;12;2;11;10;6;7;9;5;8
3;4;1;12;6;11;10;2;7;9;5;8;46;40482
46;40482;3;4;1;12;6;11;10;2;7;9;5;8
6;4;1;12;3;11;10;2;7;9;5;8;46;37888
46;37888;6;4;1;12;3;11;10;2;7;9;5;8
6;4;1;10;3;11;12;2;7;9;5;8;46;42864
46;37888;6;4;1;12;3;11;10;2;7;9;5;8
6;2;1;12;3;11;10;4;7;9;5;8;46;48168
46;37888;6;4;1;12;3;11;10;2;7;9;5;8
3;4;1;12;6;11;10;2;7;9;5;8;46;40482
46;40482;3;4;1;12;6;11;10;2;7;9;5;8
3;4;1;12;8;11;10;2;7;9;5;6;46;37372
46;37372;3;4;1;12;8;11;10;2;7;9;5;6
3;4;1;5;8;11;10;2;7;9;12;6;46;36790
46;36790;3;4;1;5;8;11;10;2;7;9;12;6
1;4;3;5;8;11;10;2;7;9;12;6;46;40664
46;40664;1;4;3;5;8;11;10;2;7;9;12;6
1;12;3;5;8;11;10;2;7;9;4;6;46;44806
46;40664;1;4;3;5;8;11;10;2;7;9;12;6
1;4;5;3;8;11;10;2;7;9;12;6;46;38738
46;38738;1;4;5;3;8;11;10;2;7;9;12;6
5;4;1;3;8;11;10;2;7;9;12;6;46;46668
46;38738;1;4;5;3;8;11;10;2;7;9;12;6
1;4;5;3;8;11;12;2;7;9;10;6;46;40350
46;38738;1;4;5;3;8;11;10;2;7;9;12;6
1;4;2;3;8;11;10;5;7;9;12;6;46;47606
47;38738;1;4;5;3;8;11;10;2;7;9;12;6
2;4;5;3;8;11;10;1;7;9;12;6;47;53092
47;38738;1;4;5;3;8;11;10;2;7;9;12;6
1;6;5;3;8;11;10;2;7;9;12;4;47;34976
47;34976;1;6;5;3;8;11;10;2;7;9;12;4
1;6;5;12;8;11;10;2;7;9;3;4;47;38080
47;38080;1;6;5;12;8;11;10;2;7;9;3;4
10;6;5;12;8;11;1;2;7;9;3;4;47;33910
47;33910;10;6;5;12;8;11;1;2;7;9;3;4
10;6;5;12;8;11;1;2;7;3;9;4;47;38688
47;33910;10;6;5;12;8;11;1;2;7;9;3;4
10;6;5;12;9;11;1;2;7;8;3;4;47;46860
47;33910;10;6;5;12;8;11;1;2;7;9;3;4
8;6;5;12;10;11;1;2;7;9;3;4;47;34074
47;34074;8;6;5;12;10;11;1;2;7;9;3;4
8;6;5;12;10;11;3;2;7;9;1;4;47;28684
47;28684;8;6;5;12;10;11;3;2;7;9;1;4
8;6;5;12;10;11;3;7;2;9;1;4;47;27576
47;27576;8;6;5;12;10;11;3;7;2;9;1;4
8;6;2;12;10;11;3;7;5;9;1;4;47;33818
47;27576;8;6;5;12;10;11;3;7;2;9;1;4
10;6;5;12;8;11;3;7;2;9;1;4;47;27412
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
10;6;5;11;8;12;3;7;2;9;1;4;47;32574
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
10;3;5;12;8;11;6;7;2;9;1;4;47;40984
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
10;6;5;8;12;11;3;7;2;9;1;4;47;30372
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
7;6;5;12;8;11;3;10;2;9;1;4;47;44524
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
10;4;5;12;8;11;3;7;2;9;1;6;47;38374
47;27412;10;6;5;12;8;11;3;7;2;9;1;4
10;6;5;12;8;11;3;7;2;1;9;4;47;21548
47;21548;10;6;5;12;8;11;3;7;2;1;9;4
10;6;5;12;8;11;2;7;3;1;9;4;47;27630
47;21548;10;6;5;12;8;11;3;7;2;1;9;4
10;9;5;12;8;11;3;7;2;1;6;4;47;31546
47;21548;10;6;5;12;8;11;3;7;2;1;9;4
10;6;5;12;9;11;3;7;2;1;8;4;47;28514
48;28514;10;6;5;12;9;11;3;7;2;1;8;4
10;6;5;12;9;11;8;7;2;1;3;4;48;29212
48;29212;10;6;5;12;9;11;8;7;2;1;3;4
10;6;5;12;9;11;8;7;2;3;1;4;48;36104
48;29212;10;6;5;12;9;11;8;7;2;1;3;4
10;6;5;12;3;11;8;7;2;1;9;4;48;26750
48;26750;10;6;5;12;3;11;8;7;2;1;9;4
10;5;6;12;3;11;8;7;2;1;9;4;48;25814
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
6;5;10;12;3;11;8;7;2;1;9;4;48;30202
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
5;10;6;12;3;11;8;7;2;1;9;4;48;32608
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
10;5;6;12;3;11;8;7;1;2;9;4;48;32998
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
10;5;1;12;3;11;8;7;2;6;9;4;48;36866
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
10;5;6;12;3;11;8;7;1;2;9;4;48;32998
48;25814;10;5;6;12;3;11;8;7;2;1;9;4
10;5;6;2;3;11;8;7;12;1;9;4;48;23644
48;23644;10;5;6;2;3;11;8;7;12;1;9;4
10;7;6;2;3;11;8;5;12;1;9;4;48;40296
48;23644;10;5;6;2;3;11;8;7;12;1;9;4
10;5;6;2;3;11;8;7;4;1;9;12;48;29082
48;29082;10;5;6;2;3;11;8;7;4;1;9;12
3;5;6;2;10;11;8;7;4;1;9;12;48;30196
48;30196;3;5;6;2;10;11;8;7;4;1;9;12
3;5;6;2;11;10;8;7;4;1;9;12;48;31490
48;31490;3;5;6;2;11;10;8;7;4;1;9;12
3;5;6;9;11;10;8;7;4;1;2;12;48;31190
48;31190;3;5;6;9;11;10;8;7;4;1;2;12
3;5;6;11;9;10;8;7;4;1;2;12;48;31790
48;31190;3;5;6;9;11;10;8;7;4;1;2;12
3;5;6;9;12;10;8;7;4;1;2;11;48;28338
48;28338;3;5;6;9;12;10;8;7;4;1;2;11
3;5;6;9;12;2;8;7;4;1;10;11;48;42090
48;28338;3;5;6;9;12;10;8;7;4;1;2;11
3;5;6;9;12;8;10;7;4;1;2;11;48;30558
48;28338;3;5;6;9;12;10;8;7;4;1;2;11
3;7;6;9;12;10;8;5;4;1;2;11;48;44674
49;28338;3;5;6;9;12;10;8;7;4;1;2;11
3;5;6;9;2;10;8;7;4;1;12;11;49;32098
49;28338;3;5;6;9;12;10;8;7;4;1;2;11
3;5;12;9;6;10;8;7;4;1;2;11;49;29994
49;29994;3;5;12;9;6;10;8;7;4;1;2;11
3;5;12;4;6;10;8;7;9;1;2;11;49;27818
49;27818;3;5;12;4;6;10;8;7;9;1;2;11
3;5;12;4;9;10;8;7;6;1;2;11;49;26724
49;26724;3;5;12;4;9;10;8;7;6;1;2;11
3;5;12;9;4;10;8;7;6;1;2;11;49;24804
49;24804;3;5;12;9;4;10;8;7;6;1;2;11
3;5;12;9;4;10;11;7;6;1;2;8;49;20692
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;11;12;9;4;10;5;7;6;1;2;8;49;41132
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;4;9;10;11;7;6;1;2;8;49;22612
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;9;7;10;11;4;6;1;2;8;49;28674
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;9;4;8;11;7;6;1;2;10;49;21724
49;21724;3;5;12;9;4;8;11;7;6;1;2;10
3;1;12;9;4;8;11;7;6;5;2;10;49;29682
49;21724;3;5;12;9;4;8;11;7;6;1;2;10
3;5;12;9;4;8;11;6;7;1;2;10;49;32156
49;21724;3;5;12;9;4;8;11;7;6;1;2;10
3;5;12;9;4;10;11;7;6;1;2;8;49;20692
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;9;8;10;11;7;6;1;2;4;49;23970
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;1;12;9;4;10;11;7;6;5;2;8;49;27650
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;4;12;9;5;10;11;7;6;1;2;8;49;27358
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
4;5;12;9;3;10;11;7;6;1;2;8;49;34600
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;9;7;10;11;4;6;1;2;8;49;28674
49;20692;3;5;12;9;4;10;11;7;6;1;2;8
3;5;12;9;4;11;10;7;6;1;2;8;49;22184
49;22184;3;5;12;9;4;11;10;7;6;1;2;8
10;5;12;9;4;11;3;7;6;1;2;8;49;24620
50;24620;10;5;12;9;4;11;3;7;6;1;2;8
10;5;12;9;4;11;8;7;6;1;2;3;50;26984
50;26984;10;5;12;9;4;11;8;7;6;1;2;3
10;6;12;9;4;11;8;7;5;1;2;3;50;34810
50;26984;10;5;12;9;4;11;8;7;6;1;2;3
10;5;1;9;4;11;8;7;6;12;2;3;50;28358
50;28358;10;5;1;9;4;11;8;7;6;12;2;3
10;5;11;9;4;1;8;7;6;12;2;3;50;39582
50;28358;10;5;1;9;4;11;8;7;6;12;2;3
7;5;1;9;4;11;8;10;6;12;2;3;50;34376
50;28358;10;5;1;9;4;11;8;7;6;12;2;3
10;6;1;9;4;11;8;7;5;12;2;3;50;36184
50;36184;10;6;1;9;4;11;8;7;5;12;2;3
8;6;1;9;4;11;10;7;5;12;2;3;50;34212
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;1;9;4;11;10;7;2;12;5;3;50;34360
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;7;9;4;11;10;1;5;12;2;3;50;46016
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;3;9;4;11;10;7;5;12;2;1;50;41076
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;1;9;4;11;3;7;5;12;2;10;50;37838
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;1;11;4;9;10;7;5;12;2;3;50;39708
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;7;9;4;11;10;1;5;12;2;3;50;46016
50;34212;8;6;1;9;4;11;10;7;5;12;2;3
8;6;1;9;4;11;10;7;5;2;12;3;50;32796
50;32796;8;6;1;9;4;11;10;7;5;2;12;3
8;5;1;9;4;11;10;7;6;2;12;3;50;26550
50;26550;8;5;1;9;4;11;10;7;6;2;12;3
8;11;1;9;4;5;10;7;6;2;12;3;50;24158
50;24158;8;11;1;9;4;5;10;7;6;2;12;3
8;11;2;9;4;5;10;7;6;1;12;3;50;21676
50;21676;8;11;2;9;4;5;10;7;6;1;12;3
8;3;2;9;4;5;10;7;6;1;12;11;50;31144
50;21676;8;11;2;9;4;5;10;7;6;1;12;3
8;11;2;12;4;5;10;7;6;1;9;3;50;23564
50;23564;8;11;2;12;4;5;10;7;6;1;9;3
8;11;2;12;3;5;10;7;6;1;9;4;50;23728
51;23728;8;11;2;12;3;5;10;7;6;1;9;4
8;11;2;12;3;5;10;9;6;1;7;4;51;40692
51;23728;8;11;2;12;3;5;10;7;6;1;9;4
8;11;6;12;3;5;10;7;2;1;9;4;51;25778
51;23728;8;11;2;12;3;5;10;7;6;1;9;4
8;11;1;12;3;5;10;7;6;2;9;4;51;25470
51;25470;8;11;1;12;3;5;10;7;6;2;9;4
8;11;10;12;3;5;1;7;6;2;9;4;51;25094
51;25094;8;11;10;12;3;5;1;7;6;2;9;4
8;5;10;12;3;11;1;7;6;2;9;4;51;27486
51;27486;8;5;10;12;3;11;1;7;6;2;9;4
8;5;10;12;3;11;1;7;6;9;2;4;51;29754
51;27486;8;5;10;12;3;11;1;7;6;2;9;4
8;5;10;12;3;11;7;1;6;2;9;4;51;28518
51;28518;8;5;10;12;3;11;7;1;6;2;9;4
3;5;10;12;8;11;7;1;6;2;9;4;51;25296
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;5;10;12;8;4;7;1;6;2;9;11;51;44064
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;5;10;12;8;11;7;9;6;2;1;4;51;28580
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;9;10;12;8;11;7;1;6;2;5;4;51;43408
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;5;10;12;1;11;7;8;6;2;9;4;51;32168
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;11;10;12;8;5;7;1;6;2;9;4;51;33344
51;25296;3;5;10;12;8;11;7;1;6;2;9;4
3;5;2;12;8;11;7;1;6;10;9;4;51;24446
51;24446;3;5;2;12;8;11;7;1;6;10;9;4
3;7;2;12;8;11;5;1;6;10;9;4;51;45182
51;24446;3;5;2;12;8;11;7;1;6;10;9;4
3;5;7;12;8;11;2;1;6;10;9;4;51;23282
51;23282;3;5;7;12;8;11;2;1;6;10;9;4
3;5;7;12;8;11;2;9;6;10;1;4;51;35110
51;23282;3;5;7;12;8;11;2;1;6;10;9;4
3;5;1;12;8;11;2;7;6;10;9;4;51;22362
51;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;12;8;9;2;7;6;10;11;4;51;32730
51;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;12;8;6;2;7;11;10;9;4;51;32804
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;7;1;12;8;11;2;5;6;10;9;4;52;42538
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;8;1;12;5;11;2;7;6;10;9;4;52;29386
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;12;8;7;2;11;6;10;9;4;52;35066
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;12;8;10;2;7;6;11;9;4;52;34526
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
4;5;1;12;8;11;2;7;6;10;9;3;52;36480
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;9;12;8;11;2;7;6;10;1;4;52;25414
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;8;1;12;5;11;2;7;6;10;9;4;52;29386
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;10;8;11;2;7;6;12;9;4;52;30000
52;22362;3;5;1;12;8;11;2;7;6;10;9;4
3;5;1;12;8;11;2;7;6;4;9;10;52;29082
52;29082;3;5;1;12;8;11;2;7;6;4;9;10
3;9;1;12;8;11;2;7;6;4;5;10;52;47194
52;29082;3;5;1;12;8;11;2;7;6;4;9;10
3;5;1;2;8;11;12;7;6;4;9;10;52;32610
52;32610;3;5;1;2;8;11;12;7;6;4;9;10
3;10;1;2;8;11;12;7;6;4;9;5;52;56560
52;32610;3;5;1;2;8;11;12;7;6;4;9;10
4;5;1;2;8;11;12;7;6;3;9;10;52;46272
52;32610;3;5;1;2;8;11;12;7;6;4;9;10
3;5;1;2;8;4;12;7;6;11;9;10;52;51670
52;32610;3;5;1;2;8;11;12;7;6;4;9;10
3;5;1;2;8;10;12;7;6;4;9;11;52;36134
52;36134;3;5;1;2;8;10;12;7;6;4;9;11
12;5;1;2;8;10;3;7;6;4;9;11;52;46204
52;36134;3;5;1;2;8;10;12;7;6;4;9;11
3;5;1;2;9;10;12;7;6;4;8;11;52;37378
52;36134;3;5;1;2;8;10;12;7;6;4;9;11
3;5;9;2;8;10;12;7;6;4;1;11;52;36014
52;36014;3;5;9;2;8;10;12;7;6;4;1;11
3;5;9;2;8;10;4;7;6;12;1;11;52;30794
52;30794;3;5;9;2;8;10;4;7;6;12;1;11
3;5;9;2;8;10;11;7;6;12;1;4;52;35856
53;30794;3;5;9;2;8;10;4;7;6;12;1;11
3;5;7;2;8;10;4;9;6;12;1;11;53;30274
53;30274;3;5;7;2;8;10;4;9;6;12;1;11
3;5;7;10;8;2;4;9;6;12;1;11;53;42754
53;30274;3;5;7;2;8;10;4;9;6;12;1;11
6;5;7;2;8;10;4;9;3;12;1;11;53;38088
53;30274;3;5;7;2;8;10;4;9;6;12;1;11
3;5;7;2;4;10;8;9;6;12;1;11;53;28328
53;28328;3;5;7;2;4;10;8;9;6;12;1;11
3;5;7;6;4;10;8;9;2;12;1;11;53;27324
53;27324;3;5;7;6;4;10;8;9;2;12;1;11
3;2;7;6;4;10;8;9;5;12;1;11;53;44870
53;27324;3;5;7;6;4;10;8;9;2;12;1;11
3;5;7;6;4;2;8;9;10;12;1;11;53;39246
53;27324;3;5;7;6;4;10;8;9;2;12;1;11
3;5;7;6;4;10;11;9;2;12;1;8;53;30508
53;27324;3;5;7;6;4;10;8;9;2;12;1;11
3;12;7;6;4;10;8;9;2;5;1;11;53;56478
53;27324;3;5;7;6;4;10;8;9;2;12;1;11
3;5;12;6;4;10;8;9;2;7;1;11;53;30400
53;30400;3;5;12;6;4;10;8;9;2;7;1;11
3;5;12;6;10;4;8;9;2;7;1;11;53;47374
53;30400;3;5;12;6;4;10;8;9;2;7;1;11
3;5;12;8;4;10;6;9;2;7;1;11;53;26582
53;26582;3;5;12;8;4;10;6;9;2;7;1;11
3;9;12;8;4;10;6;5;2;7;1;11;53;41266
53;26582;3;5;12;8;4;10;6;9;2;7;1;11
3;5;12;8;4;10;9;6;2;7;1;11;53;38274
53;26582;3;5;12;8;4;10;6;9;2;7;1;11
3;5;12;10;4;8;6;9;2;7;1;11;53;28708
53;28708;3;5;12;10;4;8;6;9;2;7;1;11
3;5;12;6;4;8;10;9;2;7;1;11;53;33068
53;33068;3;5;12;6;4;8;10;9;2;7;1;11
3;8;12;6;4;5;10;9;2;7;1;11;53;43172
53;33068;3;5;12;6;4;8;10;9;2;7;1;11
9;5;12;6;4;8;10;3;2;7;1;11;53;48386
53;33068;3;5;12;6;4;8;10;9;2;7;1;11
9;5;12;6;4;8;10;3;2;7;1;11;53;48386
53;33068;3;5;12;6;4;8;10;9;2;7;1;11
3;5;11;6;4;8;10;9;2;7;1;12;53;30842
54;30842;3;5;11;6;4;8;10;9;2;7;1;12
3;5;11;6;9;8;10;4;2;7;1;12;54;38010
54;30842;3;5;11;6;4;8;10;9;2;7;1;12
3;5;11;7;4;8;10;9;2;6;1;12;54;29402
54;29402;3;5;11;7;4;8;10;9;2;6;1;12
3;5;11;7;4;8;10;9;2;12;1;6;54;28442
54;28442;3;5;11;7;4;8;10;9;2;12;1;6
10;5;11;7;4;8;3;9;2;12;1;6;54;29170
54;29170;10;5;11;7;4;8;3;9;2;12;1;6
10;5;11;9;4;8;3;7;2;12;1;6;54;32920
54;32920;10;5;11;9;4;8;3;7;2;12;1;6
10;5;11;12;4;8;3;7;2;9;1;6;54;33844
54;33844;10;5;11;12;4;8;3;7;2;9;1;6
10;5;11;12;4;8;3;7;2;1;9;6;54;31310
54;31310;10;5;11;12;4;8;3;7;2;1;9;6
10;5;8;12;4;11;3;7;2;1;9;6;54;27416
54;27416;10;5;8;12;4;11;3;7;2;1;9;6
10;5;8;12;4;6;3;7;2;1;9;11;54;35834
54;27416;10;5;8;12;4;11;3;7;2;1;9;6
10;3;8;12;4;11;5;7;2;1;9;6;54;42216
54;27416;10;5;8;12;4;11;3;7;2;1;9;6
10;9;8;12;4;11;3;7;2;1;5;6;54;45230
54;27416;10;5;8;12;4;11;3;7;2;1;9;6
11;5;8;12;4;10;3;7;2;1;9;6;54;25954
54;25954;11;5;8;12;4;10;3;7;2;1;9;6
11;5;8;12;4;10;1;7;2;3;9;6;54;35548
54;25954;11;5;8;12;4;10;3;7;2;1;9;6
8;5;11;12;4;10;3;7;2;1;9;6;54;29230
54;25954;11;5;8;12;4;10;3;7;2;1;9;6
11;5;8;12;3;10;4;7;2;1;9;6;54;23398
54;23398;11;5;8;12;3;10;4;7;2;1;9;6
11;5;8;12;3;10;4;7;1;2;9;6;54;28892
54;23398;11;5;8;12;3;10;4;7;2;1;9;6
11;5;8;12;3;2;4;7;10;1;9;6;54;38104
54;23398;11;5;8;12;3;10;4;7;2;1;9;6
11;9;8;12;3;10;4;7;2;1;5;6;54;41156
54;23398;11;5;8;12;3;10;4;7;2;1;9;6
11;5;3;12;8;10;4;7;2;1;9;6;54;19036
54;19036;11;5;3;12;8;10;4;7;2;1;9;6
11;5;3;12;1;10;4;7;2;8;9;6;54;34652
55;19036;11;5;3;12;8;10;4;7;2;1;9;6
1;5;3;12;8;10;4;7;2;11;9;6;55;37628
55;19036;11;5;3;12;8;10;4;7;2;1;9;6
11;10;3;12;8;5;4;7;2;1;9;6;55;30828
55;19036;11;5;3;12;8;10;4;7;2;1;9;6
5;11;3;12;8;10;4;7;2;1;9;6;55;31532
55;19036;11;5;3;12;8;10;4;7;2;1;9;6
11;5;3;12;8;7;4;10;2;1;9;6;55;18704
55;18704;11;5;3;12;8;7;4;10;2;1;9;6
11;5;3;12;8;7;4;10;6;1;9;2;55;16346
55;16346;11;5;3;12;8;7;4;10;6;1;9;2
11;5;7;12;8;3;4;10;6;1;9;2;55;16968
55;16968;11;5;7;12;8;3;4;10;6;1;9;2
11;5;7;9;8;3;4;10;6;1;12;2;55;17702
55;17702;11;5;7;9;8;3;4;10;6;1;12;2
11;5;4;9;8;3;7;10;6;1;12;2;55;19126
55;19126;11;5;4;9;8;3;7;10;6;1;12;2
11;5;4;9;8;3;10;7;6;1;12;2;55;17630
55;17630;11;5;4;9;8;3;10;7;6;1;12;2
11;5;2;9;8;3;10;7;6;1;12;4;55;16390
55;16390;11;5;2;9;8;3;10;7;6;1;12;4
12;5;2;9;8;3;10;7;6;1;11;4;55;31652
55;16390;11;5;2;9;8;3;10;7;6;1;12;4
5;11;2;9;8;3;10;7;6;1;12;4;55;27260
55;16390;11;5;2;9;8;3;10;7;6;1;12;4
11;5;2;9;8;3;10;7;6;12;1;4;55;28336
55;16390;11;5;2;9;8;3;10;7;6;1;12;4
11;5;2;9;8;12;10;7;6;1;3;4;55;31534
55;16390;11;5;2;9;8;3;10;7;6;1;12;4
11;5;2;9;8;10;3;7;6;1;12;4;55;18868
55;18868;11;5;2;9;8;10;3;7;6;1;12;4
11;5;2;9;8;10;4;7;6;1;12;3;55;18964
55;18964;11;5;2;9;8;10;4;7;6;1;12;3
11;5;2;9;8;10;4;3;6;1;12;7;55;25650
55;18964;11;5;2;9;8;10;4;7;6;1;12;3
11;5;7;9;8;10;4;2;6;1;12;3;55;24260
55;18964;11;5;2;9;8;10;4;7;6;1;12;3
11;5;2;9;8;10;4;7;3;1;12;6;55;21992
55;18964;11;5;2;9;8;10;4;7;6;1;12;3
3;5;2;9;8;10;4;7;6;1;12;11;55;24918
56;24918;3;5;2;9;8;10;4;7;6;1;12;11
9;5;2;3;8;10;4;7;6;1;12;11;56;34146
56;24918;3;5;2;9;8;10;4;7;6;1;12;11
8;5;2;9;3;10;4;7;6;1;12;11;56;27288
