"X1";"X52368";"X8";"X3";"X7";"X9";"X12";"X2";"X1.1";"X10";"X11";"X4";"X6";"X5"
7;5;4;3;1;10;8;11;9;6;12;2;37;18668
37;18668;7;5;4;3;1;10;8;11;9;6;12;2
7;5;4;3;1;10;12;11;9;6;8;2;37;21646
37;18668;7;5;4;3;1;10;8;11;9;6;12;2
7;5;4;3;12;10;8;11;9;6;1;2;37;23744
37;23744;7;5;4;3;12;10;8;11;9;6;1;2
4;5;7;3;12;10;8;11;9;6;1;2;37;43862
37;23744;7;5;4;3;12;10;8;11;9;6;1;2
7;5;4;3;12;10;8;11;9;2;1;6;37;38912
38;23744;7;5;4;3;12;10;8;11;9;6;1;2
7;5;4;6;12;10;8;11;9;3;1;2;38;36970
38;23744;7;5;4;3;12;10;8;11;9;6;1;2
4;5;7;3;12;10;8;11;9;6;1;2;38;43862
38;23744;7;5;4;3;12;10;8;11;9;6;1;2
2;5;4;3;12;10;8;11;9;6;1;7;38;42240
38;23744;7;5;4;3;12;10;8;11;9;6;1;2
7;5;4;3;1;10;8;11;9;6;12;2;38;18668
38;18668;7;5;4;3;1;10;8;11;9;6;12;2
7;5;4;3;1;10;12;11;9;6;8;2;38;21646
38;21646;7;5;4;3;1;10;12;11;9;6;8;2
7;5;4;3;1;10;11;12;9;6;8;2;38;27834
38;21646;7;5;4;3;1;10;12;11;9;6;8;2
7;5;4;3;1;10;12;8;9;6;11;2;38;31020
38;21646;7;5;4;3;1;10;12;11;9;6;8;2
7;5;4;3;1;10;12;9;11;6;8;2;38;26280
38;26280;7;5;4;3;1;10;12;9;11;6;8;2
7;5;4;3;1;6;12;9;11;10;8;2;38;38544
38;38544;7;5;4;3;1;6;12;9;11;10;8;2
7;5;4;3;6;1;12;9;11;10;8;2;38;45238
38;38544;7;5;4;3;1;6;12;9;11;10;8;2
7;5;4;3;1;11;12;9;6;10;8;2;38;30480
38;30480;7;5;4;3;1;11;12;9;6;10;8;2
7;5;4;3;1;11;12;9;10;6;8;2;38;24170
38;24170;7;5;4;3;1;11;12;9;10;6;8;2
7;5;4;3;1;11;10;9;12;6;8;2;38;26086
38;24170;7;5;4;3;1;11;12;9;10;6;8;2
7;5;4;3;1;11;10;9;12;6;8;2;38;26086
38;26086;7;5;4;3;1;11;10;9;12;6;8;2
7;5;9;3;1;11;10;4;12;6;8;2;38;21706
38;21706;7;5;9;3;1;11;10;4;12;6;8;2
7;5;9;3;1;11;10;4;12;8;6;2;38;25894
38;21706;7;5;9;3;1;11;10;4;12;6;8;2
7;5;9;3;1;11;8;4;12;6;10;2;38;21014
38;21014;7;5;9;3;1;11;8;4;12;6;10;2
7;5;9;3;1;11;8;6;12;4;10;2;38;19344
38;19344;7;5;9;3;1;11;8;6;12;4;10;2
11;5;9;3;1;7;8;6;12;4;10;2;38;22460
38;22460;11;5;9;3;1;7;8;6;12;4;10;2
11;5;9;3;1;12;8;6;7;4;10;2;38;30606
39;22460;11;5;9;3;1;7;8;6;12;4;10;2
11;5;9;7;1;3;8;6;12;4;10;2;39;23484
39;23484;11;5;9;7;1;3;8;6;12;4;10;2
11;5;9;7;4;3;8;6;12;1;10;2;39;36970
39;23484;11;5;9;7;1;3;8;6;12;4;10;2
11;5;9;7;1;6;8;3;12;4;10;2;39;35650
39;23484;11;5;9;7;1;3;8;6;12;4;10;2
11;6;9;7;1;3;8;5;12;4;10;2;39;54664
39;23484;11;5;9;7;1;3;8;6;12;4;10;2
7;5;9;11;1;3;8;6;12;4;10;2;39;20222
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;5;3;11;1;9;8;6;12;4;10;2;39;35270
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;5;9;11;6;3;8;1;12;4;10;2;39;31704
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;5;9;6;1;3;8;11;12;4;10;2;39;32846
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;10;9;11;1;3;8;6;12;4;5;2;39;29698
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;5;6;11;1;3;8;9;12;4;10;2;39;26814
39;20222;7;5;9;11;1;3;8;6;12;4;10;2
7;5;9;11;1;3;6;8;12;4;10;2;39;25478
39;25478;7;5;9;11;1;3;6;8;12;4;10;2
7;5;9;11;3;1;6;8;12;4;10;2;39;38380
39;25478;7;5;9;11;1;3;6;8;12;4;10;2
7;11;9;5;1;3;6;8;12;4;10;2;39;40056
39;25478;7;5;9;11;1;3;6;8;12;4;10;2
7;5;9;11;1;3;4;8;12;6;10;2;39;30008
39;30008;7;5;9;11;1;3;4;8;12;6;10;2
8;5;9;11;1;3;4;7;12;6;10;2;39;42356
39;30008;7;5;9;11;1;3;4;8;12;6;10;2
7;2;9;11;1;3;4;8;12;6;10;5;39;46040
39;30008;7;5;9;11;1;3;4;8;12;6;10;2
7;5;9;12;1;3;4;8;11;6;10;2;39;28188
39;28188;7;5;9;12;1;3;4;8;11;6;10;2
7;5;9;4;1;3;12;8;11;6;10;2;39;28394
39;28394;7;5;9;4;1;3;12;8;11;6;10;2
7;5;9;4;1;3;12;8;11;2;10;6;39;32810
39;32810;7;5;9;4;1;3;12;8;11;2;10;6
7;5;9;3;1;4;12;8;11;2;10;6;39;47998
40;32810;7;5;9;4;1;3;12;8;11;2;10;6
12;5;9;4;1;3;7;8;11;2;10;6;40;54844
40;32810;7;5;9;4;1;3;12;8;11;2;10;6
7;2;9;4;1;3;12;8;11;5;10;6;40;39434
40;32810;7;5;9;4;1;3;12;8;11;2;10;6
7;12;9;4;1;3;5;8;11;2;10;6;40;50134
40;32810;7;5;9;4;1;3;12;8;11;2;10;6
7;5;10;4;1;3;12;8;11;2;9;6;40;32264
40;32264;7;5;10;4;1;3;12;8;11;2;9;6
7;5;10;4;1;3;12;8;11;2;6;9;40;28300
40;28300;7;5;10;4;1;3;12;8;11;2;6;9
7;5;10;2;1;3;12;8;11;4;6;9;40;20416
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
11;5;10;2;1;3;12;8;7;4;6;9;40;32608
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
7;5;10;2;1;4;12;8;11;3;6;9;40;42412
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
12;5;10;2;1;3;7;8;11;4;6;9;40;38468
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
7;5;10;2;1;12;3;8;11;4;6;9;40;30660
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
7;8;10;2;1;3;12;5;11;4;6;9;40;54616
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
7;5;6;2;1;3;12;8;11;4;10;9;40;24848
40;20416;7;5;10;2;1;3;12;8;11;4;6;9
7;5;10;2;1;9;12;8;11;4;6;3;40;30818
40;30818;7;5;10;2;1;9;12;8;11;4;6;3
7;5;10;2;1;9;3;8;11;4;6;12;40;34254
40;34254;7;5;10;2;1;9;3;8;11;4;6;12
7;5;10;2;1;9;11;8;3;4;6;12;40;40408
40;34254;7;5;10;2;1;9;3;8;11;4;6;12
7;5;10;2;1;12;3;8;11;4;6;9;40;30660
40;30660;7;5;10;2;1;12;3;8;11;4;6;9
7;5;10;2;1;12;3;8;11;9;6;4;40;31428
40;31428;7;5;10;2;1;12;3;8;11;9;6;4
7;5;10;2;3;12;1;8;11;9;6;4;40;33354
40;33354;7;5;10;2;3;12;1;8;11;9;6;4
7;11;10;2;3;12;1;8;5;9;6;4;40;36154
40;36154;7;11;10;2;3;12;1;8;5;9;6;4
7;11;10;5;3;12;1;8;2;9;6;4;40;34576
41;34576;7;11;10;5;3;12;1;8;2;9;6;4
7;11;10;5;3;12;1;9;2;8;6;4;41;36462
41;36462;7;11;10;5;3;12;1;9;2;8;6;4
7;11;10;5;3;1;12;9;2;8;6;4;41;44978
41;36462;7;11;10;5;3;12;1;9;2;8;6;4
3;11;10;5;7;12;1;9;2;8;6;4;41;37332
41;37332;3;11;10;5;7;12;1;9;2;8;6;4
3;11;2;5;7;12;1;9;10;8;6;4;41;37500
41;37500;3;11;2;5;7;12;1;9;10;8;6;4
3;11;2;6;7;12;1;9;10;8;5;4;41;39298
41;39298;3;11;2;6;7;12;1;9;10;8;5;4
3;11;2;6;8;12;1;9;10;7;5;4;41;38702
41;38702;3;11;2;6;8;12;1;9;10;7;5;4
3;12;2;6;8;11;1;9;10;7;5;4;41;40290
41;40290;3;12;2;6;8;11;1;9;10;7;5;4
3;12;2;6;8;1;11;9;10;7;5;4;41;55972
41;40290;3;12;2;6;8;11;1;9;10;7;5;4
3;12;2;6;8;11;1;9;5;7;10;4;41;40160
41;40160;3;12;2;6;8;11;1;9;5;7;10;4
9;12;2;6;8;11;1;3;5;7;10;4;41;35026
41;35026;9;12;2;6;8;11;1;3;5;7;10;4
2;12;9;6;8;11;1;3;5;7;10;4;41;41518
41;35026;9;12;2;6;8;11;1;3;5;7;10;4
9;12;2;6;8;11;1;3;7;5;10;4;41;29100
41;29100;9;12;2;6;8;11;1;3;7;5;10;4
9;12;2;6;8;5;1;3;7;11;10;4;41;45804
41;29100;9;12;2;6;8;11;1;3;7;5;10;4
9;12;2;6;8;11;1;3;7;5;4;10;41;25432
41;25432;9;12;2;6;8;11;1;3;7;5;4;10
4;12;2;6;8;11;1;3;7;5;9;10;41;32614
41;32614;4;12;2;6;8;11;1;3;7;5;9;10
4;3;2;6;8;11;1;12;7;5;9;10;41;38918
41;32614;4;12;2;6;8;11;1;3;7;5;9;10
4;12;9;6;8;11;1;3;7;5;2;10;41;34472
41;34472;4;12;9;6;8;11;1;3;7;5;2;10
4;12;9;6;8;11;7;3;1;5;2;10;41;32512
41;32512;4;12;9;6;8;11;7;3;1;5;2;10
4;12;9;3;8;11;7;6;1;5;2;10;41;42302
41;32512;4;12;9;6;8;11;7;3;1;5;2;10
4;12;9;6;1;11;7;3;8;5;2;10;41;33682
42;33682;4;12;9;6;1;11;7;3;8;5;2;10
4;12;9;6;1;11;7;10;8;5;2;3;42;34230
42;34230;4;12;9;6;1;11;7;10;8;5;2;3
4;5;9;6;1;11;7;10;8;12;2;3;42;50744
42;34230;4;12;9;6;1;11;7;10;8;5;2;3
4;12;11;6;1;9;7;10;8;5;2;3;42;38832
42;34230;4;12;9;6;1;11;7;10;8;5;2;3
4;12;9;6;7;11;1;10;8;5;2;3;42;38238
42;38238;4;12;9;6;7;11;1;10;8;5;2;3
4;3;9;6;7;11;1;10;8;5;2;12;42;37938
42;37938;4;3;9;6;7;11;1;10;8;5;2;12
4;3;9;12;7;11;1;10;8;5;2;6;42;40408
42;40408;4;3;9;12;7;11;1;10;8;5;2;6
10;3;9;12;7;11;1;4;8;5;2;6;42;59104
42;40408;4;3;9;12;7;11;1;10;8;5;2;6
4;3;9;12;7;11;1;10;8;5;6;2;42;40998
42;40998;4;3;9;12;7;11;1;10;8;5;6;2
4;3;9;12;7;11;5;10;8;1;6;2;42;37038
42;37038;4;3;9;12;7;11;5;10;8;1;6;2
4;3;9;12;7;11;5;10;6;1;8;2;42;37008
42;37008;4;3;9;12;7;11;5;10;6;1;8;2
4;3;9;12;7;11;5;10;2;1;8;6;42;41164
42;37008;4;3;9;12;7;11;5;10;6;1;8;2
4;6;9;12;7;11;5;10;3;1;8;2;42;26630
42;26630;4;6;9;12;7;11;5;10;3;1;8;2
8;6;9;12;7;11;5;10;3;1;4;2;42;34852
42;26630;4;6;9;12;7;11;5;10;3;1;8;2
8;6;9;12;7;11;5;10;3;1;4;2;42;34852
42;34852;8;6;9;12;7;11;5;10;3;1;4;2
8;1;9;12;7;11;5;10;3;6;4;2;42;47900
42;47900;8;1;9;12;7;11;5;10;3;6;4;2
8;1;9;12;7;11;5;10;3;2;4;6;42;45980
42;45980;8;1;9;12;7;11;5;10;3;2;4;6
8;10;9;12;7;11;5;1;3;2;4;6;42;45188
42;45188;8;10;9;12;7;11;5;1;3;2;4;6
6;10;9;12;7;11;5;1;3;2;4;8;42;53110
42;45188;8;10;9;12;7;11;5;1;3;2;4;6
8;7;9;12;10;11;5;1;3;2;4;6;42;49398
42;45188;8;10;9;12;7;11;5;1;3;2;4;6
8;10;9;12;7;11;5;1;4;2;3;6;42;45216
43;45216;8;10;9;12;7;11;5;1;4;2;3;6
8;10;9;3;7;11;5;1;4;2;12;6;43;48284
43;48284;8;10;9;3;7;11;5;1;4;2;12;6
8;10;9;3;12;11;5;1;4;2;7;6;43;45764
43;45764;8;10;9;3;12;11;5;1;4;2;7;6
8;10;9;1;12;11;5;3;4;2;7;6;43;51076
43;45764;8;10;9;3;12;11;5;1;4;2;7;6
8;10;9;3;12;4;5;1;11;2;7;6;43;42472
43;42472;8;10;9;3;12;4;5;1;11;2;7;6
8;10;9;3;6;4;5;1;11;2;7;12;43;38694
43;38694;8;10;9;3;6;4;5;1;11;2;7;12
8;12;9;3;6;4;5;1;11;2;7;10;43;58038
43;38694;8;10;9;3;6;4;5;1;11;2;7;12
8;10;9;3;1;4;5;6;11;2;7;12;43;39800
43;39800;8;10;9;3;1;4;5;6;11;2;7;12
8;10;9;3;1;4;5;6;11;2;12;7;43;37152
43;37152;8;10;9;3;1;4;5;6;11;2;12;7
8;5;9;3;1;4;10;6;11;2;12;7;43;47508
43;37152;8;10;9;3;1;4;5;6;11;2;12;7
8;11;9;3;1;4;5;6;10;2;12;7;43;45116
43;37152;8;10;9;3;1;4;5;6;11;2;12;7
8;10;12;3;1;4;5;6;11;2;9;7;43;38962
43;37152;8;10;9;3;1;4;5;6;11;2;12;7
8;10;9;3;11;4;5;6;1;2;12;7;43;39900
43;39900;8;10;9;3;11;4;5;6;1;2;12;7
8;10;9;3;11;1;5;6;4;2;12;7;43;33864
43;33864;8;10;9;3;11;1;5;6;4;2;12;7
8;10;9;3;11;1;5;6;2;4;12;7;43;23394
43;23394;8;10;9;3;11;1;5;6;2;4;12;7
4;10;9;3;11;1;5;6;2;8;12;7;43;43216
43;23394;8;10;9;3;11;1;5;6;2;4;12;7
2;10;9;3;11;1;5;6;8;4;12;7;43;37348
43;23394;8;10;9;3;11;1;5;6;2;4;12;7
8;10;9;3;4;1;5;6;2;11;12;7;43;23980
43;23980;8;10;9;3;4;1;5;6;2;11;12;7
8;10;9;11;4;1;5;6;2;3;12;7;43;40406
43;40406;8;10;9;11;4;1;5;6;2;3;12;7
8;4;9;11;10;1;5;6;2;3;12;7;43;44622
43;40406;8;10;9;11;4;1;5;6;2;3;12;7
4;10;9;11;8;1;5;6;2;3;12;7;43;49184
44;49184;4;10;9;11;8;1;5;6;2;3;12;7
4;10;5;11;8;1;9;6;2;3;12;7;44;51136
44;49184;4;10;9;11;8;1;5;6;2;3;12;7
4;10;12;11;8;1;5;6;2;3;9;7;44;49958
44;49958;4;10;12;11;8;1;5;6;2;3;9;7
4;10;12;11;8;7;5;6;2;3;9;1;44;48594
44;48594;4;10;12;11;8;7;5;6;2;3;9;1
4;10;12;7;8;11;5;6;2;3;9;1;44;58064
44;48594;4;10;12;11;8;7;5;6;2;3;9;1
4;1;12;11;8;7;5;6;2;3;9;10;44;44800
44;44800;4;1;12;11;8;7;5;6;2;3;9;10
4;1;12;11;8;7;10;6;2;3;9;5;44;41546
44;41546;4;1;12;11;8;7;10;6;2;3;9;5
4;1;8;11;12;7;10;6;2;3;9;5;44;41340
44;41340;4;1;8;11;12;7;10;6;2;3;9;5
4;1;8;11;12;7;2;6;10;3;9;5;44;46416
44;41340;4;1;8;11;12;7;10;6;2;3;9;5
4;1;8;11;12;7;6;10;2;3;9;5;44;35288
44;35288;4;1;8;11;12;7;6;10;2;3;9;5
4;1;6;11;12;7;8;10;2;3;9;5;44;36072
44;35288;4;1;8;11;12;7;6;10;2;3;9;5
4;1;8;12;11;7;6;10;2;3;9;5;44;34608
44;34608;4;1;8;12;11;7;6;10;2;3;9;5
4;1;8;12;11;7;2;10;6;3;9;5;44;36110
44;34608;4;1;8;12;11;7;6;10;2;3;9;5
4;1;10;12;11;7;6;8;2;3;9;5;44;35676
44;35676;4;1;10;12;11;7;6;8;2;3;9;5
4;10;1;12;11;7;6;8;2;3;9;5;44;41188
44;35676;4;1;10;12;11;7;6;8;2;3;9;5
8;1;10;12;11;7;6;4;2;3;9;5;44;24120
44;24120;8;1;10;12;11;7;6;4;2;3;9;5
8;1;10;7;11;12;6;4;2;3;9;5;44;39406
44;39406;8;1;10;7;11;12;6;4;2;3;9;5
8;2;10;7;11;12;6;4;1;3;9;5;44;39612
44;39612;8;2;10;7;11;12;6;4;1;3;9;5
8;2;4;7;11;12;6;10;1;3;9;5;44;45668
44;39612;8;2;10;7;11;12;6;4;1;3;9;5
8;2;11;7;10;12;6;4;1;3;9;5;44;37246
44;37246;8;2;11;7;10;12;6;4;1;3;9;5
6;2;11;7;10;12;8;4;1;3;9;5;44;38336
45;38336;6;2;11;7;10;12;8;4;1;3;9;5
6;2;11;7;10;4;8;12;1;3;9;5;45;44486
45;38336;6;2;11;7;10;12;8;4;1;3;9;5
5;2;11;7;10;12;8;4;1;3;9;6;45;43180
45;38336;6;2;11;7;10;12;8;4;1;3;9;5
6;11;2;7;10;12;8;4;1;3;9;5;45;28108
45;28108;6;11;2;7;10;12;8;4;1;3;9;5
6;11;2;7;8;12;10;4;1;3;9;5;45;26426
45;26426;6;11;2;7;8;12;10;4;1;3;9;5
6;11;2;7;3;12;10;4;1;8;9;5;45;35092
45;26426;6;11;2;7;8;12;10;4;1;3;9;5
6;11;2;7;8;12;10;3;1;4;9;5;45;33784
45;26426;6;11;2;7;8;12;10;4;1;3;9;5
6;11;2;4;8;12;10;7;1;3;9;5;45;29506
45;29506;6;11;2;4;8;12;10;7;1;3;9;5
2;11;6;4;8;12;10;7;1;3;9;5;45;49394
45;29506;6;11;2;4;8;12;10;7;1;3;9;5
7;11;2;4;8;12;10;6;1;3;9;5;45;51382
45;29506;6;11;2;4;8;12;10;7;1;3;9;5
6;11;2;4;8;12;10;7;1;5;9;3;45;19330
45;19330;6;11;2;4;8;12;10;7;1;5;9;3
6;11;2;1;8;12;10;7;4;5;9;3;45;19634
45;19634;6;11;2;1;8;12;10;7;4;5;9;3
6;11;2;1;8;7;10;12;4;5;9;3;45;40068
45;19634;6;11;2;1;8;12;10;7;4;5;9;3
6;11;2;1;8;12;3;7;4;5;9;10;45;21586
45;21586;6;11;2;1;8;12;3;7;4;5;9;10
6;11;2;1;8;12;7;3;4;5;9;10;45;21686
45;21686;6;11;2;1;8;12;7;3;4;5;9;10
6;11;2;1;8;3;7;12;4;5;9;10;45;39382
45;21686;6;11;2;1;8;12;7;3;4;5;9;10
9;11;2;1;8;12;7;3;4;5;6;10;45;26172
45;21686;6;11;2;1;8;12;7;3;4;5;9;10
6;10;2;1;8;12;7;3;4;5;9;11;45;42560
45;21686;6;11;2;1;8;12;7;3;4;5;9;10
6;11;9;1;8;12;7;3;4;5;2;10;45;21302
45;21302;6;11;9;1;8;12;7;3;4;5;2;10
6;3;9;1;8;12;7;11;4;5;2;10;45;44762
45;21302;6;11;9;1;8;12;7;3;4;5;2;10
6;11;9;1;8;12;2;3;4;5;7;10;45;21940
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;11;9;2;8;12;1;3;4;5;7;10;46;23584
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;11;9;1;8;4;2;3;12;5;7;10;46;30218
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
10;11;9;1;8;12;2;3;4;5;7;6;46;32384
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;8;9;1;11;12;2;3;4;5;7;10;46;38022
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;8;9;1;11;12;2;3;4;5;7;10;46;38022
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;11;9;1;8;10;2;3;4;5;7;12;46;35458
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
9;11;6;1;8;12;2;3;4;5;7;10;46;30428
46;21940;6;11;9;1;8;12;2;3;4;5;7;10
6;11;9;1;5;12;2;3;4;8;7;10;46;33170
46;33170;6;11;9;1;5;12;2;3;4;8;7;10
6;11;9;1;12;5;2;3;4;8;7;10;46;28318
46;28318;6;11;9;1;12;5;2;3;4;8;7;10
6;11;9;1;12;2;5;3;4;8;7;10;46;43358
46;43358;6;11;9;1;12;2;5;3;4;8;7;10
6;11;9;3;12;2;5;1;4;8;7;10;46;38684
46;38684;6;11;9;3;12;2;5;1;4;8;7;10
6;11;4;3;12;2;5;1;9;8;7;10;46;36714
46;36714;6;11;4;3;12;2;5;1;9;8;7;10
6;11;4;3;12;2;5;1;9;7;8;10;46;32362
46;32362;6;11;4;3;12;2;5;1;9;7;8;10
6;11;7;3;12;2;5;1;9;4;8;10;46;34924
46;34924;6;11;7;3;12;2;5;1;9;4;8;10
6;11;7;3;12;2;9;1;5;4;8;10;46;35724
46;35724;6;11;7;3;12;2;9;1;5;4;8;10
6;11;7;3;12;2;9;10;5;4;8;1;46;38384
46;38384;6;11;7;3;12;2;9;10;5;4;8;1
6;11;7;3;9;2;12;10;5;4;8;1;46;38832
46;38832;6;11;7;3;9;2;12;10;5;4;8;1
2;11;7;3;9;6;12;10;5;4;8;1;46;36414
46;36414;2;11;7;3;9;6;12;10;5;4;8;1
2;11;7;3;5;6;12;10;9;4;8;1;46;41962
46;36414;2;11;7;3;9;6;12;10;5;4;8;1
2;7;11;3;9;6;12;10;5;4;8;1;46;46370
47;36414;2;11;7;3;9;6;12;10;5;4;8;1
3;11;7;2;9;6;12;10;5;4;8;1;47;35398
47;35398;3;11;7;2;9;6;12;10;5;4;8;1
3;11;12;2;9;6;7;10;5;4;8;1;47;37898
47;37898;3;11;12;2;9;6;7;10;5;4;8;1
3;11;12;2;9;6;7;8;5;4;10;1;47;35416
47;35416;3;11;12;2;9;6;7;8;5;4;10;1
3;11;12;7;9;6;2;8;5;4;10;1;47;34674
47;34674;3;11;12;7;9;6;2;8;5;4;10;1
2;11;12;7;9;6;3;8;5;4;10;1;47;35826
47;35826;2;11;12;7;9;6;3;8;5;4;10;1
2;11;12;7;8;6;3;9;5;4;10;1;47;37444
47;35826;2;11;12;7;9;6;3;8;5;4;10;1
6;11;12;7;9;2;3;8;5;4;10;1;47;38816
47;38816;6;11;12;7;9;2;3;8;5;4;10;1
6;11;12;7;9;2;3;4;5;8;10;1;47;39568
47;39568;6;11;12;7;9;2;3;4;5;8;10;1
6;12;11;7;9;2;3;4;5;8;10;1;47;36428
47;36428;6;12;11;7;9;2;3;4;5;8;10;1
5;12;11;7;9;2;3;4;6;8;10;1;47;45310
47;36428;6;12;11;7;9;2;3;4;5;8;10;1
6;12;9;7;11;2;3;4;5;8;10;1;47;33708
47;33708;6;12;9;7;11;2;3;4;5;8;10;1
6;12;9;7;11;2;3;4;5;8;1;10;47;34574
47;33708;6;12;9;7;11;2;3;4;5;8;10;1
6;9;12;7;11;2;3;4;5;8;10;1;47;35396
47;35396;6;9;12;7;11;2;3;4;5;8;10;1
6;9;12;7;2;11;3;4;5;8;10;1;47;40918
47;35396;6;9;12;7;11;2;3;4;5;8;10;1
6;9;1;7;11;2;3;4;5;8;10;12;47;37204
47;35396;6;9;12;7;11;2;3;4;5;8;10;1
6;9;12;7;3;2;11;4;5;8;10;1;47;41398
47;41398;6;9;12;7;3;2;11;4;5;8;10;1
3;9;12;7;6;2;11;4;5;8;10;1;47;45810
47;45810;3;9;12;7;6;2;11;4;5;8;10;1
3;12;9;7;6;2;11;4;5;8;10;1;47;44582
47;44582;3;12;9;7;6;2;11;4;5;8;10;1
3;12;9;7;6;2;10;4;5;8;11;1;47;45244
47;45244;3;12;9;7;6;2;10;4;5;8;11;1
3;12;9;6;7;2;10;4;5;8;11;1;47;43684
48;43684;3;12;9;6;7;2;10;4;5;8;11;1
3;12;9;6;7;2;10;4;5;1;11;8;48;40996
48;40996;3;12;9;6;7;2;10;4;5;1;11;8
9;12;3;6;7;2;10;4;5;1;11;8;48;30236
48;30236;9;12;3;6;7;2;10;4;5;1;11;8
9;12;3;6;7;2;10;8;5;1;11;4;48;32620
48;30236;9;12;3;6;7;2;10;4;5;1;11;8
9;12;3;6;7;2;11;4;5;1;10;8;48;30510
48;30510;9;12;3;6;7;2;11;4;5;1;10;8
9;12;3;10;7;2;11;4;5;1;6;8;48;34490
48;34490;9;12;3;10;7;2;11;4;5;1;6;8
9;12;6;10;7;2;11;4;5;1;3;8;48;27642
48;27642;9;12;6;10;7;2;11;4;5;1;3;8
9;12;6;10;1;2;11;4;5;7;3;8;48;38892
48;27642;9;12;6;10;7;2;11;4;5;1;3;8
9;12;6;10;7;2;11;4;1;5;3;8;48;42580
48;27642;9;12;6;10;7;2;11;4;5;1;3;8
9;12;6;4;7;2;11;10;5;1;3;8;48;26016
48;26016;9;12;6;4;7;2;11;10;5;1;3;8
11;12;6;4;7;2;9;10;5;1;3;8;48;27764
48;27764;11;12;6;4;7;2;9;10;5;1;3;8
11;6;12;4;7;2;9;10;5;1;3;8;48;29520
48;29520;11;6;12;4;7;2;9;10;5;1;3;8
11;6;12;4;7;9;2;10;5;1;3;8;48;26128
48;26128;11;6;12;4;7;9;2;10;5;1;3;8
11;12;6;4;7;9;2;10;5;1;3;8;48;28248
48;26128;11;6;12;4;7;9;2;10;5;1;3;8
11;6;12;5;7;9;2;10;4;1;3;8;48;23790
48;23790;11;6;12;5;7;9;2;10;4;1;3;8
11;6;12;5;7;9;2;10;4;8;3;1;48;22830
48;22830;11;6;12;5;7;9;2;10;4;8;3;1
11;6;12;5;7;9;2;10;4;8;1;3;48;25488
48;22830;11;6;12;5;7;9;2;10;4;8;3;1
11;6;12;5;7;9;4;10;2;8;3;1;48;28390
48;22830;11;6;12;5;7;9;2;10;4;8;3;1
11;6;12;9;7;5;2;10;4;8;3;1;48;29082
48;22830;11;6;12;5;7;9;2;10;4;8;3;1
11;2;12;5;7;9;6;10;4;8;3;1;48;36418
48;22830;11;6;12;5;7;9;2;10;4;8;3;1
11;6;12;5;2;9;7;10;4;8;3;1;48;24860
49;24860;11;6;12;5;2;9;7;10;4;8;3;1
11;6;12;5;2;9;8;10;4;7;3;1;49;25054
49;25054;11;6;12;5;2;9;8;10;4;7;3;1
11;6;12;2;5;9;8;10;4;7;3;1;49;22094
49;22094;11;6;12;2;5;9;8;10;4;7;3;1
11;1;12;2;5;9;8;10;4;7;3;6;49;44028
49;22094;11;6;12;2;5;9;8;10;4;7;3;1
11;6;12;2;5;9;10;8;4;7;3;1;49;36038
49;22094;11;6;12;2;5;9;8;10;4;7;3;1
4;6;12;2;5;9;8;10;11;7;3;1;49;33056
49;22094;11;6;12;2;5;9;8;10;4;7;3;1
11;6;12;2;5;1;8;10;4;7;3;9;49;29980
49;22094;11;6;12;2;5;9;8;10;4;7;3;1
12;6;11;2;5;9;8;10;4;7;3;1;49;28450
49;28450;12;6;11;2;5;9;8;10;4;7;3;1
12;11;6;2;5;9;8;10;4;7;3;1;49;27634
49;27634;12;11;6;2;5;9;8;10;4;7;3;1
12;11;6;10;5;9;8;2;4;7;3;1;49;33710
49;27634;12;11;6;2;5;9;8;10;4;7;3;1
12;11;6;4;5;9;8;10;2;7;3;1;49;32900
49;27634;12;11;6;2;5;9;8;10;4;7;3;1
12;11;6;2;4;9;8;10;5;7;3;1;49;27848
49;27848;12;11;6;2;4;9;8;10;5;7;3;1
12;7;6;2;4;9;8;10;5;11;3;1;49;44630
49;27848;12;11;6;2;4;9;8;10;5;7;3;1
12;11;6;10;4;9;8;2;5;7;3;1;49;33924
49;27848;12;11;6;2;4;9;8;10;5;7;3;1
12;11;6;2;4;9;8;10;5;7;1;3;49;34316
49;27848;12;11;6;2;4;9;8;10;5;7;3;1
12;11;6;2;3;9;8;10;5;7;4;1;49;30770
49;30770;12;11;6;2;3;9;8;10;5;7;4;1
