"X1";"X5779881";"X21";"X7";"X18";"X4";"X26";"X24";"X5";"X23";"X6";"X22";"X20";"X13";"X1.1";"X14";"X16";"X2";"X3";"X9";"X11";"X10";"X17";"X15";"X12";"X8";"X25";"X19"
22;15;13;9;12;7;17;19;24;2;10;18;3;23;8;4;21;5;11;25;26;16;6;14;1;20;32;5819153
32;5819153;22;15;13;9;12;7;17;19;24;2;10;18;3;23;8;4;21;5;11;25;26;16;6;14;1;20
22;15;13;9;12;7;23;19;24;2;10;18;3;17;8;4;21;5;11;25;26;16;6;14;1;20;32;5825925
32;5825925;22;15;13;9;12;7;23;19;24;2;10;18;3;17;8;4;21;5;11;25;26;16;6;14;1;20
22;17;13;9;12;7;23;19;24;2;10;18;3;15;8;4;21;5;11;25;26;16;6;14;1;20;32;5796141
32;5796141;22;17;13;9;12;7;23;19;24;2;10;18;3;15;8;4;21;5;11;25;26;16;6;14;1;20
22;17;13;9;12;7;24;19;23;2;10;18;3;15;8;4;21;5;11;25;26;16;6;14;1;20;32;5789578
32;5789578;22;17;13;9;12;7;24;19;23;2;10;18;3;15;8;4;21;5;11;25;26;16;6;14;1;20
22;17;13;9;12;7;24;19;23;18;10;2;3;15;8;4;21;5;11;25;26;16;6;14;1;20;32;5875222
32;5875222;22;17;13;9;12;7;24;19;23;18;10;2;3;15;8;4;21;5;11;25;26;16;6;14;1;20
22;17;13;9;12;7;24;19;23;18;10;2;3;15;8;4;21;26;11;25;5;16;6;14;1;20;32;6071931
33;6071931;22;17;13;9;12;7;24;19;23;18;10;2;3;15;8;4;21;26;11;25;5;16;6;14;1;20
22;17;13;9;12;7;24;19;23;18;10;11;3;15;8;4;21;26;2;25;5;16;6;14;1;20;33;6044841
33;6044841;22;17;13;9;12;7;24;19;23;18;10;11;3;15;8;4;21;26;2;25;5;16;6;14;1;20
22;17;13;9;12;7;24;19;23;18;10;11;3;15;8;4;21;26;2;25;14;16;6;5;1;20;33;6096903
33;6096903;22;17;13;9;12;7;24;19;23;18;10;11;3;15;8;4;21;26;2;25;14;16;6;5;1;20
22;17;13;9;12;11;24;19;23;18;10;7;3;15;8;4;21;26;2;25;14;16;6;5;1;20;33;6134171
33;6134171;22;17;13;9;12;11;24;19;23;18;10;7;3;15;8;4;21;26;2;25;14;16;6;5;1;20
22;17;13;9;12;11;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;1;20;33;6153955
33;6153955;22;17;13;9;12;11;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;1;20
22;17;13;9;1;11;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;12;20;33;6108843
33;6108843;22;17;13;9;1;11;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;12;20
22;17;11;9;1;13;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;12;20;33;6071550
33;6071550;22;17;11;9;1;13;24;19;23;18;10;7;3;15;8;4;6;26;2;25;14;16;21;5;12;20
22;17;11;9;1;13;6;19;23;18;10;7;3;15;8;4;24;26;2;25;14;16;21;5;12;20;33;6079304
33;6079304;22;17;11;9;1;13;6;19;23;18;10;7;3;15;8;4;24;26;2;25;14;16;21;5;12;20
16;17;11;9;1;13;6;19;23;18;10;7;3;15;8;4;24;26;2;25;14;22;21;5;12;20;33;6078659
33;6078659;16;17;11;9;1;13;6;19;23;18;10;7;3;15;8;4;24;26;2;25;14;22;21;5;12;20
16;17;11;9;15;13;6;19;23;18;10;7;3;1;8;4;24;26;2;25;14;22;21;5;12;20;33;6062533
33;6062533;16;17;11;9;15;13;6;19;23;18;10;7;3;1;8;4;24;26;2;25;14;22;21;5;12;20
16;17;11;9;15;13;6;19;23;18;24;7;3;1;8;4;10;26;2;25;14;22;21;5;12;20;33;6059911
33;6059911;16;17;11;9;15;13;6;19;23;18;24;7;3;1;8;4;10;26;2;25;14;22;21;5;12;20
16;17;9;11;15;13;6;19;23;18;24;7;3;1;8;4;10;26;2;25;14;22;21;5;12;20;33;6024233
33;6024233;16;17;9;11;15;13;6;19;23;18;24;7;3;1;8;4;10;26;2;25;14;22;21;5;12;20
16;17;9;11;15;13;6;19;5;18;24;7;3;1;8;4;10;26;2;25;14;22;21;23;12;20;33;6000184
33;6000184;16;17;9;11;15;13;6;19;5;18;24;7;3;1;8;4;10;26;2;25;14;22;21;23;12;20
16;17;9;11;15;14;6;19;5;18;24;7;3;1;8;4;10;26;2;25;13;22;21;23;12;20;33;6011199
33;6011199;16;17;9;11;15;14;6;19;5;18;24;7;3;1;8;4;10;26;2;25;13;22;21;23;12;20
20;17;9;11;15;14;6;19;5;18;24;7;3;1;8;4;10;26;2;25;13;22;21;23;12;16;33;5945638
33;5945638;20;17;9;11;15;14;6;19;5;18;24;7;3;1;8;4;10;26;2;25;13;22;21;23;12;16
20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;4;5;26;2;25;13;22;21;23;12;16;33;5898892
33;5898892;20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;4;5;26;2;25;13;22;21;23;12;16
20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;2;5;26;4;25;13;22;21;23;12;16;33;5849756
33;5849756;20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;2;5;26;4;25;13;22;21;23;12;16
20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;2;5;21;4;25;13;22;26;23;12;16;33;5860444
33;5860444;20;17;9;11;15;14;6;19;10;18;24;7;3;1;8;2;5;21;4;25;13;22;26;23;12;16
20;17;9;11;15;14;6;19;10;18;24;7;3;22;8;2;5;21;4;25;13;1;26;23;12;16;33;5890242
33;5890242;20;17;9;11;15;14;6;19;10;18;24;7;3;22;8;2;5;21;4;25;13;1;26;23;12;16
20;17;9;11;15;14;6;19;21;18;24;7;3;22;8;2;5;10;4;25;13;1;26;23;12;16;33;5908685
33;5908685;20;17;9;11;15;14;6;19;21;18;24;7;3;22;8;2;5;10;4;25;13;1;26;23;12;16
20;8;9;11;15;14;6;19;21;18;24;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16;33;5909517
34;5909517;20;8;9;11;15;14;6;19;21;18;24;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16
20;8;9;11;15;14;21;19;6;18;24;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16;34;5909130
34;5909130;20;8;9;11;15;14;21;19;6;18;24;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16
20;8;9;11;15;14;21;24;6;18;19;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16;34;5908949
34;5908949;20;8;9;11;15;14;21;24;6;18;19;7;3;22;17;2;5;10;4;25;13;1;26;23;12;16
20;8;22;11;15;14;21;24;6;18;19;7;3;9;17;2;5;10;4;25;13;1;26;23;12;16;34;5859807
34;5859807;20;8;22;11;15;14;21;24;6;18;19;7;3;9;17;2;5;10;4;25;13;1;26;23;12;16
20;8;22;11;15;14;21;24;6;18;19;7;3;9;17;2;5;23;4;25;13;1;26;10;12;16;34;5840141
34;5840141;20;8;22;11;15;14;21;24;6;18;19;7;3;9;17;2;5;23;4;25;13;1;26;10;12;16
20;8;22;11;15;14;3;24;6;18;19;7;21;9;17;2;5;23;4;25;13;1;26;10;12;16;34;5757630
34;5757630;20;8;22;11;15;14;3;24;6;18;19;7;21;9;17;2;5;23;4;25;13;1;26;10;12;16
20;8;22;11;15;14;3;24;6;21;19;7;18;9;17;2;5;23;4;25;13;1;26;10;12;16;34;5740984
34;5740984;20;8;22;11;15;14;3;24;6;21;19;7;18;9;17;2;5;23;4;25;13;1;26;10;12;16
20;8;22;11;15;14;3;24;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;12;16;34;5745129
34;5745129;20;8;22;11;15;14;3;24;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;12;16
24;8;22;11;15;14;3;20;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;12;16;34;5697649
34;5697649;24;8;22;11;15;14;3;20;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;12;16
24;8;22;11;15;14;3;20;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;16;12;34;5697649
34;5697649;24;8;22;11;15;14;3;20;26;21;19;7;18;9;17;2;5;23;4;25;13;1;6;10;16;12
21;8;22;11;15;14;3;20;26;24;19;7;18;9;17;2;5;23;4;25;13;1;6;10;16;12;34;5692635
34;5692635;21;8;22;11;15;14;3;20;26;24;19;7;18;9;17;2;5;23;4;25;13;1;6;10;16;12
21;8;22;11;15;14;3;20;18;24;19;7;26;9;17;2;5;23;4;25;13;1;6;10;16;12;34;5752950
34;5752950;21;8;22;11;15;14;3;20;18;24;19;7;26;9;17;2;5;23;4;25;13;1;6;10;16;12
21;8;24;11;15;14;3;20;18;22;19;7;26;9;17;2;5;23;4;25;13;1;6;10;16;12;34;5743231
34;5743231;21;8;24;11;15;14;3;20;18;22;19;7;26;9;17;2;5;23;4;25;13;1;6;10;16;12
21;8;24;11;15;14;3;20;18;6;19;7;26;9;17;2;5;23;4;25;13;1;22;10;16;12;34;5752987
34;5752987;21;8;24;11;15;14;3;20;18;6;19;7;26;9;17;2;5;23;4;25;13;1;22;10;16;12
21;8;24;11;15;14;3;20;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12;34;5741129
34;5741129;21;8;24;11;15;14;3;20;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12
20;8;24;11;15;14;3;21;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12;34;5782747
34;5782747;20;8;24;11;15;14;3;21;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12
11;8;24;20;15;14;3;21;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12;34;5786143
34;5786143;11;8;24;20;15;14;3;21;18;6;19;7;26;9;2;17;5;23;4;25;13;1;22;10;16;12
17;8;24;20;15;14;3;21;18;6;19;7;26;9;2;11;5;23;4;25;13;1;22;10;16;12;34;5790188
34;5790188;17;8;24;20;15;14;3;21;18;6;19;7;26;9;2;11;5;23;4;25;13;1;22;10;16;12
17;8;24;20;15;14;3;21;18;6;19;7;26;13;2;11;5;23;4;25;9;1;22;10;16;12;34;5817224
34;5817224;17;8;24;20;15;14;3;21;18;6;19;7;26;13;2;11;5;23;4;25;9;1;22;10;16;12
17;8;24;20;15;14;3;21;18;6;19;7;26;13;2;12;5;23;4;25;9;1;22;10;16;11;34;5814270
34;5814270;17;8;24;20;15;14;3;21;18;6;19;7;26;13;2;12;5;23;4;25;9;1;22;10;16;11
17;8;24;20;15;14;3;21;18;6;19;7;11;13;2;12;5;23;4;25;9;1;22;10;16;26;34;5814923
35;5814923;17;8;24;20;15;14;3;21;18;6;19;7;11;13;2;12;5;23;4;25;9;1;22;10;16;26
17;8;7;20;15;14;3;21;18;6;19;24;11;13;2;12;5;23;4;25;9;1;22;10;16;26;35;5831223
35;5831223;17;8;7;20;15;14;3;21;18;6;19;24;11;13;2;12;5;23;4;25;9;1;22;10;16;26
17;8;7;20;6;14;3;21;18;15;19;24;11;13;2;12;5;23;4;25;9;1;22;10;16;26;35;5832722
35;5832722;17;8;7;20;6;14;3;21;18;15;19;24;11;13;2;12;5;23;4;25;9;1;22;10;16;26
17;8;7;20;6;13;3;21;18;15;19;24;11;14;2;12;5;23;4;25;9;1;22;10;16;26;35;5756110
35;5756110;17;8;7;20;6;13;3;21;18;15;19;24;11;14;2;12;5;23;4;25;9;1;22;10;16;26
17;8;7;19;6;13;3;21;18;15;20;24;11;14;2;12;5;23;4;25;9;1;22;10;16;26;35;5729424
35;5729424;17;8;7;19;6;13;3;21;18;15;20;24;11;14;2;12;5;23;4;25;9;1;22;10;16;26
17;8;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;10;16;26;35;5723518
35;5723518;17;8;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;10;16;26
10;8;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;16;26;35;5723224
35;5723224;10;8;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;16;26
10;16;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;8;26;35;5835446
35;5835446;10;16;7;19;6;13;3;21;18;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;8;26
10;16;7;19;6;13;3;21;26;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;8;18;35;5880466
35;5880466;10;16;7;19;6;13;3;21;26;15;20;24;11;4;2;12;5;23;14;25;9;1;22;17;8;18
10;16;7;19;24;13;3;21;26;15;20;6;11;4;2;12;5;23;14;25;9;1;22;17;8;18;35;5876953
35;5876953;10;16;7;19;24;13;3;21;26;15;20;6;11;4;2;12;5;23;14;25;9;1;22;17;8;18
10;16;7;9;24;13;3;21;26;15;20;6;11;4;2;12;5;23;14;25;19;1;22;17;8;18;35;5879128
35;5879128;10;16;7;9;24;13;3;21;26;15;20;6;11;4;2;12;5;23;14;25;19;1;22;17;8;18
5;16;7;9;24;13;3;21;26;15;20;6;11;4;2;12;10;23;14;25;19;1;22;17;8;18;35;5939434
35;5939434;5;16;7;9;24;13;3;21;26;15;20;6;11;4;2;12;10;23;14;25;19;1;22;17;8;18
5;16;7;9;24;13;3;21;11;15;20;6;26;4;2;12;10;23;14;25;19;1;22;17;8;18;35;5940894
35;5940894;5;16;7;9;24;13;3;21;11;15;20;6;26;4;2;12;10;23;14;25;19;1;22;17;8;18
5;16;22;9;24;13;3;21;11;15;20;6;26;4;2;12;10;23;14;25;19;1;7;17;8;18;35;5947223
35;5947223;5;16;22;9;24;13;3;21;11;15;20;6;26;4;2;12;10;23;14;25;19;1;7;17;8;18
5;16;22;9;24;13;3;21;11;15;20;6;26;4;2;12;10;25;14;23;19;1;7;17;8;18;35;5983307
35;5983307;5;16;22;9;24;13;3;21;11;15;20;6;26;4;2;12;10;25;14;23;19;1;7;17;8;18
5;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;8;18;35;5965031
35;5965031;5;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;8;18
8;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;5;18;35;5828337
35;5828337;8;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;5;18
18;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;5;8;35;5837712
35;5837712;18;16;22;9;24;13;15;21;11;3;20;6;26;4;2;12;10;25;14;23;19;1;7;17;5;8
18;16;22;9;24;13;15;21;11;3;20;6;26;4;10;12;2;25;14;23;19;1;7;17;5;8;35;5855730
35;5855730;18;16;22;9;24;13;15;21;11;3;20;6;26;4;10;12;2;25;14;23;19;1;7;17;5;8
18;16;22;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;7;10;5;8;35;5856012
35;5856012;18;16;22;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;7;10;5;8
18;16;7;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;22;10;5;8;35;5851202
36;5851202;18;16;7;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;22;10;5;8
18;16;10;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;22;7;5;8;36;5860685
36;5860685;18;16;10;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;14;23;19;1;22;7;5;8
18;14;10;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;16;23;19;1;22;7;5;8;36;5913171
36;5913171;18;14;10;9;24;13;15;21;11;3;20;6;26;4;17;12;2;25;16;23;19;1;22;7;5;8
18;6;10;9;24;13;15;21;11;3;20;14;26;4;17;12;2;25;16;23;19;1;22;7;5;8;36;5866108
36;5866108;18;6;10;9;24;13;15;21;11;3;20;14;26;4;17;12;2;25;16;23;19;1;22;7;5;8
18;6;10;9;24;13;15;21;11;3;20;14;26;4;17;12;2;25;16;23;1;19;22;7;5;8;36;5883585
36;5883585;18;6;10;9;24;13;15;21;11;3;20;14;26;4;17;12;2;25;16;23;1;19;22;7;5;8
18;12;10;9;24;13;15;21;11;3;20;14;26;4;17;6;2;25;16;23;1;19;22;7;5;8;36;5900962
36;5900962;18;12;10;9;24;13;15;21;11;3;20;14;26;4;17;6;2;25;16;23;1;19;22;7;5;8
18;12;10;9;17;13;15;21;11;3;20;14;26;4;24;6;2;25;16;23;1;19;22;7;5;8;36;5900969
36;5900969;18;12;10;9;17;13;15;21;11;3;20;14;26;4;24;6;2;25;16;23;1;19;22;7;5;8
18;12;10;9;17;13;15;21;11;3;20;25;26;4;24;6;2;14;16;23;1;19;22;7;5;8;36;5904332
36;5904332;18;12;10;9;17;13;15;21;11;3;20;25;26;4;24;6;2;14;16;23;1;19;22;7;5;8
18;25;10;9;17;13;15;21;11;3;20;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8;36;5872919
36;5872919;18;25;10;9;17;13;15;21;11;3;20;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8
18;25;10;21;17;13;15;9;11;3;20;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8;36;5917398
36;5917398;18;25;10;21;17;13;15;9;11;3;20;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8
18;25;10;21;17;13;20;9;11;3;15;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8;36;6019140
36;6019140;18;25;10;21;17;13;20;9;11;3;15;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8
18;25;13;21;17;10;20;9;11;3;15;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8;36;5992606
36;5992606;18;25;13;21;17;10;20;9;11;3;15;12;26;4;24;6;2;14;16;23;1;19;22;7;5;8
18;16;13;21;17;10;20;9;11;3;15;12;26;4;24;6;2;14;25;23;1;19;22;7;5;8;36;6008968
36;6008968;18;16;13;21;17;10;20;9;11;3;15;12;26;4;24;6;2;14;25;23;1;19;22;7;5;8
18;16;13;21;17;23;20;9;11;3;15;12;26;4;24;6;2;14;25;10;1;19;22;7;5;8;36;6026191
36;6026191;18;16;13;21;17;23;20;9;11;3;15;12;26;4;24;6;2;14;25;10;1;19;22;7;5;8
18;16;13;21;17;23;20;15;11;3;9;12;26;4;24;6;2;14;25;10;1;19;22;7;5;8;36;5918688
36;5918688;18;16;13;21;17;23;20;15;11;3;9;12;26;4;24;6;2;14;25;10;1;19;22;7;5;8
18;16;13;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;25;10;1;19;22;7;5;8;36;5918933
36;5918933;18;16;13;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;25;10;1;19;22;7;5;8
18;16;13;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;1;10;25;19;22;7;5;8;36;5830935
36;5830935;18;16;13;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;1;10;25;19;22;7;5;8
18;16;10;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;1;13;25;19;22;7;5;8;36;5836738
36;5836738;18;16;10;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;1;13;25;19;22;7;5;8
18;16;10;15;17;23;20;21;11;3;4;12;26;9;24;6;2;14;1;13;25;19;22;7;5;8;36;5883083
36;5836738;18;16;10;21;17;23;20;15;11;3;4;12;26;9;24;6;2;14;1;13;25;19;22;7;5;8
18;16;10;21;17;23;20;15;11;3;4;12;26;9;24;8;2;14;1;13;25;19;22;7;5;6;36;5812114
36;5812114;18;16;10;21;17;23;20;15;11;3;4;12;26;9;24;8;2;14;1;13;25;19;22;7;5;6
18;16;14;21;17;23;20;15;11;3;4;12;26;9;24;8;2;10;1;13;25;19;22;7;5;6;36;5855346
37;5855346;18;16;14;21;17;23;20;15;11;3;4;12;26;9;24;8;2;10;1;13;25;19;22;7;5;6
18;16;14;21;17;23;20;15;11;3;4;12;26;9;19;8;2;10;1;13;25;24;22;7;5;6;37;5839811
37;5839811;18;16;14;21;17;23;20;15;11;3;4;12;26;9;19;8;2;10;1;13;25;24;22;7;5;6
18;16;14;21;17;23;20;15;11;3;4;1;26;9;19;8;2;10;12;13;25;24;22;7;5;6;37;5892088
37;5892088;18;16;14;21;17;23;20;15;11;3;4;1;26;9;19;8;2;10;12;13;25;24;22;7;5;6
18;16;14;21;17;19;20;15;11;3;4;1;26;9;23;8;2;10;12;13;25;24;22;7;5;6;37;5942267
37;5942267;18;16;14;21;17;19;20;15;11;3;4;1;26;9;23;8;2;10;12;13;25;24;22;7;5;6
18;16;14;21;17;19;20;15;11;3;4;1;2;9;23;8;26;10;12;13;25;24;22;7;5;6;37;5917221
37;5917221;18;16;14;21;17;19;20;15;11;3;4;1;2;9;23;8;26;10;12;13;25;24;22;7;5;6
18;16;14;21;17;19;20;15;4;3;11;1;2;9;23;8;26;10;12;13;25;24;22;7;5;6;37;5953879
37;5953879;18;16;14;21;17;19;20;15;4;3;11;1;2;9;23;8;26;10;12;13;25;24;22;7;5;6
1;16;14;21;17;19;20;15;4;3;11;18;2;9;23;8;26;10;12;13;25;24;22;7;5;6;37;5970556
37;5970556;1;16;14;21;17;19;20;15;4;3;11;18;2;9;23;8;26;10;12;13;25;24;22;7;5;6
1;16;14;21;17;19;20;15;4;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6;37;6012416
37;6012416;1;16;14;21;17;19;20;15;4;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6
1;16;14;21;17;19;4;15;20;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6;37;6006097
37;6006097;1;16;14;21;17;19;4;15;20;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6
20;16;14;21;17;19;4;15;1;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6;37;5921549
37;5921549;20;16;14;21;17;19;4;15;1;3;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6
20;16;3;21;17;19;4;15;1;14;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6;37;5935441
37;5935441;20;16;3;21;17;19;4;15;1;14;11;25;2;9;23;8;26;10;12;13;18;24;22;7;5;6
20;16;3;21;17;19;4;15;2;14;11;25;1;9;23;8;26;10;12;13;18;24;22;7;5;6;37;5940167
37;5940167;20;16;3;21;17;19;4;15;2;14;11;25;1;9;23;8;26;10;12;13;18;24;22;7;5;6
20;16;3;21;17;19;24;15;2;14;11;25;1;9;23;8;26;10;12;13;18;4;22;7;5;6;37;5848650
37;5848650;20;16;3;21;17;19;24;15;2;14;11;25;1;9;23;8;26;10;12;13;18;4;22;7;5;6
20;16;3;21;17;19;24;15;2;5;11;25;1;9;23;8;26;10;12;13;18;4;22;7;14;6;37;5821153
37;5821153;20;16;3;21;17;19;24;15;2;5;11;25;1;9;23;8;26;10;12;13;18;4;22;7;14;6
15;16;3;21;17;19;24;20;2;5;11;25;1;9;23;8;26;10;12;13;18;4;22;7;14;6;37;5875802
37;5875802;15;16;3;21;17;19;24;20;2;5;11;25;1;9;23;8;26;10;12;13;18;4;22;7;14;6
15;16;3;21;17;19;24;20;2;10;11;25;1;9;23;8;26;5;12;13;18;4;22;7;14;6;37;5809520
37;5809520;15;16;3;21;17;19;24;20;2;10;11;25;1;9;23;8;26;5;12;13;18;4;22;7;14;6
15;6;3;21;17;19;24;20;2;10;11;25;1;9;23;8;26;5;12;13;18;4;22;7;14;16;37;5809659
37;5809659;15;6;3;21;17;19;24;20;2;10;11;25;1;9;23;8;26;5;12;13;18;4;22;7;14;16
15;6;3;21;17;19;24;20;2;10;11;25;1;13;23;8;26;5;12;9;18;4;22;7;14;16;37;5845515
37;5845515;15;6;3;21;17;19;24;20;2;10;11;25;1;13;23;8;26;5;12;9;18;4;22;7;14;16
15;6;3;21;17;19;24;20;2;10;11;14;1;13;23;8;26;5;12;9;18;4;22;7;25;16;37;5789582
37;5789582;15;6;3;21;17;19;24;20;2;10;11;14;1;13;23;8;26;5;12;9;18;4;22;7;25;16
15;6;3;21;17;12;24;20;2;10;11;14;1;13;23;8;26;5;19;9;18;4;22;7;25;16;37;5776152
37;5776152;15;6;3;21;17;12;24;20;2;10;11;14;1;13;23;8;26;5;19;9;18;4;22;7;25;16
15;6;3;21;17;12;24;20;2;10;11;19;1;13;23;8;26;5;14;9;18;4;22;7;25;16;37;5732875
38;5732875;15;6;3;21;17;12;24;20;2;10;11;19;1;13;23;8;26;5;14;9;18;4;22;7;25;16
15;6;3;26;17;12;24;20;2;10;11;19;1;13;23;8;21;5;14;9;18;4;22;7;25;16;38;5699653
38;5699653;15;6;3;26;17;12;24;20;2;10;11;19;1;13;23;8;21;5;14;9;18;4;22;7;25;16
15;6;3;26;17;12;4;20;2;10;11;19;1;13;23;8;21;5;14;9;18;24;22;7;25;16;38;5676911
38;5676911;15;6;3;26;17;12;4;20;2;10;11;19;1;13;23;8;21;5;14;9;18;24;22;7;25;16
15;6;3;26;20;12;4;17;2;10;11;19;1;13;23;8;21;5;14;9;18;24;22;7;25;16;38;5684174
38;5684174;15;6;3;26;20;12;4;17;2;10;11;19;1;13;23;8;21;5;14;9;18;24;22;7;25;16
15;6;3;26;20;12;4;17;2;10;11;19;1;13;23;8;25;5;14;9;18;24;22;7;21;16;38;5704151
38;5704151;15;6;3;26;20;12;4;17;2;10;11;19;1;13;23;8;25;5;14;9;18;24;22;7;21;16
15;6;3;26;20;12;4;5;2;10;11;19;1;13;23;8;25;17;14;9;18;24;22;7;21;16;38;5803342
38;5803342;15;6;3;26;20;12;4;5;2;10;11;19;1;13;23;8;25;17;14;9;18;24;22;7;21;16
15;6;3;20;26;12;4;5;2;10;11;19;1;13;23;8;25;17;14;9;18;24;22;7;21;16;38;5803702
38;5803702;15;6;3;20;26;12;4;5;2;10;11;19;1;13;23;8;25;17;14;9;18;24;22;7;21;16
15;6;3;20;26;12;4;5;2;10;11;19;1;13;23;17;25;8;14;9;18;24;22;7;21;16;38;5804228
38;5804228;15;6;3;20;26;12;4;5;2;10;11;19;1;13;23;17;25;8;14;9;18;24;22;7;21;16
15;6;13;20;26;12;4;5;2;10;11;19;1;3;23;17;25;8;14;9;18;24;22;7;21;16;38;5788891
38;5788891;15;6;13;20;26;12;4;5;2;10;11;19;1;3;23;17;25;8;14;9;18;24;22;7;21;16
15;6;13;20;26;14;4;5;2;10;11;19;1;3;23;17;25;8;12;9;18;24;22;7;21;16;38;5888260
38;5888260;15;6;13;20;26;14;4;5;2;10;11;19;1;3;23;17;25;8;12;9;18;24;22;7;21;16
15;6;13;20;26;14;4;5;2;10;11;19;18;3;23;17;25;8;12;9;1;24;22;7;21;16;38;5889314
38;5889314;15;6;13;20;26;14;4;5;2;10;11;19;18;3;23;17;25;8;12;9;1;24;22;7;21;16
15;6;13;20;26;14;4;18;2;10;11;19;5;3;23;17;25;8;12;9;1;24;22;7;21;16;38;5790257
38;5790257;15;6;13;20;26;14;4;18;2;10;11;19;5;3;23;17;25;8;12;9;1;24;22;7;21;16
15;6;13;20;26;4;14;18;2;10;11;19;5;3;23;17;25;8;12;9;1;24;22;7;21;16;38;5790257
38;5790257;15;6;13;20;26;4;14;18;2;10;11;19;5;3;23;17;25;8;12;9;1;24;22;7;21;16
15;1;13;20;26;4;14;18;2;10;11;19;5;3;23;17;25;8;12;9;6;24;22;7;21;16;38;5781134
38;5781134;15;1;13;20;26;4;14;18;2;10;11;19;5;3;23;17;25;8;12;9;6;24;22;7;21;16
15;1;13;20;26;6;14;18;2;10;11;19;5;3;23;17;25;8;12;9;4;24;22;7;21;16;38;5800094
