"X1";"X5859631";"X17";"X21";"X10";"X4";"X26";"X2";"X22";"X12";"X7";"X20";"X19";"X16";"X8";"X14";"X13";"X25";"X1.1";"X11";"X18";"X24";"X23";"X9";"X15";"X3";"X6";"X5"
27;5909935;24;13;18;7;11;21;9;22;2;17;10;4;8;25;12;14;5;16;15;3;6;23;20;26;1;19
24;13;18;15;11;21;9;22;2;17;10;4;8;25;12;14;5;16;7;3;6;23;20;26;1;19;27;5942781
27;5942781;24;13;18;15;11;21;9;22;2;17;10;4;8;25;12;14;5;16;7;3;6;23;20;26;1;19
24;13;18;15;11;21;9;19;2;17;10;4;8;25;12;14;5;16;7;3;6;23;20;26;1;22;27;5891049
27;5891049;24;13;18;15;11;21;9;19;2;17;10;4;8;25;12;14;5;16;7;3;6;23;20;26;1;22
5;13;18;15;11;21;9;19;2;17;10;4;8;25;12;14;24;16;7;3;6;23;20;26;1;22;27;5942123
27;5942123;5;13;18;15;11;21;9;19;2;17;10;4;8;25;12;14;24;16;7;3;6;23;20;26;1;22
5;13;18;15;11;21;14;19;2;17;10;4;8;25;12;9;24;16;7;3;6;23;20;26;1;22;27;5942349
27;5942349;5;13;18;15;11;21;14;19;2;17;10;4;8;25;12;9;24;16;7;3;6;23;20;26;1;22
5;13;18;15;11;21;17;19;2;14;10;4;8;25;12;9;24;16;7;3;6;23;20;26;1;22;27;5911512
27;5911512;5;13;18;15;11;21;17;19;2;14;10;4;8;25;12;9;24;16;7;3;6;23;20;26;1;22
5;13;18;15;11;21;20;19;2;14;10;4;8;25;12;9;24;16;7;3;6;23;17;26;1;22;27;5903129
27;5903129;5;13;18;15;11;21;20;19;2;14;10;4;8;25;12;9;24;16;7;3;6;23;17;26;1;22
5;13;18;7;11;21;20;19;2;14;10;4;8;25;12;9;24;16;15;3;6;23;17;26;1;22;27;5901550
27;5901550;5;13;18;7;11;21;20;19;2;14;10;4;8;25;12;9;24;16;15;3;6;23;17;26;1;22
5;23;18;7;11;21;20;19;2;14;10;4;8;25;12;9;24;16;15;3;6;13;17;26;1;22;27;5904853
27;5904853;5;23;18;7;11;21;20;19;2;14;10;4;8;25;12;9;24;16;15;3;6;13;17;26;1;22
5;23;18;7;11;21;20;22;2;14;10;4;8;25;12;9;24;16;15;3;6;13;17;26;1;19;27;5954287
27;5954287;5;23;18;7;11;21;20;22;2;14;10;4;8;25;12;9;24;16;15;3;6;13;17;26;1;19
5;23;18;7;11;21;20;22;2;14;10;4;8;3;12;9;24;16;15;25;6;13;17;26;1;19;27;5947643
27;5947643;5;23;18;7;11;21;20;22;2;14;10;4;8;3;12;9;24;16;15;25;6;13;17;26;1;19
5;23;18;7;11;21;20;22;2;14;10;4;8;3;16;9;24;12;15;25;6;13;17;26;1;19;27;5947322
27;5947322;5;23;18;7;11;21;20;22;2;14;10;4;8;3;16;9;24;12;15;25;6;13;17;26;1;19
5;23;18;7;11;21;20;22;2;14;10;4;8;3;24;9;16;12;15;25;6;13;17;26;1;19;27;5949752
27;5949752;5;23;18;7;11;21;20;22;2;14;10;4;8;3;24;9;16;12;15;25;6;13;17;26;1;19
12;23;18;7;11;21;20;22;2;14;10;4;8;3;24;9;16;5;15;25;6;13;17;26;1;19;27;5872258
27;5872258;12;23;18;7;11;21;20;22;2;14;10;4;8;3;24;9;16;5;15;25;6;13;17;26;1;19
12;23;26;7;11;21;20;22;2;14;10;4;8;3;24;9;16;5;15;25;6;13;17;18;1;19;27;5887785
27;5887785;12;23;26;7;11;21;20;22;2;14;10;4;8;3;24;9;16;5;15;25;6;13;17;18;1;19
12;23;26;7;11;21;20;22;2;25;10;4;8;3;24;9;16;5;15;14;6;13;17;18;1;19;27;5749808
27;5749808;12;23;26;7;11;21;20;22;2;25;10;4;8;3;24;9;16;5;15;14;6;13;17;18;1;19
12;23;26;7;11;8;20;22;2;25;10;4;21;3;24;9;16;5;15;14;6;13;17;18;1;19;27;5787114
28;5787114;12;23;26;7;11;8;20;22;2;25;10;4;21;3;24;9;16;5;15;14;6;13;17;18;1;19
12;26;23;7;11;8;20;22;2;25;10;4;21;3;24;9;16;5;15;14;6;13;17;18;1;19;28;5778361
28;5778361;12;26;23;7;11;8;20;22;2;25;10;4;21;3;24;9;16;5;15;14;6;13;17;18;1;19
12;26;16;7;11;8;20;22;2;25;10;4;21;3;24;9;23;5;15;14;6;13;17;18;1;19;28;5793912
28;5793912;12;26;16;7;11;8;20;22;2;25;10;4;21;3;24;9;23;5;15;14;6;13;17;18;1;19
12;26;16;7;11;8;20;24;2;25;10;4;21;3;22;9;23;5;15;14;6;13;17;18;1;19;28;5781141
28;5781141;12;26;16;7;11;8;20;24;2;25;10;4;21;3;22;9;23;5;15;14;6;13;17;18;1;19
12;26;16;7;11;8;20;24;2;25;4;10;21;3;22;9;23;5;15;14;6;13;17;18;1;19;28;5801794
28;5801794;12;26;16;7;11;8;20;24;2;25;4;10;21;3;22;9;23;5;15;14;6;13;17;18;1;19
12;26;16;7;11;8;20;24;15;25;4;10;21;3;22;9;23;5;2;14;6;13;17;18;1;19;28;5805114
28;5805114;12;26;16;7;11;8;20;24;15;25;4;10;21;3;22;9;23;5;2;14;6;13;17;18;1;19
12;26;16;7;11;8;20;24;15;25;4;10;17;3;22;9;23;5;2;14;6;13;21;18;1;19;28;5842297
28;5842297;12;26;16;7;11;8;20;24;15;25;4;10;17;3;22;9;23;5;2;14;6;13;21;18;1;19
12;6;16;7;11;8;20;24;15;25;4;10;17;3;22;9;23;5;2;14;26;13;21;18;1;19;28;5839196
28;5839196;12;6;16;7;11;8;20;24;15;25;4;10;17;3;22;9;23;5;2;14;26;13;21;18;1;19
12;6;16;7;11;8;20;24;15;25;4;10;14;3;22;9;23;5;2;17;26;13;21;18;1;19;28;5778517
28;5778517;12;6;16;7;11;8;20;24;15;25;4;10;14;3;22;9;23;5;2;17;26;13;21;18;1;19
12;6;16;7;11;8;20;24;4;25;15;10;14;3;22;9;23;5;2;17;26;13;21;18;1;19;28;5810056
28;5810056;12;6;16;7;11;8;20;24;4;25;15;10;14;3;22;9;23;5;2;17;26;13;21;18;1;19
12;6;16;7;11;8;20;24;4;25;14;10;15;3;22;9;23;5;2;17;26;13;21;18;1;19;28;5812557
28;5812557;12;6;16;7;11;8;20;24;4;25;14;10;15;3;22;9;23;5;2;17;26;13;21;18;1;19
12;6;16;7;11;8;20;24;4;25;14;10;15;3;22;23;9;5;2;17;26;13;21;18;1;19;28;5766082
28;5766082;12;6;16;7;11;8;20;24;4;25;14;10;15;3;22;23;9;5;2;17;26;13;21;18;1;19
12;6;16;7;11;8;20;24;4;9;14;10;15;3;22;23;25;5;2;17;26;13;21;18;1;19;28;5808691
28;5808691;12;6;16;7;11;8;20;24;4;9;14;10;15;3;22;23;25;5;2;17;26;13;21;18;1;19
12;6;16;2;11;8;20;24;4;9;14;10;15;3;22;23;25;5;7;17;26;13;21;18;1;19;28;5796199
28;5796199;12;6;16;2;11;8;20;24;4;9;14;10;15;3;22;23;25;5;7;17;26;13;21;18;1;19
12;6;16;2;11;7;20;24;4;9;14;10;15;3;22;23;25;5;8;17;26;13;21;18;1;19;28;5796646
28;5796646;12;6;16;2;11;7;20;24;4;9;14;10;15;3;22;23;25;5;8;17;26;13;21;18;1;19
12;6;16;2;11;7;20;24;9;4;14;10;15;3;22;23;25;5;8;17;26;13;21;18;1;19;28;5799666
28;5799666;12;6;16;2;11;7;20;24;9;4;14;10;15;3;22;23;25;5;8;17;26;13;21;18;1;19
12;6;16;2;11;7;1;24;9;4;14;10;15;3;22;23;25;5;8;17;26;13;21;18;20;19;28;5774237
28;5774237;12;6;16;2;11;7;1;24;9;4;14;10;15;3;22;23;25;5;8;17;26;13;21;18;20;19
15;6;16;2;11;7;1;24;9;4;14;10;12;3;22;23;25;5;8;17;26;13;21;18;20;19;28;5797579
28;5797579;15;6;16;2;11;7;1;24;9;4;14;10;12;3;22;23;25;5;8;17;26;13;21;18;20;19
15;6;16;2;11;7;1;24;9;22;14;10;12;3;4;23;25;5;8;17;26;13;21;18;20;19;28;5798440
28;5798440;15;6;16;2;11;7;1;24;9;22;14;10;12;3;4;23;25;5;8;17;26;13;21;18;20;19
15;6;16;2;11;7;1;24;13;22;14;10;12;3;4;23;25;5;8;17;26;9;21;18;20;19;28;5781799
28;5781799;15;6;16;2;11;7;1;24;13;22;14;10;12;3;4;23;25;5;8;17;26;9;21;18;20;19
14;6;16;2;11;7;1;24;13;22;15;10;12;3;4;23;25;5;8;17;26;9;21;18;20;19;28;5811816
29;5811816;14;6;16;2;11;7;1;24;13;22;15;10;12;3;4;23;25;5;8;17;26;9;21;18;20;19
14;6;16;20;11;7;1;24;13;22;15;10;12;3;4;23;25;5;8;17;26;9;21;18;2;19;29;5828096
29;5828096;14;6;16;20;11;7;1;24;13;22;15;10;12;3;4;23;25;5;8;17;26;9;21;18;2;19
14;6;16;20;11;7;1;24;13;22;15;10;12;3;18;23;25;5;8;17;26;9;21;4;2;19;29;5814700
29;5814700;14;6;16;20;11;7;1;24;13;22;15;10;12;3;18;23;25;5;8;17;26;9;21;4;2;19
14;6;16;20;11;7;1;24;23;22;15;10;12;3;18;13;25;5;8;17;26;9;21;4;2;19;29;5817209
29;5817209;14;6;16;20;11;7;1;24;23;22;15;10;12;3;18;13;25;5;8;17;26;9;21;4;2;19
14;6;16;20;11;13;1;24;23;22;15;10;12;3;18;7;25;5;8;17;26;9;21;4;2;19;29;5814263
29;5814263;14;6;16;20;11;13;1;24;23;22;15;10;12;3;18;7;25;5;8;17;26;9;21;4;2;19
14;6;16;20;11;13;1;24;23;22;15;10;12;3;18;7;25;8;5;17;26;9;21;4;2;19;29;5825923
29;5825923;14;6;16;20;11;13;1;24;23;22;15;10;12;3;18;7;25;8;5;17;26;9;21;4;2;19
11;6;16;20;14;13;1;24;23;22;15;10;12;3;18;7;25;8;5;17;26;9;21;4;2;19;29;5875498
29;5875498;11;6;16;20;14;13;1;24;23;22;15;10;12;3;18;7;25;8;5;17;26;9;21;4;2;19
11;6;16;20;14;13;1;24;23;22;15;10;12;26;18;7;25;8;5;17;3;9;21;4;2;19;29;5894974
29;5894974;11;6;16;20;14;13;1;24;23;22;15;10;12;26;18;7;25;8;5;17;3;9;21;4;2;19
11;6;16;20;14;13;18;24;23;22;15;10;12;26;1;7;25;8;5;17;3;9;21;4;2;19;29;5945646
29;5945646;11;6;16;20;14;13;18;24;23;22;15;10;12;26;1;7;25;8;5;17;3;9;21;4;2;19
11;6;16;20;14;13;18;24;9;22;15;10;12;26;1;7;25;8;5;17;3;23;21;4;2;19;29;5933355
29;5933355;11;6;16;20;14;13;18;24;9;22;15;10;12;26;1;7;25;8;5;17;3;23;21;4;2;19
11;6;16;20;14;13;18;24;9;22;26;10;12;15;1;7;25;8;5;17;3;23;21;4;2;19;29;5927374
29;5927374;11;6;16;20;14;13;18;24;9;22;26;10;12;15;1;7;25;8;5;17;3;23;21;4;2;19
11;6;16;20;14;13;18;9;24;22;26;10;12;15;1;7;25;8;5;17;3;23;21;4;2;19;29;5889294
29;5889294;11;6;16;20;14;13;18;9;24;22;26;10;12;15;1;7;25;8;5;17;3;23;21;4;2;19
11;6;16;21;14;13;18;9;24;22;26;10;12;15;1;7;25;8;5;17;3;23;20;4;2;19;29;5864717
29;5864717;11;6;16;21;14;13;18;9;24;22;26;10;12;15;1;7;25;8;5;17;3;23;20;4;2;19
11;6;16;26;14;13;18;9;24;22;21;10;12;15;1;7;25;8;5;17;3;23;20;4;2;19;29;5836808
29;5836808;11;6;16;26;14;13;18;9;24;22;21;10;12;15;1;7;25;8;5;17;3;23;20;4;2;19
11;6;16;26;5;13;18;9;24;22;21;10;12;15;1;7;25;8;14;17;3;23;20;4;2;19;29;5832677
29;5832677;11;6;16;26;5;13;18;9;24;22;21;10;12;15;1;7;25;8;14;17;3;23;20;4;2;19
11;6;16;26;17;13;18;9;24;22;21;10;12;15;1;7;25;8;14;5;3;23;20;4;2;19;29;5794286
29;5794286;11;6;16;26;17;13;18;9;24;22;21;10;12;15;1;7;25;8;14;5;3;23;20;4;2;19
11;6;16;26;17;25;18;9;24;22;21;10;12;15;1;7;13;8;14;5;3;23;20;4;2;19;29;5787809
29;5787809;11;6;16;26;17;25;18;9;24;22;21;10;12;15;1;7;13;8;14;5;3;23;20;4;2;19
11;6;16;26;17;25;18;9;24;22;20;10;12;15;1;7;13;8;14;5;3;23;21;4;2;19;29;5797169
29;5797169;11;6;16;26;17;25;18;9;24;22;20;10;12;15;1;7;13;8;14;5;3;23;21;4;2;19
11;6;16;26;17;25;18;9;24;22;14;10;12;15;1;7;13;8;20;5;3;23;21;4;2;19;29;5848582
29;5848582;11;6;16;26;17;25;18;9;24;22;14;10;12;15;1;7;13;8;20;5;3;23;21;4;2;19
11;6;16;26;17;25;18;9;24;22;14;10;12;8;1;7;13;15;20;5;3;23;21;4;2;19;29;5878094
29;5878094;11;6;16;26;17;25;18;9;24;22;14;10;12;8;1;7;13;15;20;5;3;23;21;4;2;19
11;6;16;26;17;25;18;9;24;22;14;10;12;8;1;7;13;15;20;19;3;23;21;4;2;5;29;6026699
30;6026699;11;6;16;26;17;25;18;9;24;22;14;10;12;8;1;7;13;15;20;19;3;23;21;4;2;5
11;6;16;26;17;25;18;9;24;1;14;10;12;8;22;7;13;15;20;19;3;23;21;4;2;5;30;5968398
30;5968398;11;6;16;26;17;25;18;9;24;1;14;10;12;8;22;7;13;15;20;19;3;23;21;4;2;5
11;6;16;4;17;25;18;9;24;1;14;10;12;8;22;7;13;15;20;19;3;23;21;26;2;5;30;5952199
30;5952199;11;6;16;4;17;25;18;9;24;1;14;10;12;8;22;7;13;15;20;19;3;23;21;26;2;5
11;6;16;4;17;25;18;9;24;1;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5;30;5983361
30;5983361;11;6;16;4;17;25;18;9;24;1;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5
25;6;16;4;17;11;18;9;24;1;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5;30;5998101
30;5998101;25;6;16;4;17;11;18;9;24;1;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5
25;6;16;4;17;1;18;9;24;11;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5;30;6010228
30;6010228;25;6;16;4;17;1;18;9;24;11;14;10;12;8;3;7;13;15;20;19;22;23;21;26;2;5
25;6;16;4;17;1;18;9;24;15;14;10;12;8;3;7;13;11;20;19;22;23;21;26;2;5;30;6016154
30;6016154;25;6;16;4;17;1;18;9;24;15;14;10;12;8;3;7;13;11;20;19;22;23;21;26;2;5
25;6;20;4;17;1;18;9;24;15;14;10;12;8;3;7;13;11;16;19;22;23;21;26;2;5;30;6030974
30;6030974;25;6;20;4;17;1;18;9;24;15;14;10;12;8;3;7;13;11;16;19;22;23;21;26;2;5
25;6;20;4;17;1;18;9;24;15;14;10;12;16;3;7;13;11;8;19;22;23;21;26;2;5;30;6011288
30;6011288;25;6;20;4;17;1;18;9;24;15;14;10;12;16;3;7;13;11;8;19;22;23;21;26;2;5
25;6;20;4;17;1;18;9;24;15;14;10;12;16;3;5;13;11;8;19;22;23;21;26;2;7;30;5889404
30;5889404;25;6;20;4;17;1;18;9;24;15;14;10;12;16;3;5;13;11;8;19;22;23;21;26;2;7
25;6;20;1;17;4;18;9;24;15;14;10;12;16;3;5;13;11;8;19;22;23;21;26;2;7;30;5961791
30;5961791;25;6;20;1;17;4;18;9;24;15;14;10;12;16;3;5;13;11;8;19;22;23;21;26;2;7
25;22;20;1;17;4;18;9;24;15;14;10;12;16;3;5;13;11;8;19;6;23;21;26;2;7;30;5966754
30;5966754;25;22;20;1;17;4;18;9;24;15;14;10;12;16;3;5;13;11;8;19;6;23;21;26;2;7
25;22;16;1;17;4;18;9;24;15;14;10;12;20;3;5;13;11;8;19;6;23;21;26;2;7;30;5935132
30;5935132;25;22;16;1;17;4;18;9;24;15;14;10;12;20;3;5;13;11;8;19;6;23;21;26;2;7
25;22;16;7;17;4;18;9;24;15;14;10;12;20;3;5;13;11;8;19;6;23;21;26;2;1;30;5911707
30;5911707;25;22;16;7;17;4;18;9;24;15;14;10;12;20;3;5;13;11;8;19;6;23;21;26;2;1
25;11;16;7;17;4;18;9;24;15;14;10;12;20;3;5;13;22;8;19;6;23;21;26;2;1;30;5920229
30;5920229;25;11;16;7;17;4;18;9;24;15;14;10;12;20;3;5;13;22;8;19;6;23;21;26;2;1
25;11;16;7;17;4;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;1;30;5976740
30;5976740;25;11;16;7;17;4;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;1
4;11;16;7;17;25;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;1;30;5897166
30;5897166;4;11;16;7;17;25;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;1
4;11;1;7;17;25;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;16;30;5948709
30;5948709;4;11;1;7;17;25;18;9;24;15;14;10;12;6;3;5;13;22;8;19;20;23;21;26;2;16
4;11;1;7;17;25;18;9;24;12;14;10;15;6;3;5;13;22;8;19;20;23;21;26;2;16;30;5940485
30;5940485;4;11;1;7;17;25;18;9;24;12;14;10;15;6;3;5;13;22;8;19;20;23;21;26;2;16
4;11;1;7;17;25;18;9;23;12;14;10;15;6;3;5;13;22;8;19;20;24;21;26;2;16;30;5937416
30;5937416;4;11;1;7;17;25;18;9;23;12;14;10;15;6;3;5;13;22;8;19;20;24;21;26;2;16
4;11;1;8;17;25;18;9;23;12;14;10;15;6;3;5;13;22;7;19;20;24;21;26;2;16;30;5976187
31;5976187;4;11;1;8;17;25;18;9;23;12;14;10;15;6;3;5;13;22;7;19;20;24;21;26;2;16
4;11;1;8;17;25;18;9;23;12;14;10;15;6;3;13;5;22;7;19;20;24;21;26;2;16;31;5904102
31;5904102;4;11;1;8;17;25;18;9;23;12;14;10;15;6;3;13;5;22;7;19;20;24;21;26;2;16
4;11;1;8;17;25;19;9;23;12;14;10;15;6;3;13;5;22;7;18;20;24;21;26;2;16;31;5873757
31;5873757;4;11;1;8;17;25;19;9;23;12;14;10;15;6;3;13;5;22;7;18;20;24;21;26;2;16
4;11;1;8;17;25;19;9;23;5;14;10;15;6;3;13;12;22;7;18;20;24;21;26;2;16;31;5927593
31;5927593;4;11;1;8;17;25;19;9;23;5;14;10;15;6;3;13;12;22;7;18;20;24;21;26;2;16
4;11;1;8;17;25;19;9;23;5;14;10;15;6;3;21;12;22;7;18;20;24;13;26;2;16;31;5872903
31;5872903;4;11;1;8;17;25;19;9;23;5;14;10;15;6;3;21;12;22;7;18;20;24;13;26;2;16
4;11;1;19;17;25;8;9;23;5;14;10;15;6;3;21;12;22;7;18;20;24;13;26;2;16;31;5828683
31;5828683;4;11;1;19;17;25;8;9;23;5;14;10;15;6;3;21;12;22;7;18;20;24;13;26;2;16
4;11;1;19;17;25;8;9;23;5;14;15;10;6;3;21;12;22;7;18;20;24;13;26;2;16;31;5835285
31;5835285;4;11;1;19;17;25;8;9;23;5;14;15;10;6;3;21;12;22;7;18;20;24;13;26;2;16
4;11;1;19;10;25;8;9;23;5;14;15;17;6;3;21;12;22;7;18;20;24;13;26;2;16;31;5835842
31;5835842;4;11;1;19;10;25;8;9;23;5;14;15;17;6;3;21;12;22;7;18;20;24;13;26;2;16
4;11;1;19;10;25;26;9;23;5;14;15;17;6;3;21;12;22;7;18;20;24;13;8;2;16;31;5922041
31;5922041;4;11;1;19;10;25;26;9;23;5;14;15;17;6;3;21;12;22;7;18;20;24;13;8;2;16
4;11;1;19;10;25;26;9;23;5;14;15;17;6;7;21;12;22;3;18;20;24;13;8;2;16;31;5835081
31;5835081;4;11;1;19;10;25;26;9;23;5;14;15;17;6;7;21;12;22;3;18;20;24;13;8;2;16
4;11;1;19;10;23;26;9;25;5;14;15;17;6;7;21;12;22;3;18;20;24;13;8;2;16;31;5835710
31;5835710;4;11;1;19;10;23;26;9;25;5;14;15;17;6;7;21;12;22;3;18;20;24;13;8;2;16
4;11;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;22;3;18;20;24;17;8;2;16;31;5822627
31;5822627;4;11;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;22;3;18;20;24;17;8;2;16
4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;22;3;18;20;11;17;8;2;16;31;5825639
31;5825639;4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;22;3;18;20;11;17;8;2;16
4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;8;3;18;20;11;17;22;2;16;31;5791918
31;5791918;4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;8;3;18;20;11;17;22;2;16
4;12;1;19;10;23;26;9;25;5;14;15;13;6;7;21;24;8;3;18;20;11;17;22;2;16;31;5816563
31;5791918;4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;8;3;18;20;11;17;22;2;16
4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;2;3;18;20;11;17;22;8;16;31;5857709
31;5857709;4;24;1;19;10;23;26;9;25;5;14;15;13;6;7;21;12;2;3;18;20;11;17;22;8;16
4;7;1;19;10;23;26;9;25;5;14;15;13;6;24;21;12;2;3;18;20;11;17;22;8;16;31;5860229
31;5860229;4;7;1;19;10;23;26;9;25;5;14;15;13;6;24;21;12;2;3;18;20;11;17;22;8;16
4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;12;2;3;18;20;9;17;22;8;16;31;5899332
31;5899332;4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;12;2;3;18;20;9;17;22;8;16
4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;8;2;3;18;20;9;17;22;12;16;31;5849134
31;5849134;4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;8;2;3;18;20;9;17;22;12;16
4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;8;2;3;18;16;9;17;22;12;20;31;5823654
31;5823654;4;7;1;19;10;23;26;11;25;5;14;15;13;6;24;21;8;2;3;18;16;9;17;22;12;20
4;7;1;19;2;23;26;11;25;5;14;15;13;6;24;21;8;10;3;18;16;9;17;22;12;20;31;5822134
32;5822134;4;7;1;19;2;23;26;11;25;5;14;15;13;6;24;21;8;10;3;18;16;9;17;22;12;20
4;7;1;19;2;23;26;11;25;5;14;15;13;12;24;21;8;10;3;18;16;9;17;22;6;20;32;5817771
32;5817771;4;7;1;19;2;23;26;11;25;5;14;15;13;12;24;21;8;10;3;18;16;9;17;22;6;20
4;7;1;19;2;23;26;11;25;5;14;15;13;12;24;21;9;10;3;18;16;8;17;22;6;20;32;5778162
32;5778162;4;7;1;19;2;23;26;11;25;5;14;15;13;12;24;21;9;10;3;18;16;8;17;22;6;20
4;22;1;19;2;23;26;11;25;5;14;15;13;12;24;21;9;10;3;18;16;8;17;7;6;20;32;5806104
32;5806104;4;22;1;19;2;23;26;11;25;5;14;15;13;12;24;21;9;10;3;18;16;8;17;7;6;20
4;22;1;19;2;23;26;11;10;5;14;15;13;12;24;21;9;25;3;18;16;8;17;7;6;20;32;5806247
32;5806247;4;22;1;19;2;23;26;11;10;5;14;15;13;12;24;21;9;25;3;18;16;8;17;7;6;20
4;22;1;19;2;23;26;11;17;5;14;15;13;12;24;21;9;25;3;18;16;8;10;7;6;20;32;5807666
32;5807666;4;22;1;19;2;23;26;11;17;5;14;15;13;12;24;21;9;25;3;18;16;8;10;7;6;20
4;22;1;19;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;18;16;8;10;7;6;11;32;5782754
32;5782754;4;22;1;19;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;18;16;8;10;7;6;11
4;22;1;19;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;8;10;7;6;11;32;5773952
32;5773952;4;22;1;19;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;8;10;7;6;11
4;22;1;8;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;19;10;7;6;11;32;5777254
32;5777254;4;22;1;8;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;19;10;7;6;11
4;22;1;10;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;19;8;7;6;11;32;5780786
32;5780786;4;22;1;10;2;23;26;20;17;5;14;15;13;12;24;21;9;25;3;16;18;19;8;7;6;11
4;22;1;10;2;13;26;20;17;5;14;15;23;12;24;21;9;25;3;16;18;19;8;7;6;11;32;5783482
32;5783482;4;22;1;10;2;13;26;20;17;5;14;15;23;12;24;21;9;25;3;16;18;19;8;7;6;11
4;22;1;10;2;13;26;20;17;5;6;15;23;12;24;21;9;25;3;16;18;19;8;7;14;11;32;5923802
32;5923802;4;22;1;10;2;13;26;20;17;5;6;15;23;12;24;21;9;25;3;16;18;19;8;7;14;11
4;22;1;10;2;13;26;20;17;5;6;15;23;12;25;21;9;24;3;16;18;19;8;7;14;11;32;5924196
32;5924196;4;22;1;10;2;13;26;20;17;5;6;15;23;12;25;21;9;24;3;16;18;19;8;7;14;11
4;22;1;10;2;13;26;20;17;5;6;18;23;12;25;21;9;24;3;16;15;19;8;7;14;11;32;5907266
32;5907266;4;22;1;10;2;13;26;20;17;5;6;18;23;12;25;21;9;24;3;16;15;19;8;7;14;11
4;22;1;10;2;13;9;20;17;5;6;18;23;12;25;21;26;24;3;16;15;19;8;7;14;11;32;5967782
32;5967782;4;22;1;10;2;13;9;20;17;5;6;18;23;12;25;21;26;24;3;16;15;19;8;7;14;11
4;22;1;10;2;13;6;20;17;5;9;18;23;12;25;21;26;24;3;16;15;19;8;7;14;11;32;5865332
32;5865332;4;22;1;10;2;13;6;20;17;5;9;18;23;12;25;21;26;24;3;16;15;19;8;7;14;11
4;22;1;10;2;13;6;20;17;7;9;18;23;12;25;21;26;24;3;16;15;19;8;5;14;11;32;5966657
32;5966657;4;22;1;10;2;13;6;20;17;7;9;18;23;12;25;21;26;24;3;16;15;19;8;5;14;11
4;22;1;10;2;13;6;20;17;21;9;18;23;12;25;7;26;24;3;16;15;19;8;5;14;11;32;5965861
32;5965861;4;22;1;10;2;13;6;20;17;21;9;18;23;12;25;7;26;24;3;16;15;19;8;5;14;11
4;22;1;10;2;13;6;20;17;21;9;18;23;12;15;7;26;24;3;16;25;19;8;5;14;11;32;5941316
32;5941316;4;22;1;10;2;13;6;20;17;21;9;18;23;12;15;7;26;24;3;16;25;19;8;5;14;11
4;22;21;10;2;13;6;20;17;1;9;18;23;12;15;7;26;24;3;16;25;19;8;5;14;11;32;5908749
32;5908749;4;22;21;10;2;13;6;20;17;1;9;18;23;12;15;7;26;24;3;16;25;19;8;5;14;11
4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;16;25;19;8;5;14;11;32;5905473
33;5905473;4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;16;25;19;8;5;14;11
4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;16;14;19;8;5;25;11;33;6091401
33;6091401;4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;16;14;19;8;5;25;11
4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;11;14;19;8;5;25;16;33;6096727
33;6096727;4;22;21;10;2;13;18;20;17;1;9;6;23;12;15;7;26;24;3;11;14;19;8;5;25;16
15;22;21;10;2;13;18;20;17;1;9;6;23;12;4;7;26;24;3;11;14;19;8;5;25;16;33;6073735
33;6073735;15;22;21;10;2;13;18;20;17;1;9;6;23;12;4;7;26;24;3;11;14;19;8;5;25;16
