"X1";"X6018446";"X20";"X5";"X6";"X15";"X12";"X13";"X22";"X25";"X4";"X1.1";"X16";"X14";"X2";"X9";"X11";"X7";"X26";"X17";"X8";"X10";"X18";"X23";"X24";"X21";"X19";"X3"
36;5887470;21;6;9;15;19;22;14;10;18;26;13;4;12;11;1;20;5;24;3;23;8;16;25;17;7;2
21;6;9;15;19;22;14;10;18;26;13;4;12;11;1;20;3;24;5;23;8;16;25;17;7;2;36;5808284
36;5808284;21;6;9;15;19;22;14;10;18;26;13;4;12;11;1;20;3;24;5;23;8;16;25;17;7;2
21;6;9;15;19;22;14;10;18;23;13;4;12;11;1;20;3;24;5;26;8;16;25;17;7;2;36;5811047
36;5811047;21;6;9;15;19;22;14;10;18;23;13;4;12;11;1;20;3;24;5;26;8;16;25;17;7;2
15;6;9;21;19;22;14;10;18;23;13;4;12;11;1;20;3;24;5;26;8;16;25;17;7;2;36;5801167
36;5801167;15;6;9;21;19;22;14;10;18;23;13;4;12;11;1;20;3;24;5;26;8;16;25;17;7;2
15;6;9;21;19;22;14;10;18;23;13;4;3;11;1;20;12;24;5;26;8;16;25;17;7;2;36;5863686
36;5863686;15;6;9;21;19;22;14;10;18;23;13;4;3;11;1;20;12;24;5;26;8;16;25;17;7;2
15;6;9;21;19;22;14;10;18;23;11;4;3;13;1;20;12;24;5;26;8;16;25;17;7;2;36;5869209
36;5869209;15;6;9;21;19;22;14;10;18;23;11;4;3;13;1;20;12;24;5;26;8;16;25;17;7;2
15;6;9;21;19;22;14;10;18;23;11;4;3;13;1;20;12;24;5;8;26;16;25;17;7;2;36;5871584
36;5871584;15;6;9;21;19;22;14;10;18;23;11;4;3;13;1;20;12;24;5;8;26;16;25;17;7;2
15;6;9;21;19;22;14;10;18;20;11;4;3;13;1;23;12;24;5;8;26;16;25;17;7;2;36;5864876
36;5864876;15;6;9;21;19;22;14;10;18;20;11;4;3;13;1;23;12;24;5;8;26;16;25;17;7;2
15;6;9;21;19;22;14;10;18;5;11;4;3;13;1;23;12;24;20;8;26;16;25;17;7;2;36;5948882
36;5864876;15;6;9;21;19;22;14;10;18;20;11;4;3;13;1;23;12;24;5;8;26;16;25;17;7;2
15;6;9;21;19;22;14;10;18;20;11;1;3;13;4;23;12;24;5;8;26;16;25;17;7;2;36;5832989
36;5832989;15;6;9;21;19;22;14;10;18;20;11;1;3;13;4;23;12;24;5;8;26;16;25;17;7;2
15;6;9;21;19;22;14;10;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;17;7;2;36;5772119
36;5772119;15;6;9;21;19;22;14;10;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;17;7;2
15;6;9;21;19;14;22;10;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;17;7;2;36;5772119
36;5772119;15;6;9;21;19;14;22;10;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;17;7;2
15;6;9;21;19;14;22;17;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;10;7;2;36;5772654
36;5772654;15;6;9;21;19;14;22;17;18;20;8;1;3;13;4;23;12;24;5;11;26;16;25;10;7;2
15;6;9;21;19;14;22;17;18;26;8;1;3;13;4;23;12;24;5;11;20;16;25;10;7;2;36;5844811
36;5844811;15;6;9;21;19;14;22;17;18;26;8;1;3;13;4;23;12;24;5;11;20;16;25;10;7;2
15;6;9;21;19;14;22;17;18;26;8;1;3;25;4;23;12;24;5;11;20;16;13;10;7;2;36;5871622
36;5871622;15;6;9;21;19;14;22;17;18;26;8;1;3;25;4;23;12;24;5;11;20;16;13;10;7;2
15;16;9;21;19;14;22;17;18;26;8;1;3;25;4;23;12;24;5;11;20;6;13;10;7;2;36;5870278
36;5870278;15;16;9;21;19;14;22;17;18;26;8;1;3;25;4;23;12;24;5;11;20;6;13;10;7;2
15;16;9;21;19;14;22;17;18;26;8;1;6;25;4;23;12;24;5;11;20;3;13;10;7;2;36;5902098
36;5902098;15;16;9;21;19;14;22;17;18;26;8;1;6;25;4;23;12;24;5;11;20;3;13;10;7;2
15;16;7;21;19;14;22;17;18;26;8;1;6;25;4;23;12;24;5;11;20;3;13;10;9;2;36;5925895
36;5925895;15;16;7;21;19;14;22;17;18;26;8;1;6;25;4;23;12;24;5;11;20;3;13;10;9;2
15;16;7;21;19;14;22;17;18;26;8;6;1;25;4;23;12;24;5;11;20;3;13;10;9;2;36;5922226
37;5922226;15;16;7;21;19;14;22;17;18;26;8;6;1;25;4;23;12;24;5;11;20;3;13;10;9;2
15;16;7;21;10;14;22;17;18;26;8;6;1;25;4;23;12;24;5;11;20;3;13;19;9;2;37;5940530
37;5940530;15;16;7;21;10;14;22;17;18;26;8;6;1;25;4;23;12;24;5;11;20;3;13;19;9;2
15;16;7;21;10;14;22;17;18;26;8;6;1;25;4;23;12;5;24;11;20;3;13;19;9;2;37;5915570
37;5915570;15;16;7;21;10;14;22;17;18;26;8;6;1;25;4;23;12;5;24;11;20;3;13;19;9;2
15;16;7;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;24;11;20;3;13;19;9;2;37;5953490
37;5953490;15;16;7;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;24;11;20;3;13;19;9;2
15;16;7;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;11;24;20;3;13;19;9;2;37;5931568
37;5931568;15;16;7;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;11;24;20;3;13;19;9;2
15;16;13;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;11;24;20;3;7;19;9;2;37;5925199
37;5925199;15;16;13;21;10;14;22;17;18;26;1;6;8;25;4;23;12;5;11;24;20;3;7;19;9;2
15;16;13;21;10;14;22;17;18;26;1;6;8;4;25;23;12;5;11;24;20;3;7;19;9;2;37;5922677
37;5922677;15;16;13;21;10;14;22;17;18;26;1;6;8;4;25;23;12;5;11;24;20;3;7;19;9;2
15;16;13;21;10;14;22;17;18;26;1;6;8;4;25;23;24;5;11;12;20;3;7;19;9;2;37;5965447
37;5965447;15;16;13;21;10;14;22;17;18;26;1;6;8;4;25;23;24;5;11;12;20;3;7;19;9;2
15;16;13;21;10;14;22;17;24;26;1;6;8;4;25;23;18;5;11;12;20;3;7;19;9;2;37;5901951
37;5901951;15;16;13;21;10;14;22;17;24;26;1;6;8;4;25;23;18;5;11;12;20;3;7;19;9;2
15;16;13;21;10;14;22;17;24;26;1;6;11;4;25;23;18;5;8;12;20;3;7;19;9;2;37;5859759
37;5859759;15;16;13;21;10;14;22;17;24;26;1;6;11;4;25;23;18;5;8;12;20;3;7;19;9;2
15;16;13;21;10;14;22;17;25;26;1;6;11;4;24;23;18;5;8;12;20;3;7;19;9;2;37;5857944
37;5857944;15;16;13;21;10;14;22;17;25;26;1;6;11;4;24;23;18;5;8;12;20;3;7;19;9;2
15;16;13;21;10;14;22;17;25;19;1;6;11;4;24;23;18;5;8;12;20;3;7;26;9;2;37;5826990
37;5826990;15;16;13;21;10;14;22;17;25;19;1;6;11;4;24;23;18;5;8;12;20;3;7;26;9;2
15;16;13;21;10;14;22;17;25;19;5;6;11;4;24;23;18;1;8;12;20;3;7;26;9;2;37;5720764
37;5720764;15;16;13;21;10;14;22;17;25;19;5;6;11;4;24;23;18;1;8;12;20;3;7;26;9;2
15;16;13;18;10;14;22;17;25;19;5;6;11;4;24;23;21;1;8;12;20;3;7;26;9;2;37;5800014
37;5800014;15;16;13;18;10;14;22;17;25;19;5;6;11;4;24;23;21;1;8;12;20;3;7;26;9;2
15;16;6;18;10;14;22;17;25;19;5;13;11;4;24;23;21;1;8;12;20;3;7;26;9;2;37;5793510
37;5793510;15;16;6;18;10;14;22;17;25;19;5;13;11;4;24;23;21;1;8;12;20;3;7;26;9;2
15;16;6;18;3;14;22;17;25;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;2;37;5787685
37;5787685;15;16;6;18;3;14;22;17;25;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;2
15;16;6;18;3;14;22;17;2;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;25;37;5783022
37;5783022;15;16;6;18;3;14;22;17;2;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;25
15;16;2;18;3;14;22;17;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;25;37;5781282
37;5781282;15;16;2;18;3;14;22;17;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;26;9;25
15;16;2;18;3;14;22;26;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;17;9;25;37;5775753
37;5775753;15;16;2;18;3;14;22;26;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;17;9;25
15;16;2;18;3;14;25;26;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;17;9;22;37;5773379
37;5773379;15;16;2;18;3;14;25;26;6;19;5;13;11;4;24;23;21;1;8;12;20;10;7;17;9;22
15;16;2;18;3;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;20;10;7;17;9;22;37;5742325
38;5742325;15;16;2;18;3;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;20;10;7;17;9;22
15;3;2;18;16;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;20;10;7;17;9;22;38;5741988
38;5741988;15;3;2;18;16;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;20;10;7;17;9;22
15;3;2;18;16;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;7;10;20;17;9;22;38;5748961
38;5748961;15;3;2;18;16;14;25;26;6;19;5;13;12;4;24;23;21;1;8;11;7;10;20;17;9;22
15;3;2;18;16;22;25;26;6;19;5;13;12;4;24;23;21;1;8;11;7;10;20;17;9;14;38;5721070
38;5721070;15;3;2;18;16;22;25;26;6;19;5;13;12;4;24;23;21;1;8;11;7;10;20;17;9;14
15;3;2;18;16;22;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;20;17;9;14;38;5710584
38;5710584;15;3;2;18;16;22;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;20;17;9;14
15;3;20;18;16;22;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;2;17;9;14;38;5692648
38;5692648;15;3;20;18;16;22;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;2;17;9;14
22;3;20;18;16;15;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;2;17;9;14;38;5716223
38;5716223;22;3;20;18;16;15;25;26;11;19;5;13;12;4;24;23;21;1;8;6;7;10;2;17;9;14
22;3;20;18;16;15;25;26;11;19;5;13;12;4;24;23;21;2;8;6;7;10;1;17;9;14;38;5788927
38;5788927;22;3;20;18;16;15;25;26;11;19;5;13;12;4;24;23;21;2;8;6;7;10;1;17;9;14
22;3;20;18;16;15;25;26;11;19;5;12;13;4;24;23;21;2;8;6;7;10;1;17;9;14;38;5787814
38;5787814;22;3;20;18;16;15;25;26;11;19;5;12;13;4;24;23;21;2;8;6;7;10;1;17;9;14
22;3;20;18;16;15;25;26;11;19;5;12;7;4;24;23;21;2;8;6;13;10;1;17;9;14;38;5786636
38;5786636;22;3;20;18;16;15;25;26;11;19;5;12;7;4;24;23;21;2;8;6;13;10;1;17;9;14
22;3;20;18;16;15;25;26;11;19;5;12;7;4;24;23;21;2;8;14;13;10;1;17;9;6;38;5824035
38;5824035;22;3;20;18;16;15;25;26;11;19;5;12;7;4;24;23;21;2;8;14;13;10;1;17;9;6
22;3;20;18;16;15;25;26;11;5;19;12;7;4;24;23;21;2;8;14;13;10;1;17;9;6;38;5765412
38;5765412;22;3;20;18;16;15;25;26;11;5;19;12;7;4;24;23;21;2;8;14;13;10;1;17;9;6
22;3;20;18;16;15;25;26;11;5;19;12;7;4;24;23;21;2;8;14;13;6;1;17;9;10;38;5768286
38;5768286;22;3;20;18;16;15;25;26;11;5;19;12;7;4;24;23;21;2;8;14;13;6;1;17;9;10
22;3;20;8;16;15;25;26;11;5;19;12;7;4;24;23;21;2;18;14;13;6;1;17;9;10;38;5789607
38;5789607;22;3;20;8;16;15;25;26;11;5;19;12;7;4;24;23;21;2;18;14;13;6;1;17;9;10
22;3;20;8;16;15;25;26;11;5;19;12;7;17;24;23;21;2;18;14;13;6;1;4;9;10;38;5818225
38;5818225;22;3;20;8;16;15;25;26;11;5;19;12;7;17;24;23;21;2;18;14;13;6;1;4;9;10
22;20;3;8;16;15;25;26;11;5;19;12;7;17;24;23;21;2;18;14;13;6;1;4;9;10;38;5817069
38;5817069;22;20;3;8;16;15;25;26;11;5;19;12;7;17;24;23;21;2;18;14;13;6;1;4;9;10
22;20;3;8;16;15;25;26;11;5;19;13;7;17;24;23;21;2;18;14;12;6;1;4;9;10;38;5837883
38;5837883;22;20;3;8;16;15;25;26;11;5;19;13;7;17;24;23;21;2;18;14;12;6;1;4;9;10
22;20;3;8;16;15;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;9;10;38;5839522
38;5839522;22;20;3;8;16;15;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;9;10
22;20;3;8;9;15;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;16;10;38;5924699
38;5924699;22;20;3;8;9;15;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;16;10
15;20;3;8;9;22;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;16;10;38;5958069
38;5958069;15;20;3;8;9;22;25;26;11;18;19;13;7;17;24;23;21;2;5;14;12;6;1;4;16;10
15;20;3;8;9;22;25;26;11;18;19;10;7;17;24;23;21;2;5;14;12;6;1;4;16;13;38;5962516
39;5962516;15;20;3;8;9;22;25;26;11;18;19;10;7;17;24;23;21;2;5;14;12;6;1;4;16;13
15;20;3;19;9;22;25;26;11;18;8;10;7;17;24;23;21;2;5;14;12;6;1;4;16;13;39;5945218
39;5945218;15;20;3;19;9;22;25;26;11;18;8;10;7;17;24;23;21;2;5;14;12;6;1;4;16;13
15;20;3;19;9;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;12;26;1;4;16;13;39;5947220
39;5947220;15;20;3;19;9;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;12;26;1;4;16;13
15;20;3;19;16;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;12;26;1;4;9;13;39;5870228
39;5870228;15;20;3;19;16;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;12;26;1;4;9;13
15;20;3;19;16;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;26;12;1;4;9;13;39;5867673
39;5867673;15;20;3;19;16;22;25;6;11;18;8;10;7;17;24;23;21;2;5;14;26;12;1;4;9;13
15;20;3;23;16;22;25;6;11;18;8;10;7;17;24;19;21;2;5;14;26;12;1;4;9;13;39;5845873
39;5845873;15;20;3;23;16;22;25;6;11;18;8;10;7;17;24;19;21;2;5;14;26;12;1;4;9;13
15;20;3;23;16;22;25;6;11;18;8;9;7;17;24;19;21;2;5;14;26;12;1;4;10;13;39;5828623
39;5828623;15;20;3;23;16;22;25;6;11;18;8;9;7;17;24;19;21;2;5;14;26;12;1;4;10;13
15;20;3;23;16;22;25;10;11;18;8;9;7;17;24;19;21;2;5;14;26;12;1;4;6;13;39;5833594
39;5833594;15;20;3;23;16;22;25;10;11;18;8;9;7;17;24;19;21;2;5;14;26;12;1;4;6;13
15;20;3;23;16;22;25;10;8;18;11;9;7;17;24;19;21;2;5;14;26;12;1;4;6;13;39;5846616
39;5846616;15;20;3;23;16;22;25;10;8;18;11;9;7;17;24;19;21;2;5;14;26;12;1;4;6;13
15;20;3;23;16;22;25;10;8;18;11;9;6;17;24;19;21;2;5;14;26;12;1;4;7;13;39;5853082
39;5853082;15;20;3;23;16;22;25;10;8;18;11;9;6;17;24;19;21;2;5;14;26;12;1;4;7;13
15;20;3;23;11;22;25;10;8;18;16;9;6;17;24;19;21;2;5;14;26;12;1;4;7;13;39;5859349
39;5859349;15;20;3;23;11;22;25;10;8;18;16;9;6;17;24;19;21;2;5;14;26;12;1;4;7;13
15;20;3;23;11;22;25;10;8;18;16;9;6;4;24;19;21;2;5;14;26;12;1;17;7;13;39;5826152
39;5826152;15;20;3;23;11;22;25;10;8;18;16;9;6;4;24;19;21;2;5;14;26;12;1;17;7;13
15;20;3;23;11;22;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;7;5;39;5935645
39;5935645;15;20;3;23;11;22;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;7;5
15;20;22;23;11;3;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;7;5;39;5966231
39;5966231;15;20;22;23;11;3;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;7;5
15;20;22;23;11;7;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;3;5;39;6015116
39;6015116;15;20;22;23;11;7;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;23;7;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;3;5;39;6015096
39;6015096;15;20;22;11;23;7;25;10;8;18;16;9;6;4;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;23;7;25;10;8;18;9;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5;39;6006526
39;6006526;15;20;22;11;23;7;25;10;8;18;9;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;9;7;25;10;8;18;23;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5;39;6049220
39;6049220;15;20;22;11;9;7;25;10;8;18;23;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;9;7;25;10;8;18;4;16;6;23;24;19;21;2;13;14;26;12;1;17;3;5;39;6068162
39;6068162;15;20;22;11;9;7;25;10;8;18;4;16;6;23;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;9;7;25;10;8;18;23;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5;39;6049220
39;6049220;15;20;22;11;9;7;25;10;8;18;23;16;6;4;24;19;21;2;13;14;26;12;1;17;3;5
15;20;22;11;9;7;25;10;13;18;23;16;6;4;24;19;21;2;8;14;26;12;1;17;3;5;39;6012474
40;6012474;15;20;22;11;9;7;25;10;13;18;23;16;6;4;24;19;21;2;8;14;26;12;1;17;3;5
15;20;22;11;9;7;25;10;13;18;23;16;6;4;1;19;21;2;8;14;26;12;24;17;3;5;40;5987789
40;5987789;15;20;22;11;9;7;25;10;13;18;23;16;6;4;1;19;21;2;8;14;26;12;24;17;3;5
4;20;22;11;9;7;25;10;13;18;23;16;6;15;1;19;21;2;8;14;26;12;24;17;3;5;40;6005695
40;6005695;4;20;22;11;9;7;25;10;13;18;23;16;6;15;1;19;21;2;8;14;26;12;24;17;3;5
4;20;22;2;9;7;25;10;13;18;23;16;6;15;1;19;21;11;8;14;26;12;24;17;3;5;40;5979832
40;5979832;4;20;22;2;9;7;25;10;13;18;23;16;6;15;1;19;21;11;8;14;26;12;24;17;3;5
4;20;22;2;9;7;25;10;13;18;16;23;6;15;1;19;21;11;8;14;26;12;24;17;3;5;40;5982568
40;5982568;4;20;22;2;9;7;25;10;13;18;16;23;6;15;1;19;21;11;8;14;26;12;24;17;3;5
4;20;22;2;9;7;18;10;13;25;16;23;6;15;1;19;21;11;8;14;26;12;24;17;3;5;40;6093119
40;6093119;4;20;22;2;9;7;18;10;13;25;16;23;6;15;1;19;21;11;8;14;26;12;24;17;3;5
4;20;22;1;9;7;18;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5;40;6093583
40;6093583;4;20;22;1;9;7;18;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5
7;20;22;1;9;4;18;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5;40;6093712
40;6093712;7;20;22;1;9;4;18;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5
7;20;22;1;18;4;9;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5;40;6052601
40;6052601;7;20;22;1;18;4;9;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;5
7;20;5;1;18;4;9;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;22;40;6068619
40;6068619;7;20;5;1;18;4;9;10;13;25;16;23;6;15;2;19;21;11;8;14;26;12;24;17;3;22
7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;2;12;24;17;3;22;40;6062650
40;6062650;7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;2;12;24;17;3;22
7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;17;2;12;24;14;3;22;40;6069216
40;6069216;7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;17;2;12;24;14;3;22
7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;2;12;24;17;3;22;40;6062650
40;6062650;7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;2;12;24;17;3;22
7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;12;2;24;17;3;22;40;6072461
40;6072461;7;20;5;1;18;4;9;10;13;25;16;23;6;15;26;19;21;11;8;14;12;2;24;17;3;22
7;20;9;1;18;4;5;10;13;25;16;23;6;15;26;19;21;11;8;14;12;2;24;17;3;22;40;5895379
40;5895379;7;20;9;1;18;4;5;10;13;25;16;23;6;15;26;19;21;11;8;14;12;2;24;17;3;22
7;20;9;1;18;4;5;10;13;25;16;23;6;15;24;19;21;11;8;14;12;2;26;17;3;22;40;5901548
40;5901548;7;20;9;1;18;4;5;10;13;25;16;23;6;15;24;19;21;11;8;14;12;2;26;17;3;22
7;20;9;8;18;4;5;10;13;25;16;23;6;15;24;19;21;11;1;14;12;2;26;17;3;22;40;5841456
40;5841456;7;20;9;8;18;4;5;10;13;25;16;23;6;15;24;19;21;11;1;14;12;2;26;17;3;22
7;20;9;8;18;4;5;10;13;25;16;23;6;15;24;12;21;11;1;14;19;2;26;17;3;22;40;5870124
40;5870124;7;20;9;8;18;4;5;10;13;25;16;23;6;15;24;12;21;11;1;14;19;2;26;17;3;22
7;20;9;1;18;4;5;10;13;25;16;23;6;15;24;12;21;11;8;14;19;2;26;17;3;22;40;5921664
40;5921664;7;20;9;1;18;4;5;10;13;25;16;23;6;15;24;12;21;11;8;14;19;2;26;17;3;22
7;20;9;1;18;4;5;10;13;25;16;3;6;15;24;12;21;11;8;14;19;2;26;17;23;22;40;5938679
40;5938679;7;20;9;1;18;4;5;10;13;25;16;3;6;15;24;12;21;11;8;14;19;2;26;17;23;22
7;20;9;1;18;4;5;10;22;25;16;3;6;15;24;12;21;11;8;14;19;2;26;17;23;13;40;5953117
41;5953117;7;20;9;1;18;4;5;10;22;25;16;3;6;15;24;12;21;11;8;14;19;2;26;17;23;13
7;19;9;1;18;4;5;10;22;25;16;3;6;15;24;12;21;11;8;14;20;2;26;17;23;13;41;5965396
41;5965396;7;19;9;1;18;4;5;10;22;25;16;3;6;15;24;12;21;11;8;14;20;2;26;17;23;13
7;19;9;1;18;4;5;10;22;25;16;3;6;15;24;2;21;11;8;14;20;12;26;17;23;13;41;6016553
41;6016553;7;19;9;1;18;4;5;10;22;25;16;3;6;15;24;2;21;11;8;14;20;12;26;17;23;13
7;19;23;1;18;4;5;10;22;25;16;3;6;15;24;2;21;11;8;14;20;12;26;17;9;13;41;6044281
41;6044281;7;19;23;1;18;4;5;10;22;25;16;3;6;15;24;2;21;11;8;14;20;12;26;17;9;13
7;19;23;1;18;4;5;10;22;25;16;3;24;15;6;2;21;11;8;14;20;12;26;17;9;13;41;6055320
41;6055320;7;19;23;1;18;4;5;10;22;25;16;3;24;15;6;2;21;11;8;14;20;12;26;17;9;13
7;19;8;1;18;4;5;10;22;25;16;3;24;15;6;2;21;11;23;14;20;12;26;17;9;13;41;6132613
41;6132613;7;19;8;1;18;4;5;10;22;25;16;3;24;15;6;2;21;11;23;14;20;12;26;17;9;13
7;19;8;1;18;4;5;22;10;25;16;3;24;15;6;2;21;11;23;14;20;12;26;17;9;13;41;6132533
41;6132533;7;19;8;1;18;4;5;22;10;25;16;3;24;15;6;2;21;11;23;14;20;12;26;17;9;13
7;19;8;1;26;4;5;22;10;25;16;3;24;15;6;2;21;11;23;14;20;12;18;17;9;13;41;6170656
41;6170656;7;19;8;1;26;4;5;22;10;25;16;3;24;15;6;2;21;11;23;14;20;12;18;17;9;13
7;19;8;1;11;4;5;22;10;25;16;3;24;15;6;2;21;26;23;14;20;12;18;17;9;13;41;6191471
41;6191471;7;19;8;1;11;4;5;22;10;25;16;3;24;15;6;2;21;26;23;14;20;12;18;17;9;13
7;19;11;1;8;4;5;22;10;25;16;3;24;15;6;2;21;26;23;14;20;12;18;17;9;13;41;6194733
41;6194733;7;19;11;1;8;4;5;22;10;25;16;3;24;15;6;2;21;26;23;14;20;12;18;17;9;13
7;19;11;1;8;4;5;22;10;25;16;3;23;15;6;2;21;26;24;14;20;12;18;17;9;13;41;6181580
41;6181580;7;19;11;1;8;4;5;22;10;25;16;3;23;15;6;2;21;26;24;14;20;12;18;17;9;13
7;19;11;1;8;4;5;22;10;25;16;3;23;15;6;21;2;26;24;14;20;12;18;17;9;13;41;6188834
41;6188834;7;19;11;1;8;4;5;22;10;25;16;3;23;15;6;21;2;26;24;14;20;12;18;17;9;13
7;19;11;1;8;26;5;22;10;25;16;3;23;15;6;21;2;4;24;14;20;12;18;17;9;13;41;6172545
41;6172545;7;19;11;1;8;26;5;22;10;25;16;3;23;15;6;21;2;4;24;14;20;12;18;17;9;13
7;19;11;1;8;26;5;18;10;25;16;3;23;15;6;21;2;4;24;14;20;12;22;17;9;13;41;6150265
41;6150265;7;19;11;1;8;26;5;18;10;25;16;3;23;15;6;21;2;4;24;14;20;12;22;17;9;13
7;19;11;1;8;26;5;18;10;25;16;3;23;15;6;21;12;4;24;14;20;2;22;17;9;13;41;6127205
41;6127205;7;19;11;1;8;26;5;18;10;25;16;3;23;15;6;21;12;4;24;14;20;2;22;17;9;13
7;19;11;1;8;26;5;18;10;25;13;3;23;15;6;21;12;4;24;14;20;2;22;17;9;16;41;6091981
41;6091981;7;19;11;1;8;26;5;18;10;25;13;3;23;15;6;21;12;4;24;14;20;2;22;17;9;16
7;19;11;1;8;26;5;18;10;25;13;23;3;15;6;21;12;4;24;14;20;2;22;17;9;16;41;6071261
41;6071261;7;19;11;1;8;26;5;18;10;25;13;23;3;15;6;21;12;4;24;14;20;2;22;17;9;16
7;19;11;1;8;26;18;5;10;25;13;23;3;15;6;21;12;4;24;14;20;2;22;17;9;16;41;6005802
41;6005802;7;19;11;1;8;26;18;5;10;25;13;23;3;15;6;21;12;4;24;14;20;2;22;17;9;16
7;19;11;1;8;26;18;5;10;17;13;23;3;15;6;21;12;4;24;14;20;2;22;25;9;16;41;6006936
41;6006936;7;19;11;1;8;26;18;5;10;17;13;23;3;15;6;21;12;4;24;14;20;2;22;25;9;16
7;19;11;25;8;26;18;5;10;17;13;23;3;15;6;21;12;4;24;14;20;2;22;1;9;16;41;6040105
41;6040105;7;19;11;25;8;26;18;5;10;17;13;23;3;15;6;21;12;4;24;14;20;2;22;1;9;16
7;19;11;25;8;26;21;5;10;17;13;23;3;15;6;18;12;4;24;14;20;2;22;1;9;16;41;6019153
42;6019153;7;19;11;25;8;26;21;5;10;17;13;23;3;15;6;18;12;4;24;14;20;2;22;1;9;16
7;19;11;25;8;12;21;5;10;17;13;23;3;15;6;18;26;4;24;14;20;2;22;1;9;16;42;6043363
42;6043363;7;19;11;25;8;12;21;5;10;17;13;23;3;15;6;18;26;4;24;14;20;2;22;1;9;16
