"X1";"X5827148";"X4";"X8";"X22";"X24";"X10";"X14";"X26";"X11";"X20";"X25";"X6";"X19";"X5";"X17";"X18";"X2";"X13";"X9";"X21";"X1.1";"X23";"X12";"X3";"X7";"X16";"X15"
63;5954434;22;5;20;8;15;25;9;13;23;24;14;4;26;17;6;19;1;21;12;11;3;7;18;10;16;2
22;5;20;8;15;24;9;13;23;25;14;4;26;17;6;19;1;21;12;11;3;7;18;10;16;2;63;5954472
63;5954472;22;5;20;8;15;24;9;13;23;25;14;4;26;17;6;19;1;21;12;11;3;7;18;10;16;2
26;5;20;8;15;24;9;13;23;25;14;4;22;17;6;19;1;21;12;11;3;7;18;10;16;2;63;5957789
63;5957789;26;5;20;8;15;24;9;13;23;25;14;4;22;17;6;19;1;21;12;11;3;7;18;10;16;2
26;5;20;8;15;24;9;13;23;25;14;1;22;17;6;19;4;21;12;11;3;7;18;10;16;2;63;5946589
63;5946589;26;5;20;8;15;24;9;13;23;25;14;1;22;17;6;19;4;21;12;11;3;7;18;10;16;2
26;5;20;8;9;24;15;13;23;25;14;1;22;17;6;19;4;21;12;11;3;7;18;10;16;2;63;5986689
63;5946589;26;5;20;8;15;24;9;13;23;25;14;1;22;17;6;19;4;21;12;11;3;7;18;10;16;2
26;5;20;8;15;24;9;7;23;25;14;1;22;17;6;19;4;21;12;11;3;13;18;10;16;2;63;5902482
63;5902482;26;5;20;8;15;24;9;7;23;25;14;1;22;17;6;19;4;21;12;11;3;13;18;10;16;2
26;5;20;8;15;24;9;16;23;25;14;1;22;17;6;19;4;21;12;11;3;13;18;10;7;2;63;5909404
63;5909404;26;5;20;8;15;24;9;16;23;25;14;1;22;17;6;19;4;21;12;11;3;13;18;10;7;2
26;5;20;8;15;24;9;16;23;25;13;1;22;17;6;19;4;21;12;11;3;14;18;10;7;2;63;6037227
63;6037227;26;5;20;8;15;24;9;16;23;25;13;1;22;17;6;19;4;21;12;11;3;14;18;10;7;2
26;5;20;8;15;24;9;16;23;25;13;18;22;17;6;19;4;21;12;11;3;14;1;10;7;2;63;6037790
63;6037790;26;5;20;8;15;24;9;16;23;25;13;18;22;17;6;19;4;21;12;11;3;14;1;10;7;2
26;5;20;8;15;24;9;16;23;25;13;18;22;17;6;19;4;21;12;11;3;14;2;10;7;1;63;5996010
63;5996010;26;5;20;8;15;24;9;16;23;25;13;18;22;17;6;19;4;21;12;11;3;14;2;10;7;1
26;5;20;8;15;24;9;16;23;25;13;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6;63;6033572
63;6033572;26;5;20;8;15;24;9;16;23;25;13;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6
26;5;20;8;15;24;23;16;9;25;13;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6;63;6020153
63;6020153;26;5;20;8;15;24;23;16;9;25;13;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6
26;5;20;8;15;24;13;16;9;25;23;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6;63;6032500
63;6032500;26;5;20;8;15;24;13;16;9;25;23;18;22;17;1;19;4;21;12;11;3;14;2;10;7;6
26;5;20;8;15;24;13;16;3;25;23;18;22;17;1;19;4;21;12;11;9;14;2;10;7;6;63;6173439
63;6173439;26;5;20;8;15;24;13;16;3;25;23;18;22;17;1;19;4;21;12;11;9;14;2;10;7;6
26;5;20;8;15;24;1;16;3;25;23;18;22;17;13;19;4;21;12;11;9;14;2;10;7;6;63;6182513
63;6182513;26;5;20;8;15;24;1;16;3;25;23;18;22;17;13;19;4;21;12;11;9;14;2;10;7;6
26;5;20;13;15;24;1;16;3;25;23;18;22;17;8;19;4;21;12;11;9;14;2;10;7;6;63;6181187
63;6181187;26;5;20;13;15;24;1;16;3;25;23;18;22;17;8;19;4;21;12;11;9;14;2;10;7;6
26;5;20;13;15;24;1;16;3;25;23;18;22;17;8;19;4;10;12;11;9;14;2;21;7;6;63;6252453
63;6252453;26;5;20;13;15;24;1;16;3;25;23;18;22;17;8;19;4;10;12;11;9;14;2;21;7;6
26;5;20;13;22;24;1;16;3;25;23;18;15;17;8;19;4;10;12;11;9;14;2;21;7;6;63;6227639
63;6227639;26;5;20;13;22;24;1;16;3;25;23;18;15;17;8;19;4;10;12;11;9;14;2;21;7;6
26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;2;16;7;6;63;6177060
64;6177060;26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;2;16;7;6
26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;6;16;7;2;64;6163990
64;6163990;26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;6;16;7;2
26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;16;6;7;2;64;6163990
64;6163990;26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;9;14;16;6;7;2
26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;7;14;16;6;9;2;64;6055419
64;6055419;26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;11;7;14;16;6;9;2
26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;2;7;14;16;6;9;11;64;6063801
64;6063801;26;5;20;13;22;24;1;21;3;25;23;18;15;17;8;19;4;10;12;2;7;14;16;6;9;11
26;5;20;13;22;24;1;21;3;18;23;25;15;17;8;19;4;10;12;2;7;14;16;6;9;11;64;5981373
64;5981373;26;5;20;13;22;24;1;21;3;18;23;25;15;17;8;19;4;10;12;2;7;14;16;6;9;11
26;5;20;8;22;24;1;21;3;18;23;25;15;17;13;19;4;10;12;2;7;14;16;6;9;11;64;5981776
64;5981776;26;5;20;8;22;24;1;21;3;18;23;25;15;17;13;19;4;10;12;2;7;14;16;6;9;11
26;5;20;8;7;24;1;21;3;18;23;25;15;17;13;19;4;10;12;2;22;14;16;6;9;11;64;5941342
64;5941342;26;5;20;8;7;24;1;21;3;18;23;25;15;17;13;19;4;10;12;2;22;14;16;6;9;11
26;5;20;8;7;24;1;21;3;4;23;25;15;17;13;19;18;10;12;2;22;14;16;6;9;11;64;5945997
64;5945997;26;5;20;8;7;24;1;21;3;4;23;25;15;17;13;19;18;10;12;2;22;14;16;6;9;11
16;5;20;8;7;24;1;21;3;4;23;25;15;17;13;19;18;10;12;2;22;14;26;6;9;11;64;5946468
64;5946468;16;5;20;8;7;24;1;21;3;4;23;25;15;17;13;19;18;10;12;2;22;14;26;6;9;11
21;5;20;8;7;24;1;16;3;4;23;25;15;17;13;19;18;10;12;2;22;14;26;6;9;11;64;5995876
64;5995876;21;5;20;8;7;24;1;16;3;4;23;25;15;17;13;19;18;10;12;2;22;14;26;6;9;11
21;5;20;8;7;24;1;16;12;4;23;25;15;17;13;19;18;10;3;2;22;14;26;6;9;11;64;5983000
64;5983000;21;5;20;8;7;24;1;16;12;4;23;25;15;17;13;19;18;10;3;2;22;14;26;6;9;11
21;5;20;8;7;24;1;16;12;4;11;25;15;17;13;19;18;10;3;2;22;14;26;6;9;23;64;5974050
64;5974050;21;5;20;8;7;24;1;16;12;4;11;25;15;17;13;19;18;10;3;2;22;14;26;6;9;23
21;5;20;8;7;24;2;16;12;4;11;25;15;17;13;19;18;10;3;1;22;14;26;6;9;23;64;6012628
64;6012628;21;5;20;8;7;24;2;16;12;4;11;25;15;17;13;19;18;10;3;1;22;14;26;6;9;23
21;5;20;8;7;24;2;16;12;4;11;25;15;6;13;19;18;10;3;1;22;14;26;17;9;23;64;5993247
64;5993247;21;5;20;8;7;24;2;16;12;4;11;25;15;6;13;19;18;10;3;1;22;14;26;17;9;23
21;5;20;8;7;24;2;16;12;25;11;4;15;6;13;19;18;10;3;1;22;14;26;17;9;23;64;6014786
64;6014786;21;5;20;8;7;24;2;16;12;25;11;4;15;6;13;19;18;10;3;1;22;14;26;17;9;23
21;5;20;8;7;24;16;2;12;25;11;4;15;6;13;19;18;10;3;1;22;14;26;17;9;23;64;6017534
64;6017534;21;5;20;8;7;24;16;2;12;25;11;4;15;6;13;19;18;10;3;1;22;14;26;17;9;23
21;5;20;8;7;24;16;2;12;25;26;4;15;6;13;19;18;10;3;1;22;14;11;17;9;23;64;6014578
64;6014578;21;5;20;8;7;24;16;2;12;25;26;4;15;6;13;19;18;10;3;1;22;14;11;17;9;23
21;5;20;8;7;26;16;2;12;25;24;4;15;6;13;19;18;10;3;1;22;14;11;17;9;23;64;6012018
64;6012018;21;5;20;8;7;26;16;2;12;25;24;4;15;6;13;19;18;10;3;1;22;14;11;17;9;23
21;5;20;8;3;26;16;2;12;25;24;4;15;6;13;19;18;10;7;1;22;14;11;17;9;23;64;6019651
64;6019651;21;5;20;8;3;26;16;2;12;25;24;4;15;6;13;19;18;10;7;1;22;14;11;17;9;23
21;5;23;8;3;26;16;2;12;25;24;4;15;6;13;19;18;10;7;1;22;14;11;17;9;20;64;6025678
65;6025678;21;5;23;8;3;26;16;2;12;25;24;4;15;6;13;19;18;10;7;1;22;14;11;17;9;20
21;5;10;8;3;26;16;2;12;25;24;4;15;6;13;19;18;23;7;1;22;14;11;17;9;20;65;6019224
65;6019224;21;5;10;8;3;26;16;2;12;25;24;4;15;6;13;19;18;23;7;1;22;14;11;17;9;20
21;5;10;8;3;26;16;2;12;25;14;4;15;6;13;19;18;23;7;1;22;24;11;17;9;20;65;5893800
65;5893800;21;5;10;8;3;26;16;2;12;25;14;4;15;6;13;19;18;23;7;1;22;24;11;17;9;20
21;4;10;8;3;26;16;2;12;25;14;5;15;6;13;19;18;23;7;1;22;24;11;17;9;20;65;5872414
65;5872414;21;4;10;8;3;26;16;2;12;25;14;5;15;6;13;19;18;23;7;1;22;24;11;17;9;20
21;4;10;8;3;26;17;2;12;25;14;5;15;6;13;19;18;23;7;1;22;24;11;16;9;20;65;5866635
65;5866635;21;4;10;8;3;26;17;2;12;25;14;5;15;6;13;19;18;23;7;1;22;24;11;16;9;20
21;4;10;8;3;26;17;2;12;25;14;5;18;6;13;19;15;23;7;1;22;24;11;16;9;20;65;5863852
65;5863852;21;4;10;8;3;26;17;2;12;25;14;5;18;6;13;19;15;23;7;1;22;24;11;16;9;20
21;20;10;8;3;26;17;2;12;25;14;5;18;6;13;19;15;23;7;1;22;24;11;16;9;4;65;5812475
65;5812475;21;20;10;8;3;26;17;2;12;25;14;5;18;6;13;19;15;23;7;1;22;24;11;16;9;4
21;20;10;8;3;19;17;2;12;25;14;5;18;6;13;26;15;23;7;1;22;24;11;16;9;4;65;5840648
65;5812475;21;20;10;8;3;26;17;2;12;25;14;5;18;6;13;19;15;23;7;1;22;24;11;16;9;4
21;20;10;8;3;26;17;2;12;25;14;5;7;6;13;19;15;23;18;1;22;24;11;16;9;4;65;5810611
65;5810611;21;20;10;8;3;26;17;2;12;25;14;5;7;6;13;19;15;23;18;1;22;24;11;16;9;4
21;20;10;17;3;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;24;11;16;9;4;65;5756945
65;5756945;21;20;10;17;3;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;24;11;16;9;4
21;20;10;17;3;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;4;11;16;9;24;65;5774312
65;5774312;21;20;10;17;3;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;4;11;16;9;24
21;20;10;17;11;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;4;3;16;9;24;65;5776040
65;5776040;21;20;10;17;11;26;8;2;12;25;14;5;7;6;13;19;15;23;18;1;22;4;3;16;9;24
21;20;10;17;11;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;7;4;3;16;9;24;65;5833847
65;5833847;21;20;10;17;11;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;7;4;3;16;9;24
21;20;10;17;7;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;11;4;3;16;9;24;65;5801371
65;5801371;21;20;10;17;7;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;11;4;3;16;9;24
21;20;7;17;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;11;4;3;16;9;24;65;5801600
65;5801600;21;20;7;17;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;1;11;4;3;16;9;24
21;20;7;17;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;4;3;16;9;24;65;5776587
65;5776587;21;20;7;17;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;4;3;16;9;24
21;20;7;4;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;17;3;16;9;24;65;5764367
65;5764367;21;20;7;4;10;26;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;17;3;16;9;24
21;20;7;4;10;24;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;17;3;16;9;26;65;5762485
65;5762485;21;20;7;4;10;24;8;2;12;25;14;5;22;6;13;19;15;23;18;11;1;17;3;16;9;26
21;20;7;4;5;24;8;2;12;25;14;10;22;6;13;19;15;23;18;11;1;17;3;16;9;26;65;5857934
65;5857934;21;20;7;4;5;24;8;2;12;25;14;10;22;6;13;19;15;23;18;11;1;17;3;16;9;26
21;20;7;4;5;16;8;2;12;25;14;10;22;6;13;19;15;23;18;11;1;17;3;24;9;26;65;5857396
65;5857396;21;20;7;4;5;16;8;2;12;25;14;10;22;6;13;19;15;23;18;11;1;17;3;24;9;26
21;20;7;4;5;15;8;2;12;25;14;10;22;6;13;19;16;23;18;11;1;17;3;24;9;26;65;5870061
66;5870061;21;20;7;4;5;15;8;2;12;25;14;10;22;6;13;19;16;23;18;11;1;17;3;24;9;26
2;20;7;4;5;15;8;21;12;25;14;10;22;6;13;19;16;23;18;11;1;17;3;24;9;26;66;5832537
66;5832537;2;20;7;4;5;15;8;21;12;25;14;10;22;6;13;19;16;23;18;11;1;17;3;24;9;26
2;20;7;4;5;15;8;3;12;25;14;10;22;6;13;19;16;23;18;11;1;17;21;24;9;26;66;5936989
66;5936989;2;20;7;4;5;15;8;3;12;25;14;10;22;6;13;19;16;23;18;11;1;17;21;24;9;26
2;20;7;4;5;15;8;3;12;25;14;10;22;6;13;19;16;23;18;11;9;17;21;24;1;26;66;6003004
66;6003004;2;20;7;4;5;15;8;3;12;25;14;10;22;6;13;19;16;23;18;11;9;17;21;24;1;26
2;20;7;4;5;15;8;3;12;25;13;10;22;6;14;19;16;23;18;11;9;17;21;24;1;26;66;6130581
66;6130581;2;20;7;4;5;15;8;3;12;25;13;10;22;6;14;19;16;23;18;11;9;17;21;24;1;26
2;20;7;4;5;15;8;3;12;25;13;10;22;6;23;19;16;14;18;11;9;17;21;24;1;26;66;5945273
66;5945273;2;20;7;4;5;15;8;3;12;25;13;10;22;6;23;19;16;14;18;11;9;17;21;24;1;26
2;20;7;4;5;15;8;3;11;25;13;10;22;6;23;19;16;14;18;12;9;17;21;24;1;26;66;5986710
66;5986710;2;20;7;4;5;15;8;3;11;25;13;10;22;6;23;19;16;14;18;12;9;17;21;24;1;26
2;20;7;4;13;15;8;3;11;25;5;10;22;6;23;19;16;14;18;12;9;17;21;24;1;26;66;5864190
66;5864190;2;20;7;4;13;15;8;3;11;25;5;10;22;6;23;19;16;14;18;12;9;17;21;24;1;26
22;20;7;4;13;15;8;3;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;24;1;26;66;5840637
66;5840637;22;20;7;4;13;15;8;3;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;24;1;26
22;20;24;4;13;15;8;3;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;1;26;66;5847372
66;5847372;22;20;24;4;13;15;8;3;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;1;26
22;20;24;4;13;15;8;1;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;3;26;66;5913448
66;5913448;22;20;24;4;13;15;8;1;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;3;26
22;20;24;4;13;1;8;15;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;3;26;66;5908094
66;5908094;22;20;24;4;13;1;8;15;11;25;5;10;2;6;23;19;16;14;18;12;9;17;21;7;3;26
22;20;24;21;13;1;8;15;11;25;5;10;2;6;23;19;16;14;18;12;9;17;4;7;3;26;66;5904313
66;5904313;22;20;24;21;13;1;8;15;11;25;5;10;2;6;23;19;16;14;18;12;9;17;4;7;3;26
22;20;24;21;18;1;8;15;11;25;5;10;2;6;23;19;16;14;13;12;9;17;4;7;3;26;66;5986804
66;5986804;22;20;24;21;18;1;8;15;11;25;5;10;2;6;23;19;16;14;13;12;9;17;4;7;3;26
22;20;24;21;18;1;8;15;11;25;5;10;2;6;23;19;16;14;13;3;9;17;4;7;12;26;66;5867667
66;5867667;22;20;24;21;18;1;8;15;11;25;5;10;2;6;23;19;16;14;13;3;9;17;4;7;12;26
22;20;24;21;18;1;13;15;11;25;5;10;2;6;23;19;16;14;8;3;9;17;4;7;12;26;66;5869843
66;5869843;22;20;24;21;18;1;13;15;11;25;5;10;2;6;23;19;16;14;8;3;9;17;4;7;12;26
22;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;9;17;4;7;12;26;66;5866968
66;5866968;22;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;9;17;4;7;12;26
22;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;26;17;4;7;12;9;66;5784330
66;5784330;22;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;26;17;4;7;12;9
26;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;22;17;4;7;12;9;66;5774954
66;5774954;26;20;16;21;18;1;13;15;11;25;5;10;2;6;23;19;24;14;8;3;22;17;4;7;12;9
26;20;16;21;18;1;13;15;11;25;5;10;2;6;23;22;24;14;8;3;19;17;4;7;12;9;66;5865627
66;5865627;26;20;16;21;18;1;13;15;11;25;5;10;2;6;23;22;24;14;8;3;19;17;4;7;12;9
26;20;16;21;18;1;13;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9;66;5858889
67;5858889;26;20;16;21;18;1;13;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9
9;20;16;21;18;1;13;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;26;67;5979748
67;5858889;26;20;16;21;18;1;13;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9
13;20;16;21;18;1;26;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9;67;5831341
67;5831341;13;20;16;21;18;1;26;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9
13;20;16;26;18;1;21;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9;67;5799515
67;5799515;13;20;16;26;18;1;21;15;11;25;5;6;2;10;23;22;24;14;8;3;19;17;4;7;12;9
13;20;16;26;18;1;21;15;11;25;5;6;2;10;23;22;24;14;8;12;19;17;4;7;3;9;67;5788017
67;5788017;13;20;16;26;18;1;21;15;11;25;5;6;2;10;23;22;24;14;8;12;19;17;4;7;3;9
13;20;16;26;18;1;21;15;11;25;5;6;2;22;23;10;24;14;8;12;19;17;4;7;3;9;67;5779575
67;5779575;13;20;16;26;18;1;21;15;11;25;5;6;2;22;23;10;24;14;8;12;19;17;4;7;3;9
13;20;16;26;18;1;21;15;24;25;5;6;2;22;23;10;11;14;8;12;19;17;4;7;3;9;67;5777189
67;5777189;13;20;16;26;18;1;21;15;24;25;5;6;2;22;23;10;11;14;8;12;19;17;4;7;3;9
13;20;16;26;18;1;21;15;24;25;5;22;2;6;23;10;11;14;8;12;19;17;4;7;3;9;67;5776952
67;5776952;13;20;16;26;18;1;21;15;24;25;5;22;2;6;23;10;11;14;8;12;19;17;4;7;3;9
13;20;16;7;18;1;21;15;24;25;5;22;2;6;23;10;11;14;8;12;19;17;4;26;3;9;67;5768661
67;5768661;13;20;16;7;18;1;21;15;24;25;5;22;2;6;23;10;11;14;8;12;19;17;4;26;3;9
13;20;16;7;18;1;21;5;24;25;15;22;2;6;23;10;11;14;8;12;19;17;4;26;3;9;67;5838721
67;5838721;13;20;16;7;18;1;21;5;24;25;15;22;2;6;23;10;11;14;8;12;19;17;4;26;3;9
23;20;16;7;18;1;21;5;24;25;15;22;2;6;13;10;11;14;8;12;19;17;4;26;3;9;67;5839391
67;5839391;23;20;16;7;18;1;21;5;24;25;15;22;2;6;13;10;11;14;8;12;19;17;4;26;3;9
23;20;16;7;18;1;21;5;24;25;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;9;67;5837506
67;5837506;23;20;16;7;18;1;21;5;24;25;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;9
23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;25;67;5817707
67;5817707;23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;25
23;20;9;7;18;1;21;5;24;16;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;25;67;5851496
67;5817707;23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;8;4;19;17;12;26;3;25
23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;19;8;12;26;3;25;67;5824405
67;5824405;23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;19;8;12;26;3;25
23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;3;8;12;26;19;25;67;5871773
67;5824405;23;20;16;7;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;19;8;12;26;3;25
7;20;16;23;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;19;8;12;26;3;25;67;5820924
67;5820924;7;20;16;23;18;1;21;5;24;9;15;22;2;6;13;10;11;14;17;4;19;8;12;26;3;25
17;20;16;23;18;1;21;5;24;9;15;22;2;6;13;10;11;14;7;4;19;8;12;26;3;25;67;5831250
67;5831250;17;20;16;23;18;1;21;5;24;9;15;22;2;6;13;10;11;14;7;4;19;8;12;26;3;25
17;20;16;23;18;1;21;5;24;9;15;22;2;6;7;10;11;14;13;4;19;8;12;26;3;25;67;5829808
67;5829808;17;20;16;23;18;1;21;5;24;9;15;22;2;6;7;10;11;14;13;4;19;8;12;26;3;25
17;20;16;23;18;1;19;5;24;9;15;22;2;6;7;10;11;14;13;4;21;8;12;26;3;25;67;5869378
67;5869378;17;20;16;23;18;1;19;5;24;9;15;22;2;6;7;10;11;14;13;4;21;8;12;26;3;25
22;20;16;23;18;1;19;5;24;9;15;17;2;6;7;10;11;14;13;4;21;8;12;26;3;25;67;5880713
68;5880713;22;20;16;23;18;1;19;5;24;9;15;17;2;6;7;10;11;14;13;4;21;8;12;26;3;25
22;20;16;23;18;1;19;5;24;9;15;17;2;6;7;25;11;14;13;4;21;8;12;26;3;10;68;5883580
68;5883580;22;20;16;23;18;1;19;5;24;9;15;17;2;6;7;25;11;14;13;4;21;8;12;26;3;10
22;20;16;23;18;8;19;5;24;9;15;17;2;6;7;25;11;14;13;4;21;1;12;26;3;10;68;6063326
68;5883580;22;20;16;23;18;1;19;5;24;9;15;17;2;6;7;25;11;14;13;4;21;8;12;26;3;10
22;13;16;23;18;1;19;5;24;9;15;17;2;6;7;25;11;14;20;4;21;8;12;26;3;10;68;5869637
68;5869637;22;13;16;23;18;1;19;5;24;9;15;17;2;6;7;25;11;14;20;4;21;8;12;26;3;10
22;13;16;23;18;1;19;5;6;9;15;17;2;24;7;25;11;14;20;4;21;8;12;26;3;10;68;5882910
68;5882910;22;13;16;23;18;1;19;5;6;9;15;17;2;24;7;25;11;14;20;4;21;8;12;26;3;10
22;13;16;23;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;12;26;3;10;68;5828168
68;5828168;22;13;16;23;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;12;26;3;10
23;13;16;22;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;12;26;3;10;68;5819311
68;5819311;23;13;16;22;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;12;26;3;10
23;13;16;22;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;10;26;3;12;68;5880342
68;5880342;23;13;16;22;18;1;19;5;6;9;15;17;14;24;7;25;11;2;20;4;21;8;10;26;3;12
23;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;4;21;8;10;26;3;12;68;5879317
68;5879317;23;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;4;21;8;10;26;3;12
23;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;26;21;8;10;4;3;12;68;5885776
68;5885776;23;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;26;21;8;10;4;3;12
26;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;23;21;8;10;4;3;12;68;5883797
68;5883797;26;13;16;17;18;1;19;5;6;9;15;22;14;24;7;25;11;2;20;23;21;8;10;4;3;12
26;6;16;17;18;1;19;5;13;9;15;22;14;24;7;25;11;2;20;23;21;8;10;4;3;12;68;5902727
68;5902727;26;6;16;17;18;1;19;5;13;9;15;22;14;24;7;25;11;2;20;23;21;8;10;4;3;12
26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;19;21;8;10;4;3;12;68;5849659
68;5849659;26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;19;21;8;10;4;3;12
26;6;16;17;18;1;23;5;13;9;15;22;10;24;7;25;11;2;20;19;21;8;14;4;3;12;68;5897313
68;5849659;26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;19;21;8;10;4;3;12
20;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;26;19;21;8;10;4;3;12;68;5903177
68;5849659;26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;19;21;8;10;4;3;12
26;6;16;17;18;1;23;5;13;9;15;22;14;24;3;25;11;2;20;19;21;8;10;4;7;12;68;5930824
68;5849659;26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;19;21;8;10;4;3;12
26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;21;19;8;10;4;3;12;68;5844723
68;5844723;26;6;16;17;18;1;23;5;13;9;15;22;14;24;7;25;11;2;20;21;19;8;10;4;3;12
26;6;13;17;18;1;23;5;16;9;15;22;14;24;7;25;11;2;20;21;19;8;10;4;3;12;68;5819400
68;5819400;26;6;13;17;18;1;23;5;16;9;15;22;14;24;7;25;11;2;20;21;19;8;10;4;3;12
26;6;21;17;18;1;23;5;16;9;15;22;14;24;7;25;11;2;20;13;19;8;10;4;3;12;68;5840583
68;5840583;26;6;21;17;18;1;23;5;16;9;15;22;14;24;7;25;11;2;20;13;19;8;10;4;3;12
26;6;21;17;18;1;23;5;9;16;15;22;14;24;7;25;11;2;20;13;19;8;10;4;3;12;68;5859903
68;5859903;26;6;21;17;18;1;23;5;9;16;15;22;14;24;7;25;11;2;20;13;19;8;10;4;3;12
26;6;21;17;18;1;23;5;9;16;15;22;14;24;7;25;11;4;20;13;19;8;10;2;3;12;68;5863846
69;5863846;26;6;21;17;18;1;23;5;9;16;15;22;14;24;7;25;11;4;20;13;19;8;10;2;3;12
26;6;25;17;18;1;23;5;9;16;15;22;14;24;7;21;11;4;20;13;19;8;10;2;3;12;69;5823034
69;5823034;26;6;25;17;18;1;23;5;9;16;15;22;14;24;7;21;11;4;20;13;19;8;10;2;3;12
