"X1";"X5986393";"X6";"X2";"X19";"X16";"X24";"X5";"X18";"X23";"X7";"X25";"X1.1";"X15";"X22";"X17";"X13";"X14";"X11";"X9";"X21";"X26";"X20";"X10";"X3";"X4";"X12";"X8"
25;8;7;22;2;23;17;26;4;21;5;1;20;24;12;13;11;10;14;18;6;19;3;15;9;16;16;5921018
16;5921018;25;8;7;22;2;23;17;26;4;21;5;1;20;24;12;13;11;10;14;18;6;19;3;15;9;16
25;8;7;22;2;23;17;26;4;9;5;1;20;24;12;13;11;10;14;18;6;19;3;15;21;16;16;5902100
16;5902100;25;8;7;22;2;23;17;26;4;9;5;1;20;24;12;13;11;10;14;18;6;19;3;15;21;16
25;8;7;22;2;23;17;26;4;9;5;1;20;24;16;13;11;10;14;18;6;19;3;15;21;12;16;5896620
16;5896620;25;8;7;22;2;23;17;26;4;9;5;1;20;24;16;13;11;10;14;18;6;19;3;15;21;12
25;8;7;22;2;23;17;26;21;9;5;1;20;24;16;13;11;10;14;18;6;19;3;15;4;12;16;5930144
16;5930144;25;8;7;22;2;23;17;26;21;9;5;1;20;24;16;13;11;10;14;18;6;19;3;15;4;12
25;8;7;13;2;23;17;26;21;9;5;1;20;24;16;22;11;10;14;18;6;19;3;15;4;12;16;5923838
16;5923838;25;8;7;13;2;23;17;26;21;9;5;1;20;24;16;22;11;10;14;18;6;19;3;15;4;12
25;8;12;13;2;23;17;26;21;9;5;1;20;24;16;22;11;10;14;18;6;19;3;15;4;7;16;5957612
16;5957612;25;8;12;13;2;23;17;26;21;9;5;1;20;24;16;22;11;10;14;18;6;19;3;15;4;7
25;8;12;13;2;23;17;26;21;9;5;10;20;24;16;22;11;1;14;18;6;19;3;15;4;7;16;5909353
16;5909353;25;8;12;13;2;23;17;26;21;9;5;10;20;24;16;22;11;1;14;18;6;19;3;15;4;7
25;8;12;1;2;23;17;26;21;9;5;10;20;24;16;22;11;13;14;18;6;19;3;15;4;7;16;5968201
16;5968201;25;8;12;1;2;23;17;26;21;9;5;10;20;24;16;22;11;13;14;18;6;19;3;15;4;7
25;8;12;1;2;23;17;26;21;9;5;20;10;24;16;22;11;13;14;18;6;19;3;15;4;7;16;5958310
16;5958310;25;8;12;1;2;23;17;26;21;9;5;20;10;24;16;22;11;13;14;18;6;19;3;15;4;7
25;8;12;1;2;23;17;26;21;13;5;20;10;24;16;22;11;9;14;18;6;19;3;15;4;7;16;5928263
16;5928263;25;8;12;1;2;23;17;26;21;13;5;20;10;24;16;22;11;9;14;18;6;19;3;15;4;7
25;8;12;1;2;23;17;26;5;13;21;20;10;24;16;22;11;9;14;18;6;19;3;15;4;7;16;5999904
16;5999904;25;8;12;1;2;23;17;26;5;13;21;20;10;24;16;22;11;9;14;18;6;19;3;15;4;7
25;8;20;1;2;23;17;26;5;13;21;12;10;24;16;22;11;9;14;18;6;19;3;15;4;7;16;6047612
16;6047612;25;8;20;1;2;23;17;26;5;13;21;12;10;24;16;22;11;9;14;18;6;19;3;15;4;7
25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;9;14;18;6;19;26;15;4;7;16;5980809
16;5980809;25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;9;14;18;6;19;26;15;4;7
25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;14;9;18;6;19;26;15;4;7;16;5932269
16;5932269;25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;14;9;18;6;19;26;15;4;7
25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;4;9;18;6;19;26;15;14;7;16;6029022
16;6029022;25;8;20;1;2;23;17;3;5;13;21;12;10;24;16;22;11;4;9;18;6;19;26;15;14;7
25;22;20;1;2;23;17;3;5;13;21;12;10;24;16;8;11;4;9;18;6;19;26;15;14;7;16;6056961
16;6056961;25;22;20;1;2;23;17;3;5;13;21;12;10;24;16;8;11;4;9;18;6;19;26;15;14;7
25;19;20;1;2;23;17;3;5;13;21;12;10;24;16;8;11;4;9;18;6;22;26;15;14;7;16;6011772
17;6011772;25;19;20;1;2;23;17;3;5;13;21;12;10;24;16;8;11;4;9;18;6;22;26;15;14;7
25;19;20;1;18;23;17;3;5;13;21;12;10;24;16;8;11;4;9;2;6;22;26;15;14;7;17;6010716
17;6010716;25;19;20;1;18;23;17;3;5;13;21;12;10;24;16;8;11;4;9;2;6;22;26;15;14;7
25;19;20;1;18;23;17;3;5;13;21;12;10;24;16;8;14;4;9;2;6;22;26;15;11;7;17;5889386
17;5889386;25;19;20;1;18;23;17;3;5;13;21;12;10;24;16;8;14;4;9;2;6;22;26;15;11;7
25;19;20;1;18;23;17;2;5;13;21;12;10;24;16;8;14;4;9;3;6;22;26;15;11;7;17;5864989
17;5864989;25;19;20;1;18;23;17;2;5;13;21;12;10;24;16;8;14;4;9;3;6;22;26;15;11;7
25;19;20;1;18;23;17;2;5;13;9;12;10;24;16;8;14;4;21;3;6;22;26;15;11;7;17;5819142
17;5819142;25;19;20;1;18;23;17;2;5;13;9;12;10;24;16;8;14;4;21;3;6;22;26;15;11;7
25;19;3;1;18;23;17;2;5;13;9;12;10;24;16;8;14;4;21;20;6;22;26;15;11;7;17;5838058
17;5838058;25;19;3;1;18;23;17;2;5;13;9;12;10;24;16;8;14;4;21;20;6;22;26;15;11;7
25;19;3;1;18;23;17;2;5;13;9;12;10;24;26;8;14;4;21;20;6;22;16;15;11;7;17;5847491
17;5847491;25;19;3;1;18;23;17;2;5;13;9;12;10;24;26;8;14;4;21;20;6;22;16;15;11;7
25;19;3;1;18;23;17;2;15;13;9;12;10;24;26;8;14;4;21;20;6;22;16;5;11;7;17;6001204
17;6001204;25;19;3;1;18;23;17;2;15;13;9;12;10;24;26;8;14;4;21;20;6;22;16;5;11;7
25;17;3;1;18;23;19;2;15;13;9;12;10;24;26;8;14;4;21;20;6;22;16;5;11;7;17;5912339
17;5912339;25;17;3;1;18;23;19;2;15;13;9;12;10;24;26;8;14;4;21;20;6;22;16;5;11;7
25;17;3;1;18;23;19;2;15;13;16;12;10;24;26;8;14;4;21;20;6;22;9;5;11;7;17;5967737
17;5967737;25;17;3;1;18;23;19;2;15;13;16;12;10;24;26;8;14;4;21;20;6;22;9;5;11;7
25;17;3;1;18;20;19;2;15;13;16;12;10;24;26;8;14;4;21;23;6;22;9;5;11;7;17;5925056
17;5925056;25;17;3;1;18;20;19;2;15;13;16;12;10;24;26;8;14;4;21;23;6;22;9;5;11;7
25;17;3;1;18;20;19;2;15;13;16;12;26;24;10;8;14;4;21;23;6;22;9;5;11;7;17;5921570
17;5921570;25;17;3;1;18;20;19;2;15;13;16;12;26;24;10;8;14;4;21;23;6;22;9;5;11;7
25;17;3;1;21;20;19;2;15;13;16;12;26;24;10;8;14;4;18;23;6;22;9;5;11;7;17;5761850
17;5761850;25;17;3;1;21;20;19;2;15;13;16;12;26;24;10;8;14;4;18;23;6;22;9;5;11;7
25;13;3;1;21;20;19;2;15;17;16;12;26;24;10;8;14;4;18;23;6;22;9;5;11;7;17;5798949
17;5798949;25;13;3;1;21;20;19;2;15;17;16;12;26;24;10;8;14;4;18;23;6;22;9;5;11;7
25;13;3;1;21;20;19;2;15;17;16;12;22;24;10;8;14;4;18;23;6;26;9;5;11;7;17;5799320
17;5799320;25;13;3;1;21;20;19;2;15;17;16;12;22;24;10;8;14;4;18;23;6;26;9;5;11;7
25;13;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;23;6;26;9;5;11;7;17;5795147
17;5795147;25;13;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;23;6;26;9;5;11;7
25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;23;6;26;9;5;13;7;17;5764973
17;5764973;25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;23;6;26;9;5;13;7
25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;13;6;26;9;5;23;7;17;5786669
17;5786669;25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;13;6;26;9;5;23;7
25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;5;4;18;13;6;26;9;15;23;7;17;5854042
17;5786669;25;11;3;1;21;20;19;2;14;17;16;12;22;24;10;8;15;4;18;13;6;26;9;5;23;7
25;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;13;6;26;9;5;23;7;17;5821446
17;5821446;25;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;13;6;26;9;5;23;7
25;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;9;6;26;13;5;23;7;17;5857387
18;5857387;25;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;9;6;26;13;5;23;7
5;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;9;6;26;13;25;23;7;18;5877458
18;5877458;5;11;3;1;21;20;19;10;14;17;16;12;22;24;2;8;15;4;18;9;6;26;13;25;23;7
5;11;3;22;21;20;19;10;14;17;16;12;1;24;2;8;15;4;18;9;6;26;13;25;23;7;18;5840504
18;5840504;5;11;3;22;21;20;19;10;14;17;16;12;1;24;2;8;15;4;18;9;6;26;13;25;23;7
5;11;3;22;21;20;1;10;14;17;16;12;19;24;2;8;15;4;18;9;6;26;13;25;23;7;18;5881659
18;5881659;5;11;3;22;21;20;1;10;14;17;16;12;19;24;2;8;15;4;18;9;6;26;13;25;23;7
5;2;3;22;21;20;1;10;14;17;16;12;19;24;11;8;15;4;18;9;6;26;13;25;23;7;18;5881295
18;5881295;5;2;3;22;21;20;1;10;14;17;16;12;19;24;11;8;15;4;18;9;6;26;13;25;23;7
5;2;3;22;21;20;1;10;14;17;16;12;19;7;11;8;15;4;18;9;6;26;13;25;23;24;18;5861160
18;5861160;5;2;3;22;21;20;1;10;14;17;16;12;19;7;11;8;15;4;18;9;6;26;13;25;23;24
5;2;3;22;21;20;12;10;14;17;16;1;19;7;11;8;15;4;18;9;6;26;13;25;23;24;18;5814013
18;5814013;5;2;3;22;21;20;12;10;14;17;16;1;19;7;11;8;15;4;18;9;6;26;13;25;23;24
5;2;3;22;21;20;12;10;14;17;16;1;24;7;11;8;15;4;18;9;6;26;13;25;23;19;18;5867016
18;5867016;5;2;3;22;21;20;12;10;14;17;16;1;24;7;11;8;15;4;18;9;6;26;13;25;23;19
5;2;3;22;21;20;12;10;14;17;16;24;1;7;11;8;15;4;18;9;6;26;13;25;23;19;18;5861907
18;5861907;5;2;3;22;21;20;12;10;14;17;16;24;1;7;11;8;15;4;18;9;6;26;13;25;23;19
5;2;3;22;21;20;12;10;14;17;16;19;1;7;11;8;15;4;18;9;6;26;13;25;23;24;18;5810843
18;5810843;5;2;3;22;21;20;12;10;14;17;16;19;1;7;11;8;15;4;18;9;6;26;13;25;23;24
5;2;3;22;21;20;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;26;13;25;23;24;18;5846027
18;5846027;5;2;3;22;21;20;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;26;13;25;23;24
13;2;3;22;21;20;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;26;5;25;23;24;18;5859677
18;5859677;13;2;3;22;21;20;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;26;5;25;23;24
13;2;3;22;21;26;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;20;5;25;23;24;18;5956857
18;5956857;13;2;3;22;21;26;12;10;14;17;16;19;1;4;11;8;15;7;18;9;6;20;5;25;23;24
13;2;3;22;21;17;12;10;14;26;16;19;1;4;11;8;15;7;18;9;6;20;5;25;23;24;18;5955251
18;5955251;13;2;3;22;21;17;12;10;14;26;16;19;1;4;11;8;15;7;18;9;6;20;5;25;23;24
13;2;3;22;21;17;12;10;14;26;16;9;1;4;11;8;15;7;18;19;6;20;5;25;23;24;18;5910002
18;5910002;13;2;3;22;21;17;12;10;14;26;16;9;1;4;11;8;15;7;18;19;6;20;5;25;23;24
13;2;3;22;10;17;12;21;14;26;16;9;1;4;11;8;15;7;18;19;6;20;5;25;23;24;18;5887931
18;5887931;13;2;3;22;10;17;12;21;14;26;16;9;1;4;11;8;15;7;18;19;6;20;5;25;23;24
13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;19;6;20;5;25;23;24;18;5899993
18;5899993;13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;19;6;20;5;25;23;24
13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;23;6;20;5;25;19;24;18;5821048
18;5821048;13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;23;6;20;5;25;19;24
13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;25;6;20;5;23;19;24;18;5817143
18;5817143;13;2;3;22;10;17;12;21;14;7;16;9;1;4;11;8;15;26;18;25;6;20;5;23;19;24
13;2;3;21;10;17;12;22;14;7;16;9;1;4;11;8;15;26;18;25;6;20;5;23;19;24;18;5809425
18;5809425;13;2;3;21;10;17;12;22;14;7;16;9;1;4;11;8;15;26;18;25;6;20;5;23;19;24
13;8;3;21;10;17;12;22;14;7;16;9;1;4;11;2;15;26;18;25;6;20;5;23;19;24;18;5861438
19;5861438;13;8;3;21;10;17;12;22;14;7;16;9;1;4;11;2;15;26;18;25;6;20;5;23;19;24
13;8;3;21;10;17;12;22;14;7;16;9;1;23;11;2;15;26;18;25;6;20;5;4;19;24;19;5849746
19;5849746;13;8;3;21;10;17;12;22;14;7;16;9;1;23;11;2;15;26;18;25;6;20;5;4;19;24
13;8;26;21;10;17;12;22;14;7;16;9;1;23;11;2;15;3;18;25;6;20;5;4;19;24;19;5811145
19;5811145;13;8;26;21;10;17;12;22;14;7;16;9;1;23;11;2;15;3;18;25;6;20;5;4;19;24
13;8;26;21;10;17;12;22;14;7;19;9;1;23;11;2;15;3;18;25;6;20;5;4;16;24;19;5821478
19;5821478;13;8;26;21;10;17;12;22;14;7;19;9;1;23;11;2;15;3;18;25;6;20;5;4;16;24
13;8;9;21;10;17;12;22;14;7;19;26;1;23;11;2;15;3;18;25;6;20;5;4;16;24;19;5913418
19;5821478;13;8;26;21;10;17;12;22;14;7;19;9;1;23;11;2;15;3;18;25;6;20;5;4;16;24
13;8;26;21;10;17;15;22;14;7;19;9;1;23;11;2;12;3;18;25;6;20;5;4;16;24;19;5834876
19;5834876;13;8;26;21;10;17;15;22;14;7;19;9;1;23;11;2;12;3;18;25;6;20;5;4;16;24
13;8;26;21;10;17;15;22;14;7;19;5;1;23;11;2;12;3;18;25;6;20;9;4;16;24;19;5755941
19;5755941;13;8;26;21;10;17;15;22;14;7;19;5;1;23;11;2;12;3;18;25;6;20;9;4;16;24
13;8;26;21;10;17;15;22;14;7;12;5;1;23;11;2;19;3;18;25;6;20;9;4;16;24;19;5741456
19;5741456;13;8;26;21;10;17;15;22;14;7;12;5;1;23;11;2;19;3;18;25;6;20;9;4;16;24
13;8;26;21;10;25;15;22;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;4;16;24;19;5740867
19;5740867;13;8;26;21;10;25;15;22;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;4;16;24
13;22;26;21;10;25;15;8;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;4;16;24;19;5739759
19;5739759;13;22;26;21;10;25;15;8;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;4;16;24
13;4;26;21;10;25;15;8;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;22;16;24;19;5785750
19;5785750;13;4;26;21;10;25;15;8;14;7;12;5;1;23;11;2;19;3;18;17;6;20;9;22;16;24
13;4;26;21;10;25;15;8;14;7;12;5;1;20;11;2;19;3;18;17;6;23;9;22;16;24;19;5742329
19;5742329;13;4;26;21;10;25;15;8;14;7;12;5;1;20;11;2;19;3;18;17;6;23;9;22;16;24
13;4;26;21;10;25;15;8;14;7;12;3;1;20;11;2;19;5;18;17;6;23;9;22;16;24;19;5680051
19;5680051;13;4;26;21;10;25;15;8;14;7;12;3;1;20;11;2;19;5;18;17;6;23;9;22;16;24
13;4;26;21;22;25;15;8;14;7;12;3;1;20;11;2;19;5;18;17;6;23;9;10;16;24;19;5683076
19;5683076;13;4;26;21;22;25;15;8;14;7;12;3;1;20;11;2;19;5;18;17;6;23;9;10;16;24
13;4;26;21;22;25;15;2;14;7;12;3;1;20;11;8;19;5;18;17;6;23;9;10;16;24;19;5685170
19;5685170;13;4;26;21;22;25;15;2;14;7;12;3;1;20;11;8;19;5;18;17;6;23;9;10;16;24
13;4;26;21;22;25;15;2;9;7;12;3;1;20;11;8;19;5;18;17;6;23;14;10;16;24;19;5672654
19;5672654;13;4;26;21;22;25;15;2;9;7;12;3;1;20;11;8;19;5;18;17;6;23;14;10;16;24
13;4;26;21;8;25;15;2;9;7;12;3;1;20;11;22;19;5;18;17;6;23;14;10;16;24;19;5722948
19;5722948;13;4;26;21;8;25;15;2;9;7;12;3;1;20;11;22;19;5;18;17;6;23;14;10;16;24
13;4;26;21;8;25;15;2;9;7;23;3;1;20;11;22;19;5;18;17;6;12;14;10;16;24;19;5747650
19;5747650;13;4;26;21;8;25;15;2;9;7;23;3;1;20;11;22;19;5;18;17;6;12;14;10;16;24
13;4;26;21;8;25;22;2;9;7;23;3;1;20;11;15;19;5;18;17;6;12;14;10;16;24;19;5746416
19;5746416;13;4;26;21;8;25;22;2;9;7;23;3;1;20;11;15;19;5;18;17;6;12;14;10;16;24
13;4;26;21;8;25;22;2;9;7;12;3;1;20;11;15;19;5;18;17;6;23;14;10;16;24;19;5721714
19;5721714;13;4;26;21;8;25;22;2;9;7;12;3;1;20;11;15;19;5;18;17;6;23;14;10;16;24
13;4;26;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;17;6;23;14;10;16;2;19;5701288
20;5701288;13;4;26;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;17;6;23;14;10;16;2
13;4;26;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;23;6;17;14;10;16;2;20;5696306
20;5696306;13;4;26;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;23;6;17;14;10;16;2
13;4;14;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;23;6;17;26;10;16;2;20;5660655
20;5660655;13;4;14;21;8;25;22;24;9;7;12;3;1;20;11;15;19;5;18;23;6;17;26;10;16;2
13;11;14;21;8;25;22;24;9;7;12;3;1;20;4;15;19;5;18;23;6;17;26;10;16;2;20;5657917
20;5657917;13;11;14;21;8;25;22;24;9;7;12;3;1;20;4;15;19;5;18;23;6;17;26;10;16;2
13;11;14;21;8;25;22;24;9;2;12;3;1;20;4;15;19;5;18;23;6;17;26;10;16;7;20;5663627
20;5663627;13;11;14;21;8;25;22;24;9;2;12;3;1;20;4;15;19;5;18;23;6;17;26;10;16;7
13;11;14;20;8;25;22;24;9;2;12;3;1;21;4;15;19;5;18;23;6;17;26;10;16;7;20;5668185
20;5668185;13;11;14;20;8;25;22;24;9;2;12;3;1;21;4;15;19;5;18;23;6;17;26;10;16;7
13;11;14;20;8;25;22;24;9;2;12;3;1;21;23;15;19;5;18;4;6;17;26;10;16;7;20;5678964
20;5678964;13;11;14;20;8;25;22;24;9;2;12;3;1;21;23;15;19;5;18;4;6;17;26;10;16;7
13;11;14;20;8;25;22;24;9;2;12;15;1;21;23;3;19;5;18;4;6;17;26;10;16;7;20;5662914
20;5662914;13;11;14;20;8;25;22;24;9;2;12;15;1;21;23;3;19;5;18;4;6;17;26;10;16;7
13;11;14;19;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;6;17;26;10;16;7;20;5613774
20;5613774;13;11;14;19;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;6;17;26;10;16;7
17;11;14;19;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;6;13;26;10;16;7;20;5626065
20;5626065;17;11;14;19;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;6;13;26;10;16;7
17;11;14;6;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;19;13;26;10;16;7;20;5637915
20;5637915;17;11;14;6;8;25;22;24;9;2;12;15;1;21;23;3;20;5;18;4;19;13;26;10;16;7
17;11;14;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;26;10;16;7;20;5648480
20;5648480;17;11;14;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;26;10;16;7
17;11;14;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;16;7;20;5648480
20;5648480;17;11;14;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;16;7
14;11;17;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;16;7;20;5658997
20;5658997;14;11;17;6;8;25;24;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;16;7
14;11;17;6;8;25;16;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;24;7;20;5658633
20;5658633;14;11;17;6;8;25;16;22;9;2;12;15;1;21;23;3;20;5;18;4;19;13;10;26;24;7
14;11;17;6;8;25;16;5;9;2;12;15;1;21;23;3;20;22;18;4;19;13;10;26;24;7;20;5768345
20;5768345;14;11;17;6;8;25;16;5;9;2;12;15;1;21;23;3;20;22;18;4;19;13;10;26;24;7
23;11;17;6;8;25;16;5;9;2;12;15;1;21;14;3;20;22;18;4;19;13;10;26;24;7;20;5751941
20;5751941;23;11;17;6;8;25;16;5;9;2;12;15;1;21;14;3;20;22;18;4;19;13;10;26;24;7
23;11;17;6;8;25;16;5;9;20;12;15;1;21;14;3;2;22;18;4;19;13;10;26;24;7;20;5773032
20;5773032;23;11;17;6;8;25;16;5;9;20;12;15;1;21;14;3;2;22;18;4;19;13;10;26;24;7
23;11;17;6;24;25;16;5;9;20;12;15;1;21;14;3;2;22;18;4;19;13;10;26;8;7;20;5858116
20;5858116;23;11;17;6;24;25;16;5;9;20;12;15;1;21;14;3;2;22;18;4;19;13;10;26;8;7
23;11;17;6;24;25;16;5;9;20;12;15;1;21;18;3;2;22;14;4;19;13;10;26;8;7;20;5872279
20;5872279;23;11;17;6;24;25;16;5;9;20;12;15;1;21;18;3;2;22;14;4;19;13;10;26;8;7
23;11;17;6;24;25;16;5;9;20;12;15;1;14;18;3;2;22;21;4;19;13;10;26;8;7;20;5800410
21;5800410;23;11;17;6;24;25;16;5;9;20;12;15;1;14;18;3;2;22;21;4;19;13;10;26;8;7
23;11;17;6;22;25;16;5;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;7;21;5795270
21;5795270;23;11;17;6;22;25;16;5;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;7
23;11;17;6;22;25;5;16;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;7;21;5869313
21;5869313;23;11;17;6;22;25;5;16;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;7
23;11;7;6;22;25;5;16;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;17;21;5815248
21;5815248;23;11;7;6;22;25;5;16;9;20;12;15;1;14;18;3;2;24;21;4;19;13;10;26;8;17
23;11;7;6;22;25;5;16;9;20;12;15;1;14;18;10;2;24;21;4;19;13;3;26;8;17;21;5772915
21;5772915;23;11;7;6;22;25;5;16;9;20;12;15;1;14;18;10;2;24;21;4;19;13;3;26;8;17
23;11;7;6;22;25;5;16;9;8;12;15;1;14;18;10;2;24;21;4;19;13;3;26;20;17;21;5804836
21;5804836;23;11;7;6;22;25;5;16;9;8;12;15;1;14;18;10;2;24;21;4;19;13;3;26;20;17
23;11;7;6;22;25;5;19;9;8;12;15;1;14;18;10;2;24;21;4;16;13;3;26;20;17;21;5830372
21;5830372;23;11;7;6;22;25;5;19;9;8;12;15;1;14;18;10;2;24;21;4;16;13;3;26;20;17
23;9;7;6;22;25;5;19;11;8;12;15;1;14;18;10;2;24;21;4;16;13;3;26;20;17;21;5823342
21;5823342;23;9;7;6;22;25;5;19;11;8;12;15;1;14;18;10;2;24;21;4;16;13;3;26;20;17
23;9;7;6;22;25;5;19;11;8;10;15;1;14;18;12;2;24;21;4;16;13;3;26;20;17;21;5851823
21;5851823;23;9;7;6;22;25;5;19;11;8;10;15;1;14;18;12;2;24;21;4;16;13;3;26;20;17
23;9;7;6;22;25;14;19;11;8;10;15;1;5;18;12;2;24;21;4;16;13;3;26;20;17;21;5805108
21;5805108;23;9;7;6;22;25;14;19;11;8;10;15;1;5;18;12;2;24;21;4;16;13;3;26;20;17
23;9;7;6;22;25;14;19;11;8;10;15;1;5;18;12;2;21;24;4;16;13;3;26;20;17;21;5804628
21;5804628;23;9;7;6;22;25;14;19;11;8;10;15;1;5;18;12;2;21;24;4;16;13;3;26;20;17
23;9;7;6;22;25;14;2;11;8;10;15;1;5;18;12;19;21;24;4;16;13;3;26;20;17;21;5802035
21;5802035;23;9;7;6;22;25;14;2;11;8;10;15;1;5;18;12;19;21;24;4;16;13;3;26;20;17
23;9;7;15;22;25;14;2;11;8;10;6;1;5;18;12;19;21;24;4;16;13;3;26;20;17;21;5814328
21;5814328;23;9;7;15;22;25;14;2;11;8;10;6;1;5;18;12;19;21;24;4;16;13;3;26;20;17
23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;21;24;4;16;13;3;26;20;17;21;5803033
21;5803033;23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;21;24;4;16;13;3;26;20;17
23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;21;24;4;26;13;3;16;20;17;21;5809019
21;5809019;23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;21;24;4;26;13;3;16;20;17
23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;16;24;4;26;13;3;21;20;17;21;5834626
21;5834626;23;9;7;15;18;25;14;2;11;8;10;6;1;5;22;12;19;16;24;4;26;13;3;21;20;17
23;9;7;15;18;25;14;2;11;8;10;6;24;5;22;12;19;16;1;4;26;13;3;21;20;17;21;5826599
21;5826599;23;9;7;15;18;25;14;2;11;8;10;6;24;5;22;12;19;16;1;4;26;13;3;21;20;17
23;9;7;15;18;25;14;2;11;8;10;6;24;26;22;12;19;16;1;4;5;13;3;21;20;17;21;6092344
21;6092344;23;9;7;15;18;25;14;2;11;8;10;6;24;26;22;12;19;16;1;4;5;13;3;21;20;17
23;9;7;15;13;25;14;2;11;8;10;6;24;26;22;12;19;16;1;4;5;18;3;21;20;17;21;6125766
21;6125766;23;9;7;15;13;25;14;2;11;8;10;6;24;26;22;12;19;16;1;4;5;18;3;21;20;17
23;9;7;15;13;25;14;2;11;8;10;6;24;26;22;20;19;16;1;4;5;18;3;21;12;17;21;6106653
21;6106653;23;9;7;15;13;25;14;2;11;8;10;6;24;26;22;20;19;16;1;4;5;18;3;21;12;17
23;9;16;15;13;25;14;2;11;8;10;6;24;26;22;20;19;7;1;4;5;18;3;21;12;17;21;6065809
22;6065809;23;9;16;15;13;25;14;2;11;8;10;6;24;26;22;20;19;7;1;4;5;18;3;21;12;17
23;9;16;15;13;25;14;10;11;8;2;6;24;26;22;20;19;7;1;4;5;18;3;21;12;17;22;6086560
22;6086560;23;9;16;15;13;25;14;10;11;8;2;6;24;26;22;20;19;7;1;4;5;18;3;21;12;17
23;9;16;15;13;25;14;10;11;8;2;6;24;3;22;20;19;7;1;4;5;18;26;21;12;17;22;6060976
22;6060976;23;9;16;15;13;25;14;10;11;8;2;6;24;3;22;20;19;7;1;4;5;18;26;21;12;17
23;22;16;15;13;25;14;10;11;8;2;6;24;3;9;20;19;7;1;4;5;18;26;21;12;17;22;6014525
