"X1";"X36734";"X11";"X12";"X4";"X2";"X6";"X5";"X10";"X8";"X9";"X1.1";"X3";"X7"
9;7;4;3;5;2;1;6;11;10;12;8;33;36224
33;36224;9;7;4;3;5;2;1;6;11;10;12;8
9;7;4;3;6;2;1;5;11;10;12;8;33;28252
33;28252;9;7;4;3;6;2;1;5;11;10;12;8
9;3;4;7;6;2;1;5;11;10;12;8;33;40376
33;28252;9;7;4;3;6;2;1;5;11;10;12;8
9;7;4;11;6;2;1;5;3;10;12;8;33;29470
33;29470;9;7;4;11;6;2;1;5;3;10;12;8
9;2;4;11;6;7;1;5;3;10;12;8;33;29440
33;29440;9;2;4;11;6;7;1;5;3;10;12;8
9;2;4;11;6;7;12;5;3;10;1;8;33;31986
33;31986;9;2;4;11;6;7;12;5;3;10;1;8
9;2;4;11;6;5;12;7;3;10;1;8;33;39986
33;31986;9;2;4;11;6;7;12;5;3;10;1;8
11;2;4;9;6;7;12;5;3;10;1;8;33;37258
33;31986;9;2;4;11;6;7;12;5;3;10;1;8
9;2;4;11;6;7;12;1;3;10;5;8;33;27482
33;27482;9;2;4;11;6;7;12;1;3;10;5;8
9;2;4;11;6;12;7;1;3;10;5;8;33;26520
33;26520;9;2;4;11;6;12;7;1;3;10;5;8
9;2;4;11;6;7;12;1;3;10;5;8;33;27482
33;27482;9;2;4;11;6;7;12;1;3;10;5;8
4;2;9;11;6;7;12;1;3;10;5;8;33;25572
33;25572;4;2;9;11;6;7;12;1;3;10;5;8
4;2;9;11;6;7;12;5;3;10;1;8;33;27836
33;27836;4;2;9;11;6;7;12;5;3;10;1;8
4;2;9;11;6;7;12;10;3;5;1;8;33;28710
33;28710;4;2;9;11;6;7;12;10;3;5;1;8
4;8;9;11;6;7;12;10;3;5;1;2;33;43452
33;28710;4;2;9;11;6;7;12;10;3;5;1;8
4;1;9;11;6;7;12;10;3;5;2;8;33;24496
33;24496;4;1;9;11;6;7;12;10;3;5;2;8
4;1;9;11;6;3;12;10;7;5;2;8;33;29922
34;29922;4;1;9;11;6;3;12;10;7;5;2;8
7;1;9;11;6;3;12;10;4;5;2;8;34;33710
34;33710;7;1;9;11;6;3;12;10;4;5;2;8
9;1;7;11;6;3;12;10;4;5;2;8;34;39052
34;39052;9;1;7;11;6;3;12;10;4;5;2;8
9;1;6;11;7;3;12;10;4;5;2;8;34;40074
34;40074;9;1;6;11;7;3;12;10;4;5;2;8
9;1;6;11;12;3;7;10;4;5;2;8;34;43126
34;43126;9;1;6;11;12;3;7;10;4;5;2;8
9;1;6;11;12;4;7;10;3;5;2;8;34;40402
34;40402;9;1;6;11;12;4;7;10;3;5;2;8
9;7;6;11;12;4;1;10;3;5;2;8;34;34754
34;34754;9;7;6;11;12;4;1;10;3;5;2;8
9;7;6;11;10;4;1;12;3;5;2;8;34;48300
34;34754;9;7;6;11;12;4;1;10;3;5;2;8
9;7;6;11;12;4;8;10;3;5;2;1;34;36090
34;36090;9;7;6;11;12;4;8;10;3;5;2;1
9;7;10;11;12;4;8;6;3;5;2;1;34;43590
34;36090;9;7;6;11;12;4;8;10;3;5;2;1
9;11;6;7;12;4;8;10;3;5;2;1;34;40498
34;36090;9;7;6;11;12;4;8;10;3;5;2;1
9;7;6;11;12;10;8;4;3;5;2;1;34;43450
34;36090;9;7;6;11;12;4;8;10;3;5;2;1
9;11;6;7;12;4;8;10;3;5;2;1;34;40498
34;40498;9;11;6;7;12;4;8;10;3;5;2;1
6;11;9;7;12;4;8;10;3;5;2;1;34;36118
34;36118;6;11;9;7;12;4;8;10;3;5;2;1
6;11;9;7;12;10;8;4;3;5;2;1;34;50470
34;36118;6;11;9;7;12;4;8;10;3;5;2;1
12;11;9;7;6;4;8;10;3;5;2;1;34;36544
34;36544;12;11;9;7;6;4;8;10;3;5;2;1
12;11;9;7;3;4;8;10;6;5;2;1;34;38150
34;38150;12;11;9;7;3;4;8;10;6;5;2;1
12;4;9;7;3;11;8;10;6;5;2;1;34;50186
34;50186;12;4;9;7;3;11;8;10;6;5;2;1
12;4;9;7;2;11;8;10;6;5;3;1;34;50126
34;50126;12;4;9;7;2;11;8;10;6;5;3;1
12;4;9;1;2;11;8;10;6;5;3;7;34;48798
34;48798;12;4;9;1;2;11;8;10;6;5;3;7
12;4;9;1;3;11;8;10;6;5;2;7;34;48858
35;48858;12;4;9;1;3;11;8;10;6;5;2;7
12;4;9;1;3;6;8;10;11;5;2;7;35;40220
35;40220;12;4;9;1;3;6;8;10;11;5;2;7
12;4;9;1;3;6;8;5;11;10;2;7;35;41048
35;41048;12;4;9;1;3;6;8;5;11;10;2;7
12;3;9;1;4;6;8;5;11;10;2;7;35;53940
35;41048;12;4;9;1;3;6;8;5;11;10;2;7
12;4;9;11;3;6;8;5;1;10;2;7;35;35156
35;35156;12;4;9;11;3;6;8;5;1;10;2;7
12;4;9;11;3;10;8;5;1;6;2;7;35;56888
35;35156;12;4;9;11;3;6;8;5;1;10;2;7
12;4;10;11;3;6;8;5;1;9;2;7;35;45928
35;35156;12;4;9;11;3;6;8;5;1;10;2;7
12;4;9;11;6;3;8;5;1;10;2;7;35;34210
35;34210;12;4;9;11;6;3;8;5;1;10;2;7
12;4;9;11;6;3;7;5;1;10;2;8;35;33816
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;4;3;11;6;9;7;5;1;10;2;8;35;36366
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;1;9;11;6;3;7;5;4;10;2;8;35;41300
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;4;9;3;6;11;7;5;1;10;2;8;35;44142
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;4;9;8;6;3;7;5;1;10;2;11;35;40960
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;4;9;11;10;3;7;5;1;6;2;8;35;50686
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;10;9;11;6;3;7;5;1;4;2;8;35;57892
35;33816;12;4;9;11;6;3;7;5;1;10;2;8
12;4;9;11;7;3;6;5;1;10;2;8;35;34230
35;34230;12;4;9;11;7;3;6;5;1;10;2;8
12;4;11;9;7;3;6;5;1;10;2;8;35;30372
35;30372;12;4;11;9;7;3;6;5;1;10;2;8
12;4;11;7;9;3;6;5;1;10;2;8;35;30212
35;30212;12;4;11;7;9;3;6;5;1;10;2;8
12;4;11;7;9;10;6;5;1;3;2;8;35;37734
35;30212;12;4;11;7;9;3;6;5;1;10;2;8
12;4;11;7;9;3;2;5;1;10;6;8;35;36408
35;30212;12;4;11;7;9;3;6;5;1;10;2;8
12;9;11;7;4;3;6;5;1;10;2;8;35;33772
36;30212;12;4;11;7;9;3;6;5;1;10;2;8
12;4;11;7;9;6;3;5;1;10;2;8;36;31472
36;31472;12;4;11;7;9;6;3;5;1;10;2;8
12;4;7;11;9;6;3;5;1;10;2;8;36;31186
36;31186;12;4;7;11;9;6;3;5;1;10;2;8
12;4;7;11;1;6;3;5;9;10;2;8;36;36392
36;36392;12;4;7;11;1;6;3;5;9;10;2;8
12;4;7;11;10;6;3;5;9;1;2;8;36;45502
36;45502;12;4;7;11;10;6;3;5;9;1;2;8
5;4;7;11;10;6;3;12;9;1;2;8;36;47620
36;47620;5;4;7;11;10;6;3;12;9;1;2;8
5;4;7;11;10;6;8;12;9;1;2;3;36;50400
36;50400;5;4;7;11;10;6;8;12;9;1;2;3
5;4;1;11;10;6;8;12;9;7;2;3;36;39948
36;39948;5;4;1;11;10;6;8;12;9;7;2;3
5;4;1;11;6;10;8;12;9;7;2;3;36;50464
36;50464;5;4;1;11;6;10;8;12;9;7;2;3
5;4;1;11;6;8;10;12;9;7;2;3;36;48132
36;48132;5;4;1;11;6;8;10;12;9;7;2;3
5;4;1;12;6;8;10;11;9;7;2;3;36;53478
36;48132;5;4;1;11;6;8;10;12;9;7;2;3
5;10;1;11;6;8;4;12;9;7;2;3;36;29812
36;29812;5;10;1;11;6;8;4;12;9;7;2;3
5;10;1;11;6;8;4;2;9;7;12;3;36;26464
36;26464;5;10;1;11;6;8;4;2;9;7;12;3
5;11;1;10;6;8;4;2;9;7;12;3;36;25518
36;25518;5;11;1;10;6;8;4;2;9;7;12;3
5;11;1;10;6;8;4;9;2;7;12;3;36;28096
36;28096;5;11;1;10;6;8;4;9;2;7;12;3
5;11;1;10;4;8;6;9;2;7;12;3;36;32982
36;28096;5;11;1;10;6;8;4;9;2;7;12;3
5;11;1;10;6;2;4;9;8;7;12;3;36;41912
36;28096;5;11;1;10;6;8;4;9;2;7;12;3
5;11;1;10;6;8;4;9;2;12;7;3;36;27734
36;27734;5;11;1;10;6;8;4;9;2;12;7;3
5;11;1;12;6;8;4;9;2;10;7;3;36;36298
36;27734;5;11;1;10;6;8;4;9;2;12;7;3
5;11;1;10;8;6;4;9;2;12;7;3;36;22044
36;22044;5;11;1;10;8;6;4;9;2;12;7;3
5;11;1;10;8;6;4;2;9;12;7;3;36;21494
37;21494;5;11;1;10;8;6;4;2;9;12;7;3
5;11;1;10;8;6;12;2;9;4;7;3;37;21782
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;11;1;10;8;6;2;12;9;4;7;3;37;30202
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
6;11;1;10;8;5;12;2;9;4;7;3;37;26082
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;11;12;10;8;6;1;2;9;4;7;3;37;22122
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;11;6;10;8;1;12;2;9;4;7;3;37;27592
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;11;1;4;8;6;12;2;9;10;7;3;37;30012
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;3;1;10;8;6;12;2;9;4;7;11;37;43232
37;21782;5;11;1;10;8;6;12;2;9;4;7;3
5;11;10;1;8;6;12;2;9;4;7;3;37;22688
37;22688;5;11;10;1;8;6;12;2;9;4;7;3
5;11;10;1;8;6;12;9;2;4;7;3;37;23462
37;23462;5;11;10;1;8;6;12;9;2;4;7;3
5;11;10;1;8;9;12;6;2;4;7;3;37;25160
37;23462;5;11;10;1;8;6;12;9;2;4;7;3
5;9;10;1;8;6;12;11;2;4;7;3;37;49074
37;23462;5;11;10;1;8;6;12;9;2;4;7;3
5;12;10;1;8;6;11;9;2;4;7;3;37;41394
37;23462;5;11;10;1;8;6;12;9;2;4;7;3
5;11;10;3;8;6;12;9;2;4;7;1;37;21578
37;21578;5;11;10;3;8;6;12;9;2;4;7;1
5;11;10;3;8;6;12;7;2;4;9;1;37;21900
37;21900;5;11;10;3;8;6;12;7;2;4;9;1
5;11;10;8;3;6;12;7;2;4;9;1;37;21140
37;21140;5;11;10;8;3;6;12;7;2;4;9;1
5;8;10;11;3;6;12;7;2;4;9;1;37;34036
37;21140;5;11;10;8;3;6;12;7;2;4;9;1
7;11;10;8;3;6;12;5;2;4;9;1;37;46016
37;21140;5;11;10;8;3;6;12;7;2;4;9;1
5;11;10;4;3;6;12;7;2;8;9;1;37;31780
37;21140;5;11;10;8;3;6;12;7;2;4;9;1
5;11;10;8;3;7;12;6;2;4;9;1;37;25788
37;25788;5;11;10;8;3;7;12;6;2;4;9;1
5;11;10;8;3;7;1;6;2;4;9;12;37;26566
38;26566;5;11;10;8;3;7;1;6;2;4;9;12
5;11;4;8;3;7;1;6;2;10;9;12;38;35368
38;26566;5;11;10;8;3;7;1;6;2;4;9;12
11;5;10;8;3;7;1;6;2;4;9;12;38;21810
38;21810;11;5;10;8;3;7;1;6;2;4;9;12
11;7;10;8;3;5;1;6;2;4;9;12;38;31110
38;21810;11;5;10;8;3;7;1;6;2;4;9;12
11;9;10;8;3;7;1;6;2;4;5;12;38;36400
38;21810;11;5;10;8;3;7;1;6;2;4;9;12
11;5;3;8;10;7;1;6;2;4;9;12;38;26166
38;21810;11;5;10;8;3;7;1;6;2;4;9;12
11;5;10;8;6;7;1;3;2;4;9;12;38;19118
38;19118;11;5;10;8;6;7;1;3;2;4;9;12
11;5;10;4;6;7;1;3;2;8;9;12;38;29826
38;19118;11;5;10;8;6;7;1;3;2;4;9;12
11;5;10;3;6;7;1;8;2;4;9;12;38;22992
38;22992;11;5;10;3;6;7;1;8;2;4;9;12
11;5;1;3;6;7;10;8;2;4;9;12;38;23216
38;23216;11;5;1;3;6;7;10;8;2;4;9;12
11;5;12;3;6;7;10;8;2;4;9;1;38;23350
38;23350;11;5;12;3;6;7;10;8;2;4;9;1
11;1;12;3;6;7;10;8;2;4;9;5;38;36392
38;23350;11;5;12;3;6;7;10;8;2;4;9;1
11;5;10;3;6;7;12;8;2;4;9;1;38;22214
38;22214;11;5;10;3;6;7;12;8;2;4;9;1
11;9;10;3;6;7;12;8;2;4;5;1;38;36804
38;36804;11;9;10;3;6;7;12;8;2;4;5;1
11;10;9;3;6;7;12;8;2;4;5;1;38;35808
38;35808;11;10;9;3;6;7;12;8;2;4;5;1
11;10;9;3;6;7;12;2;8;4;5;1;38;31128
38;31128;11;10;9;3;6;7;12;2;8;4;5;1
11;1;9;3;6;7;12;2;8;4;5;10;38;28084
38;28084;11;1;9;3;6;7;12;2;8;4;5;10
11;1;9;3;6;7;12;2;4;8;5;10;38;37314
38;28084;11;1;9;3;6;7;12;2;8;4;5;10
4;1;9;3;6;7;12;2;8;11;5;10;38;34034
38;28084;11;1;9;3;6;7;12;2;8;4;5;10
11;1;9;2;6;7;12;3;8;4;5;10;38;27634
38;27634;11;1;9;2;6;7;12;3;8;4;5;10
10;1;9;2;6;7;12;3;8;4;5;11;38;27428
39;27428;10;1;9;2;6;7;12;3;8;4;5;11
3;1;9;2;6;7;12;10;8;4;5;11;39;44244
39;27428;10;1;9;2;6;7;12;3;8;4;5;11
10;1;9;12;6;7;2;3;8;4;5;11;39;29464
39;29464;10;1;9;12;6;7;2;3;8;4;5;11
10;1;9;12;6;7;8;3;2;4;5;11;39;33364
39;29464;10;1;9;12;6;7;2;3;8;4;5;11
10;1;9;12;6;7;2;5;8;4;3;11;39;45658
39;29464;10;1;9;12;6;7;2;3;8;4;5;11
10;5;9;12;6;7;2;3;8;4;1;11;39;28870
39;28870;10;5;9;12;6;7;2;3;8;4;1;11
10;5;9;12;8;7;2;3;6;4;1;11;39;27488
39;27488;10;5;9;12;8;7;2;3;6;4;1;11
1;5;9;12;8;7;2;3;6;4;10;11;39;36790
39;27488;10;5;9;12;8;7;2;3;6;4;1;11
10;5;9;3;8;7;2;12;6;4;1;11;39;37474
39;27488;10;5;9;12;8;7;2;3;6;4;1;11
10;5;9;12;2;7;8;3;6;4;1;11;39;30708
39;30708;10;5;9;12;2;7;8;3;6;4;1;11
10;5;11;12;2;7;8;3;6;4;1;9;39;26546
39;26546;10;5;11;12;2;7;8;3;6;4;1;9
10;11;5;12;2;7;8;3;6;4;1;9;39;43482
39;26546;10;5;11;12;2;7;8;3;6;4;1;9
10;5;1;12;2;7;8;3;6;4;11;9;39;22298
39;22298;10;5;1;12;2;7;8;3;6;4;11;9
7;5;1;12;2;10;8;3;6;4;11;9;39;18552
39;18552;7;5;1;12;2;10;8;3;6;4;11;9
7;9;1;12;2;10;8;3;6;4;11;5;39;36544
39;18552;7;5;1;12;2;10;8;3;6;4;11;9
7;5;4;12;2;10;8;3;6;1;11;9;39;27992
39;18552;7;5;1;12;2;10;8;3;6;4;11;9
8;5;1;12;2;10;7;3;6;4;11;9;39;28178
39;18552;7;5;1;12;2;10;8;3;6;4;11;9
7;11;1;12;2;10;8;3;6;4;5;9;39;40948
39;18552;7;5;1;12;2;10;8;3;6;4;11;9
7;5;1;12;2;10;8;6;3;4;11;9;39;20546
39;20546;7;5;1;12;2;10;8;6;3;4;11;9
7;5;1;12;2;6;8;10;3;4;11;9;39;34218
39;20546;7;5;1;12;2;10;8;6;3;4;11;9
7;5;4;12;2;10;8;6;3;1;11;9;39;34306
40;20546;7;5;1;12;2;10;8;6;3;4;11;9
7;5;4;12;2;10;8;6;3;1;11;9;40;34306
40;20546;7;5;1;12;2;10;8;6;3;4;11;9
7;5;1;12;2;10;8;11;3;4;6;9;40;32960
40;20546;7;5;1;12;2;10;8;6;3;4;11;9
6;5;1;12;2;10;8;7;3;4;11;9;40;39208
40;20546;7;5;1;12;2;10;8;6;3;4;11;9
7;5;1;12;2;10;11;6;3;4;8;9;40;21866
40;21866;7;5;1;12;2;10;11;6;3;4;8;9
7;5;1;12;2;10;11;9;3;4;8;6;40;25040
40;21866;7;5;1;12;2;10;11;6;3;4;8;9
7;5;1;12;2;10;6;11;3;4;8;9;40;33138
40;21866;7;5;1;12;2;10;11;6;3;4;8;9
7;5;1;12;2;10;4;6;3;11;8;9;40;18670
40;18670;7;5;1;12;2;10;4;6;3;11;8;9
7;5;1;12;2;11;4;6;3;10;8;9;40;28938
40;18670;7;5;1;12;2;10;4;6;3;11;8;9
7;5;1;12;2;10;4;9;3;11;8;6;40;23496
40;23496;7;5;1;12;2;10;4;9;3;11;8;6
9;5;1;12;2;10;4;7;3;11;8;6;40;38946
40;23496;7;5;1;12;2;10;4;9;3;11;8;6
2;5;1;12;7;10;4;9;3;11;8;6;40;39290
40;23496;7;5;1;12;2;10;4;9;3;11;8;6
7;10;1;12;2;5;4;9;3;11;8;6;40;24474
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;2;1;12;10;5;4;9;3;11;8;6;40;39284
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;10;1;12;9;5;4;2;3;11;8;6;40;31208
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;10;1;12;2;5;9;4;3;11;8;6;40;31102
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;10;1;12;2;5;6;9;3;11;8;4;40;31898
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;6;1;12;2;5;4;9;3;11;8;10;40;53402
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;10;1;12;2;5;6;9;3;11;8;4;40;31898
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;12;1;10;2;5;4;9;3;11;8;6;40;38518
40;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;9;1;12;2;5;4;10;3;11;8;6;40;43322
41;24474;7;10;1;12;2;5;4;9;3;11;8;6
7;10;12;1;2;5;4;9;3;11;8;6;41;25342
41;25342;7;10;12;1;2;5;4;9;3;11;8;6
7;10;12;1;2;5;4;9;6;11;8;3;41;28808
41;28808;7;10;12;1;2;5;4;9;6;11;8;3
7;10;12;9;2;5;4;1;6;11;8;3;41;33332
41;33332;7;10;12;9;2;5;4;1;6;11;8;3
7;10;6;9;2;5;4;1;12;11;8;3;41;31454
41;31454;7;10;6;9;2;5;4;1;12;11;8;3
7;1;6;9;2;5;4;10;12;11;8;3;41;42694
41;31454;7;10;6;9;2;5;4;1;12;11;8;3
7;10;6;12;2;5;4;1;9;11;8;3;41;29458
41;29458;7;10;6;12;2;5;4;1;9;11;8;3
7;10;5;12;2;6;4;1;9;11;8;3;41;38046
41;29458;7;10;6;12;2;5;4;1;9;11;8;3
7;2;6;12;10;5;4;1;9;11;8;3;41;44268
41;29458;7;10;6;12;2;5;4;1;9;11;8;3
7;10;1;12;2;5;4;6;9;11;8;3;41;19614
41;19614;7;10;1;12;2;5;4;6;9;11;8;3
7;10;1;12;2;6;4;5;9;11;8;3;41;26770
41;19614;7;10;1;12;2;5;4;6;9;11;8;3
7;10;1;3;2;5;4;6;9;11;8;12;41;17916
41;17916;7;10;1;3;2;5;4;6;9;11;8;12
7;10;1;3;2;5;4;8;9;11;6;12;41;19232
41;19232;7;10;1;3;2;5;4;8;9;11;6;12
7;10;1;4;2;5;3;8;9;11;6;12;41;20136
41;20136;7;10;1;4;2;5;3;8;9;11;6;12
10;7;1;4;2;5;3;8;9;11;6;12;41;19656
41;19656;10;7;1;4;2;5;3;8;9;11;6;12
10;3;1;4;2;5;7;8;9;11;6;12;41;27196
41;27196;10;3;1;4;2;5;7;8;9;11;6;12
10;3;4;1;2;5;7;8;9;11;6;12;41;28506
41;28506;10;3;4;1;2;5;7;8;9;11;6;12
10;3;4;1;2;5;7;8;9;11;12;6;41;26884
41;26884;10;3;4;1;2;5;7;8;9;11;12;6
10;3;4;1;2;11;7;8;9;5;12;6;41;41978
41;26884;10;3;4;1;2;5;7;8;9;11;12;6
10;1;4;3;2;5;7;8;9;11;12;6;41;29612
41;29612;10;1;4;3;2;5;7;8;9;11;12;6
10;1;12;3;2;5;7;8;9;11;4;6;41;31416
42;31416;10;1;12;3;2;5;7;8;9;11;4;6
10;1;12;3;8;5;7;2;9;11;4;6;42;39544
42;39544;10;1;12;3;8;5;7;2;9;11;4;6
10;1;12;3;2;5;7;8;9;11;4;6;42;31416
42;31416;10;1;12;3;2;5;7;8;9;11;4;6
10;6;12;3;2;5;7;8;9;11;4;1;42;42360
42;31416;10;1;12;3;2;5;7;8;9;11;4;6
11;1;12;3;2;5;7;8;9;10;4;6;42;41384
42;31416;10;1;12;3;2;5;7;8;9;11;4;6
10;1;12;5;2;3;7;8;9;11;4;6;42;28452
42;28452;10;1;12;5;2;3;7;8;9;11;4;6
10;1;12;7;2;3;5;8;9;11;4;6;42;30250
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;2;7;12;3;5;8;9;11;4;6;42;33686
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;11;12;7;2;3;5;8;9;1;4;6;42;48766
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;12;11;2;3;5;8;9;7;4;6;42;53124
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;12;7;2;3;5;4;9;11;8;6;42;40992
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;12;7;2;11;5;8;9;3;4;6;42;45752
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;12;7;2;3;5;4;9;11;8;6;42;40992
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;1;12;7;2;3;5;8;11;9;4;6;42;40398
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
10;6;12;7;2;3;5;8;9;11;4;1;42;47882
42;30250;10;1;12;7;2;3;5;8;9;11;4;6
7;1;12;10;2;3;5;8;9;11;4;6;42;26626
42;26626;7;1;12;10;2;3;5;8;9;11;4;6
4;1;12;10;2;3;5;8;9;11;7;6;42;32662
42;26626;7;1;12;10;2;3;5;8;9;11;4;6
7;1;12;10;2;3;5;11;9;8;4;6;42;28712
42;26626;7;1;12;10;2;3;5;8;9;11;4;6
7;1;12;10;2;3;5;8;6;11;4;9;42;28118
42;28118;7;1;12;10;2;3;5;8;6;11;4;9
7;1;12;9;2;3;5;8;6;11;4;10;42;31516
42;28118;7;1;12;10;2;3;5;8;6;11;4;9
6;1;12;10;2;3;5;8;7;11;4;9;42;45678
43;45678;6;1;12;10;2;3;5;8;7;11;4;9
6;1;11;10;2;3;5;8;7;12;4;9;43;51262
43;51262;6;1;11;10;2;3;5;8;7;12;4;9
6;11;1;10;2;3;5;8;7;12;4;9;43;43158
43;43158;6;11;1;10;2;3;5;8;7;12;4;9
6;11;1;10;3;2;5;8;7;12;4;9;43;50856
43;50856;6;11;1;10;3;2;5;8;7;12;4;9
7;11;1;10;3;2;5;8;6;12;4;9;43;52428
43;52428;7;11;1;10;3;2;5;8;6;12;4;9
7;11;1;8;3;2;5;10;6;12;4;9;43;56348
43;52428;7;11;1;10;3;2;5;8;6;12;4;9
7;11;1;10;3;2;5;4;6;12;8;9;43;55626
43;55626;7;11;1;10;3;2;5;4;6;12;8;9
7;11;12;10;3;2;5;4;6;1;8;9;43;51034
43;51034;7;11;12;10;3;2;5;4;6;1;8;9
7;11;12;10;3;2;4;5;6;1;8;9;43;57550
43;51034;7;11;12;10;3;2;5;4;6;1;8;9
7;11;12;10;3;8;5;4;6;1;2;9;43;39938
43;39938;7;11;12;10;3;8;5;4;6;1;2;9
7;8;12;10;3;11;5;4;6;1;2;9;43;44688
43;39938;7;11;12;10;3;8;5;4;6;1;2;9
7;11;12;10;1;8;5;4;6;3;2;9;43;34024
43;34024;7;11;12;10;1;8;5;4;6;3;2;9
7;1;12;10;11;8;5;4;6;3;2;9;43;32950
43;32950;7;1;12;10;11;8;5;4;6;3;2;9
7;1;12;10;11;8;5;4;2;3;6;9;43;32996
43;32996;7;1;12;10;11;8;5;4;2;3;6;9
7;1;12;10;11;8;5;4;9;3;6;2;43;32064
43;32064;7;1;12;10;11;8;5;4;9;3;6;2
7;1;12;10;3;8;5;4;9;11;6;2;43;41704
43;32064;7;1;12;10;11;8;5;4;9;3;6;2
7;1;12;10;11;6;5;4;9;3;8;2;43;39088
43;39088;7;1;12;10;11;6;5;4;9;3;8;2
10;1;12;7;11;6;5;4;9;3;8;2;43;42712
43;39088;7;1;12;10;11;6;5;4;9;3;8;2
7;1;12;4;11;6;5;10;9;3;8;2;43;48410
43;39088;7;1;12;10;11;6;5;4;9;3;8;2
2;1;12;10;11;6;5;4;9;3;8;7;43;46314
43;39088;7;1;12;10;11;6;5;4;9;3;8;2
7;1;12;10;2;6;5;4;9;3;8;11;43;35446
44;35446;7;1;12;10;2;6;5;4;9;3;8;11
7;9;12;10;2;6;5;4;1;3;8;11;44;33630
44;33630;7;9;12;10;2;6;5;4;1;3;8;11
7;9;4;10;2;6;5;12;1;3;8;11;44;42758
44;33630;7;9;12;10;2;6;5;4;1;3;8;11
7;9;12;10;2;6;11;4;1;3;8;5;44;27358
44;27358;7;9;12;10;2;6;11;4;1;3;8;5
7;8;12;10;2;6;11;4;1;3;9;5;44;41600
44;27358;7;9;12;10;2;6;11;4;1;3;8;5
7;9;12;10;2;6;11;1;4;3;8;5;44;34242
44;27358;7;9;12;10;2;6;11;4;1;3;8;5
7;9;12;10;2;6;11;4;1;3;5;8;44;32952
44;32952;7;9;12;10;2;6;11;4;1;3;5;8
7;9;12;10;2;6;11;4;1;3;8;5;44;27358
44;27358;7;9;12;10;2;6;11;4;1;3;8;5
7;11;12;10;2;6;9;4;1;3;8;5;44;25230
44;25230;7;11;12;10;2;6;9;4;1;3;8;5
7;11;12;10;2;6;9;4;3;1;8;5;44;31722
44;31722;7;11;12;10;2;6;9;4;3;1;8;5
7;11;12;10;2;6;8;4;3;1;9;5;44;34340
44;34340;7;11;12;10;2;6;8;4;3;1;9;5
7;11;12;4;2;6;8;10;3;1;9;5;44;34254
44;34254;7;11;12;4;2;6;8;10;3;1;9;5
7;11;12;4;2;6;5;10;3;1;9;8;44;32196
44;32196;7;11;12;4;2;6;5;10;3;1;9;8
7;11;12;4;2;5;6;10;3;1;9;8;44;30718
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
7;11;12;4;2;1;6;10;3;5;9;8;44;37460
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
7;11;12;4;2;5;6;9;3;1;10;8;44;40462
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
7;11;12;4;2;5;8;10;3;1;9;6;44;35922
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
11;7;12;4;2;5;6;10;3;1;9;8;44;35564
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
5;11;12;4;2;7;6;10;3;1;9;8;44;38712
44;30718;7;11;12;4;2;5;6;10;3;1;9;8
7;11;12;4;2;8;6;10;3;1;9;5;44;34440
44;34440;7;11;12;4;2;8;6;10;3;1;9;5
7;11;12;6;2;8;4;10;3;1;9;5;44;39392
45;34440;7;11;12;4;2;8;6;10;3;1;9;5
7;8;12;4;2;11;6;10;3;1;9;5;45;39276
45;34440;7;11;12;4;2;8;6;10;3;1;9;5
7;11;12;5;2;8;6;10;3;1;9;4;45;30112
45;30112;7;11;12;5;2;8;6;10;3;1;9;4
7;11;12;5;2;8;6;10;9;1;3;4;45;30068
45;30068;7;11;12;5;2;8;6;10;9;1;3;4
