"X1";"X6037305";"X12";"X9";"X2";"X16";"X8";"X15";"X20";"X3";"X13";"X23";"X4";"X26";"X11";"X18";"X17";"X22";"X1.1";"X7";"X10";"X19";"X5";"X24";"X21";"X6";"X25";"X14"
56;5853531;16;7;17;10;6;1;25;15;20;19;11;8;21;2;4;13;5;12;3;9;22;23;24;14;18;26
16;7;17;10;6;1;25;15;20;19;24;8;21;2;4;13;5;12;3;9;22;23;11;14;18;26;56;5859070
56;5859070;16;7;17;10;6;1;25;15;20;19;24;8;21;2;4;13;5;12;3;9;22;23;11;14;18;26
16;7;17;10;6;1;25;15;19;20;24;8;21;2;4;13;5;12;3;9;22;23;11;14;18;26;56;5881610
56;5881610;16;7;17;10;6;1;25;15;19;20;24;8;21;2;4;13;5;12;3;9;22;23;11;14;18;26
16;7;17;10;6;5;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;23;11;14;18;26;56;5985315
56;5985315;16;7;17;10;6;5;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;23;11;14;18;26
16;7;5;10;6;17;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;23;11;14;18;26;56;6031960
56;6031960;16;7;5;10;6;17;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;23;11;14;18;26
23;7;5;10;6;17;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;16;11;14;18;26;56;6025377
56;6025377;23;7;5;10;6;17;25;15;19;20;24;8;21;2;4;13;1;12;3;9;22;16;11;14;18;26
23;7;5;10;6;17;25;15;19;20;24;8;2;21;4;13;1;12;3;9;22;16;11;14;18;26;56;6029345
56;6029345;23;7;5;10;6;17;25;15;19;20;24;8;2;21;4;13;1;12;3;9;22;16;11;14;18;26
23;6;5;10;7;17;25;15;19;20;24;8;2;21;4;13;1;12;3;9;22;16;11;14;18;26;56;6047768
56;6047768;23;6;5;10;7;17;25;15;19;20;24;8;2;21;4;13;1;12;3;9;22;16;11;14;18;26
23;6;5;10;7;17;25;15;19;20;24;8;2;21;4;13;1;22;3;9;12;16;11;14;18;26;56;6099028
56;6099028;23;6;5;10;7;17;25;15;19;20;24;8;2;21;4;13;1;22;3;9;12;16;11;14;18;26
23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;13;1;22;3;9;12;4;11;14;18;26;56;6162585
56;6162585;23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;13;1;22;3;9;12;4;11;14;18;26
23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;18;1;22;3;9;12;4;11;14;13;26;56;6157261
56;6157261;23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;18;1;22;3;9;12;4;11;14;13;26
23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;18;1;22;3;14;12;4;11;9;13;26;56;6139930
56;6139930;23;6;5;10;7;17;25;15;19;20;24;8;2;21;16;18;1;22;3;14;12;4;11;9;13;26
23;6;5;10;7;17;25;15;18;20;24;8;2;21;16;19;1;22;3;14;12;4;11;9;13;26;56;6115382
56;6115382;23;6;5;10;7;17;25;15;18;20;24;8;2;21;16;19;1;22;3;14;12;4;11;9;13;26
23;22;5;10;7;17;25;15;18;20;24;8;2;21;16;19;1;6;3;14;12;4;11;9;13;26;56;6106668
56;6106668;23;22;5;10;7;17;25;15;18;20;24;8;2;21;16;19;1;6;3;14;12;4;11;9;13;26
23;22;5;10;17;7;25;15;18;20;24;8;2;21;16;19;1;6;3;14;12;4;11;9;13;26;56;6059941
56;6059941;23;22;5;10;17;7;25;15;18;20;24;8;2;21;16;19;1;6;3;14;12;4;11;9;13;26
23;22;5;10;17;7;25;15;18;20;24;8;2;14;16;19;1;6;3;21;12;4;11;9;13;26;56;5937542
56;5937542;23;22;5;10;17;7;25;15;18;20;24;8;2;14;16;19;1;6;3;21;12;4;11;9;13;26
23;22;5;10;17;8;25;15;18;20;24;7;2;14;16;19;1;6;3;21;12;4;11;9;13;26;56;6004779
56;6004779;23;22;5;10;17;8;25;15;18;20;24;7;2;14;16;19;1;6;3;21;12;4;11;9;13;26
23;22;5;10;17;8;25;15;18;20;24;7;9;14;16;19;1;6;3;21;12;4;11;2;13;26;56;5927896
56;5927896;23;22;5;10;17;8;25;15;18;20;24;7;9;14;16;19;1;6;3;21;12;4;11;2;13;26
23;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;21;12;4;11;2;13;15;56;5933506
56;5933506;23;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;21;12;4;11;2;13;15
21;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;12;4;11;2;13;15;56;5925420
56;5925420;21;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;12;4;11;2;13;15
21;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;12;13;11;2;4;15;56;5830874
57;5830874;21;22;5;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;12;13;11;2;4;15
21;22;12;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;5;13;11;2;4;15;57;5850479
57;5850479;21;22;12;10;17;8;25;26;18;20;24;7;9;14;16;19;1;6;3;23;5;13;11;2;4;15
21;22;12;10;17;8;25;26;18;20;24;7;9;14;16;15;1;6;3;23;5;13;11;2;4;19;57;5853178
57;5853178;21;22;12;10;17;8;25;26;18;20;24;7;9;14;16;15;1;6;3;23;5;13;11;2;4;19
21;23;12;10;17;8;25;26;18;20;24;7;9;14;16;15;1;6;3;22;5;13;11;2;4;19;57;5854105
57;5854105;21;23;12;10;17;8;25;26;18;20;24;7;9;14;16;15;1;6;3;22;5;13;11;2;4;19
21;23;12;9;17;8;25;26;18;20;24;7;10;14;16;15;1;6;3;22;5;13;11;2;4;19;57;5948289
57;5948289;21;23;12;9;17;8;25;26;18;20;24;7;10;14;16;15;1;6;3;22;5;13;11;2;4;19
21;23;12;9;17;8;25;26;18;20;24;22;10;14;16;15;1;6;3;7;5;13;11;2;4;19;57;5985977
57;5985977;21;23;12;9;17;8;25;26;18;20;24;22;10;14;16;15;1;6;3;7;5;13;11;2;4;19
21;23;12;9;17;8;25;26;18;20;24;4;10;14;16;15;1;6;3;7;5;13;11;2;22;19;57;6036571
57;6036571;21;23;12;9;17;8;25;26;18;20;24;4;10;14;16;15;1;6;3;7;5;13;11;2;22;19
21;23;12;9;17;8;16;26;18;20;24;4;10;14;25;15;1;6;3;7;5;13;11;2;22;19;57;6052592
57;6052592;21;23;12;9;17;8;16;26;18;20;24;4;10;14;25;15;1;6;3;7;5;13;11;2;22;19
21;23;12;9;17;8;16;26;18;20;24;4;10;14;7;15;1;6;3;25;5;13;11;2;22;19;57;6038708
57;6038708;21;23;12;9;17;8;16;26;18;20;24;4;10;14;7;15;1;6;3;25;5;13;11;2;22;19
21;23;12;9;17;8;16;26;18;20;24;4;10;14;7;15;1;25;3;6;5;13;11;2;22;19;57;6060312
57;6060312;21;23;12;9;17;8;16;26;18;20;24;4;10;14;7;15;1;25;3;6;5;13;11;2;22;19
21;23;12;9;17;8;16;13;18;20;24;4;10;14;7;15;1;25;3;6;5;26;11;2;22;19;57;6048672
57;6048672;21;23;12;9;17;8;16;13;18;20;24;4;10;14;7;15;1;25;3;6;5;26;11;2;22;19
21;23;12;9;17;8;16;13;18;20;24;4;5;14;7;15;1;25;3;6;10;26;11;2;22;19;57;5821669
57;5821669;21;23;12;9;17;8;16;13;18;20;24;4;5;14;7;15;1;25;3;6;10;26;11;2;22;19
21;23;12;9;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;10;26;11;2;22;19;57;5821829
57;5821829;21;23;12;9;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;10;26;11;2;22;19
21;23;12;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;19;57;5818910
57;5818910;21;23;12;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;19
12;23;21;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;19;57;5811865
57;5811865;12;23;21;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;19
19;23;21;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;12;57;5812909
57;5812909;19;23;21;10;17;8;16;20;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;12
19;23;21;10;17;20;16;8;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;12;57;5813273
57;5813273;19;23;21;10;17;20;16;8;18;13;24;4;5;14;7;15;1;25;3;6;9;26;11;2;22;12
19;23;21;10;17;20;16;8;18;13;24;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12;57;5812168
57;5812168;19;23;21;10;17;20;16;8;18;13;24;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12
19;23;21;10;17;20;16;24;18;13;8;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12;57;5749696
57;5749696;19;23;21;10;17;20;16;24;18;13;8;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12
19;23;21;10;13;20;16;24;18;17;8;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12;57;5768268
57;5768268;19;23;21;10;13;20;16;24;18;17;8;4;5;14;7;15;1;22;3;6;9;26;11;2;25;12
19;23;21;10;13;20;16;24;26;17;8;4;5;14;7;15;1;22;3;6;9;18;11;2;25;12;57;5891721
58;5891721;19;23;21;10;13;20;16;24;26;17;8;4;5;14;7;15;1;22;3;6;9;18;11;2;25;12
19;23;21;10;13;20;16;24;26;17;8;4;5;14;7;15;1;12;3;6;9;18;11;2;25;22;58;5852110
58;5852110;19;23;21;10;13;20;16;24;26;17;8;4;5;14;7;15;1;12;3;6;9;18;11;2;25;22
19;23;21;10;13;20;16;24;26;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22;58;5859136
58;5859136;19;23;21;10;13;20;16;24;26;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22
19;21;23;10;13;20;16;24;26;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22;58;5853984
58;5853984;19;21;23;10;13;20;16;24;26;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22
19;21;26;10;13;20;16;24;23;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22;58;5848824
58;5848824;19;21;26;10;13;20;16;24;23;3;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22
3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22;58;5893374
58;5893374;3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;1;12;17;6;9;18;11;2;25;22
3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;6;12;17;1;9;18;11;2;25;22;58;5981989
58;5981989;3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;6;12;17;1;9;18;11;2;25;22
3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;6;12;17;1;9;22;11;2;25;18;58;5859197
58;5859197;3;21;26;10;13;20;16;24;23;19;8;4;5;14;7;15;6;12;17;1;9;22;11;2;25;18
3;21;6;10;13;20;16;24;23;19;8;4;5;14;7;15;26;12;17;1;9;22;11;2;25;18;58;5858896
58;5858896;3;21;6;10;13;20;16;24;23;19;8;4;5;14;7;15;26;12;17;1;9;22;11;2;25;18
3;21;6;10;13;20;16;24;23;19;8;17;5;14;7;15;26;12;4;1;9;22;11;2;25;18;58;5822617
58;5822617;3;21;6;10;13;20;16;24;23;19;8;17;5;14;7;15;26;12;4;1;9;22;11;2;25;18
24;21;6;10;13;20;16;3;23;19;8;17;5;14;7;15;26;12;4;1;9;22;11;2;25;18;58;5747103
58;5747103;24;21;6;10;13;20;16;3;23;19;8;17;5;14;7;15;26;12;4;1;9;22;11;2;25;18
1;21;6;10;13;20;16;3;23;19;8;17;5;14;7;15;26;12;4;24;9;22;11;2;25;18;58;5732122
58;5732122;1;21;6;10;13;20;16;3;23;19;8;17;5;14;7;15;26;12;4;24;9;22;11;2;25;18
1;21;15;10;13;20;16;3;23;19;8;17;5;14;7;6;26;12;4;24;9;22;11;2;25;18;58;5715400
58;5715400;1;21;15;10;13;20;16;3;23;19;8;17;5;14;7;6;26;12;4;24;9;22;11;2;25;18
24;21;15;10;13;20;16;3;23;19;8;17;5;14;7;6;26;12;4;1;9;22;11;2;25;18;58;5729142
58;5729142;24;21;15;10;13;20;16;3;23;19;8;17;5;14;7;6;26;12;4;1;9;22;11;2;25;18
24;21;15;10;13;20;16;3;23;19;8;17;5;18;7;6;26;12;4;1;9;22;11;2;25;14;58;5711324
58;5711324;24;21;15;10;13;20;16;3;23;19;8;17;5;18;7;6;26;12;4;1;9;22;11;2;25;14
24;21;15;10;13;20;16;3;23;19;8;17;18;5;7;6;26;12;4;1;9;22;11;2;25;14;58;5758043
58;5711324;24;21;15;10;13;20;16;3;23;19;8;17;5;18;7;6;26;12;4;1;9;22;11;2;25;14
24;22;15;10;13;20;16;3;23;19;8;17;5;18;7;6;26;12;4;1;9;21;11;2;25;14;58;5713029
58;5713029;24;22;15;10;13;20;16;3;23;19;8;17;5;18;7;6;26;12;4;1;9;21;11;2;25;14
24;22;15;10;7;20;16;3;23;19;8;17;5;18;13;6;26;12;4;1;9;21;11;2;25;14;58;5711367
58;5711367;24;22;15;10;7;20;16;3;23;19;8;17;5;18;13;6;26;12;4;1;9;21;11;2;25;14
24;22;15;10;7;20;16;3;6;19;8;17;5;18;13;23;26;12;4;1;9;21;11;2;25;14;58;5711521
58;5711521;24;22;15;10;7;20;16;3;6;19;8;17;5;18;13;23;26;12;4;1;9;21;11;2;25;14
24;22;15;10;7;20;16;3;17;19;8;6;5;18;13;23;26;12;4;1;9;21;11;2;25;14;58;5712166
58;5712166;24;22;15;10;7;20;16;3;17;19;8;6;5;18;13;23;26;12;4;1;9;21;11;2;25;14
24;22;15;10;7;20;16;3;17;19;8;6;5;18;13;23;21;12;4;1;9;26;11;2;25;14;58;5719832
59;5719832;24;22;15;10;7;20;16;3;17;19;8;6;5;18;13;23;21;12;4;1;9;26;11;2;25;14
22;24;15;10;7;20;16;3;17;19;8;6;5;18;13;23;21;12;4;1;9;26;11;2;25;14;59;5718463
59;5718463;22;24;15;10;7;20;16;3;17;19;8;6;5;18;13;23;21;12;4;1;9;26;11;2;25;14
22;24;15;10;7;20;16;3;17;2;8;6;5;18;13;23;21;12;4;1;9;26;11;19;25;14;59;5739010
59;5739010;22;24;15;10;7;20;16;3;17;2;8;6;5;18;13;23;21;12;4;1;9;26;11;19;25;14
22;24;15;10;7;20;9;3;17;2;8;6;5;18;13;23;21;12;4;1;16;26;11;19;25;14;59;5768935
59;5768935;22;24;15;10;7;20;9;3;17;2;8;6;5;18;13;23;21;12;4;1;16;26;11;19;25;14
22;24;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;12;4;1;16;26;11;19;25;17;59;5720108
59;5720108;22;24;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;12;4;1;16;26;11;19;25;17
22;24;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;4;12;1;16;26;11;19;25;17;59;5692128
59;5692128;22;24;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;4;12;1;16;26;11;19;25;17
22;12;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;11;19;25;17;59;5729172
59;5729172;22;12;15;10;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;11;19;25;17
22;10;15;12;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;11;19;25;17;59;5733213
59;5733213;22;10;15;12;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;11;19;25;17
11;10;15;12;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;22;19;25;17;59;5729949
59;5729949;11;10;15;12;7;20;9;3;14;2;8;6;5;18;13;23;21;4;24;1;16;26;22;19;25;17
11;10;15;12;7;20;9;6;14;2;8;3;5;18;13;23;21;4;24;1;16;26;22;19;25;17;59;5721084
59;5721084;11;10;15;12;7;20;9;6;14;2;8;3;5;18;13;23;21;4;24;1;16;26;22;19;25;17
11;10;15;12;7;19;9;6;14;2;8;3;5;18;13;23;21;4;24;1;16;26;22;20;25;17;59;5725348
59;5725348;11;10;15;12;7;19;9;6;14;2;8;3;5;18;13;23;21;4;24;1;16;26;22;20;25;17
11;10;15;12;7;19;9;16;14;2;8;3;5;18;13;23;21;4;24;1;6;26;22;20;25;17;59;5732395
59;5732395;11;10;15;12;7;19;9;16;14;2;8;3;5;18;13;23;21;4;24;1;6;26;22;20;25;17
11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;12;21;4;24;1;6;26;22;20;25;17;59;5706719
59;5706719;11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;12;21;4;24;1;6;26;22;20;25;17
11;10;15;23;7;19;9;16;14;2;8;3;5;25;13;12;21;4;24;1;6;26;22;20;18;17;59;5736966
59;5706719;11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;12;21;4;24;1;6;26;22;20;25;17
11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;24;1;6;26;22;12;25;17;59;5736856
59;5736856;11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;24;1;6;26;22;12;25;17
11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;26;1;6;24;22;12;25;17;59;5727268
59;5727268;11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;26;1;6;24;22;12;25;17
11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;26;1;6;22;24;12;25;17;59;5744065
59;5744065;11;10;15;23;7;19;9;16;14;2;8;3;5;18;13;20;21;4;26;1;6;22;24;12;25;17
13;10;15;23;7;19;9;16;14;2;8;3;5;18;11;20;21;4;26;1;6;22;24;12;25;17;59;5752137
59;5752137;13;10;15;23;7;19;9;16;14;2;8;3;5;18;11;20;21;4;26;1;6;22;24;12;25;17
13;10;15;23;7;19;9;16;14;2;8;3;5;18;11;20;21;4;22;1;6;26;24;12;25;17;59;5737606
59;5737606;13;10;15;23;7;19;9;16;14;2;8;3;5;18;11;20;21;4;22;1;6;26;24;12;25;17
13;10;15;23;7;19;9;16;14;2;8;24;5;18;11;20;21;4;22;1;6;26;3;12;25;17;59;5752071
59;5752071;13;10;15;23;7;19;9;16;14;2;8;24;5;18;11;20;21;4;22;1;6;26;3;12;25;17
13;10;15;23;7;19;9;20;14;2;8;24;5;18;11;16;21;4;22;1;6;26;3;12;25;17;59;5735094
60;5735094;13;10;15;23;7;19;9;20;14;2;8;24;5;18;11;16;21;4;22;1;6;26;3;12;25;17
13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;16;21;4;22;1;6;26;3;12;25;17;60;5826859
60;5826859;13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;16;21;4;22;1;6;26;3;12;25;17
13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;16;21;4;22;17;6;26;3;12;25;1;60;5804150
60;5804150;13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;16;21;4;22;17;6;26;3;12;25;1
13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;17;21;4;22;16;6;26;3;12;25;1;60;5806225
60;5806225;13;18;15;23;7;19;9;20;14;2;8;24;5;10;11;17;21;4;22;16;6;26;3;12;25;1
13;18;15;23;7;19;9;20;14;2;8;24;22;10;11;17;21;4;5;16;6;26;3;12;25;1;60;5853151
60;5853151;13;18;15;23;7;19;9;20;14;2;8;24;22;10;11;17;21;4;5;16;6;26;3;12;25;1
13;18;15;23;7;3;9;20;14;2;8;24;22;10;11;17;21;4;5;16;6;26;19;12;25;1;60;5814932
60;5814932;13;18;15;23;7;3;9;20;14;2;8;24;22;10;11;17;21;4;5;16;6;26;19;12;25;1
13;18;15;23;7;3;9;20;14;8;2;24;22;10;11;17;21;4;5;16;6;26;19;12;25;1;60;5865804
60;5865804;13;18;15;23;7;3;9;20;14;8;2;24;22;10;11;17;21;4;5;16;6;26;19;12;25;1
13;18;15;23;26;3;9;20;14;8;2;24;22;10;11;17;21;4;5;16;6;7;19;12;25;1;60;5861080
60;5861080;13;18;15;23;26;3;9;20;14;8;2;24;22;10;11;17;21;4;5;16;6;7;19;12;25;1
13;18;15;23;26;3;9;20;14;8;2;24;22;11;10;17;21;4;5;16;6;7;19;12;25;1;60;5857568
60;5857568;13;18;15;23;26;3;9;20;14;8;2;24;22;11;10;17;21;4;5;16;6;7;19;12;25;1
13;18;15;23;24;3;9;20;14;8;2;26;22;11;10;17;21;4;5;16;6;7;19;12;25;1;60;5854821
60;5854821;13;18;15;23;24;3;9;20;14;8;2;26;22;11;10;17;21;4;5;16;6;7;19;12;25;1
13;18;15;23;24;3;9;20;14;8;2;26;22;11;10;17;21;4;5;6;16;7;19;12;25;1;60;5857196
60;5857196;13;18;15;23;24;3;9;20;14;8;2;26;22;11;10;17;21;4;5;6;16;7;19;12;25;1
13;18;15;23;24;3;9;20;14;8;2;17;22;11;10;26;21;4;5;6;16;7;19;12;25;1;60;5871134
60;5871134;13;18;15;23;24;3;9;20;14;8;2;17;22;11;10;26;21;4;5;6;16;7;19;12;25;1
13;18;15;23;24;3;9;20;14;8;26;17;22;11;10;2;21;4;5;6;16;7;19;12;25;1;60;5866396
60;5866396;13;18;15;23;24;3;9;20;14;8;26;17;22;11;10;2;21;4;5;6;16;7;19;12;25;1
13;18;15;23;24;3;26;20;14;8;9;17;22;11;10;2;21;4;5;6;16;7;19;12;25;1;60;5818083
60;5818083;13;18;15;23;24;3;26;20;14;8;9;17;22;11;10;2;21;4;5;6;16;7;19;12;25;1
13;18;15;23;24;3;26;20;10;8;9;17;22;11;14;2;21;4;5;6;16;7;19;12;25;1;60;5759366
60;5759366;13;18;15;23;24;3;26;20;10;8;9;17;22;11;14;2;21;4;5;6;16;7;19;12;25;1
13;18;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;16;7;19;12;14;1;60;5851046
60;5851046;13;18;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;16;7;19;12;14;1
13;18;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;16;7;12;19;14;1;60;5851046
60;5851046;13;18;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;16;7;12;19;14;1
13;16;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;18;7;12;19;14;1;60;5857411
60;5857411;13;16;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;4;5;6;18;7;12;19;14;1
13;16;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;7;5;6;18;4;12;19;14;1;60;5846674
60;5846674;13;16;15;23;24;3;26;20;10;8;9;17;22;11;25;2;21;7;5;6;18;4;12;19;14;1
13;16;15;23;24;3;26;20;10;8;12;17;22;11;25;2;21;7;5;6;18;4;9;19;14;1;60;5899464
60;5899464;13;16;15;23;24;3;26;20;10;8;12;17;22;11;25;2;21;7;5;6;18;4;9;19;14;1
13;16;15;23;24;3;26;20;10;8;12;17;22;11;25;9;21;7;5;6;18;4;2;19;14;1;60;5899359
61;5899359;13;16;15;23;24;3;26;20;10;8;12;17;22;11;25;9;21;7;5;6;18;4;2;19;14;1
13;16;15;23;24;3;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;2;19;25;1;61;5740324
61;5740324;13;16;15;23;24;3;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;2;19;25;1
13;16;15;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;2;19;3;1;61;5743815
61;5743815;13;16;15;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;2;19;3;1
13;16;2;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;15;19;3;1;61;5754825
61;5754825;13;16;2;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;15;19;3;1
13;15;2;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;16;19;3;1;61;5748123
61;5748123;13;15;2;23;24;25;26;20;10;8;12;17;22;11;14;9;21;7;5;6;18;4;16;19;3;1
13;15;2;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;3;1;61;5749643
61;5749643;13;15;2;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;3;1
3;15;2;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;13;1;61;5729224
61;5729224;3;15;2;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;13;1
3;2;15;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;13;1;61;5708480
61;5708480;3;2;15;23;24;25;26;20;10;8;12;14;22;11;17;9;21;7;5;6;18;4;16;19;13;1
14;2;15;23;24;25;26;20;10;8;12;3;22;11;17;9;21;7;5;6;18;4;16;19;13;1;61;5704505
61;5704505;14;2;15;23;24;25;26;20;10;8;12;3;22;11;17;9;21;7;5;6;18;4;16;19;13;1
14;2;15;23;20;25;26;24;10;8;12;3;22;11;17;9;21;7;5;6;18;4;16;19;13;1;61;5743626
61;5743626;14;2;15;23;20;25;26;24;10;8;12;3;22;11;17;9;21;7;5;6;18;4;16;19;13;1
14;2;15;23;20;25;26;24;10;8;12;3;22;11;17;9;21;7;5;6;4;18;16;19;13;1;61;5748732
61;5748732;14;2;15;23;20;25;26;24;10;8;12;3;22;11;17;9;21;7;5;6;4;18;16;19;13;1
14;2;15;23;20;25;26;24;10;1;12;3;22;11;17;9;21;7;5;6;4;18;16;19;13;8;61;5736317
61;5736317;14;2;15;23;20;25;26;24;10;1;12;3;22;11;17;9;21;7;5;6;4;18;16;19;13;8
14;2;15;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;4;18;16;19;13;8;61;5732686
61;5732686;14;2;15;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;4;18;16;19;13;8
14;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;4;18;15;19;13;8;61;5743161
61;5743161;14;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;4;18;15;19;13;8
4;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;14;18;15;19;13;8;61;5735849
61;5735849;4;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;14;18;15;19;13;8
4;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;14;18;19;15;13;8;61;5735849
61;5735849;4;2;16;23;20;25;26;24;10;7;12;3;22;11;17;9;21;1;5;6;14;18;19;15;13;8
4;2;16;23;20;25;26;24;13;7;12;3;22;11;17;9;21;1;5;6;14;18;19;15;10;8;61;5733353
61;5733353;4;2;16;23;20;25;26;24;13;7;12;3;22;11;17;9;21;1;5;6;14;18;19;15;10;8
4;2;16;23;20;25;26;24;14;7;12;3;22;11;17;9;21;1;5;6;13;18;19;15;10;8;61;5816136
61;5816136;4;2;16;23;20;25;26;24;14;7;12;3;22;11;17;9;21;1;5;6;13;18;19;15;10;8
4;2;16;23;20;25;26;10;14;7;12;3;22;11;17;9;21;1;5;6;13;18;19;15;24;8;61;5819435
61;5819435;4;2;16;23;20;25;26;10;14;7;12;3;22;11;17;9;21;1;5;6;13;18;19;15;24;8
4;2;16;23;20;25;26;10;14;7;12;3;8;11;17;9;21;1;5;6;13;18;19;15;24;22;61;5817224
61;5817224;4;2;16;23;20;25;26;10;14;7;12;3;8;11;17;9;21;1;5;6;13;18;19;15;24;22
