"X1";"X5933195";"X14";"X21";"X18";"X11";"X22";"X4";"X5";"X7";"X24";"X9";"X19";"X10";"X8";"X13";"X17";"X15";"X12";"X6";"X2";"X3";"X1.1";"X25";"X26";"X20";"X23";"X16"
9;7;3;25;23;11;1;12;10;4;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21;71;5961882
71;5961882;9;7;3;25;23;11;1;12;10;4;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21
9;7;3;25;23;11;1;12;4;10;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21;71;5963702
71;5963702;9;7;3;25;23;11;1;12;4;10;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21
10;7;3;25;23;11;1;12;4;9;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21;71;5815310
71;5815310;10;7;3;25;23;11;1;12;4;9;14;8;26;18;5;24;22;19;15;2;20;13;17;6;16;21
10;7;3;22;23;11;1;12;4;9;14;8;26;18;5;24;25;19;15;2;20;13;17;6;16;21;71;5823657
71;5823657;10;7;3;22;23;11;1;12;4;9;14;8;26;18;5;24;25;19;15;2;20;13;17;6;16;21
10;7;3;22;23;11;8;12;4;9;14;1;26;18;5;24;25;19;15;2;20;13;17;6;16;21;71;5777185
71;5777185;10;7;3;22;23;11;8;12;4;9;14;1;26;18;5;24;25;19;15;2;20;13;17;6;16;21
10;7;3;22;23;11;8;18;4;9;14;1;26;12;5;24;25;19;15;2;20;13;17;6;16;21;71;5735245
71;5735245;10;7;3;22;23;11;8;18;4;9;14;1;26;12;5;24;25;19;15;2;20;13;17;6;16;21
1;7;3;22;23;11;8;18;4;9;14;10;26;12;5;24;25;19;15;2;20;13;17;6;16;21;71;5793114
71;5735245;10;7;3;22;23;11;8;18;4;9;14;1;26;12;5;24;25;19;15;2;20;13;17;6;16;21
10;7;3;22;23;11;8;18;4;9;14;1;21;12;5;24;25;19;15;2;20;13;17;6;16;26;71;5733975
71;5733975;10;7;3;22;23;11;8;18;4;9;14;1;21;12;5;24;25;19;15;2;20;13;17;6;16;26
10;7;3;22;6;11;8;18;4;9;14;1;21;12;5;24;25;19;15;2;20;13;17;23;16;26;71;5726570
71;5726570;10;7;3;22;6;11;8;18;4;9;14;1;21;12;5;24;25;19;15;2;20;13;17;23;16;26
10;7;3;22;6;11;8;18;4;9;14;1;21;12;5;24;25;19;2;15;20;13;17;23;16;26;71;5727861
71;5727861;10;7;3;22;6;11;8;18;4;9;14;1;21;12;5;24;25;19;2;15;20;13;17;23;16;26
10;7;3;22;6;11;8;18;4;9;14;1;23;12;5;24;25;19;2;15;20;13;17;21;16;26;71;5774207
72;5774207;10;7;3;22;6;11;8;18;4;9;14;1;23;12;5;24;25;19;2;15;20;13;17;21;16;26
10;7;3;22;6;11;8;18;19;9;14;1;23;12;5;24;25;4;2;15;20;13;17;21;16;26;72;5790531
72;5790531;10;7;3;22;6;11;8;18;19;9;14;1;23;12;5;24;25;4;2;15;20;13;17;21;16;26
10;7;3;15;6;11;8;18;19;9;14;1;23;12;5;24;25;4;2;22;20;13;17;21;16;26;72;5774469
72;5774469;10;7;3;15;6;11;8;18;19;9;14;1;23;12;5;24;25;4;2;22;20;13;17;21;16;26
10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;4;2;1;20;13;17;21;16;26;72;5832838
72;5832838;10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;4;2;1;20;13;17;21;16;26
10;7;3;15;6;11;17;18;19;9;14;22;23;12;5;24;25;4;2;1;20;13;8;21;16;26;72;5950143
72;5832838;10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;4;2;1;20;13;17;21;16;26
10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;4;2;1;20;21;17;13;16;26;72;5832673
72;5832673;10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;4;2;1;20;21;17;13;16;26
10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;21;2;1;20;4;17;13;16;26;72;5845765
72;5845765;10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;21;2;1;20;4;17;13;16;26
10;7;3;15;6;11;8;18;19;9;14;22;23;12;26;24;25;21;2;1;20;4;17;13;16;5;72;5950369
72;5845765;10;7;3;15;6;11;8;18;19;9;14;22;23;12;5;24;25;21;2;1;20;4;17;13;16;26
10;7;3;15;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;1;20;4;17;13;16;26;72;5828693
72;5828693;10;7;3;15;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;1;20;4;17;13;16;26
10;7;3;1;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;15;20;4;17;13;16;26;72;5830923
72;5830923;10;7;3;1;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;15;20;4;17;13;16;26
10;13;3;1;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;15;20;4;17;7;16;26;72;5826114
72;5826114;10;13;3;1;6;14;8;18;19;9;11;22;23;12;5;24;25;21;2;15;20;4;17;7;16;26
10;13;3;1;6;21;8;18;19;9;11;22;23;12;5;24;25;14;2;15;20;4;17;7;16;26;72;5798261
72;5798261;10;13;3;1;6;21;8;18;19;9;11;22;23;12;5;24;25;14;2;15;20;4;17;7;16;26
10;13;3;1;6;21;8;18;19;9;17;22;23;12;5;24;25;14;2;15;20;4;11;7;16;26;72;5816733
72;5816733;10;13;3;1;6;21;8;18;19;9;17;22;23;12;5;24;25;14;2;15;20;4;11;7;16;26
10;13;6;1;3;21;8;18;19;9;17;22;23;12;5;24;25;14;2;15;20;4;11;7;16;26;72;5816483
72;5816483;10;13;6;1;3;21;8;18;19;9;17;22;23;12;5;24;25;14;2;15;20;4;11;7;16;26
10;13;6;1;3;21;8;24;19;9;17;22;23;12;5;18;25;14;2;15;20;4;11;7;16;26;72;5819055
72;5819055;10;13;6;1;3;21;8;24;19;9;17;22;23;12;5;18;25;14;2;15;20;4;11;7;16;26
10;13;6;1;3;21;8;24;19;9;18;22;23;12;5;17;25;14;2;15;20;4;11;7;16;26;72;5837572
72;5837572;10;13;6;1;3;21;8;24;19;9;18;22;23;12;5;17;25;14;2;15;20;4;11;7;16;26
10;13;6;1;3;21;8;24;19;9;18;22;23;12;5;17;4;14;2;15;20;25;11;7;16;26;72;5791227
72;5791227;10;13;6;1;3;21;8;24;19;9;18;22;23;12;5;17;4;14;2;15;20;25;11;7;16;26
10;13;6;1;3;21;8;24;19;9;18;25;23;12;5;17;4;14;2;15;20;22;11;7;16;26;72;5792478
72;5792478;10;13;6;1;3;21;8;24;19;9;18;25;23;12;5;17;4;14;2;15;20;22;11;7;16;26
10;13;6;1;3;21;8;24;19;9;18;12;23;25;5;17;4;14;2;15;20;22;11;7;16;26;72;5768047
72;5768047;10;13;6;1;3;21;8;24;19;9;18;12;23;25;5;17;4;14;2;15;20;22;11;7;16;26
10;6;13;1;3;21;8;24;19;9;18;12;23;25;5;17;4;14;2;15;20;22;11;7;16;26;72;5771387
72;5771387;10;6;13;1;3;21;8;24;19;9;18;12;23;25;5;17;4;14;2;15;20;22;11;7;16;26
10;6;13;2;3;21;8;24;19;9;18;12;23;25;5;17;4;14;1;15;20;22;11;7;16;26;72;5749091
73;5749091;10;6;13;2;3;21;8;24;19;9;18;12;23;25;5;17;4;14;1;15;20;22;11;7;16;26
10;6;13;2;3;21;8;24;19;9;18;12;23;25;5;17;4;16;1;15;20;22;11;7;14;26;73;5885291
73;5885291;10;6;13;2;3;21;8;24;19;9;18;12;23;25;5;17;4;16;1;15;20;22;11;7;14;26
10;6;13;3;2;21;8;24;19;9;18;12;23;25;5;17;4;16;1;15;20;22;11;7;14;26;73;5885271
73;5885271;10;6;13;3;2;21;8;24;19;9;18;12;23;25;5;17;4;16;1;15;20;22;11;7;14;26
10;6;13;3;2;21;8;24;19;9;18;20;23;25;5;17;4;16;1;15;12;22;11;7;14;26;73;5880655
73;5880655;10;6;13;3;2;21;8;24;19;9;18;20;23;25;5;17;4;16;1;15;12;22;11;7;14;26
10;6;13;3;2;21;8;24;19;26;18;20;23;25;5;17;4;16;1;15;12;22;11;7;14;9;73;5879707
73;5879707;10;6;13;3;2;21;8;24;19;26;18;20;23;25;5;17;4;16;1;15;12;22;11;7;14;9
10;6;13;3;12;21;8;24;19;26;18;20;23;25;5;17;4;16;1;15;2;22;11;7;14;9;73;5867640
73;5867640;10;6;13;3;12;21;8;24;19;26;18;20;23;25;5;17;4;16;1;15;2;22;11;7;14;9
10;6;13;3;12;21;8;24;19;26;4;20;23;25;5;17;18;16;1;15;2;22;11;7;14;9;73;5861722
73;5861722;10;6;13;3;12;21;8;24;19;26;4;20;23;25;5;17;18;16;1;15;2;22;11;7;14;9
10;6;13;3;12;21;8;24;19;26;4;20;23;25;5;17;18;7;1;15;2;22;11;16;14;9;73;5834338
73;5834338;10;6;13;3;12;21;8;24;19;26;4;20;23;25;5;17;18;7;1;15;2;22;11;16;14;9
10;6;13;3;12;7;8;24;19;26;4;20;23;25;5;17;18;21;1;15;2;22;11;16;14;9;73;5835669
73;5835669;10;6;13;3;12;7;8;24;19;26;4;20;23;25;5;17;18;21;1;15;2;22;11;16;14;9
10;6;13;3;12;7;8;26;19;24;4;20;23;25;5;17;18;21;1;15;2;22;11;16;14;9;73;5846189
73;5846189;10;6;13;3;12;7;8;26;19;24;4;20;23;25;5;17;18;21;1;15;2;22;11;16;14;9
10;6;13;3;12;7;8;26;19;24;4;20;23;25;5;15;18;21;1;17;2;22;11;16;14;9;73;5842059
73;5842059;10;6;13;3;12;7;8;26;19;24;4;20;23;25;5;15;18;21;1;17;2;22;11;16;14;9
10;6;13;3;12;7;8;23;19;24;4;20;26;25;5;15;18;21;1;17;2;22;11;16;14;9;73;5835638
73;5835638;10;6;13;3;12;7;8;23;19;24;4;20;26;25;5;15;18;21;1;17;2;22;11;16;14;9
10;6;13;3;12;7;8;23;19;11;4;20;26;25;5;15;18;21;1;17;2;22;24;16;14;9;73;5832804
73;5832804;10;6;13;3;12;7;8;23;19;11;4;20;26;25;5;15;18;21;1;17;2;22;24;16;14;9
10;6;13;3;12;7;8;23;19;11;4;20;26;25;17;15;18;21;1;5;2;22;24;16;14;9;73;5895205
73;5895205;10;6;13;3;12;7;8;23;19;11;4;20;26;25;17;15;18;21;1;5;2;22;24;16;14;9
10;6;13;3;12;7;8;23;19;16;4;20;26;25;17;15;18;21;1;5;2;22;24;11;14;9;73;5903242
73;5903242;10;6;13;3;12;7;8;23;19;16;4;20;26;25;17;15;18;21;1;5;2;22;24;11;14;9
10;6;13;3;12;7;8;23;19;16;4;20;26;25;17;15;18;1;21;5;2;22;24;11;14;9;73;5904262
73;5904262;10;6;13;3;12;7;8;23;19;16;4;20;26;25;17;15;18;1;21;5;2;22;24;11;14;9
10;6;13;3;12;8;7;23;19;16;4;20;26;25;17;15;18;1;21;5;2;22;24;11;14;9;73;5904262
73;5904262;10;6;13;3;12;8;7;23;19;16;4;20;26;25;17;15;18;1;21;5;2;22;24;11;14;9
10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;18;1;7;5;2;22;24;11;14;9;73;5896484
73;5896484;10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;18;1;7;5;2;22;24;11;14;9
10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;18;1;7;5;2;22;24;14;11;9;73;5871710
73;5871710;10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;18;1;7;5;2;22;24;14;11;9
10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;2;1;7;5;18;22;24;14;11;9;73;5929547
73;5871710;10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;18;1;7;5;2;22;24;14;11;9
10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;14;1;7;5;2;22;24;18;11;9;73;5923624
74;5923624;10;6;13;3;12;8;21;23;19;16;4;20;26;25;17;15;14;1;7;5;2;22;24;18;11;9
10;6;13;3;12;8;21;11;19;16;4;20;26;25;17;15;14;1;7;5;2;22;24;18;23;9;74;5917727
74;5917727;10;6;13;3;12;8;21;11;19;16;4;20;26;25;17;15;14;1;7;5;2;22;24;18;23;9
10;6;13;3;12;8;21;11;19;20;4;16;26;25;17;15;14;1;7;5;2;22;24;18;23;9;74;5949003
74;5949003;10;6;13;3;12;8;21;11;19;20;4;16;26;25;17;15;14;1;7;5;2;22;24;18;23;9
10;6;13;3;12;8;21;11;19;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;9;74;5911045
74;5911045;10;6;13;3;12;8;21;11;19;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;9
10;6;13;3;12;8;21;11;9;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19;74;5902743
74;5902743;10;6;13;3;12;8;21;11;9;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19
10;6;13;3;12;9;21;11;8;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19;74;5963008
74;5963008;10;6;13;3;12;9;21;11;8;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19
10;6;13;11;12;9;21;3;8;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19;74;6027996
74;6027996;10;6;13;11;12;9;21;3;8;20;18;16;26;25;17;15;14;1;7;5;2;22;24;4;23;19
10;6;13;11;12;9;21;3;8;20;18;19;26;25;17;15;14;1;7;5;2;22;24;4;23;16;74;5915367
74;5915367;10;6;13;11;12;9;21;3;8;20;18;19;26;25;17;15;14;1;7;5;2;22;24;4;23;16
10;6;13;11;7;9;21;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;23;16;74;5941637
74;5941637;10;6;13;11;7;9;21;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;23;16
10;6;13;23;7;9;21;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;11;16;74;5950526
74;5950526;10;6;13;23;7;9;21;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;11;16
10;6;21;23;7;9;13;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;11;16;74;5922178
74;5922178;10;6;21;23;7;9;13;3;8;20;18;19;26;25;17;15;14;1;12;5;2;22;24;4;11;16
10;6;21;23;7;9;13;3;8;20;18;19;26;25;17;15;16;1;12;5;2;22;24;4;11;14;74;5985753
74;5985753;10;6;21;23;7;9;13;3;8;20;18;19;26;25;17;15;16;1;12;5;2;22;24;4;11;14
10;6;21;23;7;9;1;3;8;20;18;19;26;25;17;15;16;13;12;5;2;22;24;4;11;14;74;6034705
74;6034705;10;6;21;23;7;9;1;3;8;20;18;19;26;25;17;15;16;13;12;5;2;22;24;4;11;14
10;6;4;23;7;9;1;3;8;20;18;19;26;25;17;15;16;13;12;5;2;22;24;21;11;14;74;6045249
74;6045249;10;6;4;23;7;9;1;3;8;20;18;19;26;25;17;15;16;13;12;5;2;22;24;21;11;14
10;6;4;23;7;9;1;18;8;20;3;19;26;25;17;15;16;13;12;5;2;22;24;21;11;14;74;5954977
74;5954977;10;6;4;23;7;9;1;18;8;20;3;19;26;25;17;15;16;13;12;5;2;22;24;21;11;14
10;6;4;23;7;9;1;18;8;20;3;19;26;25;11;15;16;13;12;5;2;22;24;21;17;14;74;5935163
74;5935163;10;6;4;23;7;9;1;18;8;20;3;19;26;25;11;15;16;13;12;5;2;22;24;21;17;14
10;6;4;23;1;9;7;18;8;20;3;19;26;25;11;15;16;13;12;5;2;22;24;21;17;14;74;5902015
74;5902015;10;6;4;23;1;9;7;18;8;20;3;19;26;25;11;15;16;13;12;5;2;22;24;21;17;14
10;6;16;23;1;9;7;18;8;20;3;19;26;25;11;15;4;13;12;5;2;22;24;21;17;14;74;5875460
74;5875460;10;6;16;23;1;9;7;18;8;20;3;19;26;25;11;15;4;13;12;5;2;22;24;21;17;14
10;6;16;23;1;9;7;18;8;20;3;19;26;25;11;15;14;13;12;5;2;22;24;21;17;4;74;5850397
74;5850397;10;6;16;23;1;9;7;18;8;20;3;19;26;25;11;15;14;13;12;5;2;22;24;21;17;4
10;6;16;23;1;9;7;24;8;20;3;19;26;25;11;15;14;13;12;5;2;22;18;21;17;4;74;5980247
74;5980247;10;6;16;23;1;9;7;24;8;20;3;19;26;25;11;15;14;13;12;5;2;22;18;21;17;4
10;6;16;23;1;9;7;24;21;20;3;19;26;25;11;15;14;13;12;5;2;22;18;8;17;4;74;6035125
75;6035125;10;6;16;23;1;9;7;24;21;20;3;19;26;25;11;15;14;13;12;5;2;22;18;8;17;4
10;6;16;23;1;9;7;24;21;20;3;19;26;15;11;25;14;13;12;5;2;22;18;8;17;4;75;6038682
75;6038682;10;6;16;23;1;9;7;24;21;20;3;19;26;15;11;25;14;13;12;5;2;22;18;8;17;4
10;6;16;23;1;9;7;24;21;20;3;19;26;15;11;25;14;13;8;5;2;22;18;12;17;4;75;5978674
75;5978674;10;6;16;23;1;9;7;24;21;20;3;19;26;15;11;25;14;13;8;5;2;22;18;12;17;4
10;6;16;23;1;9;7;24;26;20;3;19;21;15;11;25;14;13;8;5;2;22;18;12;17;4;75;5981756
75;5981756;10;6;16;23;1;9;7;24;26;20;3;19;21;15;11;25;14;13;8;5;2;22;18;12;17;4
10;6;16;23;1;9;7;24;15;20;3;19;21;26;11;25;14;13;8;5;2;22;18;12;17;4;75;5966794
75;5966794;10;6;16;23;1;9;7;24;15;20;3;19;21;26;11;25;14;13;8;5;2;22;18;12;17;4
10;6;16;25;1;9;7;24;15;20;3;19;21;26;11;23;14;13;8;5;2;22;18;12;17;4;75;5957674
75;5957674;10;6;16;25;1;9;7;24;15;20;3;19;21;26;11;23;14;13;8;5;2;22;18;12;17;4
10;6;16;25;1;9;26;24;15;20;3;19;21;7;11;23;14;13;8;5;2;22;18;12;17;4;75;5985101
75;5985101;10;6;16;25;1;9;26;24;15;20;3;19;21;7;11;23;14;13;8;5;2;22;18;12;17;4
10;6;16;25;1;9;26;24;15;20;18;19;21;7;11;23;14;13;8;5;2;22;3;12;17;4;75;5929875
75;5929875;10;6;16;25;1;9;26;24;15;20;18;19;21;7;11;23;14;13;8;5;2;22;3;12;17;4
10;6;16;25;1;9;26;24;15;20;4;19;21;7;11;23;14;13;8;5;2;22;3;12;17;18;75;5890508
75;5890508;10;6;16;25;1;9;26;24;15;20;4;19;21;7;11;23;14;13;8;5;2;22;3;12;17;18
10;6;16;25;1;9;26;24;15;20;4;19;21;3;11;23;14;13;8;5;2;22;7;12;17;18;75;5876344
75;5876344;10;6;16;25;1;9;26;24;15;20;4;19;21;3;11;23;14;13;8;5;2;22;7;12;17;18
10;18;16;25;1;9;26;24;15;20;4;19;21;3;11;23;14;13;8;5;2;22;7;12;17;6;75;5939924
75;5939924;10;18;16;25;1;9;26;24;15;20;4;19;21;3;11;23;14;13;8;5;2;22;7;12;17;6
10;18;16;21;1;9;26;24;15;20;4;19;25;3;11;23;14;13;8;5;2;22;7;12;17;6;75;5981610
75;5981610;10;18;16;21;1;9;26;24;15;20;4;19;25;3;11;23;14;13;8;5;2;22;7;12;17;6
10;18;16;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;7;12;17;6;75;5986776
75;5986776;10;18;16;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;7;12;17;6
17;18;16;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;7;12;10;6;75;5980803
75;5980803;17;18;16;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;7;12;10;6
17;18;7;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;16;12;10;6;75;5971975
75;5971975;17;18;7;21;1;9;20;24;15;26;4;19;25;3;11;23;14;13;8;5;2;22;16;12;10;6
17;18;7;21;1;9;20;24;15;6;4;19;25;3;11;23;14;13;8;5;2;22;16;12;10;26;75;5974840
75;5974840;17;18;7;21;1;9;20;24;15;6;4;19;25;3;11;23;14;13;8;5;2;22;16;12;10;26
17;18;7;12;1;9;20;24;15;6;4;19;25;3;11;23;14;13;8;5;2;22;16;21;10;26;75;5969055
75;5969055;17;18;7;12;1;9;20;24;15;6;4;19;25;3;11;23;14;13;8;5;2;22;16;21;10;26
17;18;7;12;1;9;20;24;15;6;4;19;25;3;2;23;14;13;8;5;11;22;16;21;10;26;75;5968692
75;5968692;17;18;7;12;1;9;20;24;15;6;4;19;25;3;2;23;14;13;8;5;11;22;16;21;10;26
17;18;7;12;1;9;20;15;24;6;4;19;25;3;2;23;14;13;8;5;11;22;16;21;10;26;75;5970172
75;5970172;17;18;7;12;1;9;20;15;24;6;4;19;25;3;2;23;14;13;8;5;11;22;16;21;10;26
17;18;7;12;1;9;20;22;24;6;4;19;25;3;2;23;14;13;8;5;11;15;16;21;10;26;75;5984970
75;5984970;17;18;7;12;1;9;20;22;24;6;4;19;25;3;2;23;14;13;8;5;11;15;16;21;10;26
17;18;7;12;1;9;24;22;20;6;4;19;25;3;2;23;14;13;8;5;11;15;16;21;10;26;75;5981003
76;5981003;17;18;7;12;1;9;24;22;20;6;4;19;25;3;2;23;14;13;8;5;11;15;16;21;10;26
17;18;7;12;1;9;24;22;20;6;8;19;25;3;2;23;14;13;4;5;11;15;16;21;10;26;76;5964986
76;5964986;17;18;7;12;1;9;24;22;20;6;8;19;25;3;2;23;14;13;4;5;11;15;16;21;10;26
17;18;7;12;1;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;15;19;21;10;26;76;6034365
76;6034365;17;18;7;12;1;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;15;19;21;10;26
17;7;18;12;1;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;15;19;21;10;26;76;6043538
76;6043538;17;7;18;12;1;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;15;19;21;10;26
17;7;18;12;15;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;1;19;21;10;26;76;6041109
76;6041109;17;7;18;12;15;9;24;22;20;6;8;16;25;3;2;23;14;13;4;5;11;1;19;21;10;26
17;7;18;12;16;9;24;22;20;6;8;15;25;3;2;23;14;13;4;5;11;1;19;21;10;26;76;6029540
76;6029540;17;7;18;12;16;9;24;22;20;6;8;15;25;3;2;23;14;13;4;5;11;1;19;21;10;26
17;7;18;12;16;9;24;22;20;6;8;15;25;26;2;23;14;13;4;5;11;1;19;21;10;3;76;6043528
76;6043528;17;7;18;12;16;9;24;22;20;6;8;15;25;26;2;23;14;13;4;5;11;1;19;21;10;3
17;7;18;12;16;9;24;22;20;6;26;15;25;8;2;23;14;13;4;5;11;1;19;21;10;3;76;6039780
76;6039780;17;7;18;12;16;9;24;22;20;6;26;15;25;8;2;23;14;13;4;5;11;1;19;21;10;3
17;7;18;12;16;9;24;22;4;6;26;15;25;8;2;23;14;13;20;5;11;1;19;21;10;3;76;6034321
76;6034321;17;7;18;12;16;9;24;22;4;6;26;15;25;8;2;23;14;13;20;5;11;1;19;21;10;3
17;7;18;12;16;9;24;22;4;6;26;15;14;8;2;23;25;13;20;5;11;1;19;21;10;3;76;6046388
76;6046388;17;7;18;12;16;9;24;22;4;6;26;15;14;8;2;23;25;13;20;5;11;1;19;21;10;3
17;7;18;12;16;9;24;22;10;6;26;15;14;8;2;23;25;13;20;5;11;1;19;21;4;3;76;6071080
76;6071080;17;7;18;12;16;9;24;22;10;6;26;15;14;8;2;23;25;13;20;5;11;1;19;21;4;3
17;7;18;13;16;9;24;22;10;6;26;15;14;8;2;23;25;12;20;5;11;1;19;21;4;3;76;6048747
76;6048747;17;7;18;13;16;9;24;22;10;6;26;15;14;8;2;23;25;12;20;5;11;1;19;21;4;3
17;7;18;13;16;9;24;22;10;6;26;15;14;8;2;23;11;12;20;5;25;1;19;21;4;3;76;6021056
76;6021056;17;7;18;13;16;9;24;22;10;6;26;15;14;8;2;23;11;12;20;5;25;1;19;21;4;3
17;7;18;13;16;9;12;22;10;6;26;15;14;8;2;23;11;24;20;5;25;1;19;21;4;3;76;6034352
76;6034352;17;7;18;13;16;9;12;22;10;6;26;15;14;8;2;23;11;24;20;5;25;1;19;21;4;3
17;13;18;7;16;9;12;22;10;6;26;15;14;8;2;23;11;24;20;5;25;1;19;21;4;3;76;6034795
76;6034795;17;13;18;7;16;9;12;22;10;6;26;15;14;8;2;23;11;24;20;5;25;1;19;21;4;3
17;13;18;24;16;9;12;22;10;6;26;15;14;8;2;23;11;7;20;5;25;1;19;21;4;3;76;5952863
76;5952863;17;13;18;24;16;9;12;22;10;6;26;15;14;8;2;23;11;7;20;5;25;1;19;21;4;3
17;13;18;26;16;9;12;22;10;6;24;15;14;8;2;23;11;7;20;5;25;1;19;21;4;3;76;5965325
76;5965325;17;13;18;26;16;9;12;22;10;6;24;15;14;8;2;23;11;7;20;5;25;1;19;21;4;3
17;13;18;26;16;9;12;22;10;6;24;15;14;8;1;23;11;7;20;5;25;2;19;21;4;3;76;5929962
76;5929962;17;13;18;26;16;9;12;22;10;6;24;15;14;8;1;23;11;7;20;5;25;2;19;21;4;3
17;13;18;26;16;9;12;22;10;6;24;15;20;8;1;23;11;7;14;5;25;2;19;21;4;3;76;5987859
76;5929962;17;13;18;26;16;9;12;22;10;6;24;15;14;8;1;23;11;7;20;5;25;2;19;21;4;3
17;13;18;26;16;9;12;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;4;3;76;5952293
76;5952293;17;13;18;26;16;9;12;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;4;3
17;13;18;26;4;9;12;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;16;3;76;5989866
77;5989866;17;13;18;26;4;9;12;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;16;3
17;13;18;12;4;9;26;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;16;3;77;6020677
77;6020677;17;13;18;12;4;9;26;22;10;6;24;15;14;8;1;23;25;7;20;5;11;2;19;21;16;3
17;13;18;12;4;9;26;22;10;6;24;15;14;8;1;23;7;25;20;5;11;2;19;21;16;3;77;6030290
77;6030290;17;13;18;12;4;9;26;22;10;6;24;15;14;8;1;23;7;25;20;5;11;2;19;21;16;3
17;13;18;12;15;9;26;22;10;6;24;4;14;8;1;23;7;25;20;5;11;2;19;21;16;3;77;6017711
77;6017711;17;13;18;12;15;9;26;22;10;6;24;4;14;8;1;23;7;25;20;5;11;2;19;21;16;3
17;13;18;12;15;9;19;22;10;6;24;4;14;8;1;23;7;25;20;5;11;2;26;21;16;3;77;5996766
77;5996766;17;13;18;12;15;9;19;22;10;6;24;4;14;8;1;23;7;25;20;5;11;2;26;21;16;3
17;13;18;12;15;9;19;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;3;77;5973235
77;5973235;17;13;18;12;15;9;19;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;3
17;13;18;3;15;9;19;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12;77;5973363
77;5973363;17;13;18;3;15;9;19;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12
17;13;18;19;15;9;3;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12;77;5942998
77;5942998;17;13;18;19;15;9;3;22;10;6;2;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12
17;2;18;19;15;9;3;22;10;6;13;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12;77;5938274
77;5938274;17;2;18;19;15;9;3;22;10;6;13;4;14;8;1;23;7;25;20;5;11;24;26;21;16;12
17;2;18;19;15;9;3;22;10;21;13;4;14;8;1;23;7;25;20;5;11;24;26;6;16;12;77;5892421
