"X1";"X5878714";"X26";"X15";"X21";"X4";"X5";"X22";"X11";"X2";"X8";"X9";"X1.1";"X10";"X14";"X23";"X12";"X18";"X6";"X25";"X13";"X20";"X16";"X24";"X7";"X3";"X17";"X19"
50;5919358;25;14;20;1;5;6;2;23;18;13;16;19;17;4;12;9;24;3;26;21;22;8;15;10;7;11
25;14;20;1;5;6;2;23;18;13;16;19;17;4;22;9;24;3;26;21;12;8;15;10;7;11;50;5928742
50;5928742;25;14;20;1;5;6;2;23;18;13;16;19;17;4;22;9;24;3;26;21;12;8;15;10;7;11
25;14;20;1;5;6;2;23;18;13;16;19;17;4;9;22;24;3;26;21;12;8;15;10;7;11;50;6043047
50;6043047;25;14;20;1;5;6;2;23;18;13;16;19;17;4;9;22;24;3;26;21;12;8;15;10;7;11
25;14;20;1;5;18;2;23;6;13;16;19;17;4;9;22;24;3;26;21;12;8;15;10;7;11;50;6051850
50;6051850;25;14;20;1;5;18;2;23;6;13;16;19;17;4;9;22;24;3;26;21;12;8;15;10;7;11
25;14;20;1;5;18;2;23;6;13;16;19;17;4;9;15;24;3;26;21;12;8;22;10;7;11;50;6054117
50;6054117;25;14;20;1;5;18;2;23;6;13;16;19;17;4;9;15;24;3;26;21;12;8;22;10;7;11
25;14;20;1;5;18;2;23;15;13;16;19;17;4;9;6;24;3;26;21;12;8;22;10;7;11;50;6053958
50;6053958;25;14;20;1;5;18;2;23;15;13;16;19;17;4;9;6;24;3;26;21;12;8;22;10;7;11
25;14;20;1;5;18;2;23;15;13;16;19;17;4;3;6;24;9;26;21;12;8;22;10;7;11;50;5988805
50;5988805;25;14;20;1;5;18;2;23;15;13;16;19;17;4;3;6;24;9;26;21;12;8;22;10;7;11
17;14;20;1;5;18;2;23;15;13;16;19;25;4;3;6;24;9;26;21;12;8;22;10;7;11;50;5988013
50;5988013;17;14;20;1;5;18;2;23;15;13;16;19;25;4;3;6;24;9;26;21;12;8;22;10;7;11
17;14;20;1;5;18;2;23;15;21;16;19;25;4;3;6;24;9;26;13;12;8;22;10;7;11;50;5969501
50;5969501;17;14;20;1;5;18;2;23;15;21;16;19;25;4;3;6;24;9;26;13;12;8;22;10;7;11
17;14;20;1;5;18;25;23;15;21;16;19;2;4;3;6;24;9;26;13;12;8;22;10;7;11;50;5980598
50;5980598;17;14;20;1;5;18;25;23;15;21;16;19;2;4;3;6;24;9;26;13;12;8;22;10;7;11
17;14;20;1;5;18;25;23;15;21;16;19;2;4;3;6;24;9;26;13;12;8;22;10;11;7;50;5980598
50;5980598;17;14;20;1;5;18;25;23;15;21;16;19;2;4;3;6;24;9;26;13;12;8;22;10;11;7
17;14;20;1;5;18;25;23;15;13;16;19;2;4;3;6;24;9;26;21;12;8;22;10;11;7;50;6005217
51;6005217;17;14;20;1;5;18;25;23;15;13;16;19;2;4;3;6;24;9;26;21;12;8;22;10;11;7
17;14;20;1;5;18;25;23;15;13;16;19;2;4;3;8;24;9;26;21;12;6;22;10;11;7;51;5917875
51;5917875;17;14;20;1;5;18;25;23;15;13;16;19;2;4;3;8;24;9;26;21;12;6;22;10;11;7
17;14;20;1;5;18;25;23;15;13;16;19;2;22;3;8;24;9;26;21;12;6;4;10;11;7;51;6008560
51;6008560;17;14;20;1;5;18;25;23;15;13;16;19;2;22;3;8;24;9;26;21;12;6;4;10;11;7
17;14;20;1;5;18;25;23;15;13;16;19;2;22;3;8;7;9;26;21;12;6;4;10;11;24;51;5991703
51;5991703;17;14;20;1;5;18;25;23;15;13;16;19;2;22;3;8;7;9;26;21;12;6;4;10;11;24
17;13;20;1;5;18;25;23;15;14;16;19;2;22;3;8;7;9;26;21;12;6;4;10;11;24;51;5887926
51;5887926;17;13;20;1;5;18;25;23;15;14;16;19;2;22;3;8;7;9;26;21;12;6;4;10;11;24
17;13;20;1;5;18;25;23;15;14;16;19;2;22;3;8;9;7;26;21;12;6;4;10;11;24;51;5888407
51;5888407;17;13;20;1;5;18;25;23;15;14;16;19;2;22;3;8;9;7;26;21;12;6;4;10;11;24
17;13;20;1;5;18;25;23;15;14;16;19;2;24;3;8;9;7;26;21;12;6;4;10;11;22;51;5891578
51;5891578;17;13;20;1;5;18;25;23;15;14;16;19;2;24;3;8;9;7;26;21;12;6;4;10;11;22
17;13;20;1;5;18;25;16;15;14;23;19;2;24;3;8;9;7;26;21;12;6;4;10;11;22;51;5899415
51;5899415;17;13;20;1;5;18;25;16;15;14;23;19;2;24;3;8;9;7;26;21;12;6;4;10;11;22
17;13;20;1;5;18;25;16;15;14;23;19;2;7;3;8;9;24;26;21;12;6;4;10;11;22;51;5935543
51;5935543;17;13;20;1;5;18;25;16;15;14;23;19;2;7;3;8;9;24;26;21;12;6;4;10;11;22
19;13;20;1;5;18;25;16;15;14;23;17;2;7;3;8;9;24;26;21;12;6;4;10;11;22;51;5984576
51;5984576;19;13;20;1;5;18;25;16;15;14;23;17;2;7;3;8;9;24;26;21;12;6;4;10;11;22
19;3;20;1;5;18;25;16;15;14;23;17;2;7;13;8;9;24;26;21;12;6;4;10;11;22;51;5988021
51;5988021;19;3;20;1;5;18;25;16;15;14;23;17;2;7;13;8;9;24;26;21;12;6;4;10;11;22
19;3;20;1;5;18;25;16;15;14;6;17;2;7;13;8;9;24;26;21;12;23;4;10;11;22;51;5977541
51;5977541;19;3;20;1;5;18;25;16;15;14;6;17;2;7;13;8;9;24;26;21;12;23;4;10;11;22
19;3;20;1;5;18;25;16;15;14;26;17;2;7;13;8;9;24;6;21;12;23;4;10;11;22;51;5980949
51;5980949;19;3;20;1;5;18;25;16;15;14;26;17;2;7;13;8;9;24;6;21;12;23;4;10;11;22
19;26;20;1;5;18;25;16;15;14;3;17;2;7;13;8;9;24;6;21;12;23;4;10;11;22;51;5985795
51;5985795;19;26;20;1;5;18;25;16;15;14;3;17;2;7;13;8;9;24;6;21;12;23;4;10;11;22
19;26;20;1;5;18;25;16;15;9;3;17;2;7;13;8;14;24;6;21;12;23;4;10;11;22;51;5955895
51;5955895;19;26;20;1;5;18;25;16;15;9;3;17;2;7;13;8;14;24;6;21;12;23;4;10;11;22
19;26;20;11;5;18;25;16;15;9;3;17;2;7;13;8;14;24;6;21;12;23;4;10;1;22;51;5927378
51;5927378;19;26;20;11;5;18;25;16;15;9;3;17;2;7;13;8;14;24;6;21;12;23;4;10;1;22
19;26;20;11;5;18;25;16;8;9;3;17;2;7;13;15;14;24;6;21;12;23;4;10;1;22;51;5935443
51;5935443;19;26;20;11;5;18;25;16;8;9;3;17;2;7;13;15;14;24;6;21;12;23;4;10;1;22
19;26;20;11;5;18;25;16;8;9;3;6;2;7;13;15;14;24;17;21;12;23;4;10;1;22;51;5937769
51;5937769;19;26;20;11;5;18;25;16;8;9;3;6;2;7;13;15;14;24;17;21;12;23;4;10;1;22
19;26;20;11;5;18;7;16;8;9;3;6;2;25;13;15;14;24;17;21;12;23;4;10;1;22;51;5948992
51;5948992;19;26;20;11;5;18;7;16;8;9;3;6;2;25;13;15;14;24;17;21;12;23;4;10;1;22
19;26;14;11;5;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;12;23;4;10;1;22;51;5988816
51;5988816;19;26;14;11;5;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;12;23;4;10;1;22
19;26;14;11;12;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;5;23;4;10;1;22;51;5993936
52;5993936;19;26;14;11;12;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;5;23;4;10;1;22
19;26;14;11;12;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;5;22;4;10;1;23;52;5993716
52;5993716;19;26;14;11;12;18;7;16;8;9;3;6;2;25;13;15;20;24;17;21;5;22;4;10;1;23
19;26;14;11;12;18;7;16;8;9;3;6;2;24;13;15;20;25;17;21;5;22;4;10;1;23;52;5992659
52;5992659;19;26;14;11;12;18;7;16;8;9;3;6;2;24;13;15;20;25;17;21;5;22;4;10;1;23
19;26;14;2;12;18;7;16;8;9;3;6;11;24;13;15;20;25;17;21;5;22;4;10;1;23;52;5994316
52;5994316;19;26;14;2;12;18;7;16;8;9;3;6;11;24;13;15;20;25;17;21;5;22;4;10;1;23
19;26;14;2;12;18;7;16;8;9;3;6;11;24;21;15;20;25;17;13;5;22;4;10;1;23;52;5978378
52;5978378;19;26;14;2;12;18;7;16;8;9;3;6;11;24;21;15;20;25;17;13;5;22;4;10;1;23
19;26;14;2;12;18;7;16;8;9;3;23;11;24;21;15;20;25;17;13;5;22;4;10;1;6;52;5990068
52;5990068;19;26;14;2;12;18;7;16;8;9;3;23;11;24;21;15;20;25;17;13;5;22;4;10;1;6
19;26;14;2;12;18;7;16;17;9;3;23;11;24;21;15;20;25;8;13;5;22;4;10;1;6;52;5979330
52;5979330;19;26;14;2;12;18;7;16;17;9;3;23;11;24;21;15;20;25;8;13;5;22;4;10;1;6
19;26;14;2;12;17;7;16;18;9;3;23;11;24;21;15;20;25;8;13;5;22;4;10;1;6;52;5943294
52;5943294;19;26;14;2;12;17;7;16;18;9;3;23;11;24;21;15;20;25;8;13;5;22;4;10;1;6
19;26;14;2;12;17;7;16;18;9;3;23;11;24;21;15;20;25;8;5;13;22;4;10;1;6;52;5972744
52;5972744;19;26;14;2;12;17;7;16;18;9;3;23;11;24;21;15;20;25;8;5;13;22;4;10;1;6
19;26;14;21;12;17;7;16;18;9;3;23;11;24;2;15;20;25;8;5;13;22;4;10;1;6;52;5975136
52;5975136;19;26;14;21;12;17;7;16;18;9;3;23;11;24;2;15;20;25;8;5;13;22;4;10;1;6
1;26;14;21;12;17;7;16;18;9;3;23;11;24;2;15;20;25;8;5;13;22;4;10;19;6;52;5968232
52;5968232;1;26;14;21;12;17;7;16;18;9;3;23;11;24;2;15;20;25;8;5;13;22;4;10;19;6
1;26;14;21;12;17;7;16;18;8;3;23;11;24;2;15;20;25;9;5;13;22;4;10;19;6;52;5953407
52;5953407;1;26;14;21;12;17;7;16;18;8;3;23;11;24;2;15;20;25;9;5;13;22;4;10;19;6
19;26;14;21;12;17;7;16;18;8;3;23;11;24;2;15;20;25;9;5;13;22;4;10;1;6;52;5971842
52;5971842;19;26;14;21;12;17;7;16;18;8;3;23;11;24;2;15;20;25;9;5;13;22;4;10;1;6
19;26;14;21;12;17;7;16;18;8;3;4;11;24;2;15;20;25;9;5;13;22;23;10;1;6;52;5934944
52;5934944;19;26;14;21;12;17;7;16;18;8;3;4;11;24;2;15;20;25;9;5;13;22;23;10;1;6
19;26;14;21;12;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;10;1;6;52;5951884
52;5951884;19;26;14;21;12;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;10;1;6
19;26;14;21;10;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;12;1;6;52;5963539
52;5963539;19;26;14;21;10;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;12;1;6
19;26;6;21;10;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;12;1;14;52;5951440
52;5951440;19;26;6;21;10;17;7;16;18;8;3;2;11;24;4;15;20;25;9;5;13;22;23;12;1;14
19;26;6;21;10;17;7;16;18;8;3;2;1;24;4;15;20;25;9;5;13;22;23;12;11;14;52;5915242
52;5915242;19;26;6;21;10;17;7;16;18;8;3;2;1;24;4;15;20;25;9;5;13;22;23;12;11;14
18;26;6;21;10;17;7;16;19;8;3;2;1;24;4;15;20;25;9;5;13;22;23;12;11;14;52;6019155
52;6019155;18;26;6;21;10;17;7;16;19;8;3;2;1;24;4;15;20;25;9;5;13;22;23;12;11;14
18;26;6;21;10;17;7;16;19;8;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14;52;6011029
52;6011029;18;26;6;21;10;17;7;16;19;8;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14
18;26;6;8;10;17;7;16;19;21;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14;52;6097969
53;6011029;18;26;6;21;10;17;7;16;19;8;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14
18;26;6;19;10;17;7;16;21;8;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14;53;6014678
53;6014678;18;26;6;19;10;17;7;16;21;8;3;2;25;24;4;15;20;1;9;5;13;22;23;12;11;14
18;26;6;19;10;17;7;16;21;8;3;2;25;11;4;15;20;1;9;5;13;22;23;12;24;14;53;6009030
53;6009030;18;26;6;19;10;17;7;16;21;8;3;2;25;11;4;15;20;1;9;5;13;22;23;12;24;14
13;26;6;19;10;17;7;16;21;8;3;2;25;11;4;15;20;1;9;5;18;22;23;12;24;14;53;5956847
53;5956847;13;26;6;19;10;17;7;16;21;8;3;2;25;11;4;15;20;1;9;5;18;22;23;12;24;14
13;26;6;19;20;17;7;16;21;8;3;2;25;11;4;15;10;1;9;5;18;22;23;12;24;14;53;6054279
53;6054279;13;26;6;19;20;17;7;16;21;8;3;2;25;11;4;15;10;1;9;5;18;22;23;12;24;14
13;26;6;19;20;17;7;23;21;8;3;2;25;11;4;15;10;1;9;5;18;22;16;12;24;14;53;6059184
53;6059184;13;26;6;19;20;17;7;23;21;8;3;2;25;11;4;15;10;1;9;5;18;22;16;12;24;14
18;26;6;19;20;17;7;23;21;8;3;2;25;11;4;15;10;1;9;5;13;22;16;12;24;14;53;6106670
53;6106670;18;26;6;19;20;17;7;23;21;8;3;2;25;11;4;15;10;1;9;5;13;22;16;12;24;14
18;26;6;19;20;17;10;23;21;8;3;2;25;11;4;15;7;1;9;5;13;22;16;12;24;14;53;6074778
53;6074778;18;26;6;19;20;17;10;23;21;8;3;2;25;11;4;15;7;1;9;5;13;22;16;12;24;14
18;26;6;19;20;17;10;9;21;8;3;2;25;11;4;15;7;1;23;5;13;22;16;12;24;14;53;6087279
53;6087279;18;26;6;19;20;17;10;9;21;8;3;2;25;11;4;15;7;1;23;5;13;22;16;12;24;14
18;26;6;19;20;16;10;9;21;8;3;2;25;11;4;15;7;1;23;5;13;22;17;12;24;14;53;6072028
53;6072028;18;26;6;19;20;16;10;9;21;8;3;2;25;11;4;15;7;1;23;5;13;22;17;12;24;14
18;26;6;19;20;16;10;9;21;23;3;2;25;11;4;15;7;1;8;5;13;22;17;12;24;14;53;6065348
53;6065348;18;26;6;19;20;16;10;9;21;23;3;2;25;11;4;15;7;1;8;5;13;22;17;12;24;14
18;26;6;19;20;1;10;9;21;23;3;2;25;11;4;15;7;16;8;5;13;22;17;12;24;14;53;6113912
53;6113912;18;26;6;19;20;1;10;9;21;23;3;2;25;11;4;15;7;16;8;5;13;22;17;12;24;14
18;26;6;11;20;1;10;9;21;23;3;2;25;19;4;15;7;16;8;5;13;22;17;12;24;14;53;6087564
53;6087564;18;26;6;11;20;1;10;9;21;23;3;2;25;19;4;15;7;16;8;5;13;22;17;12;24;14
18;26;6;11;20;1;10;9;21;23;24;2;25;19;4;15;7;16;8;5;13;22;17;12;3;14;53;6120871
53;6120871;18;26;6;11;20;1;10;9;21;23;24;2;25;19;4;15;7;16;8;5;13;22;17;12;3;14
18;26;6;20;11;1;10;9;21;23;24;2;25;19;4;15;7;16;8;5;13;22;17;12;3;14;53;6128611
53;6128611;18;26;6;20;11;1;10;9;21;23;24;2;25;19;4;15;7;16;8;5;13;22;17;12;3;14
18;26;6;20;11;1;10;9;21;23;24;15;25;19;4;2;7;16;8;5;13;22;17;12;3;14;53;6106686
53;6106686;18;26;6;20;11;1;10;9;21;23;24;15;25;19;4;2;7;16;8;5;13;22;17;12;3;14
18;26;6;3;11;1;10;9;21;23;24;15;25;19;4;2;7;16;8;5;13;22;17;12;20;14;53;6069240
53;6069240;18;26;6;3;11;1;10;9;21;23;24;15;25;19;4;2;7;16;8;5;13;22;17;12;20;14
18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;13;22;17;12;20;14;53;6074704
53;6074704;18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;13;22;17;12;20;14
18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;13;22;17;14;20;12;53;6109441
53;6109441;18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;13;22;17;14;20;12
18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;22;13;17;14;20;12;53;6109624
53;6109624;18;26;6;3;11;1;10;9;21;23;15;24;25;19;4;2;7;16;8;5;22;13;17;14;20;12
18;26;2;3;11;1;10;9;21;23;15;24;25;19;4;6;7;16;8;5;22;13;17;14;20;12;53;6133859
54;6133859;18;26;2;3;11;1;10;9;21;23;15;24;25;19;4;6;7;16;8;5;22;13;17;14;20;12
18;26;2;3;11;1;5;9;21;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12;54;5936483
54;5936483;18;26;2;3;11;1;5;9;21;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12
18;26;2;3;21;1;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12;54;5994132
54;5994132;18;26;2;3;21;1;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12
1;26;2;3;21;18;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12;54;6077620
54;6077620;1;26;2;3;21;18;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;20;12
1;26;2;3;21;20;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;18;12;54;6135991
54;6135991;1;26;2;3;21;20;5;9;11;23;15;24;25;19;4;6;7;16;8;10;22;13;17;14;18;12
1;26;2;3;21;20;23;9;11;5;15;24;25;19;4;6;7;16;8;10;22;13;17;14;18;12;54;6026688
54;6026688;1;26;2;3;21;20;23;9;11;5;15;24;25;19;4;6;7;16;8;10;22;13;17;14;18;12
1;26;2;3;21;20;23;9;11;5;15;24;25;19;4;6;14;16;8;10;22;13;17;7;18;12;54;5916127
54;5916127;1;26;2;3;21;20;23;9;11;5;15;24;25;19;4;6;14;16;8;10;22;13;17;7;18;12
1;26;2;3;21;20;23;9;11;5;15;24;25;18;4;6;14;16;8;10;22;13;17;7;19;12;54;5883313
54;5883313;1;26;2;3;21;20;23;9;11;5;15;24;25;18;4;6;14;16;8;10;22;13;17;7;19;12
1;26;2;12;21;20;23;9;11;5;15;24;25;18;4;6;14;16;8;10;22;13;17;7;19;3;54;5877931
54;5877931;1;26;2;12;21;20;23;9;11;5;15;24;25;18;4;6;14;16;8;10;22;13;17;7;19;3
1;26;2;12;21;20;23;9;13;5;15;24;25;18;4;6;14;16;8;10;22;11;17;7;19;3;54;5876975
54;5876975;1;26;2;12;21;20;23;9;13;5;15;24;25;18;4;6;14;16;8;10;22;11;17;7;19;3
1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;8;10;22;11;17;7;19;3;54;5868490
54;5868490;1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;8;10;22;11;17;7;19;3
1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;7;10;22;11;17;8;19;3;54;5877913
54;5877913;1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;7;10;22;11;17;8;19;3
1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;7;10;22;3;17;8;19;11;54;5924727
54;5924727;1;26;2;12;21;20;23;9;13;5;15;24;6;18;4;25;14;16;7;10;22;3;17;8;19;11
1;26;2;12;21;20;23;9;13;5;15;11;6;18;4;25;14;16;7;10;22;3;17;8;19;24;54;5909456
54;5909456;1;26;2;12;21;20;23;9;13;5;15;11;6;18;4;25;14;16;7;10;22;3;17;8;19;24
1;26;2;12;21;20;14;9;13;5;15;11;6;18;4;25;23;16;7;10;22;3;17;8;19;24;54;6003579
54;6003579;1;26;2;12;21;20;14;9;13;5;15;11;6;18;4;25;23;16;7;10;22;3;17;8;19;24
1;26;2;12;21;20;4;9;13;5;15;11;6;18;14;25;23;16;7;10;22;3;17;8;19;24;54;5979740
54;5979740;1;26;2;12;21;20;4;9;13;5;15;11;6;18;14;25;23;16;7;10;22;3;17;8;19;24
1;17;2;12;21;20;4;9;13;5;15;11;6;18;14;25;23;16;7;10;22;3;26;8;19;24;54;5993155
54;5993155;1;17;2;12;21;20;4;9;13;5;15;11;6;18;14;25;23;16;7;10;22;3;26;8;19;24
1;17;2;12;21;20;4;9;13;5;15;11;6;18;14;22;23;16;7;10;25;3;26;8;19;24;54;6000070
54;6000070;1;17;2;12;21;20;4;9;13;5;15;11;6;18;14;22;23;16;7;10;25;3;26;8;19;24
1;17;2;12;21;25;4;9;13;5;15;11;6;18;14;22;23;16;7;10;20;3;26;8;19;24;54;5971411
54;5971411;1;17;2;12;21;25;4;9;13;5;15;11;6;18;14;22;23;16;7;10;20;3;26;8;19;24
1;17;2;12;21;25;4;9;13;5;15;11;6;18;14;22;23;16;7;26;20;3;10;8;19;24;54;5959007
54;5959007;1;17;2;12;21;25;4;9;13;5;15;11;6;18;14;22;23;16;7;26;20;3;10;8;19;24
1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;26;20;3;10;8;19;24;54;5909808
55;5909808;1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;26;20;3;10;8;19;24
1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;19;20;3;10;8;26;24;55;5956863
55;5956863;1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;19;20;3;10;8;26;24
1;17;2;12;21;25;4;7;5;13;15;11;6;18;14;22;23;16;9;19;20;3;10;8;26;24;55;5991823
55;5956863;1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;19;20;3;10;8;26;24
1;17;2;12;21;25;4;7;13;5;15;9;6;18;14;22;23;16;11;19;20;3;10;8;26;24;55;6003515
55;5956863;1;17;2;12;21;25;4;7;13;5;15;11;6;18;14;22;23;16;9;19;20;3;10;8;26;24
1;17;2;12;23;25;4;7;13;5;15;11;6;18;14;22;21;16;9;19;20;3;10;8;26;24;55;5887244
55;5887244;1;17;2;12;23;25;4;7;13;5;15;11;6;18;14;22;21;16;9;19;20;3;10;8;26;24
1;17;2;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;3;10;7;26;24;55;5810626
55;5810626;1;17;2;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;3;10;7;26;24
1;17;2;12;23;25;4;8;13;5;15;11;6;18;9;22;21;16;14;19;20;3;10;7;26;24;55;5855100
55;5810626;1;17;2;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;3;10;7;26;24
1;17;2;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;7;26;24;55;5811057
55;5811057;1;17;2;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;7;26;24
2;17;1;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;7;26;24;55;5811442
55;5811442;2;17;1;12;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;7;26;24
2;17;1;7;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;12;26;24;55;5811901
55;5811901;2;17;1;7;23;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;12;26;24
2;23;1;7;17;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;12;26;24;55;5813653
55;5813653;2;23;1;7;17;25;4;8;13;5;15;11;6;18;14;22;21;16;9;19;20;10;3;12;26;24
2;23;1;7;17;25;4;8;13;5;15;11;6;19;14;22;21;16;9;18;20;10;3;12;26;24;55;5820623
55;5820623;2;23;1;7;17;25;4;8;13;5;15;11;6;19;14;22;21;16;9;18;20;10;3;12;26;24
2;23;4;7;17;25;1;8;13;5;15;11;6;19;14;22;21;16;9;18;20;10;3;12;26;24;55;5737900
55;5737900;2;23;4;7;17;25;1;8;13;5;15;11;6;19;14;22;21;16;9;18;20;10;3;12;26;24
2;23;4;7;20;25;1;8;13;5;15;11;6;19;14;22;21;16;9;18;17;10;3;12;26;24;55;5717052
55;5717052;2;23;4;7;20;25;1;8;13;5;15;11;6;19;14;22;21;16;9;18;17;10;3;12;26;24
2;23;4;7;20;25;1;13;8;5;15;11;6;19;14;22;21;16;9;18;17;10;3;12;26;24;55;5711152
55;5711152;2;23;4;7;20;25;1;13;8;5;15;11;6;19;14;22;21;16;9;18;17;10;3;12;26;24
2;23;4;7;20;25;1;16;8;5;15;11;6;19;14;22;21;13;9;18;17;10;3;12;26;24;55;5693199
55;5693199;2;23;4;7;20;25;1;16;8;5;15;11;6;19;14;22;21;13;9;18;17;10;3;12;26;24
2;23;4;7;20;22;1;16;8;5;15;11;6;19;14;25;21;13;9;18;17;10;3;12;26;24;55;5693015
55;5693015;2;23;4;7;20;22;1;16;8;5;15;11;6;19;14;25;21;13;9;18;17;10;3;12;26;24
2;23;4;7;22;20;1;16;8;5;15;11;6;19;14;25;21;13;9;18;17;10;3;12;26;24;55;5702990
55;5702990;2;23;4;7;22;20;1;16;8;5;15;11;6;19;14;25;21;13;9;18;17;10;3;12;26;24
2;23;4;7;22;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;19;3;12;26;24;55;5724137
55;5724137;2;23;4;7;22;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;19;3;12;26;24
2;23;4;7;19;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;3;12;26;24;55;5730184
55;5730184;2;23;4;7;19;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;3;12;26;24
2;23;4;3;19;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;7;12;26;24;55;5718237
56;5718237;2;23;4;3;19;20;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;7;12;26;24
2;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;7;12;20;24;56;5753047
56;5753047;2;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;9;18;17;22;7;12;20;24
2;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;20;18;17;22;7;12;9;24;56;5763631
56;5763631;2;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;20;18;17;22;7;12;9;24
17;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;20;18;2;22;7;12;9;24;56;5760453
56;5760453;17;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;13;20;18;2;22;7;12;9;24
17;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;12;20;18;2;22;7;13;9;24;56;5747688
56;5747688;17;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;12;20;18;2;22;7;13;9;24
17;23;4;5;19;26;1;16;8;3;15;11;6;10;14;25;21;12;20;18;2;22;7;13;9;24;56;6083950
56;5747688;17;23;4;3;19;26;1;16;8;5;15;11;6;10;14;25;21;12;20;18;2;22;7;13;9;24
17;23;4;3;19;26;1;16;8;5;15;11;6;10;9;25;21;12;20;18;2;22;7;13;14;24;56;5876423
56;5876423;17;23;4;3;19;26;1;16;8;5;15;11;6;10;9;25;21;12;20;18;2;22;7;13;14;24
17;23;4;3;19;26;1;16;8;5;15;11;6;10;9;25;20;12;21;18;2;22;7;13;14;24;56;5854919
56;5854919;17;23;4;3;19;26;1;16;8;5;15;11;6;10;9;25;20;12;21;18;2;22;7;13;14;24
17;23;4;3;11;26;1;16;8;5;15;19;6;10;9;25;20;12;21;18;2;22;7;13;14;24;56;5829078
56;5829078;17;23;4;3;11;26;1;16;8;5;15;19;6;10;9;25;20;12;21;18;2;22;7;13;14;24
