"X1";"X6015423";"X10";"X16";"X26";"X23";"X18";"X7";"X21";"X14";"X8";"X25";"X2";"X4";"X17";"X24";"X1.1";"X15";"X19";"X9";"X6";"X11";"X20";"X3";"X22";"X5";"X13";"X12"
59;5810319;26;2;17;13;19;6;3;15;8;21;10;4;23;18;1;14;9;5;7;11;12;22;20;16;25;24
26;2;17;13;19;10;3;15;8;21;6;4;23;18;1;14;9;5;7;11;12;22;20;16;25;24;59;5805019
59;5805019;26;2;17;13;19;10;3;15;8;21;6;4;23;18;1;14;9;5;7;11;12;22;20;16;25;24
26;2;17;13;19;10;3;15;8;21;6;4;23;18;1;9;14;5;7;11;12;22;20;16;25;24;59;5743906
59;5743906;26;2;17;13;19;10;3;15;8;21;6;4;23;18;1;9;14;5;7;11;12;22;20;16;25;24
26;2;17;6;19;10;3;15;8;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;24;59;5746046
59;5746046;26;2;17;6;19;10;3;15;8;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;24
26;2;17;24;19;10;3;15;8;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;6;59;5738723
59;5738723;26;2;17;24;19;10;3;15;8;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;6
26;2;17;24;19;10;3;15;6;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;8;59;5800630
59;5800630;26;2;17;24;19;10;3;15;6;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;8
26;2;8;24;19;10;3;15;6;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;17;59;5714363
59;5714363;26;2;8;24;19;10;3;15;6;21;13;4;23;18;1;9;14;5;7;11;12;22;20;16;25;17
26;2;8;24;19;10;7;15;6;21;13;4;23;18;1;9;14;5;3;11;12;22;20;16;25;17;59;5721398
59;5721398;26;2;8;24;19;10;7;15;6;21;13;4;23;18;1;9;14;5;3;11;12;22;20;16;25;17
26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;3;11;12;22;20;16;25;17;59;5669018
59;5669018;26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;3;11;12;22;20;16;25;17
26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;3;22;12;11;20;16;25;17;59;5669321
59;5669321;26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;3;22;12;11;20;16;25;17
26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;11;22;12;3;20;16;25;17;59;5787167
59;5787167;26;2;8;24;19;1;7;15;6;21;13;4;23;18;10;9;14;5;11;22;12;3;20;16;25;17
26;2;8;24;19;1;7;13;6;21;15;4;23;18;10;9;14;5;11;22;12;3;20;16;25;17;59;5841951
59;5841951;26;2;8;24;19;1;7;13;6;21;15;4;23;18;10;9;14;5;11;22;12;3;20;16;25;17
26;2;8;24;19;1;7;13;6;21;15;4;23;18;10;9;14;5;22;11;12;3;20;16;25;17;59;5851251
59;5851251;26;2;8;24;19;1;7;13;6;21;15;4;23;18;10;9;14;5;22;11;12;3;20;16;25;17
26;2;8;24;19;1;7;13;6;11;15;4;23;18;10;9;14;5;22;21;12;3;20;16;25;17;59;5871201
59;5871201;26;2;8;24;19;1;7;13;6;11;15;4;23;18;10;9;14;5;22;21;12;3;20;16;25;17
26;2;8;24;19;1;7;13;6;11;15;4;23;18;10;9;14;5;22;21;16;3;20;12;25;17;59;5860508
59;5860508;26;2;8;24;19;1;7;13;6;11;15;4;23;18;10;9;14;5;22;21;16;3;20;12;25;17
26;2;8;24;19;1;7;13;6;11;15;4;23;18;20;9;14;5;22;21;16;3;10;12;25;17;59;5824199
59;5824199;26;2;8;24;19;1;7;13;6;11;15;4;23;18;20;9;14;5;22;21;16;3;10;12;25;17
26;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;14;5;22;21;16;3;10;7;25;17;59;5820713
60;5820713;26;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;14;5;22;21;16;3;10;7;25;17
14;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;26;5;22;21;16;3;10;7;25;17;60;5848740
60;5848740;14;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;26;5;22;21;16;3;10;7;25;17
14;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;26;22;5;21;16;3;10;7;25;17;60;5843620
60;5843620;14;2;8;24;19;1;12;13;6;11;15;4;23;18;20;9;26;22;5;21;16;3;10;7;25;17
14;2;8;24;19;1;16;13;6;11;15;4;23;18;20;9;26;22;5;21;12;3;10;7;25;17;60;5835174
60;5835174;14;2;8;24;19;1;16;13;6;11;15;4;23;18;20;9;26;22;5;21;12;3;10;7;25;17
14;19;8;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;21;12;3;10;7;25;17;60;5824462
60;5824462;14;19;8;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;21;12;3;10;7;25;17
14;19;8;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;12;21;10;7;25;17;60;5734935
60;5734935;14;19;8;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;12;21;10;7;25;17
14;19;25;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;12;21;10;7;8;17;60;5713248
60;5713248;14;19;25;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;12;21;10;7;8;17
12;19;25;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;14;21;10;7;8;17;60;5745422
60;5745422;12;19;25;24;2;1;16;13;6;11;15;4;23;18;20;9;26;22;5;3;14;21;10;7;8;17
12;19;25;24;2;1;16;13;6;11;15;4;23;21;20;9;26;22;5;3;14;18;10;7;8;17;60;5751204
60;5751204;12;19;25;24;2;1;16;13;6;11;15;4;23;21;20;9;26;22;5;3;14;18;10;7;8;17
12;19;25;24;2;1;16;13;6;11;15;4;23;21;20;9;26;22;5;3;14;18;17;7;8;10;60;5755298
60;5755298;12;19;25;24;2;1;16;13;6;11;15;4;23;21;20;9;26;22;5;3;14;18;17;7;8;10
12;19;25;24;2;1;16;13;6;11;15;4;23;8;20;9;26;22;5;3;14;18;17;7;21;10;60;5743182
60;5743182;12;19;25;24;2;1;16;13;6;11;15;4;23;8;20;9;26;22;5;3;14;18;17;7;21;10
12;19;25;24;2;1;13;16;6;11;15;4;23;8;20;9;26;22;5;3;14;18;17;7;21;10;60;5751250
60;5751250;12;19;25;24;2;1;13;16;6;11;15;4;23;8;20;9;26;22;5;3;14;18;17;7;21;10
12;19;25;24;2;1;13;16;6;11;15;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10;60;5705495
60;5705495;12;19;25;24;2;1;13;16;6;11;15;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10
12;19;25;15;2;1;13;16;6;11;24;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10;60;5729578
60;5729578;12;19;25;15;2;1;13;16;6;11;24;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10
12;19;25;15;2;1;13;16;11;6;24;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10;60;5729258
60;5729258;12;19;25;15;2;1;13;16;11;6;24;4;23;8;20;22;26;9;5;3;14;18;17;7;21;10
12;19;4;15;2;1;13;16;11;6;24;25;23;8;20;22;26;9;5;3;14;18;17;7;21;10;60;5746641
60;5746641;12;19;4;15;2;1;13;16;11;6;24;25;23;8;20;22;26;9;5;3;14;18;17;7;21;10
12;19;4;15;2;1;13;16;11;6;24;25;23;8;20;22;26;9;10;3;14;18;17;7;21;5;60;5843246
60;5746641;12;19;4;15;2;1;13;16;11;6;24;25;23;8;20;22;26;9;5;3;14;18;17;7;21;10
12;19;26;15;2;1;13;16;11;6;24;25;23;8;20;22;4;9;5;3;14;18;17;7;21;10;60;5719830
60;5719830;12;19;26;15;2;1;13;16;11;6;24;25;23;8;20;22;4;9;5;3;14;18;17;7;21;10
12;19;26;15;2;1;13;16;11;6;24;25;10;8;20;22;4;9;5;3;14;18;17;7;21;23;60;5722555
60;5722555;12;19;26;15;2;1;13;16;11;6;24;25;10;8;20;22;4;9;5;3;14;18;17;7;21;23
12;19;26;15;2;1;13;16;11;17;24;25;10;8;20;22;4;9;5;3;14;18;6;7;21;23;60;5730792
60;5730792;12;19;26;15;2;1;13;16;11;17;24;25;10;8;20;22;4;9;5;3;14;18;6;7;21;23
12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;11;6;7;21;23;60;5778408
61;5778408;12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;11;6;7;21;23
12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;7;6;11;21;23;61;5782093
61;5782093;12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;7;6;11;21;23
12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;23;6;11;21;7;61;5786380
61;5786380;12;19;26;15;2;1;13;16;18;17;24;25;10;8;20;22;4;9;5;3;14;23;6;11;21;7
12;19;26;15;2;1;13;22;18;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7;61;5787023
61;5787023;12;19;26;15;2;1;13;22;18;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7
12;19;26;13;2;1;15;22;18;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7;61;5728855
61;5728855;12;19;26;13;2;1;15;22;18;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7
12;19;26;13;2;1;18;22;15;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7;61;5726443
61;5726443;12;19;26;13;2;1;18;22;15;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7
12;19;9;13;2;1;18;22;15;17;24;25;10;8;20;16;4;26;5;3;14;23;6;11;21;7;61;5872514
61;5726443;12;19;26;13;2;1;18;22;15;17;24;25;10;8;20;16;4;9;5;3;14;23;6;11;21;7
12;19;26;13;2;1;18;22;15;17;24;25;10;8;20;16;4;9;5;6;14;23;3;11;21;7;61;5766643
61;5766643;12;19;26;13;2;1;18;22;15;17;24;25;10;8;20;16;4;9;5;6;14;23;3;11;21;7
12;19;26;13;2;1;18;22;15;17;24;25;3;8;20;16;4;9;5;6;14;23;10;11;21;7;61;5704477
61;5704477;12;19;26;13;2;1;18;22;15;17;24;25;3;8;20;16;4;9;5;6;14;23;10;11;21;7
12;19;26;13;2;1;18;22;15;17;24;25;3;14;20;16;4;9;5;6;8;23;10;11;21;7;61;5757263
61;5757263;12;19;26;13;2;1;18;22;15;17;24;25;3;14;20;16;4;9;5;6;8;23;10;11;21;7
12;19;26;13;2;1;18;22;21;17;24;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7;61;5749650
61;5749650;12;19;26;13;2;1;18;22;21;17;24;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7
12;19;26;24;2;1;18;22;21;17;13;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7;61;5745356
61;5745356;12;19;26;24;2;1;18;22;21;17;13;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7
12;19;26;24;13;1;18;22;21;17;2;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7;61;5746600
61;5745356;12;19;26;24;2;1;18;22;21;17;13;25;3;14;20;16;4;9;5;6;8;23;10;11;15;7
12;19;26;24;2;1;18;22;21;17;13;25;3;14;9;16;4;20;5;6;8;23;10;11;15;7;61;5777724
61;5777724;12;19;26;24;2;1;18;22;21;17;13;25;3;14;9;16;4;20;5;6;8;23;10;11;15;7
12;19;14;24;2;1;18;22;21;17;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7;61;5778630
61;5778630;12;19;14;24;2;1;18;22;21;17;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7
18;19;14;24;2;1;12;22;21;17;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7;61;5707395
61;5707395;18;19;14;24;2;1;12;22;21;17;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7
18;17;14;24;2;1;12;22;21;19;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7;61;5719486
61;5719486;18;17;14;24;2;1;12;22;21;19;13;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7
13;17;14;24;2;1;12;22;21;19;18;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7;61;5706135
61;5706135;13;17;14;24;2;1;12;22;21;19;18;25;3;26;9;16;4;20;5;6;8;23;10;11;15;7
13;17;5;24;2;1;12;22;21;19;18;25;3;26;9;16;4;20;14;6;8;23;10;11;15;7;61;5861694
61;5861694;13;17;5;24;2;1;12;22;21;19;18;25;3;26;9;16;4;20;14;6;8;23;10;11;15;7
13;17;5;24;2;1;12;22;21;19;18;11;3;26;9;16;4;20;14;6;8;23;10;25;15;7;61;5847219
61;5847219;13;17;5;24;2;1;12;22;21;19;18;11;3;26;9;16;4;20;14;6;8;23;10;25;15;7
3;17;5;24;2;1;12;22;21;19;18;11;13;26;9;16;4;20;14;6;8;23;10;25;15;7;61;5856286
62;5856286;3;17;5;24;2;1;12;22;21;19;18;11;13;26;9;16;4;20;14;6;8;23;10;25;15;7
21;17;5;24;2;1;12;22;3;19;18;11;13;26;9;16;4;20;14;6;8;23;10;25;15;7;62;5781276
62;5781276;21;17;5;24;2;1;12;22;3;19;18;11;13;26;9;16;4;20;14;6;8;23;10;25;15;7
21;17;5;24;2;1;12;22;3;19;14;11;13;26;9;16;4;20;18;6;8;23;10;25;15;7;62;5787392
62;5787392;21;17;5;24;2;1;12;22;3;19;14;11;13;26;9;16;4;20;18;6;8;23;10;25;15;7
19;17;5;24;2;1;12;22;3;21;14;11;13;26;9;16;4;20;18;6;8;23;10;25;15;7;62;5759525
62;5759525;19;17;5;24;2;1;12;22;3;21;14;11;13;26;9;16;4;20;18;6;8;23;10;25;15;7
19;17;5;24;2;1;12;22;23;21;14;11;13;26;9;16;4;20;18;6;8;3;10;25;15;7;62;5836244
62;5836244;19;17;5;24;2;1;12;22;23;21;14;11;13;26;9;16;4;20;18;6;8;3;10;25;15;7
19;17;5;24;11;1;12;22;23;21;14;2;13;26;9;16;4;20;18;6;8;3;10;25;15;7;62;5838582
62;5838582;19;17;5;24;11;1;12;22;23;21;14;2;13;26;9;16;4;20;18;6;8;3;10;25;15;7
19;17;5;24;11;8;12;22;23;21;14;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7;62;5747215
62;5747215;19;17;5;24;11;8;12;22;23;21;14;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7
19;17;5;24;11;8;12;22;26;21;14;2;13;23;9;16;4;20;18;6;1;3;10;25;15;7;62;5764810
62;5747215;19;17;5;24;11;8;12;22;23;21;14;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7
19;17;5;8;11;24;12;22;23;21;14;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7;62;5817845
62;5747215;19;17;5;24;11;8;12;22;23;21;14;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7
19;17;5;24;11;8;12;14;23;21;22;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7;62;5784287
62;5784287;19;17;5;24;11;8;12;14;23;21;22;2;13;26;9;16;4;20;18;6;1;3;10;25;15;7
19;17;5;24;11;8;12;14;23;21;22;2;13;26;9;15;4;20;18;6;1;3;10;25;16;7;62;5768572
62;5768572;19;17;5;24;11;8;12;14;23;21;22;2;13;26;9;15;4;20;18;6;1;3;10;25;16;7
19;17;5;24;11;8;12;14;20;21;22;2;13;26;9;15;4;23;18;6;1;3;10;25;16;7;62;5793838
62;5793838;19;17;5;24;11;8;12;14;20;21;22;2;13;26;9;15;4;23;18;6;1;3;10;25;16;7
19;17;5;24;11;8;12;14;20;21;22;2;1;26;9;15;4;23;18;6;13;3;10;25;16;7;62;5771815
62;5771815;19;17;5;24;11;8;12;14;20;21;22;2;1;26;9;15;4;23;18;6;13;3;10;25;16;7
19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;3;10;25;16;7;62;5714219
62;5714219;19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;3;10;25;16;7
19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;10;3;25;16;7;62;5718726
62;5718726;19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;10;3;25;16;7
19;17;26;24;11;8;12;14;20;21;4;2;1;5;9;15;22;23;18;6;13;10;3;25;16;7;62;5732778
62;5718726;19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;10;3;25;16;7
19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;16;18;6;13;10;3;25;23;7;62;5719836
62;5719836;19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;16;18;6;13;10;3;25;23;7
19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;10;3;25;16;7;62;5718726
62;5718726;19;17;26;24;11;8;12;14;20;21;22;2;1;5;9;15;4;23;18;6;13;10;3;25;16;7
19;17;26;24;11;8;12;14;20;21;22;10;1;5;9;15;4;23;18;6;13;2;3;25;16;7;62;5733834
62;5733834;19;17;26;24;11;8;12;14;20;21;22;10;1;5;9;15;4;23;18;6;13;2;3;25;16;7
19;17;26;24;11;8;12;14;20;21;22;10;3;5;9;15;4;23;18;6;13;2;1;25;16;7;62;5713390
62;5713390;19;17;26;24;11;8;12;14;20;21;22;10;3;5;9;15;4;23;18;6;13;2;1;25;16;7
23;17;26;24;11;8;12;14;20;21;22;10;3;5;9;15;4;19;18;6;13;2;1;25;16;7;62;5708208
63;5708208;23;17;26;24;11;8;12;14;20;21;22;10;3;5;9;15;4;19;18;6;13;2;1;25;16;7
23;17;26;24;11;8;3;14;20;21;22;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7;63;5757726
63;5757726;23;17;26;24;11;8;3;14;20;21;22;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7
23;17;26;3;11;8;24;14;20;21;22;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7;63;5724029
63;5724029;23;17;26;3;11;8;24;14;20;21;22;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7
23;17;26;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7;63;5713993
63;5713993;23;17;26;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7
23;17;18;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;26;6;13;2;1;25;16;7;63;5801576
63;5713993;23;17;26;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;18;6;13;2;1;25;16;7
23;17;26;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;25;6;13;2;1;18;16;7;63;5837398
63;5837398;23;17;26;3;22;8;24;14;20;21;11;10;12;5;9;15;4;19;25;6;13;2;1;18;16;7
23;17;26;4;22;8;24;14;20;21;11;10;12;5;9;15;3;19;25;6;13;2;1;18;16;7;63;5968981
63;5968981;23;17;26;4;22;8;24;14;20;21;11;10;12;5;9;15;3;19;25;6;13;2;1;18;16;7
23;17;26;4;22;8;24;7;20;21;11;10;12;5;9;15;3;19;25;6;13;2;1;18;16;14;63;5976639
63;5976639;23;17;26;4;22;8;24;7;20;21;11;10;12;5;9;15;3;19;25;6;13;2;1;18;16;14
23;17;26;4;22;9;24;7;20;21;11;10;12;5;8;15;3;19;25;6;13;2;1;18;16;14;63;5979504
63;5979504;23;17;26;4;22;9;24;7;20;21;11;10;12;5;8;15;3;19;25;6;13;2;1;18;16;14
23;17;26;21;22;9;24;7;20;4;11;10;12;5;8;15;3;19;25;6;13;2;1;18;16;14;63;5970182
63;5970182;23;17;26;21;22;9;24;7;20;4;11;10;12;5;8;15;3;19;25;6;13;2;1;18;16;14
23;17;26;15;22;9;24;7;20;4;11;10;12;5;8;21;3;19;25;6;13;2;1;18;16;14;63;5948905
63;5948905;23;17;26;15;22;9;24;7;20;4;11;10;12;5;8;21;3;19;25;6;13;2;1;18;16;14
23;7;26;15;22;9;24;17;20;4;11;10;12;5;8;21;3;19;25;6;13;2;1;18;16;14;63;5940841
63;5940841;23;7;26;15;22;9;24;17;20;4;11;10;12;5;8;21;3;19;25;6;13;2;1;18;16;14
23;21;26;15;22;9;24;17;20;4;11;10;12;5;8;7;3;19;25;6;13;2;1;18;16;14;63;5963720
63;5940841;23;7;26;15;22;9;24;17;20;4;11;10;12;5;8;21;3;19;25;6;13;2;1;18;16;14
23;7;26;15;22;9;24;17;20;4;11;10;12;5;8;21;3;19;25;6;16;2;1;18;13;14;63;5950556
63;5950556;23;7;26;15;22;9;24;17;20;4;11;10;12;5;8;21;3;19;25;6;16;2;1;18;13;14
20;7;26;15;22;9;24;17;23;4;11;10;12;5;8;21;3;19;25;6;16;2;1;18;13;14;63;5960472
63;5960472;20;7;26;15;22;9;24;17;23;4;11;10;12;5;8;21;3;19;25;6;16;2;1;18;13;14
20;7;26;15;22;9;24;17;16;4;11;10;12;5;8;21;3;19;25;6;23;2;1;18;13;14;63;5958262
63;5958262;20;7;26;15;22;9;24;17;16;4;11;10;12;5;8;21;3;19;25;6;23;2;1;18;13;14
20;7;26;15;22;9;11;17;16;4;24;10;12;5;8;21;3;19;25;6;23;2;1;18;13;14;63;5958087
63;5958087;20;7;26;15;22;9;11;17;16;4;24;10;12;5;8;21;3;19;25;6;23;2;1;18;13;14
20;7;26;15;22;9;11;17;16;4;24;10;12;5;8;21;3;19;25;6;2;23;1;18;13;14;63;5958500
63;5958500;20;7;26;15;22;9;11;17;16;4;24;10;12;5;8;21;3;19;25;6;2;23;1;18;13;14
20;17;26;15;22;9;11;7;16;4;24;10;12;5;8;21;3;19;25;6;2;23;1;18;13;14;63;5962188
63;5962188;20;17;26;15;22;9;11;7;16;4;24;10;12;5;8;21;3;19;25;6;2;23;1;18;13;14
20;17;26;15;22;9;11;7;16;4;19;10;12;5;8;21;3;24;25;6;2;23;1;18;13;14;63;5985479
63;5985479;20;17;26;15;22;9;11;7;16;4;19;10;12;5;8;21;3;24;25;6;2;23;1;18;13;14
20;17;26;15;22;9;11;7;6;4;19;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14;63;5986353
64;5986353;20;17;26;15;22;9;11;7;6;4;19;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14
20;17;19;15;22;9;11;7;6;4;26;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14;64;6016789
64;6016789;20;17;19;15;22;9;11;7;6;4;26;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14
20;17;19;15;22;7;11;9;6;4;26;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14;64;5967451
64;5967451;20;17;19;15;22;7;11;9;6;4;26;10;12;5;8;21;3;24;25;16;2;23;1;18;13;14
20;17;19;8;22;7;11;9;6;4;26;10;12;5;15;21;3;24;25;16;2;23;1;18;13;14;64;5988407
64;5988407;20;17;19;8;22;7;11;9;6;4;26;10;12;5;15;21;3;24;25;16;2;23;1;18;13;14
20;17;19;12;22;7;11;9;6;4;26;10;8;5;15;21;3;24;25;16;2;23;1;18;13;14;64;5998994
64;5998994;20;17;19;12;22;7;11;9;6;4;26;10;8;5;15;21;3;24;25;16;2;23;1;18;13;14
20;17;19;12;22;7;11;9;25;4;26;10;8;5;15;21;3;24;6;16;2;23;1;18;13;14;64;5991512
64;5991512;20;17;19;12;22;7;11;9;25;4;26;10;8;5;15;21;3;24;6;16;2;23;1;18;13;14
20;17;19;12;26;7;11;9;25;4;22;10;8;5;15;21;3;24;6;16;2;23;1;18;13;14;64;5989974
64;5989974;20;17;19;12;26;7;11;9;25;4;22;10;8;5;15;21;3;24;6;16;2;23;1;18;13;14
20;17;19;12;26;13;11;9;25;4;22;10;8;5;15;21;3;24;6;16;2;23;1;18;7;14;64;5971042
64;5971042;20;17;19;12;26;13;11;9;25;4;22;10;8;5;15;21;3;24;6;16;2;23;1;18;7;14
20;17;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;24;6;16;21;23;1;18;7;14;64;5971005
64;5971005;20;17;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;24;6;16;21;23;1;18;7;14
20;24;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;17;6;16;21;23;1;18;7;14;64;5971628
64;5971628;20;24;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;17;6;16;21;23;1;18;7;14
20;23;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;17;6;16;21;24;1;18;7;14;64;5968659
64;5968659;20;23;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;17;6;16;21;24;1;18;7;14
20;23;19;12;26;13;11;9;5;4;22;10;8;25;15;2;3;17;6;16;21;24;1;18;7;14;64;6086027
64;5968659;20;23;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;17;6;16;21;24;1;18;7;14
20;23;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;24;6;16;21;17;1;18;7;14;64;5967570
64;5967570;20;23;19;12;26;13;11;9;25;4;22;10;8;5;15;2;3;24;6;16;21;17;1;18;7;14
20;23;19;12;26;13;7;9;25;4;22;10;8;5;15;2;3;24;6;16;21;17;1;18;11;14;64;5983372
64;5983372;20;23;19;12;26;13;7;9;25;4;22;10;8;5;15;2;3;24;6;16;21;17;1;18;11;14
20;23;19;12;26;13;7;9;25;4;22;8;10;5;15;2;3;24;6;16;21;17;1;18;11;14;64;5982637
64;5982637;20;23;19;12;26;13;7;9;25;4;22;8;10;5;15;2;3;24;6;16;21;17;1;18;11;14
20;23;19;12;26;13;7;9;25;4;22;8;10;5;15;2;3;24;21;16;6;17;1;18;11;14;64;5966519
64;5966519;20;23;19;12;26;13;7;9;25;4;22;8;10;5;15;2;3;24;21;16;6;17;1;18;11;14
20;23;19;12;26;13;7;9;2;4;22;8;10;5;15;25;3;24;21;16;6;17;1;18;11;14;64;5969198
64;5969198;20;23;19;12;26;13;7;9;2;4;22;8;10;5;15;25;3;24;21;16;6;17;1;18;11;14
20;23;19;12;26;13;7;9;2;4;22;8;10;5;15;25;3;14;21;16;6;17;1;18;11;24;64;5914132
64;5914132;20;23;19;12;26;13;7;9;2;4;22;8;10;5;15;25;3;14;21;16;6;17;1;18;11;24
20;23;19;12;26;13;7;9;2;4;22;8;10;1;15;25;3;14;21;16;6;17;5;18;11;24;64;5981194
64;5981194;20;23;19;12;26;13;7;9;2;4;22;8;10;1;15;25;3;14;21;16;6;17;5;18;11;24
20;23;19;12;26;13;7;9;2;4;22;8;10;1;15;25;3;14;21;16;6;11;5;18;17;24;64;5997575
64;5997575;20;23;19;12;26;13;7;9;2;4;22;8;10;1;15;25;3;14;21;16;6;11;5;18;17;24
20;23;19;12;26;13;7;1;2;4;22;8;10;9;15;25;3;14;21;16;6;11;5;18;17;24;64;6048477
65;6048477;20;23;19;12;26;13;7;1;2;4;22;8;10;9;15;25;3;14;21;16;6;11;5;18;17;24
20;23;19;12;26;4;7;1;2;13;22;8;10;9;15;25;3;14;21;16;6;11;5;18;17;24;65;6048538
65;6048538;20;23;19;12;26;4;7;1;2;13;22;8;10;9;15;25;3;14;21;16;6;11;5;18;17;24
21;23;19;12;26;4;7;1;2;13;22;8;10;9;15;25;3;14;20;16;6;11;5;18;17;24;65;5968423
65;5968423;21;23;19;12;26;4;7;1;2;13;22;8;10;9;15;25;3;14;20;16;6;11;5;18;17;24
21;23;19;12;26;4;7;24;2;13;22;8;10;9;15;25;3;14;20;16;6;11;5;18;17;1;65;5981249
65;5981249;21;23;19;12;26;4;7;24;2;13;22;8;10;9;15;25;3;14;20;16;6;11;5;18;17;1
