"X1";"X6097610";"X20";"X9";"X16";"X19";"X26";"X23";"X12";"X14";"X17";"X2";"X25";"X21";"X15";"X11";"X13";"X24";"X1.1";"X22";"X4";"X10";"X18";"X6";"X3";"X5";"X8";"X7"
49;5820208;19;3;10;2;17;20;9;23;24;1;5;13;12;26;15;6;8;18;11;25;22;21;7;14;4;16
19;3;10;2;12;20;9;23;24;1;5;13;17;26;15;6;8;18;11;25;22;21;7;14;4;16;49;5844986
49;5844986;19;3;10;2;12;20;9;23;24;1;5;13;17;26;15;6;8;18;11;25;22;21;7;14;4;16
19;3;10;2;12;20;9;23;24;7;5;13;17;26;15;6;8;18;11;25;22;21;1;14;4;16;49;5890802
49;5890802;19;3;10;2;12;20;9;23;24;7;5;13;17;26;15;6;8;18;11;25;22;21;1;14;4;16
19;15;10;2;12;20;9;23;24;7;5;13;17;26;3;6;8;18;11;25;22;21;1;14;4;16;49;5901126
49;5901126;19;15;10;2;12;20;9;23;24;7;5;13;17;26;3;6;8;18;11;25;22;21;1;14;4;16
19;15;25;2;12;20;9;23;24;7;5;13;17;26;3;6;8;18;11;10;22;21;1;14;4;16;49;5901701
49;5901701;19;15;25;2;12;20;9;23;24;7;5;13;17;26;3;6;8;18;11;10;22;21;1;14;4;16
19;15;25;2;12;20;9;23;24;7;5;13;17;26;18;6;8;3;11;10;22;21;1;14;4;16;49;5968139
49;5968139;19;15;25;2;12;20;9;23;24;7;5;13;17;26;18;6;8;3;11;10;22;21;1;14;4;16
19;15;25;2;12;20;9;23;24;7;5;13;17;26;18;6;8;3;10;11;22;21;1;14;4;16;49;5993352
49;5993352;19;15;25;2;12;20;9;23;24;7;5;13;17;26;18;6;8;3;10;11;22;21;1;14;4;16
19;15;25;2;12;20;9;23;24;6;5;13;17;26;18;7;8;3;10;11;22;21;1;14;4;16;49;5996315
49;5996315;19;15;25;2;12;20;9;23;24;6;5;13;17;26;18;7;8;3;10;11;22;21;1;14;4;16
19;15;25;17;12;20;9;23;24;6;5;13;2;26;18;7;8;3;10;11;22;21;1;14;4;16;49;5970574
49;5970574;19;15;25;17;12;20;9;23;24;6;5;13;2;26;18;7;8;3;10;11;22;21;1;14;4;16
19;15;25;17;12;20;9;23;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;14;4;16;49;5971476
49;5971476;19;15;25;17;12;20;9;23;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;14;4;16
19;15;25;17;12;20;9;16;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;14;4;23;49;5978894
49;5978894;19;15;25;17;12;20;9;16;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;14;4;23
19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;9;4;23;49;5909131
49;5909131;19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;10;11;22;21;1;9;4;23
19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;22;11;10;21;1;9;4;23;49;5890435
49;5890435;19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;22;11;10;21;1;9;4;23
19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;22;11;9;21;1;10;4;23;49;5877162
49;5877162;19;15;25;17;12;20;14;16;13;6;5;24;2;26;18;7;8;3;22;11;9;21;1;10;4;23
6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;7;8;3;22;11;9;21;1;10;4;23;49;5839253
49;5839253;6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;7;8;3;22;11;9;21;1;10;4;23
6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;8;7;3;22;11;9;21;1;10;4;23;49;5879527
49;5879527;6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;8;7;3;22;11;9;21;1;10;4;23
6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;8;7;3;11;22;9;21;1;10;4;23;49;5869562
49;5869562;6;15;25;17;12;20;14;16;13;19;5;24;2;26;18;8;7;3;11;22;9;21;1;10;4;23
6;15;25;17;12;20;14;16;13;19;2;24;5;26;18;8;7;3;11;22;9;21;1;10;4;23;49;5857796
49;5857796;6;15;25;17;12;20;14;16;13;19;2;24;5;26;18;8;7;3;11;22;9;21;1;10;4;23
6;15;25;17;12;20;14;16;13;19;2;24;5;26;18;8;4;3;11;22;9;21;1;10;7;23;49;5856991
50;5856991;6;15;25;17;12;20;14;16;13;19;2;24;5;26;18;8;4;3;11;22;9;21;1;10;7;23
6;15;25;17;12;20;22;16;13;19;2;24;5;26;18;8;4;3;11;14;9;21;1;10;7;23;50;6003095
50;5856991;6;15;25;17;12;20;14;16;13;19;2;24;5;26;18;8;4;3;11;22;9;21;1;10;7;23
6;15;25;17;11;20;14;16;13;19;2;24;5;26;18;8;4;3;12;22;9;21;1;10;7;23;50;5806521
50;5806521;6;15;25;17;11;20;14;16;13;19;2;24;5;26;18;8;4;3;12;22;9;21;1;10;7;23
6;15;25;17;11;20;14;16;13;19;2;5;24;26;18;8;4;3;12;22;9;21;1;10;7;23;50;5831400
50;5831400;6;15;25;17;11;20;14;16;13;19;2;5;24;26;18;8;4;3;12;22;9;21;1;10;7;23
6;15;25;17;11;20;14;16;13;19;2;5;24;26;18;8;4;3;12;22;9;21;10;1;7;23;50;5831400
50;5831400;6;15;25;17;11;20;14;16;13;19;2;5;24;26;18;8;4;3;12;22;9;21;10;1;7;23
6;15;25;17;11;20;14;16;13;19;2;5;24;26;21;8;4;3;12;22;9;18;10;1;7;23;50;5860865
50;5860865;6;15;25;17;11;20;14;16;13;19;2;5;24;26;21;8;4;3;12;22;9;18;10;1;7;23
6;15;25;17;11;20;14;16;13;22;2;5;24;26;21;8;4;3;12;19;9;18;10;1;7;23;50;5912672
50;5912672;6;15;25;17;11;20;14;16;13;22;2;5;24;26;21;8;4;3;12;19;9;18;10;1;7;23
6;15;25;17;11;20;14;21;13;22;2;5;24;26;16;8;4;3;12;19;9;18;10;1;7;23;50;5924036
50;5924036;6;15;25;17;11;20;14;21;13;22;2;5;24;26;16;8;4;3;12;19;9;18;10;1;7;23
6;15;25;17;11;20;14;21;13;22;2;5;24;26;16;8;4;3;12;19;18;9;10;1;7;23;50;5923162
50;5923162;6;15;25;17;11;20;14;21;13;22;2;5;24;26;16;8;4;3;12;19;18;9;10;1;7;23
6;15;25;17;11;20;14;21;13;22;2;5;24;8;16;26;4;3;12;19;18;9;10;1;7;23;50;5915499
50;5915499;6;15;25;17;11;20;14;21;13;22;2;5;24;8;16;26;4;3;12;19;18;9;10;1;7;23
6;15;25;17;11;20;14;21;13;22;2;5;24;8;16;23;4;3;12;19;18;9;10;1;7;26;50;5919523
50;5919523;6;15;25;17;11;20;14;21;13;22;2;5;24;8;16;23;4;3;12;19;18;9;10;1;7;26
6;15;25;17;11;20;14;21;13;22;2;8;24;5;16;23;4;3;12;19;18;9;10;1;7;26;50;5906099
50;5906099;6;15;25;17;11;20;14;21;13;22;2;8;24;5;16;23;4;3;12;19;18;9;10;1;7;26
6;3;25;17;11;20;14;21;13;22;2;8;24;5;16;23;4;15;12;19;18;9;10;1;7;26;50;5965806
50;5965806;6;3;25;17;11;20;14;21;13;22;2;8;24;5;16;23;4;15;12;19;18;9;10;1;7;26
6;3;25;17;11;20;14;21;13;22;2;8;24;5;16;9;4;15;12;19;18;23;10;1;7;26;50;5962577
50;5962577;6;3;25;17;11;20;14;21;13;22;2;8;24;5;16;9;4;15;12;19;18;23;10;1;7;26
6;3;17;25;11;20;14;21;13;22;2;8;24;5;16;9;4;15;12;19;18;23;10;1;7;26;50;5962940
50;5962940;6;3;17;25;11;20;14;21;13;22;2;8;24;5;16;9;4;15;12;19;18;23;10;1;7;26
6;3;17;25;11;20;14;21;13;22;2;8;24;5;16;1;4;15;12;19;18;23;10;9;7;26;50;6004125
50;6004125;6;3;17;25;11;20;14;21;13;22;2;8;24;5;16;1;4;15;12;19;18;23;10;9;7;26
6;3;17;25;11;20;14;18;13;22;2;8;24;5;16;1;4;15;12;19;21;23;10;9;7;26;50;5887035
50;5887035;6;3;17;25;11;20;14;18;13;22;2;8;24;5;16;1;4;15;12;19;21;23;10;9;7;26
6;3;17;25;11;20;14;18;13;22;2;8;24;5;7;1;4;15;12;19;21;23;10;9;16;26;50;5880237
50;5880237;6;3;17;25;11;20;14;18;13;22;2;8;24;5;7;1;4;15;12;19;21;23;10;9;16;26
6;3;17;25;11;20;14;18;13;22;2;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26;50;5894635
50;5894635;6;3;17;25;11;20;14;18;13;22;2;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26
6;3;17;2;11;20;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26;50;5928711
50;5928711;6;3;17;2;11;20;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26
6;3;20;2;11;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26;50;5956909
51;5956909;6;3;20;2;11;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;23;10;9;16;26
6;3;20;2;11;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;26;10;9;16;23;51;5962348
51;5962348;6;3;20;2;11;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;26;10;9;16;23
6;3;20;2;10;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;26;11;9;16;23;51;5964195
51;5964195;6;3;20;2;10;17;14;18;13;22;25;8;24;5;4;1;7;15;12;19;21;26;11;9;16;23
6;3;20;2;10;17;14;18;13;5;25;8;24;22;4;1;7;15;12;19;21;26;11;9;16;23;51;5986180
51;5986180;6;3;20;2;10;17;14;18;13;5;25;8;24;22;4;1;7;15;12;19;21;26;11;9;16;23
6;3;20;2;10;17;14;18;13;5;25;8;24;22;4;23;7;15;12;19;21;26;11;9;16;1;51;6023807
51;6023807;6;3;20;2;10;17;14;18;13;5;25;8;24;22;4;23;7;15;12;19;21;26;11;9;16;1
6;3;20;2;10;17;14;23;13;5;25;8;24;22;4;18;7;15;12;19;21;26;11;9;16;1;51;6022172
51;6022172;6;3;20;2;10;17;14;23;13;5;25;8;24;22;4;18;7;15;12;19;21;26;11;9;16;1
6;3;20;2;10;17;14;23;13;11;25;8;24;22;4;18;7;15;12;19;21;26;5;9;16;1;51;6136168
51;6136168;6;3;20;2;10;17;14;23;13;11;25;8;24;22;4;18;7;15;12;19;21;26;5;9;16;1
6;3;20;2;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;19;21;26;5;9;16;1;51;6085997
51;6085997;6;3;20;2;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;19;21;26;5;9;16;1
6;26;20;2;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;19;21;3;5;9;16;1;51;6098941
51;6098941;6;26;20;2;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;19;21;3;5;9;16;1
6;26;20;19;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;2;21;3;5;9;16;1;51;6116688
51;6116688;6;26;20;19;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;2;21;3;5;9;16;1
6;26;20;19;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;2;21;16;5;9;3;1;51;6126455
51;6126455;6;26;20;19;10;17;14;23;13;11;25;18;24;22;4;8;7;15;12;2;21;16;5;9;3;1
6;26;20;19;10;17;14;23;18;11;25;13;24;22;4;8;7;15;12;2;21;16;5;9;3;1;51;6119830
51;6119830;6;26;20;19;10;17;14;23;18;11;25;13;24;22;4;8;7;15;12;2;21;16;5;9;3;1
6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;7;15;12;2;21;16;5;9;3;1;51;6118990
51;6118990;6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;7;15;12;2;21;16;5;9;3;1
6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;7;15;2;12;21;16;5;9;3;1;51;6147359
51;6147359;6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;7;15;2;12;21;16;5;9;3;1
6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;15;7;2;12;21;16;5;9;3;1;51;6124700
51;6124700;6;26;20;10;19;17;14;23;18;11;25;13;24;22;4;8;15;7;2;12;21;16;5;9;3;1
6;26;20;10;19;8;14;23;18;11;25;13;24;22;4;17;15;7;2;12;21;16;5;9;3;1;51;6197460
51;6197460;6;26;20;10;19;8;14;23;18;11;25;13;24;22;4;17;15;7;2;12;21;16;5;9;3;1
6;26;20;10;19;8;14;23;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;1;51;6195234
51;6195234;6;26;20;10;19;8;14;23;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;1
6;26;20;10;1;8;14;23;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;19;51;6045788
51;6045788;6;26;20;10;1;8;14;23;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;19
6;26;23;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;19;51;6020199
51;6020199;6;26;23;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;2;12;21;16;5;9;3;19
6;26;23;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;19;12;21;16;5;9;3;2;51;5993892
51;5993892;6;26;23;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;19;12;21;16;5;9;3;2
6;26;21;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;19;12;23;16;5;9;3;2;51;5970981
52;5970981;6;26;21;10;1;8;14;20;15;11;25;13;24;22;4;17;18;7;19;12;23;16;5;9;3;2
6;26;21;19;1;8;14;20;15;11;25;13;24;22;4;17;18;7;10;12;23;16;5;9;3;2;52;6068962
52;6068962;6;26;21;19;1;8;14;20;15;11;25;13;24;22;4;17;18;7;10;12;23;16;5;9;3;2
6;26;21;19;1;8;14;20;15;11;25;7;24;22;4;17;18;13;10;12;23;16;5;9;3;2;52;6086305
52;6086305;6;26;21;19;1;8;14;20;15;11;25;7;24;22;4;17;18;13;10;12;23;16;5;9;3;2
6;19;21;26;1;8;14;20;15;11;25;7;24;22;4;17;18;13;10;12;23;16;5;9;3;2;52;6031326
52;6031326;6;19;21;26;1;8;14;20;15;11;25;7;24;22;4;17;18;13;10;12;23;16;5;9;3;2
6;19;21;26;1;8;14;20;15;11;25;7;23;22;4;17;18;13;10;12;24;16;5;9;3;2;52;6026058
52;6026058;6;19;21;26;1;8;14;20;15;11;25;7;23;22;4;17;18;13;10;12;24;16;5;9;3;2
6;19;21;26;14;8;1;20;15;11;25;7;23;22;4;17;18;13;10;12;24;16;5;9;3;2;52;6341616
52;6026058;6;19;21;26;1;8;14;20;15;11;25;7;23;22;4;17;18;13;10;12;24;16;5;9;3;2
6;19;21;26;1;8;14;20;15;16;25;7;23;22;4;17;18;13;10;12;24;11;5;9;3;2;52;6023656
52;6023656;6;19;21;26;1;8;14;20;15;16;25;7;23;22;4;17;18;13;10;12;24;11;5;9;3;2
6;19;21;26;1;8;14;20;15;16;25;7;23;22;4;17;10;13;18;12;24;11;5;9;3;2;52;6021272
52;6021272;6;19;21;26;1;8;14;20;15;16;25;7;23;22;4;17;10;13;18;12;24;11;5;9;3;2
25;19;21;26;1;8;14;20;15;16;6;7;23;22;4;17;10;13;18;12;24;11;5;9;3;2;52;6009524
52;6009524;25;19;21;26;1;8;14;20;15;16;6;7;23;22;4;17;10;13;18;12;24;11;5;9;3;2
25;19;21;26;1;8;14;20;15;16;6;7;23;22;4;17;18;13;10;12;24;11;5;9;3;2;52;6011908
52;6011908;25;19;21;26;1;8;14;20;15;16;6;7;23;22;4;17;18;13;10;12;24;11;5;9;3;2
25;4;21;26;1;8;14;20;15;16;6;7;23;22;19;17;18;13;10;12;24;11;5;9;3;2;52;6013618
52;6013618;25;4;21;26;1;8;14;20;15;16;6;7;23;22;19;17;18;13;10;12;24;11;5;9;3;2
25;4;21;26;1;8;14;20;15;16;6;7;23;22;19;17;18;2;10;12;24;11;5;9;3;13;52;6015675
52;6015675;25;4;21;26;1;8;14;20;15;16;6;7;23;22;19;17;18;2;10;12;24;11;5;9;3;13
25;4;21;26;1;8;14;20;15;16;6;7;23;22;24;17;18;2;10;12;19;11;5;9;3;13;52;6040095
52;6040095;25;4;21;26;1;8;14;20;15;16;6;7;23;22;24;17;18;2;10;12;19;11;5;9;3;13
16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;10;12;19;11;5;9;3;13;52;6051641
52;6051641;16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;10;12;19;11;5;9;3;13
16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;10;12;19;11;5;3;9;13;52;5967654
52;5967654;16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;10;12;19;11;5;3;9;13
16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;3;12;19;11;5;10;9;13;52;5975188
52;5975188;16;4;21;26;1;8;14;20;15;25;6;7;23;22;24;17;18;2;3;12;19;11;5;10;9;13
16;4;21;26;1;8;14;3;15;25;6;7;23;22;24;17;18;2;20;12;19;11;5;10;9;13;52;5949220
52;5949220;16;4;21;26;1;8;14;3;15;25;6;7;23;22;24;17;18;2;20;12;19;11;5;10;9;13
16;4;21;24;1;8;14;3;15;25;6;7;23;22;26;17;18;2;20;12;19;11;5;10;9;13;52;5944033
52;5944033;16;4;21;24;1;8;14;3;15;25;6;7;23;22;26;17;18;2;20;12;19;11;5;10;9;13
16;4;21;24;1;8;14;18;15;25;6;7;23;22;26;17;3;2;20;12;19;11;5;10;9;13;52;5953623
52;5953623;16;4;21;24;1;8;14;18;15;25;6;7;23;22;26;17;3;2;20;12;19;11;5;10;9;13
16;4;21;13;1;8;14;18;15;25;6;7;23;22;26;17;3;2;20;12;19;11;5;10;9;24;52;5978071
52;5978071;16;4;21;13;1;8;14;18;15;25;6;7;23;22;26;17;3;2;20;12;19;11;5;10;9;24
16;4;21;13;1;8;19;18;15;25;6;7;23;22;26;17;3;2;20;12;14;11;5;10;9;24;52;6137589
53;6137589;16;4;21;13;1;8;19;18;15;25;6;7;23;22;26;17;3;2;20;12;14;11;5;10;9;24
16;4;21;13;1;8;19;18;15;25;6;7;12;22;26;17;3;2;20;23;14;11;5;10;9;24;53;6102985
53;6102985;16;4;21;13;1;8;19;18;15;25;6;7;12;22;26;17;3;2;20;23;14;11;5;10;9;24
16;4;21;13;1;8;19;18;15;25;6;7;12;22;26;17;3;2;24;23;14;11;5;10;9;20;53;6199761
53;6199761;16;4;21;13;1;8;19;18;15;25;6;7;12;22;26;17;3;2;24;23;14;11;5;10;9;20
16;4;21;13;1;8;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;9;20;53;6009754
53;6009754;16;4;21;13;1;8;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;9;20
16;4;21;9;1;8;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;20;53;6042536
53;6042536;16;4;21;9;1;8;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;20
16;4;21;9;1;20;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;8;53;6051641
53;6051641;16;4;21;9;1;20;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;8
20;4;21;9;1;16;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;8;53;6135645
53;6135645;20;4;21;9;1;16;14;18;15;25;6;7;12;22;26;17;3;2;24;23;19;11;5;10;13;8
20;4;21;9;1;16;14;18;15;25;6;7;12;22;26;17;3;2;24;23;10;11;5;19;13;8;53;6151670
53;6151670;20;4;21;9;1;16;14;18;15;25;6;7;12;22;26;17;3;2;24;23;10;11;5;19;13;8
20;4;21;12;1;16;14;18;15;25;6;7;9;22;26;17;3;2;24;23;10;11;5;19;13;8;53;6027975
53;6027975;20;4;21;12;1;16;14;18;15;25;6;7;9;22;26;17;3;2;24;23;10;11;5;19;13;8
20;4;21;12;1;16;14;18;15;19;6;7;9;22;26;17;3;2;24;23;10;11;5;25;13;8;53;5928697
53;5928697;20;4;21;12;1;16;14;18;15;19;6;7;9;22;26;17;3;2;24;23;10;11;5;25;13;8
20;4;21;12;14;16;1;18;15;19;6;7;9;22;26;17;3;2;24;23;10;11;5;25;13;8;53;6196017
53;6196017;20;4;21;12;14;16;1;18;15;19;6;7;9;22;26;17;3;2;24;23;10;11;5;25;13;8
20;4;21;12;14;16;7;18;15;19;6;1;9;22;26;17;3;2;24;23;10;11;5;25;13;8;53;6132135
53;6132135;20;4;21;12;14;16;7;18;15;19;6;1;9;22;26;17;3;2;24;23;10;11;5;25;13;8
20;4;21;12;14;16;6;18;15;19;7;1;9;22;26;17;3;2;24;23;10;11;5;25;13;8;53;6161821
53;6161821;20;4;21;12;14;16;6;18;15;19;7;1;9;22;26;17;3;2;24;23;10;11;5;25;13;8
20;4;21;12;14;16;26;18;15;19;7;1;9;22;6;17;3;2;24;23;10;11;5;25;13;8;53;6155918
53;6155918;20;4;21;12;14;16;26;18;15;19;7;1;9;22;6;17;3;2;24;23;10;11;5;25;13;8
20;4;21;22;14;16;26;18;15;19;7;1;9;12;6;17;3;2;24;23;10;11;5;25;13;8;53;6118543
53;6118543;20;4;21;22;14;16;26;18;15;19;7;1;9;12;6;17;3;2;24;23;10;11;5;25;13;8
20;4;10;22;14;16;26;18;15;19;7;1;9;12;6;17;3;2;24;23;21;11;5;25;13;8;53;6133139
53;6133139;20;4;10;22;14;16;26;18;15;19;7;1;9;12;6;17;3;2;24;23;21;11;5;25;13;8
20;4;10;22;14;16;26;11;15;19;7;1;9;12;6;17;3;2;24;23;21;18;5;25;13;8;53;6263659
53;6133139;20;4;10;22;14;16;26;18;15;19;7;1;9;12;6;17;3;2;24;23;21;11;5;25;13;8
20;4;10;22;14;16;26;18;15;19;7;1;3;12;6;17;9;2;24;23;21;11;5;25;13;8;53;6031142
53;6031142;20;4;10;22;14;16;26;18;15;19;7;1;3;12;6;17;9;2;24;23;21;11;5;25;13;8
20;4;10;22;14;21;26;18;15;19;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8;53;5980344
53;5980344;20;4;10;22;14;21;26;18;15;19;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8
20;4;10;19;14;21;26;18;15;22;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8;53;6057031
53;6057031;20;4;10;19;14;21;26;18;15;22;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8
10;4;20;19;14;21;26;18;15;22;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8;53;6059837
54;6059837;10;4;20;19;14;21;26;18;15;22;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8
10;22;20;19;14;21;26;18;15;4;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8;54;5986209
54;5986209;10;22;20;19;14;21;26;18;15;4;7;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8
10;22;7;19;14;21;26;18;15;4;20;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8;54;5954336
54;5954336;10;22;7;19;14;21;26;18;15;4;20;1;3;12;6;17;9;2;24;23;16;11;5;25;13;8
10;22;7;12;14;21;26;18;15;4;20;1;3;19;6;17;9;2;24;23;16;11;5;25;13;8;54;5938823
54;5938823;10;22;7;12;14;21;26;18;15;4;20;1;3;19;6;17;9;2;24;23;16;11;5;25;13;8
10;22;7;12;14;21;26;18;15;4;20;9;3;19;6;17;1;2;24;23;16;11;5;25;13;8;54;6007617
54;6007617;10;22;7;12;14;21;26;18;15;4;20;9;3;19;6;17;1;2;24;23;16;11;5;25;13;8
10;22;21;12;14;7;26;18;15;4;20;9;3;19;6;17;1;2;24;23;16;11;5;25;13;8;54;5959565
54;5959565;10;22;21;12;14;7;26;18;15;4;20;9;3;19;6;17;1;2;24;23;16;11;5;25;13;8
10;22;21;6;14;7;26;18;15;4;20;9;3;19;12;17;1;2;24;23;16;11;5;25;13;8;54;5940233
54;5940233;10;22;21;6;14;7;26;18;15;4;20;9;3;19;12;17;1;2;24;23;16;11;5;25;13;8
10;22;21;6;14;19;26;18;15;4;20;9;3;7;12;17;1;2;24;23;16;11;5;25;13;8;54;5956361
54;5956361;10;22;21;6;14;19;26;18;15;4;20;9;3;7;12;17;1;2;24;23;16;11;5;25;13;8
10;22;21;6;14;19;26;18;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;25;13;8;54;5991075
54;5991075;10;22;21;6;14;19;26;18;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;25;13;8
10;22;21;6;14;19;26;25;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;18;13;8;54;6076224
54;6076224;10;22;21;6;14;19;26;25;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;18;13;8
10;22;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;18;21;8;54;6070428
54;6070428;10;22;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;16;24;23;2;11;5;18;21;8
10;22;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;16;18;21;8;54;5596847
54;5596847;10;22;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;16;18;21;8
10;22;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;16;18;21;8;54;5663394
54;5663394;10;22;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;16;18;21;8
10;22;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;8;18;21;16;54;5731113
54;5731113;10;22;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;8;18;21;16
10;22;9;6;15;19;26;25;14;4;20;13;3;7;12;17;1;5;24;23;2;11;8;18;21;16;54;5856815
54;5731113;10;22;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;8;18;21;16
10;8;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;22;18;21;16;54;5710082
54;5710082;10;8;9;6;14;19;26;25;15;4;20;13;3;7;12;17;1;5;24;23;2;11;22;18;21;16
10;8;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;22;18;21;16;54;5643534
54;5643534;10;8;13;6;14;19;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;22;18;21;16
10;8;13;6;19;14;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;22;18;21;16;54;5760488
54;5760488;10;8;13;6;19;14;26;25;15;4;20;9;3;7;12;17;1;5;24;23;2;11;22;18;21;16
10;8;13;6;19;14;26;25;15;4;20;9;3;7;12;17;1;2;24;23;5;11;22;18;21;16;54;6115034
54;6115034;10;8;13;6;19;14;26;25;15;4;20;9;3;7;12;17;1;2;24;23;5;11;22;18;21;16
10;8;22;6;19;14;26;25;15;4;20;9;3;7;12;17;1;2;24;23;5;11;13;18;21;16;54;6121997
54;6121997;10;8;22;6;19;14;26;25;15;4;20;9;3;7;12;17;1;2;24;23;5;11;13;18;21;16
10;8;22;6;19;14;26;25;15;5;20;9;3;7;12;17;1;2;24;23;4;11;13;18;21;16;54;5794961
55;5794961;10;8;22;6;19;14;26;25;15;5;20;9;3;7;12;17;1;2;24;23;4;11;13;18;21;16
10;8;22;6;19;14;26;25;15;5;20;9;3;7;12;17;18;2;24;23;4;11;13;1;21;16;55;5838788
55;5838788;10;8;22;6;19;14;26;25;15;5;20;9;3;7;12;17;18;2;24;23;4;11;13;1;21;16
