"X1";"X6122729";"X12";"X4";"X14";"X25";"X19";"X24";"X6";"X26";"X13";"X1.1";"X16";"X10";"X3";"X8";"X5";"X22";"X7";"X21";"X17";"X11";"X20";"X23";"X2";"X9";"X18";"X15"
7;12;19;2;21;22;5;16;8;20;10;9;13;18;4;24;25;6;11;14;17;3;26;23;1;15;38;5835052
38;5835052;7;12;19;2;21;22;5;16;8;20;10;9;13;18;4;24;25;6;11;14;17;3;26;23;1;15
7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;6;11;14;17;3;26;23;22;15;38;5822815
38;5822815;7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;6;11;14;17;3;26;23;22;15
7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;6;11;23;17;3;26;14;22;15;38;5825122
39;5825122;7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;6;11;23;17;3;26;14;22;15
7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;22;11;23;17;3;26;14;6;15;39;5836851
39;5836851;7;12;19;2;21;1;5;16;8;20;10;9;13;18;4;24;25;22;11;23;17;3;26;14;6;15
7;12;19;18;21;1;5;16;8;20;10;9;13;2;4;24;25;22;11;23;17;3;26;14;6;15;39;5851135
39;5851135;7;12;19;18;21;1;5;16;8;20;10;9;13;2;4;24;25;22;11;23;17;3;26;14;6;15
26;12;19;18;21;1;5;16;8;20;10;9;13;2;4;24;25;22;11;23;17;3;7;14;6;15;39;5855423
39;5855423;26;12;19;18;21;1;5;16;8;20;10;9;13;2;4;24;25;22;11;23;17;3;7;14;6;15
26;12;19;18;21;1;5;16;8;20;14;9;13;2;4;24;25;22;11;23;17;3;7;10;6;15;39;5755846
39;5755846;26;12;19;18;21;1;5;16;8;20;14;9;13;2;4;24;25;22;11;23;17;3;7;10;6;15
26;12;19;18;21;1;5;16;8;20;14;15;13;2;4;24;25;22;11;23;17;3;7;10;6;9;39;5863761
39;5863761;26;12;19;18;21;1;5;16;8;20;14;15;13;2;4;24;25;22;11;23;17;3;7;10;6;9
26;12;19;18;21;1;5;16;8;20;14;15;13;2;4;22;25;24;11;23;17;3;7;10;6;9;39;5864996
39;5864996;26;12;19;18;21;1;5;16;8;20;14;15;13;2;4;22;25;24;11;23;17;3;7;10;6;9
26;12;19;18;21;1;5;16;8;3;14;15;13;2;4;22;25;24;11;23;17;20;7;10;6;9;39;5912877
39;5912877;26;12;19;18;21;1;5;16;8;3;14;15;13;2;4;22;25;24;11;23;17;20;7;10;6;9
26;12;19;18;21;1;5;16;8;3;14;15;13;2;23;22;25;24;11;4;17;20;7;10;6;9;39;5921303
39;5921303;26;12;19;18;21;1;5;16;8;3;14;15;13;2;23;22;25;24;11;4;17;20;7;10;6;9
26;12;19;18;21;1;5;16;8;17;14;15;13;2;23;22;25;24;11;4;3;20;7;10;6;9;39;5895689
39;5895689;26;12;19;18;21;1;5;16;8;17;14;15;13;2;23;22;25;24;11;4;3;20;7;10;6;9
26;12;19;18;21;1;5;16;8;17;14;15;13;20;23;22;25;24;11;4;3;2;7;10;6;9;39;5818340
39;5818340;26;12;19;18;21;1;5;16;8;17;14;15;13;20;23;22;25;24;11;4;3;2;7;10;6;9
26;12;19;18;21;1;5;16;8;13;14;15;17;20;23;22;25;24;11;4;3;2;7;10;6;9;39;5856200
39;5856200;26;12;19;18;21;1;5;16;8;13;14;15;17;20;23;22;25;24;11;4;3;2;7;10;6;9
26;12;19;18;21;1;5;16;8;25;14;15;17;20;23;22;13;24;11;4;3;2;7;10;6;9;39;5860055
39;5860055;26;12;19;18;21;1;5;16;8;25;14;15;17;20;23;22;13;24;11;4;3;2;7;10;6;9
26;12;19;18;21;1;5;25;8;16;14;15;17;20;23;22;13;24;11;4;3;2;7;10;6;9;39;5860075
39;5860075;26;12;19;18;21;1;5;25;8;16;14;15;17;20;23;22;13;24;11;4;3;2;7;10;6;9
26;12;19;18;21;1;5;25;8;16;14;2;17;20;23;22;13;24;11;4;3;15;7;10;6;9;39;5884412
39;5884412;26;12;19;18;21;1;5;25;8;16;14;2;17;20;23;22;13;24;11;4;3;15;7;10;6;9
26;12;19;18;21;1;5;25;8;16;14;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9;39;5889768
39;5889768;26;12;19;18;21;1;5;25;8;16;14;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9
26;12;19;18;21;1;5;25;8;14;16;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9;39;5964519
39;5964519;26;12;19;18;21;1;5;25;8;14;16;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9
26;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9;39;5959090
39;5959090;26;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;11;4;24;15;7;10;6;9
11;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;26;4;24;15;7;10;6;9;39;5959268
39;5959268;11;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;26;4;24;15;7;10;6;9
11;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;6;4;24;15;7;10;26;9;39;5950562
39;5950562;11;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;6;4;24;15;7;10;26;9
7;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;6;4;24;15;11;10;26;9;39;5945677
40;5945677;7;12;21;18;19;1;5;25;8;14;16;2;17;20;23;22;13;3;6;4;24;15;11;10;26;9
7;12;21;18;19;1;5;11;8;14;16;2;17;20;23;22;13;3;6;4;24;15;25;10;26;9;40;5938572
40;5938572;7;12;21;18;19;1;5;11;8;14;16;2;17;20;23;22;13;3;6;4;24;15;25;10;26;9
7;12;21;18;19;1;5;11;8;14;16;2;17;20;23;22;4;3;6;13;24;15;25;10;26;9;40;5967952
40;5967952;7;12;21;18;19;1;5;11;8;14;16;2;17;20;23;22;4;3;6;13;24;15;25;10;26;9
7;13;21;18;19;1;5;11;8;14;16;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9;40;5971540
40;5971540;7;13;21;18;19;1;5;11;8;14;16;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9
7;13;21;1;19;18;5;11;8;14;16;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9;40;6069383
40;6069383;7;13;21;1;19;18;5;11;8;14;16;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9
7;16;21;1;19;18;5;11;8;14;13;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9;40;6064321
40;6064321;7;16;21;1;19;18;5;11;8;14;13;2;17;20;23;22;4;3;6;12;24;15;25;10;26;9
7;16;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;12;24;15;25;10;26;20;40;5983719
40;5983719;7;16;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;12;24;15;25;10;26;20
7;12;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;16;24;15;25;10;26;20;40;5973348
40;5973348;7;12;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;16;24;15;25;10;26;20
7;12;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;16;24;15;26;10;25;20;40;5964083
40;5964083;7;12;21;1;19;18;5;11;8;14;13;2;17;9;23;22;4;3;6;16;24;15;26;10;25;20
22;12;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;24;15;26;10;25;20;40;6003004
40;6003004;22;12;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;24;15;26;10;25;20
22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;24;15;26;10;12;20;40;6042052
40;6042052;22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;24;15;26;10;12;20
22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;20;15;26;10;12;24;40;5975843
40;5975843;22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;3;6;16;20;15;26;10;12;24
22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;20;6;16;3;15;26;10;12;24;40;5937532
40;5937532;22;25;21;1;19;18;5;11;8;14;13;2;17;9;23;7;4;20;6;16;3;15;26;10;12;24
22;25;21;1;19;17;5;11;8;14;13;2;18;9;23;7;4;20;6;16;3;15;26;10;12;24;40;5862727
40;5862727;22;25;21;1;19;17;5;11;8;14;13;2;18;9;23;7;4;20;6;16;3;15;26;10;12;24
22;25;21;1;13;17;5;11;8;14;19;2;18;9;23;7;4;20;6;16;3;15;26;10;12;24;40;5844433
40;5844433;22;25;21;1;13;17;5;11;8;14;19;2;18;9;23;7;4;20;6;16;3;15;26;10;12;24
22;25;21;1;13;17;5;11;8;14;4;2;18;9;23;7;19;20;6;16;3;15;26;10;12;24;40;5818574
40;5818574;22;25;21;1;13;17;5;11;8;14;4;2;18;9;23;7;19;20;6;16;3;15;26;10;12;24
22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;6;16;3;15;26;10;12;24;40;5684864
40;5684864;22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;6;16;3;15;26;10;12;24
22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;10;16;3;15;26;6;12;24;40;5715621
40;5715621;22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;10;16;3;15;26;6;12;24
22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;10;16;3;6;26;15;12;24;40;5700579
40;5700579;22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;19;20;10;16;3;6;26;15;12;24
22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;3;20;10;16;19;6;26;15;12;24;40;5807283
40;5807283;22;25;21;1;5;17;13;11;8;14;4;2;18;9;23;7;3;20;10;16;19;6;26;15;12;24
22;25;5;1;21;17;13;11;8;14;4;2;18;9;23;7;3;20;10;16;19;6;26;15;12;24;40;5892020
41;5892020;22;25;5;1;21;17;13;11;8;14;4;2;18;9;23;7;3;20;10;16;19;6;26;15;12;24
22;25;5;1;21;17;13;11;8;14;4;2;18;9;23;7;3;20;10;12;19;6;26;15;16;24;41;5940807
41;5940807;22;25;5;1;21;17;13;11;8;14;4;2;18;9;23;7;3;20;10;12;19;6;26;15;16;24
22;25;5;1;21;17;23;11;8;14;4;2;18;9;13;7;3;20;10;12;19;6;26;15;16;24;41;5963921
41;5963921;22;25;5;1;21;17;23;11;8;14;4;2;18;9;13;7;3;20;10;12;19;6;26;15;16;24
22;25;5;1;21;17;23;11;8;14;4;2;18;9;13;7;15;20;10;12;19;6;26;3;16;24;41;5949513
41;5949513;22;25;5;1;21;17;23;11;8;14;4;2;18;9;13;7;15;20;10;12;19;6;26;3;16;24
22;25;20;1;21;17;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;3;16;24;41;5820122
41;5820122;22;25;20;1;21;17;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;3;16;24
21;25;20;1;22;17;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;3;16;24;41;5810268
41;5810268;21;25;20;1;22;17;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;3;16;24
21;25;20;1;22;17;23;11;8;14;4;2;18;9;5;7;15;13;10;12;19;6;26;3;16;24;41;5953360
41;5810268;21;25;20;1;22;17;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;3;16;24
21;25;20;1;22;3;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;17;16;24;41;5798495
41;5798495;21;25;20;1;22;3;23;11;8;14;4;2;18;9;13;7;15;5;10;12;19;6;26;17;16;24
21;25;20;1;22;3;23;11;8;14;4;2;18;26;13;7;15;5;10;12;19;6;9;17;16;24;41;5882199
41;5882199;21;25;20;1;22;3;23;11;8;14;4;2;18;26;13;7;15;5;10;12;19;6;9;17;16;24
21;25;20;1;22;3;23;14;8;11;4;2;18;26;13;7;15;5;10;12;19;6;9;17;16;24;41;5899779
41;5899779;21;25;20;1;22;3;23;14;8;11;4;2;18;26;13;7;15;5;10;12;19;6;9;17;16;24
21;25;20;1;22;3;23;14;8;11;4;2;18;26;13;9;15;5;10;12;19;6;7;17;16;24;41;5864053
41;5864053;21;25;20;1;22;3;23;14;8;11;4;2;18;26;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;22;8;23;14;3;11;4;2;18;26;13;9;15;5;10;12;19;6;7;17;16;24;41;5868129
41;5868129;21;25;20;1;22;8;23;14;3;11;4;2;18;26;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;22;8;23;14;3;11;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24;41;5867783
41;5867783;21;25;20;1;22;8;23;14;3;11;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;22;8;23;14;11;3;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24;41;5867763
41;5867763;21;25;20;1;22;8;23;14;11;3;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;22;8;14;23;11;3;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24;41;5857248
41;5857248;21;25;20;1;22;8;14;23;11;3;26;2;18;4;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;4;8;14;23;11;3;26;2;18;22;13;9;15;5;10;12;19;6;7;17;16;24;41;5863950
41;5863950;21;25;20;1;4;8;14;23;11;3;26;2;18;22;13;9;15;5;10;12;19;6;7;17;16;24
21;25;20;1;4;17;14;23;11;3;26;2;18;22;13;9;15;5;10;12;19;6;7;8;16;24;41;5857229
41;5857229;21;25;20;1;4;17;14;23;11;3;26;2;18;22;13;9;15;5;10;12;19;6;7;8;16;24
21;25;20;1;4;17;14;23;11;3;26;2;18;22;13;9;15;5;6;12;19;10;7;8;16;24;41;5828412
41;5828412;21;25;20;1;4;17;14;23;11;3;26;2;18;22;13;9;15;5;6;12;19;10;7;8;16;24
21;25;20;1;4;17;14;15;11;3;26;2;18;22;13;9;23;5;6;12;19;10;7;8;16;24;41;5820772
41;5820772;21;25;20;1;4;17;14;15;11;3;26;2;18;22;13;9;23;5;6;12;19;10;7;8;16;24
21;25;20;1;4;17;14;15;2;3;26;11;18;22;13;9;23;5;6;12;19;10;7;8;16;24;41;5818190
41;5818190;21;25;20;1;4;17;14;15;2;3;26;11;18;22;13;9;23;5;6;12;19;10;7;8;16;24
21;25;20;1;4;17;14;15;2;3;26;11;18;22;13;9;23;5;6;7;19;10;12;8;16;24;41;5827482
42;5827482;21;25;20;1;4;17;14;15;2;3;26;11;18;22;13;9;23;5;6;7;19;10;12;8;16;24
21;25;20;1;4;15;14;17;2;3;26;11;18;22;13;9;23;5;6;7;19;10;12;8;16;24;42;5832115
42;5832115;21;25;20;1;4;15;14;17;2;3;26;11;18;22;13;9;23;5;6;7;19;10;12;8;16;24
21;25;20;1;4;13;14;17;2;3;26;11;18;22;15;9;23;5;6;7;19;10;12;8;16;24;42;5845597
42;5845597;21;25;20;1;4;13;14;17;2;3;26;11;18;22;15;9;23;5;6;7;19;10;12;8;16;24
21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;10;12;8;16;24;42;5859062
42;5859062;21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;10;12;8;16;24
21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;16;12;8;10;24;42;5875386
42;5875386;21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;16;12;8;10;24
21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;10;12;8;16;24;42;5859062
42;5859062;21;25;20;1;6;13;14;17;2;3;26;11;18;22;15;9;23;5;4;7;19;10;12;8;16;24
21;25;20;18;6;13;14;17;2;3;26;11;1;22;15;9;23;5;4;7;19;10;12;8;16;24;42;5846099
42;5846099;21;25;20;18;6;13;14;17;2;3;26;11;1;22;15;9;23;5;4;7;19;10;12;8;16;24
21;25;17;18;6;13;14;20;2;3;26;11;1;22;15;9;23;5;4;7;19;10;12;8;16;24;42;5840160
42;5840160;21;25;17;18;6;13;14;20;2;3;26;11;1;22;15;9;23;5;4;7;19;10;12;8;16;24
21;25;17;18;6;13;14;20;2;3;26;11;1;7;15;9;23;5;4;22;19;10;12;8;16;24;42;5827300
42;5827300;21;25;17;18;6;13;14;20;2;3;26;11;1;7;15;9;23;5;4;22;19;10;12;8;16;24
21;25;17;18;6;13;14;20;26;3;2;11;1;7;15;9;23;5;4;22;19;10;12;8;16;24;42;5831053
42;5831053;21;25;17;18;6;13;14;20;26;3;2;11;1;7;15;9;23;5;4;22;19;10;12;8;16;24
21;25;17;18;6;13;14;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;12;8;16;24;42;5881242
42;5881242;21;25;17;18;6;13;14;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;12;8;16;24
21;25;17;18;14;13;6;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;12;8;16;24;42;5808006
42;5808006;21;25;17;18;14;13;6;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;12;8;16;24
21;25;17;18;12;13;6;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;14;8;16;24;42;5832393
42;5832393;21;25;17;18;12;13;6;20;26;1;2;11;3;7;15;9;23;5;4;22;19;10;14;8;16;24
21;7;17;18;12;13;6;20;26;1;2;11;3;25;15;9;23;5;4;22;19;10;14;8;16;24;42;5838026
42;5838026;21;7;17;18;12;13;6;20;26;1;2;11;3;25;15;9;23;5;4;22;19;10;14;8;16;24
21;7;17;18;12;13;6;20;26;1;2;11;3;25;15;16;23;5;4;22;19;10;14;8;9;24;42;5883971
42;5883971;21;7;17;18;12;13;6;20;26;1;2;11;3;25;15;16;23;5;4;22;19;10;14;8;9;24
21;7;17;18;12;13;1;20;26;6;2;11;3;25;15;16;23;5;4;22;19;10;14;8;9;24;42;5885078
42;5885078;21;7;17;18;12;13;1;20;26;6;2;11;3;25;15;16;23;5;4;22;19;10;14;8;9;24
21;7;17;18;12;13;1;20;26;6;2;11;3;25;15;16;23;5;4;22;14;10;19;8;9;24;42;5909277
42;5909277;21;7;17;18;12;13;1;20;26;6;2;11;3;25;15;16;23;5;4;22;14;10;19;8;9;24
21;7;25;18;12;13;1;20;26;6;2;11;3;17;15;16;23;5;4;22;14;10;19;8;9;24;42;5909796
42;5909796;21;7;25;18;12;13;1;20;26;6;2;11;3;17;15;16;23;5;4;22;14;10;19;8;9;24
21;7;25;18;12;13;1;20;26;8;2;11;3;17;15;16;23;5;4;22;14;10;19;6;9;24;42;5851580
42;5851580;21;7;25;18;12;13;1;20;26;8;2;11;3;17;15;16;23;5;4;22;14;10;19;6;9;24
21;7;25;18;12;13;24;20;26;8;2;11;3;17;15;16;23;5;4;22;14;10;19;6;9;1;42;5877783
42;5877783;21;7;25;18;12;13;24;20;26;8;2;11;3;17;15;16;23;5;4;22;14;10;19;6;9;1
21;7;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;22;3;10;19;6;9;1;42;5836482
43;5836482;21;7;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;22;3;10;19;6;9;1
21;6;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;22;3;10;19;7;9;1;43;5843451
43;5843451;21;6;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;22;3;10;19;7;9;1
21;6;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;1;3;10;19;7;9;22;43;5889755
43;5889755;21;6;25;18;12;13;24;20;26;8;2;11;14;17;15;16;23;5;4;1;3;10;19;7;9;22
21;6;25;18;13;12;24;20;26;8;2;11;14;17;15;16;23;5;4;1;3;10;19;7;9;22;43;5884185
43;5884185;21;6;25;18;13;12;24;20;26;8;2;11;14;17;15;16;23;5;4;1;3;10;19;7;9;22
11;6;25;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;7;9;22;43;5850098
43;5850098;11;6;25;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;7;9;22
11;25;6;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;7;9;22;43;5849384
43;5849384;11;25;6;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;7;9;22
7;25;6;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;11;9;22;43;5845245
43;5845245;7;25;6;18;13;12;24;20;26;8;2;21;14;17;15;16;23;5;4;1;3;10;19;11;9;22
7;25;6;18;13;12;24;20;26;8;2;21;14;17;16;15;23;5;4;1;3;10;19;11;9;22;43;5844022
43;5844022;7;25;6;18;13;12;24;20;26;8;2;21;14;17;16;15;23;5;4;1;3;10;19;11;9;22
7;25;6;18;13;12;24;20;26;8;2;21;14;17;16;5;23;15;4;1;3;10;19;11;9;22;43;5927040
43;5927040;7;25;6;18;13;12;24;20;26;8;2;21;14;17;16;5;23;15;4;1;3;10;19;11;9;22
7;25;6;18;13;12;14;20;26;8;2;21;24;17;16;5;23;15;4;1;3;10;19;11;9;22;43;6084964
43;6084964;7;25;6;18;13;12;14;20;26;8;2;21;24;17;16;5;23;15;4;1;3;10;19;11;9;22
7;25;6;18;13;12;14;20;26;8;2;9;24;17;16;5;23;15;4;1;3;10;19;11;21;22;43;5949709
43;5949709;7;25;6;18;13;12;14;20;26;8;2;9;24;17;16;5;23;15;4;1;3;10;19;11;21;22
7;25;6;18;24;12;14;20;26;8;2;9;13;17;16;5;23;15;4;1;3;10;19;11;21;22;43;5936523
43;5936523;7;25;6;18;24;12;14;20;26;8;2;9;13;17;16;5;23;15;4;1;3;10;19;11;21;22
7;25;6;18;24;12;14;20;8;26;2;9;13;17;16;5;23;15;4;1;3;10;19;11;21;22;43;5936583
43;5936583;7;25;6;18;24;12;14;20;8;26;2;9;13;17;16;5;23;15;4;1;3;10;19;11;21;22
7;25;6;18;24;12;14;20;8;26;2;9;13;17;16;5;23;10;4;1;3;15;19;11;21;22;43;5969342
43;5969342;7;25;6;18;24;12;14;20;8;26;2;9;13;17;16;5;23;10;4;1;3;15;19;11;21;22
7;25;6;18;24;12;14;20;21;26;2;9;13;17;16;5;23;10;4;1;3;15;19;11;8;22;43;5935037
43;5935037;7;25;6;18;24;12;14;20;21;26;2;9;13;17;16;5;23;10;4;1;3;15;19;11;8;22
7;25;6;18;24;13;14;20;21;26;2;9;12;17;16;5;23;10;4;1;3;15;19;11;8;22;43;5930120
43;5930120;7;25;6;18;24;13;14;20;21;26;2;9;12;17;16;5;23;10;4;1;3;15;19;11;8;22
7;25;6;18;15;13;14;20;21;26;2;9;12;17;16;5;23;10;4;1;3;24;19;11;8;22;43;5925679
43;5925679;7;25;6;18;15;13;14;20;21;26;2;9;12;17;16;5;23;10;4;1;3;24;19;11;8;22
7;25;6;18;15;13;14;20;21;26;2;9;12;24;16;5;23;10;4;1;3;17;19;11;8;22;43;5925451
43;5925451;7;25;6;18;15;13;14;20;21;26;2;9;12;24;16;5;23;10;4;1;3;17;19;11;8;22
7;12;6;18;15;13;14;20;21;26;2;9;25;24;16;5;23;10;4;1;3;17;19;11;8;22;43;5967501
43;5967501;7;12;6;18;15;13;14;20;21;26;2;9;25;24;16;5;23;10;4;1;3;17;19;11;8;22
7;12;6;18;15;13;14;20;21;9;2;26;25;24;16;5;23;10;4;1;3;17;19;11;8;22;43;6023586
43;6023586;7;12;6;18;15;13;14;20;21;9;2;26;25;24;16;5;23;10;4;1;3;17;19;11;8;22
7;12;20;18;15;13;14;6;21;9;2;26;25;24;16;5;23;10;4;1;3;17;19;11;8;22;43;6011113
44;6011113;7;12;20;18;15;13;14;6;21;9;2;26;25;24;16;5;23;10;4;1;3;17;19;11;8;22
7;12;24;18;15;13;14;6;21;9;2;26;25;20;16;5;23;10;4;1;3;17;19;11;8;22;44;5999125
44;5999125;7;12;24;18;15;13;14;6;21;9;2;26;25;20;16;5;23;10;4;1;3;17;19;11;8;22
7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;10;4;1;3;17;19;11;8;22;44;5991320
44;5991320;7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;10;4;1;3;17;19;11;8;22
7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;10;8;1;3;17;19;11;4;22;44;6027150
44;6027150;7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;10;8;1;3;17;19;11;4;22
7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;1;8;10;3;17;19;11;4;22;44;5962524
44;5962524;7;2;24;18;15;13;14;6;21;9;12;26;25;20;16;5;23;1;8;10;3;17;19;11;4;22
7;2;24;18;15;13;14;6;21;9;12;26;25;17;16;5;23;1;8;10;3;20;19;11;4;22;44;5989316
44;5989316;7;2;24;18;15;13;14;6;21;9;12;26;25;17;16;5;23;1;8;10;3;20;19;11;4;22
7;2;24;18;15;13;14;6;1;9;12;26;25;17;16;5;23;21;8;10;3;20;19;11;4;22;44;6001085
44;6001085;7;2;24;18;15;13;14;6;1;9;12;26;25;17;16;5;23;21;8;10;3;20;19;11;4;22
7;2;24;18;15;13;14;6;1;9;12;26;25;17;16;22;23;21;8;10;3;20;19;11;4;5;44;6152535
44;6152535;7;2;24;18;15;13;14;6;1;9;12;26;25;17;16;22;23;21;8;10;3;20;19;11;4;5
7;2;24;18;15;13;14;6;1;9;21;26;25;17;16;22;23;12;8;10;3;20;19;11;4;5;44;6167143
44;6167143;7;2;24;18;15;13;14;6;1;9;21;26;25;17;16;22;23;12;8;10;3;20;19;11;4;5
7;2;24;18;15;20;14;6;1;9;21;26;25;17;16;22;23;12;8;10;3;13;19;11;4;5;44;6196608
44;6196608;7;2;24;18;15;20;14;6;1;9;21;26;25;17;16;22;23;12;8;10;3;13;19;11;4;5
7;2;14;18;15;20;24;6;1;9;21;26;25;17;16;22;23;12;8;10;3;13;19;11;4;5;44;5959478
44;5959478;7;2;14;18;15;20;24;6;1;9;21;26;25;17;16;22;23;12;8;10;3;13;19;11;4;5
7;2;25;18;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;3;13;19;11;4;5;44;5924467
44;5924467;7;2;25;18;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;3;13;19;11;4;5
7;2;25;3;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;18;13;19;11;4;5;44;5945629
44;5945629;7;2;25;3;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;18;13;19;11;4;5
7;2;25;3;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;19;13;18;11;4;5;44;5925520
44;5925520;7;2;25;3;15;20;24;6;1;9;21;26;14;17;16;22;23;12;8;10;19;13;18;11;4;5
7;2;25;17;15;20;24;6;1;9;21;26;14;3;16;22;23;12;8;10;19;13;18;11;4;5;44;5900947
44;5900947;7;2;25;17;15;20;24;6;1;9;21;26;14;3;16;22;23;12;8;10;19;13;18;11;4;5
7;2;25;17;15;6;24;20;1;9;21;26;14;3;16;22;23;12;8;10;19;13;18;11;4;5;44;5871067
44;5871067;7;2;25;17;15;6;24;20;1;9;21;26;14;3;16;22;23;12;8;10;19;13;18;11;4;5
7;2;25;26;15;6;24;20;1;9;21;17;14;3;16;22;23;12;8;10;19;13;18;11;4;5;44;5878155
44;5878155;7;2;25;26;15;6;24;20;1;9;21;17;14;3;16;22;23;12;8;10;19;13;18;11;4;5
7;2;25;26;15;6;24;20;1;9;21;17;14;11;16;22;23;12;8;10;19;13;18;3;4;5;44;5899407
