"X1";"X45820";"X10";"X9";"X5";"X3";"X6";"X7";"X8";"X2";"X11";"X12";"X1.1";"X4"
37;23394;7;5;1;3;10;8;2;9;12;4;11;6
8;5;1;3;10;7;2;9;12;4;11;6;37;24358
37;24358;8;5;1;3;10;7;2;9;12;4;11;6
8;6;1;3;10;7;2;9;12;4;11;5;37;51048
37;24358;8;5;1;3;10;7;2;9;12;4;11;6
8;5;1;3;10;7;2;6;12;4;11;9;37;21184
37;21184;8;5;1;3;10;7;2;6;12;4;11;9
8;5;1;3;10;7;2;6;12;11;4;9;37;22914
37;21184;8;5;1;3;10;7;2;6;12;4;11;9
8;5;1;3;10;7;2;11;12;4;6;9;37;32032
37;21184;8;5;1;3;10;7;2;6;12;4;11;9
7;5;1;3;10;8;2;6;12;4;11;9;37;20220
38;20220;7;5;1;3;10;8;2;6;12;4;11;9
8;5;1;3;10;7;2;6;12;4;11;9;38;21184
38;21184;8;5;1;3;10;7;2;6;12;4;11;9
8;5;10;3;1;7;2;6;12;4;11;9;38;22476
38;22476;8;5;10;3;1;7;2;6;12;4;11;9
6;5;10;3;1;7;2;8;12;4;11;9;38;38342
38;22476;8;5;10;3;1;7;2;6;12;4;11;9
3;5;10;8;1;7;2;6;12;4;11;9;38;21756
38;21756;3;5;10;8;1;7;2;6;12;4;11;9
2;5;10;8;1;7;3;6;12;4;11;9;38;35704
38;21756;3;5;10;8;1;7;2;6;12;4;11;9
3;5;10;8;1;7;2;12;6;4;11;9;38;35870
38;35870;3;5;10;8;1;7;2;12;6;4;11;9
2;5;10;8;1;7;3;12;6;4;11;9;38;49818
38;35870;3;5;10;8;1;7;2;12;6;4;11;9
3;5;10;8;1;7;2;9;6;4;11;12;38;29502
38;29502;3;5;10;8;1;7;2;9;6;4;11;12
5;3;10;8;1;7;2;9;6;4;11;12;38;36658
38;29502;3;5;10;8;1;7;2;9;6;4;11;12
3;5;10;8;6;7;2;9;1;4;11;12;38;35694
38;35694;3;5;10;8;6;7;2;9;1;4;11;12
5;3;10;8;6;7;2;9;1;4;11;12;38;39582
38;39582;5;3;10;8;6;7;2;9;1;4;11;12
5;3;10;8;12;7;2;9;1;4;11;6;38;35212
38;35212;5;3;10;8;12;7;2;9;1;4;11;6
9;3;10;8;12;7;2;5;1;4;11;6;38;53000
38;35212;5;3;10;8;12;7;2;9;1;4;11;6
5;3;10;8;12;9;2;7;1;4;11;6;38;37320
38;35212;5;3;10;8;12;7;2;9;1;4;11;6
2;3;10;8;12;7;5;9;1;4;11;6;38;44470
38;35212;5;3;10;8;12;7;2;9;1;4;11;6
5;3;1;8;12;7;2;9;10;4;11;6;38;37532
38;37532;5;3;1;8;12;7;2;9;10;4;11;6
5;3;2;8;12;7;1;9;10;4;11;6;38;36744
38;36744;5;3;2;8;12;7;1;9;10;4;11;6
5;3;8;2;12;7;1;9;10;4;11;6;38;38514
38;38514;5;3;8;2;12;7;1;9;10;4;11;6
5;3;8;4;12;7;1;9;10;2;11;6;38;41672
38;41672;5;3;8;4;12;7;1;9;10;2;11;6
5;3;8;4;12;10;1;9;7;2;11;6;38;41388
39;41388;5;3;8;4;12;10;1;9;7;2;11;6
9;3;8;4;12;10;1;5;7;2;11;6;39;56114
39;41388;5;3;8;4;12;10;1;9;7;2;11;6
5;3;8;4;12;2;1;9;7;10;11;6;39;48810
39;41388;5;3;8;4;12;10;1;9;7;2;11;6
5;3;8;4;12;10;1;9;6;2;11;7;39;36154
39;36154;5;3;8;4;12;10;1;9;6;2;11;7
5;3;8;12;4;10;1;9;6;2;11;7;39;36834
39;36834;5;3;8;12;4;10;1;9;6;2;11;7
1;3;8;12;4;10;5;9;6;2;11;7;39;39706
39;39706;1;3;8;12;4;10;5;9;6;2;11;7
1;3;8;12;9;10;5;4;6;2;11;7;39;44136
39;39706;1;3;8;12;4;10;5;9;6;2;11;7
1;3;8;12;4;10;2;9;6;5;11;7;39;48276
39;39706;1;3;8;12;4;10;5;9;6;2;11;7
1;3;4;12;8;10;5;9;6;2;11;7;39;43338
39;43338;1;3;4;12;8;10;5;9;6;2;11;7
10;3;4;12;8;1;5;9;6;2;11;7;39;41536
39;41536;10;3;4;12;8;1;5;9;6;2;11;7
10;3;4;12;8;7;5;9;6;2;11;1;39;42732
39;41536;10;3;4;12;8;1;5;9;6;2;11;7
10;3;4;2;8;1;5;9;6;12;11;7;39;39738
39;39738;10;3;4;2;8;1;5;9;6;12;11;7
10;3;1;2;8;4;5;9;6;12;11;7;39;32766
39;32766;10;3;1;2;8;4;5;9;6;12;11;7
10;3;1;8;2;4;5;9;6;12;11;7;39;34046
39;34046;10;3;1;8;2;4;5;9;6;12;11;7
10;3;1;12;2;4;5;9;6;8;11;7;39;42966
39;34046;10;3;1;8;2;4;5;9;6;12;11;7
10;3;1;6;2;4;5;9;8;12;11;7;39;36904
39;34046;10;3;1;8;2;4;5;9;6;12;11;7
10;3;1;6;2;4;5;9;8;12;11;7;39;36904
39;34046;10;3;1;8;2;4;5;9;6;12;11;7
10;3;1;8;2;4;5;9;6;11;12;7;39;38576
39;34046;10;3;1;8;2;4;5;9;6;12;11;7
10;1;3;8;2;4;5;9;6;12;11;7;39;25018
39;25018;10;1;3;8;2;4;5;9;6;12;11;7
10;1;3;8;2;4;5;12;6;9;11;7;39;24678
39;24678;10;1;3;8;2;4;5;12;6;9;11;7
10;1;2;8;3;4;5;12;6;9;11;7;39;29096
40;24678;10;1;3;8;2;4;5;12;6;9;11;7
10;1;3;9;2;4;5;12;6;8;11;7;40;39646
40;24678;10;1;3;8;2;4;5;12;6;9;11;7
7;1;3;8;2;4;5;12;6;9;11;10;40;27386
40;24678;10;1;3;8;2;4;5;12;6;9;11;7
10;1;3;5;2;4;8;12;6;9;11;7;40;27774
40;24678;10;1;3;8;2;4;5;12;6;9;11;7
10;9;3;8;2;4;5;12;6;1;11;7;40;45054
40;24678;10;1;3;8;2;4;5;12;6;9;11;7
10;1;5;8;2;4;3;12;6;9;11;7;40;24194
40;24194;10;1;5;8;2;4;3;12;6;9;11;7
10;1;5;2;8;4;3;12;6;9;11;7;40;22914
40;22914;10;1;5;2;8;4;3;12;6;9;11;7
10;3;5;2;8;4;1;12;6;9;11;7;40;32502
40;32502;10;3;5;2;8;4;1;12;6;9;11;7
10;3;5;9;8;4;1;12;6;2;11;7;40;33628
40;32502;10;3;5;2;8;4;1;12;6;9;11;7
10;3;5;4;8;2;1;12;6;9;11;7;40;41930
40;32502;10;3;5;2;8;4;1;12;6;9;11;7
10;3;5;2;8;4;12;1;6;9;11;7;40;41674
40;32502;10;3;5;2;8;4;1;12;6;9;11;7
10;3;5;7;8;4;1;12;6;9;11;2;40;30984
40;30984;10;3;5;7;8;4;1;12;6;9;11;2
10;3;4;7;8;5;1;12;6;9;11;2;40;28364
40;28364;10;3;4;7;8;5;1;12;6;9;11;2
10;3;4;12;8;5;1;7;6;9;11;2;40;30950
40;30950;10;3;4;12;8;5;1;7;6;9;11;2
10;3;4;12;1;5;8;7;6;9;11;2;40;32108
40;30950;10;3;4;12;8;5;1;7;6;9;11;2
10;3;4;12;8;5;1;7;6;11;9;2;40;40442
40;40442;10;3;4;12;8;5;1;7;6;11;9;2
3;10;4;12;8;5;1;7;6;11;9;2;40;44544
40;44544;3;10;4;12;8;5;1;7;6;11;9;2
3;10;9;12;8;5;1;7;6;11;4;2;40;46400
40;46400;3;10;9;12;8;5;1;7;6;11;4;2
3;10;9;12;7;5;1;8;6;11;4;2;40;38128
40;38128;3;10;9;12;7;5;1;8;6;11;4;2
3;10;9;12;7;5;1;8;2;11;4;6;40;33668
40;33668;3;10;9;12;7;5;1;8;2;11;4;6
3;10;9;1;7;5;12;8;2;11;4;6;40;30862
41;30862;3;10;9;1;7;5;12;8;2;11;4;6
3;5;9;1;7;10;12;8;2;11;4;6;41;21590
41;21590;3;5;9;1;7;10;12;8;2;11;4;6
3;5;9;1;7;10;12;8;4;11;2;6;41;21598
41;21598;3;5;9;1;7;10;12;8;4;11;2;6
3;5;9;12;7;10;1;8;4;11;2;6;41;24404
41;21598;3;5;9;1;7;10;12;8;4;11;2;6
3;2;9;1;7;10;12;8;4;11;5;6;41;41230
41;21598;3;5;9;1;7;10;12;8;4;11;2;6
3;5;9;7;1;10;12;8;4;11;2;6;41;21438
41;21438;3;5;9;7;1;10;12;8;4;11;2;6
3;5;9;7;6;10;12;8;4;11;2;1;41;28540
41;21438;3;5;9;7;1;10;12;8;4;11;2;6
3;10;9;7;1;5;12;8;4;11;2;6;41;30708
41;21438;3;5;9;7;1;10;12;8;4;11;2;6
3;5;7;9;1;10;12;8;4;11;2;6;41;23180
41;21438;3;5;9;7;1;10;12;8;4;11;2;6
3;5;4;7;1;10;12;8;9;11;2;6;41;23086
41;21438;3;5;9;7;1;10;12;8;4;11;2;6
3;5;4;7;1;10;12;8;9;11;2;6;41;23086
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;10;12;8;9;6;2;11;41;30766
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
2;5;4;7;1;10;12;8;9;11;3;6;41;36902
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;8;4;7;1;10;12;5;9;11;2;6;41;32238
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
5;3;4;7;1;10;12;8;9;11;2;6;41;30438
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;10;9;8;12;11;2;6;41;20692
41;20692;3;5;4;7;1;10;9;8;12;11;2;6
3;5;4;7;1;10;12;8;9;11;2;6;41;23086
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;10;12;8;9;2;11;6;41;39706
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;10;11;8;9;12;2;6;41;37198
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
5;3;4;7;1;10;12;8;9;11;2;6;41;30438
41;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;10;12;8;9;6;2;11;41;30766
42;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;5;4;7;1;12;10;8;9;11;2;6;42;31660
42;23086;3;5;4;7;1;10;12;8;9;11;2;6
3;8;4;7;1;10;12;5;9;11;2;6;42;32238
42;32238;3;8;4;7;1;10;12;5;9;11;2;6
3;2;4;7;1;10;12;5;9;11;8;6;42;39652
42;32238;3;8;4;7;1;10;12;5;9;11;2;6
7;8;4;3;1;10;12;5;9;11;2;6;42;31928
42;31928;7;8;4;3;1;10;12;5;9;11;2;6
7;8;4;3;1;6;12;5;9;11;2;10;42;44624
42;31928;7;8;4;3;1;10;12;5;9;11;2;6
7;8;3;4;1;10;12;5;9;11;2;6;42;27816
42;27816;7;8;3;4;1;10;12;5;9;11;2;6
7;8;3;4;1;2;12;5;9;11;10;6;42;41056
42;41056;7;8;3;4;1;2;12;5;9;11;10;6
7;8;4;3;1;2;12;5;9;11;10;6;42;45168
42;45168;7;8;4;3;1;2;12;5;9;11;10;6
7;8;4;3;1;2;12;10;9;11;5;6;42;56904
42;45168;7;8;4;3;1;2;12;5;9;11;10;6
7;8;4;11;1;2;12;5;9;3;10;6;42;53214
42;45168;7;8;4;3;1;2;12;5;9;11;10;6
7;8;4;5;1;2;12;3;9;11;10;6;42;49834
42;49834;7;8;4;5;1;2;12;3;9;11;10;6
7;8;3;5;1;2;12;4;9;11;10;6;42;51618
42;51618;7;8;3;5;1;2;12;4;9;11;10;6
7;8;3;5;1;9;12;4;2;11;10;6;42;44474
42;44474;7;8;3;5;1;9;12;4;2;11;10;6
7;8;3;5;2;9;12;4;1;11;10;6;42;44802
42;44802;7;8;3;5;2;9;12;4;1;11;10;6
8;7;3;5;2;9;12;4;1;11;10;6;42;48610
42;48610;8;7;3;5;2;9;12;4;1;11;10;6
8;7;3;5;2;9;12;4;6;11;10;1;42;54078
42;48610;8;7;3;5;2;9;12;4;1;11;10;6
8;4;3;5;2;9;12;7;1;11;10;6;42;40102
42;40102;8;4;3;5;2;9;12;7;1;11;10;6
8;4;3;5;6;9;12;7;1;11;10;2;42;43970
42;43970;8;4;3;5;6;9;12;7;1;11;10;2
8;4;3;1;6;9;12;7;5;11;10;2;42;44136
42;44136;8;4;3;1;6;9;12;7;5;11;10;2
1;4;3;8;6;9;12;7;5;11;10;2;42;42838
43;42838;1;4;3;8;6;9;12;7;5;11;10;2
1;4;3;8;2;9;12;7;5;11;10;6;43;33896
43;33896;1;4;3;8;2;9;12;7;5;11;10;6
1;2;3;8;4;9;12;7;5;11;10;6;43;34484
43;34484;1;2;3;8;4;9;12;7;5;11;10;6
1;2;3;8;4;9;12;7;5;10;11;6;43;29202
43;29202;1;2;3;8;4;9;12;7;5;10;11;6
1;2;3;8;4;9;12;7;5;11;10;6;43;34484
43;29202;1;2;3;8;4;9;12;7;5;10;11;6
1;2;5;8;4;9;12;7;3;10;11;6;43;31110
43;31110;1;2;5;8;4;9;12;7;3;10;11;6
1;2;11;8;4;9;12;7;3;10;5;6;43;26914
43;26914;1;2;11;8;4;9;12;7;3;10;5;6
12;2;11;8;4;9;1;7;3;10;5;6;43;35000
43;26914;1;2;11;8;4;9;12;7;3;10;5;6
1;2;11;6;4;9;12;7;3;10;5;8;43;25554
43;25554;1;2;11;6;4;9;12;7;3;10;5;8
1;4;11;6;2;9;12;7;3;10;5;8;43;24966
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
1;4;10;6;2;9;12;7;3;11;5;8;43;35344
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
11;4;1;6;2;9;12;7;3;10;5;8;43;35412
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
1;11;4;6;2;9;12;7;3;10;5;8;43;31682
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
5;4;11;6;2;9;12;7;3;10;1;8;43;43034
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
3;4;11;6;2;9;12;7;1;10;5;8;43;31420
43;24966;1;4;11;6;2;9;12;7;3;10;5;8
1;6;11;4;2;9;12;7;3;10;5;8;43;31306
43;31306;1;6;11;4;2;9;12;7;3;10;5;8
1;6;11;4;2;9;12;5;3;10;7;8;43;33418
43;33418;1;6;11;4;2;9;12;5;3;10;7;8
1;6;11;4;2;9;12;5;3;7;10;8;43;36734
43;36734;1;6;11;4;2;9;12;5;3;7;10;8
5;6;11;4;2;9;12;1;3;7;10;8;43;44280
43;36734;1;6;11;4;2;9;12;5;3;7;10;8
1;6;11;5;2;9;12;4;3;7;10;8;43;48140
43;36734;1;6;11;4;2;9;12;5;3;7;10;8
1;6;11;4;2;9;12;7;3;5;10;8;43;34370
44;34370;1;6;11;4;2;9;12;7;3;5;10;8
1;6;11;4;2;9;7;12;3;5;10;8;44;48762
44;34370;1;6;11;4;2;9;12;7;3;5;10;8
1;6;11;4;8;9;12;7;3;5;10;2;44;38712
44;34370;1;6;11;4;2;9;12;7;3;5;10;8
1;9;11;4;2;6;12;7;3;5;10;8;44;35686
44;34370;1;6;11;4;2;9;12;7;3;5;10;8
1;6;11;4;2;9;12;7;3;10;5;8;44;31306
44;31306;1;6;11;4;2;9;12;7;3;10;5;8
1;6;11;12;2;9;4;7;3;10;5;8;44;37080
44;31306;1;6;11;4;2;9;12;7;3;10;5;8
1;12;11;4;2;9;6;7;3;10;5;8;44;33630
44;33630;1;12;11;4;2;9;6;7;3;10;5;8
1;12;10;4;2;9;6;7;3;11;5;8;44;43280
44;43280;1;12;10;4;2;9;6;7;3;11;5;8
1;12;10;4;2;9;6;3;7;11;5;8;44;44138
44;44138;1;12;10;4;2;9;6;3;7;11;5;8
1;12;10;4;2;9;8;3;7;11;5;6;44;40844
44;40844;1;12;10;4;2;9;8;3;7;11;5;6
5;12;10;4;2;9;8;3;7;11;1;6;44;45362
44;45362;5;12;10;4;2;9;8;3;7;11;1;6
5;12;10;2;4;9;8;3;7;11;1;6;44;45482
44;45482;5;12;10;2;4;9;8;3;7;11;1;6
5;12;10;2;4;9;3;8;7;11;1;6;44;38974
44;38974;5;12;10;2;4;9;3;8;7;11;1;6
5;12;10;4;2;9;3;8;7;11;1;6;44;38854
44;38854;5;12;10;4;2;9;3;8;7;11;1;6
5;12;10;4;1;9;3;8;7;11;2;6;44;37406
44;37406;5;12;10;4;1;9;3;8;7;11;2;6
5;12;10;4;1;9;3;8;7;11;6;2;44;47080
44;47080;5;12;10;4;1;9;3;8;7;11;6;2
5;12;8;4;1;9;3;10;7;11;6;2;44;58160
44;47080;5;12;10;4;1;9;3;8;7;11;6;2
5;12;9;4;1;10;3;8;7;11;6;2;44;59000
44;47080;5;12;10;4;1;9;3;8;7;11;6;2
5;12;10;4;1;9;11;8;7;3;6;2;44;56896
44;47080;5;12;10;4;1;9;3;8;7;11;6;2
5;12;10;4;1;6;3;8;7;11;9;2;44;43840
44;43840;5;12;10;4;1;6;3;8;7;11;9;2
5;12;10;4;1;6;3;8;7;2;9;11;44;55936
45;43840;5;12;10;4;1;6;3;8;7;11;9;2
5;12;10;4;1;3;6;8;7;11;9;2;45;48504
45;43840;5;12;10;4;1;6;3;8;7;11;9;2
5;12;10;4;1;6;2;8;7;11;9;3;45;41106
45;41106;5;12;10;4;1;6;2;8;7;11;9;3
5;12;10;1;4;6;2;8;7;11;9;3;45;42466
45;42466;5;12;10;1;4;6;2;8;7;11;9;3
5;12;6;1;4;10;2;8;7;11;9;3;45;54512
45;42466;5;12;10;1;4;6;2;8;7;11;9;3
5;12;10;1;4;6;2;7;8;11;9;3;45;50746
45;42466;5;12;10;1;4;6;2;8;7;11;9;3
5;12;10;1;3;6;2;8;7;11;9;4;45;36364
45;36364;5;12;10;1;3;6;2;8;7;11;9;4
8;12;10;1;3;6;2;5;7;11;9;4;45;38878
45;38878;8;12;10;1;3;6;2;5;7;11;9;4
8;12;10;1;3;6;2;9;7;11;5;4;45;45202
45;45202;8;12;10;1;3;6;2;9;7;11;5;4
8;12;11;1;3;6;2;9;7;10;5;4;45;49602
45;49602;8;12;11;1;3;6;2;9;7;10;5;4
2;12;11;1;3;6;8;9;7;10;5;4;45;40328
45;40328;2;12;11;1;3;6;8;9;7;10;5;4
2;12;10;1;3;6;8;9;7;11;5;4;45;36952
45;36952;2;12;10;1;3;6;8;9;7;11;5;4
2;12;10;1;9;6;8;3;7;11;5;4;45;36468
45;36468;2;12;10;1;9;6;8;3;7;11;5;4
2;12;10;1;9;6;8;3;7;5;11;4;45;32828
45;32828;2;12;10;1;9;6;8;3;7;5;11;4
2;12;3;1;9;6;8;10;7;5;11;4;45;37368
45;37368;2;12;3;1;9;6;8;10;7;5;11;4
3;12;2;1;9;6;8;10;7;5;11;4;45;46060
45;37368;2;12;3;1;9;6;8;10;7;5;11;4
2;12;3;1;8;6;9;10;7;5;11;4;45;41222
45;41222;2;12;3;1;8;6;9;10;7;5;11;4
2;12;3;1;8;6;9;7;10;5;11;4;45;39742
45;39742;2;12;3;1;8;6;9;7;10;5;11;4
2;12;3;1;8;6;4;7;10;5;11;9;45;35988
45;35988;2;12;3;1;8;6;4;7;10;5;11;9
2;6;3;1;8;12;4;7;10;5;11;9;45;40012
45;40012;2;6;3;1;8;12;4;7;10;5;11;9
2;6;3;1;8;4;12;7;10;5;11;9;45;38248
46;38248;2;6;3;1;8;4;12;7;10;5;11;9
2;6;3;1;7;4;12;8;10;5;11;9;46;38984
46;38984;2;6;3;1;7;4;12;8;10;5;11;9
2;6;3;1;7;4;12;8;11;5;10;9;46;39024
46;39024;2;6;3;1;7;4;12;8;11;5;10;9
2;6;3;4;7;1;12;8;11;5;10;9;46;49494
46;39024;2;6;3;1;7;4;12;8;11;5;10;9
2;6;3;1;8;4;12;7;11;5;10;9;46;38288
46;38288;2;6;3;1;8;4;12;7;11;5;10;9
2;6;3;4;8;1;12;7;11;5;10;9;46;48758
46;38288;2;6;3;1;8;4;12;7;11;5;10;9
2;6;3;1;8;4;5;7;11;12;10;9;46;38494
46;38494;2;6;3;1;8;4;5;7;11;12;10;9
2;6;3;1;9;4;5;7;11;12;10;8;46;38274
46;38274;2;6;3;1;9;4;5;7;11;12;10;8
2;6;3;1;8;4;5;7;11;12;10;9;46;38494
46;38494;2;6;3;1;8;4;5;7;11;12;10;9
2;1;3;6;8;4;5;7;11;12;10;9;46;38010
46;38010;2;1;3;6;8;4;5;7;11;12;10;9
2;1;3;6;8;4;5;7;11;12;9;10;46;40134
46;40134;2;1;3;6;8;4;5;7;11;12;9;10
2;1;3;6;8;4;11;7;5;12;9;10;46;44618
46;40134;2;1;3;6;8;4;5;7;11;12;9;10
2;1;3;6;8;4;12;7;11;5;9;10;46;31566
46;31566;2;1;3;6;8;4;12;7;11;5;9;10
2;1;3;6;8;4;12;7;10;5;9;11;46;32162
46;32162;2;1;3;6;8;4;12;7;10;5;9;11
2;1;9;6;8;4;12;7;10;5;3;11;46;28932
46;28932;2;1;9;6;8;4;12;7;10;5;3;11
2;9;1;6;8;4;12;7;10;5;3;11;46;33100
46;33100;2;9;1;6;8;4;12;7;10;5;3;11
2;9;1;6;8;12;4;7;10;5;3;11;46;28884
46;28884;2;9;1;6;8;12;4;7;10;5;3;11
2;9;1;6;8;12;4;7;5;10;3;11;46;31868
46;28884;2;9;1;6;8;12;4;7;10;5;3;11
3;9;1;6;8;12;4;7;10;5;2;11;46;35140
46;35140;3;9;1;6;8;12;4;7;10;5;2;11
3;9;1;7;8;12;4;6;10;5;2;11;46;46690
46;46690;3;9;1;7;8;12;4;6;10;5;2;11
3;9;7;1;8;12;4;6;10;5;2;11;46;48394
47;48394;3;9;7;1;8;12;4;6;10;5;2;11
3;9;7;12;8;1;4;6;10;5;2;11;47;56766
47;56766;3;9;7;12;8;1;4;6;10;5;2;11
3;9;7;12;8;1;4;6;11;5;2;10;47;59668
47;59668;3;9;7;12;8;1;4;6;11;5;2;10
3;9;7;12;8;1;4;6;11;2;5;10;47;56296
47;56296;3;9;7;12;8;1;4;6;11;2;5;10
3;9;7;12;8;1;4;11;6;2;5;10;47;62522
47;56296;3;9;7;12;8;1;4;6;11;2;5;10
3;1;7;12;8;9;4;6;11;2;5;10;47;53582
47;53582;3;1;7;12;8;9;4;6;11;2;5;10
3;1;7;12;8;10;4;6;11;2;5;9;47;42066
47;42066;3;1;7;12;8;10;4;6;11;2;5;9
3;1;7;12;5;10;4;6;11;2;8;9;47;37830
47;37830;3;1;7;12;5;10;4;6;11;2;8;9
3;1;7;12;5;10;11;6;4;2;8;9;47;39756
47;39756;3;1;7;12;5;10;11;6;4;2;8;9
3;5;7;12;1;10;11;6;4;2;8;9;47;35444
47;35444;3;5;7;12;1;10;11;6;4;2;8;9
3;5;12;7;1;10;11;6;4;2;8;9;47;31354
47;31354;3;5;12;7;1;10;11;6;4;2;8;9
3;5;12;7;8;10;11;6;4;2;1;9;47;31574
47;31574;3;5;12;7;8;10;11;6;4;2;1;9
3;5;8;7;12;10;11;6;4;2;1;9;47;31892
47;31892;3;5;8;7;12;10;11;6;4;2;1;9
3;5;8;7;6;10;11;12;4;2;1;9;47;31392
47;31392;3;5;8;7;6;10;11;12;4;2;1;9
3;10;8;7;6;5;11;12;4;2;1;9;47;40662
47;31392;3;5;8;7;6;10;11;12;4;2;1;9
3;2;8;7;6;10;11;12;4;5;1;9;47;58374
47;31392;3;5;8;7;6;10;11;12;4;2;1;9
11;5;8;7;6;10;3;12;4;2;1;9;47;23690
47;23690;11;5;8;7;6;10;3;12;4;2;1;9
11;1;8;7;6;10;3;12;4;2;5;9;47;35132
47;23690;11;5;8;7;6;10;3;12;4;2;1;9
11;8;5;7;6;10;3;12;4;2;1;9;47;21546
47;21546;11;8;5;7;6;10;3;12;4;2;1;9
11;8;2;7;6;10;3;12;4;5;1;9;47;35736
47;21546;11;8;5;7;6;10;3;12;4;2;1;9
11;9;5;7;6;10;3;12;4;2;1;8;47;38200
48;21546;11;8;5;7;6;10;3;12;4;2;1;9
11;8;4;7;6;10;3;12;5;2;1;9;48;25516
48;21546;11;8;5;7;6;10;3;12;4;2;1;9
11;8;5;7;6;3;10;12;4;2;1;9;48;31308
48;21546;11;8;5;7;6;10;3;12;4;2;1;9
4;8;5;7;6;10;3;12;11;2;1;9;48;29582
48;29582;4;8;5;7;6;10;3;12;11;2;1;9
4;8;5;7;6;10;12;3;11;2;1;9;48;38006
48;29582;4;8;5;7;6;10;3;12;11;2;1;9
4;8;5;12;6;10;3;7;11;2;1;9;48;27952
48;27952;4;8;5;12;6;10;3;7;11;2;1;9
4;8;5;11;6;10;3;7;12;2;1;9;48;30044
48;30044;4;8;5;11;6;10;3;7;12;2;1;9
1;8;5;11;6;10;3;7;12;2;4;9;48;31852
48;31852;1;8;5;11;6;10;3;7;12;2;4;9
1;8;5;11;7;10;3;6;12;2;4;9;48;33698
48;33698;1;8;5;11;7;10;3;6;12;2;4;9
1;8;5;11;7;6;3;10;12;2;4;9;48;36938
48;33698;1;8;5;11;7;10;3;6;12;2;4;9
1;8;5;11;7;10;3;6;12;2;9;4;48;30682
48;30682;1;8;5;11;7;10;3;6;12;2;9;4
1;8;5;11;7;10;3;6;2;12;9;4;48;29806
48;29806;1;8;5;11;7;10;3;6;2;12;9;4
1;8;5;12;7;10;3;6;2;11;9;4;48;24274
48;24274;1;8;5;12;7;10;3;6;2;11;9;4
1;8;5;9;7;10;3;6;2;11;12;4;48;23596
48;23596;1;8;5;9;7;10;3;6;2;11;12;4
1;8;5;9;7;10;6;3;2;11;12;4;48;35044
48;35044;1;8;5;9;7;10;6;3;2;11;12;4
11;8;5;9;7;10;6;3;2;1;12;4;48;29638
48;29638;11;8;5;9;7;10;6;3;2;1;12;4
11;8;7;9;5;10;6;3;2;1;12;4;48;29472
48;29472;11;8;7;9;5;10;6;3;2;1;12;4
11;8;3;9;5;10;6;7;2;1;12;4;48;20844
48;20844;11;8;3;9;5;10;6;7;2;1;12;4
11;8;3;9;10;5;6;7;2;1;12;4;48;29518
48;20844;11;8;3;9;5;10;6;7;2;1;12;4
10;8;3;9;5;11;6;7;2;1;12;4;48;23138
48;23138;10;8;3;9;5;11;6;7;2;1;12;4
10;8;5;9;3;11;6;7;2;1;12;4;48;22696
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
10;1;5;9;3;11;6;7;2;8;12;4;49;44296
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
10;5;8;9;3;11;6;7;2;1;12;4;49;23604
49;23604;10;5;8;9;3;11;6;7;2;1;12;4
10;8;5;9;3;11;6;7;2;1;12;4;49;22696
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
10;8;5;4;3;11;6;7;2;1;12;9;49;25882
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
10;8;5;9;3;2;6;7;11;1;12;4;49;32740
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
2;8;5;9;3;11;6;7;10;1;12;4;49;38636
49;22696;10;8;5;9;3;11;6;7;2;1;12;4
10;8;5;9;6;11;3;7;2;1;12;4;49;19286
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
10;9;5;8;6;11;3;7;2;1;12;4;49;30478
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
7;8;5;9;6;11;3;10;2;1;12;4;49;36012
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
10;8;5;9;6;4;3;7;2;1;12;11;49;25078
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
3;8;5;9;6;11;10;7;2;1;12;4;49;33126
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
10;8;5;9;12;11;3;7;2;1;6;4;49;23314
49;19286;10;8;5;9;6;11;3;7;2;1;12;4
6;8;5;9;10;11;3;7;2;1;12;4;49;26790
49;26790;6;8;5;9;10;11;3;7;2;1;12;4
4;8;5;9;10;11;3;7;2;1;12;6;49;27512
