"X1";"X38858";"X6";"X12";"X11";"X9";"X8";"X10";"X4";"X5";"X2";"X7";"X1.1";"X3"
10;11;6;9;4;5;8;7;1;3;2;12;35;45568
35;45568;10;11;6;9;4;5;8;7;1;3;2;12
3;11;6;9;4;5;8;7;1;10;2;12;35;34134
36;34134;3;11;6;9;4;5;8;7;1;10;2;12
10;11;6;9;4;5;8;7;1;3;2;12;36;45568
36;34134;3;11;6;9;4;5;8;7;1;10;2;12
3;6;11;9;4;5;8;7;1;10;2;12;36;48038
36;34134;3;11;6;9;4;5;8;7;1;10;2;12
3;11;6;9;4;1;8;7;5;10;2;12;36;44482
36;44482;3;11;6;9;4;1;8;7;5;10;2;12
3;11;6;9;4;1;8;7;10;5;2;12;36;39838
36;39838;3;11;6;9;4;1;8;7;10;5;2;12
3;11;6;9;4;12;8;7;10;5;2;1;36;33790
36;33790;3;11;6;9;4;12;8;7;10;5;2;1
3;11;6;9;4;12;8;7;10;1;2;5;36;34558
36;34558;3;11;6;9;4;12;8;7;10;1;2;5
3;11;6;9;4;12;8;7;10;2;1;5;36;39318
36;34558;3;11;6;9;4;12;8;7;10;1;2;5
3;4;6;9;11;12;8;7;10;1;2;5;36;43248
36;43248;3;4;6;9;11;12;8;7;10;1;2;5
3;4;6;11;9;12;8;7;10;1;2;5;36;43848
36;43848;3;4;6;11;9;12;8;7;10;1;2;5
3;4;6;11;10;12;8;7;9;1;2;5;36;42532
36;42532;3;4;6;11;10;12;8;7;9;1;2;5
2;4;6;11;10;12;8;7;9;1;3;5;36;45932
36;45932;2;4;6;11;10;12;8;7;9;1;3;5
2;4;6;11;10;9;8;7;12;1;3;5;36;37136
36;37136;2;4;6;11;10;9;8;7;12;1;3;5
2;4;7;11;10;9;8;6;12;1;3;5;36;50128
36;50128;2;4;7;11;10;9;8;6;12;1;3;5
2;4;7;11;10;8;9;6;12;1;3;5;36;48254
36;48254;2;4;7;11;10;8;9;6;12;1;3;5
2;4;5;11;10;8;9;6;12;1;3;7;36;46862
36;46862;2;4;5;11;10;8;9;6;12;1;3;7
2;7;5;11;10;8;9;6;12;1;3;4;36;54788
36;46862;2;4;5;11;10;8;9;6;12;1;3;7
6;4;5;11;10;8;9;2;12;1;3;7;36;33348
36;33348;6;4;5;11;10;8;9;2;12;1;3;7
3;4;5;11;10;8;9;2;12;1;6;7;36;35292
36;33348;6;4;5;11;10;8;9;2;12;1;3;7
6;4;1;11;10;8;9;2;12;5;3;7;36;42008
36;42008;6;4;1;11;10;8;9;2;12;5;3;7
6;4;1;3;10;8;9;2;12;5;11;7;36;43860
37;42008;6;4;1;11;10;8;9;2;12;5;3;7
6;1;4;11;10;8;9;2;12;5;3;7;37;48336
37;48336;6;1;4;11;10;8;9;2;12;5;3;7
6;1;4;5;10;8;9;2;12;11;3;7;37;52942
37;48336;6;1;4;11;10;8;9;2;12;5;3;7
6;1;4;11;10;5;9;2;12;8;3;7;37;56196
37;48336;6;1;4;11;10;8;9;2;12;5;3;7
5;1;4;11;10;8;9;2;12;6;3;7;37;45168
37;45168;5;1;4;11;10;8;9;2;12;6;3;7
5;1;4;12;10;8;9;2;11;6;3;7;37;47782
37;47782;5;1;4;12;10;8;9;2;11;6;3;7
6;1;4;12;10;8;9;2;11;5;3;7;37;49248
37;49248;6;1;4;12;10;8;9;2;11;5;3;7
6;1;4;12;7;8;9;2;11;5;3;10;37;53674
37;53674;6;1;4;12;7;8;9;2;11;5;3;10
6;10;4;12;7;8;9;2;11;5;3;1;37;49744
37;49744;6;10;4;12;7;8;9;2;11;5;3;1
8;10;4;12;7;6;9;2;11;5;3;1;37;51104
37;51104;8;10;4;12;7;6;9;2;11;5;3;1
8;10;4;1;7;6;9;2;11;5;3;12;37;50246
37;50246;8;10;4;1;7;6;9;2;11;5;3;12
8;10;4;12;7;6;9;2;11;5;3;1;37;51104
37;50246;8;10;4;1;7;6;9;2;11;5;3;12
8;10;4;1;7;6;9;2;12;5;3;11;37;45582
37;45582;8;10;4;1;7;6;9;2;12;5;3;11
8;10;4;1;7;6;5;2;12;9;3;11;37;40450
37;40450;8;10;4;1;7;6;5;2;12;9;3;11
8;10;4;1;2;6;5;7;12;9;3;11;37;40372
37;40372;8;10;4;1;2;6;5;7;12;9;3;11
8;10;4;1;2;6;5;3;12;9;7;11;37;44592
37;44592;8;10;4;1;2;6;5;3;12;9;7;11
8;10;4;6;2;1;5;3;12;9;7;11;37;39168
37;39168;8;10;4;6;2;1;5;3;12;9;7;11
8;5;4;6;2;1;10;3;12;9;7;11;37;47280
37;39168;8;10;4;6;2;1;5;3;12;9;7;11
8;10;4;3;2;1;5;6;12;9;7;11;37;33434
37;33434;8;10;4;3;2;1;5;6;12;9;7;11
8;10;4;3;2;1;12;6;5;9;7;11;37;31090
37;31090;8;10;4;3;2;1;12;6;5;9;7;11
8;7;4;3;2;1;12;6;5;9;10;11;37;43100
38;31090;8;10;4;3;2;1;12;6;5;9;7;11
1;10;4;3;2;8;12;6;5;9;7;11;38;26606
38;26606;1;10;4;3;2;8;12;6;5;9;7;11
1;10;4;3;2;11;12;6;5;9;7;8;38;37136
38;26606;1;10;4;3;2;8;12;6;5;9;7;11
1;10;4;3;2;8;12;6;5;9;11;7;38;26310
38;26310;1;10;4;3;2;8;12;6;5;9;11;7
1;6;4;3;2;8;12;10;5;9;11;7;38;49922
38;26310;1;10;4;3;2;8;12;6;5;9;11;7
1;10;4;3;12;8;2;6;5;9;11;7;38;28784
38;28784;1;10;4;3;12;8;2;6;5;9;11;7
1;10;4;3;12;8;2;5;6;9;11;7;38;38434
38;28784;1;10;4;3;12;8;2;6;5;9;11;7
1;10;4;3;12;8;6;2;5;9;11;7;38;27748
38;27748;1;10;4;3;12;8;6;2;5;9;11;7
1;10;6;3;12;8;4;2;5;9;11;7;38;29404
38;29404;1;10;6;3;12;8;4;2;5;9;11;7
1;10;6;3;9;8;4;2;5;12;11;7;38;28368
38;28368;1;10;6;3;9;8;4;2;5;12;11;7
1;10;6;2;9;8;4;3;5;12;11;7;38;33972
38;28368;1;10;6;3;9;8;4;2;5;12;11;7
1;10;6;8;9;3;4;2;5;12;11;7;38;36034
38;28368;1;10;6;3;9;8;4;2;5;12;11;7
1;10;6;8;9;3;4;2;5;12;11;7;38;36034
38;28368;1;10;6;3;9;8;4;2;5;12;11;7
1;10;6;3;11;8;4;2;5;12;9;7;38;29648
38;29648;1;10;6;3;11;8;4;2;5;12;9;7
1;10;6;12;11;8;4;2;5;3;9;7;38;40192
38;29648;1;10;6;3;11;8;4;2;5;12;9;7
1;10;6;3;11;8;12;2;5;4;9;7;38;31266
38;29648;1;10;6;3;11;8;4;2;5;12;9;7
1;10;6;3;4;8;11;2;5;12;9;7;38;27304
38;27304;1;10;6;3;4;8;11;2;5;12;9;7
1;7;6;3;4;8;11;2;5;12;9;10;38;41986
38;27304;1;10;6;3;4;8;11;2;5;12;9;7
4;10;6;3;1;8;11;2;5;12;9;7;38;30166
38;27304;1;10;6;3;4;8;11;2;5;12;9;7
1;10;6;2;4;8;11;3;5;12;9;7;38;32908
38;27304;1;10;6;3;4;8;11;2;5;12;9;7
1;10;5;3;4;8;11;2;6;12;9;7;38;26176
39;26176;1;10;5;3;4;8;11;2;6;12;9;7
1;10;5;3;4;9;11;2;6;12;8;7;39;36280
39;36280;1;10;5;3;4;9;11;2;6;12;8;7
1;10;5;3;11;9;4;2;6;12;8;7;39;42576
39;36280;1;10;5;3;4;9;11;2;6;12;8;7
1;10;12;3;4;9;11;2;6;5;8;7;39;43948
39;36280;1;10;5;3;4;9;11;2;6;12;8;7
1;11;5;3;4;9;10;2;6;12;8;7;39;37672
39;37672;1;11;5;3;4;9;10;2;6;12;8;7
1;12;5;3;4;9;10;2;6;11;8;7;39;55098
39;37672;1;11;5;3;4;9;10;2;6;12;8;7
9;11;5;3;4;1;10;2;6;12;8;7;39;39688
39;39688;9;11;5;3;4;1;10;2;6;12;8;7
9;11;5;3;4;1;10;2;8;12;6;7;39;39612
39;39612;9;11;5;3;4;1;10;2;8;12;6;7
9;6;5;3;4;1;10;2;8;12;11;7;39;41688
39;39612;9;11;5;3;4;1;10;2;8;12;6;7
9;7;5;3;4;1;10;2;8;12;6;11;39;30974
39;30974;9;7;5;3;4;1;10;2;8;12;6;11
9;7;5;3;4;10;1;2;8;12;6;11;39;33518
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;7;5;3;4;8;1;2;10;12;6;11;39;46132
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;7;5;3;8;10;1;2;4;12;6;11;39;31698
39;31698;9;7;5;3;8;10;1;2;4;12;6;11
9;7;5;3;4;10;1;2;8;12;6;11;39;33518
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;7;2;3;4;10;1;5;8;12;6;11;39;39182
39;39182;9;7;2;3;4;10;1;5;8;12;6;11
9;7;2;3;10;4;1;5;8;12;6;11;39;47720
39;39182;9;7;2;3;4;10;1;5;8;12;6;11
9;7;5;3;4;10;1;2;8;12;6;11;39;33518
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;3;5;7;4;10;1;2;8;12;6;11;39;46874
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;11;5;3;4;10;1;2;8;12;6;7;39;46028
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;7;12;3;4;10;1;2;8;5;6;11;39;42208
39;33518;9;7;5;3;4;10;1;2;8;12;6;11
9;7;5;11;4;10;1;2;8;12;6;3;39;35468
40;35468;9;7;5;11;4;10;1;2;8;12;6;3
9;7;5;11;4;10;1;12;8;2;6;3;40;35760
40;35760;9;7;5;11;4;10;1;12;8;2;6;3
6;7;5;11;4;10;1;12;8;2;9;3;40;41918
40;35760;9;7;5;11;4;10;1;12;8;2;6;3
11;7;5;9;4;10;1;12;8;2;6;3;40;40786
40;35760;9;7;5;11;4;10;1;12;8;2;6;3
9;10;5;11;4;7;1;12;8;2;6;3;40;41122
40;41122;9;10;5;11;4;7;1;12;8;2;6;3
7;10;5;11;4;9;1;12;8;2;6;3;40;40968
40;40968;7;10;5;11;4;9;1;12;8;2;6;3
7;10;5;11;8;9;1;12;4;2;6;3;40;41642
40;41642;7;10;5;11;8;9;1;12;4;2;6;3
6;10;5;11;8;9;1;12;4;2;7;3;40;47550
40;41642;7;10;5;11;8;9;1;12;4;2;6;3
7;9;5;11;8;10;1;12;4;2;6;3;40;45984
40;45984;7;9;5;11;8;10;1;12;4;2;6;3
7;9;5;11;8;12;1;10;4;2;6;3;40;40218
40;40218;7;9;5;11;8;12;1;10;4;2;6;3
7;9;5;11;8;12;1;10;4;2;3;6;40;39630
40;39630;7;9;5;11;8;12;1;10;4;2;3;6
7;9;5;11;8;12;1;10;4;6;3;2;40;41550
40;41550;7;9;5;11;8;12;1;10;4;6;3;2
6;9;5;11;8;12;1;10;4;7;3;2;40;27958
40;27958;6;9;5;11;8;12;1;10;4;7;3;2
6;9;5;11;8;2;1;10;4;7;3;12;40;28728
40;28728;6;9;5;11;8;2;1;10;4;7;3;12
6;9;5;11;8;10;1;2;4;7;3;12;40;39874
40;28728;6;9;5;11;8;2;1;10;4;7;3;12
6;9;7;11;8;2;1;10;4;5;3;12;40;30454
40;30454;6;9;7;11;8;2;1;10;4;5;3;12
6;9;7;11;8;2;10;1;4;5;3;12;40;38750
40;30454;6;9;7;11;8;2;1;10;4;5;3;12
6;9;7;8;11;2;1;10;4;5;3;12;40;28254
40;28254;6;9;7;8;11;2;1;10;4;5;3;12
6;9;1;8;11;2;7;10;4;5;3;12;40;27966
40;27966;6;9;1;8;11;2;7;10;4;5;3;12
6;9;1;8;11;12;7;10;4;5;3;2;40;28750
40;28750;6;9;1;8;11;12;7;10;4;5;3;2
6;8;1;9;11;12;7;10;4;5;3;2;40;39300
41;28750;6;9;1;8;11;12;7;10;4;5;3;2
6;9;1;8;11;12;7;5;4;10;3;2;41;26690
41;26690;6;9;1;8;11;12;7;5;4;10;3;2
6;7;1;8;11;12;9;5;4;10;3;2;41;41474
41;26690;6;9;1;8;11;12;7;5;4;10;3;2
6;9;1;8;11;5;7;12;4;10;3;2;41;48866
41;26690;6;9;1;8;11;12;7;5;4;10;3;2
6;9;12;8;11;1;7;5;4;10;3;2;41;35908
41;26690;6;9;1;8;11;12;7;5;4;10;3;2
6;9;2;8;11;12;7;5;4;10;3;1;41;26496
41;26496;6;9;2;8;11;12;7;5;4;10;3;1
6;9;2;8;11;12;5;7;4;10;3;1;41;26736
41;26736;6;9;2;8;11;12;5;7;4;10;3;1
2;9;6;8;11;12;5;7;4;10;3;1;41;34808
41;26736;6;9;2;8;11;12;5;7;4;10;3;1
6;9;2;8;11;12;5;3;4;10;7;1;41;39162
41;26736;6;9;2;8;11;12;5;7;4;10;3;1
6;9;2;12;11;8;5;7;4;10;3;1;41;27616
41;27616;6;9;2;12;11;8;5;7;4;10;3;1
6;9;12;2;11;8;5;7;4;10;3;1;41;27736
41;27736;6;9;12;2;11;8;5;7;4;10;3;1
6;9;12;2;11;10;5;7;4;8;3;1;41;46354
41;27736;6;9;12;2;11;8;5;7;4;10;3;1
6;9;12;2;11;8;3;7;4;10;5;1;41;31236
41;27736;6;9;12;2;11;8;5;7;4;10;3;1
6;10;12;2;11;8;5;7;4;9;3;1;41;34180
41;27736;6;9;12;2;11;8;5;7;4;10;3;1
6;9;12;2;11;8;10;7;4;5;3;1;41;30212
41;27736;6;9;12;2;11;8;5;7;4;10;3;1
6;9;2;12;11;8;5;7;4;10;3;1;41;27616
41;27616;6;9;2;12;11;8;5;7;4;10;3;1
2;9;6;12;11;8;5;7;4;10;3;1;41;34722
41;34722;2;9;6;12;11;8;5;7;4;10;3;1
9;2;6;12;11;8;5;7;4;10;3;1;41;36728
41;34722;2;9;6;12;11;8;5;7;4;10;3;1
2;9;6;8;11;12;5;7;4;10;3;1;41;34808
41;34808;2;9;6;8;11;12;5;7;4;10;3;1
2;9;6;8;11;12;5;1;4;10;3;7;41;34748
41;34748;2;9;6;8;11;12;5;1;4;10;3;7
2;9;6;8;11;12;1;5;4;10;3;7;41;34716
42;34716;2;9;6;8;11;12;1;5;4;10;3;7
4;9;6;8;11;12;1;5;2;10;3;7;42;34380
42;34380;4;9;6;8;11;12;1;5;2;10;3;7
4;11;6;8;9;12;1;5;2;10;3;7;42;34654
42;34654;4;11;6;8;9;12;1;5;2;10;3;7
4;6;11;8;9;12;1;5;2;10;3;7;42;25270
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
4;6;11;8;9;12;1;3;2;10;5;7;42;36464
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
4;5;11;8;9;12;1;6;2;10;3;7;42;54378
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
4;10;11;8;9;12;1;5;2;6;3;7;42;56408
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
4;6;11;8;9;3;1;5;2;10;12;7;42;34286
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
7;6;11;8;9;12;1;5;2;10;3;4;42;44694
42;25270;4;6;11;8;9;12;1;5;2;10;3;7
4;9;11;8;6;12;1;5;2;10;3;7;42;27444
42;27444;4;9;11;8;6;12;1;5;2;10;3;7
4;7;11;8;6;12;1;5;2;10;3;9;42;33690
42;33690;4;7;11;8;6;12;1;5;2;10;3;9
10;7;11;8;6;12;1;5;2;4;3;9;42;42540
42;33690;4;7;11;8;6;12;1;5;2;10;3;9
4;7;11;8;6;12;1;5;2;10;9;3;42;31264
42;31264;4;7;11;8;6;12;1;5;2;10;9;3
4;7;11;8;6;9;1;5;2;10;12;3;42;30968
42;30968;4;7;11;8;6;9;1;5;2;10;12;3
4;7;11;8;6;9;1;3;2;10;12;5;42;37846
42;37846;4;7;11;8;6;9;1;3;2;10;12;5
4;7;11;8;6;2;1;3;9;10;12;5;42;36792
42;36792;4;7;11;8;6;2;1;3;9;10;12;5
4;7;11;8;6;2;5;3;9;10;12;1;42;34734
42;34734;4;7;11;8;6;2;5;3;9;10;12;1
4;7;11;8;6;2;5;3;12;10;9;1;42;34736
42;34736;4;7;11;8;6;2;5;3;12;10;9;1
4;7;11;3;6;2;5;8;12;10;9;1;42;23206
42;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;7;11;8;6;2;5;3;12;10;9;1;42;34736
42;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;7;11;5;6;2;3;8;12;10;9;1;42;29066
43;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;3;11;7;6;2;5;8;12;10;9;1;43;27424
43;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;7;11;3;6;2;5;8;10;12;9;1;43;43848
43;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;7;11;3;6;2;5;8;1;10;9;12;43;30980
43;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;7;11;3;6;2;5;8;10;12;9;1;43;43848
43;23206;4;7;11;3;6;2;5;8;12;10;9;1
4;2;11;3;6;7;5;8;12;10;9;1;43;21228
43;21228;4;2;11;3;6;7;5;8;12;10;9;1
4;11;2;3;6;7;5;8;12;10;9;1;43;37520
43;21228;4;2;11;3;6;7;5;8;12;10;9;1
4;2;11;12;6;7;5;8;3;10;9;1;43;26302
43;26302;4;2;11;12;6;7;5;8;3;10;9;1
4;2;11;12;5;7;6;8;3;10;9;1;43;33008
43;26302;4;2;11;12;6;7;5;8;3;10;9;1
4;2;8;12;6;7;5;11;3;10;9;1;43;38126
43;26302;4;2;11;12;6;7;5;8;3;10;9;1
4;9;11;12;6;7;5;8;3;10;2;1;43;27774
43;27774;4;9;11;12;6;7;5;8;3;10;2;1
4;9;11;12;6;7;5;8;3;10;1;2;43;28670
43;28670;4;9;11;12;6;7;5;8;3;10;1;2
4;9;11;12;5;7;6;8;3;10;1;2;43;35376
43;28670;4;9;11;12;6;7;5;8;3;10;1;2
4;9;11;6;12;7;5;8;3;10;1;2;43;31590
43;31590;4;9;11;6;12;7;5;8;3;10;1;2
4;9;11;6;8;7;5;12;3;10;1;2;43;42024
43;31590;4;9;11;6;12;7;5;8;3;10;1;2
7;9;11;6;12;4;5;8;3;10;1;2;43;31004
43;31004;7;9;11;6;12;4;5;8;3;10;1;2
11;9;7;6;12;4;5;8;3;10;1;2;43;27850
43;27850;11;9;7;6;12;4;5;8;3;10;1;2
11;9;7;6;12;4;5;8;2;10;1;3;43;28092
43;28092;11;9;7;6;12;4;5;8;2;10;1;3
11;9;7;6;12;4;2;8;5;10;1;3;43;30842
43;28092;11;9;7;6;12;4;5;8;2;10;1;3
11;9;7;6;12;4;5;2;8;10;1;3;43;32434
43;32434;11;9;7;6;12;4;5;2;8;10;1;3
11;9;7;6;12;4;5;8;2;10;1;3;43;28092
44;28092;11;9;7;6;12;4;5;8;2;10;1;3
11;9;7;6;12;4;5;1;2;10;8;3;44;29120
44;29120;11;9;7;6;12;4;5;1;2;10;8;3
11;9;7;6;12;2;5;1;4;10;8;3;44;26564
44;26564;11;9;7;6;12;2;5;1;4;10;8;3
11;9;7;6;12;2;5;4;1;10;8;3;44;33354
44;26564;11;9;7;6;12;2;5;1;4;10;8;3
11;9;7;6;12;2;5;1;10;4;8;3;44;23726
44;23726;11;9;7;6;12;2;5;1;10;4;8;3
11;9;2;6;12;7;5;1;10;4;8;3;44;29404
44;23726;11;9;7;6;12;2;5;1;10;4;8;3
11;9;7;6;12;5;2;1;10;4;8;3;44;32186
44;23726;11;9;7;6;12;2;5;1;10;4;8;3
3;9;7;6;12;2;5;1;10;4;8;11;44;40976
44;23726;11;9;7;6;12;2;5;1;10;4;8;3
11;9;7;6;12;2;5;1;3;4;8;10;44;28914
44;28914;11;9;7;6;12;2;5;1;3;4;8;10
11;9;7;4;12;2;5;1;3;6;8;10;44;41318
44;28914;11;9;7;6;12;2;5;1;3;4;8;10
11;9;12;6;7;2;5;1;3;4;8;10;44;37866
44;28914;11;9;7;6;12;2;5;1;3;4;8;10
11;9;7;6;12;2;5;1;4;3;8;10;44;33668
44;33668;11;9;7;6;12;2;5;1;4;3;8;10
11;9;7;12;6;2;5;1;4;3;8;10;44;32948
44;32948;11;9;7;12;6;2;5;1;4;3;8;10
11;9;6;12;7;2;5;1;4;3;8;10;44;41728
44;32948;11;9;7;12;6;2;5;1;4;3;8;10
11;4;7;12;6;2;5;1;9;3;8;10;44;38400
44;32948;11;9;7;12;6;2;5;1;4;3;8;10
11;6;7;12;9;2;5;1;4;3;8;10;44;33330
44;33330;11;6;7;12;9;2;5;1;4;3;8;10
11;6;7;12;9;1;5;2;4;3;8;10;44;40096
44;33330;11;6;7;12;9;2;5;1;4;3;8;10
11;12;7;6;9;2;5;1;4;3;8;10;44;31870
44;31870;11;12;7;6;9;2;5;1;4;3;8;10
11;12;7;6;9;1;5;2;4;3;8;10;44;46556
44;31870;11;12;7;6;9;2;5;1;4;3;8;10
11;12;7;4;9;2;5;1;6;3;8;10;44;35914
44;35914;11;12;7;4;9;2;5;1;6;3;8;10
11;9;7;4;12;2;5;1;6;3;8;10;44;37712
45;37712;11;9;7;4;12;2;5;1;6;3;8;10
11;8;7;4;12;2;5;1;6;3;9;10;45;39974
45;37712;11;9;7;4;12;2;5;1;6;3;8;10
11;9;7;3;12;2;5;1;6;4;8;10;45;30730
45;30730;11;9;7;3;12;2;5;1;6;4;8;10
11;12;7;3;9;2;5;1;6;4;8;10;45;28932
45;28932;11;12;7;3;9;2;5;1;6;4;8;10
11;12;7;9;3;2;5;1;6;4;8;10;45;29532
45;29532;11;12;7;9;3;2;5;1;6;4;8;10
11;3;7;9;12;2;5;1;6;4;8;10;45;39428
45;29532;11;12;7;9;3;2;5;1;6;4;8;10
11;12;7;9;3;2;5;1;6;4;10;8;45;28882
45;28882;11;12;7;9;3;2;5;1;6;4;10;8
11;12;7;9;8;2;5;1;6;4;10;3;45;24122
45;24122;11;12;7;9;8;2;5;1;6;4;10;3
11;12;7;9;8;5;2;1;6;4;10;3;45;32474
45;32474;11;12;7;9;8;5;2;1;6;4;10;3
11;12;7;1;8;5;2;9;6;4;10;3;45;35740
45;32474;11;12;7;9;8;5;2;1;6;4;10;3
11;12;8;9;7;5;2;1;6;4;10;3;45;38476
45;32474;11;12;7;9;8;5;2;1;6;4;10;3
11;12;7;9;4;5;2;1;6;8;10;3;45;41898
45;41898;11;12;7;9;4;5;2;1;6;8;10;3
11;12;7;8;4;5;2;1;6;9;10;3;45;49656
45;41898;11;12;7;9;4;5;2;1;6;8;10;3
11;9;7;12;4;5;2;1;6;8;10;3;45;44712
45;41898;11;12;7;9;4;5;2;1;6;8;10;3
11;12;7;9;4;5;1;2;6;8;10;3;45;49926
45;41898;11;12;7;9;4;5;2;1;6;8;10;3
11;12;7;9;8;5;2;1;6;4;10;3;45;32474
45;32474;11;12;7;9;8;5;2;1;6;4;10;3
11;12;7;9;8;5;2;4;6;1;10;3;45;36100
45;36100;11;12;7;9;8;5;2;4;6;1;10;3
11;7;12;9;8;5;2;4;6;1;10;3;45;31244
45;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;12;9;8;5;1;4;6;2;10;3;45;37446
45;31244;11;7;12;9;8;5;2;4;6;1;10;3
5;7;12;9;8;11;2;4;6;1;10;3;45;34978
45;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;12;9;1;5;2;4;6;8;10;3;45;37486
46;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;4;9;8;5;2;12;6;1;10;3;46;45440
46;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;12;9;8;4;2;5;6;1;10;3;46;44404
46;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;12;9;8;5;2;4;6;10;1;3;46;37030
46;31244;11;7;12;9;8;5;2;4;6;1;10;3
11;7;8;9;12;5;2;4;6;1;10;3;46;32186
46;32186;11;7;8;9;12;5;2;4;6;1;10;3
1;7;8;9;12;5;2;4;6;11;10;3;46;40632
46;32186;11;7;8;9;12;5;2;4;6;1;10;3
2;7;8;9;12;5;11;4;6;1;10;3;46;26854
46;26854;2;7;8;9;12;5;11;4;6;1;10;3
2;8;7;9;12;5;11;4;6;1;10;3;46;41082
46;26854;2;7;8;9;12;5;11;4;6;1;10;3
2;7;8;9;12;5;6;4;11;1;10;3;46;29744
46;26854;2;7;8;9;12;5;11;4;6;1;10;3
7;2;8;9;12;5;11;4;6;1;10;3;46;42000
46;26854;2;7;8;9;12;5;11;4;6;1;10;3
9;7;8;2;12;5;11;4;6;1;10;3;46;26816
46;26816;9;7;8;2;12;5;11;4;6;1;10;3
9;7;8;2;12;11;5;4;6;1;10;3;46;36392
46;26816;9;7;8;2;12;5;11;4;6;1;10;3
9;7;8;2;12;3;11;4;6;1;10;5;46;36580
46;26816;9;7;8;2;12;5;11;4;6;1;10;3
9;7;6;2;12;5;11;4;8;1;10;3;46;22514
46;22514;9;7;6;2;12;5;11;4;8;1;10;3
9;7;6;2;12;10;11;4;8;1;5;3;46;24522
46;22514;9;7;6;2;12;5;11;4;8;1;10;3
11;7;6;2;12;5;9;4;8;1;10;3;46;28244
46;22514;9;7;6;2;12;5;11;4;8;1;10;3
9;7;12;2;6;5;11;4;8;1;10;3;46;26116
46;26116;9;7;12;2;6;5;11;4;8;1;10;3
9;12;7;2;6;5;11;4;8;1;10;3;46;39020
46;26116;9;7;12;2;6;5;11;4;8;1;10;3
9;7;12;2;8;5;11;4;6;1;10;3;46;29138
46;26116;9;7;12;2;6;5;11;4;8;1;10;3
9;8;12;2;6;5;11;4;7;1;10;3;46;31854
46;31854;9;8;12;2;6;5;11;4;7;1;10;3
9;3;12;2;6;5;11;4;7;1;10;8;46;31530
47;31530;9;3;12;2;6;5;11;4;7;1;10;8
9;3;12;2;10;5;11;4;7;1;6;8;47;38696
47;31530;9;3;12;2;6;5;11;4;7;1;10;8
9;3;12;7;6;5;11;4;2;1;10;8;47;33614
47;31530;9;3;12;2;6;5;11;4;7;1;10;8
9;3;4;2;6;5;11;12;7;1;10;8;47;47458
47;31530;9;3;12;2;6;5;11;4;7;1;10;8
11;3;12;2;6;5;9;4;7;1;10;8;47;28066
47;28066;11;3;12;2;6;5;9;4;7;1;10;8
10;3;12;2;6;5;9;4;7;1;11;8;47;36330
47;28066;11;3;12;2;6;5;9;4;7;1;10;8
11;3;12;2;6;5;7;4;9;1;10;8;47;31490
47;28066;11;3;12;2;6;5;9;4;7;1;10;8
11;3;12;2;6;5;9;1;7;4;10;8;47;28830
47;28830;11;3;12;2;6;5;9;1;7;4;10;8
11;3;12;2;4;5;9;1;7;6;10;8;47;44620
47;28830;11;3;12;2;6;5;9;1;7;4;10;8
11;3;2;12;6;5;9;1;7;4;10;8;47;25460
47;25460;11;3;2;12;6;5;9;1;7;4;10;8
11;3;2;10;6;5;9;1;7;4;12;8;47;29360
47;25460;11;3;2;12;6;5;9;1;7;4;10;8
11;2;3;12;6;5;9;1;7;4;10;8;47;45884
47;25460;11;3;2;12;6;5;9;1;7;4;10;8
11;3;2;12;6;10;9;1;7;4;5;8;47;34100
47;25460;11;3;2;12;6;5;9;1;7;4;10;8
2;3;11;12;6;5;9;1;7;4;10;8;47;35224
47;25460;11;3;2;12;6;5;9;1;7;4;10;8
11;3;2;12;6;5;9;1;4;7;10;8;47;27700
47;27700;11;3;2;12;6;5;9;1;4;7;10;8
11;3;2;12;6;5;8;1;4;7;10;9;47;26384
47;26384;11;3;2;12;6;5;8;1;4;7;10;9
11;3;2;8;6;5;12;1;4;7;10;9;47;24062
47;24062;11;3;2;8;6;5;12;1;4;7;10;9
11;3;2;8;1;5;12;6;4;7;10;9;47;45426
47;24062;11;3;2;8;6;5;12;1;4;7;10;9
11;3;2;8;6;5;12;10;4;7;1;9;47;23426
47;23426;11;3;2;8;6;5;12;10;4;7;1;9
