"X1";"X41592";"X9";"X12";"X3";"X2";"X11";"X5";"X8";"X4";"X7";"X1.1";"X6";"X10"
33;38470;1;12;10;7;3;6;4;11;2;5;9;8
1;12;10;7;3;6;9;11;2;5;4;8;33;39302
33;39302;1;12;10;7;3;6;9;11;2;5;4;8
1;12;11;7;3;6;9;10;2;5;4;8;33;40694
33;40694;1;12;11;7;3;6;9;10;2;5;4;8
1;12;7;11;3;6;9;10;2;5;4;8;33;39560
34;39560;1;12;7;11;3;6;9;10;2;5;4;8
1;7;12;11;3;6;9;10;2;5;4;8;34;39008
34;39008;1;7;12;11;3;6;9;10;2;5;4;8
4;7;12;11;3;6;9;10;2;5;1;8;34;43700
34;43700;4;7;12;11;3;6;9;10;2;5;1;8
4;7;12;11;1;6;9;10;2;5;3;8;34;46276
34;43700;4;7;12;11;3;6;9;10;2;5;1;8
4;7;6;11;3;12;9;10;2;5;1;8;34;31048
34;31048;4;7;6;11;3;12;9;10;2;5;1;8
4;7;6;8;3;12;9;10;2;5;1;11;34;27984
34;27984;4;7;6;8;3;12;9;10;2;5;1;11
4;7;2;8;3;12;9;10;6;5;1;11;34;30052
34;30052;4;7;2;8;3;12;9;10;6;5;1;11
4;7;2;8;3;5;9;10;6;12;1;11;34;38882
34;30052;4;7;2;8;3;12;9;10;6;5;1;11
4;7;2;8;10;12;9;3;6;5;1;11;34;32150
34;30052;4;7;2;8;3;12;9;10;6;5;1;11
4;7;2;8;3;12;9;11;6;5;1;10;34;29874
34;29874;4;7;2;8;3;12;9;11;6;5;1;10
4;11;2;8;3;12;9;7;6;5;1;10;34;28922
34;28922;4;11;2;8;3;12;9;7;6;5;1;10
4;11;2;8;3;6;9;7;12;5;1;10;34;27088
34;27088;4;11;2;8;3;6;9;7;12;5;1;10
4;11;2;8;3;6;9;7;12;1;5;10;34;26828
34;26828;4;11;2;8;3;6;9;7;12;1;5;10
4;11;2;6;3;8;9;7;12;1;5;10;34;28272
34;28272;4;11;2;6;3;8;9;7;12;1;5;10
4;11;2;6;8;3;9;7;12;1;5;10;34;36736
34;28272;4;11;2;6;3;8;9;7;12;1;5;10
6;11;2;4;3;8;9;7;12;1;5;10;34;23028
34;23028;6;11;2;4;3;8;9;7;12;1;5;10
6;11;12;4;3;8;9;7;2;1;5;10;34;23476
34;23476;6;11;12;4;3;8;9;7;2;1;5;10
6;11;9;4;3;8;12;7;2;1;5;10;34;23492
34;23492;6;11;9;4;3;8;12;7;2;1;5;10
11;6;9;4;3;8;12;7;2;1;5;10;34;29430
34;23492;6;11;9;4;3;8;12;7;2;1;5;10
6;11;9;4;3;8;12;7;2;10;5;1;34;23876
34;23876;6;11;9;4;3;8;12;7;2;10;5;1
12;11;9;4;3;8;6;7;2;10;5;1;34;27710
35;27710;12;11;9;4;3;8;6;7;2;10;5;1
2;11;9;4;3;8;6;7;12;10;5;1;35;36482
35;27710;12;11;9;4;3;8;6;7;2;10;5;1
12;11;9;4;3;8;6;7;5;10;2;1;35;27612
35;27612;12;11;9;4;3;8;6;7;5;10;2;1
12;11;9;4;6;8;3;7;5;10;2;1;35;26730
35;26730;12;11;9;4;6;8;3;7;5;10;2;1
12;11;9;4;6;8;3;10;5;7;2;1;35;27066
35;27066;12;11;9;4;6;8;3;10;5;7;2;1
12;11;6;4;9;8;3;10;5;7;2;1;35;28136
35;28136;12;11;6;4;9;8;3;10;5;7;2;1
12;11;6;5;9;8;3;10;4;7;2;1;35;24554
35;24554;12;11;6;5;9;8;3;10;4;7;2;1
12;11;6;5;2;8;3;10;4;7;9;1;35;24928
35;24928;12;11;6;5;2;8;3;10;4;7;9;1
12;11;8;5;2;6;3;10;4;7;9;1;35;20196
35;20196;12;11;8;5;2;6;3;10;4;7;9;1
12;11;8;5;2;6;3;10;4;1;9;7;35;21348
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
12;11;6;5;2;8;3;10;4;1;9;7;35;26080
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
12;10;8;5;2;6;3;11;4;1;9;7;35;48756
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
12;2;8;5;11;6;3;10;4;1;9;7;35;33248
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
2;11;8;5;12;6;3;10;4;1;9;7;35;32932
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
12;8;11;5;2;6;3;10;4;1;9;7;35;42180
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
2;11;8;5;12;6;3;10;4;1;9;7;35;32932
35;21348;12;11;8;5;2;6;3;10;4;1;9;7
12;11;8;5;2;6;10;3;4;1;9;7;35;27372
35;27372;12;11;8;5;2;6;10;3;4;1;9;7
12;11;8;5;2;6;10;3;4;1;7;9;35;33074
35;27372;12;11;8;5;2;6;10;3;4;1;9;7
12;3;8;5;2;6;10;11;4;1;9;7;35;49376
35;27372;12;11;8;5;2;6;10;3;4;1;9;7
12;11;5;8;2;6;10;3;4;1;9;7;35;25892
35;25892;12;11;5;8;2;6;10;3;4;1;9;7
12;11;5;3;2;6;10;8;4;1;9;7;35;21878
36;21878;12;11;5;3;2;6;10;8;4;1;9;7
12;11;5;3;10;6;2;8;4;1;9;7;36;30026
36;21878;12;11;5;3;2;6;10;8;4;1;9;7
12;11;5;10;2;6;3;8;4;1;9;7;36;22624
36;22624;12;11;5;10;2;6;3;8;4;1;9;7
12;11;5;10;2;6;3;9;4;1;8;7;36;32942
36;22624;12;11;5;10;2;6;3;8;4;1;9;7
12;3;5;10;2;6;11;8;4;1;9;7;36;47536
36;22624;12;11;5;10;2;6;3;8;4;1;9;7
12;11;2;10;5;6;3;8;4;1;9;7;36;30108
36;22624;12;11;5;10;2;6;3;8;4;1;9;7
12;11;5;10;4;6;3;8;2;1;9;7;36;26814
36;26814;12;11;5;10;4;6;3;8;2;1;9;7
12;11;9;10;4;6;3;8;2;1;5;7;36;32692
36;26814;12;11;5;10;4;6;3;8;2;1;9;7
12;11;5;10;4;6;3;8;2;1;7;9;36;31704
36;26814;12;11;5;10;4;6;3;8;2;1;9;7
9;11;5;10;4;6;3;8;2;1;12;7;36;25512
36;25512;9;11;5;10;4;6;3;8;2;1;12;7
9;11;5;10;1;6;3;8;2;4;12;7;36;33014
36;33014;9;11;5;10;1;6;3;8;2;4;12;7
9;12;5;10;1;6;3;8;2;4;11;7;36;40412
36;40412;9;12;5;10;1;6;3;8;2;4;11;7
9;12;5;10;1;2;3;8;6;4;11;7;36;36182
36;36182;9;12;5;10;1;2;3;8;6;4;11;7
9;12;5;10;11;2;3;8;6;4;1;7;36;36918
36;36918;9;12;5;10;11;2;3;8;6;4;1;7
8;12;5;10;11;2;3;9;6;4;1;7;36;40910
36;36918;9;12;5;10;11;2;3;8;6;4;1;7
9;8;5;10;11;2;3;12;6;4;1;7;36;56434
36;36918;9;12;5;10;11;2;3;8;6;4;1;7
9;12;5;10;11;2;3;6;8;4;1;7;36;30498
36;30498;9;12;5;10;11;2;3;6;8;4;1;7
9;12;2;10;11;5;3;6;8;4;1;7;36;39704
36;39704;9;12;2;10;11;5;3;6;8;4;1;7
9;12;2;10;11;5;3;7;8;4;1;6;36;42820
36;42820;9;12;2;10;11;5;3;7;8;4;1;6
9;12;2;10;7;5;3;11;8;4;1;6;36;48268
36;48268;9;12;2;10;7;5;3;11;8;4;1;6
9;12;2;10;7;5;4;11;8;3;1;6;36;49894
37;49894;9;12;2;10;7;5;4;11;8;3;1;6
9;5;2;10;7;12;4;11;8;3;1;6;37;57736
37;49894;9;12;2;10;7;5;4;11;8;3;1;6
9;12;2;10;7;6;4;11;8;3;1;5;37;36116
37;36116;9;12;2;10;7;6;4;11;8;3;1;5
2;12;9;10;7;6;4;11;8;3;1;5;37;34130
37;34130;2;12;9;10;7;6;4;11;8;3;1;5
2;12;9;10;4;6;7;11;8;3;1;5;37;34456
37;34456;2;12;9;10;4;6;7;11;8;3;1;5
2;12;9;10;4;6;7;11;1;3;8;5;37;34490
37;34490;2;12;9;10;4;6;7;11;1;3;8;5
2;12;9;10;4;6;5;11;1;3;8;7;37;40174
37;34490;2;12;9;10;4;6;7;11;1;3;8;5
11;12;9;10;4;6;7;2;1;3;8;5;37;38884
37;38884;11;12;9;10;4;6;7;2;1;3;8;5
11;12;8;10;4;6;7;2;1;3;9;5;37;44886
37;38884;11;12;9;10;4;6;7;2;1;3;8;5
11;12;9;3;4;6;7;2;1;10;8;5;37;33024
37;33024;11;12;9;3;4;6;7;2;1;10;8;5
11;10;9;3;4;6;7;2;1;12;8;5;37;48808
37;33024;11;12;9;3;4;6;7;2;1;10;8;5
1;12;9;3;4;6;7;2;11;10;8;5;37;42826
37;33024;11;12;9;3;4;6;7;2;1;10;8;5
11;7;9;3;4;6;12;2;1;10;8;5;37;50672
37;33024;11;12;9;3;4;6;7;2;1;10;8;5
11;12;9;5;4;6;7;2;1;10;8;3;37;34100
37;34100;11;12;9;5;4;6;7;2;1;10;8;3
11;12;9;4;5;6;7;2;1;10;8;3;37;31580
37;31580;11;12;9;4;5;6;7;2;1;10;8;3
11;12;9;4;5;6;7;2;10;1;8;3;37;28214
37;28214;11;12;9;4;5;6;7;2;10;1;8;3
3;12;9;4;5;6;7;2;10;1;8;11;37;34590
37;34590;3;12;9;4;5;6;7;2;10;1;8;11
3;12;9;8;5;6;7;2;10;1;4;11;37;38748
37;34590;3;12;9;4;5;6;7;2;10;1;8;11
3;12;9;4;2;6;7;5;10;1;8;11;37;45736
37;34590;3;12;9;4;5;6;7;2;10;1;8;11
3;12;9;2;5;6;7;4;10;1;8;11;37;35126
37;34590;3;12;9;4;5;6;7;2;10;1;8;11
3;12;9;1;5;6;7;2;10;4;8;11;37;37544
38;37544;3;12;9;1;5;6;7;2;10;4;8;11
3;12;9;1;5;4;7;2;10;6;8;11;38;45892
38;37544;3;12;9;1;5;6;7;2;10;4;8;11
3;7;9;1;5;6;12;2;10;4;8;11;38;47452
38;47452;3;7;9;1;5;6;12;2;10;4;8;11
3;7;9;1;11;6;12;2;10;4;8;5;38;53086
38;53086;3;7;9;1;11;6;12;2;10;4;8;5
3;7;9;1;11;6;12;10;2;4;8;5;38;60346
38;53086;3;7;9;1;11;6;12;2;10;4;8;5
3;7;9;1;11;6;12;4;10;2;8;5;38;52928
38;52928;3;7;9;1;11;6;12;4;10;2;8;5
3;7;9;1;11;12;6;4;10;2;8;5;38;42868
38;42868;3;7;9;1;11;12;6;4;10;2;8;5
3;7;9;1;11;12;6;4;8;2;10;5;38;42856
38;42856;3;7;9;1;11;12;6;4;8;2;10;5
3;7;9;1;11;12;2;4;8;6;10;5;38;36360
38;36360;3;7;9;1;11;12;2;4;8;6;10;5
3;7;9;1;11;12;2;5;8;6;10;4;38;43744
38;43744;3;7;9;1;11;12;2;5;8;6;10;4
3;7;9;1;11;12;2;5;10;6;8;4;38;43756
38;43756;3;7;9;1;11;12;2;5;10;6;8;4
3;7;5;1;11;12;2;9;10;6;8;4;38;40444
38;40444;3;7;5;1;11;12;2;9;10;6;8;4
3;7;5;1;11;4;2;9;10;6;8;12;38;43580
38;40444;3;7;5;1;11;12;2;9;10;6;8;4
3;8;5;1;11;12;2;9;10;6;7;4;38;49394
38;40444;3;7;5;1;11;12;2;9;10;6;8;4
3;7;5;1;11;9;2;12;10;6;8;4;38;39280
38;39280;3;7;5;1;11;9;2;12;10;6;8;4
3;7;10;1;11;9;2;12;5;6;8;4;38;39238
38;39238;3;7;10;1;11;9;2;12;5;6;8;4
3;7;10;1;11;9;2;12;5;4;8;6;38;49030
38;39238;3;7;10;1;11;9;2;12;5;6;8;4
3;7;10;1;12;9;2;11;5;6;8;4;38;32972
38;32972;3;7;10;1;12;9;2;11;5;6;8;4
3;7;6;1;12;9;2;11;5;10;8;4;38;48284
38;32972;3;7;10;1;12;9;2;11;5;6;8;4
3;7;10;1;12;4;2;11;5;6;8;9;38;36866
38;32972;3;7;10;1;12;9;2;11;5;6;8;4
3;7;10;6;12;9;2;11;5;1;8;4;38;44818
39;32972;3;7;10;1;12;9;2;11;5;6;8;4
5;7;10;1;12;9;2;11;3;6;8;4;39;26012
39;26012;5;7;10;1;12;9;2;11;3;6;8;4
5;7;10;1;12;9;3;11;2;6;8;4;39;27524
39;27524;5;7;10;1;12;9;3;11;2;6;8;4
5;7;10;8;12;9;3;11;2;6;1;4;39;23708
39;23708;5;7;10;8;12;9;3;11;2;6;1;4
5;7;10;8;12;9;6;11;2;3;1;4;39;34378
39;34378;5;7;10;8;12;9;6;11;2;3;1;4
5;7;10;8;12;9;6;11;2;4;1;3;39;37066
39;37066;5;7;10;8;12;9;6;11;2;4;1;3
5;7;10;8;11;9;6;12;2;4;1;3;39;34736
39;34736;5;7;10;8;11;9;6;12;2;4;1;3
5;7;10;8;2;9;6;12;11;4;1;3;39;42634
39;34736;5;7;10;8;11;9;6;12;2;4;1;3
5;7;10;8;11;9;6;12;2;4;3;1;39;37252
39;37252;5;7;10;8;11;9;6;12;2;4;3;1
5;7;10;8;2;9;6;12;11;4;3;1;39;43468
39;43468;5;7;10;8;2;9;6;12;11;4;3;1
5;7;10;8;2;9;6;12;4;11;3;1;39;30166
39;30166;5;7;10;8;2;9;6;12;4;11;3;1
5;7;10;9;2;8;6;12;4;11;3;1;39;40782
39;40782;5;7;10;9;2;8;6;12;4;11;3;1
5;7;10;11;2;8;6;12;4;9;3;1;39;42838
39;40782;5;7;10;9;2;8;6;12;4;11;3;1
5;7;10;9;2;8;11;12;4;6;3;1;39;46610
39;40782;5;7;10;9;2;8;6;12;4;11;3;1
5;7;2;9;10;8;6;12;4;11;3;1;39;34506
39;34506;5;7;2;9;10;8;6;12;4;11;3;1
5;7;2;9;10;11;6;12;4;8;3;1;39;40826
39;34506;5;7;2;9;10;8;6;12;4;11;3;1
5;10;2;9;7;8;6;12;4;11;3;1;39;23044
39;23044;5;10;2;9;7;8;6;12;4;11;3;1
5;10;2;9;6;8;7;12;4;11;3;1;39;26662
39;26662;5;10;2;9;6;8;7;12;4;11;3;1
5;2;10;9;6;8;7;12;4;11;3;1;39;50730
39;26662;5;10;2;9;6;8;7;12;4;11;3;1
5;10;2;9;6;8;12;7;4;11;3;1;39;34078
39;34078;5;10;2;9;6;8;12;7;4;11;3;1
5;10;2;12;6;8;9;7;4;11;3;1;39;34026
40;34026;5;10;2;12;6;8;9;7;4;11;3;1
5;4;2;12;6;8;9;7;10;11;3;1;40;55078
40;34026;5;10;2;12;6;8;9;7;4;11;3;1
3;10;2;12;6;8;9;7;4;11;5;1;40;48202
40;34026;5;10;2;12;6;8;9;7;4;11;3;1
5;8;2;12;6;10;9;7;4;11;3;1;40;36382
40;36382;5;8;2;12;6;10;9;7;4;11;3;1
5;8;2;12;11;10;9;7;4;6;3;1;40;40912
40;40912;5;8;2;12;11;10;9;7;4;6;3;1
1;8;2;12;11;10;9;7;4;6;3;5;40;44540
40;40912;5;8;2;12;11;10;9;7;4;6;3;1
5;8;4;12;11;10;9;7;2;6;3;1;40;44596
40;44596;5;8;4;12;11;10;9;7;2;6;3;1
5;2;4;12;11;10;9;7;8;6;3;1;40;60738
40;44596;5;8;4;12;11;10;9;7;2;6;3;1
5;8;4;3;11;10;9;7;2;6;12;1;40;39414
40;39414;5;8;4;3;11;10;9;7;2;6;12;1
5;8;4;3;11;10;9;7;2;1;12;6;40;22710
40;22710;5;8;4;3;11;10;9;7;2;1;12;6
5;8;4;3;11;10;6;7;2;1;12;9;40;21928
40;21928;5;8;4;3;11;10;6;7;2;1;12;9
5;8;6;3;11;10;4;7;2;1;12;9;40;22948
40;22948;5;8;6;3;11;10;4;7;2;1;12;9
5;8;11;3;6;10;4;7;2;1;12;9;40;28474
40;28474;5;8;11;3;6;10;4;7;2;1;12;9
5;8;1;3;6;10;4;7;2;11;12;9;40;31930
40;31930;5;8;1;3;6;10;4;7;2;11;12;9
5;1;8;3;6;10;4;7;2;11;12;9;40;40706
40;31930;5;8;1;3;6;10;4;7;2;11;12;9
5;8;1;3;6;10;4;7;2;9;12;11;40;27898
40;27898;5;8;1;3;6;10;4;7;2;9;12;11
5;8;1;3;6;10;4;11;2;9;12;7;40;29554
40;29554;5;8;1;3;6;10;4;11;2;9;12;7
5;8;1;3;6;10;7;11;2;9;12;4;40;28818
40;28818;5;8;1;3;6;10;7;11;2;9;12;4
5;8;7;3;6;10;1;11;2;9;12;4;40;28058
40;28058;5;8;7;3;6;10;1;11;2;9;12;4
5;8;7;3;6;10;2;11;1;9;12;4;40;32518
40;32518;5;8;7;3;6;10;2;11;1;9;12;4
1;8;7;3;6;10;2;11;5;9;12;4;40;35106
41;32518;5;8;7;3;6;10;2;11;1;9;12;4
5;8;7;3;6;2;10;11;1;9;12;4;41;43184
41;32518;5;8;7;3;6;10;2;11;1;9;12;4
1;8;7;3;6;10;2;11;5;9;12;4;41;35106
41;32518;5;8;7;3;6;10;2;11;1;9;12;4
5;8;7;9;6;10;2;11;1;3;12;4;41;37250
41;37250;5;8;7;9;6;10;2;11;1;3;12;4
5;8;7;9;6;10;11;2;1;3;12;4;41;41418
41;41418;5;8;7;9;6;10;11;2;1;3;12;4
5;8;7;6;9;10;11;2;1;3;12;4;41;41898
41;41898;5;8;7;6;9;10;11;2;1;3;12;4
5;8;7;6;1;10;11;2;9;3;12;4;41;36934
41;36934;5;8;7;6;1;10;11;2;9;3;12;4
5;8;7;12;1;10;11;2;9;3;6;4;41;37776
41;37776;5;8;7;12;1;10;11;2;9;3;6;4
5;8;1;12;7;10;11;2;9;3;6;4;41;33884
41;33884;5;8;1;12;7;10;11;2;9;3;6;4
5;8;6;12;7;10;11;2;9;3;1;4;41;34674
41;34674;5;8;6;12;7;10;11;2;9;3;1;4
5;8;6;2;7;10;11;12;9;3;1;4;41;32630
41;32630;5;8;6;2;7;10;11;12;9;3;1;4
4;8;6;2;7;10;11;12;9;3;1;5;41;33752
41;32630;5;8;6;2;7;10;11;12;9;3;1;4
5;8;6;2;7;10;11;12;9;4;1;3;41;36854
41;32630;5;8;6;2;7;10;11;12;9;3;1;4
5;8;11;2;7;10;6;12;9;3;1;4;41;30938
41;30938;5;8;11;2;7;10;6;12;9;3;1;4
5;8;11;10;7;2;6;12;9;3;1;4;41;39092
41;39092;5;8;11;10;7;2;6;12;9;3;1;4
5;8;11;10;7;2;6;9;12;3;1;4;41;41846
41;41846;5;8;11;10;7;2;6;9;12;3;1;4
5;8;11;10;2;7;6;9;12;3;1;4;41;50038
41;41846;5;8;11;10;7;2;6;9;12;3;1;4
5;8;11;10;7;2;6;9;12;1;3;4;41;42280
41;42280;5;8;11;10;7;2;6;9;12;1;3;4
5;8;11;10;7;2;6;9;3;1;12;4;41;42354
41;42354;5;8;11;10;7;2;6;9;3;1;12;4
8;5;11;10;7;2;6;9;3;1;12;4;41;51190
41;42354;5;8;11;10;7;2;6;9;3;1;12;4
5;8;4;10;7;2;6;9;3;1;12;11;41;46154
42;42354;5;8;11;10;7;2;6;9;3;1;12;4
5;8;11;10;7;2;6;9;3;4;12;1;42;34290
42;34290;5;8;11;10;7;2;6;9;3;4;12;1
5;4;11;10;7;2;6;9;3;8;12;1;42;40178
42;34290;5;8;11;10;7;2;6;9;3;4;12;1
5;8;11;4;7;2;6;9;3;10;12;1;42;42350
42;34290;5;8;11;10;7;2;6;9;3;4;12;1
5;8;11;12;7;2;6;9;3;4;10;1;42;36934
42;36934;5;8;11;12;7;2;6;9;3;4;10;1
5;7;11;12;8;2;6;9;3;4;10;1;42;26230
42;26230;5;7;11;12;8;2;6;9;3;4;10;1
5;7;11;12;2;8;6;9;3;4;10;1;42;40790
42;26230;5;7;11;12;8;2;6;9;3;4;10;1
5;7;11;12;8;10;6;9;3;4;2;1;42;23558
42;23558;5;7;11;12;8;10;6;9;3;4;2;1
5;7;11;12;8;10;6;1;3;4;2;9;42;22484
42;22484;5;7;11;12;8;10;6;1;3;4;2;9
5;9;11;12;8;10;6;1;3;4;2;7;42;45258
42;22484;5;7;11;12;8;10;6;1;3;4;2;9
5;7;12;11;8;10;6;1;3;4;2;9;42;23974
42;23974;5;7;12;11;8;10;6;1;3;4;2;9
5;7;12;11;8;10;6;1;3;4;9;2;42;23594
42;23594;5;7;12;11;8;10;6;1;3;4;9;2
5;7;6;11;8;10;12;1;3;4;9;2;42;22618
42;22618;5;7;6;11;8;10;12;1;3;4;9;2
5;7;11;6;8;10;12;1;3;4;9;2;42;22488
42;22488;5;7;11;6;8;10;12;1;3;4;9;2
5;7;11;6;8;10;12;1;3;4;2;9;42;22868
42;22868;5;7;11;6;8;10;12;1;3;4;2;9
5;7;11;6;8;12;10;1;3;4;2;9;42;30152
42;22868;5;7;11;6;8;10;12;1;3;4;2;9
4;7;11;6;8;10;12;1;3;5;2;9;42;39284
42;22868;5;7;11;6;8;10;12;1;3;4;2;9
5;7;11;8;6;10;12;1;3;4;2;9;42;24268
42;24268;5;7;11;8;6;10;12;1;3;4;2;9
5;7;11;8;6;10;4;1;3;12;2;9;42;39820
42;39820;5;7;11;8;6;10;4;1;3;12;2;9
5;7;4;8;6;10;11;1;3;12;2;9;42;40940
42;40940;5;7;4;8;6;10;11;1;3;12;2;9
8;7;4;5;6;10;11;1;3;12;2;9;42;53146
43;40940;5;7;4;8;6;10;11;1;3;12;2;9
5;7;4;8;2;10;11;1;3;12;6;9;43;44568
43;40940;5;7;4;8;6;10;11;1;3;12;2;9
5;7;10;8;6;4;11;1;3;12;2;9;43;45296
43;45296;5;7;10;8;6;4;11;1;3;12;2;9
5;7;6;8;10;4;11;1;3;12;2;9;43;40248
43;40248;5;7;6;8;10;4;11;1;3;12;2;9
5;7;10;8;6;4;11;1;3;12;2;9;43;45296
43;40248;5;7;6;8;10;4;11;1;3;12;2;9
5;7;12;8;10;4;11;1;3;6;2;9;43;38114
43;38114;5;7;12;8;10;4;11;1;3;6;2;9
5;7;12;8;6;4;11;1;3;10;2;9;43;33606
43;33606;5;7;12;8;6;4;11;1;3;10;2;9
5;7;8;12;6;4;11;1;3;10;2;9;43;32720
43;32720;5;7;8;12;6;4;11;1;3;10;2;9
5;7;8;3;6;4;11;1;12;10;2;9;43;27666
43;27666;5;7;8;3;6;4;11;1;12;10;2;9
5;7;8;3;2;4;11;1;12;10;6;9;43;29786
43;29786;5;7;8;3;2;4;11;1;12;10;6;9
6;7;8;3;2;4;11;1;12;10;5;9;43;50372
43;29786;5;7;8;3;2;4;11;1;12;10;6;9
5;7;10;3;2;4;11;1;12;8;6;9;43;33626
43;29786;5;7;8;3;2;4;11;1;12;10;6;9
5;7;8;3;2;4;11;1;12;9;6;10;43;41690
43;29786;5;7;8;3;2;4;11;1;12;10;6;9
5;7;8;3;4;2;11;1;12;10;6;9;43;27130
43;27130;5;7;8;3;4;2;11;1;12;10;6;9
5;11;8;3;4;2;7;1;12;10;6;9;43;39290
43;27130;5;7;8;3;4;2;11;1;12;10;6;9
5;7;8;3;4;2;11;6;12;10;1;9;43;38444
43;27130;5;7;8;3;4;2;11;1;12;10;6;9
5;7;8;3;4;2;11;1;12;9;6;10;43;39034
43;27130;5;7;8;3;4;2;11;1;12;10;6;9
5;7;3;8;4;2;11;1;12;10;6;9;43;30292
43;30292;5;7;3;8;4;2;11;1;12;10;6;9
5;4;3;8;7;2;11;1;12;10;6;9;43;39444
43;39444;5;4;3;8;7;2;11;1;12;10;6;9
5;4;3;8;7;2;11;1;10;12;6;9;43;53302
43;39444;5;4;3;8;7;2;11;1;12;10;6;9
1;4;3;8;7;2;11;5;12;10;6;9;43;27238
44;27238;1;4;3;8;7;2;11;5;12;10;6;9
1;4;3;12;7;2;11;5;8;10;6;9;44;31346
44;31346;1;4;3;12;7;2;11;5;8;10;6;9
1;4;2;12;7;3;11;5;8;10;6;9;44;32358
44;32358;1;4;2;12;7;3;11;5;8;10;6;9
1;4;2;12;5;3;11;7;8;10;6;9;44;33778
44;32358;1;4;2;12;7;3;11;5;8;10;6;9
1;4;2;10;7;3;11;5;8;12;6;9;44;37996
44;32358;1;4;2;12;7;3;11;5;8;10;6;9
1;4;2;12;7;3;11;5;9;10;6;8;44;27530
44;27530;1;4;2;12;7;3;11;5;9;10;6;8
7;4;2;12;1;3;11;5;9;10;6;8;44;28342
44;28342;7;4;2;12;1;3;11;5;9;10;6;8
7;4;2;12;1;9;11;5;3;10;6;8;44;34580
44;28342;7;4;2;12;1;3;11;5;9;10;6;8
10;4;2;12;1;3;11;5;9;7;6;8;44;35066
44;28342;7;4;2;12;1;3;11;5;9;10;6;8
7;4;6;12;1;3;11;5;9;10;2;8;44;24548
44;24548;7;4;6;12;1;3;11;5;9;10;2;8
7;3;6;12;1;4;11;5;9;10;2;8;44;26644
44;26644;7;3;6;12;1;4;11;5;9;10;2;8
7;11;6;12;1;4;3;5;9;10;2;8;44;39600
44;26644;7;3;6;12;1;4;11;5;9;10;2;8
7;3;6;12;1;4;11;5;9;8;2;10;44;29140
44;29140;7;3;6;12;1;4;11;5;9;8;2;10
5;3;6;12;1;4;11;7;9;8;2;10;44;37346
44;29140;7;3;6;12;1;4;11;5;9;8;2;10
7;3;11;12;1;4;6;5;9;8;2;10;44;26452
44;26452;7;3;11;12;1;4;6;5;9;8;2;10
9;3;11;12;1;4;6;5;7;8;2;10;44;33656
44;26452;7;3;11;12;1;4;6;5;9;8;2;10
7;3;2;12;1;4;6;5;9;8;11;10;44;31900
44;26452;7;3;11;12;1;4;6;5;9;8;2;10
7;3;11;12;1;4;10;5;9;8;2;6;44;33274
44;26452;7;3;11;12;1;4;6;5;9;8;2;10
7;3;11;12;1;4;6;8;9;5;2;10;44;27068
44;27068;7;3;11;12;1;4;6;8;9;5;2;10
7;3;11;12;1;4;6;8;9;5;10;2;44;34226
44;27068;7;3;11;12;1;4;6;8;9;5;2;10
7;3;11;12;10;4;6;8;9;5;2;1;44;30422
45;30422;7;3;11;12;10;4;6;8;9;5;2;1
7;2;11;12;10;4;6;8;9;5;3;1;45;29818
45;29818;7;2;11;12;10;4;6;8;9;5;3;1
7;6;11;12;10;4;2;8;9;5;3;1;45;41758
45;29818;7;2;11;12;10;4;6;8;9;5;3;1
5;2;11;12;10;4;6;8;9;7;3;1;45;48490
45;29818;7;2;11;12;10;4;6;8;9;5;3;1
7;2;9;12;10;4;6;8;11;5;3;1;45;31494
45;31494;7;2;9;12;10;4;6;8;11;5;3;1
7;2;9;12;10;3;6;8;11;5;4;1;45;38966
45;38966;7;2;9;12;10;3;6;8;11;5;4;1
7;2;9;12;5;3;6;8;11;10;4;1;45;32078
45;32078;7;2;9;12;5;3;6;8;11;10;4;1
7;2;9;12;5;3;6;8;11;4;10;1;45;38236
45;32078;7;2;9;12;5;3;6;8;11;10;4;1
11;2;9;12;5;3;6;8;7;10;4;1;45;38836
45;32078;7;2;9;12;5;3;6;8;11;10;4;1
7;2;5;12;9;3;6;8;11;10;4;1;45;34930
45;32078;7;2;9;12;5;3;6;8;11;10;4;1
7;2;9;12;6;3;5;8;11;10;4;1;45;41880
45;41880;7;2;9;12;6;3;5;8;11;10;4;1
7;2;9;12;6;3;5;8;11;4;10;1;45;48038
45;48038;7;2;9;12;6;3;5;8;11;4;10;1
11;2;9;12;6;3;5;8;7;4;10;1;45;44394
45;44394;11;2;9;12;6;3;5;8;7;4;10;1
11;2;9;3;6;12;5;8;7;4;10;1;45;39496
45;39496;11;2;9;3;6;12;5;8;7;4;10;1
11;2;9;6;3;12;5;8;7;4;10;1;45;41656
45;39496;11;2;9;3;6;12;5;8;7;4;10;1
11;2;9;3;6;5;12;8;7;4;10;1;45;46700
45;39496;11;2;9;3;6;12;5;8;7;4;10;1
11;2;9;3;4;12;5;8;7;6;10;1;45;51628
45;39496;11;2;9;3;6;12;5;8;7;4;10;1
11;2;10;3;6;12;5;8;7;4;9;1;45;37364
