"X1";"X43100";"X4";"X6";"X7";"X2";"X12";"X5";"X11";"X8";"X10";"X1.1";"X9";"X3"
44;26224;2;12;3;6;7;9;10;5;1;11;4;8
2;12;3;6;7;9;10;5;8;11;4;1;44;29260
44;26224;2;12;3;6;7;9;10;5;1;11;4;8
9;12;3;6;7;2;10;5;1;11;4;8;44;25556
45;25556;9;12;3;6;7;2;10;5;1;11;4;8
6;12;3;9;7;2;10;5;1;11;4;8;45;31542
45;25556;9;12;3;6;7;2;10;5;1;11;4;8
9;5;3;6;7;2;10;12;1;11;4;8;45;46992
45;25556;9;12;3;6;7;2;10;5;1;11;4;8
9;12;3;6;7;2;5;10;1;11;4;8;45;37016
45;25556;9;12;3;6;7;2;10;5;1;11;4;8
9;12;3;8;7;2;10;5;1;11;4;6;45;24722
45;24722;9;12;3;8;7;2;10;5;1;11;4;6
9;12;3;8;7;2;10;1;5;11;4;6;45;37996
45;24722;9;12;3;8;7;2;10;5;1;11;4;6
9;12;3;8;7;2;10;4;1;11;5;6;45;39084
45;24722;9;12;3;8;7;2;10;5;1;11;4;6
9;12;3;1;7;2;10;5;8;11;4;6;45;27228
45;27228;9;12;3;1;7;2;10;5;8;11;4;6
9;12;3;1;7;2;10;5;6;11;4;8;45;26674
45;26674;9;12;3;1;7;2;10;5;6;11;4;8
9;12;3;5;7;2;10;1;6;11;4;8;45;35816
45;26674;9;12;3;1;7;2;10;5;6;11;4;8
6;12;3;1;7;2;10;5;9;11;4;8;45;33742
45;26674;9;12;3;1;7;2;10;5;6;11;4;8
7;12;3;1;9;2;10;5;6;11;4;8;45;23954
45;23954;7;12;3;1;9;2;10;5;6;11;4;8
2;12;3;1;9;7;10;5;6;11;4;8;45;25568
45;25568;2;12;3;1;9;7;10;5;6;11;4;8
2;12;11;1;9;7;10;5;6;3;4;8;45;30730
45;25568;2;12;3;1;9;7;10;5;6;11;4;8
2;12;3;1;6;7;10;5;9;11;4;8;45;28874
45;28874;2;12;3;1;6;7;10;5;9;11;4;8
2;12;3;8;6;7;10;5;9;11;4;1;45;33100
45;33100;2;12;3;8;6;7;10;5;9;11;4;1
9;12;3;8;6;7;10;5;2;11;4;1;45;29070
45;29070;9;12;3;8;6;7;10;5;2;11;4;1
9;12;3;8;6;10;7;5;2;11;4;1;45;37566
45;29070;9;12;3;8;6;7;10;5;2;11;4;1
9;1;3;8;6;7;10;5;2;11;4;12;45;30350
45;30350;9;1;3;8;6;7;10;5;2;11;4;12
9;1;5;8;6;7;10;3;2;11;4;12;45;37558
45;30350;9;1;3;8;6;7;10;5;2;11;4;12
9;11;3;8;6;7;10;5;2;1;4;12;45;47488
46;30350;9;1;3;8;6;7;10;5;2;11;4;12
9;1;3;2;6;7;10;5;8;11;4;12;46;30332
46;30332;9;1;3;2;6;7;10;5;8;11;4;12
9;1;3;2;6;5;10;7;8;11;4;12;46;50352
46;30332;9;1;3;2;6;7;10;5;8;11;4;12
9;1;3;2;6;8;10;5;7;11;4;12;46;35080
46;30332;9;1;3;2;6;7;10;5;8;11;4;12
9;1;4;2;6;7;10;5;8;11;3;12;46;33180
46;30332;9;1;3;2;6;7;10;5;8;11;4;12
9;1;3;2;6;7;4;5;8;11;10;12;46;26628
46;26628;9;1;3;2;6;7;4;5;8;11;10;12
9;1;3;2;10;7;4;5;8;11;6;12;46;31358
46;31358;9;1;3;2;10;7;4;5;8;11;6;12
9;1;3;2;10;7;8;5;4;11;6;12;46;31130
46;31130;9;1;3;2;10;7;8;5;4;11;6;12
9;1;8;2;10;7;3;5;4;11;6;12;46;31238
46;31238;9;1;8;2;10;7;3;5;4;11;6;12
9;1;6;2;10;7;3;5;4;11;8;12;46;35474
46;35474;9;1;6;2;10;7;3;5;4;11;8;12
9;7;6;2;10;1;3;5;4;11;8;12;46;27514
46;27514;9;7;6;2;10;1;3;5;4;11;8;12
9;7;6;2;10;1;3;5;8;11;4;12;46;27530
46;27530;9;7;6;2;10;1;3;5;8;11;4;12
9;7;6;8;10;1;3;5;2;11;4;12;46;27658
46;27658;9;7;6;8;10;1;3;5;2;11;4;12
9;7;6;8;10;1;3;5;2;12;4;11;46;41290
46;27658;9;7;6;8;10;1;3;5;2;11;4;12
10;7;6;8;9;1;3;5;2;11;4;12;46;22186
46;22186;10;7;6;8;9;1;3;5;2;11;4;12
10;7;6;8;9;1;12;5;2;11;4;3;46;21574
46;21574;10;7;6;8;9;1;12;5;2;11;4;3
10;5;6;8;9;1;12;7;2;11;4;3;46;42090
46;21574;10;7;6;8;9;1;12;5;2;11;4;3
10;7;6;2;9;1;12;5;8;11;4;3;46;23332
46;21574;10;7;6;8;9;1;12;5;2;11;4;3
10;7;6;8;5;1;12;9;2;11;4;3;46;23142
46;23142;10;7;6;8;5;1;12;9;2;11;4;3
10;7;2;8;5;1;12;9;6;11;4;3;46;21688
46;21688;10;7;2;8;5;1;12;9;6;11;4;3
5;7;2;8;10;1;12;9;6;11;4;3;46;22310
47;22310;5;7;2;8;10;1;12;9;6;11;4;3
6;7;2;8;10;1;12;9;5;11;4;3;47;47186
47;22310;5;7;2;8;10;1;12;9;6;11;4;3
5;7;2;8;10;1;11;9;6;12;4;3;47;24060
47;24060;5;7;2;8;10;1;11;9;6;12;4;3
5;7;2;8;10;1;11;3;6;12;4;9;47;28816
47;24060;5;7;2;8;10;1;11;9;6;12;4;3
5;7;2;8;9;1;11;10;6;12;4;3;47;39684
47;24060;5;7;2;8;10;1;11;9;6;12;4;3
5;7;2;8;10;9;11;1;6;12;4;3;47;40504
47;24060;5;7;2;8;10;1;11;9;6;12;4;3
5;7;6;8;10;1;11;9;2;12;4;3;47;20790
47;20790;5;7;6;8;10;1;11;9;2;12;4;3
5;7;11;8;10;1;6;9;2;12;4;3;47;19642
47;19642;5;7;11;8;10;1;6;9;2;12;4;3
5;7;11;8;2;1;6;9;10;12;4;3;47;26722
47;19642;5;7;11;8;10;1;6;9;2;12;4;3
5;7;9;8;10;1;6;11;2;12;4;3;47;20158
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
5;7;10;8;9;1;6;11;2;12;4;3;47;25942
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
5;7;9;8;11;1;6;10;2;12;4;3;47;33068
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
6;7;9;8;10;1;5;11;2;12;4;3;47;42218
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
5;7;9;8;10;1;6;11;2;4;12;3;47;26708
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
5;7;9;8;10;4;6;11;2;12;1;3;47;26726
47;20158;5;7;9;8;10;1;6;11;2;12;4;3
5;7;12;8;10;1;6;11;2;9;4;3;47;23754
47;23754;5;7;12;8;10;1;6;11;2;9;4;3
5;12;7;8;10;1;6;11;2;9;4;3;47;54690
47;23754;5;7;12;8;10;1;6;11;2;9;4;3
5;7;12;8;10;1;6;11;3;9;4;2;47;20462
47;20462;5;7;12;8;10;1;6;11;3;9;4;2
5;10;12;8;7;1;6;11;3;9;4;2;47;22904
47;22904;5;10;12;8;7;1;6;11;3;9;4;2
5;10;12;8;7;1;4;11;3;9;6;2;47;29964
47;22904;5;10;12;8;7;1;6;11;3;9;4;2
5;4;12;8;7;1;6;11;3;9;10;2;47;40668
48;22904;5;10;12;8;7;1;6;11;3;9;4;2
5;10;12;8;7;1;2;11;3;9;4;6;48;23230
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;9;1;2;11;3;7;4;6;48;36892
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;7;1;9;11;3;2;4;6;48;32234
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
10;5;12;8;7;1;2;11;3;9;4;6;48;30556
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;7;1;2;3;11;9;4;6;48;33140
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;6;7;1;2;11;3;9;4;8;48;25284
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;7;11;2;1;3;9;4;6;48;42702
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;7;1;4;11;3;9;2;6;48;28794
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;9;12;8;7;1;2;11;3;10;4;6;48;52078
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;11;12;8;7;1;2;10;3;9;4;6;48;33330
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
2;10;12;8;7;1;5;11;3;9;4;6;48;33954
48;23230;5;10;12;8;7;1;2;11;3;9;4;6
5;10;12;8;7;1;9;11;3;2;4;6;48;32234
48;32234;5;10;12;8;7;1;9;11;3;2;4;6
1;10;12;8;7;5;9;11;3;2;4;6;48;33104
48;33104;1;10;12;8;7;5;9;11;3;2;4;6
1;10;12;9;7;5;8;11;3;2;4;6;48;37618
48;33104;1;10;12;8;7;5;9;11;3;2;4;6
1;6;12;8;7;5;9;11;3;2;4;10;48;50416
48;33104;1;10;12;8;7;5;9;11;3;2;4;6
1;10;12;8;7;4;9;11;3;2;5;6;48;38120
48;33104;1;10;12;8;7;5;9;11;3;2;4;6
1;7;12;8;10;5;9;11;3;2;4;6;48;30416
48;30416;1;7;12;8;10;5;9;11;3;2;4;6
1;7;12;8;10;5;9;11;3;2;6;4;48;33122
48;30416;1;7;12;8;10;5;9;11;3;2;4;6
1;7;3;8;10;5;9;11;12;2;4;6;48;36464
48;30416;1;7;12;8;10;5;9;11;3;2;4;6
1;7;5;8;10;12;9;11;3;2;4;6;48;37254
49;30416;1;7;12;8;10;5;9;11;3;2;4;6
7;1;12;8;10;5;9;11;3;2;4;6;49;40498
49;30416;1;7;12;8;10;5;9;11;3;2;4;6
1;7;5;8;10;12;9;11;3;2;4;6;49;37254
49;37254;1;7;5;8;10;12;9;11;3;2;4;6
4;7;5;8;10;12;9;11;3;2;1;6;49;49450
49;37254;1;7;5;8;10;12;9;11;3;2;4;6
1;7;5;8;6;12;9;11;3;2;4;10;49;40948
49;37254;1;7;5;8;10;12;9;11;3;2;4;6
1;7;5;8;10;12;9;6;3;2;4;11;49;36664
49;36664;1;7;5;8;10;12;9;6;3;2;4;11
3;7;5;8;10;12;9;6;1;2;4;11;49;50114
49;36664;1;7;5;8;10;12;9;6;3;2;4;11
1;7;5;4;10;12;9;6;3;2;8;11;49;38906
49;38906;1;7;5;4;10;12;9;6;3;2;8;11
1;7;5;4;10;12;9;6;3;8;2;11;49;34000
49;34000;1;7;5;4;10;12;9;6;3;8;2;11
9;7;5;4;10;12;1;6;3;8;2;11;49;42684
49;34000;1;7;5;4;10;12;9;6;3;8;2;11
1;7;5;4;10;12;11;6;3;8;2;9;49;32454
49;32454;1;7;5;4;10;12;11;6;3;8;2;9
1;7;5;4;10;12;6;11;3;8;2;9;49;25954
49;25954;1;7;5;4;10;12;6;11;3;8;2;9
1;7;5;8;10;12;6;11;3;4;2;9;49;35980
49;25954;1;7;5;4;10;12;6;11;3;8;2;9
1;7;9;4;10;12;6;11;3;8;2;5;49;24980
49;24980;1;7;9;4;10;12;6;11;3;8;2;5
1;7;9;4;10;12;11;6;3;8;2;5;49;32680
49;24980;1;7;9;4;10;12;6;11;3;8;2;5
8;7;9;4;10;12;6;11;3;1;2;5;49;45986
49;24980;1;7;9;4;10;12;6;11;3;8;2;5
1;7;9;11;10;12;6;4;3;8;2;5;49;30636
49;24980;1;7;9;4;10;12;6;11;3;8;2;5
1;7;9;4;6;12;10;11;3;8;2;5;49;31062
49;24980;1;7;9;4;10;12;6;11;3;8;2;5
1;7;9;4;10;12;6;3;11;8;2;5;49;35990
49;35990;1;7;9;4;10;12;6;3;11;8;2;5
1;7;10;4;9;12;6;3;11;8;2;5;49;40658
49;35990;1;7;9;4;10;12;6;3;11;8;2;5
1;8;9;4;10;12;6;3;11;7;2;5;49;44746
50;35990;1;7;9;4;10;12;6;3;11;8;2;5
7;1;9;4;10;12;6;3;11;8;2;5;50;45722
50;35990;1;7;9;4;10;12;6;3;11;8;2;5
1;7;9;4;10;3;6;12;11;8;2;5;50;41294
50;35990;1;7;9;4;10;12;6;3;11;8;2;5
1;7;9;4;10;12;6;8;11;3;2;5;50;33784
50;33784;1;7;9;4;10;12;6;8;11;3;2;5
1;7;9;4;10;12;3;8;11;6;2;5;50;37280
50;37280;1;7;9;4;10;12;3;8;11;6;2;5
1;7;9;4;10;12;3;2;11;6;8;5;50;33856
50;33856;1;7;9;4;10;12;3;2;11;6;8;5
1;7;9;4;10;12;3;2;8;6;11;5;50;33980
50;33856;1;7;9;4;10;12;3;2;11;6;8;5
1;2;9;4;10;12;3;7;11;6;8;5;50;45836
50;33856;1;7;9;4;10;12;3;2;11;6;8;5
1;7;9;4;10;12;3;5;11;6;8;2;50;35876
50;33856;1;7;9;4;10;12;3;2;11;6;8;5
1;7;12;4;10;9;3;2;11;6;8;5;50;33586
50;33586;1;7;12;4;10;9;3;2;11;6;8;5
1;10;12;4;7;9;3;2;11;6;8;5;50;39442
50;39442;1;10;12;4;7;9;3;2;11;6;8;5
1;10;12;4;7;9;11;2;3;6;8;5;50;40120
50;40120;1;10;12;4;7;9;11;2;3;6;8;5
1;10;12;4;7;9;11;2;3;8;6;5;50;43168
50;43168;1;10;12;4;7;9;11;2;3;8;6;5
1;10;3;4;7;9;11;2;12;8;6;5;50;41678
50;41678;1;10;3;4;7;9;11;2;12;8;6;5
10;1;3;4;7;9;11;2;12;8;6;5;50;45642
50;41678;1;10;3;4;7;9;11;2;12;8;6;5
1;10;3;11;7;9;4;2;12;8;6;5;50;40882
50;40882;1;10;3;11;7;9;4;2;12;8;6;5
1;10;3;12;7;9;4;2;11;8;6;5;50;41176
50;40882;1;10;3;11;7;9;4;2;12;8;6;5
1;10;7;11;3;9;4;2;12;8;6;5;50;43776
50;40882;1;10;3;11;7;9;4;2;12;8;6;5
1;10;3;11;7;9;8;2;12;4;6;5;50;39702
50;39702;1;10;3;11;7;9;8;2;12;4;6;5
1;10;3;11;7;9;8;5;12;4;6;2;50;44530
50;44530;1;10;3;11;7;9;8;5;12;4;6;2
1;10;3;11;7;9;8;6;12;4;5;2;50;34198
51;34198;1;10;3;11;7;9;8;6;12;4;5;2
1;10;3;5;7;9;8;6;12;4;11;2;51;31432
51;31432;1;10;3;5;7;9;8;6;12;4;11;2
1;12;3;5;7;9;8;6;10;4;11;2;51;43094
51;31432;1;10;3;5;7;9;8;6;12;4;11;2
1;10;7;5;3;9;8;6;12;4;11;2;51;35254
51;35254;1;10;7;5;3;9;8;6;12;4;11;2
7;10;1;5;3;9;8;6;12;4;11;2;51;28718
51;28718;7;10;1;5;3;9;8;6;12;4;11;2
7;9;1;5;3;10;8;6;12;4;11;2;51;33144
51;28718;7;10;1;5;3;9;8;6;12;4;11;2
7;10;1;2;3;9;8;6;12;4;11;5;51;34160
51;28718;7;10;1;5;3;9;8;6;12;4;11;2
7;2;1;5;3;9;8;6;12;4;11;10;51;27996
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
7;2;1;5;3;9;11;6;12;4;8;10;51;32216
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
3;2;1;5;7;9;8;6;12;4;11;10;51;36866
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
7;2;1;5;3;9;8;6;12;11;4;10;51;31206
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
7;2;1;5;3;11;8;6;12;4;9;10;51;36580
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
7;2;1;5;3;9;12;6;8;4;11;10;51;31016
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
6;2;1;5;3;9;8;7;12;4;11;10;51;44876
51;27996;7;2;1;5;3;9;8;6;12;4;11;10
7;2;11;5;3;9;8;6;12;4;1;10;51;30110
51;30110;7;2;11;5;3;9;8;6;12;4;1;10
7;3;11;5;2;9;8;6;12;4;1;10;51;38726
51;30110;7;2;11;5;3;9;8;6;12;4;1;10
7;2;11;5;3;8;9;6;12;4;1;10;51;39020
51;30110;7;2;11;5;3;9;8;6;12;4;1;10
7;2;11;5;10;9;8;6;12;4;1;3;51;24070
51;24070;7;2;11;5;10;9;8;6;12;4;1;3
7;2;11;5;4;9;8;6;12;10;1;3;51;38104
51;24070;7;2;11;5;10;9;8;6;12;4;1;3
7;2;11;5;8;9;10;6;12;4;1;3;51;33122
51;24070;7;2;11;5;10;9;8;6;12;4;1;3
4;2;11;5;10;9;8;6;12;7;1;3;51;51306
52;24070;7;2;11;5;10;9;8;6;12;4;1;3
7;9;11;5;10;2;8;6;12;4;1;3;52;24976
52;24976;7;9;11;5;10;2;8;6;12;4;1;3
7;9;11;5;10;2;8;6;3;4;1;12;52;27408
52;27408;7;9;11;5;10;2;8;6;3;4;1;12
7;9;2;5;10;11;8;6;3;4;1;12;52;32686
52;32686;7;9;2;5;10;11;8;6;3;4;1;12
7;9;2;8;10;11;5;6;3;4;1;12;52;36898
52;32686;7;9;2;5;10;11;8;6;3;4;1;12
7;9;2;5;10;6;8;11;3;4;1;12;52;44020
52;32686;7;9;2;5;10;11;8;6;3;4;1;12
7;9;2;12;10;11;8;6;3;4;1;5;52;34750
52;34750;7;9;2;12;10;11;8;6;3;4;1;5
7;9;2;12;10;11;3;6;8;4;1;5;52;33252
52;33252;7;9;2;12;10;11;3;6;8;4;1;5
7;4;2;12;10;11;3;6;8;9;1;5;52;44070
52;33252;7;9;2;12;10;11;3;6;8;4;1;5
7;3;2;12;10;11;9;6;8;4;1;5;52;38056
52;33252;7;9;2;12;10;11;3;6;8;4;1;5
7;9;2;12;4;11;3;6;8;10;1;5;52;38628
52;33252;7;9;2;12;10;11;3;6;8;4;1;5
7;9;2;3;10;11;12;6;8;4;1;5;52;32294
52;32294;7;9;2;3;10;11;12;6;8;4;1;5
5;9;2;3;10;11;12;6;8;4;1;7;52;35618
52;32294;7;9;2;3;10;11;12;6;8;4;1;5
1;9;2;3;10;11;12;6;8;4;7;5;52;43508
52;32294;7;9;2;3;10;11;12;6;8;4;1;5
7;9;2;3;10;11;12;6;5;4;1;8;52;29802
52;29802;7;9;2;3;10;11;12;6;5;4;1;8
6;9;2;3;10;11;12;7;5;4;1;8;52;42026
52;29802;7;9;2;3;10;11;12;6;5;4;1;8
7;9;2;3;10;6;12;11;5;4;1;8;52;41168
52;29802;7;9;2;3;10;11;12;6;5;4;1;8
7;5;2;3;10;11;12;6;9;4;1;8;52;19646
52;19646;7;5;2;3;10;11;12;6;9;4;1;8
4;5;2;3;10;11;12;6;9;7;1;8;52;56376
52;19646;7;5;2;3;10;11;12;6;9;4;1;8
7;5;2;3;10;12;11;6;9;4;1;8;52;34366
52;19646;7;5;2;3;10;11;12;6;9;4;1;8
7;5;2;6;10;11;12;3;9;4;1;8;52;23602
53;19646;7;5;2;3;10;11;12;6;9;4;1;8
7;5;3;2;10;11;12;6;9;4;1;8;53;21570
53;21570;7;5;3;2;10;11;12;6;9;4;1;8
4;5;3;2;10;11;12;6;9;7;1;8;53;59392
53;21570;7;5;3;2;10;11;12;6;9;4;1;8
6;5;3;2;10;11;12;7;9;4;1;8;53;43236
53;21570;7;5;3;2;10;11;12;6;9;4;1;8
7;5;3;2;10;4;12;6;9;11;1;8;53;32900
53;21570;7;5;3;2;10;11;12;6;9;4;1;8
7;2;3;5;10;11;12;6;9;4;1;8;53;37944
53;21570;7;5;3;2;10;11;12;6;9;4;1;8
7;5;3;2;10;11;9;6;12;4;1;8;53;22768
53;22768;7;5;3;2;10;11;9;6;12;4;1;8
7;5;3;2;10;9;11;6;12;4;1;8;53;34514
53;22768;7;5;3;2;10;11;9;6;12;4;1;8
4;5;3;2;10;11;9;6;12;7;1;8;53;60590
53;22768;7;5;3;2;10;11;9;6;12;4;1;8
7;5;3;2;10;11;1;6;12;4;9;8;53;18392
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;3;6;10;11;1;2;12;4;9;8;53;25076
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;3;10;2;11;1;6;12;4;9;8;53;19152
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;3;2;10;11;1;12;6;4;9;8;53;31574
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;3;4;10;11;1;6;12;2;9;8;53;30772
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;3;2;10;11;8;6;12;4;9;1;53;17980
53;17980;7;5;3;2;10;11;8;6;12;4;9;1
4;5;3;2;10;11;8;6;12;7;9;1;53;51362
53;17980;7;5;3;2;10;11;8;6;12;4;9;1
7;1;3;2;10;11;8;6;12;4;9;5;53;30874
53;17980;7;5;3;2;10;11;8;6;12;4;9;1
7;5;3;2;11;10;8;6;12;4;9;1;53;23922
53;17980;7;5;3;2;10;11;8;6;12;4;9;1
7;5;3;2;10;11;1;6;12;4;9;8;53;18392
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;4;3;2;10;11;1;6;12;5;9;8;53;46030
53;18392;7;5;3;2;10;11;1;6;12;4;9;8
7;5;8;2;10;11;1;6;12;4;9;3;53;15102
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
7;5;8;2;12;11;1;6;10;4;9;3;54;19240
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
11;5;8;2;10;7;1;6;12;4;9;3;54;21108
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
2;5;8;7;10;11;1;6;12;4;9;3;54;33140
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
9;5;8;2;10;11;1;6;12;4;7;3;54;32122
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
1;5;8;2;10;11;7;6;12;4;9;3;54;27182
54;15102;7;5;8;2;10;11;1;6;12;4;9;3
7;5;8;12;10;11;1;6;2;4;9;3;54;15662
54;15662;7;5;8;12;10;11;1;6;2;4;9;3
7;5;8;12;10;11;1;6;2;4;3;9;54;19050
54;15662;7;5;8;12;10;11;1;6;2;4;9;3
7;5;12;8;10;11;1;6;2;4;9;3;54;19358
54;19358;7;5;12;8;10;11;1;6;2;4;9;3
7;5;12;8;10;1;11;6;2;4;9;3;54;24772
54;19358;7;5;12;8;10;11;1;6;2;4;9;3
7;5;12;8;10;11;3;6;2;4;9;1;54;18064
54;18064;7;5;12;8;10;11;3;6;2;4;9;1
7;5;4;8;10;11;3;6;2;12;9;1;54;24686
54;18064;7;5;12;8;10;11;3;6;2;4;9;1
7;5;2;8;10;11;3;6;12;4;9;1;54;18974
54;18974;7;5;2;8;10;11;3;6;12;4;9;1
7;2;5;8;10;11;3;6;12;4;9;1;54;32914
54;18974;7;5;2;8;10;11;3;6;12;4;9;1
7;5;2;8;10;11;3;6;9;4;12;1;54;19016
54;19016;7;5;2;8;10;11;3;6;9;4;12;1
7;5;2;8;9;11;3;6;10;4;12;1;54;24216
54;19016;7;5;2;8;10;11;3;6;9;4;12;1
7;5;2;8;3;11;10;6;9;4;12;1;54;21550
54;19016;7;5;2;8;10;11;3;6;9;4;12;1
7;3;2;8;10;11;5;6;9;4;12;1;54;38064
54;19016;7;5;2;8;10;11;3;6;9;4;12;1
7;5;2;1;10;11;3;6;9;4;12;8;54;16648
54;16648;7;5;2;1;10;11;3;6;9;4;12;8
7;5;2;1;10;11;3;8;9;4;12;6;54;20592
54;16648;7;5;2;1;10;11;3;6;9;4;12;8
7;5;2;1;10;12;3;6;9;4;11;8;54;29480
55;16648;7;5;2;1;10;11;3;6;9;4;12;8
7;5;2;1;8;11;3;6;9;4;12;10;55;23432
55;16648;7;5;2;1;10;11;3;6;9;4;12;8
12;5;2;1;10;11;3;6;9;4;7;8;55;40070
55;16648;7;5;2;1;10;11;3;6;9;4;12;8
7;5;2;1;10;11;3;8;9;4;12;6;55;20592
55;16648;7;5;2;1;10;11;3;6;9;4;12;8
7;5;2;1;3;11;10;6;9;4;12;8;55;19182
55;19182;7;5;2;1;3;11;10;6;9;4;12;8
5;7;2;1;3;11;10;6;9;4;12;8;55;27530
55;19182;7;5;2;1;3;11;10;6;9;4;12;8
7;5;2;1;12;11;10;6;9;4;3;8;55;19464
55;19464;7;5;2;1;12;11;10;6;9;4;3;8
7;5;2;1;12;11;9;6;10;4;3;8;55;18594
55;18594;7;5;2;1;12;11;9;6;10;4;3;8
7;5;2;1;4;11;9;6;10;12;3;8;55;26552
55;18594;7;5;2;1;12;11;9;6;10;4;3;8
5;7;2;1;12;11;9;6;10;4;3;8;55;34424
55;18594;7;5;2;1;12;11;9;6;10;4;3;8
7;5;2;8;12;11;9;6;10;4;3;1;55;20962
55;20962;7;5;2;8;12;11;9;6;10;4;3;1
2;5;7;8;12;11;9;6;10;4;3;1;55;37162
55;20962;7;5;2;8;12;11;9;6;10;4;3;1
4;5;2;8;12;11;9;6;10;7;3;1;55;53922
55;20962;7;5;2;8;12;11;9;6;10;4;3;1
10;5;2;8;12;11;9;6;7;4;3;1;55;23968
55;23968;10;5;2;8;12;11;9;6;7;4;3;1
10;5;1;8;12;11;9;6;7;4;3;2;55;26830
55;23968;10;5;2;8;12;11;9;6;7;4;3;1
1;5;2;8;12;11;9;6;7;4;3;10;55;34962
55;23968;10;5;2;8;12;11;9;6;7;4;3;1
2;5;10;8;12;11;9;6;7;4;3;1;55;37404
55;23968;10;5;2;8;12;11;9;6;7;4;3;1
10;5;2;8;12;11;9;3;7;4;6;1;55;28380
55;28380;10;5;2;8;12;11;9;3;7;4;6;1
1;5;2;8;12;11;9;3;7;4;6;10;55;39374
55;28380;10;5;2;8;12;11;9;3;7;4;6;1
10;5;2;8;12;11;9;3;4;7;6;1;55;29378
55;29378;10;5;2;8;12;11;9;3;4;7;6;1
10;5;6;8;12;11;9;3;4;7;2;1;55;31836
56;29378;10;5;2;8;12;11;9;3;4;7;6;1
10;11;2;8;12;5;9;3;4;7;6;1;56;39148
56;29378;10;5;2;8;12;11;9;3;4;7;6;1
10;5;2;12;8;11;9;3;4;7;6;1;56;26418
56;26418;10;5;2;12;8;11;9;3;4;7;6;1
10;5;2;12;8;4;9;3;11;7;6;1;56;41210
56;26418;10;5;2;12;8;11;9;3;4;7;6;1
10;5;1;12;8;11;9;3;4;7;6;2;56;29112
56;29112;10;5;1;12;8;11;9;3;4;7;6;2
10;4;1;12;8;11;9;3;5;7;6;2;56;48850
56;29112;10;5;1;12;8;11;9;3;4;7;6;2
1;5;10;12;8;11;9;3;4;7;6;2;56;38602
56;29112;10;5;1;12;8;11;9;3;4;7;6;2
4;5;1;12;8;11;9;3;10;7;6;2;56;47954
56;29112;10;5;1;12;8;11;9;3;4;7;6;2
10;5;1;12;8;11;9;2;4;7;6;3;56;25232
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;1;2;8;11;9;12;4;7;6;3;56;26532
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;4;12;8;11;9;2;1;7;6;3;56;27072
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;1;12;8;11;9;2;7;4;6;3;56;28302
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;4;1;12;8;11;9;2;5;7;6;3;56;44970
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;1;12;8;11;9;2;7;4;6;3;56;28302
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;2;1;12;8;11;9;5;4;7;6;3;56;39232
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;1;12;8;9;11;2;4;7;6;3;56;35950
56;25232;10;5;1;12;8;11;9;2;4;7;6;3
10;5;1;12;8;11;7;2;4;9;6;3;56;23366
56;23366;10;5;1;12;8;11;7;2;4;9;6;3
10;5;1;12;8;2;7;11;4;9;6;3;56;39348
56;23366;10;5;1;12;8;11;7;2;4;9;6;3
8;5;1;12;10;11;7;2;4;9;6;3;56;25770
