"X1";"X6193533";"X2";"X25";"X14";"X21";"X26";"X19";"X23";"X10";"X13";"X7";"X5";"X4";"X24";"X12";"X22";"X11";"X3";"X17";"X16";"X9";"X18";"X1.1";"X6";"X20";"X8";"X15"
1;12;26;11;4;17;20;3;22;2;25;7;14;19;5;24;23;16;15;10;13;18;8;9;6;21;19;6092670
19;6092670;1;12;26;11;4;17;20;3;22;2;25;7;14;19;5;24;23;16;15;10;13;18;8;9;6;21
1;12;26;11;4;17;20;3;22;2;25;7;14;15;5;24;23;16;19;10;13;18;8;9;6;21;19;6082330
20;6082330;1;12;26;11;4;17;20;3;22;2;25;7;14;15;5;24;23;16;19;10;13;18;8;9;6;21
1;12;26;11;4;17;20;3;22;2;25;7;14;15;9;24;23;16;19;10;13;18;8;5;6;21;20;6125802
20;6125802;1;12;26;11;4;17;20;3;22;2;25;7;14;15;9;24;23;16;19;10;13;18;8;5;6;21
1;12;26;11;4;17;20;2;22;3;25;7;14;15;9;24;23;16;19;10;13;18;8;5;6;21;20;6125802
20;6125802;1;12;26;11;4;17;20;2;22;3;25;7;14;15;9;24;23;16;19;10;13;18;8;5;6;21
1;12;15;11;4;17;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;8;5;6;21;20;6158576
20;6158576;1;12;15;11;4;17;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;8;5;6;21
1;12;15;11;4;17;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;8;20;6226517
20;6226517;1;12;15;11;4;17;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;8
1;12;15;17;4;11;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;8;20;6195558
20;6195558;1;12;15;17;4;11;20;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;8
1;12;15;17;4;11;8;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;20;20;6182514
20;6182514;1;12;15;17;4;11;8;2;22;3;25;7;14;26;9;24;23;16;19;10;13;18;21;5;6;20
1;12;15;17;4;11;8;2;18;3;25;7;14;26;9;24;23;16;19;10;13;22;21;5;6;20;20;6055252
20;6055252;1;12;15;17;4;11;8;2;18;3;25;7;14;26;9;24;23;16;19;10;13;22;21;5;6;20
4;12;15;17;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;10;13;22;21;5;6;20;20;6016673
20;6016673;4;12;15;17;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;10;13;22;21;5;6;20
4;12;10;17;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;15;13;22;21;5;6;20;20;6003950
20;6003950;4;12;10;17;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;15;13;22;21;5;6;20
4;12;10;5;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;15;13;22;21;17;6;20;20;5956026
20;5956026;4;12;10;5;1;11;8;2;18;3;25;7;14;26;9;24;23;16;19;15;13;22;21;17;6;20
4;12;10;5;1;11;8;2;18;3;25;7;26;14;9;24;23;16;19;15;13;22;21;17;6;20;20;6097436
20;6097436;4;12;10;5;1;11;8;2;18;3;25;7;26;14;9;24;23;16;19;15;13;22;21;17;6;20
4;12;10;5;1;25;8;2;18;3;11;7;26;14;9;24;23;16;19;15;13;22;21;17;6;20;20;6098288
20;6098288;4;12;10;5;1;25;8;2;18;3;11;7;26;14;9;24;23;16;19;15;13;22;21;17;6;20
4;12;10;6;1;25;8;2;18;3;11;7;26;14;9;24;23;16;19;15;13;22;21;17;5;20;20;6034415
20;6034415;4;12;10;6;1;25;8;2;18;3;11;7;26;14;9;24;23;16;19;15;13;22;21;17;5;20
4;12;10;6;1;25;14;2;18;3;11;7;26;8;9;24;23;16;19;15;13;22;21;17;5;20;20;6058983
20;6058983;4;12;10;6;1;25;14;2;18;3;11;7;26;8;9;24;23;16;19;15;13;22;21;17;5;20
4;12;10;6;1;5;14;2;18;3;11;7;26;8;9;24;23;16;19;15;13;22;21;17;25;20;20;5968867
20;5968867;4;12;10;6;1;5;14;2;18;3;11;7;26;8;9;24;23;16;19;15;13;22;21;17;25;20
4;12;10;6;1;16;14;2;18;3;11;7;26;8;9;24;23;5;19;15;13;22;21;17;25;20;20;5852823
20;5852823;4;12;10;6;1;16;14;2;18;3;11;7;26;8;9;24;23;5;19;15;13;22;21;17;25;20
4;12;10;11;1;16;14;2;18;3;6;7;26;8;9;24;23;5;19;15;13;22;21;17;25;20;20;5842493
20;5842493;4;12;10;11;1;16;14;2;18;3;6;7;26;8;9;24;23;5;19;15;13;22;21;17;25;20
4;12;10;11;1;16;14;17;18;3;6;7;26;8;9;24;23;5;19;15;13;22;21;2;25;20;20;5836028
20;5836028;4;12;10;11;1;16;14;17;18;3;6;7;26;8;9;24;23;5;19;15;13;22;21;2;25;20
4;12;10;11;1;16;14;17;18;3;6;13;26;8;9;24;23;5;19;15;7;22;21;2;25;20;20;5833775
20;5833775;4;12;10;11;1;16;14;17;18;3;6;13;26;8;9;24;23;5;19;15;7;22;21;2;25;20
4;12;10;11;1;16;14;17;18;3;6;20;26;8;9;24;23;5;19;15;7;22;21;2;25;13;20;5784406
21;5784406;4;12;10;11;1;16;14;17;18;3;6;20;26;8;9;24;23;5;19;15;7;22;21;2;25;13
4;12;10;11;1;16;14;17;18;3;6;20;26;8;9;24;23;5;19;22;7;15;21;2;25;13;21;5782187
21;5782187;4;12;10;11;1;16;14;17;18;3;6;20;26;8;9;24;23;5;19;22;7;15;21;2;25;13
4;12;10;11;1;3;14;17;18;16;6;20;26;8;9;24;23;5;19;22;7;15;21;2;25;13;21;5780624
21;5780624;4;12;10;11;1;3;14;17;18;16;6;20;26;8;9;24;23;5;19;22;7;15;21;2;25;13
4;12;10;11;1;3;21;17;18;16;6;20;26;8;9;24;23;5;19;22;7;15;14;2;25;13;21;5846039
21;5846039;4;12;10;11;1;3;21;17;18;16;6;20;26;8;9;24;23;5;19;22;7;15;14;2;25;13
4;12;10;11;1;8;21;17;18;16;6;20;26;3;9;24;23;5;19;22;7;15;14;2;25;13;21;5841022
21;5841022;4;12;10;11;1;8;21;17;18;16;6;20;26;3;9;24;23;5;19;22;7;15;14;2;25;13
4;12;10;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;7;18;14;2;25;13;21;5783728
21;5783728;4;12;10;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;7;18;14;2;25;13
4;12;7;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;10;18;14;2;25;13;21;5769420
21;5769420;4;12;7;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;10;18;14;2;25;13
7;12;4;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;10;18;14;2;25;13;21;5772212
21;5772212;7;12;4;11;1;8;21;17;15;16;6;20;26;3;9;24;23;5;19;22;10;18;14;2;25;13
7;12;4;11;1;8;24;17;15;16;6;20;26;3;9;21;23;5;19;22;10;18;14;2;25;13;21;5767763
21;5767763;7;12;4;11;1;8;24;17;15;16;6;20;26;3;9;21;23;5;19;22;10;18;14;2;25;13
7;12;4;11;1;8;24;17;15;16;6;22;26;3;9;21;23;5;19;20;10;18;14;2;25;13;21;5839513
21;5839513;7;12;4;11;1;8;24;17;15;16;6;22;26;3;9;21;23;5;19;20;10;18;14;2;25;13
7;12;4;11;1;8;24;17;15;16;5;22;26;3;9;21;23;6;19;20;10;18;14;2;25;13;21;6123547
21;6123547;7;12;4;11;1;8;24;17;15;16;5;22;26;3;9;21;23;6;19;20;10;18;14;2;25;13
7;13;4;11;1;8;24;17;15;16;5;22;26;3;9;21;23;6;19;20;10;18;14;2;25;12;21;6099623
21;6099623;7;13;4;11;1;8;24;17;15;16;5;22;26;3;9;21;23;6;19;20;10;18;14;2;25;12
7;13;4;11;9;8;24;17;15;16;5;22;26;3;1;21;23;6;19;20;10;18;14;2;25;12;21;6102842
21;6102842;7;13;4;11;9;8;24;17;15;16;5;22;26;3;1;21;23;6;19;20;10;18;14;2;25;12
7;13;4;11;9;8;24;17;15;16;5;22;26;3;1;21;23;6;19;20;10;18;12;2;25;14;21;5972508
21;5972508;7;13;4;11;9;8;24;17;15;16;5;22;26;3;1;21;23;6;19;20;10;18;12;2;25;14
7;13;4;11;9;8;24;17;15;16;5;22;6;3;1;21;23;26;19;20;10;18;12;2;25;14;21;5987323
21;5987323;7;13;4;11;9;8;24;17;15;16;5;22;6;3;1;21;23;26;19;20;10;18;12;2;25;14
7;13;4;11;22;8;24;17;15;16;5;9;6;3;1;21;23;26;19;20;10;18;12;2;25;14;21;5891332
21;5891332;7;13;4;11;22;8;24;17;15;16;5;9;6;3;1;21;23;26;19;20;10;18;12;2;25;14
7;13;4;11;22;8;6;17;15;16;5;9;24;3;1;21;23;26;19;20;10;18;12;2;25;14;21;5889979
21;5889979;7;13;4;11;22;8;6;17;15;16;5;9;24;3;1;21;23;26;19;20;10;18;12;2;25;14
7;13;4;11;22;8;6;17;15;16;5;24;9;3;1;21;23;26;19;20;10;18;12;2;25;14;21;5909177
21;5909177;7;13;4;11;22;8;6;17;15;16;5;24;9;3;1;21;23;26;19;20;10;18;12;2;25;14
7;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;23;26;19;20;10;18;12;2;25;14;21;5995397
21;5995397;7;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;23;26;19;20;10;18;12;2;25;14
26;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;23;7;19;20;10;18;12;2;25;14;21;5940893
21;5940893;26;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;23;7;19;20;10;18;12;2;25;14
26;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;25;23;21;5910115
22;5910115;26;13;4;9;22;8;6;17;15;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;25;23
26;13;4;9;22;8;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;25;23;22;5908095
22;5908095;26;13;4;9;22;8;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;25;23
26;13;25;9;22;8;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;4;23;22;5895992
22;5895992;26;13;25;9;22;8;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;18;12;2;4;23
26;13;25;9;22;18;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;8;12;2;4;23;22;5894272
22;5894272;26;13;25;9;22;18;6;15;17;16;5;24;11;3;1;21;14;7;19;20;10;8;12;2;4;23
26;13;10;9;22;18;6;15;17;16;5;24;11;3;1;21;14;7;19;20;25;8;12;2;4;23;22;5894956
22;5894956;26;13;10;9;22;18;6;15;17;16;5;24;11;3;1;21;14;7;19;20;25;8;12;2;4;23
26;13;10;9;22;18;6;15;17;5;16;24;11;3;1;21;14;7;19;20;25;8;12;2;4;23;22;5964094
22;5964094;26;13;10;9;22;18;6;15;17;5;16;24;11;3;1;21;14;7;19;20;25;8;12;2;4;23
26;13;10;9;22;18;8;15;17;5;16;24;11;3;1;21;14;7;19;20;25;6;12;2;4;23;22;5902148
22;5902148;26;13;10;9;22;18;8;15;17;5;16;24;11;3;1;21;14;7;19;20;25;6;12;2;4;23
26;7;10;9;22;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;12;2;4;23;22;5883602
22;5883602;26;7;10;9;22;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;12;2;4;23
26;7;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;22;2;4;23;22;5862290
22;5862290;26;7;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;22;2;4;23
26;23;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;22;2;4;7;22;5906266
22;5906266;26;23;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;25;6;22;2;4;7
26;23;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;4;6;22;2;25;7;22;5844785
22;5844785;26;23;10;9;12;18;8;15;17;5;16;24;11;3;1;21;14;13;19;20;4;6;22;2;25;7
26;23;10;9;13;18;8;15;17;5;16;24;11;3;1;21;14;12;19;20;4;6;22;2;25;7;22;5825910
22;5825910;26;23;10;9;13;18;8;15;17;5;16;24;11;3;1;21;14;12;19;20;4;6;22;2;25;7
26;24;10;9;13;18;8;15;17;5;16;23;11;3;1;21;14;12;19;20;4;6;22;2;25;7;22;5822606
22;5822606;26;24;10;9;13;18;8;15;17;5;16;23;11;3;1;21;14;12;19;20;4;6;22;2;25;7
26;24;10;9;13;18;8;15;17;22;16;23;11;3;1;21;14;12;19;20;4;6;5;2;25;7;22;6003344
22;5822606;26;24;10;9;13;18;8;15;17;5;16;23;11;3;1;21;14;12;19;20;4;6;22;2;25;7
26;24;10;9;13;23;8;15;17;5;16;18;11;3;1;21;14;12;19;20;4;6;22;2;25;7;22;5745262
22;5745262;26;24;10;9;13;23;8;15;17;5;16;18;11;3;1;21;14;12;19;20;4;6;22;2;25;7
26;24;10;9;13;23;8;15;17;5;21;18;11;3;1;16;14;12;19;20;4;6;22;2;25;7;22;5740835
22;5740835;26;24;10;9;13;23;8;15;17;5;21;18;11;3;1;16;14;12;19;20;4;6;22;2;25;7
26;24;10;9;13;23;4;15;17;5;21;18;11;3;1;16;14;12;19;20;8;6;22;2;25;7;22;5842000
22;5842000;26;24;10;9;13;23;4;15;17;5;21;18;11;3;1;16;14;12;19;20;8;6;22;2;25;7
26;24;10;9;13;23;4;15;17;5;21;18;11;3;1;16;14;6;19;20;8;12;22;2;25;7;22;5867682
22;5867682;26;24;10;9;13;23;4;15;17;5;21;18;11;3;1;16;14;6;19;20;8;12;22;2;25;7
26;24;10;16;13;23;4;15;17;5;21;18;11;3;1;9;14;6;19;20;8;12;22;2;25;7;22;5909963
22;5909963;26;24;10;16;13;23;4;15;17;5;21;18;11;3;1;9;14;6;19;20;8;12;22;2;25;7
26;24;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;6;19;20;8;12;11;2;25;7;22;5920548
22;5920548;26;24;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;6;19;20;8;12;11;2;25;7
26;19;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;6;24;20;8;12;11;2;25;7;22;5967485
23;5920548;26;24;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;6;19;20;8;12;11;2;25;7
26;24;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;8;19;20;6;12;11;2;25;7;23;5855115
23;5855115;26;24;10;16;13;23;4;15;17;5;21;18;22;3;1;9;14;8;19;20;6;12;11;2;25;7
26;24;10;16;13;23;4;15;5;17;21;18;22;3;1;9;14;8;19;20;6;12;11;2;25;7;23;5881335
23;5881335;26;24;10;16;13;23;4;15;5;17;21;18;22;3;1;9;14;8;19;20;6;12;11;2;25;7
26;24;10;16;13;23;4;15;5;17;21;18;22;3;14;9;1;8;19;20;6;12;11;2;25;7;23;5780296
23;5780296;26;24;10;16;13;23;4;15;5;17;21;18;22;3;14;9;1;8;19;20;6;12;11;2;25;7
26;24;10;16;13;23;4;15;3;17;21;18;22;5;14;9;1;8;19;20;6;12;11;2;25;7;23;5762341
23;5762341;26;24;10;16;13;23;4;15;3;17;21;18;22;5;14;9;1;8;19;20;6;12;11;2;25;7
26;24;10;16;13;23;4;15;3;11;21;18;22;5;14;9;1;8;19;20;6;12;17;2;25;7;23;5750936
23;5750936;26;24;10;16;13;23;4;15;3;11;21;18;22;5;14;9;1;8;19;20;6;12;17;2;25;7
26;24;10;16;13;23;4;15;3;11;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7;23;5752445
23;5752445;26;24;10;16;13;23;4;15;3;11;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7
26;24;10;16;11;23;4;15;3;13;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7;23;5759837
23;5759837;26;24;10;16;11;23;4;15;3;13;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7
26;24;10;13;11;23;4;15;3;16;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7;23;5757389
23;5757389;26;24;10;13;11;23;4;15;3;16;21;19;22;5;14;9;1;8;18;20;6;12;17;2;25;7
26;24;10;13;11;23;4;15;3;20;21;19;22;5;14;9;1;8;18;16;6;12;17;2;25;7;23;5719503
23;5719503;26;24;10;13;11;23;4;15;3;20;21;19;22;5;14;9;1;8;18;16;6;12;17;2;25;7
26;24;10;18;11;23;4;15;3;20;21;19;22;5;14;9;1;8;13;16;6;12;17;2;25;7;23;5796820
23;5796820;26;24;10;18;11;23;4;15;3;20;21;19;22;5;14;9;1;8;13;16;6;12;17;2;25;7
26;24;10;18;11;23;4;15;3;6;21;19;22;5;14;9;1;8;13;16;20;12;17;2;25;7;23;5839529
23;5839529;26;24;10;18;11;23;4;15;3;6;21;19;22;5;14;9;1;8;13;16;20;12;17;2;25;7
26;24;10;18;11;23;4;15;3;6;16;19;22;5;14;9;1;8;13;21;20;12;17;2;25;7;23;5870009
23;5870009;26;24;10;18;11;23;4;15;3;6;16;19;22;5;14;9;1;8;13;21;20;12;17;2;25;7
26;24;10;14;11;23;4;15;3;6;16;19;22;5;18;9;1;8;13;21;20;12;17;2;25;7;23;5864518
23;5864518;26;24;10;14;11;23;4;15;3;6;16;19;22;5;18;9;1;8;13;21;20;12;17;2;25;7
26;24;9;14;11;23;4;15;3;6;16;19;22;5;18;10;1;8;13;21;20;12;17;2;25;7;23;5951528
23;5951528;26;24;9;14;11;23;4;15;3;6;16;19;22;5;18;10;1;8;13;21;20;12;17;2;25;7
26;24;9;14;11;23;4;17;3;6;16;19;22;5;18;10;1;8;13;21;20;12;15;2;25;7;23;6032774
23;6032774;26;24;9;14;11;23;4;17;3;6;16;19;22;5;18;10;1;8;13;21;20;12;15;2;25;7
26;24;9;14;11;23;4;17;3;6;21;19;22;5;18;10;1;8;13;16;20;12;15;2;25;7;23;6003974
23;6003974;26;24;9;14;11;23;4;17;3;6;21;19;22;5;18;10;1;8;13;16;20;12;15;2;25;7
26;24;9;14;16;23;4;17;3;6;21;19;22;5;18;10;1;8;13;11;20;12;15;2;25;7;23;6008434
23;6008434;26;24;9;14;16;23;4;17;3;6;21;19;22;5;18;10;1;8;13;11;20;12;15;2;25;7
26;18;9;14;16;23;4;17;3;6;21;19;22;5;24;10;1;8;13;11;20;12;15;2;25;7;23;6011099
23;6011099;26;18;9;14;16;23;4;17;3;6;21;19;22;5;24;10;1;8;13;11;20;12;15;2;25;7
26;18;9;14;16;20;4;17;3;6;21;19;22;5;24;10;1;8;13;11;23;12;15;2;25;7;23;5908260
23;5908260;26;18;9;14;16;20;4;17;3;6;21;19;22;5;24;10;1;8;13;11;23;12;15;2;25;7
26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;1;8;13;11;23;12;15;2;25;6;23;5909139
24;5909139;26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;1;8;13;11;23;12;15;2;25;6
26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;1;8;11;13;23;12;15;2;25;6;24;5929910
24;5929910;26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;1;8;11;13;23;12;15;2;25;6
26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;15;8;11;13;23;12;1;2;25;6;24;5942286
24;5942286;26;18;9;14;16;20;4;17;3;7;21;19;22;5;24;10;15;8;11;13;23;12;1;2;25;6
26;1;9;14;16;20;4;17;3;7;21;19;22;5;24;10;15;8;11;13;23;12;18;2;25;6;24;5968604
24;5968604;26;1;9;14;16;20;4;17;3;7;21;19;22;5;24;10;15;8;11;13;23;12;18;2;25;6
26;1;9;14;16;20;4;18;3;7;21;19;22;5;24;10;15;8;11;13;23;12;17;2;25;6;24;5833603
24;5833603;26;1;9;14;16;20;4;18;3;7;21;19;22;5;24;10;15;8;11;13;23;12;17;2;25;6
26;1;18;14;16;20;4;9;3;7;21;19;22;5;24;10;15;8;11;13;23;12;17;2;25;6;24;5817571
24;5817571;26;1;18;14;16;20;4;9;3;7;21;19;22;5;24;10;15;8;11;13;23;12;17;2;25;6
26;1;18;14;16;20;4;9;23;7;21;19;22;5;24;10;15;8;11;13;3;12;17;2;25;6;24;5832566
24;5832566;26;1;18;14;16;20;4;9;23;7;21;19;22;5;24;10;15;8;11;13;3;12;17;2;25;6
26;1;18;14;9;20;4;16;23;7;21;19;22;5;24;10;15;8;11;13;3;12;17;2;25;6;24;5906584
24;5906584;26;1;18;14;9;20;4;16;23;7;21;19;22;5;24;10;15;8;11;13;3;12;17;2;25;6
26;1;18;14;9;20;4;16;23;7;21;19;22;5;24;10;25;8;11;13;3;12;17;2;15;6;24;5927350
24;5927350;26;1;18;14;9;20;4;16;23;7;21;19;22;5;24;10;25;8;11;13;3;12;17;2;15;6
26;1;18;14;9;20;4;16;23;7;24;19;22;5;21;10;25;8;11;13;3;12;17;2;15;6;24;5955786
24;5955786;26;1;18;14;9;20;4;16;23;7;24;19;22;5;21;10;25;8;11;13;3;12;17;2;15;6
26;1;18;14;9;20;4;16;22;7;24;19;23;5;21;10;25;8;11;13;3;12;17;2;15;6;24;5971056
24;5971056;26;1;18;14;9;20;4;16;22;7;24;19;23;5;21;10;25;8;11;13;3;12;17;2;15;6
26;1;18;14;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;17;2;15;19;24;6000460
24;6000460;26;1;18;14;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;17;2;15;19
26;1;18;17;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;15;19;24;6094605
24;6094605;26;1;18;17;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;15;19
15;1;18;17;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;26;19;24;6106508
24;6106508;15;1;18;17;9;20;4;16;22;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;26;19
15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;26;19;24;6040337
24;6040337;15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;10;25;8;11;13;3;12;14;2;26;19
15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;10;3;8;11;13;25;12;14;2;26;19;24;6011990
24;6011990;15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;10;3;8;11;13;25;12;14;2;26;19
15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;14;3;8;11;13;25;12;10;2;26;19;24;5799152
24;5799152;15;1;22;17;9;20;4;16;18;7;24;6;23;5;21;14;3;8;11;13;25;12;10;2;26;19
15;1;22;17;9;26;4;16;18;7;24;6;23;5;21;14;3;8;11;13;25;12;10;2;20;19;24;5779245
24;5779245;15;1;22;17;9;26;4;16;18;7;24;6;23;5;21;14;3;8;11;13;25;12;10;2;20;19
15;1;22;17;9;26;4;16;18;7;24;6;23;5;21;8;3;14;11;13;25;12;10;2;20;19;24;5816060
24;5816060;15;1;22;17;9;26;4;16;18;7;24;6;23;5;21;8;3;14;11;13;25;12;10;2;20;19
15;1;22;17;9;26;4;16;18;7;21;6;23;5;24;8;3;14;11;13;25;12;10;2;20;19;24;5791288
24;5791288;15;1;22;17;9;26;4;16;18;7;21;6;23;5;24;8;3;14;11;13;25;12;10;2;20;19
15;1;6;17;9;26;4;16;18;7;21;22;23;5;24;8;3;14;11;13;25;12;10;2;20;19;24;5799304
25;5799304;15;1;6;17;9;26;4;16;18;7;21;22;23;5;24;8;3;14;11;13;25;12;10;2;20;19
15;1;6;17;9;26;4;3;18;7;21;22;23;5;24;8;16;14;11;13;25;12;10;2;20;19;25;5800096
25;5800096;15;1;6;17;9;26;4;3;18;7;21;22;23;5;24;8;16;14;11;13;25;12;10;2;20;19
15;1;6;17;9;26;3;4;18;7;21;22;23;5;24;8;16;14;11;13;25;12;10;2;20;19;25;5842481
25;5842481;15;1;6;17;9;26;3;4;18;7;21;22;23;5;24;8;16;14;11;13;25;12;10;2;20;19
15;1;6;17;9;26;3;4;18;7;21;22;23;20;24;8;16;14;11;13;25;12;10;2;5;19;25;5989271
25;5989271;15;1;6;17;9;26;3;4;18;7;21;22;23;20;24;8;16;14;11;13;25;12;10;2;5;19
15;1;6;17;9;11;3;4;18;7;21;22;23;20;24;8;16;14;26;13;25;12;10;2;5;19;25;5994725
25;5994725;15;1;6;17;9;11;3;4;18;7;21;22;23;20;24;8;16;14;26;13;25;12;10;2;5;19
15;1;6;17;9;8;3;4;18;7;21;22;23;20;24;11;16;14;26;13;25;12;10;2;5;19;25;5991447
25;5991447;15;1;6;17;9;8;3;4;18;7;21;22;23;20;24;11;16;14;26;13;25;12;10;2;5;19
15;1;6;17;9;8;3;4;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;19;25;6038515
25;6038515;15;1;6;17;9;8;3;4;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;19
15;1;6;17;9;3;8;4;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;19;25;6038515
25;6038515;15;1;6;17;9;3;8;4;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;19
15;1;6;17;9;3;8;19;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;4;25;5996202
25;5996202;15;1;6;17;9;3;8;19;18;7;21;22;23;20;24;11;16;13;26;14;25;12;10;2;5;4
15;1;6;17;9;3;8;19;18;7;21;22;23;12;24;11;16;13;26;14;25;20;10;2;5;4;25;6027375
25;6027375;15;1;6;17;9;3;8;19;18;7;21;22;23;12;24;11;16;13;26;14;25;20;10;2;5;4
15;13;6;17;9;3;8;19;18;7;21;22;23;12;24;11;16;1;26;14;25;20;10;2;5;4;25;5999632
25;5999632;15;13;6;17;9;3;8;19;18;7;21;22;23;12;24;11;16;1;26;14;25;20;10;2;5;4
16;13;6;17;9;3;8;19;18;7;21;22;23;12;24;11;15;1;26;14;25;20;10;2;5;4;25;5965281
25;5965281;16;13;6;17;9;3;8;19;18;7;21;22;23;12;24;11;15;1;26;14;25;20;10;2;5;4
16;13;6;17;9;3;8;19;18;7;21;22;14;12;24;11;15;1;26;23;25;20;10;2;5;4;25;5889469
25;5889469;16;13;6;17;9;3;8;19;18;7;21;22;14;12;24;11;15;1;26;23;25;20;10;2;5;4
16;13;6;17;9;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;2;5;4;25;5943259
25;5943259;16;13;6;17;9;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;2;5;4
16;13;6;17;2;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;9;5;4;25;5938731
25;5938731;16;13;6;17;2;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;9;5;4
16;17;6;13;2;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;9;5;4;25;5952560
25;5952560;16;17;6;13;2;3;8;10;18;7;21;22;14;12;24;11;15;1;26;23;25;20;19;9;5;4
16;17;6;13;2;3;8;10;18;9;21;22;14;12;24;11;15;1;26;23;25;20;19;7;5;4;25;5920148
25;5920148;16;17;6;13;2;3;8;10;18;9;21;22;14;12;24;11;15;1;26;23;25;20;19;7;5;4
16;17;6;13;2;3;8;10;18;5;21;22;14;12;24;11;15;1;26;23;25;20;19;7;9;4;25;5908420
25;5908420;16;17;6;13;2;3;8;10;18;5;21;22;14;12;24;11;15;1;26;23;25;20;19;7;9;4
16;22;6;13;2;3;8;10;18;5;21;17;14;12;24;11;15;1;26;23;25;20;19;7;9;4;25;5909746
