"X1";"X5932184";"X22";"X23";"X19";"X5";"X21";"X12";"X17";"X9";"X3";"X1.1";"X14";"X26";"X8";"X20";"X18";"X25";"X11";"X7";"X6";"X4";"X24";"X2";"X15";"X16";"X10";"X13"
48;6041920;5;10;22;1;17;7;21;2;12;23;8;6;9;13;19;24;16;20;15;14;3;4;11;26;18;25
5;10;22;1;17;7;21;2;12;23;8;6;9;13;19;24;16;11;15;14;3;4;20;26;18;25;48;6161394
48;6041920;5;10;22;1;17;7;21;2;12;23;8;6;9;13;19;24;16;20;15;14;3;4;11;26;18;25
5;23;22;1;17;7;21;2;12;10;8;6;9;13;19;24;16;20;15;14;3;4;11;26;18;25;48;6051363
48;6051363;5;23;22;1;17;7;21;2;12;10;8;6;9;13;19;24;16;20;15;14;3;4;11;26;18;25
5;23;22;1;17;7;21;2;12;10;8;6;9;13;24;19;16;20;15;14;3;4;11;26;18;25;48;6000587
49;6000587;5;23;22;1;17;7;21;2;12;10;8;6;9;13;24;19;16;20;15;14;3;4;11;26;18;25
5;23;22;1;11;7;21;2;12;10;8;6;9;13;24;19;16;20;15;14;3;4;17;26;18;25;49;5988838
49;5988838;5;23;22;1;11;7;21;2;12;10;8;6;9;13;24;19;16;20;15;14;3;4;17;26;18;25
5;23;22;1;11;7;21;2;12;10;8;6;9;13;26;19;16;20;15;14;3;4;17;24;18;25;49;5986277
49;5986277;5;23;22;1;11;7;21;2;12;10;8;6;9;13;26;19;16;20;15;14;3;4;17;24;18;25
5;23;22;1;11;18;21;2;12;10;8;6;9;13;26;19;16;20;15;14;3;4;17;24;7;25;49;5969302
49;5969302;5;23;22;1;11;18;21;2;12;10;8;6;9;13;26;19;16;20;15;14;3;4;17;24;7;25
5;23;22;1;11;18;21;2;12;24;8;6;9;13;26;19;16;20;15;14;3;4;17;10;7;25;49;5974949
49;5974949;5;23;22;1;11;18;21;2;12;24;8;6;9;13;26;19;16;20;15;14;3;4;17;10;7;25
5;23;22;1;11;18;21;2;6;24;8;12;9;13;26;19;16;20;15;14;3;4;17;10;7;25;49;5978052
49;5978052;5;23;22;1;11;18;21;2;6;24;8;12;9;13;26;19;16;20;15;14;3;4;17;10;7;25
5;23;16;1;11;18;21;2;6;24;8;12;9;13;26;19;22;20;15;14;3;4;17;10;7;25;49;5965721
49;5965721;5;23;16;1;11;18;21;2;6;24;8;12;9;13;26;19;22;20;15;14;3;4;17;10;7;25
5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;22;20;15;14;3;4;17;10;7;25;49;5979720
49;5979720;5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;22;20;15;14;3;4;17;10;7;25
5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;22;20;25;14;3;4;17;10;7;15;49;6025405
49;6025405;5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;22;20;25;14;3;4;17;10;7;15
5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;4;20;25;14;3;22;17;10;7;15;49;5944104
49;5944104;5;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;4;20;25;14;3;22;17;10;7;15
4;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;5;20;25;14;3;22;17;10;7;15;49;5849117
49;5849117;4;23;16;1;11;18;21;12;6;24;8;2;9;13;26;19;5;20;25;14;3;22;17;10;7;15
4;5;16;1;11;18;21;12;6;24;8;2;9;13;26;19;23;20;25;14;3;22;17;10;7;15;49;5936937
49;5936937;4;5;16;1;11;18;21;12;6;24;8;2;9;13;26;19;23;20;25;14;3;22;17;10;7;15
4;5;16;1;11;18;21;12;6;24;8;20;9;13;26;19;23;2;25;14;3;22;17;10;7;15;49;5945638
49;5945638;4;5;16;1;11;18;21;12;6;24;8;20;9;13;26;19;23;2;25;14;3;22;17;10;7;15
4;5;16;1;11;18;21;12;6;24;26;20;9;13;8;19;23;2;25;14;3;22;17;10;7;15;49;5997375
49;5997375;4;5;16;1;11;18;21;12;6;24;26;20;9;13;8;19;23;2;25;14;3;22;17;10;7;15
4;5;16;1;11;18;21;12;6;24;26;20;9;13;15;19;23;2;25;14;3;22;17;10;7;8;49;5937864
49;5937864;4;5;16;1;11;18;21;12;6;24;26;20;9;13;15;19;23;2;25;14;3;22;17;10;7;8
4;26;16;1;11;18;21;12;6;24;5;20;9;13;15;19;23;2;25;14;3;22;17;10;7;8;49;5868203
49;5868203;4;26;16;1;11;18;21;12;6;24;5;20;9;13;15;19;23;2;25;14;3;22;17;10;7;8
4;26;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;25;14;1;22;17;10;7;8;49;5871219
49;5871219;4;26;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;25;14;1;22;17;10;7;8
25;26;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;4;14;1;22;17;10;7;8;49;5754060
49;5754060;25;26;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;4;14;1;22;17;10;7;8
25;4;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;26;14;1;22;17;10;7;8;49;5794104
49;5794104;25;4;16;3;11;18;21;12;6;24;5;20;9;13;15;19;23;2;26;14;1;22;17;10;7;8
25;4;16;3;11;18;21;22;6;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;7;8;49;5841873
49;5841873;25;4;16;3;11;18;21;22;6;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;7;8
25;4;16;3;11;6;21;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;7;8;49;5820675
50;5820675;25;4;16;3;11;6;21;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;7;8
25;4;16;7;11;6;21;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;3;8;50;5885746
50;5885746;25;4;16;7;11;6;21;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;3;8
25;4;16;7;11;6;3;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;21;8;50;5946704
50;5946704;25;4;16;7;11;6;3;22;18;24;5;20;9;13;15;19;23;2;26;14;1;12;17;10;21;8
25;4;16;7;11;15;3;22;18;24;5;20;9;13;6;19;23;2;26;14;1;12;17;10;21;8;50;5937178
50;5937178;25;4;16;7;11;15;3;22;18;24;5;20;9;13;6;19;23;2;26;14;1;12;17;10;21;8
25;4;16;7;11;15;3;22;18;24;5;20;12;13;6;19;23;2;26;14;1;9;17;10;21;8;50;6010054
50;6010054;25;4;16;7;11;15;3;22;18;24;5;20;12;13;6;19;23;2;26;14;1;9;17;10;21;8
25;4;16;7;11;15;2;22;18;24;5;20;12;13;6;19;23;3;26;14;1;9;17;10;21;8;50;5957186
50;5957186;25;4;16;7;11;15;2;22;18;24;5;20;12;13;6;19;23;3;26;14;1;9;17;10;21;8
25;4;16;7;11;15;2;22;18;24;5;20;12;13;17;19;23;3;26;14;1;9;6;10;21;8;50;5962398
50;5962398;25;4;16;7;11;15;2;22;18;24;5;20;12;13;17;19;23;3;26;14;1;9;6;10;21;8
25;4;16;7;11;15;2;22;18;24;5;10;12;13;17;19;23;3;26;14;1;9;6;20;21;8;50;6035321
50;6035321;25;4;16;7;11;15;2;22;18;24;5;10;12;13;17;19;23;3;26;14;1;9;6;20;21;8
25;4;16;7;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;20;21;8;50;6000176
50;6000176;25;4;16;7;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;20;21;8
25;4;20;7;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;16;21;8;50;6002554
50;6002554;25;4;20;7;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;16;21;8
25;4;7;20;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;16;21;8;50;5987786
50;5987786;25;4;7;20;11;15;2;22;18;24;5;10;26;13;17;19;23;3;12;14;1;9;6;16;21;8
25;4;7;20;11;15;13;22;18;24;5;10;26;2;17;19;23;3;12;14;1;9;6;16;21;8;50;5980042
50;5980042;25;4;7;20;11;15;13;22;18;24;5;10;26;2;17;19;23;3;12;14;1;9;6;16;21;8
25;4;7;26;11;15;13;22;18;24;5;10;20;2;17;19;23;3;12;14;1;9;6;16;21;8;50;5950175
50;5950175;25;4;7;26;11;15;13;22;18;24;5;10;20;2;17;19;23;3;12;14;1;9;6;16;21;8
25;4;7;26;11;15;13;22;18;24;5;10;20;2;17;19;8;3;12;14;1;9;6;16;21;23;50;5884918
50;5884918;25;4;7;26;11;15;13;22;18;24;5;10;20;2;17;19;8;3;12;14;1;9;6;16;21;23
25;4;7;26;11;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;6;16;21;23;50;5906687
50;5906687;25;4;7;26;11;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;6;16;21;23
25;4;6;26;11;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;7;16;21;23;50;5911940
50;5911940;25;4;6;26;11;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;7;16;21;23
25;4;6;26;16;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;7;11;21;23;50;5912787
50;5912787;25;4;6;26;16;15;5;22;18;24;13;10;20;2;17;19;8;3;12;14;1;9;7;11;21;23
25;4;10;26;16;15;5;22;18;24;13;6;20;2;17;19;8;3;12;14;1;9;7;11;21;23;50;5902322
50;5902322;25;4;10;26;16;15;5;22;18;24;13;6;20;2;17;19;8;3;12;14;1;9;7;11;21;23
25;4;10;5;16;15;26;22;18;24;13;6;20;2;17;19;8;3;12;14;1;9;7;11;21;23;50;6097656
50;5902322;25;4;10;26;16;15;5;22;18;24;13;6;20;2;17;19;8;3;12;14;1;9;7;11;21;23
25;4;10;26;16;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;21;23;50;5914324
50;5914324;25;4;10;26;16;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;21;23
16;4;10;26;25;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;21;23;50;5913909
51;5913909;16;4;10;26;25;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;21;23
16;4;10;26;25;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;23;21;51;5913909
51;5913909;16;4;10;26;25;15;5;19;18;24;13;6;20;2;17;22;8;3;12;14;1;9;7;11;23;21
16;4;10;8;25;15;5;19;18;24;13;6;20;2;17;22;26;3;12;14;1;9;7;11;23;21;51;5914211
51;5914211;16;4;10;8;25;15;5;19;18;24;13;6;20;2;17;22;26;3;12;14;1;9;7;11;23;21
16;4;18;8;25;15;5;19;10;24;13;6;20;2;17;22;26;3;12;14;1;9;7;11;23;21;51;5906390
51;5906390;16;4;18;8;25;15;5;19;10;24;13;6;20;2;17;22;26;3;12;14;1;9;7;11;23;21
16;4;18;8;25;15;5;19;10;24;9;6;20;2;17;22;26;3;12;14;1;13;7;11;23;21;51;5829162
51;5829162;16;4;18;8;25;15;5;19;10;24;9;6;20;2;17;22;26;3;12;14;1;13;7;11;23;21
16;4;18;8;25;15;21;19;10;24;9;6;20;2;17;22;26;3;12;14;1;13;7;11;23;5;51;5830777
51;5830777;16;4;18;8;25;15;21;19;10;24;9;6;20;2;17;22;26;3;12;14;1;13;7;11;23;5
16;4;18;8;12;15;21;19;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5;51;5856189
51;5856189;16;4;18;8;12;15;21;19;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5
16;4;18;8;19;15;21;12;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5;51;5832654
51;5832654;16;4;18;8;19;15;21;12;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5
16;4;18;8;21;15;19;12;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5;51;5911603
51;5911603;16;4;18;8;21;15;19;12;10;24;9;6;20;2;17;22;26;3;25;14;1;13;7;11;23;5
16;4;14;8;21;15;19;12;10;24;9;6;20;2;17;22;26;3;25;18;1;13;7;11;23;5;51;5903973
51;5903973;16;4;14;8;21;15;19;12;10;24;9;6;20;2;17;22;26;3;25;18;1;13;7;11;23;5
16;4;14;8;21;2;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;13;7;11;23;5;51;5956665
51;5956665;16;4;14;8;21;2;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;13;7;11;23;5
16;4;14;8;13;2;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;23;5;51;5992652
51;5992652;16;4;14;8;13;2;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;23;5
16;4;14;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;2;5;51;5978224
51;5978224;16;4;14;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;2;5
16;4;14;8;13;23;19;12;10;24;9;6;26;15;17;22;20;3;25;18;1;21;7;11;2;5;51;6032932
51;5978224;16;4;14;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;2;5
16;4;5;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;2;14;51;5958080
51;5958080;16;4;5;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;18;1;21;7;11;2;14
16;4;18;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;5;1;21;7;11;2;14;51;6016249
51;6016249;16;4;18;8;13;23;19;12;10;24;9;6;20;15;17;22;26;3;25;5;1;21;7;11;2;14
16;4;18;8;13;23;19;12;10;24;9;21;20;15;17;22;26;3;25;5;1;6;7;11;2;14;51;5992123
51;5992123;16;4;18;8;13;23;19;12;10;24;9;21;20;15;17;22;26;3;25;5;1;6;7;11;2;14
16;4;18;8;13;23;19;2;10;24;9;21;20;15;17;22;26;3;25;5;1;6;7;11;12;14;51;5993856
51;5993856;16;4;18;8;13;23;19;2;10;24;9;21;20;15;17;22;26;3;25;5;1;6;7;11;12;14
16;4;18;8;13;23;26;2;10;24;9;21;20;15;17;22;19;3;25;5;1;6;7;11;12;14;51;5981469
51;5981469;16;4;18;8;13;23;26;2;10;24;9;21;20;15;17;22;19;3;25;5;1;6;7;11;12;14
16;4;18;8;13;23;26;9;10;24;2;21;20;15;17;22;19;3;25;5;1;6;7;11;12;14;51;6018923
51;6018923;16;4;18;8;13;23;26;9;10;24;2;21;20;15;17;22;19;3;25;5;1;6;7;11;12;14
20;4;18;8;13;23;26;9;10;24;2;21;16;15;17;22;19;3;25;5;1;6;7;11;12;14;51;6078219
52;6018923;16;4;18;8;13;23;26;9;10;24;2;21;20;15;17;22;19;3;25;5;1;6;7;11;12;14
12;4;18;8;13;23;26;9;10;24;2;21;20;15;17;22;19;3;25;5;1;6;7;11;16;14;52;6076896
52;6076896;12;4;18;8;13;23;26;9;10;24;2;21;20;15;17;22;19;3;25;5;1;6;7;11;16;14
12;4;18;8;13;23;26;9;10;24;2;21;20;15;19;22;17;3;25;5;1;6;7;11;16;14;52;6143186
52;6143186;12;4;18;8;13;23;26;9;10;24;2;21;20;15;19;22;17;3;25;5;1;6;7;11;16;14
12;2;18;8;13;23;26;9;10;24;4;21;20;15;19;22;17;3;25;5;1;6;7;11;16;14;52;6145546
52;6145546;12;2;18;8;13;23;26;9;10;24;4;21;20;15;19;22;17;3;25;5;1;6;7;11;16;14
12;2;18;8;13;23;26;9;10;24;4;21;20;15;19;5;17;3;25;22;1;6;7;11;16;14;52;5927250
52;5927250;12;2;18;8;13;23;26;9;10;24;4;21;20;15;19;5;17;3;25;22;1;6;7;11;16;14
12;2;18;8;13;23;26;9;10;25;4;21;20;15;19;5;17;3;24;22;1;6;7;11;16;14;52;5926782
52;5926782;12;2;18;8;13;23;26;9;10;25;4;21;20;15;19;5;17;3;24;22;1;6;7;11;16;14
26;2;18;8;13;23;12;9;10;25;4;21;20;15;19;5;17;3;24;22;1;6;7;11;16;14;52;5915593
52;5915593;26;2;18;8;13;23;12;9;10;25;4;21;20;15;19;5;17;3;24;22;1;6;7;11;16;14
26;2;18;8;6;23;12;9;10;25;4;21;20;15;19;5;17;3;24;22;1;13;7;11;16;14;52;5912979
52;5912979;26;2;18;8;6;23;12;9;10;25;4;21;20;15;19;5;17;3;24;22;1;13;7;11;16;14
26;2;18;8;6;4;12;9;10;25;23;21;20;15;19;5;17;3;24;22;1;13;7;11;16;14;52;6010469
52;6010469;26;2;18;8;6;4;12;9;10;25;23;21;20;15;19;5;17;3;24;22;1;13;7;11;16;14
26;2;18;8;6;4;12;9;10;25;23;21;20;15;19;5;17;7;24;22;1;13;3;11;16;14;52;6140177
52;6140177;26;2;18;8;6;4;12;9;10;25;23;21;20;15;19;5;17;7;24;22;1;13;3;11;16;14
26;9;18;8;6;4;12;2;10;25;23;21;20;15;19;5;17;7;24;22;1;13;3;11;16;14;52;6085071
52;6085071;26;9;18;8;6;4;12;2;10;25;23;21;20;15;19;5;17;7;24;22;1;13;3;11;16;14
26;9;18;8;6;4;12;24;10;25;23;21;20;15;19;5;17;7;2;22;1;13;3;11;16;14;52;6079402
52;6079402;26;9;18;8;6;4;12;24;10;25;23;21;20;15;19;5;17;7;2;22;1;13;3;11;16;14
26;6;18;8;9;4;12;24;10;25;23;21;20;15;19;5;17;7;2;22;1;13;3;11;16;14;52;6105436
52;6105436;26;6;18;8;9;4;12;24;10;25;23;21;20;15;19;5;17;7;2;22;1;13;3;11;16;14
26;6;18;8;9;4;12;24;10;25;23;21;11;15;19;5;17;7;2;22;1;13;3;20;16;14;52;6212044
52;6212044;26;6;18;8;9;4;12;24;10;25;23;21;11;15;19;5;17;7;2;22;1;13;3;20;16;14
8;6;18;26;9;4;12;24;10;25;23;21;11;15;19;5;17;7;2;22;1;13;3;20;16;14;52;6146337
52;6146337;8;6;18;26;9;4;12;24;10;25;23;21;11;15;19;5;17;7;2;22;1;13;3;20;16;14
8;6;18;26;9;4;12;5;10;25;23;21;11;15;19;24;17;7;2;22;1;13;3;20;16;14;52;6129401
52;6129401;8;6;18;26;9;4;12;5;10;25;23;21;11;15;19;24;17;7;2;22;1;13;3;20;16;14
8;6;18;26;9;4;12;5;10;3;23;21;11;15;19;24;17;7;2;22;1;13;25;20;16;14;52;6020485
52;6020485;8;6;18;26;9;4;12;5;10;3;23;21;11;15;19;24;17;7;2;22;1;13;25;20;16;14
8;3;18;26;9;4;12;5;10;6;23;21;11;15;19;24;17;7;2;22;1;13;25;20;16;14;52;6081987
52;6081987;8;3;18;26;9;4;12;5;10;6;23;21;11;15;19;24;17;7;2;22;1;13;25;20;16;14
8;3;18;26;13;4;12;5;10;6;23;21;11;15;19;24;17;7;2;22;1;9;25;20;16;14;52;6079211
52;6079211;8;3;18;26;13;4;12;5;10;6;23;21;11;15;19;24;17;7;2;22;1;9;25;20;16;14
8;3;18;26;13;4;12;5;10;6;23;21;11;15;17;24;19;7;2;22;1;9;25;20;16;14;52;5998926
52;5998926;8;3;18;26;13;4;12;5;10;6;23;21;11;15;17;24;19;7;2;22;1;9;25;20;16;14
8;3;18;26;13;4;12;5;19;6;23;21;11;15;17;24;10;7;2;22;1;9;25;20;16;14;52;6019482
53;6019482;8;3;18;26;13;4;12;5;19;6;23;21;11;15;17;24;10;7;2;22;1;9;25;20;16;14
8;3;18;26;13;4;12;5;19;6;23;21;11;25;17;24;10;7;2;22;1;9;15;20;16;14;53;6060706
53;6060706;8;3;18;26;13;4;12;5;19;6;23;21;11;25;17;24;10;7;2;22;1;9;15;20;16;14
8;3;18;26;13;4;12;5;19;6;23;21;11;10;17;24;25;7;2;22;1;9;15;20;16;14;53;6063340
53;6063340;8;3;18;26;13;4;12;5;19;6;23;21;11;10;17;24;25;7;2;22;1;9;15;20;16;14
23;3;18;26;13;4;12;5;19;6;8;21;11;10;17;24;25;7;2;22;1;9;15;20;16;14;53;6016280
53;6016280;23;3;18;26;13;4;12;5;19;6;8;21;11;10;17;24;25;7;2;22;1;9;15;20;16;14
23;3;18;26;13;4;12;25;19;6;8;21;11;10;17;24;5;7;2;22;1;9;15;20;16;14;53;5975507
53;5975507;23;3;18;26;13;4;12;25;19;6;8;21;11;10;17;24;5;7;2;22;1;9;15;20;16;14
23;3;18;26;13;4;12;25;19;6;8;21;2;10;17;24;5;7;11;22;1;9;15;20;16;14;53;5967490
53;5967490;23;3;18;26;13;4;12;25;19;6;8;21;2;10;17;24;5;7;11;22;1;9;15;20;16;14
23;3;18;26;13;4;12;11;19;6;8;21;2;10;17;24;5;7;25;22;1;9;15;20;16;14;53;5971688
53;5971688;23;3;18;26;13;4;12;11;19;6;8;21;2;10;17;24;5;7;25;22;1;9;15;20;16;14
23;3;18;26;13;4;12;11;1;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;14;53;6042178
53;6042178;23;3;18;26;13;4;12;11;1;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;14
23;3;18;26;13;4;12;11;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1;53;5997310
53;5997310;23;3;18;26;13;4;12;11;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1
23;3;18;13;26;4;12;11;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1;53;5997290
53;5997290;23;3;18;13;26;4;12;11;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1
23;11;18;13;26;4;12;3;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1;53;5958323
53;5958323;23;11;18;13;26;4;12;3;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1
23;11;18;13;26;4;12;3;14;6;8;21;2;10;17;24;5;7;25;22;19;1;15;20;16;9;53;6052348
53;5958323;23;11;18;13;26;4;12;3;14;6;8;21;2;10;17;24;5;7;25;22;19;9;15;20;16;1
23;11;18;13;26;4;12;3;14;6;8;21;22;10;17;24;5;7;25;2;19;9;15;20;16;1;53;5963015
53;5963015;23;11;18;13;26;4;12;3;14;6;8;21;22;10;17;24;5;7;25;2;19;9;15;20;16;1
23;11;18;13;26;4;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1;53;5963954
53;5963954;23;11;18;13;26;4;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1
23;11;18;13;4;26;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1;53;5897684
53;5897684;23;11;18;13;4;26;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1
23;11;18;26;4;13;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1;53;5913718
53;5913718;23;11;18;26;4;13;12;3;14;6;8;21;22;10;25;24;5;7;17;2;19;9;15;20;16;1
23;22;18;26;4;13;12;3;14;6;8;21;11;10;25;24;5;7;17;2;19;9;15;20;16;1;53;5910339
53;5910339;23;22;18;26;4;13;12;3;14;6;8;21;11;10;25;24;5;7;17;2;19;9;15;20;16;1
23;22;7;26;4;13;12;3;14;6;8;21;11;10;25;24;5;18;17;2;19;9;15;20;16;1;53;5858086
53;5858086;23;22;7;26;4;13;12;3;14;6;8;21;11;10;25;24;5;18;17;2;19;9;15;20;16;1
23;22;7;24;4;13;12;3;14;6;8;21;11;10;25;26;5;18;17;2;19;9;15;20;16;1;53;5847597
53;5847597;23;22;7;24;4;13;12;3;14;6;8;21;11;10;25;26;5;18;17;2;19;9;15;20;16;1
23;22;9;24;4;13;12;3;14;6;8;21;11;10;25;26;5;18;17;2;19;7;15;20;16;1;53;5826282
53;5826282;23;22;9;24;4;13;12;3;14;6;8;21;11;10;25;26;5;18;17;2;19;7;15;20;16;1
23;22;9;24;4;13;12;3;14;6;8;11;21;10;25;26;5;18;17;2;19;7;15;20;16;1;53;5824353
54;5824353;23;22;9;24;4;13;12;3;14;6;8;11;21;10;25;26;5;18;17;2;19;7;15;20;16;1
23;22;9;24;4;13;12;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;16;1;54;5841437
54;5841437;23;22;9;24;4;13;12;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;16;1
23;12;9;24;4;13;22;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;16;1;54;5820564
54;5820564;23;12;9;24;4;13;22;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;16;1
23;12;9;24;4;16;22;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;13;1;54;5811969
54;5811969;23;12;9;24;4;16;22;3;14;6;8;11;21;10;25;26;5;18;17;2;19;20;15;7;13;1
25;12;9;24;4;16;22;3;14;6;8;11;21;10;23;26;5;18;17;2;19;20;15;7;13;1;54;5811972
54;5811972;25;12;9;24;4;16;22;3;14;6;8;11;21;10;23;26;5;18;17;2;19;20;15;7;13;1
25;12;26;24;4;16;22;3;14;6;8;11;21;10;23;9;5;18;17;2;19;20;15;7;13;1;54;5819358
54;5819358;25;12;26;24;4;16;22;3;14;6;8;11;21;10;23;9;5;18;17;2;19;20;15;7;13;1
25;9;26;24;4;16;22;3;14;6;8;11;21;10;23;12;5;18;17;2;19;20;15;7;13;1;54;5826998
54;5826998;25;9;26;24;4;16;22;3;14;6;8;11;21;10;23;12;5;18;17;2;19;20;15;7;13;1
25;9;26;24;4;16;22;3;14;6;8;2;21;10;23;12;5;18;17;11;19;20;15;7;13;1;54;5826147
54;5826147;25;9;26;24;4;16;22;3;14;6;8;2;21;10;23;12;5;18;17;11;19;20;15;7;13;1
25;9;26;24;4;16;22;3;14;6;8;2;21;13;23;12;5;18;17;11;19;20;15;7;10;1;54;5811178
54;5811178;25;9;26;24;4;16;22;3;14;6;8;2;21;13;23;12;5;18;17;11;19;20;15;7;10;1
25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;5;18;17;11;19;20;15;7;10;1;54;5813618
54;5813618;25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;5;18;17;11;19;20;15;7;10;1
25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;1;18;17;11;19;20;15;7;10;5;54;5852046
54;5852046;25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;1;18;17;11;19;20;15;7;10;5
25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;10;18;17;11;19;20;15;7;1;5;54;5884521
54;5884521;25;9;26;24;4;16;22;3;14;6;23;2;21;13;8;12;10;18;17;11;19;20;15;7;1;5
25;9;26;24;4;16;22;3;14;6;19;2;21;13;8;12;10;18;17;11;23;20;15;7;1;5;54;5824138
54;5824138;25;9;26;24;4;16;22;3;14;6;19;2;21;13;8;12;10;18;17;11;23;20;15;7;1;5
25;9;26;24;10;16;22;3;14;6;19;2;21;13;8;12;4;18;17;11;23;20;15;7;1;5;54;5865545
54;5865545;25;9;26;24;10;16;22;3;14;6;19;2;21;13;8;12;4;18;17;11;23;20;15;7;1;5
25;9;26;24;10;16;22;3;14;6;19;2;21;13;5;12;4;18;17;11;23;20;15;7;1;8;54;5894779
54;5894779;25;9;26;24;10;16;22;3;14;6;19;2;21;13;5;12;4;18;17;11;23;20;15;7;1;8
25;9;26;24;10;16;22;20;14;6;19;2;21;13;5;12;4;18;17;11;23;3;15;7;1;8;54;5812097
54;5812097;25;9;26;24;10;16;22;20;14;6;19;2;21;13;5;12;4;18;17;11;23;3;15;7;1;8
25;9;26;24;10;14;22;20;16;6;19;2;21;13;5;12;4;18;17;11;23;3;15;7;1;8;54;5868616
54;5868616;25;9;26;24;10;14;22;20;16;6;19;2;21;13;5;12;4;18;17;11;23;3;15;7;1;8
