"X1";"X6075031";"X8";"X9";"X7";"X16";"X14";"X11";"X10";"X1.1";"X26";"X12";"X24";"X13";"X15";"X2";"X5";"X19";"X18";"X23";"X17";"X6";"X25";"X3";"X4";"X21";"X22";"X20"
53;5817609;26;24;6;25;8;1;19;16;5;11;7;3;13;12;20;23;9;14;17;21;10;18;2;22;4;15
26;24;6;25;8;1;19;16;5;11;7;3;13;12;20;23;9;14;17;21;10;4;2;22;18;15;53;5847772
53;5847772;26;24;6;25;8;1;19;16;5;11;7;3;13;12;20;23;9;14;17;21;10;4;2;22;18;15
26;24;6;25;8;1;19;16;5;11;7;3;18;12;20;23;9;14;17;21;10;4;2;22;13;15;53;5741271
53;5741271;26;24;6;25;8;1;19;16;5;11;7;3;18;12;20;23;9;14;17;21;10;4;2;22;13;15
26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;23;9;14;17;21;10;4;2;22;13;15;53;5762748
53;5762748;26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;23;9;14;17;21;10;4;2;22;13;15
26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;17;21;10;4;2;22;13;15;53;5882766
53;5882766;26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;17;21;10;4;2;22;13;15
26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;2;21;10;4;17;22;13;15;53;5900446
53;5900446;26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;2;21;10;4;17;22;13;15
26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;2;10;21;4;17;22;13;15;53;5895541
53;5895541;26;24;6;25;8;1;19;16;5;12;7;3;18;11;20;14;9;23;2;10;21;4;17;22;13;15
26;24;6;25;20;1;19;16;5;12;7;3;18;11;8;14;9;23;2;10;21;4;17;22;13;15;53;5892128
53;5892128;26;24;6;25;20;1;19;16;5;12;7;3;18;11;8;14;9;23;2;10;21;4;17;22;13;15
26;10;6;25;20;1;19;16;5;12;7;3;18;11;8;14;9;23;2;24;21;4;17;22;13;15;53;5892233
53;5892233;26;10;6;25;20;1;19;16;5;12;7;3;18;11;8;14;9;23;2;24;21;4;17;22;13;15
26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;14;9;23;2;24;21;4;17;22;13;15;53;5754881
53;5754881;26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;14;9;23;2;24;21;4;17;22;13;15
26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;23;2;14;21;4;17;22;13;15;53;5858308
53;5858308;26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;23;2;14;21;4;17;22;13;15
26;10;6;25;20;1;19;16;7;12;9;3;18;11;8;24;5;23;2;14;21;4;17;22;13;15;53;5799329
53;5799329;26;10;6;25;20;1;19;16;7;12;9;3;18;11;8;24;5;23;2;14;21;4;17;22;13;15
26;9;6;25;20;1;19;16;7;12;10;3;18;11;8;24;5;23;2;14;21;4;17;22;13;15;53;5854972
53;5799329;26;10;6;25;20;1;19;16;7;12;9;3;18;11;8;24;5;23;2;14;21;4;17;22;13;15
26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;23;2;14;21;4;17;22;13;15;53;5858308
53;5858308;26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;23;2;14;21;4;17;22;13;15
26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;22;13;15;53;5824871
53;5824871;26;10;6;25;20;1;19;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;22;13;15
26;19;6;25;20;1;10;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;22;13;15;53;5857828
53;5857828;26;19;6;25;20;1;10;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;22;13;15
26;19;6;25;20;22;10;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;1;13;15;53;5950410
53;5950410;26;19;6;25;20;22;10;16;7;12;5;3;18;11;8;24;9;4;2;14;21;23;17;1;13;15
24;19;6;25;20;22;10;16;7;12;5;3;18;11;8;26;9;4;2;14;21;23;17;1;13;15;53;5922741
54;5922741;24;19;6;25;20;22;10;16;7;12;5;3;18;11;8;26;9;4;2;14;21;23;17;1;13;15
24;19;6;25;20;22;10;16;7;12;5;3;18;11;8;26;9;4;2;14;21;23;1;17;13;15;54;5922741
54;5922741;24;19;6;25;20;22;10;16;7;12;5;3;18;11;8;26;9;4;2;14;21;23;1;17;13;15
24;19;6;25;20;22;10;13;7;12;5;3;18;11;8;26;9;4;2;14;21;23;1;17;16;15;54;5914452
54;5914452;24;19;6;25;20;22;10;13;7;12;5;3;18;11;8;26;9;4;2;14;21;23;1;17;16;15
24;19;6;25;20;22;10;13;7;12;17;3;18;11;8;26;9;4;2;14;21;23;1;5;16;15;54;6098890
54;5914452;24;19;6;25;20;22;10;13;7;12;5;3;18;11;8;26;9;4;2;14;21;23;1;17;16;15
24;19;6;25;20;22;10;13;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;16;4;54;5906370
54;5906370;24;19;6;25;20;22;10;13;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;16;4
24;19;6;25;20;16;10;13;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4;54;5906085
54;5906085;24;19;6;25;20;16;10;13;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4
24;19;13;25;20;16;10;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4;54;5908203
54;5908203;24;19;13;25;20;16;10;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4
24;10;13;25;20;16;19;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4;54;5848283
54;5848283;24;10;13;25;20;16;19;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;22;4
24;10;13;22;20;16;19;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;25;4;54;5847813
54;5847813;24;10;13;22;20;16;19;6;7;12;5;3;18;11;8;26;9;15;2;14;21;23;1;17;25;4
24;10;13;22;20;16;19;6;7;12;5;3;18;17;8;26;9;15;2;14;21;23;1;11;25;4;54;5866042
54;5866042;24;10;13;22;20;16;19;6;7;12;5;3;18;17;8;26;9;15;2;14;21;23;1;11;25;4
24;10;13;22;20;16;19;6;23;12;5;3;18;17;8;26;9;15;2;14;21;7;1;11;25;4;54;5893247
54;5893247;24;10;13;22;20;16;19;6;23;12;5;3;18;17;8;26;9;15;2;14;21;7;1;11;25;4
24;10;13;22;20;16;19;6;23;12;5;3;18;17;25;26;9;15;2;14;21;7;1;11;8;4;54;5828562
54;5828562;24;10;13;22;20;16;19;6;23;12;5;3;18;17;25;26;9;15;2;14;21;7;1;11;8;4
24;10;13;22;20;16;19;6;23;12;11;3;18;17;25;26;9;15;2;14;21;7;1;5;8;4;54;6000783
54;5828562;24;10;13;22;20;16;19;6;23;12;5;3;18;17;25;26;9;15;2;14;21;7;1;11;8;4
24;14;13;22;20;16;19;6;23;12;5;3;18;17;25;26;9;15;2;10;21;7;1;11;8;4;54;5793731
54;5793731;24;14;13;22;20;16;19;6;23;12;5;3;18;17;25;26;9;15;2;10;21;7;1;11;8;4
24;14;13;22;20;16;19;6;23;12;5;26;18;17;25;3;9;15;2;10;21;7;1;11;8;4;54;5895664
54;5895664;24;14;13;22;20;16;19;6;23;12;5;26;18;17;25;3;9;15;2;10;21;7;1;11;8;4
24;14;13;6;20;16;19;22;23;12;5;26;18;17;25;3;9;15;2;10;21;7;1;11;8;4;54;5925405
54;5925405;24;14;13;6;20;16;19;22;23;12;5;26;18;17;25;3;9;15;2;10;21;7;1;11;8;4
2;14;13;6;20;16;19;22;23;12;5;26;18;17;25;3;9;15;24;10;21;7;1;11;8;4;54;5968948
54;5968948;2;14;13;6;20;16;19;22;23;12;5;26;18;17;25;3;9;15;24;10;21;7;1;11;8;4
2;14;13;4;20;16;19;22;23;12;5;26;18;17;25;3;9;15;24;10;21;7;1;11;8;6;54;5978590
54;5978590;2;14;13;4;20;16;19;22;23;12;5;26;18;17;25;3;9;15;24;10;21;7;1;11;8;6
2;14;13;4;20;16;19;22;23;12;5;26;18;17;25;3;8;15;24;10;21;7;1;11;9;6;54;6008252
54;6008252;2;14;13;4;20;16;19;22;23;12;5;26;18;17;25;3;8;15;24;10;21;7;1;11;9;6
2;14;13;4;20;16;3;22;23;12;5;26;18;17;25;19;8;15;24;10;21;7;1;11;9;6;54;6012551
54;6012551;2;14;13;4;20;16;3;22;23;12;5;26;18;17;25;19;8;15;24;10;21;7;1;11;9;6
2;14;13;4;20;16;3;18;23;12;5;26;22;17;25;19;8;15;24;10;21;7;1;11;9;6;54;6008341
55;6008341;2;14;13;4;20;16;3;18;23;12;5;26;22;17;25;19;8;15;24;10;21;7;1;11;9;6
2;14;13;4;20;16;3;18;6;12;5;26;22;17;25;19;8;15;24;10;21;7;1;11;9;23;55;6004396
55;6004396;2;14;13;4;20;16;3;18;6;12;5;26;22;17;25;19;8;15;24;10;21;7;1;11;9;23
2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;19;8;15;24;10;21;7;1;11;9;23;55;6015269
55;6015269;2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;19;8;15;24;10;21;7;1;11;9;23
2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;19;8;15;9;10;21;7;1;11;24;23;55;5939494
55;5939494;2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;19;8;15;9;10;21;7;1;11;24;23
2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;21;8;15;9;10;19;7;1;11;24;23;55;5880374
55;5880374;2;14;13;4;20;16;3;18;25;12;5;26;22;17;6;21;8;15;9;10;19;7;1;11;24;23
2;3;13;4;20;16;14;18;25;12;5;26;22;17;6;21;8;15;9;10;19;7;1;11;24;23;55;5756589
55;5756589;2;3;13;4;20;16;14;18;25;12;5;26;22;17;6;21;8;15;9;10;19;7;1;11;24;23
2;3;13;4;20;16;14;18;25;12;5;26;22;17;6;21;8;15;7;10;19;9;1;11;24;23;55;5889404
55;5889404;2;3;13;4;20;16;14;18;25;12;5;26;22;17;6;21;8;15;7;10;19;9;1;11;24;23
2;3;13;4;20;16;14;18;25;5;12;26;22;17;6;21;8;15;7;10;19;9;1;11;24;23;55;5996263
55;5996263;2;3;13;4;20;16;14;18;25;5;12;26;22;17;6;21;8;15;7;10;19;9;1;11;24;23
2;3;13;4;20;16;14;18;25;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23;55;5909925
55;5909925;2;3;13;4;20;16;14;18;25;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23
16;3;13;4;20;2;14;18;25;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23;55;5925515
55;5909925;2;3;13;4;20;16;14;18;25;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23
2;3;25;4;20;16;14;18;13;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23;55;5915718
55;5915718;2;3;25;4;20;16;14;18;13;5;12;9;22;17;6;21;8;15;7;10;19;26;1;11;24;23
2;3;25;4;20;16;14;18;13;5;1;9;22;17;6;21;8;15;7;10;19;26;12;11;24;23;55;5888128
55;5888128;2;3;25;4;20;16;14;18;13;5;1;9;22;17;6;21;8;15;7;10;19;26;12;11;24;23
2;3;25;4;20;23;14;18;13;5;1;9;22;17;6;21;8;15;7;10;19;26;12;11;24;16;55;5887230
55;5887230;2;3;25;4;20;23;14;18;13;5;1;9;22;17;6;21;8;15;7;10;19;26;12;11;24;16
2;3;15;4;20;23;14;18;13;5;1;9;22;17;6;21;8;25;7;10;19;26;12;11;24;16;55;5905111
55;5905111;2;3;15;4;20;23;14;18;13;5;1;9;22;17;6;21;8;25;7;10;19;26;12;11;24;16
2;3;15;4;20;23;14;18;13;5;1;22;9;17;6;21;8;25;7;10;19;26;12;11;24;16;55;5899014
55;5899014;2;3;15;4;20;23;14;18;13;5;1;22;9;17;6;21;8;25;7;10;19;26;12;11;24;16
2;3;4;15;20;23;14;18;13;5;1;22;9;17;6;21;8;25;7;10;19;26;12;11;24;16;55;5930299
55;5930299;2;3;4;15;20;23;14;18;13;5;1;22;9;17;6;21;8;25;7;10;19;26;12;11;24;16
2;3;4;15;20;23;14;18;13;10;1;22;9;17;6;21;8;25;7;5;19;26;12;11;24;16;55;6018689
55;6018689;2;3;4;15;20;23;14;18;13;10;1;22;9;17;6;21;8;25;7;5;19;26;12;11;24;16
2;3;4;15;20;23;14;18;13;10;1;22;9;17;6;21;8;25;7;5;19;26;16;11;24;12;55;5948046
55;5948046;2;3;4;15;20;23;14;18;13;10;1;22;9;17;6;21;8;25;7;5;19;26;16;11;24;12
2;3;4;15;20;23;14;18;13;10;17;22;9;1;6;21;8;25;7;5;19;26;16;11;24;12;55;5952796
55;5952796;2;3;4;15;20;23;14;18;13;10;17;22;9;1;6;21;8;25;7;5;19;26;16;11;24;12
16;3;4;15;20;23;14;18;13;10;17;22;9;1;6;21;8;25;7;5;19;26;2;11;24;12;55;5936077
55;5936077;16;3;4;15;20;23;14;18;13;10;17;22;9;1;6;21;8;25;7;5;19;26;2;11;24;12
16;3;4;15;1;23;14;18;13;10;17;22;9;20;6;21;8;25;7;5;19;26;2;11;24;12;55;5920437
56;5920437;16;3;4;15;1;23;14;18;13;10;17;22;9;20;6;21;8;25;7;5;19;26;2;11;24;12
16;3;4;15;1;23;14;18;20;10;17;22;9;13;6;21;8;25;7;5;19;26;2;11;24;12;56;5907314
56;5907314;16;3;4;15;1;23;14;18;20;10;17;22;9;13;6;21;8;25;7;5;19;26;2;11;24;12
16;3;4;15;1;23;14;18;20;10;17;8;9;13;6;21;22;25;7;5;19;26;2;11;24;12;56;5963767
56;5963767;16;3;4;15;1;23;14;18;20;10;17;8;9;13;6;21;22;25;7;5;19;26;2;11;24;12
16;3;4;15;1;23;14;9;20;10;17;8;18;13;6;21;22;25;7;5;19;26;2;11;24;12;56;5966715
56;5966715;16;3;4;15;1;23;14;9;20;10;17;8;18;13;6;21;22;25;7;5;19;26;2;11;24;12
16;3;4;15;1;23;19;9;20;10;17;8;18;13;6;21;22;25;7;5;14;26;2;11;24;12;56;6039750
56;6039750;16;3;4;15;1;23;19;9;20;10;17;8;18;13;6;21;22;25;7;5;14;26;2;11;24;12
16;3;4;13;1;23;19;9;20;10;17;8;18;15;6;21;22;25;7;5;14;26;2;11;24;12;56;6034329
56;6034329;16;3;4;13;1;23;19;9;20;10;17;8;18;15;6;21;22;25;7;5;14;26;2;11;24;12
11;3;4;13;1;23;19;9;20;10;17;8;18;15;6;21;22;25;7;5;14;26;2;16;24;12;56;6031994
56;6031994;11;3;4;13;1;23;19;9;20;10;17;8;18;15;6;21;22;25;7;5;14;26;2;16;24;12
11;3;4;13;1;23;19;9;20;10;17;8;18;15;6;7;22;25;21;5;14;26;2;16;24;12;56;6035055
56;6035055;11;3;4;13;1;23;19;9;20;10;17;8;18;15;6;7;22;25;21;5;14;26;2;16;24;12
11;3;4;13;1;25;19;9;20;10;17;8;18;15;6;7;22;23;21;5;14;26;2;16;24;12;56;6034321
56;6034321;11;3;4;13;1;25;19;9;20;10;17;8;18;15;6;7;22;23;21;5;14;26;2;16;24;12
11;3;4;13;1;7;19;9;20;10;17;8;18;15;6;25;22;23;21;5;14;26;2;16;24;12;56;6036122
56;6036122;11;3;4;13;1;7;19;9;20;10;17;8;18;15;6;25;22;23;21;5;14;26;2;16;24;12
11;3;4;13;1;7;5;9;20;10;17;8;18;15;6;25;22;23;21;19;14;26;2;16;24;12;56;5916110
56;5916110;11;3;4;13;1;7;5;9;20;10;17;8;18;15;6;25;22;23;21;19;14;26;2;16;24;12
11;3;4;13;1;7;5;9;20;10;17;8;18;15;6;25;22;23;21;14;19;26;2;16;24;12;56;5938341
56;5916110;11;3;4;13;1;7;5;9;20;10;17;8;18;15;6;25;22;23;21;19;14;26;2;16;24;12
11;3;4;6;1;7;5;9;20;10;17;8;18;15;13;25;22;23;21;19;14;26;2;16;24;12;56;5916997
56;5916997;11;3;4;6;1;7;5;9;20;10;17;8;18;15;13;25;22;23;21;19;14;26;2;16;24;12
11;3;4;6;1;7;5;9;20;10;17;8;18;15;25;13;22;23;21;19;14;26;2;16;24;12;56;5926733
56;5926733;11;3;4;6;1;7;5;9;20;10;17;8;18;15;25;13;22;23;21;19;14;26;2;16;24;12
11;3;4;6;22;7;5;9;20;10;17;8;18;15;25;13;1;23;21;19;14;26;2;16;24;12;56;5862177
56;5862177;11;3;4;6;22;7;5;9;20;10;17;8;18;15;25;13;1;23;21;19;14;26;2;16;24;12
11;3;4;6;22;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;14;26;2;16;24;12;56;5883985
56;5883985;11;3;4;6;22;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;14;26;2;16;24;12
11;3;4;6;22;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;12;26;2;16;24;14;56;6096201
56;6096201;11;3;4;6;22;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;12;26;2;16;24;14
11;3;4;6;14;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;12;26;2;16;24;22;56;5826248
56;5826248;11;3;4;6;14;7;5;9;20;21;17;8;18;15;25;13;1;23;10;19;12;26;2;16;24;22
11;3;4;6;14;7;5;9;20;21;17;26;18;15;25;13;1;23;10;19;12;8;2;16;24;22;56;5833944
56;5833944;11;3;4;6;14;7;5;9;20;21;17;26;18;15;25;13;1;23;10;19;12;8;2;16;24;22
11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;23;10;19;12;8;2;16;24;22;56;5832783
56;5832783;11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;23;10;19;12;8;2;16;24;22
11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;23;19;10;12;8;2;16;24;22;56;5822022
57;5822022;11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;23;19;10;12;8;2;16;24;22
11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;24;19;10;12;8;2;16;23;22;57;5842266
57;5842266;11;6;4;3;14;7;5;9;20;21;17;26;18;15;25;13;1;24;19;10;12;8;2;16;23;22
11;6;4;3;14;7;5;9;20;21;17;8;18;15;25;13;1;24;19;10;12;26;2;16;23;22;57;5772990
57;5772990;11;6;4;3;14;7;5;9;20;21;17;8;18;15;25;13;1;24;19;10;12;26;2;16;23;22
11;6;4;3;14;7;5;9;20;21;25;8;18;15;17;13;1;24;19;10;12;26;2;16;23;22;57;5772247
57;5772247;11;6;4;3;14;7;5;9;20;21;25;8;18;15;17;13;1;24;19;10;12;26;2;16;23;22
11;6;4;3;14;7;5;9;20;21;25;8;18;15;22;13;1;24;19;10;12;26;2;16;23;17;57;5758276
57;5758276;11;6;4;3;14;7;5;9;20;21;25;8;18;15;22;13;1;24;19;10;12;26;2;16;23;17
11;6;4;3;14;7;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;17;57;5758536
57;5758536;11;6;4;3;14;7;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;17
7;6;4;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;17;57;5740394
57;5740394;7;6;4;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;17
7;17;4;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;6;57;5766316
57;5766316;7;17;4;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;10;12;26;2;16;23;6
7;17;10;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;4;12;26;2;16;23;6;57;5782334
57;5782334;7;17;10;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;4;12;26;2;16;23;6
7;17;10;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;4;12;6;2;16;23;26;57;5781308
57;5781308;7;17;10;3;14;11;5;9;20;21;18;8;25;15;22;13;1;24;19;4;12;6;2;16;23;26
7;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;6;2;16;23;26;57;5828382
57;5828382;7;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;6;2;16;23;26
7;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;6;26;16;23;2;57;5848282
57;5848282;7;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;6;26;16;23;2
6;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;7;26;16;23;2;57;5855972
57;5855972;6;17;10;3;14;11;5;9;20;21;18;1;25;15;22;13;8;24;19;4;12;7;26;16;23;2
6;17;10;3;14;11;5;9;20;13;18;1;25;15;22;21;8;24;19;4;12;7;26;16;23;2;57;5855979
57;5855979;6;17;10;3;14;11;5;9;20;13;18;1;25;15;22;21;8;24;19;4;12;7;26;16;23;2
6;19;10;3;14;11;5;9;20;13;18;1;25;15;22;21;8;24;17;4;12;7;26;16;23;2;57;5865276
57;5865276;6;19;10;3;14;11;5;9;20;13;18;1;25;15;22;21;8;24;17;4;12;7;26;16;23;2
6;19;10;3;24;11;5;9;20;13;18;1;25;15;22;21;8;14;17;4;12;7;26;16;23;2;57;5850223
57;5850223;6;19;10;3;24;11;5;9;20;13;18;1;25;15;22;21;8;14;17;4;12;7;26;16;23;2
6;19;10;3;24;11;5;9;8;13;18;1;25;15;22;21;20;14;17;4;12;7;26;16;23;2;57;5825503
57;5825503;6;19;10;3;24;11;5;9;8;13;18;1;25;15;22;21;20;14;17;4;12;7;26;16;23;2
6;19;10;21;24;11;5;9;8;13;18;1;25;15;22;3;20;14;17;4;12;7;26;16;23;2;57;5891886
57;5891886;6;19;10;21;24;11;5;9;8;13;18;1;25;15;22;3;20;14;17;4;12;7;26;16;23;2
6;19;10;21;24;11;5;9;8;13;18;1;25;15;22;23;20;14;17;4;12;7;26;16;3;2;57;5891542
57;5891542;6;19;10;21;24;11;5;9;8;13;18;1;25;15;22;23;20;14;17;4;12;7;26;16;3;2
6;19;10;21;24;11;5;1;8;13;18;9;25;15;22;23;20;14;17;4;12;7;26;16;3;2;57;5812144
57;5812144;6;19;10;21;24;11;5;1;8;13;18;9;25;15;22;23;20;14;17;4;12;7;26;16;3;2
6;19;10;21;24;11;5;1;8;23;18;9;25;15;22;13;20;14;17;4;12;7;26;16;3;2;57;5815817
58;5815817;6;19;10;21;24;11;5;1;8;23;18;9;25;15;22;13;20;14;17;4;12;7;26;16;3;2
6;19;10;21;24;11;5;1;8;23;18;13;25;15;22;9;20;14;17;4;12;7;26;16;3;2;58;5870946
58;5870946;6;19;10;21;24;11;5;1;8;23;18;13;25;15;22;9;20;14;17;4;12;7;26;16;3;2
6;19;10;21;24;11;5;1;8;23;18;13;25;15;22;9;20;14;17;16;12;7;26;4;3;2;58;5876516
58;5876516;6;19;10;21;24;11;5;1;8;23;18;13;25;15;22;9;20;14;17;16;12;7;26;4;3;2
6;19;10;21;24;11;5;1;8;23;18;13;25;15;12;9;20;14;17;16;22;7;26;4;3;2;58;5860476
58;5860476;6;19;10;21;24;11;5;1;8;23;18;13;25;15;12;9;20;14;17;16;22;7;26;4;3;2
6;19;10;21;24;11;3;1;8;23;18;13;25;15;12;9;20;14;17;16;22;7;26;4;5;2;58;5855974
58;5855974;6;19;10;21;24;11;3;1;8;23;18;13;25;15;12;9;20;14;17;16;22;7;26;4;5;2
6;19;10;21;24;11;3;1;8;23;18;13;25;15;12;16;20;14;17;9;22;7;26;4;5;2;58;5836657
58;5836657;6;19;10;21;24;11;3;1;8;23;18;13;25;15;12;16;20;14;17;9;22;7;26;4;5;2
6;19;10;18;24;11;3;1;8;23;21;13;25;15;12;16;20;14;17;9;22;7;26;4;5;2;58;5836678
58;5836678;6;19;10;18;24;11;3;1;8;23;21;13;25;15;12;16;20;14;17;9;22;7;26;4;5;2
6;19;10;18;24;11;3;1;8;23;21;13;25;15;5;16;20;14;17;9;22;7;26;4;12;2;58;5968132
58;5968132;6;19;10;18;24;11;3;1;8;23;21;13;25;15;5;16;20;14;17;9;22;7;26;4;12;2
6;19;10;18;24;11;3;1;8;23;21;13;25;15;5;16;20;14;17;9;22;7;12;4;26;2;58;5995329
58;5995329;6;19;10;18;24;11;3;1;8;23;21;13;25;15;5;16;20;14;17;9;22;7;12;4;26;2
6;19;5;18;24;11;3;1;8;23;21;13;25;15;10;16;20;14;17;9;22;7;12;4;26;2;58;6027000
58;6027000;6;19;5;18;24;11;3;1;8;23;21;13;25;15;10;16;20;14;17;9;22;7;12;4;26;2
6;19;5;18;24;11;3;1;8;20;21;13;25;15;10;16;23;14;17;9;22;7;12;4;26;2;58;6046256
58;6046256;6;19;5;18;24;11;3;1;8;20;21;13;25;15;10;16;23;14;17;9;22;7;12;4;26;2
6;19;5;18;24;15;3;1;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2;58;6042489
58;6042489;6;19;5;18;24;15;3;1;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2
6;19;5;15;24;18;3;1;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2;58;5981754
58;5981754;6;19;5;15;24;18;3;1;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2
6;19;5;15;1;18;3;24;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2;58;5988988
58;5988988;6;19;5;15;1;18;3;24;8;20;21;13;25;11;10;16;23;14;17;9;22;7;12;4;26;2
6;19;5;23;1;18;3;24;8;20;21;13;25;11;10;16;15;14;17;9;22;7;12;4;26;2;58;5990394
58;5990394;6;19;5;23;1;18;3;24;8;20;21;13;25;11;10;16;15;14;17;9;22;7;12;4;26;2
6;19;5;23;1;18;3;24;8;20;21;13;25;11;10;16;15;14;17;9;22;2;12;4;26;7;58;5980691
58;5980691;6;19;5;23;1;18;3;24;8;20;21;13;25;11;10;16;15;14;17;9;22;2;12;4;26;7
6;19;5;23;1;18;3;24;4;20;21;13;25;11;10;16;15;14;17;9;22;2;12;8;26;7;58;5925815
58;5925815;6;19;5;23;1;18;3;24;4;20;21;13;25;11;10;16;15;14;17;9;22;2;12;8;26;7
6;19;5;23;1;18;3;24;4;20;21;13;25;11;10;12;15;14;17;9;22;2;16;8;26;7;58;5857621
58;5857621;6;19;5;23;1;18;3;24;4;20;21;13;25;11;10;12;15;14;17;9;22;2;16;8;26;7
6;19;10;23;1;18;3;24;4;20;21;13;25;11;5;12;15;14;17;9;22;2;16;8;26;7;58;5835553
58;5835553;6;19;10;23;1;18;3;24;4;20;21;13;25;11;5;12;15;14;17;9;22;2;16;8;26;7
6;19;10;23;1;18;3;16;4;20;21;13;25;11;5;12;15;14;17;9;22;2;24;8;26;7;58;5822964
58;5822964;6;19;10;23;1;18;3;16;4;20;21;13;25;11;5;12;15;14;17;9;22;2;24;8;26;7
6;19;10;23;1;18;3;16;4;20;21;13;25;5;11;12;15;14;17;9;22;2;24;8;26;7;58;5750122
59;5750122;6;19;10;23;1;18;3;16;4;20;21;13;25;5;11;12;15;14;17;9;22;2;24;8;26;7
6;19;10;23;11;18;3;16;4;20;21;13;25;5;1;12;15;14;17;9;22;2;24;8;26;7;59;5734721
59;5734721;6;19;10;23;11;18;3;16;4;20;21;13;25;5;1;12;15;14;17;9;22;2;24;8;26;7
6;19;10;23;11;18;3;16;4;20;21;13;25;5;1;12;15;14;17;9;7;2;24;8;26;22;59;5737798
59;5737798;6;19;10;23;11;18;3;16;4;20;21;13;25;5;1;12;15;14;17;9;7;2;24;8;26;22
