"X1";"X5961385";"X11";"X24";"X20";"X22";"X8";"X25";"X14";"X19";"X21";"X7";"X26";"X17";"X3";"X4";"X6";"X10";"X23";"X5";"X15";"X16";"X13";"X12";"X9";"X2";"X1.1";"X18"
25;24;21;10;26;19;18;22;6;4;7;1;15;9;20;11;5;23;12;17;2;13;14;16;8;3;46;5874283
46;5874283;25;24;21;10;26;19;18;22;6;4;7;1;15;9;20;11;5;23;12;17;2;13;14;16;8;3
25;24;21;10;26;19;18;22;6;4;7;2;15;9;20;11;5;23;12;17;1;13;14;16;8;3;46;5904964
46;5904964;25;24;21;10;26;19;18;22;6;4;7;2;15;9;20;11;5;23;12;17;1;13;14;16;8;3
25;24;9;10;26;19;18;22;6;4;7;2;15;21;20;11;5;23;12;17;1;13;14;16;8;3;46;5908836
46;5908836;25;24;9;10;26;19;18;22;6;4;7;2;15;21;20;11;5;23;12;17;1;13;14;16;8;3
25;24;9;10;26;19;18;22;6;4;14;2;15;21;20;11;5;23;12;17;1;13;7;16;8;3;46;5832099
46;5832099;25;24;9;10;26;19;18;22;6;4;14;2;15;21;20;11;5;23;12;17;1;13;7;16;8;3
25;10;9;24;26;19;18;22;6;4;14;2;15;21;20;11;5;23;12;17;1;13;7;16;8;3;46;5833648
46;5833648;25;10;9;24;26;19;18;22;6;4;14;2;15;21;20;11;5;23;12;17;1;13;7;16;8;3
25;10;9;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;7;16;8;3;46;5866287
46;5866287;25;10;9;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;7;16;8;3
25;10;9;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;3;16;8;7;46;5822302
46;5822302;25;10;9;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;3;16;8;7
9;10;25;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;3;16;8;7;46;5845657
46;5845657;9;10;25;21;26;19;18;22;6;4;14;2;15;24;20;11;5;23;12;17;1;13;3;16;8;7
9;10;25;21;26;19;18;22;6;4;14;2;15;24;20;11;5;16;12;17;1;13;3;23;8;7;46;5859417
46;5859417;9;10;25;21;26;19;18;22;6;4;14;2;15;24;20;11;5;16;12;17;1;13;3;23;8;7
9;10;25;21;26;19;12;22;6;4;14;2;15;24;20;11;5;16;18;17;1;13;3;23;8;7;46;5781219
46;5781219;9;10;25;21;26;19;12;22;6;4;14;2;15;24;20;11;5;16;18;17;1;13;3;23;8;7
9;10;25;21;26;19;12;22;6;4;14;2;24;15;20;11;5;16;18;17;1;13;3;23;8;7;46;5783888
46;5783888;9;10;25;21;26;19;12;22;6;4;14;2;24;15;20;11;5;16;18;17;1;13;3;23;8;7
20;10;25;21;26;19;12;22;6;4;14;2;24;15;9;11;5;16;18;17;1;13;3;23;8;7;46;5742173
46;5742173;20;10;25;21;26;19;12;22;6;4;14;2;24;15;9;11;5;16;18;17;1;13;3;23;8;7
20;10;25;21;26;19;12;22;6;4;14;2;24;15;9;11;5;16;3;17;1;13;18;23;8;7;46;5840261
46;5840261;20;10;25;21;26;19;12;22;6;4;14;2;24;15;9;11;5;16;3;17;1;13;18;23;8;7
20;10;25;13;26;19;12;22;6;4;14;2;24;15;9;11;5;16;3;17;1;21;18;23;8;7;46;5844767
46;5844767;20;10;25;13;26;19;12;22;6;4;14;2;24;15;9;11;5;16;3;17;1;21;18;23;8;7
20;10;25;13;26;9;12;22;6;4;14;2;24;15;19;11;5;16;3;17;1;21;18;23;8;7;46;5924365
46;5924365;20;10;25;13;26;9;12;22;6;4;14;2;24;15;19;11;5;16;3;17;1;21;18;23;8;7
20;10;25;13;26;9;12;22;6;4;14;2;24;7;19;11;5;16;3;17;1;21;18;23;8;15;46;5900126
46;5900126;20;10;25;13;26;9;12;22;6;4;14;2;24;7;19;11;5;16;3;17;1;21;18;23;8;15
20;10;25;8;26;9;12;22;6;4;14;2;24;7;19;11;5;16;3;17;1;21;18;23;13;15;46;5872996
46;5872996;20;10;25;8;26;9;12;22;6;4;14;2;24;7;19;11;5;16;3;17;1;21;18;23;13;15
20;10;25;8;26;9;12;22;6;4;14;17;24;7;19;11;5;16;3;2;1;21;18;23;13;15;46;5885729
47;5885729;20;10;25;8;26;9;12;22;6;4;14;17;24;7;19;11;5;16;3;2;1;21;18;23;13;15
20;12;25;8;26;9;10;22;6;4;14;17;24;7;19;11;5;16;3;2;1;21;18;23;13;15;47;5882396
47;5882396;20;12;25;8;26;9;10;22;6;4;14;17;24;7;19;11;5;16;3;2;1;21;18;23;13;15
20;12;25;24;26;9;10;22;6;4;14;17;8;7;19;11;5;16;3;2;1;21;18;23;13;15;47;5862401
47;5862401;20;12;25;24;26;9;10;22;6;4;14;17;8;7;19;11;5;16;3;2;1;21;18;23;13;15
20;12;25;17;26;9;10;22;6;4;14;24;8;7;19;11;5;16;3;2;1;21;18;23;13;15;47;5862316
47;5862316;20;12;25;17;26;9;10;22;6;4;14;24;8;7;19;11;5;16;3;2;1;21;18;23;13;15
20;12;25;17;26;9;10;22;6;4;14;24;7;8;19;11;5;16;3;2;1;21;18;23;13;15;47;5861822
47;5861822;20;12;25;17;26;9;10;22;6;4;14;24;7;8;19;11;5;16;3;2;1;21;18;23;13;15
20;12;23;17;26;9;10;22;6;4;14;24;7;8;19;11;5;16;3;2;1;21;18;25;13;15;47;5859424
47;5859424;20;12;23;17;26;9;10;22;6;4;14;24;7;8;19;11;5;16;3;2;1;21;18;25;13;15
20;12;23;19;26;9;10;22;6;4;14;24;7;8;17;11;5;16;3;2;1;21;18;25;13;15;47;5869356
47;5869356;20;12;23;19;26;9;10;22;6;4;14;24;7;8;17;11;5;16;3;2;1;21;18;25;13;15
20;12;23;19;26;9;10;1;6;4;14;24;7;8;17;11;5;16;3;2;22;21;18;25;13;15;47;5748486
47;5748486;20;12;23;19;26;9;10;1;6;4;14;24;7;8;17;11;5;16;3;2;22;21;18;25;13;15
20;12;23;19;26;9;10;1;6;4;14;24;7;8;25;11;5;16;3;2;22;21;18;17;13;15;47;5747663
47;5747663;20;12;23;19;26;9;10;1;6;4;14;24;7;8;25;11;5;16;3;2;22;21;18;17;13;15
20;1;23;19;26;9;10;12;6;4;14;24;7;8;25;11;5;16;3;2;22;21;18;17;13;15;47;5814189
47;5814189;20;1;23;19;26;9;10;12;6;4;14;24;7;8;25;11;5;16;3;2;22;21;18;17;13;15
20;1;23;19;26;9;10;12;6;8;14;24;7;4;25;11;5;16;3;2;22;21;18;17;13;15;47;5832347
47;5814189;20;1;23;19;26;9;10;12;6;4;14;24;7;8;25;11;5;16;3;2;22;21;18;17;13;15
20;1;23;19;26;9;10;12;6;13;14;24;7;8;25;11;5;16;3;2;22;21;18;17;4;15;47;5849757
47;5849757;20;1;23;19;26;9;10;12;6;13;14;24;7;8;25;11;5;16;3;2;22;21;18;17;4;15
20;5;23;19;26;9;10;12;6;13;14;24;7;8;25;11;1;16;3;2;22;21;18;17;4;15;47;5946764
47;5849757;20;1;23;19;26;9;10;12;6;13;14;24;7;8;25;11;5;16;3;2;22;21;18;17;4;15
20;1;23;9;26;19;10;12;6;13;14;24;7;8;25;11;5;16;3;2;22;21;18;17;4;15;47;5762238
47;5762238;20;1;23;9;26;19;10;12;6;13;14;24;7;8;25;11;5;16;3;2;22;21;18;17;4;15
7;1;23;9;26;19;10;12;6;13;14;24;20;8;25;11;5;16;3;2;22;21;18;17;4;15;47;5741705
47;5741705;7;1;23;9;26;19;10;12;6;13;14;24;20;8;25;11;5;16;3;2;22;21;18;17;4;15
7;1;23;9;26;19;10;12;8;13;14;24;20;6;25;11;5;16;3;2;22;21;18;17;4;15;47;5770800
47;5770800;7;1;23;9;26;19;10;12;8;13;14;24;20;6;25;11;5;16;3;2;22;21;18;17;4;15
7;1;23;9;26;20;10;12;8;13;14;24;19;6;25;11;5;16;3;2;22;21;18;17;4;15;47;5780322
47;5780322;7;1;23;9;26;20;10;12;8;13;14;24;19;6;25;11;5;16;3;2;22;21;18;17;4;15
26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;11;5;16;3;2;22;21;18;17;4;15;47;5783497
47;5783497;26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;11;5;16;3;2;22;21;18;17;4;15
26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;22;11;18;17;4;15;47;5744838
47;5744838;26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;22;11;18;17;4;15
26;1;23;9;7;20;19;12;8;13;14;24;10;6;25;21;5;16;3;2;22;11;18;17;4;15;47;5817255
47;5817255;26;1;23;9;7;20;19;12;8;13;14;24;10;6;25;21;5;16;3;2;22;11;18;17;4;15
26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;22;11;18;17;4;15;47;5744838
48;5744838;26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;22;11;18;17;4;15
26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;15;11;18;17;4;22;48;5768621
48;5768621;26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;21;5;16;3;2;15;11;18;17;4;22
26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;5;21;16;3;2;15;11;18;17;4;22;48;5798326
48;5798326;26;1;23;9;7;20;10;12;8;13;14;24;19;6;25;5;21;16;3;2;15;11;18;17;4;22
26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;21;16;3;2;15;11;18;17;4;22;48;5819785
48;5819785;26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;21;16;3;2;15;11;18;17;4;22
26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;4;16;3;2;15;11;18;17;21;22;48;5834899
48;5834899;26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;4;16;3;2;15;11;18;17;21;22
26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;4;16;3;18;15;11;2;17;21;22;48;5823109
48;5823109;26;19;23;9;7;20;10;12;8;13;14;24;1;6;25;5;4;16;3;18;15;11;2;17;21;22
26;19;23;9;22;20;10;12;8;13;14;24;1;6;25;5;4;16;3;18;15;11;2;17;21;7;48;5833262
48;5833262;26;19;23;9;22;20;10;12;8;13;14;24;1;6;25;5;4;16;3;18;15;11;2;17;21;7
26;19;23;9;22;20;10;12;1;13;14;24;8;6;25;5;4;16;3;18;15;11;2;17;21;7;48;5822023
48;5822023;26;19;23;9;22;20;10;12;1;13;14;24;8;6;25;5;4;16;3;18;15;11;2;17;21;7
26;19;23;9;22;20;10;12;1;13;14;24;8;6;25;5;4;18;3;16;15;11;2;17;21;7;48;5800129
48;5800129;26;19;23;9;22;20;10;12;1;13;14;24;8;6;25;5;4;18;3;16;15;11;2;17;21;7
26;19;23;9;22;24;10;12;1;13;14;20;8;6;25;5;4;18;3;16;15;11;2;17;21;7;48;5753668
48;5753668;26;19;23;9;22;24;10;12;1;13;14;20;8;6;25;5;4;18;3;16;15;11;2;17;21;7
26;19;23;9;22;24;10;12;1;13;14;20;8;6;25;5;4;18;3;11;15;16;2;17;21;7;48;5754001
48;5754001;26;19;23;9;22;24;10;12;1;13;14;20;8;6;25;5;4;18;3;11;15;16;2;17;21;7
26;19;23;9;22;24;10;12;25;13;14;20;8;6;1;5;4;18;3;11;15;16;2;17;21;7;48;5734759
48;5734759;26;19;23;9;22;24;10;12;25;13;14;20;8;6;1;5;4;18;3;11;15;16;2;17;21;7
26;19;23;9;22;24;10;12;25;3;14;20;8;6;1;5;4;18;13;11;15;16;2;17;21;7;48;5728865
48;5728865;26;19;23;9;22;24;10;12;25;3;14;20;8;6;1;5;4;18;13;11;15;16;2;17;21;7
7;19;23;9;22;24;10;12;25;3;14;20;8;6;1;5;4;18;13;11;15;16;2;17;21;26;48;5726527
48;5726527;7;19;23;9;22;24;10;12;25;3;14;20;8;6;1;5;4;18;13;11;15;16;2;17;21;26
7;19;23;9;22;24;10;8;25;3;14;20;12;6;1;5;4;18;13;11;15;16;2;17;21;26;48;5784393
48;5784393;7;19;23;9;22;24;10;8;25;3;14;20;12;6;1;5;4;18;13;11;15;16;2;17;21;26
7;19;23;9;1;24;10;8;25;3;14;20;12;6;22;5;4;18;13;11;15;16;2;17;21;26;48;5789309
48;5789309;7;19;23;9;1;24;10;8;25;3;14;20;12;6;22;5;4;18;13;11;15;16;2;17;21;26
7;19;23;9;1;12;10;8;25;3;14;20;24;6;22;5;4;18;13;11;15;16;2;17;21;26;48;5806603
48;5806603;7;19;23;9;1;12;10;8;25;3;14;20;24;6;22;5;4;18;13;11;15;16;2;17;21;26
7;19;23;9;11;12;10;8;25;3;14;20;24;6;22;5;4;18;13;1;15;16;2;17;21;26;48;5835530
48;5835530;7;19;23;9;11;12;10;8;25;3;14;20;24;6;22;5;4;18;13;1;15;16;2;17;21;26
7;19;23;9;4;12;10;8;25;3;14;20;24;6;22;5;11;18;13;1;15;16;2;17;21;26;48;5835770
48;5835770;7;19;23;9;4;12;10;8;25;3;14;20;24;6;22;5;11;18;13;1;15;16;2;17;21;26
24;19;23;9;4;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;16;2;17;21;26;48;5799114
48;5799114;24;19;23;9;4;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;16;2;17;21;26
24;26;23;9;4;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;16;2;17;21;19;48;5779845
49;5779845;24;26;23;9;4;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;16;2;17;21;19
24;26;23;9;16;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;4;2;17;21;19;49;5791299
49;5791299;24;26;23;9;16;12;10;8;25;3;14;20;7;6;22;5;11;18;13;1;15;4;2;17;21;19
24;26;5;9;16;12;10;8;25;3;14;20;7;6;22;23;11;18;13;1;15;4;2;17;21;19;49;5920311
49;5920311;24;26;5;9;16;12;10;8;25;3;14;20;7;6;22;23;11;18;13;1;15;4;2;17;21;19
24;26;5;9;16;17;10;8;25;3;14;20;7;6;22;23;11;18;13;1;15;4;2;12;21;19;49;6007952
49;6007952;24;26;5;9;16;17;10;8;25;3;14;20;7;6;22;23;11;18;13;1;15;4;2;12;21;19
24;26;5;9;16;17;25;8;10;3;14;20;7;6;22;23;11;18;13;1;15;4;2;12;21;19;49;6007411
49;6007411;24;26;5;9;16;17;25;8;10;3;14;20;7;6;22;23;11;18;13;1;15;4;2;12;21;19
24;26;5;9;16;17;25;8;10;3;14;20;7;6;22;23;11;19;13;1;15;4;2;12;21;18;49;5999704
49;5999704;24;26;5;9;16;17;25;8;10;3;14;20;7;6;22;23;11;19;13;1;15;4;2;12;21;18
24;26;5;9;16;17;25;8;10;3;7;20;14;6;22;23;11;19;13;1;15;4;2;12;21;18;49;6076629
49;6076629;24;26;5;9;16;17;25;8;10;3;7;20;14;6;22;23;11;19;13;1;15;4;2;12;21;18
24;26;5;9;16;20;25;8;10;3;7;17;14;6;22;23;11;19;13;1;15;4;2;12;21;18;49;6097763
49;6097763;24;26;5;9;16;20;25;8;10;3;7;17;14;6;22;23;11;19;13;1;15;4;2;12;21;18
24;26;5;9;16;20;25;8;10;3;7;17;14;11;22;23;6;19;13;1;15;4;2;12;21;18;49;6107365
49;6107365;24;26;5;9;16;20;25;8;10;3;7;17;14;11;22;23;6;19;13;1;15;4;2;12;21;18
24;26;5;9;16;20;25;8;10;3;13;17;14;11;22;23;6;19;7;1;15;4;2;12;21;18;49;6105559
49;6105559;24;26;5;9;16;20;25;8;10;3;13;17;14;11;22;23;6;19;7;1;15;4;2;12;21;18
24;26;5;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;21;18;49;6104887
49;6104887;24;26;5;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;21;18
24;26;18;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;21;5;49;5990520
49;5990520;24;26;18;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;21;5
21;26;18;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;24;5;49;6023797
49;6023797;21;26;18;9;16;20;25;8;23;3;13;17;14;11;22;10;6;19;7;1;15;4;2;12;24;5
21;26;18;22;16;20;25;8;23;3;13;17;14;11;9;10;6;19;7;1;15;4;2;12;24;5;49;6000521
49;6000521;21;26;18;22;16;20;25;8;23;3;13;17;14;11;9;10;6;19;7;1;15;4;2;12;24;5
21;26;18;25;16;20;22;8;23;3;13;17;14;11;9;10;6;19;7;1;15;4;2;12;24;5;49;6003681
49;6003681;21;26;18;25;16;20;22;8;23;3;13;17;14;11;9;10;6;19;7;1;15;4;2;12;24;5
21;26;18;25;16;20;22;8;23;3;13;17;14;11;9;10;6;19;4;1;15;7;2;12;24;5;49;5997564
49;5997564;21;26;18;25;16;20;22;8;23;3;13;17;14;11;9;10;6;19;4;1;15;7;2;12;24;5
21;26;18;25;16;4;22;8;23;3;13;17;14;11;9;10;6;19;20;1;15;7;2;12;24;5;49;5965780
49;5965780;21;26;18;25;16;4;22;8;23;3;13;17;14;11;9;10;6;19;20;1;15;7;2;12;24;5
21;26;23;25;16;4;22;8;18;3;13;17;14;11;9;10;6;19;20;1;15;7;2;12;24;5;49;5998176
49;5998176;21;26;23;25;16;4;22;8;18;3;13;17;14;11;9;10;6;19;20;1;15;7;2;12;24;5
21;26;23;25;16;4;22;8;18;3;13;17;14;24;9;10;6;19;20;1;15;7;2;12;11;5;49;5998222
49;5998222;21;26;23;25;16;4;22;8;18;3;13;17;14;24;9;10;6;19;20;1;15;7;2;12;11;5
21;26;23;25;16;4;22;8;18;3;13;17;14;24;9;10;6;19;7;1;15;20;2;12;11;5;49;6024925
49;6024925;21;26;23;25;16;4;22;8;18;3;13;17;14;24;9;10;6;19;7;1;15;20;2;12;11;5
21;26;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;1;15;20;2;12;11;5;49;6053105
50;6053105;21;26;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;1;15;20;2;12;11;5
21;11;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;1;15;20;2;12;26;5;50;6050418
50;6050418;21;11;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;1;15;20;2;12;26;5
21;11;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;26;15;20;2;12;1;5;50;6000424
50;6000424;21;11;23;25;16;4;22;9;18;3;13;17;14;24;8;10;6;19;7;26;15;20;2;12;1;5
21;11;23;9;16;4;22;25;18;3;13;17;14;24;8;10;6;19;7;26;15;20;2;12;1;5;50;5961669
50;5961669;21;11;23;9;16;4;22;25;18;3;13;17;14;24;8;10;6;19;7;26;15;20;2;12;1;5
21;11;23;14;16;4;22;25;18;3;13;17;9;24;8;10;6;19;7;26;15;20;2;12;1;5;50;5970608
50;5970608;21;11;23;14;16;4;22;25;18;3;13;17;9;24;8;10;6;19;7;26;15;20;2;12;1;5
21;17;23;14;16;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;15;20;2;12;1;5;50;5961091
50;5961091;21;17;23;14;16;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;15;20;2;12;1;5
21;17;23;14;15;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;16;20;2;12;1;5;50;5960234
50;5960234;21;17;23;14;15;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;16;20;2;12;1;5
21;17;14;23;15;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;16;20;2;12;1;5;50;5965791
50;5965791;21;17;14;23;15;4;22;25;18;3;13;11;9;24;8;10;6;19;7;26;16;20;2;12;1;5
21;17;14;23;15;4;22;25;18;3;13;11;9;24;8;10;6;5;7;26;16;20;2;12;1;19;50;5810574
50;5810574;21;17;14;23;15;4;22;25;18;3;13;11;9;24;8;10;6;5;7;26;16;20;2;12;1;19
21;17;14;23;15;4;22;25;18;3;13;11;9;24;12;10;6;5;7;26;16;20;2;8;1;19;50;5804676
50;5804676;21;17;14;23;15;4;22;25;18;3;13;11;9;24;12;10;6;5;7;26;16;20;2;8;1;19
21;17;14;23;15;4;22;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;9;8;1;19;50;5859427
50;5859427;21;17;14;23;15;4;22;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;9;8;1;19
21;17;14;23;15;4;22;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;19;8;1;9;50;5870976
50;5870976;21;17;14;23;15;4;22;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;19;8;1;9
21;17;14;23;15;4;9;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;19;8;1;22;50;5826191
50;5826191;21;17;14;23;15;4;9;25;18;3;13;11;2;24;12;10;6;5;7;26;16;20;19;8;1;22
21;17;14;23;15;4;9;25;18;3;13;11;2;7;12;10;6;5;24;26;16;20;19;8;1;22;50;5826612
50;5826612;21;17;14;23;15;4;9;25;18;3;13;11;2;7;12;10;6;5;24;26;16;20;19;8;1;22
21;17;14;9;15;4;23;25;18;3;13;11;2;7;12;10;6;5;24;26;16;20;19;8;1;22;50;5920963
50;5920963;21;17;14;9;15;4;23;25;18;3;13;11;2;7;12;10;6;5;24;26;16;20;19;8;1;22
21;24;14;9;15;4;23;25;18;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22;50;5921598
50;5921598;21;24;14;9;15;4;23;25;18;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22
9;24;14;21;15;4;23;25;18;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22;50;5884774
50;5884774;9;24;14;21;15;4;23;25;18;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22
9;24;18;21;15;4;23;25;14;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22;50;5888126
50;5888126;9;24;18;21;15;4;23;25;14;3;13;11;2;7;12;10;6;5;17;26;16;20;19;8;1;22
9;24;18;20;15;4;23;25;14;3;13;11;2;7;12;10;6;5;17;26;16;21;19;8;1;22;50;5900808
50;5900808;9;24;18;20;15;4;23;25;14;3;13;11;2;7;12;10;6;5;17;26;16;21;19;8;1;22
9;24;18;20;15;3;23;25;14;4;13;11;2;7;12;10;6;5;17;26;16;21;19;8;1;22;50;5898498
50;5898498;9;24;18;20;15;3;23;25;14;4;13;11;2;7;12;10;6;5;17;26;16;21;19;8;1;22
9;24;18;20;15;3;23;25;14;4;13;11;2;7;12;10;6;5;8;26;16;21;19;17;1;22;50;5861098
51;5861098;9;24;18;20;15;3;23;25;14;4;13;11;2;7;12;10;6;5;8;26;16;21;19;17;1;22
9;24;15;20;18;3;23;25;14;4;13;11;2;7;12;10;6;5;8;26;16;21;19;17;1;22;51;5843810
51;5843810;9;24;15;20;18;3;23;25;14;4;13;11;2;7;12;10;6;5;8;26;16;21;19;17;1;22
9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;16;21;19;2;1;22;51;5859612
51;5859612;9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;16;21;19;2;1;22
9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;1;26;16;21;19;2;8;22;51;5923692
51;5859612;9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;16;21;19;2;1;22
9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;21;16;19;2;1;22;51;5863343
51;5863343;9;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;21;16;19;2;1;22
2;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;21;16;19;9;1;22;51;5902582
51;5902582;2;24;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;21;16;19;9;1;22
2;21;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;24;16;19;9;1;22;51;5889794
51;5889794;2;21;15;20;18;3;23;25;14;4;13;11;17;7;12;10;6;5;8;26;24;16;19;9;1;22
2;21;15;20;18;3;23;25;14;4;13;8;17;7;12;10;6;5;11;26;24;16;19;9;1;22;51;5897178
51;5897178;2;21;15;20;18;3;23;25;14;4;13;8;17;7;12;10;6;5;11;26;24;16;19;9;1;22
2;21;15;20;18;3;23;25;14;4;13;12;17;7;8;10;6;5;11;26;24;16;19;9;1;22;51;5881723
51;5881723;2;21;15;20;18;3;23;25;14;4;13;12;17;7;8;10;6;5;11;26;24;16;19;9;1;22
2;21;15;20;18;3;23;25;5;4;13;12;17;7;8;10;6;14;11;26;24;16;19;9;1;22;51;5878420
51;5878420;2;21;15;20;18;3;23;25;5;4;13;12;17;7;8;10;6;14;11;26;24;16;19;9;1;22
2;21;15;20;18;6;23;25;5;4;13;12;17;7;8;10;3;14;11;26;24;16;19;9;1;22;51;5878796
51;5878796;2;21;15;20;18;6;23;25;5;4;13;12;17;7;8;10;3;14;11;26;24;16;19;9;1;22
2;21;15;20;18;6;23;25;5;4;13;12;10;7;8;17;3;14;11;26;24;16;19;9;1;22;51;5873754
51;5873754;2;21;15;20;18;6;23;25;5;4;13;12;10;7;8;17;3;14;11;26;24;16;19;9;1;22
2;21;15;20;18;6;23;25;5;4;14;12;10;7;8;17;3;13;11;26;24;16;19;9;1;22;51;5866190
51;5866190;2;21;15;20;18;6;23;25;5;4;14;12;10;7;8;17;3;13;11;26;24;16;19;9;1;22
2;21;15;20;18;6;23;16;5;4;14;12;10;7;8;17;3;13;11;26;24;25;19;9;1;22;51;5851357
51;5851357;2;21;15;20;18;6;23;16;5;4;14;12;10;7;8;17;3;13;11;26;24;25;19;9;1;22
2;21;15;20;18;6;23;7;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22;51;5874881
51;5874881;2;21;15;20;18;6;23;7;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22
2;21;15;20;18;7;23;6;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22;51;5877721
51;5877721;2;21;15;20;18;7;23;6;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22
2;20;15;21;18;7;23;6;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22;51;5829593
51;5829593;2;20;15;21;18;7;23;6;5;4;14;12;10;16;8;17;3;13;11;26;24;25;19;9;1;22
2;20;15;21;18;7;23;6;5;4;14;12;10;1;8;17;3;13;11;26;24;25;19;9;16;22;51;5814455
51;5814455;2;20;15;21;18;7;23;6;5;4;14;12;10;1;8;17;3;13;11;26;24;25;19;9;16;22
2;20;15;21;18;7;23;6;5;4;14;9;10;1;8;17;3;13;11;26;24;25;19;12;16;22;51;5803428
51;5803428;2;20;15;21;18;7;23;6;5;4;14;9;10;1;8;17;3;13;11;26;24;25;19;12;16;22
2;20;15;21;23;7;18;6;5;4;14;9;10;1;8;17;3;13;11;26;24;25;19;12;16;22;51;5826041
51;5826041;2;20;15;21;23;7;18;6;5;4;14;9;10;1;8;17;3;13;11;26;24;25;19;12;16;22
2;20;15;21;23;7;18;6;5;4;14;9;10;1;8;11;3;13;17;26;24;25;19;12;16;22;51;5832950
52;5832950;2;20;15;21;23;7;18;6;5;4;14;9;10;1;8;11;3;13;17;26;24;25;19;12;16;22
2;20;15;21;23;7;18;6;5;4;14;9;10;16;8;11;3;13;17;26;24;25;19;12;1;22;52;5849535
52;5849535;2;20;15;21;23;7;18;6;5;4;14;9;10;16;8;11;3;13;17;26;24;25;19;12;1;22
2;20;15;21;23;7;18;6;5;4;14;9;10;16;8;11;3;13;17;26;24;25;19;1;12;22;52;5863176
