"X1";"X6040150";"X17";"X22";"X13";"X15";"X2";"X6";"X8";"X4";"X3";"X12";"X1.1";"X26";"X20";"X11";"X24";"X19";"X16";"X9";"X10";"X7";"X5";"X14";"X21";"X23";"X18";"X25"
70;5916139;6;3;14;22;23;17;11;18;8;15;20;12;2;24;9;1;7;25;10;13;16;19;26;21;5;4
6;3;14;22;23;17;1;18;8;15;20;12;2;24;9;11;7;25;10;13;16;19;26;21;5;4;70;5923873
70;5923873;6;3;14;22;23;17;1;18;8;15;20;12;2;24;9;11;7;25;10;13;16;19;26;21;5;4
6;3;14;22;23;17;1;18;8;12;20;15;2;24;9;11;7;25;10;13;16;19;26;21;5;4;70;5957829
70;5957829;6;3;14;22;23;17;1;18;8;12;20;15;2;24;9;11;7;25;10;13;16;19;26;21;5;4
6;3;14;22;23;17;1;18;8;12;20;15;2;16;9;11;7;25;10;13;24;19;26;21;5;4;70;5946192
70;5946192;6;3;14;22;23;17;1;18;8;12;20;15;2;16;9;11;7;25;10;13;24;19;26;21;5;4
6;3;14;22;23;16;1;18;8;12;20;15;2;17;9;11;7;25;10;13;24;19;26;21;5;4;70;5958551
70;5958551;6;3;14;22;23;16;1;18;8;12;20;15;2;17;9;11;7;25;10;13;24;19;26;21;5;4
6;3;11;22;23;16;1;18;8;12;20;15;2;17;9;14;7;25;10;13;24;19;26;21;5;4;70;6022299
70;6022299;6;3;11;22;23;16;1;18;8;12;20;15;2;17;9;14;7;25;10;13;24;19;26;21;5;4
6;3;7;22;23;16;1;18;8;12;20;15;2;17;9;14;11;25;10;13;24;19;26;21;5;4;70;5980449
70;5980449;6;3;7;22;23;16;1;18;8;12;20;15;2;17;9;14;11;25;10;13;24;19;26;21;5;4
6;3;7;22;23;16;1;4;8;12;20;15;2;17;9;14;11;25;10;13;24;19;26;21;5;18;70;6004344
70;6004344;6;3;7;22;23;16;1;4;8;12;20;15;2;17;9;14;11;25;10;13;24;19;26;21;5;18
13;3;7;22;23;16;1;4;8;12;20;15;2;17;9;14;11;25;10;6;24;19;26;21;5;18;70;6001463
70;6001463;13;3;7;22;23;16;1;4;8;12;20;15;2;17;9;14;11;25;10;6;24;19;26;21;5;18
13;3;7;12;23;16;1;4;8;22;20;15;2;17;9;14;11;25;10;6;24;19;26;21;5;18;70;6004958
70;6004958;13;3;7;12;23;16;1;4;8;22;20;15;2;17;9;14;11;25;10;6;24;19;26;21;5;18
13;3;7;12;23;16;1;17;8;22;20;15;2;4;9;14;11;25;10;6;24;19;26;21;5;18;70;5936581
70;5936581;13;3;7;12;23;16;1;17;8;22;20;15;2;4;9;14;11;25;10;6;24;19;26;21;5;18
13;3;19;12;23;16;1;17;8;22;20;15;2;4;9;14;11;25;10;6;24;7;26;21;5;18;70;5925213
71;5925213;13;3;19;12;23;16;1;17;8;22;20;15;2;4;9;14;11;25;10;6;24;7;26;21;5;18
13;3;19;12;23;16;1;22;8;17;20;15;2;4;9;14;11;25;10;6;24;7;26;21;5;18;71;5925213
71;5925213;13;3;19;12;23;16;1;22;8;17;20;15;2;4;9;14;11;25;10;6;24;7;26;21;5;18
13;3;19;12;23;16;1;22;8;17;20;15;2;7;9;14;11;25;10;6;24;4;26;21;5;18;71;5916857
71;5916857;13;3;19;12;23;16;1;22;8;17;20;15;2;7;9;14;11;25;10;6;24;4;26;21;5;18
13;3;19;12;23;1;16;22;8;17;20;15;2;7;9;14;11;25;10;6;24;4;26;21;5;18;71;5916857
71;5916857;13;3;19;12;23;1;16;22;8;17;20;15;2;7;9;14;11;25;10;6;24;4;26;21;5;18
13;3;19;12;25;1;16;22;8;17;20;15;2;7;9;14;11;23;10;6;24;4;26;21;5;18;71;5915496
71;5915496;13;3;19;12;25;1;16;22;8;17;20;15;2;7;9;14;11;23;10;6;24;4;26;21;5;18
13;3;19;12;25;1;16;22;8;4;20;15;2;7;9;14;11;23;10;6;24;17;26;21;5;18;71;5978721
71;5978721;13;3;19;12;25;1;16;22;8;4;20;15;2;7;9;14;11;23;10;6;24;17;26;21;5;18
13;3;18;12;25;1;16;22;8;4;20;15;2;7;9;14;11;23;10;6;24;17;26;21;5;19;71;5887229
71;5887229;13;3;18;12;25;1;16;22;8;4;20;15;2;7;9;14;11;23;10;6;24;17;26;21;5;19
13;3;18;12;25;1;6;22;8;4;20;15;2;7;9;14;11;23;10;16;24;17;26;21;5;19;71;5885277
71;5885277;13;3;18;12;25;1;6;22;8;4;20;15;2;7;9;14;11;23;10;16;24;17;26;21;5;19
13;3;18;12;25;26;6;22;8;4;20;15;2;7;9;14;11;23;10;16;24;17;1;21;5;19;71;5907317
71;5907317;13;3;18;12;25;26;6;22;8;4;20;15;2;7;9;14;11;23;10;16;24;17;1;21;5;19
13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;11;23;10;20;24;17;1;21;5;19;71;5963349
71;5963349;13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;11;23;10;20;24;17;1;21;5;19
13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;20;24;11;1;21;5;19;71;5988439
71;5988439;13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;20;24;11;1;21;5;19
13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;20;21;11;1;24;5;19;71;5994844
71;5994844;13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;20;21;11;1;24;5;19
13;3;18;12;25;26;6;22;8;4;16;15;2;19;9;14;17;23;10;20;21;11;1;24;5;7;71;6060766
71;5994844;13;3;18;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;20;21;11;1;24;5;19
13;3;20;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;18;21;11;1;24;5;19;71;5991048
71;5991048;13;3;20;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;18;21;11;1;24;5;19
13;3;20;12;25;26;9;22;8;4;16;15;2;7;6;14;17;23;10;18;21;11;1;24;5;19;71;6176551
71;5991048;13;3;20;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;18;21;11;1;24;5;19
13;3;1;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;18;21;11;20;24;5;19;71;5987622
71;5987622;13;3;1;12;25;26;6;22;8;4;16;15;2;7;9;14;17;23;10;18;21;11;20;24;5;19
13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;17;23;10;18;21;11;20;24;5;19;71;5987636
71;5987636;13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;17;23;10;18;21;11;20;24;5;19
13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;17;20;24;5;19;71;5960109
71;5960109;13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;17;20;24;5;19
13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;20;17;24;5;19;71;5966267
71;5966267;13;3;1;12;25;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;20;17;24;5;19
13;3;1;12;20;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;25;17;24;5;19;71;5934949
71;5934949;13;3;1;12;20;26;6;22;14;4;16;15;2;7;9;8;11;23;10;18;21;25;17;24;5;19
13;3;1;12;4;26;6;22;14;20;16;15;2;7;9;8;11;23;10;18;21;25;17;24;5;19;71;5941085
72;5941085;13;3;1;12;4;26;6;22;14;20;16;15;2;7;9;8;11;23;10;18;21;25;17;24;5;19
13;3;1;12;4;26;6;22;14;20;16;15;2;21;9;8;11;23;10;18;7;25;17;24;5;19;72;5918281
72;5918281;13;3;1;12;4;26;6;22;14;20;16;15;2;21;9;8;11;23;10;18;7;25;17;24;5;19
13;3;1;12;4;26;6;22;14;20;16;15;2;9;21;8;11;23;10;18;7;25;17;24;5;19;72;5899139
72;5899139;13;3;1;12;4;26;6;22;14;20;16;15;2;9;21;8;11;23;10;18;7;25;17;24;5;19
13;2;1;12;4;26;6;22;14;20;16;15;3;9;21;8;11;23;10;18;7;25;17;24;5;19;72;5887189
72;5887189;13;2;1;12;4;26;6;22;14;20;16;15;3;9;21;8;11;23;10;18;7;25;17;24;5;19
13;2;1;12;4;26;6;22;3;20;16;15;14;9;21;8;11;23;10;18;7;25;17;24;5;19;72;5898592
72;5898592;13;2;1;12;4;26;6;22;3;20;16;15;14;9;21;8;11;23;10;18;7;25;17;24;5;19
13;2;1;12;20;26;6;22;3;4;16;15;14;9;21;8;11;23;10;18;7;25;17;24;5;19;72;5885570
72;5885570;13;2;1;12;20;26;6;22;3;4;16;15;14;9;21;8;11;23;10;18;7;25;17;24;5;19
13;2;8;12;20;26;6;22;3;4;16;15;14;9;21;1;11;23;10;18;7;25;17;24;5;19;72;5775321
72;5775321;13;2;8;12;20;26;6;22;3;4;16;15;14;9;21;1;11;23;10;18;7;25;17;24;5;19
13;2;8;12;20;26;6;22;3;4;16;15;25;9;21;1;11;23;10;18;7;14;17;24;5;19;72;5874814
72;5874814;13;2;8;12;20;26;6;22;3;4;16;15;25;9;21;1;11;23;10;18;7;14;17;24;5;19
13;2;8;12;20;26;6;22;3;4;16;15;25;9;21;1;11;23;10;18;7;14;17;19;5;24;72;5957217
72;5957217;13;2;8;12;20;26;6;22;3;4;16;15;25;9;21;1;11;23;10;18;7;14;17;19;5;24
13;2;8;21;20;26;6;22;3;4;16;15;25;9;12;1;11;23;10;18;7;14;17;19;5;24;72;5954498
72;5954498;13;2;8;21;20;26;6;22;3;4;16;15;25;9;12;1;11;23;10;18;7;14;17;19;5;24
13;2;8;21;20;26;6;22;3;4;12;15;25;9;16;1;11;23;10;18;7;14;17;19;5;24;72;5929689
72;5929689;13;2;8;21;20;26;6;22;3;4;12;15;25;9;16;1;11;23;10;18;7;14;17;19;5;24
13;2;8;21;20;26;6;22;3;25;12;15;4;9;16;1;11;23;10;18;7;14;17;19;5;24;72;5888250
72;5888250;13;2;8;21;20;26;6;22;3;25;12;15;4;9;16;1;11;23;10;18;7;14;17;19;5;24
13;2;8;21;20;26;6;22;3;19;12;15;4;9;16;1;11;23;10;18;7;14;17;25;5;24;72;5800231
72;5800231;13;2;8;21;20;26;6;22;3;19;12;15;4;9;16;1;11;23;10;18;7;14;17;25;5;24
13;2;8;21;20;18;6;22;3;19;12;15;4;9;16;1;11;23;10;26;7;14;17;25;5;24;72;5933500
72;5933500;13;2;8;21;20;18;6;22;3;19;12;15;4;9;16;1;11;23;10;26;7;14;17;25;5;24
13;2;16;21;20;18;6;22;3;19;12;15;4;9;8;1;11;23;10;26;7;14;17;25;5;24;72;5931650
72;5931650;13;2;16;21;20;18;6;22;3;19;12;15;4;9;8;1;11;23;10;26;7;14;17;25;5;24
13;2;16;21;20;18;6;22;3;4;12;15;19;9;8;1;11;23;10;26;7;14;17;25;5;24;72;5948532
72;5948532;13;2;16;21;20;18;6;22;3;4;12;15;19;9;8;1;11;23;10;26;7;14;17;25;5;24
13;2;16;21;20;18;6;22;3;4;8;15;19;9;12;1;11;23;10;26;7;14;17;25;5;24;72;5969840
72;5969840;13;2;16;21;20;18;6;22;3;4;8;15;19;9;12;1;11;23;10;26;7;14;17;25;5;24
13;2;16;9;20;18;6;22;3;4;8;15;19;21;12;1;11;23;10;26;7;14;17;25;5;24;72;5993367
72;5993367;13;2;16;9;20;18;6;22;3;4;8;15;19;21;12;1;11;23;10;26;7;14;17;25;5;24
13;2;10;9;20;18;6;22;3;4;8;15;19;21;12;1;11;23;16;26;7;14;17;25;5;24;72;5989182
72;5989182;13;2;10;9;20;18;6;22;3;4;8;15;19;21;12;1;11;23;16;26;7;14;17;25;5;24
13;2;10;9;20;18;6;4;3;22;8;15;19;21;12;1;11;23;16;26;7;14;17;25;5;24;72;5989382
72;5989382;13;2;10;9;20;18;6;4;3;22;8;15;19;21;12;1;11;23;16;26;7;14;17;25;5;24
13;2;10;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;14;17;25;5;24;72;5958175
73;5958175;13;2;10;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;14;17;25;5;24
13;2;10;9;20;18;6;4;3;22;8;15;19;17;12;16;11;23;1;26;7;14;21;25;5;24;73;5998211
73;5958175;13;2;10;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;14;17;25;5;24
14;2;10;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;13;17;25;5;24;73;5929059
73;5929059;14;2;10;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;13;17;25;5;24
14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;10;17;25;5;24;73;5922150
73;5922150;14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;7;10;17;25;5;24
14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;25;10;17;7;5;24;73;5933834
73;5933834;14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;23;1;26;25;10;17;7;5;24
14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;10;1;26;25;23;17;7;5;24;73;5938362
73;5938362;14;2;13;9;20;18;6;4;3;22;8;15;19;21;12;16;11;10;1;26;25;23;17;7;5;24
14;2;13;9;20;18;6;4;10;22;8;15;19;21;12;16;11;3;1;26;25;23;17;7;5;24;73;5934456
73;5934456;14;2;13;9;20;18;6;4;10;22;8;15;19;21;12;16;11;3;1;26;25;23;17;7;5;24
14;2;13;9;4;18;6;20;10;22;8;15;19;21;12;16;11;3;1;26;25;23;17;7;5;24;73;5900630
73;5900630;14;2;13;9;4;18;6;20;10;22;8;15;19;21;12;16;11;3;1;26;25;23;17;7;5;24
14;2;13;9;4;18;23;20;10;22;8;15;19;21;12;16;11;3;1;26;25;6;17;7;5;24;73;5906498
73;5906498;14;2;13;9;4;18;23;20;10;22;8;15;19;21;12;16;11;3;1;26;25;6;17;7;5;24
14;2;13;9;4;18;8;20;10;22;23;15;19;21;12;16;11;3;1;26;25;6;17;7;5;24;73;5993349
73;5906498;14;2;13;9;4;18;23;20;10;22;8;15;19;21;12;16;11;3;1;26;25;6;17;7;5;24
14;2;13;9;4;18;23;20;10;22;8;15;5;21;12;16;11;3;1;26;25;6;17;7;19;24;73;5811212
73;5811212;14;2;13;9;4;18;23;20;10;22;8;15;5;21;12;16;11;3;1;26;25;6;17;7;19;24
14;2;13;9;4;1;23;20;10;22;8;15;5;21;12;16;11;3;18;26;25;6;17;7;19;24;73;5817540
73;5817540;14;2;13;9;4;1;23;20;10;22;8;15;5;21;12;16;11;3;18;26;25;6;17;7;19;24
14;2;13;9;4;1;23;20;3;22;8;15;5;21;12;16;11;10;18;26;25;6;17;7;19;24;73;5836924
73;5836924;14;2;13;9;4;1;23;20;3;22;8;15;5;21;12;16;11;10;18;26;25;6;17;7;19;24
14;2;13;9;26;1;23;20;3;22;8;15;5;21;12;16;11;10;18;4;25;6;17;7;19;24;73;5864457
73;5864457;14;2;13;9;26;1;23;20;3;22;8;15;5;21;12;16;11;10;18;4;25;6;17;7;19;24
14;2;13;9;26;1;23;20;3;22;10;15;5;21;12;16;11;8;18;4;25;6;17;7;19;24;73;5870953
73;5870953;14;2;13;9;26;1;23;20;3;22;10;15;5;21;12;16;11;8;18;4;25;6;17;7;19;24
14;2;13;9;26;1;23;20;3;22;10;15;5;24;12;16;11;8;18;4;25;6;17;7;19;21;73;5894653
73;5894653;14;2;13;9;26;1;23;20;3;22;10;15;5;24;12;16;11;8;18;4;25;6;17;7;19;21
14;2;13;9;26;1;23;20;7;22;10;15;5;24;12;16;11;8;18;4;25;6;17;3;19;21;73;5882235
73;5882235;14;2;13;9;26;1;23;20;7;22;10;15;5;24;12;16;11;8;18;4;25;6;17;3;19;21
14;2;13;9;26;1;23;20;7;22;10;15;5;24;12;16;11;8;18;19;25;6;17;3;4;21;73;5867765
73;5867765;14;2;13;9;26;1;23;20;7;22;10;15;5;24;12;16;11;8;18;19;25;6;17;3;4;21
14;2;13;9;26;1;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;3;4;21;73;5892666
73;5892666;14;2;13;9;26;1;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;3;4;21
14;2;13;1;26;9;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;3;4;21;73;5809783
73;5809783;14;2;13;1;26;9;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;3;4;21
14;2;3;1;26;9;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;13;4;21;73;5801367
74;5801367;14;2;3;1;26;9;23;20;7;22;10;25;5;24;12;16;11;8;18;19;15;6;17;13;4;21
14;2;3;1;12;9;23;20;7;22;10;25;5;24;26;16;11;8;18;19;15;6;17;13;4;21;74;5797241
74;5797241;14;2;3;1;12;9;23;20;7;22;10;25;5;24;26;16;11;8;18;19;15;6;17;13;4;21
14;2;24;1;12;9;23;20;7;22;10;25;5;3;26;16;11;8;18;19;15;6;17;13;4;21;74;5779699
74;5779699;14;2;24;1;12;9;23;20;7;22;10;25;5;3;26;16;11;8;18;19;15;6;17;13;4;21
14;2;24;1;12;9;23;20;7;22;10;25;5;3;15;16;11;8;18;19;26;6;17;13;4;21;74;5776227
74;5776227;14;2;24;1;12;9;23;20;7;22;10;25;5;3;15;16;11;8;18;19;26;6;17;13;4;21
14;2;24;1;12;9;23;20;7;22;10;25;26;3;15;16;11;8;18;19;5;6;17;13;4;21;74;5897615
74;5776227;14;2;24;1;12;9;23;20;7;22;10;25;5;3;15;16;11;8;18;19;26;6;17;13;4;21
14;2;24;1;12;9;23;20;7;22;25;10;5;3;15;16;11;8;18;19;26;6;17;13;4;21;74;5776364
74;5776364;14;2;24;1;12;9;23;20;7;22;25;10;5;3;15;16;11;8;18;19;26;6;17;13;4;21
14;2;24;4;12;9;23;20;7;22;25;10;5;3;15;16;11;8;18;19;26;6;17;13;1;21;74;5742226
74;5742226;14;2;24;4;12;9;23;20;7;22;25;10;5;3;15;16;11;8;18;19;26;6;17;13;1;21
14;2;24;4;12;9;23;20;7;22;16;10;5;3;15;25;11;8;18;19;26;6;17;13;1;21;74;5739987
74;5739987;14;2;24;4;12;9;23;20;7;22;16;10;5;3;15;25;11;8;18;19;26;6;17;13;1;21
21;2;24;4;12;9;23;20;7;22;16;10;5;3;15;25;11;8;18;19;26;6;17;13;1;14;74;5778845
74;5778845;21;2;24;4;12;9;23;20;7;22;16;10;5;3;15;25;11;8;18;19;26;6;17;13;1;14
21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;25;11;8;18;19;26;6;17;10;1;14;74;5756565
74;5756565;21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;25;11;8;18;19;26;6;17;10;1;14
21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;25;11;8;18;26;19;6;17;10;1;14;74;5758984
74;5758984;21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;25;11;8;18;26;19;6;17;10;1;14
21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;18;11;8;25;26;19;6;17;10;1;14;74;5787372
74;5787372;21;2;24;4;12;9;23;20;7;22;16;13;5;3;15;18;11;8;25;26;19;6;17;10;1;14
21;2;24;4;12;9;23;20;8;22;16;13;5;3;15;18;11;7;25;26;19;6;17;10;1;14;74;5768719
74;5768719;21;2;24;4;12;9;23;20;8;22;16;13;5;3;15;18;11;7;25;26;19;6;17;10;1;14
21;5;24;4;12;9;23;20;8;22;16;13;2;3;15;18;11;7;25;26;19;6;17;10;1;14;74;5894129
74;5894129;21;5;24;4;12;9;23;20;8;22;16;13;2;3;15;18;11;7;25;26;19;6;17;10;1;14
21;5;24;4;12;9;23;20;8;10;16;13;2;3;15;18;11;7;25;26;19;6;17;22;1;14;74;5907683
74;5907683;21;5;24;4;12;9;23;20;8;10;16;13;2;3;15;18;11;7;25;26;19;6;17;22;1;14
21;5;24;4;23;9;12;20;8;10;16;13;2;3;15;18;11;7;25;26;19;6;17;22;1;14;74;5932388
74;5932388;21;5;24;4;23;9;12;20;8;10;16;13;2;3;15;18;11;7;25;26;19;6;17;22;1;14
21;5;24;4;23;9;12;20;8;17;16;13;2;3;15;18;11;7;25;26;19;6;10;22;1;14;74;5931432
74;5931432;21;5;24;4;23;9;12;20;8;17;16;13;2;3;15;18;11;7;25;26;19;6;10;22;1;14
21;5;24;4;23;9;12;20;8;17;16;13;19;3;15;18;11;7;25;26;2;6;10;22;1;14;74;5893168
74;5893168;21;5;24;4;23;9;12;20;8;17;16;13;19;3;15;18;11;7;25;26;2;6;10;22;1;14
21;5;24;4;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;10;22;1;14;74;5909079
74;5909079;21;5;24;4;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;10;22;1;14
21;5;14;4;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;10;22;1;24;74;5957504
74;5909079;21;5;24;4;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;10;22;1;14
21;5;24;10;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;4;22;1;14;74;5911225
75;5911225;21;5;24;10;23;9;12;6;8;17;16;13;19;3;15;18;11;7;25;26;2;20;4;22;1;14
21;5;24;10;17;9;12;6;8;23;16;13;19;3;15;18;11;7;25;26;2;20;4;22;1;14;75;5908254
75;5908254;21;5;24;10;17;9;12;6;8;23;16;13;19;3;15;18;11;7;25;26;2;20;4;22;1;14
25;5;24;10;17;9;12;6;8;23;16;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5912967
75;5912967;25;5;24;10;17;9;12;6;8;23;16;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14
25;5;24;10;17;9;12;6;8;16;23;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5919650
75;5919650;25;5;24;10;17;9;12;6;8;16;23;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14
25;5;9;10;17;24;12;6;8;16;23;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5971723
75;5971723;25;5;9;10;17;24;12;6;8;16;23;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14
23;5;9;10;17;24;12;6;8;16;25;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5978097
75;5978097;23;5;9;10;17;24;12;6;8;16;25;13;19;3;15;18;11;7;21;26;2;20;4;22;1;14
23;5;9;10;17;24;12;19;8;16;25;13;6;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5931928
75;5931928;23;5;9;10;17;24;12;19;8;16;25;13;6;3;15;18;11;7;21;26;2;20;4;22;1;14
23;5;9;10;17;24;12;19;8;16;25;6;13;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5929994
75;5929994;23;5;9;10;17;24;12;19;8;16;25;6;13;3;15;18;11;7;21;26;2;20;4;22;1;14
23;5;9;10;8;24;12;19;17;16;25;6;13;3;15;18;11;7;21;26;2;20;4;22;1;14;75;5976753
75;5976753;23;5;9;10;8;24;12;19;17;16;25;6;13;3;15;18;11;7;21;26;2;20;4;22;1;14
23;5;9;10;8;24;12;19;17;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14;75;5974135
75;5974135;23;5;9;10;8;24;12;19;17;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;18;8;24;12;19;17;10;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14;75;6081822
75;6081822;23;5;9;18;8;24;12;19;17;10;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;18;2;24;12;19;17;10;25;6;13;3;15;16;11;7;21;26;8;20;4;22;1;14;75;6105343
75;6081822;23;5;9;18;8;24;12;19;17;10;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;12;8;24;18;19;17;10;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14;75;6014015
75;6014015;23;5;9;12;8;24;18;19;17;10;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;12;8;24;18;19;10;17;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14;75;6014255
75;6014255;23;5;9;12;8;24;18;19;10;17;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;12;8;24;17;19;10;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14;75;5987060
75;5987060;23;5;9;12;8;24;17;19;10;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;14
23;5;9;12;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;10;75;5976623
75;5976623;23;5;9;12;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;20;4;22;1;10
23;5;9;20;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;12;4;22;1;10;75;5964368
75;5964368;23;5;9;20;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;12;4;22;1;10
23;12;9;20;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;5;4;22;1;10;75;6066569
75;6066569;23;12;9;20;8;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;2;5;4;22;1;10
23;12;9;20;2;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10;75;6091302
75;6091302;23;12;9;20;2;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10
20;12;9;23;2;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10;75;6093660
75;6093660;20;12;9;23;2;24;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10
20;24;9;23;2;12;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10;75;6076011
76;6076011;20;24;9;23;2;12;17;19;14;18;25;6;13;3;15;16;11;7;21;26;8;5;4;22;1;10
20;24;3;23;2;12;17;19;14;18;25;6;13;9;15;16;11;7;21;26;8;5;4;22;1;10;76;5969153
76;5969153;20;24;3;23;2;12;17;19;14;18;25;6;13;9;15;16;11;7;21;26;8;5;4;22;1;10
20;24;3;23;2;25;17;19;14;18;12;6;13;9;15;16;11;7;21;26;8;5;4;22;1;10;76;5947970
76;5947970;20;24;3;23;2;25;17;19;14;18;12;6;13;9;15;16;11;7;21;26;8;5;4;22;1;10
16;24;3;23;2;25;17;19;14;18;12;6;13;9;15;20;11;7;21;26;8;5;4;22;1;10;76;5909495
76;5909495;16;24;3;23;2;25;17;19;14;18;12;6;13;9;15;20;11;7;21;26;8;5;4;22;1;10
16;24;3;23;2;25;17;19;14;18;12;6;11;9;15;20;13;7;21;26;8;5;4;22;1;10;76;5907106
76;5907106;16;24;3;23;2;25;17;19;14;18;12;6;11;9;15;20;13;7;21;26;8;5;4;22;1;10
16;24;3;23;2;25;17;19;14;18;12;6;11;22;15;20;13;7;21;26;8;5;4;9;1;10;76;5993049
76;5907106;16;24;3;23;2;25;17;19;14;18;12;6;11;9;15;20;13;7;21;26;8;5;4;22;1;10
16;24;3;23;2;25;17;19;14;18;12;6;11;9;15;20;13;7;21;26;8;5;4;1;22;10;76;5887861
76;5887861;16;24;3;23;2;25;17;19;14;18;12;6;11;9;15;20;13;7;21;26;8;5;4;1;22;10
16;24;3;23;2;25;17;19;14;5;12;6;11;9;15;20;13;7;21;26;8;18;4;1;22;10;76;5913707
76;5913707;16;24;3;23;2;25;17;19;14;5;12;6;11;9;15;20;13;7;21;26;8;18;4;1;22;10
7;24;3;23;2;25;17;19;14;5;12;6;11;9;15;20;13;16;21;26;8;18;4;1;22;10;76;5898823
76;5898823;7;24;3;23;2;25;17;19;14;5;12;6;11;9;15;20;13;16;21;26;8;18;4;1;22;10
