"X1";"X52832";"X6";"X1.1";"X10";"X8";"X4";"X12";"X5";"X9";"X11";"X7";"X2";"X3"
7;5;2;11;9;8;6;10;3;12;1;4;43;42680
43;35076;7;5;2;11;12;8;6;10;3;9;1;4
7;5;3;11;12;8;6;10;2;9;1;4;43;37188
43;35076;7;5;2;11;12;8;6;10;3;9;1;4
7;5;2;11;12;8;4;10;3;9;1;6;43;33954
43;33954;7;5;2;11;12;8;4;10;3;9;1;6
7;5;2;11;12;8;4;10;3;6;1;9;43;32034
43;32034;7;5;2;11;12;8;4;10;3;6;1;9
7;2;5;11;12;8;4;10;3;6;1;9;43;46778
43;32034;7;5;2;11;12;8;4;10;3;6;1;9
7;5;2;11;12;8;10;4;3;6;1;9;43;24150
43;24150;7;5;2;11;12;8;10;4;3;6;1;9
10;5;2;11;12;8;7;4;3;6;1;9;43;30540
43;24150;7;5;2;11;12;8;10;4;3;6;1;9
7;5;2;11;8;12;10;4;3;6;1;9;43;36372
43;24150;7;5;2;11;12;8;10;4;3;6;1;9
7;5;2;11;12;8;10;6;3;4;1;9;43;24812
43;24812;7;5;2;11;12;8;10;6;3;4;1;9
7;5;2;11;12;8;4;6;3;10;1;9;43;34406
44;24812;7;5;2;11;12;8;10;6;3;4;1;9
7;5;2;11;12;8;10;6;9;4;1;3;44;25034
44;25034;7;5;2;11;12;8;10;6;9;4;1;3
7;5;3;11;12;8;10;6;9;4;1;2;44;28762
44;25034;7;5;2;11;12;8;10;6;9;4;1;3
7;12;2;11;5;8;10;6;9;4;1;3;44;37018
44;25034;7;5;2;11;12;8;10;6;9;4;1;3
7;6;2;11;12;8;10;5;9;4;1;3;44;62566
44;25034;7;5;2;11;12;8;10;6;9;4;1;3
7;5;2;11;6;8;10;12;9;4;1;3;44;43420
44;25034;7;5;2;11;12;8;10;6;9;4;1;3
7;1;2;11;12;8;10;6;9;4;5;3;44;26460
44;26460;7;1;2;11;12;8;10;6;9;4;5;3
7;1;2;3;12;8;10;6;9;4;5;11;44;30030
44;30030;7;1;2;3;12;8;10;6;9;4;5;11
7;11;2;3;12;8;10;6;9;4;5;1;44;32038
44;32038;7;11;2;3;12;8;10;6;9;4;5;1
7;6;2;3;12;8;10;11;9;4;5;1;44;57702
44;32038;7;11;2;3;12;8;10;6;9;4;5;1
8;11;2;3;12;7;10;6;9;4;5;1;44;36882
44;36882;8;11;2;3;12;7;10;6;9;4;5;1
8;11;6;3;12;7;10;2;9;4;5;1;44;41358
44;36882;8;11;2;3;12;7;10;6;9;4;5;1
2;11;8;3;12;7;10;6;9;4;5;1;44;43180
44;43180;2;11;8;3;12;7;10;6;9;4;5;1
2;11;8;3;12;10;7;6;9;4;5;1;44;49394
44;43180;2;11;8;3;12;7;10;6;9;4;5;1
2;11;8;1;12;7;10;6;9;4;5;3;44;41108
44;41108;2;11;8;1;12;7;10;6;9;4;5;3
2;11;1;8;12;7;10;6;9;4;5;3;44;43004
44;43004;2;11;1;8;12;7;10;6;9;4;5;3
2;11;1;8;12;7;4;6;9;10;5;3;44;54496
44;43004;2;11;1;8;12;7;10;6;9;4;5;3
2;11;7;8;12;1;10;6;9;4;5;3;44;41668
44;41668;2;11;7;8;12;1;10;6;9;4;5;3
2;11;7;8;12;1;10;6;9;3;5;4;44;57988
44;41668;2;11;7;8;12;1;10;6;9;4;5;3
2;11;7;6;12;1;10;8;9;4;5;3;44;45708
44;45708;2;11;7;6;12;1;10;8;9;4;5;3
2;11;3;6;12;1;10;8;9;4;5;7;44;50474
45;50474;2;11;3;6;12;1;10;8;9;4;5;7
2;11;3;6;8;1;10;12;9;4;5;7;45;62630
45;50474;2;11;3;6;12;1;10;8;9;4;5;7
2;11;3;6;12;10;1;8;9;4;5;7;45;54304
45;50474;2;11;3;6;12;1;10;8;9;4;5;7
9;11;3;6;12;1;10;8;2;4;5;7;45;42742
45;42742;9;11;3;6;12;1;10;8;2;4;5;7
9;11;3;12;6;1;10;8;2;4;5;7;45;42942
45;42942;9;11;3;12;6;1;10;8;2;4;5;7
9;11;3;12;6;1;10;7;2;4;5;8;45;43394
45;43394;9;11;3;12;6;1;10;7;2;4;5;8
9;1;3;12;6;11;10;7;2;4;5;8;45;50680
45;43394;9;11;3;12;6;1;10;7;2;4;5;8
9;11;3;12;6;1;10;5;2;4;7;8;45;47402
45;47402;9;11;3;12;6;1;10;5;2;4;7;8
9;11;3;12;10;1;6;5;2;4;7;8;45;51510
45;47402;9;11;3;12;6;1;10;5;2;4;7;8
6;11;3;12;9;1;10;5;2;4;7;8;45;40988
45;40988;6;11;3;12;9;1;10;5;2;4;7;8
6;10;3;12;9;1;11;5;2;4;7;8;45;45240
45;40988;6;11;3;12;9;1;10;5;2;4;7;8
6;11;3;12;4;1;10;5;2;9;7;8;45;35784
45;35784;6;11;3;12;4;1;10;5;2;9;7;8
6;11;3;7;4;1;10;5;2;9;12;8;45;38984
45;38984;6;11;3;7;4;1;10;5;2;9;12;8
7;11;3;6;4;1;10;5;2;9;12;8;45;51208
45;38984;6;11;3;7;4;1;10;5;2;9;12;8
6;11;8;7;4;1;10;5;2;9;12;3;45;38054
45;38054;6;11;8;7;4;1;10;5;2;9;12;3
6;11;8;2;4;1;10;5;7;9;12;3;45;36310
45;36310;6;11;8;2;4;1;10;5;7;9;12;3
6;11;4;2;8;1;10;5;7;9;12;3;45;43068
45;36310;6;11;8;2;4;1;10;5;7;9;12;3
6;11;8;2;4;10;1;5;7;9;12;3;45;41682
45;36310;6;11;8;2;4;1;10;5;7;9;12;3
6;11;2;8;4;1;10;5;7;9;12;3;45;39848
45;36310;6;11;8;2;4;1;10;5;7;9;12;3
9;11;8;2;4;1;10;5;7;6;12;3;45;43970
45;43970;9;11;8;2;4;1;10;5;7;6;12;3
3;11;8;2;4;1;10;5;7;6;12;9;45;43116
46;43116;3;11;8;2;4;1;10;5;7;6;12;9
1;11;8;2;4;3;10;5;7;6;12;9;46;41270
46;41270;1;11;8;2;4;3;10;5;7;6;12;9
7;11;8;2;4;3;10;5;1;6;12;9;46;48850
46;41270;1;11;8;2;4;3;10;5;7;6;12;9
1;11;8;2;4;5;10;3;7;6;12;9;46;40060
46;40060;1;11;8;2;4;5;10;3;7;6;12;9
7;11;8;2;4;5;10;3;1;6;12;9;46;47756
46;40060;1;11;8;2;4;5;10;3;7;6;12;9
1;3;8;2;4;5;10;11;7;6;12;9;46;22124
46;22124;1;3;8;2;4;5;10;11;7;6;12;9
1;11;8;2;4;5;10;3;7;6;12;9;46;40060
46;22124;1;3;8;2;4;5;10;11;7;6;12;9
1;8;3;2;4;5;10;11;7;6;12;9;46;26064
46;26064;1;8;3;2;4;5;10;11;7;6;12;9
1;8;3;2;4;5;10;9;7;6;12;11;46;31028
46;26064;1;8;3;2;4;5;10;11;7;6;12;9
1;8;3;2;4;5;9;11;7;6;12;10;46;27664
46;27664;1;8;3;2;4;5;9;11;7;6;12;10
1;8;3;2;4;5;9;11;7;12;6;10;46;36910
46;27664;1;8;3;2;4;5;9;11;7;6;12;10
1;8;3;6;4;5;9;11;7;2;12;10;46;43748
46;27664;1;8;3;2;4;5;9;11;7;6;12;10
1;8;3;9;4;5;2;11;7;6;12;10;46;29850
46;27664;1;8;3;2;4;5;9;11;7;6;12;10
1;8;3;2;4;5;7;11;9;6;12;10;46;27002
46;27002;1;8;3;2;4;5;7;11;9;6;12;10
1;8;3;9;4;5;7;11;2;6;12;10;46;29182
46;29182;1;8;3;9;4;5;7;11;2;6;12;10
1;8;3;9;11;5;7;4;2;6;12;10;46;32150
46;32150;1;8;3;9;11;5;7;4;2;6;12;10
1;8;4;9;11;5;7;3;2;6;12;10;46;47286
46;32150;1;8;3;9;11;5;7;4;2;6;12;10
1;8;3;9;11;5;7;4;6;2;12;10;46;35658
46;35658;1;8;3;9;11;5;7;4;6;2;12;10
1;8;3;9;11;5;7;6;4;2;12;10;46;45522
46;35658;1;8;3;9;11;5;7;4;6;2;12;10
6;8;3;9;11;5;7;4;1;2;12;10;46;37984
46;35658;1;8;3;9;11;5;7;4;6;2;12;10
4;8;3;9;11;5;7;1;6;2;12;10;46;37286
47;37286;4;8;3;9;11;5;7;1;6;2;12;10
4;8;3;9;11;2;7;1;6;5;12;10;47;48242
47;37286;4;8;3;9;11;5;7;1;6;2;12;10
4;12;3;9;11;5;7;1;6;2;8;10;47;54876
47;37286;4;8;3;9;11;5;7;1;6;2;12;10
4;8;3;9;12;5;7;1;6;2;11;10;47;36776
47;36776;4;8;3;9;12;5;7;1;6;2;11;10
9;8;3;4;12;5;7;1;6;2;11;10;47;33984
47;33984;9;8;3;4;12;5;7;1;6;2;11;10
9;2;3;4;12;5;7;1;6;8;11;10;47;40348
47;33984;9;8;3;4;12;5;7;1;6;2;11;10
9;7;3;4;12;5;8;1;6;2;11;10;47;28556
47;28556;9;7;3;4;12;5;8;1;6;2;11;10
9;7;3;1;12;5;8;4;6;2;11;10;47;29240
47;29240;9;7;3;1;12;5;8;4;6;2;11;10
5;7;3;1;12;9;8;4;6;2;11;10;47;30666
47;30666;5;7;3;1;12;9;8;4;6;2;11;10
5;7;3;1;12;9;8;10;6;2;11;4;47;33008
47;33008;5;7;3;1;12;9;8;10;6;2;11;4
3;7;5;1;12;9;8;10;6;2;11;4;47;37836
47;33008;5;7;3;1;12;9;8;10;6;2;11;4
5;7;3;6;12;9;8;10;1;2;11;4;47;35988
47;33008;5;7;3;1;12;9;8;10;6;2;11;4
5;7;3;1;12;8;9;10;6;2;11;4;47;41646
47;33008;5;7;3;1;12;9;8;10;6;2;11;4
5;7;3;10;12;9;8;1;6;2;11;4;47;29270
47;29270;5;7;3;10;12;9;8;1;6;2;11;4
5;7;3;10;12;2;8;1;6;9;11;4;47;36834
47;29270;5;7;3;10;12;9;8;1;6;2;11;4
5;7;3;10;12;9;8;4;6;2;11;1;47;28096
47;28096;5;7;3;10;12;9;8;4;6;2;11;1
5;9;3;10;12;7;8;4;6;2;11;1;47;40992
47;28096;5;7;3;10;12;9;8;4;6;2;11;1
5;7;6;10;12;9;8;4;3;2;11;1;47;31510
47;31510;5;7;6;10;12;9;8;4;3;2;11;1
5;12;6;10;7;9;8;4;3;2;11;1;47;37832
47;31510;5;7;6;10;12;9;8;4;3;2;11;1
5;7;6;10;2;9;8;4;3;12;11;1;47;46680
47;31510;5;7;6;10;12;9;8;4;3;2;11;1
5;7;2;10;12;9;8;4;3;6;11;1;47;32210
48;32210;5;7;2;10;12;9;8;4;3;6;11;1
5;7;2;10;12;9;6;4;3;8;11;1;48;33734
48;32210;5;7;2;10;12;9;8;4;3;6;11;1
5;7;2;10;12;9;8;4;3;11;6;1;48;43532
48;32210;5;7;2;10;12;9;8;4;3;6;11;1
5;7;2;10;12;9;8;4;3;1;11;6;48;34898
48;34898;5;7;2;10;12;9;8;4;3;1;11;6
5;3;2;10;12;9;8;4;7;1;11;6;48;41830
48;41830;5;3;2;10;12;9;8;4;7;1;11;6
5;3;2;10;12;9;8;4;1;7;11;6;48;46954
48;46954;5;3;2;10;12;9;8;4;1;7;11;6
5;3;8;10;12;9;2;4;1;7;11;6;48;45894
48;45894;5;3;8;10;12;9;2;4;1;7;11;6
6;3;8;10;12;9;2;4;1;7;11;5;48;53476
48;45894;5;3;8;10;12;9;2;4;1;7;11;6
1;3;8;10;12;9;2;4;5;7;11;6;48;53210
48;45894;5;3;8;10;12;9;2;4;1;7;11;6
5;3;8;10;12;6;2;4;1;7;11;9;48;46294
48;46294;5;3;8;10;12;6;2;4;1;7;11;9
5;3;8;10;12;6;2;11;1;7;4;9;48;46254
48;46254;5;3;8;10;12;6;2;11;1;7;4;9
5;9;8;10;12;6;2;11;1;7;4;3;48;49452
48;49452;5;9;8;10;12;6;2;11;1;7;4;3
5;9;8;10;12;6;2;11;3;7;4;1;48;45586
48;45586;5;9;8;10;12;6;2;11;3;7;4;1
5;6;8;10;12;9;2;11;3;7;4;1;48;43370
48;43370;5;6;8;10;12;9;2;11;3;7;4;1
2;6;8;10;12;9;5;11;3;7;4;1;48;38570
48;38570;2;6;8;10;12;9;5;11;3;7;4;1
11;6;8;10;12;9;5;2;3;7;4;1;48;23542
48;23542;11;6;8;10;12;9;5;2;3;7;4;1
11;6;8;10;12;9;3;2;5;7;4;1;48;29656
48;23542;11;6;8;10;12;9;5;2;3;7;4;1
11;6;8;3;12;9;5;2;10;7;4;1;48;24362
48;24362;11;6;8;3;12;9;5;2;10;7;4;1
11;6;8;7;12;9;5;2;10;3;4;1;48;36040
48;24362;11;6;8;3;12;9;5;2;10;7;4;1
11;6;8;3;2;9;5;12;10;7;4;1;48;31016
48;31016;11;6;8;3;2;9;5;12;10;7;4;1
11;6;8;5;2;9;3;12;10;7;4;1;48;30686
49;30686;11;6;8;5;2;9;3;12;10;7;4;1
3;6;8;5;2;9;11;12;10;7;4;1;49;46228
49;30686;11;6;8;5;2;9;3;12;10;7;4;1
7;6;8;5;2;9;3;12;10;11;4;1;49;44202
49;30686;11;6;8;5;2;9;3;12;10;7;4;1
11;6;8;5;2;3;9;12;10;7;4;1;49;39920
49;30686;11;6;8;5;2;9;3;12;10;7;4;1
11;6;1;5;2;9;3;12;10;7;4;8;49;36638
49;36638;11;6;1;5;2;9;3;12;10;7;4;8
3;6;1;5;2;9;11;12;10;7;4;8;49;53556
49;36638;11;6;1;5;2;9;3;12;10;7;4;8
9;6;1;5;2;11;3;12;10;7;4;8;49;36944
49;36944;9;6;1;5;2;11;3;12;10;7;4;8
4;6;1;5;2;11;3;12;10;7;9;8;49;32914
49;32914;4;6;1;5;2;11;3;12;10;7;9;8
4;6;1;5;2;11;3;10;12;7;9;8;49;23524
49;23524;4;6;1;5;2;11;3;10;12;7;9;8
12;6;1;5;2;11;3;10;4;7;9;8;49;28500
49;23524;4;6;1;5;2;11;3;10;12;7;9;8
4;6;1;5;9;11;3;10;12;7;2;8;49;23870
49;23870;4;6;1;5;9;11;3;10;12;7;2;8
7;6;1;5;9;11;3;10;12;4;2;8;49;38352
49;23870;4;6;1;5;9;11;3;10;12;7;2;8
4;7;1;5;9;11;3;10;12;6;2;8;49;46030
49;23870;4;6;1;5;9;11;3;10;12;7;2;8
4;6;2;5;9;11;3;10;12;7;1;8;49;29324
49;23870;4;6;1;5;9;11;3;10;12;7;2;8
4;6;1;5;9;11;3;10;12;8;2;7;49;24062
49;24062;4;6;1;5;9;11;3;10;12;8;2;7
4;6;8;5;9;11;3;10;12;1;2;7;49;20290
49;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;11;10;3;12;1;2;7;49;26314
49;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;3;11;10;12;1;2;7;49;34800
49;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;7;3;10;12;1;2;11;49;39962
49;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;3;8;5;9;11;6;10;12;1;2;7;49;30842
49;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;11;3;10;12;1;7;2;49;22346
50;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;11;12;10;3;1;2;7;50;23236
50;20290;4;6;8;5;9;11;3;10;12;1;2;7
4;6;8;5;9;1;3;10;12;11;2;7;50;46770
50;20290;4;6;8;5;9;11;3;10;12;1;2;7
11;6;8;5;9;4;3;10;12;1;2;7;50;16000
50;16000;11;6;8;5;9;4;3;10;12;1;2;7
3;6;8;5;9;4;11;10;12;1;2;7;50;34638
50;16000;11;6;8;5;9;4;3;10;12;1;2;7
11;6;8;5;3;4;9;10;12;1;2;7;50;16146
50;16146;11;6;8;5;3;4;9;10;12;1;2;7
11;6;8;2;3;4;9;10;12;1;5;7;50;21870
50;16146;11;6;8;5;3;4;9;10;12;1;2;7
11;6;8;5;3;4;9;10;1;12;2;7;50;31348
50;16146;11;6;8;5;3;4;9;10;12;1;2;7
11;6;5;8;3;4;9;10;12;1;2;7;50;18198
50;18198;11;6;5;8;3;4;9;10;12;1;2;7
11;6;5;8;3;12;9;10;4;1;2;7;50;22012
50;18198;11;6;5;8;3;4;9;10;12;1;2;7
11;6;3;8;5;4;9;10;12;1;2;7;50;16040
50;16040;11;6;3;8;5;4;9;10;12;1;2;7
2;6;3;8;5;4;9;10;12;1;11;7;50;36024
50;16040;11;6;3;8;5;4;9;10;12;1;2;7
11;6;4;8;5;3;9;10;12;1;2;7;50;29156
50;16040;11;6;3;8;5;4;9;10;12;1;2;7
11;6;3;8;5;4;9;10;12;7;2;1;50;14888
50;14888;11;6;3;8;5;4;9;10;12;7;2;1
11;6;3;9;5;4;8;10;12;7;2;1;50;15836
50;15836;11;6;3;9;5;4;8;10;12;7;2;1
11;6;3;10;5;4;8;9;12;7;2;1;50;22126
50;15836;11;6;3;9;5;4;8;10;12;7;2;1
11;6;3;9;5;4;8;1;12;7;2;10;50;15376
50;15376;11;6;3;9;5;4;8;1;12;7;2;10
11;6;3;10;5;4;8;1;12;7;2;9;50;18578
50;15376;11;6;3;9;5;4;8;1;12;7;2;10
11;6;3;9;4;5;8;1;12;7;2;10;50;29928
50;15376;11;6;3;9;5;4;8;1;12;7;2;10
11;6;3;9;8;4;5;1;12;7;2;10;50;13324
50;13324;11;6;3;9;8;4;5;1;12;7;2;10
11;6;3;9;12;4;5;1;8;7;2;10;50;15928
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
3;6;11;9;12;4;5;1;8;7;2;10;51;38122
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;1;3;9;12;4;5;6;8;7;2;10;51;44752
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
8;6;3;9;12;4;5;1;11;7;2;10;51;31744
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;6;4;9;12;3;5;1;8;7;2;10;51;34640
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
2;6;3;9;12;4;5;1;8;7;11;10;51;24458
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;3;6;9;12;4;5;1;8;7;2;10;51;29536
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;2;3;9;12;4;5;1;8;7;6;10;51;32862
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;6;3;10;12;4;5;1;8;7;2;9;51;19130
51;15928;11;6;3;9;12;4;5;1;8;7;2;10
11;6;3;5;12;4;9;1;8;7;2;10;51;17432
51;17432;11;6;3;5;12;4;9;1;8;7;2;10
11;2;3;5;12;4;9;1;8;7;6;10;51;34366
51;17432;11;6;3;5;12;4;9;1;8;7;2;10
11;6;3;7;12;4;9;1;8;5;2;10;51;29748
51;17432;11;6;3;5;12;4;9;1;8;7;2;10
11;6;3;5;12;4;9;8;1;7;2;10;51;29560
51;17432;11;6;3;5;12;4;9;1;8;7;2;10
11;6;3;7;12;4;9;1;8;5;2;10;51;29748
51;17432;11;6;3;5;12;4;9;1;8;7;2;10
11;6;3;10;12;4;9;1;8;7;2;5;51;19978
51;19978;11;6;3;10;12;4;9;1;8;7;2;5
11;6;3;10;9;4;12;1;8;7;2;5;51;21472
51;21472;11;6;3;10;9;4;12;1;8;7;2;5
3;6;11;10;9;4;12;1;8;7;2;5;51;38502
51;21472;11;6;3;10;9;4;12;1;8;7;2;5
2;6;3;10;9;4;12;1;8;7;11;5;51;27098
51;27098;2;6;3;10;9;4;12;1;8;7;11;5
4;6;3;10;9;2;12;1;8;7;11;5;51;26306
51;26306;4;6;3;10;9;2;12;1;8;7;11;5
4;6;3;10;9;2;12;5;8;7;11;1;51;24426
51;24426;4;6;3;10;9;2;12;5;8;7;11;1
4;10;3;6;9;2;12;5;8;7;11;1;51;26786
52;26786;4;10;3;6;9;2;12;5;8;7;11;1
4;10;3;6;9;2;12;5;8;7;1;11;52;31366
52;26786;4;10;3;6;9;2;12;5;8;7;11;1
4;10;5;6;9;2;12;3;8;7;11;1;52;39078
52;26786;4;10;3;6;9;2;12;5;8;7;11;1
12;10;3;6;9;2;4;5;8;7;11;1;52;32950
52;26786;4;10;3;6;9;2;12;5;8;7;11;1
4;10;3;6;9;11;12;5;8;7;2;1;52;34890
52;26786;4;10;3;6;9;2;12;5;8;7;11;1
4;10;3;6;9;1;12;5;8;7;11;2;52;23500
52;23500;4;10;3;6;9;1;12;5;8;7;11;2
12;10;3;6;9;1;4;5;8;7;11;2;52;29664
52;23500;4;10;3;6;9;1;12;5;8;7;11;2
7;10;3;6;9;1;12;5;8;4;11;2;52;38538
52;23500;4;10;3;6;9;1;12;5;8;7;11;2
4;10;3;6;9;8;12;5;1;7;11;2;52;24418
52;24418;4;10;3;6;9;8;12;5;1;7;11;2
4;10;3;11;9;8;12;5;1;7;6;2;52;28502
52;24418;4;10;3;6;9;8;12;5;1;7;11;2
4;8;3;6;9;10;12;5;1;7;11;2;52;22944
52;22944;4;8;3;6;9;10;12;5;1;7;11;2
4;8;2;6;9;10;12;5;1;7;11;3;52;26452
52;26452;4;8;2;6;9;10;12;5;1;7;11;3
4;8;2;6;9;10;12;5;7;1;11;3;52;37092
52;37092;4;8;2;6;9;10;12;5;7;1;11;3
4;3;2;6;9;10;12;5;7;1;11;8;52;40816
52;37092;4;8;2;6;9;10;12;5;7;1;11;3
4;8;1;6;9;10;12;5;7;2;11;3;52;46346
52;37092;4;8;2;6;9;10;12;5;7;1;11;3
5;8;2;6;9;10;12;4;7;1;11;3;52;33862
52;33862;5;8;2;6;9;10;12;4;7;1;11;3
5;8;2;6;9;3;12;4;7;1;11;10;52;40722
52;33862;5;8;2;6;9;10;12;4;7;1;11;3
11;8;2;6;9;10;12;4;7;1;5;3;52;22038
52;22038;11;8;2;6;9;10;12;4;7;1;5;3
7;8;2;6;9;10;12;4;11;1;5;3;52;37488
52;22038;11;8;2;6;9;10;12;4;7;1;5;3
11;8;2;6;9;10;5;4;7;1;12;3;52;26702
52;22038;11;8;2;6;9;10;12;4;7;1;5;3
11;8;2;6;9;3;12;4;7;1;5;10;52;28898
53;28898;11;8;2;6;9;3;12;4;7;1;5;10
11;8;2;6;3;9;12;4;7;1;5;10;53;26270
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
11;8;2;6;3;9;12;4;7;5;1;10;53;39292
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
11;8;9;6;3;2;12;4;7;1;5;10;53;31352
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
11;8;2;4;3;9;12;6;7;1;5;10;53;38966
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
11;8;2;6;3;9;12;4;1;7;5;10;53;32886
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
6;8;2;11;3;9;12;4;7;1;5;10;53;36748
53;26270;11;8;2;6;3;9;12;4;7;1;5;10
11;8;2;6;3;9;12;4;7;1;10;5;53;29726
53;29726;11;8;2;6;3;9;12;4;7;1;10;5
11;8;2;6;3;9;12;7;4;1;10;5;53;28452
53;28452;11;8;2;6;3;9;12;7;4;1;10;5
11;7;2;6;3;9;12;8;4;1;10;5;53;40584
53;28452;11;8;2;6;3;9;12;7;4;1;10;5
8;11;2;6;3;9;12;7;4;1;10;5;53;31114
53;31114;8;11;2;6;3;9;12;7;4;1;10;5
8;11;6;2;3;9;12;7;4;1;10;5;53;33720
53;33720;8;11;6;2;3;9;12;7;4;1;10;5
8;11;6;12;3;9;2;7;4;1;10;5;53;35060
53;33720;8;11;6;2;3;9;12;7;4;1;10;5
8;6;11;2;3;9;12;7;4;1;10;5;53;37832
53;33720;8;11;6;2;3;9;12;7;4;1;10;5
8;11;12;2;3;9;6;7;4;1;10;5;53;32332
53;32332;8;11;12;2;3;9;6;7;4;1;10;5
8;11;12;4;3;9;6;7;2;1;10;5;53;30348
53;30348;8;11;12;4;3;9;6;7;2;1;10;5
8;11;9;4;3;12;6;7;2;1;10;5;53;26078
53;26078;8;11;9;4;3;12;6;7;2;1;10;5
8;11;9;10;3;12;6;7;2;1;4;5;53;24268
53;24268;8;11;9;10;3;12;6;7;2;1;4;5
8;11;2;10;3;12;6;7;9;1;4;5;53;25938
53;25938;8;11;2;10;3;12;6;7;9;1;4;5
12;11;2;10;3;8;6;7;9;1;4;5;53;28278
53;25938;8;11;2;10;3;12;6;7;9;1;4;5
6;11;2;10;3;12;8;7;9;1;4;5;53;28476
54;28476;6;11;2;10;3;12;8;7;9;1;4;5
6;11;2;10;4;12;8;7;9;1;3;5;54;23022
54;23022;6;11;2;10;4;12;8;7;9;1;3;5
6;11;2;10;4;12;5;7;9;1;3;8;54;21796
54;21796;6;11;2;10;4;12;5;7;9;1;3;8
6;11;2;10;4;12;5;7;3;1;9;8;54;21856
54;21856;6;11;2;10;4;12;5;7;3;1;9;8
7;11;2;10;4;12;5;6;3;1;9;8;54;45314
54;21856;6;11;2;10;4;12;5;7;3;1;9;8
6;11;2;10;12;4;5;7;3;1;9;8;54;32464
54;21856;6;11;2;10;4;12;5;7;3;1;9;8
6;11;3;10;4;12;5;7;2;1;9;8;54;17346
54;17346;6;11;3;10;4;12;5;7;2;1;9;8
9;11;3;10;4;12;5;7;2;1;6;8;54;27750
54;17346;6;11;3;10;4;12;5;7;2;1;9;8
6;8;3;10;4;12;5;7;2;1;9;11;54;39046
54;17346;6;11;3;10;4;12;5;7;2;1;9;8
6;11;7;10;4;12;5;3;2;1;9;8;54;25706
54;17346;6;11;3;10;4;12;5;7;2;1;9;8
6;11;8;10;4;12;5;7;2;1;9;3;54;19774
54;17346;6;11;3;10;4;12;5;7;2;1;9;8
6;11;3;9;4;12;5;7;2;1;10;8;54;17132
54;17132;6;11;3;9;4;12;5;7;2;1;10;8
6;11;5;9;4;12;3;7;2;1;10;8;54;14776
54;14776;6;11;5;9;4;12;3;7;2;1;10;8
6;8;5;9;4;12;3;7;2;1;10;11;54;36476
54;14776;6;11;5;9;4;12;3;7;2;1;10;8
6;7;5;9;4;12;3;11;2;1;10;8;54;42504
54;14776;6;11;5;9;4;12;3;7;2;1;10;8
6;11;5;9;4;10;3;7;2;1;12;8;54;23480
54;14776;6;11;5;9;4;12;3;7;2;1;10;8
6;11;5;9;10;12;3;7;2;1;4;8;54;17866
54;17866;6;11;5;9;10;12;3;7;2;1;4;8
6;11;4;9;10;12;3;7;2;1;5;8;54;21900
54;21900;6;11;4;9;10;12;3;7;2;1;5;8
3;11;4;9;10;12;6;7;2;1;5;8;54;33360
54;21900;6;11;4;9;10;12;3;7;2;1;5;8
6;3;4;9;10;12;11;7;2;1;5;8;54;49724
54;21900;6;11;4;9;10;12;3;7;2;1;5;8
6;8;4;9;10;12;3;7;2;1;5;11;54;43600
55;21900;6;11;4;9;10;12;3;7;2;1;5;8
6;11;9;4;10;12;3;7;2;1;5;8;55;23368
55;21900;6;11;4;9;10;12;3;7;2;1;5;8
6;11;4;9;10;12;3;7;1;2;5;8;55;27508
55;21900;6;11;4;9;10;12;3;7;2;1;5;8
6;11;4;9;5;12;3;7;2;1;10;8;55;20092
55;20092;6;11;4;9;5;12;3;7;2;1;10;8
6;11;4;9;3;12;5;7;2;1;10;8;55;26674
55;20092;6;11;4;9;5;12;3;7;2;1;10;8
8;11;4;9;5;12;3;7;2;1;10;6;55;23430
55;23430;8;11;4;9;5;12;3;7;2;1;10;6
8;11;4;9;5;12;3;6;2;1;10;7;55;29776
55;23430;8;11;4;9;5;12;3;7;2;1;10;6
8;11;4;9;5;2;3;7;12;1;10;6;55;36602
55;23430;8;11;4;9;5;12;3;7;2;1;10;6
8;11;4;9;5;12;3;7;1;2;10;6;55;24978
55;23430;8;11;4;9;5;12;3;7;2;1;10;6
8;11;10;9;5;12;3;7;2;1;4;6;55;23308
55;23308;8;11;10;9;5;12;3;7;2;1;4;6
8;11;10;9;5;12;7;3;2;1;4;6;55;30948
55;23308;8;11;10;9;5;12;3;7;2;1;4;6
