"X1";"X53932";"X5";"X1.1";"X10";"X4";"X12";"X6";"X9";"X3";"X11";"X7";"X8";"X2"
45;43018;2;7;3;8;9;12;11;5;1;4;10;6
2;7;3;8;9;1;11;5;12;4;10;6;45;42092
45;42092;2;7;3;8;9;1;11;5;12;4;10;6
2;12;3;8;9;1;11;5;7;4;10;6;45;53786
45;42092;2;7;3;8;9;1;11;5;12;4;10;6
2;7;6;8;9;1;11;5;12;4;10;3;45;41378
45;41378;2;7;6;8;9;1;11;5;12;4;10;3
2;7;6;11;9;1;8;5;12;4;10;3;45;44284
45;44284;2;7;6;11;9;1;8;5;12;4;10;3
2;7;6;11;9;1;8;5;4;12;10;3;45;41786
45;41786;2;7;6;11;9;1;8;5;4;12;10;3
2;7;6;11;9;1;8;5;4;3;10;12;45;29114
45;29114;2;7;6;11;9;1;8;5;4;3;10;12
2;4;6;11;9;1;8;5;7;3;10;12;45;30826
45;30826;2;4;6;11;9;1;8;5;7;3;10;12
2;4;6;11;9;1;7;5;8;3;10;12;45;33066
45;33066;2;4;6;11;9;1;7;5;8;3;10;12
2;4;6;11;9;7;1;5;8;3;10;12;45;35436
45;33066;2;4;6;11;9;1;7;5;8;3;10;12
2;4;6;11;9;1;7;5;8;12;10;3;45;45738
45;33066;2;4;6;11;9;1;7;5;8;3;10;12
2;4;6;11;9;1;12;5;8;3;10;7;45;29472
45;29472;2;4;6;11;9;1;12;5;8;3;10;7
8;4;6;11;9;1;12;5;2;3;10;7;45;30002
45;30002;8;4;6;11;9;1;12;5;2;3;10;7
8;4;11;6;9;1;12;5;2;3;10;7;45;28322
45;28322;8;4;11;6;9;1;12;5;2;3;10;7
8;4;11;6;2;1;12;5;9;3;10;7;45;32492
46;28322;8;4;11;6;9;1;12;5;2;3;10;7
12;4;11;6;9;1;8;5;2;3;10;7;46;34414
46;28322;8;4;11;6;9;1;12;5;2;3;10;7
1;4;11;6;9;8;12;5;2;3;10;7;46;32762
46;32762;1;4;11;6;9;8;12;5;2;3;10;7
1;4;11;6;2;8;12;5;9;3;10;7;46;30156
46;30156;1;4;11;6;2;8;12;5;9;3;10;7
1;4;12;6;2;8;11;5;9;3;10;7;46;33408
46;33408;1;4;12;6;2;8;11;5;9;3;10;7
1;10;12;6;2;8;11;5;9;3;4;7;46;25294
46;25294;1;10;12;6;2;8;11;5;9;3;4;7
1;10;12;8;2;6;11;5;9;3;4;7;46;30926
46;25294;1;10;12;6;2;8;11;5;9;3;4;7
1;10;12;6;2;4;11;5;9;3;8;7;46;32022
46;25294;1;10;12;6;2;8;11;5;9;3;4;7
1;10;12;6;2;8;11;3;9;5;4;7;46;20956
46;20956;1;10;12;6;2;8;11;3;9;5;4;7
1;12;10;6;2;8;11;3;9;5;4;7;46;48044
46;20956;1;10;12;6;2;8;11;3;9;5;4;7
9;10;12;6;2;8;11;3;1;5;4;7;46;25868
46;25868;9;10;12;6;2;8;11;3;1;5;4;7
9;10;7;6;2;8;11;3;1;5;4;12;46;32978
46;25868;9;10;12;6;2;8;11;3;1;5;4;7
9;10;6;12;2;8;11;3;1;5;4;7;46;25890
46;25890;9;10;6;12;2;8;11;3;1;5;4;7
9;10;6;12;8;2;11;3;1;5;4;7;46;32300
46;25890;9;10;6;12;2;8;11;3;1;5;4;7
7;10;6;12;2;8;11;3;1;5;4;9;46;22518
46;22518;7;10;6;12;2;8;11;3;1;5;4;9
7;10;3;12;2;8;11;6;1;5;4;9;46;34934
46;22518;7;10;6;12;2;8;11;3;1;5;4;9
7;10;6;12;2;11;8;3;1;5;4;9;46;35610
46;22518;7;10;6;12;2;8;11;3;1;5;4;9
7;10;9;12;2;8;11;3;1;5;4;6;46;21542
46;21542;7;10;9;12;2;8;11;3;1;5;4;6
7;10;9;12;6;8;11;3;1;5;4;2;46;29142
46;21542;7;10;9;12;2;8;11;3;1;5;4;6
7;10;9;12;2;8;11;3;5;1;4;6;46;34458
46;21542;7;10;9;12;2;8;11;3;1;5;4;6
7;10;9;11;2;8;12;3;1;5;4;6;46;22104
47;22104;7;10;9;11;2;8;12;3;1;5;4;6
8;10;9;11;2;7;12;3;1;5;4;6;47;24480
47;24480;8;10;9;11;2;7;12;3;1;5;4;6
8;10;9;11;6;7;12;3;1;5;4;2;47;24426
47;24426;8;10;9;11;6;7;12;3;1;5;4;2
8;10;9;11;1;7;12;3;6;5;4;2;47;21982
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
9;10;8;11;1;7;12;3;6;5;4;2;47;38664
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
8;10;3;11;1;7;12;9;6;5;4;2;47;36654
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
8;10;9;11;1;3;12;7;6;5;4;2;47;28736
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
8;7;9;11;1;10;12;3;6;5;4;2;47;34678
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
8;5;9;11;1;7;12;3;6;10;4;2;47;30374
47;21982;8;10;9;11;1;7;12;3;6;5;4;2
8;10;6;11;1;7;12;3;9;5;4;2;47;24478
47;24478;8;10;6;11;1;7;12;3;9;5;4;2
8;4;6;11;1;7;12;3;9;5;10;2;47;37244
47;37244;8;4;6;11;1;7;12;3;9;5;10;2
8;4;6;11;1;7;12;3;9;10;5;2;47;44328
47;37244;8;4;6;11;1;7;12;3;9;5;10;2
8;4;6;9;1;7;12;3;11;5;10;2;47;38968
47;38968;8;4;6;9;1;7;12;3;11;5;10;2
8;4;6;9;2;7;12;3;11;5;10;1;47;40458
47;40458;8;4;6;9;2;7;12;3;11;5;10;1
8;4;6;9;1;7;12;3;11;5;10;2;47;38968
47;38968;8;4;6;9;1;7;12;3;11;5;10;2
4;8;6;9;1;7;12;3;11;5;10;2;47;43610
47;38968;8;4;6;9;1;7;12;3;11;5;10;2
8;4;6;2;1;7;12;3;11;5;10;9;47;39496
47;39496;8;4;6;2;1;7;12;3;11;5;10;9
8;4;3;2;1;7;12;6;11;5;10;9;47;51592
47;39496;8;4;6;2;1;7;12;3;11;5;10;9
8;4;10;2;1;7;12;3;11;5;6;9;47;36128
47;36128;8;4;10;2;1;7;12;3;11;5;6;9
8;4;10;2;1;11;12;3;7;5;6;9;47;45568
47;36128;8;4;10;2;1;7;12;3;11;5;6;9
8;6;10;2;1;7;12;3;11;5;4;9;47;51572
48;36128;8;4;10;2;1;7;12;3;11;5;6;9
8;4;9;2;1;7;12;3;11;5;6;10;48;29828
48;29828;8;4;9;2;1;7;12;3;11;5;6;10
4;8;9;2;1;7;12;3;11;5;6;10;48;33534
48;33534;4;8;9;2;1;7;12;3;11;5;6;10
4;8;10;2;1;7;12;3;11;5;6;9;48;40694
48;33534;4;8;9;2;1;7;12;3;11;5;6;10
4;8;9;2;1;5;12;3;11;7;6;10;48;32774
48;32774;4;8;9;2;1;5;12;3;11;7;6;10
4;8;9;2;6;5;12;3;11;7;1;10;48;34238
48;34238;4;8;9;2;6;5;12;3;11;7;1;10
4;8;9;2;6;5;12;1;11;7;3;10;48;25614
48;25614;4;8;9;2;6;5;12;1;11;7;3;10
4;8;9;2;12;5;6;1;11;7;3;10;48;32152
48;32152;4;8;9;2;12;5;6;1;11;7;3;10
4;8;9;2;12;5;10;1;11;7;3;6;48;39794
48;39794;4;8;9;2;12;5;10;1;11;7;3;6
11;8;9;2;12;5;10;1;4;7;3;6;48;29858
48;29858;11;8;9;2;12;5;10;1;4;7;3;6
11;6;9;2;12;5;10;1;4;7;3;8;48;32356
48;32356;11;6;9;2;12;5;10;1;4;7;3;8
11;6;8;2;12;5;10;1;4;7;3;9;48;24180
48;24180;11;6;8;2;12;5;10;1;4;7;3;9
11;2;8;6;12;5;10;1;4;7;3;9;48;39342
48;24180;11;6;8;2;12;5;10;1;4;7;3;9
11;6;8;5;12;2;10;1;4;7;3;9;48;19604
48;19604;11;6;8;5;12;2;10;1;4;7;3;9
11;6;9;5;12;2;10;1;4;7;3;8;48;27780
48;19604;11;6;8;5;12;2;10;1;4;7;3;9
11;6;8;5;12;2;10;1;9;7;3;4;48;23202
48;23202;11;6;8;5;12;2;10;1;9;7;3;4
11;6;8;5;2;12;10;1;9;7;3;4;48;24220
48;24220;11;6;8;5;2;12;10;1;9;7;3;4
11;6;8;7;2;12;10;1;9;5;3;4;48;39644
48;24220;11;6;8;5;2;12;10;1;9;7;3;4
11;5;8;6;2;12;10;1;9;7;3;4;48;32282
48;24220;11;6;8;5;2;12;10;1;9;7;3;4
11;6;8;5;7;12;10;1;9;2;3;4;48;26612
48;26612;11;6;8;5;7;12;10;1;9;2;3;4
11;6;8;5;9;12;10;1;7;2;3;4;48;24520
49;24520;11;6;8;5;9;12;10;1;7;2;3;4
11;9;8;5;6;12;10;1;7;2;3;4;49;28010
49;24520;11;6;8;5;9;12;10;1;7;2;3;4
11;6;8;5;9;1;10;12;7;2;3;4;49;32624
49;24520;11;6;8;5;9;12;10;1;7;2;3;4
11;6;8;5;9;12;3;1;7;2;10;4;49;24602
49;24602;11;6;8;5;9;12;3;1;7;2;10;4
11;6;8;12;9;5;3;1;7;2;10;4;49;30416
49;24602;11;6;8;5;9;12;3;1;7;2;10;4
11;6;8;5;9;2;3;1;7;12;10;4;49;43840
49;24602;11;6;8;5;9;12;3;1;7;2;10;4
12;6;8;5;9;11;3;1;7;2;10;4;49;28826
49;24602;11;6;8;5;9;12;3;1;7;2;10;4
11;6;8;5;9;12;3;10;7;2;1;4;49;25318
49;25318;11;6;8;5;9;12;3;10;7;2;1;4
11;6;9;5;8;12;3;10;7;2;1;4;49;25554
49;25554;11;6;9;5;8;12;3;10;7;2;1;4
11;6;1;5;8;12;3;10;7;2;9;4;49;24918
49;24918;11;6;1;5;8;12;3;10;7;2;9;4
6;11;1;5;8;12;3;10;7;2;9;4;49;28776
49;28776;6;11;1;5;8;12;3;10;7;2;9;4
6;11;10;5;8;12;3;1;7;2;9;4;49;27244
49;27244;6;11;10;5;8;12;3;1;7;2;9;4
12;11;10;5;8;6;3;1;7;2;9;4;49;30776
49;30776;12;11;10;5;8;6;3;1;7;2;9;4
12;11;10;5;8;6;4;1;7;2;9;3;49;32912
49;30776;12;11;10;5;8;6;3;1;7;2;9;4
12;11;10;5;8;6;3;1;2;7;9;4;49;26330
49;26330;12;11;10;5;8;6;3;1;2;7;9;4
12;11;10;5;6;8;3;1;2;7;9;4;49;25054
49;25054;12;11;10;5;6;8;3;1;2;7;9;4
12;11;10;5;6;8;7;1;2;3;9;4;49;29244
49;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;11;10;5;6;9;7;1;2;3;8;4;49;35876
49;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;11;10;9;6;8;7;1;2;3;5;4;49;30456
49;30456;12;11;10;9;6;8;7;1;2;3;5;4
12;11;10;5;6;8;7;1;2;3;9;4;49;29244
49;29244;12;11;10;5;6;8;7;1;2;3;9;4
1;11;10;5;6;8;7;12;2;3;9;4;49;39326
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;5;10;11;6;8;7;1;2;3;9;4;50;39480
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
2;11;10;5;6;8;7;1;12;3;9;4;50;41980
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;11;10;5;6;8;7;9;2;3;1;4;50;33686
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;2;10;5;6;8;7;1;11;3;9;4;50;43678
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
7;11;10;5;6;8;12;1;2;3;9;4;50;40550
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
4;11;10;5;6;8;7;1;2;3;9;12;50;39482
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;4;10;5;6;8;7;1;2;3;9;11;50;48146
50;29244;12;11;10;5;6;8;7;1;2;3;9;4
12;11;4;5;6;8;7;1;2;3;9;10;50;34292
50;34292;12;11;4;5;6;8;7;1;2;3;9;10
12;11;4;5;6;8;7;1;10;3;9;2;50;36730
50;34292;12;11;4;5;6;8;7;1;2;3;9;10
12;11;6;5;4;8;7;1;2;3;9;10;50;41730
50;34292;12;11;4;5;6;8;7;1;2;3;9;10
9;11;4;5;6;8;7;1;2;3;12;10;50;37514
50;37514;9;11;4;5;6;8;7;1;2;3;12;10
9;11;5;4;6;8;7;1;2;3;12;10;50;35424
50;35424;9;11;5;4;6;8;7;1;2;3;12;10
9;11;5;4;1;8;7;6;2;3;12;10;50;47366
50;35424;9;11;5;4;6;8;7;1;2;3;12;10
9;11;12;4;6;8;7;1;2;3;5;10;50;40512
50;40512;9;11;12;4;6;8;7;1;2;3;5;10
9;11;3;4;6;8;7;1;2;12;5;10;50;50734
50;40512;9;11;12;4;6;8;7;1;2;3;5;10
9;10;12;4;6;8;7;1;2;3;5;11;50;43966
50;40512;9;11;12;4;6;8;7;1;2;3;5;10
9;11;12;4;6;8;7;1;2;3;10;5;50;34070
50;34070;9;11;12;4;6;8;7;1;2;3;10;5
6;11;12;4;9;8;7;1;2;3;10;5;50;25920
50;25920;6;11;12;4;9;8;7;1;2;3;10;5
6;11;12;4;1;8;7;9;2;3;10;5;50;29740
50;25920;6;11;12;4;9;8;7;1;2;3;10;5
6;11;12;4;9;8;7;1;2;5;10;3;50;26880
51;26880;6;11;12;4;9;8;7;1;2;5;10;3
6;11;12;4;9;5;7;1;2;8;10;3;51;24488
51;24488;6;11;12;4;9;5;7;1;2;8;10;3
6;11;4;12;9;5;7;1;2;8;10;3;51;23320
51;23320;6;11;4;12;9;5;7;1;2;8;10;3
8;11;4;12;9;5;7;1;2;6;10;3;51;38802
51;23320;6;11;4;12;9;5;7;1;2;8;10;3
6;2;4;12;9;5;7;1;11;8;10;3;51;50058
51;23320;6;11;4;12;9;5;7;1;2;8;10;3
6;11;4;12;9;5;7;3;2;8;10;1;51;26936
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
6;11;5;12;9;4;7;3;2;8;10;1;51;36470
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
7;11;4;12;9;5;6;3;2;8;10;1;51;35808
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
6;5;4;12;9;11;7;3;2;8;10;1;51;38434
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
6;11;4;12;9;1;7;3;2;8;10;5;51;33674
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
3;11;4;12;9;5;7;6;2;8;10;1;51;38436
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
6;11;4;3;9;5;7;12;2;8;10;1;51;34570
51;26936;6;11;4;12;9;5;7;3;2;8;10;1
6;11;4;12;9;5;7;3;2;1;10;8;51;24632
51;24632;6;11;4;12;9;5;7;3;2;1;10;8
6;11;9;12;4;5;7;3;2;1;10;8;51;23880
51;23880;6;11;9;12;4;5;7;3;2;1;10;8
6;11;9;12;4;5;7;3;2;8;10;1;51;26184
51;23880;6;11;9;12;4;5;7;3;2;1;10;8
6;11;9;12;4;3;7;5;2;1;10;8;51;33654
51;23880;6;11;9;12;4;5;7;3;2;1;10;8
7;11;9;12;4;5;6;3;2;1;10;8;51;37118
51;23880;6;11;9;12;4;5;7;3;2;1;10;8
6;11;9;12;4;5;7;2;3;1;10;8;51;20162
51;20162;6;11;9;12;4;5;7;2;3;1;10;8
6;3;9;12;4;5;7;2;11;1;10;8;51;39014
51;20162;6;11;9;12;4;5;7;2;3;1;10;8
6;11;7;12;4;5;9;2;3;1;10;8;51;21162
51;21162;6;11;7;12;4;5;9;2;3;1;10;8
6;11;7;12;9;5;4;2;3;1;10;8;51;23970
52;23970;6;11;7;12;9;5;4;2;3;1;10;8
6;11;9;12;7;5;4;2;3;1;10;8;52;27490
52;27490;6;11;9;12;7;5;4;2;3;1;10;8
6;5;9;12;7;11;4;2;3;1;10;8;52;39098
52;27490;6;11;9;12;7;5;4;2;3;1;10;8
6;11;9;12;7;10;4;2;3;1;5;8;52;36074
52;27490;6;11;9;12;7;5;4;2;3;1;10;8
6;4;9;12;7;5;11;2;3;1;10;8;52;45242
52;27490;6;11;9;12;7;5;4;2;3;1;10;8
6;11;9;12;7;5;3;2;4;1;10;8;52;28566
52;28566;6;11;9;12;7;5;3;2;4;1;10;8
6;11;9;10;7;5;3;2;4;1;12;8;52;31632
52;28566;6;11;9;12;7;5;3;2;4;1;10;8
7;11;9;12;6;5;3;2;4;1;10;8;52;38724
52;28566;6;11;9;12;7;5;3;2;4;1;10;8
6;11;10;12;7;5;3;2;4;1;9;8;52;28120
52;28120;6;11;10;12;7;5;3;2;4;1;9;8
7;11;10;12;6;5;3;2;4;1;9;8;52;37478
52;28120;6;11;10;12;7;5;3;2;4;1;9;8
12;11;10;6;7;5;3;2;4;1;9;8;52;26926
52;26926;12;11;10;6;7;5;3;2;4;1;9;8
12;11;4;6;7;5;3;2;10;1;9;8;52;25950
52;25950;12;11;4;6;7;5;3;2;10;1;9;8
12;11;4;6;7;10;3;2;5;1;9;8;52;38086
52;25950;12;11;4;6;7;5;3;2;10;1;9;8
12;11;4;6;7;10;3;2;5;1;9;8;52;38086
52;25950;12;11;4;6;7;5;3;2;10;1;9;8
12;11;4;6;7;5;1;2;10;3;9;8;52;35682
52;35682;12;11;4;6;7;5;1;2;10;3;9;8
12;11;3;6;7;5;1;2;10;4;9;8;52;28694
52;28694;12;11;3;6;7;5;1;2;10;4;9;8
6;11;3;12;7;5;1;2;10;4;9;8;52;31208
52;31208;6;11;3;12;7;5;1;2;10;4;9;8
6;11;3;12;7;5;1;2;8;4;9;10;52;30666
52;30666;6;11;3;12;7;5;1;2;8;4;9;10
6;11;3;1;7;5;12;2;8;4;9;10;52;32882
52;30666;6;11;3;12;7;5;1;2;8;4;9;10
6;11;3;12;7;5;1;2;4;8;9;10;52;35980
52;35980;6;11;3;12;7;5;1;2;4;8;9;10
6;11;3;12;7;2;1;5;4;8;9;10;52;37464
53;37464;6;11;3;12;7;2;1;5;4;8;9;10
6;11;3;8;7;2;1;5;4;12;9;10;53;52930
53;37464;6;11;3;12;7;2;1;5;4;8;9;10
6;11;4;12;7;2;1;5;3;8;9;10;53;38896
53;37464;6;11;3;12;7;2;1;5;4;8;9;10
6;11;3;12;7;2;1;5;10;8;9;4;53;41120
53;37464;6;11;3;12;7;2;1;5;4;8;9;10
6;11;7;12;3;2;1;5;4;8;9;10;53;35030
53;35030;6;11;7;12;3;2;1;5;4;8;9;10
6;11;7;12;3;2;1;4;5;8;9;10;53;40826
53;35030;6;11;7;12;3;2;1;5;4;8;9;10
6;11;7;12;3;2;1;5;10;8;9;4;53;38686
53;38686;6;11;7;12;3;2;1;5;10;8;9;4
6;11;4;12;3;2;1;5;10;8;9;7;53;43888
53;38686;6;11;7;12;3;2;1;5;10;8;9;4
6;11;7;12;3;2;1;10;5;8;9;4;53;36402
53;36402;6;11;7;12;3;2;1;10;5;8;9;4
6;11;7;8;3;2;1;10;5;12;9;4;53;54906
53;36402;6;11;7;12;3;2;1;10;5;8;9;4
6;11;7;12;3;2;1;10;9;8;5;4;53;36292
53;36292;6;11;7;12;3;2;1;10;9;8;5;4
8;11;7;12;3;2;1;10;9;6;5;4;53;44174
53;36292;6;11;7;12;3;2;1;10;9;8;5;4
6;11;7;12;3;9;1;10;2;8;5;4;53;30064
53;30064;6;11;7;12;3;9;1;10;2;8;5;4
6;8;7;12;3;9;1;10;2;11;5;4;53;54052
53;30064;6;11;7;12;3;9;1;10;2;8;5;4
6;11;7;12;3;9;1;8;2;10;5;4;53;32960
53;32960;6;11;7;12;3;9;1;8;2;10;5;4
6;11;7;12;3;9;2;8;1;10;5;4;53;32342
53;32342;6;11;7;12;3;9;2;8;1;10;5;4
6;8;7;12;3;9;2;11;1;10;5;4;53;53394
53;32342;6;11;7;12;3;9;2;8;1;10;5;4
6;11;7;2;3;9;12;8;1;10;5;4;53;33810
53;33810;6;11;7;2;3;9;12;8;1;10;5;4
6;11;10;2;3;9;12;8;1;7;5;4;53;46730
53;33810;6;11;7;2;3;9;12;8;1;10;5;4
6;9;7;2;3;11;12;8;1;10;5;4;53;40584
53;33810;6;11;7;2;3;9;12;8;1;10;5;4
6;4;7;2;3;9;12;8;1;10;5;11;53;37246
54;33810;6;11;7;2;3;9;12;8;1;10;5;4
6;11;7;2;3;9;8;12;1;10;5;4;54;48938
54;33810;6;11;7;2;3;9;12;8;1;10;5;4
6;11;7;2;3;9;12;8;1;10;4;5;54;29528
54;29528;6;11;7;2;3;9;12;8;1;10;4;5
6;11;12;2;3;9;7;8;1;10;4;5;54;28192
54;28192;6;11;12;2;3;9;7;8;1;10;4;5
5;11;12;2;3;9;7;8;1;10;4;6;54;26734
54;26734;5;11;12;2;3;9;7;8;1;10;4;6
5;11;12;2;3;10;7;8;1;9;4;6;54;37026
54;26734;5;11;12;2;3;9;7;8;1;10;4;6
5;6;12;2;3;9;7;8;1;10;4;11;54;38362
54;26734;5;11;12;2;3;9;7;8;1;10;4;6
5;11;12;9;3;2;7;8;1;10;4;6;54;33044
54;26734;5;11;12;2;3;9;7;8;1;10;4;6
5;11;12;1;3;9;7;8;2;10;4;6;54;25742
54;25742;5;11;12;1;3;9;7;8;2;10;4;6
5;11;12;1;3;9;7;10;2;8;4;6;54;26008
54;26008;5;11;12;1;3;9;7;10;2;8;4;6
5;11;3;1;12;9;7;10;2;8;4;6;54;30656
54;30656;5;11;3;1;12;9;7;10;2;8;4;6
5;11;3;10;12;9;7;1;2;8;4;6;54;32678
54;32678;5;11;3;10;12;9;7;1;2;8;4;6
5;8;3;10;12;9;7;1;2;11;4;6;54;36112
54;32678;5;11;3;10;12;9;7;1;2;8;4;6
5;11;3;10;12;9;7;1;8;2;4;6;54;33592
54;33592;5;11;3;10;12;9;7;1;8;2;4;6
5;11;4;10;12;9;7;1;8;2;3;6;54;35240
54;33592;5;11;3;10;12;9;7;1;8;2;4;6
5;11;3;10;12;8;7;1;9;2;4;6;54;29194
54;29194;5;11;3;10;12;8;7;1;9;2;4;6
5;11;3;10;6;8;7;1;9;2;4;12;54;26534
54;26534;5;11;3;10;6;8;7;1;9;2;4;12
5;11;10;3;6;8;7;1;9;2;4;12;54;22750
54;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;9;10;3;6;8;7;1;11;2;4;12;54;42374
54;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;11;10;3;6;8;7;2;9;1;4;12;54;27980
54;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;11;10;3;6;8;4;1;9;2;7;12;54;24558
55;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;1;10;3;6;8;7;11;9;2;4;12;55;45766
55;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;11;10;3;6;12;7;1;9;2;4;8;55;26364
55;22750;5;11;10;3;6;8;7;1;9;2;4;12
5;11;10;3;6;8;4;1;9;2;7;12;55;24558
55;24558;5;11;10;3;6;8;4;1;9;2;7;12
5;11;10;7;6;8;4;1;9;2;3;12;55;26300
55;26300;5;11;10;7;6;8;4;1;9;2;3;12
5;11;10;7;6;9;4;1;8;2;3;12;55;30350
55;26300;5;11;10;7;6;8;4;1;9;2;3;12
5;11;10;7;6;8;4;1;3;2;9;12;55;26344
55;26344;5;11;10;7;6;8;4;1;3;2;9;12
5;7;10;11;6;8;4;1;3;2;9;12;55;38312
55;26344;5;11;10;7;6;8;4;1;3;2;9;12
5;11;10;7;6;8;4;12;3;2;9;1;55;28552
55;26344;5;11;10;7;6;8;4;1;3;2;9;12
5;11;10;7;6;8;12;1;3;2;9;4;55;28246
55;26344;5;11;10;7;6;8;4;1;3;2;9;12
5;8;10;7;6;11;4;1;3;2;9;12;55;30640
55;26344;5;11;10;7;6;8;4;1;3;2;9;12
5;11;10;1;6;8;4;7;3;2;9;12;55;27484
55;27484;5;11;10;1;6;8;4;7;3;2;9;12
5;11;10;1;6;8;4;2;3;7;9;12;55;28614
55;28614;5;11;10;1;6;8;4;2;3;7;9;12
5;11;10;1;6;8;4;2;3;9;7;12;55;28640
55;28640;5;11;10;1;6;8;4;2;3;9;7;12
5;12;10;1;6;8;4;2;3;9;7;11;55;53304
55;28640;5;11;10;1;6;8;4;2;3;9;7;12
5;1;10;11;6;8;4;2;3;9;7;12;55;39220
55;28640;5;11;10;1;6;8;4;2;3;9;7;12
5;11;10;1;6;9;4;2;3;8;7;12;55;44604
55;28640;5;11;10;1;6;8;4;2;3;9;7;12
5;10;11;1;6;8;4;2;3;9;7;12;55;32032
55;32032;5;10;11;1;6;8;4;2;3;9;7;12
5;10;11;12;6;8;4;2;3;9;7;1;55;36218
55;32032;5;10;11;1;6;8;4;2;3;9;7;12
5;10;11;1;9;8;4;2;3;6;7;12;55;37554
55;32032;5;10;11;1;6;8;4;2;3;9;7;12
5;10;11;1;2;8;4;6;3;9;7;12;55;32316
56;32316;5;10;11;1;2;8;4;6;3;9;7;12
5;10;11;1;2;8;4;6;3;9;12;7;56;32754
56;32754;5;10;11;1;2;8;4;6;3;9;12;7
5;10;9;1;2;8;4;6;3;11;12;7;56;28036
56;28036;5;10;9;1;2;8;4;6;3;11;12;7
5;3;9;1;2;8;4;6;10;11;12;7;56;37686
56;28036;5;10;9;1;2;8;4;6;3;11;12;7
5;9;10;1;2;8;4;6;3;11;12;7;56;44352
56;28036;5;10;9;1;2;8;4;6;3;11;12;7
5;10;9;1;6;8;4;2;3;11;12;7;56;40872
56;28036;5;10;9;1;2;8;4;6;3;11;12;7
5;10;3;1;2;8;4;6;9;11;12;7;56;25988
56;25988;5;10;3;1;2;8;4;6;9;11;12;7
5;10;7;1;2;8;4;6;9;11;12;3;56;27008
56;27008;5;10;7;1;2;8;4;6;9;11;12;3
5;8;7;1;2;10;4;6;9;11;12;3;56;29388
56;29388;5;8;7;1;2;10;4;6;9;11;12;3
5;8;1;7;2;10;4;6;9;11;12;3;56;26176
56;26176;5;8;1;7;2;10;4;6;9;11;12;3
5;2;1;7;8;10;4;6;9;11;12;3;56;37542
56;26176;5;8;1;7;2;10;4;6;9;11;12;3
11;8;1;7;2;10;4;6;9;5;12;3;56;33828
56;33828;11;8;1;7;2;10;4;6;9;5;12;3
11;8;1;7;2;10;3;6;9;5;12;4;56;41426
56;33828;11;8;1;7;2;10;4;6;9;5;12;3
11;8;7;1;2;10;4;6;9;5;12;3;56;35376
56;35376;11;8;7;1;2;10;4;6;9;5;12;3
11;8;7;1;2;10;4;6;9;3;12;5;56;41712
56;35376;11;8;7;1;2;10;4;6;9;5;12;3
11;8;7;1;12;10;4;6;9;5;2;3;56;30246
56;30246;11;8;7;1;12;10;4;6;9;5;2;3
11;8;7;1;9;10;4;6;12;5;2;3;56;32154
56;32154;11;8;7;1;9;10;4;6;12;5;2;3
6;8;7;1;9;10;4;11;12;5;2;3;56;28656
56;28656;6;8;7;1;9;10;4;11;12;5;2;3
6;8;2;1;9;10;4;11;12;5;7;3;56;28118
56;28118;6;8;2;1;9;10;4;11;12;5;7;3
6;8;2;7;9;10;4;11;12;5;1;3;56;32586
56;28118;6;8;2;1;9;10;4;11;12;5;7;3
6;8;2;1;9;10;4;3;12;5;7;11;56;28516
57;28516;6;8;2;1;9;10;4;3;12;5;7;11
6;8;2;1;9;10;4;7;12;5;3;11;57;27688
57;27688;6;8;2;1;9;10;4;7;12;5;3;11
6;8;3;1;9;10;4;7;12;5;2;11;57;27070
57;27070;6;8;3;1;9;10;4;7;12;5;2;11
6;4;3;1;9;10;8;7;12;5;2;11;57;28006
57;28006;6;4;3;1;9;10;8;7;12;5;2;11
6;4;3;1;9;10;8;7;2;5;12;11;57;27922
57;27922;6;4;3;1;9;10;8;7;2;5;12;11
11;4;3;1;9;10;8;7;2;5;12;6;57;40398
57;27922;6;4;3;1;9;10;8;7;2;5;12;11
6;4;3;1;12;10;8;7;2;5;9;11;57;27520
