"X1";"X6210270";"X25";"X13";"X19";"X7";"X1.1";"X18";"X15";"X17";"X16";"X6";"X10";"X9";"X26";"X12";"X11";"X23";"X8";"X24";"X22";"X4";"X2";"X3";"X14";"X5";"X20";"X21"
15;9;20;10;5;17;7;14;4;6;25;19;1;2;13;12;18;23;22;11;16;26;21;8;24;3;68;5856663
68;5833524;15;9;20;10;5;17;7;14;4;6;25;19;1;2;23;12;18;13;22;11;16;26;21;8;24;3
15;9;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;26;21;8;2;3;68;5820864
68;5820864;15;9;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;26;21;8;2;3
15;9;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;8;21;26;2;3;68;5813764
68;5813764;15;9;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;8;21;26;2;3
15;26;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;8;21;9;2;3;68;5882473
68;5882473;15;26;20;10;5;17;7;14;4;6;25;19;1;24;23;12;18;13;22;11;16;8;21;9;2;3
15;26;20;10;5;17;7;14;4;6;25;19;1;24;23;16;18;13;22;11;12;8;21;9;2;3;68;5953063
68;5953063;15;26;20;10;5;17;7;14;4;6;25;19;1;24;23;16;18;13;22;11;12;8;21;9;2;3
15;26;20;10;5;17;7;14;4;6;25;19;11;24;23;16;18;13;22;1;12;8;21;9;2;3;68;5976573
68;5976573;15;26;20;10;5;17;7;14;4;6;25;19;11;24;23;16;18;13;22;1;12;8;21;9;2;3
15;26;20;22;5;17;7;14;4;6;25;19;11;24;23;16;18;13;10;1;12;8;21;9;2;3;68;5991487
68;5991487;15;26;20;22;5;17;7;14;4;6;25;19;11;24;23;16;18;13;10;1;12;8;21;9;2;3
15;24;20;22;5;17;7;14;4;6;25;19;11;26;23;16;18;13;10;1;12;8;21;9;2;3;68;5984760
68;5984760;15;24;20;22;5;17;7;14;4;6;25;19;11;26;23;16;18;13;10;1;12;8;21;9;2;3
15;24;20;22;5;17;7;14;4;6;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;3;68;5990947
68;5990947;15;24;20;22;5;17;7;14;4;6;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;3
15;24;20;22;5;17;7;14;6;4;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;3;68;5990987
68;5990987;15;24;20;22;5;17;7;14;6;4;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;3
15;24;20;22;5;17;3;14;6;4;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;7;68;5997017
68;5997017;15;24;20;22;5;17;3;14;6;4;25;19;11;26;23;16;18;13;10;8;12;1;21;9;2;7
15;24;20;22;5;17;3;14;6;4;25;19;11;26;23;1;18;13;10;8;12;16;21;9;2;7;68;5973456
68;5973456;15;24;20;22;5;17;3;14;6;4;25;19;11;26;23;1;18;13;10;8;12;16;21;9;2;7
15;24;20;22;5;17;3;14;6;4;25;9;11;26;23;1;18;13;10;8;12;16;21;19;2;7;68;5907317
68;5907317;15;24;20;22;5;17;3;14;6;4;25;9;11;26;23;1;18;13;10;8;12;16;21;19;2;7
15;24;20;22;5;17;3;14;6;4;1;9;11;26;23;25;18;13;10;8;12;16;21;19;2;7;68;5893376
69;5893376;15;24;20;22;5;17;3;14;6;4;1;9;11;26;23;25;18;13;10;8;12;16;21;19;2;7
15;24;20;22;5;17;3;2;6;4;1;9;11;26;23;25;18;13;10;8;12;16;21;19;14;7;69;5884302
69;5884302;15;24;20;22;5;17;3;2;6;4;1;9;11;26;23;25;18;13;10;8;12;16;21;19;14;7
15;24;20;22;5;17;3;2;6;4;1;9;11;26;23;25;18;13;10;21;12;16;8;19;14;7;69;5897123
69;5897123;15;24;20;22;5;17;3;2;6;4;1;9;11;26;23;25;18;13;10;21;12;16;8;19;14;7
15;24;20;22;5;17;3;2;6;4;1;9;11;26;13;25;18;23;10;21;12;16;8;19;14;7;69;5920174
69;5920174;15;24;20;22;5;17;3;2;6;4;1;9;11;26;13;25;18;23;10;21;12;16;8;19;14;7
15;24;20;22;5;17;3;2;6;4;1;11;9;26;13;25;18;23;10;21;12;16;8;19;14;7;69;5922957
69;5922957;15;24;20;22;5;17;3;2;6;4;1;11;9;26;13;25;18;23;10;21;12;16;8;19;14;7
15;24;20;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;16;8;19;14;7;69;5944759
69;5944759;15;24;20;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;16;8;19;14;7
20;24;15;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;16;8;19;14;7;69;5943237
69;5943237;20;24;15;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;16;8;19;14;7
20;24;15;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16;69;5961239
69;5961239;20;24;15;22;5;17;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16
17;24;15;22;5;20;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16;69;5901304
69;5901304;17;24;15;22;5;20;3;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16
17;24;3;22;5;20;15;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16;69;6014990
69;6014990;17;24;3;22;5;20;15;2;6;4;25;11;9;26;13;1;18;23;10;21;12;7;8;19;14;16
17;24;3;22;5;20;15;2;6;4;25;11;9;26;13;1;18;23;8;21;12;7;10;19;14;16;69;5910330
69;5910330;17;24;3;22;5;20;15;2;6;4;25;11;9;26;13;1;18;23;8;21;12;7;10;19;14;16
17;24;3;22;5;23;15;2;6;4;25;11;9;26;13;1;18;20;8;21;12;7;10;19;14;16;69;5857710
69;5857710;17;24;3;22;5;23;15;2;6;4;25;11;9;26;13;1;18;20;8;21;12;7;10;19;14;16
17;24;3;22;5;23;15;2;6;4;25;11;9;26;13;1;18;20;8;21;12;7;10;16;14;19;69;5779572
69;5779572;17;24;3;22;5;23;15;2;6;4;25;11;9;26;13;1;18;20;8;21;12;7;10;16;14;19
17;24;3;11;5;23;15;2;6;4;25;22;9;26;13;1;18;20;8;21;12;7;10;16;14;19;69;5785790
69;5785790;17;24;3;11;5;23;15;2;6;4;25;22;9;26;13;1;18;20;8;21;12;7;10;16;14;19
17;24;3;11;5;25;15;2;6;4;23;22;9;26;13;1;18;20;8;21;12;7;10;16;14;19;69;5781379
69;5781379;17;24;3;11;5;25;15;2;6;4;23;22;9;26;13;1;18;20;8;21;12;7;10;16;14;19
26;24;3;11;5;25;15;2;6;4;23;22;9;17;13;1;18;20;8;21;12;7;10;16;14;19;69;5791673
69;5791673;26;24;3;11;5;25;15;2;6;4;23;22;9;17;13;1;18;20;8;21;12;7;10;16;14;19
26;24;3;11;5;25;15;2;6;4;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18;69;5806548
69;5806548;26;24;3;11;5;25;15;2;6;4;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18
26;24;3;11;4;25;15;2;6;5;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18;69;5929598
69;5929598;26;24;3;11;4;25;15;2;6;5;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18
11;24;3;26;4;25;15;2;6;5;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18;69;5923208
69;5923208;11;24;3;26;4;25;15;2;6;5;23;22;9;17;13;1;19;20;8;21;12;7;10;16;14;18
11;24;3;26;4;25;15;7;6;5;23;22;9;17;13;1;19;20;8;21;12;2;10;16;14;18;69;5941173
69;5941173;11;24;3;26;4;25;15;7;6;5;23;22;9;17;13;1;19;20;8;21;12;2;10;16;14;18
11;24;3;26;4;25;15;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;10;16;14;18;69;5971005
70;5971005;11;24;3;26;4;25;15;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;10;16;14;18
11;24;3;10;4;25;15;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;26;16;14;18;70;5971375
70;5971375;11;24;3;10;4;25;15;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;26;16;14;18
11;24;3;10;4;25;26;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;15;16;14;18;70;5954141
70;5954141;11;24;3;10;4;25;26;7;6;5;23;22;9;17;13;20;19;1;8;21;12;2;15;16;14;18
11;24;3;10;4;25;26;1;6;5;23;22;9;17;13;20;19;7;8;21;12;2;15;16;14;18;70;5964285
70;5964285;11;24;3;10;4;25;26;1;6;5;23;22;9;17;13;20;19;7;8;21;12;2;15;16;14;18
11;24;3;10;4;25;26;1;6;5;23;22;9;17;13;20;2;7;8;21;12;19;15;16;14;18;70;6023788
70;6023788;11;24;3;10;4;25;26;1;6;5;23;22;9;17;13;20;2;7;8;21;12;19;15;16;14;18
11;24;3;10;4;25;15;1;6;5;23;22;9;17;13;20;2;7;8;21;12;19;26;16;14;18;70;6027558
70;6027558;11;24;3;10;4;25;15;1;6;5;23;22;9;17;13;20;2;7;8;21;12;19;26;16;14;18
11;24;3;10;4;25;15;1;6;5;23;22;9;17;19;20;2;7;8;21;12;13;26;16;14;18;70;5996689
70;5996689;11;24;3;10;4;25;15;1;6;5;23;22;9;17;19;20;2;7;8;21;12;13;26;16;14;18
11;24;3;10;4;25;15;7;6;5;23;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18;70;5988209
70;5988209;11;24;3;10;4;25;15;7;6;5;23;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18
11;24;3;10;8;25;15;7;6;5;23;22;9;17;19;20;2;1;4;21;12;13;26;16;14;18;70;6033042
70;6033042;11;24;3;10;8;25;15;7;6;5;23;22;9;17;19;20;2;1;4;21;12;13;26;16;14;18
11;24;3;10;4;25;15;7;6;5;23;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18;70;5988209
70;5988209;11;24;3;10;4;25;15;7;6;5;23;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18
11;23;3;10;4;25;15;7;6;5;24;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18;70;5990452
70;5990452;11;23;3;10;4;25;15;7;6;5;24;22;9;17;19;20;2;1;8;21;12;13;26;16;14;18
11;23;3;10;4;25;15;7;12;5;24;22;9;17;19;20;2;1;8;21;6;13;26;16;14;18;70;6010113
70;6010113;11;23;3;10;4;25;15;7;12;5;24;22;9;17;19;20;2;1;8;21;6;13;26;16;14;18
11;23;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;6;13;26;16;14;18;70;6010224
70;6010224;11;23;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;6;13;26;16;14;18
23;11;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;6;13;26;16;14;18;70;6009231
70;6009231;23;11;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;6;13;26;16;14;18
23;11;3;10;4;25;15;7;12;5;22;24;8;17;19;20;2;1;9;21;6;13;26;16;14;18;70;6103869
70;6009231;23;11;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;6;13;26;16;14;18
23;6;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;11;13;26;16;14;18;70;6008769
70;6008769;23;6;3;10;4;25;15;7;12;5;22;24;9;17;19;20;2;1;8;21;11;13;26;16;14;18
23;6;3;10;4;17;15;7;12;5;22;24;9;25;19;20;2;1;8;21;11;13;26;16;14;18;70;6008199
70;6008199;23;6;3;10;4;17;15;7;12;5;22;24;9;25;19;20;2;1;8;21;11;13;26;16;14;18
23;6;3;10;4;17;15;7;12;5;22;9;24;25;19;20;2;1;8;21;11;13;26;16;14;18;70;6003095
70;6003095;23;6;3;10;4;17;15;7;12;5;22;9;24;25;19;20;2;1;8;21;11;13;26;16;14;18
23;6;3;10;4;17;15;7;12;5;22;9;24;25;19;20;2;8;1;21;11;13;26;16;14;18;70;6008595
70;6008595;23;6;3;10;4;17;15;7;12;5;22;9;24;25;19;20;2;8;1;21;11;13;26;16;14;18
23;6;3;10;4;17;19;7;12;5;22;9;24;25;15;20;2;8;1;21;11;13;26;16;14;18;70;6032211
70;6032211;23;6;3;10;4;17;19;7;12;5;22;9;24;25;15;20;2;8;1;21;11;13;26;16;14;18
23;6;3;9;4;17;19;7;12;5;22;10;24;25;15;20;2;8;1;21;11;13;26;16;14;18;70;6073435
71;6073435;23;6;3;9;4;17;19;7;12;5;22;10;24;25;15;20;2;8;1;21;11;13;26;16;14;18
23;6;3;9;4;17;19;7;12;5;20;10;24;25;15;22;2;8;1;21;11;13;26;16;14;18;71;5982680
71;5982680;23;6;3;9;4;17;19;7;12;5;20;10;24;25;15;22;2;8;1;21;11;13;26;16;14;18
23;6;3;9;4;17;25;7;12;5;20;10;24;19;15;22;2;8;1;21;11;13;26;16;14;18;71;5966322
71;5966322;23;6;3;9;4;17;25;7;12;5;20;10;24;19;15;22;2;8;1;21;11;13;26;16;14;18
23;6;22;9;4;17;25;7;12;5;20;10;24;19;15;3;2;8;1;21;11;13;26;16;14;18;71;5937994
71;5937994;23;6;22;9;4;17;25;7;12;5;20;10;24;19;15;3;2;8;1;21;11;13;26;16;14;18
23;6;22;9;4;17;25;7;12;5;20;10;24;19;15;3;2;8;21;1;11;13;26;16;14;18;71;5962297
71;5962297;23;6;22;9;4;17;25;7;12;5;20;10;24;19;15;3;2;8;21;1;11;13;26;16;14;18
23;6;22;9;4;17;25;7;12;5;20;19;24;10;15;3;2;8;21;1;11;13;26;16;14;18;71;5940356
71;5940356;23;6;22;9;4;17;25;7;12;5;20;19;24;10;15;3;2;8;21;1;11;13;26;16;14;18
23;6;22;9;4;17;25;7;12;5;20;15;24;10;19;3;2;8;21;1;11;13;26;16;14;18;71;5950733
71;5950733;23;6;22;9;4;17;25;7;12;5;20;15;24;10;19;3;2;8;21;1;11;13;26;16;14;18
23;6;22;14;4;17;25;7;12;5;20;15;24;10;19;3;2;8;21;1;11;13;26;16;9;18;71;5898535
71;5898535;23;6;22;14;4;17;25;7;12;5;20;15;24;10;19;3;2;8;21;1;11;13;26;16;9;18
23;6;22;14;4;17;25;7;12;5;20;15;24;9;19;3;2;8;21;1;11;13;26;16;10;18;71;5840962
71;5840962;23;6;22;14;4;17;25;7;12;5;20;15;24;9;19;3;2;8;21;1;11;13;26;16;10;18
23;6;22;14;4;17;25;7;12;9;20;15;24;5;19;3;2;8;21;1;11;13;26;16;10;18;71;5763968
71;5763968;23;6;22;14;4;17;25;7;12;9;20;15;24;5;19;3;2;8;21;1;11;13;26;16;10;18
23;6;22;14;4;17;10;7;12;9;20;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18;71;5764215
71;5764215;23;6;22;14;4;17;10;7;12;9;20;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18
23;6;22;14;4;17;10;9;12;7;20;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18;71;5767315
71;5767315;23;6;22;14;4;17;10;9;12;7;20;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18
23;6;22;14;4;17;10;20;12;7;9;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18;71;5786126
71;5786126;23;6;22;14;4;17;10;20;12;7;9;15;24;5;19;3;2;8;21;1;11;13;26;16;25;18
23;6;21;14;4;17;10;20;12;7;9;15;24;5;19;3;2;8;22;1;11;13;26;16;25;18;71;5843591
71;5843591;23;6;21;14;4;17;10;20;12;7;9;15;24;5;19;3;2;8;22;1;11;13;26;16;25;18
23;6;21;14;4;17;10;20;12;7;9;15;24;5;19;18;2;8;22;1;11;13;26;16;25;3;71;5835313
71;5835313;23;6;21;14;4;17;10;20;12;7;9;15;24;5;19;18;2;8;22;1;11;13;26;16;25;3
23;6;21;14;4;17;10;20;12;7;9;22;24;5;19;18;2;8;15;1;11;13;26;16;25;3;71;5827354
71;5827354;23;6;21;14;4;17;10;20;12;7;9;22;24;5;19;18;2;8;15;1;11;13;26;16;25;3
23;6;21;14;4;17;10;20;3;7;9;22;24;5;19;18;2;8;15;1;11;13;26;16;25;12;71;5832150
71;5832150;23;6;21;14;4;17;10;20;3;7;9;22;24;5;19;18;2;8;15;1;11;13;26;16;25;12
23;6;21;14;13;17;10;20;3;7;9;22;24;5;19;18;2;8;15;1;11;4;26;16;25;12;71;5834323
71;5834323;23;6;21;14;13;17;10;20;3;7;9;22;24;5;19;18;2;8;15;1;11;4;26;16;25;12
23;6;5;14;13;17;10;20;3;7;9;22;24;21;19;18;2;8;15;1;11;4;26;16;25;12;71;5950198
71;5950198;23;6;5;14;13;17;10;20;3;7;9;22;24;21;19;18;2;8;15;1;11;4;26;16;25;12
23;6;5;14;13;17;10;20;18;7;9;22;24;21;19;3;2;8;15;1;11;4;26;16;25;12;71;5954751
71;5954751;23;6;5;14;13;17;10;20;18;7;9;22;24;21;19;3;2;8;15;1;11;4;26;16;25;12
23;6;5;14;13;17;10;20;18;7;9;22;26;21;19;3;2;8;15;1;11;4;24;16;25;12;71;5940765
72;5940765;23;6;5;14;13;17;10;20;18;7;9;22;26;21;19;3;2;8;15;1;11;4;24;16;25;12
23;6;5;14;13;17;10;20;18;7;9;1;26;21;19;3;2;8;15;22;11;4;24;16;25;12;72;5892642
72;5892642;23;6;5;14;13;17;10;20;18;7;9;1;26;21;19;3;2;8;15;22;11;4;24;16;25;12
23;6;5;14;13;17;10;20;18;7;9;1;26;21;8;3;2;19;15;22;11;4;24;16;25;12;72;5874554
72;5874554;23;6;5;14;13;17;10;20;18;7;9;1;26;21;8;3;2;19;15;22;11;4;24;16;25;12
23;6;5;14;13;17;10;20;18;7;9;1;15;21;8;3;2;19;26;22;11;4;24;16;25;12;72;5864879
72;5864879;23;6;5;14;13;17;10;20;18;7;9;1;15;21;8;3;2;19;26;22;11;4;24;16;25;12
23;6;5;14;13;17;10;20;18;7;9;1;4;21;8;3;2;19;26;22;11;15;24;16;25;12;72;5812122
72;5812122;23;6;5;14;13;17;10;20;18;7;9;1;4;21;8;3;2;19;26;22;11;15;24;16;25;12
23;6;5;14;13;17;10;20;21;7;9;1;4;18;8;3;2;19;26;22;11;15;24;16;25;12;72;5822295
72;5822295;23;6;5;14;13;17;10;20;21;7;9;1;4;18;8;3;2;19;26;22;11;15;24;16;25;12
23;6;5;14;13;3;10;20;21;7;9;1;4;18;8;17;2;19;26;22;11;15;24;16;25;12;72;5822859
72;5822859;23;6;5;14;13;3;10;20;21;7;9;1;4;18;8;17;2;19;26;22;11;15;24;16;25;12
23;6;5;14;13;3;10;20;21;7;9;1;4;18;8;17;2;19;26;22;16;15;24;11;25;12;72;5819861
72;5819861;23;6;5;14;13;3;10;20;21;7;9;1;4;18;8;17;2;19;26;22;16;15;24;11;25;12
23;6;5;14;13;3;10;20;21;7;9;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12;72;5798603
72;5798603;23;6;5;14;13;3;10;20;21;7;9;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12
23;6;5;14;13;3;10;20;21;7;9;17;2;18;8;1;4;19;26;22;16;15;24;11;25;12;72;5834116
72;5798603;23;6;5;14;13;3;10;20;21;7;9;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12
23;6;5;14;13;3;10;20;21;7;22;1;2;18;8;17;4;19;26;9;16;15;24;11;25;12;72;5895649
72;5798603;23;6;5;14;13;3;10;20;21;7;9;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12
23;6;5;14;13;9;10;20;21;7;3;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12;72;5839755
72;5839755;23;6;5;14;13;9;10;20;21;7;3;1;2;18;8;17;4;19;26;22;16;15;24;11;25;12
23;6;5;14;13;9;10;20;21;15;3;1;2;18;8;17;4;19;26;22;16;7;24;11;25;12;72;5890798
72;5890798;23;6;5;14;13;9;10;20;21;15;3;1;2;18;8;17;4;19;26;22;16;7;24;11;25;12
13;6;5;14;23;9;10;20;21;15;3;1;2;18;8;17;4;19;26;22;16;7;24;11;25;12;72;5890767
72;5890767;13;6;5;14;23;9;10;20;21;15;3;1;2;18;8;17;4;19;26;22;16;7;24;11;25;12
13;6;5;14;4;9;10;20;21;15;3;1;2;18;8;17;23;19;26;22;16;7;24;11;25;12;72;5929929
72;5929929;13;6;5;14;4;9;10;20;21;15;3;1;2;18;8;17;23;19;26;22;16;7;24;11;25;12
13;6;5;14;4;9;15;20;21;10;3;1;2;18;8;17;23;19;26;22;16;7;24;11;25;12;72;5937514
72;5937514;13;6;5;14;4;9;15;20;21;10;3;1;2;18;8;17;23;19;26;22;16;7;24;11;25;12
13;6;5;14;4;9;15;20;21;10;3;1;2;18;23;17;8;19;26;22;16;7;24;11;25;12;72;5880363
72;5880363;13;6;5;14;4;9;15;20;21;10;3;1;2;18;23;17;8;19;26;22;16;7;24;11;25;12
13;6;5;14;4;9;19;20;21;10;3;1;2;18;23;17;8;15;26;22;16;7;24;11;25;12;72;5890845
72;5890845;13;6;5;14;4;9;19;20;21;10;3;1;2;18;23;17;8;15;26;22;16;7;24;11;25;12
17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;13;8;15;26;22;16;7;24;11;25;12;72;5893590
72;5893590;17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;13;8;15;26;22;16;7;24;11;25;12
17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;13;8;15;22;26;16;7;24;11;25;12;72;5889745
72;5889745;17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;13;8;15;22;26;16;7;24;11;25;12
17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;13;7;24;11;25;12;72;5900609
73;5900609;17;6;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;13;7;24;11;25;12
17;13;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;6;7;24;11;25;12;73;5898523
73;5898523;17;13;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;6;7;24;11;25;12
25;13;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;6;7;24;11;17;12;73;5898120
73;5898120;25;13;5;14;4;9;19;20;21;10;3;1;2;18;23;16;8;15;22;26;6;7;24;11;17;12
25;13;5;23;4;9;19;20;21;10;3;1;2;18;14;16;8;15;22;26;6;7;24;11;17;12;73;5895671
73;5895671;25;13;5;23;4;9;19;20;21;10;3;1;2;18;14;16;8;15;22;26;6;7;24;11;17;12
25;13;7;23;4;9;19;20;21;10;3;1;2;18;14;16;8;15;22;26;6;5;24;11;17;12;73;5942564
73;5942564;25;13;7;23;4;9;19;20;21;10;3;1;2;18;14;16;8;15;22;26;6;5;24;11;17;12
25;13;7;23;4;9;19;20;21;12;3;1;2;18;14;16;8;15;22;26;6;5;24;11;17;10;73;5909214
73;5909214;25;13;7;23;4;9;19;20;21;12;3;1;2;18;14;16;8;15;22;26;6;5;24;11;17;10
25;13;7;23;4;9;19;20;21;12;3;1;2;5;14;16;8;15;22;26;6;18;24;11;17;10;73;5821522
73;5821522;25;13;7;23;4;9;19;20;21;12;3;1;2;5;14;16;8;15;22;26;6;18;24;11;17;10
25;13;7;23;4;9;19;20;21;26;3;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10;73;5841666
73;5841666;25;13;7;23;4;9;19;20;21;26;3;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10
25;3;7;23;4;9;19;20;21;26;13;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10;73;5828222
73;5828222;25;3;7;23;4;9;19;20;21;26;13;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10
25;3;7;23;4;9;19;20;21;26;13;8;2;5;14;16;1;15;22;12;6;18;24;11;17;10;73;5871115
73;5828222;25;3;7;23;4;9;19;20;21;26;13;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10
25;3;7;23;4;26;19;20;21;9;13;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10;73;5824990
73;5824990;25;3;7;23;4;26;19;20;21;9;13;1;2;5;14;16;8;15;22;12;6;18;24;11;17;10
25;3;7;23;4;26;19;20;21;9;13;1;17;5;14;16;8;15;22;12;6;18;24;11;2;10;73;5831741
73;5831741;25;3;7;23;4;26;19;20;21;9;13;1;17;5;14;16;8;15;22;12;6;18;24;11;2;10
25;3;7;23;4;26;19;20;21;9;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;15;73;5871767
73;5871767;25;3;7;23;4;26;19;20;21;9;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;15
25;3;7;23;4;26;19;20;21;15;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;9;73;5895092
73;5895092;25;3;7;23;4;26;19;20;21;15;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;9
25;3;21;23;4;26;19;20;7;15;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;9;73;5928943
73;5928943;25;3;21;23;4;26;19;20;7;15;13;1;17;5;14;16;8;10;22;12;6;18;24;11;2;9
25;3;21;23;4;26;19;20;7;15;13;1;17;5;14;16;8;10;22;11;6;18;24;12;2;9;73;5937076
73;5937076;25;3;21;23;4;26;19;20;7;15;13;1;17;5;14;16;8;10;22;11;6;18;24;12;2;9
25;3;21;23;4;26;19;20;7;15;10;1;17;5;14;16;8;13;22;11;6;18;24;12;2;9;73;5951311
73;5951311;25;3;21;23;4;26;19;20;7;15;10;1;17;5;14;16;8;13;22;11;6;18;24;12;2;9
25;3;11;23;4;26;19;20;7;15;10;1;17;5;14;16;8;13;22;21;6;18;24;12;2;9;73;5956343
73;5956343;25;3;11;23;4;26;19;20;7;15;10;1;17;5;14;16;8;13;22;21;6;18;24;12;2;9
25;3;11;23;4;26;19;20;7;15;16;1;17;5;14;10;8;13;22;21;6;18;24;12;2;9;73;5955445
73;5955445;25;3;11;23;4;26;19;20;7;15;16;1;17;5;14;10;8;13;22;21;6;18;24;12;2;9
25;3;11;22;4;26;19;20;7;15;16;1;17;5;14;10;8;13;23;21;6;18;24;12;2;9;73;5954262
73;5954262;25;3;11;22;4;26;19;20;7;15;16;1;17;5;14;10;8;13;23;21;6;18;24;12;2;9
25;3;11;22;4;26;19;8;7;15;16;1;17;5;14;10;20;13;23;21;6;18;24;12;2;9;73;5957025
74;5957025;25;3;11;22;4;26;19;8;7;15;16;1;17;5;14;10;20;13;23;21;6;18;24;12;2;9
25;3;11;26;4;22;19;8;7;15;16;1;17;5;14;10;20;13;23;21;6;18;24;12;2;9;74;5967766
74;5967766;25;3;11;26;4;22;19;8;7;15;16;1;17;5;14;10;20;13;23;21;6;18;24;12;2;9
25;3;11;26;4;22;19;8;7;15;16;1;2;5;14;10;20;13;23;21;6;18;24;12;17;9;74;5964103
74;5964103;25;3;11;26;4;22;19;8;7;15;16;1;2;5;14;10;20;13;23;21;6;18;24;12;17;9
25;3;11;26;4;22;19;8;17;15;16;1;2;5;14;10;20;13;23;21;6;18;24;12;7;9;74;5971050
74;5971050;25;3;11;26;4;22;19;8;17;15;16;1;2;5;14;10;20;13;23;21;6;18;24;12;7;9
25;3;11;26;4;22;19;8;17;15;16;1;2;5;14;10;7;13;23;21;6;18;24;12;20;9;74;6003813
74;6003813;25;3;11;26;4;22;19;8;17;15;16;1;2;5;14;10;7;13;23;21;6;18;24;12;20;9
25;3;11;13;4;22;19;8;17;15;16;1;2;5;14;10;7;26;23;21;6;18;24;12;20;9;74;6000007
74;6000007;25;3;11;13;4;22;19;8;17;15;16;1;2;5;14;10;7;26;23;21;6;18;24;12;20;9
25;3;11;13;4;22;19;8;17;15;16;1;2;5;14;10;7;26;20;21;6;18;24;12;23;9;74;5922455
