"X1";"X5934838";"X15";"X25";"X19";"X24";"X13";"X7";"X5";"X26";"X4";"X22";"X8";"X11";"X17";"X21";"X2";"X16";"X3";"X12";"X20";"X10";"X18";"X6";"X23";"X14";"X9";"X1.1"
15;7;3;9;2;10;22;12;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;14;21;24;24;5857417
24;5857417;15;7;3;9;2;10;22;12;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;14;21;24
15;7;3;9;22;10;2;12;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;14;21;24;24;5861913
24;5861913;15;7;3;9;22;10;2;12;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;14;21;24
15;7;3;9;22;10;2;14;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;12;21;24;24;5864273
24;5864273;15;7;3;9;22;10;2;14;17;26;23;6;25;18;13;8;19;5;4;11;1;16;20;12;21;24
15;7;3;9;22;10;2;14;17;26;23;6;25;18;8;13;19;5;4;11;1;16;20;12;21;24;24;5923174
24;5923174;15;7;3;9;22;10;2;14;17;26;23;6;25;18;8;13;19;5;4;11;1;16;20;12;21;24
15;14;3;9;22;10;2;7;17;26;23;6;25;18;8;13;19;5;4;11;1;16;20;12;21;24;24;5946733
24;5946733;15;14;3;9;22;10;2;7;17;26;23;6;25;18;8;13;19;5;4;11;1;16;20;12;21;24
15;14;3;9;22;10;2;19;17;26;23;6;25;18;8;13;7;5;4;11;1;16;20;12;21;24;24;5941317
24;5941317;15;14;3;9;22;10;2;19;17;26;23;6;25;18;8;13;7;5;4;11;1;16;20;12;21;24
3;14;15;9;22;10;2;19;17;26;23;6;25;18;8;13;7;5;4;11;1;16;20;12;21;24;24;5940852
24;5940852;3;14;15;9;22;10;2;19;17;26;23;6;25;18;8;13;7;5;4;11;1;16;20;12;21;24
3;14;15;9;22;10;2;19;17;26;23;6;18;25;8;13;7;5;4;11;1;16;20;12;21;24;24;5941324
24;5941324;3;14;15;9;22;10;2;19;17;26;23;6;18;25;8;13;7;5;4;11;1;16;20;12;21;24
3;14;15;8;22;10;2;19;17;26;23;6;18;25;9;13;7;5;4;11;1;16;20;12;21;24;24;5911361
24;5911361;3;14;15;8;22;10;2;19;17;26;23;6;18;25;9;13;7;5;4;11;1;16;20;12;21;24
12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;13;7;5;4;11;1;16;20;3;21;24;24;5965580
24;5965580;12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;13;7;5;4;11;1;16;20;3;21;24
12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;3;21;13;24;5969491
24;5969491;12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;3;21;13
12;14;15;8;3;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;22;21;13;24;5899440
24;5899440;12;14;15;8;3;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;22;21;13
12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;3;21;13;24;5969491
24;5969491;12;14;15;8;22;10;2;19;17;26;23;6;18;25;9;24;7;5;4;11;1;16;20;3;21;13
12;14;15;8;22;10;2;19;17;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;21;13;24;5896610
24;5896610;12;14;15;8;22;10;2;19;17;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;21;13
12;14;15;8;22;10;2;19;21;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;17;13;24;5887169
24;5887169;12;14;15;8;22;10;2;19;21;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;17;13
10;14;15;8;22;12;2;19;21;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;17;13;24;5865990
24;5865990;10;14;15;8;22;12;2;19;21;20;23;6;18;25;9;24;7;5;4;11;1;16;26;3;17;13
10;14;15;8;22;12;2;19;21;20;23;6;18;25;9;24;7;5;4;26;1;16;11;3;17;13;24;5866006
24;5866006;10;14;15;8;22;12;2;19;21;20;23;6;18;25;9;24;7;5;4;26;1;16;11;3;17;13
10;14;15;8;22;12;9;19;21;20;23;6;18;25;2;24;7;5;4;26;1;16;11;3;17;13;24;5916958
24;5916958;10;14;15;8;22;12;9;19;21;20;23;6;18;25;2;24;7;5;4;26;1;16;11;3;17;13
10;14;15;8;22;12;9;19;21;20;3;6;18;25;2;24;7;5;4;26;1;16;11;23;17;13;24;5853661
25;5853661;10;14;15;8;22;12;9;19;21;20;3;6;18;25;2;24;7;5;4;26;1;16;11;23;17;13
10;14;15;8;22;19;9;12;21;20;3;6;18;25;2;24;7;5;4;26;1;16;11;23;17;13;25;5851816
25;5851816;10;14;15;8;22;19;9;12;21;20;3;6;18;25;2;24;7;5;4;26;1;16;11;23;17;13
10;14;15;8;22;19;9;12;21;18;3;6;20;25;2;24;7;5;4;26;1;16;11;23;17;13;25;5851009
25;5851009;10;14;15;8;22;19;9;12;21;18;3;6;20;25;2;24;7;5;4;26;1;16;11;23;17;13
10;14;15;8;22;19;9;12;21;18;3;6;20;25;2;24;7;5;26;4;1;16;11;23;17;13;25;5871891
25;5871891;10;14;15;8;22;19;9;12;21;18;3;6;20;25;2;24;7;5;26;4;1;16;11;23;17;13
10;14;15;8;22;19;9;12;21;18;3;6;20;25;4;24;7;5;26;2;1;16;11;23;17;13;25;5863895
25;5863895;10;14;15;8;22;19;9;12;21;18;3;6;20;25;4;24;7;5;26;2;1;16;11;23;17;13
10;14;15;8;22;19;9;12;21;18;3;6;20;25;23;24;7;5;26;2;1;16;11;4;17;13;25;5873428
25;5873428;10;14;15;8;22;19;9;12;21;18;3;6;20;25;23;24;7;5;26;2;1;16;11;4;17;13
10;14;15;22;8;19;9;12;21;18;3;6;20;25;23;24;7;5;26;2;1;16;11;4;17;13;25;5873348
25;5873348;10;14;15;22;8;19;9;12;21;18;3;6;20;25;23;24;7;5;26;2;1;16;11;4;17;13
10;14;15;22;8;19;9;12;21;18;3;13;20;25;23;24;7;5;26;2;1;16;11;4;17;6;25;5854971
25;5854971;10;14;15;22;8;19;9;12;21;18;3;13;20;25;23;24;7;5;26;2;1;16;11;4;17;6
10;14;15;17;8;19;9;12;21;18;3;13;20;25;23;24;7;5;26;2;1;16;11;4;22;6;25;5853992
25;5853992;10;14;15;17;8;19;9;12;21;18;3;13;20;25;23;24;7;5;26;2;1;16;11;4;22;6
10;14;15;17;8;19;9;12;21;18;1;13;20;25;23;24;7;5;26;2;3;16;11;4;22;6;25;5769555
25;5769555;10;14;15;17;8;19;9;12;21;18;1;13;20;25;23;24;7;5;26;2;3;16;11;4;22;6
10;14;15;17;8;19;9;12;21;18;1;13;2;25;23;24;7;5;26;20;3;16;11;4;22;6;25;5806342
25;5806342;10;14;15;17;8;19;9;12;21;18;1;13;2;25;23;24;7;5;26;20;3;16;11;4;22;6
10;14;15;17;8;19;9;12;21;18;1;13;2;23;25;24;7;5;26;20;3;16;11;4;22;6;25;5802729
25;5802729;10;14;15;17;8;19;9;12;21;18;1;13;2;23;25;24;7;5;26;20;3;16;11;4;22;6
10;14;15;17;8;19;9;12;21;18;22;13;2;23;25;24;7;5;26;20;3;16;11;4;1;6;25;5846899
25;5846899;10;14;15;17;8;19;9;12;21;18;22;13;2;23;25;24;7;5;26;20;3;16;11;4;1;6
10;14;9;17;8;19;15;12;21;18;22;13;2;23;25;24;7;5;26;20;3;16;11;4;1;6;25;5860550
25;5860550;10;14;9;17;8;19;15;12;21;18;22;13;2;23;25;24;7;5;26;20;3;16;11;4;1;6
10;14;9;17;8;19;24;12;21;18;22;13;2;23;25;15;7;5;26;20;3;16;11;4;1;6;25;5859946
25;5859946;10;14;9;17;8;19;24;12;21;18;22;13;2;23;25;15;7;5;26;20;3;16;11;4;1;6
10;1;9;17;8;19;24;12;21;18;22;13;2;23;25;15;7;5;26;20;3;16;11;4;14;6;25;5947604
25;5947604;10;1;9;17;8;19;24;12;21;18;22;13;2;23;25;15;7;5;26;20;3;16;11;4;14;6
10;1;9;17;8;19;24;12;21;5;22;13;2;23;25;15;7;18;26;20;3;16;11;4;14;6;25;5944185
25;5944185;10;1;9;17;8;19;24;12;21;5;22;13;2;23;25;15;7;18;26;20;3;16;11;4;14;6
10;1;9;17;8;19;24;4;21;5;22;13;2;23;25;15;7;18;26;20;3;16;11;12;14;6;25;6008535
25;6008535;10;1;9;17;8;19;24;4;21;5;22;13;2;23;25;15;7;18;26;20;3;16;11;12;14;6
10;1;9;17;8;19;24;4;21;5;22;13;2;23;25;15;7;18;26;20;3;16;14;12;11;6;25;5892803
25;5892803;10;1;9;17;8;19;24;4;21;5;22;13;2;23;25;15;7;18;26;20;3;16;14;12;11;6
25;1;9;17;8;19;24;4;21;5;22;13;2;23;10;15;7;18;26;20;3;16;14;12;11;6;25;5892700
25;5892700;25;1;9;17;8;19;24;4;21;5;22;13;2;23;10;15;7;18;26;20;3;16;14;12;11;6
25;1;9;17;8;23;24;4;21;5;22;13;2;19;10;15;7;18;26;20;3;16;14;12;11;6;25;5916556
26;5916556;25;1;9;17;8;23;24;4;21;5;22;13;2;19;10;15;7;18;26;20;3;16;14;12;11;6
25;1;9;17;8;23;24;4;21;5;22;13;2;19;10;15;7;18;6;20;3;16;14;12;11;26;26;5917397
26;5917397;25;1;9;17;8;23;24;4;21;5;22;13;2;19;10;15;7;18;6;20;3;16;14;12;11;26
25;1;9;17;8;23;24;4;21;5;22;13;20;19;10;15;7;18;6;2;3;16;14;12;11;26;26;5855752
26;5855752;25;1;9;17;8;23;24;4;21;5;22;13;20;19;10;15;7;18;6;2;3;16;14;12;11;26
25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;7;18;6;2;3;16;14;12;11;26;26;5898461
26;5898461;25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;7;18;6;2;3;16;14;12;11;26
25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;7;18;14;2;3;16;6;12;11;26;26;5871186
26;5871186;25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;7;18;14;2;3;16;6;12;11;26
25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;3;18;14;2;7;16;6;12;11;26;26;5793900
26;5793900;25;1;9;19;8;23;24;4;21;5;22;13;20;17;10;15;3;18;14;2;7;16;6;12;11;26
25;1;9;19;8;23;24;4;21;5;22;13;20;17;6;15;3;18;14;2;7;16;10;12;11;26;26;5791015
26;5791015;25;1;9;19;8;23;24;4;21;5;22;13;20;17;6;15;3;18;14;2;7;16;10;12;11;26
25;1;9;19;8;23;24;6;21;5;22;13;20;17;4;15;3;18;14;2;7;16;10;12;11;26;26;5757931
26;5757931;25;1;9;19;8;23;24;6;21;5;22;13;20;17;4;15;3;18;14;2;7;16;10;12;11;26
25;1;9;19;8;23;24;6;21;7;22;13;20;17;4;15;3;18;14;2;5;16;10;12;11;26;26;6011188
26;6011188;25;1;9;19;8;23;24;6;21;7;22;13;20;17;4;15;3;18;14;2;5;16;10;12;11;26
25;1;9;19;8;23;24;6;21;7;22;13;20;17;14;15;3;18;4;2;5;16;10;12;11;26;26;6024150
26;6024150;25;1;9;19;8;23;24;6;21;7;22;13;20;17;14;15;3;18;4;2;5;16;10;12;11;26
25;1;9;19;8;20;24;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;12;11;26;26;5992915
26;5992915;25;1;9;19;8;20;24;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;12;11;26
25;1;12;19;8;20;24;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;9;11;26;26;6042746
26;6042746;25;1;12;19;8;20;24;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;9;11;26
25;24;12;19;8;20;1;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;9;11;26;26;6022666
26;6022666;25;24;12;19;8;20;1;6;21;7;22;13;23;17;14;15;3;18;4;2;5;16;10;9;11;26
25;24;12;19;8;20;1;6;21;7;22;13;23;15;14;17;3;18;4;2;5;16;10;9;11;26;26;6033233
26;6033233;25;24;12;19;8;20;1;6;21;7;22;13;23;15;14;17;3;18;4;2;5;16;10;9;11;26
2;24;12;19;8;20;1;6;21;7;22;13;23;15;14;17;3;18;4;25;5;16;10;9;11;26;26;6029137
26;6029137;2;24;12;19;8;20;1;6;21;7;22;13;23;15;14;17;3;18;4;25;5;16;10;9;11;26
2;20;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;4;25;5;16;10;9;11;26;26;6141157
26;6141157;2;20;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;4;25;5;16;10;9;11;26
2;4;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;20;25;5;16;10;9;11;26;26;6131662
26;6131662;2;4;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;20;25;5;16;10;9;11;26
25;4;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;20;2;5;16;10;9;11;26;26;6135811
26;6135811;25;4;12;19;8;24;1;6;21;7;22;13;23;15;14;17;3;18;20;2;5;16;10;9;11;26
25;4;12;19;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;2;5;16;10;9;11;26;26;6216726
26;6216726;25;4;12;19;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;2;5;16;10;9;11;26
10;4;12;19;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;2;5;16;25;9;11;26;26;6217043
26;6217043;10;4;12;19;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;2;5;16;25;9;11;26
10;4;12;2;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;19;5;16;25;9;11;26;26;6208164
27;6208164;10;4;12;2;18;24;1;6;21;7;22;13;23;15;14;17;3;8;20;19;5;16;25;9;11;26
10;4;12;2;18;24;1;6;21;7;22;13;23;15;14;20;3;8;17;19;5;16;25;9;11;26;27;6233408
27;6233408;10;4;12;2;18;24;1;6;21;7;22;13;23;15;14;20;3;8;17;19;5;16;25;9;11;26
10;4;12;2;18;24;1;6;21;17;22;13;23;15;14;20;3;8;7;19;5;16;25;9;11;26;27;6228424
27;6228424;10;4;12;2;18;24;1;6;21;17;22;13;23;15;14;20;3;8;7;19;5;16;25;9;11;26
10;4;12;2;18;24;15;6;21;17;22;13;23;1;14;20;3;8;7;19;5;16;25;9;11;26;27;6214690
27;6214690;10;4;12;2;18;24;15;6;21;17;22;13;23;1;14;20;3;8;7;19;5;16;25;9;11;26
10;4;12;2;18;24;15;6;21;17;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26;27;6211343
27;6211343;10;4;12;2;18;24;15;6;21;17;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26
10;12;4;2;18;24;15;6;21;17;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26;27;6196231
27;6196231;10;12;4;2;18;24;15;6;21;17;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26
10;12;4;2;18;17;15;6;21;24;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26;27;6196150
27;6196150;10;12;4;2;18;17;15;6;21;24;11;13;23;1;14;20;3;8;7;19;5;16;25;9;22;26
10;12;4;2;18;17;15;6;21;24;11;8;23;1;14;20;3;13;7;19;5;16;25;9;22;26;27;6205688
27;6205688;10;12;4;2;18;17;15;6;21;24;11;8;23;1;14;20;3;13;7;19;5;16;25;9;22;26
10;12;3;2;18;17;15;6;21;24;11;8;23;1;14;20;4;13;7;19;5;16;25;9;22;26;27;6129834
27;6129834;10;12;3;2;18;17;15;6;21;24;11;8;23;1;14;20;4;13;7;19;5;16;25;9;22;26
10;12;3;2;18;17;19;6;21;24;11;8;23;1;14;20;4;13;7;15;5;16;25;9;22;26;27;6066301
27;6066301;10;12;3;2;18;17;19;6;21;24;11;8;23;1;14;20;4;13;7;15;5;16;25;9;22;26
23;12;3;2;18;17;19;6;21;24;11;8;10;1;14;20;4;13;7;15;5;16;25;9;22;26;27;6072731
27;6072731;23;12;3;2;18;17;19;6;21;24;11;8;10;1;14;20;4;13;7;15;5;16;25;9;22;26
23;12;3;2;18;17;19;6;21;24;11;8;10;1;14;20;15;13;7;4;5;16;25;9;22;26;27;6158142
27;6158142;23;12;3;2;18;17;19;6;21;24;11;8;10;1;14;20;15;13;7;4;5;16;25;9;22;26
23;12;3;2;18;17;19;6;21;24;25;8;10;1;14;20;15;13;7;4;5;16;11;9;22;26;27;6184565
27;6184565;23;12;3;2;18;17;19;6;21;24;25;8;10;1;14;20;15;13;7;4;5;16;11;9;22;26
23;12;3;8;18;17;19;6;21;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26;27;6239193
27;6239193;23;12;3;8;18;17;19;6;21;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26
23;12;3;18;8;17;19;6;21;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26;27;6237453
27;6237453;23;12;3;18;8;17;19;6;21;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26
21;12;3;18;8;17;19;6;23;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26;27;6257584
27;6257584;21;12;3;18;8;17;19;6;23;24;25;2;10;1;14;20;15;13;7;4;5;16;11;9;22;26
21;12;3;18;8;17;19;6;16;24;25;2;10;1;14;20;15;13;7;4;5;23;11;9;22;26;27;6273127
27;6273127;21;12;3;18;8;17;19;6;16;24;25;2;10;1;14;20;15;13;7;4;5;23;11;9;22;26
21;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;13;6;4;5;23;11;9;22;26;27;6274282
27;6274282;21;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;13;6;4;5;23;11;9;22;26
21;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;13;6;4;9;23;11;5;22;26;27;6367990
27;6367990;21;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;13;6;4;9;23;11;5;22;26
13;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;21;6;4;9;23;11;5;22;26;27;6350837
27;6350837;13;12;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;21;6;4;9;23;11;5;22;26
13;4;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;21;6;12;9;23;11;5;22;26;27;6351152
28;6351152;13;4;3;18;8;17;19;7;16;24;25;2;10;1;14;20;15;21;6;12;9;23;11;5;22;26
13;4;3;18;8;17;19;7;21;24;25;2;10;1;14;20;15;16;6;12;9;23;11;5;22;26;28;6364007
28;6364007;13;4;3;18;8;17;19;7;21;24;25;2;10;1;14;20;15;16;6;12;9;23;11;5;22;26
13;4;3;18;8;17;5;7;21;24;25;2;10;1;14;20;15;16;6;12;9;23;11;19;22;26;28;5957853
28;5957853;13;4;3;18;8;17;5;7;21;24;25;2;10;1;14;20;15;16;6;12;9;23;11;19;22;26
13;4;3;18;8;17;5;7;21;24;25;2;14;1;10;20;15;16;6;12;9;23;11;19;22;26;28;5903063
28;5903063;13;4;3;18;8;17;5;7;21;24;25;2;14;1;10;20;15;16;6;12;9;23;11;19;22;26
13;7;3;18;8;17;5;4;21;24;25;2;14;1;10;20;15;16;6;12;9;23;11;19;22;26;28;5889328
28;5889328;13;7;3;18;8;17;5;4;21;24;25;2;14;1;10;20;15;16;6;12;9;23;11;19;22;26
13;7;3;18;8;17;5;4;21;11;25;2;14;1;10;20;15;16;6;12;9;23;24;19;22;26;28;5866468
28;5866468;13;7;3;18;8;17;5;4;21;11;25;2;14;1;10;20;15;16;6;12;9;23;24;19;22;26
13;7;8;18;3;17;5;4;21;11;25;2;14;1;10;20;15;16;6;12;9;23;24;19;22;26;28;5890565
28;5890565;13;7;8;18;3;17;5;4;21;11;25;2;14;1;10;20;15;16;6;12;9;23;24;19;22;26
13;15;8;18;3;17;5;4;21;11;25;2;14;1;10;20;7;16;6;12;9;23;24;19;22;26;28;5913797
28;5913797;13;15;8;18;3;17;5;4;21;11;25;2;14;1;10;20;7;16;6;12;9;23;24;19;22;26
13;15;8;18;3;17;5;4;21;11;14;2;25;1;10;20;7;16;6;12;9;23;24;19;22;26;28;5910007
28;5910007;13;15;8;18;3;17;5;4;21;11;14;2;25;1;10;20;7;16;6;12;9;23;24;19;22;26
13;18;8;15;3;17;5;4;21;11;14;2;25;1;10;20;7;16;6;12;9;23;24;19;22;26;28;5911222
28;5911222;13;18;8;15;3;17;5;4;21;11;14;2;25;1;10;20;7;16;6;12;9;23;24;19;22;26
13;18;8;15;3;17;5;9;21;11;14;2;25;1;10;20;7;16;6;12;4;23;24;19;22;26;28;5870618
28;5870618;13;18;8;15;3;17;5;9;21;11;14;2;25;1;10;20;7;16;6;12;4;23;24;19;22;26
13;18;8;15;3;17;5;9;21;11;14;2;25;4;10;20;7;16;6;12;1;23;24;19;22;26;28;5918693
28;5918693;13;18;8;15;3;17;5;9;21;11;14;2;25;4;10;20;7;16;6;12;1;23;24;19;22;26
13;18;8;15;3;17;4;9;21;11;14;2;25;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5875041
28;5875041;13;18;8;15;3;17;4;9;21;11;14;2;25;5;10;20;7;16;6;12;1;23;24;19;22;26
13;18;25;15;3;17;4;9;21;11;14;2;8;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5820448
28;5820448;13;18;25;15;3;17;4;9;21;11;14;2;8;5;10;20;7;16;6;12;1;23;24;19;22;26
13;18;25;15;3;2;4;9;21;11;14;17;8;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5810448
28;5810448;13;18;25;15;3;2;4;9;21;11;14;17;8;5;10;20;7;16;6;12;1;23;24;19;22;26
13;18;25;15;3;2;4;9;21;8;14;17;11;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5800161
28;5800161;13;18;25;15;3;2;4;9;21;8;14;17;11;5;10;20;7;16;6;12;1;23;24;19;22;26
13;17;25;15;3;2;4;9;21;8;14;18;11;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5711746
28;5711746;13;17;25;15;3;2;4;9;21;8;14;18;11;5;10;20;7;16;6;12;1;23;24;19;22;26
25;17;13;15;3;2;4;9;21;8;14;18;11;5;10;20;7;16;6;12;1;23;24;19;22;26;28;5711668
28;5711668;25;17;13;15;3;2;4;9;21;8;14;18;11;5;10;20;7;16;6;12;1;23;24;19;22;26
25;17;13;15;3;2;4;9;21;8;14;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5;28;5994048
28;5994048;25;17;13;15;3;2;4;9;21;8;14;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5
25;17;13;15;3;8;4;9;21;2;14;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5;28;5998850
28;5998850;25;17;13;15;3;8;4;9;21;2;14;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5
25;17;13;14;3;8;4;9;21;2;15;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5;28;6005830
29;6005830;25;17;13;14;3;8;4;9;21;2;15;18;11;26;10;20;7;16;6;12;1;23;24;19;22;5
25;7;13;14;3;8;4;9;21;2;15;18;11;26;10;20;17;16;6;12;1;23;24;19;22;5;29;6004481
29;6004481;25;7;13;14;3;8;4;9;21;2;15;18;11;26;10;20;17;16;6;12;1;23;24;19;22;5
25;7;13;14;3;8;4;9;21;2;15;18;11;26;10;20;17;16;19;12;1;23;24;6;22;5;29;5970066
29;5970066;25;7;13;14;3;8;4;9;21;2;15;18;11;26;10;20;17;16;19;12;1;23;24;6;22;5
25;7;13;14;3;8;4;9;12;2;15;18;11;26;10;20;17;16;19;21;1;23;24;6;22;5;29;6037679
29;6037679;25;7;13;14;3;8;4;9;12;2;15;18;11;26;10;20;17;16;19;21;1;23;24;6;22;5
25;7;9;14;3;8;4;13;12;2;15;18;11;26;10;20;17;16;19;21;1;23;24;6;22;5;29;5982930
29;5982930;25;7;9;14;3;8;4;13;12;2;15;18;11;26;10;20;17;16;19;21;1;23;24;6;22;5
25;7;9;26;3;8;4;13;12;2;15;18;11;14;10;20;17;16;19;21;1;23;24;6;22;5;29;5907193
29;5907193;25;7;9;26;3;8;4;13;12;2;15;18;11;14;10;20;17;16;19;21;1;23;24;6;22;5
22;7;9;26;3;8;4;13;12;2;15;18;11;14;10;20;17;16;19;21;1;23;24;6;25;5;29;5914980
29;5914980;22;7;9;26;3;8;4;13;12;2;15;18;11;14;10;20;17;16;19;21;1;23;24;6;25;5
22;7;9;26;3;8;17;13;12;2;15;18;11;14;10;20;4;16;19;21;1;23;24;6;25;5;29;5875629
29;5875629;22;7;9;26;3;8;17;13;12;2;15;18;11;14;10;20;4;16;19;21;1;23;24;6;25;5
22;7;9;26;3;10;17;13;12;2;15;18;11;14;8;20;4;16;19;21;1;23;24;6;25;5;29;5898251
29;5898251;22;7;9;26;3;10;17;13;12;2;15;18;11;14;8;20;4;16;19;21;1;23;24;6;25;5
22;7;9;26;4;10;17;13;12;2;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;5;29;5815085
29;5815085;22;7;9;26;4;10;17;13;12;2;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;5
22;7;9;26;4;13;17;10;12;2;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;5;29;5829039
29;5829039;22;7;9;26;4;13;17;10;12;2;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;5
22;7;9;26;4;13;17;10;12;5;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;2;29;5772908
29;5772908;22;7;9;26;4;13;17;10;12;5;15;18;11;14;8;20;3;16;19;21;1;23;24;6;25;2
22;7;9;26;4;13;17;10;12;5;15;18;11;14;8;16;3;20;19;21;1;23;24;6;25;2;29;5746444
29;5746444;22;7;9;26;4;13;17;10;12;5;15;18;11;14;8;16;3;20;19;21;1;23;24;6;25;2
22;7;9;26;4;13;17;10;12;5;16;18;11;14;8;15;3;20;19;21;1;23;24;6;25;2;29;5750126
29;5750126;22;7;9;26;4;13;17;10;12;5;16;18;11;14;8;15;3;20;19;21;1;23;24;6;25;2
22;7;25;26;4;13;17;10;12;5;16;18;11;14;8;15;3;20;19;21;1;23;24;6;9;2;29;5839600
29;5839600;22;7;25;26;4;13;17;10;12;5;16;18;11;14;8;15;3;20;19;21;1;23;24;6;9;2
22;7;25;26;4;13;17;10;12;5;16;9;11;14;8;15;3;20;19;21;1;23;24;6;18;2;29;5788285
29;5788285;22;7;25;26;4;13;17;10;12;5;16;9;11;14;8;15;3;20;19;21;1;23;24;6;18;2
22;21;25;26;4;13;17;10;12;5;16;9;11;14;8;15;3;20;19;7;1;23;24;6;18;2;29;5792620
29;5792620;22;21;25;26;4;13;17;10;12;5;16;9;11;14;8;15;3;20;19;7;1;23;24;6;18;2
22;21;25;26;4;1;17;10;12;5;16;9;11;14;8;15;3;20;19;7;13;23;24;6;18;2;29;5780940
29;5780940;22;21;25;26;4;1;17;10;12;5;16;9;11;14;8;15;3;20;19;7;13;23;24;6;18;2
22;21;25;26;4;1;17;10;12;5;16;9;11;23;8;15;3;20;19;7;13;14;24;6;18;2;29;5859346
29;5859346;22;21;25;26;4;1;17;10;12;5;16;9;11;23;8;15;3;20;19;7;13;14;24;6;18;2
22;21;25;26;20;1;17;10;12;5;16;9;11;23;8;15;3;4;19;7;13;14;24;6;18;2;29;5896379
29;5896379;22;21;25;26;20;1;17;10;12;5;16;9;11;23;8;15;3;4;19;7;13;14;24;6;18;2
22;21;25;26;20;1;17;10;12;5;16;9;14;23;8;15;3;4;19;7;13;11;24;6;18;2;29;5822515
30;5822515;22;21;25;26;20;1;17;10;12;5;16;9;14;23;8;15;3;4;19;7;13;11;24;6;18;2
22;21;25;19;20;1;17;10;12;5;16;9;14;23;8;15;3;4;26;7;13;11;24;6;18;2;30;5848434
