"X1";"X5904425";"X25";"X15";"X8";"X7";"X1.1";"X13";"X18";"X17";"X6";"X9";"X20";"X24";"X5";"X14";"X12";"X4";"X10";"X16";"X2";"X19";"X22";"X3";"X23";"X21";"X26";"X11"
23;14;11;1;4;7;20;13;10;19;21;25;3;5;16;9;12;8;18;2;17;24;6;22;15;26;35;5762092
35;5762092;23;14;11;1;4;7;20;13;10;19;21;25;3;5;16;9;12;8;18;2;17;24;6;22;15;26
20;14;11;1;4;7;23;13;10;19;21;25;3;5;16;9;12;8;18;2;17;24;6;22;15;26;35;5728124
35;5728124;20;14;11;1;4;7;23;13;10;19;21;25;3;5;16;9;12;8;18;2;17;24;6;22;15;26
20;14;11;1;4;7;23;13;10;19;21;25;3;5;2;9;12;8;18;16;17;24;6;22;15;26;35;5739725
35;5739725;20;14;11;1;4;7;23;13;10;19;21;25;3;5;2;9;12;8;18;16;17;24;6;22;15;26
20;14;11;1;4;7;23;13;10;19;21;25;3;22;2;9;12;8;18;16;17;24;6;5;15;26;35;5920986
35;5920986;20;14;11;1;4;7;23;13;10;19;21;25;3;22;2;9;12;8;18;16;17;24;6;5;15;26
20;14;11;1;4;7;23;13;10;19;21;25;6;22;2;9;12;8;18;16;17;24;3;5;15;26;35;5917725
35;5917725;20;14;11;1;4;7;23;13;10;19;21;25;6;22;2;9;12;8;18;16;17;24;3;5;15;26
20;14;8;1;4;7;23;13;10;19;21;25;6;22;2;9;12;11;18;16;17;24;3;5;15;26;35;5988907
35;5988907;20;14;8;1;4;7;23;13;10;19;21;25;6;22;2;9;12;11;18;16;17;24;3;5;15;26
20;14;8;1;4;7;23;13;10;12;21;25;6;22;2;9;19;11;18;16;17;24;3;5;15;26;35;5984499
35;5984499;20;14;8;1;4;7;23;13;10;12;21;25;6;22;2;9;19;11;18;16;17;24;3;5;15;26
20;14;8;1;4;7;23;13;10;12;21;25;6;22;2;9;19;5;18;16;17;24;3;11;15;26;35;5747751
35;5747751;20;14;8;1;4;7;23;13;10;12;21;25;6;22;2;9;19;5;18;16;17;24;3;11;15;26
20;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;12;17;24;3;11;15;26;35;5768770
35;5768770;20;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;12;17;24;3;11;15;26
20;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;3;17;24;12;11;15;26;35;5774458
35;5774458;20;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;3;17;24;12;11;15;26
3;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;20;17;24;12;11;15;26;35;5789814
35;5789814;3;14;8;1;4;7;23;13;10;16;21;25;6;22;2;9;19;5;18;20;17;24;12;11;15;26
3;14;7;1;4;8;23;13;10;16;21;25;6;22;2;9;19;5;18;20;17;24;12;11;15;26;35;5747233
35;5747233;3;14;7;1;4;8;23;13;10;16;21;25;6;22;2;9;19;5;18;20;17;24;12;11;15;26
3;14;5;1;4;8;23;13;10;16;21;25;6;22;2;9;19;7;18;20;17;24;12;11;15;26;35;5888724
35;5888724;3;14;5;1;4;8;23;13;10;16;21;25;6;22;2;9;19;7;18;20;17;24;12;11;15;26
3;14;5;1;16;8;23;13;10;4;21;25;6;22;2;9;19;7;18;20;17;24;12;11;15;26;35;5842757
35;5842757;3;14;5;1;16;8;23;13;10;4;21;25;6;22;2;9;19;7;18;20;17;24;12;11;15;26
3;14;5;1;16;8;23;13;10;4;21;25;6;22;2;26;19;7;18;20;17;24;12;11;15;9;35;5872417
35;5872417;3;14;5;1;16;8;23;13;10;4;21;25;6;22;2;26;19;7;18;20;17;24;12;11;15;9
3;14;5;1;16;8;25;13;10;4;21;23;6;22;2;26;19;7;18;20;17;24;12;11;15;9;35;5859485
35;5859485;3;14;5;1;16;8;25;13;10;4;21;23;6;22;2;26;19;7;18;20;17;24;12;11;15;9
3;14;5;1;16;8;21;13;10;4;25;23;6;22;2;26;19;7;18;20;17;24;12;11;15;9;35;5854884
35;5854884;3;14;5;1;16;8;21;13;10;4;25;23;6;22;2;26;19;7;18;20;17;24;12;11;15;9
3;14;5;1;16;8;21;13;10;4;2;23;6;22;25;26;19;7;18;20;17;24;12;11;15;9;35;5843254
35;5843254;3;14;5;1;16;8;21;13;10;4;2;23;6;22;25;26;19;7;18;20;17;24;12;11;15;9
3;14;15;1;16;8;21;13;10;4;2;23;6;22;25;26;19;7;18;20;17;24;12;11;5;9;35;5968259
35;5968259;3;14;15;1;16;8;21;13;10;4;2;23;6;22;25;26;19;7;18;20;17;24;12;11;5;9
3;14;15;1;16;8;21;13;10;4;2;20;6;22;25;26;19;7;18;23;17;24;12;11;5;9;35;5940517
36;5940517;3;14;15;1;16;8;21;13;10;4;2;20;6;22;25;26;19;7;18;23;17;24;12;11;5;9
3;14;15;19;16;8;21;13;10;4;2;20;6;22;25;26;1;7;18;23;17;24;12;11;5;9;36;5863090
36;5863090;3;14;15;19;16;8;21;13;10;4;2;20;6;22;25;26;1;7;18;23;17;24;12;11;5;9
3;14;15;19;16;8;21;13;10;4;2;20;6;22;25;12;1;7;18;23;17;24;26;11;5;9;36;5900234
36;5900234;3;14;15;19;16;8;21;13;10;4;2;20;6;22;25;12;1;7;18;23;17;24;26;11;5;9
8;14;15;19;16;3;21;13;10;4;2;20;6;22;25;12;1;7;18;23;17;24;26;11;5;9;36;5849329
36;5849329;8;14;15;19;16;3;21;13;10;4;2;20;6;22;25;12;1;7;18;23;17;24;26;11;5;9
8;14;15;19;16;12;21;13;10;4;2;20;6;22;25;3;1;7;18;23;17;24;26;11;5;9;36;5871087
36;5871087;8;14;15;19;16;12;21;13;10;4;2;20;6;22;25;3;1;7;18;23;17;24;26;11;5;9
8;24;15;19;16;12;21;13;10;4;2;20;6;22;25;3;1;7;18;23;17;14;26;11;5;9;36;5878508
36;5878508;8;24;15;19;16;12;21;13;10;4;2;20;6;22;25;3;1;7;18;23;17;14;26;11;5;9
8;24;15;19;16;12;21;13;10;4;2;20;6;22;25;3;14;7;18;23;17;1;26;11;5;9;36;6026245
36;5878508;8;24;15;19;16;12;21;13;10;4;2;20;6;22;25;3;1;7;18;23;17;14;26;11;5;9
8;24;15;7;16;12;21;13;10;4;2;20;6;22;25;3;1;19;18;23;17;14;26;11;5;9;36;5871873
36;5871873;8;24;15;7;16;12;21;13;10;4;2;20;6;22;25;3;1;19;18;23;17;14;26;11;5;9
8;24;15;7;16;12;21;13;10;4;22;20;6;2;25;3;1;19;18;23;17;14;26;11;5;9;36;5871833
36;5871833;8;24;15;7;16;12;21;13;10;4;22;20;6;2;25;3;1;19;18;23;17;14;26;11;5;9
8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;14;26;11;5;9;36;5874978
36;5874978;8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;14;26;11;5;9
8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;5;26;11;14;9;36;5917075
36;5917075;8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;5;26;11;14;9
8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;1;3;19;18;23;17;5;26;11;14;9;36;5926435
36;5917075;8;2;15;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;5;26;11;14;9
8;2;14;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;5;26;11;15;9;36;6000181
36;6000181;8;2;14;7;16;12;21;13;10;4;22;20;6;24;25;3;1;19;18;23;17;5;26;11;15;9
8;2;14;7;16;12;21;13;10;4;22;20;6;24;23;3;1;19;18;25;17;5;26;11;15;9;36;5996537
36;5996537;8;2;14;7;16;12;21;13;10;4;22;20;6;24;23;3;1;19;18;25;17;5;26;11;15;9
8;2;14;7;16;12;21;13;10;15;22;20;6;24;23;3;1;19;18;25;17;5;26;11;4;9;36;5990198
36;5990198;8;2;14;7;16;12;21;13;10;15;22;20;6;24;23;3;1;19;18;25;17;5;26;11;4;9
20;2;14;7;16;12;21;13;10;15;22;8;6;24;23;3;1;19;18;25;17;5;26;11;4;9;36;6015663
36;6015663;20;2;14;7;16;12;21;13;10;15;22;8;6;24;23;3;1;19;18;25;17;5;26;11;4;9
20;2;14;7;16;13;21;12;10;15;22;8;6;24;23;3;1;19;18;25;17;5;26;11;4;9;36;6012367
36;6012367;20;2;14;7;16;13;21;12;10;15;22;8;6;24;23;3;1;19;18;25;17;5;26;11;4;9
20;2;14;7;16;13;21;12;10;15;22;24;6;8;23;3;1;19;18;25;17;5;26;11;4;9;36;6012190
36;6012190;20;2;14;7;16;13;21;12;10;15;22;24;6;8;23;3;1;19;18;25;17;5;26;11;4;9
20;2;14;7;16;13;21;12;10;15;22;24;6;8;23;3;1;19;9;25;17;5;26;11;4;18;36;5989948
36;5989948;20;2;14;7;16;13;21;12;10;15;22;24;6;8;23;3;1;19;9;25;17;5;26;11;4;18
20;2;14;7;16;13;21;12;10;15;22;24;6;23;8;3;1;19;9;25;17;5;26;11;4;18;36;5994491
36;5994491;20;2;14;7;16;13;21;12;10;15;22;24;6;23;8;3;1;19;9;25;17;5;26;11;4;18
20;2;14;7;16;13;21;12;10;15;22;24;17;23;8;3;1;19;9;25;6;5;26;11;4;18;36;5998045
37;5998045;20;2;14;7;16;13;21;12;10;15;22;24;17;23;8;3;1;19;9;25;6;5;26;11;4;18
20;2;14;7;25;13;21;12;10;15;22;24;17;23;8;3;1;19;9;16;6;5;26;11;4;18;37;5999024
37;5999024;20;2;14;7;25;13;21;12;10;15;22;24;17;23;8;3;1;19;9;16;6;5;26;11;4;18
20;2;14;7;25;13;21;12;10;15;22;24;4;23;8;3;1;19;9;16;6;5;26;11;17;18;37;6054913
37;6054913;20;2;14;7;25;13;21;12;10;15;22;24;4;23;8;3;1;19;9;16;6;5;26;11;17;18
20;2;14;21;25;13;7;12;10;15;22;24;4;23;8;3;1;19;9;16;6;5;26;11;17;18;37;6049077
37;6049077;20;2;14;21;25;13;7;12;10;15;22;24;4;23;8;3;1;19;9;16;6;5;26;11;17;18
20;2;14;21;25;13;16;12;10;15;22;24;4;23;8;3;1;19;9;7;6;5;26;11;17;18;37;6114902
37;6114902;20;2;14;21;25;13;16;12;10;15;22;24;4;23;8;3;1;19;9;7;6;5;26;11;17;18
20;2;14;21;25;13;16;12;10;15;22;24;18;23;8;3;1;19;9;7;6;5;26;11;17;4;37;6095426
37;6095426;20;2;14;21;25;13;16;12;10;15;22;24;18;23;8;3;1;19;9;7;6;5;26;11;17;4
20;2;14;21;23;13;16;12;10;15;22;24;18;25;8;3;1;19;9;7;6;5;26;11;17;4;37;6101335
37;6101335;20;2;14;21;23;13;16;12;10;15;22;24;18;25;8;3;1;19;9;7;6;5;26;11;17;4
20;18;14;21;23;13;16;12;10;15;22;24;2;25;8;3;1;19;9;7;6;5;26;11;17;4;37;6127595
37;6127595;20;18;14;21;23;13;16;12;10;15;22;24;2;25;8;3;1;19;9;7;6;5;26;11;17;4
20;18;14;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;9;7;6;5;26;11;17;4;37;6108298
37;6108298;20;18;14;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;9;7;6;5;26;11;17;4
9;18;14;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;20;7;6;5;26;11;17;4;37;6134057
37;6134057;9;18;14;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;20;7;6;5;26;11;17;4
9;18;6;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;20;7;14;5;26;11;17;4;37;6091625
37;6091625;9;18;6;21;23;13;16;12;2;15;22;24;10;25;8;3;1;19;20;7;14;5;26;11;17;4
9;18;6;21;23;13;16;12;2;15;22;24;10;25;8;20;1;19;3;7;14;5;26;11;17;4;37;6108138
37;6108138;9;18;6;21;23;13;16;12;2;15;22;24;10;25;8;20;1;19;3;7;14;5;26;11;17;4
9;18;6;21;23;17;16;12;2;15;22;24;10;25;8;20;1;19;3;7;14;5;26;11;13;4;37;6110170
37;6110170;9;18;6;21;23;17;16;12;2;15;22;24;10;25;8;20;1;19;3;7;14;5;26;11;13;4
9;18;6;21;23;17;16;12;2;3;22;24;10;25;8;20;1;19;15;7;14;5;26;11;13;4;37;6119390
37;6119390;9;18;6;21;23;17;16;12;2;3;22;24;10;25;8;20;1;19;15;7;14;5;26;11;13;4
9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;7;14;5;26;11;13;4;37;6035402
37;6035402;9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;7;14;5;26;11;13;4
9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4;37;6030213
37;6030213;9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4
9;24;6;21;23;17;16;12;2;3;8;18;10;25;22;20;1;19;15;11;14;5;26;7;13;4;37;6023719
37;6023719;9;24;6;21;23;17;16;12;2;3;8;18;10;25;22;20;1;19;15;11;14;5;26;7;13;4
9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4;37;6030213
37;6030213;9;24;6;21;23;17;16;12;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4
9;24;6;21;23;12;16;17;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4;37;6040078
37;6040078;9;24;6;21;23;12;16;17;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;13;4
9;13;6;21;23;12;16;17;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;24;4;37;6055857
37;6055857;9;13;6;21;23;12;16;17;2;3;22;18;10;25;8;20;1;19;15;11;14;5;26;7;24;4
9;13;6;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;14;5;26;7;24;4;37;6073400
38;6073400;9;13;6;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;14;5;26;7;24;4
9;13;14;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;6;5;26;7;24;4;38;6113812
38;6113812;9;13;14;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;6;5;26;7;24;4
9;13;14;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;6;5;26;4;24;7;38;6143716
38;6143716;9;13;14;21;23;12;16;17;2;18;22;3;10;25;8;20;1;19;15;11;6;5;26;4;24;7
9;13;14;21;23;12;19;17;2;18;22;3;10;25;8;20;1;16;15;11;6;5;26;4;24;7;38;6178974
38;6178974;9;13;14;21;23;12;19;17;2;18;22;3;10;25;8;20;1;16;15;11;6;5;26;4;24;7
9;13;14;21;11;12;19;17;2;18;22;3;10;25;8;20;1;16;15;23;6;5;26;4;24;7;38;6180601
38;6180601;9;13;14;21;11;12;19;17;2;18;22;3;10;25;8;20;1;16;15;23;6;5;26;4;24;7
9;13;14;21;11;12;19;17;2;18;22;3;15;25;8;20;1;16;10;23;6;5;26;4;24;7;38;6184189
38;6184189;9;13;14;21;11;12;19;17;2;18;22;3;15;25;8;20;1;16;10;23;6;5;26;4;24;7
9;13;14;21;11;12;19;26;2;18;22;3;15;25;8;20;1;16;10;23;6;5;17;4;24;7;38;6153325
38;6153325;9;13;14;21;11;12;19;26;2;18;22;3;15;25;8;20;1;16;10;23;6;5;17;4;24;7
9;5;14;21;11;12;19;26;2;18;22;3;15;25;8;20;1;16;10;23;6;13;17;4;24;7;38;6005881
38;6005881;9;5;14;21;11;12;19;26;2;18;22;3;15;25;8;20;1;16;10;23;6;13;17;4;24;7
9;5;14;21;11;6;19;26;2;18;22;3;15;25;8;20;1;16;10;23;12;13;17;4;24;7;38;6042395
38;6005881;9;5;14;21;11;12;19;26;2;18;22;3;15;25;8;20;1;16;10;23;6;13;17;4;24;7
9;5;14;21;11;12;19;26;2;6;22;3;15;25;8;20;1;16;10;23;18;13;17;4;24;7;38;6197426
38;6197426;9;5;14;21;11;12;19;26;2;6;22;3;15;25;8;20;1;16;10;23;18;13;17;4;24;7
9;5;14;21;12;11;19;26;2;6;22;3;15;25;8;20;1;16;10;23;18;13;17;4;24;7;38;6203608
38;6203608;9;5;14;21;12;11;19;26;2;6;22;3;15;25;8;20;1;16;10;23;18;13;17;4;24;7
9;5;14;21;12;11;15;26;2;6;22;3;19;25;8;20;1;16;10;23;18;13;17;4;24;7;38;6161082
38;6161082;9;5;14;21;12;11;15;26;2;6;22;3;19;25;8;20;1;16;10;23;18;13;17;4;24;7
9;5;14;21;12;11;15;26;2;17;22;3;19;25;8;20;1;16;10;23;18;13;6;4;24;7;38;6187005
38;6187005;9;5;14;21;12;11;15;26;2;17;22;3;19;25;8;20;1;16;10;23;18;13;6;4;24;7
9;5;14;21;25;11;15;26;2;17;22;3;19;12;8;20;1;16;10;23;18;13;6;4;24;7;38;6165318
38;6165318;9;5;14;21;25;11;15;26;2;17;22;3;19;12;8;20;1;16;10;23;18;13;6;4;24;7
9;5;11;21;25;14;15;26;2;17;22;3;19;12;8;20;1;16;10;23;18;13;6;4;24;7;38;6069766
38;6069766;9;5;11;21;25;14;15;26;2;17;22;3;19;12;8;20;1;16;10;23;18;13;6;4;24;7
9;5;11;8;25;14;15;26;2;17;22;3;19;12;21;20;1;16;10;23;18;13;6;4;24;7;38;6062949
38;6062949;9;5;11;8;25;14;15;26;2;17;22;3;19;12;21;20;1;16;10;23;18;13;6;4;24;7
9;5;11;8;25;14;15;26;2;17;22;3;19;12;21;20;1;18;10;23;16;13;6;4;24;7;38;5851556
38;5851556;9;5;11;8;25;14;15;26;2;17;22;3;19;12;21;20;1;18;10;23;16;13;6;4;24;7
9;5;21;8;25;14;15;26;2;17;22;3;19;12;11;20;1;18;10;23;16;13;6;4;24;7;38;5865417
38;5865417;9;5;21;8;25;14;15;26;2;17;22;3;19;12;11;20;1;18;10;23;16;13;6;4;24;7
20;5;21;8;25;14;15;26;2;17;22;3;19;12;11;9;1;18;10;23;16;13;6;4;24;7;38;5835179
38;5835179;20;5;21;8;25;14;15;26;2;17;22;3;19;12;11;9;1;18;10;23;16;13;6;4;24;7
20;5;21;8;25;14;15;12;2;17;22;3;19;26;11;9;1;18;10;23;16;13;6;4;24;7;38;5852532
38;5852532;20;5;21;8;25;14;15;12;2;17;22;3;19;26;11;9;1;18;10;23;16;13;6;4;24;7
20;5;21;8;25;14;15;12;2;17;22;3;19;26;6;9;1;18;10;23;16;13;11;4;24;7;38;5851573
39;5851573;20;5;21;8;25;14;15;12;2;17;22;3;19;26;6;9;1;18;10;23;16;13;11;4;24;7
20;5;21;16;25;14;15;12;2;17;22;3;19;26;6;9;1;18;10;23;8;13;11;4;24;7;39;5899237
39;5899237;20;5;21;16;25;14;15;12;2;17;22;3;19;26;6;9;1;18;10;23;8;13;11;4;24;7
20;5;21;16;25;14;15;12;2;17;3;22;19;26;6;9;1;18;10;23;8;13;11;4;24;7;39;5896423
39;5896423;20;5;21;16;25;14;15;12;2;17;3;22;19;26;6;9;1;18;10;23;8;13;11;4;24;7
20;5;21;16;25;14;15;12;2;17;3;22;19;26;6;9;1;18;10;23;7;13;11;4;24;8;39;5824020
39;5824020;20;5;21;16;25;14;15;12;2;17;3;22;19;26;6;9;1;18;10;23;7;13;11;4;24;8
20;5;21;19;25;14;15;12;2;17;3;22;16;26;6;9;1;18;10;23;7;13;11;4;24;8;39;5845603
39;5845603;20;5;21;19;25;14;15;12;2;17;3;22;16;26;6;9;1;18;10;23;7;13;11;4;24;8
20;5;21;19;25;14;15;12;2;17;3;22;16;26;6;9;1;8;10;23;7;13;11;4;24;18;39;5884354
39;5845603;20;5;21;19;25;14;15;12;2;17;3;22;16;26;6;9;1;18;10;23;7;13;11;4;24;8
2;5;21;19;25;14;15;12;20;17;3;22;16;26;6;9;1;18;10;23;7;13;11;4;24;8;39;5839066
39;5839066;2;5;21;19;25;14;15;12;20;17;3;22;16;26;6;9;1;18;10;23;7;13;11;4;24;8
2;5;21;19;25;14;15;12;13;17;3;22;16;26;6;9;1;18;10;23;7;20;11;4;24;8;39;5874186
39;5874186;2;5;21;19;25;14;15;12;13;17;3;22;16;26;6;9;1;18;10;23;7;20;11;4;24;8
2;5;21;23;25;14;15;12;13;17;3;22;16;26;6;9;1;18;10;19;7;20;11;4;24;8;39;5904087
39;5904087;2;5;21;23;25;14;15;12;13;17;3;22;16;26;6;9;1;18;10;19;7;20;11;4;24;8
2;5;21;23;25;14;15;12;13;17;16;22;3;26;6;9;1;18;10;19;7;20;11;4;24;8;39;5896125
39;5896125;2;5;21;23;25;14;15;12;13;17;16;22;3;26;6;9;1;18;10;19;7;20;11;4;24;8
2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;19;7;20;11;4;24;8;39;5859200
39;5859200;2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;19;7;20;11;4;24;8
2;6;21;23;25;14;15;12;13;17;16;18;3;26;5;9;1;22;10;19;7;20;11;4;24;8;39;5907761
39;5859200;2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;19;7;20;11;4;24;8
2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;8;7;20;11;4;24;19;39;5903970
39;5903970;2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;8;7;20;11;4;24;19
2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;4;7;20;11;8;24;19;39;5904879
39;5904879;2;6;21;23;25;14;15;12;13;17;16;22;3;26;5;9;1;18;10;4;7;20;11;8;24;19
2;6;21;23;25;14;15;12;10;17;16;22;3;26;5;9;1;18;13;4;7;20;11;8;24;19;39;5891060
39;5891060;2;6;21;23;25;14;15;12;10;17;16;22;3;26;5;9;1;18;13;4;7;20;11;8;24;19
2;6;21;23;25;14;15;4;10;17;16;22;3;26;5;9;1;18;13;12;7;20;11;8;24;19;39;5914822
39;5914822;2;6;21;23;25;14;15;4;10;17;16;22;3;26;5;9;1;18;13;12;7;20;11;8;24;19
2;6;21;23;25;14;15;26;10;17;16;22;3;4;5;9;1;18;13;12;7;20;11;8;24;19;39;5901136
39;5901136;2;6;21;23;25;14;15;26;10;17;16;22;3;4;5;9;1;18;13;12;7;20;11;8;24;19
2;6;21;23;25;14;15;26;10;17;16;3;22;4;5;9;1;18;13;12;7;20;11;8;24;19;39;5897109
39;5897109;2;6;21;23;25;14;15;26;10;17;16;3;22;4;5;9;1;18;13;12;7;20;11;8;24;19
2;6;21;23;25;14;15;26;10;17;16;3;22;4;5;12;1;18;13;9;7;20;11;8;24;19;39;5956945
39;5897109;2;6;21;23;25;14;15;26;10;17;16;3;22;4;5;9;1;18;13;12;7;20;11;8;24;19
2;6;25;23;21;14;15;26;10;17;16;3;22;4;5;9;1;18;13;12;7;20;11;8;24;19;39;5895650
39;5895650;2;6;25;23;21;14;15;26;10;17;16;3;22;4;5;9;1;18;13;12;7;20;11;8;24;19
2;6;25;23;21;14;15;26;10;17;16;3;22;4;5;9;1;18;13;19;7;20;11;8;24;12;39;5919470
40;5919470;2;6;25;23;21;14;15;26;10;17;16;3;22;4;5;9;1;18;13;19;7;20;11;8;24;12
2;6;25;23;21;14;15;26;10;1;16;3;22;4;5;9;17;18;13;19;7;20;11;8;24;12;40;5931134
40;5931134;2;6;25;23;21;14;15;26;10;1;16;3;22;4;5;9;17;18;13;19;7;20;11;8;24;12
2;22;25;23;21;14;15;26;10;1;16;3;6;4;5;9;17;18;13;19;7;20;11;8;24;12;40;5923131
40;5923131;2;22;25;23;21;14;15;26;10;1;16;3;6;4;5;9;17;18;13;19;7;20;11;8;24;12
2;22;25;23;21;14;15;26;10;1;16;9;6;4;5;3;17;18;13;19;7;20;11;8;24;12;40;5878092
40;5878092;2;22;25;23;21;14;15;26;10;1;16;9;6;4;5;3;17;18;13;19;7;20;11;8;24;12
2;22;25;23;21;14;15;26;10;1;16;9;6;19;5;3;17;18;13;4;7;20;11;8;24;12;40;5822621
40;5822621;2;22;25;23;21;14;15;26;10;1;16;9;6;19;5;3;17;18;13;4;7;20;11;8;24;12
20;22;25;23;21;14;15;26;10;1;16;9;6;19;5;3;17;18;13;4;7;2;11;8;24;12;40;5794482
40;5794482;20;22;25;23;21;14;15;26;10;1;16;9;6;19;5;3;17;18;13;4;7;2;11;8;24;12
20;22;25;23;21;14;15;26;10;1;16;9;6;19;17;3;5;18;13;4;7;2;11;8;24;12;40;5661296
40;5661296;20;22;25;23;21;14;15;26;10;1;16;9;6;19;17;3;5;18;13;4;7;2;11;8;24;12
20;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;2;11;8;24;12;40;5649223
40;5649223;20;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;2;11;8;24;12
20;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;12;11;8;24;2;40;5657457
40;5657457;20;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;12;11;8;24;2
11;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;12;20;8;24;2;40;5691343
40;5691343;11;22;25;23;21;18;15;26;10;1;16;9;6;19;17;3;5;14;13;4;7;12;20;8;24;2
11;6;25;23;21;18;15;26;10;1;16;9;22;19;17;3;5;14;13;4;7;12;20;8;24;2;40;5697705
40;5697705;11;6;25;23;21;18;15;26;10;1;16;9;22;19;17;3;5;14;13;4;7;12;20;8;24;2
11;6;25;23;21;18;15;26;24;1;16;9;22;19;17;3;5;14;13;4;7;12;20;8;10;2;40;5699470
40;5699470;11;6;25;23;21;18;15;26;24;1;16;9;22;19;17;3;5;14;13;4;7;12;20;8;10;2
11;6;25;23;21;18;15;26;24;7;16;9;22;19;17;3;5;14;13;4;1;12;20;8;10;2;40;5779495
40;5779495;11;6;25;23;21;18;15;26;24;7;16;9;22;19;17;3;5;14;13;4;1;12;20;8;10;2
11;6;25;23;21;18;10;26;24;7;16;9;22;19;17;3;5;14;13;4;1;12;20;8;15;2;40;5796804
40;5796804;11;6;25;23;21;18;10;26;24;7;16;9;22;19;17;3;5;14;13;4;1;12;20;8;15;2
11;6;17;23;21;18;10;26;24;7;16;9;22;19;25;3;5;14;13;4;1;12;20;8;15;2;40;5796434
40;5796434;11;6;17;23;21;18;10;26;24;7;16;9;22;19;25;3;5;14;13;4;1;12;20;8;15;2
11;6;17;23;21;18;10;26;24;7;16;9;22;19;25;3;5;14;1;4;13;12;20;8;15;2;40;5723826
40;5723826;11;6;17;23;21;18;10;26;24;7;16;9;22;19;25;3;5;14;1;4;13;12;20;8;15;2
11;6;17;23;21;18;10;26;24;7;16;9;4;19;25;3;5;14;1;22;13;12;20;8;15;2;40;5721103
40;5721103;11;6;17;23;21;18;10;26;24;7;16;9;4;19;25;3;5;14;1;22;13;12;20;8;15;2
11;6;17;23;21;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;13;12;20;8;4;2;40;5778675
40;5778675;11;6;17;23;21;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;13;12;20;8;4;2
11;6;17;23;13;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;21;12;20;8;4;2;40;5773364
40;5773364;11;6;17;23;13;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;21;12;20;8;4;2
11;6;17;21;13;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;23;12;20;8;4;2;40;5781977
40;5781977;11;6;17;21;13;18;10;26;24;7;16;9;15;19;25;3;5;14;1;22;23;12;20;8;4;2
11;6;17;21;3;18;10;26;24;7;16;9;15;19;25;13;5;14;1;22;23;12;20;8;4;2;40;5911800
