"X1";"X50656";"X5";"X1.1";"X6";"X8";"X4";"X12";"X2";"X10";"X3";"X7";"X11";"X9"
8;9;10;6;12;7;11;4;3;2;5;1;46;38986
46;28368;11;9;10;6;12;7;8;4;3;2;5;1
11;9;10;6;7;12;8;4;3;2;5;1;46;31294
46;28368;11;9;10;6;12;7;8;4;3;2;5;1
11;9;10;6;12;7;5;4;3;2;8;1;46;31824
46;31824;11;9;10;6;12;7;5;4;3;2;8;1
11;9;10;6;12;7;5;4;2;3;8;1;46;31108
46;31108;11;9;10;6;12;7;5;4;2;3;8;1
6;9;10;11;12;7;5;4;2;3;8;1;46;31984
46;31984;6;9;10;11;12;7;5;4;2;3;8;1
6;9;10;11;8;7;5;4;2;3;12;1;46;31354
46;31354;6;9;10;11;8;7;5;4;2;3;12;1
6;9;10;11;8;7;5;12;2;3;4;1;46;40576
46;31354;6;9;10;11;8;7;5;4;2;3;12;1
6;2;10;11;8;7;5;4;9;3;12;1;46;33910
47;31354;6;9;10;11;8;7;5;4;2;3;12;1
6;9;10;11;8;1;5;4;2;3;12;7;47;39406
47;31354;6;9;10;11;8;7;5;4;2;3;12;1
6;9;10;11;12;7;5;4;2;3;8;1;47;31984
47;31984;6;9;10;11;12;7;5;4;2;3;8;1
6;9;10;11;12;7;5;4;8;3;2;1;47;32090
47;32090;6;9;10;11;12;7;5;4;8;3;2;1
6;9;10;11;4;7;5;12;8;3;2;1;47;39478
47;32090;6;9;10;11;12;7;5;4;8;3;2;1
6;9;10;11;7;12;5;4;8;3;2;1;47;37064
47;37064;6;9;10;11;7;12;5;4;8;3;2;1
6;9;10;11;7;4;5;12;8;3;2;1;47;46968
47;37064;6;9;10;11;7;12;5;4;8;3;2;1
6;9;5;11;7;12;10;4;8;3;2;1;47;38704
47;38704;6;9;5;11;7;12;10;4;8;3;2;1
6;9;5;11;7;12;10;4;1;3;2;8;47;37186
47;37186;6;9;5;11;7;12;10;4;1;3;2;8
6;9;5;3;7;12;10;4;1;11;2;8;47;46898
47;46898;6;9;5;3;7;12;10;4;1;11;2;8
6;9;5;3;2;12;10;4;1;11;7;8;47;42064
47;42064;6;9;5;3;2;12;10;4;1;11;7;8
6;3;5;9;2;12;10;4;1;11;7;8;47;55250
47;42064;6;9;5;3;2;12;10;4;1;11;7;8
6;9;4;3;2;12;10;5;1;11;7;8;47;30592
47;30592;6;9;4;3;2;12;10;5;1;11;7;8
6;9;4;3;2;12;10;11;1;5;7;8;47;30828
47;30828;6;9;4;3;2;12;10;11;1;5;7;8
6;9;4;3;2;12;11;10;1;5;7;8;47;33340
47;30828;6;9;4;3;2;12;10;11;1;5;7;8
6;9;4;3;2;10;12;11;1;5;7;8;47;38052
47;30828;6;9;4;3;2;12;10;11;1;5;7;8
6;9;4;3;2;12;10;11;1;8;7;5;47;32748
47;32748;6;9;4;3;2;12;10;11;1;8;7;5
6;9;4;11;2;12;10;3;1;8;7;5;47;36574
47;36574;6;9;4;11;2;12;10;3;1;8;7;5
6;9;4;12;2;11;10;3;1;8;7;5;47;39096
47;36574;6;9;4;11;2;12;10;3;1;8;7;5
6;9;4;11;3;12;10;2;1;8;7;5;47;42680
47;36574;6;9;4;11;2;12;10;3;1;8;7;5
6;4;9;11;2;12;10;3;1;8;7;5;47;43934
48;36574;6;9;4;11;2;12;10;3;1;8;7;5
6;12;4;11;2;9;10;3;1;8;7;5;48;35822
48;35822;6;12;4;11;2;9;10;3;1;8;7;5
6;12;4;11;2;9;8;3;1;10;7;5;48;33484
48;33484;6;12;4;11;2;9;8;3;1;10;7;5
6;12;11;4;2;9;8;3;1;10;7;5;48;33552
48;33552;6;12;11;4;2;9;8;3;1;10;7;5
6;12;11;4;5;9;8;3;1;10;7;2;48;36140
48;33552;6;12;11;4;2;9;8;3;1;10;7;5
6;12;11;4;2;9;8;3;7;10;1;5;48;33464
48;33464;6;12;11;4;2;9;8;3;7;10;1;5
6;8;11;4;2;9;12;3;7;10;1;5;48;39336
48;39336;6;8;11;4;2;9;12;3;7;10;1;5
6;8;11;5;2;9;12;3;7;10;1;4;48;44096
48;39336;6;8;11;4;2;9;12;3;7;10;1;5
6;1;11;4;2;9;12;3;7;10;8;5;48;52848
48;39336;6;8;11;4;2;9;12;3;7;10;1;5
3;8;11;4;2;9;12;6;7;10;1;5;48;41028
48;41028;3;8;11;4;2;9;12;6;7;10;1;5
3;8;11;4;2;9;12;6;7;5;1;10;48;42948
48;42948;3;8;11;4;2;9;12;6;7;5;1;10
8;3;11;4;2;9;12;6;7;5;1;10;48;47872
48;42948;3;8;11;4;2;9;12;6;7;5;1;10
3;1;11;4;2;9;12;6;7;5;8;10;48;51240
48;42948;3;8;11;4;2;9;12;6;7;5;1;10
3;9;11;4;2;8;12;6;7;5;1;10;48;43584
48;43584;3;9;11;4;2;8;12;6;7;5;1;10
3;9;11;4;2;8;12;6;1;5;7;10;48;43486
48;43486;3;9;11;4;2;8;12;6;1;5;7;10
3;10;11;4;2;8;12;6;1;5;7;9;48;40854
48;40854;3;10;11;4;2;8;12;6;1;5;7;9
3;10;11;2;4;8;12;6;1;5;7;9;48;38774
48;38774;3;10;11;2;4;8;12;6;1;5;7;9
3;10;5;2;4;8;12;6;1;11;7;9;48;27932
48;27932;3;10;5;2;4;8;12;6;1;11;7;9
3;10;5;2;7;8;12;6;1;11;4;9;48;32100
48;32100;3;10;5;2;7;8;12;6;1;11;4;9
3;2;5;10;7;8;12;6;1;11;4;9;48;45324
48;32100;3;10;5;2;7;8;12;6;1;11;4;9
10;3;5;2;7;8;12;6;1;11;4;9;48;36348
49;32100;3;10;5;2;7;8;12;6;1;11;4;9
3;10;5;1;7;8;12;6;2;11;4;9;49;31836
49;31836;3;10;5;1;7;8;12;6;2;11;4;9
3;10;5;2;7;8;12;6;1;11;4;9;49;32100
49;31836;3;10;5;1;7;8;12;6;2;11;4;9
3;10;5;1;7;6;12;8;2;11;4;9;49;40948
49;31836;3;10;5;1;7;8;12;6;2;11;4;9
3;10;5;1;7;8;11;6;2;12;4;9;49;34228
49;34228;3;10;5;1;7;8;11;6;2;12;4;9
3;10;5;1;8;7;11;6;2;12;4;9;49;34644
49;34644;3;10;5;1;8;7;11;6;2;12;4;9
12;10;5;1;8;7;11;6;2;3;4;9;49;58314
49;34644;3;10;5;1;8;7;11;6;2;12;4;9
3;10;5;8;1;7;11;6;2;12;4;9;49;34164
49;34164;3;10;5;8;1;7;11;6;2;12;4;9
3;10;5;8;1;7;11;6;12;2;4;9;49;41834
49;34164;3;10;5;8;1;7;11;6;2;12;4;9
3;10;5;8;12;7;11;6;2;1;4;9;49;45638
49;34164;3;10;5;8;1;7;11;6;2;12;4;9
9;10;5;8;1;7;11;6;2;12;4;3;49;39382
49;39382;9;10;5;8;1;7;11;6;2;12;4;3
9;10;5;12;1;7;11;6;2;8;4;3;49;43130
49;43130;9;10;5;12;1;7;11;6;2;8;4;3
9;10;5;12;1;11;7;6;2;8;4;3;49;53612
49;43130;9;10;5;12;1;7;11;6;2;8;4;3
9;10;7;12;1;5;11;6;2;8;4;3;49;46986
49;46986;9;10;7;12;1;5;11;6;2;8;4;3
9;10;7;12;6;5;11;1;2;8;4;3;49;36644
49;36644;9;10;7;12;6;5;11;1;2;8;4;3
9;5;7;12;6;10;11;1;2;8;4;3;49;38712
49;38712;9;5;7;12;6;10;11;1;2;8;4;3
9;5;7;1;6;10;11;12;2;8;4;3;49;50556
49;38712;9;5;7;12;6;10;11;1;2;8;4;3
9;5;11;12;6;10;7;1;2;8;4;3;49;39976
49;39976;9;5;11;12;6;10;7;1;2;8;4;3
9;5;11;12;1;10;7;6;2;8;4;3;49;46062
49;39976;9;5;11;12;6;10;7;1;2;8;4;3
4;5;11;12;6;10;7;1;2;8;9;3;49;43772
49;43772;4;5;11;12;6;10;7;1;2;8;9;3
4;5;11;12;6;10;7;1;2;8;3;9;49;44348
50;44348;4;5;11;12;6;10;7;1;2;8;3;9
4;1;11;12;6;10;7;5;2;8;3;9;50;30192
50;30192;4;1;11;12;6;10;7;5;2;8;3;9
4;1;11;12;6;10;3;5;2;8;7;9;50;27594
50;27594;4;1;11;12;6;10;3;5;2;8;7;9
4;12;11;1;6;10;3;5;2;8;7;9;50;47644
50;27594;4;1;11;12;6;10;3;5;2;8;7;9
4;1;11;12;6;10;3;7;2;8;5;9;50;43074
50;27594;4;1;11;12;6;10;3;5;2;8;7;9
4;2;11;12;6;10;3;5;1;8;7;9;50;32694
50;27594;4;1;11;12;6;10;3;5;2;8;7;9
4;1;3;12;6;10;11;5;2;8;7;9;50;26814
50;26814;4;1;3;12;6;10;11;5;2;8;7;9
4;1;3;12;11;10;6;5;2;8;7;9;50;33866
50;26814;4;1;3;12;6;10;11;5;2;8;7;9
4;1;8;12;6;10;11;5;2;3;7;9;50;23976
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;12;6;5;11;10;2;3;7;9;50;40708
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;12;11;10;6;5;2;3;7;9;50;30872
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;11;6;10;12;5;2;3;7;9;50;26574
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;12;6;10;11;5;9;3;7;2;50;24602
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;12;6;10;5;11;2;3;7;9;50;32704
50;23976;4;1;8;12;6;10;11;5;2;3;7;9
4;1;8;7;6;10;11;5;2;3;12;9;50;22530
50;22530;4;1;8;7;6;10;11;5;2;3;12;9
1;4;8;7;6;10;11;5;2;3;12;9;50;31324
50;22530;4;1;8;7;6;10;11;5;2;3;12;9
4;10;8;7;6;1;11;5;2;3;12;9;50;26474
50;22530;4;1;8;7;6;10;11;5;2;3;12;9
4;1;8;6;7;10;11;5;2;3;12;9;50;23890
50;23890;4;1;8;6;7;10;11;5;2;3;12;9
8;1;4;6;7;10;11;5;2;3;12;9;50;35294
50;23890;4;1;8;6;7;10;11;5;2;3;12;9
4;1;8;6;7;10;3;5;2;11;12;9;50;23362
50;23362;4;1;8;6;7;10;3;5;2;11;12;9
4;1;8;6;7;5;3;10;2;11;12;9;50;42782
51;23362;4;1;8;6;7;10;3;5;2;11;12;9
4;1;8;6;10;7;3;5;2;11;12;9;51;22098
51;22098;4;1;8;6;10;7;3;5;2;11;12;9
4;10;8;6;1;7;3;5;2;11;12;9;51;24518
51;22098;4;1;8;6;10;7;3;5;2;11;12;9
4;1;8;10;6;7;3;5;2;11;12;9;51;20658
51;20658;4;1;8;10;6;7;3;5;2;11;12;9
4;1;8;10;6;2;3;5;7;11;12;9;51;25468
51;20658;4;1;8;10;6;7;3;5;2;11;12;9
4;1;8;2;6;7;3;5;10;11;12;9;51;22922
51;22922;4;1;8;2;6;7;3;5;10;11;12;9
4;1;8;2;10;7;3;5;6;11;12;9;51;23172
51;23172;4;1;8;2;10;7;3;5;6;11;12;9
4;1;8;5;10;7;3;2;6;11;12;9;51;41616
51;23172;4;1;8;2;10;7;3;5;6;11;12;9
4;9;8;2;10;7;3;5;6;11;12;1;51;30246
51;23172;4;1;8;2;10;7;3;5;6;11;12;9
1;4;8;2;10;7;3;5;6;11;12;9;51;26944
51;23172;4;1;8;2;10;7;3;5;6;11;12;9
4;12;8;2;10;7;3;5;6;11;1;9;51;40924
51;23172;4;1;8;2;10;7;3;5;6;11;12;9
4;1;8;10;2;7;3;5;6;11;12;9;51;22652
51;22652;4;1;8;10;2;7;3;5;6;11;12;9
4;1;8;10;2;7;12;5;6;11;3;9;51;27034
51;27034;4;1;8;10;2;7;12;5;6;11;3;9
4;1;11;10;2;7;12;5;6;8;3;9;51;28580
51;27034;4;1;8;10;2;7;12;5;6;11;3;9
5;1;8;10;2;7;12;4;6;11;3;9;51;48460
51;27034;4;1;8;10;2;7;12;5;6;11;3;9
4;5;8;10;2;7;12;1;6;11;3;9;51;46422
51;27034;4;1;8;10;2;7;12;5;6;11;3;9
8;1;4;10;2;7;12;5;6;11;3;9;51;32824
51;32824;8;1;4;10;2;7;12;5;6;11;3;9
7;1;4;10;2;8;12;5;6;11;3;9;51;28588
51;28588;7;1;4;10;2;8;12;5;6;11;3;9
7;1;4;10;5;8;12;2;6;11;3;9;51;38790
51;28588;7;1;4;10;2;8;12;5;6;11;3;9
7;1;4;10;6;8;12;5;2;11;3;9;51;32918
51;32918;7;1;4;10;6;8;12;5;2;11;3;9
4;1;7;10;6;8;12;5;2;11;3;9;51;25144
52;25144;4;1;7;10;6;8;12;5;2;11;3;9
4;1;7;10;6;8;12;5;9;11;3;2;52;27804
52;25144;4;1;7;10;6;8;12;5;2;11;3;9
4;7;1;10;6;8;12;5;2;11;3;9;52;41712
52;25144;4;1;7;10;6;8;12;5;2;11;3;9
5;1;7;10;6;8;12;4;2;11;3;9;52;46672
52;25144;4;1;7;10;6;8;12;5;2;11;3;9
4;1;7;10;6;8;2;5;12;11;3;9;52;24204
52;24204;4;1;7;10;6;8;2;5;12;11;3;9
4;12;7;10;6;8;2;5;1;11;3;9;52;42306
52;24204;4;1;7;10;6;8;2;5;12;11;3;9
4;1;7;10;2;8;6;5;12;11;3;9;52;29614
52;29614;4;1;7;10;2;8;6;5;12;11;3;9
9;1;7;10;2;8;6;5;12;11;3;4;52;41816
52;29614;4;1;7;10;2;8;6;5;12;11;3;9
4;1;7;9;2;8;6;5;12;11;3;10;52;31402
52;31402;4;1;7;9;2;8;6;5;12;11;3;10
10;1;7;9;2;8;6;5;12;11;3;4;52;30950
52;30950;10;1;7;9;2;8;6;5;12;11;3;4
10;1;7;9;2;8;5;6;12;11;3;4;52;28170
52;28170;10;1;7;9;2;8;5;6;12;11;3;4
10;1;7;9;2;8;5;6;4;11;3;12;52;21954
52;21954;10;1;7;9;2;8;5;6;4;11;3;12
10;1;2;9;7;8;5;6;4;11;3;12;52;22980
52;22980;10;1;2;9;7;8;5;6;4;11;3;12
5;1;2;9;7;8;10;6;4;11;3;12;52;29104
52;29104;5;1;2;9;7;8;10;6;4;11;3;12
5;1;11;9;7;8;10;6;4;2;3;12;52;39368
52;29104;5;1;2;9;7;8;10;6;4;11;3;12
5;1;2;9;7;12;10;6;4;11;3;8;52;39708
52;29104;5;1;2;9;7;8;10;6;4;11;3;12
10;1;2;9;7;8;5;6;4;11;3;12;52;22980
52;22980;10;1;2;9;7;8;5;6;4;11;3;12
12;1;2;9;7;8;5;6;4;11;3;10;52;41518
52;22980;10;1;2;9;7;8;5;6;4;11;3;12
7;1;2;9;10;8;5;6;4;11;3;12;52;19926
52;19926;7;1;2;9;10;8;5;6;4;11;3;12
7;4;2;9;10;8;5;6;1;11;3;12;52;29544
52;19926;7;1;2;9;10;8;5;6;4;11;3;12
7;1;2;9;6;8;5;10;4;11;3;12;52;40228
53;19926;7;1;2;9;10;8;5;6;4;11;3;12
7;1;2;9;5;8;10;6;4;11;3;12;53;17018
53;17018;7;1;2;9;5;8;10;6;4;11;3;12
7;12;2;9;5;8;10;6;4;11;3;1;53;32226
53;17018;7;1;2;9;5;8;10;6;4;11;3;12
7;1;2;9;5;8;10;12;4;11;3;6;53;18438
53;17018;7;1;2;9;5;8;10;6;4;11;3;12
7;1;2;9;5;12;10;6;4;11;3;8;53;27622
53;17018;7;1;2;9;5;8;10;6;4;11;3;12
7;10;2;9;5;8;1;6;4;11;3;12;53;13090
53;13090;7;10;2;9;5;8;1;6;4;11;3;12
7;10;2;8;5;9;1;6;4;11;3;12;53;24444
53;13090;7;10;2;9;5;8;1;6;4;11;3;12
7;10;5;9;2;8;1;6;4;11;3;12;53;16128
53;16128;7;10;5;9;2;8;1;6;4;11;3;12
7;10;5;9;3;8;1;6;4;11;2;12;53;19348
53;16128;7;10;5;9;2;8;1;6;4;11;3;12
7;8;5;9;2;10;1;6;4;11;3;12;53;29104
53;16128;7;10;5;9;2;8;1;6;4;11;3;12
7;10;5;9;8;2;1;6;4;11;3;12;53;26308
53;16128;7;10;5;9;2;8;1;6;4;11;3;12
7;10;5;9;2;8;1;11;4;6;3;12;53;15424
53;15424;7;10;5;9;2;8;1;11;4;6;3;12
7;10;5;9;2;4;1;11;8;6;3;12;53;24370
53;15424;7;10;5;9;2;8;1;11;4;6;3;12
7;10;5;11;2;8;1;9;4;6;3;12;53;25958
53;25958;7;10;5;11;2;8;1;9;4;6;3;12
1;10;5;11;2;8;7;9;4;6;3;12;53;25366
53;25366;1;10;5;11;2;8;7;9;4;6;3;12
1;7;5;11;2;8;10;9;4;6;3;12;53;36994
53;25366;1;10;5;11;2;8;7;9;4;6;3;12
10;1;5;11;2;8;7;9;4;6;3;12;53;30170
53;25366;1;10;5;11;2;8;7;9;4;6;3;12
1;10;5;11;2;8;7;9;4;3;6;12;53;32942
53;25366;1;10;5;11;2;8;7;9;4;6;3;12
1;4;5;11;2;8;7;9;10;6;3;12;53;34178
53;25366;1;10;5;11;2;8;7;9;4;6;3;12
1;10;5;7;2;8;11;9;4;6;3;12;53;23664
53;23664;1;10;5;7;2;8;11;9;4;6;3;12
1;10;5;7;2;8;9;11;4;6;3;12;53;17788
54;17788;1;10;5;7;2;8;9;11;4;6;3;12
1;10;5;7;9;8;2;11;4;6;3;12;54;22214
54;17788;1;10;5;7;2;8;9;11;4;6;3;12
8;10;5;7;2;1;9;11;4;6;3;12;54;24156
54;24156;8;10;5;7;2;1;9;11;4;6;3;12
8;10;2;7;5;1;9;11;4;6;3;12;54;21158
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;4;2;7;5;1;9;11;10;6;3;12;54;30084
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;6;7;5;1;9;11;4;2;3;12;54;33642
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;5;1;9;3;4;6;11;12;54;42316
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;5;1;11;9;4;6;3;12;54;29334
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;12;1;9;11;4;6;3;5;54;27764
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;5;1;9;11;4;6;12;3;54;29532
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;12;2;7;5;1;9;11;4;6;3;10;54;48606
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;6;7;5;1;9;11;4;2;3;12;54;33642
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;5;6;9;11;4;1;3;12;54;40988
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;1;7;5;2;9;11;4;6;3;12;54;26280
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;11;2;7;5;1;9;10;4;6;3;12;54;36050
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;2;7;5;11;9;1;4;6;3;12;54;43018
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;5;2;7;10;1;9;11;4;6;3;12;54;30148
54;21158;8;10;2;7;5;1;9;11;4;6;3;12
8;10;12;7;5;1;9;11;4;6;3;2;54;20918
54;20918;8;10;12;7;5;1;9;11;4;6;3;2
8;10;12;7;5;9;1;11;4;6;3;2;54;32436
54;20918;8;10;12;7;5;1;9;11;4;6;3;2
12;10;8;7;5;1;9;11;4;6;3;2;54;36640
54;20918;8;10;12;7;5;1;9;11;4;6;3;2
8;10;7;12;5;1;9;11;4;6;3;2;54;22160
55;22160;8;10;7;12;5;1;9;11;4;6;3;2
8;10;7;9;5;1;12;11;4;6;3;2;55;20608
55;20608;8;10;7;9;5;1;12;11;4;6;3;2
8;10;7;9;5;1;2;11;4;6;3;12;55;18468
55;18468;8;10;7;9;5;1;2;11;4;6;3;12
1;10;7;9;5;8;2;11;4;6;3;12;55;21226
55;21226;1;10;7;9;5;8;2;11;4;6;3;12
1;10;7;9;12;8;2;11;4;6;3;5;55;26542
55;21226;1;10;7;9;5;8;2;11;4;6;3;12
1;10;12;9;5;8;2;11;4;6;3;7;55;26630
55;21226;1;10;7;9;5;8;2;11;4;6;3;12
1;10;7;12;5;8;2;11;4;6;3;9;55;22258
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;7;12;5;8;2;11;4;9;3;6;55;29746
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;7;12;5;8;2;9;4;6;3;11;55;26070
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;12;7;10;5;8;2;11;4;6;3;9;55;44678
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;9;12;5;8;2;11;4;6;3;7;55;27666
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;7;12;5;8;3;11;4;6;2;9;55;24526
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;3;12;5;8;2;11;4;6;7;9;55;26780
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
1;10;7;12;11;8;2;5;4;6;3;9;55;31796
55;22258;1;10;7;12;5;8;2;11;4;6;3;9
3;10;7;12;5;8;2;11;4;6;1;9;55;25762
55;25762;3;10;7;12;5;8;2;11;4;6;1;9
3;10;7;12;5;8;2;11;1;6;4;9;55;25750
55;25750;3;10;7;12;5;8;2;11;1;6;4;9
3;10;7;9;5;8;2;11;1;6;4;12;55;25730
55;25730;3;10;7;9;5;8;2;11;1;6;4;12
3;10;7;9;5;8;2;6;1;11;4;12;55;25826
55;25826;3;10;7;9;5;8;2;6;1;11;4;12
4;10;7;9;5;8;2;6;1;11;3;12;55;30536
55;25826;3;10;7;9;5;8;2;6;1;11;4;12
3;4;7;9;5;8;2;6;1;11;10;12;55;23032
55;23032;3;4;7;9;5;8;2;6;1;11;10;12
3;7;4;9;5;8;2;6;1;11;10;12;55;34092
56;23032;3;4;7;9;5;8;2;6;1;11;10;12
3;4;7;9;5;8;2;6;10;11;1;12;56;22988
56;22988;3;4;7;9;5;8;2;6;10;11;1;12
3;4;8;9;5;7;2;6;10;11;1;12;56;25386
56;25386;3;4;8;9;5;7;2;6;10;11;1;12
3;4;8;9;5;10;2;6;7;11;1;12;56;25274
56;25274;3;4;8;9;5;10;2;6;7;11;1;12
3;1;8;9;5;10;2;6;7;11;4;12;56;27904
56;25274;3;4;8;9;5;10;2;6;7;11;1;12
8;4;3;9;5;10;2;6;7;11;1;12;56;30262
56;25274;3;4;8;9;5;10;2;6;7;11;1;12
3;5;8;9;4;10;2;6;7;11;1;12;56;18608
56;18608;3;5;8;9;4;10;2;6;7;11;1;12
3;5;4;9;8;10;2;6;7;11;1;12;56;17966
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;6;4;9;8;10;2;5;7;11;1;12;56;43866
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;4;5;9;8;10;2;6;7;11;1;12;56;29882
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;5;4;9;8;10;11;6;7;2;1;12;56;32150
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;5;4;7;8;10;2;6;9;11;1;12;56;21626
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;5;4;9;8;2;10;6;7;11;1;12;56;31704
56;17966;3;5;4;9;8;10;2;6;7;11;1;12
3;5;4;9;8;10;2;6;1;11;7;12;56;17978
56;17978;3;5;4;9;8;10;2;6;1;11;7;12
3;5;9;4;8;10;2;6;1;11;7;12;56;17562
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;6;4;8;10;2;9;1;11;7;12;56;26806
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;12;9;4;8;10;2;6;1;11;7;5;56;38460
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;11;8;10;2;6;1;4;7;12;56;26342
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;8;10;2;6;12;11;7;1;56;21396
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;2;9;4;8;10;5;6;1;11;7;12;56;35962
56;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;1;4;8;10;2;6;9;11;7;12;56;20004
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;8;6;2;10;1;11;7;12;57;40392
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;8;10;2;6;1;11;12;7;57;25362
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;9;5;4;8;10;2;6;1;11;7;12;57;39142
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;12;9;4;8;10;2;6;1;11;7;5;57;38460
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;8;6;2;10;1;11;7;12;57;40392
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;8;6;2;10;1;11;7;12;57;40392
57;17562;3;5;9;4;8;10;2;6;1;11;7;12
3;5;9;4;1;10;2;6;8;11;7;12;57;20812
57;20812;3;5;9;4;1;10;2;6;8;11;7;12
3;9;5;4;1;10;2;6;8;11;7;12;57;42392
57;20812;3;5;9;4;1;10;2;6;8;11;7;12
3;5;9;4;1;10;7;6;8;11;2;12;57;20522
57;20522;3;5;9;4;1;10;7;6;8;11;2;12
3;5;9;8;1;10;7;6;4;11;2;12;57;20170
57;20170;3;5;9;8;1;10;7;6;4;11;2;12
3;5;9;8;6;10;7;1;4;11;2;12;57;34012
57;20170;3;5;9;8;1;10;7;6;4;11;2;12
3;5;10;8;1;9;7;6;4;11;2;12;57;29812
57;20170;3;5;9;8;1;10;7;6;4;11;2;12
3;5;9;8;10;1;7;6;4;11;2;12;57;28296
57;20170;3;5;9;8;1;10;7;6;4;11;2;12
3;5;11;8;1;10;7;6;4;9;2;12;57;28152
57;28152;3;5;11;8;1;10;7;6;4;9;2;12
3;5;11;8;6;10;7;1;4;9;2;12;57;41194
57;28152;3;5;11;8;1;10;7;6;4;9;2;12
3;5;11;9;1;10;7;6;4;8;2;12;57;35032
57;28152;3;5;11;8;1;10;7;6;4;9;2;12
3;5;10;8;1;11;7;6;4;9;2;12;57;25784
57;25784;3;5;10;8;1;11;7;6;4;9;2;12
3;5;10;8;1;11;2;6;4;9;7;12;57;28138
57;28138;3;5;10;8;1;11;2;6;4;9;7;12
3;5;10;8;1;11;12;6;4;9;7;2;57;30470
57;28138;3;5;10;8;1;11;2;6;4;9;7;12
12;5;10;8;1;11;2;6;4;9;7;3;57;47352
58;28138;3;5;10;8;1;11;2;6;4;9;7;12
3;5;10;8;1;11;9;6;4;2;7;12;58;33240
58;28138;3;5;10;8;1;11;2;6;4;9;7;12
3;5;10;8;1;9;2;6;4;11;7;12;58;32166
58;28138;3;5;10;8;1;11;2;6;4;9;7;12
3;5;8;10;1;11;2;6;4;9;7;12;58;29808
58;29808;3;5;8;10;1;11;2;6;4;9;7;12
3;5;8;10;7;11;2;6;4;9;1;12;58;28992
58;28992;3;5;8;10;7;11;2;6;4;9;1;12
3;5;7;10;8;11;2;6;4;9;1;12;58;28336
58;28336;3;5;7;10;8;11;2;6;4;9;1;12
3;5;7;10;8;2;11;6;4;9;1;12;58;44582
58;28336;3;5;7;10;8;11;2;6;4;9;1;12
8;5;7;10;3;11;2;6;4;9;1;12;58;30002
58;30002;8;5;7;10;3;11;2;6;4;9;1;12
8;5;7;10;3;11;2;9;4;6;1;12;58;28124
58;28124;8;5;7;10;3;11;2;9;4;6;1;12
7;5;8;10;3;11;2;9;4;6;1;12;58;25854
58;25854;7;5;8;10;3;11;2;9;4;6;1;12
5;7;8;10;3;11;2;9;4;6;1;12;58;29852
58;25854;7;5;8;10;3;11;2;9;4;6;1;12
7;5;8;10;3;11;1;9;4;6;2;12;58;24088
58;24088;7;5;8;10;3;11;1;9;4;6;2;12
7;5;6;10;3;11;1;9;4;8;2;12;58;30688
58;24088;7;5;8;10;3;11;1;9;4;6;2;12
