"X1";"X5887065";"X18";"X12";"X3";"X21";"X17";"X11";"X9";"X22";"X15";"X19";"X25";"X13";"X20";"X14";"X5";"X23";"X8";"X24";"X7";"X10";"X26";"X16";"X6";"X2";"X1.1";"X4"
3;25;24;1;21;12;14;8;6;20;16;11;26;5;9;22;13;19;4;7;23;17;10;15;18;2;71;5642124
71;5642124;3;25;24;1;21;12;14;8;6;20;16;11;26;5;9;22;13;19;4;7;23;17;10;15;18;2
3;25;24;9;21;12;14;8;6;20;16;11;26;5;1;22;13;19;4;7;23;17;10;15;18;2;71;5656312
71;5656312;3;25;24;9;21;12;14;8;6;20;16;11;26;5;1;22;13;19;4;7;23;17;10;15;18;2
3;25;24;9;21;12;14;8;6;20;16;15;26;5;1;22;13;19;4;7;23;17;10;11;18;2;71;5660217
71;5660217;3;25;24;9;21;12;14;8;6;20;16;15;26;5;1;22;13;19;4;7;23;17;10;11;18;2
4;25;24;9;21;12;14;8;6;20;16;15;26;5;1;22;13;19;3;7;23;17;10;11;18;2;71;5701260
71;5701260;4;25;24;9;21;12;14;8;6;20;16;15;26;5;1;22;13;19;3;7;23;17;10;11;18;2
4;25;24;9;21;12;14;8;6;20;16;15;26;5;1;11;13;19;3;7;23;17;10;22;18;2;71;5706977
71;5706977;4;25;24;9;21;12;14;8;6;20;16;15;26;5;1;11;13;19;3;7;23;17;10;22;18;2
4;25;24;9;21;12;14;8;6;16;20;15;26;5;1;11;13;19;3;7;23;17;10;22;18;2;71;5672106
71;5672106;4;25;24;9;21;12;14;8;6;16;20;15;26;5;1;11;13;19;3;7;23;17;10;22;18;2
4;25;24;9;21;12;14;2;6;16;20;15;26;5;1;11;13;19;3;7;23;17;10;22;18;8;71;5696621
71;5696621;4;25;24;9;21;12;14;2;6;16;20;15;26;5;1;11;13;19;3;7;23;17;10;22;18;8
4;25;24;9;21;12;14;2;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8;71;5702171
71;5702171;4;25;24;9;21;12;14;2;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8
4;25;24;9;21;12;2;14;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8;71;5705628
71;5705628;4;25;24;9;21;12;2;14;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8
4;19;24;9;21;12;2;14;6;16;20;15;26;5;1;10;13;25;3;7;23;17;11;22;18;8;71;5766662
71;5705628;4;25;24;9;21;12;2;14;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8
4;21;24;9;25;12;2;14;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8;71;5704101
71;5704101;4;21;24;9;25;12;2;14;6;16;20;15;26;5;1;10;13;19;3;7;23;17;11;22;18;8
4;21;24;9;25;12;2;14;6;16;20;3;26;5;1;10;13;19;15;7;23;17;11;22;18;8;71;5676888
72;5676888;4;21;24;9;25;12;2;14;6;16;20;3;26;5;1;10;13;19;15;7;23;17;11;22;18;8
4;21;24;9;25;12;2;14;6;16;20;3;26;5;1;10;8;19;15;7;23;17;11;22;18;13;72;5679226
72;5679226;4;21;24;9;25;12;2;14;6;16;20;3;26;5;1;10;8;19;15;7;23;17;11;22;18;13
4;21;24;9;25;15;2;14;6;16;20;3;26;5;1;10;8;19;12;7;23;17;11;22;18;13;72;5700896
72;5679226;4;21;24;9;25;12;2;14;6;16;20;3;26;5;1;10;8;19;15;7;23;17;11;22;18;13
4;21;24;9;25;12;2;14;6;16;20;3;22;5;1;10;8;19;15;7;23;17;11;26;18;13;72;5683641
72;5683641;4;21;24;9;25;12;2;14;6;16;20;3;22;5;1;10;8;19;15;7;23;17;11;26;18;13
4;21;24;9;25;12;2;14;26;16;20;3;22;5;1;10;8;19;15;7;23;17;11;6;18;13;72;5676301
72;5676301;4;21;24;9;25;12;2;14;26;16;20;3;22;5;1;10;8;19;15;7;23;17;11;6;18;13
4;21;24;9;25;12;2;14;26;16;8;3;22;5;1;10;20;19;15;7;23;17;11;6;18;13;72;5675766
72;5675766;4;21;24;9;25;12;2;14;26;16;8;3;22;5;1;10;20;19;15;7;23;17;11;6;18;13
4;21;24;9;25;12;2;14;26;16;8;3;22;5;1;10;20;19;15;23;7;17;11;6;18;13;72;5677404
72;5677404;4;21;24;9;25;12;2;14;26;16;8;3;22;5;1;10;20;19;15;23;7;17;11;6;18;13
4;21;24;9;25;12;2;14;26;17;8;3;22;5;1;10;20;19;15;23;7;16;11;6;18;13;72;5671990
72;5671990;4;21;24;9;25;12;2;14;26;17;8;3;22;5;1;10;20;19;15;23;7;16;11;6;18;13
4;21;24;9;25;12;2;14;11;17;8;3;22;5;1;10;20;19;15;23;7;16;26;6;18;13;72;5676241
72;5676241;4;21;24;9;25;12;2;14;11;17;8;3;22;5;1;10;20;19;15;23;7;16;26;6;18;13
4;21;24;9;25;12;2;14;11;17;8;3;6;5;1;10;20;19;15;23;7;16;26;22;18;13;72;5666195
72;5666195;4;21;24;9;25;12;2;14;11;17;8;3;6;5;1;10;20;19;15;23;7;16;26;22;18;13
4;26;24;9;25;12;2;14;11;17;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;13;72;5667726
72;5667726;4;26;24;9;25;12;2;14;11;17;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;13
4;26;24;9;25;12;2;14;13;17;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;11;72;5666840
72;5666840;4;26;24;9;25;12;2;14;13;17;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;11
4;26;24;9;25;12;2;14;5;17;8;3;6;13;1;10;20;19;15;23;7;16;21;22;18;11;72;5857181
72;5666840;4;26;24;9;25;12;2;14;13;17;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;11
4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;11;72;5668370
72;5668370;4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;20;19;15;23;7;16;21;22;18;11
4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;20;19;15;23;11;16;21;22;18;7;72;5676344
72;5676344;4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;20;19;15;23;11;16;21;22;18;7
4;26;24;2;17;12;9;14;13;25;8;3;6;5;1;10;20;19;15;23;11;16;21;22;18;7;72;5727790
72;5676344;4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;20;19;15;23;11;16;21;22;18;7
4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;18;19;15;23;11;16;21;22;20;7;72;5712213
72;5712213;4;26;24;9;17;12;2;14;13;25;8;3;6;5;1;10;18;19;15;23;11;16;21;22;20;7
4;26;24;9;17;22;2;14;13;25;8;3;6;5;1;10;18;19;15;23;11;16;21;12;20;7;72;5765511
72;5765511;4;26;24;9;17;22;2;14;13;25;8;3;6;5;1;10;18;19;15;23;11;16;21;12;20;7
4;26;24;9;3;22;2;14;13;25;8;17;6;5;1;10;18;19;15;23;11;16;21;12;20;7;72;5792760
72;5792760;4;26;24;9;3;22;2;14;13;25;8;17;6;5;1;10;18;19;15;23;11;16;21;12;20;7
4;26;24;9;3;22;2;14;13;25;17;8;6;5;1;10;18;19;15;23;11;16;21;12;20;7;72;5792758
72;5792758;4;26;24;9;3;22;2;14;13;25;17;8;6;5;1;10;18;19;15;23;11;16;21;12;20;7
4;26;24;9;3;22;2;14;13;25;17;1;6;5;8;10;18;19;15;23;11;16;21;12;20;7;72;5849864
73;5849864;4;26;24;9;3;22;2;14;13;25;17;1;6;5;8;10;18;19;15;23;11;16;21;12;20;7
4;26;12;9;3;22;2;14;13;25;17;1;6;5;8;10;18;19;15;23;11;16;21;24;20;7;73;5807144
73;5807144;4;26;12;9;3;22;2;14;13;25;17;1;6;5;8;10;18;19;15;23;11;16;21;24;20;7
18;26;12;9;3;22;2;14;13;25;17;1;6;5;8;10;4;19;15;23;11;16;21;24;20;7;73;5868111
73;5868111;18;26;12;9;3;22;2;14;13;25;17;1;6;5;8;10;4;19;15;23;11;16;21;24;20;7
18;26;12;9;3;22;17;14;13;25;2;1;6;5;8;10;4;19;15;23;11;16;21;24;20;7;73;5872589
73;5872589;18;26;12;9;3;22;17;14;13;25;2;1;6;5;8;10;4;19;15;23;11;16;21;24;20;7
18;26;12;9;3;22;17;14;13;11;2;1;6;5;8;10;4;19;15;23;25;16;21;24;20;7;73;5853860
73;5853860;18;26;12;9;3;22;17;14;13;11;2;1;6;5;8;10;4;19;15;23;25;16;21;24;20;7
18;26;12;9;13;22;17;14;3;11;2;1;6;5;8;10;4;19;15;23;25;16;21;24;20;7;73;5816515
73;5816515;18;26;12;9;13;22;17;14;3;11;2;1;6;5;8;10;4;19;15;23;25;16;21;24;20;7
18;26;12;9;13;22;17;14;3;11;2;1;6;5;8;10;4;19;15;23;25;7;21;24;20;16;73;5824090
73;5824090;18;26;12;9;13;22;17;14;3;11;2;1;6;5;8;10;4;19;15;23;25;7;21;24;20;16
18;26;12;9;13;22;17;14;3;11;25;1;6;5;8;10;4;19;15;23;2;7;21;24;20;16;73;5842901
73;5842901;18;26;12;9;13;22;17;14;3;11;25;1;6;5;8;10;4;19;15;23;2;7;21;24;20;16
18;25;12;9;13;22;17;14;3;11;26;1;6;5;8;10;4;19;15;23;2;7;21;24;20;16;73;5840515
73;5840515;18;25;12;9;13;22;17;14;3;11;26;1;6;5;8;10;4;19;15;23;2;7;21;24;20;16
18;25;12;9;13;22;17;14;3;8;26;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16;73;5859510
73;5859510;18;25;12;9;13;22;17;14;3;8;26;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16
18;25;12;9;5;22;17;14;3;8;26;1;6;13;11;10;4;19;15;23;2;7;21;24;20;16;73;5928145
73;5859510;18;25;12;9;13;22;17;14;3;8;26;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16
18;25;12;9;13;22;17;14;3;8;26;1;6;5;11;10;4;19;16;23;2;7;21;24;20;15;73;5890677
73;5859510;18;25;12;9;13;22;17;14;3;8;26;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16
18;25;26;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16;73;5828468
73;5828468;18;25;26;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;23;2;7;21;24;20;16
18;25;26;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;7;2;23;21;24;20;16;73;5836248
73;5836248;18;25;26;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;7;2;23;21;24;20;16
18;25;23;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;7;2;26;21;24;20;16;73;5836633
73;5836633;18;25;23;9;13;22;17;14;3;8;12;1;6;5;11;10;4;19;15;7;2;26;21;24;20;16
18;25;23;9;13;22;17;8;3;14;12;1;6;5;11;10;4;19;15;7;2;26;21;24;20;16;73;5828973
73;5828973;18;25;23;9;13;22;17;8;3;14;12;1;6;5;11;10;4;19;15;7;2;26;21;24;20;16
18;25;23;9;13;22;17;8;3;14;12;1;20;5;11;10;4;19;15;7;2;26;21;24;6;16;73;5794322
73;5794322;18;25;23;9;13;22;17;8;3;14;12;1;20;5;11;10;4;19;15;7;2;26;21;24;6;16
18;25;23;9;13;22;17;8;3;14;12;1;20;5;11;10;4;19;7;15;2;26;21;24;6;16;73;5794810
73;5794810;18;25;23;9;13;22;17;8;3;14;12;1;20;5;11;10;4;19;7;15;2;26;21;24;6;16
18;25;12;9;13;22;17;8;3;14;23;1;20;5;11;10;4;19;7;15;2;26;21;24;6;16;73;5824757
73;5824757;18;25;12;9;13;22;17;8;3;14;23;1;20;5;11;10;4;19;7;15;2;26;21;24;6;16
18;25;12;9;13;22;17;8;3;14;23;1;20;5;11;10;6;19;7;15;2;26;21;24;4;16;73;5851008
73;5851008;18;25;12;9;13;22;17;8;3;14;23;1;20;5;11;10;6;19;7;15;2;26;21;24;4;16
18;25;12;6;13;22;17;8;3;14;23;1;20;5;11;10;9;19;7;15;2;26;21;24;4;16;73;5809891
74;5809891;18;25;12;6;13;22;17;8;3;14;23;1;20;5;11;10;9;19;7;15;2;26;21;24;4;16
18;25;12;6;13;22;17;8;3;14;23;1;20;5;11;10;9;19;7;24;2;26;21;15;4;16;74;5800804
74;5800804;18;25;12;6;13;22;17;8;3;14;23;1;20;5;11;10;9;19;7;24;2;26;21;15;4;16
18;25;12;23;13;22;17;8;3;14;6;1;20;5;11;10;9;19;7;24;2;26;21;15;4;16;74;5793780
74;5793780;18;25;12;23;13;22;17;8;3;14;6;1;20;5;11;10;9;19;7;24;2;26;21;15;4;16
18;25;12;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;7;24;2;8;21;15;4;16;74;5774589
74;5774589;18;25;12;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;7;24;2;8;21;15;4;16
18;25;7;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;12;24;2;8;21;15;4;16;74;5746066
74;5746066;18;25;7;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;12;24;2;8;21;15;4;16
18;25;7;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;12;8;2;24;21;15;4;16;74;5751294
74;5751294;18;25;7;23;13;22;17;26;3;14;6;1;20;5;11;10;9;19;12;8;2;24;21;15;4;16
18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;10;3;19;12;8;2;24;21;15;4;16;74;5757107
74;5757107;18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;10;3;19;12;8;2;24;21;15;4;16
18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;10;3;19;16;8;2;24;21;15;4;12;74;5755365
74;5755365;18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;10;3;19;16;8;2;24;21;15;4;12
18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;21;15;4;12;74;5761046
74;5761046;18;25;7;23;13;22;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;21;15;4;12
18;25;7;23;13;21;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;15;4;12;74;5756728
74;5756728;18;25;7;23;13;21;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;15;4;12
21;25;7;23;13;18;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;15;4;12;74;5692682
74;5692682;21;25;7;23;13;18;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;15;4;12
21;25;7;15;13;18;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;23;4;12;74;5690619
74;5690619;21;25;7;15;13;18;17;26;9;14;6;1;20;5;11;8;3;19;16;10;2;24;22;23;4;12
21;25;7;15;13;18;2;26;9;14;6;1;20;5;11;8;3;19;16;10;17;24;22;23;4;12;74;5683943
74;5683943;21;25;7;15;13;18;2;26;9;14;6;1;20;5;11;8;3;19;16;10;17;24;22;23;4;12
21;25;7;19;13;18;2;26;9;14;6;1;20;5;11;8;3;15;16;10;17;24;22;23;4;12;74;5729578
74;5729578;21;25;7;19;13;18;2;26;9;14;6;1;20;5;11;8;3;15;16;10;17;24;22;23;4;12
21;25;7;19;13;18;2;10;9;14;6;1;20;5;11;8;3;15;16;26;17;24;22;23;4;12;74;5746881
74;5746881;21;25;7;19;13;18;2;10;9;14;6;1;20;5;11;8;3;15;16;26;17;24;22;23;4;12
21;25;7;19;24;18;2;10;9;14;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12;74;5756193
74;5756193;21;25;7;19;24;18;2;10;9;14;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12
14;25;7;19;24;18;2;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12;74;5740611
74;5740611;14;25;7;19;24;18;2;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12
7;25;14;19;24;18;2;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12;74;5748422
74;5748422;7;25;14;19;24;18;2;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;12
7;25;14;19;24;18;12;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;2;74;5747285
74;5747285;7;25;14;19;24;18;12;10;9;21;6;1;20;5;11;8;3;15;16;26;17;13;22;23;4;2
7;6;14;19;24;18;12;10;9;21;25;1;20;5;11;8;3;15;16;26;17;13;22;23;4;2;74;5757339
74;5757339;7;6;14;19;24;18;12;10;9;21;25;1;20;5;11;8;3;15;16;26;17;13;22;23;4;2
7;6;14;19;24;16;12;10;9;21;25;1;20;5;11;8;3;15;18;26;17;13;22;23;4;2;74;5717969
75;5717969;7;6;14;19;24;16;12;10;9;21;25;1;20;5;11;8;3;15;18;26;17;13;22;23;4;2
7;6;14;19;24;8;12;10;9;21;25;1;20;5;11;16;3;15;18;26;17;13;22;23;4;2;75;5718187
75;5718187;7;6;14;19;24;8;12;10;9;21;25;1;20;5;11;16;3;15;18;26;17;13;22;23;4;2
7;6;14;19;24;8;12;10;9;5;25;1;20;21;11;16;3;15;18;26;17;13;22;23;4;2;75;5787374
75;5787374;7;6;14;19;24;8;12;10;9;5;25;1;20;21;11;16;3;15;18;26;17;13;22;23;4;2
7;6;14;19;24;8;12;10;9;5;25;4;20;21;11;16;3;15;18;26;17;13;22;23;1;2;75;5776119
75;5776119;7;6;14;19;24;8;12;10;9;5;25;4;20;21;11;16;3;15;18;26;17;13;22;23;1;2
7;6;14;19;24;8;12;10;9;5;25;4;20;21;11;16;3;15;18;26;17;13;1;23;22;2;75;5802061
75;5802061;7;6;14;19;24;8;12;10;9;5;25;4;20;21;11;16;3;15;18;26;17;13;1;23;22;2
7;6;21;19;24;8;12;10;9;5;25;4;20;14;11;16;3;15;18;26;17;13;1;23;22;2;75;5792209
75;5792209;7;6;21;19;24;8;12;10;9;5;25;4;20;14;11;16;3;15;18;26;17;13;1;23;22;2
7;6;23;19;24;8;12;10;9;5;25;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2;75;5822890
75;5822890;7;6;23;19;24;8;12;10;9;5;25;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2
7;6;9;19;24;8;12;10;23;5;25;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2;75;5845974
75;5845974;7;6;9;19;24;8;12;10;23;5;25;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2
7;6;9;19;24;8;12;10;23;25;5;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2;75;5863615
75;5863615;7;6;9;19;24;8;12;10;23;25;5;4;20;14;11;16;3;15;18;26;17;13;1;21;22;2
7;6;9;19;24;8;12;10;23;25;5;4;20;14;11;16;3;15;18;26;22;13;1;21;17;2;75;5868053
75;5868053;7;6;9;19;24;8;12;10;23;25;5;4;20;14;11;16;3;15;18;26;22;13;1;21;17;2
7;6;9;19;24;8;12;10;22;25;5;4;20;14;11;16;3;15;18;26;23;13;1;21;17;2;75;5881895
75;5881895;7;6;9;19;24;8;12;10;22;25;5;4;20;14;11;16;3;15;18;26;23;13;1;21;17;2
7;6;9;19;24;8;12;10;22;25;13;4;20;14;11;16;3;15;18;26;23;5;1;21;17;2;75;6133024
75;5881895;7;6;9;19;24;8;12;10;22;25;5;4;20;14;11;16;3;15;18;26;23;13;1;21;17;2
7;6;9;19;24;8;12;10;18;25;5;4;20;14;11;16;3;15;22;26;23;13;1;21;17;2;75;5904232
75;5904232;7;6;9;19;24;8;12;10;18;25;5;4;20;14;11;16;3;15;22;26;23;13;1;21;17;2
7;6;9;19;24;23;12;10;18;25;5;4;20;14;11;16;3;15;22;26;8;13;1;21;17;2;75;5873324
75;5873324;7;6;9;19;24;23;12;10;18;25;5;4;20;14;11;16;3;15;22;26;8;13;1;21;17;2
7;6;9;19;24;23;12;10;18;11;5;4;20;14;25;16;3;15;22;26;8;13;1;21;17;2;75;5864073
75;5864073;7;6;9;19;24;23;12;10;18;11;5;4;20;14;25;16;3;15;22;26;8;13;1;21;17;2
7;6;9;19;24;23;12;10;18;11;5;4;20;14;1;16;3;15;22;26;8;13;25;21;17;2;75;5839392
75;5839392;7;6;9;19;24;23;12;10;18;11;5;4;20;14;1;16;3;15;22;26;8;13;25;21;17;2
7;6;9;19;24;23;12;10;18;11;5;4;8;14;1;16;3;15;22;26;20;13;25;21;17;2;75;5915431
75;5839392;7;6;9;19;24;23;12;10;18;11;5;4;20;14;1;16;3;15;22;26;8;13;25;21;17;2
7;6;9;19;24;23;16;10;18;11;5;4;20;14;1;12;3;15;22;26;8;13;25;21;17;2;75;5836788
75;5836788;7;6;9;19;24;23;16;10;18;11;5;4;20;14;1;12;3;15;22;26;8;13;25;21;17;2
7;6;9;19;24;23;16;10;18;11;5;4;20;14;1;12;3;15;22;26;8;17;25;21;13;2;75;5782020
75;5782020;7;6;9;19;24;23;16;10;18;11;5;4;20;14;1;12;3;15;22;26;8;17;25;21;13;2
7;6;9;19;24;23;16;10;21;11;5;4;20;14;1;12;3;15;22;26;8;17;25;18;13;2;75;5849168
75;5782020;7;6;9;19;24;23;16;10;18;11;5;4;20;14;1;12;3;15;22;26;8;17;25;21;13;2
7;6;9;19;24;23;16;3;18;11;5;4;20;14;1;12;10;15;22;26;8;17;25;21;13;2;75;5785607
76;5785607;7;6;9;19;24;23;16;3;18;11;5;4;20;14;1;12;10;15;22;26;8;17;25;21;13;2
7;6;9;19;24;23;16;22;18;11;5;4;20;14;1;12;10;15;3;26;8;17;25;21;13;2;76;5793556
76;5793556;7;6;9;19;24;23;16;22;18;11;5;4;20;14;1;12;10;15;3;26;8;17;25;21;13;2
7;6;9;19;24;23;16;22;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;21;13;2;76;5907994
76;5907994;7;6;9;19;24;23;16;22;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;21;13;2
7;6;9;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;21;13;2;76;5900572
76;5900572;7;6;9;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;21;13;2
7;21;9;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2;76;5860854
76;5860854;7;21;9;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2
9;21;7;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2;76;5846945
76;5846945;9;21;7;19;22;23;16;24;18;11;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2
9;21;7;19;22;11;16;24;18;23;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2;76;5847311
76;5847311;9;21;7;19;22;11;16;24;18;23;5;4;17;14;1;12;10;15;3;26;8;20;25;6;13;2
9;21;7;19;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;20;25;6;13;2;76;5817650
76;5817650;9;21;7;19;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;20;25;6;13;2
9;21;7;19;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;25;20;6;13;2;76;5838265
76;5817650;9;21;7;19;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;20;25;6;13;2
19;21;7;9;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;20;25;6;13;2;76;5833131
76;5833131;19;21;7;9;22;11;16;24;18;23;5;15;17;14;1;12;10;4;3;26;8;20;25;6;13;2
19;21;7;9;22;11;16;24;18;23;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2;76;6007414
76;6007414;19;21;7;9;22;11;16;24;18;23;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2
19;21;7;9;22;11;16;24;23;18;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2;76;6005914
76;6005914;19;21;7;9;22;11;16;24;23;18;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2
19;21;7;23;22;11;16;24;9;18;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2;76;5918590
76;5918590;19;21;7;23;22;11;16;24;9;18;8;15;17;14;1;12;10;4;3;26;5;20;25;6;13;2
19;21;7;23;22;11;16;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;2;76;5856286
76;5856286;19;21;7;23;22;11;16;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;2
19;21;7;23;22;16;11;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;2;76;5856286
76;5856286;19;21;7;23;22;16;11;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;2
19;21;7;2;22;16;11;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;23;76;5864562
76;5864562;19;21;7;2;22;16;11;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;6;13;23
19;21;7;2;22;16;6;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;11;13;23;76;5853980
76;5853980;19;21;7;2;22;16;6;24;14;18;8;15;17;9;1;12;10;4;3;26;5;20;25;11;13;23
19;21;7;2;22;16;10;24;14;18;8;15;17;9;1;12;6;4;3;26;5;20;25;11;13;23;76;5850947
76;5850947;19;21;7;2;22;16;10;24;14;18;8;15;17;9;1;12;6;4;3;26;5;20;25;11;13;23
19;15;7;2;22;16;10;24;14;18;8;21;17;9;1;12;6;4;3;26;5;20;25;11;13;23;76;5837413
76;5837413;19;15;7;2;22;16;10;24;14;18;8;21;17;9;1;12;6;4;3;26;5;20;25;11;13;23
19;15;7;2;22;24;10;16;14;18;8;21;17;9;1;12;6;4;3;26;5;20;25;11;13;23;76;5834584
76;5834584;19;15;7;2;22;24;10;16;14;18;8;21;17;9;1;12;6;4;3;26;5;20;25;11;13;23
19;4;7;2;22;24;10;16;14;18;8;21;17;9;1;12;6;15;3;26;5;20;25;11;13;23;76;5938248
77;5834584;19;15;7;2;22;24;10;16;14;18;8;21;17;9;1;12;6;4;3;26;5;20;25;11;13;23
19;15;7;2;22;24;10;20;14;18;8;21;17;9;1;12;6;4;3;26;5;16;25;11;13;23;77;5715796
77;5715796;19;15;7;2;22;24;10;20;14;18;8;21;17;9;1;12;6;4;3;26;5;16;25;11;13;23
19;15;7;2;22;24;10;20;14;18;8;21;17;9;13;12;6;4;3;26;5;16;25;11;1;23;77;5807476
77;5715796;19;15;7;2;22;24;10;20;14;18;8;21;17;9;1;12;6;4;3;26;5;16;25;11;13;23
19;15;7;2;22;3;10;20;14;18;8;21;17;9;1;12;6;4;24;26;5;16;25;11;13;23;77;5717161
77;5717161;19;15;7;2;22;3;10;20;14;18;8;21;17;9;1;12;6;4;24;26;5;16;25;11;13;23
19;15;7;2;22;3;16;20;14;18;8;21;17;9;1;12;6;4;24;26;5;10;25;11;13;23;77;5715800
77;5715800;19;15;7;2;22;3;16;20;14;18;8;21;17;9;1;12;6;4;24;26;5;10;25;11;13;23
19;15;7;2;22;3;16;20;14;18;8;6;17;9;1;12;21;4;24;26;5;10;25;11;13;23;77;5750190
77;5750190;19;15;7;2;22;3;16;20;14;18;8;6;17;9;1;12;21;4;24;26;5;10;25;11;13;23
19;15;7;2;22;3;16;20;14;8;18;6;17;9;1;12;21;4;24;26;5;10;25;11;13;23;77;5793110
77;5793110;19;15;7;2;22;3;16;20;14;8;18;6;17;9;1;12;21;4;24;26;5;10;25;11;13;23
19;15;7;2;22;3;16;20;14;8;6;18;17;9;1;12;21;4;24;26;5;10;25;11;13;23;77;5860122
77;5860122;19;15;7;2;22;3;16;20;14;8;6;18;17;9;1;12;21;4;24;26;5;10;25;11;13;23
7;15;19;2;22;3;16;20;14;8;6;18;17;9;1;12;21;4;24;26;5;10;25;11;13;23;77;5859094
