"X1";"X5886471";"X13";"X1.1";"X23";"X3";"X17";"X4";"X11";"X16";"X6";"X2";"X8";"X25";"X19";"X20";"X24";"X12";"X15";"X22";"X14";"X7";"X21";"X5";"X26";"X10";"X9";"X18"
22;5666471;24;9;3;18;15;6;25;23;13;19;20;7;1;8;16;11;10;14;5;21;4;2;17;26;22;12
24;9;3;6;15;18;25;23;13;19;20;7;1;8;16;11;10;14;5;21;4;2;17;26;22;12;22;5667853
22;5667853;24;9;3;6;15;18;25;23;13;19;20;7;1;8;16;11;10;14;5;21;4;2;17;26;22;12
24;12;3;6;15;18;25;23;13;19;20;7;1;8;16;11;10;14;5;21;4;2;17;26;22;9;22;5723565
22;5723565;24;12;3;6;15;18;25;23;13;19;20;7;1;8;16;11;10;14;5;21;4;2;17;26;22;9
24;12;3;6;15;18;25;23;26;19;20;7;1;8;16;11;10;14;5;21;4;2;17;13;22;9;22;5713263
22;5713263;24;12;3;6;15;18;25;23;26;19;20;7;1;8;16;11;10;14;5;21;4;2;17;13;22;9
24;12;3;6;15;18;25;23;26;9;20;7;1;8;16;11;10;14;5;21;4;2;17;13;22;19;22;5699107
22;5699107;24;12;3;6;15;18;25;23;26;9;20;7;1;8;16;11;10;14;5;21;4;2;17;13;22;19
24;12;3;6;15;18;25;23;26;9;20;7;1;4;16;11;10;14;5;21;8;2;17;13;22;19;22;5768249
22;5768249;24;12;3;6;15;18;25;23;26;9;20;7;1;4;16;11;10;14;5;21;8;2;17;13;22;19
11;12;3;6;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;17;13;22;19;22;5774834
22;5774834;11;12;3;6;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;17;13;22;19
17;12;3;6;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;11;13;22;19;22;5777189
22;5777189;17;12;3;6;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;11;13;22;19
17;12;3;22;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;11;13;6;19;22;5783460
22;5783460;17;12;3;22;15;18;25;23;26;9;20;7;1;4;16;24;10;14;5;21;8;2;11;13;6;19
17;4;3;22;15;18;25;23;26;9;20;7;1;12;16;24;10;14;5;21;8;2;11;13;6;19;22;5759190
23;5759190;17;4;3;22;15;18;25;23;26;9;20;7;1;12;16;24;10;14;5;21;8;2;11;13;6;19
17;4;3;22;15;18;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;6;19;23;5754193
23;5754193;17;4;3;22;15;18;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;6;19
17;4;18;22;15;3;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;6;19;23;5724513
23;5724513;17;4;18;22;15;3;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;6;19
17;4;18;22;6;3;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;15;19;23;5706209
23;5706209;17;4;18;22;6;3;25;23;26;9;20;7;1;12;13;24;10;14;5;21;8;2;11;16;15;19
17;4;18;22;6;3;25;23;26;2;20;7;1;12;13;24;10;14;5;21;8;9;11;16;15;19;23;5712629
23;5712629;17;4;18;22;6;3;25;23;26;2;20;7;1;12;13;24;10;14;5;21;8;9;11;16;15;19
12;4;18;22;6;3;25;23;26;2;20;7;1;17;13;24;10;14;5;21;8;9;11;16;15;19;23;5748209
23;5748209;12;4;18;22;6;3;25;23;26;2;20;7;1;17;13;24;10;14;5;21;8;9;11;16;15;19
12;5;18;22;6;3;25;23;26;2;20;7;1;17;13;24;10;14;4;21;8;9;11;16;15;19;23;5992858
23;5748209;12;4;18;22;6;3;25;23;26;2;20;7;1;17;13;24;10;14;5;21;8;9;11;16;15;19
12;4;18;8;6;3;25;23;26;2;20;7;1;17;13;24;10;14;5;21;22;9;11;16;15;19;23;5745596
23;5745596;12;4;18;8;6;3;25;23;26;2;20;7;1;17;13;24;10;14;5;21;22;9;11;16;15;19
12;17;18;8;6;3;25;23;26;2;20;7;1;4;13;24;10;14;5;21;22;9;11;16;15;19;23;5734902
23;5734902;12;17;18;8;6;3;25;23;26;2;20;7;1;4;13;24;10;14;5;21;22;9;11;16;15;19
12;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;21;22;9;11;16;15;19;23;5707665
23;5707665;12;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;21;22;9;11;16;15;19
12;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;21;22;9;16;11;15;19;23;5707665
23;5707665;12;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;21;22;9;16;11;15;19
21;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;12;22;9;16;11;15;19;23;5706832
23;5706832;21;17;18;8;6;10;25;23;26;2;20;7;1;4;13;24;3;14;5;12;22;9;16;11;15;19
21;17;18;20;6;10;25;23;26;2;8;7;1;4;13;24;3;14;5;12;22;9;16;11;15;19;23;5744649
23;5744649;21;17;18;20;6;10;25;23;26;2;8;7;1;4;13;24;3;14;5;12;22;9;16;11;15;19
21;5;18;20;6;10;25;23;26;2;8;7;1;4;13;24;3;14;17;12;22;9;16;11;15;19;23;6047670
23;6047670;21;5;18;20;6;10;25;23;26;2;8;7;1;4;13;24;3;14;17;12;22;9;16;11;15;19
21;5;18;20;24;10;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;9;16;11;15;19;23;6026842
23;6026842;21;5;18;20;24;10;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;9;16;11;15;19
21;5;18;20;24;10;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;11;16;9;15;19;23;6045792
23;6045792;21;5;18;20;24;10;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;11;16;9;15;19
21;5;18;20;24;15;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;11;16;9;10;19;23;6053524
23;6053524;21;5;18;20;24;15;25;23;26;2;8;7;1;4;13;6;3;14;17;12;22;11;16;9;10;19
21;5;18;20;24;15;6;23;26;2;8;7;1;4;13;25;3;14;17;12;22;11;16;9;10;19;23;6053894
23;6053894;21;5;18;20;24;15;6;23;26;2;8;7;1;4;13;25;3;14;17;12;22;11;16;9;10;19
21;5;18;20;24;15;6;23;12;2;8;7;1;4;13;25;3;14;17;26;22;11;16;9;10;19;23;6005767
23;6005767;21;5;18;20;24;15;6;23;12;2;8;7;1;4;13;25;3;14;17;26;22;11;16;9;10;19
21;5;18;20;24;15;6;23;12;2;8;7;1;4;13;25;3;26;17;14;22;11;16;9;10;19;23;6224747
23;6224747;21;5;18;20;24;15;6;23;12;2;8;7;1;4;13;25;3;26;17;14;22;11;16;9;10;19
1;5;18;20;24;15;6;23;12;2;8;7;21;4;13;25;3;26;17;14;22;11;16;9;10;19;23;6236637
24;6236637;1;5;18;20;24;15;6;23;12;2;8;7;21;4;13;25;3;26;17;14;22;11;16;9;10;19
1;25;18;20;24;15;6;23;12;2;8;7;21;4;13;5;3;26;17;14;22;11;16;9;10;19;24;5922117
24;5922117;1;25;18;20;24;15;6;23;12;2;8;7;21;4;13;5;3;26;17;14;22;11;16;9;10;19
22;25;18;20;24;15;6;23;12;2;8;7;21;4;13;5;3;26;17;14;1;11;16;9;10;19;24;5924250
24;5924250;22;25;18;20;24;15;6;23;12;2;8;7;21;4;13;5;3;26;17;14;1;11;16;9;10;19
22;25;18;20;24;15;6;23;12;2;8;7;3;4;13;5;21;26;17;14;1;11;16;9;10;19;24;5878267
24;5878267;22;25;18;20;24;15;6;23;12;2;8;7;3;4;13;5;21;26;17;14;1;11;16;9;10;19
22;25;18;20;24;15;6;23;12;2;8;7;3;4;13;5;21;26;17;14;9;11;16;1;10;19;24;5865831
24;5865831;22;25;18;20;24;15;6;23;12;2;8;7;3;4;13;5;21;26;17;14;9;11;16;1;10;19
22;25;18;20;24;15;6;23;12;2;8;7;3;4;19;5;21;26;17;14;9;11;16;1;10;13;24;5878582
24;5878582;22;25;18;20;24;15;6;23;12;2;8;7;3;4;19;5;21;26;17;14;9;11;16;1;10;13
22;25;18;20;24;15;6;23;12;2;8;16;3;4;19;5;21;26;17;14;9;11;7;1;10;13;24;5908119
24;5908119;22;25;18;20;24;15;6;23;12;2;8;16;3;4;19;5;21;26;17;14;9;11;7;1;10;13
22;25;5;20;24;15;6;23;12;2;8;16;3;4;19;18;21;26;17;14;9;11;7;1;10;13;24;6130687
24;6130687;22;25;5;20;24;15;6;23;12;2;8;16;3;4;19;18;21;26;17;14;9;11;7;1;10;13
22;25;5;20;24;15;6;23;12;2;8;16;3;4;19;18;21;26;17;14;10;11;7;1;9;13;24;5980219
24;5980219;22;25;5;20;24;15;6;23;12;2;8;16;3;4;19;18;21;26;17;14;10;11;7;1;9;13
22;25;5;20;24;15;6;23;21;2;8;16;3;4;19;18;12;26;17;14;10;11;7;1;9;13;24;5992620
24;5992620;22;25;5;20;24;15;6;23;21;2;8;16;3;4;19;18;12;26;17;14;10;11;7;1;9;13
22;25;5;20;24;23;6;15;21;2;8;16;3;4;19;18;12;26;17;14;10;11;7;1;9;13;24;5981495
24;5981495;22;25;5;20;24;23;6;15;21;2;8;16;3;4;19;18;12;26;17;14;10;11;7;1;9;13
22;25;19;20;24;23;6;15;21;2;8;16;3;4;5;18;12;26;17;14;10;11;7;1;9;13;24;6010298
24;6010298;22;25;19;20;24;23;6;15;21;2;8;16;3;4;5;18;12;26;17;14;10;11;7;1;9;13
22;25;19;20;24;23;6;15;21;2;8;16;3;4;5;18;12;11;17;14;10;26;7;1;9;13;24;5992429
24;5992429;22;25;19;20;24;23;6;15;21;2;8;16;3;4;5;18;12;11;17;14;10;26;7;1;9;13
21;25;19;20;24;23;6;15;22;2;8;16;3;4;5;18;12;11;17;14;10;26;7;1;9;13;24;6068922
24;6068922;21;25;19;20;24;23;6;15;22;2;8;16;3;4;5;18;12;11;17;14;10;26;7;1;9;13
21;25;19;20;24;23;6;15;22;2;8;16;3;4;5;18;12;11;17;14;10;26;1;7;9;13;24;6068922
24;6068922;21;25;19;20;24;23;6;15;22;2;8;16;3;4;5;18;12;11;17;14;10;26;1;7;9;13
21;25;19;20;24;23;6;15;22;2;5;16;3;4;8;18;12;11;17;14;10;26;1;7;9;13;24;5978625
24;5978625;21;25;19;20;24;23;6;15;22;2;5;16;3;4;8;18;12;11;17;14;10;26;1;7;9;13
21;25;19;20;24;23;6;15;22;2;18;16;3;4;8;5;12;11;17;14;10;26;1;7;9;13;24;5991352
24;5991352;21;25;19;20;24;23;6;15;22;2;18;16;3;4;8;5;12;11;17;14;10;26;1;7;9;13
21;25;19;20;24;23;6;15;16;2;18;22;3;4;8;5;12;11;17;14;10;26;1;7;9;13;24;5978231
24;5978231;21;25;19;20;24;23;6;15;16;2;18;22;3;4;8;5;12;11;17;14;10;26;1;7;9;13
21;25;19;5;24;23;6;15;16;2;18;22;3;4;8;20;12;11;17;14;10;26;1;7;9;13;24;6086336
24;6086336;21;25;19;5;24;23;6;15;16;2;18;22;3;4;8;20;12;11;17;14;10;26;1;7;9;13
21;25;19;5;20;23;6;15;16;2;18;22;3;4;8;24;12;11;17;14;10;26;1;7;9;13;24;6171024
24;6171024;21;25;19;5;20;23;6;15;16;2;18;22;3;4;8;24;12;11;17;14;10;26;1;7;9;13
21;25;19;5;6;23;20;15;16;2;18;22;3;4;8;24;12;11;17;14;10;26;1;7;9;13;24;6129152
25;6129152;21;25;19;5;6;23;20;15;16;2;18;22;3;4;8;24;12;11;17;14;10;26;1;7;9;13
21;25;19;5;6;23;20;15;16;2;18;22;3;4;8;24;13;11;17;14;10;26;1;7;9;12;25;6142749
25;6142749;21;25;19;5;6;23;20;15;16;2;18;22;3;4;8;24;13;11;17;14;10;26;1;7;9;12
4;25;19;5;6;23;20;15;16;2;18;22;3;21;8;24;13;11;17;14;10;26;1;7;9;12;25;6149460
25;6149460;4;25;19;5;6;23;20;15;16;2;18;22;3;21;8;24;13;11;17;14;10;26;1;7;9;12
4;25;19;5;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;14;10;26;1;20;9;12;25;6179750
25;6179750;4;25;19;5;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;14;10;26;1;20;9;12
4;25;19;5;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;20;10;26;1;14;9;12;25;6182051
25;6182051;4;25;19;5;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;20;10;26;1;14;9;12
4;25;5;19;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;20;10;26;1;14;9;12;25;6104381
25;6104381;4;25;5;19;6;23;7;15;16;2;18;22;3;21;8;24;13;11;17;20;10;26;1;14;9;12
4;25;5;19;6;23;7;15;16;2;18;22;3;21;8;24;13;11;26;20;10;17;1;14;9;12;25;6080967
25;6080967;4;25;5;19;6;23;7;15;16;2;18;22;3;21;8;24;13;11;26;20;10;17;1;14;9;12
4;25;5;3;6;23;7;15;16;2;18;22;19;21;8;24;13;11;26;20;10;17;1;14;9;12;25;6085843
25;6085843;4;25;5;3;6;23;7;15;16;2;18;22;19;21;8;24;13;11;26;20;10;17;1;14;9;12
4;25;5;3;6;7;23;15;16;2;18;22;19;21;8;24;13;11;26;20;10;17;1;14;9;12;25;6085843
25;6085843;4;25;5;3;6;7;23;15;16;2;18;22;19;21;8;24;13;11;26;20;10;17;1;14;9;12
4;25;5;3;6;7;23;15;16;2;18;22;19;1;8;24;13;11;26;20;10;17;21;14;9;12;25;6064935
25;6064935;4;25;5;3;6;7;23;15;16;2;18;22;19;1;8;24;13;11;26;20;10;17;21;14;9;12
4;25;5;3;6;7;23;15;16;2;18;22;19;1;8;24;13;11;26;20;9;17;21;14;10;12;25;6217263
25;6217263;4;25;5;3;6;7;23;15;16;2;18;22;19;1;8;24;13;11;26;20;9;17;21;14;10;12
4;25;5;24;6;7;23;15;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;12;25;6115838
25;6115838;4;25;5;24;6;7;23;15;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;12
4;25;5;24;15;7;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;12;25;6119676
25;6119676;4;25;5;24;15;7;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;12
4;25;5;24;12;7;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;15;25;6150483
25;6150483;4;25;5;24;12;7;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;10;15
4;25;5;24;12;10;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;7;15;25;6149380
25;6149380;4;25;5;24;12;10;23;6;16;2;18;22;19;1;8;3;13;11;26;20;9;17;21;14;7;15
4;25;5;24;12;10;23;6;16;15;18;22;19;1;8;3;13;11;26;20;9;17;21;14;7;2;25;6138960
25;6138960;4;25;5;24;12;10;23;6;16;15;18;22;19;1;8;3;13;11;26;20;9;17;21;14;7;2
4;25;5;24;12;10;20;6;16;15;18;22;19;1;8;3;13;11;26;23;9;17;21;14;7;2;25;6010155
25;6010155;4;25;5;24;12;10;20;6;16;15;18;22;19;1;8;3;13;11;26;23;9;17;21;14;7;2
4;25;5;24;12;10;20;6;16;15;18;22;19;1;8;3;13;23;26;11;9;17;21;14;7;2;25;6008414
25;6008414;4;25;5;24;12;10;20;6;16;15;18;22;19;1;8;3;13;23;26;11;9;17;21;14;7;2
4;25;5;24;12;10;20;6;16;15;14;22;19;1;8;3;13;23;26;11;9;17;21;18;7;2;25;5949150
25;5949150;4;25;5;24;12;10;20;6;16;15;14;22;19;1;8;3;13;23;26;11;9;17;21;18;7;2
4;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;13;23;26;11;9;17;21;18;7;2;25;6007651
25;6007651;4;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;13;23;26;11;9;17;21;18;7;2
13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;4;23;26;11;9;17;21;18;7;2;25;5952085
26;5952085;13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;4;23;26;11;9;17;21;18;7;2
13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;26;23;4;11;9;17;21;18;7;2;26;5957077
26;5957077;13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;26;23;4;11;9;17;21;18;7;2
13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;26;21;4;11;9;17;23;18;7;2;26;5944417
26;5944417;13;25;12;24;5;10;20;6;16;15;14;22;19;1;8;3;26;21;4;11;9;17;23;18;7;2
13;25;16;24;5;10;20;6;12;15;14;22;19;1;8;3;26;21;4;11;9;17;23;18;7;2;26;5917738
26;5917738;13;25;16;24;5;10;20;6;12;15;14;22;19;1;8;3;26;21;4;11;9;17;23;18;7;2
13;4;16;24;5;10;20;6;12;15;14;22;19;1;8;3;26;21;25;11;9;17;23;18;7;2;26;6022535
26;6022535;13;4;16;24;5;10;20;6;12;15;14;22;19;1;8;3;26;21;25;11;9;17;23;18;7;2
13;4;16;24;5;25;20;6;12;15;14;22;19;1;8;3;26;21;10;11;9;17;23;18;7;2;26;6022314
26;6022314;13;4;16;24;5;25;20;6;12;15;14;22;19;1;8;3;26;21;10;11;9;17;23;18;7;2
13;4;16;24;5;9;20;6;12;15;14;22;19;1;8;3;26;21;10;11;25;17;23;18;7;2;26;5917162
26;5917162;13;4;16;24;5;9;20;6;12;15;14;22;19;1;8;3;26;21;10;11;25;17;23;18;7;2
13;4;16;24;5;8;20;6;12;15;14;22;19;1;9;3;26;21;10;11;25;17;23;18;7;2;26;5972694
26;5972694;13;4;16;24;5;8;20;6;12;15;14;22;19;1;9;3;26;21;10;11;25;17;23;18;7;2
13;4;16;24;5;8;20;6;12;15;14;22;19;7;9;3;26;21;10;11;25;17;23;18;1;2;26;6063024
26;5972694;13;4;16;24;5;8;20;6;12;15;14;22;19;1;9;3;26;21;10;11;25;17;23;18;7;2
13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;11;25;17;23;18;7;2;26;5998652
26;5998652;13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;11;25;17;23;18;7;2
13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;23;25;17;11;18;7;2;26;5993049
26;5993049;13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;23;25;17;11;18;7;2
13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;2;25;17;11;18;7;23;26;6008177
26;6008177;13;4;16;24;5;8;20;6;1;15;14;22;19;12;9;3;26;21;10;2;25;17;11;18;7;23
13;4;16;24;5;8;20;6;1;15;14;21;19;12;9;3;26;22;10;2;25;17;11;18;7;23;26;6012530
26;6012530;13;4;16;24;5;8;20;6;1;15;14;21;19;12;9;3;26;22;10;2;25;17;11;18;7;23
13;4;16;24;5;8;20;6;1;15;14;21;19;12;9;3;7;22;10;2;25;17;11;18;26;23;26;6007638
26;6007638;13;4;16;24;5;8;20;6;1;15;14;21;19;12;9;3;7;22;10;2;25;17;11;18;26;23
13;23;16;24;5;8;20;6;1;15;14;21;19;12;9;3;7;22;10;2;25;17;11;18;26;4;26;5939084
26;5939084;13;23;16;24;5;8;20;6;1;15;14;21;19;12;9;3;7;22;10;2;25;17;11;18;26;4
13;23;16;24;5;8;20;6;1;15;14;11;19;12;9;3;7;22;10;2;25;17;21;18;26;4;26;5949844
26;5949844;13;23;16;24;5;8;20;6;1;15;14;11;19;12;9;3;7;22;10;2;25;17;21;18;26;4
13;21;16;24;5;8;20;6;1;15;14;11;19;12;9;3;7;22;10;2;25;17;23;18;26;4;26;5951047
26;5951047;13;21;16;24;5;8;20;6;1;15;14;11;19;12;9;3;7;22;10;2;25;17;23;18;26;4
13;21;16;24;5;8;20;6;1;15;14;11;18;12;9;3;7;22;10;2;25;17;23;19;26;4;26;5877782
26;5877782;13;21;16;24;5;8;20;6;1;15;14;11;18;12;9;3;7;22;10;2;25;17;23;19;26;4
13;21;16;24;5;8;20;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4;26;5865404
26;5865404;13;21;16;24;5;8;20;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4
13;21;16;20;5;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4;26;5978803
26;5978803;13;21;16;20;5;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4
13;21;16;20;19;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;5;26;4;26;6016203
27;6016203;13;21;16;20;19;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;5;26;4
13;5;16;20;19;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;21;26;4;27;5892371
27;5892371;13;5;16;20;19;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;21;26;4
13;5;16;20;21;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4;27;5928797
27;5928797;13;5;16;20;21;8;24;6;1;15;14;11;18;12;9;3;7;23;10;2;25;17;22;19;26;4
13;5;16;20;21;8;24;6;1;15;14;11;18;12;9;3;7;10;23;2;25;17;22;19;26;4;27;5928877
27;5928877;13;5;16;20;21;8;24;6;1;15;14;11;18;12;9;3;7;10;23;2;25;17;22;19;26;4
13;5;16;20;21;8;24;6;1;15;2;11;18;12;9;3;7;10;23;14;25;17;22;19;26;4;27;6089895
27;6089895;13;5;16;20;21;8;24;6;1;15;2;11;18;12;9;3;7;10;23;14;25;17;22;19;26;4
13;5;16;20;21;8;24;14;1;15;2;11;18;12;9;3;7;10;23;6;25;17;22;19;26;4;27;5956884
27;5956884;13;5;16;20;21;8;24;14;1;15;2;11;18;12;9;3;7;10;23;6;25;17;22;19;26;4
13;5;16;20;21;7;24;14;1;15;2;11;18;12;9;3;8;10;23;6;25;17;22;19;26;4;27;5969254
27;5969254;13;5;16;20;21;7;24;14;1;15;2;11;18;12;9;3;8;10;23;6;25;17;22;19;26;4
13;5;16;20;21;7;24;14;1;15;2;11;25;12;9;3;8;10;23;6;18;17;22;19;26;4;27;6167764
27;6167764;13;5;16;20;21;7;24;14;1;15;2;11;25;12;9;3;8;10;23;6;18;17;22;19;26;4
13;5;16;20;21;7;24;14;1;15;2;11;25;12;9;3;8;10;23;4;18;17;22;19;26;6;27;6184270
27;6184270;13;5;16;20;21;7;24;14;1;15;2;11;25;12;9;3;8;10;23;4;18;17;22;19;26;6
13;5;16;20;21;7;24;14;1;15;2;11;25;12;26;3;8;10;23;4;18;17;22;19;9;6;27;6115921
27;6115921;13;5;16;20;21;7;24;14;1;15;2;11;25;12;26;3;8;10;23;4;18;17;22;19;9;6
13;5;16;20;21;7;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;17;22;19;9;6;27;6113734
27;6113734;13;5;16;20;21;7;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;17;22;19;9;6
13;5;16;17;21;7;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;20;22;19;9;6;27;6104431
27;6104431;13;5;16;17;21;7;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;20;22;19;9;6
13;5;7;17;21;16;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;20;22;19;9;6;27;6107561
27;6107561;13;5;7;17;21;16;24;14;1;15;2;26;25;12;11;3;8;10;23;4;18;20;22;19;9;6
13;5;7;17;21;16;24;14;1;15;2;26;10;12;11;3;8;25;23;4;18;20;22;19;9;6;27;6106334
27;6106334;13;5;7;17;21;16;24;14;1;15;2;26;10;12;11;3;8;25;23;4;18;20;22;19;9;6
13;5;7;8;21;16;24;14;1;15;2;26;10;12;11;3;17;25;23;4;18;20;22;19;9;6;27;6108810
27;6108810;13;5;7;8;21;16;24;14;1;15;2;26;10;12;11;3;17;25;23;4;18;20;22;19;9;6
13;18;7;8;21;16;24;14;1;15;2;26;10;12;11;3;17;25;23;4;5;20;22;19;9;6;27;6186448
27;6186448;13;18;7;8;21;16;24;14;1;15;2;26;10;12;11;3;17;25;23;4;5;20;22;19;9;6
13;18;7;8;21;16;24;14;10;15;2;26;1;12;11;3;17;25;23;4;5;20;22;19;9;6;27;6209277
27;6209277;13;18;7;8;21;16;24;14;10;15;2;26;1;12;11;3;17;25;23;4;5;20;22;19;9;6
13;18;7;8;21;16;24;14;10;15;2;26;1;12;11;3;17;22;23;4;5;20;25;19;9;6;27;6206732
27;6206732;13;18;7;8;21;16;24;14;10;15;2;26;1;12;11;3;17;22;23;4;5;20;25;19;9;6
13;18;7;8;21;16;5;14;10;15;2;26;1;12;11;3;17;22;23;4;24;20;25;19;9;6;27;5962437
27;5962437;13;18;7;8;21;16;5;14;10;15;2;26;1;12;11;3;17;22;23;4;24;20;25;19;9;6
13;18;9;8;21;16;5;14;10;15;2;26;1;12;11;3;17;22;23;4;24;20;25;19;7;6;27;5963311
27;5963311;13;18;9;8;21;16;5;14;10;15;2;26;1;12;11;3;17;22;23;4;24;20;25;19;7;6
13;18;9;8;21;16;5;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;6;27;5955366
28;5955366;13;18;9;8;21;16;5;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;6
13;6;9;8;21;16;5;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;18;28;6069245
28;6069245;13;6;9;8;21;16;5;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;18
13;6;9;5;21;16;8;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;18;28;6021047
28;6021047;13;6;9;5;21;16;8;14;10;26;2;15;1;12;11;3;17;22;23;4;24;20;25;19;7;18
13;6;9;5;21;16;8;1;10;26;2;15;14;12;11;3;17;22;23;4;24;20;25;19;7;18;28;6122381
28;6122381;13;6;9;5;21;16;8;1;10;26;2;15;14;12;11;3;17;22;23;4;24;20;25;19;7;18
13;6;9;5;21;12;8;1;10;26;2;15;14;16;11;3;17;22;23;4;24;20;25;19;7;18;28;6091366
28;6091366;13;6;9;5;21;12;8;1;10;26;2;15;14;16;11;3;17;22;23;4;24;20;25;19;7;18
13;6;9;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;4;24;20;10;19;7;18;28;6093065
28;6093065;13;6;9;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;4;24;20;10;19;7;18
13;6;9;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;18;28;6094935
28;6094935;13;6;9;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;18
13;9;6;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;18;28;6032468
28;6032468;13;9;6;5;21;12;8;1;25;26;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;18
13;9;6;5;21;12;8;1;25;18;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;26;28;6013153
28;6013153;13;9;6;5;21;12;8;1;25;18;2;15;14;16;11;3;17;22;23;20;24;4;10;19;7;26
13;9;6;5;21;12;8;16;25;18;2;15;14;1;11;3;17;22;23;20;24;4;10;19;7;26;28;6000247
28;6000247;13;9;6;5;21;12;8;16;25;18;2;15;14;1;11;3;17;22;23;20;24;4;10;19;7;26
20;9;6;5;21;12;8;16;25;18;2;15;14;1;11;3;17;22;23;13;24;4;10;19;7;26;28;5976636
28;5976636;20;9;6;5;21;12;8;16;25;18;2;15;14;1;11;3;17;22;23;13;24;4;10;19;7;26
