"X1";"X5876293";"X18";"X1.1";"X24";"X9";"X14";"X13";"X19";"X11";"X3";"X16";"X2";"X22";"X17";"X20";"X4";"X21";"X6";"X5";"X25";"X10";"X8";"X23";"X12";"X7";"X15";"X26"
78;5769626;25;16;12;4;24;2;1;10;17;23;18;26;6;20;9;21;5;7;15;22;19;8;13;14;11;3
19;16;12;4;24;2;1;10;17;23;18;26;6;20;9;21;5;7;15;22;25;8;13;14;11;3;78;5746352
78;5746352;19;16;12;4;24;2;1;10;17;23;18;26;6;20;9;21;5;7;15;22;25;8;13;14;11;3
19;18;12;4;24;2;1;10;17;23;16;26;6;20;9;21;5;7;15;22;25;8;13;14;11;3;78;5770575
79;5770575;19;18;12;4;24;2;1;10;17;23;16;26;6;20;9;21;5;7;15;22;25;8;13;14;11;3
19;22;12;4;24;2;1;10;17;23;16;26;6;20;9;21;5;7;15;18;25;8;13;14;11;3;79;5789785
79;5789785;19;22;12;4;24;2;1;10;17;23;16;26;6;20;9;21;5;7;15;18;25;8;13;14;11;3
19;22;12;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;15;18;25;8;13;14;11;3;79;5787868
79;5787868;19;22;12;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;15;18;25;8;13;14;11;3
19;22;12;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;25;8;13;14;11;3;79;5804861
79;5804861;19;22;12;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;25;8;13;14;11;3
19;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;25;8;12;14;11;3;79;5810941
79;5810941;19;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;25;8;12;14;11;3
25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;19;8;12;14;11;3;79;5816969
79;5816969;25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;19;8;12;14;11;3
25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;19;7;18;15;5;8;12;14;11;3;79;6140559
79;5816969;25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;18;15;19;8;12;14;11;3
25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;12;15;19;8;18;14;11;3;79;5854593
79;5854593;25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;12;15;19;8;18;14;11;3
25;22;13;4;24;2;1;10;17;21;16;26;6;20;5;23;9;7;12;15;19;8;18;14;11;3;79;6076841
79;5854593;25;22;13;4;24;2;1;10;17;21;16;26;6;20;9;23;5;7;12;15;19;8;18;14;11;3
25;22;13;4;24;2;1;10;17;21;16;26;8;20;9;23;5;7;12;15;19;6;18;14;11;3;79;5849040
79;5849040;25;22;13;4;24;2;1;10;17;21;16;26;8;20;9;23;5;7;12;15;19;6;18;14;11;3
25;22;13;4;24;2;1;10;17;14;16;26;8;20;9;23;5;7;12;15;19;6;18;21;11;3;79;5823190
79;5823190;25;22;13;4;24;2;1;10;17;14;16;26;8;20;9;23;5;7;12;15;19;6;18;21;11;3
25;22;13;4;24;2;1;10;17;14;16;26;8;20;6;23;5;7;12;15;19;9;18;21;11;3;79;5844044
79;5844044;25;22;13;4;24;2;1;10;17;14;16;26;8;20;6;23;5;7;12;15;19;9;18;21;11;3
25;22;13;4;24;2;1;10;17;14;16;26;6;20;8;23;5;7;12;15;19;9;18;21;11;3;79;5845032
79;5845032;25;22;13;4;24;2;1;10;17;14;16;26;6;20;8;23;5;7;12;15;19;9;18;21;11;3
25;22;13;4;24;2;1;10;17;14;16;26;6;20;8;23;21;7;12;15;19;9;18;5;11;3;79;6159544
79;5845032;25;22;13;4;24;2;1;10;17;14;16;26;6;20;8;23;5;7;12;15;19;9;18;21;11;3
25;22;13;4;14;2;1;10;17;24;16;26;6;20;8;23;5;7;12;15;19;9;18;21;11;3;79;5909260
79;5909260;25;22;13;4;14;2;1;10;17;24;16;26;6;20;8;23;5;7;12;15;19;9;18;21;11;3
25;22;13;4;14;2;1;10;17;24;21;26;6;20;8;23;5;7;12;15;19;9;18;16;11;3;79;5847352
79;5847352;25;22;13;4;14;2;1;10;17;24;21;26;6;20;8;23;5;7;12;15;19;9;18;16;11;3
25;22;13;23;14;2;1;10;17;24;21;26;6;20;8;4;5;7;12;15;19;9;18;16;11;3;79;5834796
79;5834796;25;22;13;23;14;2;1;10;17;24;21;26;6;20;8;4;5;7;12;15;19;9;18;16;11;3
25;22;13;23;14;2;1;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;18;16;11;3;79;5798303
79;5798303;25;22;13;23;14;2;1;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;18;16;11;3
25;22;13;1;14;2;23;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;18;16;11;3;79;5851172
79;5851172;25;22;13;1;14;2;23;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;18;16;11;3
25;22;13;1;14;2;18;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;23;16;11;3;79;5857872
79;5857872;25;22;13;1;14;2;18;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;23;16;11;3
25;22;13;1;14;2;18;19;17;24;21;26;6;15;8;4;5;7;12;20;10;9;23;16;11;3;79;5886019
80;5857872;25;22;13;1;14;2;18;19;17;24;21;26;6;20;8;4;5;7;12;15;10;9;23;16;11;3
25;22;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;15;10;9;23;16;11;3;80;5855346
80;5855346;25;22;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;15;10;9;23;16;11;3
25;15;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;22;10;9;23;16;11;3;80;5847737
80;5847737;25;15;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;22;10;9;23;16;11;3
25;15;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;22;10;9;11;16;23;3;80;5832453
80;5832453;25;15;13;1;17;2;18;19;14;24;21;26;6;20;8;4;5;7;12;22;10;9;11;16;23;3
26;15;13;1;17;2;18;19;14;24;21;25;6;20;8;4;5;7;12;22;10;9;11;16;23;3;80;5846530
80;5846530;26;15;13;1;17;2;18;19;14;24;21;25;6;20;8;4;5;7;12;22;10;9;11;16;23;3
26;15;9;1;17;2;18;19;14;24;21;25;6;20;8;4;5;7;12;22;10;13;11;16;23;3;80;5844276
80;5844276;26;15;9;1;17;2;18;19;14;24;21;25;6;20;8;4;5;7;12;22;10;13;11;16;23;3
24;15;9;1;17;2;18;19;14;26;21;25;6;20;8;4;5;7;12;22;10;13;11;16;23;3;80;5831627
80;5831627;24;15;9;1;17;2;18;19;14;26;21;25;6;20;8;4;5;7;12;22;10;13;11;16;23;3
24;15;9;1;17;2;18;19;14;26;21;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23;80;5831627
80;5831627;24;15;9;1;17;2;18;19;14;26;21;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23
24;15;9;1;17;2;21;19;14;26;18;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23;80;5798896
80;5798896;24;15;9;1;17;2;21;19;14;26;18;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23
24;15;9;1;17;2;21;19;14;26;16;25;6;20;8;4;5;7;12;22;10;13;11;18;3;23;80;5873803
80;5798896;24;15;9;1;17;2;21;19;14;26;18;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23
24;15;9;2;17;1;21;19;14;26;18;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23;80;5777454
80;5777454;24;15;9;2;17;1;21;19;14;26;18;25;6;20;8;4;5;7;12;22;10;13;11;16;3;23
24;15;9;2;17;1;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;23;80;5819823
80;5819823;24;15;9;2;17;1;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;23
24;1;9;2;17;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;23;80;5813725
80;5813725;24;1;9;2;17;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;23
24;1;9;2;23;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;17;80;5807355
80;5807355;24;1;9;2;23;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;17
24;1;2;9;23;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;17;80;5818904
80;5818904;24;1;2;9;23;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;17
24;1;2;9;23;15;21;19;14;26;18;25;6;16;8;4;5;7;11;22;10;13;12;20;3;17;80;5876261
80;5818904;24;1;2;9;23;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;20;3;17
24;1;2;9;20;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;23;3;17;80;5788714
80;5788714;24;1;2;9;20;15;21;19;14;26;18;25;6;16;8;4;5;7;12;22;10;13;11;23;3;17
24;1;2;9;20;15;21;16;14;26;18;25;6;19;8;4;5;7;12;22;10;13;11;23;3;17;80;5779933
80;5779933;24;1;2;9;20;15;21;16;14;26;18;25;6;19;8;4;5;7;12;22;10;13;11;23;3;17
24;1;2;9;20;15;21;16;14;26;18;25;6;19;8;4;5;7;22;12;10;13;11;23;3;17;80;5837882
80;5779933;24;1;2;9;20;15;21;16;14;26;18;25;6;19;8;4;5;7;12;22;10;13;11;23;3;17
24;1;2;9;20;15;21;16;14;26;8;25;6;19;18;4;5;7;12;22;10;13;11;23;3;17;80;5806660
80;5806660;24;1;2;9;20;15;21;16;14;26;8;25;6;19;18;4;5;7;12;22;10;13;11;23;3;17
24;1;2;9;20;15;8;16;14;26;21;25;6;19;18;4;5;7;12;22;10;13;11;23;3;17;80;5876605
81;5876605;24;1;2;9;20;15;8;16;14;26;21;25;6;19;18;4;5;7;12;22;10;13;11;23;3;17
24;1;2;9;20;5;8;16;14;26;21;25;6;19;18;4;15;7;12;22;10;13;11;23;3;17;81;5919778
81;5919778;24;1;2;9;20;5;8;16;14;26;21;25;6;19;18;4;15;7;12;22;10;13;11;23;3;17
24;1;2;9;20;5;8;16;14;26;21;4;6;19;18;25;15;7;12;22;10;13;11;23;3;17;81;5883095
81;5883095;24;1;2;9;20;5;8;16;14;26;21;4;6;19;18;25;15;7;12;22;10;13;11;23;3;17
24;4;2;9;20;5;8;16;14;26;21;1;6;19;18;25;15;7;12;22;10;13;11;23;3;17;81;5856844
81;5856844;24;4;2;9;20;5;8;16;14;26;21;1;6;19;18;25;15;7;12;22;10;13;11;23;3;17
24;4;2;9;20;5;8;16;14;26;21;1;6;19;18;25;15;7;13;22;10;12;11;23;3;17;81;5878227
81;5878227;24;4;2;9;20;5;8;16;14;26;21;1;6;19;18;25;15;7;13;22;10;12;11;23;3;17
24;4;2;9;20;16;8;5;14;26;21;1;6;19;18;25;15;7;13;22;10;12;11;23;3;17;81;5886022
81;5886022;24;4;2;9;20;16;8;5;14;26;21;1;6;19;18;25;15;7;13;22;10;12;11;23;3;17
24;4;2;9;20;16;22;5;14;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;3;17;81;5812264
81;5812264;24;4;2;9;20;16;22;5;14;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;3;17
24;5;2;9;20;16;22;4;14;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;3;17;81;5933856
81;5812264;24;4;2;9;20;16;22;5;14;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;3;17
24;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;14;17;81;5850293
81;5850293;24;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;14;17
14;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17;81;5841888
81;5841888;14;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17
14;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;17;7;13;8;10;12;11;23;24;15;81;5855850
81;5841888;14;4;2;9;20;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17
14;4;20;9;2;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17;81;5841377
81;5841377;14;4;20;9;2;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17
14;4;20;9;2;16;22;5;21;26;3;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17;81;5887382
81;5841377;14;4;20;9;2;16;22;5;3;26;21;1;6;19;18;25;15;7;13;8;10;12;11;23;24;17
14;4;20;9;2;16;22;5;3;26;21;1;6;19;15;25;18;7;13;8;10;12;11;23;24;17;81;5818997
81;5818997;14;4;20;9;2;16;22;5;3;26;21;1;6;19;15;25;18;7;13;8;10;12;11;23;24;17
14;4;20;6;2;16;22;5;3;26;21;1;9;19;15;25;18;7;13;8;10;12;11;23;24;17;81;5756910
81;5756910;14;4;20;6;2;16;22;5;3;26;21;1;9;19;15;25;18;7;13;8;10;12;11;23;24;17
14;4;20;6;13;16;22;5;3;26;21;1;9;19;15;25;18;7;2;8;10;12;11;23;24;17;81;5772238
81;5772238;14;4;20;6;13;16;22;5;3;26;21;1;9;19;15;25;18;7;2;8;10;12;11;23;24;17
21;4;20;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;12;11;23;24;17;81;5750555
81;5750555;21;4;20;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;12;11;23;24;17
21;23;20;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;12;11;4;24;17;81;5758088
81;5758088;21;23;20;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;12;11;4;24;17
21;23;12;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;20;11;4;24;17;81;5781454
81;5781454;21;23;12;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;20;11;4;24;17
21;23;12;6;13;16;18;5;3;26;14;1;9;19;15;25;22;7;2;8;10;20;11;4;24;17;81;5841574
81;5781454;21;23;12;6;13;16;22;5;3;26;14;1;9;19;15;25;18;7;2;8;10;20;11;4;24;17
21;23;12;6;13;16;22;5;3;26;14;1;7;19;15;25;18;9;2;8;10;20;11;4;24;17;81;5781388
82;5781388;21;23;12;6;13;16;22;5;3;26;14;1;7;19;15;25;18;9;2;8;10;20;11;4;24;17
21;23;12;6;13;16;22;5;3;11;14;1;7;19;15;25;18;9;2;8;10;20;26;4;24;17;82;5787840
82;5787840;21;23;12;6;13;16;22;5;3;11;14;1;7;19;15;25;18;9;2;8;10;20;26;4;24;17
21;23;12;11;13;16;22;5;3;6;14;1;7;19;15;25;18;9;2;8;10;20;26;4;24;17;82;5781370
82;5781370;21;23;12;11;13;16;22;5;3;6;14;1;7;19;15;25;18;9;2;8;10;20;26;4;24;17
21;23;12;11;13;16;22;5;3;10;14;1;7;19;15;25;18;9;2;8;6;20;26;4;24;17;82;5799931
82;5799931;21;23;12;11;13;16;22;5;3;10;14;1;7;19;15;25;18;9;2;8;6;20;26;4;24;17
21;23;12;11;13;16;1;5;3;10;14;22;7;19;15;25;18;9;2;8;6;20;26;4;24;17;82;5776304
82;5776304;21;23;12;11;13;16;1;5;3;10;14;22;7;19;15;25;18;9;2;8;6;20;26;4;24;17
21;23;12;11;13;16;1;5;3;10;4;22;7;19;15;25;18;9;2;8;6;20;26;14;24;17;82;5771027
82;5771027;21;23;12;11;13;16;1;5;3;10;4;22;7;19;15;25;18;9;2;8;6;20;26;14;24;17
21;23;12;11;13;16;1;5;3;7;4;22;10;19;15;25;18;9;2;8;6;20;26;14;24;17;82;5803437
82;5771027;21;23;12;11;13;16;1;5;3;10;4;22;7;19;15;25;18;9;2;8;6;20;26;14;24;17
21;23;12;11;13;16;1;5;3;10;4;22;7;19;15;25;18;9;2;20;6;8;26;14;24;17;82;5772919
82;5772919;21;23;12;11;13;16;1;5;3;10;4;22;7;19;15;25;18;9;2;20;6;8;26;14;24;17
21;23;12;11;13;16;1;5;3;10;4;22;7;25;15;19;18;9;2;20;6;8;26;14;24;17;82;5805382
82;5805382;21;23;12;11;13;16;1;5;3;10;4;22;7;25;15;19;18;9;2;20;6;8;26;14;24;17
21;23;12;16;13;11;1;5;3;10;4;22;7;25;15;19;18;9;2;20;6;8;26;14;24;17;82;5797885
82;5797885;21;23;12;16;13;11;1;5;3;10;4;22;7;25;15;19;18;9;2;20;6;8;26;14;24;17
21;23;12;16;13;11;1;5;3;10;4;22;7;25;15;19;18;6;2;20;9;8;26;14;24;17;82;5863437
82;5863437;21;23;12;16;13;11;1;5;3;10;4;22;7;25;15;19;18;6;2;20;9;8;26;14;24;17
21;23;12;16;13;11;1;5;3;7;4;22;10;25;15;19;18;6;2;20;9;8;26;14;24;17;82;5892370
82;5892370;21;23;12;16;13;11;1;5;3;7;4;22;10;25;15;19;18;6;2;20;9;8;26;14;24;17
21;23;12;16;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;20;9;8;26;11;24;17;82;5883235
82;5883235;21;23;12;16;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;20;9;8;26;11;24;17
21;23;12;16;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;17;9;8;26;11;24;20;82;5943405
82;5943405;21;23;12;16;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;17;9;8;26;11;24;20
21;23;12;9;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;17;16;8;26;11;24;20;82;5919791
82;5919791;21;23;12;9;13;14;1;5;3;7;4;22;10;25;15;19;18;6;2;17;16;8;26;11;24;20
21;23;12;9;13;14;1;5;3;7;26;22;10;25;15;19;18;6;2;17;16;8;4;11;24;20;82;5944661
82;5944661;21;23;12;9;13;14;1;5;3;7;26;22;10;25;15;19;18;6;2;17;16;8;4;11;24;20
21;23;12;9;13;6;1;5;3;7;26;22;10;25;15;19;18;14;2;17;16;8;4;11;24;20;82;5958642
82;5958642;21;23;12;9;13;6;1;5;3;7;26;22;10;25;15;19;18;14;2;17;16;8;4;11;24;20
21;23;12;9;13;6;1;5;3;7;26;22;10;25;15;19;18;14;2;17;8;16;4;11;24;20;82;5957009
82;5957009;21;23;12;9;13;6;1;5;3;7;26;22;10;25;15;19;18;14;2;17;8;16;4;11;24;20
21;23;12;9;13;6;1;5;19;7;26;22;10;25;15;3;18;14;2;17;8;16;4;11;24;20;82;5956913
82;5956913;21;23;12;9;13;6;1;5;19;7;26;22;10;25;15;3;18;14;2;17;8;16;4;11;24;20
21;23;12;9;13;6;1;5;19;7;26;22;24;25;15;3;18;14;2;17;8;16;4;11;10;20;82;5963604
82;5956913;21;23;12;9;13;6;1;5;19;7;26;22;10;25;15;3;18;14;2;17;8;16;4;11;24;20
21;23;16;9;13;6;1;5;19;7;26;22;10;25;15;3;18;14;2;17;8;12;4;11;24;20;82;5963563
83;5963563;21;23;16;9;13;6;1;5;19;7;26;22;10;25;15;3;18;14;2;17;8;12;4;11;24;20
21;23;16;9;13;6;1;5;14;7;26;22;10;25;15;3;18;19;2;17;8;12;4;11;24;20;83;5930777
83;5930777;21;23;16;9;13;6;1;5;14;7;26;22;10;25;15;3;18;19;2;17;8;12;4;11;24;20
21;23;16;9;13;6;1;5;14;7;26;22;10;25;2;3;18;19;15;17;8;12;4;11;24;20;83;5897828
83;5897828;21;23;16;9;13;6;1;5;14;7;26;22;10;25;2;3;18;19;15;17;8;12;4;11;24;20
21;23;16;9;13;6;1;5;14;18;26;22;10;25;2;3;7;19;15;17;8;12;4;11;24;20;83;5941157
83;5941157;21;23;16;9;13;6;1;5;14;18;26;22;10;25;2;3;7;19;15;17;8;12;4;11;24;20
21;23;16;9;13;6;1;5;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;11;24;20;83;5924186
83;5924186;21;23;16;9;13;6;1;5;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;11;24;20
21;23;16;9;13;6;1;11;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;5;24;20;83;6007535
83;6007535;21;23;16;9;13;6;1;11;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;5;24;20
21;23;16;11;13;6;1;9;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;5;24;20;83;5897099
83;5897099;21;23;16;11;13;6;1;9;14;18;26;12;10;25;2;3;7;19;15;17;8;22;4;5;24;20
21;23;16;11;13;6;1;9;14;18;15;12;10;25;2;3;7;19;26;17;8;22;4;5;24;20;83;5871569
83;5871569;21;23;16;11;13;6;1;9;14;18;15;12;10;25;2;3;7;19;26;17;8;22;4;5;24;20
21;23;16;11;13;6;1;9;14;18;15;12;10;25;2;3;4;19;26;17;8;22;7;5;24;20;83;5870492
83;5870492;21;23;16;11;13;6;1;9;14;18;15;12;10;25;2;3;4;19;26;17;8;22;7;5;24;20
21;23;16;11;13;6;1;12;14;18;15;9;10;25;2;3;4;19;26;17;8;22;7;5;24;20;83;5819097
83;5819097;21;23;16;11;13;6;1;12;14;18;15;9;10;25;2;3;4;19;26;17;8;22;7;5;24;20
21;23;16;3;13;6;1;12;14;18;15;9;10;25;2;11;4;19;26;17;8;22;7;5;24;20;83;5881440
83;5819097;21;23;16;11;13;6;1;12;14;18;15;9;10;25;2;3;4;19;26;17;8;22;7;5;24;20
21;23;16;11;13;6;1;25;14;18;15;9;10;12;2;3;4;19;26;17;8;22;7;5;24;20;83;5820110
83;5820110;21;23;16;11;13;6;1;25;14;18;15;9;10;12;2;3;4;19;26;17;8;22;7;5;24;20
21;23;16;18;13;6;1;25;14;11;15;9;10;12;2;3;4;19;26;17;8;22;7;5;24;20;83;6016767
83;5820110;21;23;16;11;13;6;1;25;14;18;15;9;10;12;2;3;4;19;26;17;8;22;7;5;24;20
12;23;16;11;13;6;1;25;14;18;15;9;10;21;2;3;4;19;26;17;8;22;7;5;24;20;83;5828836
83;5828836;12;23;16;11;13;6;1;25;14;18;15;9;10;21;2;3;4;19;26;17;8;22;7;5;24;20
12;23;16;11;13;6;1;25;14;26;15;9;10;21;2;3;4;19;18;17;8;22;7;5;24;20;83;5815767
83;5815767;12;23;16;11;13;6;1;25;14;26;15;9;10;21;2;3;4;19;18;17;8;22;7;5;24;20
12;23;16;11;13;6;1;25;14;26;15;9;10;21;17;3;4;19;18;2;8;22;7;5;24;20;83;5821814
83;5821814;12;23;16;11;13;6;1;25;14;26;15;9;10;21;17;3;4;19;18;2;8;22;7;5;24;20
12;23;16;11;13;6;1;25;9;26;15;14;10;21;17;3;4;19;18;2;8;22;7;5;24;20;83;5838292
83;5838292;12;23;16;11;13;6;1;25;9;26;15;14;10;21;17;3;4;19;18;2;8;22;7;5;24;20
12;23;16;11;13;6;1;25;9;26;15;14;10;21;17;3;7;19;18;2;8;22;4;5;24;20;83;5845401
83;5845401;12;23;16;11;13;6;1;25;9;26;15;14;10;21;17;3;7;19;18;2;8;22;4;5;24;20
12;23;16;11;13;6;1;25;9;26;15;14;10;21;19;3;7;17;18;2;8;22;4;5;24;20;83;5858011
83;5858011;12;23;16;11;13;6;1;25;9;26;15;14;10;21;19;3;7;17;18;2;8;22;4;5;24;20
12;23;16;11;13;6;1;25;9;26;15;14;10;21;19;3;7;17;18;2;8;22;4;20;24;5;83;5765285
83;5765285;12;23;16;11;13;6;1;25;9;26;15;14;10;21;19;3;7;17;18;2;8;22;4;20;24;5
12;23;16;11;13;6;1;25;9;21;15;14;10;26;19;3;7;17;18;2;8;22;4;20;24;5;83;5764779
84;5764779;12;23;16;11;13;6;1;25;9;21;15;14;10;26;19;3;7;17;18;2;8;22;4;20;24;5
12;24;16;11;13;6;1;25;9;21;15;14;10;26;19;3;7;17;18;2;8;22;4;20;23;5;84;5784220
84;5784220;12;24;16;11;13;6;1;25;9;21;15;14;10;26;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;1;25;9;21;15;14;11;26;19;3;7;17;18;2;8;22;4;20;23;5;84;5776592
84;5776592;12;24;16;10;13;6;1;25;9;21;15;14;11;26;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;1;25;9;21;15;14;11;26;19;3;7;17;18;2;8;22;5;20;23;4;84;5866370
84;5776592;12;24;16;10;13;6;1;25;9;21;15;14;11;26;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;9;25;1;21;15;14;11;26;19;3;7;17;18;2;8;22;4;20;23;5;84;5864240
84;5776592;12;24;16;10;13;6;1;25;9;21;15;14;11;26;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;1;25;9;21;15;26;11;14;19;3;7;17;18;2;8;22;4;20;23;5;84;5771484
84;5771484;12;24;16;10;13;6;1;25;9;21;15;26;11;14;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;1;15;9;21;25;26;11;14;19;3;7;17;18;2;8;22;4;20;23;5;84;5767351
84;5767351;12;24;16;10;13;6;1;15;9;21;25;26;11;14;19;3;7;17;18;2;8;22;4;20;23;5
12;24;16;10;13;6;1;15;9;21;25;26;11;2;19;3;7;17;18;14;8;22;4;20;23;5;84;5767493
84;5767493;12;24;16;10;13;6;1;15;9;21;25;26;11;2;19;3;7;17;18;14;8;22;4;20;23;5
12;24;16;10;13;6;1;15;9;21;25;26;11;2;19;3;7;20;18;14;8;22;4;17;23;5;84;5748431
84;5748431;12;24;16;10;13;6;1;15;9;21;25;26;11;2;19;3;7;20;18;14;8;22;4;17;23;5
12;24;16;10;13;6;1;15;9;21;23;26;11;2;19;3;7;20;18;14;8;22;4;17;25;5;84;5716101
84;5716101;12;24;16;10;13;6;1;15;9;21;23;26;11;2;19;3;7;20;18;14;8;22;4;17;25;5
12;24;16;10;14;6;1;15;9;21;23;26;11;2;19;3;7;20;18;13;8;22;4;17;25;5;84;5735104
84;5735104;12;24;16;10;14;6;1;15;9;21;23;26;11;2;19;3;7;20;18;13;8;22;4;17;25;5
12;24;16;10;14;6;5;15;9;21;23;26;11;2;19;3;7;20;18;13;8;22;4;17;25;1;84;5689292
84;5689292;12;24;16;10;14;6;5;15;9;21;23;26;11;2;19;3;7;20;18;13;8;22;4;17;25;1
12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;25;1;84;5689714
84;5689714;12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;25;1
12;24;16;10;14;6;5;15;26;21;23;8;11;2;19;3;7;20;18;13;9;22;4;17;25;1;84;5761465
84;5689714;12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;25;1
12;24;16;10;14;6;5;15;9;21;23;8;11;1;19;3;7;20;18;13;26;22;4;17;25;2;84;5743841
84;5689714;12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;25;1
12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;25;18;13;26;22;4;17;20;1;84;5800375
84;5689714;12;24;16;10;14;6;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;25;1
12;24;16;10;14;25;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;6;1;84;5695367
84;5695367;12;24;16;10;14;25;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;22;4;17;6;1
22;24;16;10;14;25;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;12;4;17;6;1;84;5700567
84;5700567;22;24;16;10;14;25;5;15;9;21;23;8;11;2;19;3;7;20;18;13;26;12;4;17;6;1
