"X1";"X5733282";"X7";"X2";"X11";"X25";"X8";"X16";"X22";"X19";"X24";"X10";"X9";"X21";"X6";"X23";"X18";"X26";"X3";"X5";"X14";"X15";"X20";"X4";"X13";"X1.1";"X17";"X12"
36;5915225;21;6;1;19;26;15;25;2;13;3;12;24;10;8;7;14;9;11;18;20;17;5;4;22;16;23
21;6;1;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;18;20;3;5;4;22;16;23;36;5935172
36;5935172;21;6;1;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;18;20;3;5;4;22;16;23
21;6;1;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;18;20;3;4;5;22;16;23;36;5988349
36;5988349;21;6;1;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;18;20;3;4;5;22;16;23
21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;1;20;3;4;5;22;16;23;36;6064987
36;6064987;21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;14;9;11;1;20;3;4;5;22;16;23
21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;1;9;11;14;20;3;4;5;22;16;23;36;6017054
36;6017054;21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;1;9;11;14;20;3;4;5;22;16;23
21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;1;22;11;14;20;3;4;5;9;16;23;36;6244123
36;6244123;21;6;18;19;26;15;25;2;13;17;12;24;10;8;7;1;22;11;14;20;3;4;5;9;16;23
21;6;18;19;26;15;25;2;13;17;12;24;14;8;7;1;22;11;10;20;3;4;5;9;16;23;36;6342522
36;6342522;21;6;18;19;26;15;25;2;13;17;12;24;14;8;7;1;22;11;10;20;3;4;5;9;16;23
21;6;18;19;16;15;25;2;13;17;12;24;14;8;7;1;22;11;10;20;3;4;5;9;26;23;36;6320261
36;6320261;21;6;18;19;16;15;25;2;13;17;12;24;14;8;7;1;22;11;10;20;3;4;5;9;26;23
21;6;18;19;16;15;25;24;13;17;12;2;14;8;7;1;22;11;10;20;3;4;5;9;26;23;36;6346304
36;6346304;21;6;18;19;16;15;25;24;13;17;12;2;14;8;7;1;22;11;10;20;3;4;5;9;26;23
21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;1;22;11;10;20;3;4;5;9;26;18;36;6241582
36;6241582;21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;1;22;11;10;20;3;4;5;9;26;18
21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;1;22;9;10;20;3;4;5;11;26;18;36;6020009
36;6020009;21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;1;22;9;10;20;3;4;5;11;26;18
21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;10;22;9;1;20;3;4;5;11;26;18;36;6010762
36;6010762;21;6;23;19;16;15;25;24;13;17;12;2;14;8;7;10;22;9;1;20;3;4;5;11;26;18
21;6;23;19;16;15;22;24;13;17;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;18;36;6012283
36;6012283;21;6;23;19;16;15;22;24;13;17;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;18
21;6;23;19;24;15;22;16;13;17;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;18;36;6016782
36;6016782;21;6;23;19;24;15;22;16;13;17;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;18
21;6;23;19;24;15;22;16;13;18;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;17;36;5989509
37;5989509;21;6;23;19;24;15;22;16;13;18;12;2;14;8;7;10;25;9;1;20;3;4;5;11;26;17
21;6;23;19;24;15;22;16;13;18;12;2;14;8;7;10;25;9;1;20;3;4;5;26;11;17;37;6002116
37;6002116;21;6;23;19;24;15;22;16;13;18;12;2;14;8;7;10;25;9;1;20;3;4;5;26;11;17
21;6;23;19;24;15;8;16;13;18;12;2;14;22;7;10;25;9;1;20;3;4;5;26;11;17;37;5980059
37;5980059;21;6;23;19;24;15;8;16;13;18;12;2;14;22;7;10;25;9;1;20;3;4;5;26;11;17
21;6;8;19;24;15;23;16;13;18;12;2;14;22;7;10;25;9;1;20;3;4;5;26;11;17;37;6036893
37;6036893;21;6;8;19;24;15;23;16;13;18;12;2;14;22;7;10;25;9;1;20;3;4;5;26;11;17
21;6;8;9;24;15;23;16;13;18;12;2;14;22;7;10;25;19;1;20;3;4;5;26;11;17;37;6132646
37;6132646;21;6;8;9;24;15;23;16;13;18;12;2;14;22;7;10;25;19;1;20;3;4;5;26;11;17
21;6;8;9;24;15;23;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;5;26;11;17;37;6120133
37;6120133;21;6;8;9;24;15;23;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;5;26;11;17
5;6;8;9;24;15;23;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;21;26;11;17;37;6017878
37;6017878;5;6;8;9;24;15;23;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;21;26;11;17
23;6;8;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;21;26;11;17;37;5833216
37;5833216;23;6;8;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;20;3;4;21;26;11;17
23;6;8;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;21;3;4;20;26;11;17;37;5854780
37;5854780;23;6;8;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;21;3;4;20;26;11;17
23;6;26;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;21;3;4;20;8;11;17;37;5870949
37;5870949;23;6;26;9;24;15;5;22;13;18;12;2;14;16;7;10;25;19;1;21;3;4;20;8;11;17
23;6;26;9;24;15;5;22;13;18;25;2;14;16;7;10;12;19;1;21;3;4;20;8;11;17;37;5881006
37;5881006;23;6;26;9;24;15;5;22;13;18;25;2;14;16;7;10;12;19;1;21;3;4;20;8;11;17
23;6;26;9;24;15;5;22;13;18;8;2;14;16;7;10;12;19;1;21;3;4;20;25;11;17;37;5811065
37;5811065;23;6;26;9;24;15;5;22;13;18;8;2;14;16;7;10;12;19;1;21;3;4;20;25;11;17
23;6;26;9;24;22;5;15;13;18;8;2;14;16;7;10;12;19;1;21;3;4;20;25;11;17;37;5802182
37;5802182;23;6;26;9;24;22;5;15;13;18;8;2;14;16;7;10;12;19;1;21;3;4;20;25;11;17
23;6;26;9;24;22;5;15;13;18;12;2;14;16;7;10;8;19;1;21;3;4;20;25;11;17;37;5815656
37;5815656;23;6;26;9;24;22;5;15;13;18;12;2;14;16;7;10;8;19;1;21;3;4;20;25;11;17
23;18;26;9;24;22;5;15;13;6;12;2;14;16;7;10;8;19;1;21;3;4;20;25;11;17;37;5766645
37;5766645;23;18;26;9;24;22;5;15;13;6;12;2;14;16;7;10;8;19;1;21;3;4;20;25;11;17
25;18;26;9;24;22;5;15;13;6;12;2;14;16;7;10;8;19;1;21;3;4;20;23;11;17;37;5776107
37;5776107;25;18;26;9;24;22;5;15;13;6;12;2;14;16;7;10;8;19;1;21;3;4;20;23;11;17
13;18;26;9;24;22;5;15;25;6;12;2;14;16;7;10;8;19;1;21;3;4;20;23;11;17;37;5773246
37;5773246;13;18;26;9;24;22;5;15;25;6;12;2;14;16;7;10;8;19;1;21;3;4;20;23;11;17
13;18;26;9;24;16;5;15;25;6;12;2;14;22;7;10;8;19;1;21;3;4;20;23;11;17;37;5762955
37;5762955;13;18;26;9;24;16;5;15;25;6;12;2;14;22;7;10;8;19;1;21;3;4;20;23;11;17
13;18;26;9;24;16;5;8;25;6;12;2;14;22;7;10;15;19;1;21;3;4;20;23;11;17;37;5758618
37;5758618;13;18;26;9;24;16;5;8;25;6;12;2;14;22;7;10;15;19;1;21;3;4;20;23;11;17
13;18;26;9;24;16;5;8;25;6;12;7;14;22;2;10;15;19;1;21;3;4;20;23;11;17;37;5737272
37;5737272;13;18;26;9;24;16;5;8;25;6;12;7;14;22;2;10;15;19;1;21;3;4;20;23;11;17
20;18;26;9;24;16;5;8;25;6;12;7;14;22;2;10;15;19;1;21;3;4;13;23;11;17;37;5715906
38;5715906;20;18;26;9;24;16;5;8;25;6;12;7;14;22;2;10;15;19;1;21;3;4;13;23;11;17
20;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;3;4;13;23;11;17;38;5718139
38;5718139;20;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;3;4;13;23;11;17
20;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;23;4;13;3;11;17;38;5721354
38;5721354;20;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;23;4;13;3;11;17
23;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;20;4;13;3;11;17;38;5744432
38;5744432;23;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;21;20;4;13;3;11;17
23;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;11;20;4;13;3;21;17;38;5731969
38;5731969;23;18;26;9;24;16;5;10;25;6;12;7;14;22;2;8;15;19;1;11;20;4;13;3;21;17
23;12;26;9;24;16;5;10;25;6;18;7;14;22;2;8;15;19;1;11;20;4;13;3;21;17;38;5723916
38;5723916;23;12;26;9;24;16;5;10;25;6;18;7;14;22;2;8;15;19;1;11;20;4;13;3;21;17
14;12;26;9;24;16;5;10;25;6;18;7;23;22;2;8;15;19;1;11;20;4;13;3;21;17;38;5756103
38;5756103;14;12;26;9;24;16;5;10;25;6;18;7;23;22;2;8;15;19;1;11;20;4;13;3;21;17
14;12;26;9;24;16;5;10;3;6;18;7;23;22;2;8;15;19;1;11;20;4;13;25;21;17;38;5783684
38;5783684;14;12;26;9;24;16;5;10;3;6;18;7;23;22;2;8;15;19;1;11;20;4;13;25;21;17
14;12;1;9;24;16;5;10;3;6;18;7;23;22;2;8;15;19;26;11;20;4;13;25;21;17;38;5865966
38;5783684;14;12;26;9;24;16;5;10;3;6;18;7;23;22;2;8;15;19;1;11;20;4;13;25;21;17
14;12;26;13;24;16;5;10;3;6;18;7;23;22;2;8;15;19;1;11;20;4;9;25;21;17;38;5815515
38;5815515;14;12;26;13;24;16;5;10;3;6;18;7;23;22;2;8;15;19;1;11;20;4;9;25;21;17
14;12;26;13;24;16;3;10;5;6;18;7;23;22;2;8;15;19;1;11;20;4;9;25;21;17;38;5832325
38;5832325;14;12;26;13;24;16;3;10;5;6;18;7;23;22;2;8;15;19;1;11;20;4;9;25;21;17
14;12;26;13;24;16;3;10;5;6;18;7;23;22;15;8;2;19;1;11;20;4;9;25;21;17;38;5883145
38;5883145;14;12;26;13;24;16;3;10;5;6;18;7;23;22;15;8;2;19;1;11;20;4;9;25;21;17
7;12;26;13;24;16;3;10;5;6;18;14;23;22;15;8;2;19;1;11;20;4;9;25;21;17;38;5867008
38;5867008;7;12;26;13;24;16;3;10;5;6;18;14;23;22;15;8;2;19;1;11;20;4;9;25;21;17
7;12;26;13;24;16;3;10;5;6;18;14;23;22;15;8;2;9;1;11;20;4;19;25;21;17;38;5796803
38;5796803;7;12;26;13;24;16;3;10;5;6;18;14;23;22;15;8;2;9;1;11;20;4;19;25;21;17
7;12;26;5;24;16;3;10;13;6;18;14;23;22;15;8;2;9;1;11;20;4;19;25;21;17;38;5981933
38;5981933;7;12;26;5;24;16;3;10;13;6;18;14;23;22;15;8;2;9;1;11;20;4;19;25;21;17
7;12;11;5;24;16;3;10;13;6;18;14;23;22;15;8;2;9;1;26;20;4;19;25;21;17;38;5978398
38;5978398;7;12;11;5;24;16;3;10;13;6;18;14;23;22;15;8;2;9;1;26;20;4;19;25;21;17
7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;2;9;1;26;3;4;19;25;21;17;38;5843134
38;5843134;7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;2;9;1;26;3;4;19;25;21;17
7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;26;9;1;2;3;4;19;25;21;17;38;5877654
38;5877654;7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;26;9;1;2;3;4;19;25;21;17
7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;26;9;1;2;3;4;21;25;19;17;38;5829256
38;5829256;7;12;11;5;24;16;20;10;13;6;18;14;23;22;15;8;26;9;1;2;3;4;21;25;19;17
7;12;11;6;24;16;20;10;13;5;18;14;23;22;15;8;26;9;1;2;3;4;21;25;19;17;38;5801906
38;5801906;7;12;11;6;24;16;20;10;13;5;18;14;23;22;15;8;26;9;1;2;3;4;21;25;19;17
7;12;11;6;24;16;20;10;13;5;18;22;23;14;15;8;26;9;1;2;3;4;21;25;19;17;38;5832376
39;5832376;7;12;11;6;24;16;20;10;13;5;18;22;23;14;15;8;26;9;1;2;3;4;21;25;19;17
7;12;11;6;24;16;20;10;13;5;14;22;23;18;15;8;26;9;1;2;3;4;21;25;19;17;39;5812351
39;5812351;7;12;11;6;24;16;20;10;13;5;14;22;23;18;15;8;26;9;1;2;3;4;21;25;19;17
7;12;11;6;24;16;20;10;26;5;14;22;23;18;15;8;13;9;1;2;3;4;21;25;19;17;39;5790748
39;5790748;7;12;11;6;24;16;20;10;26;5;14;22;23;18;15;8;13;9;1;2;3;4;21;25;19;17
7;12;22;6;24;16;20;10;26;5;14;11;23;18;15;8;13;9;1;2;3;4;21;25;19;17;39;5785396
39;5785396;7;12;22;6;24;16;20;10;26;5;14;11;23;18;15;8;13;9;1;2;3;4;21;25;19;17
7;12;22;6;24;16;20;10;26;5;11;14;23;18;15;8;13;9;1;2;3;4;21;25;19;17;39;5782680
39;5782680;7;12;22;6;24;16;20;10;26;5;11;14;23;18;15;8;13;9;1;2;3;4;21;25;19;17
7;12;22;6;24;16;20;10;25;5;11;14;23;18;15;8;13;9;1;2;3;4;21;26;19;17;39;5786914
39;5786914;7;12;22;6;24;16;20;10;25;5;11;14;23;18;15;8;13;9;1;2;3;4;21;26;19;17
7;12;22;10;24;16;20;6;25;5;11;14;23;18;15;8;13;9;1;2;3;4;21;26;19;17;39;5777062
39;5777062;7;12;22;10;24;16;20;6;25;5;11;14;23;18;15;8;13;9;1;2;3;4;21;26;19;17
7;12;22;10;24;16;20;6;25;5;14;11;23;18;15;8;13;9;1;2;3;4;21;26;19;17;39;5779778
39;5779778;7;12;22;10;24;16;20;6;25;5;14;11;23;18;15;8;13;9;1;2;3;4;21;26;19;17
7;12;22;5;24;16;20;6;25;10;14;11;23;18;15;8;13;9;1;2;3;4;21;26;19;17;39;5928635
39;5928635;7;12;22;5;24;16;20;6;25;10;14;11;23;18;15;8;13;9;1;2;3;4;21;26;19;17
7;12;22;5;24;16;20;6;25;10;1;11;23;18;15;8;13;9;14;2;3;4;21;26;19;17;39;5911646
39;5911646;7;12;22;5;24;16;20;6;25;10;1;11;23;18;15;8;13;9;14;2;3;4;21;26;19;17
19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;8;13;9;14;2;3;4;21;26;7;17;39;5888721
39;5888721;19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;8;13;9;14;2;3;4;21;26;7;17
19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;2;13;9;14;8;3;4;21;26;7;17;39;5946501
39;5946501;19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;2;13;9;14;8;3;4;21;26;7;17
19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17;39;6018710
39;6018710;19;12;22;5;24;16;20;6;25;10;1;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17
25;12;22;5;24;16;20;6;19;10;1;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17;39;5962864
39;5962864;25;12;22;5;24;16;20;6;19;10;1;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17
25;12;22;5;24;1;20;6;19;10;16;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17;39;5989818
39;5989818;25;12;22;5;24;1;20;6;19;10;16;11;23;18;15;2;13;3;14;8;9;4;21;26;7;17
25;12;22;5;24;1;20;6;14;10;16;11;23;18;15;2;13;3;19;8;9;4;21;26;7;17;39;5993708
39;5993708;25;12;22;5;24;1;20;6;14;10;16;11;23;18;15;2;13;3;19;8;9;4;21;26;7;17
25;12;22;5;8;1;20;6;14;10;16;11;23;18;15;2;13;3;19;24;9;4;21;26;7;17;39;5990770
39;5990770;25;12;22;5;8;1;20;6;14;10;16;11;23;18;15;2;13;3;19;24;9;4;21;26;7;17
25;12;22;26;8;1;20;6;14;10;16;11;23;18;15;2;13;3;19;24;9;4;21;5;7;17;39;6047995
39;6047995;25;12;22;26;8;1;20;6;14;10;16;11;23;18;15;2;13;3;19;24;9;4;21;5;7;17
25;12;22;26;8;1;19;6;14;10;16;11;23;18;15;2;13;3;20;24;9;4;21;5;7;17;39;6035125
39;6035125;25;12;22;26;8;1;19;6;14;10;16;11;23;18;15;2;13;3;20;24;9;4;21;5;7;17
25;12;22;26;8;1;19;6;15;10;16;11;23;18;14;2;13;3;20;24;9;4;21;5;7;17;39;6132335
39;6132335;25;12;22;26;8;1;19;6;15;10;16;11;23;18;14;2;13;3;20;24;9;4;21;5;7;17
17;12;22;26;8;1;19;6;15;10;16;11;23;18;14;2;13;3;20;24;9;4;21;5;7;25;39;6133550
40;6133550;17;12;22;26;8;1;19;6;15;10;16;11;23;18;14;2;13;3;20;24;9;4;21;5;7;25
17;12;22;26;8;1;19;6;15;10;24;11;23;18;14;2;13;3;20;16;9;4;21;5;7;25;40;6136828
40;6136828;17;12;22;26;8;1;19;6;15;10;24;11;23;18;14;2;13;3;20;16;9;4;21;5;7;25
17;12;22;26;8;1;19;6;15;10;24;11;23;18;25;2;13;3;20;16;9;4;21;5;7;14;40;6047513
40;6047513;17;12;22;26;8;1;19;6;15;10;24;11;23;18;25;2;13;3;20;16;9;4;21;5;7;14
17;12;22;26;8;1;19;23;15;10;24;11;6;18;25;2;13;3;20;16;9;4;21;5;7;14;40;6033496
40;6033496;17;12;22;26;8;1;19;23;15;10;24;11;6;18;25;2;13;3;20;16;9;4;21;5;7;14
17;12;22;26;8;1;18;23;15;10;24;11;6;19;25;2;13;3;20;16;9;4;21;5;7;14;40;5988637
40;5988637;17;12;22;26;8;1;18;23;15;10;24;11;6;19;25;2;13;3;20;16;9;4;21;5;7;14
17;12;22;26;8;13;18;23;15;10;24;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14;40;5952959
40;5952959;17;12;22;26;8;13;18;23;15;10;24;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14
17;12;22;26;18;13;8;23;15;10;24;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14;40;6139546
40;6139546;17;12;22;26;18;13;8;23;15;10;24;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14
24;12;22;26;18;13;8;23;15;10;17;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14;40;6140325
40;6140325;24;12;22;26;18;13;8;23;15;10;17;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14
24;12;8;26;18;13;22;23;15;10;17;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14;40;6114200
40;6114200;24;12;8;26;18;13;22;23;15;10;17;11;6;19;25;2;1;3;20;16;9;4;21;5;7;14
24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;1;3;20;16;9;4;21;5;7;14;40;6142019
40;6142019;24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;1;3;20;16;9;4;21;5;7;14
24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;1;3;20;16;21;4;9;5;7;14;40;6095814
40;6095814;24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;1;3;20;16;21;4;9;5;7;14
24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;16;3;20;1;21;4;9;5;7;14;40;6133870
40;6095814;24;12;8;26;18;13;22;23;15;10;17;11;6;25;19;2;1;3;20;16;21;4;9;5;7;14
24;12;8;26;18;13;22;23;15;10;17;11;6;25;14;2;1;3;20;16;21;4;9;5;7;19;40;6167312
40;6167312;24;12;8;26;18;13;22;23;15;10;17;11;6;25;14;2;1;3;20;16;21;4;9;5;7;19
24;12;8;26;18;13;22;11;15;10;17;23;6;25;14;2;1;3;20;16;21;4;9;5;7;19;40;6181536
40;6181536;24;12;8;26;18;13;22;11;15;10;17;23;6;25;14;2;1;3;20;16;21;4;9;5;7;19
24;12;8;26;18;13;22;11;15;2;17;23;6;25;14;10;1;3;20;16;21;4;9;5;7;19;40;6181190
40;6181190;24;12;8;26;18;13;22;11;15;2;17;23;6;25;14;10;1;3;20;16;21;4;9;5;7;19
24;12;8;26;18;13;22;11;15;2;1;23;6;25;14;10;17;3;20;16;21;4;9;5;7;19;40;6201638
40;6201638;24;12;8;26;18;13;22;11;15;2;1;23;6;25;14;10;17;3;20;16;21;4;9;5;7;19
24;12;8;26;18;13;22;11;15;2;5;23;6;25;14;10;17;3;20;16;21;4;9;1;7;19;40;5997915
40;5997915;24;12;8;26;18;13;22;11;15;2;5;23;6;25;14;10;17;3;20;16;21;4;9;1;7;19
24;12;8;26;18;13;9;11;15;2;5;23;6;25;14;10;17;3;20;16;21;4;22;1;7;19;40;5907059
40;5907059;24;12;8;26;18;13;9;11;15;2;5;23;6;25;14;10;17;3;20;16;21;4;22;1;7;19
24;12;8;26;18;13;9;11;15;2;7;23;6;25;14;10;17;3;20;16;21;4;22;1;5;19;40;6025029
40;6025029;24;12;8;26;18;13;9;11;15;2;7;23;6;25;14;10;17;3;20;16;21;4;22;1;5;19
24;12;8;26;18;13;9;17;15;2;7;23;6;25;14;10;11;3;20;16;21;4;22;1;5;19;40;6022602
40;6022602;24;12;8;26;18;13;9;17;15;2;7;23;6;25;14;10;11;3;20;16;21;4;22;1;5;19
24;12;8;26;18;13;9;17;15;2;7;23;6;25;14;10;11;3;20;16;22;4;21;1;5;19;40;6030752
41;6030752;24;12;8;26;18;13;9;17;15;2;7;23;6;25;14;10;11;3;20;16;22;4;21;1;5;19
24;12;8;26;15;13;9;17;18;2;7;23;6;25;14;10;11;3;20;16;22;4;21;1;5;19;41;6079438
41;6079438;24;12;8;26;15;13;9;17;18;2;7;23;6;25;14;10;11;3;20;16;22;4;21;1;5;19
24;12;8;26;15;13;9;17;18;2;10;23;6;25;14;7;11;3;20;16;22;4;21;1;5;19;41;6138167
41;6079438;24;12;8;26;15;13;9;17;18;2;7;23;6;25;14;10;11;3;20;16;22;4;21;1;5;19
24;12;8;26;15;13;9;17;18;2;7;4;6;25;14;10;11;3;20;16;22;23;21;1;5;19;41;6051537
41;6051537;24;12;8;26;15;13;9;17;18;2;7;4;6;25;14;10;11;3;20;16;22;23;21;1;5;19
24;11;8;26;15;13;9;17;18;2;7;4;6;25;14;10;12;3;20;16;22;23;21;1;5;19;41;6063551
41;6063551;24;11;8;26;15;13;9;17;18;2;7;4;6;25;14;10;12;3;20;16;22;23;21;1;5;19
16;11;8;26;15;13;9;17;18;2;7;4;6;25;14;10;12;3;20;24;22;23;21;1;5;19;41;6061921
41;6061921;16;11;8;26;15;13;9;17;18;2;7;4;6;25;14;10;12;3;20;24;22;23;21;1;5;19
16;11;8;26;15;13;9;17;18;2;7;4;6;12;14;10;25;3;20;24;22;23;21;1;5;19;41;6039659
41;6039659;16;11;8;26;15;13;9;17;18;2;7;4;6;12;14;10;25;3;20;24;22;23;21;1;5;19
16;11;8;26;15;13;9;2;18;17;7;4;6;12;14;10;25;3;20;24;22;23;21;1;5;19;41;6039659
41;6039659;16;11;8;26;15;13;9;2;18;17;7;4;6;12;14;10;25;3;20;24;22;23;21;1;5;19
16;11;8;26;12;13;9;2;18;17;7;4;6;15;14;10;25;3;20;24;22;23;21;1;5;19;41;6049334
41;6049334;16;11;8;26;12;13;9;2;18;17;7;4;6;15;14;10;25;3;20;24;22;23;21;1;5;19
16;11;8;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;24;22;23;21;1;5;19;41;6026347
41;6026347;16;11;8;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;24;22;23;21;1;5;19
16;11;8;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;21;24;5;19;41;6021084
41;6021084;16;11;8;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;21;24;5;19
16;8;11;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;21;24;5;19;41;6020321
41;6020321;16;8;11;26;12;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;21;24;5;19
16;8;11;26;21;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;12;24;5;19;41;6022704
41;6022704;16;8;11;26;21;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;12;24;5;19
16;8;11;26;5;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;12;24;21;19;41;5940556
41;5940556;16;8;11;26;5;13;9;6;18;17;7;4;2;15;14;10;25;3;20;1;22;23;12;24;21;19
16;8;11;26;10;13;9;6;18;17;7;4;2;15;14;5;25;3;20;1;22;23;12;24;21;19;41;5896887
41;5896887;16;8;11;26;10;13;9;6;18;17;7;4;2;15;14;5;25;3;20;1;22;23;12;24;21;19
16;8;11;26;17;13;9;6;18;10;7;4;2;15;14;5;25;3;20;1;22;23;12;24;21;19;41;5895001
41;5895001;16;8;11;26;17;13;9;6;18;10;7;4;2;15;14;5;25;3;20;1;22;23;12;24;21;19
16;8;11;26;17;13;9;6;18;10;7;4;2;14;15;5;25;3;20;1;22;23;12;24;21;19;41;5894793
41;5894793;16;8;11;26;17;13;9;6;18;10;7;4;2;14;15;5;25;3;20;1;22;23;12;24;21;19
16;8;11;26;17;13;9;6;10;18;7;4;2;14;15;5;25;3;20;1;22;23;12;24;21;19;41;5882793
41;5882793;16;8;11;26;17;13;9;6;10;18;7;4;2;14;15;5;25;3;20;1;22;23;12;24;21;19
16;8;11;26;17;13;9;6;10;12;7;4;2;14;15;5;25;3;20;1;22;23;18;24;21;19;41;5851676
41;5851676;16;8;11;26;17;13;9;6;10;12;7;4;2;14;15;5;25;3;20;1;22;23;18;24;21;19
16;8;11;26;17;13;6;9;10;12;7;4;2;14;15;5;25;3;20;1;22;23;18;24;21;19;41;5843544
41;5843544;16;8;11;26;17;13;6;9;10;12;7;4;2;14;15;5;25;3;20;1;22;23;18;24;21;19
16;8;11;26;17;13;6;9;10;12;7;4;2;23;15;5;25;3;20;1;22;14;18;24;21;19;41;5879843
42;5879843;16;8;11;26;17;13;6;9;10;12;7;4;2;23;15;5;25;3;20;1;22;14;18;24;21;19
16;8;11;26;17;13;6;9;10;22;7;4;2;23;15;5;25;3;20;1;12;14;18;24;21;19;42;5888573
42;5888573;16;8;11;26;17;13;6;9;10;22;7;4;2;23;15;5;25;3;20;1;12;14;18;24;21;19
16;8;11;26;17;13;6;9;10;22;14;4;2;23;15;5;25;3;20;1;12;7;18;24;21;19;42;5881780
42;5881780;16;8;11;26;17;13;6;9;10;22;14;4;2;23;15;5;25;3;20;1;12;7;18;24;21;19
16;8;11;26;17;13;6;9;7;22;14;4;2;23;15;5;25;3;20;1;12;10;18;24;21;19;42;5885901
42;5885901;16;8;11;26;17;13;6;9;7;22;14;4;2;23;15;5;25;3;20;1;12;10;18;24;21;19
16;8;11;26;17;13;6;9;7;22;14;4;1;23;15;5;25;3;20;2;12;10;18;24;21;19;42;5814521
42;5814521;16;8;11;26;17;13;6;9;7;22;14;4;1;23;15;5;25;3;20;2;12;10;18;24;21;19
16;8;11;26;17;13;9;6;7;22;14;4;1;23;15;5;25;3;20;2;12;10;18;24;21;19;42;5822653
42;5822653;16;8;11;26;17;13;9;6;7;22;14;4;1;23;15;5;25;3;20;2;12;10;18;24;21;19
