"X1";"X5978333";"X23";"X19";"X9";"X2";"X1.1";"X16";"X21";"X15";"X24";"X20";"X14";"X17";"X11";"X10";"X22";"X8";"X6";"X4";"X18";"X13";"X12";"X26";"X7";"X5";"X3";"X25"
56;5705619;19;24;1;18;2;3;17;7;25;20;9;14;13;21;8;22;10;5;4;11;16;15;12;23;6;26
6;24;1;18;2;3;17;7;25;20;9;14;13;21;8;22;10;5;4;11;16;15;12;23;19;26;56;5735138
56;5735138;6;24;1;18;2;3;17;7;25;20;9;14;13;21;8;22;10;5;4;11;16;15;12;23;19;26
6;24;14;18;2;3;17;7;25;20;9;1;13;21;8;22;10;5;4;11;16;15;12;23;19;26;56;5779659
56;5779659;6;24;14;18;2;3;17;7;25;20;9;1;13;21;8;22;10;5;4;11;16;15;12;23;19;26
6;24;14;18;2;3;19;7;25;20;9;1;13;21;8;22;10;5;4;11;16;15;12;23;17;26;56;5745134
56;5745134;6;24;14;18;2;3;19;7;25;20;9;1;13;21;8;22;10;5;4;11;16;15;12;23;17;26
6;24;14;18;2;3;4;7;25;20;9;1;13;21;8;22;10;5;19;11;16;15;12;23;17;26;56;5722527
56;5722527;6;24;14;18;2;3;4;7;25;20;9;1;13;21;8;22;10;5;19;11;16;15;12;23;17;26
6;24;14;18;2;3;4;7;25;20;9;19;13;21;8;22;10;5;1;11;16;15;12;23;17;26;56;5668130
56;5668130;6;24;14;18;2;3;4;7;25;20;9;19;13;21;8;22;10;5;1;11;16;15;12;23;17;26
6;24;17;18;2;3;4;7;25;20;9;19;13;21;8;22;10;5;1;11;16;15;12;23;14;26;56;5766039
56;5766039;6;24;17;18;2;3;4;7;25;20;9;19;13;21;8;22;10;5;1;11;16;15;12;23;14;26
6;24;17;18;2;3;4;7;11;20;9;19;13;21;8;22;10;5;1;25;16;15;12;23;14;26;56;5762829
56;5762829;6;24;17;18;2;3;4;7;11;20;9;19;13;21;8;22;10;5;1;25;16;15;12;23;14;26
6;24;17;4;2;3;18;7;11;20;9;19;13;21;8;22;10;5;1;25;16;15;12;23;14;26;56;5762857
56;5762857;6;24;17;4;2;3;18;7;11;20;9;19;13;21;8;22;10;5;1;25;16;15;12;23;14;26
6;24;17;4;2;3;18;7;10;20;9;19;13;21;8;22;11;5;1;25;16;15;12;23;14;26;56;5760085
56;5760085;6;24;17;4;2;3;18;7;10;20;9;19;13;21;8;22;11;5;1;25;16;15;12;23;14;26
6;24;17;4;2;3;18;7;10;16;9;19;13;21;8;22;11;5;1;25;20;15;12;23;14;26;56;5804461
56;5804461;6;24;17;4;2;3;18;7;10;16;9;19;13;21;8;22;11;5;1;25;20;15;12;23;14;26
6;24;17;4;2;3;18;7;10;16;9;19;13;21;8;22;11;5;15;25;20;1;12;23;14;26;56;5852508
56;5804461;6;24;17;4;2;3;18;7;10;16;9;19;13;21;8;22;11;5;1;25;20;15;12;23;14;26
6;21;17;4;2;3;18;7;10;16;9;19;13;24;8;22;11;5;1;25;20;15;12;23;14;26;56;5828046
56;5828046;6;21;17;4;2;3;18;7;10;16;9;19;13;24;8;22;11;5;1;25;20;15;12;23;14;26
6;21;22;4;2;3;18;7;10;16;9;19;13;24;8;17;11;5;1;25;20;15;12;23;14;26;56;5845617
56;5845617;6;21;22;4;2;3;18;7;10;16;9;19;13;24;8;17;11;5;1;25;20;15;12;23;14;26
6;21;22;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;15;12;23;14;26;56;5954238
56;5954238;6;21;22;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;15;12;23;14;26
6;21;15;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;22;12;23;14;26;56;5945866
56;5945866;6;21;15;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;22;12;23;14;26
6;21;15;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26;56;5938837
57;5938837;6;21;15;4;2;5;18;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26
6;21;15;18;2;5;4;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26;57;5970203
57;5970203;6;21;15;18;2;5;4;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26
6;21;15;18;5;2;4;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26;57;5947989
57;5947989;6;21;15;18;5;2;4;7;10;16;9;19;13;24;8;17;11;3;1;25;20;23;12;22;14;26
6;21;15;18;5;2;1;7;10;16;9;19;13;24;8;17;11;3;4;25;20;23;12;22;14;26;57;5946866
57;5946866;6;21;15;18;5;2;1;7;10;16;9;19;13;24;8;17;11;3;4;25;20;23;12;22;14;26
6;21;15;18;5;2;1;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26;57;5950961
57;5950961;6;21;15;18;5;2;1;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26
6;21;15;18;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26;57;5950961
57;5950961;6;21;15;18;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26
6;21;15;12;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;18;22;14;26;57;6033720
57;5950961;6;21;15;18;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26
21;6;15;18;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26;57;5937494
57;5937494;21;6;15;18;5;1;2;7;10;16;9;19;13;24;4;17;11;3;8;25;20;23;12;22;14;26
21;6;15;18;5;1;2;7;10;12;9;19;13;24;4;17;11;3;8;25;20;23;16;22;14;26;57;5902994
57;5902994;21;6;15;18;5;1;2;7;10;12;9;19;13;24;4;17;11;3;8;25;20;23;16;22;14;26
25;6;15;18;5;1;2;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26;57;5912016
57;5912016;25;6;15;18;5;1;2;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26
25;1;15;18;5;6;2;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26;57;5894568
57;5894568;25;1;15;18;5;6;2;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26
2;1;15;18;5;6;25;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26;57;5936895
57;5936895;2;1;15;18;5;6;25;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26
18;1;15;2;5;6;25;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26;57;5942298
57;5942298;18;1;15;2;5;6;25;7;10;12;9;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26
18;1;15;2;9;6;25;7;10;12;5;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26;57;5876905
57;5876905;18;1;15;2;9;6;25;7;10;12;5;19;13;24;4;17;11;3;8;21;20;23;16;22;14;26
18;1;15;2;9;6;25;7;10;12;5;19;13;23;4;17;11;3;8;21;20;24;16;22;14;26;57;5866577
57;5866577;18;1;15;2;9;6;25;7;10;12;5;19;13;23;4;17;11;3;8;21;20;24;16;22;14;26
18;1;15;2;9;22;25;7;10;12;5;19;13;23;4;17;11;3;8;21;20;24;16;6;14;26;57;5881984
57;5881984;18;1;15;2;9;22;25;7;10;12;5;19;13;23;4;17;11;3;8;21;20;24;16;6;14;26
21;1;15;2;9;22;25;7;10;12;5;19;13;23;4;17;11;3;8;18;20;24;16;6;14;26;57;5908661
57;5908661;21;1;15;2;9;22;25;7;10;12;5;19;13;23;4;17;11;3;8;18;20;24;16;6;14;26
22;1;15;2;9;21;25;7;10;12;5;19;13;23;4;17;11;3;8;18;20;24;16;6;14;26;57;5943437
57;5943437;22;1;15;2;9;21;25;7;10;12;5;19;13;23;4;17;11;3;8;18;20;24;16;6;14;26
22;1;15;2;9;21;25;7;10;12;5;19;13;23;18;17;11;3;8;4;20;24;16;6;14;26;57;5921849
57;5921849;22;1;15;2;9;21;25;7;10;12;5;19;13;23;18;17;11;3;8;4;20;24;16;6;14;26
22;1;21;2;9;15;25;7;10;12;5;19;13;23;18;17;11;3;8;4;20;24;16;6;14;26;57;5894561
57;5894561;22;1;21;2;9;15;25;7;10;12;5;19;13;23;18;17;11;3;8;4;20;24;16;6;14;26
22;1;21;2;9;15;13;7;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;6;14;26;57;5878921
58;5878921;22;1;21;2;9;15;13;7;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;6;14;26
22;1;21;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;6;14;26;58;5888909
58;5888909;22;1;21;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;6;14;26
22;6;21;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;1;14;26;58;5890596
58;5890596;22;6;21;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;1;14;26
22;6;1;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;21;14;26;58;5881673
58;5881673;22;6;1;2;9;7;13;15;10;12;5;19;25;23;18;17;11;3;8;4;20;24;16;21;14;26
22;6;1;2;9;7;13;15;10;12;5;11;25;23;18;17;19;3;8;4;20;24;16;21;14;26;58;5848092
58;5848092;22;6;1;2;9;7;13;15;10;12;5;11;25;23;18;17;19;3;8;4;20;24;16;21;14;26
22;6;1;2;10;7;13;15;9;12;5;11;25;23;18;17;19;3;8;4;20;24;16;21;14;26;58;5845202
58;5845202;22;6;1;2;10;7;13;15;9;12;5;11;25;23;18;17;19;3;8;4;20;24;16;21;14;26
22;6;1;2;10;7;13;15;9;12;5;11;25;23;17;18;19;3;8;4;20;24;16;21;14;26;58;5770435
58;5770435;22;6;1;2;10;7;13;15;9;12;5;11;25;23;17;18;19;3;8;4;20;24;16;21;14;26
22;6;1;2;10;7;13;15;9;12;17;11;25;23;5;18;19;3;8;4;20;24;16;21;14;26;58;5843998
58;5843998;22;6;1;2;10;7;13;15;9;12;17;11;25;23;5;18;19;3;8;4;20;24;16;21;14;26
22;6;1;2;10;7;8;15;9;12;17;11;25;23;5;18;19;3;13;4;20;24;16;21;14;26;58;5890980
58;5890980;22;6;1;2;10;7;8;15;9;12;17;11;25;23;5;18;19;3;13;4;20;24;16;21;14;26
22;6;1;2;10;7;8;15;9;12;17;11;25;23;5;18;19;3;13;16;20;24;4;21;14;26;58;5890697
58;5890697;22;6;1;2;10;7;8;15;9;12;17;11;25;23;5;18;19;3;13;16;20;24;4;21;14;26
22;6;1;2;10;14;8;15;9;12;17;11;25;23;5;18;19;3;13;16;20;24;4;21;7;26;58;5873386
58;5873386;22;6;1;2;10;14;8;15;9;12;17;11;25;23;5;18;19;3;13;16;20;24;4;21;7;26
22;23;1;2;10;14;8;15;9;12;17;11;25;6;5;18;19;3;13;16;20;24;4;21;7;26;58;5869600
58;5869600;22;23;1;2;10;14;8;15;9;12;17;11;25;6;5;18;19;3;13;16;20;24;4;21;7;26
22;23;1;2;10;14;8;15;4;12;17;11;25;6;5;18;19;3;13;16;20;24;9;21;7;26;58;5878804
58;5878804;22;23;1;2;10;14;8;15;4;12;17;11;25;6;5;18;19;3;13;16;20;24;9;21;7;26
22;23;1;2;10;14;8;15;4;12;17;11;25;9;5;18;19;3;13;16;20;24;6;21;7;26;58;5837764
58;5837764;22;23;1;2;10;14;8;15;4;12;17;11;25;9;5;18;19;3;13;16;20;24;6;21;7;26
22;23;1;2;10;14;8;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;6;21;7;26;58;5844982
58;5844982;22;23;1;2;10;14;8;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;6;21;7;26
22;23;1;2;10;14;6;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;8;21;7;26;58;5823331
58;5823331;22;23;1;2;10;14;6;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;8;21;7;26
22;23;1;2;26;14;6;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;8;21;7;10;58;5842742
58;5842742;22;23;1;2;26;14;6;15;4;12;17;11;25;20;5;18;19;3;13;16;9;24;8;21;7;10
22;23;1;2;16;14;6;15;4;12;17;11;25;20;5;18;19;3;13;26;9;24;8;21;7;10;58;5837098
58;5837098;22;23;1;2;16;14;6;15;4;12;17;11;25;20;5;18;19;3;13;26;9;24;8;21;7;10
22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;3;13;26;17;24;8;21;7;10;58;5747970
58;5747970;22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;3;13;26;17;24;8;21;7;10
22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;26;17;24;3;21;7;10;58;5739135
58;5739135;22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;26;17;24;3;21;7;10
22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;21;17;24;3;26;7;10;58;5731641
59;5731641;22;23;1;2;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;21;17;24;3;26;7;10
22;23;1;7;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;21;17;24;3;26;2;10;59;5717714
59;5717714;22;23;1;7;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;21;17;24;3;26;2;10
22;23;1;21;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;7;17;24;3;26;2;10;59;5714782
59;5714782;22;23;1;21;16;14;6;15;4;12;9;11;25;20;5;18;19;8;13;7;17;24;3;26;2;10
4;23;1;21;16;14;6;15;22;12;9;11;25;20;5;18;19;8;13;7;17;24;3;26;2;10;59;5755983
59;5755983;4;23;1;21;16;14;6;15;22;12;9;11;25;20;5;18;19;8;13;7;17;24;3;26;2;10
4;23;1;21;16;14;6;15;22;12;10;11;25;20;5;18;19;8;13;7;17;24;3;26;2;9;59;5846682
59;5846682;4;23;1;21;16;14;6;15;22;12;10;11;25;20;5;18;19;8;13;7;17;24;3;26;2;9
4;23;1;26;16;14;6;15;22;12;10;11;25;20;5;18;19;8;13;7;17;24;3;21;2;9;59;5856265
59;5856265;4;23;1;26;16;14;6;15;22;12;10;11;25;20;5;18;19;8;13;7;17;24;3;21;2;9
4;23;1;26;16;14;6;15;22;12;11;10;25;20;5;18;19;8;13;7;17;24;3;21;2;9;59;5857015
59;5857015;4;23;1;26;16;14;6;15;22;12;11;10;25;20;5;18;19;8;13;7;17;24;3;21;2;9
4;23;1;26;16;14;6;15;22;12;11;21;25;20;5;18;19;8;13;7;17;24;3;10;2;9;59;5797299
59;5797299;4;23;1;26;16;14;6;15;22;12;11;21;25;20;5;18;19;8;13;7;17;24;3;10;2;9
16;23;1;26;4;14;6;15;22;12;11;21;25;20;5;18;19;8;13;7;17;24;3;10;2;9;59;5815606
59;5815606;16;23;1;26;4;14;6;15;22;12;11;21;25;20;5;18;19;8;13;7;17;24;3;10;2;9
16;23;1;26;4;14;6;19;22;12;11;21;25;20;5;18;15;8;13;7;17;24;3;10;2;9;59;5803441
59;5803441;16;23;1;26;4;14;6;19;22;12;11;21;25;20;5;18;15;8;13;7;17;24;3;10;2;9
16;23;1;26;4;14;6;19;22;12;11;21;25;20;5;18;15;8;13;7;17;9;3;10;2;24;59;5792751
59;5792751;16;23;1;26;4;14;6;19;22;12;11;21;25;20;5;18;15;8;13;7;17;9;3;10;2;24
16;23;1;26;4;14;11;19;22;12;6;21;25;20;5;18;15;8;13;7;17;9;3;10;2;24;59;5797673
59;5797673;16;23;1;26;4;14;11;19;22;12;6;21;25;20;5;18;15;8;13;7;17;9;3;10;2;24
16;23;1;26;4;14;11;19;22;15;6;21;25;20;5;18;12;8;13;7;17;9;3;10;2;24;59;5803851
59;5803851;16;23;1;26;4;14;11;19;22;15;6;21;25;20;5;18;12;8;13;7;17;9;3;10;2;24
16;23;1;26;4;13;11;19;22;15;6;21;25;20;5;18;12;8;14;7;17;9;3;10;2;24;59;5793617
59;5793617;16;23;1;26;4;13;11;19;22;15;6;21;25;20;5;18;12;8;14;7;17;9;3;10;2;24
16;23;1;26;4;13;11;19;22;15;6;21;25;20;12;18;5;8;14;7;17;9;3;10;2;24;59;5741547
59;5741547;16;23;1;26;4;13;11;19;22;15;6;21;25;20;12;18;5;8;14;7;17;9;3;10;2;24
16;23;1;26;4;9;11;19;22;15;6;21;25;20;12;18;5;8;14;7;17;13;3;10;2;24;59;5764769
59;5764769;16;23;1;26;4;9;11;19;22;15;6;21;25;20;12;18;5;8;14;7;17;13;3;10;2;24
16;23;1;26;4;19;11;9;22;15;6;21;25;20;12;18;5;8;14;7;17;13;3;10;2;24;59;5741247
59;5741247;16;23;1;26;4;19;11;9;22;15;6;21;25;20;12;18;5;8;14;7;17;13;3;10;2;24
16;23;1;26;4;19;11;9;18;15;6;21;25;20;12;22;5;8;14;7;17;13;3;10;2;24;59;5735439
59;5735439;16;23;1;26;4;19;11;9;18;15;6;21;25;20;12;22;5;8;14;7;17;13;3;10;2;24
16;23;2;26;4;19;11;9;18;15;6;21;25;20;12;22;5;8;14;7;17;13;3;10;1;24;59;5699886
59;5699886;16;23;2;26;4;19;11;9;18;15;6;21;25;20;12;22;5;8;14;7;17;13;3;10;1;24
16;23;22;26;4;19;11;9;18;15;6;21;25;20;12;2;5;8;14;7;17;13;3;10;1;24;59;5716564
59;5716564;16;23;22;26;4;19;11;9;18;15;6;21;25;20;12;2;5;8;14;7;17;13;3;10;1;24
16;23;22;26;4;19;11;9;18;25;6;21;15;20;12;2;5;8;14;7;17;13;3;10;1;24;59;5713901
60;5713901;16;23;22;26;4;19;11;9;18;25;6;21;15;20;12;2;5;8;14;7;17;13;3;10;1;24
16;23;22;26;4;19;11;9;18;25;12;21;15;20;6;2;5;8;14;7;17;13;3;10;1;24;60;5710364
60;5710364;16;23;22;26;4;19;11;9;18;25;12;21;15;20;6;2;5;8;14;7;17;13;3;10;1;24
16;23;22;26;4;19;11;9;18;25;12;21;15;20;6;2;5;8;14;7;3;13;17;10;1;24;60;5709920
60;5709920;16;23;22;26;4;19;11;9;18;25;12;21;15;20;6;2;5;8;14;7;3;13;17;10;1;24
16;23;22;12;4;19;11;9;18;25;26;21;15;20;6;2;5;8;14;7;3;13;17;10;1;24;60;5718922
60;5718922;16;23;22;12;4;19;11;9;18;25;26;21;15;20;6;2;5;8;14;7;3;13;17;10;1;24
16;23;22;12;3;19;11;9;18;25;26;21;15;20;6;2;5;8;14;7;4;13;17;10;1;24;60;5720044
60;5720044;16;23;22;12;3;19;11;9;18;25;26;21;15;20;6;2;5;8;14;7;4;13;17;10;1;24
16;23;22;12;8;19;11;9;18;25;26;21;15;20;6;2;5;3;14;7;4;13;17;10;1;24;60;5720204
60;5720204;16;23;22;12;8;19;11;9;18;25;26;21;15;20;6;2;5;3;14;7;4;13;17;10;1;24
16;23;22;12;8;19;11;9;18;4;26;21;15;20;6;2;5;3;14;7;25;13;17;10;1;24;60;5770845
60;5770845;16;23;22;12;8;19;11;9;18;4;26;21;15;20;6;2;5;3;14;7;25;13;17;10;1;24
16;13;22;12;8;19;11;9;18;4;26;21;15;20;6;2;5;3;14;7;25;23;17;10;1;24;60;5770394
60;5770394;16;13;22;12;8;19;11;9;18;4;26;21;15;20;6;2;5;3;14;7;25;23;17;10;1;24
16;13;22;12;8;19;11;9;3;4;26;21;15;20;6;2;5;18;14;7;25;23;17;10;1;24;60;5709577
60;5709577;16;13;22;12;8;19;11;9;3;4;26;21;15;20;6;2;5;18;14;7;25;23;17;10;1;24
16;13;22;12;8;19;11;9;3;23;26;21;15;20;6;2;5;18;14;7;25;4;17;10;1;24;60;5666798
60;5666798;16;13;22;12;8;19;11;9;3;23;26;21;15;20;6;2;5;18;14;7;25;4;17;10;1;24
16;20;22;12;8;19;11;9;3;23;26;21;15;13;6;2;5;18;14;7;25;4;17;10;1;24;60;5675125
60;5675125;16;20;22;12;8;19;11;9;3;23;26;21;15;13;6;2;5;18;14;7;25;4;17;10;1;24
16;20;22;13;8;19;11;9;3;23;26;21;15;12;6;2;5;18;14;7;25;4;17;10;1;24;60;5670074
60;5670074;16;20;22;13;8;19;11;9;3;23;26;21;15;12;6;2;5;18;14;7;25;4;17;10;1;24
16;20;22;4;8;19;11;9;3;23;26;21;15;12;6;2;5;18;14;7;25;13;17;10;1;24;60;5673613
60;5673613;16;20;22;4;8;19;11;9;3;23;26;21;15;12;6;2;5;18;14;7;25;13;17;10;1;24
16;20;22;4;8;19;11;9;3;23;26;21;15;12;6;2;5;24;14;7;25;13;17;10;1;18;60;5805513
60;5673613;16;20;22;4;8;19;11;9;3;23;26;21;15;12;6;2;5;18;14;7;25;13;17;10;1;24
16;20;22;4;8;19;11;9;3;23;26;25;15;12;6;2;5;18;14;7;21;13;17;10;1;24;60;5707138
60;5707138;16;20;22;4;8;19;11;9;3;23;26;25;15;12;6;2;5;18;14;7;21;13;17;10;1;24
15;20;22;4;8;19;11;9;3;23;26;25;16;12;6;2;5;18;14;7;21;13;17;10;1;24;60;5715806
60;5715806;15;20;22;4;8;19;11;9;3;23;26;25;16;12;6;2;5;18;14;7;21;13;17;10;1;24
15;20;22;4;8;9;11;19;3;23;26;25;16;12;6;2;5;18;14;7;21;13;17;10;1;24;60;5725138
60;5725138;15;20;22;4;8;9;11;19;3;23;26;25;16;12;6;2;5;18;14;7;21;13;17;10;1;24
15;18;22;4;8;9;11;19;3;23;26;25;16;12;6;2;5;20;14;7;21;13;17;10;1;24;60;5773990
60;5773990;15;18;22;4;8;9;11;19;3;23;26;25;16;12;6;2;5;20;14;7;21;13;17;10;1;24
15;18;22;4;8;9;11;19;26;23;3;25;16;12;6;2;5;20;14;7;21;13;17;10;1;24;60;5778815
60;5778815;15;18;22;4;8;9;11;19;26;23;3;25;16;12;6;2;5;20;14;7;21;13;17;10;1;24
15;18;22;4;8;9;11;19;26;23;3;25;1;12;6;2;5;20;14;7;21;13;17;10;16;24;60;5778171
60;5778171;15;18;22;4;8;9;11;19;26;23;3;25;1;12;6;2;5;20;14;7;21;13;17;10;16;24
15;18;22;4;23;9;11;19;26;8;3;25;1;12;6;2;5;20;14;7;21;13;17;10;16;24;60;5725028
61;5725028;15;18;22;4;23;9;11;19;26;8;3;25;1;12;6;2;5;20;14;7;21;13;17;10;16;24
15;18;22;4;23;9;11;19;26;8;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24;61;5799375
61;5799375;15;18;22;4;23;9;11;19;26;8;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24
15;19;22;4;23;9;11;18;26;8;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24;61;5796618
61;5796618;15;19;22;4;23;9;11;18;26;8;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24
15;19;22;4;8;9;11;18;26;23;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24;61;5827674
61;5827674;15;19;22;4;8;9;11;18;26;23;3;25;1;12;6;5;2;20;14;7;21;13;17;10;16;24
15;19;22;4;8;9;11;18;26;23;3;25;1;12;7;5;2;20;14;6;21;13;17;10;16;24;61;5830118
61;5830118;15;19;22;4;8;9;11;18;26;23;3;25;1;12;7;5;2;20;14;6;21;13;17;10;16;24
15;19;22;4;8;9;11;16;26;23;3;25;1;12;7;5;2;20;14;6;21;13;17;10;18;24;61;5876862
61;5876862;15;19;22;4;8;9;11;16;26;23;3;25;1;12;7;5;2;20;14;6;21;13;17;10;18;24
15;19;22;4;8;9;11;16;26;23;3;25;1;24;7;5;2;20;14;6;21;13;17;10;18;12;61;5939580
61;5939580;15;19;22;4;8;9;11;16;26;23;3;25;1;24;7;5;2;20;14;6;21;13;17;10;18;12
15;19;22;4;8;9;5;16;26;23;3;25;1;24;7;11;2;20;14;6;21;13;17;10;18;12;61;6021396
61;5939580;15;19;22;4;8;9;11;16;26;23;3;25;1;24;7;5;2;20;14;6;21;13;17;10;18;12
15;19;22;4;8;9;11;16;26;23;3;13;1;24;7;5;2;20;14;6;21;25;17;10;18;12;61;5917876
61;5917876;15;19;22;4;8;9;11;16;26;23;3;13;1;24;7;5;2;20;14;6;21;25;17;10;18;12
15;2;22;4;8;9;11;16;26;23;3;13;1;24;7;5;19;20;14;6;21;25;17;10;18;12;61;5935568
61;5935568;15;2;22;4;8;9;11;16;26;23;3;13;1;24;7;5;19;20;14;6;21;25;17;10;18;12
15;2;22;4;8;9;11;16;26;23;3;13;1;24;7;5;19;20;14;12;21;25;17;10;18;6;61;5906275
61;5906275;15;2;22;4;8;9;11;16;26;23;3;13;1;24;7;5;19;20;14;12;21;25;17;10;18;6
15;2;22;23;8;9;11;16;26;4;3;13;1;24;7;5;19;20;14;12;21;25;17;10;18;6;61;5965137
61;5965137;15;2;22;23;8;9;11;16;26;4;3;13;1;24;7;5;19;20;14;12;21;25;17;10;18;6
15;2;19;23;8;9;11;16;26;4;3;13;1;24;7;5;22;20;14;12;21;25;17;10;18;6;61;5934260
61;5934260;15;2;19;23;8;9;11;16;26;4;3;13;1;24;7;5;22;20;14;12;21;25;17;10;18;6
15;2;19;23;8;9;11;16;26;4;3;13;5;24;7;1;22;20;14;12;21;25;17;10;18;6;61;5719294
61;5719294;15;2;19;23;8;9;11;16;26;4;3;13;5;24;7;1;22;20;14;12;21;25;17;10;18;6
15;2;19;5;8;9;11;16;26;4;3;13;23;24;7;1;22;20;14;12;21;25;17;10;18;6;61;5802345
61;5719294;15;2;19;23;8;9;11;16;26;4;3;13;5;24;7;1;22;20;14;12;21;25;17;10;18;6
15;2;19;23;8;9;11;16;26;4;3;13;5;17;7;1;22;20;14;12;21;25;24;10;18;6;61;5720242
61;5720242;15;2;19;23;8;9;11;16;26;4;3;13;5;17;7;1;22;20;14;12;21;25;24;10;18;6
15;2;19;23;8;9;11;16;26;4;3;22;5;17;7;1;13;20;14;12;21;25;24;10;18;6;61;5741053
61;5741053;15;2;19;23;8;9;11;16;26;4;3;22;5;17;7;1;13;20;14;12;21;25;24;10;18;6
5;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;21;25;24;10;18;6;61;5825866
61;5825866;5;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;21;25;24;10;18;6
21;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;5;25;24;10;18;6;61;5869880
61;5825866;5;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;21;25;24;10;18;6
10;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;21;25;24;5;18;6;61;5881912
61;5881912;10;2;19;23;8;9;11;16;26;4;3;22;15;17;7;1;13;20;14;12;21;25;24;5;18;6
10;2;19;23;8;9;11;16;26;4;3;22;15;21;7;1;13;20;14;12;17;25;24;5;18;6;61;5863669
62;5863669;10;2;19;23;8;9;11;16;26;4;3;22;15;21;7;1;13;20;14;12;17;25;24;5;18;6
10;2;19;23;8;9;11;16;26;4;3;22;15;21;7;1;6;20;14;12;17;25;24;5;18;13;62;5876732
62;5876732;10;2;19;23;8;9;11;16;26;4;3;22;15;21;7;1;6;20;14;12;17;25;24;5;18;13
1;2;19;23;8;9;11;16;26;4;3;22;15;21;7;10;6;20;14;12;17;25;24;5;18;13;62;5890044
62;5890044;1;2;19;23;8;9;11;16;26;4;3;22;15;21;7;10;6;20;14;12;17;25;24;5;18;13
1;2;19;23;8;9;11;16;26;4;3;22;15;7;21;10;6;20;14;12;17;25;24;5;18;13;62;5903355
62;5903355;1;2;19;23;8;9;11;16;26;4;3;22;15;7;21;10;6;20;14;12;17;25;24;5;18;13
