"X1";"X5853533";"X6";"X4";"X1.1";"X15";"X3";"X17";"X8";"X2";"X5";"X23";"X7";"X9";"X16";"X24";"X20";"X19";"X14";"X22";"X26";"X21";"X10";"X18";"X12";"X11";"X25";"X13"
82;6009525;23;15;3;7;22;9;6;5;13;19;12;11;4;2;18;25;26;16;10;21;14;8;1;20;17;24
23;15;3;7;22;9;6;5;13;19;12;11;4;2;18;25;26;16;10;17;14;8;1;20;21;24;82;5955520
82;5955520;23;15;3;7;22;9;6;5;13;19;12;11;4;2;18;25;26;16;10;17;14;8;1;20;21;24
23;15;3;7;22;9;6;5;8;19;12;11;4;2;18;25;26;16;10;17;14;13;1;20;21;24;82;5828820
82;5828820;23;15;3;7;22;9;6;5;8;19;12;11;4;2;18;25;26;16;10;17;14;13;1;20;21;24
23;15;3;7;22;9;6;5;8;19;12;11;4;2;18;25;26;16;10;17;14;20;1;13;21;24;82;5827469
82;5827469;23;15;3;7;22;9;6;5;8;19;12;11;4;2;18;25;26;16;10;17;14;20;1;13;21;24
23;15;3;7;22;9;6;5;8;14;12;11;4;2;18;25;26;16;10;17;19;20;1;13;21;24;82;5913474
82;5913474;23;15;3;7;22;9;6;5;8;14;12;11;4;2;18;25;26;16;10;17;19;20;1;13;21;24
23;15;3;7;22;9;6;14;8;5;12;11;4;2;18;25;26;16;10;17;19;20;1;13;21;24;82;5912714
82;5912714;23;15;3;7;22;9;6;14;8;5;12;11;4;2;18;25;26;16;10;17;19;20;1;13;21;24
23;15;3;7;22;9;6;14;8;5;12;25;4;2;18;11;26;16;10;17;19;20;1;13;21;24;82;5911502
82;5911502;23;15;3;7;22;9;6;14;8;5;12;25;4;2;18;11;26;16;10;17;19;20;1;13;21;24
23;15;3;7;22;9;18;14;8;5;12;25;4;2;6;11;26;16;10;17;19;20;1;13;21;24;82;5962893
82;5962893;23;15;3;7;22;9;18;14;8;5;12;25;4;2;6;11;26;16;10;17;19;20;1;13;21;24
23;15;3;7;22;9;18;14;19;5;12;25;4;2;6;11;26;16;10;17;8;20;1;13;21;24;82;6002268
82;5962893;23;15;3;7;22;9;18;14;8;5;12;25;4;2;6;11;26;16;10;17;19;20;1;13;21;24
23;15;3;7;22;9;18;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24;82;5816300
83;5816300;23;15;3;7;22;9;18;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24
9;15;3;7;22;23;18;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24;83;5912895
83;5912895;9;15;3;7;22;23;18;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24
18;15;3;7;22;23;9;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24;83;5886240
83;5886240;18;15;3;7;22;23;9;14;8;2;12;25;4;5;6;11;26;16;10;17;19;20;1;13;21;24
18;15;3;7;22;25;9;14;8;2;12;23;4;5;6;11;26;16;10;17;19;20;1;13;21;24;83;5883264
83;5883264;18;15;3;7;22;25;9;14;8;2;12;23;4;5;6;11;26;16;10;17;19;20;1;13;21;24
4;15;3;7;22;25;9;14;8;2;12;23;18;5;6;11;26;16;10;17;19;20;1;13;21;24;83;5810946
83;5810946;4;15;3;7;22;25;9;14;8;2;12;23;18;5;6;11;26;16;10;17;19;20;1;13;21;24
4;15;3;7;22;25;9;14;8;26;12;23;18;5;6;11;2;16;10;17;19;20;1;13;21;24;83;5812491
83;5812491;4;15;3;7;22;25;9;14;8;26;12;23;18;5;6;11;2;16;10;17;19;20;1;13;21;24
4;15;3;7;22;25;9;14;8;26;12;23;18;5;6;11;2;16;10;17;13;20;1;19;21;24;83;5816873
83;5816873;4;15;3;7;22;25;9;14;8;26;12;23;18;5;6;11;2;16;10;17;13;20;1;19;21;24
5;15;3;7;22;25;9;14;8;26;12;23;18;4;6;11;2;16;10;17;13;20;1;19;21;24;83;5918210
83;5816873;4;15;3;7;22;25;9;14;8;26;12;23;18;5;6;11;2;16;10;17;13;20;1;19;21;24
4;15;3;7;22;25;9;14;8;26;20;23;18;5;6;11;2;16;10;17;13;12;1;19;21;24;83;5782318
83;5782318;4;15;3;7;22;25;9;14;8;26;20;23;18;5;6;11;2;16;10;17;13;12;1;19;21;24
4;15;3;7;22;16;9;14;8;26;20;23;18;5;6;11;2;25;10;17;13;12;1;19;21;24;83;5785355
83;5785355;4;15;3;7;22;16;9;14;8;26;20;23;18;5;6;11;2;25;10;17;13;12;1;19;21;24
4;15;3;7;22;16;9;14;10;26;20;23;18;5;6;11;2;25;8;17;13;12;1;19;21;24;83;5781623
83;5781623;4;15;3;7;22;16;9;14;10;26;20;23;18;5;6;11;2;25;8;17;13;12;1;19;21;24
4;15;3;7;22;16;23;14;10;26;20;9;18;5;6;11;2;25;8;17;13;12;1;19;21;24;83;5797532
83;5797532;4;15;3;7;22;16;23;14;10;26;20;9;18;5;6;11;2;25;8;17;13;12;1;19;21;24
4;15;3;7;22;16;23;14;10;26;20;9;18;5;1;11;2;25;8;17;13;12;6;19;21;24;83;5776855
83;5776855;4;15;3;7;22;16;23;14;10;26;20;9;18;5;1;11;2;25;8;17;13;12;6;19;21;24
4;15;3;7;22;16;23;14;10;2;20;9;18;5;1;11;26;25;8;17;13;12;6;19;21;24;83;5775379
83;5775379;4;15;3;7;22;16;23;14;10;2;20;9;18;5;1;11;26;25;8;17;13;12;6;19;21;24
4;15;3;7;9;16;23;14;10;2;20;22;18;5;1;11;26;25;8;17;13;12;6;19;21;24;83;5883973
83;5775379;4;15;3;7;22;16;23;14;10;2;20;9;18;5;1;11;26;25;8;17;13;12;6;19;21;24
4;15;3;7;9;16;23;14;10;2;20;22;18;5;1;11;26;25;8;17;13;12;6;19;21;24;83;5883973
83;5775379;4;15;3;7;22;16;23;14;10;2;20;9;18;5;1;11;26;25;8;17;13;12;6;19;21;24
4;15;3;7;22;16;23;12;10;2;20;9;18;5;1;11;26;25;8;17;13;14;6;19;21;24;83;5920615
83;5775379;4;15;3;7;22;16;23;14;10;2;20;9;18;5;1;11;26;25;8;17;13;12;6;19;21;24
4;15;3;7;22;16;23;14;10;2;1;9;18;5;20;11;26;25;8;17;13;12;6;19;21;24;83;5837377
83;5837377;4;15;3;7;22;16;23;14;10;2;1;9;18;5;20;11;26;25;8;17;13;12;6;19;21;24
4;15;3;13;22;16;23;14;10;2;1;9;18;5;20;11;26;25;8;17;7;12;6;19;21;24;83;5799579
83;5799579;4;15;3;13;22;16;23;14;10;2;1;9;18;5;20;11;26;25;8;17;7;12;6;19;21;24
4;15;3;13;22;16;23;14;10;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;21;18;83;5811743
83;5811743;4;15;3;13;22;16;23;14;10;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;21;18
21;15;3;13;22;16;23;14;10;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;4;18;83;5822116
84;5811743;4;15;3;13;22;16;23;14;10;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;21;18
4;15;3;10;22;16;23;14;13;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;21;18;84;5788834
84;5788834;4;15;3;10;22;16;23;14;13;2;1;9;24;5;20;11;26;25;8;17;7;12;6;19;21;18
4;15;3;10;22;16;23;14;13;2;1;9;19;5;20;11;26;25;8;17;7;12;6;24;21;18;84;5703270
84;5703270;4;15;3;10;22;16;23;14;13;2;1;9;19;5;20;11;26;25;8;17;7;12;6;24;21;18
4;15;3;10;22;16;23;14;13;2;1;9;19;5;20;21;26;25;8;17;7;12;6;24;11;18;84;5696469
84;5696469;4;15;3;10;22;16;23;14;13;2;1;9;19;5;20;21;26;25;8;17;7;12;6;24;11;18
4;15;3;10;1;16;23;14;13;2;22;9;19;5;20;21;26;25;8;17;7;12;6;24;11;18;84;5723859
84;5723859;4;15;3;10;1;16;23;14;13;2;22;9;19;5;20;21;26;25;8;17;7;12;6;24;11;18
4;15;3;26;1;16;23;14;13;2;22;9;19;5;20;21;10;25;8;17;7;12;6;24;11;18;84;5727954
84;5727954;4;15;3;26;1;16;23;14;13;2;22;9;19;5;20;21;10;25;8;17;7;12;6;24;11;18
4;15;3;26;1;16;23;25;13;2;22;9;19;5;20;21;10;14;8;17;7;12;6;24;11;18;84;5700974
84;5700974;4;15;3;26;1;16;23;25;13;2;22;9;19;5;20;21;10;14;8;17;7;12;6;24;11;18
4;15;3;26;1;16;23;25;13;2;6;9;19;5;20;21;10;14;8;17;7;12;22;24;11;18;84;5691288
84;5691288;4;15;3;26;1;16;23;25;13;2;6;9;19;5;20;21;10;14;8;17;7;12;22;24;11;18
4;15;3;26;1;16;23;25;13;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;18;84;5715305
84;5715305;4;15;3;26;1;16;23;25;13;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;18
4;15;3;26;1;16;23;25;18;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;13;84;5706961
84;5706961;4;15;3;26;1;16;23;25;18;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;13
4;15;3;16;1;26;23;25;18;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;13;84;5710636
84;5710636;4;15;3;16;1;26;23;25;18;2;6;9;19;5;7;21;10;14;8;17;20;12;22;24;11;13
4;15;3;16;1;26;23;25;18;2;6;9;19;5;11;21;10;14;8;17;20;12;22;24;7;13;84;5704130
84;5704130;4;15;3;16;1;26;23;25;18;2;6;9;19;5;11;21;10;14;8;17;20;12;22;24;7;13
4;15;3;16;1;9;23;25;18;2;6;26;19;5;11;21;10;14;8;17;20;12;22;24;7;13;84;5714984
84;5714984;4;15;3;16;1;9;23;25;18;2;6;26;19;5;11;21;10;14;8;17;20;12;22;24;7;13
4;15;3;16;1;9;23;25;18;2;6;26;19;5;11;21;7;14;8;17;20;12;22;24;10;13;84;5680822
84;5680822;4;15;3;16;1;9;23;25;18;2;6;26;19;5;11;21;7;14;8;17;20;12;22;24;10;13
4;20;3;16;1;9;23;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;24;10;13;84;5669602
84;5669602;4;20;3;16;1;9;23;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;24;10;13
4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;23;10;13;84;5686160
84;5686160;4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;23;10;13
4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;17;7;14;8;21;15;12;22;23;10;13;84;5732659
84;5686160;4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;23;10;13
4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;15;8;17;14;12;22;23;10;13;84;5802097
84;5686160;4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;23;10;13
4;20;3;16;8;9;24;25;18;2;6;26;19;5;11;21;7;14;1;17;15;12;22;23;10;13;84;5708757
84;5686160;4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;7;14;8;17;15;12;22;23;10;13
4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;10;13;84;5658198
84;5658198;4;20;3;16;1;9;24;25;18;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;10;13
4;20;3;16;1;9;18;25;24;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;10;13;84;5666722
85;5666722;4;20;3;16;1;9;18;25;24;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;10;13
4;20;3;16;1;9;18;10;24;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;25;13;85;5666073
85;5666073;4;20;3;16;1;9;18;10;24;2;6;26;19;5;11;21;15;14;8;17;7;12;22;23;25;13
4;20;3;16;1;9;18;10;24;2;6;26;19;5;11;21;15;14;8;17;7;13;22;23;25;12;85;5649722
85;5649722;4;20;3;16;1;9;18;10;24;2;6;26;19;5;11;21;15;14;8;17;7;13;22;23;25;12
4;20;3;16;1;9;18;10;23;2;6;26;19;5;11;21;15;14;8;17;7;13;22;24;25;12;85;5636664
85;5636664;4;20;3;16;1;9;18;10;23;2;6;26;19;5;11;21;15;14;8;17;7;13;22;24;25;12
4;20;3;16;1;9;18;10;23;2;6;13;19;5;11;21;15;14;8;17;7;26;22;24;25;12;85;5619510
85;5619510;4;20;3;16;1;9;18;10;23;2;6;13;19;5;11;21;15;14;8;17;7;26;22;24;25;12
4;20;3;16;1;9;18;10;24;2;6;13;19;5;11;21;15;14;8;17;7;26;22;23;25;12;85;5632528
85;5632528;4;20;3;16;1;9;18;10;24;2;6;13;19;5;11;21;15;14;8;17;7;26;22;23;25;12
4;20;3;16;25;9;18;10;24;2;6;13;19;5;11;21;15;14;8;17;7;26;22;23;1;12;85;5671359
85;5671359;4;20;3;16;25;9;18;10;24;2;6;13;19;5;11;21;15;14;8;17;7;26;22;23;1;12
4;20;3;16;25;9;18;10;24;6;2;13;19;5;11;21;15;14;8;17;7;26;22;23;1;12;85;5667754
85;5667754;4;20;3;16;25;9;18;10;24;6;2;13;19;5;11;21;15;14;8;17;7;26;22;23;1;12
4;20;3;16;25;9;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12;85;5682032
85;5682032;4;20;3;16;25;9;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12
4;20;3;16;9;25;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12;85;5752629
85;5682032;4;20;3;16;25;9;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12
4;20;3;25;16;9;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12;85;5680012
85;5680012;4;20;3;25;16;9;18;8;24;6;2;13;19;5;11;21;15;14;10;17;7;26;22;23;1;12
4;20;3;25;16;9;18;8;24;6;2;13;19;5;26;21;15;14;10;17;7;11;22;23;1;12;85;5685071
85;5685071;4;20;3;25;16;9;18;8;24;6;2;13;19;5;26;21;15;14;10;17;7;11;22;23;1;12
4;20;3;25;26;9;18;8;24;6;2;13;19;5;16;21;15;14;10;17;7;11;22;23;1;12;85;5682660
85;5682660;4;20;3;25;26;9;18;8;24;6;2;13;19;5;16;21;15;14;10;17;7;11;22;23;1;12
4;20;3;25;26;9;18;8;24;6;2;23;19;5;16;21;15;14;10;17;7;11;22;13;1;12;85;5687890
85;5687890;4;20;3;25;26;9;18;8;24;6;2;23;19;5;16;21;15;14;10;17;7;11;22;13;1;12
4;20;3;25;26;18;9;8;24;6;2;23;19;5;16;21;15;14;10;17;7;11;22;13;1;12;85;5687890
85;5687890;4;20;3;25;26;18;9;8;24;6;2;23;19;5;16;21;15;14;10;17;7;11;22;13;1;12
21;20;3;25;26;18;9;8;24;6;2;23;19;5;16;4;15;14;10;17;7;11;22;13;1;12;85;5746833
85;5687890;4;20;3;25;26;18;9;8;24;6;2;23;19;5;16;21;15;14;10;17;7;11;22;13;1;12
4;20;3;25;26;18;9;8;24;6;2;23;19;5;16;10;15;14;21;17;7;11;22;13;1;12;85;5661599
85;5661599;4;20;3;25;26;18;9;8;24;6;2;23;19;5;16;10;15;14;21;17;7;11;22;13;1;12
4;20;3;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;11;22;13;1;12;85;5662439
85;5662439;4;20;3;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;11;22;13;1;12
4;20;13;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;11;22;3;1;12;85;5657908
85;5657908;4;20;13;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;11;22;3;1;12
11;20;13;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;4;22;3;1;12;85;5657541
85;5657541;11;20;13;25;26;18;9;8;6;24;2;23;19;5;16;10;15;14;21;17;7;4;22;3;1;12
11;20;13;25;26;18;9;8;6;24;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12;85;5662858
86;5662858;11;20;13;25;26;18;9;8;6;24;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;20;13;25;26;18;6;8;9;24;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12;86;5647866
86;5647866;11;20;13;25;26;18;6;8;9;24;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;20;13;25;26;18;6;8;24;9;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12;86;5647426
86;5647426;11;20;13;25;26;18;6;8;24;9;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;20;13;25;26;18;6;8;24;9;2;23;19;1;16;15;10;14;21;17;7;4;22;3;5;12;86;5889662
86;5647426;11;20;13;25;26;18;6;8;24;9;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;20;15;25;26;18;6;8;24;9;2;23;19;5;16;13;10;14;21;17;7;4;22;3;1;12;86;5675236
86;5647426;11;20;13;25;26;18;6;8;24;9;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;20;13;25;26;18;6;8;24;9;2;23;19;4;16;15;10;14;21;17;7;5;22;3;1;12;86;5895165
86;5647426;11;20;13;25;26;18;6;8;24;9;2;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;2;13;25;26;18;6;8;24;9;20;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12;86;5619018
86;5619018;11;2;13;25;26;18;6;8;24;9;20;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
11;2;13;25;26;22;6;8;24;9;20;23;19;5;16;15;10;14;21;17;7;4;18;3;1;12;86;5692833
86;5619018;11;2;13;25;26;18;6;8;24;9;20;23;19;5;16;15;10;14;21;17;7;4;22;3;1;12
14;2;13;25;26;18;6;8;24;9;20;23;19;5;16;15;10;11;21;17;7;4;22;3;1;12;86;5729340
86;5729340;14;2;13;25;26;18;6;8;24;9;20;23;19;5;16;15;10;11;21;17;7;4;22;3;1;12
14;2;13;3;26;18;6;8;24;9;20;23;19;5;16;15;10;11;21;17;7;4;22;25;1;12;86;5720198
86;5720198;14;2;13;3;26;18;6;8;24;9;20;23;19;5;16;15;10;11;21;17;7;4;22;25;1;12
14;2;13;3;26;18;6;8;24;9;20;23;19;5;16;15;10;21;11;17;7;4;22;25;1;12;86;5721778
86;5721778;14;2;13;3;26;18;6;8;24;9;20;23;19;5;16;15;10;21;11;17;7;4;22;25;1;12
14;2;13;4;26;18;6;8;24;9;20;23;19;5;16;15;10;21;11;17;7;3;22;25;1;12;86;5772155
86;5772155;14;2;13;4;26;18;6;8;24;9;20;23;19;5;16;15;10;21;11;17;7;3;22;25;1;12
14;2;13;4;15;18;6;8;24;9;20;23;19;5;16;26;10;21;11;17;7;3;22;25;1;12;86;5792150
86;5792150;14;2;13;4;15;18;6;8;24;9;20;23;19;5;16;26;10;21;11;17;7;3;22;25;1;12
14;2;13;4;15;18;6;8;24;19;20;23;9;5;16;26;10;21;11;17;7;3;22;25;1;12;86;5825528
86;5792150;14;2;13;4;15;18;6;8;24;9;20;23;19;5;16;26;10;21;11;17;7;3;22;25;1;12
14;2;13;4;15;18;6;8;12;9;20;23;19;5;16;26;10;21;11;17;7;3;22;25;1;24;86;5784413
86;5784413;14;2;13;4;15;18;6;8;12;9;20;23;19;5;16;26;10;21;11;17;7;3;22;25;1;24
14;2;13;4;15;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;1;24;86;5796607
86;5796607;14;2;13;4;15;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;1;24
14;5;13;4;15;18;6;8;12;9;20;23;19;2;16;25;10;21;11;17;7;3;22;26;1;24;86;5925723
86;5796607;14;2;13;4;15;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;1;24
14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;15;24;86;5774973
86;5774973;14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;15;24
14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;21;10;11;17;7;3;22;26;15;24;86;5780059
86;5780059;14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;21;10;11;17;7;3;22;26;15;24
14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;15;24;86;5774973
86;5774973;14;2;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;15;24
14;15;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;2;24;86;5771140
87;5771140;14;15;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;21;11;17;7;3;22;26;2;24
14;15;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;2;24;87;5803605
87;5803605;14;15;13;4;1;18;6;8;12;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;2;24
14;15;13;4;1;18;2;8;12;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;6;24;87;5802595
87;5802595;14;15;13;4;1;18;2;8;12;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;6;24
14;12;13;4;1;18;2;8;15;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;6;24;87;5796296
87;5796296;14;12;13;4;1;18;2;8;15;9;20;23;19;5;16;25;10;7;11;17;21;3;22;26;6;24
10;12;13;4;1;18;2;8;15;9;20;23;19;5;16;25;14;7;11;17;21;3;22;26;6;24;87;5669864
87;5669864;10;12;13;4;1;18;2;8;15;9;20;23;19;5;16;25;14;7;11;17;21;3;22;26;6;24
10;12;13;4;1;18;2;8;15;9;20;23;19;5;11;25;14;7;16;17;21;3;22;26;6;24;87;5680627
87;5680627;10;12;13;4;1;18;2;8;15;9;20;23;19;5;11;25;14;7;16;17;21;3;22;26;6;24
10;12;13;4;1;18;2;8;15;9;20;19;23;5;11;25;14;7;16;17;21;3;22;26;6;24;87;5690529
87;5690529;10;12;13;4;1;18;2;8;15;9;20;19;23;5;11;25;14;7;16;17;21;3;22;26;6;24
10;12;13;4;1;18;3;8;15;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24;87;5723273
87;5723273;10;12;13;4;1;18;3;8;15;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24
10;12;13;4;1;18;3;8;5;9;20;19;23;15;11;25;14;7;16;17;21;2;22;26;6;24;87;5818847
87;5723273;10;12;13;4;1;18;3;8;15;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24
10;12;13;4;1;15;3;8;18;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24;87;5731682
87;5723273;10;12;13;4;1;18;3;8;15;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24
10;12;13;4;1;18;3;8;15;21;20;19;23;5;11;25;14;7;16;17;9;2;22;26;6;24;87;5821091
87;5723273;10;12;13;4;1;18;3;8;15;9;20;19;23;5;11;25;14;7;16;17;21;2;22;26;6;24
10;12;13;4;1;18;3;8;15;5;20;19;23;9;11;25;14;7;16;17;21;2;22;26;6;24;87;5766969
87;5766969;10;12;13;4;1;18;3;8;15;5;20;19;23;9;11;25;14;7;16;17;21;2;22;26;6;24
10;12;13;4;1;18;3;8;15;5;20;19;23;9;24;25;14;7;16;17;21;2;22;26;6;11;87;5784668
87;5784668;10;12;13;4;1;18;3;8;15;5;20;19;23;9;24;25;14;7;16;17;21;2;22;26;6;11
10;12;25;4;1;18;3;8;15;5;20;19;23;9;24;13;14;7;16;17;21;2;22;26;6;11;87;5784942
87;5784942;10;12;25;4;1;18;3;8;15;5;20;19;23;9;24;13;14;7;16;17;21;2;22;26;6;11
10;12;25;4;1;18;3;20;15;5;8;19;23;9;24;13;14;7;16;17;21;2;22;26;6;11;87;5774425
87;5774425;10;12;25;4;1;18;3;20;15;5;8;19;23;9;24;13;14;7;16;17;21;2;22;26;6;11
10;17;25;4;1;18;3;20;15;5;8;19;23;9;24;13;14;7;16;12;21;2;22;26;6;11;87;5777729
87;5777729;10;17;25;4;1;18;3;20;15;5;8;19;23;9;24;13;14;7;16;12;21;2;22;26;6;11
10;17;25;4;1;18;3;20;15;5;8;19;23;9;24;21;14;7;16;12;13;2;22;26;6;11;87;5787243
87;5787243;10;17;25;4;1;18;3;20;15;5;8;19;23;9;24;21;14;7;16;12;13;2;22;26;6;11
10;17;25;4;1;2;3;20;15;5;8;19;23;9;24;21;14;7;16;12;13;18;22;26;6;11;87;5711563
87;5711563;10;17;25;4;1;2;3;20;15;5;8;19;23;9;24;21;14;7;16;12;13;18;22;26;6;11
10;17;25;4;1;2;3;20;15;5;8;19;23;9;24;21;14;6;16;12;13;18;22;26;7;11;87;5730021
87;5711563;10;17;25;4;1;2;3;20;15;5;8;19;23;9;24;21;14;7;16;12;13;18;22;26;6;11
10;17;25;4;1;2;3;20;15;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11;87;5690616
87;5690616;10;17;25;4;1;2;3;20;15;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11
5;17;25;4;1;2;3;20;15;10;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11;87;5867990
88;5690616;10;17;25;4;1;2;3;20;15;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11
15;17;25;4;1;2;3;20;10;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11;88;5732165
88;5732165;15;17;25;4;1;2;3;20;10;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11
15;17;25;4;1;2;9;20;10;5;18;19;23;3;24;21;14;7;16;12;13;8;22;26;6;11;88;5875393
88;5732165;15;17;25;4;1;2;3;20;10;5;18;19;23;9;24;21;14;7;16;12;13;8;22;26;6;11
15;17;25;4;1;2;3;20;10;5;23;19;18;9;24;21;14;7;16;12;13;8;22;26;6;11;88;5728138
88;5728138;15;17;25;4;1;2;3;20;10;5;23;19;18;9;24;21;14;7;16;12;13;8;22;26;6;11
15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;21;14;7;16;12;13;8;22;26;6;11;88;5739509
88;5739509;15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;21;14;7;16;12;13;8;22;26;6;11
15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;22;14;7;16;12;13;8;21;26;6;11;88;5750801
88;5750801;15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;22;14;7;16;12;13;8;21;26;6;11
15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;22;12;7;16;14;13;8;21;26;6;11;88;5812765
88;5812765;15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;22;12;7;16;14;13;8;21;26;6;11
15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;13;12;7;16;14;22;8;21;26;6;11;88;5794316
88;5794316;15;17;25;2;1;4;3;20;10;5;23;19;18;9;24;13;12;7;16;14;22;8;21;26;6;11
15;17;25;2;1;4;3;20;10;5;23;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11;88;5827080
88;5827080;15;17;25;2;1;4;3;20;10;5;23;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11
15;17;25;2;1;4;3;20;23;5;10;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11;88;5830482
88;5830482;15;17;25;2;1;4;3;20;23;5;10;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11
15;17;25;3;1;4;2;20;23;5;10;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11;88;5904012
88;5904012;15;17;25;3;1;4;2;20;23;5;10;19;18;12;24;13;9;7;16;14;22;8;21;26;6;11
