"X1";"X6031130";"X9";"X2";"X5";"X18";"X6";"X10";"X4";"X1.1";"X17";"X26";"X20";"X7";"X23";"X19";"X25";"X13";"X22";"X21";"X8";"X16";"X14";"X24";"X3";"X11";"X12";"X15"
59;5988550;13;16;7;3;18;8;26;1;21;4;2;9;6;5;24;22;10;25;11;15;14;23;12;19;20;17
13;16;7;3;18;8;26;1;21;4;2;9;6;5;24;22;10;25;11;15;14;12;23;19;20;17;59;5988764
59;5988764;13;16;7;3;18;8;26;1;21;4;2;9;6;5;24;22;10;25;11;15;14;12;23;19;20;17
13;16;7;3;18;8;26;1;21;4;2;9;6;5;25;22;10;24;11;15;14;12;23;19;20;17;59;5990164
59;5990164;13;16;7;3;18;8;26;1;21;4;2;9;6;5;25;22;10;24;11;15;14;12;23;19;20;17
13;16;7;3;18;8;26;15;21;4;2;9;6;5;25;22;10;24;11;1;14;12;23;19;20;17;59;6021995
59;6021995;13;16;7;3;18;8;26;15;21;4;2;9;6;5;25;22;10;24;11;1;14;12;23;19;20;17
5;16;7;3;18;8;26;15;21;4;2;9;6;13;25;22;10;24;11;1;14;12;23;19;20;17;59;6121477
59;6121477;5;16;7;3;18;8;26;15;21;4;2;9;6;13;25;22;10;24;11;1;14;12;23;19;20;17
5;16;7;3;18;8;26;15;21;4;2;9;6;13;25;22;10;24;11;1;14;12;23;20;19;17;59;6086514
59;6086514;5;16;7;3;18;8;26;15;21;4;2;9;6;13;25;22;10;24;11;1;14;12;23;20;19;17
5;16;7;3;18;8;26;15;12;4;2;9;6;13;25;22;10;24;11;1;14;21;23;20;19;17;59;6105085
59;6105085;5;16;7;3;18;8;26;15;12;4;2;9;6;13;25;22;10;24;11;1;14;21;23;20;19;17
5;18;7;3;16;8;26;15;12;4;2;9;6;13;25;22;10;24;11;1;14;21;23;20;19;17;59;6107947
59;6107947;5;18;7;3;16;8;26;15;12;4;2;9;6;13;25;22;10;24;11;1;14;21;23;20;19;17
5;18;25;3;16;8;26;15;12;4;2;9;6;13;7;22;10;24;11;1;14;21;23;20;19;17;59;6104489
59;6104489;5;18;25;3;16;8;26;15;12;4;2;9;6;13;7;22;10;24;11;1;14;21;23;20;19;17
5;18;25;23;16;8;26;15;12;4;2;9;6;13;7;22;10;24;11;1;14;21;3;20;19;17;59;6117203
59;6117203;5;18;25;23;16;8;26;15;12;4;2;9;6;13;7;22;10;24;11;1;14;21;3;20;19;17
5;18;25;23;16;8;26;15;21;4;2;9;6;13;7;22;10;24;11;1;14;12;3;20;19;17;59;6098148
60;6098148;5;18;25;23;16;8;26;15;21;4;2;9;6;13;7;22;10;24;11;1;14;12;3;20;19;17
5;18;25;13;16;8;26;15;21;4;2;9;6;23;7;22;10;24;11;1;14;12;3;20;19;17;60;6112558
60;6112558;5;18;25;13;16;8;26;15;21;4;2;9;6;23;7;22;10;24;11;1;14;12;3;20;19;17
5;18;25;13;16;8;26;15;21;4;2;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17;60;5955699
60;5955699;5;18;25;13;16;8;26;15;21;4;2;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17
2;18;25;13;16;8;26;15;21;4;5;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17;60;5829996
60;5829996;2;18;25;13;16;8;26;15;21;4;5;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17
2;18;25;13;16;7;26;15;21;4;5;9;14;23;8;22;10;24;11;1;6;12;3;20;19;17;60;5882040
60;5829996;2;18;25;13;16;8;26;15;21;4;5;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17
2;18;25;13;16;15;26;8;21;4;5;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17;60;5836747
60;5829996;2;18;25;13;16;8;26;15;21;4;5;9;14;23;7;22;10;24;11;1;6;12;3;20;19;17
2;18;25;13;23;8;26;15;21;4;5;9;14;16;7;22;10;24;11;1;6;12;3;20;19;17;60;5832192
60;5832192;2;18;25;13;23;8;26;15;21;4;5;9;14;16;7;22;10;24;11;1;6;12;3;20;19;17
2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;22;10;24;11;1;14;12;3;20;19;17;60;5989051
60;5989051;2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;22;10;24;11;1;14;12;3;20;19;17
2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;22;10;24;19;1;14;12;3;20;11;17;60;5982692
60;5982692;2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;22;10;24;19;1;14;12;3;20;11;17
2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;11;10;24;19;1;14;12;3;20;22;17;60;5981713
60;5981713;2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;11;10;24;19;1;14;12;3;20;22;17
2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;24;10;11;19;1;14;12;3;20;22;17;60;5979874
60;5979874;2;18;25;13;23;8;26;15;21;4;5;9;6;16;7;24;10;11;19;1;14;12;3;20;22;17
2;18;25;13;23;8;26;15;21;4;5;9;6;14;7;24;10;11;19;1;16;12;3;20;22;17;60;5816730
60;5816730;2;18;25;13;23;8;26;15;21;4;5;9;6;14;7;24;10;11;19;1;16;12;3;20;22;17
2;18;6;13;23;8;26;15;21;4;5;9;25;14;7;24;10;11;19;1;16;12;3;20;22;17;60;5826810
60;5826810;2;18;6;13;23;8;26;15;21;4;5;9;25;14;7;24;10;11;19;1;16;12;3;20;22;17
26;18;6;13;23;8;2;15;21;4;5;9;25;14;7;24;10;11;19;1;16;12;3;20;22;17;60;5787545
60;5787545;26;18;6;13;23;8;2;15;21;4;5;9;25;14;7;24;10;11;19;1;16;12;3;20;22;17
26;18;6;13;23;8;2;15;21;4;5;9;25;7;14;24;10;11;19;1;16;12;3;20;22;17;60;5875980
60;5875980;26;18;6;13;23;8;2;15;21;4;5;9;25;7;14;24;10;11;19;1;16;12;3;20;22;17
26;18;6;13;23;8;2;15;21;4;9;5;25;7;14;24;10;11;19;1;16;12;3;20;22;17;60;5885931
60;5885931;26;18;6;13;23;8;2;15;21;4;9;5;25;7;14;24;10;11;19;1;16;12;3;20;22;17
25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;10;11;19;1;16;12;3;20;22;17;60;5874109
60;5874109;25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;10;11;19;1;16;12;3;20;22;17
25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;16;11;19;1;10;12;3;20;22;17;60;5855501
60;5855501;25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;16;11;19;1;10;12;3;20;22;17
25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;17;60;5825851
60;5825851;25;18;6;13;23;8;2;15;21;4;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;17
25;18;6;13;23;8;2;15;17;4;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21;60;5827472
60;5827472;25;18;6;13;23;8;2;15;17;4;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21
25;18;6;13;23;8;2;4;17;15;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21;60;5821552
61;5821552;25;18;6;13;23;8;2;4;17;15;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21
25;2;6;13;23;8;18;4;17;15;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21;61;5769541
61;5769541;25;2;6;13;23;8;18;4;17;15;9;5;26;7;14;24;16;12;19;1;10;11;3;20;22;21
25;2;6;13;23;8;18;4;17;15;9;5;26;7;14;3;16;12;19;1;10;11;24;20;22;21;61;5797272
61;5797272;25;2;6;13;23;8;18;4;17;15;9;5;26;7;14;3;16;12;19;1;10;11;24;20;22;21
25;2;6;13;23;8;15;4;17;18;9;5;26;7;14;3;16;12;19;1;10;11;24;20;22;21;61;5797148
61;5797148;25;2;6;13;23;8;15;4;17;18;9;5;26;7;14;3;16;12;19;1;10;11;24;20;22;21
25;2;6;13;23;8;15;4;17;18;9;5;26;7;14;3;16;12;19;11;10;1;24;20;22;21;61;5802946
61;5802946;25;2;6;13;23;8;15;4;17;18;9;5;26;7;14;3;16;12;19;11;10;1;24;20;22;21
25;2;6;13;23;8;15;4;17;18;9;22;26;7;14;3;16;12;19;11;10;1;24;20;5;21;61;5907903
61;5907903;25;2;6;13;23;8;15;4;17;18;9;22;26;7;14;3;16;12;19;11;10;1;24;20;5;21
25;2;6;13;23;8;15;4;17;18;9;22;14;7;26;3;16;12;19;11;10;1;24;20;5;21;61;5871830
61;5871830;25;2;6;13;23;8;15;4;17;18;9;22;14;7;26;3;16;12;19;11;10;1;24;20;5;21
25;2;7;13;23;8;15;4;17;18;9;22;14;6;26;3;16;12;19;11;10;1;24;20;5;21;61;5895611
61;5895611;25;2;7;13;23;8;15;4;17;18;9;22;14;6;26;3;16;12;19;11;10;1;24;20;5;21
25;2;7;13;23;8;15;4;17;18;9;3;14;6;26;22;16;12;19;11;10;1;24;20;5;21;61;5853059
61;5853059;25;2;7;13;23;8;15;4;17;18;9;3;14;6;26;22;16;12;19;11;10;1;24;20;5;21
25;2;7;13;23;8;15;4;11;18;9;3;14;6;26;22;16;12;19;17;10;1;24;20;5;21;61;5848719
61;5848719;25;2;7;13;23;8;15;4;11;18;9;3;14;6;26;22;16;12;19;17;10;1;24;20;5;21
25;2;7;13;23;8;15;4;11;18;9;3;14;6;26;22;16;12;19;17;24;1;10;20;5;21;61;5848849
61;5848849;25;2;7;13;23;8;15;4;11;18;9;3;14;6;26;22;16;12;19;17;24;1;10;20;5;21
25;2;7;13;23;8;15;4;11;22;9;3;14;6;26;18;16;12;19;17;24;1;10;20;5;21;61;5857517
61;5857517;25;2;7;13;23;8;15;4;11;22;9;3;14;6;26;18;16;12;19;17;24;1;10;20;5;21
10;2;7;13;23;8;15;4;11;22;9;3;14;6;26;18;16;12;19;17;24;1;25;20;5;21;61;5857777
61;5857777;10;2;7;13;23;8;15;4;11;22;9;3;14;6;26;18;16;12;19;17;24;1;25;20;5;21
10;2;7;13;23;8;6;4;11;22;9;3;14;15;26;18;16;12;19;17;24;1;25;20;5;21;61;5851271
61;5851271;10;2;7;13;23;8;6;4;11;22;9;3;14;15;26;18;16;12;19;17;24;1;25;20;5;21
8;2;7;13;23;10;6;4;11;22;9;3;14;15;26;18;16;12;19;17;24;1;25;20;5;21;61;5862381
61;5862381;8;2;7;13;23;10;6;4;11;22;9;3;14;15;26;18;16;12;19;17;24;1;25;20;5;21
8;2;7;13;23;10;6;1;11;22;9;3;14;15;26;18;16;12;19;17;24;4;25;20;5;21;61;5799858
61;5799858;8;2;7;13;23;10;6;1;11;22;9;3;14;15;26;18;16;12;19;17;24;4;25;20;5;21
8;2;7;13;23;10;6;1;11;22;9;3;26;15;14;18;16;12;19;17;24;4;25;20;5;21;61;5834804
61;5834804;8;2;7;13;23;10;6;1;11;22;9;3;26;15;14;18;16;12;19;17;24;4;25;20;5;21
8;2;7;13;23;10;6;1;11;22;9;3;26;25;14;18;16;12;19;17;24;4;15;20;5;21;61;5857456
61;5857456;8;2;7;13;23;10;6;1;11;22;9;3;26;25;14;18;16;12;19;17;24;4;15;20;5;21
8;2;7;16;23;10;6;1;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;21;61;5862894
61;5862894;8;2;7;16;23;10;6;1;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;21
8;2;7;1;23;10;6;16;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;21;61;5890378
61;5890378;8;2;7;1;23;10;6;16;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;21
8;2;7;1;23;10;21;16;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;6;61;5889828
62;5889828;8;2;7;1;23;10;21;16;11;22;9;3;26;25;14;18;13;12;19;17;24;4;15;20;5;6
8;2;7;1;23;10;21;16;11;22;9;3;26;25;14;18;15;12;19;17;24;4;13;20;5;6;62;5875847
62;5875847;8;2;7;1;23;10;21;16;11;22;9;3;26;25;14;18;15;12;19;17;24;4;13;20;5;6
8;2;7;1;23;10;21;16;11;3;9;22;26;25;14;18;15;12;19;17;24;4;13;20;5;6;62;5849671
62;5849671;8;2;7;1;23;10;21;16;11;3;9;22;26;25;14;18;15;12;19;17;24;4;13;20;5;6
8;2;7;1;23;10;21;16;11;3;9;22;26;25;14;18;15;12;19;17;13;4;24;20;5;6;62;5839666
62;5839666;8;2;7;1;23;10;21;16;11;3;9;22;26;25;14;18;15;12;19;17;13;4;24;20;5;6
22;2;7;1;23;10;21;16;11;3;9;8;26;25;14;18;15;12;19;17;13;4;24;20;5;6;62;5831263
62;5831263;22;2;7;1;23;10;21;16;11;3;9;8;26;25;14;18;15;12;19;17;13;4;24;20;5;6
22;2;7;1;23;10;21;16;11;3;9;8;26;25;14;24;15;12;19;17;13;4;18;20;5;6;62;5805906
62;5805906;22;2;7;1;23;10;21;16;11;3;9;8;26;25;14;24;15;12;19;17;13;4;18;20;5;6
22;2;7;1;23;10;21;16;11;3;9;8;26;25;6;24;15;12;19;17;13;4;18;20;5;14;62;5833777
62;5833777;22;2;7;1;23;10;21;16;11;3;9;8;26;25;6;24;15;12;19;17;13;4;18;20;5;14
22;2;7;1;23;10;20;16;11;3;9;8;26;25;6;24;15;12;19;17;13;4;18;21;5;14;62;5881450
62;5881450;22;2;7;1;23;10;20;16;11;3;9;8;26;25;6;24;15;12;19;17;13;4;18;21;5;14
22;9;7;1;23;10;20;16;11;3;2;8;26;25;6;24;15;12;19;17;13;4;18;21;5;14;62;5935367
62;5935367;22;9;7;1;23;10;20;16;11;3;2;8;26;25;6;24;15;12;19;17;13;4;18;21;5;14
22;9;7;1;23;10;20;16;11;3;2;8;18;25;6;24;15;12;19;17;13;4;26;21;5;14;62;5877341
62;5877341;22;9;7;1;23;10;20;16;11;3;2;8;18;25;6;24;15;12;19;17;13;4;26;21;5;14
22;9;7;1;23;10;20;16;24;3;2;8;18;25;6;11;15;12;19;17;13;4;26;21;5;14;62;5880026
62;5880026;22;9;7;1;23;10;20;16;24;3;2;8;18;25;6;11;15;12;19;17;13;4;26;21;5;14
22;9;7;1;23;10;20;16;24;21;2;8;18;25;6;11;15;12;19;17;13;4;26;3;5;14;62;5871457
62;5871457;22;9;7;1;23;10;20;16;24;21;2;8;18;25;6;11;15;12;19;17;13;4;26;3;5;14
22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;11;15;12;19;17;13;4;26;18;5;14;62;5895854
62;5895854;22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;11;15;12;19;17;13;4;26;18;5;14
22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;12;19;17;13;4;26;18;5;11;62;5877864
62;5877864;22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;12;19;17;13;4;26;18;5;11
22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;12;19;17;11;4;26;18;5;13;62;5862736
62;5862736;22;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;12;19;17;11;4;26;18;5;13
12;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;11;4;26;18;5;13;62;5893593
62;5893593;12;9;7;1;23;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;11;4;26;18;5;13
12;23;7;1;9;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;11;4;26;18;5;13;62;5901232
62;5901232;12;23;7;1;9;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;11;4;26;18;5;13
12;23;7;1;9;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;18;4;26;11;5;13;62;5882152
62;5882152;12;23;7;1;9;10;20;16;24;21;2;8;3;25;6;14;15;22;19;17;18;4;26;11;5;13
12;23;7;1;9;10;20;16;5;21;2;8;3;25;6;14;15;22;19;17;18;4;26;11;24;13;62;5838295
62;5838295;12;23;7;1;9;10;20;16;5;21;2;8;3;25;6;14;15;22;19;17;18;4;26;11;24;13
12;23;15;1;9;10;20;16;5;21;2;8;3;25;6;14;7;22;19;17;18;4;26;11;24;13;62;5882101
62;5882101;12;23;15;1;9;10;20;16;5;21;2;8;3;25;6;14;7;22;19;17;18;4;26;11;24;13
12;23;15;1;9;10;20;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;26;11;24;13;62;5910012
63;5910012;12;23;15;1;9;10;20;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;26;11;24;13
12;23;15;1;9;10;20;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13;63;5910012
63;5910012;12;23;15;1;9;10;20;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13
12;23;15;1;20;10;9;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13;63;5994341
63;5910012;12;23;15;1;9;10;20;16;5;17;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13
12;23;15;1;9;10;17;16;5;20;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13;63;5907065
63;5907065;12;23;15;1;9;10;17;16;5;20;2;8;3;25;6;14;7;22;19;21;18;4;11;26;24;13
12;23;15;21;9;10;17;16;5;20;2;8;3;25;6;14;7;22;19;1;18;4;11;26;24;13;63;5938153
63;5938153;12;23;15;21;9;10;17;16;5;20;2;8;3;25;6;14;7;22;19;1;18;4;11;26;24;13
12;23;15;21;9;10;17;16;5;20;14;8;3;25;6;2;7;22;19;1;18;4;11;26;24;13;63;5914440
63;5914440;12;23;15;21;9;10;17;16;5;20;14;8;3;25;6;2;7;22;19;1;18;4;11;26;24;13
12;23;15;21;9;10;17;16;5;20;14;8;3;25;6;22;7;2;19;1;18;4;11;26;24;13;63;5909318
63;5909318;12;23;15;21;9;10;17;16;5;20;14;8;3;25;6;22;7;2;19;1;18;4;11;26;24;13
12;23;15;21;9;10;17;16;5;20;14;18;3;25;6;22;7;2;19;1;8;4;11;26;24;13;63;5934763
63;5934763;12;23;15;21;9;10;17;16;5;20;14;18;3;25;6;22;7;2;19;1;8;4;11;26;24;13
12;23;15;21;9;10;17;16;5;20;14;18;3;25;6;22;7;2;19;1;4;8;11;26;24;13;63;5927943
63;5927943;12;23;15;21;9;10;17;16;5;20;14;18;3;25;6;22;7;2;19;1;4;8;11;26;24;13
20;23;15;21;9;10;17;16;5;12;14;18;3;25;6;22;7;2;19;1;4;8;11;26;24;13;63;5919069
63;5919069;20;23;15;21;9;10;17;16;5;12;14;18;3;25;6;22;7;2;19;1;4;8;11;26;24;13
20;23;15;21;9;10;17;6;5;12;14;18;3;25;16;22;7;2;19;1;4;8;11;26;24;13;63;5906231
63;5906231;20;23;15;21;9;10;17;6;5;12;14;18;3;25;16;22;7;2;19;1;4;8;11;26;24;13
15;23;20;21;9;10;17;6;5;12;14;18;3;25;16;22;7;2;19;1;4;8;11;26;24;13;63;5911789
63;5911789;15;23;20;21;9;10;17;6;5;12;14;18;3;25;16;22;7;2;19;1;4;8;11;26;24;13
15;23;20;21;18;10;17;6;5;12;14;9;3;25;16;22;7;2;19;1;4;8;11;26;24;13;63;5928853
63;5928853;15;23;20;21;18;10;17;6;5;12;14;9;3;25;16;22;7;2;19;1;4;8;11;26;24;13
15;23;20;21;4;10;17;6;5;12;14;9;3;25;16;22;7;2;19;1;18;8;11;26;24;13;63;5924215
63;5924215;15;23;20;21;4;10;17;6;5;12;14;9;3;25;16;22;7;2;19;1;18;8;11;26;24;13
15;23;20;21;4;10;17;6;25;12;14;9;3;5;16;22;7;2;19;1;18;8;11;26;24;13;63;5925836
63;5925836;15;23;20;21;4;10;17;6;25;12;14;9;3;5;16;22;7;2;19;1;18;8;11;26;24;13
15;23;20;21;4;25;17;6;10;12;14;9;3;5;16;22;7;2;19;1;18;8;11;26;24;13;63;5925987
63;5925987;15;23;20;21;4;25;17;6;10;12;14;9;3;5;16;22;7;2;19;1;18;8;11;26;24;13
15;23;20;21;4;25;17;6;10;12;14;9;3;5;16;2;7;22;19;1;18;8;11;26;24;13;63;5928535
63;5928535;15;23;20;21;4;25;17;6;10;12;14;9;3;5;16;2;7;22;19;1;18;8;11;26;24;13
15;23;20;21;4;25;17;1;10;12;14;9;3;5;16;2;7;22;19;6;18;8;11;26;24;13;63;5871662
63;5871662;15;23;20;21;4;25;17;1;10;12;14;9;3;5;16;2;7;22;19;6;18;8;11;26;24;13
15;23;20;21;9;25;17;1;10;12;14;4;3;5;16;2;7;22;19;6;18;8;11;26;24;13;63;5917326
63;5917326;15;23;20;21;9;25;17;1;10;12;14;4;3;5;16;2;7;22;19;6;18;8;11;26;24;13
15;23;20;21;9;4;17;1;10;12;14;25;3;5;16;2;7;22;19;6;18;8;11;26;24;13;63;5900889
63;5900889;15;23;20;21;9;4;17;1;10;12;14;25;3;5;16;2;7;22;19;6;18;8;11;26;24;13
15;23;20;21;9;4;17;1;10;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13;63;5880359
64;5880359;15;23;20;21;9;4;17;1;10;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13
10;23;20;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13;64;5839445
64;5839445;10;23;20;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13
20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13;64;5824510
64;5824510;20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;3;6;18;8;11;26;24;13
20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;8;6;18;3;11;26;24;13;64;5849023
64;5849023;20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;8;6;18;3;11;26;24;13
20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;8;24;18;3;11;26;6;13;64;5829807
64;5829807;20;23;10;21;9;4;17;1;15;12;14;25;19;5;16;2;7;22;8;24;18;3;11;26;6;13
20;23;10;21;9;4;17;1;15;12;14;25;5;19;16;2;7;22;8;24;18;3;11;26;6;13;64;5828989
64;5828989;20;23;10;21;9;4;17;1;15;12;14;25;5;19;16;2;7;22;8;24;18;3;11;26;6;13
20;23;10;21;9;4;17;7;15;12;14;25;5;19;16;2;1;22;8;24;18;3;11;26;6;13;64;5821031
64;5821031;20;23;10;21;9;4;17;7;15;12;14;25;5;19;16;2;1;22;8;24;18;3;11;26;6;13
20;23;10;21;9;4;17;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;11;26;6;13;64;5816921
64;5816921;20;23;10;21;9;4;17;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;11;26;6;13
20;23;10;21;9;4;17;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;11;6;13;64;5816921
64;5816921;20;23;10;21;9;4;17;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;11;6;13
20;23;10;21;9;4;11;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;17;6;13;64;5798534
64;5798534;20;23;10;21;9;4;11;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;17;6;13
20;23;10;21;13;4;11;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;17;6;9;64;5773570
64;5773570;20;23;10;21;13;4;11;7;15;12;14;19;5;25;16;2;1;22;8;24;18;3;26;17;6;9
20;23;10;21;13;4;24;7;15;12;14;19;5;25;16;2;1;22;8;11;18;3;26;17;6;9;64;5781162
64;5781162;20;23;10;21;13;4;24;7;15;12;14;19;5;25;16;2;1;22;8;11;18;3;26;17;6;9
20;23;10;21;13;4;24;7;3;12;14;19;5;25;16;2;1;22;8;11;18;15;26;17;6;9;64;5852221
64;5852221;20;23;10;21;13;4;24;7;3;12;14;19;5;25;16;2;1;22;8;11;18;15;26;17;6;9
20;23;10;21;13;26;24;7;3;12;14;19;5;25;16;2;1;22;8;11;18;15;4;17;6;9;64;5827217
64;5827217;20;23;10;21;13;26;24;7;3;12;14;19;5;25;16;2;1;22;8;11;18;15;4;17;6;9
20;23;10;21;13;26;24;7;3;12;14;19;5;25;16;4;1;22;8;11;18;15;2;17;6;9;64;5818843
64;5818843;20;23;10;21;13;26;24;7;3;12;14;19;5;25;16;4;1;22;8;11;18;15;2;17;6;9
20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;8;11;18;15;2;17;6;9;64;5872680
64;5872680;20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;8;11;18;15;2;17;6;9
20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;8;11;18;6;2;17;15;9;64;5855930
64;5855930;20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;8;11;18;6;2;17;15;9
20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;2;11;18;6;8;17;15;9;64;5811433
64;5811433;20;23;10;21;13;26;24;7;3;12;5;19;14;25;16;4;1;22;2;11;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;11;19;14;25;16;4;1;22;2;5;18;6;8;17;15;9;64;5962410
64;5962410;20;23;10;21;13;26;24;7;3;12;11;19;14;25;16;4;1;22;2;5;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;11;19;14;25;16;22;1;4;2;5;18;6;8;17;15;9;64;5951232
64;5951232;20;23;10;21;13;26;24;7;3;12;11;19;14;25;16;22;1;4;2;5;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;4;19;14;25;16;22;1;11;2;5;18;6;8;17;15;9;64;5981562
65;5951232;20;23;10;21;13;26;24;7;3;12;11;19;14;25;16;22;1;4;2;5;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;11;19;14;25;22;16;1;4;2;5;18;6;8;17;15;9;65;5939843
65;5939843;20;23;10;21;13;26;24;7;3;12;11;19;14;25;22;16;1;4;2;5;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;16;19;14;25;22;11;1;4;2;5;18;6;8;17;15;9;65;5945565
65;5945565;20;23;10;21;13;26;24;7;3;12;16;19;14;25;22;11;1;4;2;5;18;6;8;17;15;9
20;23;10;21;13;26;24;7;3;12;16;19;14;25;1;11;22;4;2;5;18;6;8;17;15;9;65;6017459
65;6017459;20;23;10;21;13;26;24;7;3;12;16;19;14;25;1;11;22;4;2;5;18;6;8;17;15;9
7;23;10;21;13;26;24;20;3;12;16;19;14;25;1;11;22;4;2;5;18;6;8;17;15;9;65;5990287
65;5990287;7;23;10;21;13;26;24;20;3;12;16;19;14;25;1;11;22;4;2;5;18;6;8;17;15;9
7;23;10;21;13;26;24;20;3;12;16;19;14;25;1;18;22;4;2;5;11;6;8;17;15;9;65;5852071
65;5852071;7;23;10;21;13;26;24;20;3;12;16;19;14;25;1;18;22;4;2;5;11;6;8;17;15;9
7;23;10;21;13;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;17;15;9;65;5874313
65;5874313;7;23;10;21;13;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;17;15;9
7;17;10;21;13;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;23;15;9;65;5876822
65;5876822;7;17;10;21;13;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;23;15;9
7;17;10;13;21;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;23;15;9;65;5876822
65;5876822;7;17;10;13;21;18;24;20;3;12;16;19;14;25;1;26;22;4;2;5;11;6;8;23;15;9
7;5;10;13;21;18;24;20;3;12;16;19;14;25;1;26;22;4;2;17;11;6;8;23;15;9;65;5829570
65;5829570;7;5;10;13;21;18;24;20;3;12;16;19;14;25;1;26;22;4;2;17;11;6;8;23;15;9
