"X1";"X42446";"X2";"X1.1";"X9";"X6";"X3";"X11";"X4";"X7";"X8";"X12";"X5";"X10"
11;6;8;9;12;4;10;7;1;5;2;3;44;12874
45;12874;11;6;8;9;12;4;10;7;1;5;2;3
11;6;8;9;3;4;10;7;1;5;2;12;45;20854
45;12874;11;6;8;9;12;4;10;7;1;5;2;3
11;6;8;2;12;4;10;7;1;5;9;3;45;17208
45;12874;11;6;8;9;12;4;10;7;1;5;2;3
11;9;8;6;12;4;10;7;1;5;2;3;45;22500
45;12874;11;6;8;9;12;4;10;7;1;5;2;3
11;2;8;9;12;4;10;7;1;5;6;3;45;33230
45;12874;11;6;8;9;12;4;10;7;1;5;2;3
11;6;9;8;12;4;10;7;1;5;2;3;45;13418
45;13418;11;6;9;8;12;4;10;7;1;5;2;3
11;6;9;8;12;4;2;7;1;5;10;3;45;10808
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
3;6;9;8;12;4;2;7;1;5;10;11;45;34714
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;6;9;8;3;4;2;7;1;5;10;12;45;18788
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;6;9;8;12;4;7;2;1;5;10;3;45;27128
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;3;9;8;12;4;2;7;1;5;10;6;45;26108
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;3;9;8;12;4;2;7;1;5;10;6;45;26108
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
7;6;9;8;12;4;2;11;1;5;10;3;45;32898
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;9;6;8;12;4;2;7;1;5;10;3;45;24596
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;6;4;8;12;9;2;7;1;5;10;3;45;16422
45;10808;11;6;9;8;12;4;2;7;1;5;10;3
11;6;9;8;12;4;2;5;1;7;10;3;45;15672
45;15672;11;6;9;8;12;4;2;5;1;7;10;3
11;6;9;7;12;4;2;5;1;8;10;3;45;22758
45;15672;11;6;9;8;12;4;2;5;1;7;10;3
11;6;9;8;1;4;2;5;12;7;10;3;45;22200
45;15672;11;6;9;8;12;4;2;5;1;7;10;3
11;6;9;5;12;4;2;8;1;7;10;3;45;29164
45;15672;11;6;9;8;12;4;2;5;1;7;10;3
11;12;9;8;6;4;2;5;1;7;10;3;45;30212
45;15672;11;6;9;8;12;4;2;5;1;7;10;3
11;6;9;8;12;4;2;1;5;7;10;3;45;16612
46;16612;11;6;9;8;12;4;2;1;5;7;10;3
11;3;9;8;12;4;2;1;5;7;10;6;46;30728
46;16612;11;6;9;8;12;4;2;1;5;7;10;3
11;6;9;1;12;4;2;8;5;7;10;3;46;31126
46;16612;11;6;9;8;12;4;2;1;5;7;10;3
11;6;9;8;5;4;2;1;12;7;10;3;46;19538
46;19538;11;6;9;8;5;4;2;1;12;7;10;3
11;6;9;8;5;4;2;10;12;7;1;3;46;19964
46;19964;11;6;9;8;5;4;2;10;12;7;1;3
11;6;9;3;5;4;2;10;12;7;1;8;46;23608
46;19964;11;6;9;8;5;4;2;10;12;7;1;3
11;7;9;8;5;4;2;10;12;6;1;3;46;47170
46;19964;11;6;9;8;5;4;2;10;12;7;1;3
11;6;9;8;5;4;7;10;12;2;1;3;46;27410
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
11;6;9;8;4;5;7;10;12;2;1;3;46;41962
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
3;6;9;8;5;4;7;10;12;2;1;11;46;48690
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
11;3;9;8;5;4;7;10;12;2;1;6;46;37604
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
11;6;9;8;5;3;7;10;12;2;1;4;46;39514
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
11;6;8;9;5;4;7;10;12;2;1;3;46;28866
46;27410;11;6;9;8;5;4;7;10;12;2;1;3
11;6;8;9;5;4;7;10;12;2;1;3;46;28866
46;28866;11;6;8;9;5;4;7;10;12;2;1;3
11;6;8;9;12;4;7;10;5;2;1;3;46;27912
46;27912;11;6;8;9;12;4;7;10;5;2;1;3
7;6;8;9;12;4;11;10;5;2;1;3;46;44466
46;27912;11;6;8;9;12;4;7;10;5;2;1;3
11;6;8;4;12;9;7;10;5;2;1;3;46;33788
46;27912;11;6;8;9;12;4;7;10;5;2;1;3
11;6;12;9;8;4;7;10;5;2;1;3;46;27690
46;27690;11;6;12;9;8;4;7;10;5;2;1;3
11;6;9;12;8;4;7;10;5;2;1;3;46;26336
46;26336;11;6;9;12;8;4;7;10;5;2;1;3
10;6;9;12;8;4;7;11;5;2;1;3;46;45346
46;26336;11;6;9;12;8;4;7;10;5;2;1;3
11;3;9;12;8;4;7;10;5;2;1;6;46;36530
47;36530;11;3;9;12;8;4;7;10;5;2;1;6
11;3;9;2;8;4;7;10;5;12;1;6;47;45624
47;36530;11;3;9;12;8;4;7;10;5;2;1;6
11;3;9;12;8;4;6;10;5;2;1;7;47;34614
47;34614;11;3;9;12;8;4;6;10;5;2;1;7
11;3;7;12;8;4;6;10;5;2;1;9;47;36644
47;34614;11;3;9;12;8;4;6;10;5;2;1;7
11;1;9;12;8;4;6;10;5;2;3;7;47;31212
47;31212;11;1;9;12;8;4;6;10;5;2;3;7
11;1;9;12;6;4;8;10;5;2;3;7;47;30234
47;30234;11;1;9;12;6;4;8;10;5;2;3;7
11;1;5;12;6;4;8;10;9;2;3;7;47;30548
47;30548;11;1;5;12;6;4;8;10;9;2;3;7
11;3;5;12;6;4;8;10;9;2;1;7;47;31688
47;31688;11;3;5;12;6;4;8;10;9;2;1;7
11;3;5;1;6;4;8;10;9;2;12;7;47;30308
47;30308;11;3;5;1;6;4;8;10;9;2;12;7
11;3;2;1;6;4;8;10;9;5;12;7;47;28006
47;28006;11;3;2;1;6;4;8;10;9;5;12;7
11;3;7;1;6;4;8;10;9;5;12;2;47;33040
47;28006;11;3;2;1;6;4;8;10;9;5;12;7
11;3;2;1;8;4;6;10;9;5;12;7;47;28256
47;28256;11;3;2;1;8;4;6;10;9;5;12;7
11;3;2;4;8;1;6;10;9;5;12;7;47;35160
47;28256;11;3;2;1;8;4;6;10;9;5;12;7
11;4;2;1;8;3;6;10;9;5;12;7;47;30840
47;30840;11;4;2;1;8;3;6;10;9;5;12;7
7;4;2;1;8;3;6;10;9;5;12;11;47;30046
47;30046;7;4;2;1;8;3;6;10;9;5;12;11
7;4;2;3;8;1;6;10;9;5;12;11;47;33200
47;30046;7;4;2;1;8;3;6;10;9;5;12;11
7;4;2;1;8;9;6;10;3;5;12;11;47;34602
47;30046;7;4;2;1;8;3;6;10;9;5;12;11
7;4;9;1;8;3;6;10;2;5;12;11;47;29928
47;29928;7;4;9;1;8;3;6;10;2;5;12;11
7;4;9;1;8;3;6;12;2;5;10;11;47;40920
47;29928;7;4;9;1;8;3;6;10;2;5;12;11
7;4;9;1;8;3;2;10;6;5;12;11;47;29704
47;29704;7;4;9;1;8;3;2;10;6;5;12;11
7;4;9;1;8;3;12;10;6;5;2;11;47;30992
48;29704;7;4;9;1;8;3;2;10;6;5;12;11
7;4;9;1;2;3;8;10;6;5;12;11;48;25614
48;25614;7;4;9;1;2;3;8;10;6;5;12;11
7;4;9;1;2;3;12;10;6;5;8;11;48;26260
48;26260;7;4;9;1;2;3;12;10;6;5;8;11
7;1;9;4;2;3;12;10;6;5;8;11;48;27110
48;27110;7;1;9;4;2;3;12;10;6;5;8;11
7;1;9;11;2;3;12;10;6;5;8;4;48;34082
48;27110;7;1;9;4;2;3;12;10;6;5;8;11
7;1;9;4;6;3;12;10;2;5;8;11;48;34072
48;27110;7;1;9;4;2;3;12;10;6;5;8;11
9;1;7;4;2;3;12;10;6;5;8;11;48;38238
48;27110;7;1;9;4;2;3;12;10;6;5;8;11
7;1;9;4;2;11;12;10;6;5;8;3;48;25878
48;25878;7;1;9;4;2;11;12;10;6;5;8;3
7;10;9;4;2;11;12;1;6;5;8;3;48;39198
48;25878;7;1;9;4;2;11;12;10;6;5;8;3
7;1;9;4;10;11;12;2;6;5;8;3;48;37524
48;25878;7;1;9;4;2;11;12;10;6;5;8;3
7;1;9;12;2;11;4;10;6;5;8;3;48;25672
48;25672;7;1;9;12;2;11;4;10;6;5;8;3
7;1;9;6;2;11;4;10;12;5;8;3;48;29872
48;25672;7;1;9;12;2;11;4;10;6;5;8;3
7;1;3;12;2;11;4;10;6;5;8;9;48;30088
48;30088;7;1;3;12;2;11;4;10;6;5;8;9
7;1;3;12;2;11;5;10;6;4;8;9;48;32774
48;32774;7;1;3;12;2;11;5;10;6;4;8;9
7;1;3;12;4;11;5;10;6;2;8;9;48;33234
48;33234;7;1;3;12;4;11;5;10;6;2;8;9
7;3;1;12;4;11;5;10;6;2;8;9;48;43622
48;43622;7;3;1;12;4;11;5;10;6;2;8;9
7;3;1;11;4;12;5;10;6;2;8;9;48;46148
48;46148;7;3;1;11;4;12;5;10;6;2;8;9
8;3;1;11;4;12;5;10;6;2;7;9;48;48064
48;48064;8;3;1;11;4;12;5;10;6;2;7;9
11;3;1;8;4;12;5;10;6;2;7;9;48;48552
48;48552;11;3;1;8;4;12;5;10;6;2;7;9
11;3;1;8;12;4;5;10;6;2;7;9;48;36816
48;36816;11;3;1;8;12;4;5;10;6;2;7;9
11;3;1;8;12;4;5;2;6;10;7;9;48;39570
49;36816;11;3;1;8;12;4;5;10;6;2;7;9
11;3;1;8;12;4;2;10;6;5;7;9;49;33278
49;33278;11;3;1;8;12;4;2;10;6;5;7;9
11;3;1;8;12;4;2;10;6;5;9;7;49;24660
49;24660;11;3;1;8;12;4;2;10;6;5;9;7
11;3;1;8;12;4;7;10;6;5;9;2;49;29546
49;24660;11;3;1;8;12;4;2;10;6;5;9;7
11;7;1;8;12;4;2;10;6;5;9;3;49;29790
49;29790;11;7;1;8;12;4;2;10;6;5;9;3
11;7;1;8;4;12;2;10;6;5;9;3;49;32550
49;32550;11;7;1;8;4;12;2;10;6;5;9;3
11;7;1;8;4;12;6;10;2;5;9;3;49;34252
49;32550;11;7;1;8;4;12;2;10;6;5;9;3
11;7;1;8;4;5;2;10;6;12;9;3;49;44340
49;32550;11;7;1;8;4;12;2;10;6;5;9;3
5;7;1;8;4;12;2;10;6;11;9;3;49;40048
49;32550;11;7;1;8;4;12;2;10;6;5;9;3
11;7;1;2;4;12;8;10;6;5;9;3;49;35390
49;32550;11;7;1;8;4;12;2;10;6;5;9;3
11;7;1;8;5;12;2;10;6;4;9;3;49;34090
49;34090;11;7;1;8;5;12;2;10;6;4;9;3
11;3;1;8;5;12;2;10;6;4;9;7;49;40156
49;34090;11;7;1;8;5;12;2;10;6;4;9;3
11;7;1;8;5;12;2;6;10;4;9;3;49;30550
49;30550;11;7;1;8;5;12;2;6;10;4;9;3
11;7;4;8;5;12;2;6;10;1;9;3;49;42980
49;30550;11;7;1;8;5;12;2;6;10;4;9;3
11;7;2;8;5;12;1;6;10;4;9;3;49;30762
49;30762;11;7;2;8;5;12;1;6;10;4;9;3
11;7;2;9;5;12;1;6;10;4;8;3;49;28850
49;28850;11;7;2;9;5;12;1;6;10;4;8;3
11;7;2;8;5;12;1;6;10;4;9;3;49;30762
49;28850;11;7;2;9;5;12;1;6;10;4;8;3
11;7;2;9;5;12;4;6;10;1;8;3;49;42760
49;28850;11;7;2;9;5;12;1;6;10;4;8;3
11;7;2;9;5;12;1;6;10;4;3;8;49;33098
49;33098;11;7;2;9;5;12;1;6;10;4;3;8
11;7;2;9;5;3;1;6;10;4;12;8;49;38194
49;33098;11;7;2;9;5;12;1;6;10;4;3;8
11;7;6;9;5;12;1;2;10;4;3;8;49;37806
50;33098;11;7;2;9;5;12;1;6;10;4;3;8
11;7;2;6;5;12;1;9;10;4;3;8;50;35368
50;35368;11;7;2;6;5;12;1;9;10;4;3;8
11;7;2;6;5;12;1;9;10;8;3;4;50;36712
50;36712;11;7;2;6;5;12;1;9;10;8;3;4
2;7;11;6;5;12;1;9;10;8;3;4;50;42658
50;36712;11;7;2;6;5;12;1;9;10;8;3;4
11;7;2;6;3;12;1;9;10;8;5;4;50;38316
50;36712;11;7;2;6;5;12;1;9;10;8;3;4
11;7;2;4;5;12;1;9;10;8;3;6;50;40950
50;36712;11;7;2;6;5;12;1;9;10;8;3;4
11;9;2;6;5;12;1;7;10;8;3;4;50;40276
50;40276;11;9;2;6;5;12;1;7;10;8;3;4
11;9;5;6;2;12;1;7;10;8;3;4;50;45556
50;40276;11;9;2;6;5;12;1;7;10;8;3;4
9;11;2;6;5;12;1;7;10;8;3;4;50;44610
50;40276;11;9;2;6;5;12;1;7;10;8;3;4
11;9;2;6;8;12;1;7;10;5;3;4;50;30082
50;30082;11;9;2;6;8;12;1;7;10;5;3;4
11;4;2;6;8;12;1;7;10;5;3;9;50;43196
50;30082;11;9;2;6;8;12;1;7;10;5;3;4
11;9;2;4;8;12;1;7;10;5;3;6;50;31064
50;31064;11;9;2;4;8;12;1;7;10;5;3;6
11;5;2;4;8;12;1;7;10;9;3;6;50;36348
50;31064;11;9;2;4;8;12;1;7;10;5;3;6
11;9;4;2;8;12;1;7;10;5;3;6;50;31342
50;31342;11;9;4;2;8;12;1;7;10;5;3;6
11;3;4;2;8;12;1;7;10;5;9;6;50;39496
50;31342;11;9;4;2;8;12;1;7;10;5;3;6
11;3;4;2;8;12;1;7;10;5;9;6;50;39496
50;31342;11;9;4;2;8;12;1;7;10;5;3;6
11;7;4;2;8;12;1;9;10;5;3;6;50;48450
50;31342;11;9;4;2;8;12;1;7;10;5;3;6
11;9;4;2;8;12;10;7;1;5;3;6;50;32098
50;32098;11;9;4;2;8;12;10;7;1;5;3;6
11;9;4;2;8;12;10;5;1;7;3;6;50;35970
50;35970;11;9;4;2;8;12;10;5;1;7;3;6
5;9;4;2;8;12;10;11;1;7;3;6;50;53832
50;35970;11;9;4;2;8;12;10;5;1;7;3;6
11;9;4;2;8;3;10;5;1;7;12;6;50;44602
51;35970;11;9;4;2;8;12;10;5;1;7;3;6
11;9;4;2;8;12;10;5;1;6;3;7;51;47298
51;35970;11;9;4;2;8;12;10;5;1;7;3;6
5;9;4;2;8;12;10;11;1;7;3;6;51;53832
51;35970;11;9;4;2;8;12;10;5;1;7;3;6
11;9;4;8;2;12;10;5;1;7;3;6;51;38530
51;38530;11;9;4;8;2;12;10;5;1;7;3;6
11;9;7;8;2;12;10;5;1;4;3;6;51;44230
51;38530;11;9;4;8;2;12;10;5;1;7;3;6
11;9;4;1;2;12;10;5;8;7;3;6;51;40622
51;40622;11;9;4;1;2;12;10;5;8;7;3;6
11;12;4;1;2;9;10;5;8;7;3;6;51;36770
51;36770;11;12;4;1;2;9;10;5;8;7;3;6
11;12;4;3;2;9;10;5;8;7;1;6;51;35282
51;35282;11;12;4;3;2;9;10;5;8;7;1;6
11;2;4;3;12;9;10;5;8;7;1;6;51;41368
51;35282;11;12;4;3;2;9;10;5;8;7;1;6
11;12;4;3;7;9;10;5;8;2;1;6;51;46812
51;35282;11;12;4;3;2;9;10;5;8;7;1;6
11;12;4;3;10;9;2;5;8;7;1;6;51;33832
51;33832;11;12;4;3;10;9;2;5;8;7;1;6
11;12;1;3;10;9;2;5;8;7;4;6;51;32704
51;32704;11;12;1;3;10;9;2;5;8;7;4;6
11;12;1;3;10;9;2;5;8;6;4;7;51;44032
51;32704;11;12;1;3;10;9;2;5;8;7;4;6
11;12;3;1;10;9;2;5;8;7;4;6;51;32852
51;32852;11;12;3;1;10;9;2;5;8;7;4;6
11;2;3;1;10;9;12;5;8;7;4;6;51;43664
51;32852;11;12;3;1;10;9;2;5;8;7;4;6
11;12;3;2;10;9;1;5;8;7;4;6;51;33382
51;33382;11;12;3;2;10;9;1;5;8;7;4;6
11;10;3;2;12;9;1;5;8;7;4;6;51;43726
51;33382;11;12;3;2;10;9;1;5;8;7;4;6
11;9;3;2;10;12;1;5;8;7;4;6;51;37234
51;33382;11;12;3;2;10;9;1;5;8;7;4;6
11;12;3;8;10;9;1;5;2;7;4;6;51;30130
51;30130;11;12;3;8;10;9;1;5;2;7;4;6
11;12;7;8;10;9;1;5;2;3;4;6;51;28704
51;28704;11;12;7;8;10;9;1;5;2;3;4;6
11;12;7;8;10;9;1;2;5;3;4;6;51;45046
52;28704;11;12;7;8;10;9;1;5;2;3;4;6
11;12;7;8;3;9;1;5;2;10;4;6;52;25298
52;25298;11;12;7;8;3;9;1;5;2;10;4;6
11;12;7;8;3;9;6;5;2;10;4;1;52;27084
52;27084;11;12;7;8;3;9;6;5;2;10;4;1
11;12;7;3;8;9;6;5;2;10;4;1;52;25524
52;25524;11;12;7;3;8;9;6;5;2;10;4;1
11;12;7;3;8;9;6;5;2;4;10;1;52;41496
52;25524;11;12;7;3;8;9;6;5;2;10;4;1
11;12;7;3;8;9;6;5;2;1;4;10;52;33780
52;25524;11;12;7;3;8;9;6;5;2;10;4;1
2;12;7;3;8;9;6;5;11;10;4;1;52;36458
52;25524;11;12;7;3;8;9;6;5;2;10;4;1
11;4;7;3;8;9;6;5;2;10;12;1;52;35286
52;25524;11;12;7;3;8;9;6;5;2;10;4;1
11;12;7;3;8;9;4;5;2;10;6;1;52;24258
52;24258;11;12;7;3;8;9;4;5;2;10;6;1
11;12;7;4;8;9;3;5;2;10;6;1;52;25526
52;25526;11;12;7;4;8;9;3;5;2;10;6;1
11;12;7;4;8;9;3;6;2;10;5;1;52;37590
52;25526;11;12;7;4;8;9;3;5;2;10;6;1
11;12;7;4;8;9;3;10;2;5;6;1;52;28826
52;25526;11;12;7;4;8;9;3;5;2;10;6;1
11;12;9;4;8;7;3;5;2;10;6;1;52;28724
52;25526;11;12;7;4;8;9;3;5;2;10;6;1
7;12;11;4;8;9;3;5;2;10;6;1;52;33574
52;25526;11;12;7;4;8;9;3;5;2;10;6;1
11;9;7;4;8;12;3;5;2;10;6;1;52;29308
52;29308;11;9;7;4;8;12;3;5;2;10;6;1
11;2;7;4;8;12;3;5;9;10;6;1;52;35870
52;29308;11;9;7;4;8;12;3;5;2;10;6;1
11;8;7;4;9;12;3;5;2;10;6;1;52;35324
52;29308;11;9;7;4;8;12;3;5;2;10;6;1
11;9;7;4;8;12;3;5;10;2;6;1;52;44790
52;29308;11;9;7;4;8;12;3;5;2;10;6;1
11;9;7;4;6;12;3;5;2;10;8;1;52;29178
52;29178;11;9;7;4;6;12;3;5;2;10;8;1
11;9;7;4;6;12;3;10;2;5;8;1;52;32478
52;29178;11;9;7;4;6;12;3;5;2;10;8;1
11;9;7;4;6;12;2;5;3;10;8;1;52;27080
53;27080;11;9;7;4;6;12;2;5;3;10;8;1
4;9;7;11;6;12;2;5;3;10;8;1;53;27552
53;27552;4;9;7;11;6;12;2;5;3;10;8;1
3;9;7;11;6;12;2;5;4;10;8;1;53;38754
53;27552;4;9;7;11;6;12;2;5;3;10;8;1
4;9;7;3;6;12;2;5;11;10;8;1;53;22342
53;22342;4;9;7;3;6;12;2;5;11;10;8;1
2;9;7;3;6;12;4;5;11;10;8;1;53;28842
53;22342;4;9;7;3;6;12;2;5;11;10;8;1
4;9;7;3;6;12;10;5;11;2;8;1;53;36968
53;22342;4;9;7;3;6;12;2;5;11;10;8;1
4;9;7;3;6;12;2;5;8;10;11;1;53;22466
53;22466;4;9;7;3;6;12;2;5;8;10;11;1
4;9;7;6;3;12;2;5;8;10;11;1;53;22826
53;22826;4;9;7;6;3;12;2;5;8;10;11;1
4;9;7;12;3;6;2;5;8;10;11;1;53;27014
53;22826;4;9;7;6;3;12;2;5;8;10;11;1
8;9;7;6;3;12;2;5;4;10;11;1;53;33758
53;22826;4;9;7;6;3;12;2;5;8;10;11;1
12;9;7;6;3;4;2;5;8;10;11;1;53;27174
53;22826;4;9;7;6;3;12;2;5;8;10;11;1
4;9;7;6;8;12;2;5;3;10;11;1;53;26688
53;26688;4;9;7;6;8;12;2;5;3;10;11;1
4;9;7;6;8;11;2;5;3;10;12;1;53;28248
53;28248;4;9;7;6;8;11;2;5;3;10;12;1
4;9;7;6;8;11;2;5;12;10;3;1;53;28176
53;28176;4;9;7;6;8;11;2;5;12;10;3;1
4;9;11;6;8;7;2;5;12;10;3;1;53;30498
53;28176;4;9;7;6;8;11;2;5;12;10;3;1
11;9;7;6;8;4;2;5;12;10;3;1;53;25816
53;25816;11;9;7;6;8;4;2;5;12;10;3;1
11;6;7;9;8;4;2;5;12;10;3;1;53;16190
53;16190;11;6;7;9;8;4;2;5;12;10;3;1
11;6;7;9;8;4;2;5;12;10;1;3;53;21302
53;16190;11;6;7;9;8;4;2;5;12;10;3;1
11;2;7;9;8;4;6;5;12;10;3;1;53;37890
53;16190;11;6;7;9;8;4;2;5;12;10;3;1
11;6;3;9;8;4;2;5;12;10;7;1;53;17038
53;17038;11;6;3;9;8;4;2;5;12;10;7;1
1;6;3;9;8;4;2;5;12;10;7;11;53;37394
54;17038;11;6;3;9;8;4;2;5;12;10;7;1
11;6;3;9;8;4;7;5;12;10;2;1;54;16200
54;16200;11;6;3;9;8;4;7;5;12;10;2;1
11;6;4;9;8;3;7;5;12;10;2;1;54;33428
54;16200;11;6;3;9;8;4;7;5;12;10;2;1
11;6;3;9;8;7;4;5;12;10;2;1;54;28964
54;16200;11;6;3;9;8;4;7;5;12;10;2;1
11;6;3;9;8;4;7;2;12;10;5;1;54;25912
54;16200;11;6;3;9;8;4;7;5;12;10;2;1
11;6;3;2;8;4;7;5;12;10;9;1;54;17866
54;16200;11;6;3;9;8;4;7;5;12;10;2;1
11;6;3;7;8;4;9;5;12;10;2;1;54;17554
54;17554;11;6;3;7;8;4;9;5;12;10;2;1
11;6;3;7;9;4;8;5;12;10;2;1;54;19462
54;17554;11;6;3;7;8;4;9;5;12;10;2;1
4;6;3;7;8;11;9;5;12;10;2;1;54;18498
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;3;7;8;11;9;5;12;2;10;1;54;37012
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;9;7;8;11;3;5;12;10;2;1;54;20930
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;5;3;7;8;11;9;6;12;10;2;1;54;44038
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;3;11;8;7;9;5;12;10;2;1;54;36444
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;11;7;8;3;9;5;12;10;2;1;54;34880
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;3;7;8;11;9;5;1;10;2;12;54;23660
54;18498;4;6;3;7;8;11;9;5;12;10;2;1
4;6;3;7;8;11;9;5;12;10;1;2;54;23918
54;23918;4;6;3;7;8;11;9;5;12;10;1;2
11;6;3;7;8;4;9;5;12;10;1;2;54;22974
54;22974;11;6;3;7;8;4;9;5;12;10;1;2
11;6;3;7;8;9;4;5;12;10;1;2;54;24950
54;22974;11;6;3;7;8;4;9;5;12;10;1;2
11;6;3;7;8;4;10;5;12;9;1;2;54;33412
54;22974;11;6;3;7;8;4;9;5;12;10;1;2
11;6;3;7;8;4;10;5;12;9;1;2;54;33412
54;22974;11;6;3;7;8;4;9;5;12;10;1;2
11;6;3;7;8;5;9;4;12;10;1;2;54;38604
55;22974;11;6;3;7;8;4;9;5;12;10;1;2
4;6;3;7;8;11;9;5;12;10;1;2;55;23918
55;23918;4;6;3;7;8;11;9;5;12;10;1;2
4;6;3;12;8;11;9;5;7;10;1;2;55;20800
55;20800;4;6;3;12;8;11;9;5;7;10;1;2
4;6;3;12;8;11;5;9;7;10;1;2;55;28836
55;20800;4;6;3;12;8;11;9;5;7;10;1;2
4;6;3;12;9;11;8;5;7;10;1;2;55;20386
55;20386;4;6;3;12;9;11;8;5;7;10;1;2
4;6;3;12;9;11;8;5;7;2;1;10;55;34594
55;20386;4;6;3;12;9;11;8;5;7;10;1;2
4;6;3;12;9;11;8;1;7;10;5;2;55;21754
55;20386;4;6;3;12;9;11;8;5;7;10;1;2
4;2;3;12;9;11;8;5;7;10;1;6;55;39170
55;20386;4;6;3;12;9;11;8;5;7;10;1;2
4;2;3;12;9;11;8;5;7;10;1;6;55;39170
55;20386;4;6;3;12;9;11;8;5;7;10;1;2
4;6;3;1;9;11;8;5;7;10;12;2;55;19296
55;19296;4;6;3;1;9;11;8;5;7;10;12;2
7;6;3;1;9;11;8;5;4;10;12;2;55;37010
55;19296;4;6;3;1;9;11;8;5;7;10;12;2
4;6;3;1;9;11;8;12;7;10;5;2;55;32576
55;19296;4;6;3;1;9;11;8;5;7;10;12;2
4;6;3;8;9;11;1;5;7;10;12;2;55;19316
55;19316;4;6;3;8;9;11;1;5;7;10;12;2
4;6;3;8;9;11;5;1;7;10;12;2;55;18628
55;18628;4;6;3;8;9;11;5;1;7;10;12;2
4;6;3;8;9;11;5;1;10;7;12;2;55;18926
55;18926;4;6;3;8;9;11;5;1;10;7;12;2
4;11;3;8;9;6;5;1;10;7;12;2;55;28974
55;18926;4;6;3;8;9;11;5;1;10;7;12;2
4;2;3;8;9;11;5;1;10;7;12;6;55;41854
55;18926;4;6;3;8;9;11;5;1;10;7;12;2
4;6;3;8;9;11;7;1;10;5;12;2;55;35462
55;18926;4;6;3;8;9;11;5;1;10;7;12;2
4;6;3;8;10;11;5;1;9;7;12;2;55;16736
55;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;10;11;5;9;1;7;12;2;55;25818
55;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;10;11;5;1;2;7;12;9;55;17360
56;17360;4;6;3;8;10;11;5;1;2;7;12;9
4;6;3;2;10;11;5;1;8;7;12;9;56;19554
56;17360;4;6;3;8;10;11;5;1;2;7;12;9
4;5;3;8;10;11;6;1;2;7;12;9;56;37344
56;17360;4;6;3;8;10;11;5;1;2;7;12;9
3;6;4;8;10;11;5;1;2;7;12;9;56;38394
56;17360;4;6;3;8;10;11;5;1;2;7;12;9
4;6;3;8;10;11;5;1;9;7;12;2;56;16736
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;10;1;5;11;9;7;12;2;56;38512
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;9;11;5;1;10;7;12;2;56;18926
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;5;11;10;1;9;7;12;2;56;23258
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;7;10;11;5;1;9;8;12;2;56;25364
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;8;3;6;10;11;5;1;9;7;12;2;56;23128
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;12;8;10;11;5;1;9;7;3;2;56;24848
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;10;2;5;1;9;7;12;11;56;28860
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
7;6;3;8;10;11;5;1;9;4;12;2;56;35026
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;10;11;5;9;1;7;12;2;56;25818
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
8;6;3;4;10;11;5;1;9;7;12;2;56;22280
56;16736;4;6;3;8;10;11;5;1;9;7;12;2
4;6;3;8;2;11;5;1;9;7;12;10;56;14212
56;14212;4;6;3;8;2;11;5;1;9;7;12;10
4;6;3;8;2;11;5;10;9;7;12;1;56;14672
56;14672;4;6;3;8;2;11;5;10;9;7;12;1
4;6;10;8;2;11;5;3;9;7;12;1;56;24548
56;14672;4;6;3;8;2;11;5;10;9;7;12;1
4;6;3;8;2;11;9;10;5;7;12;1;56;20166
56;14672;4;6;3;8;2;11;5;10;9;7;12;1
4;6;12;8;2;11;5;10;9;7;3;1;56;22272
56;14672;4;6;3;8;2;11;5;10;9;7;12;1
