"X1";"X47220";"X9";"X2";"X8";"X11";"X3";"X5";"X4";"X7";"X1.1";"X10";"X12";"X6"
35;37486;2;9;8;12;5;4;10;3;7;11;1;6
2;7;8;12;5;4;10;3;9;11;1;6;35;42212
35;42212;2;7;8;12;5;4;10;3;9;11;1;6
2;7;8;12;6;4;10;3;9;11;1;5;35;39830
35;39830;2;7;8;12;6;4;10;3;9;11;1;5
2;7;8;12;6;10;4;3;9;11;1;5;35;35180
35;35180;2;7;8;12;6;10;4;3;9;11;1;5
2;7;9;12;6;10;4;3;8;11;1;5;35;31546
35;31546;2;7;9;12;6;10;4;3;8;11;1;5
2;7;10;12;6;9;4;3;8;11;1;5;35;36330
36;36330;2;7;10;12;6;9;4;3;8;11;1;5
2;7;4;12;6;9;10;3;8;11;1;5;36;34870
36;34870;2;7;4;12;6;9;10;3;8;11;1;5
2;7;4;3;6;9;10;12;8;11;1;5;36;31708
36;31708;2;7;4;3;6;9;10;12;8;11;1;5
2;7;8;3;6;9;10;12;4;11;1;5;36;30058
36;30058;2;7;8;3;6;9;10;12;4;11;1;5
2;7;10;3;6;9;8;12;4;11;1;5;36;29570
36;29570;2;7;10;3;6;9;8;12;4;11;1;5
2;7;10;9;6;3;8;12;4;11;1;5;36;31838
36;31838;2;7;10;9;6;3;8;12;4;11;1;5
2;7;3;9;6;10;8;12;4;11;1;5;36;26272
36;26272;2;7;3;9;6;10;8;12;4;11;1;5
2;4;3;9;6;10;8;12;7;11;1;5;36;32624
36;32624;2;4;3;9;6;10;8;12;7;11;1;5
2;4;3;9;12;10;8;6;7;11;1;5;36;28364
36;28364;2;4;3;9;12;10;8;6;7;11;1;5
2;7;3;9;12;10;8;6;4;11;1;5;36;22012
36;22012;2;7;3;9;12;10;8;6;4;11;1;5
2;7;3;9;12;10;8;6;5;11;1;4;36;28524
36;28524;2;7;3;9;12;10;8;6;5;11;1;4
2;7;3;12;9;10;8;6;5;11;1;4;36;28484
36;28484;2;7;3;12;9;10;8;6;5;11;1;4
11;7;3;12;9;10;8;6;5;2;1;4;36;40994
36;28484;2;7;3;12;9;10;8;6;5;11;1;4
2;7;3;12;9;10;8;6;4;11;1;5;36;21972
36;21972;2;7;3;12;9;10;8;6;4;11;1;5
2;7;3;12;6;10;8;9;4;11;1;5;36;30542
36;21972;2;7;3;12;9;10;8;6;4;11;1;5
2;7;3;12;9;10;8;1;4;11;6;5;36;28616
36;28616;2;7;3;12;9;10;8;1;4;11;6;5
2;7;11;12;9;10;8;1;4;3;6;5;36;27734
36;27734;2;7;11;12;9;10;8;1;4;3;6;5
2;8;11;12;9;10;7;1;4;3;6;5;36;38682
36;27734;2;7;11;12;9;10;8;1;4;3;6;5
5;7;11;12;9;10;8;1;4;3;6;2;36;31782
36;27734;2;7;11;12;9;10;8;1;4;3;6;5
2;7;11;12;9;10;6;1;4;3;8;5;36;28578
36;28578;2;7;11;12;9;10;6;1;4;3;8;5
2;1;11;12;9;10;6;7;4;3;8;5;36;31802
37;31802;2;1;11;12;9;10;6;7;4;3;8;5
2;9;11;12;1;10;6;7;4;3;8;5;37;39980
37;31802;2;1;11;12;9;10;6;7;4;3;8;5
2;11;1;12;9;10;6;7;4;3;8;5;37;50250
37;31802;2;1;11;12;9;10;6;7;4;3;8;5
2;1;11;12;9;10;6;7;8;3;4;5;37;31730
37;31730;2;1;11;12;9;10;6;7;8;3;4;5
2;1;10;12;9;11;6;7;8;3;4;5;37;37508
37;31730;2;1;11;12;9;10;6;7;8;3;4;5
7;1;11;12;9;10;6;2;8;3;4;5;37;30072
37;30072;7;1;11;12;9;10;6;2;8;3;4;5
7;1;11;12;4;10;6;2;8;3;9;5;37;31250
37;31250;7;1;11;12;4;10;6;2;8;3;9;5
7;1;11;12;6;10;4;2;8;3;9;5;37;39086
37;39086;7;1;11;12;6;10;4;2;8;3;9;5
7;1;11;12;6;10;4;2;8;5;9;3;37;42350
37;42350;7;1;11;12;6;10;4;2;8;5;9;3
12;1;11;7;6;10;4;2;8;5;9;3;37;51738
37;42350;7;1;11;12;6;10;4;2;8;5;9;3
7;8;11;12;6;10;4;2;1;5;9;3;37;56830
37;42350;7;1;11;12;6;10;4;2;8;5;9;3
7;1;11;12;6;10;4;2;9;5;8;3;37;42454
37;42454;7;1;11;12;6;10;4;2;9;5;8;3
7;1;11;12;6;8;4;2;9;5;10;3;37;46566
37;46566;7;1;11;12;6;8;4;2;9;5;10;3
7;1;11;12;6;8;4;9;2;5;10;3;37;41506
37;41506;7;1;11;12;6;8;4;9;2;5;10;3
7;11;1;12;6;8;4;9;2;5;10;3;37;44778
37;44778;7;11;1;12;6;8;4;9;2;5;10;3
7;11;1;8;6;12;4;9;2;5;10;3;37;47338
37;47338;7;11;1;8;6;12;4;9;2;5;10;3
8;11;1;7;6;12;4;9;2;5;10;3;37;36932
37;36932;8;11;1;7;6;12;4;9;2;5;10;3
8;11;1;7;6;12;4;9;10;5;2;3;37;37032
37;37032;8;11;1;7;6;12;4;9;10;5;2;3
8;11;1;7;6;12;4;9;10;2;5;3;37;32198
37;32198;8;11;1;7;6;12;4;9;10;2;5;3
8;11;3;7;6;12;4;9;10;2;5;1;37;29520
37;29520;8;11;3;7;6;12;4;9;10;2;5;1
8;11;3;7;12;6;4;9;10;2;5;1;37;28438
38;28438;8;11;3;7;12;6;4;9;10;2;5;1
8;11;1;7;12;6;4;9;10;2;5;3;38;31116
38;31116;8;11;1;7;12;6;4;9;10;2;5;3
8;11;1;7;12;5;4;9;10;2;6;3;38;34124
38;34124;8;11;1;7;12;5;4;9;10;2;6;3
8;11;10;7;12;5;4;9;1;2;6;3;38;35478
38;35478;8;11;10;7;12;5;4;9;1;2;6;3
8;11;10;7;12;5;4;6;1;2;9;3;38;39980
38;35478;8;11;10;7;12;5;4;9;1;2;6;3
8;2;10;7;12;5;4;9;1;11;6;3;38;61140
38;61140;8;2;10;7;12;5;4;9;1;11;6;3
8;2;10;7;12;5;4;6;1;11;9;3;38;53738
38;53738;8;2;10;7;12;5;4;6;1;11;9;3
8;2;10;7;12;5;1;6;4;11;9;3;38;49758
38;49758;8;2;10;7;12;5;1;6;4;11;9;3
8;2;10;7;3;5;1;6;4;11;9;12;38;45890
38;45890;8;2;10;7;3;5;1;6;4;11;9;12
8;3;10;7;2;5;1;6;4;11;9;12;38;30682
38;30682;8;3;10;7;2;5;1;6;4;11;9;12
8;3;10;4;2;5;1;6;7;11;9;12;38;28412
38;28412;8;3;10;4;2;5;1;6;7;11;9;12
8;3;10;4;1;5;2;6;7;11;9;12;38;26032
38;26032;8;3;10;4;1;5;2;6;7;11;9;12
8;3;10;4;1;7;2;6;5;11;9;12;38;36858
38;26032;8;3;10;4;1;5;2;6;7;11;9;12
8;3;10;4;1;5;2;6;11;7;9;12;38;46102
38;26032;8;3;10;4;1;5;2;6;7;11;9;12
8;3;10;4;1;2;5;6;7;11;9;12;38;35714
38;35714;8;3;10;4;1;2;5;6;7;11;9;12
12;3;10;4;1;2;5;6;7;11;9;8;38;43748
38;35714;8;3;10;4;1;2;5;6;7;11;9;12
8;3;10;2;1;4;5;6;7;11;9;12;38;28342
38;28342;8;3;10;2;1;4;5;6;7;11;9;12
8;3;10;2;1;4;9;6;7;11;5;12;38;29098
38;29098;8;3;10;2;1;4;9;6;7;11;5;12
8;3;10;2;6;4;9;1;7;11;5;12;38;38552
38;38552;8;3;10;2;6;4;9;1;7;11;5;12
8;3;10;9;6;4;2;1;7;11;5;12;38;35948
38;35948;8;3;10;9;6;4;2;1;7;11;5;12
8;3;10;9;2;4;6;1;7;11;5;12;38;38446
39;38446;8;3;10;9;2;4;6;1;7;11;5;12
8;3;10;9;2;4;6;1;11;7;5;12;39;32792
39;32792;8;3;10;9;2;4;6;1;11;7;5;12
8;3;1;9;2;4;6;10;11;7;5;12;39;34552
39;34552;8;3;1;9;2;4;6;10;11;7;5;12
8;1;3;9;2;4;6;10;11;7;5;12;39;33020
39;33020;8;1;3;9;2;4;6;10;11;7;5;12
8;1;3;9;11;4;6;10;2;7;5;12;39;32466
39;32466;8;1;3;9;11;4;6;10;2;7;5;12
10;1;3;9;11;4;6;8;2;7;5;12;39;48940
39;32466;8;1;3;9;11;4;6;10;2;7;5;12
8;4;3;9;11;1;6;10;2;7;5;12;39;33548
39;33548;8;4;3;9;11;1;6;10;2;7;5;12
8;4;3;9;11;1;6;2;10;7;5;12;39;33250
39;33250;8;4;3;9;11;1;6;2;10;7;5;12
8;4;3;9;11;1;6;2;10;5;7;12;39;47366
39;33250;8;4;3;9;11;1;6;2;10;7;5;12
8;4;6;9;11;1;3;2;10;7;5;12;39;32550
39;32550;8;4;6;9;11;1;3;2;10;7;5;12
6;4;8;9;11;1;3;2;10;7;5;12;39;24972
39;24972;6;4;8;9;11;1;3;2;10;7;5;12
6;4;2;9;11;1;3;8;10;7;5;12;39;35572
39;24972;6;4;8;9;11;1;3;2;10;7;5;12
11;4;8;9;6;1;3;2;10;7;5;12;39;34298
39;24972;6;4;8;9;11;1;3;2;10;7;5;12
6;4;8;11;9;1;3;2;10;7;5;12;39;26492
39;26492;6;4;8;11;9;1;3;2;10;7;5;12
6;4;8;11;9;1;3;2;10;5;7;12;39;40608
39;26492;6;4;8;11;9;1;3;2;10;7;5;12
6;1;8;11;9;4;3;2;10;7;5;12;39;37354
39;26492;6;4;8;11;9;1;3;2;10;7;5;12
6;4;8;11;9;1;10;2;3;7;5;12;39;23410
39;23410;6;4;8;11;9;1;10;2;3;7;5;12
6;4;5;11;9;1;10;2;3;7;8;12;39;27430
39;27430;6;4;5;11;9;1;10;2;3;7;8;12
6;4;5;11;9;1;10;2;3;8;7;12;39;39364
39;27430;6;4;5;11;9;1;10;2;3;7;8;12
6;8;5;11;9;1;10;2;3;7;4;12;39;33968
39;33968;6;8;5;11;9;1;10;2;3;7;4;12
6;11;5;8;9;1;10;2;3;7;4;12;39;28710
40;28710;6;11;5;8;9;1;10;2;3;7;4;12
6;11;5;8;12;1;10;2;3;7;4;9;40;28218
40;28218;6;11;5;8;12;1;10;2;3;7;4;9
5;11;6;8;12;1;10;2;3;7;4;9;40;32486
40;28218;6;11;5;8;12;1;10;2;3;7;4;9
6;11;5;2;12;1;10;8;3;7;4;9;40;36580
40;28218;6;11;5;8;12;1;10;2;3;7;4;9
6;7;5;8;12;1;10;2;3;11;4;9;40;48690
40;28218;6;11;5;8;12;1;10;2;3;7;4;9
6;11;5;8;4;1;10;2;3;7;12;9;40;28762
40;28762;6;11;5;8;4;1;10;2;3;7;12;9
6;1;5;8;4;11;10;2;3;7;12;9;40;41722
40;28762;6;11;5;8;4;1;10;2;3;7;12;9
6;11;2;8;4;1;10;5;3;7;12;9;40;25298
40;25298;6;11;2;8;4;1;10;5;3;7;12;9
6;11;2;10;4;1;8;5;3;7;12;9;40;27020
40;25298;6;11;2;8;4;1;10;5;3;7;12;9
6;11;9;8;4;1;10;5;3;7;12;2;40;25120
40;25120;6;11;9;8;4;1;10;5;3;7;12;2
6;8;9;11;4;1;10;5;3;7;12;2;40;30378
40;25120;6;11;9;8;4;1;10;5;3;7;12;2
6;11;9;8;4;1;10;5;3;7;2;12;40;26218
40;26218;6;11;9;8;4;1;10;5;3;7;2;12
10;11;9;8;4;1;6;5;3;7;2;12;40;39104
40;26218;6;11;9;8;4;1;10;5;3;7;2;12
6;11;5;8;4;1;10;9;3;7;2;12;40;30002
40;26218;6;11;9;8;4;1;10;5;3;7;2;12
6;11;9;8;4;5;10;1;3;7;2;12;40;19778
40;19778;6;11;9;8;4;5;10;1;3;7;2;12
6;11;9;3;4;5;10;1;8;7;2;12;40;22038
40;22038;6;11;9;3;4;5;10;1;8;7;2;12
6;11;9;3;4;5;10;1;8;2;7;12;40;27438
40;22038;6;11;9;3;4;5;10;1;8;7;2;12
6;11;8;3;4;5;10;1;9;7;2;12;40;15834
40;15834;6;11;8;3;4;5;10;1;9;7;2;12
3;11;8;6;4;5;10;1;9;7;2;12;40;26548
40;15834;6;11;8;3;4;5;10;1;9;7;2;12
6;11;8;4;3;5;10;1;9;7;2;12;40;19234
40;19234;6;11;8;4;3;5;10;1;9;7;2;12
7;11;8;4;3;5;10;1;9;6;2;12;40;39958
41;19234;6;11;8;4;3;5;10;1;9;7;2;12
6;11;8;4;3;10;5;1;9;7;2;12;41;31534
41;19234;6;11;8;4;3;5;10;1;9;7;2;12
6;8;11;4;3;5;10;1;9;7;2;12;41;35658
41;19234;6;11;8;4;3;5;10;1;9;7;2;12
6;11;8;4;3;12;10;1;9;7;2;5;41;19068
41;19068;6;11;8;4;3;12;10;1;9;7;2;5
6;11;8;4;3;1;10;12;9;7;2;5;41;30936
41;19068;6;11;8;4;3;12;10;1;9;7;2;5
6;10;8;4;3;12;11;1;9;7;2;5;41;40912
41;19068;6;11;8;4;3;12;10;1;9;7;2;5
6;11;10;4;3;12;8;1;9;7;2;5;41;18504
41;18504;6;11;10;4;3;12;8;1;9;7;2;5
6;11;10;4;3;2;8;1;9;7;12;5;41;29128
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;10;12;3;2;8;1;9;7;4;5;41;30372
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
2;11;10;4;3;6;8;1;9;7;12;5;41;28244
41;28244;2;11;10;4;3;6;8;1;9;7;12;5
2;11;10;4;3;6;8;1;9;12;7;5;41;50126
41;28244;2;11;10;4;3;6;8;1;9;7;12;5
6;11;10;4;3;2;8;1;9;7;12;5;41;29128
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;10;5;3;2;8;1;9;7;12;4;41;34554
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;3;4;10;2;8;1;9;7;12;5;41;30282
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
9;11;10;4;3;2;8;1;6;7;12;5;41;35194
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;10;4;3;2;7;1;9;8;12;5;41;35652
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;10;4;3;2;8;12;9;7;1;5;41;39380
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;2;4;3;10;8;1;9;7;12;5;41;31722
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;9;4;3;2;8;1;10;7;12;5;41;35548
41;29128;6;11;10;4;3;2;8;1;9;7;12;5
6;11;10;4;3;5;8;1;9;7;12;2;41;18036
41;18036;6;11;10;4;3;5;8;1;9;7;12;2
6;11;10;4;3;5;12;1;9;7;8;2;41;22522
42;18036;6;11;10;4;3;5;8;1;9;7;12;2
6;10;11;4;3;5;8;1;9;7;12;2;42;29696
42;18036;6;11;10;4;3;5;8;1;9;7;12;2
6;7;10;4;3;5;8;1;9;11;12;2;42;46046
42;18036;6;11;10;4;3;5;8;1;9;7;12;2
6;11;10;4;3;5;2;1;9;7;12;8;42;23622
42;23622;6;11;10;4;3;5;2;1;9;7;12;8
11;6;10;4;3;5;2;1;9;7;12;8;42;33204
42;23622;6;11;10;4;3;5;2;1;9;7;12;8
1;11;10;4;3;5;2;6;9;7;12;8;42;45996
42;23622;6;11;10;4;3;5;2;1;9;7;12;8
6;11;10;4;7;5;2;1;9;3;12;8;42;30918
42;23622;6;11;10;4;3;5;2;1;9;7;12;8
6;11;10;4;9;5;2;1;3;7;12;8;42;20156
42;20156;6;11;10;4;9;5;2;1;3;7;12;8
6;11;10;5;9;4;2;1;3;7;12;8;42;33658
42;20156;6;11;10;4;9;5;2;1;3;7;12;8
6;11;10;4;12;5;2;1;3;7;9;8;42;20160
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;12;1;2;5;3;7;9;8;42;26664
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;12;5;1;2;3;7;9;8;42;23652
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;12;3;2;1;5;7;9;8;42;29190
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;12;5;2;1;3;9;7;8;42;30076
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;5;12;2;1;3;7;9;8;42;25134
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;12;5;9;1;3;7;2;8;42;21432
42;20160;6;11;10;4;12;5;2;1;3;7;9;8
6;11;10;4;2;5;12;1;3;7;9;8;42;24408
42;24408;6;11;10;4;2;5;12;1;3;7;9;8
6;11;10;1;2;5;12;4;3;7;9;8;42;35264
42;24408;6;11;10;4;2;5;12;1;3;7;9;8
6;11;10;4;2;5;12;3;1;7;9;8;42;35902
42;24408;6;11;10;4;2;5;12;1;3;7;9;8
6;5;10;4;2;11;12;1;3;7;9;8;42;36016
42;24408;6;11;10;4;2;5;12;1;3;7;9;8
6;11;10;4;2;5;8;1;3;7;9;12;42;17156
43;17156;6;11;10;4;2;5;8;1;3;7;9;12
6;11;10;4;2;5;12;1;3;7;9;8;43;24408
43;17156;6;11;10;4;2;5;8;1;3;7;9;12
6;7;10;4;2;5;8;1;3;11;9;12;43;40134
43;17156;6;11;10;4;2;5;8;1;3;7;9;12
6;11;10;8;2;5;4;1;3;7;9;12;43;21006
43;21006;6;11;10;8;2;5;4;1;3;7;9;12
6;2;10;8;11;5;4;1;3;7;9;12;43;41418
43;21006;6;11;10;8;2;5;4;1;3;7;9;12
6;5;10;8;2;11;4;1;3;7;9;12;43;32614
43;21006;6;11;10;8;2;5;4;1;3;7;9;12
6;11;9;8;2;5;4;1;3;7;10;12;43;21634
43;21634;6;11;9;8;2;5;4;1;3;7;10;12
6;9;11;8;2;5;4;1;3;7;10;12;43;40766
43;21634;6;11;9;8;2;5;4;1;3;7;10;12
6;10;9;8;2;5;4;1;3;7;11;12;43;32884
43;32884;6;10;9;8;2;5;4;1;3;7;11;12
6;10;9;8;7;5;4;1;3;2;11;12;43;41262
43;32884;6;10;9;8;2;5;4;1;3;7;11;12
6;12;9;8;2;5;4;1;3;7;11;10;43;37920
43;32884;6;10;9;8;2;5;4;1;3;7;11;12
6;10;9;8;2;5;4;1;3;7;12;11;43;34812
43;34812;6;10;9;8;2;5;4;1;3;7;12;11
5;10;9;8;2;6;4;1;3;7;12;11;43;37150
43;34812;6;10;9;8;2;5;4;1;3;7;12;11
6;10;9;8;2;4;5;1;3;7;12;11;43;42494
43;34812;6;10;9;8;2;5;4;1;3;7;12;11
6;11;9;8;2;5;4;1;3;7;12;10;43;19826
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;4;9;8;2;5;11;1;3;7;12;10;43;37578
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
8;11;9;6;2;5;4;1;3;7;12;10;43;24366
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;7;9;8;2;5;4;1;3;11;12;10;43;48576
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;4;9;8;2;5;11;1;3;7;12;10;43;37578
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;11;9;8;7;5;4;1;3;2;12;10;43;30720
43;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;11;9;8;2;5;4;1;12;7;3;10;43;19958
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;11;9;8;2;5;4;3;12;7;1;10;44;30902
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;11;9;8;2;5;7;1;12;4;3;10;44;25856
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;11;12;8;2;5;4;1;9;7;3;10;44;23234
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;3;9;8;2;5;4;1;12;7;11;10;44;35688
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
10;11;9;8;2;5;4;1;12;7;3;6;44;36186
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;11;5;8;2;9;4;1;12;7;3;10;44;28648
44;19958;6;11;9;8;2;5;4;1;12;7;3;10
6;11;9;8;2;5;4;1;3;7;12;10;44;19826
44;19826;6;11;9;8;2;5;4;1;3;7;12;10
6;11;9;8;2;5;4;1;3;10;12;7;44;21362
44;19826;6;11;9;8;2;5;4;1;3;7;12;10
9;11;6;8;2;5;4;1;3;7;12;10;44;22838
44;22838;9;11;6;8;2;5;4;1;3;7;12;10
9;11;6;5;2;8;4;1;3;7;12;10;44;26182
44;26182;9;11;6;5;2;8;4;1;3;7;12;10
9;11;6;5;2;8;7;1;3;4;12;10;44;36552
44;26182;9;11;6;5;2;8;4;1;3;7;12;10
9;11;12;5;2;8;4;1;3;7;6;10;44;32586
44;26182;9;11;6;5;2;8;4;1;3;7;12;10
9;11;6;2;5;8;4;1;3;7;12;10;44;27822
44;26182;9;11;6;5;2;8;4;1;3;7;12;10
9;11;3;5;2;8;4;1;6;7;12;10;44;24990
44;24990;9;11;3;5;2;8;4;1;6;7;12;10
9;11;3;4;2;8;5;1;6;7;12;10;44;22624
44;22624;9;11;3;4;2;8;5;1;6;7;12;10
8;11;3;4;2;9;5;1;6;7;12;10;44;26270
44;22624;9;11;3;4;2;8;5;1;6;7;12;10
9;11;3;4;2;8;5;1;10;7;12;6;44;31844
44;22624;9;11;3;4;2;8;5;1;6;7;12;10
9;11;3;4;2;8;5;1;6;7;10;12;44;25708
44;25708;9;11;3;4;2;8;5;1;6;7;10;12
9;11;3;2;4;8;5;1;6;7;10;12;44;25788
44;25788;9;11;3;2;4;8;5;1;6;7;10;12
9;11;3;2;4;8;5;6;1;7;10;12;44;41680
45;25788;9;11;3;2;4;8;5;1;6;7;10;12
10;11;3;2;4;8;5;1;6;7;9;12;45;31640
45;31640;10;11;3;2;4;8;5;1;6;7;9;12
10;9;3;2;4;8;5;1;6;7;11;12;45;33460
45;33460;10;9;3;2;4;8;5;1;6;7;11;12
10;4;3;2;9;8;5;1;6;7;11;12;45;31252
45;31252;10;4;3;2;9;8;5;1;6;7;11;12
10;4;3;2;9;8;5;1;6;12;11;7;45;47764
45;31252;10;4;3;2;9;8;5;1;6;7;11;12
10;4;3;2;9;8;11;1;6;7;5;12;45;37252
45;31252;10;4;3;2;9;8;5;1;6;7;11;12
10;4;3;11;9;8;5;1;6;7;2;12;45;35812
45;31252;10;4;3;2;9;8;5;1;6;7;11;12
10;4;11;2;9;8;5;1;6;7;3;12;45;36542
45;36542;10;4;11;2;9;8;5;1;6;7;3;12
11;4;10;2;9;8;5;1;6;7;3;12;45;39246
45;36542;10;4;11;2;9;8;5;1;6;7;3;12
10;4;11;2;9;8;3;1;6;7;5;12;45;37176
45;37176;10;4;11;2;9;8;3;1;6;7;5;12
10;4;11;2;9;8;3;6;1;7;5;12;45;52076
45;37176;10;4;11;2;9;8;3;1;6;7;5;12
10;4;11;2;12;8;3;1;6;7;5;9;45;38920
45;38920;10;4;11;2;12;8;3;1;6;7;5;9
10;4;11;2;8;12;3;1;6;7;5;9;45;40434
45;38920;10;4;11;2;12;8;3;1;6;7;5;9
10;4;11;2;12;8;3;1;7;6;5;9;45;47872
45;38920;10;4;11;2;12;8;3;1;6;7;5;9
10;4;11;2;12;6;3;1;8;7;5;9;45;31962
45;31962;10;4;11;2;12;6;3;1;8;7;5;9
10;3;11;2;12;6;4;1;8;7;5;9;45;49990
45;31962;10;4;11;2;12;6;3;1;8;7;5;9
6;4;11;2;12;10;3;1;8;7;5;9;45;26504
45;26504;6;4;11;2;12;10;3;1;8;7;5;9
6;4;11;2;12;10;3;1;9;7;5;8;45;32886
45;32886;6;4;11;2;12;10;3;1;9;7;5;8
6;4;11;2;9;10;3;1;12;7;5;8;45;33274
45;33274;6;4;11;2;9;10;3;1;12;7;5;8
6;4;11;2;1;10;3;9;12;7;5;8;45;40966
45;40966;6;4;11;2;1;10;3;9;12;7;5;8
6;4;11;2;1;10;3;9;12;5;7;8;45;42580
46;42580;6;4;11;2;1;10;3;9;12;5;7;8
6;4;5;2;1;10;3;9;12;11;7;8;46;34616
46;34616;6;4;5;2;1;10;3;9;12;11;7;8
6;4;5;2;1;10;7;9;12;11;3;8;46;35864
46;35864;6;4;5;2;1;10;7;9;12;11;3;8
6;4;11;2;1;10;7;9;12;5;3;8;46;44192
46;35864;6;4;5;2;1;10;7;9;12;11;3;8
10;4;5;2;1;6;7;9;12;11;3;8;46;29570
46;29570;10;4;5;2;1;6;7;9;12;11;3;8
10;4;5;2;1;11;7;9;12;6;3;8;46;42162
46;29570;10;4;5;2;1;6;7;9;12;11;3;8
10;4;5;11;1;6;7;9;12;2;3;8;46;34660
46;29570;10;4;5;2;1;6;7;9;12;11;3;8
10;4;5;2;1;12;7;9;6;11;3;8;46;44390
46;44390;10;4;5;2;1;12;7;9;6;11;3;8
4;10;5;2;1;12;7;9;6;11;3;8;46;46466
46;46466;4;10;5;2;1;12;7;9;6;11;3;8
2;10;5;4;1;12;7;9;6;11;3;8;46;46546
46;46546;2;10;5;4;1;12;7;9;6;11;3;8
2;10;12;4;1;5;7;9;6;11;3;8;46;33494
46;33494;2;10;12;4;1;5;7;9;6;11;3;8
2;10;12;6;1;5;7;9;4;11;3;8;46;30202
46;30202;2;10;12;6;1;5;7;9;4;11;3;8
2;10;9;6;1;5;7;12;4;11;3;8;46;26046
46;26046;2;10;9;6;1;5;7;12;4;11;3;8
2;10;3;6;1;5;7;12;4;11;9;8;46;29890
46;26046;2;10;9;6;1;5;7;12;4;11;3;8
2;10;9;6;1;5;7;12;4;8;3;11;46;37950
46;26046;2;10;9;6;1;5;7;12;4;11;3;8
2;10;1;6;9;5;7;12;4;11;3;8;46;26612
46;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;1;6;9;5;7;4;12;11;3;8;46;36406
46;26612;2;10;1;6;9;5;7;12;4;11;3;8
11;10;1;6;9;5;7;12;4;2;3;8;46;37286
46;26612;2;10;1;6;9;5;7;12;4;11;3;8
4;10;1;6;9;5;7;12;2;11;3;8;46;28198
46;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;3;6;9;5;7;12;4;11;1;8;46;29166
46;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;1;6;9;5;7;12;4;3;11;8;46;41752
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;1;6;9;5;7;12;4;8;3;11;47;38516
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;11;1;6;9;5;7;12;4;10;3;8;47;43810
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;1;6;9;5;7;12;4;11;8;3;47;30600
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;1;6;9;5;7;12;8;11;3;4;47;33016
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
12;10;1;6;9;5;7;2;4;11;3;8;47;43900
47;26612;2;10;1;6;9;5;7;12;4;11;3;8
2;10;7;6;9;5;1;12;4;11;3;8;47;24636
47;24636;2;10;7;6;9;5;1;12;4;11;3;8
2;10;7;6;9;5;1;12;4;3;11;8;47;39776
47;24636;2;10;7;6;9;5;1;12;4;11;3;8
10;2;7;6;9;5;1;12;4;11;3;8;47;39590
47;24636;2;10;7;6;9;5;1;12;4;11;3;8
2;10;7;6;8;5;1;12;4;11;3;9;47;30110
47;24636;2;10;7;6;9;5;1;12;4;11;3;8
2;1;7;6;9;5;10;12;4;11;3;8;47;30868
47;24636;2;10;7;6;9;5;1;12;4;11;3;8
2;10;7;3;9;5;1;12;4;11;6;8;47;24804
47;24804;2;10;7;3;9;5;1;12;4;11;6;8
2;3;7;10;9;5;1;12;4;11;6;8;47;27634
47;24804;2;10;7;3;9;5;1;12;4;11;6;8
2;10;7;3;8;5;1;12;4;11;6;9;47;30278
47;24804;2;10;7;3;9;5;1;12;4;11;6;8
2;10;7;3;9;5;11;12;4;1;6;8;47;43438
47;24804;2;10;7;3;9;5;1;12;4;11;6;8
2;10;7;3;12;5;1;9;4;11;6;8;47;28858
