"X1";"X48622";"X4";"X11";"X8";"X2";"X10";"X5";"X12";"X6";"X7";"X1.1";"X3";"X9"
34;45900;6;9;11;8;10;7;3;12;5;4;1;2
6;9;11;8;5;7;3;12;10;4;1;2;34;44336
34;44336;6;9;11;8;5;7;3;12;10;4;1;2
6;9;11;8;5;10;3;12;7;4;1;2;34;48976
34;48976;6;9;11;8;5;10;3;12;7;4;1;2
6;9;11;8;5;10;4;12;7;3;1;2;34;48292
34;48292;6;9;11;8;5;10;4;12;7;3;1;2
6;12;11;8;5;10;4;9;7;3;1;2;34;53268
34;53268;6;12;11;8;5;10;4;9;7;3;1;2
6;12;11;8;5;10;9;4;7;3;1;2;34;43472
34;43472;6;12;11;8;5;10;9;4;7;3;1;2
6;12;5;8;11;10;9;4;7;3;1;2;34;41972
34;41972;6;12;5;8;11;10;9;4;7;3;1;2
6;12;2;8;11;10;9;4;7;3;1;5;34;33202
34;33202;6;12;2;8;11;10;9;4;7;3;1;5
6;12;2;8;11;10;9;5;7;3;1;4;34;33664
34;33664;6;12;2;8;11;10;9;5;7;3;1;4
5;12;2;8;11;10;9;6;7;3;1;4;34;56778
34;33664;6;12;2;8;11;10;9;5;7;3;1;4
6;12;3;8;11;10;9;5;7;2;1;4;34;50048
35;33664;6;12;2;8;11;10;9;5;7;3;1;4
6;12;2;8;11;10;9;4;7;3;1;5;35;33202
35;33202;6;12;2;8;11;10;9;4;7;3;1;5
9;12;2;8;11;10;6;4;7;3;1;5;35;36606
35;36606;9;12;2;8;11;10;6;4;7;3;1;5
9;12;2;6;11;10;8;4;7;3;1;5;35;37370
35;37370;9;12;2;6;11;10;8;4;7;3;1;5
9;3;2;6;11;10;8;4;7;12;1;5;35;56622
35;37370;9;12;2;6;11;10;8;4;7;3;1;5
8;12;2;6;11;10;9;4;7;3;1;5;35;43172
35;37370;9;12;2;6;11;10;8;4;7;3;1;5
9;12;2;6;11;10;8;7;4;3;1;5;35;45374
35;45374;9;12;2;6;11;10;8;7;4;3;1;5
9;12;2;6;11;10;1;7;4;3;8;5;35;44002
35;44002;9;12;2;6;11;10;1;7;4;3;8;5
12;9;2;6;11;10;1;7;4;3;8;5;35;38160
35;38160;12;9;2;6;11;10;1;7;4;3;8;5
12;9;2;6;11;10;1;7;4;3;5;8;35;45378
35;45378;12;9;2;6;11;10;1;7;4;3;5;8
4;9;2;6;11;10;1;7;12;3;5;8;35;48456
35;48456;4;9;2;6;11;10;1;7;12;3;5;8
4;9;2;3;11;10;1;7;12;6;5;8;35;55352
35;55352;4;9;2;3;11;10;1;7;12;6;5;8
4;9;12;3;11;10;1;7;2;6;5;8;35;60372
35;60372;4;9;12;3;11;10;1;7;2;6;5;8
4;10;12;3;11;9;1;7;2;6;5;8;35;62334
35;62334;4;10;12;3;11;9;1;7;2;6;5;8
4;10;12;3;1;9;11;7;2;6;5;8;35;54718
35;54718;4;10;12;3;1;9;11;7;2;6;5;8
9;10;12;3;1;4;11;7;2;6;5;8;35;60508
35;60508;9;10;12;3;1;4;11;7;2;6;5;8
9;10;12;3;1;4;11;7;8;6;5;2;35;57202
35;57202;9;10;12;3;1;4;11;7;8;6;5;2
9;10;12;3;1;2;11;7;8;6;5;4;35;53170
35;53170;9;10;12;3;1;2;11;7;8;6;5;4
9;10;11;3;1;2;12;7;8;6;5;4;35;53898
35;53898;9;10;11;3;1;2;12;7;8;6;5;4
9;12;11;3;1;2;10;7;8;6;5;4;35;49614
35;49614;9;12;11;3;1;2;10;7;8;6;5;4
9;2;11;3;1;12;10;7;8;6;5;4;35;49978
36;49978;9;2;11;3;1;12;10;7;8;6;5;4
2;9;11;3;1;12;10;7;8;6;5;4;36;46736
36;46736;2;9;11;3;1;12;10;7;8;6;5;4
2;4;11;3;1;12;10;7;8;6;5;9;36;57812
36;57812;2;4;11;3;1;12;10;7;8;6;5;9
2;4;11;7;1;12;10;3;8;6;5;9;36;55962
36;55962;2;4;11;7;1;12;10;3;8;6;5;9
2;4;11;7;1;12;10;6;8;3;5;9;36;56528
36;56528;2;4;11;7;1;12;10;6;8;3;5;9
2;1;11;7;4;12;10;6;8;3;5;9;36;58382
36;58382;2;1;11;7;4;12;10;6;8;3;5;9
11;1;2;7;4;12;10;6;8;3;5;9;36;64720
36;58382;2;1;11;7;4;12;10;6;8;3;5;9
2;1;11;7;12;4;10;6;8;3;5;9;36;46244
36;46244;2;1;11;7;12;4;10;6;8;3;5;9
2;7;11;1;12;4;10;6;8;3;5;9;36;48960
36;48960;2;7;11;1;12;4;10;6;8;3;5;9
2;7;11;6;12;4;10;1;8;3;5;9;36;43188
36;43188;2;7;11;6;12;4;10;1;8;3;5;9
2;7;11;6;12;4;10;5;8;3;1;9;36;33718
36;33718;2;7;11;6;12;4;10;5;8;3;1;9
9;7;11;6;12;4;10;5;8;3;1;2;36;32936
36;32936;9;7;11;6;12;4;10;5;8;3;1;2
9;7;11;6;12;8;10;5;4;3;1;2;36;38984
36;38984;9;7;11;6;12;8;10;5;4;3;1;2
9;11;7;6;12;8;10;5;4;3;1;2;36;24588
36;24588;9;11;7;6;12;8;10;5;4;3;1;2
9;2;7;6;12;8;10;5;4;3;1;11;36;33550
36;24588;9;11;7;6;12;8;10;5;4;3;1;2
9;7;11;6;12;8;10;5;4;3;1;2;36;38984
36;24588;9;11;7;6;12;8;10;5;4;3;1;2
9;8;7;6;12;11;10;5;4;3;1;2;36;25544
36;25544;9;8;7;6;12;11;10;5;4;3;1;2
9;8;7;4;12;11;10;5;6;3;1;2;36;28030
36;28030;9;8;7;4;12;11;10;5;6;3;1;2
9;8;5;4;12;11;10;7;6;3;1;2;36;38326
36;38326;9;8;5;4;12;11;10;7;6;3;1;2
9;8;7;4;12;11;10;5;6;3;1;2;36;28030
36;28030;9;8;7;4;12;11;10;5;6;3;1;2
9;8;7;4;12;11;1;5;6;3;10;2;36;26882
37;26882;9;8;7;4;12;11;1;5;6;3;10;2
12;8;7;4;9;11;1;5;6;3;10;2;37;35610
37;26882;9;8;7;4;12;11;1;5;6;3;10;2
9;8;7;4;12;6;1;5;11;3;10;2;37;34850
37;34850;9;8;7;4;12;6;1;5;11;3;10;2
9;8;7;5;12;6;1;4;11;3;10;2;37;40068
37;34850;9;8;7;4;12;6;1;5;11;3;10;2
9;8;7;4;11;6;1;5;12;3;10;2;37;36362
37;36362;9;8;7;4;11;6;1;5;12;3;10;2
9;8;7;4;11;6;1;3;12;5;10;2;37;39316
37;39316;9;8;7;4;11;6;1;3;12;5;10;2
4;8;7;9;11;6;1;3;12;5;10;2;37;41310
37;41310;4;8;7;9;11;6;1;3;12;5;10;2
4;2;7;9;11;6;1;3;12;5;10;8;37;36424
37;36424;4;2;7;9;11;6;1;3;12;5;10;8
4;2;11;9;7;6;1;3;12;5;10;8;37;36768
37;36768;4;2;11;9;7;6;1;3;12;5;10;8
10;2;11;9;7;6;1;3;12;5;4;8;37;36602
37;36602;10;2;11;9;7;6;1;3;12;5;4;8
10;2;11;6;7;9;1;3;12;5;4;8;37;32092
37;32092;10;2;11;6;7;9;1;3;12;5;4;8
10;2;4;6;7;9;1;3;12;5;11;8;37;25670
37;25670;10;2;4;6;7;9;1;3;12;5;11;8
10;2;4;6;7;9;1;3;11;5;12;8;37;25682
37;25682;10;2;4;6;7;9;1;3;11;5;12;8
5;2;4;6;7;9;1;3;11;10;12;8;37;43340
37;43340;5;2;4;6;7;9;1;3;11;10;12;8
5;2;4;6;7;9;8;3;11;10;12;1;37;44438
37;44438;5;2;4;6;7;9;8;3;11;10;12;1
5;2;1;6;7;9;8;3;11;10;12;4;37;46796
37;44438;5;2;4;6;7;9;8;3;11;10;12;1
9;2;4;6;7;5;8;3;11;10;12;1;37;44414
37;44414;9;2;4;6;7;5;8;3;11;10;12;1
9;2;4;6;7;5;12;3;11;10;8;1;37;46580
37;44414;9;2;4;6;7;5;8;3;11;10;12;1
9;8;4;6;7;5;2;3;11;10;12;1;37;35038
37;35038;9;8;4;6;7;5;2;3;11;10;12;1
9;8;4;6;7;5;2;3;1;10;12;11;37;43534
37;43534;9;8;4;6;7;5;2;3;1;10;12;11
9;4;8;6;7;5;2;3;1;10;12;11;37;57354
38;43534;9;8;4;6;7;5;2;3;1;10;12;11
9;1;4;6;7;5;2;3;8;10;12;11;38;54184
38;54184;9;1;4;6;7;5;2;3;8;10;12;11
9;1;4;6;7;2;5;3;8;10;12;11;38;53250
38;53250;9;1;4;6;7;2;5;3;8;10;12;11
9;2;4;6;7;1;5;3;8;10;12;11;38;45242
38;45242;9;2;4;6;7;1;5;3;8;10;12;11
9;4;2;6;7;1;5;3;8;10;12;11;38;45310
38;45310;9;4;2;6;7;1;5;3;8;10;12;11
9;4;2;6;7;11;5;3;8;10;12;1;38;48742
38;45310;9;4;2;6;7;1;5;3;8;10;12;11
9;6;2;4;7;1;5;3;8;10;12;11;38;53540
38;45310;9;4;2;6;7;1;5;3;8;10;12;11
9;4;2;6;7;1;5;11;8;10;12;3;38;46564
38;46564;9;4;2;6;7;1;5;11;8;10;12;3
9;4;2;6;7;1;5;11;10;8;12;3;38;36688
38;36688;9;4;2;6;7;1;5;11;10;8;12;3
9;4;2;6;7;1;3;11;10;8;12;5;38;33066
38;33066;9;4;2;6;7;1;3;11;10;8;12;5
9;4;3;6;7;1;2;11;10;8;12;5;38;32946
38;32946;9;4;3;6;7;1;2;11;10;8;12;5
9;4;3;11;7;1;2;6;10;8;12;5;38;42048
38;42048;9;4;3;11;7;1;2;6;10;8;12;5
9;4;3;11;7;2;1;6;10;8;12;5;38;42698
38;42048;9;4;3;11;7;1;2;6;10;8;12;5
9;2;3;11;7;1;4;6;10;8;12;5;38;40744
38;40744;9;2;3;11;7;1;4;6;10;8;12;5
9;2;3;11;7;1;4;6;10;8;5;12;38;40458
38;40458;9;2;3;11;7;1;4;6;10;8;5;12
9;2;3;11;7;4;1;6;10;8;5;12;38;42060
38;42060;9;2;3;11;7;4;1;6;10;8;5;12
9;2;3;11;7;6;1;4;10;8;5;12;38;40808
38;40808;9;2;3;11;7;6;1;4;10;8;5;12
9;2;11;3;7;6;1;4;10;8;5;12;38;42676
38;42676;9;2;11;3;7;6;1;4;10;8;5;12
11;2;9;3;7;6;1;4;10;8;5;12;38;52436
38;42676;9;2;11;3;7;6;1;4;10;8;5;12
9;2;11;6;7;3;1;4;10;8;5;12;38;43904
38;43904;9;2;11;6;7;3;1;4;10;8;5;12
9;2;11;6;7;3;1;4;8;10;5;12;38;46648
39;46648;9;2;11;6;7;3;1;4;8;10;5;12
9;2;11;3;7;6;1;4;8;10;5;12;39;45412
39;45412;9;2;11;3;7;6;1;4;8;10;5;12
5;2;11;3;7;6;1;4;8;10;9;12;39;50208
39;45412;9;2;11;3;7;6;1;4;8;10;5;12
9;2;11;3;1;6;7;4;8;10;5;12;39;49716
39;49716;9;2;11;3;1;6;7;4;8;10;5;12
9;2;11;3;5;6;7;4;8;10;1;12;39;49748
39;49748;9;2;11;3;5;6;7;4;8;10;1;12
9;2;11;3;5;6;7;1;8;10;4;12;39;43440
39;43440;9;2;11;3;5;6;7;1;8;10;4;12
9;2;4;3;5;6;7;1;8;10;11;12;39;40790
39;40790;9;2;4;3;5;6;7;1;8;10;11;12
9;2;5;3;4;6;7;1;8;10;11;12;39;37140
39;37140;9;2;5;3;4;6;7;1;8;10;11;12
9;2;5;3;4;6;7;1;8;12;11;10;39;52116
39;37140;9;2;5;3;4;6;7;1;8;10;11;12
9;12;5;3;4;6;7;1;8;10;11;2;39;29448
39;29448;9;12;5;3;4;6;7;1;8;10;11;2
9;11;5;3;4;6;7;1;8;10;12;2;39;28314
39;28314;9;11;5;3;4;6;7;1;8;10;12;2
11;9;5;3;4;6;7;1;8;10;12;2;39;35558
39;28314;9;11;5;3;4;6;7;1;8;10;12;2
9;11;5;3;4;6;8;1;7;10;12;2;39;27150
39;27150;9;11;5;3;4;6;8;1;7;10;12;2
9;11;5;3;4;6;1;8;7;10;12;2;39;26790
39;26790;9;11;5;3;4;6;1;8;7;10;12;2
9;11;5;3;4;6;2;8;7;10;12;1;39;26404
39;26404;9;11;5;3;4;6;2;8;7;10;12;1
9;11;5;12;4;6;2;8;7;10;3;1;39;25966
39;25966;9;11;5;12;4;6;2;8;7;10;3;1
9;11;5;6;4;12;2;8;7;10;3;1;39;29246
39;29246;9;11;5;6;4;12;2;8;7;10;3;1
9;11;5;10;4;12;2;8;7;6;3;1;39;42768
39;29246;9;11;5;6;4;12;2;8;7;10;3;1
1;11;5;6;4;12;2;8;7;10;3;9;39;34262
39;29246;9;11;5;6;4;12;2;8;7;10;3;1
4;11;5;6;9;12;2;8;7;10;3;1;39;33610
39;29246;9;11;5;6;4;12;2;8;7;10;3;1
9;11;5;6;3;12;2;8;7;10;4;1;39;31302
40;31302;9;11;5;6;3;12;2;8;7;10;4;1
9;11;5;1;3;12;2;8;7;10;4;6;40;35926
40;35926;9;11;5;1;3;12;2;8;7;10;4;6
9;11;5;1;3;12;2;6;7;10;4;8;40;42002
40;42002;9;11;5;1;3;12;2;6;7;10;4;8
9;11;5;1;3;12;2;10;7;6;4;8;40;43648
40;43648;9;11;5;1;3;12;2;10;7;6;4;8
9;8;5;1;3;12;2;10;7;6;4;11;40;51390
40;43648;9;11;5;1;3;12;2;10;7;6;4;8
4;11;5;1;3;12;2;10;7;6;9;8;40;42004
40;42004;4;11;5;1;3;12;2;10;7;6;9;8
11;4;5;1;3;12;2;10;7;6;9;8;40;55794
40;42004;4;11;5;1;3;12;2;10;7;6;9;8
4;11;5;7;3;12;2;10;1;6;9;8;40;45592
40;45592;4;11;5;7;3;12;2;10;1;6;9;8
4;11;5;7;3;12;8;10;1;6;9;2;40;42642
40;42642;4;11;5;7;3;12;8;10;1;6;9;2
4;11;5;9;3;12;8;10;1;6;7;2;40;38168
40;38168;4;11;5;9;3;12;8;10;1;6;7;2
4;2;5;9;3;12;8;10;1;6;7;11;40;31104
40;31104;4;2;5;9;3;12;8;10;1;6;7;11
4;2;5;1;3;12;8;10;9;6;7;11;40;31982
40;31982;4;2;5;1;3;12;8;10;9;6;7;11
4;2;11;1;3;12;8;10;9;6;7;5;40;37218
40;37218;4;2;11;1;3;12;8;10;9;6;7;5
4;2;11;9;3;12;8;10;1;6;7;5;40;36340
40;36340;4;2;11;9;3;12;8;10;1;6;7;5
12;2;11;9;3;4;8;10;1;6;7;5;40;38634
40;38634;12;2;11;9;3;4;8;10;1;6;7;5
12;2;11;4;3;9;8;10;1;6;7;5;40;41132
40;41132;12;2;11;4;3;9;8;10;1;6;7;5
12;2;11;4;3;9;10;8;1;6;7;5;40;42424
40;42424;12;2;11;4;3;9;10;8;1;6;7;5
12;1;11;4;3;9;10;8;2;6;7;5;40;61918
40;42424;12;2;11;4;3;9;10;8;1;6;7;5
12;1;11;4;3;9;10;8;2;6;7;5;40;61918
40;42424;12;2;11;4;3;9;10;8;1;6;7;5
10;2;11;4;3;9;12;8;1;6;7;5;40;40326
40;40326;10;2;11;4;3;9;12;8;1;6;7;5
10;2;11;4;6;9;12;8;1;3;7;5;40;37840
41;37840;10;2;11;4;6;9;12;8;1;3;7;5
10;2;11;4;6;9;12;7;1;3;8;5;41;39066
41;39066;10;2;11;4;6;9;12;7;1;3;8;5
10;6;11;4;2;9;12;7;1;3;8;5;41;40534
41;40534;10;6;11;4;2;9;12;7;1;3;8;5
10;6;1;4;2;9;12;7;11;3;8;5;41;40792
41;40792;10;6;1;4;2;9;12;7;11;3;8;5
8;6;1;4;2;9;12;7;11;3;10;5;41;47058
41;47058;8;6;1;4;2;9;12;7;11;3;10;5
8;6;2;4;1;9;12;7;11;3;10;5;41;41758
41;41758;8;6;2;4;1;9;12;7;11;3;10;5
8;6;2;4;1;9;12;5;11;3;10;7;41;38014
41;38014;8;6;2;4;1;9;12;5;11;3;10;7
8;6;2;4;1;9;12;11;5;3;10;7;41;43052
41;43052;8;6;2;4;1;9;12;11;5;3;10;7
8;2;6;4;1;9;12;11;5;3;10;7;41;43572
41;43572;8;2;6;4;1;9;12;11;5;3;10;7
7;2;6;4;1;9;12;11;5;3;10;8;41;34470
41;34470;7;2;6;4;1;9;12;11;5;3;10;8
7;2;8;4;1;9;12;11;5;3;10;6;41;39376
41;39376;7;2;8;4;1;9;12;11;5;3;10;6
7;2;8;4;3;9;12;11;5;1;10;6;41;40204
41;40204;7;2;8;4;3;9;12;11;5;1;10;6
7;2;4;8;3;9;12;11;5;1;10;6;41;43122
41;43122;7;2;4;8;3;9;12;11;5;1;10;6
7;2;4;8;5;9;12;11;3;1;10;6;41;41160
41;41160;7;2;4;8;5;9;12;11;3;1;10;6
7;1;4;8;5;9;12;11;3;2;10;6;41;50424
41;41160;7;2;4;8;5;9;12;11;3;1;10;6
7;2;8;4;5;9;12;11;3;1;10;6;41;38242
41;38242;7;2;8;4;5;9;12;11;3;1;10;6
9;2;8;4;5;7;12;11;3;1;10;6;41;43152
41;43152;9;2;8;4;5;7;12;11;3;1;10;6
9;2;8;4;10;7;12;11;3;1;5;6;41;39162
41;39162;9;2;8;4;10;7;12;11;3;1;5;6
9;2;8;4;3;7;12;11;10;1;5;6;41;39846
41;39846;9;2;8;4;3;7;12;11;10;1;5;6
9;4;8;2;3;7;12;11;10;1;5;6;41;42930
41;42930;9;4;8;2;3;7;12;11;10;1;5;6
9;4;10;2;3;7;12;11;8;1;5;6;41;46300
42;42930;9;4;8;2;3;7;12;11;10;1;5;6
9;4;8;2;3;7;12;11;10;6;5;1;42;34098
42;34098;9;4;8;2;3;7;12;11;10;6;5;1
9;4;8;1;3;7;12;11;10;6;5;2;42;35086
42;35086;9;4;8;1;3;7;12;11;10;6;5;2
10;4;8;1;3;7;12;11;9;6;5;2;42;36414
42;35086;9;4;8;1;3;7;12;11;10;6;5;2
9;4;8;11;3;7;12;1;10;6;5;2;42;47678
42;35086;9;4;8;1;3;7;12;11;10;6;5;2
9;4;2;1;3;7;12;11;10;6;5;8;42;34444
42;34444;9;4;2;1;3;7;12;11;10;6;5;8
12;4;2;1;3;7;9;11;10;6;5;8;42;43272
42;34444;9;4;2;1;3;7;12;11;10;6;5;8
9;4;2;7;3;1;12;11;10;6;5;8;42;28912
42;28912;9;4;2;7;3;1;12;11;10;6;5;8
9;7;2;4;3;1;12;11;10;6;5;8;42;25652
42;25652;9;7;2;4;3;1;12;11;10;6;5;8
11;7;2;4;3;1;12;9;10;6;5;8;42;36336
42;25652;9;7;2;4;3;1;12;11;10;6;5;8
9;7;5;4;3;1;12;11;10;6;2;8;42;27808
42;25652;9;7;2;4;3;1;12;11;10;6;5;8
9;7;2;1;3;4;12;11;10;6;5;8;42;34158
42;25652;9;7;2;4;3;1;12;11;10;6;5;8
9;7;1;4;3;2;12;11;10;6;5;8;42;32294
42;25652;9;7;2;4;3;1;12;11;10;6;5;8
9;6;2;4;3;1;12;11;10;7;5;8;42;50104
42;50104;9;6;2;4;3;1;12;11;10;7;5;8
9;6;2;4;5;1;12;11;10;7;3;8;42;53316
42;53316;9;6;2;4;5;1;12;11;10;7;3;8
1;6;2;4;5;9;12;11;10;7;3;8;42;51598
42;51598;1;6;2;4;5;9;12;11;10;7;3;8
1;6;2;4;10;9;12;11;5;7;3;8;42;45052
42;45052;1;6;2;4;10;9;12;11;5;7;3;8
1;6;2;4;10;9;12;5;11;7;3;8;42;38090
42;38090;1;6;2;4;10;9;12;5;11;7;3;8
1;6;2;4;10;9;12;3;11;7;5;8;42;44880
42;38090;1;6;2;4;10;9;12;5;11;7;3;8
1;6;8;4;10;9;12;5;11;7;3;2;42;34464
42;34464;1;6;8;4;10;9;12;5;11;7;3;2
1;5;8;4;10;9;12;6;11;7;3;2;42;57116
43;34464;1;6;8;4;10;9;12;5;11;7;3;2
1;6;4;8;10;9;12;5;11;7;3;2;43;36980
43;36980;1;6;4;8;10;9;12;5;11;7;3;2
1;6;7;8;10;9;12;5;11;4;3;2;43;48594
43;36980;1;6;4;8;10;9;12;5;11;7;3;2
1;6;4;5;10;9;12;8;11;7;3;2;43;51410
43;36980;1;6;4;8;10;9;12;5;11;7;3;2
1;6;4;7;10;9;12;5;11;8;3;2;43;43990
43;36980;1;6;4;8;10;9;12;5;11;7;3;2
1;6;4;8;10;9;7;5;11;12;3;2;43;49028
43;36980;1;6;4;8;10;9;12;5;11;7;3;2
1;6;4;8;7;9;12;5;11;10;3;2;43;39440
43;39440;1;6;4;8;7;9;12;5;11;10;3;2
1;6;3;8;7;9;12;5;11;10;4;2;43;37012
43;37012;1;6;3;8;7;9;12;5;11;10;4;2
1;7;3;8;6;9;12;5;11;10;4;2;43;30562
43;30562;1;7;3;8;6;9;12;5;11;10;4;2
5;7;3;8;6;9;12;1;11;10;4;2;43;29644
43;29644;5;7;3;8;6;9;12;1;11;10;4;2
5;7;8;3;6;9;12;1;11;10;4;2;43;29394
43;29394;5;7;8;3;6;9;12;1;11;10;4;2
5;7;8;3;2;9;12;1;11;10;4;6;43;32370
43;29394;5;7;8;3;6;9;12;1;11;10;4;2
5;7;11;3;6;9;12;1;8;10;4;2;43;24460
43;24460;5;7;11;3;6;9;12;1;8;10;4;2
5;11;7;3;6;9;12;1;8;10;4;2;43;24968
43;24460;5;7;11;3;6;9;12;1;8;10;4;2
4;7;11;3;6;9;12;1;8;10;5;2;43;28496
43;28496;4;7;11;3;6;9;12;1;8;10;5;2
11;7;4;3;6;9;12;1;8;10;5;2;43;33626
43;33626;11;7;4;3;6;9;12;1;8;10;5;2
11;7;4;3;6;9;12;1;8;2;5;10;43;37274
43;33626;11;7;4;3;6;9;12;1;8;10;5;2
11;1;4;3;6;9;12;7;8;10;5;2;43;39058
43;39058;11;1;4;3;6;9;12;7;8;10;5;2
11;1;4;8;6;9;12;7;3;10;5;2;43;36212
43;36212;11;1;4;8;6;9;12;7;3;10;5;2
11;1;4;3;6;9;12;7;8;10;5;2;43;39058
43;39058;11;1;4;3;6;9;12;7;8;10;5;2
11;1;4;3;6;9;2;7;8;10;5;12;43;39566
44;39058;11;1;4;3;6;9;12;7;8;10;5;2
12;1;4;3;6;9;11;7;8;10;5;2;44;50672
44;39058;11;1;4;3;6;9;12;7;8;10;5;2
11;1;4;6;3;9;12;7;8;10;5;2;44;41218
44;41218;11;1;4;6;3;9;12;7;8;10;5;2
11;1;2;6;3;9;12;7;8;10;5;4;44;38674
44;38674;11;1;2;6;3;9;12;7;8;10;5;4
11;6;2;1;3;9;12;7;8;10;5;4;44;25294
44;25294;11;6;2;1;3;9;12;7;8;10;5;4
11;7;2;1;3;9;12;6;8;10;5;4;44;43998
44;25294;11;6;2;1;3;9;12;7;8;10;5;4
11;2;6;1;3;9;12;7;8;10;5;4;44;39414
44;25294;11;6;2;1;3;9;12;7;8;10;5;4
11;6;2;12;3;9;1;7;8;10;5;4;44;24006
44;24006;11;6;2;12;3;9;1;7;8;10;5;4
8;6;2;12;3;9;1;7;11;10;5;4;44;36368
44;24006;11;6;2;12;3;9;1;7;8;10;5;4
11;6;2;12;3;4;1;7;8;10;5;9;44;20606
44;20606;11;6;2;12;3;4;1;7;8;10;5;9
11;6;2;12;3;4;1;7;5;10;8;9;44;20712
44;20712;11;6;2;12;3;4;1;7;5;10;8;9
11;6;2;12;3;4;1;7;5;10;9;8;44;19590
44;19590;11;6;2;12;3;4;1;7;5;10;9;8
5;6;2;12;3;4;1;7;11;10;9;8;44;28018
44;19590;11;6;2;12;3;4;1;7;5;10;9;8
11;6;2;12;3;4;1;9;5;10;7;8;44;25808
44;19590;11;6;2;12;3;4;1;7;5;10;9;8
11;6;3;12;2;4;1;7;5;10;9;8;44;23072
44;23072;11;6;3;12;2;4;1;7;5;10;9;8
11;6;3;12;1;4;2;7;5;10;9;8;44;21222
44;21222;11;6;3;12;1;4;2;7;5;10;9;8
11;6;3;12;1;4;2;7;10;5;9;8;44;20542
44;20542;11;6;3;12;1;4;2;7;10;5;9;8
11;6;3;1;12;4;2;7;10;5;9;8;44;19422
44;19422;11;6;3;1;12;4;2;7;10;5;9;8
11;6;8;1;12;4;2;7;10;5;9;3;44;18296
44;18296;11;6;8;1;12;4;2;7;10;5;9;3
11;6;2;1;12;4;8;7;10;5;9;3;44;17880
44;17880;11;6;2;1;12;4;8;7;10;5;9;3
11;6;2;1;7;4;8;12;10;5;9;3;44;34972
45;17880;11;6;2;1;12;4;8;7;10;5;9;3
11;6;2;1;12;4;5;7;10;8;9;3;45;37624
45;17880;11;6;2;1;12;4;8;7;10;5;9;3
11;6;2;1;12;10;8;7;4;5;9;3;45;23706
45;17880;11;6;2;1;12;4;8;7;10;5;9;3
11;6;2;1;8;4;12;7;10;5;9;3;45;15438
45;15438;11;6;2;1;8;4;12;7;10;5;9;3
11;6;2;1;8;4;12;7;9;5;10;3;45;15416
45;15416;11;6;2;1;8;4;12;7;9;5;10;3
11;6;7;1;8;4;12;2;9;5;10;3;45;31328
45;15416;11;6;2;1;8;4;12;7;9;5;10;3
11;2;6;1;8;4;12;7;9;5;10;3;45;34112
45;15416;11;6;2;1;8;4;12;7;9;5;10;3
11;6;10;1;8;4;12;7;9;5;2;3;45;15546
45;15546;11;6;10;1;8;4;12;7;9;5;2;3
11;6;10;1;8;4;12;5;9;7;2;3;45;19258
45;15546;11;6;10;1;8;4;12;7;9;5;2;3
11;6;10;1;8;5;12;7;9;4;2;3;45;33462
45;15546;11;6;10;1;8;4;12;7;9;5;2;3
11;6;10;1;8;4;12;7;9;3;2;5;45;25722
45;25722;11;6;10;1;8;4;12;7;9;3;2;5
11;6;10;1;8;4;7;12;9;3;2;5;45;25182
45;25182;11;6;10;1;8;4;7;12;9;3;2;5
11;6;10;1;8;4;12;7;9;3;2;5;45;25722
45;25722;11;6;10;1;8;4;12;7;9;3;2;5
2;6;10;1;8;4;12;7;9;3;11;5;45;40832
45;25722;11;6;10;1;8;4;12;7;9;3;2;5
11;6;2;1;8;4;12;7;9;3;10;5;45;25592
45;25592;11;6;2;1;8;4;12;7;9;3;10;5
10;6;2;1;8;4;12;7;9;3;11;5;45;31570
45;31570;10;6;2;1;8;4;12;7;9;3;11;5
10;6;2;1;8;4;12;9;7;3;11;5;45;34846
45;34846;10;6;2;1;8;4;12;9;7;3;11;5
10;6;2;1;8;4;12;11;7;3;9;5;45;32156
45;32156;10;6;2;1;8;4;12;11;7;3;9;5
1;6;2;10;8;4;12;11;7;3;9;5;45;37128
45;32156;10;6;2;1;8;4;12;11;7;3;9;5
10;6;2;1;8;7;12;11;4;3;9;5;45;47056
45;32156;10;6;2;1;8;4;12;11;7;3;9;5
10;6;8;1;2;4;12;11;7;3;9;5;45;34508
46;34508;10;6;8;1;2;4;12;11;7;3;9;5
10;6;8;7;2;4;12;11;1;3;9;5;46;36744
46;36744;10;6;8;7;2;4;12;11;1;3;9;5
10;6;8;7;2;4;12;3;1;11;9;5;46;38006
46;38006;10;6;8;7;2;4;12;3;1;11;9;5
10;5;8;7;2;4;12;3;1;11;9;6;46;45052
46;38006;10;6;8;7;2;4;12;3;1;11;9;5
10;11;8;7;2;4;12;3;1;6;9;5;46;63364
46;38006;10;6;8;7;2;4;12;3;1;11;9;5
3;6;8;7;2;4;12;10;1;11;9;5;46;52826
46;38006;10;6;8;7;2;4;12;3;1;11;9;5
10;6;2;7;8;4;12;3;1;11;9;5;46;33830
46;33830;10;6;2;7;8;4;12;3;1;11;9;5
10;6;2;7;8;4;12;11;1;3;9;5;46;34392
46;34392;10;6;2;7;8;4;12;11;1;3;9;5
10;6;2;7;8;4;12;1;11;3;9;5;46;30780
46;30780;10;6;2;7;8;4;12;1;11;3;9;5
10;12;2;7;8;4;6;1;11;3;9;5;46;50532
46;30780;10;6;2;7;8;4;12;1;11;3;9;5
10;6;2;11;8;4;12;1;7;3;9;5;46;33218
