"X1";"X5794617";"X16";"X1.1";"X11";"X8";"X9";"X24";"X2";"X22";"X19";"X10";"X3";"X21";"X17";"X23";"X4";"X18";"X5";"X14";"X20";"X12";"X15";"X7";"X26";"X25";"X13";"X6"
34;6011559;3;16;1;24;9;4;20;21;10;19;14;17;25;8;15;18;11;23;2;6;7;22;13;26;12;5
3;16;1;24;9;4;19;21;10;20;14;17;25;8;15;18;11;23;2;6;7;22;13;26;12;5;34;6008373
34;6008373;3;16;1;24;9;4;19;21;10;20;14;17;25;8;15;18;11;23;2;6;7;22;13;26;12;5
3;16;1;24;9;17;19;21;10;20;14;4;25;8;15;18;11;23;2;6;7;22;13;26;12;5;34;5923247
34;5923247;3;16;1;24;9;17;19;21;10;20;14;4;25;8;15;18;11;23;2;6;7;22;13;26;12;5
3;16;1;12;9;17;19;21;10;20;14;4;25;8;15;18;11;23;2;6;7;22;13;26;24;5;34;5925661
34;5925661;3;16;1;12;9;17;19;21;10;20;14;4;25;8;15;18;11;23;2;6;7;22;13;26;24;5
3;16;1;12;9;17;19;21;10;20;14;4;25;8;24;18;11;23;2;6;7;22;13;26;15;5;34;5929264
34;5929264;3;16;1;12;9;17;19;21;10;20;14;4;25;8;24;18;11;23;2;6;7;22;13;26;15;5
3;16;1;12;9;2;19;21;10;20;14;4;25;8;24;18;11;23;17;6;7;22;13;26;15;5;34;5962294
34;5962294;3;16;1;12;9;2;19;21;10;20;14;4;25;8;24;18;11;23;17;6;7;22;13;26;15;5
9;16;1;12;3;2;19;21;10;20;14;4;25;8;24;18;11;23;17;6;7;22;13;26;15;5;34;5988331
34;5988331;9;16;1;12;3;2;19;21;10;20;14;4;25;8;24;18;11;23;17;6;7;22;13;26;15;5
9;16;1;12;3;2;19;21;10;20;14;17;25;8;24;18;11;23;4;6;7;22;13;26;15;5;34;6023919
34;6023919;9;16;1;12;3;2;19;21;10;20;14;17;25;8;24;18;11;23;4;6;7;22;13;26;15;5
9;16;1;12;3;2;19;21;10;20;14;17;25;8;24;18;11;4;23;6;7;22;13;26;15;5;34;6024439
34;6024439;9;16;1;12;3;2;19;21;10;20;14;17;25;8;24;18;11;4;23;6;7;22;13;26;15;5
9;25;1;12;3;2;19;21;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;15;5;34;6023520
34;6023520;9;25;1;12;3;2;19;21;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;15;5
9;25;1;12;3;2;19;15;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;21;5;34;6024949
34;6024949;9;25;1;12;3;2;19;15;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;21;5
9;3;1;12;25;2;19;15;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;21;5;34;6026157
34;6026157;9;3;1;12;25;2;19;15;10;20;14;17;16;8;24;18;11;4;23;6;7;22;13;26;21;5
9;3;1;12;17;2;19;15;10;20;14;25;16;8;24;18;11;4;23;6;7;22;13;26;21;5;34;6025212
34;6025212;9;3;1;12;17;2;19;15;10;20;14;25;16;8;24;18;11;4;23;6;7;22;13;26;21;5
9;22;1;12;17;2;19;15;10;20;14;25;16;8;24;18;11;4;23;6;7;3;13;26;21;5;34;6036367
35;6036367;9;22;1;12;17;2;19;15;10;20;14;25;16;8;24;18;11;4;23;6;7;3;13;26;21;5
9;22;1;12;17;2;19;10;15;20;14;25;16;8;24;18;11;4;23;6;7;3;13;26;21;5;35;6035107
35;6035107;9;22;1;12;17;2;19;10;15;20;14;25;16;8;24;18;11;4;23;6;7;3;13;26;21;5
9;22;1;12;17;2;19;10;15;20;14;25;16;23;24;18;11;4;8;6;7;3;13;26;21;5;35;6060957
35;6060957;9;22;1;12;17;2;19;10;15;20;14;25;16;23;24;18;11;4;8;6;7;3;13;26;21;5
9;22;1;12;17;5;19;10;15;20;14;25;16;23;24;18;11;4;8;6;7;3;13;26;21;2;35;6005200
35;6005200;9;22;1;12;17;5;19;10;15;20;14;25;16;23;24;18;11;4;8;6;7;3;13;26;21;2
9;22;1;12;17;5;19;10;15;20;14;25;16;23;24;18;11;4;8;13;7;3;6;26;21;2;35;6018314
35;6018314;9;22;1;12;17;5;19;10;15;20;14;25;16;23;24;18;11;4;8;13;7;3;6;26;21;2
9;22;1;12;17;5;19;10;15;23;14;25;16;20;24;18;11;4;8;13;7;3;6;26;21;2;35;5961991
35;5961991;9;22;1;12;17;5;19;10;15;23;14;25;16;20;24;18;11;4;8;13;7;3;6;26;21;2
9;22;1;12;17;5;19;10;15;23;6;25;16;20;24;18;11;4;8;13;7;3;14;26;21;2;35;5983619
35;5983619;9;22;1;12;17;5;19;10;15;23;6;25;16;20;24;18;11;4;8;13;7;3;14;26;21;2
9;22;1;12;17;5;19;10;15;23;6;25;16;20;24;18;11;13;8;4;7;3;14;26;21;2;35;5995023
35;5995023;9;22;1;12;17;5;19;10;15;23;6;25;16;20;24;18;11;13;8;4;7;3;14;26;21;2
9;22;1;12;17;23;19;10;15;5;6;25;16;20;24;18;11;13;8;4;7;3;14;26;21;2;35;5927582
35;5927582;9;22;1;12;17;23;19;10;15;5;6;25;16;20;24;18;11;13;8;4;7;3;14;26;21;2
9;22;1;12;17;11;19;10;15;5;6;25;16;20;24;18;23;13;8;4;7;3;14;26;21;2;35;5928762
35;5928762;9;22;1;12;17;11;19;10;15;5;6;25;16;20;24;18;23;13;8;4;7;3;14;26;21;2
9;22;1;12;17;11;19;10;15;4;6;25;16;20;24;18;23;13;8;5;7;3;14;26;21;2;35;6094129
35;6094129;9;22;1;12;17;11;19;10;15;4;6;25;16;20;24;18;23;13;8;5;7;3;14;26;21;2
9;22;1;12;17;11;19;16;15;4;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2;35;6104316
35;6104316;9;22;1;12;17;11;19;16;15;4;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2
9;22;4;12;17;11;19;16;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2;35;6189092
35;6189092;9;22;4;12;17;11;19;16;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2
9;22;4;16;17;11;19;12;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2;35;6157963
35;6157963;9;22;4;16;17;11;19;12;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2
11;22;4;16;17;9;19;12;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2;35;5979163
35;5979163;11;22;4;16;17;9;19;12;15;1;6;25;10;20;24;18;23;13;8;5;7;3;14;26;21;2
11;22;4;16;17;9;8;12;15;1;6;25;10;20;24;18;23;13;19;5;7;3;14;26;21;2;35;5945384
35;5945384;11;22;4;16;17;9;8;12;15;1;6;25;10;20;24;18;23;13;19;5;7;3;14;26;21;2
11;22;4;16;17;9;8;12;15;1;6;25;10;23;24;18;20;13;19;5;7;3;14;26;21;2;35;5952457
35;5952457;11;22;4;16;17;9;8;12;15;1;6;25;10;23;24;18;20;13;19;5;7;3;14;26;21;2
11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;9;20;13;19;5;7;3;14;26;21;2;35;5961276
35;5961276;11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;9;20;13;19;5;7;3;14;26;21;2
11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;9;20;13;14;5;7;3;19;26;21;2;35;5892896
35;5892896;11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;9;20;13;14;5;7;3;19;26;21;2
11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;7;20;13;14;5;9;3;19;26;21;2;35;5992529
35;5992529;11;22;4;16;17;18;8;12;15;1;6;25;10;23;24;7;20;13;14;5;9;3;19;26;21;2
11;22;4;16;17;18;8;12;15;1;6;10;25;23;24;7;20;13;14;5;9;3;19;26;21;2;35;5992602
36;5992602;11;22;4;16;17;18;8;12;15;1;6;10;25;23;24;7;20;13;14;5;9;3;19;26;21;2
11;22;4;16;17;18;8;12;15;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;21;2;36;6018365
36;6018365;11;22;4;16;17;18;8;12;15;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;21;2
11;22;4;16;17;18;8;12;21;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;15;2;36;6031311
36;6031311;11;22;4;16;17;18;8;12;21;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;15;2
11;22;4;16;17;15;8;12;21;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;18;2;36;6040456
36;6040456;11;22;4;16;17;15;8;12;21;1;6;10;25;23;13;7;20;24;14;5;9;3;19;26;18;2
11;22;4;16;17;15;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;3;19;26;18;2;36;5991558
36;5991558;11;22;4;16;17;15;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;3;19;26;18;2
11;22;4;16;17;19;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;3;15;26;18;2;36;5941884
36;5941884;11;22;4;16;17;19;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;3;15;26;18;2
11;3;4;16;17;19;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;22;15;26;18;2;36;5948517
36;5948517;11;3;4;16;17;19;8;12;25;1;6;10;21;23;13;7;20;24;14;5;9;22;15;26;18;2
11;3;4;16;17;19;8;12;25;1;6;10;21;23;24;7;20;13;14;5;9;22;15;26;18;2;36;5914086
36;5914086;11;3;4;16;17;19;8;12;25;1;6;10;21;23;24;7;20;13;14;5;9;22;15;26;18;2
14;3;4;16;17;19;8;12;25;1;6;10;21;23;24;7;20;13;11;5;9;22;15;26;18;2;36;6156637
36;5914086;11;3;4;16;17;19;8;12;25;1;6;10;21;23;24;7;20;13;14;5;9;22;15;26;18;2
11;3;4;16;17;19;8;12;25;2;6;10;21;23;24;7;20;13;14;5;9;22;15;26;18;1;36;5953645
36;5953645;11;3;4;16;17;19;8;12;25;2;6;10;21;23;24;7;20;13;14;5;9;22;15;26;18;1
11;3;4;16;17;19;8;12;25;2;6;10;21;23;24;7;20;22;14;5;9;13;15;26;18;1;36;5973015
36;5973015;11;3;4;16;17;19;8;12;25;2;6;10;21;23;24;7;20;22;14;5;9;13;15;26;18;1
16;3;4;11;17;19;8;12;25;2;6;10;21;23;24;7;20;22;14;5;9;13;15;26;18;1;36;5970469
36;5970469;16;3;4;11;17;19;8;12;25;2;6;10;21;23;24;7;20;22;14;5;9;13;15;26;18;1
16;3;4;11;17;19;8;12;25;2;6;10;22;23;24;7;20;21;14;5;9;13;15;26;18;1;36;5997128
36;5997128;16;3;4;11;17;19;8;12;25;2;6;10;22;23;24;7;20;21;14;5;9;13;15;26;18;1
16;3;4;11;17;19;8;12;14;2;6;10;22;23;24;7;20;21;25;5;9;13;15;26;18;1;36;6039474
36;6039474;16;3;4;11;17;19;8;12;14;2;6;10;22;23;24;7;20;21;25;5;9;13;15;26;18;1
16;3;4;11;17;19;8;12;14;2;6;10;22;23;24;26;20;21;25;5;9;13;15;7;18;1;36;6053555
36;6053555;16;3;4;11;17;19;8;12;14;2;6;10;22;23;24;26;20;21;25;5;9;13;15;7;18;1
16;3;4;11;17;21;8;12;14;2;6;10;22;23;24;26;20;19;25;5;9;13;15;7;18;1;36;6041432
36;6041432;16;3;4;11;17;21;8;12;14;2;6;10;22;23;24;26;20;19;25;5;9;13;15;7;18;1
16;3;4;11;17;21;8;12;14;2;6;18;22;23;24;26;20;19;25;5;9;13;15;7;10;1;36;6015084
36;6015084;16;3;4;11;17;21;8;12;14;2;6;18;22;23;24;26;20;19;25;5;9;13;15;7;10;1
16;3;4;6;17;21;8;12;14;2;11;18;22;23;24;26;20;19;25;5;9;13;15;7;10;1;36;6008290
36;6008290;16;3;4;6;17;21;8;12;14;2;11;18;22;23;24;26;20;19;25;5;9;13;15;7;10;1
16;3;4;6;17;21;8;12;14;2;11;13;22;23;24;26;20;19;25;5;9;18;15;7;10;1;36;6121144
36;6121144;16;3;4;6;17;21;8;12;14;2;11;13;22;23;24;26;20;19;25;5;9;18;15;7;10;1
16;3;4;24;17;21;8;12;14;2;11;13;22;23;6;26;20;19;25;5;9;18;15;7;10;1;36;6118287
36;6118287;16;3;4;24;17;21;8;12;14;2;11;13;22;23;6;26;20;19;25;5;9;18;15;7;10;1
16;3;10;24;17;21;8;12;14;2;11;13;22;23;6;26;20;19;25;5;9;18;15;7;4;1;36;6061481
37;6061481;16;3;10;24;17;21;8;12;14;2;11;13;22;23;6;26;20;19;25;5;9;18;15;7;4;1
16;3;10;24;17;21;8;12;14;2;11;13;22;18;6;26;20;19;25;5;9;23;15;7;4;1;37;5953832
37;5953832;16;3;10;24;17;21;8;12;14;2;11;13;22;18;6;26;20;19;25;5;9;23;15;7;4;1
16;3;14;24;17;21;8;12;10;2;11;13;22;18;6;26;20;19;25;5;9;23;15;7;4;1;37;6035294
37;6035294;16;3;14;24;17;21;8;12;10;2;11;13;22;18;6;26;20;19;25;5;9;23;15;7;4;1
16;3;14;18;17;21;8;12;10;2;11;13;22;24;6;26;20;19;25;5;9;23;15;7;4;1;37;6126023
37;6126023;16;3;14;18;17;21;8;12;10;2;11;13;22;24;6;26;20;19;25;5;9;23;15;7;4;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;6;26;20;19;25;10;9;23;15;7;4;1;37;5916779
37;5916779;16;3;14;18;17;21;8;12;5;2;11;13;22;24;6;26;20;19;25;10;9;23;15;7;4;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;6;26;20;9;25;10;19;23;15;7;4;1;37;5891554
37;5891554;16;3;14;18;17;21;8;12;5;2;11;13;22;24;6;26;20;9;25;10;19;23;15;7;4;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;26;20;9;25;10;6;23;15;7;4;1;37;5864589
37;5864589;16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;26;20;9;25;10;6;23;15;7;4;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;10;6;26;15;7;4;1;37;5867124
37;5867124;16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;10;6;26;15;7;4;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;6;26;15;7;10;1;37;5855512
37;5855512;16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;6;26;15;7;10;1
16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;6;26;1;7;10;15;37;5807386
37;5807386;16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;6;26;1;7;10;15
16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;7;26;1;6;10;15;37;5806791
37;5806791;16;3;14;18;17;21;8;12;5;2;11;13;22;24;19;23;20;9;25;4;7;26;1;6;10;15
16;3;14;18;17;21;8;12;5;2;11;13;4;24;19;23;20;9;25;22;7;26;1;6;10;15;37;5797663
37;5797663;16;3;14;18;17;21;8;12;5;2;11;13;4;24;19;23;20;9;25;22;7;26;1;6;10;15
16;3;9;18;17;21;8;12;5;2;11;13;4;24;19;23;20;14;25;22;7;26;1;6;10;15;37;5775129
37;5775129;16;3;9;18;17;21;8;12;5;2;11;13;4;24;19;23;20;14;25;22;7;26;1;6;10;15
16;3;9;18;17;1;8;12;5;2;11;13;4;24;19;23;20;14;25;22;7;26;21;6;10;15;37;5774367
37;5774367;16;3;9;18;17;1;8;12;5;2;11;13;4;24;19;23;20;14;25;22;7;26;21;6;10;15
16;3;9;18;22;1;8;12;5;2;11;13;4;24;19;23;20;14;25;17;7;26;21;6;10;15;37;5773405
37;5773405;16;3;9;18;22;1;8;12;5;2;11;13;4;24;19;23;20;14;25;17;7;26;21;6;10;15
16;3;9;18;22;1;8;12;5;2;11;13;4;19;24;23;20;14;25;17;7;26;21;6;10;15;37;5755634
37;5755634;16;3;9;18;22;1;8;12;5;2;11;13;4;19;24;23;20;14;25;17;7;26;21;6;10;15
16;3;21;18;22;1;8;12;5;2;11;13;4;19;24;23;20;14;25;17;7;26;9;6;10;15;37;5785631
37;5785631;16;3;21;18;22;1;8;12;5;2;11;13;4;19;24;23;20;14;25;17;7;26;9;6;10;15
16;3;21;18;22;24;8;12;5;2;11;13;4;19;1;23;20;14;25;17;7;26;9;6;10;15;37;5804854
37;5804854;16;3;21;18;22;24;8;12;5;2;11;13;4;19;1;23;20;14;25;17;7;26;9;6;10;15
16;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;20;22;25;17;7;26;9;6;10;15;37;5956743
37;5956743;16;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;20;22;25;17;7;26;9;6;10;15
22;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;20;16;25;17;7;26;9;6;10;15;37;5931312
37;5931312;22;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;20;16;25;17;7;26;9;6;10;15
22;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;17;16;25;20;7;26;9;6;10;15;37;6019418
38;6019418;22;3;21;18;14;24;8;12;5;2;11;13;4;19;1;23;17;16;25;20;7;26;9;6;10;15
22;3;21;18;14;24;8;12;5;2;11;13;19;4;1;23;17;16;25;20;7;26;9;6;10;15;38;6011232
38;6011232;22;3;21;18;14;24;8;12;5;2;11;13;19;4;1;23;17;16;25;20;7;26;9;6;10;15
22;3;21;18;14;24;8;12;5;2;11;13;19;4;1;23;17;16;25;9;7;26;20;6;10;15;38;5976489
38;5976489;22;3;21;18;14;24;8;12;5;2;11;13;19;4;1;23;17;16;25;9;7;26;20;6;10;15
22;3;16;18;14;24;8;12;5;2;11;13;19;4;1;23;17;21;25;9;7;26;20;6;10;15;38;5894798
38;5894798;22;3;16;18;14;24;8;12;5;2;11;13;19;4;1;23;17;21;25;9;7;26;20;6;10;15
22;3;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;7;26;2;6;10;15;38;5808208
38;5808208;22;3;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;7;26;2;6;10;15
22;3;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;15;26;2;6;10;7;38;5853464
38;5853464;22;3;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;15;26;2;6;10;7
22;10;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;15;26;2;6;3;7;38;5921296
38;5921296;22;10;16;18;14;24;8;12;5;20;11;13;19;4;1;23;17;21;25;9;15;26;2;6;3;7
22;10;16;18;14;24;8;12;5;20;11;13;9;4;1;23;17;21;25;19;15;26;2;6;3;7;38;5893738
38;5893738;22;10;16;18;14;24;8;12;5;20;11;13;9;4;1;23;17;21;25;19;15;26;2;6;3;7
22;10;21;18;14;24;8;12;5;20;11;13;9;4;1;23;17;16;25;19;15;26;2;6;3;7;38;5950867
38;5950867;22;10;21;18;14;24;8;12;5;20;11;13;9;4;1;23;17;16;25;19;15;26;2;6;3;7
22;10;6;18;14;24;8;12;5;20;11;13;9;4;1;23;17;16;25;19;15;26;2;21;3;7;38;5992660
38;5992660;22;10;6;18;14;24;8;12;5;20;11;13;9;4;1;23;17;16;25;19;15;26;2;21;3;7
22;10;6;18;4;24;8;12;5;20;11;13;9;14;1;23;17;16;25;19;15;26;2;21;3;7;38;5945688
38;5945688;22;10;6;18;4;24;8;12;5;20;11;13;9;14;1;23;17;16;25;19;15;26;2;21;3;7
22;10;6;18;4;24;8;12;5;20;11;13;9;14;17;23;1;16;25;19;15;26;2;21;3;7;38;5885691
38;5885691;22;10;6;18;4;24;8;12;5;20;11;13;9;14;17;23;1;16;25;19;15;26;2;21;3;7
22;10;6;18;4;24;8;12;5;20;11;13;9;14;17;23;1;16;3;19;15;26;2;21;25;7;38;5820639
38;5820639;22;10;6;18;4;24;8;12;5;20;11;13;9;14;17;23;1;16;3;19;15;26;2;21;25;7
22;10;6;18;4;24;8;12;5;20;1;13;9;14;17;23;11;16;3;19;15;26;2;21;25;7;38;5825953
38;5825953;22;10;6;18;4;24;8;12;5;20;1;13;9;14;17;23;11;16;3;19;15;26;2;21;25;7
22;10;6;1;4;24;8;12;5;20;18;13;9;14;17;23;11;16;3;19;15;26;2;21;25;7;38;5850374
38;5850374;22;10;6;1;4;24;8;12;5;20;18;13;9;14;17;23;11;16;3;19;15;26;2;21;25;7
22;10;6;1;4;24;8;12;5;20;18;13;7;14;17;23;11;16;3;19;15;26;2;21;25;9;38;5931428
38;5931428;22;10;6;1;4;24;8;12;5;20;18;13;7;14;17;23;11;16;3;19;15;26;2;21;25;9
22;10;6;1;4;24;21;12;5;20;18;13;7;14;17;23;11;16;3;19;15;26;2;8;25;9;38;5804758
38;5804758;22;10;6;1;4;24;21;12;5;20;18;13;7;14;17;23;11;16;3;19;15;26;2;8;25;9
22;10;6;1;4;24;21;12;5;20;18;13;7;14;17;23;11;19;3;16;15;26;2;8;25;9;38;5810211
38;5810211;22;10;6;1;4;24;21;12;5;20;18;13;7;14;17;23;11;19;3;16;15;26;2;8;25;9
12;10;6;1;4;24;21;22;5;20;18;13;7;14;17;23;11;19;3;16;15;26;2;8;25;9;38;5791626
38;5791626;12;10;6;1;4;24;21;22;5;20;18;13;7;14;17;23;11;19;3;16;15;26;2;8;25;9
12;10;6;1;4;24;21;22;5;20;18;13;7;14;17;23;19;11;3;16;15;26;2;8;25;9;38;5811806
38;5811806;12;10;6;1;4;24;21;22;5;20;18;13;7;14;17;23;19;11;3;16;15;26;2;8;25;9
12;10;6;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;16;15;26;2;8;25;9;38;5768034
39;5768034;12;10;6;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;16;15;26;2;8;25;9
12;10;6;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;25;15;26;2;8;16;9;39;5765156
39;5765156;12;10;6;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;25;15;26;2;8;16;9
12;10;8;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;25;15;26;2;6;16;9;39;5755343
39;5755343;12;10;8;14;4;24;21;22;5;20;18;13;7;1;17;23;19;11;3;25;15;26;2;6;16;9
12;10;8;14;4;24;21;22;5;26;18;13;7;1;17;23;19;11;3;25;15;20;2;6;16;9;39;5760072
39;5760072;12;10;8;14;4;24;21;22;5;26;18;13;7;1;17;23;19;11;3;25;15;20;2;6;16;9
12;13;8;14;4;24;21;22;5;26;18;10;7;1;17;23;19;11;3;25;15;20;2;6;16;9;39;5774631
39;5774631;12;13;8;14;4;24;21;22;5;26;18;10;7;1;17;23;19;11;3;25;15;20;2;6;16;9
12;13;8;14;4;24;21;22;5;26;18;10;7;1;17;23;19;11;3;25;2;20;15;6;16;9;39;5786322
39;5786322;12;13;8;14;4;24;21;22;5;26;18;10;7;1;17;23;19;11;3;25;2;20;15;6;16;9
12;13;8;14;4;24;21;22;18;26;5;10;7;1;17;23;19;11;3;25;2;20;15;6;16;9;39;5779492
39;5779492;12;13;8;14;4;24;21;22;18;26;5;10;7;1;17;23;19;11;3;25;2;20;15;6;16;9
12;13;8;14;4;24;21;22;9;26;5;10;7;1;17;23;19;11;3;25;2;20;15;6;16;18;39;5792611
39;5792611;12;13;8;14;4;24;21;22;9;26;5;10;7;1;17;23;19;11;3;25;2;20;15;6;16;18
12;13;8;14;4;24;21;22;9;26;20;10;7;1;17;23;19;11;3;25;2;5;15;6;16;18;39;5980782
39;5980782;12;13;8;14;4;24;21;22;9;26;20;10;7;1;17;23;19;11;3;25;2;5;15;6;16;18
12;13;8;14;4;24;21;22;9;26;20;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18;39;5971635
39;5971635;12;13;8;14;4;24;21;22;9;26;20;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18
14;13;8;12;4;24;21;22;9;26;20;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18;39;5971854
39;5971854;14;13;8;12;4;24;21;22;9;26;20;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18
14;13;8;12;4;24;21;22;20;26;9;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18;39;5998452
39;5998452;14;13;8;12;4;24;21;22;20;26;9;16;7;1;17;23;19;11;3;25;2;5;15;6;10;18
14;13;8;12;4;24;10;22;20;26;9;16;7;1;17;23;19;11;3;25;2;5;15;6;21;18;39;5988267
39;5988267;14;13;8;12;4;24;10;22;20;26;9;16;7;1;17;23;19;11;3;25;2;5;15;6;21;18
14;13;8;12;4;24;10;22;20;26;9;16;7;1;17;23;19;2;3;25;11;5;15;6;21;18;39;5965560
39;5965560;14;13;8;12;4;24;10;22;20;26;9;16;7;1;17;23;19;2;3;25;11;5;15;6;21;18
14;13;8;12;10;24;4;22;20;26;9;16;7;1;17;23;19;2;3;25;11;5;15;6;21;18;39;5901931
39;5901931;14;13;8;12;10;24;4;22;20;26;9;16;7;1;17;23;19;2;3;25;11;5;15;6;21;18
14;13;8;12;10;24;4;22;20;26;9;16;7;1;17;15;19;2;3;25;11;5;23;6;21;18;39;5902600
39;5902600;14;13;8;12;10;24;4;22;20;26;9;16;7;1;17;15;19;2;3;25;11;5;23;6;21;18
14;13;24;12;10;8;4;22;20;26;9;16;7;1;17;15;19;2;3;25;11;5;23;6;21;18;39;5918807
39;5918807;14;13;24;12;10;8;4;22;20;26;9;16;7;1;17;15;19;2;3;25;11;5;23;6;21;18
14;13;24;12;10;8;4;22;20;26;17;16;7;1;9;15;19;2;3;25;11;5;23;6;21;18;39;5981873
39;5981873;14;13;24;12;10;8;4;22;20;26;17;16;7;1;9;15;19;2;3;25;11;5;23;6;21;18
14;13;24;12;10;8;4;22;20;26;17;16;7;1;9;15;19;2;3;23;11;5;25;6;21;18;39;5978366
39;5978366;14;13;24;12;10;8;4;22;20;26;17;16;7;1;9;15;19;2;3;23;11;5;25;6;21;18
14;13;24;12;10;8;11;22;20;26;17;16;7;1;9;15;19;2;3;23;4;5;25;6;21;18;39;6071659
39;6071659;14;13;24;12;10;8;11;22;20;26;17;16;7;1;9;15;19;2;3;23;4;5;25;6;21;18
14;13;24;12;10;8;11;22;20;26;17;16;7;1;23;15;19;2;3;9;4;5;25;6;21;18;39;6157182
40;6157182;14;13;24;12;10;8;11;22;20;26;17;16;7;1;23;15;19;2;3;9;4;5;25;6;21;18
14;13;24;12;10;8;11;22;20;26;17;1;7;16;23;15;19;2;3;9;4;5;25;6;21;18;40;6155072
40;6155072;14;13;24;12;10;8;11;22;20;26;17;1;7;16;23;15;19;2;3;9;4;5;25;6;21;18
14;13;24;12;10;8;11;22;20;26;17;1;7;16;23;25;19;2;3;9;4;5;15;6;21;18;40;6160558
40;6160558;14;13;24;12;10;8;11;22;20;26;17;1;7;16;23;25;19;2;3;9;4;5;15;6;21;18
14;13;7;12;10;8;11;22;20;26;17;1;24;16;23;25;19;2;3;9;4;5;15;6;21;18;40;6215818
40;6215818;14;13;7;12;10;8;11;22;20;26;17;1;24;16;23;25;19;2;3;9;4;5;15;6;21;18
14;13;7;12;10;8;11;3;20;26;17;1;24;16;23;25;19;2;22;9;4;5;15;6;21;18;40;6233239
40;6233239;14;13;7;12;10;8;11;3;20;26;17;1;24;16;23;25;19;2;22;9;4;5;15;6;21;18
14;13;7;12;10;8;22;3;20;26;17;1;24;16;23;25;19;2;11;9;4;5;15;6;21;18;40;6219563
40;6219563;14;13;7;12;10;8;22;3;20;26;17;1;24;16;23;25;19;2;11;9;4;5;15;6;21;18
16;13;7;12;10;8;22;3;20;26;17;1;24;14;23;25;19;2;11;9;4;5;15;6;21;18;40;6073312
40;6073312;16;13;7;12;10;8;22;3;20;26;17;1;24;14;23;25;19;2;11;9;4;5;15;6;21;18
