"X1";"X5950996";"X26";"X4";"X1.1";"X19";"X25";"X13";"X21";"X23";"X14";"X9";"X6";"X7";"X10";"X12";"X24";"X5";"X16";"X17";"X20";"X18";"X8";"X11";"X3";"X22";"X15";"X2"
75;5797144;20;19;7;24;9;23;3;15;6;5;14;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25
20;19;7;24;9;23;6;15;3;5;14;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25;75;5795193
75;5795193;20;19;7;24;9;23;6;15;3;5;14;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25
20;19;7;3;9;23;6;15;24;5;14;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25;75;5811339
75;5811339;20;19;7;3;9;23;6;15;24;5;14;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25
14;19;7;3;9;23;6;15;24;5;20;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25;75;5793501
75;5793501;14;19;7;3;9;23;6;15;24;5;20;2;8;17;16;1;22;10;21;13;12;26;4;18;11;25
14;12;7;3;9;23;6;15;24;5;20;2;8;17;16;1;22;10;21;13;19;26;4;18;11;25;75;5803445
75;5803445;14;12;7;3;9;23;6;15;24;5;20;2;8;17;16;1;22;10;21;13;19;26;4;18;11;25
14;12;7;3;9;23;6;15;24;5;20;17;8;2;16;1;22;10;21;13;19;26;4;18;11;25;75;5803223
75;5803223;14;12;7;3;9;23;6;15;24;5;20;17;8;2;16;1;22;10;21;13;19;26;4;18;11;25
14;12;7;3;9;2;6;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25;75;5812659
75;5812659;14;12;7;3;9;2;6;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25
14;12;7;3;13;2;6;15;24;5;20;17;8;23;16;1;22;10;21;9;19;26;4;18;11;25;75;5872878
75;5812659;14;12;7;3;9;2;6;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25
14;12;7;3;9;2;6;8;24;5;20;17;15;23;16;1;22;10;21;13;19;26;4;18;11;25;75;5849217
75;5812659;14;12;7;3;9;2;6;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25
6;12;7;3;9;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25;75;5835809
75;5835809;6;12;7;3;9;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;19;26;4;18;11;25
6;19;7;3;9;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;12;26;4;18;11;25;75;5828588
75;5828588;6;19;7;3;9;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;12;26;4;18;11;25
6;19;7;3;11;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;12;26;4;18;9;25;75;5832445
75;5832445;6;19;7;3;11;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;12;26;4;18;9;25
5;19;7;3;11;2;14;15;24;6;20;17;8;23;16;1;22;10;21;13;12;26;4;18;9;25;75;5993653
75;5832445;6;19;7;3;11;2;14;15;24;5;20;17;8;23;16;1;22;10;21;13;12;26;4;18;9;25
6;19;7;3;11;2;14;15;24;5;20;17;8;23;16;1;22;10;12;13;21;26;4;18;9;25;75;5886720
75;5886720;6;19;7;3;11;2;14;15;24;5;20;17;8;23;16;1;22;10;12;13;21;26;4;18;9;25
6;19;7;3;11;2;14;15;4;5;20;17;8;23;16;1;22;10;12;13;21;26;24;18;9;25;75;5968952
76;5968952;6;19;7;3;11;2;14;15;4;5;20;17;8;23;16;1;22;10;12;13;21;26;24;18;9;25
6;19;7;3;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;14;24;18;9;25;76;5841567
76;5841567;6;19;7;3;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;14;24;18;9;25
19;6;7;3;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;14;24;18;9;25;76;5864317
76;5864317;19;6;7;3;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;14;24;18;9;25
19;6;7;14;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;3;24;18;9;25;76;5882393
76;5882393;19;6;7;14;11;2;26;15;4;5;20;17;8;23;16;1;22;10;12;13;21;3;24;18;9;25
19;6;7;14;11;20;26;15;4;5;2;17;8;23;16;1;22;10;12;13;21;3;24;18;9;25;76;5919075
76;5919075;19;6;7;14;11;20;26;15;4;5;2;17;8;23;16;1;22;10;12;13;21;3;24;18;9;25
19;6;7;14;11;20;26;15;4;5;2;17;8;12;16;1;22;10;23;13;21;3;24;18;9;25;76;5913199
76;5913199;19;6;7;14;11;20;26;15;4;5;2;17;8;12;16;1;22;10;23;13;21;3;24;18;9;25
19;6;7;14;3;20;26;15;4;5;2;17;8;12;16;1;22;10;23;13;21;11;24;18;9;25;76;5864915
76;5864915;19;6;7;14;3;20;26;15;4;5;2;17;8;12;16;1;22;10;23;13;21;11;24;18;9;25
19;6;7;14;3;20;26;15;4;5;2;17;8;18;16;1;22;10;23;13;21;11;24;12;9;25;76;5841558
76;5841558;19;6;7;14;3;20;26;15;4;5;2;17;8;18;16;1;22;10;23;13;21;11;24;12;9;25
19;6;7;14;3;20;26;15;4;5;2;9;8;18;16;1;22;10;23;13;21;11;24;12;17;25;76;5746449
76;5746449;19;6;7;14;3;20;26;15;4;5;2;9;8;18;16;1;22;10;23;13;21;11;24;12;17;25
19;6;7;14;3;15;26;20;4;5;2;9;8;18;16;1;22;10;23;13;21;11;24;12;17;25;76;5744008
76;5744008;19;6;7;14;3;15;26;20;4;5;2;9;8;18;16;1;22;10;23;13;21;11;24;12;17;25
19;6;7;14;3;15;24;20;4;5;2;9;8;18;16;1;22;10;23;13;21;11;26;12;17;25;76;5752636
76;5752636;19;6;7;14;3;15;24;20;4;5;2;9;8;18;16;1;22;10;23;13;21;11;26;12;17;25
19;6;11;14;3;15;24;20;4;5;2;9;8;18;16;1;22;10;23;13;21;7;26;12;17;25;76;5760546
76;5760546;19;6;11;14;3;15;24;20;4;5;2;9;8;18;16;1;22;10;23;13;21;7;26;12;17;25
19;6;11;14;24;15;3;20;4;5;2;9;8;18;16;1;22;10;23;13;21;7;26;12;17;25;76;5733633
76;5733633;19;6;11;14;24;15;3;20;4;5;2;9;8;18;16;1;22;10;23;13;21;7;26;12;17;25
19;6;11;14;24;15;3;20;4;5;2;9;16;18;8;1;22;10;23;13;21;7;26;12;17;25;76;5736259
76;5736259;19;6;11;14;24;15;3;20;4;5;2;9;16;18;8;1;22;10;23;13;21;7;26;12;17;25
19;6;18;14;24;15;3;20;4;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25;76;5759602
76;5759602;19;6;18;14;24;15;3;20;4;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25
19;6;4;14;24;15;3;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25;76;5787553
76;5787553;19;6;4;14;24;15;3;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25
19;6;4;3;24;15;14;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25;76;5882737
76;5787553;19;6;4;14;24;15;3;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25
19;6;4;25;24;15;3;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;14;76;5855317
76;5787553;19;6;4;14;24;15;3;20;18;5;2;9;16;11;8;1;22;10;23;13;21;7;26;12;17;25
19;6;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;17;25;76;5784093
76;5784093;19;6;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;17;25
19;6;4;14;24;15;3;20;18;5;2;9;16;11;7;12;22;10;23;13;21;8;26;1;17;25;76;5901402
76;5784093;19;6;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;17;25
19;6;4;14;24;13;3;20;18;5;2;9;16;11;7;1;22;10;23;15;21;8;26;12;17;25;76;5833062
77;5784093;19;6;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;17;25
19;17;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;6;25;77;5787639
77;5787639;19;17;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;26;12;6;25
19;26;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;17;12;6;25;77;5793687
77;5793687;19;26;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;17;12;6;25
19;26;4;14;24;15;3;20;18;5;2;9;16;11;7;21;22;10;23;13;1;8;17;12;6;25;77;5832604
77;5793687;19;26;4;14;24;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;17;12;6;25
19;26;4;14;6;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;17;12;24;25;77;5784128
77;5784128;19;26;4;14;6;15;3;20;18;5;2;9;16;11;7;1;22;10;23;13;21;8;17;12;24;25
19;26;4;14;6;11;3;20;18;5;2;9;16;15;7;1;22;10;23;13;21;8;17;12;24;25;77;5803544
77;5803544;19;26;4;14;6;11;3;20;18;5;2;9;16;15;7;1;22;10;23;13;21;8;17;12;24;25
19;24;4;14;6;11;3;20;18;5;2;9;16;15;7;1;22;10;23;13;21;8;17;12;26;25;77;5791294
77;5791294;19;24;4;14;6;11;3;20;18;5;2;9;16;15;7;1;22;10;23;13;21;8;17;12;26;25
19;24;4;14;6;11;3;20;18;5;8;9;16;15;7;1;22;10;23;13;21;2;17;12;26;25;77;5789742
77;5789742;19;24;4;14;6;11;3;20;18;5;8;9;16;15;7;1;22;10;23;13;21;2;17;12;26;25
19;24;4;1;6;11;3;20;18;5;8;9;16;15;7;14;22;10;23;13;21;2;17;12;26;25;77;5839053
77;5789742;19;24;4;14;6;11;3;20;18;5;8;9;16;15;7;1;22;10;23;13;21;2;17;12;26;25
19;24;4;14;6;11;3;12;18;5;8;9;16;15;7;1;22;10;23;13;21;2;17;20;26;25;77;5836930
77;5836930;19;24;4;14;6;11;3;12;18;5;8;9;16;15;7;1;22;10;23;13;21;2;17;20;26;25
19;24;4;14;6;11;3;12;18;5;8;9;16;15;7;1;22;10;23;17;21;2;13;20;26;25;77;5836943
77;5836943;19;24;4;14;6;11;3;12;18;5;8;9;16;15;7;1;22;10;23;17;21;2;13;20;26;25
19;24;4;14;6;11;9;12;18;5;8;3;16;15;7;1;22;10;23;17;21;2;13;20;26;25;77;5855068
77;5855068;19;24;4;14;6;11;9;12;18;5;8;3;16;15;7;1;22;10;23;17;21;2;13;20;26;25
19;24;5;14;6;11;9;12;18;4;8;3;16;15;7;1;22;10;23;17;21;2;13;20;26;25;77;5955262
77;5855068;19;24;4;14;6;11;9;12;18;5;8;3;16;15;7;1;22;10;23;17;21;2;13;20;26;25
19;24;4;14;6;11;9;12;18;5;21;3;16;15;7;1;22;10;23;17;8;2;13;20;26;25;77;5898774
77;5898774;19;24;4;14;6;11;9;12;18;5;21;3;16;15;7;1;22;10;23;17;8;2;13;20;26;25
19;24;4;14;6;11;9;20;18;5;21;3;16;15;7;1;22;10;23;17;8;2;13;12;26;25;77;5869748
77;5869748;19;24;4;14;6;11;9;20;18;5;21;3;16;15;7;1;22;10;23;17;8;2;13;12;26;25
19;24;4;8;6;11;9;20;18;5;21;3;16;15;7;1;22;10;23;17;14;2;13;12;26;25;77;5859370
77;5859370;19;24;4;8;6;11;9;20;18;5;21;3;16;15;7;1;22;10;23;17;14;2;13;12;26;25
19;24;4;8;6;11;9;20;18;5;16;3;21;15;7;1;22;10;23;17;14;2;13;12;26;25;77;5867786
77;5867786;19;24;4;8;6;11;9;20;18;5;16;3;21;15;7;1;22;10;23;17;14;2;13;12;26;25
19;24;4;8;6;23;9;20;18;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;25;77;5869617
77;5869617;19;24;4;8;6;23;9;20;18;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;25
19;23;4;8;6;24;9;20;18;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;25;77;5847935
77;5847935;19;23;4;8;6;24;9;20;18;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;25
19;23;4;8;6;24;9;20;25;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;18;77;5897594
77;5897594;19;23;4;8;6;24;9;20;25;5;16;3;21;15;7;1;22;10;11;17;14;2;13;12;26;18
19;23;4;8;6;24;9;20;25;5;16;11;21;15;7;1;22;10;3;17;14;2;13;12;26;18;77;5849224
78;5849224;19;23;4;8;6;24;9;20;25;5;16;11;21;15;7;1;22;10;3;17;14;2;13;12;26;18
19;23;4;8;6;24;9;20;25;5;16;11;21;15;7;1;22;10;3;18;14;2;13;12;26;17;78;5780015
78;5780015;19;23;4;8;6;24;9;20;25;5;16;11;21;15;7;1;22;10;3;18;14;2;13;12;26;17
19;23;22;8;6;24;9;20;25;5;16;11;21;15;7;1;4;10;3;18;14;2;13;12;26;17;78;5797200
78;5797200;19;23;22;8;6;24;9;20;25;5;16;11;21;15;7;1;4;10;3;18;14;2;13;12;26;17
19;23;22;8;6;24;9;20;25;14;16;11;21;15;7;1;4;10;3;18;5;2;13;12;26;17;78;5999322
78;5797200;19;23;22;8;6;24;9;20;25;5;16;11;21;15;7;1;4;10;3;18;14;2;13;12;26;17
19;23;22;8;6;24;9;20;25;5;16;1;21;15;7;11;4;10;3;18;14;2;13;12;26;17;78;5871089
78;5797200;19;23;22;8;6;24;9;20;25;5;16;11;21;15;7;1;4;10;3;18;14;2;13;12;26;17
19;23;22;8;6;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;2;13;12;26;17;78;5839347
78;5839347;19;23;22;8;6;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;2;13;12;26;17
19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;2;13;12;26;17;78;5838787
78;5838787;19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;2;13;12;26;17
19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;12;13;2;26;17;78;5834850
78;5834850;19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;3;18;14;12;13;2;26;17
19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;12;18;14;3;13;2;26;17;78;5897147
78;5897147;19;23;22;6;8;24;7;20;25;5;16;11;21;15;9;1;4;10;12;18;14;3;13;2;26;17
19;23;22;6;8;24;7;20;25;5;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17;78;5853804
78;5853804;19;23;22;6;8;24;7;20;25;5;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17
19;23;22;6;8;24;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17;78;5856808
78;5856808;19;23;22;6;8;24;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17
19;23;22;6;8;24;18;20;25;7;16;11;21;26;9;1;4;10;12;5;14;3;13;2;15;17;78;6130938
78;5856808;19;23;22;6;8;24;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17
19;23;22;6;8;24;5;20;25;7;16;11;21;26;9;1;4;10;13;18;14;3;12;2;15;17;78;5867177
78;5856808;19;23;22;6;8;24;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17
19;24;22;6;8;23;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17;78;5867198
78;5867198;19;24;22;6;8;23;5;20;25;7;16;11;21;26;9;1;4;10;12;18;14;3;13;2;15;17
19;24;22;6;8;23;5;12;25;7;16;11;21;26;9;1;4;10;20;18;14;3;13;2;15;17;78;5873568
78;5873568;19;24;22;6;8;23;5;12;25;7;16;11;21;26;9;1;4;10;20;18;14;3;13;2;15;17
19;18;22;6;8;23;5;12;25;7;16;11;21;26;9;1;4;10;20;24;14;3;13;2;15;17;78;5856290
78;5856290;19;18;22;6;8;23;5;12;25;7;16;11;21;26;9;1;4;10;20;24;14;3;13;2;15;17
19;18;22;6;8;21;5;12;25;7;16;11;23;26;9;1;4;10;20;24;14;3;13;2;15;17;78;5811265
78;5811265;19;18;22;6;8;21;5;12;25;7;16;11;23;26;9;1;4;10;20;24;14;3;13;2;15;17
19;18;22;6;8;21;5;15;25;7;16;11;23;26;9;1;4;10;20;24;14;3;13;2;12;17;78;5850858
78;5850858;19;18;22;6;8;21;5;15;25;7;16;11;23;26;9;1;4;10;20;24;14;3;13;2;12;17
19;20;22;6;8;21;5;15;25;7;16;11;23;26;9;1;4;10;18;24;14;3;13;2;12;17;78;5879864
78;5879864;19;20;22;6;8;21;5;15;25;7;16;11;23;26;9;1;4;10;18;24;14;3;13;2;12;17
19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;3;13;2;12;17;78;5886723
78;5886723;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;3;13;2;12;17
19;20;22;6;8;21;11;15;4;7;16;5;23;26;9;1;25;10;18;24;14;3;13;2;12;17;78;5990178
79;5886723;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;3;13;2;12;17
19;20;22;6;8;13;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;3;21;2;12;17;79;5953159
79;5886723;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;3;13;2;12;17
19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;17;13;2;12;3;79;5826904
79;5826904;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;25;10;18;24;14;17;13;2;12;3
19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;2;10;18;24;14;17;13;25;12;3;79;5853609
79;5853609;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;2;10;18;24;14;17;13;25;12;3
19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;2;10;14;24;18;17;13;25;12;3;79;5858538
79;5858538;19;20;22;6;8;21;5;15;4;7;16;11;23;26;9;1;2;10;14;24;18;17;13;25;12;3
19;20;22;6;8;21;5;15;25;7;16;11;23;26;9;1;2;10;14;24;18;17;13;4;12;3;79;5815613
79;5815613;19;20;22;6;8;21;5;15;25;7;16;11;23;26;9;1;2;10;14;24;18;17;13;4;12;3
19;20;22;6;8;21;5;15;25;7;16;11;23;9;26;1;2;10;14;24;18;17;13;4;12;3;79;5783178
79;5783178;19;20;22;6;8;21;5;15;25;7;16;11;23;9;26;1;2;10;14;24;18;17;13;4;12;3
19;20;22;6;8;21;5;26;25;7;16;11;23;9;15;1;2;10;14;24;18;17;13;4;12;3;79;5831218
79;5831218;19;20;22;6;8;21;5;26;25;7;16;11;23;9;15;1;2;10;14;24;18;17;13;4;12;3
19;20;22;6;8;21;5;26;25;7;16;11;23;10;15;1;2;9;14;24;18;17;13;4;12;3;79;5822187
79;5822187;19;20;22;6;8;21;5;26;25;7;16;11;23;10;15;1;2;9;14;24;18;17;13;4;12;3
19;20;21;6;8;22;5;26;25;7;16;11;23;10;15;1;2;9;14;24;18;17;13;4;12;3;79;5821188
79;5821188;19;20;21;6;8;22;5;26;25;7;16;11;23;10;15;1;2;9;14;24;18;17;13;4;12;3
19;20;21;6;8;22;5;26;25;7;16;11;23;18;15;1;2;9;14;24;10;17;13;4;12;3;79;5761662
79;5761662;19;20;21;6;8;22;5;26;25;7;16;11;23;18;15;1;2;9;14;24;10;17;13;4;12;3
13;20;21;6;8;22;5;26;25;7;16;11;23;18;15;1;2;9;14;24;10;17;19;4;12;3;79;5765323
79;5765323;13;20;21;6;8;22;5;26;25;7;16;11;23;18;15;1;2;9;14;24;10;17;19;4;12;3
13;20;21;6;8;22;5;7;25;26;16;11;23;18;15;1;2;9;14;24;10;17;19;4;12;3;79;5764543
79;5764543;13;20;21;6;8;22;5;7;25;26;16;11;23;18;15;1;2;9;14;24;10;17;19;4;12;3
13;20;21;6;8;22;5;7;25;26;16;11;23;18;9;1;2;15;14;24;10;17;19;4;12;3;79;5774746
79;5774746;13;20;21;6;8;22;5;7;25;26;16;11;23;18;9;1;2;15;14;24;10;17;19;4;12;3
13;20;21;6;8;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;19;4;12;3;79;5900315
79;5900315;13;20;21;6;8;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;19;4;12;3
13;20;21;6;19;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;8;4;12;3;79;5893004
79;5893004;13;20;21;6;19;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;8;4;12;3
13;12;21;6;19;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;8;4;20;3;79;5858932
79;5858932;13;12;21;6;19;22;5;7;25;26;16;11;23;18;9;1;2;15;10;24;14;17;8;4;20;3
13;12;21;6;19;22;5;7;25;26;20;11;23;18;9;1;2;15;10;24;14;17;8;4;16;3;79;5773095
79;5773095;13;12;21;6;19;22;5;7;25;26;20;11;23;18;9;1;2;15;10;24;14;17;8;4;16;3
13;12;21;11;19;22;5;7;25;26;20;6;23;18;9;1;2;15;10;24;14;17;8;4;16;3;79;5770150
79;5770150;13;12;21;11;19;22;5;7;25;26;20;6;23;18;9;1;2;15;10;24;14;17;8;4;16;3
13;12;21;11;19;22;5;7;25;26;20;9;23;18;6;1;2;15;10;24;14;17;8;4;16;3;79;5720750
79;5720750;13;12;21;11;19;22;5;7;25;26;20;9;23;18;6;1;2;15;10;24;14;17;8;4;16;3
13;20;21;11;19;22;5;7;25;26;12;9;23;18;6;1;2;15;10;24;14;17;8;4;16;3;79;5781828
80;5720750;13;12;21;11;19;22;5;7;25;26;20;9;23;18;6;1;2;15;10;24;14;17;8;4;16;3
13;12;21;23;19;22;5;7;25;26;20;9;11;18;6;1;2;15;10;24;14;17;8;4;16;3;80;5715039
80;5715039;13;12;21;23;19;22;5;7;25;26;20;9;11;18;6;1;2;15;10;24;14;17;8;4;16;3
13;12;23;21;19;22;5;7;25;26;20;9;11;18;6;1;2;15;10;24;14;17;8;4;16;3;80;5729439
80;5729439;13;12;23;21;19;22;5;7;25;26;20;9;11;18;6;1;2;15;10;24;14;17;8;4;16;3
13;12;23;21;19;22;5;7;25;26;20;4;11;18;6;1;2;15;10;24;14;17;8;9;16;3;80;5821909
80;5821909;13;12;23;21;19;22;5;7;25;26;20;4;11;18;6;1;2;15;10;24;14;17;8;9;16;3
13;12;23;21;19;22;5;7;25;26;4;20;11;18;6;1;2;15;10;24;14;17;8;9;16;3;80;5814957
80;5814957;13;12;23;21;19;22;5;7;25;26;4;20;11;18;6;1;2;15;10;24;14;17;8;9;16;3
13;12;23;21;19;22;5;7;25;26;4;20;11;18;6;1;2;15;10;24;3;17;8;9;16;14;80;6042314
80;5814957;13;12;23;21;19;22;5;7;25;26;4;20;11;18;6;1;2;15;10;24;14;17;8;9;16;3
13;12;23;21;19;22;5;9;25;26;4;20;11;18;6;1;2;15;10;24;14;17;8;7;16;3;80;5705571
80;5705571;13;12;23;21;19;22;5;9;25;26;4;20;11;18;6;1;2;15;10;24;14;17;8;7;16;3
13;12;23;21;19;22;5;9;25;26;4;20;11;10;6;1;2;15;18;24;14;17;8;7;16;3;80;5687687
80;5687687;13;12;23;21;19;22;5;9;25;26;4;20;11;10;6;1;2;15;18;24;14;17;8;7;16;3
13;12;23;17;19;22;5;9;25;26;4;20;11;10;6;1;2;15;18;24;14;21;8;7;16;3;80;5690912
80;5690912;13;12;23;17;19;22;5;9;25;26;4;20;11;10;6;1;2;15;18;24;14;21;8;7;16;3
13;12;9;17;19;22;5;23;25;26;4;20;11;10;6;1;2;15;18;24;14;21;8;7;16;3;80;5748370
80;5690912;13;12;23;17;19;22;5;9;25;26;4;20;11;10;6;1;2;15;18;24;14;21;8;7;16;3
13;12;23;10;19;22;5;9;25;26;4;20;11;17;6;1;2;15;18;24;14;21;8;7;16;3;80;5691488
80;5691488;13;12;23;10;19;22;5;9;25;26;4;20;11;17;6;1;2;15;18;24;14;21;8;7;16;3
13;12;23;10;19;6;5;9;25;26;4;20;11;17;22;1;2;15;18;24;14;21;8;7;16;3;80;5688354
80;5688354;13;12;23;10;19;6;5;9;25;26;4;20;11;17;22;1;2;15;18;24;14;21;8;7;16;3
13;12;23;10;19;6;5;9;25;26;4;20;11;17;22;1;2;15;18;24;16;21;8;7;14;3;80;5896519
80;5688354;13;12;23;10;19;6;5;9;25;26;4;20;11;17;22;1;2;15;18;24;14;21;8;7;16;3
13;12;23;10;19;6;5;9;25;26;7;20;11;17;22;1;2;15;18;24;14;21;8;4;16;3;80;5690084
80;5690084;13;12;23;10;19;6;5;9;25;26;7;20;11;17;22;1;2;15;18;24;14;21;8;4;16;3
13;12;6;10;19;23;5;9;25;26;7;20;11;17;22;1;2;15;18;24;14;21;8;4;16;3;80;5709586
80;5709586;13;12;6;10;19;23;5;9;25;26;7;20;11;17;22;1;2;15;18;24;14;21;8;4;16;3
13;12;6;10;2;23;5;9;25;26;7;20;11;17;22;1;19;15;18;24;14;21;8;4;16;3;80;5736728
80;5736728;13;12;6;10;2;23;5;9;25;26;7;20;11;17;22;1;19;15;18;24;14;21;8;4;16;3
13;12;6;10;2;23;5;9;21;26;7;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3;80;5704881
80;5704881;13;12;6;10;2;23;5;9;21;26;7;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3
13;12;6;10;2;23;5;9;21;26;3;20;11;17;22;1;19;15;18;24;14;25;8;4;16;7;80;5805275
80;5704881;13;12;6;10;2;23;5;9;21;26;7;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3
13;12;6;10;2;23;5;7;21;26;9;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3;80;5705929
80;5705929;13;12;6;10;2;23;5;7;21;26;9;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3
13;12;6;10;2;23;5;7;21;26;9;20;3;17;22;1;19;15;18;24;14;25;8;4;16;11;80;5750741
80;5705929;13;12;6;10;2;23;5;7;21;26;9;20;11;17;22;1;19;15;18;24;14;25;8;4;16;3
13;12;6;10;2;23;5;7;21;24;9;20;11;17;22;1;19;15;18;26;14;25;8;4;16;3;80;5701576
81;5701576;13;12;6;10;2;23;5;7;21;24;9;20;11;17;22;1;19;15;18;26;14;25;8;4;16;3
13;12;6;10;2;23;5;7;21;24;16;20;11;17;22;1;19;15;18;26;14;25;8;4;9;3;81;5831945
81;5831945;13;12;6;10;2;23;5;7;21;24;16;20;11;17;22;1;19;15;18;26;14;25;8;4;9;3
13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;1;19;23;18;26;14;25;8;4;9;3;81;5845338
81;5845338;13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;1;19;23;18;26;14;25;8;4;9;3
13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;1;19;23;8;26;14;25;18;4;9;3;81;5857232
81;5857232;13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;1;19;23;8;26;14;25;18;4;9;3
13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;3;19;23;8;26;14;25;18;4;9;1;81;5851694
81;5851694;13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;3;19;23;8;26;14;25;18;4;9;1
13;12;6;10;2;15;5;7;21;24;16;20;11;17;1;3;19;23;8;26;14;25;18;4;9;22;81;5939939
81;5851694;13;12;6;10;2;15;5;7;21;24;16;20;11;17;22;3;19;23;8;26;14;25;18;4;9;1
