"X1";"X5906931";"X19";"X13";"X10";"X21";"X3";"X11";"X2";"X1.1";"X12";"X14";"X20";"X16";"X22";"X6";"X17";"X23";"X8";"X4";"X5";"X15";"X7";"X26";"X9";"X24";"X18";"X25"
30;6096764;19;13;9;21;11;10;3;16;20;15;17;24;12;6;14;25;4;22;8;23;1;26;18;5;7;2
19;13;9;21;11;10;3;16;6;15;17;24;12;20;14;25;4;22;8;23;1;26;18;5;7;2;30;6163600
30;6163600;19;13;9;21;11;10;3;16;6;15;17;24;12;20;14;25;4;22;8;23;1;26;18;5;7;2
19;13;9;21;11;10;3;16;6;15;24;17;12;20;14;25;4;22;8;23;1;26;18;5;7;2;30;6163483
30;6163483;19;13;9;21;11;10;3;16;6;15;24;17;12;20;14;25;4;22;8;23;1;26;18;5;7;2
19;13;3;21;11;10;9;16;6;15;24;17;12;20;14;25;4;22;8;23;1;26;18;5;7;2;30;6049462
30;6049462;19;13;3;21;11;10;9;16;6;15;24;17;12;20;14;25;4;22;8;23;1;26;18;5;7;2
19;13;3;21;4;10;9;16;6;15;24;17;12;20;14;25;11;22;8;23;1;26;18;5;7;2;30;6146361
30;6146361;19;13;3;21;4;10;9;16;6;15;24;17;12;20;14;25;11;22;8;23;1;26;18;5;7;2
19;13;3;21;4;10;9;16;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;2;30;6177553
30;6177553;19;13;3;21;4;10;9;16;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;2
19;16;3;21;4;10;9;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;2;30;6164603
30;6164603;19;16;3;21;4;10;9;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;2
19;16;3;21;4;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;9;30;6169797
30;6169797;19;16;3;21;4;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;9
19;4;3;21;16;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;9;30;6135210
30;6135210;19;4;3;21;16;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;18;5;17;9
19;4;3;21;16;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;5;18;17;9;30;6135210
30;6135210;19;4;3;21;16;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;5;18;17;9
19;4;3;16;21;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;5;18;17;9;30;6130370
30;6130370;19;4;3;16;21;10;2;13;6;15;24;7;12;20;14;25;11;22;8;23;1;26;5;18;17;9
19;4;3;16;21;10;20;13;6;15;24;7;12;2;14;25;11;22;8;23;1;26;5;18;17;9;30;6136726
30;6136726;19;4;3;16;21;10;20;13;6;15;24;7;12;2;14;25;11;22;8;23;1;26;5;18;17;9
19;4;3;16;21;10;22;13;6;15;24;7;12;2;14;25;11;20;8;23;1;26;5;18;17;9;30;6085680
30;6085680;19;4;3;16;21;10;22;13;6;15;24;7;12;2;14;25;11;20;8;23;1;26;5;18;17;9
19;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;23;1;26;5;18;17;9;30;6113163
31;6113163;19;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;23;1;26;5;18;17;9
26;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;23;1;19;5;18;17;9;31;6158908
31;6158908;26;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;23;1;19;5;18;17;9
23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;26;1;19;5;18;17;9;31;6159563
31;6159563;23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;26;1;19;5;18;17;9
23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;18;1;19;5;26;17;9;31;6187554
31;6159563;23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;8;26;1;19;5;18;17;9
23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;18;26;1;19;5;8;17;9;31;6119479
31;6119479;23;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;20;18;26;1;19;5;8;17;9
20;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;23;18;26;1;19;5;8;17;9;31;6223881
31;6223881;20;14;3;16;21;10;22;13;6;15;24;7;12;2;4;25;11;23;18;26;1;19;5;8;17;9
20;14;3;16;21;10;22;13;6;15;24;7;12;11;4;25;2;23;18;26;1;19;5;8;17;9;31;6204109
31;6204109;20;14;3;16;21;10;22;13;6;15;24;7;12;11;4;25;2;23;18;26;1;19;5;8;17;9
20;14;3;16;21;2;22;13;6;15;24;7;12;11;4;25;10;23;18;26;1;19;5;8;17;9;31;6210613
31;6210613;20;14;3;16;21;2;22;13;6;15;24;7;12;11;4;25;10;23;18;26;1;19;5;8;17;9
20;14;22;16;21;2;3;13;6;15;24;7;12;11;4;25;10;23;18;26;1;19;5;8;17;9;31;6139786
31;6139786;20;14;22;16;21;2;3;13;6;15;24;7;12;11;4;25;10;23;18;26;1;19;5;8;17;9
20;14;22;16;21;2;3;13;6;7;24;15;12;11;4;25;10;23;18;26;1;19;5;8;17;9;31;6083699
31;6083699;20;14;22;16;21;2;3;13;6;7;24;15;12;11;4;25;10;23;18;26;1;19;5;8;17;9
20;14;22;16;7;2;3;13;6;21;24;15;12;11;4;25;10;23;18;26;1;19;5;8;17;9;31;6109156
31;6109156;20;14;22;16;7;2;3;13;6;21;24;15;12;11;4;25;10;23;18;26;1;19;5;8;17;9
20;14;22;16;7;2;3;13;6;21;24;15;12;11;4;25;10;23;18;26;1;17;5;8;19;9;31;6075263
31;6075263;20;14;22;16;7;2;3;13;6;21;24;15;12;11;4;25;10;23;18;26;1;17;5;8;19;9
20;21;22;16;7;2;3;13;6;14;24;15;12;11;4;25;10;23;18;26;1;17;5;8;19;9;31;5963643
31;5963643;20;21;22;16;7;2;3;13;6;14;24;15;12;11;4;25;10;23;18;26;1;17;5;8;19;9
20;21;22;16;7;2;3;13;6;14;24;4;12;11;15;25;10;23;18;26;1;17;5;8;19;9;31;5978880
31;5978880;20;21;22;16;7;2;3;13;6;14;24;4;12;11;15;25;10;23;18;26;1;17;5;8;19;9
20;21;22;16;7;2;3;13;6;14;10;4;12;11;15;25;24;23;18;26;1;17;5;8;19;9;31;5984910
31;5984910;20;21;22;16;7;2;3;13;6;14;10;4;12;11;15;25;24;23;18;26;1;17;5;8;19;9
20;21;22;16;7;2;3;13;6;14;10;4;8;11;15;25;24;23;18;26;1;17;5;12;19;9;31;6021907
31;6021907;20;21;22;16;7;2;3;13;6;14;10;4;8;11;15;25;24;23;18;26;1;17;5;12;19;9
20;21;4;16;7;2;3;13;6;14;10;22;8;11;15;25;24;23;18;26;1;17;5;12;19;9;31;6027138
31;6027138;20;21;4;16;7;2;3;13;6;14;10;22;8;11;15;25;24;23;18;26;1;17;5;12;19;9
20;21;15;16;7;2;3;13;6;14;10;22;8;11;4;25;24;23;18;26;1;17;5;12;19;9;31;6027763
31;6027763;20;21;15;16;7;2;3;13;6;14;10;22;8;11;4;25;24;23;18;26;1;17;5;12;19;9
20;21;15;16;7;23;3;13;6;14;10;22;8;11;4;25;24;2;18;26;1;17;5;12;19;9;31;6026410
31;6026410;20;21;15;16;7;23;3;13;6;14;10;22;8;11;4;25;24;2;18;26;1;17;5;12;19;9
20;21;15;16;7;23;25;13;6;14;10;22;8;11;4;3;24;2;18;26;1;17;5;12;19;9;31;5985834
31;5985834;20;21;15;16;7;23;25;13;6;14;10;22;8;11;4;3;24;2;18;26;1;17;5;12;19;9
20;9;15;16;7;23;25;13;6;14;10;22;8;11;4;3;24;2;18;26;1;17;5;12;19;21;31;6009267
32;6009267;20;9;15;16;7;23;25;13;6;14;10;22;8;11;4;3;24;2;18;26;1;17;5;12;19;21
20;9;15;16;7;23;25;13;6;14;10;22;8;11;4;12;24;2;18;26;1;17;5;3;19;21;32;5948161
32;5948161;20;9;15;16;7;23;25;13;6;14;10;22;8;11;4;12;24;2;18;26;1;17;5;3;19;21
20;9;4;16;7;23;25;13;6;14;10;22;8;11;15;12;24;2;18;26;1;17;5;3;19;21;32;5947536
32;5947536;20;9;4;16;7;23;25;13;6;14;10;22;8;11;15;12;24;2;18;26;1;17;5;3;19;21
20;9;4;16;7;23;14;13;6;25;10;22;8;11;15;12;24;2;18;26;1;17;5;3;19;21;32;5986739
32;5986739;20;9;4;16;7;23;14;13;6;25;10;22;8;11;15;12;24;2;18;26;1;17;5;3;19;21
20;9;4;16;7;23;14;13;6;25;10;22;8;11;15;26;24;2;18;12;1;17;5;3;19;21;32;6070072
32;6070072;20;9;4;16;7;23;14;13;6;25;10;22;8;11;15;26;24;2;18;12;1;17;5;3;19;21
20;9;4;11;7;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;21;32;6081588
32;6081588;20;9;4;11;7;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;21
11;9;4;20;7;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;21;32;6099739
32;6099739;11;9;4;20;7;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;21
11;9;4;20;21;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;7;32;6001028
32;6001028;11;9;4;20;21;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;17;5;3;19;7
11;9;4;20;21;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7;32;6134042
32;6134042;11;9;4;20;21;23;14;13;6;25;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7
11;9;4;13;21;23;14;20;6;25;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7;32;6055948
32;6055948;11;9;4;13;21;23;14;20;6;25;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7
11;9;4;13;25;23;14;20;6;21;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7;32;6048769
32;6048769;11;9;4;13;25;23;14;20;6;21;10;22;8;16;15;26;24;2;18;12;1;19;5;3;17;7
11;9;4;13;25;23;14;20;6;21;3;22;8;16;15;26;24;2;18;12;1;19;5;10;17;7;32;5992433
32;5992433;11;9;4;13;25;23;14;20;6;21;3;22;8;16;15;26;24;2;18;12;1;19;5;10;17;7
4;9;11;13;25;23;14;20;6;21;3;22;8;16;15;26;24;2;18;12;1;19;5;10;17;7;32;5995038
32;5995038;4;9;11;13;25;23;14;20;6;21;3;22;8;16;15;26;24;2;18;12;1;19;5;10;17;7
4;9;11;13;25;23;14;20;6;5;3;22;8;16;15;26;24;2;18;12;1;19;21;10;17;7;32;5911749
32;5911749;4;9;11;13;25;23;14;20;6;5;3;22;8;16;15;26;24;2;18;12;1;19;21;10;17;7
4;9;11;13;25;23;14;20;6;5;3;22;8;16;15;26;24;2;18;19;1;12;21;10;17;7;32;5924280
32;5924280;4;9;11;13;25;23;14;20;6;5;3;22;8;16;15;26;24;2;18;19;1;12;21;10;17;7
4;9;11;13;25;23;10;20;6;5;3;22;8;16;15;26;24;2;18;19;1;12;21;14;17;7;32;5954573
32;5954573;4;9;11;13;25;23;10;20;6;5;3;22;8;16;15;26;24;2;18;19;1;12;21;14;17;7
4;9;11;13;12;23;10;20;6;5;3;22;8;16;15;26;24;2;18;19;1;25;21;14;17;7;32;5944004
32;5944004;4;9;11;13;12;23;10;20;6;5;3;22;8;16;15;26;24;2;18;19;1;25;21;14;17;7
4;9;11;13;12;23;10;19;6;5;3;22;8;16;15;26;24;2;18;20;1;25;21;14;17;7;32;5934787
32;5934787;4;9;11;13;12;23;10;19;6;5;3;22;8;16;15;26;24;2;18;20;1;25;21;14;17;7
4;9;11;13;12;23;10;19;6;5;3;22;8;16;20;26;24;2;18;15;1;25;21;14;17;7;32;5926742
32;5926742;4;9;11;13;12;23;10;19;6;5;3;22;8;16;20;26;24;2;18;15;1;25;21;14;17;7
26;9;11;13;12;23;10;19;6;5;3;22;8;16;20;4;24;2;18;15;1;25;21;14;17;7;32;5924599
32;5924599;26;9;11;13;12;23;10;19;6;5;3;22;8;16;20;4;24;2;18;15;1;25;21;14;17;7
26;9;11;13;12;23;10;19;6;5;3;22;1;16;20;4;24;2;18;15;8;25;21;14;17;7;32;5952465
33;5952465;26;9;11;13;12;23;10;19;6;5;3;22;1;16;20;4;24;2;18;15;8;25;21;14;17;7
26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;2;18;15;8;25;21;14;17;7;33;5965359
33;5965359;26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;2;18;15;8;25;21;14;17;7
26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;2;18;15;8;25;7;14;17;21;33;5884762
33;5884762;26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;2;18;15;8;25;7;14;17;21
26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;18;2;15;8;25;7;14;17;21;33;5880322
33;5880322;26;6;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;18;2;15;8;25;7;14;17;21
26;18;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;6;2;15;8;25;7;14;17;21;33;5915616
33;5915616;26;18;11;13;12;23;10;19;9;5;3;22;1;16;20;4;24;6;2;15;8;25;7;14;17;21
26;18;11;13;12;23;10;19;9;5;3;22;8;16;20;4;24;6;2;15;1;25;7;14;17;21;33;5910987
33;5910987;26;18;11;13;12;23;10;19;9;5;3;22;8;16;20;4;24;6;2;15;1;25;7;14;17;21
6;18;11;13;12;23;10;19;9;5;3;22;8;16;20;4;24;26;2;15;1;25;7;14;17;21;33;5933081
33;5933081;6;18;11;13;12;23;10;19;9;5;3;22;8;16;20;4;24;26;2;15;1;25;7;14;17;21
6;18;11;13;12;23;10;5;9;19;3;22;8;16;20;4;24;26;2;15;1;25;7;14;17;21;33;5934081
33;5934081;6;18;11;13;12;23;10;5;9;19;3;22;8;16;20;4;24;26;2;15;1;25;7;14;17;21
6;18;11;13;12;23;4;5;9;19;3;22;8;16;20;10;24;26;2;15;1;25;7;14;17;21;33;5936402
33;5936402;6;18;11;13;12;23;4;5;9;19;3;22;8;16;20;10;24;26;2;15;1;25;7;14;17;21
6;18;11;13;12;22;4;5;9;19;3;23;8;16;20;10;24;26;2;15;1;25;7;14;17;21;33;5925184
33;5925184;6;18;11;13;12;22;4;5;9;19;3;23;8;16;20;10;24;26;2;15;1;25;7;14;17;21
6;18;11;13;12;22;4;5;9;19;3;23;8;16;2;10;24;26;20;15;1;25;7;14;17;21;33;5918567
33;5918567;6;18;11;13;12;22;4;5;9;19;3;23;8;16;2;10;24;26;20;15;1;25;7;14;17;21
6;18;11;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;15;1;25;7;3;17;21;33;5894794
33;5894794;6;18;11;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;15;1;25;7;3;17;21
25;18;11;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;15;1;6;7;3;17;21;33;5896280
33;5896280;25;18;11;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;15;1;6;7;3;17;21
25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;11;1;6;7;3;17;21;33;5884806
33;5884806;25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;24;26;20;11;1;6;7;3;17;21
25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;20;26;24;11;1;6;7;3;17;21;33;5869099
33;5869099;25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;20;26;24;11;1;6;7;3;17;21
25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;20;26;1;11;24;6;7;3;17;21;33;5756982
33;5756982;25;18;15;13;12;22;4;5;9;19;14;23;8;16;2;10;20;26;1;11;24;6;7;3;17;21
25;18;15;13;12;14;4;5;9;19;22;23;8;16;2;10;20;26;1;11;24;6;7;3;17;21;33;5945346
33;5945346;25;18;15;13;12;14;4;5;9;19;22;23;8;16;2;10;20;26;1;11;24;6;7;3;17;21
25;18;15;13;12;14;4;5;9;19;22;23;8;16;2;10;20;26;1;11;24;6;21;3;17;7;33;5956150
33;5956150;25;18;15;13;12;14;4;5;9;19;22;23;8;16;2;10;20;26;1;11;24;6;21;3;17;7
25;18;15;13;12;14;4;5;9;19;22;23;8;16;11;10;20;26;1;2;24;6;21;3;17;7;33;5954779
33;5954779;25;18;15;13;12;14;4;5;9;19;22;23;8;16;11;10;20;26;1;2;24;6;21;3;17;7
10;18;15;13;12;14;4;5;9;19;22;23;8;16;11;25;20;26;1;2;24;6;21;3;17;7;33;5954072
33;5954072;10;18;15;13;12;14;4;5;9;19;22;23;8;16;11;25;20;26;1;2;24;6;21;3;17;7
10;18;15;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;1;2;24;6;21;3;17;7;33;5940459
34;5940459;10;18;15;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;1;2;24;6;21;3;17;7
10;18;6;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;1;2;24;15;21;3;17;7;34;5948593
34;5948593;10;18;6;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;1;2;24;15;21;3;17;7
10;18;6;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;15;2;24;1;21;3;17;7;34;6008627
34;6008627;10;18;6;13;12;14;26;5;9;19;22;23;8;16;11;25;20;4;15;2;24;1;21;3;17;7
10;18;5;13;12;14;26;6;9;19;22;23;8;16;11;25;20;4;15;2;24;1;21;3;17;7;34;5913234
34;5913234;10;18;5;13;12;14;26;6;9;19;22;23;8;16;11;25;20;4;15;2;24;1;21;3;17;7
10;18;5;13;12;14;26;6;9;19;4;23;8;16;11;25;20;22;15;2;24;1;21;3;17;7;34;5943488
34;5943488;10;18;5;13;12;14;26;6;9;19;4;23;8;16;11;25;20;22;15;2;24;1;21;3;17;7
10;18;5;13;12;14;26;6;9;21;4;23;8;16;11;25;20;22;15;2;24;1;19;3;17;7;34;5966524
34;5966524;10;18;5;13;12;14;26;6;9;21;4;23;8;16;11;25;20;22;15;2;24;1;19;3;17;7
10;18;5;13;12;14;26;2;9;21;4;23;8;16;11;25;20;22;15;6;24;1;19;3;17;7;34;5942351
34;5942351;10;18;5;13;12;14;26;2;9;21;4;23;8;16;11;25;20;22;15;6;24;1;19;3;17;7
10;18;5;13;12;14;26;2;9;21;22;23;8;16;11;25;20;4;15;6;24;1;19;3;17;7;34;5915925
34;5915925;10;18;5;13;12;14;26;2;9;21;22;23;8;16;11;25;20;4;15;6;24;1;19;3;17;7
10;9;5;13;12;14;26;2;18;21;22;23;8;16;11;25;20;4;15;6;24;1;19;3;17;7;34;5902040
34;5902040;10;9;5;13;12;14;26;2;18;21;22;23;8;16;11;25;20;4;15;6;24;1;19;3;17;7
10;9;5;13;12;14;26;2;18;21;20;23;8;16;11;25;22;4;15;6;24;1;19;3;17;7;34;5923716
34;5923716;10;9;5;13;12;14;26;2;18;21;20;23;8;16;11;25;22;4;15;6;24;1;19;3;17;7
10;9;5;13;12;14;26;2;6;21;20;23;8;16;11;25;22;4;15;18;24;1;19;3;17;7;34;6065881
34;6065881;10;9;5;13;12;14;26;2;6;21;20;23;8;16;11;25;22;4;15;18;24;1;19;3;17;7
10;9;5;13;12;14;26;2;6;21;20;23;8;16;11;25;22;4;15;18;24;1;19;17;3;7;34;6024125
34;6024125;10;9;5;13;12;14;26;2;6;21;20;23;8;16;11;25;22;4;15;18;24;1;19;17;3;7
10;9;5;13;12;14;26;2;6;21;20;23;4;16;11;25;22;8;15;18;24;1;19;17;3;7;34;6036041
34;6036041;10;9;5;13;12;14;26;2;6;21;20;23;4;16;11;25;22;8;15;18;24;1;19;17;3;7
10;9;5;13;12;14;26;2;6;21;20;23;4;19;11;25;22;8;15;18;24;1;16;17;3;7;34;5961016
34;5961016;10;9;5;13;12;14;26;2;6;21;20;23;4;19;11;25;22;8;15;18;24;1;16;17;3;7
10;9;5;13;12;14;26;2;6;21;20;23;4;19;11;25;15;8;22;18;24;1;16;17;3;7;34;5963282
34;5963282;10;9;5;13;12;14;26;2;6;21;20;23;4;19;11;25;15;8;22;18;24;1;16;17;3;7
10;9;5;13;12;14;26;2;6;21;20;22;4;19;11;25;15;8;23;18;24;1;16;17;3;7;34;5953874
34;5953874;10;9;5;13;12;14;26;2;6;21;20;22;4;19;11;25;15;8;23;18;24;1;16;17;3;7
10;9;5;13;12;14;26;2;6;21;20;22;4;19;3;25;15;8;23;18;24;1;16;17;11;7;34;5970558
34;5953874;10;9;5;13;12;14;26;2;6;21;20;22;4;19;11;25;15;8;23;18;24;1;16;17;3;7
10;9;5;13;12;14;15;2;6;21;20;22;4;19;11;25;26;8;23;18;24;1;16;17;3;7;34;5963822
34;5963822;10;9;5;13;12;14;15;2;6;21;20;22;4;19;11;25;26;8;23;18;24;1;16;17;3;7
10;9;5;13;12;14;15;2;18;21;20;22;4;19;11;25;26;8;23;6;24;1;16;17;3;7;34;5847204
34;5847204;10;9;5;13;12;14;15;2;18;21;20;22;4;19;11;25;26;8;23;6;24;1;16;17;3;7
10;9;5;13;12;14;15;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;16;19;3;7;34;5920661
34;5920661;10;9;5;13;12;14;15;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;16;19;3;7
10;9;5;13;19;14;15;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;16;12;3;7;34;5916538
35;5916538;10;9;5;13;19;14;15;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;16;12;3;7
10;9;5;13;19;14;16;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;15;12;3;7;35;5918527
35;5918527;10;9;5;13;19;14;16;2;18;21;20;22;4;17;11;25;26;8;23;6;24;1;15;12;3;7
10;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;1;15;12;3;22;35;5899931
35;5899931;10;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;1;15;12;3;22
10;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;15;1;12;3;22;35;5905646
35;5905646;10;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;15;1;12;3;22
22;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;15;1;12;3;10;35;5921503
35;5921503;22;9;5;13;19;14;16;2;18;21;20;7;4;17;11;25;26;8;23;6;24;15;1;12;3;10
22;9;5;20;19;14;16;2;18;21;13;7;4;17;11;25;26;8;23;6;24;15;1;12;3;10;35;5969657
35;5969657;22;9;5;20;19;14;16;2;18;21;13;7;4;17;11;25;26;8;23;6;24;15;1;12;3;10
22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;23;6;24;15;1;12;3;18;35;5989562
35;5989562;22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;23;6;24;15;1;12;3;18
22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;3;6;24;15;1;12;23;18;35;5989192
35;5989192;22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;3;6;24;15;1;12;23;18
22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;3;18;24;15;1;12;23;6;35;6121525
35;6121525;22;9;5;20;19;14;16;2;10;21;13;7;4;17;11;25;26;8;3;18;24;15;1;12;23;6
10;9;5;20;19;14;16;2;22;21;13;7;4;17;11;25;26;8;3;18;24;15;1;12;23;6;35;6105009
35;6105009;10;9;5;20;19;14;16;2;22;21;13;7;4;17;11;25;26;8;3;18;24;15;1;12;23;6
10;9;5;20;19;24;16;2;22;21;13;7;4;17;11;25;26;8;3;18;14;15;1;12;23;6;35;6352619
35;6352619;10;9;5;20;19;24;16;2;22;21;13;7;4;17;11;25;26;8;3;18;14;15;1;12;23;6
10;9;5;20;19;24;16;2;22;21;13;7;4;17;1;25;26;8;3;18;14;15;11;12;23;6;35;6323703
35;6323703;10;9;5;20;19;24;16;2;22;21;13;7;4;17;1;25;26;8;3;18;14;15;11;12;23;6
10;9;5;20;19;24;16;2;22;21;13;4;7;17;1;25;26;8;3;18;14;15;11;12;23;6;35;6324757
35;6324757;10;9;5;20;19;24;16;2;22;21;13;4;7;17;1;25;26;8;3;18;14;15;11;12;23;6
10;9;5;20;19;24;16;2;22;21;13;4;7;17;1;25;26;8;6;18;14;15;11;12;23;3;35;6319143
35;6319143;10;9;5;20;19;24;16;2;22;21;13;4;7;17;1;25;26;8;6;18;14;15;11;12;23;3
10;9;5;20;24;19;16;2;22;21;13;4;7;17;1;25;26;8;6;18;14;15;11;12;23;3;35;6248723
35;6248723;10;9;5;20;24;19;16;2;22;21;13;4;7;17;1;25;26;8;6;18;14;15;11;12;23;3
10;9;5;20;24;19;16;6;22;21;13;4;7;17;1;25;26;8;2;18;14;15;11;12;23;3;35;6252870
35;6252870;10;9;5;20;24;19;16;6;22;21;13;4;7;17;1;25;26;8;2;18;14;15;11;12;23;3
10;9;5;20;24;23;16;6;22;21;13;4;7;17;1;25;26;8;2;18;14;15;11;12;19;3;35;6240230
35;6240230;10;9;5;20;24;23;16;6;22;21;13;4;7;17;1;25;26;8;2;18;14;15;11;12;19;3
10;9;5;20;24;23;16;6;22;14;13;4;7;17;1;25;26;8;2;18;21;15;11;12;19;3;35;6009928
35;6009928;10;9;5;20;24;23;16;6;22;14;13;4;7;17;1;25;26;8;2;18;21;15;11;12;19;3
10;9;5;20;24;23;16;6;22;14;13;8;7;17;1;25;26;4;2;18;21;15;11;12;19;3;35;5994979
35;5994979;10;9;5;20;24;23;16;6;22;14;13;8;7;17;1;25;26;4;2;18;21;15;11;12;19;3
10;9;5;20;24;23;16;12;22;14;13;8;7;17;1;25;26;4;2;18;21;15;11;6;19;3;35;5939636
35;5939636;10;9;5;20;24;23;16;12;22;14;13;8;7;17;1;25;26;4;2;18;21;15;11;6;19;3
10;9;5;20;24;23;16;12;22;14;3;8;7;17;1;25;26;4;2;18;21;15;11;6;19;13;35;5910408
36;5910408;10;9;5;20;24;23;16;12;22;14;3;8;7;17;1;25;26;4;2;18;21;15;11;6;19;13
10;9;5;20;24;23;16;7;22;14;3;8;12;17;1;25;26;4;2;18;21;15;11;6;19;13;36;5929091
36;5910408;10;9;5;20;24;23;16;12;22;14;3;8;7;17;1;25;26;4;2;18;21;15;11;6;19;13
10;9;5;20;24;23;16;12;22;14;3;18;7;17;1;25;26;4;2;8;21;15;11;6;19;13;36;5846442
36;5846442;10;9;5;20;24;23;16;12;22;14;3;18;7;17;1;25;26;4;2;8;21;15;11;6;19;13
8;9;5;20;24;23;16;12;22;14;3;18;7;17;1;25;26;4;2;10;21;15;11;6;19;13;36;5816584
36;5816584;8;9;5;20;24;23;16;12;22;14;3;18;7;17;1;25;26;4;2;10;21;15;11;6;19;13
8;9;5;20;24;23;16;12;22;14;3;18;7;17;1;19;26;4;2;10;21;15;11;6;25;13;36;5804828
36;5804828;8;9;5;20;24;23;16;12;22;14;3;18;7;17;1;19;26;4;2;10;21;15;11;6;25;13
8;9;5;20;24;23;16;26;22;14;3;18;7;17;1;19;12;4;2;10;21;15;11;6;25;13;36;5803004
36;5803004;8;9;5;20;24;23;16;26;22;14;3;18;7;17;1;19;12;4;2;10;21;15;11;6;25;13
8;16;5;20;24;23;9;26;22;14;3;18;7;17;1;19;12;4;2;10;21;15;11;6;25;13;36;5844873
36;5844873;8;16;5;20;24;23;9;26;22;14;3;18;7;17;1;19;12;4;2;10;21;15;11;6;25;13
